CAN Message; 0x1a7:000045587c188f19
Timestamp;Amplitude
1739209657.4751813;-45.120503652039325
1739209657.475182;-33.981070128970906
1739209657.475183;-38.13080360867914
1739209657.4751837;-45.120503652039325
1739209657.4751844;-45.120503652039325
1739209657.4751854;-38.13080360867914
1739209657.475186;-38.13080360867914
1739209657.4751868;-38.13080360867914
1739209657.4751875;-45.120503652039325
1739209657.4751885;-38.13080360867914
1739209657.4751892;-38.13080360867914
1739209657.47519;-38.13080360867914
1739209657.4751909;-38.13080360867914
1739209657.4751916;-38.13080360867914
1739209657.4751923;-45.120503652039325
1739209657.475193;-38.13080360867914
1739209657.475194;-38.13080360867914
1739209657.4751947;-38.13080360867914
1739209657.4751954;-38.13080360867914
1739209657.4751964;-38.13080360867914
1739209657.475197;-38.13080360867914
1739209657.4751978;-38.13080360867914
1739209657.4751985;-45.120503652039325
1739209657.4751995;-45.120503652039325
1739209657.4752002;-45.120503652039325
1739209657.475201;-38.13080360867914
1739209657.4752018;-38.13080360867914
1739209657.4752026;-38.13080360867914
1739209657.4752033;-35.57807855764607
1739209657.4752042;-38.13080360867914
1739209657.475205;-45.120503652039325
1739209657.4752057;-38.13080360867914
1739209657.4752064;-35.57807855764607
1739209657.4752073;-45.120503652039325
1739209657.475208;-45.120503652039325
1739209657.4752088;-33.981070128970906
1739209657.4752097;-45.120503652039325
1739209657.4752104;-38.13080360867914
1739209657.4752111;-38.13080360867914
1739209657.4752119;-38.13080360867914
1739209657.4752128;-45.120503652039325
1739209657.4752135;-38.13080360867914
1739209657.4752142;-45.120503652039325
1739209657.4752152;-38.13080360867914
1739209657.475216;-35.57807855764607
1739209657.4752166;-38.13080360867914
1739209657.4752173;-45.120503652039325
1739209657.4752183;-45.120503652039325
1739209657.475219;-38.13080360867914
1739209657.4752197;-38.13080360867914
1739209657.4752207;-45.120503652039325
1739209657.4752214;-38.13080360867914
1739209657.475222;-35.57807855764607
1739209657.475223;-35.57807855764607
1739209657.4752238;-38.13080360867914
1739209657.4752245;-45.120503652039325
1739209657.4752252;-45.120503652039325
1739209657.4752262;-45.120503652039325
1739209657.4752269;-32.816014438256545
1739209657.4752276;-45.120503652039325
1739209657.4752285;-35.57807855764607
1739209657.4752293;-33.981070128970906
1739209657.47523;-45.120503652039325
1739209657.4752307;-45.120503652039325
1739209657.4752316;-38.13080360867914
1739209657.4752324;-38.13080360867914
1739209657.475233;-38.13080360867914
1739209657.475234;-38.13080360867914
1739209657.4752347;-38.13080360867914
1739209657.4752355;-35.57807855764607
1739209657.4752362;-45.120503652039325
1739209657.4752371;-38.13080360867914
1739209657.4752378;-45.120503652039325
1739209657.4752386;-38.13080360867914
1739209657.4752395;-35.57807855764607
1739209657.4752402;-45.120503652039325
1739209657.475241;-35.57807855764607
1739209657.4752417;-45.120503652039325
1739209657.4752426;-38.13080360867914
1739209657.4752433;-35.57807855764607
1739209657.475244;-35.57807855764607
1739209657.475245;-45.120503652039325
1739209657.4752457;-38.13080360867914
1739209657.4752464;-38.13080360867914
1739209657.4752474;-45.120503652039325
1739209657.475248;-45.120503652039325
1739209657.4752488;-45.120503652039325
1739209657.4752495;-45.120503652039325
1739209657.4752505;-45.120503652039325
1739209657.4752512;-38.13080360867914
1739209657.475252;-45.120503652039325
1739209657.4752529;-45.120503652039325
1739209657.4752536;-45.120503652039325
1739209657.4752543;-45.120503652039325
1739209657.475255;-38.13080360867914
1739209657.475256;-45.120503652039325
1739209657.4752567;-45.120503652039325
1739209657.4752574;-38.13080360867914
1739209657.4752584;-27.8777449560314
1739209657.475259;-35.57807855764607
1739209657.4752598;-38.13080360867914
1739209657.4752605;-45.120503652039325
1739209657.4752614;-38.13080360867914
1739209657.4752622;-38.13080360867914
1739209657.4752629;-45.120503652039325
1739209657.4752638;-38.13080360867914
1739209657.4752645;-38.13080360867914
1739209657.4752653;-45.120503652039325
1739209657.4752662;-35.57807855764607
1739209657.475267;-38.13080360867914
1739209657.4752676;-45.120503652039325
1739209657.4752684;-38.13080360867914
1739209657.4752693;-32.816014438256545
1739209657.47527;-45.120503652039325
1739209657.4752707;-38.13080360867914
1739209657.4752717;-35.57807855764607
1739209657.4752724;-38.13080360867914
1739209657.4752731;-45.120503652039325
1739209657.4752738;-38.13080360867914
1739209657.4752748;-45.120503652039325
1739209657.4752755;-38.13080360867914
1739209657.4752762;-38.13080360867914
1739209657.4752772;-38.13080360867914
1739209657.475278;-38.13080360867914
1739209657.4752786;-35.57807855764607
1739209657.4752793;-38.13080360867914
1739209657.4752803;-45.120503652039325
1739209657.475281;-38.13080360867914
1739209657.4752817;-45.120503652039325
1739209657.4752827;-33.981070128970906
1739209657.4752834;-38.13080360867914
1739209657.475284;-38.13080360867914
1739209657.475285;-35.57807855764607
1739209657.4752858;-38.13080360867914
1739209657.4752865;-45.120503652039325
1739209657.4752872;-38.13080360867914
1739209657.4752882;-30.49652367304973
1739209657.4752889;-38.13080360867914
1739209657.4752896;-33.981070128970906
1739209657.4752905;-31.141103565318915
1739209657.4752913;-38.13080360867914
1739209657.475292;-33.981070128970906
1739209657.4752927;-45.120503652039325
1739209657.4752936;-38.13080360867914
1739209657.4752944;-35.57807855764607
1739209657.475295;-38.13080360867914
1739209657.475296;-38.13080360867914
1739209657.4752967;-32.816014438256545
1739209657.4752975;-38.13080360867914
1739209657.4752982;-38.13080360867914
1739209657.4752991;-38.13080360867914
1739209657.4752998;-38.13080360867914
1739209657.4753006;-33.981070128970906
1739209657.4753015;-38.13080360867914
1739209657.4753022;-33.981070128970906
1739209657.475303;-27.267205301931607
1739209657.4753036;-45.120503652039325
1739209657.4753046;-45.120503652039325
1739209657.4753053;-38.13080360867914
1739209657.475306;-38.13080360867914
1739209657.475307;-45.120503652039325
1739209657.4753077;-38.13080360867914
1739209657.4753084;-45.120503652039325
1739209657.4753094;-33.981070128970906
1739209657.47531;-45.120503652039325
1739209657.4753108;-45.120503652039325
1739209657.4753115;-38.13080360867914
1739209657.4753125;-45.120503652039325
1739209657.4753132;-45.120503652039325
1739209657.475314;-38.13080360867914
1739209657.4753149;-32.816014438256545
1739209657.4753156;-33.981070128970906
1739209657.4753163;-45.120503652039325
1739209657.475317;-45.120503652039325
1739209657.475318;-38.13080360867914
1739209657.4753187;-35.57807855764607
1739209657.4753194;-38.13080360867914
1739209657.4753203;-45.120503652039325
1739209657.475321;-38.13080360867914
1739209657.4753218;-45.120503652039325
1739209657.4753225;-38.13080360867914
1739209657.4753234;-38.13080360867914
1739209657.4753242;-38.13080360867914
1739209657.4753249;-35.57807855764607
1739209657.4753258;-38.13080360867914
1739209657.4753265;-45.120503652039325
1739209657.4753273;-45.120503652039325
1739209657.4753282;-38.13080360867914
1739209657.475329;-38.13080360867914
1739209657.4753296;-38.13080360867914
1739209657.4753304;-45.120503652039325
1739209657.4753313;-38.13080360867914
1739209657.475332;-38.13080360867914
1739209657.4753327;-38.13080360867914
1739209657.4753337;-45.120503652039325
1739209657.4753344;-38.13080360867914
1739209657.4753351;-35.57807855764607
1739209657.4753358;-45.120503652039325
1739209657.4753368;-45.120503652039325
1739209657.4753375;-38.13080360867914
1739209657.475347;-38.13080360867914
1739209657.4753563;-38.13080360867914
1739209657.4753659;-35.57807855764607
1739209657.4753752;-33.981070128970906
1739209657.4753847;-45.120503652039325
1739209657.4753942;-38.13080360867914
1739209657.4754035;-45.120503652039325
1739209657.475413;-33.981070128970906
1739209657.4754226;-45.120503652039325
1739209657.475432;-38.13080360867914
1739209657.4754415;-45.120503652039325
1739209657.4754508;-45.120503652039325
1739209657.4754603;-38.13080360867914
1739209657.4754698;-38.13080360867914
1739209657.4754791;-45.120503652039325
1739209657.4754887;-38.13080360867914
1739209657.475498;-32.816014438256545
1739209657.4755075;-38.13080360867914
1739209657.475517;-45.120503652039325
1739209657.4755263;-38.13080360867914
1739209657.4755359;-45.120503652039325
1739209657.4755452;-33.981070128970906
1739209657.4755547;-45.120503652039325
1739209657.4755642;-33.981070128970906
1739209657.4755735;-45.120503652039325
1739209657.475583;-45.120503652039325
1739209657.4755926;-45.120503652039325
1739209657.475602;-45.120503652039325
1739209657.4756114;-32.816014438256545
1739209657.4756207;-45.120503652039325
1739209657.4756303;-45.120503652039325
1739209657.4756398;-38.13080360867914
1739209657.475649;-38.13080360867914
1739209657.4756587;-45.120503652039325
1739209657.475668;-45.120503652039325
1739209657.4756775;-33.981070128970906
1739209657.475687;-32.816014438256545
1739209657.4756963;-38.13080360867914
1739209657.4757059;-38.13080360867914
1739209657.4757152;-45.120503652039325
1739209657.4757247;-38.13080360867914
1739209657.4757342;-38.13080360867914
1739209657.4757435;-45.120503652039325
1739209657.475753;-38.13080360867914
1739209657.4757626;-45.120503652039325
1739209657.475772;-38.13080360867914
1739209657.4757814;-45.120503652039325
1739209657.4757907;-38.13080360867914
1739209657.4758003;-38.13080360867914
1739209657.4758098;-45.120503652039325
1739209657.475819;-45.120503652039325
1739209657.4758286;-45.120503652039325
1739209657.475838;-32.816014438256545
1739209657.4758475;-38.13080360867914
1739209657.475857;-45.120503652039325
1739209657.4758663;-45.120503652039325
1739209657.4758759;-33.981070128970906
1739209657.4758852;-38.13080360867914
1739209657.4758947;-45.120503652039325
1739209657.4759042;-35.57807855764607
1739209657.4759135;-45.120503652039325
1739209657.475923;-45.120503652039325
1739209657.4759326;-45.120503652039325
1739209657.475942;-38.13080360867914
1739209657.4759514;-45.120503652039325
1739209657.4759607;-35.57807855764607
1739209657.4759703;-38.13080360867914
1739209657.4759798;-45.120503652039325
1739209657.475989;-45.120503652039325
1739209657.4759986;-45.120503652039325
1739209657.476008;-45.120503652039325
1739209657.4760175;-35.57807855764607
1739209657.476027;-35.57807855764607
1739209657.4760363;-45.120503652039325
1739209657.4760458;-38.13080360867914
1739209657.4760551;-38.13080360867914
1739209657.4760647;-30.49652367304973
1739209657.4760742;-33.981070128970906
1739209657.4760835;-45.120503652039325
1739209657.476093;-45.120503652039325
1739209657.4761026;-45.120503652039325
1739209657.476112;-38.13080360867914
1739209657.4761214;-45.120503652039325
1739209657.4761307;-33.981070128970906
1739209657.4761403;-38.13080360867914
1739209657.4761498;-45.120503652039325
1739209657.476159;-33.981070128970906
1739209657.4761686;-45.120503652039325
1739209657.476178;-45.120503652039325
1739209657.4761875;-45.120503652039325
1739209657.476197;-38.13080360867914
1739209657.4762063;-45.120503652039325
1739209657.4762158;-28.58837851428586
1739209657.4762251;-32.816014438256545
1739209657.4762347;-45.120503652039325
1739209657.4762442;-45.120503652039325
1739209657.4762535;-38.13080360867914
1739209657.476263;-38.13080360867914
1739209657.4762726;-45.120503652039325
1739209657.476282;-38.13080360867914
1739209657.4762914;-45.120503652039325
1739209657.4763007;-45.120503652039325
1739209657.4763103;-38.13080360867914
1739209657.4763198;-38.13080360867914
1739209657.476329;-45.120503652039325
1739209657.4763386;-45.120503652039325
1739209657.476348;-45.120503652039325
1739209657.4763575;-38.13080360867914
1739209657.476367;-32.816014438256545
1739209657.4763763;-38.13080360867914
1739209657.4763858;-45.120503652039325
1739209657.4763951;-38.13080360867914
1739209657.4764047;-31.141103565318893
1739209657.4764142;-38.13080360867914
1739209657.4764235;-45.120503652039325
1739209657.476433;-38.13080360867914
1739209657.4764426;-33.981070128970906
1739209657.4764519;-28.992665084841942
1739209657.4764614;-45.120503652039325
1739209657.4764707;-45.120503652039325
1739209657.4764802;-32.816014438256545
1739209657.4764898;-38.13080360867914
1739209657.476499;-45.120503652039325
1739209657.4765086;-45.120503652039325
1739209657.476518;-38.13080360867914
1739209657.4765275;-35.57807855764607
1739209657.476537;-45.120503652039325
1739209657.4765463;-38.13080360867914
1739209657.4765558;-38.13080360867914
1739209657.4765651;-45.120503652039325
1739209657.4765747;-45.120503652039325
1739209657.4765842;-45.120503652039325
1739209657.4765935;-31.141103565318915
1739209657.476603;-28.992665084841942
1739209657.4766126;-45.120503652039325
1739209657.4766219;-38.13080360867914
1739209657.4766314;-35.57807855764607
1739209657.4766407;-38.13080360867914
1739209657.4766502;-35.57807855764607
1739209657.4766598;-38.13080360867914
1739209657.476669;-38.13080360867914
1739209657.4766786;-38.13080360867914
1739209657.476688;-45.120503652039325
1739209657.4766974;-38.13080360867914
1739209657.476707;-38.13080360867914
1739209657.4767163;-45.120503652039325
1739209657.4767258;-45.120503652039325
1739209657.476735;-38.13080360867914
1739209657.4767447;-35.57807855764607
1739209657.4767542;-38.13080360867914
1739209657.4767635;-38.13080360867914
1739209657.476773;-38.13080360867914
1739209657.4767826;-38.13080360867914
1739209657.4767919;-45.120503652039325
1739209657.4768014;-45.120503652039325
1739209657.4768107;-38.13080360867914
1739209657.4768202;-38.13080360867914
1739209657.4768298;-33.981070128970906
1739209657.476839;-45.120503652039325
1739209657.4768486;-33.981070128970906
1739209657.476858;-38.13080360867914
1739209657.4768674;-33.981070128970906
1739209657.476877;-33.981070128970906
1739209657.4768863;-45.120503652039325
1739209657.4768958;-45.120503652039325
1739209657.476905;-38.13080360867914
1739209657.4769146;-45.120503652039325
1739209657.4769242;-38.13080360867914
1739209657.4769335;-35.57807855764607
1739209657.476943;-45.120503652039325
1739209657.4769526;-45.120503652039325
1739209657.4769619;-33.981070128970906
1739209657.4769714;-45.120503652039325
1739209657.4769807;-38.13080360867914
1739209657.4769902;-45.120503652039325
1739209657.4769998;-45.120503652039325
1739209657.477009;-45.120503652039325
1739209657.4770186;-35.57807855764607
1739209657.477028;-38.13080360867914
1739209657.4770374;-45.120503652039325
1739209657.477047;-45.120503652039325
1739209657.4770563;-38.13080360867914
1739209657.4770658;-45.120503652039325
1739209657.477075;-38.13080360867914
1739209657.4770846;-31.141103565318893
1739209657.4770942;-45.120503652039325
1739209657.4771035;-45.120503652039325
1739209657.477113;-38.13080360867914
1739209657.4771225;-35.57807855764607
1739209657.4771318;-45.120503652039325
1739209657.4771414;-45.120503652039325
1739209657.4771507;-45.120503652039325
1739209657.4771602;-45.120503652039325
1739209657.4771698;-38.13080360867914
1739209657.477179;-35.57807855764607
1739209657.4771886;-38.13080360867914
1739209657.477198;-45.120503652039325
1739209657.4772074;-35.57807855764607
1739209657.477217;-35.57807855764607
1739209657.4772263;-45.120503652039325
1739209657.4772358;-45.120503652039325
1739209657.477245;-45.120503652039325
1739209657.4772546;-38.13080360867914
1739209657.4772642;-45.120503652039325
1739209657.4772735;-38.13080360867914
1739209657.477283;-45.120503652039325
1739209657.4772925;-45.120503652039325
1739209657.4773018;-45.120503652039325
1739209657.4773114;-38.13080360867914
1739209657.4773207;-33.981070128970906
1739209657.4773302;-45.120503652039325
1739209657.4773397;-38.13080360867914
1739209657.477349;-38.13080360867914
1739209657.4773586;-38.13080360867914
1739209657.4773679;-31.141103565318893
1739209657.4773774;-38.13080360867914
1739209657.477387;-45.120503652039325
1739209657.4773962;-38.13080360867914
1739209657.4774058;-35.57807855764607
1739209657.477415;-38.13080360867914
1739209657.4774246;-38.13080360867914
1739209657.4774342;-45.120503652039325
1739209657.4774435;-45.120503652039325
1739209657.477453;-38.13080360867914
1739209657.4774625;-31.141103565318893
1739209657.4774718;-45.120503652039325
1739209657.4774814;-45.120503652039325
1739209657.4774907;-38.13080360867914
1739209657.4775002;-45.120503652039325
1739209657.4775097;-45.120503652039325
1739209657.477519;-45.120503652039325
1739209657.4775286;-45.120503652039325
1739209657.4775379;-38.13080360867914
1739209657.4775474;-35.57807855764607
1739209657.477557;-38.13080360867914
1739209657.4775662;-45.120503652039325
1739209657.4775758;-38.13080360867914
1739209657.477585;-45.120503652039325
1739209657.4775946;-32.816014438256545
1739209657.4776042;-45.120503652039325
1739209657.4776134;-45.120503652039325
1739209657.477623;-45.120503652039325
1739209657.4776325;-38.13080360867914
1739209657.4776418;-38.13080360867914
1739209657.4776514;-35.57807855764607
1739209657.4776607;-45.120503652039325
1739209657.4776702;-31.141103565318943
1739209657.4776797;-45.120503652039325
1739209657.477689;-35.57807855764607
1739209657.4776986;-38.13080360867914
1739209657.4777079;-45.120503652039325
1739209657.4777174;-38.13080360867914
1739209657.477727;-35.57807855764607
1739209657.4777362;-38.13080360867914
1739209657.4777458;-29.438486411369333
1739209657.477755;-35.57807855764607
1739209657.4777646;-35.57807855764607
1739209657.4777741;-38.13080360867914
1739209657.4777834;-45.120503652039325
1739209657.477793;-33.981070128970906
1739209657.4778025;-35.57807855764607
1739209657.4778118;-38.13080360867914
1739209657.4778214;-45.120503652039325
1739209657.4778306;-38.13080360867914
1739209657.4778402;-32.816014438256545
1739209657.4778497;-45.120503652039325
1739209657.477859;-45.120503652039325
1739209657.4778686;-38.13080360867914
1739209657.4778779;-38.13080360867914
1739209657.4778874;-38.13080360867914
1739209657.477897;-38.13080360867914
1739209657.4779062;-45.120503652039325
1739209657.4779158;-38.13080360867914
1739209657.4779253;-38.13080360867914
1739209657.4779346;-45.120503652039325
1739209657.4779441;-38.13080360867914
1739209657.4779534;-32.816014438256545
1739209657.477963;-45.120503652039325
1739209657.4779725;-30.49652367304973
1739209657.4779818;-32.816014438256545
1739209657.4779913;-35.57807855764607
1739209657.4780006;-45.120503652039325
1739209657.4780102;-38.13080360867914
1739209657.4780197;-35.57807855764607
1739209657.478029;-45.120503652039325
1739209657.4780385;-33.981070128970906
1739209657.4780478;-33.981070128970956
1739209657.4780574;-35.57807855764607
1739209657.478067;-35.57807855764607
1739209657.4780762;-45.120503652039325
1739209657.4780858;-45.120503652039325
1739209657.4780953;-38.13080360867914
1739209657.4781046;-45.120503652039325
1739209657.4781141;-45.120503652039325
1739209657.4781234;-38.13080360867914
1739209657.478133;-38.13080360867914
1739209657.4781425;-38.13080360867914
1739209657.4781518;-38.13080360867914
1739209657.4781613;-45.120503652039325
1739209657.4781706;-45.120503652039325
1739209657.4781802;-38.13080360867914
1739209657.4781897;-38.13080360867914
1739209657.478199;-45.120503652039325
1739209657.4782085;-32.816014438256545
1739209657.4782178;-38.13080360867914
1739209657.4782274;-45.120503652039325
1739209657.478237;-35.57807855764607
1739209657.4782462;-38.13080360867914
1739209657.4782557;-45.120503652039325
1739209657.4782653;-38.13080360867914
1739209657.4782746;-38.13080360867914
1739209657.4782841;-45.120503652039325
1739209657.4782934;-45.120503652039325
1739209657.478303;-38.13080360867914
1739209657.4783125;-38.13080360867914
1739209657.4783218;-38.13080360867914
1739209657.4783313;-38.13080360867914
1739209657.4783406;-45.120503652039325
1739209657.4783502;-33.981070128970906
1739209657.4783597;-38.13080360867914
1739209657.478369;-45.120503652039325
1739209657.4783785;-33.981070128970906
1739209657.4783878;-38.13080360867914
1739209657.4783974;-38.13080360867914
1739209657.478407;-38.13080360867914
1739209657.4784162;-38.13080360867914
1739209657.4784257;-38.13080360867914
1739209657.4784353;-45.120503652039325
1739209657.4784446;-45.120503652039325
1739209657.478454;-38.13080360867914
1739209657.4784634;-38.13080360867914
1739209657.478473;-45.120503652039325
1739209657.4784825;-45.120503652039325
1739209657.4784918;-45.120503652039325
1739209657.4785013;-38.13080360867914
1739209657.4785106;-45.120503652039325
1739209657.4785202;-45.120503652039325
1739209657.4785297;-38.13080360867914
1739209657.478539;-45.120503652039325
1739209657.4785485;-45.120503652039325
1739209657.4785578;-45.120503652039325
1739209657.4785674;-45.120503652039325
1739209657.478577;-45.120503652039325
1739209657.4785862;-33.981070128970906
1739209657.4785957;-38.13080360867914
1739209657.4786053;-45.120503652039325
1739209657.4786146;-45.120503652039325
1739209657.478624;-35.57807855764607
1739209657.4786334;-38.13080360867914
1739209657.478643;-45.120503652039325
1739209657.4786525;-38.13080360867914
1739209657.4786618;-45.120503652039325
1739209657.4786713;-38.13080360867914
1739209657.4786806;-38.13080360867914
1739209657.4786901;-45.120503652039325
1739209657.4786997;-45.120503652039325
1739209657.478709;-38.13080360867914
1739209657.4787185;-33.981070128970906
1739209657.4787278;-45.120503652039325
1739209657.4787374;-33.981070128970906
1739209657.478747;-35.57807855764607
1739209657.4787562;-38.13080360867914
1739209657.4787657;-45.120503652039325
1739209657.4787753;-38.13080360867914
1739209657.4787846;-38.13080360867914
1739209657.478794;-45.120503652039325
1739209657.4788034;-45.120503652039325
1739209657.478813;-38.13080360867914
1739209657.4788225;-35.57807855764607
1739209657.4788318;-38.13080360867914
1739209657.4788413;-38.13080360867914
1739209657.4788506;-38.13080360867914
1739209657.4788601;-38.13080360867914
1739209657.4788697;-38.13080360867914
1739209657.478879;-45.120503652039325
1739209657.4788885;-45.120503652039325
1739209657.4788978;-38.13080360867914
1739209657.4789073;-38.13080360867914
1739209657.478917;-38.13080360867914
1739209657.4789262;-38.13080360867914
1739209657.4789357;-38.13080360867914
1739209657.4789453;-38.13080360867914
1739209657.4789546;-45.120503652039325
1739209657.478964;-33.981070128970906
1739209657.4789734;-27.8777449560314
1739209657.478983;-38.13080360867914
1739209657.4789925;-45.120503652039325
1739209657.4790018;-35.57807855764607
1739209657.4790113;-29.438486411369333
1739209657.4790206;-38.13080360867914
1739209657.4790301;-38.13080360867914
1739209657.4790397;-38.13080360867914
1739209657.479049;-38.13080360867914
1739209657.4790585;-38.13080360867914
1739209657.4790678;-35.57807855764607
1739209657.4790773;-45.120503652039325
1739209657.4790869;-45.120503652039325
1739209657.4790962;-33.981070128970906
1739209657.4791057;-35.57807855764607
1739209657.4791152;-45.120503652039325
1739209657.4791245;-45.120503652039325
1739209657.479134;-35.57807855764607
1739209657.4791434;-35.57807855764607
1739209657.479153;-38.13080360867914
1739209657.4791625;-45.120503652039325
1739209657.4791718;-38.13080360867914
1739209657.4791813;-45.120503652039325
1739209657.4791906;-38.13080360867914
1739209657.4792001;-32.816014438256545
1739209657.4792097;-38.13080360867914
1739209657.479219;-38.13080360867914
1739209657.4792285;-38.13080360867914
1739209657.4792378;-33.981070128970906
1739209657.4792473;-45.120503652039325
1739209657.4792569;-38.13080360867914
1739209657.4792662;-38.13080360867914
1739209657.4792757;-38.13080360867914
1739209657.4792852;-38.13080360867914
1739209657.4792945;-38.13080360867914
1739209657.479304;-45.120503652039325
1739209657.4793134;-45.120503652039325
1739209657.479323;-35.57807855764607
1739209657.4793324;-45.120503652039325
1739209657.4793417;-38.13080360867914
1739209657.4793513;-29.438486411369333
1739209657.4793606;-45.120503652039325
1739209657.47937;-45.120503652039325
1739209657.4793797;-35.57807855764607
1739209657.479389;-38.13080360867914
1739209657.4793985;-45.120503652039325
1739209657.4794078;-45.120503652039325
1739209657.4794173;-45.120503652039325
1739209657.4794269;-45.120503652039325
1739209657.4794362;-45.120503652039325
1739209657.4794457;-38.13080360867914
1739209657.4794552;-38.13080360867914
1739209657.4794645;-38.13080360867914
1739209657.479474;-38.13080360867914
1739209657.4794834;-38.13080360867914
1739209657.479493;-38.13080360867914
1739209657.4795024;-35.57807855764607
1739209657.4795117;-33.981070128970906
1739209657.4795213;-45.120503652039325
1739209657.4795306;-38.13080360867914
1739209657.47954;-38.13080360867914
1739209657.4795496;-45.120503652039325
1739209657.479559;-45.120503652039325
1739209657.4795685;-38.13080360867914
1739209657.4795778;-32.816014438256545
1739209657.4795873;-45.120503652039325
1739209657.4795969;-45.120503652039325
1739209657.4796062;-38.13080360867914
1739209657.4796157;-35.57807855764607
1739209657.4796252;-38.13080360867914
1739209657.4796345;-45.120503652039325
1739209657.479644;-33.981070128970906
1739209657.4796534;-45.120503652039325
1739209657.479663;-45.120503652039325
1739209657.4796724;-45.120503652039325
1739209657.4796817;-45.120503652039325
1739209657.4796913;-45.120503652039325
1739209657.4797006;-38.13080360867914
1739209657.47971;-38.13080360867914
1739209657.4797196;-38.13080360867914
1739209657.479729;-35.57807855764607
1739209657.4797385;-38.13080360867914
1739209657.4797478;-45.120503652039325
1739209657.4797573;-45.120503652039325
1739209657.4797668;-35.57807855764607
1739209657.4797761;-45.120503652039325
1739209657.4797857;-33.981070128970906
1739209657.4797952;-45.120503652039325
1739209657.4798045;-45.120503652039325
1739209657.479814;-45.120503652039325
1739209657.4798234;-45.120503652039325
1739209657.479833;-45.120503652039325
1739209657.4798424;-38.13080360867914
1739209657.4798517;-38.13080360867914
1739209657.4798613;-45.120503652039325
1739209657.4798706;-38.13080360867914
1739209657.47988;-45.120503652039325
1739209657.4798896;-45.120503652039325
1739209657.479899;-35.57807855764607
1739209657.4799085;-38.13080360867914
1739209657.4799178;-45.120503652039325
1739209657.4799273;-38.13080360867914
1739209657.4799368;-35.57807855764607
1739209657.4799461;-38.13080360867914
1739209657.4799557;-45.120503652039325
1739209657.4799652;-38.13080360867914
1739209657.4799745;-45.120503652039325
1739209657.479984;-45.120503652039325
1739209657.4799933;-38.13080360867914
1739209657.4800029;-35.57807855764607
1739209657.4800124;-45.120503652039325
1739209657.4800217;-38.13080360867914
1739209657.4800313;-45.120503652039325
1739209657.4800406;-38.13080360867914
1739209657.48005;-38.13080360867914
1739209657.4800596;-38.13080360867914
1739209657.480069;-45.120503652039325
1739209657.4800785;-45.120503652039325
1739209657.4800878;-38.13080360867914
1739209657.4800973;-38.13080360867914
1739209657.4801068;-38.13080360867914
1739209657.4801161;-33.981070128970906
1739209657.4801257;-38.13080360867914
1739209657.4801352;-45.120503652039325
1739209657.4801445;-45.120503652039325
1739209657.480154;-33.981070128970906
1739209657.4801633;-35.57807855764607
1739209657.4801729;-38.13080360867914
1739209657.4801824;-45.120503652039325
1739209657.4801917;-45.120503652039325
1739209657.4802012;-35.57807855764607
1739209657.4802105;-38.13080360867914
1739209657.48022;-45.120503652039325
1739209657.4802296;-38.13080360867914
1739209657.480239;-38.13080360867914
1739209657.4802485;-38.13080360867914
1739209657.480258;-45.120503652039325
1739209657.4802673;-45.120503652039325
1739209657.4802768;-45.120503652039325
1739209657.4802861;-45.120503652039325
1739209657.4802957;-38.13080360867914
1739209657.4803052;-33.981070128970906
1739209657.4803145;-32.816014438256545
1739209657.480324;-38.13080360867914
1739209657.4803333;-45.120503652039325
1739209657.4803429;-33.981070128970906
1739209657.4803524;-35.57807855764607
1739209657.4803617;-38.13080360867914
1739209657.4803712;-45.120503652039325
1739209657.4803805;-38.13080360867914
1739209657.48039;-45.120503652039325
1739209657.4803996;-45.120503652039325
1739209657.480409;-35.57807855764607
1739209657.4804184;-33.981070128970906
1739209657.480428;-45.120503652039325
1739209657.4804373;-45.120503652039325
1739209657.4804468;-45.120503652039325
1739209657.480456;-45.120503652039325
1739209657.4804657;-45.120503652039325
1739209657.4804752;-38.13080360867914
1739209657.4804845;-45.120503652039325
1739209657.480494;-28.992665084841942
1739209657.4805033;-33.981070128970906
1739209657.4805129;-45.120503652039325
1739209657.4805224;-35.57807855764607
1739209657.4805317;-35.57807855764607
1739209657.4805412;-45.120503652039325
1739209657.4805505;-38.13080360867914
1739209657.48056;-32.816014438256545
1739209657.4805696;-32.81601443825658
1739209657.480579;-45.120503652039325
1739209657.4805884;-38.13080360867914
1739209657.480598;-32.816014438256545
1739209657.4806073;-33.981070128970906
1739209657.4806168;-45.120503652039325
1739209657.480626;-33.981070128970906
1739209657.4806356;-38.13080360867914
1739209657.4806452;-31.141103565318915
1739209657.4806545;-38.13080360867914
1739209657.480664;-38.13080360867914
1739209657.4806733;-33.981070128970906
1739209657.4806828;-45.120503652039325
1739209657.4806924;-45.120503652039325
1739209657.4807017;-38.13080360867914
1739209657.4807112;-35.57807855764607
1739209657.4807205;-38.13080360867914
1739209657.48073;-45.120503652039325
1739209657.4807396;-38.13080360867914
1739209657.480749;-38.13080360867914
1739209657.4807584;-38.13080360867914
1739209657.480768;-45.120503652039325
1739209657.4807773;-38.13080360867914
1739209657.4807868;-38.13080360867914
1739209657.480796;-45.120503652039325
1739209657.4808056;-45.120503652039325
1739209657.4808152;-38.13080360867914
1739209657.4808245;-38.13080360867914
1739209657.480834;-45.120503652039325
1739209657.4808433;-45.120503652039325
1739209657.4808528;-38.13080360867914
1739209657.4808624;-38.13080360867914
