CAN Message; 0x39:0ee0e22c253932df
Timestamp;Amplitude
1739209706.0449772;-45.120503652039325
1739209706.044984;-31.141103565318893
1739209706.044991;-38.13080360867914
1739209706.044998;-45.120503652039325
1739209706.045005;-45.120503652039325
1739209706.045012;-35.57807855764607
1739209706.045019;-38.13080360867914
1739209706.0450258;-45.120503652039325
1739209706.0450327;-38.13080360867914
1739209706.0450397;-35.57807855764607
1739209706.0450466;-45.120503652039325
1739209706.0450535;-45.120503652039325
1739209706.0450604;-45.120503652039325
1739209706.0450673;-38.13080360867914
1739209706.0450742;-45.120503652039325
1739209706.0450811;-45.120503652039325
1739209706.045088;-38.13080360867914
1739209706.045095;-33.981070128970956
1739209706.045102;-45.120503652039325
1739209706.0451088;-35.57807855764607
1739209706.0451157;-35.57807855764607
1739209706.0451226;-38.13080360867914
1739209706.0451298;-45.120503652039325
1739209706.0451367;-38.13080360867914
1739209706.0451436;-38.13080360867914
1739209706.0451505;-30.49652367304973
1739209706.0451574;-35.57807855764607
1739209706.0451643;-38.13080360867914
1739209706.0451713;-45.120503652039325
1739209706.0451782;-33.981070128970906
1739209706.045185;-38.13080360867914
1739209706.045192;-38.13080360867914
1739209706.045199;-45.120503652039325
1739209706.0452058;-45.120503652039325
1739209706.0452127;-45.120503652039325
1739209706.0452197;-45.120503652039325
1739209706.0452266;-38.13080360867914
1739209706.0452335;-45.120503652039325
1739209706.0452404;-38.13080360867914
1739209706.0452473;-45.120503652039325
1739209706.0452542;-38.13080360867914
1739209706.0452614;-45.120503652039325
1739209706.0452683;-45.120503652039325
1739209706.0452752;-45.120503652039325
1739209706.0452821;-38.13080360867914
1739209706.045289;-38.13080360867914
1739209706.045296;-45.120503652039325
1739209706.0453029;-45.120503652039325
1739209706.0453098;-38.13080360867914
1739209706.0453167;-30.49652367304973
1739209706.0453236;-33.981070128970906
1739209706.0453305;-45.120503652039325
1739209706.0453374;-45.120503652039325
1739209706.0453444;-32.816014438256545
1739209706.0453513;-35.57807855764607
1739209706.0453582;-45.120503652039325
1739209706.045365;-38.13080360867914
1739209706.045372;-45.120503652039325
1739209706.045379;-45.120503652039325
1739209706.0453858;-45.120503652039325
1739209706.045393;-45.120503652039325
1739209706.0454;-45.120503652039325
1739209706.0454068;-38.13080360867914
1739209706.0454137;-35.57807855764607
1739209706.0454206;-38.13080360867914
1739209706.0454276;-38.13080360867914
1739209706.0454345;-38.13080360867914
1739209706.0454414;-32.816014438256545
1739209706.0454483;-33.981070128970906
1739209706.0454552;-45.120503652039325
1739209706.0454621;-45.120503652039325
1739209706.045469;-32.816014438256545
1739209706.045476;-45.120503652039325
1739209706.0454829;-38.13080360867914
1739209706.0454898;-35.57807855764607
1739209706.0454967;-38.13080360867914
1739209706.0455036;-38.13080360867914
1739209706.0455105;-45.120503652039325
1739209706.0455177;-38.13080360867914
1739209706.0455246;-35.57807855764607
1739209706.0455315;-38.13080360867914
1739209706.0455384;-45.120503652039325
1739209706.0455453;-38.13080360867914
1739209706.0455523;-38.13080360867914
1739209706.0455592;-38.13080360867914
1739209706.045566;-38.13080360867914
1739209706.045573;-45.120503652039325
1739209706.04558;-45.120503652039325
1739209706.0455868;-38.13080360867914
1739209706.0455937;-35.57807855764607
1739209706.0456007;-38.13080360867914
1739209706.0456076;-38.13080360867914
1739209706.0456145;-38.13080360867914
1739209706.0456214;-45.120503652039325
1739209706.0456283;-45.120503652039325
1739209706.0456352;-45.120503652039325
1739209706.0456421;-45.120503652039325
1739209706.0456493;-38.13080360867914
1739209706.0456562;-35.57807855764607
1739209706.045663;-45.120503652039325
1739209706.04567;-33.981070128970906
1739209706.045677;-32.816014438256545
1739209706.0456839;-31.141103565318915
1739209706.0456908;-33.981070128970906
1739209706.0456977;-38.13080360867914
1739209706.0457046;-38.13080360867914
1739209706.0457115;-38.13080360867914
1739209706.0457184;-38.13080360867914
1739209706.0457253;-38.13080360867914
1739209706.0457323;-45.120503652039325
1739209706.0457392;-45.120503652039325
1739209706.045746;-45.120503652039325
1739209706.045753;-45.120503652039325
1739209706.04576;-45.120503652039325
1739209706.0457668;-33.981070128970906
1739209706.045774;-38.13080360867914
1739209706.045781;-45.120503652039325
1739209706.0457878;-45.120503652039325
1739209706.0457947;-38.13080360867914
1739209706.0458016;-45.120503652039325
1739209706.0458086;-45.120503652039325
1739209706.0458155;-45.120503652039325
1739209706.0458224;-33.981070128970906
1739209706.0458293;-35.57807855764607
1739209706.0458362;-38.13080360867914
1739209706.0458431;-33.981070128970906
1739209706.04585;-33.981070128970906
1739209706.045857;-38.13080360867914
1739209706.0458639;-38.13080360867914
1739209706.0458708;-32.816014438256545
1739209706.0458777;-35.57807855764607
1739209706.0458846;-38.13080360867914
1739209706.0458915;-38.13080360867914
1739209706.0458984;-38.13080360867914
1739209706.0459056;-38.13080360867914
1739209706.0459125;-45.120503652039325
1739209706.0459194;-38.13080360867914
1739209706.0459263;-45.120503652039325
1739209706.0459332;-31.141103565318915
1739209706.0459402;-35.57807855764607
1739209706.045947;-38.13080360867914
1739209706.045954;-35.57807855764607
1739209706.045961;-35.57807855764607
1739209706.0459678;-35.57807855764607
1739209706.0459747;-38.13080360867914
1739209706.0459816;-45.120503652039325
1739209706.0459886;-38.13080360867914
1739209706.0459955;-38.13080360867914
1739209706.0460024;-45.120503652039325
1739209706.0460093;-45.120503652039325
1739209706.0460162;-38.13080360867914
1739209706.0460231;-38.13080360867914
1739209706.04603;-45.120503652039325
1739209706.0460372;-38.13080360867914
1739209706.046044;-45.120503652039325
1739209706.046051;-45.120503652039325
1739209706.046058;-45.120503652039325
1739209706.0460649;-45.120503652039325
1739209706.0460718;-45.120503652039325
1739209706.0460787;-38.13080360867914
1739209706.0460856;-35.57807855764607
1739209706.0460925;-45.120503652039325
1739209706.0460994;-28.992665084841942
1739209706.0461063;-30.49652367304973
1739209706.0461133;-45.120503652039325
1739209706.0461202;-35.57807855764607
1739209706.046127;-38.13080360867914
1739209706.046134;-45.120503652039325
1739209706.046141;-38.13080360867914
1739209706.0461478;-35.57807855764607
1739209706.0461547;-35.57807855764607
1739209706.046162;-45.120503652039325
1739209706.0461688;-45.120503652039325
1739209706.0461757;-38.13080360867914
1739209706.0461826;-38.13080360867914
1739209706.0461895;-38.13080360867914
1739209706.0461965;-35.57807855764607
1739209706.0462034;-45.120503652039325
1739209706.0462103;-45.120503652039325
1739209706.0462172;-33.981070128970906
1739209706.046224;-38.13080360867914
1739209706.046231;-45.120503652039325
1739209706.046238;-45.120503652039325
1739209706.0462449;-38.13080360867914
1739209706.0462518;-38.13080360867914
1739209706.0462587;-45.120503652039325
1739209706.0462656;-38.13080360867914
1739209706.0462725;-32.816014438256545
1739209706.0462794;-38.13080360867914
1739209706.0462863;-38.13080360867914
1739209706.0462935;-38.13080360867914
1739209706.0463004;-38.13080360867914
1739209706.0463073;-45.120503652039325
1739209706.0463142;-45.120503652039325
1739209706.0463212;-38.13080360867914
1739209706.046328;-35.57807855764607
1739209706.046335;-38.13080360867914
1739209706.046342;-45.120503652039325
1739209706.0463488;-38.13080360867914
1739209706.0463557;-35.57807855764607
1739209706.0463626;-38.13080360867914
1739209706.0463696;-45.120503652039325
1739209706.0463765;-38.13080360867914
1739209706.0463834;-32.816014438256545
1739209706.0463903;-38.13080360867914
1739209706.0463972;-45.120503652039325
1739209706.0464041;-45.120503652039325
1739209706.046411;-38.13080360867914
1739209706.046418;-38.13080360867914
1739209706.046425;-45.120503652039325
1739209706.046432;-38.13080360867914
1739209706.046439;-45.120503652039325
1739209706.0464458;-45.120503652039325
1739209706.0464528;-38.13080360867914
1739209706.0464597;-45.120503652039325
1739209706.0464666;-45.120503652039325
1739209706.0464735;-38.13080360867914
1739209706.0464804;-38.13080360867914
1739209706.0464873;-38.13080360867914
1739209706.0464942;-38.13080360867914
1739209706.0465012;-35.57807855764607
1739209706.046508;-38.13080360867914
1739209706.046515;-45.120503652039325
1739209706.046522;-38.13080360867914
1739209706.0465288;-38.13080360867914
1739209706.0465357;-45.120503652039325
1739209706.0465426;-38.13080360867914
1739209706.0465498;-32.816014438256545
1739209706.0465567;-38.13080360867914
1739209706.0465636;-45.120503652039325
1739209706.0465705;-38.13080360867914
1739209706.0465775;-45.120503652039325
1739209706.0465844;-45.120503652039325
1739209706.0465913;-45.120503652039325
1739209706.0465982;-38.13080360867914
1739209706.046605;-38.13080360867914
1739209706.046612;-38.13080360867914
1739209706.046619;-45.120503652039325
1739209706.0466259;-38.13080360867914
1739209706.0466328;-38.13080360867914
1739209706.0466397;-45.120503652039325
1739209706.0466466;-45.120503652039325
1739209706.0466535;-33.981070128970906
1739209706.0466604;-31.141103565318915
1739209706.0466673;-31.141103565318915
1739209706.0466743;-35.57807855764607
1739209706.0466814;-38.13080360867914
1739209706.0466883;-33.981070128970906
1739209706.0466952;-38.13080360867914
1739209706.0467021;-45.120503652039325
1739209706.046709;-38.13080360867914
1739209706.046716;-38.13080360867914
1739209706.046723;-33.981070128970906
1739209706.0467298;-45.120503652039325
1739209706.0467367;-38.13080360867914
1739209706.0467436;-35.57807855764607
1739209706.0467505;-38.13080360867914
1739209706.0467575;-45.120503652039325
1739209706.0467644;-38.13080360867914
1739209706.0467713;-33.981070128970906
1739209706.0467782;-33.981070128970906
1739209706.046785;-38.13080360867914
1739209706.046792;-45.120503652039325
1739209706.046799;-38.13080360867914
1739209706.046806;-45.120503652039325
1739209706.046813;-45.120503652039325
1739209706.04682;-38.13080360867914
1739209706.0468268;-38.13080360867914
1739209706.0468338;-45.120503652039325
1739209706.0468407;-45.120503652039325
1739209706.0468476;-45.120503652039325
1739209706.0468545;-45.120503652039325
1739209706.0468614;-45.120503652039325
1739209706.0468683;-38.13080360867914
1739209706.0468752;-38.13080360867914
1739209706.0468822;-38.13080360867914
1739209706.046889;-38.13080360867914
1739209706.046896;-45.120503652039325
1739209706.046903;-38.13080360867914
1739209706.0469098;-33.981070128970906
1739209706.0469167;-35.57807855764607
1739209706.0469236;-38.13080360867914
1739209706.0469306;-38.13080360867914
1739209706.0469377;-35.57807855764607
1739209706.0469446;-45.120503652039325
1739209706.0469515;-45.120503652039325
1739209706.0469584;-38.13080360867914
1739209706.0469654;-35.57807855764607
1739209706.0469723;-38.13080360867914
1739209706.0469792;-45.120503652039325
1739209706.046986;-38.13080360867914
1739209706.046993;-38.13080360867914
1739209706.047;-33.981070128970906
1739209706.0470068;-45.120503652039325
1739209706.0470138;-45.120503652039325
1739209706.0470207;-38.13080360867914
1739209706.0470276;-38.13080360867914
1739209706.0470345;-45.120503652039325
1739209706.0470414;-38.13080360867914
1739209706.0470483;-45.120503652039325
1739209706.0470552;-31.141103565318915
1739209706.0470622;-32.816014438256545
1739209706.0470693;-38.13080360867914
1739209706.0470762;-45.120503652039325
1739209706.0470831;-38.13080360867914
1739209706.04709;-32.816014438256545
1739209706.047097;-38.13080360867914
1739209706.047104;-45.120503652039325
1739209706.0471108;-45.120503652039325
1739209706.0471177;-38.13080360867914
1739209706.0471246;-38.13080360867914
1739209706.0471315;-45.120503652039325
1739209706.0471385;-33.981070128970906
1739209706.0471454;-45.120503652039325
1739209706.0471523;-45.120503652039325
1739209706.0471592;-45.120503652039325
1739209706.047166;-38.13080360867914
1739209706.047173;-32.816014438256545
1739209706.04718;-38.13080360867914
1739209706.0471869;-38.13080360867914
1739209706.047194;-31.141103565318915
1739209706.047201;-35.57807855764607
1739209706.0472078;-38.13080360867914
1739209706.0472147;-35.57807855764607
1739209706.0472217;-33.981070128970906
1739209706.0472286;-32.816014438256545
1739209706.0472355;-45.120503652039325
1739209706.0472424;-45.120503652039325
1739209706.0472493;-45.120503652039325
1739209706.0472562;-45.120503652039325
1739209706.0472631;-38.13080360867914
1739209706.04727;-32.816014438256545
1739209706.047277;-45.120503652039325
1739209706.047284;-38.13080360867914
1739209706.0472908;-33.981070128970906
1739209706.0472977;-35.57807855764607
1739209706.0473046;-38.13080360867914
1739209706.0473115;-45.120503652039325
1739209706.0473185;-38.13080360867914
1739209706.0473256;-45.120503652039325
1739209706.0473325;-35.57807855764607
1739209706.0473394;-29.438486411369333
1739209706.0473464;-38.13080360867914
1739209706.0473533;-35.57807855764607
1739209706.0473602;-33.981070128970906
1739209706.047367;-35.57807855764607
1739209706.047374;-38.13080360867914
1739209706.047381;-35.57807855764607
1739209706.0473878;-38.13080360867914
1739209706.0473948;-45.120503652039325
1739209706.0474017;-38.13080360867914
1739209706.0474086;-38.13080360867914
1739209706.0474155;-45.120503652039325
1739209706.0474224;-38.13080360867914
1739209706.0474293;-38.13080360867914
1739209706.0474362;-45.120503652039325
1739209706.0474432;-33.981070128970906
1739209706.04745;-38.13080360867914
1739209706.0474572;-45.120503652039325
1739209706.0474641;-45.120503652039325
1739209706.047471;-38.13080360867914
1739209706.047478;-45.120503652039325
1739209706.0474849;-38.13080360867914
1739209706.0474918;-45.120503652039325
1739209706.0474987;-35.57807855764607
1739209706.0475056;-29.438486411369333
1739209706.0475125;-38.13080360867914
1739209706.0475194;-38.13080360867914
1739209706.0475264;-33.981070128970906
1739209706.0475333;-38.13080360867914
1739209706.0475402;-45.120503652039325
1739209706.047547;-32.816014438256545
1739209706.047554;-38.13080360867914
1739209706.047561;-33.981070128970956
1739209706.0475678;-33.981070128970906
1739209706.0475748;-33.981070128970906
1739209706.047582;-38.13080360867914
1739209706.0475888;-45.120503652039325
1739209706.0475957;-38.13080360867914
1739209706.0476027;-45.120503652039325
1739209706.0476096;-38.13080360867914
1739209706.0476165;-38.13080360867914
1739209706.0476234;-38.13080360867914
1739209706.0476303;-45.120503652039325
1739209706.0476372;-35.57807855764607
1739209706.0476441;-38.13080360867914
1739209706.047651;-45.120503652039325
1739209706.047658;-45.120503652039325
1739209706.0476649;-45.120503652039325
1739209706.0476718;-35.57807855764607
1739209706.0476787;-45.120503652039325
1739209706.0476856;-45.120503652039325
1739209706.0476925;-35.57807855764607
1739209706.0476995;-32.816014438256545
1739209706.0477064;-45.120503652039325
1739209706.0477135;-45.120503652039325
1739209706.0477204;-45.120503652039325
1739209706.0477273;-45.120503652039325
1739209706.0477343;-45.120503652039325
1739209706.0477412;-32.816014438256545
1739209706.047748;-38.13080360867914
1739209706.047755;-38.13080360867914
1739209706.047762;-33.981070128970906
1739209706.0477688;-45.120503652039325
1739209706.0477757;-38.13080360867914
1739209706.0477827;-35.57807855764607
1739209706.0477896;-45.120503652039325
1739209706.0477965;-38.13080360867914
1739209706.0478034;-38.13080360867914
1739209706.0478103;-45.120503652039325
1739209706.0478172;-45.120503652039325
1739209706.0478241;-45.120503652039325
1739209706.047831;-38.13080360867914
1739209706.0478382;-45.120503652039325
1739209706.0478451;-38.13080360867914
1739209706.047852;-33.981070128970906
1739209706.047859;-38.13080360867914
1739209706.0478659;-45.120503652039325
1739209706.0478728;-33.981070128970906
1739209706.0478797;-33.981070128970906
1739209706.0478866;-45.120503652039325
1739209706.0478935;-38.13080360867914
1739209706.0479004;-38.13080360867914
1739209706.0479074;-38.13080360867914
1739209706.0479143;-38.13080360867914
1739209706.0479212;-45.120503652039325
1739209706.047928;-38.13080360867914
1739209706.047935;-35.57807855764607
1739209706.047942;-38.13080360867914
1739209706.0479488;-45.120503652039325
1739209706.0479558;-33.981070128970906
1739209706.0479627;-45.120503652039325
1739209706.0479698;-38.13080360867914
1739209706.0479767;-38.13080360867914
1739209706.0479836;-38.13080360867914
1739209706.0479906;-38.13080360867914
1739209706.0479975;-38.13080360867914
1739209706.0480044;-45.120503652039325
1739209706.0480113;-45.120503652039325
1739209706.0480182;-38.13080360867914
1739209706.0480251;-38.13080360867914
1739209706.048032;-38.13080360867914
1739209706.048039;-38.13080360867914
1739209706.0480459;-45.120503652039325
1739209706.0480528;-45.120503652039325
1739209706.0480597;-45.120503652039325
1739209706.0480666;-45.120503652039325
1739209706.0480735;-45.120503652039325
1739209706.0480804;-35.57807855764607
1739209706.0480874;-38.13080360867914
1739209706.0480943;-45.120503652039325
1739209706.0481014;-38.13080360867914
1739209706.0481083;-38.13080360867914
1739209706.0481153;-38.13080360867914
1739209706.0481222;-31.141103565318915
1739209706.048129;-35.57807855764607
1739209706.048136;-45.120503652039325
1739209706.048143;-45.120503652039325
1739209706.0481498;-33.981070128970906
1739209706.0481567;-38.13080360867914
1739209706.0481637;-38.13080360867914
1739209706.0481706;-45.120503652039325
1739209706.0481775;-28.58837851428586
1739209706.0481844;-35.57807855764607
1739209706.0481913;-38.13080360867914
1739209706.0481982;-45.120503652039325
1739209706.0482051;-45.120503652039325
1739209706.048212;-45.120503652039325
1739209706.048219;-38.13080360867914
1739209706.048226;-38.13080360867914
1739209706.048233;-33.981070128970906
1739209706.04824;-38.13080360867914
1739209706.0482469;-38.13080360867914
1739209706.0482538;-35.57807855764607
1739209706.0482607;-45.120503652039325
1739209706.0482676;-45.120503652039325
1739209706.0482745;-38.13080360867914
1739209706.0482814;-38.13080360867914
1739209706.0482883;-33.981070128970906
1739209706.0482953;-38.13080360867914
1739209706.0483022;-38.13080360867914
1739209706.048309;-38.13080360867914
1739209706.048316;-38.13080360867914
1739209706.048323;-45.120503652039325
1739209706.0483298;-45.120503652039325
1739209706.0483367;-38.13080360867914
1739209706.0483437;-32.81601443825658
1739209706.0483506;-38.13080360867914
1739209706.0483577;-38.13080360867914
1739209706.0483646;-45.120503652039325
1739209706.0483716;-45.120503652039325
1739209706.0483785;-35.57807855764607
1739209706.0483854;-45.120503652039325
1739209706.0483923;-45.120503652039325
1739209706.0483992;-28.992665084841942
1739209706.0484061;-38.13080360867914
1739209706.048413;-45.120503652039325
1739209706.04842;-45.120503652039325
1739209706.0484269;-45.120503652039325
1739209706.0484338;-38.13080360867914
1739209706.0484407;-45.120503652039325
1739209706.0484476;-45.120503652039325
1739209706.0484545;-38.13080360867914
1739209706.0484614;-45.120503652039325
1739209706.0484684;-38.13080360867914
1739209706.0484753;-38.13080360867914
1739209706.0484824;-33.981070128970906
1739209706.0484893;-45.120503652039325
1739209706.0484962;-45.120503652039325
1739209706.0485032;-38.13080360867914
1739209706.04851;-45.120503652039325
1739209706.048517;-45.120503652039325
1739209706.048524;-45.120503652039325
1739209706.0485308;-45.120503652039325
1739209706.0485377;-38.13080360867914
1739209706.0485446;-35.57807855764607
1739209706.0485516;-38.13080360867914
1739209706.0485585;-38.13080360867914
1739209706.0485654;-33.981070128970906
1739209706.0485723;-38.13080360867914
1739209706.0485792;-45.120503652039325
1739209706.0485861;-38.13080360867914
1739209706.048593;-35.57807855764607
1739209706.0486;-45.120503652039325
1739209706.0486069;-45.120503652039325
1739209706.048614;-45.120503652039325
1739209706.048621;-45.120503652039325
1739209706.0486279;-38.13080360867914
1739209706.0486348;-38.13080360867914
1739209706.0486417;-38.13080360867914
1739209706.0486486;-32.816014438256545
1739209706.0486555;-38.13080360867914
1739209706.0486624;-45.120503652039325
1739209706.0486693;-45.120503652039325
1739209706.0486763;-38.13080360867914
1739209706.0486832;-32.816014438256545
1739209706.04869;-45.120503652039325
1739209706.048697;-38.13080360867914
1739209706.048704;-38.13080360867914
1739209706.0487108;-38.13080360867914
1739209706.0487177;-38.13080360867914
1739209706.0487247;-45.120503652039325
1739209706.0487316;-45.120503652039325
1739209706.0487385;-45.120503652039325
1739209706.0487456;-45.120503652039325
1739209706.0487525;-45.120503652039325
1739209706.0487595;-38.13080360867914
1739209706.0487664;-45.120503652039325
1739209706.0487733;-38.13080360867914
1739209706.0487802;-45.120503652039325
1739209706.048787;-45.120503652039325
1739209706.048794;-45.120503652039325
1739209706.048801;-45.120503652039325
1739209706.0488079;-45.120503652039325
1739209706.0488148;-38.13080360867914
1739209706.0488217;-35.57807855764607
1739209706.0488286;-38.13080360867914
1739209706.0488355;-45.120503652039325
1739209706.0488424;-35.57807855764607
1739209706.0488493;-25.826314394896354
1739209706.0488563;-38.13080360867914
1739209706.0488632;-45.120503652039325
1739209706.0488703;-38.13080360867914
1739209706.0488772;-35.57807855764607
1739209706.0488842;-45.120503652039325
1739209706.048891;-38.13080360867914
1739209706.048898;-38.13080360867914
1739209706.048905;-33.981070128970956
1739209706.0489118;-38.13080360867914
1739209706.0489187;-38.13080360867914
1739209706.0489256;-45.120503652039325
1739209706.0489326;-45.120503652039325
1739209706.0489395;-38.13080360867914
1739209706.0489464;-38.13080360867914
1739209706.0489533;-45.120503652039325
1739209706.0489602;-38.13080360867914
1739209706.0489671;-38.13080360867914
1739209706.048974;-45.120503652039325
1739209706.048981;-38.13080360867914
1739209706.0489879;-45.120503652039325
1739209706.0489948;-45.120503652039325
1739209706.049002;-38.13080360867914
1739209706.0490088;-38.13080360867914
1739209706.0490158;-28.58837851428586
1739209706.0490227;-33.981070128970906
1739209706.0490296;-45.120503652039325
1739209706.0490365;-35.57807855764607
1739209706.0490434;-33.981070128970906
1739209706.0490503;-38.13080360867914
1739209706.0490572;-45.120503652039325
1739209706.0490642;-45.120503652039325
1739209706.049071;-38.13080360867914
1739209706.049078;-45.120503652039325
1739209706.049085;-45.120503652039325
1739209706.0490918;-38.13080360867914
1739209706.0490987;-35.57807855764607
1739209706.0491056;-38.13080360867914
1739209706.0491126;-38.13080360867914
1739209706.0491195;-38.13080360867914
1739209706.0491264;-28.58837851428586
1739209706.0491335;-31.141103565318915
1739209706.0491405;-45.120503652039325
1739209706.0491474;-45.120503652039325
1739209706.0491543;-38.13080360867914
1739209706.0491612;-33.981070128970906
1739209706.049168;-38.13080360867914
1739209706.049175;-35.57807855764607
1739209706.049182;-38.13080360867914
1739209706.0491889;-38.13080360867914
1739209706.0491958;-45.120503652039325
1739209706.0492027;-38.13080360867914
1739209706.0492096;-38.13080360867914
1739209706.0492165;-45.120503652039325
1739209706.0492234;-38.13080360867914
1739209706.0492303;-45.120503652039325
1739209706.0492373;-38.13080360867914
1739209706.0492442;-38.13080360867914
1739209706.049251;-45.120503652039325
1739209706.0492582;-38.13080360867914
1739209706.0492651;-38.13080360867914
1739209706.049272;-38.13080360867914
1739209706.049279;-45.120503652039325
1739209706.049286;-38.13080360867914
1739209706.0492928;-38.13080360867914
1739209706.0492997;-45.120503652039325
1739209706.0493066;-38.13080360867914
1739209706.0493135;-38.13080360867914
1739209706.0493205;-38.13080360867914
1739209706.0493252;-38.13080360867914
1739209706.04933;-45.120503652039325
1739209706.0493348;-35.57807855764607
1739209706.0493395;-38.13080360867914
1739209706.0493443;-38.13080360867914
1739209706.049349;-45.120503652039325
1739209706.0493538;-45.120503652039325
1739209706.0493586;-45.120503652039325
1739209706.0493636;-45.120503652039325
1739209706.0493684;-38.13080360867914
1739209706.0493731;-38.13080360867914
1739209706.049378;-38.13080360867914
1739209706.0493827;-31.141103565318915
1739209706.0493875;-45.120503652039325
1739209706.0493922;-45.120503652039325
1739209706.049397;-38.13080360867914
1739209706.0494018;-35.57807855764607
1739209706.0494065;-45.120503652039325
1739209706.0494113;-38.13080360867914
1739209706.049416;-45.120503652039325
1739209706.0494208;-45.120503652039325
1739209706.0494256;-45.120503652039325
1739209706.0494304;-45.120503652039325
1739209706.0494351;-38.13080360867914
1739209706.04944;-45.120503652039325
1739209706.049445;-45.120503652039325
1739209706.0494497;-45.120503652039325
1739209706.0494545;-45.120503652039325
1739209706.0494592;-45.120503652039325
1739209706.049464;-45.120503652039325
1739209706.0494688;-45.120503652039325
1739209706.0494735;-45.120503652039325
1739209706.0494783;-45.120503652039325
1739209706.049483;-38.13080360867914
1739209706.0494878;-38.13080360867914
1739209706.0494926;-45.120503652039325
1739209706.0494974;-31.141103565318915
1739209706.0495021;-35.57807855764607
1739209706.049507;-38.13080360867914
1739209706.0495117;-45.120503652039325
1739209706.0495164;-38.13080360867914
1739209706.0495214;-38.13080360867914
1739209706.0495262;-45.120503652039325
1739209706.049531;-38.13080360867914
1739209706.0495358;-38.13080360867914
1739209706.0495405;-45.120503652039325
1739209706.0495453;-38.13080360867914
1739209706.04955;-32.816014438256545
1739209706.0495548;-38.13080360867914
1739209706.0495596;-45.120503652039325
1739209706.0495644;-38.13080360867914
1739209706.0495691;-35.57807855764607
1739209706.049574;-45.120503652039325
1739209706.0495787;-45.120503652039325
1739209706.0495834;-45.120503652039325
1739209706.0495882;-45.120503652039325
1739209706.049593;-38.13080360867914
1739209706.0495977;-45.120503652039325
1739209706.0496027;-38.13080360867914
1739209706.0496075;-45.120503652039325
1739209706.0496123;-28.58837851428586
1739209706.049617;-30.49652367304973
1739209706.0496218;-45.120503652039325
1739209706.0496266;-45.120503652039325
1739209706.0496314;-38.13080360867914
1739209706.0496361;-35.57807855764607
1739209706.049641;-45.120503652039325
1739209706.0496457;-45.120503652039325
1739209706.0496504;-45.120503652039325
1739209706.0496552;-45.120503652039325
1739209706.04966;-38.13080360867914
1739209706.0496647;-38.13080360867914
1739209706.0496695;-45.120503652039325
1739209706.0496743;-45.120503652039325
1739209706.049679;-38.13080360867914
1739209706.049684;-35.57807855764607
1739209706.0496888;-38.13080360867914
1739209706.0496936;-45.120503652039325
1739209706.0496984;-33.981070128970906
1739209706.0497031;-35.57807855764607
1739209706.049708;-38.13080360867914
1739209706.0497127;-45.120503652039325
1739209706.0497174;-38.13080360867914
1739209706.0497222;-45.120503652039325
1739209706.049727;-32.816014438256545
1739209706.0497317;-30.49652367304973
1739209706.0497365;-45.120503652039325
1739209706.0497413;-45.120503652039325
1739209706.049746;-35.57807855764607
1739209706.0497508;-38.13080360867914
1739209706.0497556;-45.120503652039325
1739209706.0497603;-45.120503652039325
1739209706.0497653;-45.120503652039325
1739209706.04977;-33.981070128970956
1739209706.049775;-35.57807855764607
1739209706.0497797;-45.120503652039325
1739209706.0497844;-45.120503652039325
1739209706.0497892;-33.981070128970906
1739209706.049794;-35.57807855764607
1739209706.0497987;-45.120503652039325
1739209706.0498035;-35.57807855764607
1739209706.0498083;-29.438486411369333
1739209706.049813;-45.120503652039325
1739209706.0498178;-45.120503652039325
1739209706.0498226;-38.13080360867914
1739209706.0498273;-38.13080360867914
1739209706.049832;-45.120503652039325
1739209706.0498369;-45.120503652039325
1739209706.0498416;-45.120503652039325
1739209706.0498466;-45.120503652039325
1739209706.0498514;-38.13080360867914
1739209706.0498562;-38.13080360867914
1739209706.049861;-45.120503652039325
1739209706.0498657;-45.120503652039325
1739209706.0498705;-45.120503652039325
1739209706.0498753;-38.13080360867914
1739209706.04988;-38.13080360867914
1739209706.0498848;-45.120503652039325
1739209706.0498896;-38.13080360867914
1739209706.0498943;-35.57807855764607
1739209706.049899;-45.120503652039325
1739209706.0499039;-45.120503652039325
1739209706.0499086;-38.13080360867914
1739209706.0499134;-38.13080360867914
1739209706.0499182;-38.13080360867914
1739209706.0499232;-32.816014438256545
1739209706.049928;-38.13080360867914
1739209706.0499327;-35.57807855764607
1739209706.0499375;-38.13080360867914
1739209706.0499423;-45.120503652039325
1739209706.049947;-33.981070128970906
1739209706.0499518;-35.57807855764607
1739209706.0499566;-38.13080360867914
1739209706.0499613;-45.120503652039325
1739209706.049966;-38.13080360867914
1739209706.0499709;-35.57807855764607
1739209706.0499756;-38.13080360867914
1739209706.0499804;-45.120503652039325
1739209706.0499852;-35.57807855764607
1739209706.04999;-32.816014438256545
1739209706.0499947;-38.13080360867914
1739209706.0499995;-38.13080360867914
1739209706.0500045;-45.120503652039325
1739209706.0500093;-45.120503652039325
1739209706.050014;-45.120503652039325
1739209706.0500188;-45.120503652039325
1739209706.0500236;-45.120503652039325
1739209706.0500283;-45.120503652039325
1739209706.050033;-45.120503652039325
1739209706.0500379;-38.13080360867914
1739209706.0500426;-45.120503652039325
1739209706.0500474;-38.13080360867914
1739209706.0500522;-38.13080360867914
1739209706.050057;-32.816014438256545
1739209706.0500617;-38.13080360867914
1739209706.0500665;-45.120503652039325
1739209706.0500712;-35.57807855764607
1739209706.050076;-35.57807855764607
