CAN Message; 0x1a7:0000c2b9a50d4543
1739209764.8422701;-38.13080360867914
1739209764.842279;-38.13080360867914
1739209764.842288;-38.13080360867914
1739209764.8422968;-35.57807855764607
1739209764.8423057;-38.13080360867914
1739209764.8423145;-45.120503652039325
1739209764.8423233;-38.13080360867914
1739209764.8423321;-31.141103565318915
1739209764.842341;-38.13080360867914
1739209764.8423498;-38.13080360867914
1739209764.8423586;-38.13080360867914
1739209764.8423674;-45.120503652039325
1739209764.8423762;-45.120503652039325
1739209764.842385;-38.13080360867914
1739209764.8423939;-45.120503652039325
1739209764.8495495;-45.120503652039325
1739209764.8495545;-45.120503652039325
1739209764.8495595;-45.120503652039325
1739209764.8495646;-33.981070128970956
1739209764.8495693;-45.120503652039325
1739209764.8495743;-32.816014438256545
1739209764.8495793;-45.120503652039325
1739209764.8495843;-35.57807855764607
1739209764.8495893;-35.57807855764607
1739209764.8495944;-45.120503652039325
1739209764.8495994;-38.13080360867914
1739209764.8496044;-31.141103565318915
1739209764.8496091;-45.120503652039325
1739209764.8496141;-45.120503652039325
1739209764.8496192;-45.120503652039325
1739209764.8496242;-38.13080360867914
1739209764.8496292;-33.981070128970906
1739209764.8496342;-45.120503652039325
1739209764.8496392;-38.13080360867914
1739209764.8496442;-35.57807855764607
1739209764.8496492;-45.120503652039325
1739209764.849654;-45.120503652039325
1739209764.849659;-38.13080360867914
1739209764.849664;-33.981070128970906
1739209764.849669;-45.120503652039325
1739209764.849674;-45.120503652039325
1739209764.849679;-45.120503652039325
1739209764.849684;-45.120503652039325
1739209764.849689;-35.57807855764607
1739209764.8496938;-35.57807855764607
1739209764.8496988;-45.120503652039325
1739209764.8497038;-38.13080360867914
1739209764.8497088;-33.981070128970906
1739209764.8497138;-45.120503652039325
1739209764.8497188;-38.13080360867914
1739209764.8497238;-30.49652367304973
1739209764.8497288;-33.981070128970906
1739209764.8497338;-45.120503652039325
1739209764.8497386;-38.13080360867914
1739209764.8497436;-38.13080360867914
1739209764.8497486;-45.120503652039325
1739209764.8497536;-45.120503652039325
1739209764.8497586;-45.120503652039325
1739209764.8497636;-45.120503652039325
1739209764.8497686;-45.120503652039325
1739209764.8497736;-45.120503652039325
1739209764.8497784;-38.13080360867914
1739209764.8497834;-38.13080360867914
1739209764.8497884;-45.120503652039325
1739209764.8497934;-38.13080360867914
1739209764.8497984;-35.57807855764607
1739209764.8498034;-35.57807855764607
1739209764.8498085;-38.13080360867914
1739209764.8498135;-45.120503652039325
1739209764.8498185;-45.120503652039325
1739209764.8498232;-45.120503652039325
1739209764.8498282;-38.13080360867914
1739209764.8498333;-45.120503652039325
1739209764.8498383;-38.13080360867914
1739209764.8498433;-33.981070128970906
1739209764.8498483;-38.13080360867914
1739209764.8498533;-45.120503652039325
1739209764.8498583;-45.120503652039325
1739209764.849863;-32.816014438256545
1739209764.849868;-38.13080360867914
1739209764.849873;-38.13080360867914
1739209764.849878;-45.120503652039325
1739209764.849883;-38.13080360867914
1739209764.849888;-31.141103565318915
1739209764.849893;-45.120503652039325
1739209764.849898;-45.120503652039325
1739209764.849903;-45.120503652039325
1739209764.8499079;-33.981070128970906
1739209764.849913;-45.120503652039325
1739209764.849918;-45.120503652039325
1739209764.849923;-45.120503652039325
1739209764.849928;-45.120503652039325
1739209764.849933;-45.120503652039325
1739209764.849938;-45.120503652039325
1739209764.849943;-45.120503652039325
1739209764.849948;-45.120503652039325
1739209764.8499527;-38.13080360867914
1739209764.8499577;-45.120503652039325
1739209764.8499627;-45.120503652039325
1739209764.8499677;-38.13080360867914
1739209764.8499727;-45.120503652039325
1739209764.8499777;-45.120503652039325
1739209764.8499827;-38.13080360867914
1739209764.8499877;-38.13080360867914
1739209764.8499925;-35.57807855764607
1739209764.8499975;-35.57807855764607
1739209764.8500025;-35.57807855764607
1739209764.8500075;-28.992665084841942
1739209764.8500125;-45.120503652039325
1739209764.8500175;-38.13080360867914
1739209764.8500226;-38.13080360867914
1739209764.8500276;-45.120503652039325
1739209764.8500326;-45.120503652039325
1739209764.8500373;-45.120503652039325
1739209764.8500423;-45.120503652039325
1739209764.8500473;-29.438486411369354
1739209764.8500524;-38.13080360867914
1739209764.8500574;-45.120503652039325
1739209764.8500624;-45.120503652039325
1739209764.8500674;-45.120503652039325
1739209764.8500724;-38.13080360867914
1739209764.8500772;-38.13080360867914
1739209764.8500822;-38.13080360867914
1739209764.8500872;-31.141103565318915
1739209764.8500922;-38.13080360867914
1739209764.8500972;-38.13080360867914
1739209764.8501022;-45.120503652039325
1739209764.8501072;-35.57807855764607
1739209764.8501122;-38.13080360867914
1739209764.8501172;-45.120503652039325
1739209764.850122;-45.120503652039325
1739209764.850127;-33.981070128970906
1739209764.850132;-33.981070128970906
1739209764.850137;-38.13080360867914
1739209764.850142;-45.120503652039325
1739209764.850147;-45.120503652039325
1739209764.850152;-38.13080360867914
1739209764.850157;-38.13080360867914
1739209764.8501618;-45.120503652039325
1739209764.8501668;-33.981070128970906
1739209764.8501718;-45.120503652039325
1739209764.8501768;-45.120503652039325
1739209764.8501818;-38.13080360867914
1739209764.8501868;-33.981070128970906
1739209764.8501918;-45.120503652039325
1739209764.8501968;-45.120503652039325
1739209764.8502018;-33.981070128970906
1739209764.8502066;-28.58837851428586
1739209764.8502116;-33.981070128970906
1739209764.8502166;-38.13080360867914
1739209764.8502216;-38.13080360867914
1739209764.8502266;-33.981070128970906
1739209764.8502316;-38.13080360867914
1739209764.8502367;-38.13080360867914
1739209764.8502417;-38.13080360867914
1739209764.8502464;-38.13080360867914
1739209764.8502514;-38.13080360867914
1739209764.8502564;-45.120503652039325
1739209764.8502614;-38.13080360867914
1739209764.8502665;-38.13080360867914
1739209764.8502715;-45.120503652039325
1739209764.8502765;-38.13080360867914
1739209764.8502815;-35.57807855764607
1739209764.8502865;-32.816014438256545
1739209764.8502913;-45.120503652039325
1739209764.8502963;-38.13080360867914
1739209764.8503013;-38.13080360867914
1739209764.8503063;-38.13080360867914
1739209764.8503113;-45.120503652039325
1739209764.8503163;-38.13080360867914
1739209764.8503213;-33.981070128970906
1739209764.8503263;-33.981070128970906
1739209764.850331;-38.13080360867914
1739209764.850336;-33.981070128970906
1739209764.850341;-38.13080360867914
1739209764.850346;-33.981070128970906
1739209764.850351;-35.57807855764607
1739209764.850356;-33.981070128970906
1739209764.850361;-38.13080360867914
1739209764.850366;-38.13080360867914
1739209764.8503711;-45.120503652039325
1739209764.850376;-45.120503652039325
1739209764.850381;-45.120503652039325
1739209764.850386;-38.13080360867914
1739209764.850391;-45.120503652039325
1739209764.850396;-45.120503652039325
1739209764.850401;-35.57807855764607
1739209764.850406;-38.13080360867914
1739209764.850411;-45.120503652039325
1739209764.8504157;-38.13080360867914
1739209764.8504207;-38.13080360867914
1739209764.8504257;-33.981070128970906
1739209764.8504307;-38.13080360867914
1739209764.8504357;-38.13080360867914
1739209764.8504407;-38.13080360867914
1739209764.8504457;-38.13080360867914
1739209764.8504508;-31.141103565318893
1739209764.8504558;-38.13080360867914
1739209764.8504605;-45.120503652039325
1739209764.8504655;-45.120503652039325
1739209764.8504705;-32.816014438256545
1739209764.8504755;-38.13080360867914
1739209764.8504806;-45.120503652039325
1739209764.8504856;-38.13080360867914
1739209764.8504906;-45.120503652039325
1739209764.8504956;-38.13080360867914
1739209764.8505006;-38.13080360867914
1739209764.8505054;-45.120503652039325
1739209764.8505104;-45.120503652039325
1739209764.8505154;-45.120503652039325
1739209764.8505204;-38.13080360867914
1739209764.8505254;-38.13080360867914
1739209764.8505304;-45.120503652039325
1739209764.8505354;-45.120503652039325
1739209764.8505404;-35.57807855764607
1739209764.8505452;-35.57807855764607
1739209764.8505502;-45.120503652039325
1739209764.8505552;-38.13080360867914
1739209764.8505602;-38.13080360867914
1739209764.8505652;-38.13080360867914
1739209764.8505702;-27.8777449560314
1739209764.8505752;-35.57807855764607
1739209764.8505802;-45.120503652039325
1739209764.8505852;-38.13080360867914
1739209764.85059;-35.57807855764607
1739209764.850595;-38.13080360867914
1739209764.8506;-38.13080360867914
1739209764.850605;-35.57807855764607
1739209764.85061;-38.13080360867914
1739209764.8230326;-38.13080360867914
1739209764.8230433;-45.120503652039325
1739209764.8230538;-35.57807855764607
1739209764.8230646;-45.120503652039325
1739209764.8230753;-38.13080360867914
1739209764.8230858;-45.120503652039325
1739209764.8230965;-38.13080360867914
1739209764.8231072;-38.13080360867914
1739209764.8231177;-38.13080360867914
1739209764.8231285;-38.13080360867914
1739209764.8231392;-27.267205301931607
1739209764.8231497;-35.57807855764607
1739209764.8231604;-38.13080360867914
1739209764.8231711;-45.120503652039325
1739209764.8231816;-38.13080360867914
1739209764.8231924;-35.57807855764607
1739209764.823203;-38.13080360867914
1739209764.8232136;-45.120503652039325
1739209764.8232243;-38.13080360867914
1739209764.823235;-35.57807855764607
1739209764.8232455;-33.981070128970906
1739209764.8232563;-45.120503652039325
1739209764.823267;-38.13080360867914
1739209764.8232775;-38.13080360867914
1739209764.8232882;-38.13080360867914
1739209764.823299;-45.120503652039325
1739209764.8233094;-45.120503652039325
1739209764.8233202;-35.57807855764607
1739209764.8233309;-38.13080360867914
1739209764.8233416;-38.13080360867914
1739209764.823352;-35.57807855764607
1739209764.8233628;-45.120503652039325
1739209764.8233736;-45.120503652039325
1739209764.823384;-38.13080360867914
1739209764.8233948;-28.992665084841942
1739209764.8234055;-38.13080360867914
1739209764.823416;-38.13080360867914
1739209764.8234267;-45.120503652039325
1739209764.8234375;-38.13080360867914
1739209764.823448;-38.13080360867914
1739209764.8234587;-45.120503652039325
1739209764.8234694;-38.13080360867914
1739209764.82348;-30.49652367304973
1739209764.8234906;-33.981070128970906
1739209764.8235013;-45.120503652039325
1739209764.8235118;-38.13080360867914
1739209764.8235226;-38.13080360867914
1739209764.8235333;-38.13080360867914
1739209764.8235438;-38.13080360867914
1739209764.8235545;-45.120503652039325
1739209764.8235652;-38.13080360867914
1739209764.8235757;-33.981070128970906
1739209764.8235865;-35.57807855764607
1739209764.8235972;-45.120503652039325
1739209764.8236077;-38.13080360867914
1739209764.8236184;-33.981070128970906
1739209764.8236291;-38.13080360867914
1739209764.8236396;-45.120503652039325
1739209764.8236504;-33.981070128970906
1739209764.823661;-31.141103565318915
1739209764.8236716;-33.981070128970906
1739209764.8236823;-45.120503652039325
1739209764.823693;-45.120503652039325
1739209764.8237035;-38.13080360867914
1739209764.8237143;-38.13080360867914
1739209764.823725;-45.120503652039325
1739209764.8237357;-33.981070128970906
1739209764.8237462;-38.13080360867914
1739209764.823757;-38.13080360867914
1739209764.8237677;-38.13080360867914
1739209764.8237782;-38.13080360867914
1739209764.823789;-45.120503652039325
1739209764.8237996;-33.981070128970906
1739209764.82381;-45.120503652039325
1739209764.8238208;-45.120503652039325
1739209764.8238316;-38.13080360867914
1739209764.823842;-45.120503652039325
1739209764.8238528;-45.120503652039325
1739209764.8238635;-45.120503652039325
1739209764.823874;-35.57807855764607
1739209764.8238847;-35.57807855764607
1739209764.8238955;-38.13080360867914
1739209764.823906;-33.981070128970906
1739209764.8239167;-38.13080360867914
1739209764.8239274;-38.13080360867914
1739209764.823938;-45.120503652039325
1739209764.8239486;-38.13080360867914
1739209764.8239594;-45.120503652039325
1739209764.8239698;-45.120503652039325
1739209764.8239806;-45.120503652039325
1739209764.8239913;-45.120503652039325
1739209764.8240018;-38.13080360867914
1739209764.8240125;-45.120503652039325
1739209764.8240232;-45.120503652039325
1739209764.8240337;-35.57807855764607
1739209764.8240445;-38.13080360867914
1739209764.8240552;-38.13080360867914
1739209764.8240657;-38.13080360867914
1739209764.8240764;-38.13080360867914
1739209764.8240871;-35.57807855764607
1739209764.8240976;-35.57807855764607
1739209764.8241084;-45.120503652039325
1739209764.824119;-45.120503652039325
1739209764.8241298;-38.13080360867914
1739209764.8241403;-38.13080360867914
1739209764.824151;-45.120503652039325
1739209764.8241618;-38.13080360867914
1739209764.8241723;-45.120503652039325
1739209764.824183;-45.120503652039325
1739209764.8241937;-45.120503652039325
1739209764.8242042;-38.13080360867914
1739209764.824215;-33.981070128970906
1739209764.8242257;-38.13080360867914
1739209764.8242362;-35.57807855764607
1739209764.824247;-38.13080360867914
1739209764.8242576;-31.141103565318893
1739209764.824268;-35.57807855764607
1739209764.8242788;-38.13080360867914
1739209764.8242896;-45.120503652039325
1739209764.8243;-35.57807855764607
1739209764.8243108;-38.13080360867914
1739209764.8243215;-45.120503652039325
1739209764.824332;-38.13080360867914
1739209764.8243427;-45.120503652039325
1739209764.8243535;-45.120503652039325
1739209764.824364;-45.120503652039325
1739209764.8243747;-45.120503652039325
1739209764.8243854;-45.120503652039325
1739209764.824396;-45.120503652039325
1739209764.8244066;-35.57807855764607
1739209764.8244174;-33.981070128970906
1739209764.8244278;-45.120503652039325
1739209764.8244386;-45.120503652039325
1739209764.8244493;-38.13080360867914
1739209764.8244598;-45.120503652039325
1739209764.8244705;-38.13080360867914
1739209764.8244812;-38.13080360867914
1739209764.8244917;-38.13080360867914
1739209764.8245025;-38.13080360867914
1739209764.8245132;-29.438486411369333
1739209764.824524;-31.141103565318893
1739209764.8245344;-38.13080360867914
1739209764.8245451;-45.120503652039325
1739209764.8245559;-45.120503652039325
1739209764.8245664;-33.981070128970906
1739209764.824577;-45.120503652039325
1739209764.8245878;-38.13080360867914
1739209764.8245983;-45.120503652039325
1739209764.824609;-45.120503652039325
1739209764.8246198;-38.13080360867914
1739209764.8246303;-45.120503652039325
1739209764.824641;-38.13080360867914
1739209764.8246517;-38.13080360867914
1739209764.8246622;-45.120503652039325
1739209764.824673;-38.13080360867914
1739209764.8246837;-38.13080360867914
1739209764.8246942;-45.120503652039325
1739209764.824705;-45.120503652039325
1739209764.8247156;-45.120503652039325
1739209764.824726;-45.120503652039325
1739209764.8247368;-45.120503652039325
1739209764.8247476;-38.13080360867914
1739209764.824758;-45.120503652039325
1739209764.8247688;-30.49652367304973
1739209764.8247795;-29.438486411369333
1739209764.82479;-45.120503652039325
1739209764.8248007;-38.13080360867914
1739209764.8248115;-35.57807855764607
1739209764.824822;-35.57807855764607
1739209764.8248327;-45.120503652039325
1739209764.8248434;-38.13080360867914
1739209764.824854;-45.120503652039325
1739209764.8248646;-38.13080360867914
1739209764.8248754;-38.13080360867914
1739209764.8248858;-38.13080360867914
1739209764.8248966;-45.120503652039325
1739209764.8249073;-45.120503652039325
1739209764.824918;-32.816014438256545
1739209764.8249285;-45.120503652039325
1739209764.8249393;-38.13080360867914
1739209764.82495;-33.981070128970906
1739209764.8249605;-45.120503652039325
1739209764.8249712;-45.120503652039325
1739209764.824982;-45.120503652039325
1739209764.8249924;-38.13080360867914
1739209764.8250031;-38.13080360867914
1739209764.8250139;-38.13080360867914
1739209764.8250244;-45.120503652039325
1739209764.825035;-38.13080360867914
1739209764.8250458;-35.57807855764607
1739209764.8250563;-38.13080360867914
1739209764.825067;-45.120503652039325
1739209764.8250778;-38.13080360867914
1739209764.8250883;-38.13080360867914
1739209764.825099;-45.120503652039325
1739209764.8251097;-45.120503652039325
1739209764.8251202;-45.120503652039325
1739209764.825131;-38.13080360867914
1739209764.8251417;-38.13080360867914
1739209764.8251522;-45.120503652039325
1739209764.825163;-45.120503652039325
1739209764.8251736;-45.120503652039325
1739209764.825184;-38.13080360867914
1739209764.8251948;-45.120503652039325
1739209764.8252056;-38.13080360867914
1739209764.825216;-38.13080360867914
1739209764.8252268;-38.13080360867914
1739209764.8252375;-38.13080360867914
1739209764.825248;-33.981070128970906
1739209764.8252587;-33.981070128970906
1739209764.8252695;-38.13080360867914
1739209764.8252802;-45.120503652039325
1739209764.8252907;-45.120503652039325
1739209764.8253014;-38.13080360867914
1739209764.8424027;-45.120503652039325
1739209764.8424115;-38.13080360867914
1739209764.8424203;-45.120503652039325
1739209764.8424292;-38.13080360867914
1739209764.842438;-38.13080360867914
1739209764.8424468;-38.13080360867914
1739209764.8424556;-45.120503652039325
1739209764.8424644;-45.120503652039325
1739209764.8424733;-38.13080360867914
1739209764.842482;-35.57807855764607
1739209764.842491;-35.57807855764607
1739209764.8424997;-45.120503652039325
1739209764.8425086;-33.981070128970906
1739209764.8425174;-31.141103565318915
1739209764.8425262;-45.120503652039325
1739209764.842535;-45.120503652039325
1739209764.8425438;-38.13080360867914
1739209764.8425527;-45.120503652039325
1739209764.8425615;-45.120503652039325
1739209764.8425703;-45.120503652039325
1739209764.8425791;-38.13080360867914
1739209764.842588;-45.120503652039325
1739209764.8425968;-45.120503652039325
1739209764.8426058;-45.120503652039325
1739209764.8426147;-38.13080360867914
1739209764.8426235;-38.13080360867914
1739209764.8426323;-45.120503652039325
1739209764.842641;-45.120503652039325
1739209764.84265;-38.13080360867914
1739209764.8426588;-38.13080360867914
1739209764.8426676;-38.13080360867914
1739209764.8426764;-38.13080360867914
1739209764.8426852;-33.981070128970906
1739209764.842694;-38.13080360867914
1739209764.8427029;-38.13080360867914
1739209764.8427117;-45.120503652039325
1739209764.8427205;-38.13080360867914
1739209764.8427293;-38.13080360867914
1739209764.8427382;-38.13080360867914
1739209764.842747;-38.13080360867914
1739209764.8427558;-38.13080360867914
1739209764.8427646;-45.120503652039325
1739209764.8427734;-45.120503652039325
1739209764.8427823;-38.13080360867914
1739209764.842791;-33.981070128970906
1739209764.8428;-33.981070128970906
1739209764.8428087;-38.13080360867914
1739209764.8428175;-35.57807855764607
1739209764.8428264;-38.13080360867914
1739209764.8428352;-45.120503652039325
1739209764.842844;-45.120503652039325
1739209764.8428528;-35.57807855764607
1739209764.8428617;-33.981070128970906
1739209764.8428705;-31.141103565318915
1739209764.8428793;-38.13080360867914
1739209764.842888;-45.120503652039325
1739209764.842897;-38.13080360867914
1739209764.8429058;-38.13080360867914
1739209764.8429146;-38.13080360867914
1739209764.8429234;-38.13080360867914
1739209764.8429325;-45.120503652039325
1739209764.8429413;-38.13080360867914
1739209764.84295;-45.120503652039325
1739209764.842959;-45.120503652039325
1739209764.8429677;-38.13080360867914
1739209764.8429766;-45.120503652039325
1739209764.8429854;-45.120503652039325
1739209764.8429942;-45.120503652039325
1739209764.843003;-45.120503652039325
1739209764.8430119;-45.120503652039325
1739209764.8430207;-38.13080360867914
1739209764.8430295;-45.120503652039325
1739209764.8430383;-45.120503652039325
1739209764.8430471;-32.816014438256545
1739209764.843056;-32.816014438256545
1739209764.8430648;-45.120503652039325
1739209764.8430736;-33.981070128970906
1739209764.8430824;-27.267205301931607
1739209764.8430912;-38.13080360867914
1739209764.8431;-45.120503652039325
1739209764.843109;-38.13080360867914
1739209764.8431177;-38.13080360867914
1739209764.8431265;-38.13080360867914
1739209764.8431354;-45.120503652039325
1739209764.8431442;-45.120503652039325
1739209764.843153;-45.120503652039325
1739209764.8431618;-33.981070128970906
1739209764.8431706;-45.120503652039325
1739209764.8431795;-45.120503652039325
1739209764.8431883;-35.57807855764607
1739209764.843197;-33.981070128970906
1739209764.843206;-45.120503652039325
1739209764.8432148;-38.13080360867914
1739209764.8432236;-30.49652367304973
1739209764.8432324;-33.981070128970906
1739209764.8432412;-45.120503652039325
1739209764.8432503;-45.120503652039325
1739209764.843259;-38.13080360867914
1739209764.843268;-38.13080360867914
1739209764.8432767;-45.120503652039325
1739209764.8432856;-45.120503652039325
1739209764.8432944;-45.120503652039325
1739209764.8433032;-38.13080360867914
1739209764.843312;-45.120503652039325
1739209764.8433208;-45.120503652039325
1739209764.8433297;-45.120503652039325
1739209764.8433385;-45.120503652039325
1739209764.8433473;-38.13080360867914
1739209764.8433561;-38.13080360867914
1739209764.843365;-45.120503652039325
1739209764.8433738;-38.13080360867914
1739209764.8433826;-45.120503652039325
1739209764.8433914;-45.120503652039325
1739209764.8434002;-38.13080360867914
1739209764.843409;-35.57807855764607
1739209764.843418;-38.13080360867914
1739209764.8434267;-35.57807855764607
1739209764.8434355;-33.981070128970906
1739209764.8434443;-33.981070128970906
1739209764.8434532;-31.141103565318915
1739209764.843462;-38.13080360867914
1739209764.8434708;-38.13080360867914
1739209764.8434796;-45.120503652039325
1739209764.8434885;-45.120503652039325
1739209764.8434973;-45.120503652039325
1739209764.843506;-45.120503652039325
1739209764.843515;-38.13080360867914
1739209764.8435237;-38.13080360867914
1739209764.8435326;-38.13080360867914
1739209764.8435414;-45.120503652039325
1739209764.8435502;-45.120503652039325
1739209764.843559;-38.13080360867914
1739209764.8435678;-45.120503652039325
1739209764.843577;-38.13080360867914
1739209764.8435857;-38.13080360867914
1739209764.8435946;-45.120503652039325
1739209764.8436034;-45.120503652039325
1739209764.8436122;-45.120503652039325
1739209764.843621;-38.13080360867914
1739209764.8436298;-38.13080360867914
1739209764.8436387;-38.13080360867914
1739209764.8436475;-45.120503652039325
1739209764.8436563;-45.120503652039325
1739209764.8436651;-32.816014438256545
1739209764.843674;-38.13080360867914
1739209764.8436828;-38.13080360867914
1739209764.8436916;-38.13080360867914
1739209764.8437004;-45.120503652039325
1739209764.8437092;-45.120503652039325
1739209764.843718;-38.13080360867914
1739209764.8437269;-32.816014438256545
1739209764.8437357;-38.13080360867914
1739209764.8437445;-38.13080360867914
1739209764.8437533;-45.120503652039325
1739209764.8437622;-35.57807855764607
1739209764.843771;-38.13080360867914
1739209764.8437798;-38.13080360867914
1739209764.8437886;-45.120503652039325
1739209764.8437974;-45.120503652039325
1739209764.8438063;-32.816014438256545
1739209764.843815;-38.13080360867914
1739209764.843824;-45.120503652039325
1739209764.8438327;-38.13080360867914
1739209764.8438416;-35.57807855764607
1739209764.8438504;-38.13080360867914
1739209764.8438592;-45.120503652039325
1739209764.843868;-38.13080360867914
1739209764.8438768;-35.57807855764607
1739209764.8438857;-45.120503652039325
1739209764.8438945;-45.120503652039325
1739209764.8439035;-33.981070128970906
1739209764.8439124;-45.120503652039325
1739209764.8439212;-45.120503652039325
1739209764.84393;-45.120503652039325
1739209764.8439388;-33.981070128970906
1739209764.8439476;-38.13080360867914
1739209764.8439565;-45.120503652039325
1739209764.8439653;-45.120503652039325
1739209764.843974;-38.13080360867914
1739209764.843983;-38.13080360867914
1739209764.8439918;-38.13080360867914
1739209764.8440006;-45.120503652039325
1739209764.8440094;-31.14110356531892
1739209764.8440182;-38.13080360867914
1739209764.844027;-38.13080360867914
1739209764.8440359;-45.120503652039325
1739209764.8440447;-38.13080360867914
1739209764.8440535;-38.13080360867914
1739209764.8440623;-45.120503652039325
1739209764.8440711;-38.13080360867914
1739209764.84408;-28.992665084841942
1739209764.8440888;-38.13080360867914
1739209764.8440976;-38.13080360867914
1739209764.8441064;-45.120503652039325
1739209764.8441153;-45.120503652039325
1739209764.844124;-45.120503652039325
1739209764.844133;-38.13080360867914
1739209764.8441417;-45.120503652039325
1739209764.8441505;-35.57807855764607
1739209764.8441594;-38.13080360867914
1739209764.8441682;-45.120503652039325
1739209764.844177;-45.120503652039325
1739209764.8441858;-45.120503652039325
1739209764.8441947;-45.120503652039325
1739209764.8442035;-38.13080360867914
1739209764.8442123;-45.120503652039325
1739209764.8442214;-45.120503652039325
1739209764.8442302;-45.120503652039325
1739209764.844239;-38.13080360867914
1739209764.8442478;-38.13080360867914
1739209764.8442566;-38.13080360867914
1739209764.8442655;-45.120503652039325
1739209764.8442743;-38.13080360867914
1739209764.844283;-33.981070128970906
1739209764.850615;-45.120503652039325
1739209764.85062;-35.57807855764607
1739209764.850625;-33.981070128970906
1739209764.8506298;-45.120503652039325
1739209764.8506348;-45.120503652039325
1739209764.8506398;-38.13080360867914
1739209764.8506448;-45.120503652039325
1739209764.8506498;-45.120503652039325
1739209764.8506548;-45.120503652039325
1739209764.8506598;-35.57807855764607
1739209764.8506649;-38.13080360867914
1739209764.8506699;-38.13080360867914
1739209764.8506746;-38.13080360867914
1739209764.8506796;-38.13080360867914
1739209764.8506846;-45.120503652039325
1739209764.8506896;-28.21854285175415
1739209764.8506947;-31.141103565318893
1739209764.8506997;-38.13080360867914
1739209764.8507047;-35.57807855764607
1739209764.8507097;-38.13080360867914
1739209764.8507144;-38.13080360867914
1739209764.8507195;-38.13080360867914
1739209764.8507245;-33.981070128970906
1739209764.8507295;-38.13080360867914
1739209764.8507345;-38.13080360867914
1739209764.8507395;-32.816014438256545
1739209764.8507445;-38.13080360867914
1739209764.8507495;-45.120503652039325
1739209764.8507545;-38.13080360867914
1739209764.8507593;-38.13080360867914
1739209764.8507643;-45.120503652039325
1739209764.8507693;-29.438486411369333
1739209764.8507743;-30.49652367304973
1739209764.8507793;-45.120503652039325
1739209764.8507843;-38.13080360867914
1739209764.8507893;-38.13080360867914
1739209764.8507943;-38.13080360867914
1739209764.850799;-45.120503652039325
1739209764.850804;-45.120503652039325
1739209764.850809;-38.13080360867914
1739209764.850814;-45.120503652039325
1739209764.850819;-45.120503652039325
1739209764.850824;-38.13080360867914
1739209764.8508291;-35.57807855764607
1739209764.8508341;-38.13080360867914
1739209764.8508391;-45.120503652039325
1739209764.850844;-45.120503652039325
1739209764.850849;-45.120503652039325
1739209764.850854;-45.120503652039325
1739209764.850859;-45.120503652039325
1739209764.850864;-38.13080360867914
1739209764.850869;-45.120503652039325
1739209764.850874;-45.120503652039325
1739209764.850879;-45.120503652039325
1739209764.8508837;-45.120503652039325
1739209764.8508887;-38.13080360867914
1739209764.8508937;-33.981070128970906
1739209764.8508987;-45.120503652039325
1739209764.8509037;-45.120503652039325
1739209764.8509088;-38.13080360867914
1739209764.8509138;-38.13080360867914
1739209764.8509188;-45.120503652039325
1739209764.8509238;-35.57807855764607
1739209764.8509285;-38.13080360867914
1739209764.8509336;-45.120503652039325
1739209764.8509386;-45.120503652039325
1739209764.8509436;-45.120503652039325
1739209764.8509486;-33.981070128970906
1739209764.8509536;-26.991370085610754
1739209764.8509586;-20.888044912671223
1739209764.8509636;-33.981070128970906
1739209764.8509684;-35.57807855764607
1739209764.8509734;-33.981070128970906
1739209764.8509784;-38.13080360867914
1739209764.8509834;-38.13080360867914
1739209764.8509884;-45.120503652039325
1739209764.8509934;-45.120503652039325
1739209764.8509984;-45.120503652039325
1739209764.8510034;-38.13080360867914
1739209764.8510084;-38.13080360867914
1739209764.8510132;-35.57807855764607
1739209764.8510182;-38.13080360867914
1739209764.8510232;-38.13080360867914
1739209764.8510282;-38.13080360867914
1739209764.8510332;-32.816014438256545
1739209764.8510382;-38.13080360867914
1739209764.8510432;-38.13080360867914
1739209764.8510482;-33.981070128970906
1739209764.851053;-33.981070128970906
1739209764.851058;-45.120503652039325
1739209764.851063;-38.13080360867914
1739209764.851068;-33.981070128970906
1739209764.851073;-25.826314394896357
1739209764.851078;-28.992665084841942
1739209764.851083;-38.13080360867914
1739209764.851088;-29.438486411369333
1739209764.851093;-33.981070128970956
1739209764.8510978;-15.133552068922732
1739209764.8511028;-17.85323156177357
1739209764.8511078;-38.13080360867914
1739209764.8511128;-31.141103565318915
1739209764.8511178;-45.120503652039325
1739209764.8511229;-45.120503652039325
1739209764.8511279;-38.13080360867914
1739209764.8511329;-38.13080360867914
1739209764.8511376;-45.120503652039325
1739209764.8511426;-38.13080360867914
1739209764.8511477;-33.981070128970906
1739209764.8511527;-30.49652367304973
1739209764.8511577;-33.981070128970906
1739209764.8511627;-38.13080360867914
1739209764.8511677;-38.13080360867914
1739209764.8511727;-25.826314394896364
1739209764.8511777;-27.267205301931607
1739209764.8511825;-38.13080360867914
1739209764.8511875;-45.120503652039325
1739209764.8511925;-45.120503652039325
1739209764.8511975;-38.13080360867914
1739209764.8512025;-38.13080360867914
1739209764.8512075;-45.120503652039325
1739209764.8512125;-33.981070128970906
1739209764.8512175;-26.991370085610722
1739209764.8512225;-45.120503652039325
1739209764.8512273;-38.13080360867914
1739209764.8512323;-33.981070128970906
1739209764.8512373;-45.120503652039325
1739209764.8512423;-16.261240254024976
1739209764.8512473;-33.981070128970906
1739209764.8512523;-45.120503652039325
