CAN Message; 0x77:b3c76210c9cbd45e
Timestamp;Amplitude
1739209697.7736092;-35.57807855764607
1739209697.7736118;-33.981070128970906
1739209697.7736144;-38.13080360867914
1739209697.773617;-38.13080360867914
1739209697.7736194;-45.120503652039325
1739209697.773622;-35.57807855764607
1739209697.7736247;-28.21854285175415
1739209697.7736273;-45.120503652039325
1739209697.77363;-45.120503652039325
1739209697.7736325;-45.120503652039325
1739209697.7736351;-38.13080360867914
1739209697.7736378;-38.13080360867914
1739209697.7736404;-45.120503652039325
1739209697.773643;-45.120503652039325
1739209697.7736456;-38.13080360867914
1739209697.7736483;-45.120503652039325
1739209697.7736506;-45.120503652039325
1739209697.7736533;-45.120503652039325
1739209697.773656;-45.120503652039325
1739209697.7736585;-38.13080360867914
1739209697.7736611;-38.13080360867914
1739209697.7736638;-45.120503652039325
1739209697.7736664;-29.438486411369333
1739209697.773669;-38.13080360867914
1739209697.7736716;-35.57807855764607
1739209697.7736742;-38.13080360867914
1739209697.7736769;-38.13080360867914
1739209697.7736795;-38.13080360867914
1739209697.7736819;-35.57807855764607
1739209697.7736845;-38.13080360867914
1739209697.7736871;-31.141103565318943
1739209697.7736897;-45.120503652039325
1739209697.7736924;-31.141103565318893
1739209697.773695;-45.120503652039325
1739209697.7736976;-45.120503652039325
1739209697.7737024;-38.13080360867914
1739209697.7737074;-35.57807855764607
1739209697.7737122;-45.120503652039325
1739209697.773717;-32.816014438256545
1739209697.7737217;-38.13080360867914
1739209697.7737267;-45.120503652039325
1739209697.7737315;-38.13080360867914
1739209697.7737362;-45.120503652039325
1739209697.773741;-38.13080360867914
1739209697.773746;-38.13080360867914
1739209697.7737508;-38.13080360867914
1739209697.7737556;-45.120503652039325
1739209697.7737603;-45.120503652039325
1739209697.7737653;-45.120503652039325
1739209697.77377;-38.13080360867914
1739209697.7737749;-45.120503652039325
1739209697.7737799;-45.120503652039325
1739209697.7737846;-45.120503652039325
1739209697.7737894;-38.13080360867914
1739209697.7737942;-45.120503652039325
1739209697.7737992;-45.120503652039325
1739209697.773804;-45.120503652039325
1739209697.7738087;-38.13080360867914
1739209697.7738135;-38.13080360867914
1739209697.7738185;-45.120503652039325
1739209697.7738233;-38.13080360867914
1739209697.773828;-38.13080360867914
1739209697.7738328;-28.58837851428586
1739209697.7738378;-31.141103565318915
1739209697.7738426;-38.13080360867914
1739209697.7738473;-38.13080360867914
1739209697.7738523;-38.13080360867914
1739209697.773857;-38.13080360867914
1739209697.773862;-45.120503652039325
1739209697.7738667;-38.13080360867914
1739209697.7738717;-45.120503652039325
1739209697.7738764;-45.120503652039325
1739209697.7738812;-38.13080360867914
1739209697.773886;-38.13080360867914
1739209697.773891;-35.57807855764607
1739209697.7738957;-45.120503652039325
1739209697.7739005;-45.120503652039325
1739209697.7739055;-45.120503652039325
1739209697.7739103;-33.981070128970906
1739209697.773915;-31.141103565318915
1739209697.7739198;-45.120503652039325
1739209697.7739248;-45.120503652039325
1739209697.7739296;-45.120503652039325
1739209697.7739344;-38.13080360867914
1739209697.7739391;-38.13080360867914
1739209697.7739441;-45.120503652039325
1739209697.773949;-45.120503652039325
1739209697.7739537;-38.13080360867914
1739209697.7739584;-35.57807855764607
1739209697.7739635;-38.13080360867914
1739209697.7739682;-38.13080360867914
1739209697.773973;-35.57807855764607
1739209697.773978;-45.120503652039325
1739209697.7739828;-38.13080360867914
1739209697.7739875;-38.13080360867914
1739209697.7739923;-38.13080360867914
1739209697.7739973;-32.816014438256545
1739209697.774002;-38.13080360867914
1739209697.7740068;-38.13080360867914
1739209697.7740116;-38.13080360867914
1739209697.7740166;-38.13080360867914
1739209697.7740214;-38.13080360867914
1739209697.7740262;-45.120503652039325
1739209697.774031;-33.981070128970906
1739209697.774036;-35.57807855764607
1739209697.7740407;-35.57807855764607
1739209697.7740455;-45.120503652039325
1739209697.7740505;-35.57807855764607
1739209697.7740552;-38.13080360867914
1739209697.77406;-38.13080360867914
1739209697.7740648;-38.13080360867914
1739209697.7740698;-45.120503652039325
1739209697.7740746;-45.120503652039325
1739209697.7740793;-45.120503652039325
1739209697.774084;-45.120503652039325
1739209697.774089;-38.13080360867914
1739209697.7740939;-38.13080360867914
1739209697.7740986;-38.13080360867914
1739209697.7741034;-35.57807855764607
1739209697.7741084;-38.13080360867914
1739209697.7741132;-45.120503652039325
1739209697.774118;-38.13080360867914
1739209697.774123;-38.13080360867914
1739209697.7741277;-45.120503652039325
1739209697.7741325;-45.120503652039325
1739209697.7741373;-45.120503652039325
1739209697.7741423;-45.120503652039325
1739209697.774147;-45.120503652039325
1739209697.7741518;-45.120503652039325
1739209697.7741566;-38.13080360867914
1739209697.7741616;-38.13080360867914
1739209697.7741663;-38.13080360867914
1739209697.774171;-45.120503652039325
1739209697.774176;-38.13080360867914
1739209697.774181;-38.13080360867914
1739209697.7741857;-38.13080360867914
1739209697.7741904;-45.120503652039325
1739209697.7741954;-38.13080360867914
1739209697.7742002;-35.57807855764607
1739209697.774205;-45.120503652039325
1739209697.7742097;-45.120503652039325
1739209697.7742147;-33.981070128970906
1739209697.7742195;-38.13080360867914
1739209697.7742243;-38.13080360867914
1739209697.774229;-32.816014438256545
1739209697.774234;-45.120503652039325
1739209697.7742388;-45.120503652039325
1739209697.7742436;-38.13080360867914
1739209697.7742486;-38.13080360867914
1739209697.7742534;-45.120503652039325
1739209697.7742581;-45.120503652039325
1739209697.774263;-45.120503652039325
1739209697.774268;-38.13080360867914
1739209697.7742727;-38.13080360867914
1739209697.7742774;-45.120503652039325
1739209697.7742822;-45.120503652039325
1739209697.7742872;-45.120503652039325
1739209697.774292;-45.120503652039325
1739209697.7742968;-45.120503652039325
1739209697.7743015;-45.120503652039325
1739209697.7743065;-45.120503652039325
1739209697.7743113;-45.120503652039325
1739209697.774316;-45.120503652039325
1739209697.774321;-38.13080360867914
1739209697.7743258;-45.120503652039325
1739209697.7743306;-38.13080360867914
1739209697.7743354;-45.120503652039325
1739209697.7743404;-32.816014438256545
1739209697.7743452;-27.8777449560314
1739209697.77435;-45.120503652039325
1739209697.7743547;-38.13080360867914
1739209697.7743597;-45.120503652039325
1739209697.7743645;-38.13080360867914
1739209697.7743692;-38.13080360867914
1739209697.774374;-32.816014438256545
1739209697.774379;-45.120503652039325
1739209697.7743838;-38.13080360867914
1739209697.7743886;-45.120503652039325
1739209697.7743936;-45.120503652039325
1739209697.7743983;-45.120503652039325
1739209697.774403;-45.120503652039325
1739209697.7744079;-38.13080360867914
1739209697.7744129;-45.120503652039325
1739209697.7744176;-45.120503652039325
1739209697.7744224;-35.57807855764607
1739209697.7744272;-38.13080360867914
1739209697.7744322;-45.120503652039325
1739209697.774437;-45.120503652039325
1739209697.7744417;-45.120503652039325
1739209697.7744465;-45.120503652039325
1739209697.7744515;-45.120503652039325
1739209697.7744563;-38.13080360867914
1739209697.774461;-35.57807855764607
1739209697.774466;-38.13080360867914
1739209697.7744708;-45.120503652039325
1739209697.7744756;-45.120503652039325
1739209697.7744803;-33.981070128970906
1739209697.7744853;-38.13080360867914
1739209697.77449;-45.120503652039325
1739209697.774495;-38.13080360867914
1739209697.7744997;-45.120503652039325
1739209697.7745047;-38.13080360867914
1739209697.7745094;-45.120503652039325
1739209697.7745142;-38.13080360867914
1739209697.774519;-45.120503652039325
1739209697.774524;-38.13080360867914
1739209697.7745287;-45.120503652039325
1739209697.7745335;-33.981070128970906
1739209697.7745385;-28.21854285175415
1739209697.7745433;-38.13080360867914
1739209697.774548;-38.13080360867914
1739209697.7745528;-38.13080360867914
1739209697.7745578;-32.816014438256545
1739209697.7745626;-45.120503652039325
1739209697.7745674;-45.120503652039325
1739209697.7745721;-45.120503652039325
1739209697.7745771;-45.120503652039325
1739209697.774582;-45.120503652039325
1739209697.7745867;-38.13080360867914
1739209697.7745917;-38.13080360867914
1739209697.7745965;-38.13080360867914
1739209697.7746012;-38.13080360867914
1739209697.774606;-45.120503652039325
1739209697.774611;-45.120503652039325
1739209697.7746158;-35.57807855764607
1739209697.7746205;-45.120503652039325
1739209697.7746253;-45.120503652039325
1739209697.7746303;-38.13080360867914
1739209697.774635;-45.120503652039325
1739209697.7746398;-45.120503652039325
1739209697.7746446;-45.120503652039325
1739209697.7746496;-38.13080360867914
1739209697.7746544;-35.57807855764607
1739209697.7746592;-45.120503652039325
1739209697.7746642;-45.120503652039325
1739209697.774669;-45.120503652039325
1739209697.7746737;-38.13080360867914
1739209697.7746785;-38.13080360867914
1739209697.7746835;-35.57807855764607
1739209697.7746882;-45.120503652039325
1739209697.774693;-45.120503652039325
1739209697.7746978;-38.13080360867914
1739209697.7747028;-35.57807855764607
1739209697.7747076;-45.120503652039325
1739209697.7747123;-45.120503652039325
1739209697.774717;-33.981070128970906
1739209697.774722;-32.816014438256545
1739209697.7747269;-45.120503652039325
1739209697.7747316;-32.816014438256545
1739209697.7747366;-35.57807855764607
1739209697.7747414;-35.57807855764607
1739209697.7747462;-38.13080360867914
1739209697.774751;-35.57807855764607
1739209697.774756;-45.120503652039325
1739209697.7747607;-45.120503652039325
1739209697.7747655;-45.120503652039325
1739209697.7747703;-45.120503652039325
1739209697.7747753;-45.120503652039325
1739209697.77478;-35.57807855764607
1739209697.7747848;-38.13080360867914
1739209697.7747896;-45.120503652039325
1739209697.7747946;-38.13080360867914
1739209697.7747993;-45.120503652039325
1739209697.774804;-45.120503652039325
1739209697.7748091;-38.13080360867914
1739209697.774814;-38.13080360867914
1739209697.7748187;-45.120503652039325
1739209697.7748234;-45.120503652039325
1739209697.7748284;-45.120503652039325
1739209697.7748332;-38.13080360867914
1739209697.774838;-45.120503652039325
1739209697.7748427;-38.13080360867914
1739209697.7748477;-35.57807855764607
1739209697.7748525;-35.57807855764607
1739209697.7748573;-45.120503652039325
1739209697.774862;-45.120503652039325
1739209697.774867;-29.438486411369333
1739209697.7748718;-38.13080360867914
1739209697.7748766;-45.120503652039325
1739209697.7748816;-38.13080360867914
1739209697.7748864;-38.13080360867914
1739209697.7748911;-33.981070128970906
1739209697.774896;-45.120503652039325
1739209697.774901;-45.120503652039325
1739209697.7749057;-38.13080360867914
1739209697.7749104;-45.120503652039325
1739209697.7749152;-45.120503652039325
1739209697.7749202;-33.981070128970906
1739209697.774925;-35.57807855764607
1739209697.7749298;-38.13080360867914
1739209697.7749348;-45.120503652039325
1739209697.7749395;-45.120503652039325
1739209697.7749443;-45.120503652039325
1739209697.774949;-45.120503652039325
1739209697.774954;-45.120503652039325
1739209697.7749588;-38.13080360867914
1739209697.7749636;-45.120503652039325
1739209697.7749684;-38.13080360867914
1739209697.7749734;-45.120503652039325
1739209697.7749782;-38.13080360867914
1739209697.774983;-38.13080360867914
1739209697.7749877;-45.120503652039325
1739209697.7749927;-45.120503652039325
1739209697.7749975;-45.120503652039325
1739209697.7750022;-45.120503652039325
1739209697.7750072;-38.13080360867914
1739209697.775012;-45.120503652039325
1739209697.7750168;-45.120503652039325
1739209697.7750216;-45.120503652039325
1739209697.7750266;-31.141103565318915
1739209697.7750313;-33.981070128970906
1739209697.775036;-45.120503652039325
1739209697.7750409;-45.120503652039325
1739209697.7750459;-27.267205301931607
1739209697.7750506;-30.49652367304973
1739209697.7750554;-38.13080360867914
1739209697.7750602;-45.120503652039325
1739209697.7750652;-45.120503652039325
1739209697.77507;-38.13080360867914
1739209697.7750747;-38.13080360867914
1739209697.7750797;-38.13080360867914
1739209697.7750845;-35.57807855764607
1739209697.7750893;-38.13080360867914
1739209697.775094;-38.13080360867914
1739209697.775099;-45.120503652039325
1739209697.7751038;-45.120503652039325
1739209697.7751086;-38.13080360867914
1739209697.7751133;-38.13080360867914
1739209697.7751184;-45.120503652039325
1739209697.7751231;-28.992665084841942
1739209697.775128;-30.49652367304973
1739209697.7751327;-45.120503652039325
1739209697.7751377;-38.13080360867914
1739209697.7751424;-33.981070128970906
1739209697.7751472;-32.816014438256545
1739209697.7751522;-45.120503652039325
1739209697.775157;-35.57807855764607
1739209697.7751617;-38.13080360867914
1739209697.7751665;-38.13080360867914
1739209697.7751715;-33.981070128970906
1739209697.7751763;-35.57807855764607
1739209697.775181;-38.13080360867914
1739209697.7751858;-45.120503652039325
1739209697.7751908;-38.13080360867914
1739209697.7751956;-35.57807855764607
1739209697.7752004;-38.13080360867914
1739209697.7752051;-45.120503652039325
1739209697.7752101;-38.13080360867914
1739209697.775215;-38.13080360867914
1739209697.7752197;-38.13080360867914
1739209697.7752247;-45.120503652039325
1739209697.7752295;-38.13080360867914
1739209697.7752342;-45.120503652039325
1739209697.775239;-35.57807855764607
1739209697.775244;-30.49652367304973
1739209697.7752488;-38.13080360867914
1739209697.7752535;-38.13080360867914
1739209697.7752583;-38.13080360867914
1739209697.7752633;-38.13080360867914
1739209697.775268;-45.120503652039325
1739209697.7752728;-31.141103565318893
1739209697.7752776;-38.13080360867914
1739209697.7752826;-33.981070128970956
1739209697.7752874;-38.13080360867914
1739209697.7752922;-38.13080360867914
1739209697.7752972;-38.13080360867914
1739209697.775302;-45.120503652039325
1739209697.7753067;-45.120503652039325
1739209697.7753115;-45.120503652039325
1739209697.7753165;-45.120503652039325
1739209697.7753212;-45.120503652039325
1739209697.775326;-38.13080360867914
1739209697.7753308;-35.57807855764607
1739209697.7753358;-38.13080360867914
1739209697.7753406;-45.120503652039325
1739209697.7753453;-35.57807855764607
1739209697.7753503;-38.13080360867914
1739209697.775355;-45.120503652039325
1739209697.7753599;-38.13080360867914
1739209697.7753646;-45.120503652039325
1739209697.7753696;-45.120503652039325
1739209697.7753744;-33.981070128970906
1739209697.7753792;-38.13080360867914
1739209697.775384;-45.120503652039325
1739209697.775389;-45.120503652039325
1739209697.7753937;-45.120503652039325
1739209697.7753985;-45.120503652039325
1739209697.7754033;-38.13080360867914
1739209697.7754083;-35.57807855764607
1739209697.775413;-45.120503652039325
1739209697.7754178;-38.13080360867914
1739209697.7754228;-38.13080360867914
1739209697.7754276;-45.120503652039325
1739209697.7754323;-38.13080360867914
1739209697.775437;-29.438486411369333
1739209697.7754421;-38.13080360867914
1739209697.775447;-45.120503652039325
1739209697.7754517;-38.13080360867914
1739209697.7754564;-38.13080360867914
1739209697.7754614;-45.120503652039325
1739209697.7754662;-45.120503652039325
1739209697.775471;-45.120503652039325
1739209697.7754757;-45.120503652039325
1739209697.7754807;-45.120503652039325
1739209697.7754855;-45.120503652039325
1739209697.7754903;-38.13080360867914
1739209697.7754953;-35.57807855764607
1739209697.7755;-38.13080360867914
1739209697.7755048;-38.13080360867914
1739209697.7755096;-38.13080360867914
1739209697.7755146;-35.57807855764607
1739209697.7755194;-38.13080360867914
1739209697.7755241;-45.120503652039325
1739209697.775529;-38.13080360867914
1739209697.775534;-45.120503652039325
1739209697.7755387;-38.13080360867914
1739209697.7755435;-38.13080360867914
1739209697.7755482;-38.13080360867914
1739209697.7755532;-45.120503652039325
1739209697.775558;-35.57807855764607
1739209697.7755628;-35.57807855764607
1739209697.7755678;-38.13080360867914
1739209697.7755725;-45.120503652039325
1739209697.7755773;-45.120503652039325
1739209697.775582;-45.120503652039325
1739209697.775587;-38.13080360867914
1739209697.7755919;-45.120503652039325
1739209697.7755966;-35.57807855764607
1739209697.7756014;-35.57807855764607
1739209697.7756064;-38.13080360867914
1739209697.7756112;-45.120503652039325
1739209697.775616;-38.13080360867914
1739209697.7756207;-38.13080360867914
1739209697.7756257;-38.13080360867914
1739209697.7756305;-38.13080360867914
1739209697.7756352;-38.13080360867914
1739209697.7756402;-45.120503652039325
1739209697.775645;-45.120503652039325
1739209697.7756498;-45.120503652039325
1739209697.7756546;-33.981070128970906
1739209697.7756596;-45.120503652039325
1739209697.7756643;-38.13080360867914
1739209697.775669;-32.816014438256545
1739209697.7756739;-33.981070128970906
1739209697.7756789;-38.13080360867914
1739209697.7756836;-45.120503652039325
1739209697.7756884;-38.13080360867914
1739209697.7756934;-38.13080360867914
1739209697.7756982;-45.120503652039325
1739209697.775703;-45.120503652039325
1739209697.7757077;-38.13080360867914
1739209697.7757127;-31.141103565318915
1739209697.7757175;-32.816014438256545
1739209697.7757223;-38.13080360867914
1739209697.775727;-45.120503652039325
1739209697.775732;-38.13080360867914
1739209697.7757368;-35.57807855764607
1739209697.7757416;-38.13080360867914
1739209697.7757463;-45.120503652039325
1739209697.7757514;-27.877744956031414
1739209697.7757561;-35.57807855764607
1739209697.775761;-38.13080360867914
1739209697.775766;-45.120503652039325
1739209697.7757707;-45.120503652039325
1739209697.7757754;-45.120503652039325
1739209697.7757802;-38.13080360867914
1739209697.7757852;-35.57807855764607
1739209697.77579;-38.13080360867914
1739209697.7757947;-38.13080360867914
1739209697.7757995;-38.13080360867914
1739209697.7758045;-45.120503652039325
1739209697.7758093;-45.120503652039325
1739209697.775814;-45.120503652039325
1739209697.7758188;-38.13080360867914
1739209697.7758238;-38.13080360867914
1739209697.7758286;-30.49652367304973
1739209697.7758334;-38.13080360867914
1739209697.7758384;-38.13080360867914
1739209697.7758431;-32.816014438256545
1739209697.775848;-33.981070128970906
1739209697.7758527;-45.120503652039325
1739209697.7758577;-38.13080360867914
1739209697.7758625;-45.120503652039325
1739209697.7758672;-28.58837851428586
1739209697.775872;-38.13080360867914
1739209697.775877;-38.13080360867914
1739209697.7758818;-45.120503652039325
1739209697.7758865;-38.13080360867914
1739209697.7758913;-45.120503652039325
1739209697.7758963;-45.120503652039325
1739209697.775901;-45.120503652039325
1739209697.7759058;-38.13080360867914
1739209697.7759109;-38.13080360867914
1739209697.7759156;-38.13080360867914
1739209697.7759204;-45.120503652039325
1739209697.7759252;-35.57807855764607
1739209697.7759302;-38.13080360867914
1739209697.775935;-38.13080360867914
1739209697.7759397;-45.120503652039325
1739209697.7759445;-33.981070128970906
1739209697.7759495;-32.816014438256545
1739209697.7759542;-38.13080360867914
1739209697.775959;-45.120503652039325
1739209697.7759638;-45.120503652039325
1739209697.7759688;-35.57807855764607
1739209697.7759736;-45.120503652039325
1739209697.7759783;-45.120503652039325
1739209697.7759833;-33.981070128970906
1739209697.775988;-35.57807855764607
1739209697.7759929;-38.13080360867914
1739209697.7759976;-45.120503652039325
1739209697.7760026;-33.981070128970906
1739209697.7760074;-38.13080360867914
1739209697.7760122;-32.816014438256545
1739209697.776017;-38.13080360867914
1739209697.776022;-45.120503652039325
1739209697.7760267;-32.816014438256545
1739209697.7760315;-33.981070128970906
1739209697.7760365;-45.120503652039325
1739209697.7760413;-38.13080360867914
1739209697.776046;-32.816014438256545
1739209697.7760508;-45.120503652039325
1739209697.7760558;-38.13080360867914
1739209697.7760606;-38.13080360867914
1739209697.7760653;-45.120503652039325
1739209697.77607;-38.13080360867914
1739209697.7760751;-45.120503652039325
1739209697.77608;-45.120503652039325
1739209697.7760847;-45.120503652039325
1739209697.7760894;-38.13080360867914
1739209697.7760944;-38.13080360867914
1739209697.7760992;-45.120503652039325
1739209697.776104;-45.120503652039325
1739209697.776109;-45.120503652039325
1739209697.7761137;-38.13080360867914
1739209697.7761185;-33.981070128970906
1739209697.7761233;-45.120503652039325
1739209697.7761283;-38.13080360867914
1739209697.776133;-35.57807855764607
1739209697.7761378;-38.13080360867914
1739209697.7761426;-32.816014438256545
1739209697.7761476;-38.13080360867914
1739209697.7761524;-45.120503652039325
1739209697.7761571;-38.13080360867914
1739209697.776162;-35.57807855764607
1739209697.776167;-45.120503652039325
1739209697.7761717;-38.13080360867914
1739209697.7761765;-38.13080360867914
1739209697.7761815;-45.120503652039325
1739209697.7761862;-45.120503652039325
1739209697.776191;-45.120503652039325
1739209697.7761958;-45.120503652039325
1739209697.7762008;-45.120503652039325
1739209697.7762055;-45.120503652039325
1739209697.7762103;-45.120503652039325
1739209697.776215;-38.13080360867914
1739209697.77622;-45.120503652039325
1739209697.7762249;-38.13080360867914
1739209697.7762296;-45.120503652039325
1739209697.7762344;-45.120503652039325
1739209697.7762394;-35.57807855764607
1739209697.7762442;-38.13080360867914
1739209697.776249;-38.13080360867914
1739209697.776254;-38.13080360867914
1739209697.7762587;-32.816014438256545
1739209697.7762635;-38.13080360867914
1739209697.7762682;-45.120503652039325
1739209697.7762733;-45.120503652039325
1739209697.776278;-45.120503652039325
1739209697.7762828;-45.120503652039325
1739209697.7762876;-45.120503652039325
1739209697.7762926;-45.120503652039325
1739209697.7762973;-45.120503652039325
1739209697.776302;-45.120503652039325
1739209697.7763069;-38.13080360867914
1739209697.7763119;-38.13080360867914
1739209697.7763166;-35.57807855764607
1739209697.7763214;-45.120503652039325
1739209697.7763264;-45.120503652039325
1739209697.7763312;-45.120503652039325
1739209697.776336;-27.8777449560314
1739209697.7763407;-33.981070128970906
1739209697.7763457;-45.120503652039325
1739209697.7763505;-45.120503652039325
1739209697.7763553;-45.120503652039325
1739209697.77636;-38.13080360867914
1739209697.776365;-45.120503652039325
1739209697.7763698;-38.13080360867914
1739209697.7763746;-38.13080360867914
1739209697.7763796;-45.120503652039325
1739209697.7763844;-38.13080360867914
1739209697.7763891;-45.120503652039325
1739209697.776394;-45.120503652039325
1739209697.776399;-45.120503652039325
1739209697.7764037;-32.816014438256545
1739209697.7764084;-45.120503652039325
1739209697.7764132;-30.49652367304973
1739209697.7764182;-32.816014438256545
1739209697.776423;-45.120503652039325
1739209697.7764277;-38.13080360867914
1739209697.7764325;-38.13080360867914
1739209697.7764375;-38.13080360867914
1739209697.7764423;-45.120503652039325
1739209697.776447;-38.13080360867914
1739209697.776452;-45.120503652039325
1739209697.7764568;-38.13080360867914
1739209697.7764616;-38.13080360867914
1739209697.7764664;-45.120503652039325
1739209697.7764714;-45.120503652039325
1739209697.7764761;-38.13080360867914
1739209697.776481;-38.13080360867914
1739209697.7764857;-33.981070128970906
1739209697.7764907;-38.13080360867914
1739209697.7764955;-38.13080360867914
1739209697.7765002;-38.13080360867914
1739209697.776505;-45.120503652039325
1739209697.77651;-45.120503652039325
1739209697.7765148;-45.120503652039325
1739209697.7765195;-38.13080360867914
1739209697.7765245;-45.120503652039325
1739209697.7765293;-28.992665084841942
1739209697.776534;-27.267205301931607
1739209697.7765388;-45.120503652039325
1739209697.7765439;-38.13080360867914
1739209697.7765486;-38.13080360867914
1739209697.7765534;-38.13080360867914
1739209697.7765582;-45.120503652039325
1739209697.7765632;-33.981070128970906
1739209697.776568;-38.13080360867914
1739209697.7765727;-45.120503652039325
1739209697.7765775;-45.120503652039325
1739209697.7765825;-45.120503652039325
1739209697.7765872;-38.13080360867914
1739209697.776592;-38.13080360867914
1739209697.776597;-45.120503652039325
1739209697.7766018;-38.13080360867914
1739209697.7766066;-31.141103565318893
1739209697.7766113;-33.981070128970906
1739209697.7766163;-45.120503652039325
1739209697.776621;-45.120503652039325
1739209697.7766259;-38.13080360867914
1739209697.7766306;-38.13080360867914
1739209697.7766356;-35.57807855764607
1739209697.7766404;-38.13080360867914
1739209697.7766452;-45.120503652039325
1739209697.77665;-38.13080360867914
1739209697.776655;-38.13080360867914
1739209697.7766597;-38.13080360867914
1739209697.7766645;-38.13080360867914
1739209697.7766695;-35.57807855764607
1739209697.7766743;-38.13080360867914
1739209697.776679;-38.13080360867914
1739209697.7766838;-38.13080360867914
1739209697.7766888;-38.13080360867914
1739209697.7766936;-38.13080360867914
1739209697.7766984;-45.120503652039325
1739209697.7767031;-38.13080360867914
1739209697.7767081;-45.120503652039325
1739209697.776713;-38.13080360867914
1739209697.7767177;-38.13080360867914
1739209697.7767227;-35.57807855764607
1739209697.7767274;-31.141103565318915
1739209697.7767322;-45.120503652039325
1739209697.776737;-38.13080360867914
1739209697.776742;-38.13080360867914
1739209697.7767467;-35.57807855764607
1739209697.7767515;-38.13080360867914
1739209697.7767563;-38.13080360867914
1739209697.7767613;-38.13080360867914
1739209697.776766;-45.120503652039325
1739209697.7767708;-45.120503652039325
1739209697.7767756;-45.120503652039325
1739209697.7767806;-38.13080360867914
1739209697.7767854;-45.120503652039325
1739209697.7767901;-45.120503652039325
1739209697.7767951;-38.13080360867914
1739209697.7768;-38.13080360867914
1739209697.7768047;-33.981070128970906
1739209697.7768095;-45.120503652039325
1739209697.7768145;-38.13080360867914
1739209697.7768192;-38.13080360867914
1739209697.776824;-38.13080360867914
1739209697.7768288;-38.13080360867914
1739209697.7768338;-38.13080360867914
1739209697.7768385;-35.57807855764607
1739209697.7768433;-35.57807855764607
1739209697.776848;-45.120503652039325
1739209697.776853;-38.13080360867914
1739209697.7768579;-35.57807855764607
1739209697.7768626;-33.981070128970906
1739209697.7768676;-38.13080360867914
1739209697.7768724;-45.120503652039325
1739209697.7768772;-38.13080360867914
1739209697.776882;-38.13080360867914
1739209697.776887;-45.120503652039325
1739209697.7768917;-38.13080360867914
1739209697.7768965;-38.13080360867914
1739209697.7769012;-38.13080360867914
1739209697.7769063;-45.120503652039325
1739209697.776911;-38.13080360867914
1739209697.7769158;-45.120503652039325
1739209697.7769206;-38.13080360867914
1739209697.7769256;-32.816014438256545
1739209697.7769303;-45.120503652039325
1739209697.776935;-45.120503652039325
1739209697.77694;-38.13080360867914
1739209697.7769449;-35.57807855764607
1739209697.7769496;-45.120503652039325
1739209697.7769544;-35.57807855764607
1739209697.7769594;-45.120503652039325
1739209697.7769642;-45.120503652039325
1739209697.776969;-38.13080360867914
1739209697.7769737;-35.57807855764607
1739209697.7769787;-38.13080360867914
1739209697.7769835;-45.120503652039325
1739209697.7769883;-38.13080360867914
1739209697.776993;-45.120503652039325
1739209697.776998;-38.13080360867914
1739209697.7770028;-32.816014438256545
1739209697.7770076;-38.13080360867914
1739209697.7770126;-38.13080360867914
1739209697.7770174;-45.120503652039325
1739209697.7770221;-33.981070128970906
1739209697.777027;-45.120503652039325
1739209697.777032;-45.120503652039325
1739209697.7770367;-45.120503652039325
1739209697.7770414;-45.120503652039325
1739209697.7770462;-45.120503652039325
1739209697.7770512;-45.120503652039325
1739209697.777056;-38.13080360867914
1739209697.7770607;-38.13080360867914
1739209697.7770658;-38.13080360867914
1739209697.7770705;-33.981070128970906
1739209697.7770753;-35.57807855764607
1739209697.77708;-45.120503652039325
1739209697.777085;-35.57807855764607
1739209697.7770898;-32.816014438256545
1739209697.7770946;-38.13080360867914
1739209697.7770994;-35.57807855764607
1739209697.7771044;-35.57807855764607
1739209697.7771091;-33.981070128970906
1739209697.777114;-38.13080360867914
1739209697.7771187;-28.21854285175415
1739209697.7771237;-38.13080360867914
1739209697.7771285;-45.120503652039325
1739209697.7771332;-45.120503652039325
1739209697.7771382;-38.13080360867914
1739209697.777143;-45.120503652039325
1739209697.7771478;-35.57807855764607
1739209697.7771525;-38.13080360867914
1739209697.7771575;-32.81601443825658
1739209697.7771623;-38.13080360867914
1739209697.777167;-38.13080360867914
1739209697.7771719;-45.120503652039325
1739209697.7771769;-45.120503652039325
1739209697.7771816;-38.13080360867914
1739209697.7771864;-38.13080360867914
1739209697.7771912;-38.13080360867914
1739209697.7771962;-31.141103565318893
1739209697.777201;-38.13080360867914
1739209697.7772057;-38.13080360867914
1739209697.7772107;-33.981070128970906
1739209697.7772155;-45.120503652039325
1739209697.7772202;-45.120503652039325
1739209697.777225;-38.13080360867914
1739209697.77723;-45.120503652039325
1739209697.7772348;-45.120503652039325
1739209697.7772396;-33.981070128970906
1739209697.7772443;-35.57807855764607
1739209697.7772493;-35.57807855764607
1739209697.777254;-35.57807855764607
1739209697.7772589;-45.120503652039325
1739209697.7772636;-35.57807855764607
1739209697.7772686;-33.981070128970906
1739209697.7772734;-45.120503652039325
1739209697.7772782;-45.120503652039325
1739209697.7772832;-35.57807855764607
1739209697.777288;-38.13080360867914
1739209697.7772927;-45.120503652039325
1739209697.7772975;-38.13080360867914
1739209697.7773025;-45.120503652039325
1739209697.7773073;-45.120503652039325
1739209697.777312;-29.438486411369333
1739209697.7773168;-32.816014438256545
1739209697.7773218;-45.120503652039325
1739209697.7773266;-45.120503652039325
