CAN Message; 0x77:3e484afd9234d671
Timestamp;Amplitude
1739209772.2116122;-33.981070128970906
1739209772.211615;-45.120503652039325
1739209772.2116177;-38.13080360867914
1739209772.2116203;-35.57807855764607
1739209772.211623;-38.13080360867914
1739209772.2116258;-45.120503652039325
1739209772.2116284;-38.13080360867914
1739209772.211631;-35.57807855764607
1739209772.2116337;-38.13080360867914
1739209772.2116363;-45.120503652039325
1739209772.2116392;-33.981070128970906
1739209772.2116418;-27.8777449560314
1739209772.2116444;-38.13080360867914
1739209772.211647;-45.120503652039325
1739209772.21165;-38.13080360867914
1739209772.2116525;-32.816014438256545
1739209772.2116551;-45.120503652039325
1739209772.2116578;-45.120503652039325
1739209772.2116606;-45.120503652039325
1739209772.2116632;-38.13080360867914
1739209772.2116659;-38.13080360867914
1739209772.2116685;-38.13080360867914
1739209772.2116714;-38.13080360867914
1739209772.211674;-38.13080360867914
1739209772.2116766;-38.13080360867914
1739209772.2116792;-45.120503652039325
1739209772.2116818;-38.13080360867914
1739209772.2116847;-32.816014438256545
1739209772.2116873;-38.13080360867914
1739209772.21169;-45.120503652039325
1739209772.2116926;-38.13080360867914
1739209772.2116954;-38.13080360867914
1739209772.211698;-45.120503652039325
1739209772.2117007;-45.120503652039325
1739209772.2117033;-45.120503652039325
1739209772.2117062;-35.57807855764607
1739209772.2117088;-38.13080360867914
1739209772.2117114;-45.120503652039325
1739209772.211714;-38.13080360867914
1739209772.2117167;-38.13080360867914
1739209772.2117195;-45.120503652039325
1739209772.2117221;-45.120503652039325
1739209772.2117248;-38.13080360867914
1739209772.2117274;-45.120503652039325
1739209772.2117302;-45.120503652039325
1739209772.2117329;-45.120503652039325
1739209772.2117355;-38.13080360867914
1739209772.211738;-45.120503652039325
1739209772.211741;-38.13080360867914
1739209772.2117436;-45.120503652039325
1739209772.2117462;-45.120503652039325
1739209772.2117488;-31.141103565318893
1739209772.2117515;-38.13080360867914
1739209772.2117543;-45.120503652039325
1739209772.211757;-38.13080360867914
1739209772.2117596;-32.816014438256545
1739209772.2117622;-45.120503652039325
1739209772.211765;-45.120503652039325
1739209772.2117677;-38.13080360867914
1739209772.2117703;-45.120503652039325
1739209772.211773;-45.120503652039325
1739209772.2117758;-45.120503652039325
1739209772.2117784;-45.120503652039325
1739209772.211781;-45.120503652039325
1739209772.2117836;-45.120503652039325
1739209772.2117863;-45.120503652039325
1739209772.2117891;-38.13080360867914
1739209772.2117918;-38.13080360867914
1739209772.2117944;-45.120503652039325
1739209772.211797;-45.120503652039325
1739209772.2117999;-45.120503652039325
1739209772.2118025;-45.120503652039325
1739209772.211805;-45.120503652039325
1739209772.2118077;-45.120503652039325
1739209772.2118106;-38.13080360867914
1739209772.2118132;-45.120503652039325
1739209772.2118158;-38.13080360867914
1739209772.2118185;-45.120503652039325
1739209772.211821;-45.120503652039325
1739209772.211824;-45.120503652039325
1739209772.2118266;-38.13080360867914
1739209772.2118292;-32.816014438256545
1739209772.2118318;-45.120503652039325
1739209772.2118347;-38.13080360867914
1739209772.2118373;-33.981070128970906
1739209772.21184;-45.120503652039325
1739209772.2118425;-45.120503652039325
1739209772.2118454;-45.120503652039325
1739209772.211848;-38.13080360867914
1739209772.2118506;-45.120503652039325
1739209772.2118533;-38.13080360867914
1739209772.211856;-45.120503652039325
1739209772.2118587;-45.120503652039325
1739209772.2118614;-45.120503652039325
1739209772.211864;-45.120503652039325
1739209772.2118666;-38.13080360867914
1739209772.2118695;-45.120503652039325
1739209772.211872;-38.13080360867914
1739209772.2118747;-38.13080360867914
1739209772.2118773;-35.57807855764607
1739209772.2118802;-35.57807855764607
1739209772.2118828;-45.120503652039325
1739209772.2118855;-45.120503652039325
1739209772.211888;-35.57807855764607
1739209772.2118907;-38.13080360867914
1739209772.2118936;-45.120503652039325
1739209772.2118962;-45.120503652039325
1739209772.2118988;-38.13080360867914
1739209772.2119014;-31.141103565318915
1739209772.2119043;-45.120503652039325
1739209772.211907;-45.120503652039325
1739209772.2119095;-45.120503652039325
1739209772.2119122;-45.120503652039325
1739209772.211915;-45.120503652039325
1739209772.2119176;-45.120503652039325
1739209772.2119203;-38.13080360867914
1739209772.211923;-29.438486411369347
1739209772.2119255;-38.13080360867914
1739209772.2119284;-45.120503652039325
1739209772.211931;-45.120503652039325
1739209772.2119336;-38.13080360867914
1739209772.2119362;-38.13080360867914
1739209772.211939;-45.120503652039325
1739209772.2119417;-45.120503652039325
1739209772.2119443;-33.981070128970906
1739209772.211947;-45.120503652039325
1739209772.2119498;-45.120503652039325
1739209772.2119524;-45.120503652039325
1739209772.211955;-35.57807855764607
1739209772.2119577;-35.57807855764607
1739209772.2119603;-45.120503652039325
1739209772.2119632;-45.120503652039325
1739209772.2119658;-45.120503652039325
1739209772.2119684;-45.120503652039325
1739209772.211971;-45.120503652039325
1739209772.211974;-38.13080360867914
1739209772.2119765;-45.120503652039325
1739209772.2119792;-45.120503652039325
1739209772.2119818;-45.120503652039325
1739209772.2119846;-38.13080360867914
1739209772.2119873;-38.13080360867914
1739209772.2119899;-45.120503652039325
1739209772.2119925;-45.120503652039325
1739209772.2119954;-38.13080360867914
1739209772.211998;-35.57807855764607
1739209772.2120006;-45.120503652039325
1739209772.2120032;-45.120503652039325
1739209772.2120059;-38.13080360867914
1739209772.2120087;-33.981070128970906
1739209772.2120113;-45.120503652039325
1739209772.212014;-38.13080360867914
1739209772.2120166;-32.816014438256545
1739209772.2120194;-45.120503652039325
1739209772.212022;-38.13080360867914
1739209772.2120247;-38.13080360867914
1739209772.2120273;-38.13080360867914
1739209772.2120302;-31.141103565318915
1739209772.2120328;-33.981070128970906
1739209772.2120354;-45.120503652039325
1739209772.212038;-45.120503652039325
1739209772.2120407;-38.13080360867914
1739209772.2120435;-45.120503652039325
1739209772.2120461;-38.13080360867914
1739209772.2120488;-45.120503652039325
1739209772.2120514;-35.57807855764607
1739209772.2120543;-45.120503652039325
1739209772.2120569;-35.57807855764607
1739209772.2120595;-38.13080360867914
1739209772.2120621;-45.120503652039325
1739209772.212065;-45.120503652039325
1739209772.2120676;-45.120503652039325
1739209772.2120702;-45.120503652039325
1739209772.2120728;-38.13080360867914
1739209772.2120755;-38.13080360867914
1739209772.2120783;-45.120503652039325
1739209772.212081;-45.120503652039325
1739209772.2120836;-45.120503652039325
1739209772.2120862;-38.13080360867914
1739209772.212089;-38.13080360867914
1739209772.2120917;-45.120503652039325
1739209772.2120943;-33.981070128970906
1739209772.212097;-32.816014438256545
1739209772.2120998;-38.13080360867914
1739209772.2121024;-45.120503652039325
1739209772.212105;-38.13080360867914
1739209772.2121077;-38.13080360867914
1739209772.2121103;-38.13080360867914
1739209772.2121131;-45.120503652039325
1739209772.2121158;-45.120503652039325
1739209772.2121184;-38.13080360867914
1739209772.212121;-38.13080360867914
1739209772.2121239;-45.120503652039325
1739209772.2121265;-38.13080360867914
1739209772.212129;-38.13080360867914
1739209772.2121317;-45.120503652039325
1739209772.2121346;-45.120503652039325
1739209772.2121372;-35.57807855764607
1739209772.2121398;-33.981070128970906
1739209772.2121425;-45.120503652039325
1739209772.212145;-45.120503652039325
1739209772.212148;-38.13080360867914
1739209772.2121506;-45.120503652039325
1739209772.2121532;-45.120503652039325
1739209772.2121558;-35.57807855764607
1739209772.2121587;-38.13080360867914
1739209772.2121613;-45.120503652039325
1739209772.212164;-45.120503652039325
1739209772.2121665;-45.120503652039325
1739209772.2121694;-38.13080360867914
1739209772.212172;-45.120503652039325
1739209772.2121747;-38.13080360867914
1739209772.2121773;-45.120503652039325
1739209772.21218;-38.13080360867914
1739209772.2121828;-45.120503652039325
1739209772.2121854;-38.13080360867914
1739209772.212188;-35.57807855764607
1739209772.2121906;-38.13080360867914
1739209772.2121935;-45.120503652039325
1739209772.212196;-45.120503652039325
1739209772.2121987;-38.13080360867914
1739209772.2122014;-38.13080360867914
1739209772.2122042;-45.120503652039325
1739209772.2122068;-38.13080360867914
1739209772.2122095;-35.57807855764607
1739209772.212212;-35.57807855764607
1739209772.2122147;-45.120503652039325
1739209772.2122176;-45.120503652039325
1739209772.2122202;-35.57807855764607
1739209772.2122228;-45.120503652039325
1739209772.2122254;-33.981070128970906
1739209772.2122283;-35.57807855764607
1739209772.212231;-35.57807855764607
1739209772.2122335;-38.13080360867914
1739209772.2122362;-45.120503652039325
1739209772.212239;-38.13080360867914
1739209772.2122416;-38.13080360867914
1739209772.2122443;-38.13080360867914
1739209772.212247;-45.120503652039325
1739209772.2122495;-38.13080360867914
1739209772.2122524;-38.13080360867914
1739209772.212255;-45.120503652039325
1739209772.2122576;-45.120503652039325
1739209772.2122602;-38.13080360867914
1739209772.212263;-38.13080360867914
1739209772.2122657;-45.120503652039325
1739209772.2122684;-45.120503652039325
1739209772.212271;-38.13080360867914
1739209772.2122738;-35.57807855764607
1739209772.2122765;-45.120503652039325
1739209772.212279;-32.816014438256545
1739209772.2122817;-45.120503652039325
1739209772.2122846;-45.120503652039325
1739209772.2122872;-45.120503652039325
1739209772.2122898;-33.981070128970906
1739209772.2122924;-31.141103565318915
1739209772.212295;-45.120503652039325
1739209772.212298;-45.120503652039325
1739209772.2123005;-38.13080360867914
1739209772.2123032;-35.57807855764607
1739209772.2123058;-45.120503652039325
1739209772.2123086;-38.13080360867914
1739209772.2123113;-38.13080360867914
1739209772.212314;-38.13080360867914
1739209772.2123165;-38.13080360867914
1739209772.2123194;-38.13080360867914
1739209772.212322;-38.13080360867914
1739209772.2123246;-45.120503652039325
1739209772.2123272;-35.57807855764607
1739209772.2123299;-38.13080360867914
1739209772.2123327;-33.981070128970906
1739209772.2123353;-30.49652367304973
1739209772.212338;-32.816014438256545
1739209772.2123406;-45.120503652039325
1739209772.2123435;-35.57807855764607
1739209772.212346;-38.13080360867914
1739209772.2123487;-45.120503652039325
1739209772.2123513;-38.13080360867914
1739209772.2123542;-45.120503652039325
1739209772.2123568;-38.13080360867914
1739209772.2123594;-45.120503652039325
1739209772.212362;-38.13080360867914
1739209772.2123647;-45.120503652039325
1739209772.2123675;-45.120503652039325
1739209772.2123702;-45.120503652039325
1739209772.2123728;-38.13080360867914
1739209772.2123754;-38.13080360867914
1739209772.2123783;-38.13080360867914
1739209772.212381;-45.120503652039325
1739209772.2123835;-45.120503652039325
1739209772.2123861;-35.57807855764607
1739209772.212389;-45.120503652039325
1739209772.2123916;-38.13080360867914
1739209772.2123942;-38.13080360867914
1739209772.2123969;-38.13080360867914
1739209772.2123995;-31.141103565318915
1739209772.2124023;-45.120503652039325
1739209772.212405;-38.13080360867914
1739209772.2124076;-45.120503652039325
1739209772.2124102;-33.981070128970906
1739209772.212413;-33.981070128970906
1739209772.2124157;-45.120503652039325
1739209772.2124183;-45.120503652039325
1739209772.212421;-33.981070128970906
1739209772.2124238;-38.13080360867914
1739209772.2124264;-38.13080360867914
1739209772.212429;-45.120503652039325
1739209772.2124312;-45.120503652039325
1739209772.2124336;-45.120503652039325
1739209772.2124357;-45.120503652039325
1739209772.212438;-45.120503652039325
1739209772.2124403;-45.120503652039325
1739209772.2124424;-45.120503652039325
1739209772.2124448;-38.13080360867914
1739209772.212447;-45.120503652039325
1739209772.2124493;-38.13080360867914
1739209772.2124515;-35.57807855764607
1739209772.2124536;-35.57807855764607
1739209772.212456;-38.13080360867914
1739209772.2124581;-38.13080360867914
1739209772.2124605;-35.57807855764607
1739209772.2124627;-45.120503652039325
1739209772.2124648;-45.120503652039325
1739209772.2124672;-32.816014438256545
1739209772.2124693;-38.13080360867914
1739209772.2124717;-45.120503652039325
1739209772.2124739;-45.120503652039325
1739209772.212476;-33.981070128970906
1739209772.2124784;-35.57807855764607
1739209772.2124805;-38.13080360867914
1739209772.212483;-45.120503652039325
1739209772.212485;-45.120503652039325
1739209772.2124875;-38.13080360867914
1739209772.2124896;-38.13080360867914
1739209772.2124918;-45.120503652039325
1739209772.2124941;-38.13080360867914
1739209772.2124963;-35.57807855764607
1739209772.2124987;-38.13080360867914
1739209772.2125008;-38.13080360867914
1739209772.212503;-38.13080360867914
1739209772.2125053;-35.57807855764607
1739209772.2125075;-38.13080360867914
1739209772.2125099;-38.13080360867914
1739209772.212512;-38.13080360867914
1739209772.2125142;-38.13080360867914
1739209772.2125165;-45.120503652039325
1739209772.2125187;-45.120503652039325
1739209772.212521;-45.120503652039325
1739209772.2125232;-32.816014438256545
1739209772.2125254;-45.120503652039325
1739209772.2125278;-45.120503652039325
1739209772.21253;-45.120503652039325
1739209772.2125323;-45.120503652039325
1739209772.2125344;-38.13080360867914
1739209772.2125366;-38.13080360867914
1739209772.212539;-38.13080360867914
1739209772.212541;-45.120503652039325
1739209772.2125435;-38.13080360867914
1739209772.2125456;-35.57807855764607
1739209772.2125478;-33.981070128970906
1739209772.2125502;-32.816014438256545
1739209772.2125523;-38.13080360867914
1739209772.2125547;-35.57807855764607
1739209772.2125568;-38.13080360867914
1739209772.212559;-38.13080360867914
1739209772.2125614;-38.13080360867914
1739209772.2125635;-35.57807855764607
1739209772.212566;-38.13080360867914
1739209772.212568;-38.13080360867914
1739209772.2125702;-45.120503652039325
1739209772.2125726;-35.57807855764607
1739209772.2125747;-38.13080360867914
1739209772.212577;-45.120503652039325
1739209772.2125793;-45.120503652039325
1739209772.2125814;-33.981070128970906
1739209772.2125838;-45.120503652039325
1739209772.212586;-45.120503652039325
1739209772.2125883;-45.120503652039325
1739209772.2125905;-38.13080360867914
1739209772.2125928;-31.141103565318915
1739209772.212595;-33.981070128970906
1739209772.2125971;-38.13080360867914
1739209772.2125995;-35.57807855764607
1739209772.2126017;-38.13080360867914
1739209772.212604;-35.57807855764607
1739209772.2126062;-38.13080360867914
1739209772.2126083;-38.13080360867914
1739209772.2126107;-45.120503652039325
1739209772.2126129;-45.120503652039325
1739209772.2126153;-38.13080360867914
1739209772.2126174;-38.13080360867914
1739209772.2126195;-38.13080360867914
1739209772.212622;-35.57807855764607
1739209772.212624;-45.120503652039325
1739209772.2126265;-35.57807855764607
1739209772.2126286;-45.120503652039325
1739209772.2126307;-45.120503652039325
1739209772.2126331;-38.13080360867914
1739209772.2126353;-45.120503652039325
1739209772.2126377;-38.13080360867914
1739209772.2126398;-31.141103565318893
1739209772.212642;-45.120503652039325
1739209772.2126443;-45.120503652039325
1739209772.2126465;-38.13080360867914
1739209772.2126489;-35.57807855764607
1739209772.212651;-38.13080360867914
1739209772.2126532;-45.120503652039325
1739209772.2126555;-45.120503652039325
1739209772.2126577;-32.816014438256545
1739209772.21266;-35.57807855764607
1739209772.2126622;-45.120503652039325
1739209772.2126644;-38.13080360867914
1739209772.2126667;-32.816014438256545
1739209772.212669;-45.120503652039325
1739209772.2126713;-45.120503652039325
1739209772.2126734;-38.13080360867914
1739209772.2126756;-38.13080360867914
1739209772.212678;-45.120503652039325
1739209772.21268;-38.13080360867914
1739209772.2126825;-38.13080360867914
1739209772.2126846;-45.120503652039325
1739209772.2126868;-45.120503652039325
1739209772.2126892;-45.120503652039325
1739209772.2126913;-38.13080360867914
1739209772.2126937;-29.438486411369333
1739209772.2126958;-38.13080360867914
1739209772.2126982;-45.120503652039325
1739209772.2127004;-45.120503652039325
1739209772.2127025;-45.120503652039325
1739209772.212705;-38.13080360867914
1739209772.212707;-45.120503652039325
1739209772.2127094;-45.120503652039325
1739209772.2127116;-32.816014438256545
1739209772.2127137;-35.57807855764607
1739209772.212716;-38.13080360867914
1739209772.2127182;-38.13080360867914
1739209772.2127206;-38.13080360867914
1739209772.2127228;-38.13080360867914
1739209772.212725;-38.13080360867914
1739209772.2127273;-38.13080360867914
1739209772.2127295;-45.120503652039325
1739209772.2127318;-38.13080360867914
1739209772.212734;-45.120503652039325
1739209772.2127361;-38.13080360867914
1739209772.2127385;-38.13080360867914
1739209772.2127407;-38.13080360867914
1739209772.212743;-45.120503652039325
1739209772.2127452;-38.13080360867914
1739209772.2127473;-38.13080360867914
1739209772.2127497;-33.981070128970906
1739209772.2127519;-38.13080360867914
1739209772.2127542;-38.13080360867914
1739209772.2127564;-45.120503652039325
1739209772.2127585;-45.120503652039325
1739209772.212761;-38.13080360867914
1739209772.212763;-45.120503652039325
1739209772.2127655;-38.13080360867914
1739209772.2127676;-33.981070128970906
1739209772.2127697;-35.57807855764607
1739209772.2127721;-45.120503652039325
1739209772.2127743;-35.57807855764607
1739209772.2127767;-38.13080360867914
1739209772.2127788;-45.120503652039325
1739209772.212781;-45.120503652039325
1739209772.2127833;-45.120503652039325
1739209772.2127855;-38.13080360867914
1739209772.2127879;-38.13080360867914
1739209772.21279;-35.57807855764607
1739209772.2127922;-45.120503652039325
1739209772.2127945;-38.13080360867914
1739209772.2127967;-32.816014438256545
1739209772.212799;-45.120503652039325
1739209772.2128012;-45.120503652039325
1739209772.2128036;-38.13080360867914
1739209772.2128057;-38.13080360867914
1739209772.212808;-38.13080360867914
1739209772.2128103;-38.13080360867914
1739209772.2128124;-45.120503652039325
1739209772.2128148;-45.120503652039325
1739209772.212817;-45.120503652039325
1739209772.212819;-38.13080360867914
1739209772.2128215;-31.141103565318915
1739209772.2128236;-35.57807855764607
1739209772.212826;-35.57807855764607
1739209772.2128282;-38.13080360867914
1739209772.2128303;-38.13080360867914
1739209772.2128327;-38.13080360867914
1739209772.2128348;-38.13080360867914
1739209772.2128372;-38.13080360867914
1739209772.2128394;-27.877744956031414
1739209772.2128415;-38.13080360867914
1739209772.212844;-38.13080360867914
1739209772.212846;-32.816014438256545
1739209772.2128484;-33.981070128970906
1739209772.2128506;-45.120503652039325
1739209772.2128527;-38.13080360867914
1739209772.212855;-45.120503652039325
1739209772.2128572;-31.141103565318915
1739209772.2128596;-38.13080360867914
1739209772.2128618;-45.120503652039325
1739209772.212864;-38.13080360867914
1739209772.2128663;-38.13080360867914
1739209772.2128685;-38.13080360867914
1739209772.2128708;-38.13080360867914
1739209772.212873;-35.57807855764607
1739209772.2128751;-38.13080360867914
1739209772.2128775;-38.13080360867914
1739209772.2128797;-45.120503652039325
1739209772.212882;-38.13080360867914
1739209772.2128842;-35.57807855764607
1739209772.2128863;-38.13080360867914
1739209772.2128887;-45.120503652039325
1739209772.2128909;-35.57807855764607
1739209772.2128932;-38.13080360867914
1739209772.2128954;-45.120503652039325
1739209772.2128975;-38.13080360867914
1739209772.2129;-32.816014438256545
1739209772.212902;-38.13080360867914
1739209772.2129045;-45.120503652039325
1739209772.2129066;-45.120503652039325
1739209772.212909;-38.13080360867914
1739209772.2129111;-31.141103565318915
1739209772.2129133;-38.13080360867914
1739209772.2129157;-45.120503652039325
1739209772.2129178;-38.13080360867914
1739209772.2129202;-45.120503652039325
1739209772.2129223;-45.120503652039325
1739209772.2129245;-38.13080360867914
1739209772.2129269;-38.13080360867914
1739209772.212929;-33.981070128970906
1739209772.2129314;-45.120503652039325
1739209772.2129335;-38.13080360867914
1739209772.2129357;-38.13080360867914
1739209772.212938;-38.13080360867914
1739209772.2129402;-45.120503652039325
1739209772.2129426;-45.120503652039325
1739209772.2129447;-35.57807855764607
1739209772.212947;-45.120503652039325
1739209772.2129493;-38.13080360867914
1739209772.2129514;-33.981070128970906
1739209772.2129538;-45.120503652039325
1739209772.212956;-33.981070128970906
1739209772.212958;-32.816014438256545
1739209772.2129605;-45.120503652039325
1739209772.2129626;-45.120503652039325
1739209772.212965;-38.13080360867914
1739209772.2129672;-45.120503652039325
1739209772.2129693;-38.13080360867914
1739209772.2129717;-45.120503652039325
1739209772.2129738;-45.120503652039325
1739209772.2129762;-38.13080360867914
1739209772.2129784;-38.13080360867914
1739209772.2129805;-45.120503652039325
1739209772.212983;-38.13080360867914
1739209772.212985;-45.120503652039325
1739209772.2129874;-38.13080360867914
1739209772.2129896;-38.13080360867914
1739209772.2129917;-38.13080360867914
1739209772.212994;-38.13080360867914
1739209772.2129962;-38.13080360867914
1739209772.2129986;-45.120503652039325
1739209772.2130008;-45.120503652039325
1739209772.2130032;-31.141103565318893
1739209772.2130053;-33.981070128970906
1739209772.2130075;-45.120503652039325
1739209772.2130098;-45.120503652039325
1739209772.213012;-33.981070128970906
1739209772.2130144;-38.13080360867914
1739209772.2130165;-45.120503652039325
1739209772.2130187;-38.13080360867914
1739209772.213021;-45.120503652039325
1739209772.2130232;-45.120503652039325
1739209772.2130256;-38.13080360867914
1739209772.2130277;-38.13080360867914
1739209772.2130299;-45.120503652039325
1739209772.2130322;-45.120503652039325
1739209772.2130344;-35.57807855764607
1739209772.2130368;-35.57807855764607
1739209772.213039;-35.57807855764607
1739209772.213041;-35.57807855764607
1739209772.2130435;-45.120503652039325
1739209772.2130456;-38.13080360867914
1739209772.213048;-31.141103565318893
1739209772.2130501;-38.13080360867914
1739209772.2130523;-35.57807855764607
1739209772.2130547;-38.13080360867914
1739209772.2130568;-45.120503652039325
1739209772.2130592;-33.981070128970906
1739209772.2130613;-38.13080360867914
1739209772.2130635;-45.120503652039325
1739209772.2130659;-45.120503652039325
1739209772.213068;-38.13080360867914
1739209772.2130704;-45.120503652039325
1739209772.2130725;-35.57807855764607
1739209772.2130747;-33.981070128970956
1739209772.213077;-38.13080360867914
1739209772.2130792;-35.57807855764607
1739209772.2130816;-45.120503652039325
1739209772.2130837;-45.120503652039325
1739209772.213086;-38.13080360867914
1739209772.2130883;-32.816014438256545
1739209772.2130904;-38.13080360867914
1739209772.2130928;-29.438486411369333
1739209772.213095;-35.57807855764607
1739209772.213097;-38.13080360867914
1739209772.2130995;-38.13080360867914
1739209772.2131016;-38.13080360867914
1739209772.213104;-38.13080360867914
1739209772.2131062;-38.13080360867914
1739209772.2131085;-33.981070128970906
1739209772.2131107;-38.13080360867914
1739209772.2131128;-45.120503652039325
1739209772.2131152;-45.120503652039325
1739209772.2131174;-45.120503652039325
1739209772.2131197;-45.120503652039325
1739209772.213122;-38.13080360867914
1739209772.213124;-35.57807855764607
1739209772.2131264;-38.13080360867914
1739209772.2131286;-45.120503652039325
1739209772.213131;-38.13080360867914
1739209772.213133;-45.120503652039325
1739209772.2131352;-33.981070128970906
1739209772.2131376;-45.120503652039325
1739209772.2131398;-38.13080360867914
1739209772.2131422;-32.816014438256545
1739209772.2131443;-38.13080360867914
1739209772.2131464;-32.816014438256545
1739209772.2131488;-35.57807855764607
1739209772.213151;-38.13080360867914
1739209772.2131534;-38.13080360867914
1739209772.2131555;-45.120503652039325
1739209772.2131577;-38.13080360867914
1739209772.21316;-38.13080360867914
1739209772.2131622;-33.981070128970906
1739209772.2131646;-38.13080360867914
1739209772.2131667;-32.816014438256545
1739209772.2131689;-32.816014438256545
1739209772.2131712;-45.120503652039325
1739209772.2131734;-45.120503652039325
1739209772.2131758;-45.120503652039325
1739209772.213178;-38.13080360867914
1739209772.21318;-45.120503652039325
1739209772.2131824;-33.981070128970906
1739209772.2131846;-31.141103565318915
1739209772.213187;-45.120503652039325
1739209772.2131891;-45.120503652039325
1739209772.2131913;-38.13080360867914
1739209772.2131937;-45.120503652039325
1739209772.2131958;-45.120503652039325
1739209772.2131982;-38.13080360867914
1739209772.2132003;-35.57807855764607
1739209772.2132025;-38.13080360867914
1739209772.2132049;-38.13080360867914
1739209772.213207;-38.13080360867914
1739209772.2132094;-38.13080360867914
1739209772.2132115;-35.57807855764607
1739209772.213214;-38.13080360867914
1739209772.213216;-38.13080360867914
1739209772.2132182;-38.13080360867914
1739209772.2132206;-45.120503652039325
1739209772.2132227;-45.120503652039325
1739209772.2132251;-45.120503652039325
1739209772.2132273;-45.120503652039325
1739209772.2132294;-45.120503652039325
1739209772.2132318;-38.13080360867914
1739209772.213234;-45.120503652039325
1739209772.2132363;-38.13080360867914
1739209772.2132385;-38.13080360867914
1739209772.2132406;-32.816014438256545
1739209772.213243;-38.13080360867914
1739209772.2132452;-45.120503652039325
1739209772.2132475;-33.981070128970906
1739209772.2132497;-32.816014438256545
1739209772.2132518;-38.13080360867914
1739209772.2132542;-45.120503652039325
1739209772.2132564;-45.120503652039325
1739209772.2132587;-45.120503652039325
1739209772.213261;-38.13080360867914
1739209772.213263;-45.120503652039325
1739209772.2132654;-38.13080360867914
1739209772.2132676;-35.57807855764607
1739209772.21327;-38.13080360867914
1739209772.213272;-45.120503652039325
1739209772.2132742;-45.120503652039325
1739209772.2132766;-38.13080360867914
1739209772.2132788;-38.13080360867914
1739209772.2132812;-38.13080360867914
1739209772.2132833;-38.13080360867914
1739209772.2132854;-45.120503652039325
1739209772.2132878;-33.981070128970906
1739209772.21329;-45.120503652039325
1739209772.2132924;-31.141103565318915
1739209772.2132945;-32.816014438256545
1739209772.2132967;-38.13080360867914
1739209772.213299;-45.120503652039325
1739209772.2133012;-35.57807855764607
1739209772.2133036;-33.981070128970906
1739209772.2133057;-45.120503652039325
1739209772.2133079;-45.120503652039325
1739209772.2133102;-45.120503652039325
1739209772.2133124;-38.13080360867914
1739209772.2133148;-38.13080360867914
1739209772.213317;-38.13080360867914
1739209772.2133193;-45.120503652039325
1739209772.2133214;-38.13080360867914
1739209772.2133236;-35.57807855764607
1739209772.213326;-45.120503652039325
1739209772.2133281;-38.13080360867914
1739209772.2133305;-38.13080360867914
1739209772.2133327;-45.120503652039325
1739209772.2133348;-45.120503652039325
1739209772.2133372;-33.981070128970906
1739209772.2133393;-35.57807855764607
1739209772.2133417;-38.13080360867914
1739209772.2133439;-45.120503652039325
1739209772.213346;-33.981070128970906
1739209772.2133484;-32.816014438256545
1739209772.2133505;-38.13080360867914
1739209772.213353;-45.120503652039325
1739209772.213355;-45.120503652039325
1739209772.2133572;-38.13080360867914
1739209772.2133596;-38.13080360867914
1739209772.2133617;-45.120503652039325
1739209772.2133641;-45.120503652039325
1739209772.2133663;-45.120503652039325
1739209772.2133684;-33.981070128970906
1739209772.2133708;-45.120503652039325
1739209772.213373;-38.13080360867914
1739209772.2133753;-35.57807855764607
1739209772.2133775;-38.13080360867914
1739209772.2133796;-45.120503652039325
1739209772.213382;-31.141103565318915
1739209772.2133842;-26.487275050834715
1739209772.2133865;-38.13080360867914
1739209772.2133887;-45.120503652039325
1739209772.2133908;-38.13080360867914
1739209772.2133932;-32.816014438256545
1739209772.2133954;-38.13080360867914
1739209772.2133977;-45.120503652039325
1739209772.2134;-45.120503652039325
1739209772.213402;-45.120503652039325
1739209772.2134044;-45.120503652039325
1739209772.2134066;-45.120503652039325
1739209772.213409;-45.120503652039325
1739209772.213411;-45.120503652039325
1739209772.2134132;-38.13080360867914
1739209772.2134156;-45.120503652039325
1739209772.2134178;-33.981070128970906
1739209772.2134202;-31.141103565318893
1739209772.2134223;-38.13080360867914
1739209772.2134247;-45.120503652039325
1739209772.2134268;-38.13080360867914
1739209772.213429;-38.13080360867914
1739209772.2134314;-38.13080360867914
1739209772.2134335;-45.120503652039325
1739209772.213436;-38.13080360867914
1739209772.213438;-27.8777449560314
1739209772.2134402;-45.120503652039325
1739209772.2134426;-45.120503652039325
1739209772.2134447;-45.120503652039325
1739209772.213447;-35.57807855764607
1739209772.2134492;-45.120503652039325
1739209772.2134514;-45.120503652039325
1739209772.2134538;-45.120503652039325
1739209772.213456;-38.13080360867914
1739209772.2134583;-38.13080360867914
1739209772.2134604;-32.816014438256545
1739209772.2134626;-45.120503652039325
1739209772.213465;-45.120503652039325
1739209772.2134671;-45.120503652039325
1739209772.2134695;-38.13080360867914
1739209772.2134717;-38.13080360867914
1739209772.2134738;-32.816014438256545
1739209772.2134762;-38.13080360867914
1739209772.2134783;-45.120503652039325
1739209772.2134807;-45.120503652039325
1739209772.2134829;-38.13080360867914
1739209772.213485;-38.13080360867914
1739209772.2134874;-32.816014438256545
1739209772.2134895;-38.13080360867914
1739209772.213492;-45.120503652039325
1739209772.213494;-45.120503652039325
1739209772.2134962;-45.120503652039325
1739209772.2134986;-38.13080360867914
1739209772.2135007;-38.13080360867914
1739209772.2135031;-45.120503652039325
1739209772.2135053;-45.120503652039325
