CAN Message; 0x24:035c27119ba3980d
1739209832.3732052;-32.816014438256545
1739209832.3732069;-38.13080360867914
1739209832.3732085;-45.120503652039325
1739209832.3732102;-45.120503652039325
1739209832.3732116;-45.120503652039325
1739209832.3732133;-38.13080360867914
1739209832.373215;-45.120503652039325
1739209832.3732166;-38.13080360867914
1739209832.3732183;-45.120503652039325
1739209832.37322;-33.981070128970906
1739209832.3732216;-45.120503652039325
1739209832.3732233;-45.120503652039325
1739209832.3732247;-25.077289914212862
1739209832.3732264;-31.141103565318915
1739209832.373228;-45.120503652039325
1739209832.3732297;-38.13080360867914
1739209832.3732314;-32.816014438256545
1739209832.373233;-38.13080360867914
1739209832.3732347;-45.120503652039325
1739209832.3732364;-38.13080360867914
1739209832.3732378;-38.13080360867914
1739209832.3732395;-45.120503652039325
1739209832.3732412;-45.120503652039325
1739209832.3732429;-45.120503652039325
1739209832.3732445;-45.120503652039325
1739209832.3732462;-38.13080360867914
1739209832.3732479;-45.120503652039325
1739209832.3732495;-38.13080360867914
1739209832.373251;-31.141103565318893
1739209832.3732526;-31.141103565318915
1739209832.3732543;-45.120503652039325
1739209832.373256;-33.981070128970906
1739209832.3732576;-33.981070128970906
1739209832.3732593;-45.120503652039325
1739209832.373261;-45.120503652039325
1739209832.3732626;-45.120503652039325
1739209832.373264;-32.816014438256545
1739209832.3732657;-38.13080360867914
1739209832.3732674;-38.13080360867914
1739209832.373269;-38.13080360867914
1739209832.3732708;-35.57807855764607
1739209832.3732724;-35.57807855764607
1739209832.373274;-45.120503652039325
1739209832.3732758;-45.120503652039325
1739209832.3732772;-45.120503652039325
1739209832.3732789;-38.13080360867914
1739209832.3732805;-38.13080360867914
1739209832.3732822;-38.13080360867914
1739209832.3732839;-45.120503652039325
1739209832.3732855;-38.13080360867914
1739209832.3732872;-38.13080360867914
1739209832.3732889;-45.120503652039325
1739209832.3732905;-38.13080360867914
1739209832.373292;-35.57807855764607
1739209832.3732936;-35.57807855764607
1739209832.3732953;-38.13080360867914
1739209832.373297;-32.816014438256545
1739209832.3732986;-35.57807855764607
1739209832.3733003;-45.120503652039325
1739209832.373302;-38.13080360867914
1739209832.3733037;-45.120503652039325
1739209832.373305;-45.120503652039325
1739209832.3733068;-32.816014438256545
1739209832.3733084;-45.120503652039325
1739209832.37331;-45.120503652039325
1739209832.3733118;-45.120503652039325
1739209832.3733134;-38.13080360867914
1739209832.373315;-38.13080360867914
1739209832.3733168;-38.13080360867914
1739209832.3733182;-35.57807855764607
1739209832.3733199;-45.120503652039325
1739209832.3733215;-38.13080360867914
1739209832.3733232;-38.13080360867914
1739209832.3733249;-33.981070128970906
1739209832.3733265;-38.13080360867914
1739209832.3733282;-45.120503652039325
1739209832.3733299;-35.57807855764607
1739209832.3733313;-38.13080360867914
1739209832.373333;-45.120503652039325
1739209832.3733346;-45.120503652039325
1739209832.3733363;-38.13080360867914
1739209832.373338;-33.981070128970906
1739209832.3733397;-38.13080360867914
1739209832.3733413;-45.120503652039325
1739209832.373343;-45.120503652039325
1739209832.3733444;-38.13080360867914
1739209832.373346;-45.120503652039325
1739209832.3733478;-45.120503652039325
1739209832.3733494;-45.120503652039325
1739209832.373351;-45.120503652039325
1739209832.3733528;-45.120503652039325
1739209832.3733544;-45.120503652039325
1739209832.373356;-45.120503652039325
1739209832.3733575;-31.141103565318915
1739209832.3733592;-35.57807855764607
1739209832.3733609;-38.13080360867914
1739209832.3733625;-38.13080360867914
1739209832.3733642;-35.57807855764607
1739209832.3733659;-45.120503652039325
1739209832.3733675;-45.120503652039325
1739209832.3733692;-35.57807855764607
1739209832.3733706;-38.13080360867914
1739209832.3733723;-45.120503652039325
1739209832.373374;-38.13080360867914
1739209832.3733757;-35.57807855764607
1739209832.3733773;-31.141103565318915
1739209832.373379;-45.120503652039325
1739209832.3733807;-38.13080360867914
1739209832.3733823;-38.13080360867914
1739209832.3733838;-38.13080360867914
1739209832.3733854;-45.120503652039325
1739209832.373387;-33.981070128970906
1739209832.3733888;-38.13080360867914
1739209832.3733904;-38.13080360867914
1739209832.3857098;-38.13080360867914
1739209832.3857117;-45.120503652039325
1739209832.3857133;-45.120503652039325
1739209832.385715;-38.13080360867914
1739209832.385717;-45.120503652039325
1739209832.3857186;-45.120503652039325
1739209832.3857203;-45.120503652039325
1739209832.3857222;-45.120503652039325
1739209832.3857238;-38.13080360867914
1739209832.3857255;-38.13080360867914
1739209832.3857274;-45.120503652039325
1739209832.385729;-38.13080360867914
1739209832.3857307;-45.120503652039325
1739209832.3857327;-38.13080360867914
1739209832.3857343;-35.57807855764607
1739209832.385736;-35.57807855764607
1739209832.385738;-38.13080360867914
1739209832.3857396;-45.120503652039325
1739209832.3857412;-35.57807855764607
1739209832.3857431;-38.13080360867914
1739209832.3857448;-45.120503652039325
1739209832.3857465;-38.13080360867914
1739209832.3857484;-45.120503652039325
1739209832.38575;-45.120503652039325
1739209832.3857517;-38.13080360867914
1739209832.3857536;-38.13080360867914
1739209832.3857553;-31.141103565318893
1739209832.385757;-31.141103565318915
1739209832.3857589;-45.120503652039325
1739209832.3857605;-45.120503652039325
1739209832.3857622;-35.57807855764607
1739209832.3857641;-38.13080360867914
1739209832.3857658;-45.120503652039325
1739209832.3857675;-38.13080360867914
1739209832.3857694;-33.981070128970906
1739209832.385771;-38.13080360867914
1739209832.385773;-38.13080360867914
1739209832.3857746;-38.13080360867914
1739209832.3857763;-38.13080360867914
1739209832.3857782;-45.120503652039325
1739209832.3857799;-38.13080360867914
1739209832.3857815;-38.13080360867914
1739209832.3857834;-32.816014438256545
1739209832.385785;-35.57807855764607
1739209832.3857868;-45.120503652039325
1739209832.3857887;-38.13080360867914
1739209832.3857903;-38.13080360867914
1739209832.385792;-33.981070128970906
1739209832.385794;-45.120503652039325
1739209832.3857956;-45.120503652039325
1739209832.3857973;-33.981070128970906
1739209832.3857992;-38.13080360867914
1739209832.3858008;-38.13080360867914
1739209832.3858025;-38.13080360867914
1739209832.3858044;-38.13080360867914
1739209832.385806;-33.981070128970906
1739209832.3858078;-38.13080360867914
1739209832.3858097;-38.13080360867914
1739209832.3858113;-38.13080360867914
1739209832.385813;-45.120503652039325
1739209832.385815;-38.13080360867914
1739209832.3858166;-38.13080360867914
1739209832.3858182;-45.120503652039325
1739209832.3858202;-38.13080360867914
1739209832.3858218;-38.13080360867914
1739209832.3858235;-38.13080360867914
1739209832.3858254;-45.120503652039325
1739209832.385827;-45.120503652039325
1739209832.3858287;-35.57807855764607
1739209832.3858306;-38.13080360867914
1739209832.3858323;-45.120503652039325
1739209832.385834;-45.120503652039325
1739209832.385836;-38.13080360867914
1739209832.3858376;-35.57807855764607
1739209832.3858392;-45.120503652039325
1739209832.3858411;-38.13080360867914
1739209832.3858428;-38.13080360867914
1739209832.3858445;-45.120503652039325
1739209832.3858464;-38.13080360867914
1739209832.385848;-31.141103565318915
1739209832.3858497;-31.141103565318915
1739209832.3858516;-38.13080360867914
1739209832.3858533;-38.13080360867914
1739209832.385855;-33.981070128970906
1739209832.3858569;-35.57807855764607
1739209832.3858585;-38.13080360867914
1739209832.3858602;-38.13080360867914
1739209832.385862;-38.13080360867914
1739209832.3858638;-38.13080360867914
1739209832.3858654;-38.13080360867914
1739209832.3858674;-32.816014438256545
1739209832.385869;-45.120503652039325
1739209832.3858707;-45.120503652039325
1739209832.3858726;-38.13080360867914
1739209832.3858743;-45.120503652039325
1739209832.385876;-28.992665084841942
1739209832.3858778;-31.141103565318915
1739209832.3858795;-45.120503652039325
1739209832.3858812;-38.13080360867914
1739209832.385883;-38.13080360867914
1739209832.3858848;-38.13080360867914
1739209832.3858864;-38.13080360867914
1739209832.3858883;-32.816014438256545
1739209832.38589;-38.13080360867914
1739209832.3858917;-38.13080360867914
1739209832.3858936;-38.13080360867914
1739209832.3858953;-45.120503652039325
1739209832.385897;-38.13080360867914
1739209832.3858988;-38.13080360867914
1739209832.3859005;-45.120503652039325
1739209832.3859024;-38.13080360867914
1739209832.385904;-38.13080360867914
1739209832.3859057;-32.816014438256545
1739209832.3859076;-33.981070128970906
1739209832.3859093;-38.13080360867914
1739209832.385911;-38.13080360867914
1739209832.385913;-35.57807855764607
1739209832.3859146;-38.13080360867914
1739209832.3859162;-45.120503652039325
1739209832.3859181;-38.13080360867914
1739209832.3859198;-45.120503652039325
1739209832.3859215;-45.120503652039325
1739209832.3859234;-38.13080360867914
1739209832.385925;-38.13080360867914
1739209832.3859267;-45.120503652039325
1739209832.3859286;-45.120503652039325
1739209832.3859303;-38.13080360867914
1739209832.385932;-38.13080360867914
1739209832.3859339;-45.120503652039325
1739209832.3859355;-45.120503652039325
1739209832.3859372;-35.57807855764607
1739209832.3859391;-38.13080360867914
1739209832.3859408;-45.120503652039325
1739209832.3859425;-38.13080360867914
1739209832.3859444;-45.120503652039325
1739209832.385946;-38.13080360867914
1739209832.3859477;-32.816014438256545
1739209832.3859496;-38.13080360867914
1739209832.3859513;-38.13080360867914
1739209832.385953;-45.120503652039325
1739209832.3859549;-38.13080360867914
1739209832.3859565;-38.13080360867914
1739209832.3859582;-32.816014438256545
1739209832.38596;-38.13080360867914
1739209832.3859618;-31.141103565318943
1739209832.3859634;-45.120503652039325
1739209832.3859653;-32.816014438256545
1739209832.385967;-38.13080360867914
1739209832.3859687;-45.120503652039325
1739209832.3859706;-45.120503652039325
1739209832.3859723;-45.120503652039325
1739209832.385974;-38.13080360867914
1739209832.3859758;-30.49652367304973
1739209832.3859775;-45.120503652039325
1739209832.3859792;-38.13080360867914
1739209832.385981;-33.981070128970906
1739209832.3859828;-38.13080360867914
1739209832.3859844;-38.13080360867914
1739209832.3859863;-38.13080360867914
1739209832.385988;-38.13080360867914
1739209832.3859897;-33.981070128970956
1739209832.3859916;-45.120503652039325
1739209832.3859932;-38.13080360867914
1739209832.385995;-45.120503652039325
1739209832.3859968;-45.120503652039325
1739209832.3859985;-33.981070128970906
1739209832.3860002;-38.13080360867914
1739209832.386002;-38.13080360867914
1739209832.3860037;-29.438486411369333
1739209832.3860054;-38.13080360867914
1739209832.3860073;-45.120503652039325
1739209832.386009;-45.120503652039325
1739209832.3860106;-45.120503652039325
1739209832.3860126;-38.13080360867914
1739209832.3860142;-38.13080360867914
1739209832.386016;-45.120503652039325
1739209832.3860178;-45.120503652039325
1739209832.3860195;-45.120503652039325
1739209832.3860211;-38.13080360867914
1739209832.386023;-45.120503652039325
1739209832.3860247;-45.120503652039325
1739209832.3860264;-45.120503652039325
1739209832.3860283;-38.13080360867914
1739209832.38603;-38.13080360867914
1739209832.3860319;-33.981070128970906
1739209832.3860335;-45.120503652039325
1739209832.3860352;-38.13080360867914
1739209832.386037;-33.981070128970906
1739209832.3860388;-45.120503652039325
1739209832.3860404;-45.120503652039325
1739209832.3860424;-45.120503652039325
1739209832.386044;-38.13080360867914
1739209832.3860457;-45.120503652039325
1739209832.3860476;-45.120503652039325
1739209832.3860493;-45.120503652039325
1739209832.386051;-45.120503652039325
1739209832.3860528;-32.816014438256545
1739209832.3860545;-35.57807855764607
1739209832.3860562;-45.120503652039325
1739209832.386058;-45.120503652039325
1739209832.3860598;-45.120503652039325
1739209832.3860614;-45.120503652039325
1739209832.3860633;-45.120503652039325
1739209832.386065;-45.120503652039325
1739209832.3860667;-45.120503652039325
1739209832.3860686;-45.120503652039325
1739209832.3860703;-45.120503652039325
1739209832.386072;-38.13080360867914
1739209832.3860738;-35.57807855764607
1739209832.3860755;-38.13080360867914
1739209832.3860772;-45.120503652039325
1739209832.386079;-45.120503652039325
1739209832.3860807;-33.981070128970906
1739209832.3860824;-33.981070128970906
1739209832.3860843;-45.120503652039325
1739209832.386086;-33.981070128970906
1739209832.3860877;-45.120503652039325
1739209832.3860896;-38.13080360867914
1739209832.3860912;-35.57807855764607
1739209832.386093;-38.13080360867914
1739209832.3860948;-45.120503652039325
1739209832.3860965;-45.120503652039325
1739209832.3860981;-38.13080360867914
1739209832.3861;-38.13080360867914
1739209832.3861017;-38.13080360867914
1739209832.3861034;-32.816014438256545
1739209832.3861053;-45.120503652039325
1739209832.386107;-38.13080360867914
1739209832.3861086;-38.13080360867914
1739209832.3861105;-38.13080360867914
1739209832.3861122;-45.120503652039325
1739209832.386114;-45.120503652039325
1739209832.3861158;-45.120503652039325
1739209832.3861175;-45.120503652039325
1739209832.3861191;-45.120503652039325
1739209832.386121;-45.120503652039325
1739209832.3861227;-38.13080360867914
1739209832.3861244;-35.57807855764607
1739209832.3861263;-45.120503652039325
1739209832.386128;-33.981070128970906
1739209832.3861296;-45.120503652039325
1739209832.3861315;-45.120503652039325
1739209832.3861332;-38.13080360867914
1739209832.3861349;-38.13080360867914
1739209832.3861368;-45.120503652039325
1739209832.3861384;-45.120503652039325
1739209832.38614;-38.13080360867914
1739209832.386142;-38.13080360867914
1739209832.3861437;-32.816014438256545
1739209832.3861454;-31.141103565318915
1739209832.3861473;-45.120503652039325
1739209832.386149;-38.13080360867914
1739209832.3861506;-45.120503652039325
1739209832.3861525;-38.13080360867914
1739209832.3861542;-45.120503652039325
1739209832.386156;-45.120503652039325
1739209832.3861578;-45.120503652039325
1739209832.3861594;-38.13080360867914
1739209832.3861613;-45.120503652039325
1739209832.386163;-38.13080360867914
1739209832.3861647;-38.13080360867914
1739209832.3861666;-45.120503652039325
1739209832.3861682;-45.120503652039325
1739209832.38617;-38.13080360867914
1739209832.3861718;-35.57807855764607
1739209832.3861735;-38.13080360867914
1739209832.3861752;-38.13080360867914
1739209832.386177;-38.13080360867914
1739209832.3861787;-35.57807855764607
1739209832.3861804;-38.13080360867914
1739209832.3861823;-38.13080360867914
1739209832.386184;-45.120503652039325
1739209832.3861856;-38.13080360867914
1739209832.3861876;-45.120503652039325
1739209832.3861892;-45.120503652039325
1739209832.386191;-45.120503652039325
1739209832.3861928;-33.981070128970906
1739209832.3861945;-38.13080360867914
1739209832.3861961;-38.13080360867914
1739209832.386198;-38.13080360867914
1739209832.3861997;-38.13080360867914
1739209832.3862014;-38.13080360867914
1739209832.3862033;-45.120503652039325
1739209832.386205;-45.120503652039325
1739209832.3862066;-38.13080360867914
1739209832.3862085;-33.981070128970906
1739209832.3862102;-33.981070128970906
1739209832.3862119;-45.120503652039325
1739209832.3862138;-45.120503652039325
1739209832.3862154;-33.981070128970906
1739209832.386217;-31.141103565318915
1739209832.386219;-45.120503652039325
1739209832.3862207;-35.57807855764607
1739209832.3862224;-38.13080360867914
1739209832.3862243;-45.120503652039325
1739209832.386226;-45.120503652039325
1739209832.3862276;-45.120503652039325
1739209832.3862295;-45.120503652039325
1739209832.3862312;-38.13080360867914
1739209832.3862329;-35.57807855764607
1739209832.3862348;-45.120503652039325
1739209832.3862364;-45.120503652039325
1739209832.386238;-32.816014438256545
1739209832.38624;-35.57807855764607
1739209832.3862417;-45.120503652039325
1739209832.3862433;-33.981070128970906
1739209832.3862453;-31.141103565318915
1739209832.386247;-45.120503652039325
1739209832.3862486;-45.120503652039325
1739209832.3862505;-35.57807855764607
1739209832.3862522;-35.57807855764607
1739209832.3862538;-38.13080360867914
1739209832.3862557;-38.13080360867914
1739209832.3862574;-38.13080360867914
1739209832.386259;-35.57807855764607
1739209832.386261;-38.13080360867914
1739209832.3862627;-45.120503652039325
1739209832.3862643;-38.13080360867914
1739209832.3862662;-33.981070128970906
1739209832.386268;-45.120503652039325
1739209832.3862696;-45.120503652039325
1739209832.3862715;-45.120503652039325
1739209832.3862731;-38.13080360867914
1739209832.3862748;-35.57807855764607
1739209832.3862767;-45.120503652039325
1739209832.3862784;-45.120503652039325
1739209832.38628;-38.13080360867914
1739209832.386282;-35.57807855764607
1739209832.3862836;-45.120503652039325
1739209832.3862855;-33.981070128970906
1739209832.3862872;-24.746238672633048
1739209832.386289;-32.816014438256545
1739209832.3862908;-38.13080360867914
1739209832.3862925;-38.13080360867914
1739209832.3862941;-33.981070128970906
1739209832.386296;-45.120503652039325
1739209832.3862977;-45.120503652039325
1739209832.3862994;-45.120503652039325
1739209832.3863013;-45.120503652039325
1739209832.386303;-38.13080360867914
1739209832.3863046;-38.13080360867914
1739209832.3863065;-45.120503652039325
1739209832.3863082;-38.13080360867914
1739209832.3863099;-38.13080360867914
1739209832.3863118;-45.120503652039325
1739209832.3863134;-45.120503652039325
1739209832.386315;-38.13080360867914
1739209832.386317;-35.57807855764607
1739209832.3863187;-45.120503652039325
1739209832.3863204;-33.981070128970906
1739209832.3863223;-45.120503652039325
1739209832.386324;-45.120503652039325
1739209832.3863256;-35.57807855764607
1739209832.3863275;-38.13080360867914
1739209832.3863292;-31.141103565318893
1739209832.3863308;-38.13080360867914
1739209832.3863328;-45.120503652039325
1739209832.3863344;-33.981070128970906
1739209832.386336;-38.13080360867914
1739209832.386338;-38.13080360867914
1739209832.3863397;-45.120503652039325
1739209832.3863413;-45.120503652039325
1739209832.3863432;-45.120503652039325
1739209832.386345;-35.57807855764607
1739209832.3863466;-35.57807855764607
1739209832.3863485;-45.120503652039325
1739209832.3863502;-38.13080360867914
1739209832.3863518;-33.981070128970906
1739209832.3863537;-45.120503652039325
1739209832.3863554;-45.120503652039325
1739209832.386357;-31.141103565318893
1739209832.386359;-38.13080360867914
1739209832.3863606;-45.120503652039325
1739209832.3863623;-45.120503652039325
1739209832.3863642;-38.13080360867914
1739209832.386366;-45.120503652039325
1739209832.3863676;-45.120503652039325
1739209832.3863695;-38.13080360867914
1739209832.3863711;-45.120503652039325
1739209832.3863728;-38.13080360867914
1739209832.3863747;-38.13080360867914
1739209832.3863764;-45.120503652039325
1739209832.386378;-45.120503652039325
1739209832.38638;-38.13080360867914
1739209832.3863816;-45.120503652039325
1739209832.3863833;-38.13080360867914
1739209832.3863852;-38.13080360867914
1739209832.3863869;-45.120503652039325
1739209832.3863885;-38.13080360867914
1739209832.3863904;-35.57807855764607
1739209832.386392;-45.120503652039325
1739209832.3863938;-45.120503652039325
1739209832.3863957;-45.120503652039325
1739209832.3863974;-38.13080360867914
1739209832.386399;-33.981070128970906
1739209832.386401;-45.120503652039325
1739209832.3864026;-45.120503652039325
1739209832.3864043;-38.13080360867914
1739209832.3864062;-32.816014438256545
1739209832.3864079;-35.57807855764607
1739209832.3864095;-45.120503652039325
1739209832.3864114;-45.120503652039325
1739209832.386413;-45.120503652039325
1739209832.386415;-31.141103565318915
1739209832.3864167;-45.120503652039325
1739209832.3864183;-33.981070128970906
1739209832.3864202;-38.13080360867914
1739209832.386422;-33.981070128970906
1739209832.3864236;-45.120503652039325
1739209832.3864255;-38.13080360867914
1739209832.3864272;-38.13080360867914
1739209832.3864288;-38.13080360867914
1739209832.3864307;-45.120503652039325
1739209832.3864324;-45.120503652039325
1739209832.386434;-38.13080360867914
1739209832.386436;-38.13080360867914
1739209832.3864377;-45.120503652039325
1739209832.3864393;-45.120503652039325
1739209832.3864412;-45.120503652039325
1739209832.386443;-38.13080360867914
1739209832.3864446;-45.120503652039325
1739209832.3864465;-38.13080360867914
1739209832.3864481;-38.13080360867914
1739209832.3864498;-38.13080360867914
1739209832.3864517;-38.13080360867914
1739209832.3864534;-38.13080360867914
1739209832.386455;-38.13080360867914
1739209832.386457;-45.120503652039325
1739209832.3864586;-45.120503652039325
1739209832.3864603;-38.13080360867914
1739209832.3864622;-32.816014438256545
1739209832.3864639;-38.13080360867914
1739209832.3864655;-45.120503652039325
1739209832.3864675;-45.120503652039325
1739209832.3864691;-38.13080360867914
1739209832.3864708;-38.13080360867914
1739209832.3864727;-45.120503652039325
1739209832.3864744;-38.13080360867914
1739209832.386476;-45.120503652039325
1739209832.386478;-33.981070128970906
1739209832.3864796;-45.120503652039325
1739209832.3864813;-38.13080360867914
1739209832.3864832;-35.57807855764607
1739209832.3864849;-38.13080360867914
1739209832.3864865;-45.120503652039325
1739209832.3864884;-38.13080360867914
1739209832.38649;-38.13080360867914
1739209832.3864918;-38.13080360867914
1739209832.3864937;-45.120503652039325
1739209832.3864954;-45.120503652039325
1739209832.386497;-45.120503652039325
1739209832.386499;-45.120503652039325
1739209832.3865006;-45.120503652039325
1739209832.3865023;-38.13080360867914
1739209832.3865042;-35.57807855764607
1739209832.3865058;-33.981070128970906
1739209832.3865075;-33.981070128970906
1739209832.3865094;-31.141103565318915
1739209832.386511;-45.120503652039325
1739209832.3865128;-38.13080360867914
1739209832.3865147;-33.981070128970906
1739209832.3865163;-38.13080360867914
1739209832.386518;-45.120503652039325
1739209832.38652;-33.981070128970906
1739209832.3865216;-35.57807855764607
1739209832.3865232;-45.120503652039325
1739209832.3865252;-38.13080360867914
1739209832.3865268;-31.141103565318915
1739209832.3865285;-28.992665084841942
1739209832.3865304;-45.120503652039325
1739209832.386532;-45.120503652039325
1739209832.3865337;-45.120503652039325
1739209832.3865356;-35.57807855764607
1739209832.3865373;-38.13080360867914
1739209832.386539;-35.57807855764607
1739209832.386541;-45.120503652039325
1739209832.3865426;-33.981070128970906
1739209832.3865445;-33.981070128970906
1739209832.3865461;-38.13080360867914
1739209832.3865478;-45.120503652039325
1739209832.3865497;-45.120503652039325
1739209832.3865514;-38.13080360867914
1739209832.386553;-45.120503652039325
1739209832.386555;-31.141103565318915
1739209832.3865566;-28.992665084841942
1739209832.3865583;-45.120503652039325
1739209832.3865602;-45.120503652039325
1739209832.3865619;-38.13080360867914
1739209832.3865635;-38.13080360867914
1739209832.3865654;-45.120503652039325
1739209832.386567;-38.13080360867914
1739209832.3865688;-38.13080360867914
1739209832.3865707;-28.992665084841967
1739209832.3865724;-45.120503652039325
1739209832.386574;-45.120503652039325
1739209832.386576;-38.13080360867914
1739209832.3865776;-45.120503652039325
1739209832.3865793;-33.981070128970906
1739209832.3865812;-38.13080360867914
1739209832.3865829;-35.57807855764607
1739209832.3865845;-28.58837851428586
1739209832.3865864;-45.120503652039325
1739209832.386588;-38.13080360867914
1739209832.3865898;-35.57807855764607
1739209832.3865917;-38.13080360867914
1739209832.3865933;-45.120503652039325
1739209832.386595;-32.816014438256545
1739209832.386597;-45.120503652039325
1739209832.3865986;-33.981070128970956
1739209832.3866003;-45.120503652039325
1739209832.3866022;-45.120503652039325
1739209832.3866038;-45.120503652039325
1739209832.3866055;-45.120503652039325
1739209832.3866074;-38.13080360867914
1739209832.386609;-45.120503652039325
1739209832.3866107;-38.13080360867914
1739209832.3866127;-30.49652367304973
1739209832.3866143;-45.120503652039325
1739209832.386616;-45.120503652039325
1739209832.386618;-33.981070128970906
1739209832.3866196;-30.49652367304973
1739209832.3866212;-38.13080360867914
1739209832.3866231;-45.120503652039325
1739209832.3866248;-45.120503652039325
1739209832.3866265;-45.120503652039325
1739209832.3866284;-45.120503652039325
1739209832.38663;-35.57807855764607
1739209832.3866317;-38.13080360867914
1739209832.3866336;-45.120503652039325
1739209832.3866353;-45.120503652039325
1739209832.386637;-45.120503652039325
1739209832.3866389;-45.120503652039325
1739209832.3866405;-35.57807855764607
1739209832.3866422;-45.120503652039325
1739209832.3866441;-45.120503652039325
1739209832.3866458;-38.13080360867914
1739209832.3866475;-45.120503652039325
1739209832.3866494;-45.120503652039325
1739209832.386651;-45.120503652039325
1739209832.3866527;-45.120503652039325
1739209832.3866546;-32.816014438256545
1739209832.3866563;-38.13080360867914
1739209832.386658;-38.13080360867914
1739209832.3866599;-38.13080360867914
1739209832.3866615;-38.13080360867914
1739209832.3866632;-38.13080360867914
1739209832.386665;-45.120503652039325
1739209832.3866668;-35.57807855764607
1739209832.3866687;-38.13080360867914
1739209832.3866704;-45.120503652039325
1739209832.386672;-35.57807855764607
1739209832.386674;-38.13080360867914
1739209832.3866756;-45.120503652039325
1739209832.3866773;-45.120503652039325
1739209832.3866792;-32.816014438256545
1739209832.3866808;-45.120503652039325
1739209832.3866825;-30.49652367304973
1739209832.3866844;-32.816014438256545
1739209832.386686;-45.120503652039325
1739209832.3866878;-38.13080360867914
1739209832.3866897;-35.57807855764607
1739209832.3866913;-38.13080360867914
1739209832.386693;-45.120503652039325
1739209832.386695;-35.57807855764607
1739209832.3866966;-38.13080360867914
1739209832.3866982;-45.120503652039325
1739209832.3867002;-38.13080360867914
1739209832.3867018;-33.981070128970906
1739209832.3867035;-32.816014438256545
1739209832.3867054;-38.13080360867914
1739209832.386707;-38.13080360867914
1739209832.3867087;-35.57807855764607
1739209832.3867106;-38.13080360867914
1739209832.3867123;-45.120503652039325
1739209832.386714;-45.120503652039325
1739209832.386716;-45.120503652039325
1739209832.3867176;-45.120503652039325
1739209832.3867192;-45.120503652039325
1739209832.3867211;-38.13080360867914
1739209832.3867228;-45.120503652039325
1739209832.3867245;-32.816014438256545
1739209832.3867264;-35.57807855764607
1739209832.386728;-45.120503652039325
1739209832.3867297;-38.13080360867914
1739209832.3867316;-35.57807855764607
1739209832.3867333;-38.13080360867914
1739209832.386735;-45.120503652039325
1739209832.3867369;-38.13080360867914
1739209832.3867385;-38.13080360867914
1739209832.3867402;-45.120503652039325
1739209832.386742;-45.120503652039325
1739209832.3867438;-45.120503652039325
1739209832.3867455;-45.120503652039325
1739209832.3867474;-38.13080360867914
1739209832.386749;-38.13080360867914
1739209832.3867507;-45.120503652039325
1739209832.3867526;-45.120503652039325
1739209832.3867543;-45.120503652039325
1739209832.386756;-38.13080360867914
1739209832.3867579;-38.13080360867914
1739209832.3867595;-45.120503652039325
1739209832.3867612;-38.13080360867914
1739209832.386763;-45.120503652039325
1739209832.3867648;-45.120503652039325
1739209832.3867664;-45.120503652039325
1739209832.3867683;-38.13080360867914
1739209832.38677;-32.816014438256545
1739209832.3867717;-33.981070128970906
1739209832.3867736;-45.120503652039325
1739209832.3867753;-38.13080360867914
1739209832.386777;-38.13080360867914
1739209832.3867788;-35.57807855764607
1739209832.3867805;-45.120503652039325
1739209832.3867822;-38.13080360867914
1739209832.386784;-38.13080360867914
1739209832.3867857;-38.13080360867914
1739209832.3867874;-45.120503652039325
1739209832.3867893;-45.120503652039325
1739209832.386791;-33.981070128970906
1739209832.3867927;-38.13080360867914
1739209832.3867946;-45.120503652039325
1739209832.3867962;-33.981070128970906
1739209832.3867981;-38.13080360867914
1739209832.3867998;-38.13080360867914
1739209832.3868015;-45.120503652039325
1739209832.3868034;-38.13080360867914
1739209832.386805;-38.13080360867914
1739209832.3868067;-45.120503652039325
1739209832.3868086;-45.120503652039325
1739209832.3868103;-38.13080360867914
1739209832.386812;-38.13080360867914
1739209832.3868139;-45.120503652039325
1739209832.3868155;-45.120503652039325
1739209832.3868172;-45.120503652039325
1739209832.3868191;-45.120503652039325
1739209832.3868208;-45.120503652039325
1739209832.3868225;-45.120503652039325
1739209832.3868244;-38.13080360867914
1739209832.386826;-38.13080360867914
1739209832.3868277;-38.13080360867914
1739209832.3868296;-45.120503652039325
1739209832.3868313;-38.13080360867914
1739209832.386833;-45.120503652039325
1739209832.3868349;-45.120503652039325
1739209832.3868365;-45.120503652039325
1739209832.3868382;-31.141103565318915
1739209832.38684;-33.981070128970906
1739209832.3868418;-45.120503652039325
1739209832.3868434;-45.120503652039325
1739209832.3868454;-38.13080360867914
1739209832.386847;-35.57807855764607
1739209832.3868487;-38.13080360867914
1739209832.3868506;-45.120503652039325
1739209832.3868523;-38.13080360867914
1739209832.386854;-38.13080360867914
1739209832.3868558;-38.13080360867914
1739209832.3868575;-35.57807855764607
1739209832.3868592;-45.120503652039325
1739209832.386861;-45.120503652039325
1739209832.3868628;-38.13080360867914
1739209832.3868644;-45.120503652039325
1739209832.3868663;-31.141103565318915
1739209832.386868;-28.992665084841942
1739209832.3868697;-45.120503652039325
1739209832.3868716;-35.57807855764607
1739209832.3868732;-33.981070128970906
1739209832.386875;-45.120503652039325
1739209832.3868768;-38.13080360867914
1739209832.3868785;-38.13080360867914
1739209832.3868802;-45.120503652039325
1739209832.386882;-32.81601443825658
1739209832.3868837;-45.120503652039325
