CAN Message; 0x150:07008d8cb028d07a
1739209798.2855856;-33.981070128970956
1739209798.285593;-45.120503652039325
1739209798.2856007;-38.13080360867914
1739209798.2856083;-38.13080360867914
1739209798.285616;-45.120503652039325
1739209798.2856233;-45.120503652039325
1739209798.285631;-45.120503652039325
1739209798.2856386;-45.120503652039325
1739209798.285646;-31.141103565318915
1739209798.2856536;-38.13080360867914
1739209798.2856612;-45.120503652039325
1739209798.2856688;-38.13080360867914
1739209798.2856762;-45.120503652039325
1739209798.2856839;-45.120503652039325
1739209798.2856915;-45.120503652039325
1739209798.285699;-45.120503652039325
1739209798.2857065;-38.13080360867914
1739209798.2857141;-33.981070128970906
1739209798.2857218;-35.57807855764607
1739209798.2857292;-38.13080360867914
1739209798.2857368;-45.120503652039325
1739209798.2857444;-33.981070128970906
1739209798.285752;-38.13080360867914
1739209798.2857594;-38.13080360867914
1739209798.285767;-45.120503652039325
1739209798.2857747;-38.13080360867914
1739209798.285782;-38.13080360867914
1739209798.2857897;-38.13080360867914
1739209798.2857974;-45.120503652039325
1739209798.285805;-45.120503652039325
1739209798.2858124;-35.57807855764607
1739209798.28582;-45.120503652039325
1739209798.2858276;-33.981070128970906
1739209798.285835;-35.57807855764607
1739209798.2858427;-38.13080360867914
1739209798.2858503;-38.13080360867914
1739209798.285858;-38.13080360867914
1739209798.2858653;-33.981070128970906
1739209798.285873;-38.13080360867914
1739209798.2858806;-35.57807855764607
1739209798.285888;-38.13080360867914
1739209798.2858956;-45.120503652039325
1739209798.2859032;-45.120503652039325
1739209798.2859108;-45.120503652039325
1739209798.2859182;-38.13080360867914
1739209798.2859259;-38.13080360867914
1739209798.2859335;-38.13080360867914
1739209798.285941;-45.120503652039325
1739209798.2859485;-45.120503652039325
1739209798.2859561;-38.13080360867914
1739209798.2859638;-45.120503652039325
1739209798.2859712;-38.13080360867914
1739209798.2859788;-38.13080360867914
1739209798.2859864;-45.120503652039325
1739209798.2859938;-45.120503652039325
1739209798.2860014;-45.120503652039325
1739209798.286009;-45.120503652039325
1739209798.2860167;-38.13080360867914
1739209798.286024;-35.57807855764607
1739209798.2860317;-45.120503652039325
1739209798.2860394;-45.120503652039325
1739209798.2860467;-33.981070128970906
1739209798.2860544;-38.13080360867914
1739209798.286062;-38.13080360867914
1739209798.2860696;-45.120503652039325
1739209798.286077;-33.981070128970906
1739209798.2860847;-35.57807855764607
1739209798.2860923;-38.13080360867914
1739209798.2860997;-45.120503652039325
1739209798.2861073;-38.13080360867914
1739209798.286115;-35.57807855764607
1739209798.2861226;-45.120503652039325
1739209798.28613;-45.120503652039325
1739209798.2861376;-33.981070128970906
1739209798.2861452;-45.120503652039325
1739209798.2861526;-38.13080360867914
1739209798.2861602;-35.57807855764607
1739209798.2861679;-45.120503652039325
1739209798.2861755;-38.13080360867914
1739209798.2861829;-38.13080360867914
1739209798.2861905;-45.120503652039325
1739209798.2861981;-31.141103565318915
1739209798.2862055;-38.13080360867914
1739209798.2862132;-45.120503652039325
1739209798.2862208;-38.13080360867914
1739209798.2862284;-38.13080360867914
1739209798.2862358;-45.120503652039325
1739209798.2862434;-45.120503652039325
1739209798.286251;-45.120503652039325
1739209798.2862585;-38.13080360867914
1739209798.286266;-45.120503652039325
1739209798.2862737;-45.120503652039325
1739209798.2862813;-45.120503652039325
1739209798.2862887;-45.120503652039325
1739209798.2862964;-45.120503652039325
1739209798.286304;-38.13080360867914
1739209798.2863114;-38.13080360867914
1739209798.286319;-38.13080360867914
1739209798.2863266;-45.120503652039325
1739209798.2863343;-33.981070128970906
1739209798.2863417;-45.120503652039325
1739209798.2863493;-38.13080360867914
1739209798.286357;-35.57807855764607
1739209798.2863643;-38.13080360867914
1739209798.286372;-38.13080360867914
1739209798.2863796;-28.58837851428586
1739209798.2863872;-30.49652367304973
1739209798.2863946;-45.120503652039325
1739209798.2864022;-35.57807855764607
1739209798.2864099;-45.120503652039325
1739209798.2864172;-45.120503652039325
1739209798.2864249;-45.120503652039325
1739209798.2864325;-45.120503652039325
1739209798.2864401;-45.120503652039325
1739209798.2864475;-45.120503652039325
1739209798.2864552;-38.13080360867914
1739209798.2864628;-45.120503652039325
1739209798.2864704;-38.13080360867914
1739209798.2864778;-45.120503652039325
1739209798.2864854;-38.13080360867914
1739209798.286493;-45.120503652039325
1739209798.2865005;-45.120503652039325
1739209798.286508;-38.13080360867914
1739209798.2865157;-38.13080360867914
1739209798.2865233;-45.120503652039325
1739209798.2865307;-45.120503652039325
1739209798.2865384;-38.13080360867914
1739209798.286546;-38.13080360867914
1739209798.2865534;-45.120503652039325
1739209798.286561;-35.57807855764607
1739209798.2865686;-35.57807855764607
1739209798.2865763;-38.13080360867914
1739209798.2865837;-38.13080360867914
1739209798.2865913;-35.57807855764607
1739209798.286599;-45.120503652039325
1739209798.2866063;-45.120503652039325
1739209798.286614;-45.120503652039325
1739209798.2866216;-45.120503652039325
1739209798.2866292;-38.13080360867914
1739209798.2866366;-38.13080360867914
1739209798.2866442;-45.120503652039325
1739209798.2866518;-38.13080360867914
1739209798.2866592;-35.57807855764607
1739209798.2866669;-38.13080360867914
1739209798.2866745;-45.120503652039325
1739209798.2866821;-33.981070128970906
1739209798.2866895;-38.13080360867914
1739209798.2866971;-45.120503652039325
1739209798.2867048;-38.13080360867914
1739209798.2867122;-38.13080360867914
1739209798.2867198;-38.13080360867914
1739209798.2867274;-38.13080360867914
1739209798.286735;-45.120503652039325
1739209798.2867424;-38.13080360867914
1739209798.28675;-45.120503652039325
1739209798.2867577;-45.120503652039325
1739209798.286765;-45.120503652039325
1739209798.2867727;-38.13080360867914
1739209798.2867804;-38.13080360867914
1739209798.286788;-45.120503652039325
1739209798.2867954;-45.120503652039325
1739209798.286803;-45.120503652039325
1739209798.286807;-31.141103565318915
1739209798.286811;-33.981070128970906
1739209798.286815;-38.13080360867914
1739209798.286819;-33.981070128970906
1739209798.286823;-33.981070128970906
1739209798.286827;-33.981070128970906
1739209798.2868311;-45.120503652039325
1739209798.286835;-38.13080360867914
1739209798.286839;-35.57807855764607
1739209798.286843;-38.13080360867914
1739209798.286847;-45.120503652039325
1739209798.286851;-45.120503652039325
1739209798.286855;-45.120503652039325
1739209798.286859;-45.120503652039325
1739209798.286863;-45.120503652039325
1739209798.2868671;-45.120503652039325
1739209798.286871;-38.13080360867914
1739209798.286875;-45.120503652039325
1739209798.286879;-45.120503652039325
1739209798.286883;-38.13080360867914
1739209798.2868872;-38.13080360867914
1739209798.286891;-38.13080360867914
1739209798.286895;-45.120503652039325
1739209798.286899;-45.120503652039325
1739209798.2869031;-28.992665084841942
1739209798.286907;-33.981070128970906
1739209798.286911;-38.13080360867914
1739209798.286915;-38.13080360867914
1739209798.286919;-45.120503652039325
1739209798.2869232;-38.13080360867914
1739209798.286927;-45.120503652039325
1739209798.286931;-33.981070128970906
1739209798.286935;-32.81601443825658
1739209798.2869391;-32.816014438256545
1739209798.2869432;-38.13080360867914
1739209798.286947;-45.120503652039325
1739209798.286951;-45.120503652039325
1739209798.286955;-45.120503652039325
1739209798.2869592;-38.13080360867914
1739209798.286963;-45.120503652039325
1739209798.286967;-28.992665084841942
1739209798.286971;-31.141103565318915
1739209798.2869751;-45.120503652039325
1739209798.2869792;-45.120503652039325
1739209798.286983;-35.57807855764607
1739209798.286987;-45.120503652039325
1739209798.2869911;-38.13080360867914
1739209798.2869952;-38.13080360867914
1739209798.2869992;-45.120503652039325
1739209798.287003;-45.120503652039325
1739209798.287007;-45.120503652039325
1739209798.2870111;-45.120503652039325
1739209798.2870152;-38.13080360867914
1739209798.287019;-38.13080360867914
1739209798.287023;-38.13080360867914
1739209798.2870271;-38.13080360867914
1739209798.2870312;-38.13080360867914
1739209798.2870352;-33.981070128970906
1739209798.287039;-38.13080360867914
1739209798.287043;-38.13080360867914
1739209798.2870471;-38.13080360867914
1739209798.2870512;-45.120503652039325
1739209798.2870553;-45.120503652039325
1739209798.287059;-45.120503652039325
1739209798.2870631;-33.981070128970906
1739209798.2870672;-29.438486411369347
1739209798.2870712;-45.120503652039325
1739209798.287075;-45.120503652039325
1739209798.287079;-38.13080360867914
1739209798.2870831;-35.57807855764607
1739209798.2870872;-38.13080360867914
1739209798.2870913;-38.13080360867914
1739209798.287095;-38.13080360867914
1739209798.2870991;-33.981070128970906
1739209798.2871032;-38.13080360867914
1739209798.2871072;-38.13080360867914
1739209798.2871113;-35.57807855764607
1739209798.287115;-38.13080360867914
1739209798.2871192;-45.120503652039325
1739209798.2871232;-38.13080360867914
1739209798.2871273;-38.13080360867914
1739209798.287131;-45.120503652039325
1739209798.2871351;-45.120503652039325
1739209798.2871392;-45.120503652039325
1739209798.2871432;-38.13080360867914
1739209798.2871473;-45.120503652039325
1739209798.287151;-45.120503652039325
1739209798.2871552;-38.13080360867914
1739209798.2871592;-38.13080360867914
1739209798.2871633;-33.981070128970906
1739209798.2871673;-38.13080360867914
1739209798.2871711;-38.13080360867914
1739209798.2871752;-45.120503652039325
1739209798.2871792;-38.13080360867914
1739209798.2871833;-38.13080360867914
1739209798.287187;-38.13080360867914
1739209798.2871912;-38.13080360867914
1739209798.2871952;-38.13080360867914
1739209798.2871993;-45.120503652039325
1739209798.2872033;-38.13080360867914
1739209798.2872071;-38.13080360867914
1739209798.2872112;-45.120503652039325
1739209798.2872152;-45.120503652039325
1739209798.2872193;-45.120503652039325
1739209798.2872233;-45.120503652039325
1739209798.2872272;-45.120503652039325
1739209798.2872312;-38.13080360867914
1739209798.2872353;-45.120503652039325
1739209798.2872393;-45.120503652039325
1739209798.2872431;-33.981070128970906
1739209798.2872472;-45.120503652039325
1739209798.2872512;-38.13080360867914
1739209798.2872553;-45.120503652039325
1739209798.2872593;-32.816014438256545
1739209798.2872632;-31.141103565318893
1739209798.2872672;-45.120503652039325
1739209798.2872713;-45.120503652039325
1739209798.2872753;-38.13080360867914
1739209798.2872794;-35.57807855764607
1739209798.2872832;-45.120503652039325
1739209798.2872872;-38.13080360867914
1739209798.2872913;-45.120503652039325
1739209798.2872953;-45.120503652039325
1739209798.2872992;-32.816014438256545
1739209798.2873032;-45.120503652039325
1739209798.2873073;-45.120503652039325
1739209798.2873113;-45.120503652039325
1739209798.2873154;-45.120503652039325
1739209798.2873192;-45.120503652039325
1739209798.2873232;-35.57807855764607
1739209798.2873273;-35.57807855764607
1739209798.2873313;-38.13080360867914
1739209798.2873354;-35.57807855764607
1739209798.2873392;-33.981070128970906
1739209798.2873433;-38.13080360867914
1739209798.2873473;-45.120503652039325
1739209798.2873514;-38.13080360867914
1739209798.2873552;-38.13080360867914
1739209798.2873592;-38.13080360867914
1739209798.2873633;-45.120503652039325
1739209798.2873673;-38.13080360867914
1739209798.2873714;-45.120503652039325
1739209798.2873752;-45.120503652039325
1739209798.2873793;-45.120503652039325
1739209798.2873833;-45.120503652039325
1739209798.2873874;-45.120503652039325
1739209798.2873914;-38.13080360867914
1739209798.2873952;-32.816014438256545
1739209798.2873993;-38.13080360867914
1739209798.2874033;-45.120503652039325
1739209798.2874074;-45.120503652039325
1739209798.2874112;-38.13080360867914
1739209798.2874153;-45.120503652039325
1739209798.2874193;-38.13080360867914
1739209798.2874234;-32.816014438256545
1739209798.2874274;-45.120503652039325
1739209798.2874312;-45.120503652039325
1739209798.2874353;-45.120503652039325
1739209798.2874393;-45.120503652039325
1739209798.2874434;-45.120503652039325
1739209798.2874475;-45.120503652039325
1739209798.2874513;-35.57807855764607
1739209798.2874553;-28.21854285175415
1739209798.2874594;-38.13080360867914
1739209798.2874634;-38.13080360867914
1739209798.2874672;-45.120503652039325
1739209798.2874713;-38.13080360867914
1739209798.2874753;-45.120503652039325
1739209798.2874794;-45.120503652039325
1739209798.2874835;-45.120503652039325
1739209798.2874873;-38.13080360867914
1739209798.2874913;-38.13080360867914
1739209798.2874954;-38.13080360867914
1739209798.2874994;-38.13080360867914
1739209798.2875035;-45.120503652039325
1739209798.2875073;-38.13080360867914
1739209798.2875113;-45.120503652039325
1739209798.2875154;-45.120503652039325
1739209798.2875195;-45.120503652039325
1739209798.2875235;-45.120503652039325
1739209798.2875273;-32.816014438256545
1739209798.2875314;-45.120503652039325
1739209798.2875354;-45.120503652039325
1739209798.2875395;-35.57807855764607
1739209798.2875433;-35.57807855764607
1739209798.2875473;-45.120503652039325
1739209798.2875514;-35.57807855764607
1739209798.2875555;-38.13080360867914
1739209798.2875595;-38.13080360867914
1739209798.2875633;-38.13080360867914
1739209798.2875674;-38.13080360867914
1739209798.2875714;-38.13080360867914
1739209798.2875755;-38.13080360867914
1739209798.2875795;-38.13080360867914
1739209798.2875834;-45.120503652039325
1739209798.2875874;-38.13080360867914
1739209798.2875915;-35.57807855764607
1739209798.2875955;-45.120503652039325
1739209798.2875993;-38.13080360867914
1739209798.2876034;-35.57807855764607
1739209798.2876074;-38.13080360867914
1739209798.2876115;-38.13080360867914
1739209798.2876155;-35.57807855764607
1739209798.2876194;-38.13080360867914
1739209798.2876234;-38.13080360867914
1739209798.2876275;-45.120503652039325
1739209798.2876315;-45.120503652039325
1739209798.2876356;-45.120503652039325
1739209798.2876394;-45.120503652039325
1739209798.2876434;-38.13080360867914
1739209798.2876475;-38.13080360867914
1739209798.2876515;-38.13080360867914
1739209798.2876554;-35.57807855764607
1739209798.2876594;-45.120503652039325
1739209798.2876635;-45.120503652039325
1739209798.2876675;-45.120503652039325
1739209798.2876716;-45.120503652039325
1739209798.2876754;-45.120503652039325
1739209798.2876794;-38.13080360867914
1739209798.2876835;-33.981070128970906
1739209798.2876875;-45.120503652039325
1739209798.2876916;-38.13080360867914
1739209798.2876954;-45.120503652039325
1739209798.2876995;-38.13080360867914
1739209798.2877035;-45.120503652039325
1739209798.2877076;-35.57807855764607
1739209798.2877114;-35.57807855764607
1739209798.2877154;-38.13080360867914
1739209798.2877195;-45.120503652039325
1739209798.2877235;-45.120503652039325
1739209798.2877276;-45.120503652039325
1739209798.2877314;-45.120503652039325
1739209798.2877355;-45.120503652039325
1739209798.2877395;-38.13080360867914
1739209798.2877436;-35.57807855764607
1739209798.2877476;-33.981070128970906
1739209798.2877514;-38.13080360867914
1739209798.2877555;-45.120503652039325
1739209798.2877595;-38.13080360867914
1739209798.2877636;-38.13080360867914
1739209798.2877674;-45.120503652039325
1739209798.2877715;-45.120503652039325
1739209798.2877755;-38.13080360867914
1739209798.2877796;-33.981070128970906
1739209798.2877836;-45.120503652039325
1739209798.2877874;-45.120503652039325
1739209798.2877915;-45.120503652039325
1739209798.2877955;-45.120503652039325
1739209798.2877996;-45.120503652039325
1739209798.2878036;-45.120503652039325
1739209798.2878075;-38.13080360867914
1739209798.2878115;-28.992665084841942
1739209798.2878156;-45.120503652039325
1739209798.2878196;-45.120503652039325
1739209798.2878234;-45.120503652039325
1739209798.2878275;-45.120503652039325
1739209798.2878315;-45.120503652039325
1739209798.2878356;-45.120503652039325
1739209798.2878397;-38.13080360867914
1739209798.2878435;-38.13080360867914
1739209798.2878475;-45.120503652039325
1739209798.2878516;-45.120503652039325
1739209798.2878556;-45.120503652039325
1739209798.2878597;-45.120503652039325
1739209798.2878635;-45.120503652039325
1739209798.2878675;-38.13080360867914
1739209798.2878716;-45.120503652039325
1739209798.2878757;-35.57807855764607
1739209798.2878795;-45.120503652039325
1739209798.2878835;-38.13080360867914
1739209798.2878876;-38.13080360867914
1739209798.2878916;-45.120503652039325
1739209798.2878957;-35.57807855764607
1739209798.2878995;-45.120503652039325
1739209798.2879035;-45.120503652039325
1739209798.2879076;-28.992665084841942
1739209798.2879117;-38.13080360867914
1739209798.2879157;-45.120503652039325
1739209798.2879195;-45.120503652039325
1739209798.2879236;-45.120503652039325
1739209798.2879276;-45.120503652039325
1739209798.2879317;-45.120503652039325
1739209798.2879355;-45.120503652039325
1739209798.2879395;-35.57807855764607
1739209798.2879436;-45.120503652039325
1739209798.2879477;-45.120503652039325
1739209798.2879517;-45.120503652039325
1739209798.2879555;-45.120503652039325
1739209798.2879596;-35.57807855764607
1739209798.2879636;-45.120503652039325
1739209798.2879677;-38.13080360867914
1739209798.2879717;-31.141103565318915
1739209798.2879755;-38.13080360867914
1739209798.2879796;-38.13080360867914
1739209798.2879837;-35.57807855764607
1739209798.2879877;-45.120503652039325
1739209798.2879915;-45.120503652039325
1739209798.2879956;-38.13080360867914
1739209798.2879996;-45.120503652039325
1739209798.2880037;-33.981070128970906
1739209798.2880077;-35.57807855764607
1739209798.2880116;-38.13080360867914
1739209798.2880156;-45.120503652039325
1739209798.2880197;-33.981070128970906
1739209798.2880237;-35.57807855764607
1739209798.2880278;-38.13080360867914
1739209798.2880316;-45.120503652039325
1739209798.2880356;-45.120503652039325
1739209798.2880397;-45.120503652039325
1739209798.2880437;-45.120503652039325
1739209798.2880476;-45.120503652039325
1739209798.2880516;-45.120503652039325
1739209798.2880557;-32.816014438256545
1739209798.2880597;-38.13080360867914
1739209798.2880638;-45.120503652039325
1739209798.2880676;-38.13080360867914
1739209798.2880716;-38.13080360867914
1739209798.2880757;-45.120503652039325
1739209798.2880797;-38.13080360867914
1739209798.2880838;-38.13080360867914
1739209798.2880876;-45.120503652039325
1739209798.2880917;-38.13080360867914
1739209798.2880957;-35.57807855764607
1739209798.2880998;-38.13080360867914
1739209798.2881036;-35.57807855764607
1739209798.2881076;-38.13080360867914
1739209798.2881117;-38.13080360867914
1739209798.2881157;-35.57807855764607
1739209798.2881198;-38.13080360867914
1739209798.2881236;-38.13080360867914
1739209798.2881277;-35.57807855764607
1739209798.2881317;-45.120503652039325
1739209798.2881358;-38.13080360867914
1739209798.2881398;-45.120503652039325
1739209798.2881436;-38.13080360867914
1739209798.2881477;-38.13080360867914
1739209798.2881517;-35.57807855764607
1739209798.2881558;-45.120503652039325
1739209798.2881596;-45.120503652039325
1739209798.2881637;-45.120503652039325
1739209798.2881677;-45.120503652039325
1739209798.2881718;-45.120503652039325
1739209798.2881758;-45.120503652039325
1739209798.2881796;-38.13080360867914
1739209798.2881837;-38.13080360867914
1739209798.2881877;-45.120503652039325
1739209798.2881918;-38.13080360867914
1739209798.2881958;-38.13080360867914
1739209798.2881997;-33.981070128970906
1739209798.2882037;-35.57807855764607
1739209798.2882078;-35.57807855764607
1739209798.2882118;-35.57807855764607
1739209798.2882159;-38.13080360867914
1739209798.2882197;-35.57807855764607
1739209798.2882237;-35.57807855764607
1739209798.2882278;-45.120503652039325
1739209798.2882318;-45.120503652039325
1739209798.2882357;-45.120503652039325
1739209798.2882397;-45.120503652039325
1739209798.2882438;-45.120503652039325
1739209798.2882478;-45.120503652039325
1739209798.2882519;-38.13080360867914
1739209798.2882557;-35.57807855764607
1739209798.2882597;-45.120503652039325
1739209798.2882638;-45.120503652039325
1739209798.2882679;-38.13080360867914
1739209798.288272;-45.120503652039325
1739209798.2882757;-38.13080360867914
1739209798.2882798;-35.57807855764607
1739209798.2882838;-38.13080360867914
1739209798.2882879;-35.57807855764607
1739209798.2882917;-45.120503652039325
1739209798.2882957;-28.58837851428586
1739209798.2882998;-33.981070128970906
1739209798.2883039;-45.120503652039325
1739209798.288308;-38.13080360867914
1739209798.2883117;-32.816014438256545
1739209798.2883158;-35.57807855764607
1739209798.2883198;-45.120503652039325
1739209798.2883239;-33.981070128970906
1739209798.288328;-38.13080360867914
1739209798.2883317;-45.120503652039325
1739209798.2883358;-45.120503652039325
1739209798.2883399;-45.120503652039325
1739209798.288344;-45.120503652039325
1739209798.2883477;-45.120503652039325
1739209798.2883518;-45.120503652039325
1739209798.2883558;-33.981070128970906
1739209798.2883599;-30.49652367304973
1739209798.288364;-33.981070128970906
1739209798.2883677;-45.120503652039325
1739209798.2883718;-38.13080360867914
1739209798.2883759;-32.816014438256545
1739209798.28838;-45.120503652039325
1739209798.288384;-45.120503652039325
1739209798.2883878;-33.981070128970906
1739209798.2883918;-38.13080360867914
1739209798.288396;-38.13080360867914
1739209798.2884;-45.120503652039325
1739209798.2884037;-38.13080360867914
1739209798.2884078;-35.57807855764607
1739209798.2884119;-38.13080360867914
1739209798.288416;-35.57807855764607
1739209798.28842;-38.13080360867914
1739209798.2884238;-35.57807855764607
1739209798.2884278;-45.120503652039325
1739209798.288432;-45.120503652039325
1739209798.288436;-38.13080360867914
1739209798.28844;-38.13080360867914
1739209798.2884438;-45.120503652039325
1739209798.2884479;-38.13080360867914
1739209798.288452;-33.981070128970906
1739209798.288456;-28.992665084841942
1739209798.2884598;-28.992665084841942
1739209798.2884638;-45.120503652039325
1739209798.288468;-45.120503652039325
1739209798.288472;-32.816014438256545
1739209798.288476;-38.13080360867914
1739209798.2884798;-35.57807855764607
1739209798.2884839;-35.57807855764607
1739209798.288488;-38.13080360867914
1739209798.288492;-38.13080360867914
1739209798.288496;-38.13080360867914
1739209798.2884998;-38.13080360867914
1739209798.288504;-38.13080360867914
1739209798.288508;-45.120503652039325
1739209798.288512;-45.120503652039325
1739209798.2885158;-45.120503652039325
1739209798.2885199;-38.13080360867914
1739209798.288524;-38.13080360867914
1739209798.288528;-45.120503652039325
1739209798.288532;-45.120503652039325
1739209798.2885358;-45.120503652039325
1739209798.28854;-45.120503652039325
1739209798.288544;-45.120503652039325
1739209798.288548;-45.120503652039325
1739209798.288552;-38.13080360867914
1739209798.2885559;-33.981070128970906
1739209798.28856;-38.13080360867914
1739209798.288564;-45.120503652039325
1739209798.288568;-38.13080360867914
1739209798.2885718;-35.57807855764607
1739209798.288576;-38.13080360867914
1739209798.28858;-33.981070128970906
1739209798.288584;-38.13080360867914
1739209798.288588;-38.13080360867914
1739209798.2885919;-45.120503652039325
1739209798.288596;-45.120503652039325
1739209798.2886;-45.120503652039325
1739209798.288604;-45.120503652039325
1739209798.288608;-38.13080360867914
1739209798.288612;-45.120503652039325
1739209798.288616;-38.13080360867914
1739209798.28862;-38.13080360867914
1739209798.288624;-45.120503652039325
1739209798.2886279;-45.120503652039325
1739209798.288632;-45.120503652039325
1739209798.288636;-45.120503652039325
1739209798.28864;-45.120503652039325
1739209798.288644;-33.981070128970906
1739209798.288648;-45.120503652039325
1739209798.288652;-38.13080360867914
1739209798.288656;-38.13080360867914
1739209798.28866;-45.120503652039325
1739209798.288664;-45.120503652039325
1739209798.288668;-45.120503652039325
1739209798.288672;-45.120503652039325
1739209798.288676;-45.120503652039325
1739209798.28868;-38.13080360867914
1739209798.288684;-45.120503652039325
1739209798.288688;-45.120503652039325
1739209798.288692;-45.120503652039325
1739209798.288696;-38.13080360867914
1739209798.2887;-38.13080360867914
1739209798.288704;-38.13080360867914
1739209798.288708;-38.13080360867914
1739209798.288712;-38.13080360867914
1739209798.288716;-32.816014438256545
1739209798.2887201;-35.57807855764607
1739209798.288724;-45.120503652039325
1739209798.288728;-35.57807855764607
1739209798.288732;-38.13080360867914
1739209798.288736;-45.120503652039325
1739209798.28874;-45.120503652039325
1739209798.288744;-35.57807855764607
1739209798.288748;-38.13080360867914
1739209798.288752;-45.120503652039325
1739209798.2887561;-38.13080360867914
1739209798.28876;-38.13080360867914
1739209798.288764;-38.13080360867914
1739209798.288768;-45.120503652039325
1739209798.288772;-38.13080360867914
1739209798.2887762;-35.57807855764607
1739209798.28878;-45.120503652039325
1739209798.288784;-45.120503652039325
1739209798.288788;-45.120503652039325
1739209798.2887921;-45.120503652039325
1739209798.288796;-35.57807855764607
1739209798.2888;-38.13080360867914
1739209798.288804;-45.120503652039325
1739209798.288808;-38.13080360867914
1739209798.2888122;-38.13080360867914
1739209798.288816;-35.57807855764607
1739209798.28882;-45.120503652039325
1739209798.288824;-35.57807855764607
1739209798.2888281;-45.120503652039325
1739209798.2888322;-45.120503652039325
1739209798.288836;-45.120503652039325
1739209798.28884;-38.13080360867914
1739209798.288844;-45.120503652039325
1739209798.2888482;-35.57807855764607
1739209798.2888522;-45.120503652039325
1739209798.288856;-38.13080360867914
1739209798.28886;-45.120503652039325
1739209798.2888641;-45.120503652039325
1739209798.2888682;-45.120503652039325
1739209798.288872;-38.13080360867914
1739209798.288876;-35.57807855764607
1739209798.28888;-31.141103565318893
1739209798.2888842;-45.120503652039325
1739209798.2888882;-38.13080360867914
1739209798.288892;-38.13080360867914
1739209798.288896;-38.13080360867914
1739209798.2889001;-38.13080360867914
1739209798.2889042;-45.120503652039325
1739209798.2889082;-35.57807855764607
1739209798.288912;-35.57807855764607
1739209798.288916;-45.120503652039325
1739209798.2889202;-32.816014438256545
1739209798.2889242;-38.13080360867914
1739209798.288928;-38.13080360867914
1739209798.288932;-45.120503652039325
1739209798.2889361;-33.981070128970906
1739209798.2889402;-45.120503652039325
1739209798.2889442;-38.13080360867914
1739209798.288948;-38.13080360867914
1739209798.288952;-38.13080360867914
1739209798.2889562;-45.120503652039325
1739209798.2889602;-45.120503652039325
1739209798.2889643;-38.13080360867914
1739209798.288968;-45.120503652039325
1739209798.2889721;-35.57807855764607
1739209798.2889762;-25.826314394896354
1739209798.2889802;-38.13080360867914
1739209798.288984;-45.120503652039325
1739209798.288988;-38.13080360867914
1739209798.2889922;-38.13080360867914
1739209798.2889962;-45.120503652039325
1739209798.2890003;-45.120503652039325
1739209798.289004;-45.120503652039325
1739209798.2890081;-38.13080360867914
1739209798.2890122;-45.120503652039325
1739209798.2890162;-38.13080360867914
1739209798.2890203;-45.120503652039325
1739209798.289024;-45.120503652039325
1739209798.2890282;-35.57807855764607
1739209798.2890322;-35.57807855764607
1739209798.2890363;-38.13080360867914
1739209798.28904;-38.13080360867914
1739209798.2890441;-38.13080360867914
1739209798.2890482;-35.57807855764607
1739209798.2890522;-38.13080360867914
1739209798.2890563;-45.120503652039325
1739209798.28906;-38.13080360867914
1739209798.2890642;-35.57807855764607
1739209798.2890682;-38.13080360867914
1739209798.2890723;-38.13080360867914
1739209798.2890763;-38.13080360867914
1739209798.2890801;-35.57807855764607
1739209798.2890842;-38.13080360867914
1739209798.2890882;-45.120503652039325
1739209798.2890923;-33.981070128970906
1739209798.289096;-38.13080360867914
1739209798.2891002;-33.981070128970906
1739209798.2891042;-45.120503652039325
1739209798.2891083;-38.13080360867914
1739209798.2891123;-38.13080360867914
1739209798.2891161;-45.120503652039325
1739209798.2891202;-45.120503652039325
1739209798.2891243;-45.120503652039325
1739209798.2891283;-38.13080360867914
1739209798.2891324;-38.13080360867914
1739209798.2891362;-38.13080360867914
1739209798.2891402;-35.57807855764607
1739209798.2891443;-35.57807855764607
1739209798.2891483;-45.120503652039325
1739209798.2891521;-45.120503652039325
1739209798.2891562;-45.120503652039325
1739209798.2891603;-45.120503652039325
1739209798.2891643;-38.13080360867914
1739209798.2891684;-35.57807855764607
1739209798.2891722;-38.13080360867914
1739209798.2891762;-45.120503652039325
1739209798.2891803;-45.120503652039325
1739209798.2891843;-33.981070128970906
1739209798.2891884;-38.13080360867914
1739209798.2891922;-38.13080360867914
1739209798.2891963;-38.13080360867914
1739209798.2892003;-38.13080360867914
1739209798.2892044;-33.981070128970906
1739209798.2892082;-45.120503652039325
1739209798.2892122;-45.120503652039325
1739209798.2892163;-45.120503652039325
1739209798.2892203;-45.120503652039325
1739209798.2892244;-45.120503652039325
1739209798.2892282;-45.120503652039325
1739209798.2892323;-38.13080360867914
1739209798.2892363;-38.13080360867914
1739209798.2892404;-45.120503652039325
1739209798.2892444;-45.120503652039325
1739209798.2892482;-45.120503652039325
1739209798.2892523;-45.120503652039325
1739209798.2892563;-45.120503652039325
1739209798.2892604;-45.120503652039325
1739209798.2892642;-45.120503652039325
1739209798.2892683;-45.120503652039325
1739209798.2892723;-45.120503652039325
1739209798.2892764;-35.57807855764607
1739209798.2892804;-38.13080360867914
1739209798.2892842;-38.13080360867914
1739209798.2892883;-35.57807855764607
1739209798.2892923;-45.120503652039325
1739209798.2892964;-45.120503652039325
1739209798.2893004;-35.57807855764607
1739209798.2893043;-45.120503652039325
