CAN Message; 0x98:00006b7c039ce1d3
1739209786.830526;-45.120503652039325
1739209786.8305285;-38.13080360867914
1739209786.830531;-45.120503652039325
1739209786.8305335;-45.120503652039325
1739209786.830536;-45.120503652039325
1739209786.8305383;-45.120503652039325
1739209786.8305407;-38.13080360867914
1739209786.830543;-33.981070128970906
1739209786.8305457;-35.57807855764607
1739209786.830548;-45.120503652039325
1739209786.8305504;-38.13080360867914
1739209786.8305528;-33.981070128970906
1739209786.8305552;-45.120503652039325
1739209786.8305578;-45.120503652039325
1739209786.8305602;-38.13080360867914
1739209786.8305626;-38.13080360867914
1739209786.830565;-45.120503652039325
1739209786.8305674;-45.120503652039325
1739209786.8305697;-38.13080360867914
1739209786.8305724;-33.981070128970906
1739209786.8305748;-45.120503652039325
1739209786.8305771;-45.120503652039325
1739209786.8305795;-45.120503652039325
1739209786.830582;-38.13080360867914
1739209786.8305845;-45.120503652039325
1739209786.830587;-35.57807855764607
1739209786.8305893;-32.816014438256545
1739209786.8305917;-45.120503652039325
1739209786.830594;-45.120503652039325
1739209786.8305967;-38.13080360867914
1739209786.830599;-35.57807855764607
1739209786.8306015;-31.141103565318915
1739209786.8306038;-38.13080360867914
1739209786.8306062;-38.13080360867914
1739209786.8306086;-38.13080360867914
1739209786.8306112;-38.13080360867914
1739209786.8306136;-45.120503652039325
1739209786.830616;-45.120503652039325
1739209786.8306184;-45.120503652039325
1739209786.8306208;-35.57807855764607
1739209786.8306234;-45.120503652039325
1739209786.8306258;-38.13080360867914
1739209786.8306282;-38.13080360867914
1739209786.8306305;-38.13080360867914
1739209786.830633;-45.120503652039325
1739209786.8306353;-45.120503652039325
1739209786.830638;-35.57807855764607
1739209786.8306403;-28.992665084841942
1739209786.8306427;-33.981070128970906
1739209786.830645;-38.13080360867914
1739209786.8306475;-38.13080360867914
1739209786.83065;-38.13080360867914
1739209786.8306525;-45.120503652039325
1739209786.8306549;-45.120503652039325
1739209786.8306572;-32.816014438256545
1739209786.8306596;-31.14110356531892
1739209786.8306623;-45.120503652039325
1739209786.8306646;-33.981070128970906
1739209786.830667;-38.13080360867914
1739209786.8306694;-38.13080360867914
1739209786.8306718;-38.13080360867914
1739209786.8306742;-38.13080360867914
1739209786.8306768;-45.120503652039325
1739209786.8306792;-38.13080360867914
1739209786.8306816;-38.13080360867914
1739209786.830684;-45.120503652039325
1739209786.8306863;-45.120503652039325
1739209786.830689;-38.13080360867914
1739209786.8306913;-35.57807855764607
1739209786.8306937;-38.13080360867914
1739209786.830696;-45.120503652039325
1739209786.8306985;-28.58837851428586
1739209786.8307009;-28.992665084841942
1739209786.8307035;-45.120503652039325
1739209786.830706;-45.120503652039325
1739209786.8307083;-33.981070128970906
1739209786.8307106;-38.13080360867914
1739209786.830713;-45.120503652039325
1739209786.8307157;-33.981070128970906
1739209786.830718;-38.13080360867914
1739209786.8307204;-38.13080360867914
1739209786.8307228;-38.13080360867914
1739209786.8307252;-38.13080360867914
1739209786.8307278;-38.13080360867914
1739209786.8307302;-45.120503652039325
1739209786.8307326;-33.981070128970906
1739209786.830735;-35.57807855764607
1739209786.8307374;-38.13080360867914
1739209786.8307397;-35.57807855764607
1739209786.8307424;-38.13080360867914
1739209786.8307447;-32.816014438256545
1739209786.8307471;-45.120503652039325
1739209786.8307495;-45.120503652039325
1739209786.830752;-45.120503652039325
1739209786.8307545;-38.13080360867914
1739209786.830757;-45.120503652039325
1739209786.8307593;-45.120503652039325
1739209786.8307617;-38.13080360867914
1739209786.830764;-45.120503652039325
1739209786.8307664;-38.13080360867914
1739209786.830769;-35.57807855764607
1739209786.8307714;-45.120503652039325
1739209786.8307738;-38.13080360867914
1739209786.8307762;-38.13080360867914
1739209786.8307786;-45.120503652039325
1739209786.8307812;-38.13080360867914
1739209786.8307836;-45.120503652039325
1739209786.830786;-45.120503652039325
1739209786.8307884;-38.13080360867914
1739209786.8307908;-38.13080360867914
1739209786.8307934;-45.120503652039325
1739209786.8307958;-35.57807855764607
1739209786.8307981;-32.816014438256545
1739209786.8308005;-45.120503652039325
1739209786.830803;-45.120503652039325
1739209786.8308053;-38.13080360867914
1739209786.830808;-38.13080360867914
1739209786.8308103;-45.120503652039325
1739209786.8308127;-45.120503652039325
1739209786.830815;-38.13080360867914
1739209786.8308175;-45.120503652039325
1739209786.83082;-38.13080360867914
1739209786.8308225;-45.120503652039325
1739209786.8308249;-45.120503652039325
1739209786.8308272;-38.13080360867914
1739209786.8308296;-38.13080360867914
1739209786.8308322;-45.120503652039325
1739209786.8308346;-38.13080360867914
1739209786.830837;-38.13080360867914
1739209786.8308394;-45.120503652039325
1739209786.8308418;-45.120503652039325
1739209786.8308442;-45.120503652039325
1739209786.8308468;-45.120503652039325
1739209786.8308492;-38.13080360867914
1739209786.8308516;-45.120503652039325
1739209786.830854;-38.13080360867914
1739209786.8308563;-45.120503652039325
1739209786.830859;-38.13080360867914
1739209786.8308613;-45.120503652039325
1739209786.8308637;-45.120503652039325
1739209786.830866;-38.13080360867914
1739209786.8308685;-38.13080360867914
1739209786.8308709;-38.13080360867914
1739209786.8308735;-38.13080360867914
1739209786.8308759;-33.981070128970906
1739209786.8308783;-33.981070128970906
1739209786.8308806;-38.13080360867914
1739209786.830883;-38.13080360867914
1739209786.8308856;-38.13080360867914
1739209786.830888;-35.57807855764607
1739209786.8308904;-38.13080360867914
1739209786.8308928;-38.13080360867914
1739209786.8308952;-45.120503652039325
1739209786.8308978;-38.13080360867914
1739209786.8309002;-35.57807855764607
1739209786.8309026;-38.13080360867914
1739209786.830905;-45.120503652039325
1739209786.8309073;-38.13080360867914
1739209786.8309097;-35.57807855764607
1739209786.8309124;-45.120503652039325
1739209786.8309147;-38.13080360867914
1739209786.8309171;-38.13080360867914
1739209786.8309195;-38.13080360867914
1739209786.830922;-45.120503652039325
1739209786.8309245;-33.981070128970906
1739209786.830927;-38.13080360867914
1739209786.8309293;-45.120503652039325
1739209786.8309317;-45.120503652039325
1739209786.830934;-33.981070128970906
1739209786.8309364;-33.981070128970906
1739209786.830939;-45.120503652039325
1739209786.8309414;-38.13080360867914
1739209786.8309438;-45.120503652039325
1739209786.8309462;-38.13080360867914
1739209786.8309486;-38.13080360867914
1739209786.8309512;-45.120503652039325
1739209786.8309536;-38.13080360867914
1739209786.830956;-38.13080360867914
1739209786.8309584;-45.120503652039325
1739209786.8309608;-38.13080360867914
1739209786.8309634;-38.13080360867914
1739209786.8309658;-38.13080360867914
1739209786.8309681;-45.120503652039325
1739209786.8309705;-38.13080360867914
1739209786.830973;-38.13080360867914
1739209786.8309753;-31.141103565318915
1739209786.830978;-38.13080360867914
1739209786.8309803;-45.120503652039325
1739209786.8309827;-45.120503652039325
1739209786.830985;-38.13080360867914
1739209786.8309875;-35.57807855764607
1739209786.83099;-38.13080360867914
1739209786.8309925;-45.120503652039325
1739209786.8309948;-35.57807855764607
1739209786.8309972;-31.141103565318893
1739209786.8309996;-45.120503652039325
1739209786.831002;-45.120503652039325
1739209786.8310046;-38.13080360867914
1739209786.831007;-38.13080360867914
1739209786.8310094;-45.120503652039325
1739209786.8310118;-45.120503652039325
1739209786.8310142;-27.877744956031414
1739209786.8310168;-35.57807855764607
1739209786.8310192;-38.13080360867914
1739209786.8310215;-45.120503652039325
1739209786.831024;-38.13080360867914
1739209786.8310263;-38.13080360867914
1739209786.831029;-45.120503652039325
1739209786.8310313;-38.13080360867914
1739209786.8310337;-30.49652367304973
1739209786.831036;-45.120503652039325
1739209786.8310385;-45.120503652039325
1739209786.8310409;-45.120503652039325
1739209786.8310435;-35.57807855764607
1739209786.8310459;-33.981070128970906
1739209786.8310483;-38.13080360867914
1739209786.8310506;-45.120503652039325
1739209786.831053;-28.992665084841942
1739209786.8310556;-38.13080360867914
1739209786.831058;-45.120503652039325
1739209786.8310604;-45.120503652039325
1739209786.8310628;-45.120503652039325
1739209786.8310652;-45.120503652039325
1739209786.8310678;-45.120503652039325
1739209786.8310702;-45.120503652039325
1739209786.8310726;-38.13080360867914
1739209786.831075;-45.120503652039325
1739209786.8310773;-38.13080360867914
1739209786.8310797;-38.13080360867914
1739209786.8310823;-45.120503652039325
1739209786.8310847;-32.816014438256545
1739209786.831087;-38.13080360867914
1739209786.8310895;-45.120503652039325
1739209786.831092;-38.13080360867914
1739209786.8310945;-45.120503652039325
1739209786.831097;-38.13080360867914
1739209786.8310993;-35.57807855764607
1739209786.8311017;-38.13080360867914
1739209786.831104;-45.120503652039325
1739209786.8311064;-38.13080360867914
1739209786.831109;-38.13080360867914
1739209786.8311114;-38.13080360867914
1739209786.8311138;-35.57807855764607
1739209786.8311162;-38.13080360867914
1739209786.8311186;-38.13080360867914
1739209786.8311212;-33.981070128970906
1739209786.8311236;-38.13080360867914
1739209786.831126;-45.120503652039325
1739209786.8311284;-32.816014438256545
1739209786.8311307;-33.981070128970906
1739209786.8311334;-45.120503652039325
1739209786.8311357;-45.120503652039325
1739209786.8311381;-38.13080360867914
1739209786.8311405;-38.13080360867914
1739209786.831143;-38.13080360867914
1739209786.8311453;-45.120503652039325
1739209786.831148;-45.120503652039325
1739209786.8311503;-33.981070128970906
1739209786.8311527;-38.13080360867914
1739209786.831155;-45.120503652039325
1739209786.8311574;-38.13080360867914
1739209786.83116;-38.13080360867914
1739209786.8311625;-45.120503652039325
1739209786.8311648;-35.57807855764607
1739209786.8311672;-38.13080360867914
1739209786.8311696;-38.13080360867914
1739209786.831172;-45.120503652039325
1739209786.8311746;-38.13080360867914
1739209786.831177;-35.57807855764607
1739209786.8311794;-45.120503652039325
1739209786.8311818;-38.13080360867914
1739209786.8311841;-38.13080360867914
1739209786.8311868;-45.120503652039325
1739209786.8311892;-38.13080360867914
1739209786.8311915;-45.120503652039325
1739209786.831194;-45.120503652039325
1739209786.8311963;-45.120503652039325
1739209786.831199;-45.120503652039325
1739209786.8312013;-45.120503652039325
1739209786.8312037;-38.13080360867914
1739209786.831206;-35.57807855764607
1739209786.8312085;-45.120503652039325
1739209786.8312109;-45.120503652039325
1739209786.8312135;-45.120503652039325
1739209786.8312159;-45.120503652039325
1739209786.8312182;-38.13080360867914
1739209786.8312206;-38.13080360867914
1739209786.831223;-38.13080360867914
1739209786.8312256;-35.57807855764607
1739209786.831228;-45.120503652039325
1739209786.8312304;-32.816014438256545
1739209786.8312328;-38.13080360867914
1739209786.8312352;-35.57807855764607
1739209786.8312376;-38.13080360867914
1739209786.8312402;-38.13080360867914
1739209786.8312426;-38.13080360867914
1739209786.831245;-45.120503652039325
1739209786.8312473;-38.13080360867914
1739209786.8312497;-45.120503652039325
1739209786.8312523;-38.13080360867914
1739209786.8312547;-33.981070128970906
1739209786.831257;-33.981070128970906
1739209786.8312595;-33.981070128970906
1739209786.8312619;-45.120503652039325
1739209786.8312645;-45.120503652039325
1739209786.8312669;-45.120503652039325
1739209786.8312693;-30.49652367304973
1739209786.8312716;-38.13080360867914
1739209786.831274;-45.120503652039325
1739209786.8312764;-38.13080360867914
1739209786.831279;-30.49652367304973
1739209786.8312814;-38.13080360867914
1739209786.8312838;-45.120503652039325
1739209786.8312862;-38.13080360867914
1739209786.8312886;-35.57807855764607
1739209786.8312912;-38.13080360867914
1739209786.8312936;-38.13080360867914
1739209786.831296;-38.13080360867914
1739209786.8312984;-45.120503652039325
1739209786.8313007;-45.120503652039325
1739209786.8313031;-45.120503652039325
1739209786.8313057;-33.981070128970906
1739209786.8313081;-38.13080360867914
1739209786.8313105;-45.120503652039325
1739209786.831313;-38.13080360867914
1739209786.8313153;-38.13080360867914
1739209786.831318;-32.816014438256545
1739209786.8313203;-38.13080360867914
1739209786.8313227;-45.120503652039325
1739209786.831325;-38.13080360867914
1739209786.8313274;-28.58837851428586
1739209786.83133;-31.141103565318915
1739209786.8313324;-45.120503652039325
1739209786.8313348;-38.13080360867914
1739209786.8313372;-38.13080360867914
1739209786.8313396;-38.13080360867914
1739209786.831342;-45.120503652039325
1739209786.8313446;-33.981070128970906
1739209786.831347;-35.57807855764607
1739209786.8313494;-38.13080360867914
1739209786.8313518;-38.13080360867914
1739209786.8313541;-38.13080360867914
1739209786.8313568;-45.120503652039325
1739209786.8313591;-45.120503652039325
1739209786.8313615;-38.13080360867914
1739209786.831364;-38.13080360867914
1739209786.8313663;-31.141103565318915
1739209786.831369;-33.981070128970906
1739209786.8313713;-45.120503652039325
1739209786.8313737;-45.120503652039325
1739209786.831376;-38.13080360867914
1739209786.8313785;-45.120503652039325
1739209786.8313808;-38.13080360867914
1739209786.8313835;-45.120503652039325
1739209786.8313859;-38.13080360867914
1739209786.8313882;-33.981070128970906
1739209786.8313906;-38.13080360867914
1739209786.831393;-45.120503652039325
1739209786.8313956;-38.13080360867914
1739209786.831398;-35.57807855764607
1739209786.8314004;-38.13080360867914
1739209786.8314028;-38.13080360867914
1739209786.8314052;-38.13080360867914
1739209786.8314075;-35.57807855764607
1739209786.8314102;-45.120503652039325
1739209786.8314126;-45.120503652039325
1739209786.831415;-45.120503652039325
1739209786.8314173;-45.120503652039325
1739209786.8314197;-35.57807855764607
1739209786.8314223;-45.120503652039325
1739209786.8314247;-33.981070128970906
1739209786.831427;-31.141103565318915
1739209786.8314295;-45.120503652039325
1739209786.8314319;-45.120503652039325
1739209786.8314345;-38.13080360867914
1739209786.8314369;-35.57807855764607
1739209786.8314393;-38.13080360867914
1739209786.8314416;-45.120503652039325
1739209786.831444;-38.13080360867914
1739209786.8314464;-38.13080360867914
1739209786.831449;-45.120503652039325
1739209786.8314514;-33.981070128970906
1739209786.8314538;-38.13080360867914
1739209786.8314562;-38.13080360867914
1739209786.8314586;-38.13080360867914
1739209786.8314612;-45.120503652039325
1739209786.8314636;-45.120503652039325
1739209786.831466;-45.120503652039325
1739209786.8314683;-45.120503652039325
1739209786.8314707;-38.13080360867914
1739209786.831473;-38.13080360867914
1739209786.8314757;-45.120503652039325
1739209786.831478;-38.13080360867914
1739209786.8314805;-38.13080360867914
1739209786.831483;-38.13080360867914
1739209786.8314853;-33.981070128970906
1739209786.831488;-45.120503652039325
1739209786.8314903;-45.120503652039325
1739209786.8314927;-38.13080360867914
1739209786.831495;-35.57807855764607
1739209786.8314974;-38.13080360867914
1739209786.8315;-45.120503652039325
1739209786.8315024;-45.120503652039325
1739209786.8315048;-38.13080360867914
1739209786.8315072;-38.13080360867914
1739209786.8315096;-38.13080360867914
1739209786.831512;-38.13080360867914
1739209786.8315146;-38.13080360867914
1739209786.831517;-32.816014438256545
1739209786.8315194;-45.120503652039325
1739209786.8315217;-38.13080360867914
1739209786.8315241;-38.13080360867914
1739209786.8315268;-45.120503652039325
1739209786.8315291;-33.981070128970906
1739209786.8315315;-45.120503652039325
1739209786.831534;-45.120503652039325
1739209786.8315363;-45.120503652039325
1739209786.8315387;-33.981070128970906
1739209786.8315413;-45.120503652039325
1739209786.8315437;-35.57807855764607
1739209786.831546;-33.981070128970906
1739209786.8315485;-45.120503652039325
1739209786.8315508;-45.120503652039325
1739209786.8315535;-38.13080360867914
1739209786.8315558;-45.120503652039325
1739209786.8315582;-45.120503652039325
1739209786.8315606;-38.13080360867914
1739209786.831563;-45.120503652039325
1739209786.8315656;-45.120503652039325
1739209786.831568;-45.120503652039325
1739209786.8315704;-45.120503652039325
1739209786.8315728;-45.120503652039325
1739209786.8315752;-45.120503652039325
1739209786.8315775;-45.120503652039325
1739209786.8315802;-45.120503652039325
1739209786.8315825;-38.13080360867914
1739209786.831585;-45.120503652039325
1739209786.8315873;-38.13080360867914
1739209786.8315897;-45.120503652039325
1739209786.8315923;-38.13080360867914
1739209786.8315947;-45.120503652039325
1739209786.831597;-45.120503652039325
1739209786.8315995;-45.120503652039325
1739209786.8316019;-32.816014438256545
1739209786.8316045;-30.49652367304973
1739209786.8316069;-45.120503652039325
1739209786.8316092;-35.57807855764607
1739209786.8316116;-45.120503652039325
1739209786.831614;-45.120503652039325
1739209786.8316164;-45.120503652039325
1739209786.831619;-35.57807855764607
1739209786.8316214;-45.120503652039325
1739209786.8316238;-45.120503652039325
1739209786.8316262;-38.13080360867914
1739209786.8316286;-45.120503652039325
1739209786.8316312;-45.120503652039325
1739209786.8316336;-45.120503652039325
1739209786.831636;-45.120503652039325
1739209786.8316383;-45.120503652039325
1739209786.8316407;-35.57807855764607
1739209786.831643;-32.816014438256545
1739209786.8316457;-45.120503652039325
1739209786.831648;-38.13080360867914
1739209786.8316505;-38.13080360867914
1739209786.8316529;-32.816014438256545
1739209786.8316553;-35.57807855764607
1739209786.831658;-32.816014438256545
1739209786.8316603;-38.13080360867914
1739209786.8316627;-45.120503652039325
1739209786.831665;-33.981070128970906
1739209786.8316674;-35.57807855764607
1739209786.83167;-45.120503652039325
1739209786.8316724;-45.120503652039325
1739209786.8316748;-45.120503652039325
1739209786.8316772;-45.120503652039325
1739209786.8316796;-38.13080360867914
1739209786.831682;-45.120503652039325
1739209786.8316846;-45.120503652039325
1739209786.831687;-45.120503652039325
1739209786.8316894;-45.120503652039325
1739209786.8316917;-45.120503652039325
1739209786.8316941;-33.981070128970906
1739209786.8316967;-45.120503652039325
1739209786.8316991;-35.57807855764607
1739209786.8317015;-25.826314394896354
1739209786.831704;-38.13080360867914
1739209786.8317063;-45.120503652039325
1739209786.8317087;-35.57807855764607
1739209786.8317113;-35.57807855764607
1739209786.8317137;-45.120503652039325
1739209786.831716;-38.13080360867914
1739209786.8317184;-45.120503652039325
1739209786.8317208;-45.120503652039325
1739209786.8317235;-38.13080360867914
1739209786.8317258;-35.57807855764607
1739209786.8317282;-38.13080360867914
1739209786.8317306;-45.120503652039325
1739209786.831733;-38.13080360867914
1739209786.8317356;-32.816014438256545
1739209786.831738;-38.13080360867914
1739209786.8317404;-45.120503652039325
1739209786.8317428;-45.120503652039325
1739209786.8317451;-38.13080360867914
1739209786.8317475;-45.120503652039325
1739209786.8317502;-45.120503652039325
1739209786.8317525;-38.13080360867914
1739209786.831755;-38.13080360867914
1739209786.8317573;-45.120503652039325
1739209786.8317597;-35.57807855764607
1739209786.8317623;-38.13080360867914
1739209786.8317647;-38.13080360867914
1739209786.831767;-33.981070128970906
1739209786.8317695;-38.13080360867914
1739209786.8317719;-38.13080360867914
1739209786.8317742;-38.13080360867914
1739209786.8317769;-38.13080360867914
1739209786.8317792;-45.120503652039325
1739209786.8317816;-38.13080360867914
1739209786.831784;-35.57807855764607
1739209786.8317864;-38.13080360867914
1739209786.831789;-45.120503652039325
1739209786.8317914;-38.13080360867914
1739209786.8317938;-38.13080360867914
1739209786.8317962;-38.13080360867914
1739209786.8317986;-45.120503652039325
1739209786.8318012;-38.13080360867914
1739209786.8318036;-38.13080360867914
1739209786.831806;-45.120503652039325
1739209786.8318083;-45.120503652039325
1739209786.8318107;-38.13080360867914
1739209786.831813;-38.13080360867914
1739209786.8318157;-38.13080360867914
1739209786.831818;-45.120503652039325
1739209786.8318205;-38.13080360867914
1739209786.8318229;-38.13080360867914
1739209786.8318253;-38.13080360867914
1739209786.8318279;-38.13080360867914
1739209786.8318303;-33.981070128970906
1739209786.8318326;-35.57807855764607
1739209786.831835;-33.981070128970906
1739209786.8318374;-45.120503652039325
1739209786.83184;-33.981070128970906
1739209786.8318424;-38.13080360867914
1739209786.8318448;-45.120503652039325
1739209786.8318472;-45.120503652039325
1739209786.8318496;-38.13080360867914
1739209786.831852;-35.57807855764607
1739209786.8318546;-45.120503652039325
1739209786.831857;-45.120503652039325
1739209786.8318594;-31.141103565318915
1739209786.8318617;-38.13080360867914
1739209786.831864;-45.120503652039325
1739209786.8318667;-45.120503652039325
1739209786.8318691;-38.13080360867914
1739209786.8318715;-45.120503652039325
1739209786.831874;-45.120503652039325
1739209786.8318763;-45.120503652039325
1739209786.8318787;-38.13080360867914
1739209786.8318813;-38.13080360867914
1739209786.8318837;-45.120503652039325
1739209786.831886;-38.13080360867914
1739209786.8318884;-38.13080360867914
1739209786.8318908;-45.120503652039325
1739209786.8318934;-38.13080360867914
1739209786.8318958;-35.57807855764607
1739209786.8318982;-38.13080360867914
1739209786.8319006;-45.120503652039325
1739209786.831903;-38.13080360867914
1739209786.8319056;-38.13080360867914
1739209786.831908;-45.120503652039325
1739209786.8319104;-38.13080360867914
1739209786.8319128;-38.13080360867914
1739209786.8319151;-45.120503652039325
1739209786.8319175;-28.992665084841942
1739209786.8319201;-38.13080360867914
1739209786.8319225;-45.120503652039325
1739209786.831925;-38.13080360867914
1739209786.8319283;-38.13080360867914
1739209786.8319316;-45.120503652039325
1739209786.831935;-38.13080360867914
1739209786.831938;-38.13080360867914
1739209786.8319414;-30.49652367304973
1739209786.8319447;-45.120503652039325
1739209786.831948;-38.13080360867914
1739209786.8319514;-38.13080360867914
1739209786.8319547;-38.13080360867914
1739209786.831958;-45.120503652039325
1739209786.8319612;-45.120503652039325
1739209786.8319645;-45.120503652039325
1739209786.8319678;-33.981070128970906
1739209786.8319712;-38.13080360867914
1739209786.8319745;-38.13080360867914
1739209786.8319778;-32.816014438256545
1739209786.8319812;-45.120503652039325
1739209786.8319843;-38.13080360867914
1739209786.8319876;-38.13080360867914
1739209786.831991;-38.13080360867914
1739209786.8319943;-32.816014438256545
1739209786.8319976;-38.13080360867914
1739209786.832001;-38.13080360867914
1739209786.8320043;-45.120503652039325
1739209786.8320074;-33.981070128970906
1739209786.8320107;-38.13080360867914
1739209786.832014;-38.13080360867914
1739209786.8320174;-38.13080360867914
1739209786.8320208;-45.120503652039325
1739209786.832024;-38.13080360867914
1739209786.8320274;-35.57807855764607
1739209786.8320305;-45.120503652039325
1739209786.8320339;-38.13080360867914
1739209786.8320372;-35.57807855764607
1739209786.8320405;-45.120503652039325
1739209786.832044;-45.120503652039325
1739209786.8320472;-31.141103565318915
1739209786.8320506;-32.816014438256545
1739209786.8320537;-38.13080360867914
1739209786.832057;-33.981070128970906
1739209786.8320603;-45.120503652039325
1739209786.8320637;-38.13080360867914
1739209786.832067;-38.13080360867914
1739209786.8320704;-45.120503652039325
1739209786.8320737;-45.120503652039325
1739209786.8320768;-45.120503652039325
1739209786.8320801;-45.120503652039325
1739209786.8320835;-45.120503652039325
1739209786.8320868;-38.13080360867914
1739209786.8320901;-45.120503652039325
1739209786.8320935;-38.13080360867914
1739209786.8320968;-38.13080360867914
1739209786.8321;-45.120503652039325
1739209786.8321033;-38.13080360867914
1739209786.8321066;-38.13080360867914
1739209786.83211;-45.120503652039325
1739209786.8321133;-45.120503652039325
1739209786.8321166;-38.13080360867914
1739209786.83212;-33.981070128970906
1739209786.832123;-45.120503652039325
1739209786.8321264;-31.141103565318915
1739209786.8321297;-33.981070128970906
1739209786.832133;-45.120503652039325
1739209786.8321364;-45.120503652039325
1739209786.8321397;-38.13080360867914
1739209786.832143;-38.13080360867914
1739209786.8321462;-45.120503652039325
1739209786.8321495;-45.120503652039325
1739209786.8321528;-45.120503652039325
1739209786.8321562;-45.120503652039325
1739209786.8321595;-38.13080360867914
1739209786.8321629;-45.120503652039325
1739209786.8321662;-45.120503652039325
1739209786.8321693;-38.13080360867914
1739209786.8321726;-38.13080360867914
1739209786.832176;-45.120503652039325
1739209786.8321793;-35.57807855764607
1739209786.8321826;-38.13080360867914
1739209786.832186;-45.120503652039325
1739209786.8321893;-38.13080360867914
1739209786.8321924;-38.13080360867914
1739209786.8321958;-45.120503652039325
1739209786.832199;-45.120503652039325
1739209786.8322024;-45.120503652039325
1739209786.8322058;-45.120503652039325
1739209786.832209;-45.120503652039325
1739209786.8322124;-33.981070128970906
1739209786.8322155;-35.57807855764607
1739209786.832219;-38.13080360867914
1739209786.8322222;-38.13080360867914
1739209786.8322256;-38.13080360867914
1739209786.832229;-33.981070128970906
1739209786.8322322;-45.120503652039325
1739209786.8322356;-45.120503652039325
1739209786.8322387;-38.13080360867914
1739209786.832242;-35.57807855764607
1739209786.8322453;-45.120503652039325
1739209786.8322487;-45.120503652039325
1739209786.832252;-38.13080360867914
1739209786.8322554;-45.120503652039325
1739209786.8322587;-45.120503652039325
1739209786.8322618;-45.120503652039325
1739209786.8322651;-38.13080360867914
1739209786.8322685;-38.13080360867914
1739209786.8322718;-38.13080360867914
1739209786.8322752;-38.13080360867914
1739209786.8322785;-38.13080360867914
1739209786.8322816;-38.13080360867914
1739209786.832285;-45.120503652039325
1739209786.8322883;-33.981070128970906
1739209786.8322916;-31.141103565318915
1739209786.832295;-45.120503652039325
1739209786.8322983;-45.120503652039325
1739209786.8323016;-38.13080360867914
1739209786.8323047;-38.13080360867914
1739209786.832308;-45.120503652039325
1739209786.8323114;-45.120503652039325
1739209786.8323147;-45.120503652039325
1739209786.832318;-45.120503652039325
1739209786.8323214;-45.120503652039325
1739209786.8323247;-45.120503652039325
1739209786.8323278;-45.120503652039325
1739209786.8323312;-45.120503652039325
1739209786.8323345;-45.120503652039325
1739209786.8323379;-45.120503652039325
1739209786.8323412;-33.981070128970906
1739209786.8323445;-33.981070128970906
1739209786.8323479;-45.120503652039325
1739209786.832351;-38.13080360867914
1739209786.8323543;-35.57807855764607
1739209786.8323576;-38.13080360867914
1739209786.832361;-45.120503652039325
1739209786.8323643;-45.120503652039325
1739209786.8323677;-38.13080360867914
1739209786.832371;-38.13080360867914
1739209786.832374;-45.120503652039325
1739209786.8323774;-38.13080360867914
1739209786.8323808;-38.13080360867914
1739209786.832384;-45.120503652039325
1739209786.8323874;-45.120503652039325
1739209786.8323908;-38.13080360867914
1739209786.8323941;-35.57807855764607
1739209786.8323972;-38.13080360867914
1739209786.8324006;-45.120503652039325
1739209786.832404;-45.120503652039325
1739209786.8324072;-38.13080360867914
1739209786.8324106;-38.13080360867914
1739209786.832414;-45.120503652039325
1739209786.8324172;-38.13080360867914
1739209786.8324203;-38.13080360867914
1739209786.8324237;-33.981070128970906
1739209786.832427;-45.120503652039325
1739209786.8324304;-38.13080360867914
1739209786.8324337;-38.13080360867914
1739209786.832437;-45.120503652039325
1739209786.8324404;-38.13080360867914
1739209786.8324435;-38.13080360867914
1739209786.8324468;-38.13080360867914
1739209786.8324502;-30.49652367304973
1739209786.8324535;-45.120503652039325
1739209786.8324568;-45.120503652039325
1739209786.8324602;-45.120503652039325
1739209786.8324635;-33.981070128970906
1739209786.8324666;-45.120503652039325
1739209786.83247;-33.981070128970906
1739209786.8324733;-35.57807855764607
1739209786.8324766;-31.141103565318915
1739209786.83248;-45.120503652039325
1739209786.8324833;-38.13080360867914
1739209786.8324866;-32.816014438256545
1739209786.8324897;-33.981070128970906
1739209786.832493;-45.120503652039325
1739209786.8324964;-45.120503652039325
1739209786.8324997;-38.13080360867914
1739209786.832503;-45.120503652039325
1739209786.8325064;-45.120503652039325
1739209786.8325098;-38.13080360867914
1739209786.8325129;-35.57807855764607
1739209786.8325162;-38.13080360867914
1739209786.8325195;-38.13080360867914
1739209786.8325229;-45.120503652039325
1739209786.8325262;-45.120503652039325
1739209786.8325295;-31.141103565318915
1739209786.832533;-45.120503652039325
1739209786.832536;-38.13080360867914
1739209786.8325393;-38.13080360867914
1739209786.8325427;-45.120503652039325
1739209786.832546;-38.13080360867914
1739209786.8325493;-38.13080360867914
1739209786.8325527;-45.120503652039325
1739209786.832556;-29.438486411369347
1739209786.832559;-38.13080360867914
1739209786.8325624;-45.120503652039325
1739209786.8325658;-38.13080360867914
1739209786.8325691;-38.13080360867914
1739209786.8325725;-33.981070128970906
1739209786.8325758;-45.120503652039325
1739209786.8325791;-45.120503652039325
1739209786.8325822;-28.992665084841942
1739209786.8325856;-35.57807855764607
1739209786.832589;-33.981070128970906
1739209786.8325922;-45.120503652039325
1739209786.8325956;-38.13080360867914
1739209786.832599;-38.13080360867914
1739209786.8326023;-45.120503652039325
1739209786.8326054;-38.13080360867914
1739209786.8326087;-38.13080360867914
1739209786.832612;-45.120503652039325
1739209786.8326154;-45.120503652039325
1739209786.8326187;-45.120503652039325
