CAN Message; 0x150:0400b8022dfc1245
1739209894.8508422;-38.13080360867914
1739209894.8508453;-38.13080360867914
1739209894.8508482;-45.120503652039325
1739209894.8508513;-45.120503652039325
1739209894.8508542;-35.57807855764607
1739209894.850857;-45.120503652039325
1739209894.85086;-45.120503652039325
1739209894.850863;-45.120503652039325
1739209894.850866;-38.13080360867914
1739209894.850869;-38.13080360867914
1739209894.850872;-38.13080360867914
1739209894.850875;-32.816014438256545
1739209894.8508778;-31.141103565318915
1739209894.8508809;-38.13080360867914
1739209894.8508837;-38.13080360867914
1739209894.8508868;-38.13080360867914
1739209894.8508897;-33.981070128970906
1739209894.8508928;-45.120503652039325
1739209894.8508956;-45.120503652039325
1739209894.8508985;-45.120503652039325
1739209894.8509016;-35.57807855764607
1739209894.8509045;-35.57807855764607
1739209894.8509076;-45.120503652039325
1739209894.8509104;-45.120503652039325
1739209894.8509135;-38.13080360867914
1739209894.8509164;-38.13080360867914
1739209894.8509192;-45.120503652039325
1739209894.8509223;-45.120503652039325
1739209894.8509252;-38.13080360867914
1739209894.8509283;-38.13080360867914
1739209894.8509312;-45.120503652039325
1739209894.8509343;-45.120503652039325
1739209894.8509371;-35.57807855764607
1739209894.85094;-38.13080360867914
1739209894.850943;-38.13080360867914
1739209894.850946;-38.13080360867914
1739209894.850949;-38.13080360867914
1739209894.850952;-38.13080360867914
1739209894.850955;-38.13080360867914
1739209894.8509579;-45.120503652039325
1739209894.8509607;-33.981070128970906
1739209894.8509638;-33.981070128970906
1739209894.8509667;-45.120503652039325
1739209894.8509698;-38.13080360867914
1739209894.8509727;-38.13080360867914
1739209894.8509758;-38.13080360867914
1739209894.8509786;-45.120503652039325
1739209894.8509817;-45.120503652039325
1739209894.8509846;-38.13080360867914
1739209894.8509874;-45.120503652039325
1739209894.8509905;-38.13080360867914
1739209894.8509934;-38.13080360867914
1739209894.8509965;-45.120503652039325
1739209894.8509994;-38.13080360867914
1739209894.8510025;-38.13080360867914
1739209894.8510053;-45.120503652039325
1739209894.8510082;-38.13080360867914
1739209894.8510113;-38.13080360867914
1739209894.8510141;-45.120503652039325
1739209894.8510172;-45.120503652039325
1739209894.85102;-38.13080360867914
1739209894.8510232;-33.981070128970906
1739209894.851026;-45.120503652039325
1739209894.851029;-38.13080360867914
1739209894.851032;-38.13080360867914
1739209894.8510349;-38.13080360867914
1739209894.851038;-45.120503652039325
1739209894.8510408;-38.13080360867914
1739209894.851044;-38.13080360867914
1739209894.8510468;-38.13080360867914
1739209894.8510497;-45.120503652039325
1739209894.8510528;-45.120503652039325
1739209894.8510556;-38.13080360867914
1739209894.8510587;-38.13080360867914
1739209894.8510616;-45.120503652039325
1739209894.8510647;-38.13080360867914
1739209894.8510675;-33.981070128970906
1739209894.8510704;-45.120503652039325
1739209894.8510735;-38.13080360867914
1739209894.8510764;-45.120503652039325
1739209894.8510795;-35.57807855764607
1739209894.8510823;-35.57807855764607
1739209894.8510854;-38.13080360867914
1739209894.8510883;-38.13080360867914
1739209894.8510911;-33.981070128970906
1739209894.8510942;-32.816014438256545
1739209894.851097;-38.13080360867914
1739209894.8511002;-45.120503652039325
1739209894.851103;-45.120503652039325
1739209894.8511062;-45.120503652039325
1739209894.851109;-38.13080360867914
1739209894.8511121;-33.981070128970906
1739209894.851115;-27.267205301931607
1739209894.8511178;-38.13080360867914
1739209894.851121;-38.13080360867914
1739209894.8511238;-38.13080360867914
1739209894.851127;-30.49652367304973
1739209894.8511298;-32.816014438256545
1739209894.8511329;-45.120503652039325
1739209894.8511357;-38.13080360867914
1739209894.8511386;-38.13080360867914
1739209894.8511417;-33.981070128970906
1739209894.8511446;-45.120503652039325
1739209894.8511477;-45.120503652039325
1739209894.8511505;-35.57807855764607
1739209894.8511536;-32.816014438256545
1739209894.8511565;-45.120503652039325
1739209894.8511593;-45.120503652039325
1739209894.8511624;-45.120503652039325
1739209894.8511653;-45.120503652039325
1739209894.8511684;-45.120503652039325
1739209894.8511713;-38.13080360867914
1739209894.8511744;-38.13080360867914
1739209894.8511772;-38.13080360867914
1739209894.85118;-45.120503652039325
1739209894.8511832;-45.120503652039325
1739209894.851186;-30.49652367304973
1739209894.8511891;-45.120503652039325
1739209894.851192;-45.120503652039325
1739209894.851195;-38.13080360867914
1739209894.851198;-33.981070128970906
1739209894.8512008;-33.981070128970906
1739209894.851204;-45.120503652039325
1739209894.8512068;-45.120503652039325
1739209894.8512099;-38.13080360867914
1739209894.8512127;-38.13080360867914
1739209894.8512158;-45.120503652039325
1739209894.8512187;-45.120503652039325
1739209894.8512216;-45.120503652039325
1739209894.8512247;-33.981070128970906
1739209894.8512275;-45.120503652039325
1739209894.8512306;-38.13080360867914
1739209894.8512335;-25.62660358559016
1739209894.8512366;-35.57807855764607
1739209894.8512394;-45.120503652039325
1739209894.8512423;-38.13080360867914
1739209894.8512454;-38.13080360867914
1739209894.8512483;-38.13080360867914
1739209894.8512514;-45.120503652039325
1739209894.8512542;-45.120503652039325
1739209894.8512573;-45.120503652039325
1739209894.8512602;-45.120503652039325
1739209894.8512633;-45.120503652039325
1739209894.8512661;-38.13080360867914
1739209894.851269;-38.13080360867914
1739209894.851272;-35.57807855764607
1739209894.851275;-45.120503652039325
1739209894.851278;-38.13080360867914
1739209894.851281;-32.816014438256545
1739209894.851284;-38.13080360867914
1739209894.851287;-45.120503652039325
1739209894.8512897;-33.981070128970906
1739209894.8512928;-38.13080360867914
1739209894.8512957;-38.13080360867914
1739209894.8512988;-45.120503652039325
1739209894.8513017;-45.120503652039325
1739209894.8513048;-38.13080360867914
1739209894.8513076;-38.13080360867914
1739209894.8513105;-45.120503652039325
1739209894.8513136;-45.120503652039325
1739209894.8513165;-32.816014438256545
1739209894.8513196;-38.13080360867914
1739209894.8513224;-45.120503652039325
1739209894.8513255;-38.13080360867914
1739209894.8513284;-38.13080360867914
1739209894.8513312;-38.13080360867914
1739209894.8513343;-45.120503652039325
1739209894.8513372;-38.13080360867914
1739209894.8513403;-38.13080360867914
1739209894.8513432;-33.981070128970906
1739209894.8513463;-45.120503652039325
1739209894.851349;-45.120503652039325
1739209894.851352;-32.816014438256545
1739209894.851355;-35.57807855764607
1739209894.851358;-45.120503652039325
1739209894.851361;-45.120503652039325
1739209894.851364;-32.816014438256545
1739209894.851367;-45.120503652039325
1739209894.8513699;-38.13080360867914
1739209894.8513727;-35.57807855764607
1739209894.8513758;-45.120503652039325
1739209894.8513787;-45.120503652039325
1739209894.8513818;-45.120503652039325
1739209894.8513846;-45.120503652039325
1739209894.8513877;-38.13080360867914
1739209894.8513906;-38.13080360867914
1739209894.8513937;-38.13080360867914
1739209894.8513966;-45.120503652039325
1739209894.8513994;-35.57807855764607
1739209894.8514025;-31.141103565318915
1739209894.8514054;-45.120503652039325
1739209894.8514085;-45.120503652039325
1739209894.8514113;-38.13080360867914
1739209894.8514144;-38.13080360867914
1739209894.8514173;-45.120503652039325
1739209894.8514202;-45.120503652039325
1739209894.8514233;-38.13080360867914
1739209894.8514261;-45.120503652039325
1739209894.8514292;-45.120503652039325
1739209894.851432;-45.120503652039325
1739209894.8514352;-31.141103565318893
1739209894.851438;-30.49652367304973
1739209894.851441;-45.120503652039325
1739209894.851444;-45.120503652039325
1739209894.8514469;-35.57807855764607
1739209894.85145;-28.992665084841942
1739209894.8514528;-45.120503652039325
1739209894.851456;-45.120503652039325
1739209894.8514588;-38.13080360867914
1739209894.8514616;-38.13080360867914
1739209894.8514647;-45.120503652039325
1739209894.8514676;-45.120503652039325
1739209894.8514707;-35.57807855764607
1739209894.8514736;-35.57807855764607
1739209894.8514767;-45.120503652039325
1739209894.8514795;-38.13080360867914
1739209894.8514824;-38.13080360867914
1739209894.8514855;-45.120503652039325
1739209894.8514884;-45.120503652039325
1739209894.8514915;-45.120503652039325
1739209894.8514943;-38.13080360867914
1739209894.8514974;-35.57807855764607
1739209894.8515003;-45.120503652039325
1739209894.8515031;-38.13080360867914
1739209894.8515062;-32.816014438256545
1739209894.851509;-32.816014438256545
1739209894.8515122;-45.120503652039325
1739209894.851515;-45.120503652039325
1739209894.8515182;-33.981070128970906
1739209894.851521;-31.141103565318915
1739209894.851524;-33.981070128970906
1739209894.851527;-38.13080360867914
1739209894.8515298;-45.120503652039325
1739209894.851533;-45.120503652039325
1739209894.8515358;-38.13080360867914
1739209894.851539;-45.120503652039325
1739209894.8515418;-45.120503652039325
1739209894.8515449;-30.49652367304973
1739209894.8515477;-38.13080360867914
1739209894.8515506;-45.120503652039325
1739209894.8515537;-38.13080360867914
1739209894.8515565;-38.13080360867914
1739209894.8515596;-45.120503652039325
1739209894.8515625;-45.120503652039325
1739209894.8515656;-38.13080360867914
1739209894.8515685;-31.141103565318915
1739209894.8515713;-33.981070128970906
1739209894.8515744;-38.13080360867914
1739209894.8515773;-45.120503652039325
1739209894.8515804;-33.981070128970906
1739209894.8515832;-38.13080360867914
1739209894.8515863;-45.120503652039325
1739209894.8515892;-45.120503652039325
1739209894.851592;-45.120503652039325
1739209894.8515952;-38.13080360867914
1739209894.851598;-38.13080360867914
1739209894.8516011;-45.120503652039325
1739209894.851604;-38.13080360867914
1739209894.851607;-38.13080360867914
1739209894.85161;-45.120503652039325
1739209894.8516128;-33.981070128970906
1739209894.851616;-33.981070128970906
1739209894.8516188;-38.13080360867914
1739209894.8516219;-45.120503652039325
1739209894.8516247;-33.981070128970906
1739209894.8516278;-38.13080360867914
1739209894.8516307;-45.120503652039325
1739209894.8516335;-45.120503652039325
1739209894.8516366;-38.13080360867914
1739209894.8516395;-31.141103565318915
1739209894.8516426;-32.816014438256545
1739209894.8516455;-38.13080360867914
1739209894.8516486;-38.13080360867914
1739209894.8516514;-38.13080360867914
1739209894.8516543;-38.13080360867914
1739209894.8516574;-45.120503652039325
1739209894.8516603;-32.816014438256545
1739209894.8516634;-33.981070128970906
1739209894.8516662;-33.981070128970906
1739209894.8516693;-38.13080360867914
1739209894.8516722;-38.13080360867914
1739209894.8516753;-35.57807855764607
1739209894.8516781;-45.120503652039325
1739209894.851681;-45.120503652039325
1739209894.851684;-33.981070128970906
1739209894.851687;-38.13080360867914
1739209894.85169;-38.13080360867914
1739209894.851693;-38.13080360867914
1739209894.851696;-45.120503652039325
1739209894.8516989;-38.13080360867914
1739209894.8517017;-45.120503652039325
1739209894.8517048;-45.120503652039325
1739209894.8517077;-35.57807855764607
1739209894.8517108;-38.13080360867914
1739209894.8517137;-38.13080360867914
1739209894.8517168;-38.13080360867914
1739209894.8517196;-33.981070128970906
1739209894.8517225;-45.120503652039325
1739209894.8517256;-38.13080360867914
1739209894.8517284;-33.981070128970906
1739209894.8517315;-38.13080360867914
1739209894.8517344;-38.13080360867914
1739209894.8517375;-38.13080360867914
1739209894.8517404;-45.120503652039325
1739209894.8517432;-38.13080360867914
1739209894.8517463;-38.13080360867914
1739209894.8517492;-38.13080360867914
1739209894.8517523;-45.120503652039325
1739209894.8517551;-45.120503652039325
1739209894.8517582;-38.13080360867914
1739209894.851761;-38.13080360867914
1739209894.851764;-38.13080360867914
1739209894.851767;-33.981070128970906
1739209894.85177;-38.13080360867914
1739209894.851773;-38.13080360867914
1739209894.851776;-32.816014438256545
1739209894.851779;-38.13080360867914
1739209894.8517818;-35.57807855764607
1739209894.8517847;-45.120503652039325
1739209894.8517878;-45.120503652039325
1739209894.8517907;-45.120503652039325
1739209894.8517938;-38.13080360867914
1739209894.8517966;-45.120503652039325
1739209894.8517997;-45.120503652039325
1739209894.8518026;-38.13080360867914
1739209894.8518057;-38.13080360867914
1739209894.8518085;-38.13080360867914
1739209894.8518114;-38.13080360867914
1739209894.8518145;-32.816014438256545
1739209894.8518174;-38.13080360867914
1739209894.8518205;-45.120503652039325
1739209894.8518233;-35.57807855764607
1739209894.8518264;-38.13080360867914
1739209894.8518293;-38.13080360867914
1739209894.8518322;-33.981070128970906
1739209894.8518353;-38.13080360867914
1739209894.851838;-38.13080360867914
1739209894.8518412;-33.981070128970906
1739209894.851844;-45.120503652039325
1739209894.8518472;-45.120503652039325
1739209894.85185;-32.816014438256545
1739209894.851853;-45.120503652039325
1739209894.851856;-45.120503652039325
1739209894.8518589;-38.13080360867914
1739209894.851862;-38.13080360867914
1739209894.8518648;-45.120503652039325
1739209894.851868;-38.13080360867914
1739209894.8518708;-38.13080360867914
1739209894.8518736;-45.120503652039325
1739209894.8518767;-35.57807855764607
1739209894.8518796;-45.120503652039325
1739209894.8518827;-38.13080360867914
1739209894.8518856;-32.816014438256545
1739209894.8518887;-35.57807855764607
1739209894.8518915;-45.120503652039325
1739209894.8518944;-33.981070128970906
1739209894.8518975;-28.992665084841942
1739209894.8519003;-33.981070128970906
1739209894.8519034;-45.120503652039325
1739209894.8519063;-45.120503652039325
1739209894.8519094;-32.816014438256545
1739209894.8519123;-33.981070128970906
1739209894.8519151;-45.120503652039325
1739209894.8519182;-32.81601443825658
1739209894.851921;-31.141103565318915
1739209894.8519242;-33.981070128970906
1739209894.851927;-38.13080360867914
1739209894.8519301;-31.141103565318915
1739209894.851933;-45.120503652039325
1739209894.8519359;-45.120503652039325
1739209894.851939;-45.120503652039325
1739209894.8519418;-45.120503652039325
1739209894.851945;-38.13080360867914
1739209894.8519478;-45.120503652039325
1739209894.851951;-45.120503652039325
1739209894.8519537;-45.120503652039325
1739209894.8519568;-38.13080360867914
1739209894.8519597;-38.13080360867914
1739209894.8519626;-38.13080360867914
1739209894.8519657;-45.120503652039325
1739209894.8519685;-45.120503652039325
1739209894.8519716;-38.13080360867914
1739209894.8519745;-38.13080360867914
1739209894.8519776;-45.120503652039325
1739209894.8519804;-45.120503652039325
1739209894.8519833;-45.120503652039325
1739209894.8519864;-45.120503652039325
1739209894.8519893;-38.13080360867914
1739209894.8519924;-38.13080360867914
1739209894.8519952;-45.120503652039325
1739209894.8519983;-38.13080360867914
1739209894.8520012;-28.992665084841942
1739209894.852004;-35.57807855764607
1739209894.8520072;-38.13080360867914
1739209894.85201;-45.120503652039325
1739209894.852013;-45.120503652039325
1739209894.852016;-45.120503652039325
1739209894.852019;-38.13080360867914
1739209894.852022;-45.120503652039325
1739209894.8520248;-32.81601443825658
1739209894.852028;-38.13080360867914
1739209894.8520308;-38.13080360867914
1739209894.8520339;-45.120503652039325
1739209894.8520367;-38.13080360867914
1739209894.8520398;-45.120503652039325
1739209894.8520427;-38.13080360867914
1739209894.8520455;-38.13080360867914
1739209894.8520486;-28.992665084841942
1739209894.8520515;-32.816014438256545
1739209894.8520546;-38.13080360867914
1739209894.8520575;-38.13080360867914
1739209894.8520606;-35.57807855764607
1739209894.8520634;-38.13080360867914
1739209894.8520663;-33.981070128970906
1739209894.8520694;-38.13080360867914
1739209894.8520722;-33.981070128970906
1739209894.8520753;-33.981070128970906
1739209894.8520782;-45.120503652039325
1739209894.8520813;-45.120503652039325
1739209894.8520842;-38.13080360867914
1739209894.8520873;-33.981070128970906
1739209894.8520901;-33.981070128970906
1739209894.852093;-45.120503652039325
1739209894.852096;-45.120503652039325
1739209894.852099;-45.120503652039325
1739209894.852102;-45.120503652039325
1739209894.852105;-38.13080360867914
1739209894.852108;-38.13080360867914
1739209894.8521109;-32.816014438256545
1739209894.8521137;-33.981070128970906
1739209894.8521168;-45.120503652039325
1739209894.8521197;-31.141103565318915
1739209894.8521228;-33.981070128970906
1739209894.8521256;-38.13080360867914
1739209894.8521287;-45.120503652039325
1739209894.8521316;-38.13080360867914
1739209894.8521345;-35.57807855764607
1739209894.8521376;-32.816014438256545
1739209894.8521404;-38.13080360867914
1739209894.8521435;-30.49652367304973
1739209894.8521464;-31.141103565318915
1739209894.8521495;-33.981070128970906
1739209894.8521523;-45.120503652039325
1739209894.8521552;-38.13080360867914
1739209894.8521583;-45.120503652039325
1739209894.8521612;-33.981070128970906
1739209894.8521643;-45.120503652039325
1739209894.8521671;-45.120503652039325
1739209894.8521702;-38.13080360867914
1739209894.852173;-38.13080360867914
1739209894.852176;-38.13080360867914
1739209894.852179;-45.120503652039325
1739209894.852182;-33.981070128970906
1739209894.852185;-45.120503652039325
1739209894.8521879;-45.120503652039325
1739209894.852191;-38.13080360867914
1739209894.8521938;-33.981070128970906
1739209894.8521967;-31.141103565318915
1739209894.8521998;-45.120503652039325
1739209894.8522027;-45.120503652039325
1739209894.8522058;-38.13080360867914
1739209894.8522086;-31.141103565318915
1739209894.8522117;-45.120503652039325
1739209894.8522146;-38.13080360867914
1739209894.8522177;-38.13080360867914
1739209894.8522205;-45.120503652039325
1739209894.8522234;-38.13080360867914
1739209894.8522265;-38.13080360867914
1739209894.8522294;-45.120503652039325
1739209894.8522325;-45.120503652039325
1739209894.8522353;-45.120503652039325
1739209894.8522384;-45.120503652039325
1739209894.8522413;-38.13080360867914
1739209894.8522441;-38.13080360867914
1739209894.8522472;-45.120503652039325
1739209894.85225;-45.120503652039325
1739209894.8522532;-38.13080360867914
1739209894.852256;-38.13080360867914
1739209894.8522592;-45.120503652039325
1739209894.852262;-38.13080360867914
1739209894.852265;-33.981070128970906
1739209894.852268;-38.13080360867914
1739209894.8522708;-38.13080360867914
1739209894.852274;-38.13080360867914
1739209894.8522768;-45.120503652039325
1739209894.85228;-33.981070128970906
1739209894.8522828;-45.120503652039325
1739209894.8522856;-45.120503652039325
1739209894.8522887;-38.13080360867914
1739209894.8522916;-38.13080360867914
1739209894.8522947;-45.120503652039325
1739209894.8522975;-38.13080360867914
1739209894.8523006;-33.981070128970906
1739209894.8523035;-38.13080360867914
1739209894.8523064;-45.120503652039325
1739209894.8523095;-38.13080360867914
1739209894.8523123;-33.981070128970906
1739209894.8523154;-45.120503652039325
1739209894.8523183;-45.120503652039325
1739209894.8523214;-38.13080360867914
1739209894.8523242;-45.120503652039325
1739209894.852327;-45.120503652039325
1739209894.8523302;-38.13080360867914
1739209894.852333;-45.120503652039325
1739209894.8523362;-45.120503652039325
1739209894.852339;-38.13080360867914
1739209894.8523421;-38.13080360867914
1739209894.852345;-45.120503652039325
1739209894.8523479;-38.13080360867914
1739209894.852351;-45.120503652039325
1739209894.8523538;-45.120503652039325
1739209894.852357;-38.13080360867914
1739209894.8523598;-45.120503652039325
1739209894.8523629;-45.120503652039325
1739209894.8523657;-45.120503652039325
1739209894.8523688;-45.120503652039325
1739209894.8523717;-45.120503652039325
1739209894.8523746;-45.120503652039325
1739209894.8523777;-38.13080360867914
1739209894.8523805;-38.13080360867914
1739209894.8523836;-38.13080360867914
1739209894.8523865;-45.120503652039325
1739209894.8523896;-35.57807855764607
1739209894.8523924;-38.13080360867914
1739209894.8523953;-33.981070128970906
1739209894.8523984;-45.120503652039325
1739209894.8524013;-45.120503652039325
1739209894.8524044;-45.120503652039325
1739209894.8524072;-33.981070128970906
1739209894.8524103;-32.816014438256545
1739209894.8524132;-45.120503652039325
1739209894.852416;-38.13080360867914
1739209894.8524191;-35.57807855764607
1739209894.852422;-35.57807855764607
1739209894.852425;-38.13080360867914
1739209894.852428;-45.120503652039325
1739209894.852431;-33.981070128970906
1739209894.852434;-45.120503652039325
1739209894.8524368;-45.120503652039325
1739209894.8524399;-38.13080360867914
1739209894.8524427;-38.13080360867914
1739209894.8524458;-45.120503652039325
1739209894.8524487;-38.13080360867914
1739209894.8524518;-38.13080360867914
1739209894.8524547;-38.13080360867914
1739209894.8524575;-38.13080360867914
1739209894.8524606;-32.816014438256545
1739209894.8524635;-38.13080360867914
1739209894.8524666;-33.981070128970906
1739209894.8524694;-32.816014438256545
1739209894.8524725;-45.120503652039325
1739209894.8524754;-45.120503652039325
1739209894.8524783;-35.57807855764607
1739209894.8524814;-28.58837851428586
1739209894.8524842;-45.120503652039325
1739209894.8524873;-45.120503652039325
1739209894.8524902;-45.120503652039325
1739209894.8524933;-33.981070128970906
1739209894.8524961;-45.120503652039325
1739209894.8524992;-38.13080360867914
1739209894.852502;-38.13080360867914
1739209894.852505;-38.13080360867914
1739209894.852508;-45.120503652039325
1739209894.852511;-45.120503652039325
1739209894.852514;-33.981070128970906
1739209894.852517;-45.120503652039325
1739209894.85252;-33.981070128970906
1739209894.8525229;-38.13080360867914
1739209894.8525257;-32.816014438256545
1739209894.8525288;-28.58837851428586
1739209894.8525317;-45.120503652039325
1739209894.8525348;-38.13080360867914
1739209894.8525376;-35.57807855764607
1739209894.8525407;-30.49652367304973
1739209894.8525436;-45.120503652039325
1739209894.8525465;-45.120503652039325
1739209894.8525496;-45.120503652039325
1739209894.8525524;-38.13080360867914
1739209894.8525555;-45.120503652039325
1739209894.8525584;-45.120503652039325
1739209894.8525615;-38.13080360867914
1739209894.8525643;-45.120503652039325
1739209894.8525672;-45.120503652039325
1739209894.8525703;-38.13080360867914
1739209894.8525732;-45.120503652039325
1739209894.8525763;-45.120503652039325
1739209894.852579;-45.120503652039325
1739209894.8525822;-45.120503652039325
1739209894.852585;-45.120503652039325
1739209894.852588;-45.120503652039325
1739209894.852591;-45.120503652039325
1739209894.852594;-38.13080360867914
1739209894.852597;-35.57807855764607
1739209894.8525999;-27.267205301931607
1739209894.852603;-38.13080360867914
1739209894.8526058;-38.13080360867914
1739209894.8526087;-38.13080360867914
1739209894.8526118;-38.13080360867914
1739209894.8526146;-38.13080360867914
1739209894.8526177;-38.13080360867914
1739209894.8526206;-45.120503652039325
1739209894.8526237;-31.14110356531892
1739209894.8526266;-45.120503652039325
1739209894.8526297;-38.13080360867914
1739209894.8526325;-38.13080360867914
1739209894.8526354;-45.120503652039325
1739209894.8526385;-45.120503652039325
1739209894.8526413;-45.120503652039325
1739209894.8526444;-38.13080360867914
1739209894.8526473;-31.141103565318915
1739209894.8526504;-38.13080360867914
1739209894.8526533;-45.120503652039325
1739209894.8526561;-38.13080360867914
1739209894.8526592;-38.13080360867914
1739209894.852662;-45.120503652039325
1739209894.8526652;-33.981070128970906
1739209894.852668;-38.13080360867914
1739209894.8526711;-32.816014438256545
1739209894.852674;-45.120503652039325
1739209894.8526769;-45.120503652039325
1739209894.85268;-45.120503652039325
1739209894.8526828;-45.120503652039325
1739209894.852686;-45.120503652039325
1739209894.8526888;-45.120503652039325
1739209894.852692;-45.120503652039325
1739209894.8526947;-38.13080360867914
1739209894.8526988;-38.13080360867914
1739209894.8527026;-45.120503652039325
1739209894.8527067;-38.13080360867914
1739209894.8527107;-35.57807855764607
1739209894.8527148;-35.57807855764607
1739209894.8527186;-38.13080360867914
1739209894.8527226;-45.120503652039325
1739209894.8527267;-38.13080360867914
1739209894.8527305;-35.57807855764607
1739209894.8527346;-32.816014438256545
1739209894.8527386;-45.120503652039325
1739209894.8527427;-38.13080360867914
1739209894.8527465;-32.816014438256545
1739209894.8527505;-38.13080360867914
1739209894.8527546;-38.13080360867914
1739209894.8527584;-33.981070128970906
1739209894.8527625;-33.981070128970906
1739209894.8527665;-45.120503652039325
1739209894.8527703;-45.120503652039325
1739209894.8527744;-38.13080360867914
1739209894.8527784;-45.120503652039325
1739209894.8527825;-38.13080360867914
1739209894.8527863;-45.120503652039325
1739209894.8527904;-45.120503652039325
1739209894.8527944;-38.13080360867914
1739209894.8527982;-38.13080360867914
1739209894.8528023;-45.120503652039325
1739209894.8528063;-38.13080360867914
1739209894.8528104;-38.13080360867914
1739209894.8528142;-45.120503652039325
1739209894.8528183;-38.13080360867914
1739209894.8528223;-33.981070128970906
1739209894.852826;-38.13080360867914
1739209894.8528302;-45.120503652039325
1739209894.8528342;-38.13080360867914
1739209894.8528383;-38.13080360867914
1739209894.852842;-45.120503652039325
1739209894.8528461;-45.120503652039325
1739209894.8528502;-45.120503652039325
1739209894.852854;-45.120503652039325
1739209894.852858;-38.13080360867914
1739209894.8528621;-38.13080360867914
1739209894.852866;-45.120503652039325
1739209894.85287;-38.13080360867914
1739209894.852874;-38.13080360867914
1739209894.852878;-45.120503652039325
1739209894.852882;-38.13080360867914
1739209894.852886;-45.120503652039325
1739209894.85289;-35.57807855764607
1739209894.8528938;-35.57807855764607
1739209894.852898;-45.120503652039325
1739209894.852902;-45.120503652039325
1739209894.852906;-45.120503652039325
1739209894.8529098;-45.120503652039325
1739209894.8529139;-45.120503652039325
1739209894.852918;-38.13080360867914
1739209894.8529217;-45.120503652039325
1739209894.8529258;-45.120503652039325
1739209894.8529298;-45.120503652039325
1739209894.852934;-38.13080360867914
1739209894.8529377;-38.13080360867914
1739209894.8529418;-45.120503652039325
1739209894.8529458;-45.120503652039325
1739209894.8529496;-45.120503652039325
1739209894.8529537;-32.816014438256545
1739209894.8529577;-35.57807855764607
1739209894.8529618;-45.120503652039325
1739209894.8529656;-45.120503652039325
1739209894.8529696;-38.13080360867914
1739209894.8529737;-45.120503652039325
1739209894.8529775;-45.120503652039325
1739209894.8529816;-45.120503652039325
1739209894.8529856;-45.120503652039325
1739209894.8529894;-45.120503652039325
1739209894.8529935;-45.120503652039325
1739209894.8529975;-45.120503652039325
1739209894.8530016;-45.120503652039325
1739209894.8530054;-45.120503652039325
1739209894.8530095;-45.120503652039325
1739209894.8530135;-38.13080360867914
1739209894.8530173;-31.141103565318893
1739209894.8530214;-30.49652367304973
1739209894.8530254;-45.120503652039325
1739209894.8530295;-45.120503652039325
1739209894.8530333;-31.141103565318893
1739209894.8530374;-32.816014438256545
1739209894.8530414;-38.13080360867914
1739209894.8530452;-38.13080360867914
1739209894.8530493;-35.57807855764607
1739209894.8530533;-30.49652367304973
1739209894.8530574;-45.120503652039325
1739209894.8530612;-38.13080360867914
1739209894.8530653;-38.13080360867914
1739209894.8530693;-38.13080360867914
1739209894.8530731;-45.120503652039325
1739209894.8530772;-38.13080360867914
1739209894.8530812;-45.120503652039325
1739209894.853085;-38.13080360867914
1739209894.853089;-35.57807855764607
1739209894.8530931;-38.13080360867914
1739209894.8530972;-32.816014438256545
1739209894.853101;-38.13080360867914
1739209894.853105;-38.13080360867914
1739209894.8531091;-45.120503652039325
1739209894.853113;-32.816014438256545
1739209894.853117;-28.58837851428586
1739209894.853121;-45.120503652039325
1739209894.853125;-45.120503652039325
1739209894.853129;-38.13080360867914
1739209894.853133;-38.13080360867914
1739209894.853137;-38.13080360867914
1739209894.8531408;-38.13080360867914
1739209894.853145;-45.120503652039325
1739209894.853149;-38.13080360867914
1739209894.853153;-31.141103565318893
1739209894.8531568;-38.13080360867914
1739209894.8531609;-38.13080360867914
1739209894.853165;-38.13080360867914
1739209894.8531687;-38.13080360867914
1739209894.8531728;-38.13080360867914
1739209894.8531768;-32.816014438256545
1739209894.8531806;-29.438486411369333
1739209894.8531847;-38.13080360867914
1739209894.8531888;-45.120503652039325
1739209894.8531928;-38.13080360867914
1739209894.8531966;-32.816014438256545
1739209894.8532007;-45.120503652039325
1739209894.8532047;-45.120503652039325
1739209894.8532085;-45.120503652039325
1739209894.8532126;-45.120503652039325
1739209894.8532166;-45.120503652039325
1739209894.8532207;-38.13080360867914
1739209894.8532245;-38.13080360867914
1739209894.8532286;-38.13080360867914
1739209894.8532326;-38.13080360867914
1739209894.8532364;-45.120503652039325
1739209894.8532405;-33.981070128970906
1739209894.8532445;-38.13080360867914
1739209894.8532486;-38.13080360867914
1739209894.8532524;-45.120503652039325
1739209894.8532565;-45.120503652039325
1739209894.8532605;-45.120503652039325
1739209894.8532643;-45.120503652039325
1739209894.8532684;-45.120503652039325
1739209894.8532724;-35.57807855764607
1739209894.8532765;-27.267205301931607
1739209894.8532803;-38.13080360867914
1739209894.8532844;-38.13080360867914
1739209894.8532884;-38.13080360867914
1739209894.8532922;-31.141103565318915
1739209894.8532963;-38.13080360867914
1739209894.8533003;-38.13080360867914
1739209894.8533041;-38.13080360867914
1739209894.8533082;-35.57807855764607
1739209894.8533123;-38.13080360867914
1739209894.8533163;-35.57807855764607
1739209894.8533201;-35.57807855764607
1739209894.8533242;-38.13080360867914
1739209894.8533282;-45.120503652039325
1739209894.853332;-38.13080360867914
