CAN Message; 0x1b8:03008748c6a719df
1739209752.764619;-28.21854285175415
1739209752.7646217;-33.981070128970906
1739209752.764624;-45.120503652039325
1739209752.7646267;-31.141103565318915
1739209752.7646291;-38.13080360867914
1739209752.7646317;-31.141103565318915
1739209752.7646341;-25.077289914212862
1739209752.7646368;-45.120503652039325
1739209752.7646391;-33.981070128970906
1739209752.7646415;-28.21854285175415
1739209752.7646441;-30.49652367304973
1739209752.7646465;-45.120503652039325
1739209752.7646492;-38.13080360867914
1739209752.7646515;-38.13080360867914
1739209752.7646542;-35.57807855764607
1739209752.7646565;-38.13080360867914
1739209752.7646592;-31.14110356531892
1739209752.7646616;-25.826314394896354
1739209752.7646642;-31.14110356531892
1739209752.7646666;-32.816014438256545
1739209752.7646692;-27.8777449560314
1739209752.7646716;-27.877744956031414
1739209752.7646742;-38.13080360867914
1739209752.7646766;-27.267205301931607
1739209752.7646792;-35.57807855764607
1739209752.7646816;-26.991370085610722
1739209752.7646842;-27.267205301931607
1739209752.7646866;-28.992665084841942
1739209752.7646892;-30.49652367304973
1739209752.7646916;-45.120503652039325
1739209752.7646942;-38.13080360867914
1739209752.7646966;-45.120503652039325
1739209752.764699;-31.141103565318915
1739209752.7647016;-25.62660358559016
1739209752.764704;-38.13080360867914
1739209752.7647066;-45.120503652039325
1739209752.764709;-32.81601443825658
1739209752.7647116;-38.13080360867914
1739209752.764714;-25.826314394896357
1739209752.7647166;-28.992665084841942
1739209752.764719;-33.981070128970956
1739209752.7647216;-24.589719217205094
1739209752.764724;-24.151403521958727
1739209752.7647266;-33.981070128970906
1739209752.764729;-38.13080360867914
1739209752.7647316;-33.981070128970906
1739209752.764734;-21.522148828640407
1739209752.7647367;-28.218542851754165
1739209752.764739;-28.992665084841942
1739209752.7647417;-28.21854285175415
1739209752.764744;-28.58837851428586
1739209752.7647467;-32.816014438256545
1739209752.764749;-33.981070128970956
1739209752.7647517;-31.141103565318943
1739209752.764754;-31.141103565318915
1739209752.7647564;-30.49652367304973
1739209752.764759;-38.13080360867914
1739209752.7647614;-28.58837851428586
1739209752.764764;-45.120503652039325
1739209752.7647665;-38.13080360867914
1739209752.764769;-32.816014438256545
1739209752.7647715;-30.49652367304976
1739209752.764774;-38.13080360867914
1739209752.7647765;-32.81601443825658
1739209752.764779;-28.21854285175415
1739209752.7647815;-29.438486411369347
1739209752.764784;-38.13080360867914
1739209752.7647865;-30.49652367304973
1739209752.764789;-28.992665084841942
1739209752.7647915;-33.981070128970956
1739209752.764794;-31.141103565318915
1739209752.7647965;-31.141103565318915
1739209752.764799;-38.13080360867914
1739209752.7648015;-27.267205301931607
1739209752.7648041;-45.120503652039325
1739209752.7648065;-45.120503652039325
1739209752.764809;-30.49652367304973
1739209752.7648115;-45.120503652039325
1739209752.764814;-30.49652367304973
1739209752.7648165;-38.13080360867914
1739209752.764819;-38.13080360867914
1739209752.7648215;-33.981070128970956
1739209752.764824;-31.141103565318915
1739209752.7648265;-35.57807855764607
1739209752.764829;-38.13080360867914
1739209752.7648315;-35.57807855764607
1739209752.764834;-45.120503652039325
1739209752.7648365;-27.267205301931607
1739209752.764839;-31.141103565318915
1739209752.7648416;-45.120503652039325
1739209752.764844;-45.120503652039325
1739209752.7648466;-38.13080360867914
1739209752.764849;-35.57807855764607
1739209752.7648516;-45.120503652039325
1739209752.764854;-28.58837851428586
1739209752.7648566;-27.267205301931607
1739209752.764859;-28.992665084841967
1739209752.7648616;-31.141103565318915
1739209752.764864;-45.120503652039325
1739209752.7648664;-31.141103565318915
1739209752.764869;-45.120503652039325
1739209752.7648714;-33.981070128970906
1739209752.764874;-33.981070128970906
1739209752.7648764;-38.13080360867914
1739209752.764879;-32.816014438256545
1739209752.7648814;-32.81601443825658
1739209752.764884;-25.62660358559016
1739209752.7648864;-33.981070128970906
1739209752.764889;-28.992665084841942
1739209752.7648914;-24.438645034577675
1739209752.764894;-38.13080360867914
1739209752.7648964;-33.981070128970906
1739209752.764899;-26.991370085610722
1739209752.7649014;-26.991370085610747
1739209752.764904;-45.120503652039325
1739209752.7649064;-38.13080360867914
1739209752.764909;-33.981070128970906
1739209752.7649114;-33.981070128970906
1739209752.764914;-28.992665084841967
1739209752.7649164;-33.981070128970906
1739209752.7649188;-31.14110356531892
1739209752.7649214;-35.57807855764607
1739209752.7649238;-38.13080360867914
1739209752.7649264;-27.267205301931607
1739209752.7649288;-26.991370085610722
1739209752.7649314;-38.13080360867914
1739209752.7649338;-38.13080360867914
1739209752.7649364;-33.981070128970956
1739209752.7649388;-28.992665084841942
1739209752.7649415;-27.267205301931607
1739209752.7649438;-45.120503652039325
1739209752.7649465;-45.120503652039325
1739209752.7649488;-30.49652367304973
1739209752.7649515;-32.81601443825658
1739209752.7649539;-38.13080360867914
1739209752.7649565;-28.992665084841942
1739209752.7649589;-25.62660358559016
1739209752.7649615;-29.438486411369354
1739209752.7649639;-38.13080360867914
1739209752.7649665;-25.62660358559016
1739209752.7649689;-33.981070128970956
1739209752.7649715;-27.877744956031417
1739209752.7649739;-45.120503652039325
1739209752.7649763;-38.13080360867914
1739209752.764979;-27.877744956031414
1739209752.7649813;-25.826314394896357
1739209752.764984;-28.992665084841942
1739209752.7649863;-35.57807855764607
1739209752.764989;-25.826314394896357
1739209752.7649913;-28.588378514285886
1739209752.764994;-31.141103565318915
1739209752.7649963;-24.589719217205094
1739209752.764999;-45.120503652039325
1739209752.7650013;-45.120503652039325
1739209752.765004;-33.981070128970906
1739209752.7650063;-28.58837851428586
1739209752.765009;-31.141103565318915
1739209752.7650113;-35.57807855764607
1739209752.765014;-33.981070128970906
1739209752.7650163;-45.120503652039325
1739209752.765019;-38.13080360867914
1739209752.7650213;-45.120503652039325
1739209752.765024;-31.141103565318915
1739209752.7650263;-25.826314394896357
1739209752.765029;-45.120503652039325
1739209752.7650313;-31.141103565318915
1739209752.7650337;-26.991370085610736
1739209752.7650363;-27.877744956031414
1739209752.7650387;-33.981070128970956
1739209752.7650414;-28.58837851428586
1739209752.7650437;-33.981070128970906
1739209752.7650464;-38.13080360867914
1739209752.7650487;-38.13080360867914
1739209752.7650514;-38.13080360867914
1739209752.7650537;-38.13080360867914
1739209752.7650564;-38.13080360867914
1739209752.7650588;-38.13080360867914
1739209752.7650614;-28.58837851428586
1739209752.7650638;-38.13080360867914
1739209752.7650664;-28.58837851428586
1739209752.7650688;-30.49652367304973
1739209752.7650714;-45.120503652039325
1739209752.7650738;-33.981070128970906
1739209752.7650764;-45.120503652039325
1739209752.7650788;-24.589719217205094
1739209752.7650814;-38.13080360867914
1739209752.7650838;-32.816014438256545
1739209752.7650862;-32.816014438256545
1739209752.7650888;-45.120503652039325
1739209752.7650912;-38.13080360867914
1739209752.7650938;-31.141103565318893
1739209752.7650962;-30.49652367304973
1739209752.7650988;-26.991370085610722
1739209752.7651012;-45.120503652039325
1739209752.7651038;-45.120503652039325
1739209752.7651062;-29.438486411369333
1739209752.7651088;-25.62660358559016
1739209752.7651112;-24.292649948874775
1739209752.7651138;-28.218542851754187
1739209752.7651162;-28.58837851428586
1739209752.7651188;-33.981070128970906
1739209752.7651212;-28.992665084841967
1739209752.7651238;-33.981070128970956
1739209752.7651262;-27.877744956031414
1739209752.7651289;-27.8777449560314
1739209752.7651312;-29.438486411369333
1739209752.7651339;-35.57807855764607
1739209752.7651362;-31.141103565318943
1739209752.7651389;-30.49652367304973
1739209752.7651412;-25.826314394896357
1739209752.7651436;-32.81601443825658
1739209752.7651463;-23.506823629689542
1739209752.7651486;-35.57807855764607
1739209752.7651513;-32.816014438256545
1739209752.7651536;-38.13080360867914
1739209752.7651563;-31.141103565318915
1739209752.7651587;-31.141103565318915
1739209752.7651613;-38.13080360867914
1739209752.7651637;-33.981070128970906
1739209752.7651663;-32.816014438256545
1739209752.7651687;-38.13080360867914
1739209752.7651713;-33.981070128970906
1739209752.7651737;-31.141103565318915
1739209752.7651763;-38.13080360867914
1739209752.7651787;-30.49652367304973
1739209752.7651813;-27.267205301931607
1739209752.7651837;-28.58837851428586
1739209752.7651863;-33.981070128970956
1739209752.7651887;-26.991370085610722
1739209752.7651913;-28.21854285175415
1739209752.7651937;-35.57807855764607
1739209752.7651963;-29.438486411369354
1739209752.7651987;-29.438486411369333
1739209752.765201;-25.826314394896364
1739209752.7652037;-45.120503652039325
1739209752.765206;-45.120503652039325
1739209752.7652087;-38.13080360867914
1739209752.765211;-45.120503652039325
1739209752.7652137;-28.992665084841942
1739209752.765216;-38.13080360867914
1739209752.7652187;-31.141103565318915
1739209752.765221;-33.981070128970906
1739209752.7652237;-30.49652367304976
1739209752.7652261;-28.58837851428586
1739209752.7652287;-38.13080360867914
1739209752.7652311;-33.981070128970906
1739209752.7652338;-45.120503652039325
1739209752.7652361;-31.141103565318915
1739209752.7652388;-38.13080360867914
1739209752.7652411;-27.267205301931607
1739209752.7652438;-26.991370085610736
1739209752.7652462;-31.141103565318893
1739209752.7652488;-28.21854285175415
1739209752.7652512;-33.981070128970906
1739209752.7652535;-33.981070128970906
1739209752.7652562;-38.13080360867914
1739209752.7652586;-30.49652367304973
1739209752.7652612;-25.25278630937684
1739209752.7652636;-29.438486411369375
1739209752.7652662;-27.8777449560314
1739209752.7652686;-31.141103565318915
1739209752.7652712;-38.13080360867914
1739209752.7652736;-45.120503652039325
1739209752.7652762;-45.120503652039325
1739209752.7652786;-26.487275050834715
1739209752.7652812;-45.120503652039325
1739209752.7652836;-38.13080360867914
1739209752.7652862;-32.816014438256545
1739209752.7652886;-38.13080360867914
1739209752.7652912;-28.58837851428586
1739209752.7652936;-33.981070128970906
1739209752.7652962;-38.13080360867914
1739209752.7652986;-27.267205301931607
1739209752.7653012;-28.992665084841942
1739209752.7653036;-35.57807855764607
1739209752.7653062;-27.267205301931607
1739209752.7653086;-33.981070128970906
1739209752.765311;-29.438486411369347
1739209752.7653136;-31.141103565318893
1739209752.765316;-31.141103565318915
1739209752.7653186;-30.49652367304973
1739209752.765321;-38.13080360867914
1739209752.7653236;-35.57807855764607
1739209752.765326;-38.13080360867914
1739209752.7653286;-33.981070128970956
1739209752.765331;-27.8777449560314
1739209752.7653337;-38.13080360867914
1739209752.765336;-35.57807855764607
1739209752.7653387;-38.13080360867914
1739209752.765341;-29.438486411369333
1739209752.7653437;-32.81601443825658
1739209752.765346;-31.141103565318915
1739209752.7653487;-33.981070128970906
1739209752.765351;-33.981070128970906
1739209752.7653537;-38.13080360867914
1739209752.765356;-31.141103565318915
1739209752.7653587;-45.120503652039325
1739209752.765361;-31.141103565318915
1739209752.7653635;-32.816014438256545
1739209752.765366;-32.816014438256545
1739209752.7653685;-33.981070128970906
1739209752.765371;-38.13080360867914
1739209752.7653735;-45.120503652039325
1739209752.765376;-33.981070128970906
1739209752.7653785;-27.267205301931607
1739209752.765381;-28.992665084841942
1739209752.7653835;-27.8777449560314
1739209752.765386;-38.13080360867914
1739209752.7653885;-30.49652367304973
1739209752.765391;-29.438486411369333
1739209752.7653935;-35.57807855764607
1739209752.765396;-28.218542851754165
1739209752.7653985;-29.438486411369333
1739209752.7654011;-45.120503652039325
1739209752.7654035;-38.13080360867914
1739209752.7654061;-26.991370085610736
1739209752.7654085;-27.877744956031414
1739209752.7654111;-29.438486411369347
1739209752.7654135;-38.13080360867914
1739209752.7654161;-45.120503652039325
1739209752.7654185;-45.120503652039325
1739209752.765421;-45.120503652039325
1739209752.7654235;-28.992665084841942
1739209752.765426;-27.267205301931607
1739209752.7654285;-26.487275050834715
1739209752.765431;-29.438486411369347
1739209752.7654335;-32.816014438256545
1739209752.765436;-31.141103565318915
1739209752.7654386;-32.816014438256545
1739209752.765441;-45.120503652039325
1739209752.7654436;-27.267205301931607
1739209752.765446;-25.252786309376837
1739209752.7654486;-33.981070128970906
1739209752.765451;-32.816014438256545
1739209752.7654536;-31.141103565318915
1739209752.765456;-28.992665084841942
1739209752.7654586;-33.981070128970956
1739209752.765461;-28.992665084841942
1739209752.7654636;-28.992665084841967
1739209752.765466;-30.49652367304976
1739209752.7654686;-38.13080360867914
1739209752.765471;-33.981070128970906
1739209752.7654736;-45.120503652039325
1739209752.765476;-29.438486411369354
1739209752.7654784;-31.141103565318915
1739209752.765481;-27.267205301931607
1739209752.7654834;-22.175841390423358
1739209752.765486;-38.13080360867914
1739209752.7654884;-31.141103565318915
1739209752.765491;-35.57807855764607
1739209752.7654934;-28.992665084841942
1739209752.765496;-31.141103565318915
1739209752.7654984;-38.13080360867914
1739209752.765501;-32.816014438256545
1739209752.7655034;-25.826314394896357
1739209752.765506;-31.141103565318943
1739209752.7655084;-31.141103565318915
1739209752.765511;-33.981070128970906
1739209752.7655134;-38.13080360867914
1739209752.765516;-33.981070128970906
1739209752.7655184;-32.816014438256545
1739209752.765521;-33.981070128970906
1739209752.7655234;-33.981070128970906
1739209752.765526;-33.981070128970906
1739209752.7655284;-38.13080360867914
1739209752.7655308;-38.13080360867914
1739209752.7655334;-38.13080360867914
1739209752.7655358;-31.141103565318915
1739209752.7655385;-38.13080360867914
1739209752.7655408;-35.57807855764607
1739209752.7655435;-38.13080360867914
1739209752.7655458;-28.58837851428586
1739209752.7655485;-31.141103565318915
1739209752.7655509;-38.13080360867914
1739209752.7655535;-31.141103565318915
1739209752.7655559;-26.991370085610747
1739209752.7655585;-35.57807855764607
1739209752.7655609;-45.120503652039325
1739209752.7655635;-35.57807855764607
1739209752.7655659;-38.13080360867914
1739209752.7655685;-32.816014438256545
1739209752.7655709;-38.13080360867914
1739209752.7655735;-25.826314394896364
1739209752.765576;-26.991370085610736
1739209752.7655785;-45.120503652039325
1739209752.765581;-45.120503652039325
1739209752.7655835;-25.826314394896357
1739209752.765586;-30.49652367304973
1739209752.7655883;-24.589719217205094
1739209752.765591;-24.746238672633048
1739209752.7655933;-35.57807855764607
1739209752.765596;-33.981070128970906
1739209752.7655983;-45.120503652039325
1739209752.765601;-33.981070128970906
1739209752.7656033;-32.81601443825658
1739209752.765606;-33.981070128970906
1739209752.7656083;-26.991370085610722
1739209752.765611;-28.58837851428586
1739209752.7656133;-38.13080360867914
1739209752.765616;-38.13080360867914
1739209752.7656183;-33.981070128970906
1739209752.765621;-38.13080360867914
1739209752.7656233;-31.14110356531892
1739209752.765626;-25.826314394896357
1739209752.7656283;-30.49652367304973
1739209752.765631;-25.826314394896357
1739209752.7656333;-45.120503652039325
1739209752.765636;-33.981070128970906
1739209752.7656384;-31.141103565318893
1739209752.765641;-35.57807855764607
1739209752.7656434;-32.816014438256545
1739209752.7656457;-45.120503652039325
1739209752.7656484;-38.13080360867914
1739209752.7656507;-33.981070128970906
1739209752.7656534;-33.981070128970956
1739209752.7656558;-28.992665084841942
1739209752.7656584;-30.49652367304973
1739209752.7656608;-28.992665084841942
1739209752.7656634;-26.991370085610736
1739209752.7656658;-31.14110356531892
1739209752.7656684;-32.816014438256545
1739209752.7656708;-26.991370085610736
1739209752.7656734;-30.49652367304976
1739209752.7656758;-32.81601443825658
1739209752.7656784;-25.826314394896354
1739209752.7656808;-25.826314394896357
1739209752.7656834;-45.120503652039325
1739209752.7656858;-38.13080360867914
1739209752.7656884;-38.13080360867914
1739209752.7656908;-45.120503652039325
1739209752.7656934;-32.81601443825658
1739209752.7656958;-23.16150712794695
1739209752.7656982;-27.267205301931607
1739209752.7657008;-45.120503652039325
1739209752.7657032;-31.141103565318893
1739209752.7657058;-29.438486411369347
1739209752.7657082;-32.81601443825658
1739209752.7657108;-45.120503652039325
1739209752.7657132;-45.120503652039325
1739209752.7657158;-45.120503652039325
1739209752.7657182;-38.13080360867914
1739209752.7657208;-45.120503652039325
1739209752.7657232;-38.13080360867914
1739209752.7657259;-28.992665084841942
1739209752.7657282;-38.13080360867914
1739209752.7657309;-27.267205301931607
1739209752.7657332;-26.487275050834715
1739209752.7657359;-45.120503652039325
1739209752.7657382;-38.13080360867914
1739209752.7657409;-45.120503652039325
1739209752.7657433;-38.13080360867914
1739209752.7657459;-31.141103565318915
1739209752.7657483;-45.120503652039325
1739209752.765751;-31.141103565318915
1739209752.7657533;-31.141103565318915
1739209752.7657557;-31.141103565318943
1739209752.7657583;-27.267205301931607
1739209752.7657607;-38.13080360867914
1739209752.7657633;-30.49652367304973
1739209752.7657657;-27.8777449560314
1739209752.7657683;-28.58837851428586
1739209752.7657707;-33.981070128970956
1739209752.7657733;-31.141103565318943
1739209752.7657757;-32.816014438256545
1739209752.7657783;-38.13080360867914
1739209752.7657807;-45.120503652039325
1739209752.7657833;-38.13080360867914
1739209752.7657857;-28.21854285175415
1739209752.7657883;-31.141103565318915
1739209752.7657907;-28.992665084841942
1739209752.7657933;-25.826314394896357
1739209752.7657957;-38.13080360867914
1739209752.7657983;-29.438486411369347
1739209752.7658007;-38.13080360867914
1739209752.7658033;-31.141103565318893
1739209752.7658057;-29.438486411369347
1739209752.765808;-32.81601443825658
1739209752.7658107;-27.8777449560314
1739209752.765813;-45.120503652039325
1739209752.7658157;-26.991370085610736
1739209752.765818;-28.992665084841942
1739209752.7658207;-33.981070128970906
1739209752.7658231;-33.981070128970906
1739209752.7658257;-38.13080360867914
1739209752.7658281;-23.38864096791655
1739209752.7658308;-31.141103565318915
1739209752.7658331;-28.992665084841942
1739209752.7658358;-31.141103565318893
1739209752.7658381;-45.120503652039325
1739209752.7658408;-35.57807855764607
1739209752.7658432;-28.58837851428586
1739209752.7658458;-31.141103565318915
1739209752.7658482;-38.13080360867914
1739209752.7658508;-28.992665084841967
1739209752.7658532;-24.438645034577675
1739209752.7658558;-27.267205301931607
1739209752.7658582;-45.120503652039325
1739209752.7658608;-29.438486411369333
1739209752.7658632;-38.13080360867914
1739209752.7658656;-31.14110356531892
1739209752.7658682;-38.13080360867914
1739209752.7658706;-45.120503652039325
1739209752.7658732;-38.13080360867914
1739209752.7658756;-26.991370085610736
1739209752.7658782;-29.438486411369347
1739209752.7658806;-45.120503652039325
1739209752.7658832;-33.981070128970956
1739209752.7658856;-29.438486411369333
1739209752.7658882;-24.292649948874775
1739209752.7658906;-45.120503652039325
1739209752.7658932;-45.120503652039325
1739209752.7658956;-33.981070128970906
1739209752.7658982;-45.120503652039325
1739209752.7659006;-33.981070128970956
1739209752.7659032;-28.992665084841942
1739209752.7659056;-31.141103565318893
1739209752.7659082;-38.13080360867914
1739209752.7659106;-27.267205301931607
1739209752.7659132;-45.120503652039325
1739209752.7659156;-31.141103565318915
1739209752.7659183;-31.141103565318915
1739209752.7659206;-45.120503652039325
1739209752.765923;-38.13080360867914
1739209752.7659256;-24.746238672633048
1739209752.765928;-27.8777449560314
1739209752.7659307;-33.981070128970956
1739209752.765933;-38.13080360867914
1739209752.7659357;-31.141103565318893
1739209752.765938;-32.816014438256545
1739209752.7659407;-38.13080360867914
1739209752.765943;-38.13080360867914
1739209752.7659457;-45.120503652039325
1739209752.765948;-45.120503652039325
1739209752.7659507;-32.816014438256545
1739209752.765953;-33.981070128970956
1739209752.7659557;-35.57807855764607
1739209752.765958;-33.981070128970906
1739209752.7659607;-28.992665084841942
1739209752.765963;-32.816014438256545
1739209752.7659657;-45.120503652039325
1739209752.765968;-45.120503652039325
1739209752.7659707;-33.981070128970906
1739209752.765973;-35.57807855764607
1739209752.7659755;-45.120503652039325
1739209752.765978;-33.981070128970906
1739209752.7659805;-31.141103565318915
1739209752.765983;-33.981070128970906
1739209752.7659855;-45.120503652039325
1739209752.765988;-30.49652367304973
1739209752.7659905;-45.120503652039325
1739209752.765993;-45.120503652039325
1739209752.7659955;-45.120503652039325
1739209752.7659981;-35.57807855764607
1739209752.7660005;-33.981070128970906
1739209752.7660031;-30.49652367304973
1739209752.7660055;-38.13080360867914
1739209752.7660081;-27.267205301931607
1739209752.7660105;-26.487275050834715
1739209752.7660131;-38.13080360867914
1739209752.7660155;-35.57807855764607
1739209752.7660182;-33.981070128970906
1739209752.7660205;-45.120503652039325
1739209752.7660232;-38.13080360867914
1739209752.7660255;-32.816014438256545
1739209752.7660282;-33.981070128970906
1739209752.7660306;-25.826314394896357
1739209752.766033;-25.826314394896357
1739209752.7660356;-31.141103565318943
1739209752.766038;-33.981070128970906
1739209752.7660406;-28.58837851428586
1739209752.766043;-30.49652367304973
1739209752.7660456;-28.992665084841942
1739209752.766048;-45.120503652039325
1739209752.7660506;-38.13080360867914
1739209752.766053;-45.120503652039325
1739209752.7660556;-31.141103565318915
1739209752.766058;-33.981070128970956
1739209752.7660606;-30.49652367304973
1739209752.766063;-32.816014438256545
1739209752.7660656;-45.120503652039325
1739209752.766068;-33.981070128970906
1739209752.7660706;-33.981070128970906
1739209752.766073;-38.13080360867914
1739209752.7660756;-38.13080360867914
1739209752.766078;-35.57807855764607
1739209752.7660806;-38.13080360867914
1739209752.766083;-38.13080360867914
1739209752.7660856;-38.13080360867914
1739209752.766088;-28.58837851428586
1739209752.7660904;-25.25278630937684
1739209752.766093;-33.981070128970956
1739209752.7660954;-45.120503652039325
1739209752.766098;-38.13080360867914
1739209752.7661004;-45.120503652039325
1739209752.766103;-35.57807855764607
1739209752.7661054;-38.13080360867914
1739209752.766108;-25.826314394896357
1739209752.7661104;-25.252786309376837
1739209752.766113;-33.981070128970956
1739209752.7661154;-32.816014438256545
1739209752.766118;-33.981070128970906
1739209752.7661204;-32.816014438256545
1739209752.766123;-31.141103565318893
1739209752.7661254;-45.120503652039325
1739209752.766128;-33.981070128970906
1739209752.7661304;-38.13080360867914
1739209752.766133;-33.981070128970906
1739209752.7661355;-45.120503652039325
1739209752.766138;-45.120503652039325
1739209752.7661405;-38.13080360867914
1739209752.7661428;-32.816014438256545
1739209752.7661455;-45.120503652039325
1739209752.7661479;-31.141103565318915
1739209752.7661505;-32.816014438256545
1739209752.7661529;-31.141103565318893
1739209752.7661555;-27.267205301931607
1739209752.7661579;-45.120503652039325
1739209752.7661605;-31.141103565318915
1739209752.7661629;-25.826314394896357
1739209752.7661655;-26.991370085610722
1739209752.7661679;-26.991370085610722
1739209752.7661705;-38.13080360867914
1739209752.766173;-30.49652367304973
1739209752.7661755;-45.120503652039325
1739209752.766178;-45.120503652039325
1739209752.7661805;-33.981070128970906
1739209752.766183;-30.49652367304973
1739209752.7661855;-30.49652367304973
1739209752.766188;-38.13080360867914
1739209752.7661905;-27.8777449560314
1739209752.766193;-32.816014438256545
1739209752.7661955;-31.141103565318915
1739209752.766198;-28.992665084841942
1739209752.7662003;-31.141103565318943
1739209752.766203;-45.120503652039325
1739209752.7662053;-38.13080360867914
1739209752.766208;-33.981070128970906
1739209752.7662103;-45.120503652039325
1739209752.766213;-45.120503652039325
1739209752.7662153;-45.120503652039325
1739209752.766218;-35.57807855764607
1739209752.7662203;-45.120503652039325
1739209752.766223;-38.13080360867914
1739209752.7662253;-38.13080360867914
1739209752.766228;-38.13080360867914
1739209752.7662303;-38.13080360867914
1739209752.766233;-38.13080360867914
1739209752.7662354;-38.13080360867914
1739209752.766238;-38.13080360867914
1739209752.7662404;-38.13080360867914
1739209752.766243;-45.120503652039325
1739209752.7662454;-38.13080360867914
1739209752.766248;-45.120503652039325
1739209752.7662504;-45.120503652039325
1739209752.766253;-45.120503652039325
1739209752.7662554;-38.13080360867914
1739209752.7662578;-38.13080360867914
1739209752.7662604;-38.13080360867914
1739209752.7662628;-45.120503652039325
1739209752.7662654;-38.13080360867914
1739209752.7662678;-45.120503652039325
1739209752.7662704;-45.120503652039325
1739209752.7662728;-45.120503652039325
1739209752.7662754;-45.120503652039325
1739209752.7662778;-45.120503652039325
1739209752.7662804;-33.981070128970906
1739209752.7662828;-38.13080360867914
1739209752.7662854;-32.816014438256545
1739209752.7662878;-38.13080360867914
1739209752.7662904;-38.13080360867914
1739209752.7662928;-30.49652367304973
1739209752.7662954;-45.120503652039325
1739209752.7662978;-45.120503652039325
1739209752.7663004;-45.120503652039325
1739209752.7663028;-45.120503652039325
1739209752.7663054;-45.120503652039325
1739209752.7663078;-45.120503652039325
1739209752.7663102;-45.120503652039325
1739209752.7663128;-45.120503652039325
1739209752.7663152;-38.13080360867914
1739209752.7663178;-38.13080360867914
1739209752.7663202;-33.981070128970906
1739209752.7663229;-45.120503652039325
1739209752.7663252;-45.120503652039325
1739209752.7663279;-45.120503652039325
1739209752.7663302;-32.816014438256545
1739209752.7663329;-28.21854285175415
1739209752.7663352;-45.120503652039325
1739209752.7663379;-38.13080360867914
1739209752.7663403;-35.57807855764607
1739209752.7663429;-35.57807855764607
1739209752.7663453;-45.120503652039325
1739209752.766348;-38.13080360867914
1739209752.7663503;-45.120503652039325
1739209752.766353;-32.81601443825658
1739209752.7663553;-33.981070128970906
1739209752.766358;-33.981070128970906
1739209752.7663603;-45.120503652039325
1739209752.766363;-45.120503652039325
1739209752.7663653;-38.13080360867914
1739209752.7663677;-45.120503652039325
1739209752.7663703;-38.13080360867914
1739209752.7663727;-35.57807855764607
1739209752.7663753;-45.120503652039325
1739209752.7663777;-38.13080360867914
1739209752.7663803;-38.13080360867914
1739209752.7663827;-45.120503652039325
1739209752.7663853;-38.13080360867914
1739209752.7663877;-38.13080360867914
1739209752.7663903;-32.816014438256545
1739209752.7663927;-31.141103565318893
1739209752.7663953;-45.120503652039325
1739209752.7663977;-38.13080360867914
1739209752.7664003;-38.13080360867914
1739209752.7664027;-32.816014438256545
1739209752.7664053;-45.120503652039325
1739209752.7664077;-45.120503652039325
1739209752.7664104;-45.120503652039325
1739209752.7664127;-33.981070128970956
1739209752.7664154;-45.120503652039325
1739209752.7664177;-45.120503652039325
1739209752.7664201;-45.120503652039325
1739209752.7664227;-45.120503652039325
1739209752.7664251;-38.13080360867914
1739209752.7664278;-45.120503652039325
1739209752.7664301;-38.13080360867914
1739209752.7664328;-25.252786309376837
1739209752.7664351;-38.13080360867914
1739209752.7664378;-45.120503652039325
1739209752.7664402;-38.13080360867914
1739209752.7664428;-38.13080360867914
1739209752.7664452;-45.120503652039325
1739209752.7664478;-45.120503652039325
1739209752.7664502;-45.120503652039325
1739209752.7664528;-38.13080360867914
1739209752.7664552;-38.13080360867914
1739209752.7664578;-45.120503652039325
1739209752.7664602;-38.13080360867914
1739209752.7664628;-38.13080360867914
1739209752.7664652;-35.57807855764607
1739209752.7664678;-38.13080360867914
1739209752.7664702;-38.13080360867914
1739209752.7664728;-35.57807855764607
1739209752.7664752;-35.57807855764607
1739209752.7664776;-45.120503652039325
1739209752.7664802;-38.13080360867914
1739209752.7664826;-38.13080360867914
1739209752.7664852;-45.120503652039325
1739209752.7664876;-38.13080360867914
1739209752.7664902;-45.120503652039325
1739209752.7664926;-35.57807855764607
1739209752.7664952;-38.13080360867914
1739209752.7664976;-45.120503652039325
1739209752.7665002;-45.120503652039325
1739209752.7665026;-35.57807855764607
1739209752.7665052;-38.13080360867914
1739209752.7665076;-38.13080360867914
1739209752.7665102;-33.981070128970906
1739209752.7665126;-45.120503652039325
1739209752.7665153;-38.13080360867914
1739209752.7665176;-32.816014438256545
1739209752.7665203;-45.120503652039325
1739209752.7665226;-45.120503652039325
1739209752.7665253;-38.13080360867914
1739209752.7665277;-38.13080360867914
1739209752.7665303;-45.120503652039325
1739209752.7665327;-38.13080360867914
1739209752.766535;-38.13080360867914
1739209752.7665377;-30.49652367304973
1739209752.76654;-38.13080360867914
1739209752.7665427;-35.57807855764607
1739209752.766545;-31.141103565318915
1739209752.7665477;-35.57807855764607
1739209752.76655;-33.981070128970906
1739209752.7665527;-38.13080360867914
1739209752.766555;-38.13080360867914
1739209752.7665577;-38.13080360867914
1739209752.76656;-38.13080360867914
1739209752.7665627;-45.120503652039325
1739209752.766565;-35.57807855764607
1739209752.7665677;-38.13080360867914
1739209752.76657;-38.13080360867914
1739209752.7665727;-38.13080360867914
1739209752.766575;-45.120503652039325
1739209752.7665777;-35.57807855764607
1739209752.76658;-38.13080360867914
