Time [s],Channel 1
19.524388250,0
19.524398167,1
19.524400250,0
19.524408167,1
19.524412250,0
19.524422167,1
19.524424250,0
19.524432167,1
19.524436250,0
19.524438167,1
19.524448250,0
19.524450167,1
19.524456250,0
19.524458167,1
19.524462333,0
19.524464167,1
19.524466250,0
19.524470167,1
19.524472250,0
19.524476167,1
19.524478250,0
19.524488167,1
19.524490250,0
19.524492167,1
19.524496250,0
19.524500250,1
19.524504250,0
19.524510250,1
19.524512250,0
19.524516250,1
19.524520250,0
19.524524250,1
19.524534250,0
19.524544250,1
19.524552250,0
19.524556250,1
19.524558333,0
19.524560250,1
19.524562250,0
19.524564250,1
19.524566417,0
19.524568333,1
19.561217417,0
19.561227333,1
19.561229417,0
19.561239333,1
19.561241417,0
19.561245333,1
19.561249417,0
19.561259333,1
19.561261417,0
19.561269333,1
19.561273417,0
19.561275333,1
19.561277417,0
19.561281417,1
19.561287417,0
19.561293417,1
19.561295417,0
19.561305417,1
19.561307417,0
19.561317417,1
19.561319417,0
19.561329417,1
19.561331417,0
19.561339417,1
19.561341417,0
19.561347417,1
19.561349417,0
19.561349500,1
19.561349583,0
19.561351417,1
19.561353583,0
19.561355417,1
19.561365500,0
19.561367417,1
19.561369417,0
19.561373417,1
19.561375417,0
19.561379417,1
19.561381500,0
19.561387417,1
19.561389417,0
19.561393417,1
19.561395500,0
19.561397417,1
19.561399500,0
19.561403417,1
19.561413500,0
19.561415417,1
19.561421583,0
19.561427417,1
19.561429500,0
19.561431417,1
19.561439500,0
19.561441417,1
19.561443500,0
19.561447417,1
19.561449500,0
19.561451417,1
19.561453500,0
19.561459417,1
19.561469500,0
19.561471417,1
19.561473583,0
19.561475500,1
19.584539417,0
19.584549250,1
19.584551250,0
19.584561250,1
19.584563250,0
19.584567250,1
19.584571250,0
19.584581250,1
19.584583250,0
19.584591250,1
19.584597333,0
19.584599250,1
19.584601250,0
19.584601333,1
19.584601417,0
19.584605250,1
19.584609333,0
19.584615250,1
19.584617417,0
19.584627250,1
19.584629333,0
19.584639250,1
19.584641417,0
19.584651250,1
19.584653333,0
19.584661250,1
19.584663333,0
19.584667250,1
19.584677333,0
19.584681250,1
19.584683333,0
19.584687250,1
19.584689333,0
19.584693250,1
19.584695333,0
19.584697250,1
19.584701333,0
19.584703250,1
19.584713333,0
19.584715250,1
19.584717333,0
19.584721250,1
19.584723333,0
19.584725250,1
19.584731333,0
19.584735250,1
19.584737333,0
19.584739250,1
19.584741333,0
19.584745250,1
19.584751333,0
19.584753250,1
19.584759333,0
19.584769250,1
19.584771333,0
19.584773250,1
19.584777333,0
19.584779250,1
19.584781333,0
19.584785250,1
19.584791333,0
19.584793250,1
19.584795417,0
19.584797333,1
19.634531667,0
19.634541583,1
19.634543667,0
19.634553583,1
19.634555667,0
19.634559583,1
19.634563667,0
19.634573583,1
19.634575667,0
19.634583583,1
19.634587667,0
19.634589583,1
19.634595667,0
19.634605583,1
19.634607667,0
19.634609583,1
19.634611667,0
19.634621583,1
19.634623667,0
19.634633583,1
19.634637667,0
19.634647583,1
19.634649667,0
19.634655583,1
19.634663667,0
19.634667583,1
19.634669667,0
19.634673583,1
19.634675667,0
19.634677583,1
19.634683667,0
19.634685583,1
19.634689667,0
19.634691583,1
19.634695667,0
19.634701583,1
19.634705667,0
19.634707583,1
19.634709667,0
19.634719667,1
19.634727667,0
19.634737667,1
19.634743667,0
19.634745667,1
19.634751833,0
19.634755667,1
19.634757750,0
19.634759667,1
19.634761833,0
19.634767667,1
19.634769750,0
19.634777667,1
19.634787833,0
19.634789833,1
19.667038167,0
19.667048083,1
19.667050250,0
19.667060083,1
19.667062167,0
19.667066083,1
19.667070250,0
19.667080083,1
19.667082167,0
19.667090083,1
19.667094250,0
19.667096083,1
19.667098167,0
19.667102083,1
19.667108167,0
19.667114083,1
19.667116167,0
19.667126083,1
19.667128167,0
19.667138083,1
19.667140167,0
19.667150083,1
19.667152167,0
19.667160083,1
19.667164167,0
19.667168083,1
19.667172167,0
19.667174083,1
19.667176167,0
19.667180083,1
19.667184167,0
19.667186083,1
19.667192167,0
19.667194083,1
19.667196167,0
19.667206083,1
19.667208167,0
19.667212083,1
19.667214167,0
19.667216083,1
19.667218167,0
19.667220083,1
19.667222167,0
19.667232083,1
19.667238167,0
19.667240083,1
19.667242167,0
19.667244083,1
19.667246167,0
19.667248083,1
19.667254167,0
19.667256083,1
19.667260167,0
19.667270083,1
19.667272167,0
19.667274083,1
19.667278167,0
19.667280083,1
19.667282167,0
19.667284083,1
19.667288167,0
19.667290083,1
19.667294250,0
19.667296167,1
19.709742250,0
19.709752167,1
19.709754250,0
19.709764167,1
19.709766250,0
19.709770167,1
19.709774250,0
19.709784167,1
19.709786250,0
19.709796167,1
19.709798250,0
19.709802167,1
19.709804250,0
19.709808167,1
19.709810250,0
19.709820167,1
19.709824250,0
19.709834167,1
19.709836250,0
19.709846167,1
19.709848250,0
19.709858167,1
19.709860250,0
19.709868167,1
19.709870250,0
19.709872167,1
19.709874250,0
19.709876167,1
19.709878250,0
19.709882167,1
19.709886250,0
19.709888167,1
19.709892250,0
19.709894167,1
19.709902250,0
19.709906250,1
19.709910250,0
19.709920250,1
19.709926250,0
19.709934250,1
19.709938250,0
19.709940250,1
19.709946250,0
19.709950250,1
19.709956250,0
19.709960250,1
19.709970250,0
19.709972250,1
19.709974250,0
19.709976250,1
19.709978250,0
19.709980250,1
19.709982250,0
19.709984250,1
19.709990333,0
19.709994250,1
19.709996250,0
19.709998250,1
19.710000417,0
19.710002333,1
19.734534667,0
19.734544583,1
19.734546667,0
19.734556583,1
19.734558667,0
19.734562583,1
19.734566667,0
19.734576667,1
19.734578667,0
19.734586667,1
19.734588667,0
19.734590667,1
19.734592667,0
19.734594667,1
19.734596667,0
19.734606667,1
19.734608667,0
19.734612667,1
19.734614667,0
19.734614750,1
19.734614833,0
19.734624667,1
19.734626667,0
19.734632667,1
19.734636750,0
19.734646667,1
19.734648750,0
19.734658667,1
19.734666750,0
19.734668667,1
19.734670750,0
19.734674667,1
19.734682750,0
19.734688667,1
19.734690750,0
19.734692667,1
19.734698750,0
19.734704667,1
19.734706750,0
19.734708667,1
19.734710750,0
19.734716667,1
19.734718750,0
19.734722667,1
19.734730750,0
19.734738667,1
19.734744750,0
19.734748667,1
19.734750750,0
19.734756667,1
19.734760750,0
19.734764667,1
19.734770750,0
19.734780667,1
19.734782750,0
19.734786667,1
19.734788833,0
19.734790750,1
19.757370167,0
19.757380083,1
19.757382167,0
19.757392083,1
19.757394167,0
19.757398083,1
19.757402167,0
19.757412083,1
19.757414167,0
19.757424083,1
19.757426167,0
19.757430083,1
19.757436167,0
19.757440083,1
19.757442167,0
19.757448083,1
19.757450167,0
19.757460083,1
19.757462167,0
19.757466083,1
19.757470167,0
19.757478083,1
19.757480167,0
19.757482083,1
19.757484167,0
19.757490083,1
19.757492167,0
19.757494083,1
19.757504167,0
19.757508083,1
19.757512167,0
19.757522083,1
19.757524167,0
19.757526083,1
19.757528167,0
19.757530083,1
19.757532167,0
19.757534083,1
19.757540167,0
19.757544083,1
19.757546167,0
19.757552083,1
19.757556167,0
19.757558083,1
19.757566167,0
19.757570083,1
19.757580167,0
19.757582167,1
19.757584167,0
19.757592167,1
19.757594167,0
19.757600167,1
19.757606167,0
19.757608167,1
19.757610167,0
19.757620167,1
19.757622167,0
19.757624167,1
19.757626250,0
19.757628250,1
19.789542083,0
19.789552000,1
19.789554167,0
19.789564000,1
19.789566083,0
19.789570000,1
19.789574083,0
19.789584000,1
19.789586083,0
19.789594000,1
19.789596083,0
19.789598000,1
19.789600083,0
19.789602000,1
19.789604083,0
19.789614000,1
19.789616083,0
19.789620000,1
19.789622083,0
19.789632000,1
19.789634083,0
19.789640000,1
19.789644083,0
19.789654000,1
19.789656083,0
19.789666000,1
19.789668083,0
19.789678000,1
19.789680083,0
19.789682000,1
19.789688083,0
19.789694000,1
19.789698083,0
19.789702000,1
19.789704083,0
19.789712000,1
19.789716083,0
19.789720000,1
19.789722083,0
19.789724000,1
19.789734083,0
19.789736000,1
19.789740083,0
19.789742000,1
19.789746083,0
19.789748000,1
19.789754083,0
19.789758000,1
19.789762083,0
19.789764000,1
19.789766083,0
19.789768000,1
19.789770083,0
19.789774000,1
19.789776083,0
19.789786000,1
19.789788083,0
19.789798000,1
19.789802167,0
19.789804083,1
19.832715417,0
19.832725333,1
19.832727417,0
19.832737333,1
19.832739417,0
19.832743333,1
19.832747417,0
19.832757333,1
19.832759417,0
19.832767333,1
19.832769417,0
19.832771333,1
19.832773417,0
19.832775333,1
19.832777417,0
19.832787333,1
19.832789417,0
19.832793333,1
19.832795417,0
19.832805333,1
19.832807417,0
19.832815333,1
19.832819417,0
19.832829333,1
19.832831417,0
19.832837333,1
19.832839417,0
19.832841333,1
19.832843417,0
19.832847333,1
19.832851417,0
19.832855333,1
19.832861417,0
19.832863333,1
19.832865417,0
19.832869333,1
19.832877417,0
19.832879333,1
19.832881417,0
19.832883333,1
19.832889417,0
19.832891333,1
19.832899417,0
19.832901333,1
19.832907417,0
19.832909333,1
19.832911417,0
19.832913333,1
19.832919417,0
19.832929333,1
19.832931417,0
19.832933333,1
19.832935417,0
19.832941333,1
19.832943417,0
19.832945333,1
19.832949417,0
19.832951333,1
19.832955417,0
19.832961333,1
19.832963417,0
19.832965333,1
19.832967500,0
19.832969417,1
19.877762833,0
19.877772750,1
19.877774833,0
19.877784750,1
19.877786833,0
19.877790750,1
19.877794833,0
19.877804750,1
19.877806833,0
19.877814750,1
19.877820833,0
19.877822750,1
19.877824833,0
19.877828750,1
19.877832833,0
19.877838750,1
19.877840833,0
19.877850750,1
19.877852833,0
19.877862750,1
19.877864833,0
19.877874750,1
19.877876833,0
19.877884750,1
19.877890833,0
19.877896750,1
19.877898833,0
19.877900750,1
19.877908833,0
19.877912750,1
19.877914833,0
19.877924750,1
19.877926833,0
19.877930750,1
19.877940917,0
19.877942750,1
19.877946833,0
19.877948750,1
19.877958833,0
19.877960750,1
19.877964917,0
19.877970750,1
19.877976833,0
19.877978750,1
19.877980833,0
19.877984750,1
19.877988917,0
19.877996750,1
19.877998917,0
19.878004750,1
19.878008917,0
19.878010750,1
19.878012833,0
19.878016750,1
19.878018917,0
19.878020833,1
19.924722000,0
19.924731917,1
19.924734000,0
19.924743917,1
19.924746000,0
19.924750000,1
19.924754000,0
19.924764000,1
19.924766000,0
19.924776000,1
19.924778000,0
19.924780000,1
19.924784000,0
19.924790000,1
19.924792000,0
19.924800000,1
19.924802000,0
19.924812000,1
19.924814000,0
19.924818000,1
19.924820000,0
19.924822000,1
19.924824000,0
19.924828000,1
19.924832167,0
19.924836000,1
19.924840000,0
19.924844000,1
19.924852167,0
19.924854000,1
19.924862167,0
19.924866000,1
19.924868083,0
19.924870000,1
19.924880083,0
19.924884000,1
19.924886167,0
19.924888000,1
19.924892083,0
19.924894000,1
19.924900083,0
19.924902000,1
19.924904083,0
19.924906000,1
19.924912083,0
19.924914000,1
19.924916083,0
19.924920000,1
19.924924083,0
19.924928000,1
19.924930083,0
19.924932000,1
19.924934083,0
19.924938000,1
19.924944083,0
19.924948000,1
19.924950083,0
19.924952000,1
19.924954083,0
19.924960000,1
19.924962083,0
19.924968000,1
19.924972167,0
19.924974083,1
19.977334583,0
19.977344500,1
19.977346583,0
19.977356500,1
19.977358583,0
19.977362500,1
19.977366583,0
19.977376500,1
19.977378583,0
19.977388500,1
19.977390583,0
19.977394500,1
19.977396583,0
19.977400500,1
19.977402583,0
19.977412500,1
19.977416583,0
19.977426500,1
19.977428583,0
19.977432500,1
19.977434583,0
19.977436500,1
19.977446583,0
19.977448500,1
19.977458583,0
19.977464500,1
19.977470583,0
19.977472500,1
19.977480583,0
19.977486500,1
19.977488583,0
19.977494500,1
19.977496583,0
19.977506500,1
19.977510583,0
19.977512583,1
19.977514583,0
19.977522583,1
19.977524583,0
19.977528583,1
19.977536583,0
19.977538583,1
19.977544583,0
19.977548583,1
19.977550583,0
19.977554583,1
19.977556583,0
19.977558583,1
19.977560583,0
19.977562583,1
19.977572667,0
19.977574583,1
19.977578750,0
19.977580583,1
19.977582667,0
19.977590583,1
19.977592750,0
19.977594750,1
20.000642500,0
20.000652417,1
20.000654500,0
20.000664417,1
20.000666500,0
20.000670417,1
20.000674500,0
20.000684417,1
20.000686583,0
20.000696417,1
20.000698500,0
20.000700417,1
20.000706583,0
20.000708417,1
20.000714500,0
20.000720417,1
20.000722583,0
20.000728417,1
20.000730583,0
20.000732417,1
20.000736583,0
20.000738417,1
20.000740583,0
20.000742417,1
20.000744417,0
20.000746417,1
20.000748417,0
20.000750417,1
20.000756583,0
20.000762417,1
20.000764500,0
20.000770417,1
20.000774583,0
20.000782417,1
20.000784500,0
20.000786417,1
20.000788500,0
20.000794417,1
20.000800500,0
20.000802417,1
20.000804500,0
20.000806417,1
20.000810500,0
20.000812417,1
20.000814500,0
20.000824417,1
20.000826500,0
20.000828417,1
20.000834500,0
20.000836417,1
20.000840500,0
20.000842417,1
20.000848500,0
20.000854417,1
20.000858500,0
20.000868417,1
20.000870500,0
20.000872417,1
20.000874500,0
20.000876417,1
20.000884500,0
20.000888417,1
20.000892583,0
20.000894500,1
20.025631500,0
20.025641417,1
20.025643500,0
20.025653417,1
20.025655500,0
20.025659417,1
20.025663500,0
20.025673417,1
20.025675500,0
20.025685417,1
20.025687500,0
20.025691417,1
20.025697500,0
20.025701417,1
20.025703500,0
20.025709417,1
20.025711500,0
20.025721417,1
20.025723500,0
20.025727417,1
20.025737500,0
20.025741417,1
20.025743500,0
20.025745417,1
20.025749500,0
20.025751417,1
20.025755500,0
20.025757417,1
20.025759500,0
20.025763417,1
20.025771500,0
20.025775417,1
20.025785500,0
20.025787417,1
20.025789500,0
20.025791417,1
20.025795500,0
20.025801417,1
20.025803500,0
20.025807417,1
20.025813500,0
20.025817417,1
20.025821500,0
20.025827417,1
20.025831500,0
20.025837417,1
20.025839500,0
20.025843417,1
20.025849500,0
20.025851417,1
20.025853500,0
20.025857417,1
20.025859500,0
20.025865417,1
20.025871500,0
20.025875417,1
20.025877500,0
20.025881417,1
20.025883500,0
20.025885500,1
20.038675333,0
20.038685250,1
20.038687333,0
20.038697250,1
20.038699333,0
20.038703250,1
20.038707417,0
20.038717250,1
20.038719333,0
20.038729250,1
20.038731333,0
20.038735250,1
20.038741333,0
20.038745250,1
20.038747333,0
20.038753250,1
20.038755333,0
20.038765250,1
20.038767333,0
20.038775250,1
20.038781333,0
20.038783250,1
20.038785333,0
20.038787250,1
20.038793333,0
20.038801250,1
20.038803333,0
20.038809250,1
20.038811333,0
20.038815250,1
20.038817333,0
20.038823250,1
20.038827333,0
20.038829250,1
20.038831333,0
20.038835250,1
20.038837333,0
20.038839250,1
20.038841333,0
20.038843250,1
20.038845333,0
20.038847250,1
20.038851333,0
20.038855250,1
20.038857333,0
20.038859250,1
20.038865333,0
20.038867250,1
20.038869333,0
20.038873250,1
20.038875333,0
20.038879250,1
20.038883333,0
20.038885250,1
20.038887333,0
20.038891333,1
20.038893333,0
20.038897250,1
20.038901333,0
20.038903250,1
20.038907333,0
20.038909333,1
20.038915333,0
20.038917333,1
20.038923417,0
20.038925333,1
20.075412000,0
20.075421917,1
20.075424000,0
20.075433917,1
20.075436000,0
20.075439917,1
20.075444000,0
20.075453917,1
20.075456000,0
20.075463917,1
20.075470000,0
20.075471917,1
20.075474000,0
20.075477917,1
20.075482000,0
20.075487917,1
20.075490000,0
20.075499917,1
20.075502000,0
20.075511917,1
20.075514000,0
20.075523917,1
20.075526000,0
20.075535917,1
20.075540000,0
20.075541917,1
20.075544000,0
20.075549917,1
20.075552000,0
20.075553917,1
20.075560000,0
20.075565917,1
20.075568000,0
20.075571917,1
20.075574000,0
20.075579917,1
20.075582000,0
20.075583917,1
20.075586000,0
20.075587917,1
20.075590000,0
20.075593917,1
20.075598000,0
20.075599917,1
20.075604000,0
20.075607917,1
20.075612000,0
20.075613917,1
20.075616000,0
20.075619917,1
20.075626000,0
20.075631917,1
20.075634000,0
20.075641917,1
20.075646000,0
20.075647917,1
20.075650000,0
20.075651917,1
20.075656000,0
20.075657917,1
20.075664167,0
20.075666083,1
20.162669167,0
20.162679083,1
20.162681167,0
20.162691083,1
20.162693167,0
20.162697083,1
20.162701167,0
20.162711083,1
20.162713167,0
20.162721083,1
20.162723167,0
20.162725083,1
20.162727167,0
20.162729083,1
20.162731167,0
20.162741083,1
20.162743167,0
20.162747083,1
20.162749167,0
20.162759167,1
20.162761167,0
20.162767083,1
20.162769167,0
20.162771083,1
20.162773167,0
20.162783167,1
20.162785167,0
20.162791167,1
20.162793167,0
20.162795167,1
20.162797167,0
20.162801167,1
20.162803167,0
20.162805167,1
20.162807167,0
20.162809167,1
20.162811167,0
20.162813167,1
20.162821167,0
20.162827167,1
20.162829167,0
20.162831167,1
20.162837167,0
20.162839167,1
20.162841167,0
20.162843167,1
20.162853167,0
20.162855167,1
20.162859167,0
20.162861167,1
20.162863167,0
20.162869167,1
20.162873167,0
20.162881167,1
20.162883167,0
20.162885167,1
20.162891167,0
20.162897167,1
20.162899167,0
20.162907167,1
20.162915167,0
20.162917167,1
20.162921333,0
20.162923250,1
20.176080500,0
20.176090417,1
20.176092417,0
20.176102417,1
20.176104417,0
20.176108417,1
20.176112417,0
20.176122417,1
20.176124417,0
20.176132417,1
20.176136417,0
20.176138417,1
20.176144417,0
20.176154417,1
20.176156417,0
20.176158417,1
20.176160417,0
20.176170417,1
20.176172417,0
20.176180417,1
20.176184417,0
20.176194417,1
20.176196417,0
20.176202417,1
20.176204417,0
20.176206417,1
20.176212417,0
20.176214417,1
20.176216417,0
20.176220417,1
20.176222417,0
20.176230417,1
20.176238417,0
20.176240417,1
20.176242417,0
20.176244417,1
20.176248417,0
20.176254417,1
20.176256417,0
20.176258417,1
20.176262417,0
20.176264417,1
20.176268417,0
20.176272417,1
20.176278417,0
20.176282417,1
20.176284417,0
20.176288417,1
20.176290417,0
20.176292417,1
20.176294417,0
20.176304417,1
20.176308417,0
20.176310417,1
20.176314417,0
20.176316417,1
20.176318417,0
20.176320417,1
20.176324417,0
20.176330333,1
20.176332500,0
20.176334500,1
20.205116167,0
20.205126083,1
20.205128167,0
20.205138083,1
20.205140167,0
20.205144083,1
20.205148167,0
20.205158083,1
20.205160167,0
20.205168083,1
20.205174167,0
20.205176083,1
20.205178167,0
20.205182083,1
20.205186167,0
20.205192083,1
20.205194167,0
20.205204083,1
20.205206167,0
20.205216083,1
20.205218167,0
20.205228083,1
20.205230167,0
20.205238083,1
20.205248167,0
20.205252083,1
20.205254167,0
20.205258083,1
20.205260167,0
20.205262083,1
20.205264167,0
20.205274083,1
20.205278167,0
20.205284083,1
20.205290167,0
20.205292083,1
20.205294167,0
20.205296083,1
20.205300167,0
20.205310083,1
20.205314167,0
20.205324083,1
20.205328167,0
20.205334083,1
20.205336167,0
20.205340083,1
20.205342167,0
20.205352083,1
20.205358167,0
20.205366167,1
20.205368167,0
20.205372167,1
20.205376333,0
20.205378250,1
20.239832250,0
20.239842167,1
20.239844250,0
20.239854167,1
20.239856250,0
20.239860167,1
20.239864250,0
20.239874250,1
20.239876250,0
20.239884250,1
20.239888250,0
20.239890250,1
20.239896250,0
20.239898250,1
20.239902250,0
20.239908250,1
20.239910250,0
20.239920250,1
20.239922417,0
20.239932250,1
20.239934333,0
20.239944250,1
20.239946333,0
20.239956250,1
20.239958333,0
20.239964250,1
20.239968333,0
20.239972250,1
20.239974333,0
20.239976250,1
20.239978333,0
20.239982250,1
20.239988333,0
20.239990250,1
20.239996333,0
20.239998250,1
20.240000333,0
20.240002250,1
20.240010333,0
20.240012250,1
20.240014333,0
20.240018250,1
20.240020333,0
20.240022250,1
20.240024333,0
20.240032250,1
20.240034333,0
20.240036250,1
20.240038333,0
20.240048250,1
20.240058333,0
20.240062250,1
20.240066333,0
20.240070250,1
20.240072333,0
20.240076250,1
20.240078333,0
20.240082250,1
20.240088417,0
20.240090333,1
20.266551583,0
20.266561500,1
20.266563583,0
20.266573500,1
20.266575583,0
20.266579500,1
20.266583583,0
20.266593500,1
20.266595583,0
20.266603500,1
20.266605583,0
20.266607500,1
20.266609583,0
20.266611500,1
20.266613583,0
20.266623500,1
20.266625583,0
20.266629500,1
20.266631583,0
20.266641500,1
20.266643583,0
20.266649500,1
20.266651583,0
20.266661500,1
20.266663583,0
20.266673500,1
20.266675583,0
20.266681500,1
20.266687583,0
20.266691500,1
20.266695583,0
20.266697500,1
20.266699583,0
20.266701500,1
20.266703583,0
20.266705500,1
20.266709583,0
20.266715500,1
20.266717583,0
20.266719500,1
20.266725583,0
20.266729500,1
20.266731583,0
20.266735500,1
20.266743583,0
20.266749500,1
20.266751583,0
20.266753500,1
20.266755583,0
20.266759500,1
20.266761583,0
20.266765500,1
20.266771583,0
20.266781500,1
20.266783583,0
20.266785500,1
20.266787583,0
20.266795500,1
20.266797583,0
20.266799500,1
20.266801583,0
20.266803500,1
20.266805750,0
20.266807667,1
20.293165000,0
20.293174917,1
20.293177000,0
20.293186917,1
20.293189000,0
20.293192917,1
20.293197000,0
20.293206917,1
20.293209000,0
20.293216917,1
20.293221000,0
20.293222917,1
20.293229000,0
20.293230917,1
20.293235000,0
20.293240917,1
20.293243000,0
20.293252917,1
20.293255000,0
20.293264917,1
20.293267000,0
20.293276917,1
20.293279000,0
20.293286917,1
20.293289000,0
20.293292917,1
20.293295000,0
20.293296917,1
20.293303000,0
20.293304917,1
20.293311000,0
20.293314917,1
20.293317000,0
20.293318917,1
20.293321000,0
20.293326917,1
20.293329000,0
20.293332917,1
20.293335000,0
20.293338917,1
20.293341000,0
20.293342917,1
20.293345000,0
20.293351000,1
20.293353000,0
20.293355000,1
20.293357000,0
20.293359000,1
20.293361000,0
20.293371000,1
20.293373000,0
20.293375000,1
20.293379000,0
20.293381000,1
20.293385000,0
20.293389000,1
20.293391000,0
20.293393000,1
20.293403167,0
20.293405000,1
20.293409000,0
20.293415000,1
20.293419167,0
20.293421167,1
20.315176917,0
20.315186833,1
20.315188917,0
20.315198833,1
20.315200917,0
20.315204833,1
20.315208917,0
20.315218833,1
20.315220917,0
20.315228833,1
20.315234917,0
20.315236833,1
20.315238917,0
20.315242833,1
20.315246917,0
20.315252833,1
20.315254917,0
20.315264833,1
20.315266917,0
20.315276833,1
20.315278917,0
20.315288833,1
20.315290917,0
20.315300917,1
20.315304917,0
20.315312917,1
20.315314917,0
20.315316917,1
20.315320917,0
20.315328917,1
20.315330917,0
20.315334917,1
20.315336917,0
20.315338917,1
20.315340917,0
20.315342917,1
20.315344917,0
20.315346917,1
20.315348917,0
20.315350917,1
20.315357083,0
20.315358917,1
20.315360917,0
20.315362917,1
20.315367083,0
20.315368917,1
20.315371000,0
20.315374917,1
20.315377083,0
20.315378917,1
20.315383000,0
20.315386917,1
20.315393000,0
20.315394917,1
20.315397000,0
20.315398917,1
20.315401000,0
20.315406917,1
20.315411000,0
20.315412917,1
20.315417000,0
20.315418917,1
20.315423000,0
20.315424917,1
20.315429000,0
20.315431000,1
20.330894000,0
20.330903917,1
20.330906000,0
20.330915917,1
20.330918000,0
20.330921917,1
20.330926000,0
20.330935917,1
20.330938000,0
20.330945917,1
20.330950000,0
20.330951917,1
20.330958000,0
20.330967917,1
20.330970000,0
20.330971917,1
20.330974000,0
20.330984000,1
20.330986000,0
20.330996000,1
20.330998000,0
20.331008000,1
20.331010000,0
20.331020000,1
20.331024083,0
20.331032000,1
20.331036083,0
20.331038000,1
20.331040083,0
20.331042000,1
20.331044083,0
20.331046000,1
20.331048083,0
20.331050000,1
20.331054083,0
20.331060000,1
20.331062083,0
20.331064000,1
20.331068083,0
20.331070000,1
20.331072083,0
20.331074000,1
20.331078083,0
20.331080000,1
20.331086083,0
20.331090000,1
20.331092083,0
20.331094000,1
20.331104083,0
20.331106000,1
20.331108083,0
20.331110000,1
20.331114083,0
20.331116000,1
20.331118083,0
20.331120000,1
20.331128083,0
20.331136000,1
20.331138083,0
20.331148000,1
20.331152250,0
20.331154167,1
20.345508250,0
20.345518167,1
20.345520250,0
20.345530167,1
20.345532250,0
20.345536167,1
20.345540250,0
20.345550167,1
20.345552250,0
20.345560250,1
20.345564250,0
20.345566250,1
20.345568250,0
20.345572250,1
20.345578250,0
20.345584250,1
20.345586250,0
20.345596250,1
20.345598250,0
20.345608250,1
20.345610417,0
20.345620250,1
20.345622333,0
20.345630250,1
20.345632333,0
20.345634250,1
20.345640333,0
20.345646250,1
20.345650333,0
20.345656250,1
20.345664333,0
20.345674250,1
20.345680333,0
20.345686250,1
20.345688333,0
20.345690250,1
20.345692333,0
20.345694250,1
20.345696333,0
20.345698250,1
20.345704333,0
20.345706250,1
20.345710333,0
20.345712250,1
20.345716333,0
20.345718250,1
20.345728333,0
20.345730250,1
20.345732333,0
20.345734250,1
20.345736333,0
20.345738250,1
20.345742333,0
20.345750250,1
20.345752333,0
20.345754250,1
20.345762417,0
20.345764333,1
20.371246833,0
20.371256750,1
20.371258833,0
20.371268750,1
20.371270833,0
20.371274750,1
20.371278833,0
20.371288750,1
20.371290833,0
20.371298750,1
20.371302833,0
20.371304750,1
20.371310833,0
20.371312750,1
20.371316833,0
20.371322750,1
20.371324833,0
20.371334750,1
20.371336833,0
20.371346750,1
20.371348833,0
20.371358750,1
20.371360833,0
20.371368750,1
20.371370833,0
20.371372750,1
20.371374833,0
20.371376750,1
20.371378833,0
20.371380750,1
20.371384833,0
20.371386750,1
20.371394833,0
20.371402750,1
20.371404833,0
20.371406750,1
20.371408833,0
20.371412833,1
20.371418833,0
20.371420833,1
20.371426833,0
20.371428833,1
20.371438833,0
20.371440833,1
20.371446917,0
20.371450833,1
20.371455000,0
20.371458833,1
20.371461000,0
20.371464833,1
20.371466917,0
20.371468833,1
20.371474917,0
20.371478833,1
20.371480917,0
20.371488833,1
20.371494917,0
20.371496833,1
20.371499083,0
20.371501000,1
20.405771917,0
20.405781833,1
20.405783917,0
20.405793833,1
20.405795917,0
20.405799833,1
20.405803917,0
20.405813833,1
20.405815917,0
20.405823833,1
20.405825917,0
20.405827833,1
20.405829917,0
20.405831833,1
20.405833917,0
20.405843917,1
20.405845917,0
20.405849917,1
20.405851917,0
20.405861917,1
20.405863917,0
20.405873917,1
20.405875917,0
20.405885917,1
20.405887917,0
20.405897917,1
20.405899917,0
20.405901917,1
20.405903917,0
20.405907917,1
20.405909917,0
20.405917917,1
20.405927917,0
20.405933917,1
20.405935917,0
20.405939917,1
20.405941917,0
20.405943917,1
20.405945917,0
20.405946000,1
20.405946083,0
20.405953917,1
20.405955917,0
20.405956000,1
20.405956083,0
20.405959917,1
20.405961917,0
20.405967917,1
20.405970000,0
20.405971917,1
20.405982000,0
20.405983917,1
20.405986000,0
20.405987917,1
20.405990000,0
20.405991917,1
20.405994000,0
20.405997917,1
20.406002000,0
20.406003917,1
20.406010000,0
20.406015917,1
20.406018000,0
20.406019917,1
20.406026000,0
20.406027917,1
20.406030083,0
20.406032000,1
20.444618083,0
20.444628000,1
20.444630083,0
20.444640083,1
20.444642083,0
20.444646083,1
20.444650083,0
20.444660083,1
20.444662083,0
20.444672083,1
20.444676083,0
20.444680083,1
20.444684167,0
20.444694083,1
20.444696167,0
20.444698083,1
20.444700167,0
20.444710083,1
20.444712250,0
20.444722083,1
20.444724167,0
20.444734083,1
20.444736167,0
20.444744083,1
20.444752167,0
20.444754083,1
20.444756167,0
20.444760083,1
20.444762167,0
20.444764083,1
20.444766167,0
20.444772083,1
20.444776167,0
20.444778083,1
20.444780167,0
20.444786083,1
20.444790167,0
20.444792083,1
20.444794167,0
20.444796083,1
20.444800167,0
20.444810083,1
20.444812167,0
20.444820083,1
20.444822167,0
20.444826083,1
