CAN Message; 0x1bb:00008ca4e839df14
1739209775.948487;-45.120503652039325
1739209775.9484923;-38.13080360867914
1739209775.9484975;-35.57807855764607
1739209775.9485028;-38.13080360867914
1739209775.948508;-38.13080360867914
1739209775.9485133;-38.13080360867914
1739209775.9485183;-38.13080360867914
1739209775.9485235;-38.13080360867914
1739209775.9485288;-38.13080360867914
1739209775.948534;-45.120503652039325
1739209775.9485393;-35.57807855764607
1739209775.9485445;-38.13080360867914
1739209775.9485495;-45.120503652039325
1739209775.9485548;-45.120503652039325
1739209775.94856;-35.57807855764607
1739209775.9485652;-45.120503652039325
1739209775.9485705;-28.58837851428586
1739209775.9485757;-33.981070128970906
1739209775.948581;-45.120503652039325
1739209775.948586;-38.13080360867914
1739209775.9485912;-35.57807855764607
1739209775.9485965;-38.13080360867914
1739209775.9486017;-45.120503652039325
1739209775.948607;-45.120503652039325
1739209775.9486122;-45.120503652039325
1739209775.9486175;-45.120503652039325
1739209775.9486225;-38.13080360867914
1739209775.9486277;-45.120503652039325
1739209775.948633;-45.120503652039325
1739209775.9486382;-45.120503652039325
1739209775.9486434;-45.120503652039325
1739209775.9486487;-38.13080360867914
1739209775.9486537;-45.120503652039325
1739209775.948659;-45.120503652039325
1739209775.9486642;-45.120503652039325
1739209775.9486694;-38.13080360867914
1739209775.9486747;-45.120503652039325
1739209775.94868;-38.13080360867914
1739209775.9486852;-38.13080360867914
1739209775.9486902;-45.120503652039325
1739209775.9486954;-38.13080360867914
1739209775.9487007;-35.57807855764607
1739209775.948706;-38.13080360867914
1739209775.9487112;-38.13080360867914
1739209775.9487164;-35.57807855764607
1739209775.9487216;-38.13080360867914
1739209775.9487267;-45.120503652039325
1739209775.948732;-45.120503652039325
1739209775.9487371;-45.120503652039325
1739209775.9487424;-45.120503652039325
1739209775.9487476;-35.57807855764607
1739209775.9487529;-45.120503652039325
1739209775.948758;-45.120503652039325
1739209775.9487631;-38.13080360867914
1739209775.9487684;-45.120503652039325
1739209775.9487736;-45.120503652039325
1739209775.9487789;-45.120503652039325
1739209775.948784;-38.13080360867914
1739209775.9487894;-45.120503652039325
1739209775.9487944;-38.13080360867914
1739209775.9487996;-45.120503652039325
1739209775.9488049;-45.120503652039325
1739209775.94881;-45.120503652039325
1739209775.9488153;-45.120503652039325
1739209775.9488206;-45.120503652039325
1739209775.9488258;-45.120503652039325
1739209775.9488308;-45.120503652039325
1739209775.948836;-45.120503652039325
1739209775.9488413;-33.981070128970906
1739209775.9488466;-38.13080360867914
1739209775.9488518;-45.120503652039325
1739209775.948857;-38.13080360867914
1739209775.948862;-45.120503652039325
1739209775.9488673;-45.120503652039325
1739209775.9488726;-38.13080360867914
1739209775.9488778;-45.120503652039325
1739209775.948883;-38.13080360867914
1739209775.9488883;-38.13080360867914
1739209775.9488935;-38.13080360867914
1739209775.9488986;-38.13080360867914
1739209775.9489038;-45.120503652039325
1739209775.948909;-33.981070128970906
1739209775.9489143;-38.13080360867914
1739209775.9489195;-38.13080360867914
1739209775.9489248;-45.120503652039325
1739209775.94893;-33.981070128970906
1739209775.948935;-35.57807855764607
1739209775.9489403;-38.13080360867914
1739209775.9489455;-45.120503652039325
1739209775.9489508;-31.141103565318915
1739209775.948956;-32.816014438256545
1739209775.9489613;-38.13080360867914
1739209775.9489663;-45.120503652039325
1739209775.9489715;-35.57807855764607
1739209775.9489768;-35.57807855764607
1739209775.948982;-38.13080360867914
1739209775.9489872;-45.120503652039325
1739209775.9489925;-38.13080360867914
1739209775.9489977;-38.13080360867914
1739209775.9490027;-45.120503652039325
1739209775.949008;-38.13080360867914
1739209775.9490132;-45.120503652039325
1739209775.9490185;-33.981070128970906
1739209775.9490237;-38.13080360867914
1739209775.949029;-45.120503652039325
1739209775.9490342;-28.992665084841942
1739209775.9490392;-30.49652367304973
1739209775.9490445;-38.13080360867914
1739209775.9490497;-38.13080360867914
1739209775.949055;-33.981070128970906
1739209775.9490602;-45.120503652039325
1739209775.9490654;-38.13080360867914
1739209775.9490705;-38.13080360867914
1739209775.9490757;-38.13080360867914
1739209775.949081;-45.120503652039325
1739209775.9490862;-38.13080360867914
1739209775.9490914;-32.816014438256545
1739209775.9490967;-45.120503652039325
1739209775.949102;-45.120503652039325
1739209775.949107;-45.120503652039325
1739209775.9491122;-35.57807855764607
1739209775.9491174;-32.81601443825658
1739209775.9491227;-45.120503652039325
1739209775.949128;-33.981070128970906
1739209775.9491332;-45.120503652039325
1739209775.9491382;-45.120503652039325
1739209775.9491434;-38.13080360867914
1739209775.9491487;-35.57807855764607
1739209775.949154;-45.120503652039325
1739209775.9491591;-31.141103565318915
1739209775.9491644;-28.58837851428586
1739209775.9491696;-38.13080360867914
1739209775.9491746;-45.120503652039325
1739209775.94918;-38.13080360867914
1739209775.9491851;-35.57807855764607
1739209775.9491904;-38.13080360867914
1739209775.9491956;-45.120503652039325
1739209775.9492009;-45.120503652039325
1739209775.949206;-38.13080360867914
1739209775.9492111;-45.120503652039325
1739209775.9492164;-45.120503652039325
1739209775.9492216;-33.981070128970906
1739209775.9492269;-38.13080360867914
1739209775.949232;-38.13080360867914
1739209775.9492373;-38.13080360867914
1739209775.9492424;-45.120503652039325
1739209775.9492476;-38.13080360867914
1739209775.9492528;-35.57807855764607
1739209775.949258;-45.120503652039325
1739209775.9492633;-45.120503652039325
1739209775.9492686;-32.816014438256545
1739209775.9492738;-38.13080360867914
1739209775.9492788;-45.120503652039325
1739209775.949284;-45.120503652039325
1739209775.9492893;-45.120503652039325
1739209775.9492946;-38.13080360867914
1739209775.9492998;-45.120503652039325
1739209775.949305;-38.13080360867914
1739209775.9493103;-45.120503652039325
1739209775.9493153;-38.13080360867914
1739209775.9493206;-45.120503652039325
1739209775.9493258;-38.13080360867914
1739209775.949331;-45.120503652039325
1739209775.9493363;-45.120503652039325
1739209775.9493415;-45.120503652039325
1739209775.9493465;-35.57807855764607
1739209775.9493518;-38.13080360867914
1739209775.949357;-38.13080360867914
1739209775.9493623;-35.57807855764607
1739209775.9493675;-38.13080360867914
1739209775.9493728;-38.13080360867914
1739209775.949378;-38.13080360867914
1739209775.949383;-45.120503652039325
1739209775.9493883;-38.13080360867914
1739209775.9493935;-45.120503652039325
1739209775.9493988;-45.120503652039325
1739209775.949404;-45.120503652039325
1739209775.9494092;-35.57807855764607
1739209775.9494145;-45.120503652039325
1739209775.9494195;-45.120503652039325
1739209775.9494247;-35.57807855764607
1739209775.94943;-38.13080360867914
1739209775.9494352;-45.120503652039325
1739209775.9494405;-45.120503652039325
1739209775.9494457;-35.57807855764607
1739209775.9494507;-38.13080360867914
1739209775.949456;-38.13080360867914
1739209775.9494612;-38.13080360867914
1739209775.9494665;-35.57807855764607
1739209775.9494717;-38.13080360867914
1739209775.949477;-38.13080360867914
1739209775.9494822;-38.13080360867914
1739209775.9494872;-35.57807855764607
1739209775.9494925;-38.13080360867914
1739209775.9494977;-38.13080360867914
1739209775.949503;-35.57807855764607
1739209775.9495082;-45.120503652039325
1739209775.9495134;-33.981070128970906
1739209775.9495187;-45.120503652039325
1739209775.9495237;-45.120503652039325
1739209775.949529;-45.120503652039325
1739209775.9495342;-38.13080360867914
1739209775.9495394;-38.13080360867914
1739209775.9495447;-38.13080360867914
1739209775.94955;-33.981070128970906
1739209775.949555;-45.120503652039325
1739209775.9495602;-35.57807855764607
1739209775.9495654;-38.13080360867914
1739209775.9495707;-45.120503652039325
1739209775.949576;-45.120503652039325
1739209775.9495811;-31.141103565318915
1739209775.9495864;-27.267205301931607
1739209775.9495914;-45.120503652039325
1739209775.9495966;-38.13080360867914
1739209775.949602;-35.57807855764607
1739209775.9496071;-33.981070128970906
1739209775.9496124;-45.120503652039325
1739209775.9496176;-45.120503652039325
1739209775.9496229;-38.13080360867914
1739209775.9496279;-35.57807855764607
1739209775.9496331;-38.13080360867914
1739209775.9496384;-38.13080360867914
1739209775.9496436;-38.13080360867914
1739209775.9496489;-45.120503652039325
1739209775.949654;-38.13080360867914
1739209775.949659;-38.13080360867914
1739209775.9496644;-33.981070128970906
1739209775.9496696;-28.992665084841942
1739209775.9496748;-45.120503652039325
1739209775.94968;-38.13080360867914
1739209775.9496853;-35.57807855764607
1739209775.9496906;-33.981070128970906
1739209775.9496956;-45.120503652039325
1739209775.9497008;-38.13080360867914
1739209775.949706;-45.120503652039325
1739209775.9497113;-38.13080360867914
1739209775.9497166;-45.120503652039325
1739209775.9497218;-38.13080360867914
1739209775.949727;-38.13080360867914
1739209775.949732;-38.13080360867914
1739209775.9497373;-35.57807855764607
1739209775.9497426;-45.120503652039325
1739209775.9497478;-35.57807855764607
1739209775.949753;-45.120503652039325
1739209775.9497583;-45.120503652039325
1739209775.9497633;-45.120503652039325
1739209775.9497685;-38.13080360867914
1739209775.9497738;-38.13080360867914
1739209775.949779;-45.120503652039325
1739209775.9497843;-45.120503652039325
1739209775.9497895;-38.13080360867914
1739209775.9497948;-28.992665084841942
1739209775.9497998;-45.120503652039325
1739209775.949805;-45.120503652039325
1739209775.9498103;-45.120503652039325
1739209775.9498155;-33.981070128970906
1739209775.9498208;-45.120503652039325
1739209775.949826;-38.13080360867914
1739209775.949831;-32.816014438256545
1739209775.9498363;-31.141103565318915
1739209775.9498415;-45.120503652039325
1739209775.9498467;-38.13080360867914
1739209775.949852;-38.13080360867914
1739209775.9498572;-38.13080360867914
1739209775.9498625;-45.120503652039325
1739209775.9498675;-38.13080360867914
1739209775.9498727;-32.816014438256545
1739209775.949878;-27.877744956031414
1739209775.9498832;-38.13080360867914
1739209775.9498885;-35.57807855764607
1739209775.9498937;-38.13080360867914
1739209775.949899;-33.981070128970906
1739209775.949904;-45.120503652039325
1739209775.9499092;-38.13080360867914
1739209775.9499145;-28.21854285175415
1739209775.9499197;-38.13080360867914
1739209775.949925;-45.120503652039325
1739209775.9499302;-38.13080360867914
1739209775.9499352;-33.981070128970906
1739209775.9499404;-45.120503652039325
1739209775.9499457;-38.13080360867914
1739209775.949951;-45.120503652039325
1739209775.9499562;-38.13080360867914
1739209775.9499614;-45.120503652039325
1739209775.9499667;-45.120503652039325
1739209775.9499717;-45.120503652039325
1739209775.949977;-45.120503652039325
1739209775.9499822;-38.13080360867914
1739209775.9499874;-45.120503652039325
1739209775.9499927;-38.13080360867914
1739209775.949998;-45.120503652039325
1739209775.9500031;-45.120503652039325
1739209775.9500082;-35.57807855764607
1739209775.9500134;-45.120503652039325
1739209775.9500186;-45.120503652039325
1739209775.950024;-38.13080360867914
1739209775.9500291;-35.57807855764607
1739209775.9500344;-45.120503652039325
1739209775.9500394;-45.120503652039325
1739209775.9500446;-33.981070128970906
1739209775.9500499;-38.13080360867914
1739209775.9500551;-45.120503652039325
1739209775.9500604;-32.816014438256545
1739209775.9500656;-45.120503652039325
1739209775.9500709;-45.120503652039325
1739209775.9500759;-38.13080360867914
1739209775.950081;-38.13080360867914
1739209775.9500864;-38.13080360867914
1739209775.9500916;-45.120503652039325
1739209775.9500968;-45.120503652039325
1739209775.950102;-38.13080360867914
1739209775.9501073;-35.57807855764607
1739209775.9501123;-38.13080360867914
1739209775.9501176;-45.120503652039325
1739209775.9501228;-45.120503652039325
1739209775.950128;-38.13080360867914
1739209775.9501333;-32.816014438256545
1739209775.9501386;-38.13080360867914
1739209775.9501436;-45.120503652039325
1739209775.9501488;-45.120503652039325
1739209775.950154;-32.816014438256545
1739209775.9501593;-38.13080360867914
1739209775.9501646;-38.13080360867914
1739209775.9501698;-45.120503652039325
1739209775.950175;-45.120503652039325
1739209775.95018;-45.120503652039325
1739209775.9501853;-45.120503652039325
1739209775.9501905;-38.13080360867914
1739209775.9501958;-45.120503652039325
1739209775.950201;-38.13080360867914
1739209775.9502063;-38.13080360867914
1739209775.9502115;-38.13080360867914
1739209775.9502165;-45.120503652039325
1739209775.9502218;-38.13080360867914
1739209775.950227;-45.120503652039325
1739209775.9502323;-38.13080360867914
1739209775.9502375;-33.981070128970906
1739209775.9502428;-45.120503652039325
1739209775.9502478;-38.13080360867914
1739209775.950253;-45.120503652039325
1739209775.9502583;-32.816014438256545
1739209775.9502635;-45.120503652039325
1739209775.9502687;-45.120503652039325
1739209775.950274;-45.120503652039325
1739209775.9502792;-45.120503652039325
1739209775.9502842;-38.13080360867914
1739209775.9502895;-38.13080360867914
1739209775.9502947;-45.120503652039325
1739209775.9503;-38.13080360867914
1739209775.9503052;-45.120503652039325
1739209775.9503105;-32.816014438256545
1739209775.9503157;-38.13080360867914
1739209775.9503207;-45.120503652039325
1739209775.950326;-45.120503652039325
1739209775.9503312;-38.13080360867914
1739209775.9503365;-45.120503652039325
1739209775.9503417;-29.438486411369333
1739209775.950347;-38.13080360867914
1739209775.950352;-38.13080360867914
1739209775.9503572;-45.120503652039325
1739209775.9503624;-38.13080360867914
1739209775.9503677;-38.13080360867914
1739209775.950373;-35.57807855764607
1739209775.9503782;-38.13080360867914
1739209775.9503834;-38.13080360867914
1739209775.9503884;-45.120503652039325
1739209775.9503937;-32.816014438256545
1739209775.950399;-38.13080360867914
1739209775.9504042;-45.120503652039325
1739209775.9504094;-38.13080360867914
1739209775.9504147;-38.13080360867914
1739209775.9504197;-38.13080360867914
1739209775.950425;-35.57807855764607
1739209775.9504302;-38.13080360867914
1739209775.9504354;-45.120503652039325
1739209775.9504406;-45.120503652039325
1739209775.950446;-45.120503652039325
1739209775.9504511;-45.120503652039325
1739209775.9504561;-45.120503652039325
1739209775.9504614;-45.120503652039325
1739209775.9504666;-30.49652367304973
1739209775.9504719;-32.816014438256545
1739209775.9504771;-45.120503652039325
1739209775.9504824;-38.13080360867914
1739209775.9504876;-35.57807855764607
1739209775.9504926;-38.13080360867914
1739209775.9504979;-38.13080360867914
1739209775.950503;-38.13080360867914
1739209775.9505084;-45.120503652039325
1739209775.9505136;-45.120503652039325
1739209775.9505188;-38.13080360867914
1739209775.9505239;-45.120503652039325
1739209775.950529;-45.120503652039325
1739209775.9505343;-38.13080360867914
1739209775.9505396;-45.120503652039325
1739209775.9505448;-45.120503652039325
1739209775.95055;-45.120503652039325
1739209775.9505553;-38.13080360867914
1739209775.9505603;-35.57807855764607
1739209775.9505656;-45.120503652039325
1739209775.9505708;-45.120503652039325
1739209775.950576;-45.120503652039325
1739209775.9505813;-38.13080360867914
1739209775.9505866;-45.120503652039325
1739209775.9505918;-38.13080360867914
1739209775.9505968;-38.13080360867914
1739209775.950602;-38.13080360867914
1739209775.9506073;-38.13080360867914
1739209775.9506125;-32.816014438256545
1739209775.9506178;-38.13080360867914
1739209775.950623;-45.120503652039325
1739209775.950628;-38.13080360867914
1739209775.9506333;-45.120503652039325
1739209775.9506385;-38.13080360867914
1739209775.9506438;-45.120503652039325
1739209775.950649;-38.13080360867914
1739209775.9506543;-35.57807855764607
1739209775.9506595;-33.981070128970906
1739209775.9506645;-45.120503652039325
1739209775.9506698;-38.13080360867914
1739209775.950675;-38.13080360867914
1739209775.9506803;-38.13080360867914
1739209775.9506855;-45.120503652039325
1739209775.9506907;-38.13080360867914
1739209775.950696;-38.13080360867914
1739209775.950701;-45.120503652039325
1739209775.9507062;-38.13080360867914
1739209775.9507115;-38.13080360867914
1739209775.9507167;-32.816014438256545
1739209775.950722;-33.981070128970906
1739209775.9507272;-38.13080360867914
1739209775.9507322;-38.13080360867914
1739209775.9507375;-35.57807855764607
1739209775.9507427;-35.57807855764607
1739209775.950748;-38.13080360867914
1739209775.9507532;-38.13080360867914
1739209775.9507585;-32.816014438256545
1739209775.9507637;-38.13080360867914
1739209775.9507687;-38.13080360867914
1739209775.950774;-38.13080360867914
1739209775.9507792;-35.57807855764607
1739209775.9507844;-38.13080360867914
1739209775.9507897;-45.120503652039325
1739209775.950795;-45.120503652039325
1739209775.9508002;-35.57807855764607
1739209775.9508052;-45.120503652039325
1739209775.9508104;-45.120503652039325
1739209775.9508157;-35.57807855764607
1739209775.950821;-35.57807855764607
1739209775.9508262;-38.13080360867914
1739209775.9508314;-45.120503652039325
1739209775.9508364;-33.981070128970906
1739209775.9508417;-38.13080360867914
1739209775.950847;-31.141103565318915
1739209775.9508522;-38.13080360867914
1739209775.9508574;-38.13080360867914
1739209775.9508626;-35.57807855764607
1739209775.950868;-35.57807855764607
1739209775.950873;-38.13080360867914
1739209775.9508781;-38.13080360867914
1739209775.9508834;-33.981070128970906
1739209775.9508886;-32.816014438256545
1739209775.9508939;-45.120503652039325
1739209775.9508991;-38.13080360867914
1739209775.9509044;-38.13080360867914
1739209775.9509094;-45.120503652039325
1739209775.9509146;-38.13080360867914
1739209775.9509199;-38.13080360867914
1739209775.950925;-45.120503652039325
1739209775.9509304;-28.992665084841942
1739209775.9509356;-33.981070128970906
1739209775.9509406;-45.120503652039325
1739209775.9509459;-35.57807855764607
1739209775.950951;-38.13080360867914
1739209775.9509563;-38.13080360867914
1739209775.9509616;-38.13080360867914
1739209775.9509668;-35.57807855764607
1739209775.950972;-38.13080360867914
1739209775.950977;-33.981070128970906
1739209775.9509823;-35.57807855764607
1739209775.9509876;-35.57807855764607
1739209775.9509928;-45.120503652039325
1739209775.950998;-45.120503652039325
1739209775.9510033;-33.981070128970906
1739209775.9510086;-32.816014438256545
1739209775.9510136;-38.13080360867914
1739209775.9510188;-45.120503652039325
1739209775.951024;-45.120503652039325
1739209775.9510293;-45.120503652039325
1739209775.9510345;-45.120503652039325
1739209775.9510398;-45.120503652039325
1739209775.9510448;-38.13080360867914
1739209775.95105;-45.120503652039325
1739209775.9510553;-28.992665084841942
1739209775.9510605;-33.981070128970906
1739209775.9510717;-45.120503652039325
1739209775.9510832;-35.57807855764607
1739209775.9510944;-38.13080360867914
1739209775.9511056;-45.120503652039325
1739209775.951117;-45.120503652039325
1739209775.9511282;-38.13080360867914
1739209775.9511397;-38.13080360867914
1739209775.951151;-45.120503652039325
1739209775.951162;-38.13080360867914
1739209775.9511735;-45.120503652039325
1739209775.9511847;-45.120503652039325
1739209775.951196;-45.120503652039325
1739209775.9512074;-45.120503652039325
1739209775.9512186;-38.13080360867914
1739209775.95123;-45.120503652039325
1739209775.9512413;-38.13080360867914
1739209775.9512525;-38.13080360867914
1739209775.951264;-45.120503652039325
1739209775.951275;-38.13080360867914
1739209775.9512863;-35.57807855764607
1739209775.9512978;-35.57807855764607
1739209775.951309;-45.120503652039325
1739209775.9513204;-38.13080360867914
1739209775.9513316;-32.816014438256545
1739209775.9513428;-38.13080360867914
1739209775.9513543;-45.120503652039325
1739209775.9513655;-38.13080360867914
1739209775.9513767;-45.120503652039325
1739209775.9513881;-45.120503652039325
1739209775.9513993;-45.120503652039325
1739209775.9514108;-38.13080360867914
1739209775.951422;-38.13080360867914
1739209775.9514332;-38.13080360867914
1739209775.9514446;-45.120503652039325
1739209775.9514558;-38.13080360867914
1739209775.951467;-35.57807855764607
1739209775.9514785;-38.13080360867914
1739209775.9514897;-45.120503652039325
1739209775.9515011;-38.13080360867914
1739209775.9515123;-35.57807855764607
1739209775.9515235;-38.13080360867914
1739209775.951535;-45.120503652039325
1739209775.9515462;-45.120503652039325
1739209775.9515574;-45.120503652039325
1739209775.9515688;-33.981070128970906
1739209775.95158;-45.120503652039325
1739209775.9515915;-38.13080360867914
1739209775.9516027;-38.13080360867914
1739209775.951614;-45.120503652039325
1739209775.9516253;-38.13080360867914
1739209775.9516366;-45.120503652039325
1739209775.9516478;-45.120503652039325
1739209775.9516592;-45.120503652039325
1739209775.9516704;-38.13080360867914
1739209775.9516819;-38.13080360867914
1739209775.951693;-31.141103565318893
1739209775.9517043;-38.13080360867914
1739209775.9517157;-45.120503652039325
1739209775.951727;-45.120503652039325
1739209775.951738;-32.816014438256545
1739209775.9517496;-35.57807855764607
1739209775.9517608;-38.13080360867914
1739209775.9517722;-45.120503652039325
1739209775.9517834;-38.13080360867914
1739209775.9517946;-35.57807855764607
1739209775.951806;-45.120503652039325
1739209775.9518173;-38.13080360867914
1739209775.9518285;-45.120503652039325
1739209775.95184;-38.13080360867914
1739209775.9518511;-38.13080360867914
1739209775.9518626;-38.13080360867914
1739209775.9518738;-45.120503652039325
1739209775.951885;-38.13080360867914
1739209775.9518964;-35.57807855764607
1739209775.9519076;-45.120503652039325
1739209775.9519188;-45.120503652039325
1739209775.9519303;-38.13080360867914
1739209775.9519415;-33.981070128970906
1739209775.951953;-45.120503652039325
1739209775.9519641;-30.49652367304973
1739209775.9519753;-30.49652367304973
1739209775.9519868;-38.13080360867914
1739209775.951998;-38.13080360867914
1739209775.9520092;-35.57807855764607
1739209775.9520206;-38.13080360867914
1739209775.9520319;-45.120503652039325
1739209775.9520433;-38.13080360867914
1739209775.9520545;-38.13080360867914
1739209775.9520657;-45.120503652039325
1739209775.9520772;-45.120503652039325
1739209775.9520884;-38.13080360867914
1739209775.9520996;-45.120503652039325
1739209775.952111;-33.981070128970906
1739209775.9521222;-45.120503652039325
1739209775.9521337;-32.816014438256545
1739209775.9521449;-33.981070128970906
1739209775.952156;-45.120503652039325
1739209775.9521675;-45.120503652039325
1739209775.9521787;-45.120503652039325
1739209775.95219;-38.13080360867914
1739209775.9522014;-45.120503652039325
1739209775.9522126;-45.120503652039325
1739209775.952224;-45.120503652039325
1739209775.9522352;-33.981070128970906
1739209775.9522464;-28.992665084841942
1739209775.9522579;-45.120503652039325
1739209775.952269;-45.120503652039325
1739209775.9522803;-38.13080360867914
1739209775.9522917;-35.57807855764607
1739209775.952303;-35.57807855764607
1739209775.9523144;-33.981070128970906
1739209775.9523256;-38.13080360867914
1739209775.9523368;-38.13080360867914
1739209775.9523482;-33.981070128970906
1739209775.9523594;-45.120503652039325
1739209775.9523706;-45.120503652039325
1739209775.952382;-45.120503652039325
1739209775.9523933;-38.13080360867914
1739209775.9524047;-45.120503652039325
1739209775.952416;-45.120503652039325
1739209775.9524271;-38.13080360867914
1739209775.9524386;-45.120503652039325
1739209775.9524498;-45.120503652039325
1739209775.952461;-38.13080360867914
1739209775.9524724;-33.981070128970906
1739209775.9524837;-45.120503652039325
1739209775.952495;-38.13080360867914
1739209775.9525063;-35.57807855764607
1739209775.9525175;-38.13080360867914
1739209775.952529;-45.120503652039325
1739209775.9525402;-45.120503652039325
1739209775.9525514;-38.13080360867914
1739209775.9525628;-35.57807855764607
1739209775.952574;-38.13080360867914
1739209775.9525852;-45.120503652039325
1739209775.9525967;-38.13080360867914
1739209775.9526079;-38.13080360867914
1739209775.9526193;-45.120503652039325
1739209775.9526305;-38.13080360867914
1739209775.9526417;-38.13080360867914
1739209775.9526532;-45.120503652039325
1739209775.9526644;-45.120503652039325
1739209775.9526756;-38.13080360867914
1739209775.952687;-38.13080360867914
1739209775.9526982;-38.13080360867914
1739209775.9527097;-45.120503652039325
1739209775.9527209;-45.120503652039325
1739209775.952732;-38.13080360867914
1739209775.9527435;-35.57807855764607
1739209775.9527547;-45.120503652039325
1739209775.952766;-33.981070128970906
1739209775.9527774;-32.816014438256545
1739209775.9527886;-38.13080360867914
1739209775.9528;-38.13080360867914
1739209775.9528112;-45.120503652039325
1739209775.9528224;-35.57807855764607
1739209775.952834;-31.141103565318915
1739209775.952845;-45.120503652039325
1739209775.9528563;-38.13080360867914
1739209775.9528677;-32.816014438256545
1739209775.952879;-38.13080360867914
1739209775.9528904;-45.120503652039325
1739209775.9529016;-38.13080360867914
1739209775.9529128;-35.57807855764607
1739209775.9529243;-38.13080360867914
1739209775.9529355;-45.120503652039325
1739209775.9529467;-33.981070128970906
1739209775.952958;-35.57807855764607
1739209775.9529693;-35.57807855764607
1739209775.9529808;-38.13080360867914
1739209775.952992;-38.13080360867914
1739209775.9530032;-35.57807855764607
1739209775.9530146;-35.57807855764607
1739209775.9530258;-38.13080360867914
1739209775.953037;-38.13080360867914
1739209775.9530485;-35.57807855764607
1739209775.9530597;-38.13080360867914
1739209775.953071;-45.120503652039325
1739209775.9530823;-45.120503652039325
1739209775.9530935;-38.13080360867914
1739209775.953105;-45.120503652039325
1739209775.9531162;-45.120503652039325
1739209775.9531274;-38.13080360867914
1739209775.9531388;-32.816014438256545
1739209775.95315;-45.120503652039325
1739209775.9531615;-45.120503652039325
1739209775.9531727;-45.120503652039325
1739209775.953184;-38.13080360867914
1739209775.9531953;-35.57807855764607
1739209775.9532065;-38.13080360867914
1739209775.9532177;-45.120503652039325
1739209775.9532292;-45.120503652039325
1739209775.9532404;-32.816014438256545
1739209775.9532518;-27.8777449560314
1739209775.953263;-45.120503652039325
1739209775.9532743;-38.13080360867914
1739209775.9532857;-38.13080360867914
1739209775.953297;-38.13080360867914
1739209775.953308;-45.120503652039325
1739209775.9533195;-45.120503652039325
1739209775.9533308;-45.120503652039325
1739209775.9533422;-45.120503652039325
1739209775.9533534;-38.13080360867914
1739209775.9533646;-38.13080360867914
1739209775.953376;-45.120503652039325
1739209775.9533873;-45.120503652039325
1739209775.9533985;-45.120503652039325
1739209775.95341;-45.120503652039325
1739209775.953421;-45.120503652039325
1739209775.9534326;-45.120503652039325
1739209775.9534438;-38.13080360867914
1739209775.953455;-45.120503652039325
1739209775.9534664;-38.13080360867914
1739209775.9534776;-45.120503652039325
1739209775.9534888;-38.13080360867914
1739209775.9535003;-45.120503652039325
1739209775.9535115;-38.13080360867914
1739209775.953523;-26.035653463252796
1739209775.9535341;-35.57807855764607
1739209775.9535453;-45.120503652039325
1739209775.9535568;-33.981070128970906
1739209775.953568;-33.981070128970906
1739209775.9535792;-45.120503652039325
1739209775.9535906;-45.120503652039325
1739209775.9536018;-45.120503652039325
1739209775.9536133;-45.120503652039325
1739209775.9536245;-38.13080360867914
1739209775.9536357;-45.120503652039325
1739209775.9536471;-38.13080360867914
1739209775.9536583;-38.13080360867914
1739209775.9536695;-38.13080360867914
1739209775.953681;-45.120503652039325
1739209775.9536922;-38.13080360867914
1739209775.9537036;-45.120503652039325
1739209775.9537148;-38.13080360867914
1739209775.953726;-38.13080360867914
1739209775.9537375;-45.120503652039325
1739209775.9537487;-45.120503652039325
1739209775.95376;-38.13080360867914
1739209775.9537714;-45.120503652039325
1739209775.9537826;-38.13080360867914
1739209775.953794;-38.13080360867914
1739209775.9538052;-38.13080360867914
1739209775.9538164;-35.57807855764607
1739209775.9538279;-33.981070128970906
1739209775.953839;-45.120503652039325
1739209775.9538503;-33.981070128970906
1739209775.9538617;-38.13080360867914
1739209775.953873;-38.13080360867914
1739209775.9538844;-45.120503652039325
1739209775.9538956;-38.13080360867914
1739209775.9539068;-32.816014438256545
1739209775.9539182;-38.13080360867914
1739209775.9539294;-45.120503652039325
1739209775.9539406;-38.13080360867914
1739209775.953952;-45.120503652039325
1739209775.9539633;-45.120503652039325
1739209775.9539745;-45.120503652039325
1739209775.953986;-38.13080360867914
1739209775.9539971;-45.120503652039325
1739209775.9540086;-45.120503652039325
1739209775.9540198;-45.120503652039325
1739209775.954031;-45.120503652039325
1739209775.9540424;-45.120503652039325
1739209775.9540536;-38.13080360867914
1739209775.9540648;-38.13080360867914
1739209775.9540763;-38.13080360867914
1739209775.9540875;-45.120503652039325
1739209775.954099;-45.120503652039325
1739209775.9541101;-38.13080360867914
1739209775.9541214;-45.120503652039325
1739209775.9541328;-45.120503652039325
1739209775.954144;-38.13080360867914
1739209775.9541552;-45.120503652039325
1739209775.9541667;-38.13080360867914
1739209775.9541779;-45.120503652039325
1739209775.9541893;-38.13080360867914
1739209775.9542005;-32.816014438256545
1739209775.9542117;-38.13080360867914
1739209775.9542232;-38.13080360867914
1739209775.9542344;-38.13080360867914
1739209775.9542456;-38.13080360867914
1739209775.954257;-28.992665084841942
1739209775.9542682;-45.120503652039325
1739209775.9542797;-38.13080360867914
1739209775.9542909;-45.120503652039325
1739209775.954302;-33.981070128970906
1739209775.9543135;-45.120503652039325
1739209775.9543247;-33.981070128970906
1739209775.954336;-33.981070128970906
1739209775.9543474;-30.49652367304973
