CAN Message; 0x98:0000fbe3552b7946
1739209733.7491312;-38.13080360867914
1739209733.7491314;-38.13080360867914
1739209733.7491317;-45.120503652039325
1739209733.7491322;-38.13080360867914
1739209733.7491324;-38.13080360867914
1739209733.7491326;-45.120503652039325
1739209733.749133;-45.120503652039325
1739209733.7491333;-38.13080360867914
1739209733.7491336;-33.981070128970906
1739209733.749134;-45.120503652039325
1739209733.7491343;-38.13080360867914
1739209733.7491345;-35.57807855764607
1739209733.749135;-38.13080360867914
1739209733.7491353;-45.120503652039325
1739209733.7491355;-45.120503652039325
1739209733.749136;-38.13080360867914
1739209733.7491362;-38.13080360867914
1739209733.7491364;-45.120503652039325
1739209733.749137;-33.981070128970906
1739209733.7491372;-32.816014438256545
1739209733.7491374;-35.57807855764607
1739209733.7491379;-45.120503652039325
1739209733.749138;-35.57807855764607
1739209733.7491384;-35.57807855764607
1739209733.7491386;-38.13080360867914
1739209733.749139;-45.120503652039325
1739209733.7491393;-38.13080360867914
1739209733.7491395;-32.816014438256545
1739209733.74914;-33.981070128970906
1739209733.7491403;-38.13080360867914
1739209733.7491405;-38.13080360867914
1739209733.749141;-35.57807855764607
1739209733.7491412;-38.13080360867914
1739209733.7491415;-45.120503652039325
1739209733.749142;-38.13080360867914
1739209733.7491422;-38.13080360867914
1739209733.7491424;-32.81601443825658
1739209733.749143;-45.120503652039325
1739209733.7491431;-38.13080360867914
1739209733.7491434;-33.981070128970906
1739209733.7491438;-38.13080360867914
1739209733.749144;-38.13080360867914
1739209733.7491443;-38.13080360867914
1739209733.7491448;-45.120503652039325
1739209733.749145;-30.49652367304973
1739209733.7491453;-32.816014438256545
1739209733.7491457;-45.120503652039325
1739209733.749146;-33.981070128970906
1739209733.7491462;-32.816014438256545
1739209733.7491467;-38.13080360867914
1739209733.749147;-45.120503652039325
1739209733.7491472;-45.120503652039325
1739209733.7491477;-38.13080360867914
1739209733.749148;-45.120503652039325
1739209733.7491481;-38.13080360867914
1739209733.7491486;-45.120503652039325
1739209733.7491488;-45.120503652039325
1739209733.749149;-35.57807855764607
1739209733.7491496;-45.120503652039325
1739209733.7491498;-45.120503652039325
1739209733.74915;-35.57807855764607
1739209733.7491505;-38.13080360867914
1739209733.7491508;-45.120503652039325
1739209733.749151;-45.120503652039325
1739209733.7491515;-38.13080360867914
1739209733.7491517;-45.120503652039325
1739209733.749152;-45.120503652039325
1739209733.7491524;-45.120503652039325
1739209733.7491527;-32.816014438256545
1739209733.749153;-32.816014438256545
1739209733.7491534;-45.120503652039325
1739209733.7491536;-45.120503652039325
1739209733.7491539;-38.13080360867914
1739209733.7491543;-38.13080360867914
1739209733.7491546;-45.120503652039325
1739209733.7491548;-38.13080360867914
1739209733.7491553;-45.120503652039325
1739209733.7491555;-45.120503652039325
1739209733.7491558;-38.13080360867914
1739209733.7491562;-45.120503652039325
1739209733.7491565;-45.120503652039325
1739209733.7491567;-45.120503652039325
1739209733.7491572;-38.13080360867914
1739209733.7491574;-45.120503652039325
1739209733.7491577;-31.141103565318893
1739209733.749158;-28.21854285175415
1739209733.7491584;-45.120503652039325
1739209733.7491586;-45.120503652039325
1739209733.7491589;-35.57807855764607
1739209733.7491593;-38.13080360867914
1739209733.7491596;-38.13080360867914
1739209733.7491598;-45.120503652039325
1739209733.7491603;-45.120503652039325
1739209733.7491605;-35.57807855764607
1739209733.7491608;-38.13080360867914
1739209733.7491612;-38.13080360867914
1739209733.7491615;-45.120503652039325
1739209733.7491617;-45.120503652039325
1739209733.7491622;-35.57807855764607
1739209733.7491624;-38.13080360867914
1739209733.7491627;-38.13080360867914
1739209733.7491632;-31.141103565318893
1739209733.7491634;-38.13080360867914
1739209733.7491636;-38.13080360867914
1739209733.749164;-35.57807855764607
1739209733.7491643;-38.13080360867914
1739209733.7491646;-38.13080360867914
1739209733.749165;-35.57807855764607
1739209733.7491653;-45.120503652039325
1739209733.7491655;-45.120503652039325
1739209733.749166;-45.120503652039325
1739209733.7491663;-38.13080360867914
1739209733.7491665;-38.13080360867914
1739209733.749167;-45.120503652039325
1739209733.7491672;-38.13080360867914
1739209733.7491674;-38.13080360867914
1739209733.749168;-45.120503652039325
1739209733.7491682;-45.120503652039325
1739209733.7491684;-45.120503652039325
1739209733.7491689;-38.13080360867914
1739209733.749169;-45.120503652039325
1739209733.7491693;-45.120503652039325
1739209733.7491698;-38.13080360867914
1739209733.74917;-38.13080360867914
1739209733.7491703;-45.120503652039325
1739209733.7491708;-45.120503652039325
1739209733.749171;-38.13080360867914
1739209733.7491713;-38.13080360867914
1739209733.7491717;-38.13080360867914
1739209733.749172;-35.57807855764607
1739209733.7491722;-38.13080360867914
1739209733.7491727;-45.120503652039325
1739209733.749173;-45.120503652039325
1739209733.7491732;-45.120503652039325
1739209733.7491736;-38.13080360867914
1739209733.7491739;-45.120503652039325
1739209733.749174;-45.120503652039325
1739209733.7491746;-45.120503652039325
1739209733.7491748;-38.13080360867914
1739209733.749175;-45.120503652039325
1739209733.7491755;-38.13080360867914
1739209733.7491758;-33.981070128970906
1739209733.749176;-38.13080360867914
1739209733.7491765;-45.120503652039325
1739209733.7491767;-38.13080360867914
1739209733.749177;-35.57807855764607
1739209733.7491775;-38.13080360867914
1739209733.7491777;-45.120503652039325
1739209733.749178;-38.13080360867914
1739209733.7491784;-45.120503652039325
1739209733.7491786;-45.120503652039325
1739209733.749179;-45.120503652039325
1739209733.7491791;-45.120503652039325
1739209733.7491796;-45.120503652039325
1739209733.7491798;-38.13080360867914
1739209733.74918;-38.13080360867914
1739209733.7491806;-45.120503652039325
1739209733.7491808;-35.57807855764607
1739209733.749181;-38.13080360867914
1739209733.7491815;-45.120503652039325
1739209733.7491817;-38.13080360867914
1739209733.749182;-38.13080360867914
1739209733.7588077;-45.120503652039325
1739209733.7588089;-38.13080360867914
1739209733.7588103;-38.13080360867914
1739209733.7588115;-45.120503652039325
1739209733.7588127;-45.120503652039325
1739209733.7588139;-33.981070128970906
1739209733.758815;-38.13080360867914
1739209733.7588165;-45.120503652039325
1739209733.7588177;-33.981070128970906
1739209733.7588189;-35.57807855764607
1739209733.75882;-45.120503652039325
1739209733.7588215;-45.120503652039325
1739209733.7588227;-38.13080360867914
1739209733.7588239;-45.120503652039325
1739209733.758825;-38.13080360867914
1739209733.7588263;-38.13080360867914
1739209733.7588277;-38.13080360867914
1739209733.7588289;-35.57807855764607
1739209733.75883;-38.13080360867914
1739209733.7588313;-38.13080360867914
1739209733.7588325;-45.120503652039325
1739209733.758834;-33.981070128970906
1739209733.758835;-38.13080360867914
1739209733.7588363;-45.120503652039325
1739209733.7588375;-38.13080360867914
1739209733.7588387;-38.13080360867914
1739209733.75884;-38.13080360867914
1739209733.7588413;-38.13080360867914
1739209733.7588425;-38.13080360867914
1739209733.7588437;-45.120503652039325
1739209733.758845;-38.13080360867914
1739209733.7588463;-38.13080360867914
1739209733.7588475;-35.57807855764607
1739209733.7588487;-35.57807855764607
1739209733.7588499;-38.13080360867914
1739209733.7588513;-45.120503652039325
1739209733.7588525;-38.13080360867914
1739209733.7588537;-32.816014438256545
1739209733.7588549;-45.120503652039325
1739209733.758856;-45.120503652039325
1739209733.7588575;-45.120503652039325
1739209733.7588587;-38.13080360867914
1739209733.7588599;-38.13080360867914
1739209733.758861;-45.120503652039325
1739209733.7588623;-45.120503652039325
1739209733.7588637;-45.120503652039325
1739209733.7588649;-35.57807855764607
1739209733.758866;-35.57807855764607
1739209733.7588673;-45.120503652039325
1739209733.7588687;-38.13080360867914
1739209733.75887;-33.981070128970906
1739209733.758871;-45.120503652039325
1739209733.7588723;-45.120503652039325
1739209733.7588735;-35.57807855764607
1739209733.758875;-38.13080360867914
1739209733.758876;-45.120503652039325
1739209733.7588773;-45.120503652039325
1739209733.7588785;-38.13080360867914
1739209733.7588797;-38.13080360867914
1739209733.758881;-38.13080360867914
1739209733.7588823;-38.13080360867914
1739209733.7588835;-45.120503652039325
1739209733.7588847;-35.57807855764607
1739209733.7588859;-38.13080360867914
1739209733.7588873;-38.13080360867914
1739209733.7588885;-38.13080360867914
1739209733.7588897;-33.981070128970906
1739209733.7588909;-38.13080360867914
1739209733.7588923;-38.13080360867914
1739209733.7588935;-35.57807855764607
1739209733.7588947;-33.981070128970906
1739209733.7588959;-35.57807855764607
1739209733.758897;-45.120503652039325
1739209733.7588985;-45.120503652039325
1739209733.7588997;-38.13080360867914
1739209733.758901;-38.13080360867914
1739209733.758902;-45.120503652039325
1739209733.7589033;-38.13080360867914
1739209733.7589047;-38.13080360867914
1739209733.758906;-38.13080360867914
1739209733.758907;-45.120503652039325
1739209733.7589083;-35.57807855764607
1739209733.7589097;-38.13080360867914
1739209733.758911;-45.120503652039325
1739209733.758912;-33.981070128970906
1739209733.7589133;-33.981070128970906
1739209733.7589145;-38.13080360867914
1739209733.758916;-38.13080360867914
1739209733.758917;-38.13080360867914
1739209733.7589183;-35.57807855764607
1739209733.7589195;-38.13080360867914
1739209733.7589207;-45.120503652039325
1739209733.758922;-45.120503652039325
1739209733.7589233;-45.120503652039325
1739209733.7589245;-45.120503652039325
1739209733.7589257;-45.120503652039325
1739209733.7589269;-45.120503652039325
1739209733.7589283;-38.13080360867914
1739209733.7589295;-38.13080360867914
1739209733.7589307;-35.57807855764607
1739209733.7589319;-38.13080360867914
1739209733.7589333;-38.13080360867914
1739209733.7589345;-33.981070128970906
1739209733.7589357;-45.120503652039325
1739209733.758937;-45.120503652039325
1739209733.758938;-45.120503652039325
1739209733.7589395;-45.120503652039325
1739209733.7589407;-38.13080360867914
1739209733.758942;-45.120503652039325
1739209733.758943;-45.120503652039325
1739209733.7589443;-33.981070128970906
1739209733.7589457;-45.120503652039325
1739209733.758947;-45.120503652039325
1739209733.758948;-35.57807855764607
1739209733.7589493;-38.13080360867914
1739209733.7589505;-38.13080360867914
1739209733.758952;-33.981070128970906
1739209733.758953;-35.57807855764607
1739209733.7589543;-38.13080360867914
1739209733.7589555;-45.120503652039325
1739209733.758957;-38.13080360867914
1739209733.758958;-32.816014438256545
1739209733.7589593;-33.981070128970906
1739209733.7589605;-45.120503652039325
1739209733.7589617;-38.13080360867914
1739209733.758963;-38.13080360867914
1739209733.7589643;-38.13080360867914
1739209733.7589655;-45.120503652039325
1739209733.7589667;-45.120503652039325
1739209733.7589679;-32.816014438256545
1739209733.7589693;-38.13080360867914
1739209733.7589705;-45.120503652039325
1739209733.7589717;-33.981070128970906
1739209733.758973;-35.57807855764607
1739209733.758974;-38.13080360867914
1739209733.7589755;-45.120503652039325
1739209733.7589767;-32.816014438256545
1739209733.758978;-38.13080360867914
1739209733.758979;-32.816014438256545
1739209733.7589805;-35.57807855764607
1739209733.7589817;-45.120503652039325
1739209733.758983;-45.120503652039325
1739209733.758984;-38.13080360867914
1739209733.7589853;-38.13080360867914
1739209733.7589867;-45.120503652039325
1739209733.758988;-45.120503652039325
1739209733.758989;-45.120503652039325
1739209733.7589903;-45.120503652039325
1739209733.7589915;-38.13080360867914
1739209733.758993;-45.120503652039325
1739209733.758994;-38.13080360867914
1739209733.7589953;-45.120503652039325
1739209733.7589965;-45.120503652039325
1739209733.7589977;-45.120503652039325
1739209733.758999;-30.49652367304973
1739209733.7590003;-31.141103565318893
1739209733.7590015;-45.120503652039325
1739209733.7590027;-45.120503652039325
1739209733.759004;-45.120503652039325
1739209733.7590053;-38.13080360867914
1739209733.7590065;-45.120503652039325
1739209733.7590077;-45.120503652039325
1739209733.759009;-45.120503652039325
1739209733.7590103;-45.120503652039325
1739209733.7590115;-45.120503652039325
1739209733.7590127;-45.120503652039325
1739209733.759014;-38.13080360867914
1739209733.759015;-45.120503652039325
1739209733.7590165;-45.120503652039325
1739209733.7590177;-45.120503652039325
1739209733.759019;-30.49652367304973
1739209733.75902;-28.21854285175415
1739209733.7590213;-45.120503652039325
1739209733.7590227;-45.120503652039325
1739209733.759024;-38.13080360867914
1739209733.759025;-35.57807855764607
1739209733.7590263;-38.13080360867914
1739209733.7590277;-35.57807855764607
1739209733.759029;-45.120503652039325
1739209733.75903;-45.120503652039325
1739209733.7590313;-45.120503652039325
1739209733.7590325;-45.120503652039325
1739209733.759034;-45.120503652039325
1739209733.759035;-38.13080360867914
1739209733.7590363;-38.13080360867914
1739209733.7590375;-45.120503652039325
1739209733.7590387;-30.49652367304973
1739209733.75904;-29.438486411369333
1739209733.7590413;-38.13080360867914
1739209733.7590425;-38.13080360867914
1739209733.7590437;-38.13080360867914
1739209733.7590451;-35.57807855764607
1739209733.7590463;-38.13080360867914
1739209733.7590475;-38.13080360867914
1739209733.7590487;-38.13080360867914
1739209733.75905;-35.57807855764607
1739209733.7590513;-45.120503652039325
1739209733.7590525;-38.13080360867914
1739209733.7590537;-38.13080360867914
1739209733.759055;-38.13080360867914
1739209733.759056;-45.120503652039325
1739209733.7590575;-45.120503652039325
1739209733.7590587;-45.120503652039325
1739209733.75906;-45.120503652039325
1739209733.759061;-45.120503652039325
1739209733.7590623;-45.120503652039325
1739209733.7590637;-45.120503652039325
1739209733.759065;-45.120503652039325
1739209733.759066;-45.120503652039325
1739209733.7590673;-45.120503652039325
1739209733.7590687;-38.13080360867914
1739209733.75907;-28.58837851428586
1739209733.759071;-38.13080360867914
1739209733.7590723;-35.57807855764607
1739209733.74938;-45.120503652039325
1739209733.7493892;-38.13080360867914
1739209733.7493985;-45.120503652039325
1739209733.7494078;-45.120503652039325
1739209733.7494168;-45.120503652039325
1739209733.7494261;-45.120503652039325
1739209733.7494354;-38.13080360867914
1739209733.7494445;-35.57807855764607
1739209733.7494538;-45.120503652039325
1739209733.7494628;-38.13080360867914
1739209733.7494721;-32.816014438256545
1739209733.7494814;-32.816014438256545
1739209733.7494905;-38.13080360867914
1739209733.7494998;-38.13080360867914
1739209733.749509;-33.981070128970906
1739209733.7495182;-38.13080360867914
1739209733.7495275;-45.120503652039325
1739209733.7495368;-45.120503652039325
1739209733.7495458;-38.13080360867914
1739209733.749555;-45.120503652039325
1739209733.7495644;-45.120503652039325
1739209733.7495735;-45.120503652039325
1739209733.7495828;-45.120503652039325
1739209733.749592;-45.120503652039325
1739209733.7496011;-38.13080360867914
1739209733.7496104;-35.57807855764607
1739209733.7496197;-45.120503652039325
1739209733.7496288;-45.120503652039325
1739209733.749638;-38.13080360867914
1739209733.7496471;-38.13080360867914
1739209733.7496564;-38.13080360867914
1739209733.7496657;-45.120503652039325
1739209733.7496748;-45.120503652039325
1739209733.749684;-38.13080360867914
1739209733.7496934;-38.13080360867914
1739209733.7497025;-35.57807855764607
1739209733.7497118;-38.13080360867914
1739209733.749721;-38.13080360867914
1739209733.74973;-45.120503652039325
1739209733.7497394;-45.120503652039325
1739209733.7497487;-38.13080360867914
1739209733.7497578;-38.13080360867914
1739209733.749767;-45.120503652039325
1739209733.7497764;-45.120503652039325
1739209733.7497854;-35.57807855764607
1739209733.7497947;-35.57807855764607
1739209733.7498038;-38.13080360867914
1739209733.749813;-45.120503652039325
1739209733.7498224;-33.981070128970906
1739209733.7498314;-38.13080360867914
1739209733.7498407;-33.981070128970906
1739209733.74985;-32.816014438256545
1739209733.749859;-33.981070128970906
1739209733.7498684;-35.57807855764607
1739209733.7498777;-38.13080360867914
1739209733.7498868;-45.120503652039325
1739209733.749896;-38.13080360867914
1739209733.7499053;-33.981070128970906
1739209733.7499144;-45.120503652039325
1739209733.7499237;-45.120503652039325
1739209733.749933;-38.13080360867914
1739209733.749942;-38.13080360867914
1739209733.7499514;-38.13080360867914
1739209733.7499604;-45.120503652039325
1739209733.7499697;-45.120503652039325
1739209733.749979;-38.13080360867914
1739209733.749988;-38.13080360867914
1739209733.7499974;-45.120503652039325
1739209733.7500067;-38.13080360867914
1739209733.7500157;-38.13080360867914
1739209733.750025;-45.120503652039325
1739209733.7500343;-45.120503652039325
1739209733.7500434;-45.120503652039325
1739209733.7500527;-45.120503652039325
1739209733.750062;-45.120503652039325
1739209733.750071;-45.120503652039325
1739209733.7500803;-35.57807855764607
1739209733.7500896;-35.57807855764607
1739209733.7500987;-45.120503652039325
1739209733.750108;-45.120503652039325
1739209733.7501173;-38.13080360867914
1739209733.7501264;-45.120503652039325
1739209733.7501357;-38.13080360867914
1739209733.7501447;-38.13080360867914
1739209733.750154;-45.120503652039325
1739209733.7501633;-38.13080360867914
1739209733.7501724;-38.13080360867914
1739209733.7501817;-31.141103565318915
1739209733.750191;-38.13080360867914
1739209733.7502;-45.120503652039325
1739209733.7502093;-38.13080360867914
1739209733.7502186;-45.120503652039325
1739209733.7502277;-35.57807855764607
1739209733.750237;-38.13080360867914
1739209733.7502463;-38.13080360867914
1739209733.7502553;-45.120503652039325
1739209733.7502646;-45.120503652039325
1739209733.750274;-45.120503652039325
1739209733.750283;-38.13080360867914
1739209733.7502923;-38.13080360867914
1739209733.7503014;-45.120503652039325
1739209733.7503107;-32.816014438256545
1739209733.75032;-45.120503652039325
1739209733.750329;-31.141103565318915
1739209733.7503383;-38.13080360867914
1739209733.7503476;-38.13080360867914
1739209733.7503567;-38.13080360867914
1739209733.750366;-38.13080360867914
1739209733.7503753;-38.13080360867914
1739209733.7503843;-45.120503652039325
1739209733.7503936;-35.57807855764607
1739209733.750403;-38.13080360867914
1739209733.750412;-45.120503652039325
1739209733.7504213;-45.120503652039325
1739209733.7504306;-38.13080360867914
1739209733.7504396;-38.13080360867914
1739209733.750449;-45.120503652039325
1739209733.7504582;-45.120503652039325
1739209733.7504673;-38.13080360867914
1739209733.7504766;-38.13080360867914
1739209733.7504857;-45.120503652039325
1739209733.750495;-38.13080360867914
1739209733.7505043;-45.120503652039325
1739209733.7505133;-38.13080360867914
1739209733.7505226;-45.120503652039325
1739209733.750532;-45.120503652039325
1739209733.750541;-45.120503652039325
1739209733.7505503;-45.120503652039325
1739209733.7505596;-45.120503652039325
1739209733.7505686;-38.13080360867914
1739209733.750578;-38.13080360867914
1739209733.7505872;-45.120503652039325
1739209733.7505963;-38.13080360867914
1739209733.7506056;-35.57807855764607
1739209733.750615;-45.120503652039325
1739209733.750624;-45.120503652039325
1739209733.7506332;-45.120503652039325
1739209733.7506423;-45.120503652039325
1739209733.7506516;-38.13080360867914
1739209733.750661;-32.816014438256545
1739209733.75067;-45.120503652039325
1739209733.7506793;-45.120503652039325
1739209733.7506886;-33.981070128970906
1739209733.7506976;-33.981070128970906
1739209733.750707;-38.13080360867914
1739209733.7507162;-38.13080360867914
1739209733.7507253;-45.120503652039325
1739209733.7507346;-45.120503652039325
1739209733.7507439;-38.13080360867914
1739209733.750753;-35.57807855764607
1739209733.7507622;-38.13080360867914
1739209733.7507715;-35.57807855764607
1739209733.7507806;-33.981070128970906
1739209733.7507899;-31.141103565318915
1739209733.7507992;-45.120503652039325
1739209733.7508082;-45.120503652039325
1739209733.7508175;-38.13080360867914
1739209733.7508266;-32.816014438256545
1739209733.750836;-45.120503652039325
1739209733.7508452;-38.13080360867914
1739209733.7508543;-33.981070128970906
1739209733.7508636;-35.57807855764607
1739209733.7508729;-38.13080360867914
1739209733.750882;-38.13080360867914
1739209733.7508912;-38.13080360867914
1739209733.7509005;-45.120503652039325
1739209733.7509096;-38.13080360867914
1739209733.7509189;-38.13080360867914
1739209733.7509282;-31.141103565318915
1739209733.7509372;-38.13080360867914
1739209733.7509465;-38.13080360867914
1739209733.7509558;-38.13080360867914
1739209733.7509649;-38.13080360867914
1739209733.7509742;-38.13080360867914
1739209733.7509832;-45.120503652039325
1739209733.7509925;-38.13080360867914
1739209733.7510018;-45.120503652039325
1739209733.751011;-45.120503652039325
1739209733.7510202;-38.13080360867914
1739209733.7510295;-45.120503652039325
1739209733.7510386;-38.13080360867914
1739209733.7510478;-38.13080360867914
1739209733.7510571;-45.120503652039325
1739209733.7510662;-45.120503652039325
1739209733.7510755;-33.981070128970906
1739209733.7510848;-45.120503652039325
1739209733.7510939;-38.13080360867914
1739209733.7511032;-38.13080360867914
1739209733.7511125;-38.13080360867914
1739209733.7511215;-38.13080360867914
1739209733.7511308;-45.120503652039325
1739209733.75114;-38.13080360867914
1739209733.7511492;-27.267205301931607
1739209733.7511585;-33.981070128970906
1739209733.7511675;-32.816014438256545
1739209733.7511768;-35.57807855764607
1739209733.7511861;-45.120503652039325
1739209733.7511952;-45.120503652039325
1739209733.7512045;-38.13080360867914
1739209733.7512138;-38.13080360867914
1739209733.7512228;-29.438486411369354
1739209733.7512321;-45.120503652039325
1739209733.7512414;-45.120503652039325
1739209733.7512505;-45.120503652039325
1739209733.7512598;-45.120503652039325
1739209733.751269;-38.13080360867914
1739209733.7512782;-35.57807855764607
1739209733.7512875;-35.57807855764607
1739209733.7512968;-27.267205301931607
1739209733.7513058;-35.57807855764607
1739209733.751315;-45.120503652039325
1739209733.7513242;-45.120503652039325
1739209733.7513335;-38.13080360867914
1739209733.7513428;-45.120503652039325
1739209733.7590735;-45.120503652039325
1739209733.759075;-45.120503652039325
1739209733.759076;-45.120503652039325
1739209733.7590773;-38.13080360867914
1739209733.7590785;-38.13080360867914
1739209733.7590797;-33.981070128970956
1739209733.7590811;-38.13080360867914
1739209733.7590823;-45.120503652039325
1739209733.7590835;-45.120503652039325
1739209733.7590847;-45.120503652039325
1739209733.759086;-38.13080360867914
1739209733.7590873;-38.13080360867914
1739209733.7590885;-38.13080360867914
1739209733.7590897;-28.992665084841942
1739209733.759091;-38.13080360867914
1739209733.7590923;-38.13080360867914
1739209733.7590935;-38.13080360867914
1739209733.7590947;-45.120503652039325
1739209733.759096;-35.57807855764607
1739209733.759097;-35.57807855764607
1739209733.7590985;-38.13080360867914
1739209733.7590997;-31.141103565318943
1739209733.759101;-33.981070128970906
1739209733.759102;-32.816014438256545
1739209733.7591033;-45.120503652039325
1739209733.7591047;-45.120503652039325
1739209733.759106;-38.13080360867914
1739209733.759107;-38.13080360867914
1739209733.7591083;-38.13080360867914
1739209733.7591095;-33.981070128970906
1739209733.759111;-35.57807855764607
1739209733.7591121;-35.57807855764607
1739209733.7591133;-38.13080360867914
1739209733.7591145;-45.120503652039325
1739209733.759116;-45.120503652039325
1739209733.7591171;-45.120503652039325
1739209733.7591183;-45.120503652039325
1739209733.7591195;-45.120503652039325
1739209733.7591207;-38.13080360867914
1739209733.7591221;-38.13080360867914
1739209733.7591233;-45.120503652039325
1739209733.7591245;-38.13080360867914
1739209733.7591257;-38.13080360867914
1739209733.759127;-45.120503652039325
1739209733.7591283;-38.13080360867914
1739209733.7591295;-35.57807855764607
1739209733.7591307;-45.120503652039325
1739209733.759132;-35.57807855764607
1739209733.759133;-38.13080360867914
1739209733.7591345;-45.120503652039325
1739209733.7591357;-45.120503652039325
1739209733.759137;-45.120503652039325
1739209733.759138;-45.120503652039325
1739209733.7591395;-45.120503652039325
1739209733.7591407;-38.13080360867914
1739209733.759142;-45.120503652039325
1739209733.759143;-45.120503652039325
1739209733.7591443;-38.13080360867914
1739209733.7591457;-38.13080360867914
1739209733.759147;-38.13080360867914
1739209733.7591481;-45.120503652039325
1739209733.7591493;-45.120503652039325
1739209733.7591505;-38.13080360867914
1739209733.759152;-45.120503652039325
1739209733.7591531;-38.13080360867914
1739209733.7591543;-38.13080360867914
1739209733.7591555;-45.120503652039325
1739209733.7591567;-33.981070128970906
1739209733.7591581;-45.120503652039325
1739209733.7591593;-38.13080360867914
1739209733.7591605;-33.981070128970906
1739209733.7591617;-45.120503652039325
1739209733.7591631;-45.120503652039325
1739209733.7591643;-33.981070128970906
1739209733.7591655;-32.816014438256545
1739209733.7591667;-38.13080360867914
1739209733.759168;-38.13080360867914
1739209733.7591693;-38.13080360867914
1739209733.7591705;-33.981070128970906
1739209733.7591717;-33.981070128970906
1739209733.759173;-38.13080360867914
1739209733.759174;-45.120503652039325
1739209733.7591755;-45.120503652039325
1739209733.7591767;-33.981070128970906
1739209733.759178;-45.120503652039325
1739209733.759179;-45.120503652039325
1739209733.7591803;-38.13080360867914
1739209733.7591817;-38.13080360867914
1739209733.759183;-45.120503652039325
1739209733.7591841;-45.120503652039325
1739209733.7591853;-38.13080360867914
1739209733.7591867;-35.57807855764607
1739209733.759188;-38.13080360867914
1739209733.7591891;-38.13080360867914
1739209733.7591903;-33.981070128970906
1739209733.7591915;-38.13080360867914
1739209733.759193;-45.120503652039325
1739209733.7591941;-45.120503652039325
1739209733.7591953;-45.120503652039325
1739209733.7591965;-38.13080360867914
1739209733.7591977;-45.120503652039325
1739209733.7591991;-45.120503652039325
1739209733.7592003;-33.981070128970906
1739209733.7592015;-32.816014438256545
1739209733.7592027;-38.13080360867914
1739209733.759204;-45.120503652039325
1739209733.7592053;-33.981070128970906
1739209733.7592065;-35.57807855764607
1739209733.7592077;-45.120503652039325
1739209733.759209;-45.120503652039325
1739209733.7592103;-35.57807855764607
1739209733.7592115;-35.57807855764607
1739209733.7592127;-38.13080360867914
1739209733.759214;-45.120503652039325
1739209733.759215;-35.57807855764607
1739209733.7592165;-35.57807855764607
1739209733.7592177;-45.120503652039325
1739209733.759219;-38.13080360867914
1739209733.7592201;-38.13080360867914
1739209733.7592213;-45.120503652039325
1739209733.7592227;-38.13080360867914
1739209733.759224;-38.13080360867914
1739209733.7592251;-38.13080360867914
1739209733.7592263;-45.120503652039325
1739209733.7592278;-35.57807855764607
1739209733.759229;-38.13080360867914
1739209733.7592301;-35.57807855764607
1739209733.7592313;-29.438486411369333
1739209733.7592325;-45.120503652039325
1739209733.759234;-38.13080360867914
1739209733.7592351;-45.120503652039325
1739209733.7592363;-38.13080360867914
1739209733.7592375;-45.120503652039325
1739209733.7592387;-38.13080360867914
1739209733.7592402;-45.120503652039325
1739209733.7592413;-45.120503652039325
1739209733.7592425;-38.13080360867914
1739209733.7592437;-45.120503652039325
1739209733.759245;-33.981070128970906
1739209733.7592463;-45.120503652039325
1739209733.7592475;-38.13080360867914
1739209733.7592487;-35.57807855764607
1739209733.75925;-35.57807855764607
1739209733.7592514;-35.57807855764607
1739209733.7592525;-45.120503652039325
1739209733.7592537;-38.13080360867914
1739209733.759255;-35.57807855764607
1739209733.7592561;-35.57807855764607
1739209733.7592576;-45.120503652039325
1739209733.7592587;-45.120503652039325
1739209733.75926;-45.120503652039325
1739209733.7592611;-45.120503652039325
1739209733.7592623;-38.13080360867914
1739209733.7592638;-45.120503652039325
1739209733.759265;-45.120503652039325
1739209733.7592661;-45.120503652039325
1739209733.7592673;-45.120503652039325
1739209733.7592685;-45.120503652039325
1739209733.75927;-45.120503652039325
1739209733.7592711;-45.120503652039325
1739209733.7592723;-38.13080360867914
1739209733.7592735;-45.120503652039325
1739209733.759275;-38.13080360867914
1739209733.7592762;-38.13080360867914
1739209733.7592773;-38.13080360867914
1739209733.7592785;-38.13080360867914
1739209733.7592797;-35.57807855764607
1739209733.7592812;-32.816014438256545
1739209733.7592824;-38.13080360867914
1739209733.7592835;-45.120503652039325
1739209733.7592847;-45.120503652039325
1739209733.759286;-45.120503652039325
1739209733.7592874;-38.13080360867914
1739209733.7592885;-35.57807855764607
1739209733.7592897;-45.120503652039325
1739209733.759291;-33.981070128970956
1739209733.7592921;-45.120503652039325
1739209733.7592936;-45.120503652039325
1739209733.7592947;-38.13080360867914
1739209733.759296;-38.13080360867914
1739209733.7592971;-45.120503652039325
1739209733.7592986;-45.120503652039325
1739209733.7592998;-38.13080360867914
1739209733.759301;-25.62660358559016
1739209733.7593021;-38.13080360867914
1739209733.7593033;-45.120503652039325
1739209733.7593048;-35.57807855764607
1739209733.759306;-32.816014438256545
1739209733.7593071;-38.13080360867914
1739209733.7593083;-45.120503652039325
1739209733.7593095;-45.120503652039325
1739209733.759311;-33.981070128970956
1739209733.7593122;-38.13080360867914
1739209733.7593133;-45.120503652039325
1739209733.7593145;-45.120503652039325
1739209733.7593157;-45.120503652039325
1739209733.7593172;-38.13080360867914
1739209733.7593184;-38.13080360867914
