CAN Message; 0x77:25b2e37431149bd7
1739209811.8274202;-38.13080360867914
1739209811.8274314;-33.981070128970906
1739209811.827443;-38.13080360867914
1739209811.8274543;-45.120503652039325
1739209811.8274655;-35.57807855764607
1739209811.827477;-38.13080360867914
1739209811.8274882;-38.13080360867914
1739209811.8274996;-32.816014438256545
1739209811.8275108;-38.13080360867914
1739209811.8275223;-45.120503652039325
1739209811.8275337;-38.13080360867914
1739209811.827545;-38.13080360867914
1739209811.8275564;-45.120503652039325
1739209811.8275676;-38.13080360867914
1739209811.827579;-38.13080360867914
1739209811.8275905;-38.13080360867914
1739209811.8276017;-38.13080360867914
1739209811.827613;-45.120503652039325
1739209811.8276243;-38.13080360867914
1739209811.8276358;-35.57807855764607
1739209811.827647;-45.120503652039325
1739209811.8276584;-38.13080360867914
1739209811.8276699;-35.57807855764607
1739209811.827681;-35.57807855764607
1739209811.8276925;-45.120503652039325
1739209811.8277037;-38.13080360867914
1739209811.8277152;-38.13080360867914
1739209811.8277264;-45.120503652039325
1739209811.8277378;-38.13080360867914
1739209811.8277493;-38.13080360867914
1739209811.8277605;-32.816014438256545
1739209811.827772;-38.13080360867914
1739209811.827783;-38.13080360867914
1739209811.8277946;-38.13080360867914
1739209811.827806;-38.13080360867914
1739209811.8278172;-38.13080360867914
1739209811.8278286;-45.120503652039325
1739209811.8278399;-33.981070128970906
1739209811.8278513;-31.141103565318915
1739209811.8278625;-38.13080360867914
1739209811.827874;-38.13080360867914
1739209811.8278854;-38.13080360867914
1739209811.8278966;-35.57807855764607
1739209811.827908;-38.13080360867914
1739209811.8279192;-38.13080360867914
1739209811.8279307;-38.13080360867914
1739209811.827942;-32.816014438256545
1739209811.8279533;-33.981070128970906
1739209811.8279648;-38.13080360867914
1739209811.827976;-38.13080360867914
1739209811.8279874;-45.120503652039325
1739209811.8279986;-45.120503652039325
1739209811.82801;-45.120503652039325
1739209811.8280215;-38.13080360867914
1739209811.8280327;-38.13080360867914
1739209811.8280442;-45.120503652039325
1739209811.8280554;-45.120503652039325
1739209811.8280668;-45.120503652039325
1739209811.828078;-38.13080360867914
1739209811.8280895;-38.13080360867914
1739209811.828101;-45.120503652039325
1739209811.8281121;-45.120503652039325
1739209811.8281236;-38.13080360867914
1739209811.8281348;-38.13080360867914
1739209811.8281462;-45.120503652039325
1739209811.8281574;-45.120503652039325
1739209811.8281689;-38.13080360867914
1739209811.8281803;-38.13080360867914
1739209811.8281915;-45.120503652039325
1739209811.828203;-45.120503652039325
1739209811.8282142;-38.13080360867914
1739209811.8282256;-45.120503652039325
1739209811.828237;-38.13080360867914
1739209811.8282483;-38.13080360867914
1739209811.8282597;-45.120503652039325
1739209811.828271;-45.120503652039325
1739209811.8282824;-33.981070128970906
1739209811.8282936;-45.120503652039325
1739209811.828305;-33.981070128970906
1739209811.8283165;-38.13080360867914
1739209811.8283277;-45.120503652039325
1739209811.828339;-38.13080360867914
1739209811.8283503;-38.13080360867914
1739209811.8283617;-38.13080360867914
1739209811.828373;-45.120503652039325
1739209811.8283844;-38.13080360867914
1739209811.8283958;-38.13080360867914
1739209811.828407;-38.13080360867914
1739209811.8284185;-38.13080360867914
1739209811.8284297;-45.120503652039325
1739209811.8284411;-45.120503652039325
1739209811.8284523;-38.13080360867914
1739209811.8284638;-38.13080360867914
1739209811.8284752;-45.120503652039325
1739209811.8284864;-45.120503652039325
1739209811.828498;-45.120503652039325
1739209811.828509;-45.120503652039325
1739209811.8285205;-45.120503652039325
1739209811.828532;-31.141103565318915
1739209811.8285432;-38.13080360867914
1739209811.8285546;-32.816014438256545
1739209811.8285658;-38.13080360867914
1739209811.8285773;-32.816014438256545
1739209811.8285885;-30.49652367304973
1739209811.8286;-45.120503652039325
1739209811.8286114;-45.120503652039325
1739209811.8286226;-45.120503652039325
1739209811.828634;-32.816014438256545
1739209811.8286452;-45.120503652039325
1739209811.8286567;-45.120503652039325
1739209811.8286679;-38.13080360867914
1739209811.8286793;-45.120503652039325
1739209811.8286908;-38.13080360867914
1739209811.828702;-45.120503652039325
1739209811.8287134;-45.120503652039325
1739209811.8287246;-45.120503652039325
1739209811.828736;-45.120503652039325
1739209811.8287475;-45.120503652039325
1739209811.8287587;-35.57807855764607
1739209811.8287702;-35.57807855764607
1739209811.8287814;-38.13080360867914
1739209811.8287928;-35.57807855764607
1739209811.828804;-38.13080360867914
1739209811.8288155;-38.13080360867914
1739209811.828827;-38.13080360867914
1739209811.828838;-35.57807855764607
1739209811.8288496;-38.13080360867914
1739209811.8288608;-45.120503652039325
1739209811.8288722;-38.13080360867914
1739209811.8288834;-35.57807855764607
1739209811.8288949;-45.120503652039325
1739209811.8289063;-45.120503652039325
1739209811.8289175;-38.13080360867914
1739209811.828929;-45.120503652039325
1739209811.8289402;-45.120503652039325
1739209811.8289516;-45.120503652039325
1739209811.8289628;-38.13080360867914
1739209811.8289742;-38.13080360867914
1739209811.8289857;-38.13080360867914
1739209811.828997;-35.57807855764607
1739209811.8290083;-45.120503652039325
1739209811.8290195;-38.13080360867914
1739209811.829031;-38.13080360867914
1739209811.8290424;-31.141103565318893
1739209811.8290536;-45.120503652039325
1739209811.829065;-45.120503652039325
1739209811.8290763;-45.120503652039325
1739209811.8290877;-33.981070128970906
1739209811.829099;-38.13080360867914
1739209811.8291104;-45.120503652039325
1739209811.8291218;-38.13080360867914
1739209811.829133;-45.120503652039325
1739209811.8291445;-38.13080360867914
1739209811.8291557;-45.120503652039325
1739209811.8291671;-38.13080360867914
1739209811.8291783;-38.13080360867914
1739209811.8291898;-45.120503652039325
1739209811.8292012;-45.120503652039325
1739209811.8292124;-38.13080360867914
1739209811.8292239;-26.991370085610736
1739209811.829235;-45.120503652039325
1739209811.8292465;-45.120503652039325
1739209811.829258;-38.13080360867914
1739209811.8292692;-35.57807855764607
1739209811.8292806;-38.13080360867914
1739209811.8292918;-45.120503652039325
1739209811.8293033;-38.13080360867914
1739209811.8293145;-45.120503652039325
1739209811.829326;-45.120503652039325
1739209811.8293374;-45.120503652039325
1739209811.8293486;-45.120503652039325
1739209811.82936;-45.120503652039325
1739209811.8293712;-45.120503652039325
1739209811.8293827;-45.120503652039325
1739209811.8293939;-45.120503652039325
1739209811.8294053;-38.13080360867914
1739209811.8294168;-38.13080360867914
1739209811.829428;-45.120503652039325
1739209811.8294394;-45.120503652039325
1739209811.8294506;-38.13080360867914
1739209811.829462;-45.120503652039325
1739209811.8294735;-45.120503652039325
1739209811.8294847;-45.120503652039325
1739209811.8294961;-33.981070128970906
1739209811.8295074;-35.57807855764607
1739209811.8295188;-38.13080360867914
1739209811.82953;-45.120503652039325
1739209811.8295414;-38.13080360867914
1739209811.829553;-38.13080360867914
1739209811.829564;-38.13080360867914
1739209811.8295755;-33.981070128970906
1739209811.8295867;-38.13080360867914
1739209811.8295982;-45.120503652039325
1739209811.8296094;-45.120503652039325
1739209811.8296208;-38.13080360867914
1739209811.8296323;-45.120503652039325
1739209811.8296435;-45.120503652039325
1739209811.829655;-38.13080360867914
1739209811.8296661;-45.120503652039325
1739209811.8296776;-30.49652367304973
1739209811.829689;-32.816014438256545
1739209811.8297002;-38.13080360867914
1739209811.8297117;-38.13080360867914
1739209811.829723;-45.120503652039325
1739209811.8297343;-38.13080360867914
1739209811.8297455;-38.13080360867914
1739209811.829757;-38.13080360867914
1739209811.8297684;-38.13080360867914
1739209811.8297796;-45.120503652039325
1739209811.829791;-38.13080360867914
1739209811.8298023;-38.13080360867914
1739209811.8298137;-35.57807855764607
1739209811.829825;-38.13080360867914
1739209811.8298364;-45.120503652039325
1739209811.8298478;-38.13080360867914
1739209811.829859;-38.13080360867914
1739209811.8298705;-45.120503652039325
1739209811.8298817;-45.120503652039325
1739209811.829893;-35.57807855764607
1739209811.8299043;-38.13080360867914
1739209811.8299158;-45.120503652039325
1739209811.8299272;-38.13080360867914
1739209811.8299384;-45.120503652039325
1739209811.8299499;-33.981070128970906
1739209811.829961;-33.981070128970906
1739209811.8299725;-45.120503652039325
1739209811.829984;-45.120503652039325
1739209811.8299952;-38.13080360867914
1739209811.8300066;-35.57807855764607
1739209811.8300178;-38.13080360867914
1739209811.8300292;-45.120503652039325
1739209811.8300405;-45.120503652039325
1739209811.830052;-38.13080360867914
1739209811.8300633;-35.57807855764607
1739209811.8300745;-38.13080360867914
1739209811.830086;-45.120503652039325
1739209811.8300972;-45.120503652039325
1739209811.8301086;-38.13080360867914
1739209811.8301198;-38.13080360867914
1739209811.8301313;-45.120503652039325
1739209811.8301427;-45.120503652039325
1739209811.830154;-45.120503652039325
1739209811.8301654;-45.120503652039325
1739209811.8301766;-33.981070128970906
1739209811.830188;-38.13080360867914
1739209811.8301995;-38.13080360867914
1739209811.8302107;-38.13080360867914
1739209811.8302221;-33.981070128970906
1739209811.8302333;-32.816014438256545
1739209811.8302448;-38.13080360867914
1739209811.830256;-45.120503652039325
1739209811.8302674;-35.57807855764607
1739209811.8302789;-38.13080360867914
1739209811.83029;-38.13080360867914
1739209811.8303015;-45.120503652039325
1739209811.8303127;-45.120503652039325
1739209811.8303242;-45.120503652039325
1739209811.8303354;-33.981070128970906
1739209811.8303468;-38.13080360867914
1739209811.8303583;-45.120503652039325
1739209811.8303695;-38.13080360867914
1739209811.830381;-35.57807855764607
1739209811.8303921;-45.120503652039325
1739209811.8304036;-45.120503652039325
1739209811.8304148;-45.120503652039325
1739209811.8304262;-45.120503652039325
1739209811.8304377;-38.13080360867914
1739209811.8304489;-45.120503652039325
1739209811.8304603;-38.13080360867914
1739209811.8304715;-45.120503652039325
1739209811.830483;-38.13080360867914
1739209811.8304944;-45.120503652039325
1739209811.8305056;-28.992665084841942
1739209811.830517;-31.141103565318893
1739209811.8305283;-38.13080360867914
1739209811.8305397;-45.120503652039325
1739209811.830551;-38.13080360867914
1739209811.8305624;-38.13080360867914
1739209811.8305738;-38.13080360867914
1739209811.830585;-32.816014438256545
1739209811.8305964;-38.13080360867914
1739209811.8306077;-38.13080360867914
1739209811.830619;-38.13080360867914
1739209811.8306303;-45.120503652039325
1739209811.8306417;-45.120503652039325
1739209811.8306532;-45.120503652039325
1739209811.8306644;-38.13080360867914
1739209811.8306758;-35.57807855764607
1739209811.830687;-35.57807855764607
1739209811.8306985;-38.13080360867914
1739209811.83071;-45.120503652039325
1739209811.8307211;-38.13080360867914
1739209811.8307326;-35.57807855764607
1739209811.8307438;-38.13080360867914
1739209811.8307552;-38.13080360867914
1739209811.8307664;-38.13080360867914
1739209811.830778;-35.57807855764607
1739209811.8307893;-45.120503652039325
1739209811.8308005;-45.120503652039325
1739209811.830812;-35.57807855764607
1739209811.8308232;-38.13080360867914
1739209811.8308346;-45.120503652039325
1739209811.8308458;-45.120503652039325
1739209811.8308573;-35.57807855764607
1739209811.8308687;-45.120503652039325
1739209811.83088;-45.120503652039325
1739209811.8308914;-38.13080360867914
1739209811.8309026;-38.13080360867914
1739209811.830914;-45.120503652039325
1739209811.8309255;-38.13080360867914
1739209811.8309367;-38.13080360867914
1739209811.830948;-45.120503652039325
1739209811.8309593;-32.816014438256545
1739209811.8309708;-27.8777449560314
1739209811.830982;-45.120503652039325
1739209811.8309934;-45.120503652039325
1739209811.8310049;-33.981070128970906
1739209811.831016;-38.13080360867914
1739209811.8310275;-45.120503652039325
1739209811.8310387;-45.120503652039325
1739209811.8310502;-45.120503652039325
1739209811.8310614;-45.120503652039325
1739209811.8310728;-33.981070128970906
1739209811.8310843;-45.120503652039325
1739209811.8310955;-38.13080360867914
1739209811.831107;-35.57807855764607
1739209811.831118;-38.13080360867914
1739209811.8311296;-45.120503652039325
1739209811.831141;-38.13080360867914
1739209811.8311522;-35.57807855764607
1739209811.8311636;-38.13080360867914
1739209811.8311749;-45.120503652039325
1739209811.8311863;-38.13080360867914
1739209811.8311975;-45.120503652039325
1739209811.831209;-45.120503652039325
1739209811.8312204;-45.120503652039325
1739209811.8312316;-38.13080360867914
1739209811.831243;-35.57807855764607
1739209811.8312542;-38.13080360867914
1739209811.8312657;-45.120503652039325
1739209811.831277;-35.57807855764607
1739209811.8312883;-32.816014438256545
1739209811.8312998;-45.120503652039325
1739209811.831311;-45.120503652039325
1739209811.8313224;-45.120503652039325
1739209811.8313336;-45.120503652039325
1739209811.831345;-38.13080360867914
1739209811.8313563;-45.120503652039325
1739209811.8313677;-45.120503652039325
1739209811.8313792;-38.13080360867914
1739209811.8313904;-38.13080360867914
1739209811.8314018;-45.120503652039325
1739209811.831413;-38.13080360867914
1739209811.8314245;-38.13080360867914
1739209811.831436;-38.13080360867914
1739209811.8314471;-35.57807855764607
1739209811.8314586;-33.981070128970906
1739209811.8314698;-45.120503652039325
1739209811.8314812;-45.120503652039325
1739209811.8314924;-45.120503652039325
1739209811.8315039;-45.120503652039325
1739209811.8315046;-45.120503652039325
1739209811.8315053;-45.120503652039325
1739209811.831506;-45.120503652039325
1739209811.8315067;-38.13080360867914
1739209811.8315074;-38.13080360867914
1739209811.8315082;-45.120503652039325
1739209811.8315089;-45.120503652039325
1739209811.8315096;-45.120503652039325
1739209811.8315103;-38.13080360867914
1739209811.831511;-38.13080360867914
1739209811.8315115;-32.816014438256545
1739209811.8315122;-38.13080360867914
1739209811.831513;-45.120503652039325
1739209811.8315136;-38.13080360867914
1739209811.8315144;-38.13080360867914
1739209811.831515;-38.13080360867914
1739209811.8315158;-38.13080360867914
1739209811.8315165;-38.13080360867914
1739209811.8315172;-38.13080360867914
1739209811.831518;-38.13080360867914
1739209811.8315187;-35.57807855764607
1739209811.8315194;-31.141103565318915
1739209811.83152;-38.13080360867914
1739209811.8315208;-38.13080360867914
1739209811.8315215;-45.120503652039325
1739209811.8315222;-33.981070128970906
1739209811.831523;-38.13080360867914
1739209811.8315237;-45.120503652039325
1739209811.8315244;-33.981070128970906
1739209811.831525;-33.981070128970906
1739209811.8315258;-38.13080360867914
1739209811.8315263;-45.120503652039325
1739209811.831527;-38.13080360867914
1739209811.8315277;-38.13080360867914
1739209811.8315284;-45.120503652039325
1739209811.8315291;-45.120503652039325
1739209811.8315299;-45.120503652039325
1739209811.8315306;-45.120503652039325
1739209811.8315313;-38.13080360867914
1739209811.831532;-45.120503652039325
1739209811.8315327;-45.120503652039325
1739209811.8315334;-38.13080360867914
1739209811.8315341;-45.120503652039325
1739209811.8315349;-38.13080360867914
1739209811.8315356;-35.57807855764607
1739209811.8315363;-45.120503652039325
1739209811.831537;-45.120503652039325
1739209811.8315377;-38.13080360867914
1739209811.8315384;-38.13080360867914
1739209811.8315392;-30.49652367304973
1739209811.8315399;-45.120503652039325
1739209811.8315406;-38.13080360867914
1739209811.831541;-35.57807855764607
1739209811.8315418;-38.13080360867914
1739209811.8315425;-45.120503652039325
1739209811.8315432;-38.13080360867914
1739209811.831544;-38.13080360867914
1739209811.8315446;-30.49652367304973
1739209811.8315454;-45.120503652039325
1739209811.831546;-45.120503652039325
1739209811.8315468;-45.120503652039325
1739209811.8315475;-33.981070128970906
1739209811.8315482;-38.13080360867914
1739209811.831549;-45.120503652039325
1739209811.8315496;-38.13080360867914
1739209811.8315504;-33.981070128970906
1739209811.831551;-38.13080360867914
1739209811.8315518;-38.13080360867914
1739209811.8315525;-45.120503652039325
1739209811.8315532;-45.120503652039325
1739209811.831554;-45.120503652039325
1739209811.8315547;-38.13080360867914
1739209811.8315554;-45.120503652039325
1739209811.8315558;-38.13080360867914
1739209811.8315566;-38.13080360867914
1739209811.8315573;-45.120503652039325
1739209811.831558;-45.120503652039325
1739209811.8315587;-45.120503652039325
1739209811.8315594;-35.57807855764607
1739209811.8315601;-38.13080360867914
1739209811.8315609;-45.120503652039325
1739209811.8315616;-25.826314394896357
1739209811.8315623;-32.816014438256545
1739209811.831563;-45.120503652039325
1739209811.8315637;-45.120503652039325
1739209811.8315644;-33.981070128970906
1739209811.8315651;-45.120503652039325
1739209811.8315659;-38.13080360867914
1739209811.8315666;-45.120503652039325
1739209811.8315673;-32.81601443825658
1739209811.831568;-38.13080360867914
1739209811.8315687;-38.13080360867914
1739209811.8315694;-45.120503652039325
1739209811.8315701;-33.981070128970906
1739209811.8315706;-35.57807855764607
1739209811.8315713;-45.120503652039325
1739209811.831572;-45.120503652039325
1739209811.8315728;-28.992665084841942
1739209811.8315735;-35.57807855764607
1739209811.8315742;-38.13080360867914
1739209811.831575;-38.13080360867914
1739209811.8315756;-45.120503652039325
1739209811.8315763;-38.13080360867914
1739209811.831577;-38.13080360867914
1739209811.8315778;-45.120503652039325
1739209811.8315785;-45.120503652039325
1739209811.8315792;-45.120503652039325
1739209811.83158;-38.13080360867914
1739209811.8315806;-38.13080360867914
1739209811.8315814;-38.13080360867914
1739209811.831582;-45.120503652039325
1739209811.8315828;-45.120503652039325
1739209811.8315835;-45.120503652039325
1739209811.8315842;-45.120503652039325
1739209811.8315847;-38.13080360867914
1739209811.8315854;-38.13080360867914
1739209811.8315861;-38.13080360867914
1739209811.8315868;-38.13080360867914
1739209811.8315876;-35.57807855764607
1739209811.8315883;-33.981070128970906
1739209811.831589;-32.816014438256545
1739209811.8315897;-35.57807855764607
1739209811.8315904;-38.13080360867914
1739209811.8315911;-38.13080360867914
1739209811.8315918;-32.816014438256545
1739209811.8315926;-45.120503652039325
1739209811.8315933;-45.120503652039325
1739209811.831594;-35.57807855764607
1739209811.8315947;-35.57807855764607
1739209811.8315954;-38.13080360867914
1739209811.8315961;-45.120503652039325
1739209811.8315969;-38.13080360867914
1739209811.8315976;-38.13080360867914
1739209811.8315983;-45.120503652039325
1739209811.831599;-33.981070128970906
1739209811.8315995;-38.13080360867914
1739209811.8316002;-45.120503652039325
1739209811.831601;-30.49652367304973
1739209811.8316016;-32.816014438256545
1739209811.8316023;-45.120503652039325
1739209811.831603;-45.120503652039325
1739209811.8316038;-33.981070128970906
1739209811.8316045;-38.13080360867914
1739209811.8316052;-45.120503652039325
1739209811.831606;-45.120503652039325
1739209811.8316066;-38.13080360867914
1739209811.8316073;-45.120503652039325
1739209811.831608;-45.120503652039325
1739209811.8316088;-45.120503652039325
1739209811.8316095;-38.13080360867914
1739209811.8316102;-38.13080360867914
1739209811.831611;-45.120503652039325
1739209811.8316116;-45.120503652039325
1739209811.8316123;-45.120503652039325
1739209811.831613;-38.13080360867914
1739209811.8316138;-35.57807855764607
1739209811.8316143;-38.13080360867914
1739209811.831615;-45.120503652039325
1739209811.8316157;-45.120503652039325
1739209811.8316164;-45.120503652039325
1739209811.831617;-45.120503652039325
1739209811.8316178;-35.57807855764607
1739209811.8316185;-45.120503652039325
1739209811.8316193;-38.13080360867914
1739209811.83162;-35.57807855764607
1739209811.8316207;-35.57807855764607
1739209811.8316214;-38.13080360867914
1739209811.8316221;-38.13080360867914
1739209811.8316228;-32.816014438256545
1739209811.8316236;-45.120503652039325
1739209811.8316243;-38.13080360867914
1739209811.831625;-35.57807855764607
1739209811.8316257;-35.57807855764607
1739209811.8316264;-38.13080360867914
1739209811.8316271;-35.57807855764607
1739209811.8316278;-45.120503652039325
1739209811.8316286;-35.57807855764607
1739209811.831629;-38.13080360867914
1739209811.8316298;-45.120503652039325
1739209811.8316305;-45.120503652039325
1739209811.8316312;-45.120503652039325
1739209811.831632;-38.13080360867914
1739209811.8316326;-45.120503652039325
1739209811.8316333;-45.120503652039325
1739209811.831634;-38.13080360867914
1739209811.8316348;-38.13080360867914
1739209811.8316355;-38.13080360867914
1739209811.8316362;-45.120503652039325
1739209811.831637;-45.120503652039325
1739209811.8316376;-45.120503652039325
1739209811.8316383;-32.816014438256545
1739209811.831639;-45.120503652039325
1739209811.8316398;-45.120503652039325
1739209811.8316405;-35.57807855764607
1739209811.8316412;-33.981070128970906
1739209811.831642;-31.141103565318915
1739209811.8316426;-38.13080360867914
1739209811.8316433;-45.120503652039325
1739209811.8316438;-45.120503652039325
1739209811.8316445;-45.120503652039325
1739209811.8316453;-45.120503652039325
1739209811.831646;-38.13080360867914
1739209811.8316467;-38.13080360867914
1739209811.8316474;-38.13080360867914
1739209811.831648;-38.13080360867914
1739209811.8316488;-38.13080360867914
1739209811.8316495;-35.57807855764607
1739209811.8316503;-38.13080360867914
1739209811.831651;-45.120503652039325
1739209811.8316517;-45.120503652039325
1739209811.8316524;-28.992665084841942
1739209811.831653;-31.141103565318915
1739209811.8316538;-38.13080360867914
1739209811.8316545;-35.57807855764607
1739209811.8316553;-33.981070128970906
1739209811.831656;-33.981070128970906
1739209811.8316567;-45.120503652039325
1739209811.8316574;-38.13080360867914
1739209811.8316581;-38.13080360867914
1739209811.8316586;-33.981070128970906
1739209811.8316593;-45.120503652039325
1739209811.83166;-45.120503652039325
1739209811.8316607;-38.13080360867914
1739209811.8316615;-38.13080360867914
1739209811.8316622;-45.120503652039325
1739209811.831663;-38.13080360867914
1739209811.8316636;-31.141103565318915
1739209811.8316643;-33.981070128970906
1739209811.831665;-45.120503652039325
1739209811.8316658;-33.981070128970906
1739209811.8316665;-38.13080360867914
1739209811.8316672;-33.981070128970906
1739209811.831668;-45.120503652039325
1739209811.8316686;-38.13080360867914
1739209811.8316693;-38.13080360867914
1739209811.83167;-45.120503652039325
1739209811.8316708;-45.120503652039325
1739209811.8316715;-45.120503652039325
1739209811.8316722;-45.120503652039325
1739209811.831673;-38.13080360867914
1739209811.8316734;-35.57807855764607
1739209811.831674;-38.13080360867914
1739209811.8316748;-45.120503652039325
1739209811.8316755;-38.13080360867914
1739209811.8316762;-45.120503652039325
1739209811.831677;-45.120503652039325
1739209811.8316777;-45.120503652039325
1739209811.8316784;-38.13080360867914
1739209811.831679;-45.120503652039325
1739209811.8316798;-45.120503652039325
1739209811.8316805;-38.13080360867914
1739209811.8316813;-33.981070128970906
1739209811.831682;-45.120503652039325
1739209811.8316827;-45.120503652039325
1739209811.8316834;-45.120503652039325
1739209811.831684;-38.13080360867914
1739209811.8316848;-38.13080360867914
1739209811.8316855;-45.120503652039325
1739209811.8316863;-38.13080360867914
1739209811.831687;-28.992665084841942
1739209811.8316877;-38.13080360867914
1739209811.8316882;-38.13080360867914
1739209811.831689;-45.120503652039325
1739209811.8316896;-38.13080360867914
1739209811.8316903;-45.120503652039325
1739209811.831691;-45.120503652039325
1739209811.8316917;-33.981070128970906
1739209811.8316925;-32.816014438256545
1739209811.8316932;-45.120503652039325
1739209811.831694;-45.120503652039325
1739209811.8316946;-45.120503652039325
1739209811.8316953;-38.13080360867914
1739209811.831696;-45.120503652039325
1739209811.8316967;-38.13080360867914
1739209811.8316975;-35.57807855764607
1739209811.8316982;-38.13080360867914
1739209811.831699;-45.120503652039325
1739209811.8316996;-38.13080360867914
1739209811.8317003;-35.57807855764607
1739209811.831701;-38.13080360867914
1739209811.8317018;-45.120503652039325
1739209811.8317025;-38.13080360867914
1739209811.831703;-35.57807855764607
1739209811.8317037;-38.13080360867914
1739209811.8317044;-45.120503652039325
1739209811.831705;-45.120503652039325
1739209811.8317058;-35.57807855764607
1739209811.8317065;-45.120503652039325
1739209811.8317072;-45.120503652039325
1739209811.831708;-38.13080360867914
1739209811.8317087;-38.13080360867914
1739209811.8317094;-45.120503652039325
1739209811.83171;-45.120503652039325
1739209811.8317108;-45.120503652039325
1739209811.8317115;-45.120503652039325
1739209811.8317122;-38.13080360867914
1739209811.831713;-35.57807855764607
1739209811.8317137;-38.13080360867914
1739209811.8317144;-32.816014438256545
1739209811.831715;-32.816014438256545
1739209811.8317158;-45.120503652039325
1739209811.8317165;-45.120503652039325
1739209811.8317173;-38.13080360867914
1739209811.8317177;-38.13080360867914
1739209811.8317184;-45.120503652039325
1739209811.8317192;-38.13080360867914
1739209811.8317199;-45.120503652039325
1739209811.8317206;-45.120503652039325
1739209811.8317213;-38.13080360867914
1739209811.831722;-45.120503652039325
1739209811.8317227;-45.120503652039325
1739209811.8317235;-45.120503652039325
1739209811.8317242;-33.981070128970906
1739209811.831725;-38.13080360867914
1739209811.8317256;-45.120503652039325
1739209811.8317263;-38.13080360867914
1739209811.831727;-38.13080360867914
1739209811.8317277;-45.120503652039325
1739209811.8317285;-38.13080360867914
1739209811.8317292;-45.120503652039325
1739209811.83173;-38.13080360867914
1739209811.8317306;-38.13080360867914
1739209811.8317313;-45.120503652039325
1739209811.8317318;-45.120503652039325
1739209811.8317325;-45.120503652039325
1739209811.8317332;-45.120503652039325
1739209811.831734;-45.120503652039325
1739209811.8317347;-38.13080360867914
1739209811.8317354;-35.57807855764607
1739209811.831736;-38.13080360867914
1739209811.8317368;-38.13080360867914
1739209811.8317375;-38.13080360867914
1739209811.8317382;-35.57807855764607
1739209811.831739;-38.13080360867914
1739209811.8317397;-35.57807855764607
1739209811.8317404;-38.13080360867914
1739209811.831741;-45.120503652039325
1739209811.8317418;-38.13080360867914
1739209811.8317425;-45.120503652039325
1739209811.8317432;-45.120503652039325
1739209811.831744;-38.13080360867914
1739209811.8317447;-38.13080360867914
1739209811.8317454;-38.13080360867914
1739209811.831746;-38.13080360867914
1739209811.8317466;-38.13080360867914
1739209811.8317473;-33.981070128970906
1739209811.831748;-32.816014438256545
1739209811.8317487;-38.13080360867914
1739209811.8317494;-33.981070128970906
1739209811.8317502;-38.13080360867914
1739209811.8317509;-38.13080360867914
1739209811.8317516;-38.13080360867914
1739209811.8317523;-45.120503652039325
1739209811.831753;-38.13080360867914
1739209811.8317537;-38.13080360867914
1739209811.8317544;-38.13080360867914
1739209811.8317552;-45.120503652039325
1739209811.8317559;-45.120503652039325
1739209811.8317566;-45.120503652039325
1739209811.8317573;-45.120503652039325
1739209811.831758;-45.120503652039325
1739209811.8317587;-38.13080360867914
1739209811.8317595;-32.816014438256545
1739209811.8317602;-45.120503652039325
1739209811.831761;-33.981070128970906
1739209811.8317614;-35.57807855764607
1739209811.831762;-38.13080360867914
1739209811.8317628;-38.13080360867914
1739209811.8317635;-45.120503652039325
1739209811.8317642;-38.13080360867914
1739209811.831765;-38.13080360867914
1739209811.8317657;-38.13080360867914
1739209811.8317664;-45.120503652039325
1739209811.831767;-45.120503652039325
1739209811.8317678;-45.120503652039325
1739209811.8317685;-45.120503652039325
1739209811.8317692;-45.120503652039325
1739209811.83177;-45.120503652039325
1739209811.8317707;-38.13080360867914
1739209811.8317714;-38.13080360867914
1739209811.831772;-38.13080360867914
1739209811.8317728;-45.120503652039325
1739209811.8317735;-38.13080360867914
1739209811.8317742;-38.13080360867914
1739209811.831775;-33.981070128970906
1739209811.8317757;-38.13080360867914
1739209811.8317761;-38.13080360867914
1739209811.8317769;-38.13080360867914
1739209811.8317776;-28.992665084841942
1739209811.8317783;-33.981070128970906
1739209811.831779;-45.120503652039325
1739209811.8317797;-35.57807855764607
1739209811.8317804;-38.13080360867914
1739209811.8317811;-45.120503652039325
1739209811.8317819;-45.120503652039325
1739209811.8317826;-33.981070128970906
1739209811.8317833;-38.13080360867914
1739209811.831784;-38.13080360867914
1739209811.8317847;-45.120503652039325
1739209811.8317854;-45.120503652039325
1739209811.8317862;-35.57807855764607
1739209811.8317869;-38.13080360867914
1739209811.8317876;-45.120503652039325
1739209811.8317883;-38.13080360867914
1739209811.831789;-31.141103565318915
1739209811.8317897;-31.141103565318915
1739209811.8317904;-45.120503652039325
1739209811.831791;-45.120503652039325
1739209811.8317916;-45.120503652039325
1739209811.8317924;-38.13080360867914
1739209811.831793;-35.57807855764607
1739209811.8317938;-38.13080360867914
1739209811.8317945;-38.13080360867914
1739209811.8317952;-30.49652367304973
1739209811.831796;-45.120503652039325
1739209811.8317966;-38.13080360867914
1739209811.8317974;-45.120503652039325
1739209811.831798;-38.13080360867914
1739209811.8317988;-32.816014438256545
1739209811.8317995;-45.120503652039325
1739209811.8318002;-45.120503652039325
1739209811.831801;-38.13080360867914
1739209811.8318017;-35.57807855764607
1739209811.8318024;-38.13080360867914
1739209811.831803;-38.13080360867914
1739209811.8318038;-38.13080360867914
