CAN Message; 0x1a7:00004af4b3bbb825
1739209702.2557666;-45.120503652039325
1739209702.2557685;-45.120503652039325
1739209702.2557704;-32.816014438256545
1739209702.2557726;-33.981070128970906
1739209702.2557745;-38.13080360867914
1739209702.2557766;-38.13080360867914
1739209702.2557786;-38.13080360867914
1739209702.2557807;-38.13080360867914
1739209702.2557826;-45.120503652039325
1739209702.2557847;-45.120503652039325
1739209702.2557867;-45.120503652039325
1739209702.2557886;-45.120503652039325
1739209702.2557907;-45.120503652039325
1739209702.2557926;-38.13080360867914
1739209702.2557948;-45.120503652039325
1739209702.2557967;-45.120503652039325
1739209702.2557988;-45.120503652039325
1739209702.2558007;-33.981070128970906
1739209702.2558029;-26.991370085610736
1739209702.2558048;-28.992665084841942
1739209702.2558067;-45.120503652039325
1739209702.2558088;-38.13080360867914
1739209702.2558107;-38.13080360867914
1739209702.255813;-38.13080360867914
1739209702.2558148;-45.120503652039325
1739209702.255817;-38.13080360867914
1739209702.2558188;-38.13080360867914
1739209702.255821;-45.120503652039325
1739209702.255823;-45.120503652039325
1739209702.2558248;-45.120503652039325
1739209702.255827;-45.120503652039325
1739209702.2558289;-45.120503652039325
1739209702.255831;-45.120503652039325
1739209702.255833;-45.120503652039325
1739209702.255835;-38.13080360867914
1739209702.255837;-38.13080360867914
1739209702.255839;-45.120503652039325
1739209702.255841;-45.120503652039325
1739209702.255843;-45.120503652039325
1739209702.255845;-45.120503652039325
1739209702.255847;-35.57807855764607
1739209702.2558491;-45.120503652039325
1739209702.255851;-45.120503652039325
1739209702.2558532;-38.13080360867914
1739209702.255855;-38.13080360867914
1739209702.2558572;-45.120503652039325
1739209702.2558591;-45.120503652039325
1739209702.255861;-38.13080360867914
1739209702.2558632;-45.120503652039325
1739209702.255865;-45.120503652039325
1739209702.2558672;-45.120503652039325
1739209702.2558692;-35.57807855764607
1739209702.2558713;-35.57807855764607
1739209702.2558732;-38.13080360867914
1739209702.255875;-45.120503652039325
1739209702.2558773;-45.120503652039325
1739209702.2558792;-38.13080360867914
1739209702.2558813;-38.13080360867914
1739209702.2558832;-30.49652367304973
1739209702.2558854;-27.267205301931607
1739209702.2558873;-45.120503652039325
1739209702.2558894;-38.13080360867914
1739209702.2558913;-35.57807855764607
1739209702.2558932;-33.981070128970906
1739209702.2558954;-45.120503652039325
1739209702.2558973;-35.57807855764607
1739209702.2558994;-38.13080360867914
1739209702.2559013;-38.13080360867914
1739209702.2559035;-45.120503652039325
1739209702.2559054;-45.120503652039325
1739209702.2559075;-33.981070128970906
1739209702.2559094;-45.120503652039325
1739209702.2559114;-45.120503652039325
1739209702.2559135;-38.13080360867914
1739209702.2559154;-38.13080360867914
1739209702.2559175;-27.267205301931607
1739209702.2559195;-45.120503652039325
1739209702.2559216;-45.120503652039325
1739209702.2559235;-45.120503652039325
1739209702.2559257;-38.13080360867914
1739209702.2559276;-38.13080360867914
1739209702.2559295;-38.13080360867914
1739209702.2559316;-45.120503652039325
1739209702.2559335;-30.49652367304973
1739209702.2559357;-45.120503652039325
1739209702.2559376;-45.120503652039325
1739209702.2559397;-38.13080360867914
1739209702.2559416;-45.120503652039325
1739209702.2559438;-45.120503652039325
1739209702.2559457;-45.120503652039325
1739209702.2559476;-45.120503652039325
1739209702.2559497;-33.981070128970906
1739209702.2559516;-45.120503652039325
1739209702.2559538;-38.13080360867914
1739209702.2559557;-45.120503652039325
1739209702.2559578;-45.120503652039325
1739209702.2559597;-38.13080360867914
1739209702.255962;-45.120503652039325
1739209702.2559638;-38.13080360867914
1739209702.2559657;-38.13080360867914
1739209702.2559679;-38.13080360867914
1739209702.2559698;-38.13080360867914
1739209702.255972;-45.120503652039325
1739209702.2559738;-45.120503652039325
1739209702.255976;-32.816014438256545
1739209702.2559779;-38.13080360867914
1739209702.25598;-45.120503652039325
1739209702.255982;-33.981070128970906
1739209702.2559838;-45.120503652039325
1739209702.255986;-38.13080360867914
1739209702.255988;-38.13080360867914
1739209702.25599;-38.13080360867914
1739209702.255992;-45.120503652039325
1739209702.255994;-45.120503652039325
1739209702.255996;-38.13080360867914
1739209702.2559981;-38.13080360867914
1739209702.256;-38.13080360867914
1739209702.256002;-38.13080360867914
1739209702.256004;-45.120503652039325
1739209702.256006;-33.981070128970906
1739209702.2560081;-35.57807855764607
1739209702.25601;-45.120503652039325
1739209702.2560122;-38.13080360867914
1739209702.256014;-33.981070128970906
1739209702.2560163;-45.120503652039325
1739209702.2560182;-45.120503652039325
1739209702.25602;-38.13080360867914
1739209702.2560222;-38.13080360867914
1739209702.2560241;-45.120503652039325
1739209702.2560263;-45.120503652039325
1739209702.2560282;-38.13080360867914
1739209702.2560303;-38.13080360867914
1739209702.2560322;-45.120503652039325
1739209702.2560344;-45.120503652039325
1739209702.2560363;-45.120503652039325
1739209702.2560382;-33.981070128970906
1739209702.2560403;-32.816014438256545
1739209702.2560422;-45.120503652039325
1739209702.2560444;-38.13080360867914
1739209702.2560463;-38.13080360867914
1739209702.2560484;-45.120503652039325
1739209702.2560503;-45.120503652039325
1739209702.2560525;-45.120503652039325
1739209702.2560544;-38.13080360867914
1739209702.2560563;-45.120503652039325
1739209702.2560585;-38.13080360867914
1739209702.2560604;-38.13080360867914
1739209702.2560625;-38.13080360867914
1739209702.2560644;-45.120503652039325
1739209702.2560666;-38.13080360867914
1739209702.2560685;-35.57807855764607
1739209702.2560706;-38.13080360867914
1739209702.2560725;-45.120503652039325
1739209702.2560744;-38.13080360867914
1739209702.2560766;-38.13080360867914
1739209702.2560785;-38.13080360867914
1739209702.2560806;-38.13080360867914
1739209702.2560825;-38.13080360867914
1739209702.2560847;-35.57807855764607
1739209702.2560866;-38.13080360867914
1739209702.2560885;-45.120503652039325
1739209702.2560906;-45.120503652039325
1739209702.2560925;-38.13080360867914
1739209702.2560947;-33.981070128970906
1739209702.2560966;-45.120503652039325
1739209702.2560987;-45.120503652039325
1739209702.2561007;-45.120503652039325
1739209702.2561028;-38.13080360867914
1739209702.2561047;-33.981070128970906
1739209702.2561066;-45.120503652039325
1739209702.2561088;-45.120503652039325
1739209702.2561107;-45.120503652039325
1739209702.2561128;-31.141103565318893
1739209702.2561147;-35.57807855764607
1739209702.2561169;-45.120503652039325
1739209702.2561188;-38.13080360867914
1739209702.256121;-32.816014438256545
1739209702.2561228;-38.13080360867914
1739209702.2561247;-45.120503652039325
1739209702.2561269;-38.13080360867914
1739209702.2561288;-45.120503652039325
1739209702.256131;-45.120503652039325
1739209702.2561328;-45.120503652039325
1739209702.256135;-45.120503652039325
1739209702.256137;-45.120503652039325
1739209702.256139;-38.13080360867914
1739209702.256141;-38.13080360867914
1739209702.2561429;-38.13080360867914
1739209702.256145;-45.120503652039325
1739209702.256147;-38.13080360867914
1739209702.256149;-35.57807855764607
1739209702.256151;-45.120503652039325
1739209702.256153;-35.57807855764607
1739209702.256155;-45.120503652039325
1739209702.2561572;-38.13080360867914
1739209702.256159;-45.120503652039325
1739209702.256161;-29.438486411369333
1739209702.2561631;-35.57807855764607
1739209702.256165;-45.120503652039325
1739209702.2561672;-38.13080360867914
1739209702.256169;-45.120503652039325
1739209702.2561712;-45.120503652039325
1739209702.2561731;-45.120503652039325
1739209702.2561753;-38.13080360867914
1739209702.2561772;-45.120503652039325
1739209702.256179;-45.120503652039325
1739209702.2561812;-38.13080360867914
1739209702.2561831;-35.57807855764607
1739209702.2561853;-45.120503652039325
1739209702.2561872;-45.120503652039325
1739209702.2561893;-38.13080360867914
1739209702.2561913;-45.120503652039325
1739209702.2561934;-38.13080360867914
1739209702.2561953;-38.13080360867914
1739209702.2561972;-45.120503652039325
1739209702.2561994;-45.120503652039325
1739209702.2562013;-45.120503652039325
1739209702.2562034;-45.120503652039325
1739209702.2562053;-35.57807855764607
1739209702.2562075;-45.120503652039325
1739209702.2562094;-33.981070128970906
1739209702.2562115;-31.141103565318915
1739209702.2562134;-45.120503652039325
1739209702.2562153;-45.120503652039325
1739209702.2562175;-33.981070128970906
1739209702.2562194;-38.13080360867914
1739209702.2562215;-38.13080360867914
1739209702.2562234;-28.992665084841942
1739209702.2562256;-38.13080360867914
1739209702.2562275;-45.120503652039325
1739209702.2562296;-45.120503652039325
1739209702.2562315;-38.13080360867914
1739209702.2562335;-38.13080360867914
1739209702.2562356;-45.120503652039325
1739209702.2562375;-45.120503652039325
1739209702.2562397;-45.120503652039325
1739209702.2562416;-30.49652367304973
1739209702.2562437;-33.981070128970906
1739209702.2562456;-45.120503652039325
1739209702.2562478;-45.120503652039325
1739209702.2562497;-35.57807855764607
1739209702.2562516;-45.120503652039325
1739209702.2562537;-45.120503652039325
1739209702.2562556;-38.13080360867914
1739209702.2562578;-45.120503652039325
1739209702.2562597;-45.120503652039325
1739209702.2562618;-45.120503652039325
1739209702.2562637;-38.13080360867914
1739209702.2562659;-38.13080360867914
1739209702.2562678;-45.120503652039325
1739209702.2562697;-38.13080360867914
1739209702.2562718;-45.120503652039325
1739209702.2562737;-45.120503652039325
1739209702.256276;-45.120503652039325
1739209702.2562778;-38.13080360867914
1739209702.25628;-38.13080360867914
1739209702.2562819;-45.120503652039325
1739209702.2562838;-45.120503652039325
1739209702.256286;-38.13080360867914
1739209702.2562878;-45.120503652039325
1739209702.25629;-38.13080360867914
1739209702.2562919;-35.57807855764607
1739209702.256294;-35.57807855764607
1739209702.256296;-38.13080360867914
1739209702.256298;-45.120503652039325
1739209702.2563;-31.141103565318915
1739209702.2563019;-38.13080360867914
1739209702.256304;-38.13080360867914
1739209702.256306;-45.120503652039325
1739209702.256308;-38.13080360867914
1739209702.25631;-35.57807855764607
1739209702.2563121;-38.13080360867914
1739209702.256314;-45.120503652039325
1739209702.2563162;-45.120503652039325
1739209702.256318;-45.120503652039325
1739209702.25632;-45.120503652039325
1739209702.2563221;-45.120503652039325
1739209702.256324;-38.13080360867914
1739209702.2563262;-45.120503652039325
1739209702.256328;-45.120503652039325
1739209702.2563303;-35.57807855764607
1739209702.2563322;-38.13080360867914
1739209702.2563343;-45.120503652039325
1739209702.2563362;-33.981070128970906
1739209702.2563381;-45.120503652039325
1739209702.2563403;-38.13080360867914
1739209702.2563422;-38.13080360867914
1739209702.2563443;-45.120503652039325
1739209702.2563462;-38.13080360867914
1739209702.2563484;-33.981070128970906
1739209702.2563503;-38.13080360867914
1739209702.2563524;-45.120503652039325
1739209702.2563543;-35.57807855764607
1739209702.2563562;-45.120503652039325
1739209702.2563584;-45.120503652039325
1739209702.2563603;-45.120503652039325
1739209702.2563624;-45.120503652039325
1739209702.2563643;-45.120503652039325
1739209702.2563665;-45.120503652039325
1739209702.2563684;-45.120503652039325
1739209702.2563705;-45.120503652039325
1739209702.2563725;-33.981070128970906
1739209702.2563744;-32.816014438256545
1739209702.2563765;-38.13080360867914
1739209702.2563784;-38.13080360867914
1739209702.2563806;-38.13080360867914
1739209702.2563825;-32.816014438256545
1739209702.2563846;-45.120503652039325
1739209702.2563865;-45.120503652039325
1739209702.2563887;-45.120503652039325
1739209702.2563906;-45.120503652039325
1739209702.2563925;-38.13080360867914
1739209702.2563946;-45.120503652039325
1739209702.2563965;-45.120503652039325
1739209702.2563987;-45.120503652039325
1739209702.2564006;-45.120503652039325
1739209702.2564027;-45.120503652039325
1739209702.2564046;-45.120503652039325
1739209702.2564068;-33.981070128970906
1739209702.2564087;-38.13080360867914
1739209702.2564106;-45.120503652039325
1739209702.2564127;-38.13080360867914
1739209702.2564147;-38.13080360867914
1739209702.2564168;-33.981070128970906
1739209702.2564187;-45.120503652039325
1739209702.2564209;-31.141103565318915
1739209702.2564228;-28.58837851428586
1739209702.256425;-38.13080360867914
1739209702.2564268;-45.120503652039325
1739209702.2564287;-38.13080360867914
1739209702.2564309;-38.13080360867914
1739209702.2564328;-45.120503652039325
1739209702.256435;-38.13080360867914
1739209702.2564368;-45.120503652039325
1739209702.256439;-33.981070128970956
1739209702.2564409;-38.13080360867914
1739209702.256443;-45.120503652039325
1739209702.256445;-45.120503652039325
1739209702.2564468;-45.120503652039325
1739209702.256449;-38.13080360867914
1739209702.256451;-38.13080360867914
1739209702.256453;-38.13080360867914
1739209702.256455;-27.8777449560314
1739209702.256457;-38.13080360867914
1739209702.256459;-45.120503652039325
1739209702.2564611;-38.13080360867914
1739209702.256463;-38.13080360867914
1739209702.256465;-45.120503652039325
1739209702.256467;-45.120503652039325
1739209702.256469;-38.13080360867914
1739209702.2564712;-45.120503652039325
1739209702.256473;-45.120503652039325
1739209702.2564752;-35.57807855764607
1739209702.256477;-38.13080360867914
1739209702.2564793;-45.120503652039325
1739209702.2564812;-45.120503652039325
1739209702.256483;-45.120503652039325
1739209702.2564852;-45.120503652039325
1739209702.2564871;-45.120503652039325
1739209702.2564893;-38.13080360867914
1739209702.2564912;-35.57807855764607
1739209702.2564933;-38.13080360867914
1739209702.2564952;-38.13080360867914
1739209702.2564971;-38.13080360867914
1739209702.2564993;-45.120503652039325
1739209702.2565012;-38.13080360867914
1739209702.2565033;-38.13080360867914
1739209702.2565053;-38.13080360867914
1739209702.2565074;-45.120503652039325
1739209702.2565093;-45.120503652039325
1739209702.2565114;-45.120503652039325
1739209702.2565134;-45.120503652039325
1739209702.2565153;-45.120503652039325
1739209702.2565174;-38.13080360867914
1739209702.2565193;-45.120503652039325
1739209702.2565215;-45.120503652039325
1739209702.2565234;-45.120503652039325
1739209702.2565255;-45.120503652039325
1739209702.2565274;-45.120503652039325
1739209702.2565296;-38.13080360867914
1739209702.2565315;-45.120503652039325
1739209702.2565334;-45.120503652039325
1739209702.2565355;-29.438486411369333
1739209702.2565374;-32.816014438256545
1739209702.2565396;-45.120503652039325
1739209702.2565415;-38.13080360867914
1739209702.2565436;-45.120503652039325
1739209702.2565455;-45.120503652039325
1739209702.2565477;-45.120503652039325
1739209702.2565496;-45.120503652039325
1739209702.2565515;-45.120503652039325
1739209702.2565536;-45.120503652039325
1739209702.2565556;-45.120503652039325
1739209702.2565577;-45.120503652039325
1739209702.2565596;-31.141103565318893
1739209702.2565618;-33.981070128970906
1739209702.2565637;-45.120503652039325
1739209702.2565658;-38.13080360867914
1739209702.2565677;-38.13080360867914
1739209702.2565696;-33.981070128970906
1739209702.2565718;-45.120503652039325
1739209702.2565737;-45.120503652039325
1739209702.2565758;-45.120503652039325
1739209702.2565777;-38.13080360867914
1739209702.2565799;-45.120503652039325
1739209702.2565818;-45.120503652039325
1739209702.256584;-33.981070128970906
1739209702.2565858;-32.816014438256545
1739209702.2565877;-45.120503652039325
1739209702.25659;-38.13080360867914
1739209702.2565918;-32.816014438256545
1739209702.256594;-38.13080360867914
1739209702.2565958;-45.120503652039325
1739209702.256598;-45.120503652039325
1739209702.2566;-45.120503652039325
1739209702.256602;-45.120503652039325
1739209702.256604;-45.120503652039325
1739209702.2566059;-45.120503652039325
1739209702.256608;-45.120503652039325
1739209702.25661;-38.13080360867914
1739209702.256612;-38.13080360867914
1739209702.256614;-45.120503652039325
1739209702.256616;-45.120503652039325
1739209702.256618;-38.13080360867914
1739209702.2566202;-32.816014438256545
1739209702.256622;-38.13080360867914
1739209702.256624;-45.120503652039325
1739209702.2566261;-45.120503652039325
1739209702.256628;-45.120503652039325
1739209702.2566302;-45.120503652039325
1739209702.256632;-45.120503652039325
1739209702.2566342;-38.13080360867914
1739209702.2566361;-38.13080360867914
1739209702.2566383;-38.13080360867914
1739209702.2566402;-45.120503652039325
1739209702.256642;-38.13080360867914
1739209702.2566442;-38.13080360867914
1739209702.2566462;-38.13080360867914
1739209702.2566483;-45.120503652039325
1739209702.2566502;-38.13080360867914
1739209702.2566524;-38.13080360867914
1739209702.2566543;-38.13080360867914
1739209702.2566564;-45.120503652039325
1739209702.2566583;-45.120503652039325
1739209702.2566602;-38.13080360867914
1739209702.2566624;-38.13080360867914
1739209702.2566643;-35.57807855764607
1739209702.2566664;-33.981070128970906
1739209702.2566683;-38.13080360867914
1739209702.2566705;-38.13080360867914
1739209702.2566724;-45.120503652039325
1739209702.2566745;-38.13080360867914
1739209702.2566764;-38.13080360867914
1739209702.2566783;-38.13080360867914
1739209702.2566805;-45.120503652039325
1739209702.2566824;-38.13080360867914
1739209702.2566845;-45.120503652039325
1739209702.2566864;-38.13080360867914
1739209702.2566886;-38.13080360867914
1739209702.2566905;-45.120503652039325
1739209702.2566926;-38.13080360867914
1739209702.2566946;-38.13080360867914
1739209702.2566965;-35.57807855764607
1739209702.2566986;-38.13080360867914
1739209702.2567005;-38.13080360867914
1739209702.2567027;-45.120503652039325
1739209702.2567046;-38.13080360867914
1739209702.2567067;-38.13080360867914
1739209702.2567086;-45.120503652039325
1739209702.2567105;-38.13080360867914
1739209702.2567127;-38.13080360867914
1739209702.2567146;-35.57807855764607
1739209702.2567167;-38.13080360867914
1739209702.2567186;-45.120503652039325
1739209702.2567208;-38.13080360867914
1739209702.2567227;-33.981070128970906
1739209702.2567248;-45.120503652039325
1739209702.2567267;-45.120503652039325
1739209702.2567286;-38.13080360867914
1739209702.2567308;-38.13080360867914
1739209702.2567327;-35.57807855764607
1739209702.2567348;-33.981070128970906
1739209702.2567368;-35.57807855764607
1739209702.256739;-45.120503652039325
1739209702.2567408;-38.13080360867914
1739209702.256743;-35.57807855764607
1739209702.2567449;-35.57807855764607
1739209702.2567468;-31.141103565318915
1739209702.256749;-31.141103565318915
1739209702.2567508;-38.13080360867914
1739209702.256753;-35.57807855764607
1739209702.2567549;-35.57807855764607
1739209702.256757;-38.13080360867914
1739209702.256759;-45.120503652039325
1739209702.256761;-38.13080360867914
1739209702.256763;-38.13080360867914
1739209702.256765;-45.120503652039325
1739209702.256767;-35.57807855764607
1739209702.256769;-45.120503652039325
1739209702.256771;-38.13080360867914
1739209702.256773;-38.13080360867914
1739209702.2567751;-38.13080360867914
1739209702.256777;-45.120503652039325
1739209702.2567792;-45.120503652039325
1739209702.256781;-45.120503652039325
1739209702.256783;-45.120503652039325
1739209702.2567852;-45.120503652039325
1739209702.256787;-45.120503652039325
1739209702.2567892;-38.13080360867914
1739209702.256791;-38.13080360867914
1739209702.2567933;-45.120503652039325
1739209702.2567952;-33.981070128970906
1739209702.2567973;-28.992665084841942
1739209702.2567992;-45.120503652039325
1739209702.2504654;-38.13080360867914
1739209702.2504694;-35.57807855764607
1739209702.2504737;-45.120503652039325
1739209702.2504778;-38.13080360867914
1739209702.250482;-38.13080360867914
1739209702.2504861;-38.13080360867914
1739209702.2504904;-45.120503652039325
1739209702.2504945;-45.120503652039325
1739209702.2504988;-45.120503652039325
1739209702.2505028;-45.120503652039325
1739209702.250507;-45.120503652039325
1739209702.2505112;-38.13080360867914
1739209702.2505155;-45.120503652039325
1739209702.2505195;-45.120503652039325
1739209702.2505238;-45.120503652039325
1739209702.2505279;-38.13080360867914
1739209702.2505322;-45.120503652039325
1739209702.2505362;-45.120503652039325
1739209702.2505405;-45.120503652039325
1739209702.2505445;-45.120503652039325
1739209702.2505488;-38.13080360867914
1739209702.250553;-45.120503652039325
1739209702.2505572;-45.120503652039325
1739209702.2505612;-45.120503652039325
1739209702.2505655;-35.57807855764607
1739209702.2505696;-33.981070128970906
1739209702.2505739;-45.120503652039325
1739209702.250578;-45.120503652039325
1739209702.2505822;-45.120503652039325
1739209702.2505865;-38.13080360867914
1739209702.2505906;-45.120503652039325
1739209702.2505949;-38.13080360867914
1739209702.250599;-45.120503652039325
1739209702.2506032;-45.120503652039325
1739209702.2506073;-45.120503652039325
1739209702.2506115;-38.13080360867914
1739209702.2506156;-33.981070128970906
1739209702.25062;-45.120503652039325
1739209702.250624;-45.120503652039325
1739209702.2506282;-38.13080360867914
1739209702.2506323;-31.141103565318893
1739209702.2506366;-33.981070128970906
1739209702.2506406;-35.57807855764607
1739209702.250645;-45.120503652039325
1739209702.250649;-38.13080360867914
1739209702.2506533;-35.57807855764607
1739209702.2506573;-35.57807855764607
1739209702.2506616;-38.13080360867914
1739209702.2506657;-45.120503652039325
1739209702.25067;-45.120503652039325
1739209702.250674;-38.13080360867914
1739209702.2506783;-38.13080360867914
1739209702.2506824;-38.13080360867914
1739209702.2506866;-45.120503652039325
1739209702.2506907;-45.120503652039325
1739209702.250695;-45.120503652039325
1739209702.2506993;-30.49652367304973
1739209702.2507033;-33.981070128970906
1739209702.2507076;-45.120503652039325
1739209702.2507117;-38.13080360867914
1739209702.250716;-45.120503652039325
1739209702.25072;-33.981070128970906
1739209702.2507243;-45.120503652039325
1739209702.2507284;-38.13080360867914
1739209702.2507327;-38.13080360867914
1739209702.2507367;-45.120503652039325
1739209702.250741;-45.120503652039325
1739209702.250745;-38.13080360867914
1739209702.2507493;-38.13080360867914
1739209702.2507534;-45.120503652039325
1739209702.2507577;-45.120503652039325
1739209702.2507617;-45.120503652039325
1739209702.250766;-45.120503652039325
1739209702.25077;-38.13080360867914
1739209702.2507744;-45.120503652039325
1739209702.2507784;-38.13080360867914
1739209702.2507827;-45.120503652039325
1739209702.2507868;-38.13080360867914
1739209702.250791;-38.13080360867914
1739209702.2507951;-45.120503652039325
1739209702.2507994;-38.13080360867914
1739209702.2508035;-35.57807855764607
1739209702.2508078;-38.13080360867914
1739209702.2508118;-38.13080360867914
1739209702.250816;-45.120503652039325
1739209702.2508204;-45.120503652039325
1739209702.2508245;-38.13080360867914
1739209702.2508287;-33.981070128970906
1739209702.2508328;-45.120503652039325
1739209702.250837;-45.120503652039325
1739209702.2508411;-38.13080360867914
1739209702.2508454;-45.120503652039325
1739209702.2508495;-38.13080360867914
1739209702.2508538;-45.120503652039325
1739209702.2508578;-45.120503652039325
1739209702.2508621;-45.120503652039325
1739209702.2508662;-38.13080360867914
1739209702.2508705;-28.992665084841942
1739209702.2508745;-45.120503652039325
1739209702.2508788;-45.120503652039325
1739209702.2508829;-38.13080360867914
1739209702.2508872;-33.981070128970906
1739209702.2508912;-38.13080360867914
1739209702.2508955;-45.120503652039325
1739209702.2508996;-38.13080360867914
1739209702.2509038;-31.14110356531892
1739209702.250908;-38.13080360867914
1739209702.2509122;-38.13080360867914
1739209702.2509162;-38.13080360867914
1739209702.2509205;-45.120503652039325
1739209702.2509246;-45.120503652039325
1739209702.2509289;-38.13080360867914
1739209702.250933;-33.981070128970906
1739209702.2509372;-27.267205301931607
1739209702.2509415;-45.120503652039325
1739209702.2509456;-45.120503652039325
1739209702.2509499;-38.13080360867914
1739209702.250954;-33.981070128970906
1739209702.2509582;-45.120503652039325
1739209702.2509623;-38.13080360867914
1739209702.2509665;-38.13080360867914
1739209702.2509706;-38.13080360867914
1739209702.250975;-45.120503652039325
1739209702.250979;-45.120503652039325
1739209702.2509832;-45.120503652039325
1739209702.2509873;-45.120503652039325
1739209702.2509916;-45.120503652039325
1739209702.2509956;-38.13080360867914
1739209702.251;-38.13080360867914
1739209702.251004;-33.981070128970906
1739209702.2510083;-45.120503652039325
1739209702.2510123;-45.120503652039325
1739209702.2510166;-35.57807855764607
1739209702.2510207;-45.120503652039325
1739209702.251025;-38.13080360867914
1739209702.251029;-38.13080360867914
1739209702.2510333;-45.120503652039325
1739209702.2510374;-45.120503652039325
1739209702.2510417;-45.120503652039325
1739209702.2510457;-45.120503652039325
1739209702.25105;-45.120503652039325
1739209702.251054;-45.120503652039325
1739209702.2510583;-35.57807855764607
1739209702.2510626;-38.13080360867914
1739209702.2510667;-38.13080360867914
1739209702.251071;-31.141103565318915
1739209702.251075;-38.13080360867914
1739209702.2510793;-38.13080360867914
1739209702.2510834;-38.13080360867914
1739209702.2510877;-38.13080360867914
1739209702.2510917;-45.120503652039325
1739209702.251096;-45.120503652039325
1739209702.2511;-45.120503652039325
1739209702.2511044;-32.816014438256545
1739209702.2511084;-33.981070128970906
1739209702.2511127;-38.13080360867914
1739209702.2511168;-45.120503652039325
1739209702.251121;-38.13080360867914
1739209702.251125;-35.57807855764607
1739209702.2511294;-38.13080360867914
1739209702.2511334;-45.120503652039325
1739209702.2511377;-31.141103565318915
1739209702.2511418;-33.981070128970906
1739209702.251146;-38.13080360867914
1739209702.2511501;-38.13080360867914
1739209702.2511544;-45.120503652039325
1739209702.2511585;-38.13080360867914
1739209702.2511628;-38.13080360867914
1739209702.2511668;-33.981070128970906
1739209702.251171;-33.981070128970906
1739209702.2511754;-45.120503652039325
1739209702.2511795;-38.13080360867914
1739209702.2511837;-38.13080360867914
1739209702.2511878;-38.13080360867914
1739209702.251192;-38.13080360867914
1739209702.2511961;-38.13080360867914
1739209702.2512004;-45.120503652039325
1739209702.2512045;-33.981070128970906
1739209702.2512088;-38.13080360867914
1739209702.2512128;-38.13080360867914
1739209702.2512171;-32.816014438256545
1739209702.2512212;-38.13080360867914
1739209702.2512255;-45.120503652039325
1739209702.2512295;-38.13080360867914
1739209702.2512338;-45.120503652039325
1739209702.2512379;-38.13080360867914
1739209702.2512422;-45.120503652039325
1739209702.2512462;-38.13080360867914
1739209702.2512505;-35.57807855764607
1739209702.2512546;-35.57807855764607
1739209702.2512589;-45.120503652039325
1739209702.251263;-38.13080360867914
1739209702.2512672;-38.13080360867914
1739209702.2512712;-38.13080360867914
1739209702.2512755;-38.13080360867914
1739209702.2512796;-33.981070128970906
1739209702.251284;-38.13080360867914
1739209702.251288;-45.120503652039325
1739209702.2512922;-38.13080360867914
1739209702.2512965;-38.13080360867914
1739209702.2513006;-45.120503652039325
1739209702.2513049;-38.13080360867914
1739209702.251309;-38.13080360867914
1739209702.2513132;-45.120503652039325
1739209702.2513173;-45.120503652039325
1739209702.2513216;-38.13080360867914
1739209702.2513256;-33.981070128970906
1739209702.25133;-38.13080360867914
1739209702.251334;-35.57807855764607
1739209702.2513382;-45.120503652039325
1739209702.2513423;-45.120503652039325
1739209702.2513466;-38.13080360867914
1739209702.2513506;-38.13080360867914
1739209702.251355;-38.13080360867914
1739209702.251359;-38.13080360867914
1739209702.2513633;-35.57807855764607
1739209702.2513673;-35.57807855764607
1739209702.2513716;-35.57807855764607
1739209702.2513757;-38.13080360867914
1739209702.25138;-38.13080360867914
1739209702.251384;-38.13080360867914
1739209702.2513883;-35.57807855764607
1739209702.2513924;-45.120503652039325
1739209702.2513967;-38.13080360867914
1739209702.2514007;-38.13080360867914
1739209702.251405;-45.120503652039325
1739209702.251409;-31.141103565318943
1739209702.2514133;-25.826314394896354
1739209702.2514176;-25.252786309376837
1739209702.2514217;-25.826314394896357
1739209702.251426;-31.141103565318915
1739209702.25143;-45.120503652039325
1739209702.2514343;-31.141103565318915
1739209702.2514384;-30.49652367304973
1739209702.2514427;-38.13080360867914
1739209702.2514467;-38.13080360867914
1739209702.251451;-45.120503652039325
1739209702.251455;-38.13080360867914
1739209702.2514594;-27.8777449560314
1739209702.2514634;-23.75329798047522
1739209702.2514677;-28.992665084841967
1739209702.2514718;-38.13080360867914
1739209702.251476;-29.438486411369375
1739209702.25148;-38.13080360867914
1739209702.2514844;-28.21854285175415
1739209702.2514884;-32.816014438256545
1739209702.2514927;-33.981070128970906
1739209702.2514968;-33.981070128970906
1739209702.251501;-38.13080360867914
1739209702.2515051;-35.57807855764607
1739209702.2515094;-32.816014438256545
1739209702.2515135;-22.175841390423358
1739209702.2515178;-23.273589343863314
1739209702.2515218;-33.981070128970956
1739209702.251526;-38.13080360867914
1739209702.2515302;-38.13080360867914
1739209702.2515345;-31.141103565318915
1739209702.2515388;-31.141103565318915
1739209702.2515428;-45.120503652039325
1739209702.251547;-45.120503652039325
1739209702.2515512;-38.13080360867914
1739209702.2515554;-35.57807855764607
1739209702.2515595;-31.141103565318915
1739209702.2515638;-26.487275050834715
1739209702.2515678;-22.002965041481755
1739209702.2515721;-33.981070128970906
1739209702.2515762;-38.13080360867914
1739209702.2515805;-26.487275050834725
1739209702.2515845;-45.120503652039325
1739209702.2515888;-45.120503652039325
1739209702.2515929;-38.13080360867914
1739209702.2515972;-35.57807855764607
