CAN Message; 0x1bb:000070c05422f883
1739209632.4241138;-45.120503652039325
1739209632.4241161;-45.120503652039325
1739209632.4241185;-33.981070128970906
1739209632.424121;-38.13080360867914
1739209632.424123;-45.120503652039325
1739209632.4241254;-35.57807855764607
1739209632.4241278;-35.57807855764607
1739209632.4241302;-45.120503652039325
1739209632.4241323;-45.120503652039325
1739209632.4241347;-38.13080360867914
1739209632.424137;-38.13080360867914
1739209632.4241395;-45.120503652039325
1739209632.424142;-45.120503652039325
1739209632.424144;-38.13080360867914
1739209632.4241464;-45.120503652039325
1739209632.4241488;-45.120503652039325
1739209632.4241512;-45.120503652039325
1739209632.4241533;-35.57807855764607
1739209632.4241557;-35.57807855764607
1739209632.424158;-45.120503652039325
1739209632.4241605;-45.120503652039325
1739209632.4241626;-32.816014438256545
1739209632.424165;-38.13080360867914
1739209632.4241674;-38.13080360867914
1739209632.4241698;-38.13080360867914
1739209632.4241722;-45.120503652039325
1739209632.4241743;-45.120503652039325
1739209632.4241767;-38.13080360867914
1739209632.424179;-45.120503652039325
1739209632.4241815;-38.13080360867914
1739209632.4241836;-35.57807855764607
1739209632.424186;-33.981070128970906
1739209632.4241884;-45.120503652039325
1739209632.4241908;-45.120503652039325
1739209632.424193;-30.49652367304973
1739209632.4241953;-38.13080360867914
1739209632.4241977;-45.120503652039325
1739209632.4242;-33.981070128970906
1739209632.4242024;-45.120503652039325
1739209632.4242046;-45.120503652039325
1739209632.424207;-38.13080360867914
1739209632.4242094;-45.120503652039325
1739209632.4242117;-38.13080360867914
1739209632.424214;-45.120503652039325
1739209632.4242163;-45.120503652039325
1739209632.4242187;-38.13080360867914
1739209632.424221;-38.13080360867914
1739209632.4242234;-45.120503652039325
1739209632.4242256;-45.120503652039325
1739209632.424228;-45.120503652039325
1739209632.4242303;-38.13080360867914
1739209632.4242327;-38.13080360867914
1739209632.4242349;-45.120503652039325
1739209632.4242373;-33.981070128970906
1739209632.4242396;-35.57807855764607
1739209632.424242;-33.981070128970906
1739209632.4242442;-45.120503652039325
1739209632.4242465;-38.13080360867914
1739209632.424249;-38.13080360867914
1739209632.4242513;-38.13080360867914
1739209632.4242537;-45.120503652039325
1739209632.4242558;-45.120503652039325
1739209632.4242582;-38.13080360867914
1739209632.4242606;-32.81601443825658
1739209632.424263;-45.120503652039325
1739209632.4242651;-38.13080360867914
1739209632.4242675;-38.13080360867914
1739209632.42427;-45.120503652039325
1739209632.4242723;-38.13080360867914
1739209632.4242744;-38.13080360867914
1739209632.4242768;-38.13080360867914
1739209632.4242792;-28.992665084841942
1739209632.4242816;-38.13080360867914
1739209632.424284;-38.13080360867914
1739209632.4242861;-38.13080360867914
1739209632.4242885;-33.981070128970906
1739209632.424291;-45.120503652039325
1739209632.4242933;-45.120503652039325
1739209632.4242954;-45.120503652039325
1739209632.4242978;-45.120503652039325
1739209632.4243002;-45.120503652039325
1739209632.4243026;-45.120503652039325
1739209632.424305;-45.120503652039325
1739209632.424307;-38.13080360867914
1739209632.4243095;-35.57807855764607
1739209632.4243119;-45.120503652039325
1739209632.4243143;-45.120503652039325
1739209632.4243164;-45.120503652039325
1739209632.4243188;-38.13080360867914
1739209632.4243212;-38.13080360867914
1739209632.4243236;-45.120503652039325
1739209632.4243257;-45.120503652039325
1739209632.424328;-45.120503652039325
1739209632.4243305;-38.13080360867914
1739209632.4243329;-45.120503652039325
1739209632.4243352;-38.13080360867914
1739209632.4243374;-38.13080360867914
1739209632.4243398;-45.120503652039325
1739209632.4243422;-45.120503652039325
1739209632.4243445;-45.120503652039325
1739209632.4243467;-45.120503652039325
1739209632.424349;-45.120503652039325
1739209632.4243515;-38.13080360867914
1739209632.4243538;-45.120503652039325
1739209632.424356;-45.120503652039325
1739209632.4243584;-38.13080360867914
1739209632.4243608;-35.57807855764607
1739209632.4243631;-45.120503652039325
1739209632.4243655;-33.981070128970906
1739209632.4243677;-45.120503652039325
1739209632.42437;-45.120503652039325
1739209632.4243724;-28.21854285175415
1739209632.4243748;-32.816014438256545
1739209632.424377;-45.120503652039325
1739209632.4243793;-38.13080360867914
1739209632.4243817;-38.13080360867914
1739209632.424384;-38.13080360867914
1739209632.4243865;-38.13080360867914
1739209632.4243886;-35.57807855764607
1739209632.424391;-45.120503652039325
1739209632.4243934;-45.120503652039325
1739209632.4243958;-38.13080360867914
1739209632.424398;-38.13080360867914
1739209632.4244003;-45.120503652039325
1739209632.4244027;-38.13080360867914
1739209632.424405;-45.120503652039325
1739209632.4244072;-45.120503652039325
1739209632.4244096;-31.141103565318893
1739209632.424412;-32.816014438256545
1739209632.4244144;-38.13080360867914
1739209632.4244168;-38.13080360867914
1739209632.424419;-45.120503652039325
1739209632.4244213;-45.120503652039325
1739209632.4244237;-38.13080360867914
1739209632.424426;-45.120503652039325
1739209632.4244282;-45.120503652039325
1739209632.4244306;-45.120503652039325
1739209632.424433;-38.13080360867914
1739209632.4244354;-45.120503652039325
1739209632.4244375;-45.120503652039325
1739209632.42444;-38.13080360867914
1739209632.4244423;-33.981070128970906
1739209632.4244447;-33.981070128970906
1739209632.424447;-45.120503652039325
1739209632.4244492;-45.120503652039325
1739209632.4244516;-32.816014438256545
1739209632.424454;-31.141103565318915
1739209632.4244564;-38.13080360867914
1739209632.4244585;-45.120503652039325
1739209632.424461;-35.57807855764607
1739209632.4244633;-38.13080360867914
1739209632.4244657;-35.57807855764607
1739209632.424468;-38.13080360867914
1739209632.4244702;-38.13080360867914
1739209632.4244726;-32.816014438256545
1739209632.424475;-38.13080360867914
1739209632.4244773;-38.13080360867914
1739209632.4244795;-38.13080360867914
1739209632.4244819;-35.57807855764607
1739209632.4244843;-45.120503652039325
1739209632.4244866;-45.120503652039325
1739209632.4244888;-45.120503652039325
1739209632.4244912;-45.120503652039325
1739209632.4244936;-45.120503652039325
1739209632.424496;-45.120503652039325
1739209632.4244983;-38.13080360867914
1739209632.4245005;-45.120503652039325
1739209632.4245028;-38.13080360867914
1739209632.4245052;-38.13080360867914
1739209632.4245076;-45.120503652039325
1739209632.4245098;-45.120503652039325
1739209632.4245121;-45.120503652039325
1739209632.4245145;-45.120503652039325
1739209632.424517;-45.120503652039325
1739209632.424519;-45.120503652039325
1739209632.4245214;-38.13080360867914
1739209632.4245238;-35.57807855764607
1739209632.4245262;-38.13080360867914
1739209632.4245286;-45.120503652039325
1739209632.4245307;-38.13080360867914
1739209632.4245331;-35.57807855764607
1739209632.4245355;-38.13080360867914
1739209632.424538;-45.120503652039325
1739209632.42454;-33.981070128970906
1739209632.4245424;-38.13080360867914
1739209632.4245448;-38.13080360867914
1739209632.4245472;-38.13080360867914
1739209632.4245496;-38.13080360867914
1739209632.4245517;-45.120503652039325
1739209632.424554;-45.120503652039325
1739209632.4245565;-45.120503652039325
1739209632.4245589;-38.13080360867914
1739209632.424561;-38.13080360867914
1739209632.4245634;-45.120503652039325
1739209632.4245658;-45.120503652039325
1739209632.4245682;-38.13080360867914
1739209632.4245703;-38.13080360867914
1739209632.4245727;-45.120503652039325
1739209632.424575;-45.120503652039325
1739209632.4245775;-38.13080360867914
1739209632.4245796;-38.13080360867914
1739209632.424582;-38.13080360867914
1739209632.4245842;-45.120503652039325
1739209632.4245865;-45.120503652039325
1739209632.4245887;-38.13080360867914
1739209632.424591;-38.13080360867914
1739209632.4245934;-45.120503652039325
1739209632.4245956;-45.120503652039325
1739209632.424598;-45.120503652039325
1739209632.4246001;-45.120503652039325
1739209632.4246025;-45.120503652039325
1739209632.4246047;-35.57807855764607
1739209632.424607;-38.13080360867914
1739209632.4246094;-38.13080360867914
1739209632.4246116;-32.816014438256545
1739209632.424614;-38.13080360867914
1739209632.424616;-38.13080360867914
1739209632.4246185;-38.13080360867914
1739209632.4246206;-38.13080360867914
1739209632.424623;-45.120503652039325
1739209632.4246254;-38.13080360867914
1739209632.4246275;-38.13080360867914
1739209632.42463;-38.13080360867914
1739209632.424632;-35.57807855764607
1739209632.4246345;-38.13080360867914
1739209632.4246366;-38.13080360867914
1739209632.424639;-45.120503652039325
1739209632.4246414;-38.13080360867914
1739209632.4246435;-38.13080360867914
1739209632.424646;-45.120503652039325
1739209632.424648;-38.13080360867914
1739209632.4246504;-38.13080360867914
1739209632.4246526;-38.13080360867914
1739209632.424655;-31.141103565318915
1739209632.4246573;-45.120503652039325
1739209632.4246595;-45.120503652039325
1739209632.4246619;-38.13080360867914
1739209632.424664;-38.13080360867914
1739209632.4246664;-45.120503652039325
1739209632.4246688;-38.13080360867914
1739209632.424671;-38.13080360867914
1739209632.4246733;-32.81601443825658
1739209632.4246755;-45.120503652039325
1739209632.4246778;-45.120503652039325
1739209632.42468;-45.120503652039325
1739209632.4246824;-45.120503652039325
1739209632.4246848;-45.120503652039325
1739209632.424687;-38.13080360867914
1739209632.4246893;-38.13080360867914
1739209632.4246914;-27.267205301931607
1739209632.4246938;-38.13080360867914
1739209632.424696;-38.13080360867914
1739209632.4246984;-38.13080360867914
1739209632.4247007;-38.13080360867914
1739209632.424703;-38.13080360867914
1739209632.4247053;-38.13080360867914
1739209632.4247074;-38.13080360867914
1739209632.4247098;-45.120503652039325
1739209632.424712;-45.120503652039325
1739209632.4247143;-45.120503652039325
1739209632.4247167;-45.120503652039325
1739209632.4247189;-45.120503652039325
1739209632.4247212;-45.120503652039325
1739209632.4247234;-45.120503652039325
1739209632.4247258;-38.13080360867914
1739209632.424728;-38.13080360867914
1739209632.4247303;-38.13080360867914
1739209632.4247327;-38.13080360867914
1739209632.4247348;-45.120503652039325
1739209632.4247372;-45.120503652039325
1739209632.4247394;-45.120503652039325
1739209632.4247417;-45.120503652039325
1739209632.424744;-45.120503652039325
1739209632.4247463;-26.991370085610722
1739209632.4247487;-38.13080360867914
1739209632.4247508;-45.120503652039325
1739209632.4247532;-38.13080360867914
1739209632.4247553;-33.981070128970906
1739209632.4247577;-45.120503652039325
1739209632.4247599;-45.120503652039325
1739209632.4247622;-45.120503652039325
1739209632.4247646;-38.13080360867914
1739209632.4247668;-38.13080360867914
1739209632.4247692;-38.13080360867914
1739209632.4247713;-45.120503652039325
1739209632.4247737;-38.13080360867914
1739209632.4247758;-33.981070128970906
1739209632.4247782;-45.120503652039325
1739209632.4247806;-45.120503652039325
1739209632.4247828;-28.58837851428586
1739209632.4247851;-35.57807855764607
1739209632.4247873;-45.120503652039325
1739209632.4247897;-45.120503652039325
1739209632.4247918;-35.57807855764607
1739209632.4247942;-35.57807855764607
1739209632.4247966;-45.120503652039325
1739209632.4247987;-38.13080360867914
1739209632.424801;-45.120503652039325
1739209632.4248033;-45.120503652039325
1739209632.4248056;-45.120503652039325
1739209632.4248078;-38.13080360867914
1739209632.4248102;-35.57807855764607
1739209632.4248126;-38.13080360867914
1739209632.4248147;-45.120503652039325
1739209632.424817;-45.120503652039325
1739209632.4248192;-45.120503652039325
1739209632.4248216;-38.13080360867914
1739209632.4248238;-33.981070128970906
1739209632.4248261;-38.13080360867914
1739209632.4248285;-45.120503652039325
1739209632.4248307;-45.120503652039325
1739209632.424833;-32.816014438256545
1739209632.4248352;-38.13080360867914
1739209632.4248376;-35.57807855764607
1739209632.4248397;-38.13080360867914
1739209632.4248421;-38.13080360867914
1739209632.4248445;-38.13080360867914
1739209632.4248466;-38.13080360867914
1739209632.424849;-45.120503652039325
1739209632.4248512;-38.13080360867914
1739209632.4248536;-35.57807855764607
1739209632.424856;-45.120503652039325
1739209632.424858;-45.120503652039325
1739209632.4248605;-38.13080360867914
1739209632.4248626;-45.120503652039325
1739209632.424865;-45.120503652039325
1739209632.4248672;-33.981070128970906
1739209632.4248695;-45.120503652039325
1739209632.424872;-45.120503652039325
1739209632.424874;-38.13080360867914
1739209632.4248765;-38.13080360867914
1739209632.4248786;-38.13080360867914
1739209632.424881;-45.120503652039325
1739209632.4248831;-45.120503652039325
1739209632.4248855;-45.120503652039325
1739209632.424888;-45.120503652039325
1739209632.42489;-45.120503652039325
1739209632.4248924;-45.120503652039325
1739209632.4248946;-38.13080360867914
1739209632.424897;-45.120503652039325
1739209632.424899;-38.13080360867914
1739209632.4249015;-35.57807855764607
1739209632.4249039;-35.57807855764607
1739209632.424906;-38.13080360867914
1739209632.4249084;-45.120503652039325
1739209632.4249105;-45.120503652039325
1739209632.424913;-33.981070128970906
1739209632.424915;-38.13080360867914
1739209632.4249175;-45.120503652039325
1739209632.4249198;-45.120503652039325
1739209632.424922;-45.120503652039325
1739209632.4249244;-38.13080360867914
1739209632.4249265;-38.13080360867914
1739209632.424929;-45.120503652039325
1739209632.424931;-45.120503652039325
1739209632.4249334;-45.120503652039325
1739209632.4249358;-45.120503652039325
1739209632.424938;-45.120503652039325
1739209632.4249403;-45.120503652039325
1739209632.4249425;-45.120503652039325
1739209632.4249449;-38.13080360867914
1739209632.424947;-45.120503652039325
1739209632.4249494;-45.120503652039325
1739209632.4249518;-45.120503652039325
1739209632.424954;-45.120503652039325
1739209632.4249563;-45.120503652039325
1739209632.4249585;-33.981070128970906
1739209632.4249609;-45.120503652039325
1739209632.424963;-45.120503652039325
1739209632.4249654;-45.120503652039325
1739209632.4249678;-33.981070128970906
1739209632.42497;-35.57807855764607
1739209632.4249723;-38.13080360867914
1739209632.4249744;-38.13080360867914
1739209632.4249768;-38.13080360867914
1739209632.424979;-45.120503652039325
1739209632.4249814;-38.13080360867914
1739209632.4249837;-38.13080360867914
1739209632.424986;-33.981070128970906
1739209632.4249883;-38.13080360867914
1739209632.4249904;-45.120503652039325
1739209632.4249928;-38.13080360867914
1739209632.424995;-38.13080360867914
1739209632.4249973;-45.120503652039325
1739209632.4249997;-45.120503652039325
1739209632.4250019;-33.981070128970906
1739209632.4250042;-28.992665084841942
1739209632.4250064;-32.816014438256545
1739209632.4250088;-38.13080360867914
1739209632.425011;-35.57807855764607
1739209632.4250133;-38.13080360867914
1739209632.4250157;-38.13080360867914
1739209632.4250178;-38.13080360867914
1739209632.4250202;-35.57807855764607
1739209632.4250224;-33.981070128970906
1739209632.4250247;-38.13080360867914
1739209632.4250271;-38.13080360867914
1739209632.4250293;-38.13080360867914
1739209632.4250317;-33.981070128970906
1739209632.4250338;-45.120503652039325
1739209632.4250362;-45.120503652039325
1739209632.4250383;-33.981070128970906
1739209632.4250407;-33.981070128970906
1739209632.425043;-38.13080360867914
1739209632.4250453;-45.120503652039325
1739209632.4250476;-38.13080360867914
1739209632.4250498;-38.13080360867914
1739209632.4250522;-45.120503652039325
1739209632.4250543;-45.120503652039325
1739209632.4250567;-38.13080360867914
1739209632.425059;-38.13080360867914
1739209632.4250612;-38.13080360867914
1739209632.4250636;-38.13080360867914
1739209632.4250658;-38.13080360867914
1739209632.4250681;-45.120503652039325
1739209632.4250703;-38.13080360867914
1739209632.4250727;-38.13080360867914
1739209632.425075;-38.13080360867914
1739209632.4250772;-33.981070128970906
1739209632.4250796;-33.981070128970906
1739209632.4250817;-38.13080360867914
1739209632.425084;-38.13080360867914
1739209632.4250863;-45.120503652039325
1739209632.4250886;-33.981070128970906
1739209632.425091;-38.13080360867914
1739209632.4250932;-45.120503652039325
1739209632.4250956;-45.120503652039325
1739209632.4250977;-38.13080360867914
1739209632.4251;-35.57807855764607
1739209632.4251022;-45.120503652039325
1739209632.4251046;-38.13080360867914
1739209632.425107;-32.816014438256545
1739209632.4251091;-32.816014438256545
1739209632.4251115;-38.13080360867914
1739209632.4251137;-38.13080360867914
1739209632.425116;-31.141103565318915
1739209632.4251182;-38.13080360867914
1739209632.4251206;-38.13080360867914
1739209632.425123;-45.120503652039325
1739209632.4251251;-45.120503652039325
1739209632.4251275;-38.13080360867914
1739209632.4251297;-45.120503652039325
1739209632.425132;-45.120503652039325
1739209632.4251342;-38.13080360867914
1739209632.4251366;-45.120503652039325
1739209632.425139;-45.120503652039325
1739209632.425141;-45.120503652039325
1739209632.4251435;-38.13080360867914
1739209632.4251456;-45.120503652039325
1739209632.425148;-45.120503652039325
1739209632.4251502;-45.120503652039325
1739209632.4251525;-38.13080360867914
1739209632.425155;-45.120503652039325
1739209632.425157;-38.13080360867914
1739209632.4251595;-32.816014438256545
1739209632.4251616;-45.120503652039325
1739209632.425164;-35.57807855764607
1739209632.4251661;-38.13080360867914
1739209632.4251685;-45.120503652039325
1739209632.425171;-38.13080360867914
1739209632.425173;-45.120503652039325
1739209632.4251754;-45.120503652039325
1739209632.4251776;-38.13080360867914
1739209632.42518;-38.13080360867914
1739209632.425182;-45.120503652039325
1739209632.4251845;-38.13080360867914
1739209632.4251869;-45.120503652039325
1739209632.425189;-45.120503652039325
1739209632.4251914;-38.13080360867914
1739209632.4251935;-45.120503652039325
1739209632.425196;-45.120503652039325
1739209632.425198;-38.13080360867914
1739209632.4252005;-35.57807855764607
1739209632.4252028;-45.120503652039325
1739209632.425205;-38.13080360867914
1739209632.4252074;-38.13080360867914
1739209632.4252095;-38.13080360867914
1739209632.425212;-45.120503652039325
1739209632.4252143;-45.120503652039325
1739209632.4252164;-45.120503652039325
1739209632.4252188;-45.120503652039325
1739209632.425221;-38.13080360867914
1739209632.4252234;-45.120503652039325
1739209632.4252255;-38.13080360867914
1739209632.4252279;-45.120503652039325
1739209632.4252303;-35.57807855764607
1739209632.4252324;-38.13080360867914
1739209632.4252348;-45.120503652039325
1739209632.425237;-38.13080360867914
1739209632.4252393;-38.13080360867914
1739209632.4252415;-38.13080360867914
1739209632.4252439;-38.13080360867914
1739209632.4252462;-38.13080360867914
1739209632.4252484;-38.13080360867914
1739209632.4252508;-45.120503652039325
1739209632.425253;-45.120503652039325
1739209632.4252553;-38.13080360867914
1739209632.4252574;-35.57807855764607
1739209632.4252598;-38.13080360867914
1739209632.4252622;-38.13080360867914
1739209632.4252644;-45.120503652039325
1739209632.4252667;-45.120503652039325
1739209632.425269;-38.13080360867914
1739209632.4252713;-35.57807855764607
1739209632.4252734;-38.13080360867914
1739209632.4252758;-45.120503652039325
1739209632.4252782;-38.13080360867914
1739209632.4252803;-45.120503652039325
1739209632.4252827;-32.816014438256545
1739209632.4252849;-33.981070128970906
1739209632.4252872;-33.981070128970906
1739209632.4252894;-45.120503652039325
1739209632.4252918;-45.120503652039325
1739209632.4252942;-33.981070128970906
1739209632.4252963;-38.13080360867914
1739209632.4252987;-45.120503652039325
1739209632.4253008;-38.13080360867914
1739209632.4253032;-38.13080360867914
1739209632.4253054;-38.13080360867914
1739209632.4253078;-38.13080360867914
1739209632.4253101;-38.13080360867914
1739209632.4253123;-33.981070128970906
1739209632.4253147;-38.13080360867914
1739209632.4253168;-45.120503652039325
1739209632.4253192;-35.57807855764607
1739209632.4253213;-35.57807855764607
1739209632.4253237;-38.13080360867914
1739209632.425326;-38.13080360867914
1739209632.4253283;-38.13080360867914
1739209632.4253306;-35.57807855764607
1739209632.4253328;-32.816014438256545
1739209632.4253352;-45.120503652039325
1739209632.4253373;-38.13080360867914
1739209632.4253397;-35.57807855764607
1739209632.425342;-32.816014438256545
1739209632.4253442;-45.120503652039325
1739209632.4253466;-45.120503652039325
1739209632.4253488;-35.57807855764607
1739209632.4253511;-35.57807855764607
1739209632.4253533;-45.120503652039325
1739209632.4253557;-31.141103565318943
1739209632.425358;-38.13080360867914
1739209632.4253602;-38.13080360867914
1739209632.4253626;-45.120503652039325
1739209632.4253647;-45.120503652039325
1739209632.425367;-33.981070128970906
1739209632.4253693;-38.13080360867914
1739209632.4253716;-38.13080360867914
1739209632.425374;-28.992665084841942
1739209632.4253762;-35.57807855764607
1739209632.4253786;-38.13080360867914
1739209632.4253807;-45.120503652039325
1739209632.425383;-45.120503652039325
1739209632.4253855;-35.57807855764607
1739209632.4253876;-35.57807855764607
1739209632.42539;-45.120503652039325
1739209632.4253922;-33.981070128970956
1739209632.4253945;-35.57807855764607
1739209632.4253967;-32.816014438256545
1739209632.425399;-45.120503652039325
1739209632.4254014;-38.13080360867914
1739209632.4254036;-32.816014438256545
1739209632.425406;-38.13080360867914
1739209632.4254081;-45.120503652039325
1739209632.4254105;-28.992665084841942
1739209632.4254127;-35.57807855764607
1739209632.425415;-35.57807855764607
1739209632.4254174;-38.13080360867914
1739209632.4254196;-38.13080360867914
1739209632.425422;-45.120503652039325
1739209632.425424;-45.120503652039325
1739209632.4254265;-38.13080360867914
1739209632.4254286;-38.13080360867914
1739209632.425431;-45.120503652039325
1739209632.4254334;-45.120503652039325
1739209632.4254355;-38.13080360867914
1739209632.425438;-38.13080360867914
1739209632.42544;-45.120503652039325
1739209632.4254425;-38.13080360867914
1739209632.4254446;-38.13080360867914
1739209632.425447;-38.13080360867914
1739209632.4254494;-45.120503652039325
1739209632.4254515;-45.120503652039325
1739209632.425454;-35.57807855764607
1739209632.425456;-38.13080360867914
1739209632.4254584;-45.120503652039325
1739209632.4254606;-45.120503652039325
1739209632.425463;-45.120503652039325
1739209632.4254653;-31.141103565318915
1739209632.4254675;-33.981070128970906
1739209632.4254699;-45.120503652039325
1739209632.425472;-45.120503652039325
1739209632.4254744;-38.13080360867914
1739209632.4254766;-33.981070128970906
1739209632.425479;-38.13080360867914
1739209632.4254813;-38.13080360867914
1739209632.4254835;-31.141103565318915
1739209632.4254858;-33.981070128970906
1739209632.425488;-45.120503652039325
1739209632.4254904;-38.13080360867914
1739209632.4254925;-38.13080360867914
1739209632.425495;-45.120503652039325
1739209632.4254973;-38.13080360867914
1739209632.4254994;-45.120503652039325
1739209632.4255018;-38.13080360867914
1739209632.425504;-33.981070128970906
1739209632.4255064;-38.13080360867914
1739209632.4255085;-45.120503652039325
1739209632.425511;-45.120503652039325
1739209632.4255133;-35.57807855764607
1739209632.4255154;-35.57807855764607
1739209632.4255178;-45.120503652039325
1739209632.42552;-38.13080360867914
1739209632.4255223;-31.141103565318915
1739209632.4255245;-33.981070128970906
1739209632.4255269;-45.120503652039325
1739209632.4255292;-38.13080360867914
1739209632.4255314;-38.13080360867914
1739209632.4255338;-33.981070128970906
1739209632.425536;-45.120503652039325
1739209632.4255383;-45.120503652039325
1739209632.4255404;-38.13080360867914
1739209632.4255428;-33.981070128970906
1739209632.4255452;-45.120503652039325
1739209632.4255474;-45.120503652039325
1739209632.4255497;-35.57807855764607
1739209632.425552;-35.57807855764607
1739209632.4269142;-38.13080360867914
1739209632.4269164;-38.13080360867914
1739209632.4269183;-45.120503652039325
1739209632.4269204;-45.120503652039325
1739209632.4269223;-35.57807855764607
1739209632.4269245;-38.13080360867914
1739209632.4269264;-45.120503652039325
1739209632.4269285;-45.120503652039325
1739209632.4269304;-35.57807855764607
1739209632.4269326;-33.981070128970906
1739209632.4269345;-28.992665084841942
1739209632.4269366;-20.888044912671212
1739209632.4269385;-11.686417714000719
1739209632.4269404;-31.141103565318915
1739209632.4269426;-33.981070128970906
1739209632.4269445;-45.120503652039325
1739209632.4269466;-38.13080360867914
1739209632.4269485;-27.267205301931607
1739209632.4269507;-38.13080360867914
1739209632.4269526;-35.57807855764607
1739209632.4269547;-38.13080360867914
1739209632.4269567;-33.981070128970906
1739209632.4269588;-38.13080360867914
1739209632.4269607;-45.120503652039325
1739209632.4269629;-45.120503652039325
1739209632.4269648;-45.120503652039325
1739209632.426967;-45.120503652039325
1739209632.4269688;-45.120503652039325
1739209632.4269707;-38.13080360867914
1739209632.4269729;-25.252786309376837
1739209632.4269748;-33.981070128970906
1739209632.426977;-32.816014438256545
1739209632.4269788;-45.120503652039325
1739209632.426981;-38.13080360867914
1739209632.4269829;-38.13080360867914
1739209632.426985;-28.218542851754165
1739209632.426987;-22.740042620751332
1739209632.426989;-30.49652367304973
1739209632.426991;-33.981070128970906
1739209632.4269931;-38.13080360867914
1739209632.426995;-38.13080360867914
1739209632.426997;-38.13080360867914
1739209632.426999;-38.13080360867914
1739209632.427001;-33.981070128970906
1739209632.4270031;-33.981070128970906
1739209632.427005;-24.438645034577675
1739209632.4270072;-28.992665084841942
1739209632.427009;-38.13080360867914
1739209632.4270113;-45.120503652039325
1739209632.4270132;-38.13080360867914
1739209632.4270153;-38.13080360867914
1739209632.4270172;-38.13080360867914
1739209632.4270194;-38.13080360867914
1739209632.4270213;-35.57807855764607
1739209632.4270234;-31.141103565318915
1739209632.4270253;-45.120503652039325
1739209632.4270272;-45.120503652039325
1739209632.4270294;-38.13080360867914
1739209632.4270313;-31.141103565318915
1739209632.4270334;-21.300333226290604
1739209632.4270353;-22.740042620751332
1739209632.4270375;-38.13080360867914
1739209632.4270394;-31.141103565318915
1739209632.4270415;-33.981070128970906
1739209632.4270434;-45.120503652039325
1739209632.4270456;-45.120503652039325
1739209632.4270475;-38.13080360867914
1739209632.4270496;-38.13080360867914
1739209632.4270515;-38.13080360867914
1739209632.4270535;-35.57807855764607
1739209632.4270556;-45.120503652039325
1739209632.4270575;-38.13080360867914
1739209632.4270597;-38.13080360867914
1739209632.4270616;-45.120503652039325
1739209632.4270637;-11.516463104739906
1739209632.4270656;-20.001670042250552
1739209632.4270678;-38.13080360867914
1739209632.4270697;-29.438486411369333
1739209632.4270718;-35.57807855764607
1739209632.4270737;-25.62660358559016
1739209632.4270759;-33.981070128970906
1739209632.4270778;-31.141103565318915
1739209632.42708;-45.120503652039325
1739209632.4270818;-24.15140352195873
1739209632.4270837;-13.846215873523304
1739209632.4270859;-31.141103565318915
1739209632.4270878;-28.992665084841942
1739209632.42709;-38.13080360867914
1739209632.4270918;-38.13080360867914
1739209632.427094;-38.13080360867914
1739209632.427096;-38.13080360867914
1739209632.427098;-38.13080360867914
1739209632.4271;-45.120503652039325
1739209632.427102;-18.192034459266992
1739209632.427104;-27.267205301931607
1739209632.4271061;-38.13080360867914
1739209632.427108;-45.120503652039325
1739209632.42711;-38.13080360867914
1739209632.427112;-38.13080360867914
1739209632.427114;-45.120503652039325
1739209632.4271162;-35.57807855764607
1739209632.427118;-45.120503652039325
1739209632.4271202;-28.992665084841942
1739209632.427122;-17.07910932868579
1739209632.4271243;-45.120503652039325
1739209632.4271262;-38.13080360867914
1739209632.4271283;-31.14110356531892
1739209632.4271302;-27.877744956031414
1739209632.4271324;-27.877744956031414
1739209632.4271343;-38.13080360867914
1739209632.4271362;-22.44878636800916
1739209632.4271383;-35.57807855764607
1739209632.4271402;-15.013264998121564
1739209632.4271424;-14.457244398418911
1739209632.4271443;-31.141103565318943
1739209632.4271464;-38.13080360867914
1739209632.4271483;-38.13080360867914
1739209632.4271505;-19.0459534198926
1739209632.4271524;-38.13080360867914
1739209632.4271545;-38.13080360867914
1739209632.4271564;-45.120503652039325
1739209632.4271586;-45.120503652039325
1739209632.4271605;-8.157813684583964
1739209632.4271626;-19.89606131697609
1739209632.4271646;-28.992665084841967
1739209632.4271665;-29.438486411369333
1739209632.4271686;-25.07728991421287
1739209632.4271705;-20.001670042250552
1739209632.4271727;-32.816014438256545
1739209632.4271746;-32.816014438256545
1739209632.4271767;-26.991370085610747
1739209632.4271786;-16.6881758710592
1739209632.4271808;-9.503528325499357
1739209632.4271827;-30.49652367304973
1739209632.4271848;-31.141103565318915
1739209632.4271867;-35.57807855764607
1739209632.4271889;-45.120503652039325
1739209632.4271908;-45.120503652039325
1739209632.4271927;-38.13080360867914
1739209632.4271948;-45.120503652039325
1739209632.4271967;-38.13080360867914
1739209632.427199;-38.13080360867914
1739209632.4272008;-38.13080360867914
1739209632.427203;-45.120503652039325
1739209632.4272048;-32.816014438256545
1739209632.427207;-38.13080360867914
1739209632.427209;-22.54371790334745
1739209632.427211;-38.13080360867914
1739209632.427213;-32.816014438256545
1739209632.427215;-38.13080360867914
1739209632.427217;-38.13080360867914
1739209632.4272192;-35.57807855764607
1739209632.427221;-38.13080360867914
1739209632.427223;-33.981070128970906
1739209632.427225;-32.816014438256545
1739209632.427227;-33.981070128970906
1739209632.4272292;-27.877744956031414
1739209632.427231;-38.13080360867914
1739209632.4272332;-29.438486411369333
1739209632.4272351;-24.746238672633048
