CAN Message; 0x150:0500da87515e4fcf
1739209627.6966844;-45.120503652039325
1739209627.6966941;-38.13080360867914
1739209627.696704;-38.13080360867914
1739209627.6967137;-38.13080360867914
1739209627.6967232;-35.57807855764607
1739209627.696733;-35.57807855764607
1739209627.6967428;-38.13080360867914
1739209627.6967525;-45.120503652039325
1739209627.696762;-33.981070128970906
1739209627.6967719;-38.13080360867914
1739209627.6967816;-33.981070128970906
1739209627.6967914;-45.120503652039325
1739209627.696801;-38.13080360867914
1739209627.6968107;-35.57807855764607
1739209627.6968205;-38.13080360867914
1739209627.6968303;-45.120503652039325
1739209627.6968398;-38.13080360867914
1739209627.6968496;-45.120503652039325
1739209627.6968594;-45.120503652039325
1739209627.6968691;-45.120503652039325
1739209627.696879;-45.120503652039325
1739209627.6968884;-38.13080360867914
1739209627.6968982;-38.13080360867914
1739209627.696908;-45.120503652039325
1739209627.6969178;-38.13080360867914
1739209627.6969273;-38.13080360867914
1739209627.696937;-38.13080360867914
1739209627.6969469;-45.120503652039325
1739209627.6969566;-33.981070128970906
1739209627.6969662;-32.816014438256545
1739209627.696976;-38.13080360867914
1739209627.6969857;-45.120503652039325
1739209627.6969955;-38.13080360867914
1739209627.697005;-30.49652367304973
1739209627.6970148;-38.13080360867914
1739209627.6970246;-45.120503652039325
1739209627.6970344;-45.120503652039325
1739209627.697044;-45.120503652039325
1739209627.6970537;-45.120503652039325
1739209627.6970634;-35.57807855764607
1739209627.6970732;-45.120503652039325
1739209627.6970828;-45.120503652039325
1739209627.6970925;-45.120503652039325
1739209627.6971023;-45.120503652039325
1739209627.697112;-45.120503652039325
1739209627.6971216;-38.13080360867914
1739209627.6971314;-38.13080360867914
1739209627.6971412;-45.120503652039325
1739209627.697151;-33.981070128970906
1739209627.6971605;-38.13080360867914
1739209627.6971703;-45.120503652039325
1739209627.69718;-45.120503652039325
1739209627.6971898;-38.13080360867914
1739209627.6971993;-32.816014438256545
1739209627.6972091;-38.13080360867914
1739209627.697219;-45.120503652039325
1739209627.6972287;-38.13080360867914
1739209627.6972382;-38.13080360867914
1739209627.697248;-33.981070128970906
1739209627.6972578;-38.13080360867914
1739209627.6972675;-45.120503652039325
1739209627.697277;-38.13080360867914
1739209627.6972868;-33.981070128970906
1739209627.6972966;-45.120503652039325
1739209627.6973064;-45.120503652039325
1739209627.697316;-38.13080360867914
1739209627.6973257;-38.13080360867914
1739209627.6973355;-38.13080360867914
1739209627.6973453;-30.49652367304973
1739209627.6973548;-28.992665084841942
1739209627.6973646;-45.120503652039325
1739209627.6973743;-45.120503652039325
1739209627.697384;-38.13080360867914
1739209627.6973937;-38.13080360867914
1739209627.6974034;-38.13080360867914
1739209627.6974132;-32.816014438256545
1739209627.697423;-38.13080360867914
1739209627.6974325;-38.13080360867914
1739209627.6974423;-38.13080360867914
1739209627.697452;-38.13080360867914
1739209627.6974618;-45.120503652039325
1739209627.6974714;-45.120503652039325
1739209627.6974812;-38.13080360867914
1739209627.697491;-35.57807855764607
1739209627.6975;-38.13080360867914
1739209627.697509;-45.120503652039325
1739209627.6975179;-38.13080360867914
1739209627.697527;-38.13080360867914
1739209627.697536;-38.13080360867914
1739209627.697545;-35.57807855764607
1739209627.697554;-38.13080360867914
1739209627.697563;-35.57807855764607
1739209627.697572;-38.13080360867914
1739209627.697581;-35.57807855764607
1739209627.69759;-45.120503652039325
1739209627.6975992;-38.13080360867914
1739209627.697608;-38.13080360867914
1739209627.697617;-38.13080360867914
1739209627.697626;-38.13080360867914
1739209627.6976352;-45.120503652039325
1739209627.6976442;-38.13080360867914
1739209627.6976533;-35.57807855764607
1739209627.697662;-45.120503652039325
1739209627.6976712;-38.13080360867914
1739209627.6976802;-38.13080360867914
1739209627.6976893;-45.120503652039325
1739209627.6976984;-45.120503652039325
1739209627.6977072;-31.141103565318893
1739209627.6977162;-38.13080360867914
1739209627.6977253;-32.816014438256545
1739209627.6977344;-38.13080360867914
1739209627.6977434;-45.120503652039325
1739209627.6977522;-38.13080360867914
1739209627.6977613;-35.57807855764607
1739209627.6977704;-45.120503652039325
1739209627.6977794;-38.13080360867914
1739209627.6977885;-38.13080360867914
1739209627.6977973;-35.57807855764607
1739209627.6978064;-45.120503652039325
1739209627.6978154;-35.57807855764607
1739209627.6978245;-38.13080360867914
1739209627.6978335;-45.120503652039325
1739209627.6978424;-38.13080360867914
1739209627.6978514;-32.816014438256545
1739209627.6978605;-38.13080360867914
1739209627.6978695;-30.49652367304973
1739209627.6978786;-32.816014438256545
1739209627.6978874;-45.120503652039325
1739209627.6978965;-33.981070128970906
1739209627.6979055;-45.120503652039325
1739209627.6979146;-38.13080360867914
1739209627.6979237;-35.57807855764607
1739209627.6979325;-38.13080360867914
1739209627.6979415;-45.120503652039325
1739209627.6979506;-38.13080360867914
1739209627.6979597;-35.57807855764607
1739209627.6979687;-38.13080360867914
1739209627.6979778;-38.13080360867914
1739209627.6979866;-38.13080360867914
1739209627.6979957;-38.13080360867914
1739209627.6980047;-35.57807855764607
1739209627.6980138;-45.120503652039325
1739209627.6980228;-45.120503652039325
1739209627.6980317;-45.120503652039325
1739209627.6980407;-38.13080360867914
1739209627.6980498;-38.13080360867914
1739209627.6980588;-38.13080360867914
1739209627.698068;-38.13080360867914
1739209627.6980767;-45.120503652039325
1739209627.6980858;-33.981070128970906
1739209627.6980948;-33.981070128970906
1739209627.698104;-38.13080360867914
1739209627.698113;-45.120503652039325
1739209627.6981218;-45.120503652039325
1739209627.6981308;-33.981070128970906
1739209627.69814;-45.120503652039325
1739209627.698149;-38.13080360867914
1739209627.698158;-45.120503652039325
1739209627.6981668;-45.120503652039325
1739209627.698176;-45.120503652039325
1739209627.698185;-38.13080360867914
1739209627.698194;-38.13080360867914
1739209627.698203;-45.120503652039325
1739209627.698212;-33.981070128970906
1739209627.698221;-38.13080360867914
1739209627.69823;-45.120503652039325
1739209627.698239;-45.120503652039325
1739209627.6982481;-45.120503652039325
1739209627.698257;-45.120503652039325
1739209627.698266;-38.13080360867914
1739209627.698275;-33.981070128970906
1739209627.6982841;-33.981070128970906
1739209627.6982932;-38.13080360867914
1739209627.6983023;-38.13080360867914
1739209627.698311;-45.120503652039325
1739209627.6983202;-45.120503652039325
1739209627.6983292;-38.13080360867914
1739209627.6983383;-45.120503652039325
1739209627.6983473;-38.13080360867914
1739209627.6983562;-38.13080360867914
1739209627.6983652;-45.120503652039325
1739209627.6983743;-45.120503652039325
1739209627.6983833;-45.120503652039325
1739209627.6983924;-38.13080360867914
1739209627.6984012;-38.13080360867914
1739209627.6984103;-45.120503652039325
1739209627.6984193;-45.120503652039325
1739209627.6984284;-38.13080360867914
1739209627.6984375;-45.120503652039325
1739209627.6984463;-45.120503652039325
1739209627.6984553;-31.141103565318915
1739209627.6984644;-38.13080360867914
1739209627.6984735;-38.13080360867914
1739209627.6984825;-45.120503652039325
1739209627.6984913;-38.13080360867914
1739209627.6985004;-45.120503652039325
1739209627.6985095;-45.120503652039325
1739209627.6985185;-45.120503652039325
1739209627.6985276;-45.120503652039325
1739209627.6985364;-38.13080360867914
1739209627.6985455;-45.120503652039325
1739209627.6985545;-38.13080360867914
1739209627.6985636;-38.13080360867914
1739209627.6985726;-38.13080360867914
1739209627.6985815;-45.120503652039325
1739209627.6985905;-35.57807855764607
1739209627.6985996;-45.120503652039325
1739209627.6986086;-45.120503652039325
1739209627.6986177;-38.13080360867914
1739209627.6986268;-45.120503652039325
1739209627.6986356;-38.13080360867914
1739209627.6986446;-45.120503652039325
1739209627.6986537;-38.13080360867914
1739209627.6986628;-35.57807855764607
1739209627.6986718;-32.816014438256545
1739209627.6986806;-38.13080360867914
1739209627.6986897;-45.120503652039325
1739209627.6986988;-35.57807855764607
1739209627.6987078;-38.13080360867914
1739209627.6987169;-45.120503652039325
1739209627.6987257;-45.120503652039325
1739209627.6987348;-35.57807855764607
1739209627.6987438;-38.13080360867914
1739209627.6987529;-38.13080360867914
1739209627.698762;-38.13080360867914
1739209627.6987708;-38.13080360867914
1739209627.6987798;-45.120503652039325
1739209627.698789;-45.120503652039325
1739209627.698798;-38.13080360867914
1739209627.698807;-38.13080360867914
1739209627.6988158;-30.49652367304973
1739209627.698825;-31.141103565318915
1739209627.698834;-35.57807855764607
1739209627.698843;-38.13080360867914
1739209627.698852;-38.13080360867914
1739209627.698861;-38.13080360867914
1739209627.69887;-45.120503652039325
1739209627.698879;-38.13080360867914
1739209627.698888;-38.13080360867914
1739209627.6988971;-38.13080360867914
1739209627.698906;-45.120503652039325
1739209627.698915;-45.120503652039325
1739209627.698924;-45.120503652039325
1739209627.6989331;-45.120503652039325
1739209627.6989422;-45.120503652039325
1739209627.6989512;-45.120503652039325
1739209627.69896;-38.13080360867914
1739209627.6989691;-38.13080360867914
1739209627.6989782;-38.13080360867914
1739209627.6989872;-38.13080360867914
1739209627.6989963;-45.120503652039325
1739209627.6990051;-35.57807855764607
1739209627.6990142;-35.57807855764607
1739209627.6990232;-38.13080360867914
1739209627.6990323;-38.13080360867914
1739209627.6990414;-35.57807855764607
1739209627.6990502;-38.13080360867914
1739209627.6990592;-45.120503652039325
1739209627.6990683;-45.120503652039325
1739209627.6990774;-38.13080360867914
1739209627.6990864;-45.120503652039325
1739209627.6990952;-38.13080360867914
1739209627.6991043;-38.13080360867914
1739209627.6991134;-38.13080360867914
1739209627.6991224;-45.120503652039325
1739209627.6991315;-45.120503652039325
1739209627.6991403;-45.120503652039325
1739209627.6991494;-45.120503652039325
1739209627.6991584;-38.13080360867914
1739209627.6991675;-38.13080360867914
1739209627.6991765;-32.816014438256545
1739209627.6991854;-25.826314394896354
1739209627.6991944;-45.120503652039325
1739209627.6992035;-45.120503652039325
1739209627.6992126;-38.13080360867914
1739209627.6992216;-38.13080360867914
1739209627.6992304;-45.120503652039325
1739209627.6992395;-45.120503652039325
1739209627.6992486;-45.120503652039325
1739209627.6992576;-45.120503652039325
1739209627.6992667;-33.981070128970906
1739209627.6992757;-33.981070128970906
1739209627.6992846;-45.120503652039325
1739209627.6992936;-38.13080360867914
1739209627.6993027;-38.13080360867914
1739209627.6993117;-45.120503652039325
1739209627.6993208;-45.120503652039325
1739209627.6993296;-35.57807855764607
1739209627.6993387;-38.13080360867914
1739209627.6993477;-45.120503652039325
1739209627.6993568;-45.120503652039325
1739209627.6993659;-38.13080360867914
1739209627.6993747;-38.13080360867914
1739209627.6993837;-45.120503652039325
1739209627.6993928;-38.13080360867914
1739209627.6994019;-32.816014438256545
1739209627.699411;-45.120503652039325
1739209627.6994197;-45.120503652039325
1739209627.6994288;-45.120503652039325
1739209627.6994379;-33.981070128970906
1739209627.699447;-45.120503652039325
1739209627.699456;-45.120503652039325
1739209627.6994648;-38.13080360867914
1739209627.6994739;-45.120503652039325
1739209627.699483;-38.13080360867914
1739209627.699492;-45.120503652039325
1739209627.699501;-45.120503652039325
1739209627.6995099;-45.120503652039325
1739209627.699519;-33.981070128970906
1739209627.699528;-45.120503652039325
1739209627.699537;-38.13080360867914
1739209627.699546;-35.57807855764607
1739209627.699555;-45.120503652039325
1739209627.699564;-45.120503652039325
1739209627.699573;-45.120503652039325
1739209627.699582;-45.120503652039325
1739209627.6995912;-45.120503652039325
1739209627.6996002;-38.13080360867914
1739209627.699609;-38.13080360867914
1739209627.699618;-45.120503652039325
1739209627.6996272;-38.13080360867914
1739209627.6996362;-35.57807855764607
1739209627.6996453;-38.13080360867914
1739209627.699654;-35.57807855764607
1739209627.6996632;-38.13080360867914
1739209627.6996722;-45.120503652039325
1739209627.6996813;-45.120503652039325
1739209627.6996903;-38.13080360867914
1739209627.6996992;-33.981070128970906
1739209627.6997082;-35.57807855764607
1739209627.6997173;-38.13080360867914
1739209627.6997263;-45.120503652039325
1739209627.6997354;-33.981070128970906
1739209627.6997442;-38.13080360867914
1739209627.6997533;-33.981070128970906
1739209627.6997623;-45.120503652039325
1739209627.6997714;-38.13080360867914
1739209627.6997805;-45.120503652039325
1739209627.6997893;-38.13080360867914
1739209627.6997983;-45.120503652039325
1739209627.6998074;-38.13080360867914
1739209627.6998165;-38.13080360867914
1739209627.6998255;-38.13080360867914
1739209627.6998343;-38.13080360867914
1739209627.6998434;-35.57807855764607
1739209627.6998525;-35.57807855764607
1739209627.6998615;-45.120503652039325
1739209627.6998706;-38.13080360867914
1739209627.6998796;-33.981070128970906
1739209627.6998885;-35.57807855764607
1739209627.6998975;-33.981070128970906
1739209627.6999066;-45.120503652039325
1739209627.6999156;-45.120503652039325
1739209627.6999247;-45.120503652039325
1739209627.6999335;-45.120503652039325
1739209627.6999426;-45.120503652039325
1739209627.6999516;-38.13080360867914
1739209627.6999607;-38.13080360867914
1739209627.6999698;-45.120503652039325
1739209627.6999786;-45.120503652039325
1739209627.6999876;-33.981070128970906
1739209627.6999967;-38.13080360867914
1739209627.7000058;-45.120503652039325
1739209627.7000148;-38.13080360867914
1739209627.7000237;-35.57807855764607
1739209627.7000327;-38.13080360867914
1739209627.7000418;-45.120503652039325
1739209627.7000508;-38.13080360867914
1739209627.70006;-31.141103565318915
1739209627.7000687;-35.57807855764607
1739209627.7000778;-45.120503652039325
1739209627.7000868;-38.13080360867914
1739209627.700096;-35.57807855764607
1739209627.700105;-38.13080360867914
1739209627.7001138;-38.13080360867914
1739209627.7001228;-35.57807855764607
1739209627.700132;-33.981070128970906
1739209627.700141;-33.981070128970906
1739209627.70015;-33.981070128970906
1739209627.7001588;-45.120503652039325
1739209627.700168;-45.120503652039325
1739209627.700177;-45.120503652039325
1739209627.700186;-45.120503652039325
1739209627.700195;-35.57807855764607
1739209627.7002041;-33.981070128970906
1739209627.700213;-38.13080360867914
1739209627.700222;-45.120503652039325
1739209627.700231;-45.120503652039325
1739209627.7002401;-33.981070128970906
1739209627.7002492;-45.120503652039325
1739209627.700258;-38.13080360867914
1739209627.700267;-38.13080360867914
1739209627.7002761;-38.13080360867914
1739209627.7002852;-38.13080360867914
1739209627.7002943;-38.13080360867914
1739209627.700303;-35.57807855764607
1739209627.7003121;-45.120503652039325
1739209627.7003212;-38.13080360867914
1739209627.7003303;-45.120503652039325
1739209627.7003393;-45.120503652039325
1739209627.7003481;-31.141103565318915
1739209627.7003572;-33.981070128970906
1739209627.7003663;-38.13080360867914
1739209627.7003753;-45.120503652039325
1739209627.7003844;-38.13080360867914
1739209627.7003932;-38.13080360867914
1739209627.7004023;-38.13080360867914
1739209627.7004113;-45.120503652039325
1739209627.7004204;-45.120503652039325
1739209627.7004294;-38.13080360867914
1739209627.7004383;-38.13080360867914
1739209627.7004473;-45.120503652039325
1739209627.7004564;-38.13080360867914
1739209627.7004654;-35.57807855764607
1739209627.7004745;-45.120503652039325
1739209627.7004833;-45.120503652039325
1739209627.7004924;-31.141103565318915
1739209627.7005014;-33.981070128970906
1739209627.7005105;-45.120503652039325
1739209627.7005196;-45.120503652039325
1739209627.7005286;-45.120503652039325
1739209627.7005374;-38.13080360867914
1739209627.7005465;-45.120503652039325
1739209627.7005556;-45.120503652039325
1739209627.7005646;-38.13080360867914
1739209627.7005737;-38.13080360867914
1739209627.7005825;-38.13080360867914
1739209627.7005916;-38.13080360867914
1739209627.7006006;-32.816014438256545
1739209627.7006097;-45.120503652039325
1739209627.7006187;-38.13080360867914
1739209627.7006276;-38.13080360867914
1739209627.7006366;-38.13080360867914
1739209627.7006457;-45.120503652039325
1739209627.7006547;-45.120503652039325
1739209627.7006638;-45.120503652039325
1739209627.7006726;-45.120503652039325
1739209627.7006817;-35.57807855764607
1739209627.7006907;-38.13080360867914
1739209627.7006998;-45.120503652039325
1739209627.7007089;-45.120503652039325
1739209627.7007177;-45.120503652039325
1739209627.7007267;-45.120503652039325
1739209627.7007358;-45.120503652039325
1739209627.7007449;-45.120503652039325
1739209627.700754;-45.120503652039325
1739209627.7007627;-38.13080360867914
1739209627.7007718;-45.120503652039325
1739209627.7007809;-45.120503652039325
1739209627.70079;-45.120503652039325
1739209627.700799;-45.120503652039325
1739209627.7008078;-38.13080360867914
1739209627.7008169;-38.13080360867914
1739209627.700826;-45.120503652039325
1739209627.700835;-45.120503652039325
1739209627.700844;-35.57807855764607
1739209627.700853;-38.13080360867914
1739209627.700862;-32.816014438256545
1739209627.700871;-35.57807855764607
1739209627.70088;-38.13080360867914
1739209627.700889;-45.120503652039325
1739209627.7008982;-35.57807855764607
1739209627.700907;-38.13080360867914
1739209627.700916;-45.120503652039325
1739209627.700925;-45.120503652039325
1739209627.7009342;-45.120503652039325
1739209627.7009432;-45.120503652039325
1739209627.700952;-45.120503652039325
1739209627.700961;-38.13080360867914
1739209627.7009702;-45.120503652039325
1739209627.7009792;-38.13080360867914
1739209627.7009883;-32.816014438256545
1739209627.700997;-38.13080360867914
1739209627.7010062;-38.13080360867914
1739209627.7010152;-45.120503652039325
1739209627.7010243;-35.57807855764607
1739209627.7010334;-38.13080360867914
1739209627.7010422;-35.57807855764607
1739209627.7010512;-38.13080360867914
1739209627.7010603;-35.57807855764607
1739209627.7010694;-38.13080360867914
1739209627.7010784;-30.49652367304973
1739209627.7010872;-32.816014438256545
1739209627.7010963;-45.120503652039325
1739209627.7011054;-38.13080360867914
1739209627.7011144;-45.120503652039325
1739209627.7011235;-45.120503652039325
1739209627.7011323;-38.13080360867914
1739209627.7011414;-33.981070128970906
1739209627.7011504;-45.120503652039325
1739209627.7011595;-45.120503652039325
1739209627.7011685;-35.57807855764607
1739209627.7011776;-38.13080360867914
1739209627.7011864;-38.13080360867914
1739209627.7011955;-45.120503652039325
1739209627.7012045;-45.120503652039325
1739209627.7012136;-38.13080360867914
1739209627.7012227;-30.49652367304973
1739209627.7012315;-30.49652367304973
1739209627.7012405;-45.120503652039325
1739209627.7012496;-38.13080360867914
1739209627.7012587;-32.816014438256545
1739209627.7012677;-35.57807855764607
1739209627.7012765;-45.120503652039325
1739209627.7012856;-33.981070128970906
1739209627.7012947;-38.13080360867914
1739209627.7013037;-45.120503652039325
1739209627.7013128;-45.120503652039325
1739209627.7013216;-38.13080360867914
1739209627.7013307;-38.13080360867914
1739209627.7013397;-45.120503652039325
1739209627.7013488;-38.13080360867914
1739209627.7013578;-45.120503652039325
1739209627.7013667;-33.981070128970906
1739209627.7013757;-31.141103565318915
1739209627.7013848;-45.120503652039325
1739209627.7013938;-45.120503652039325
1739209627.701403;-38.13080360867914
1739209627.7014117;-38.13080360867914
1739209627.7014208;-38.13080360867914
1739209627.7014298;-38.13080360867914
1739209627.701439;-38.13080360867914
1739209627.701448;-33.981070128970906
1739209627.7014568;-45.120503652039325
1739209627.7014658;-45.120503652039325
1739209627.701475;-45.120503652039325
1739209627.701484;-33.981070128970906
1739209627.701493;-45.120503652039325
1739209627.701502;-38.13080360867914
1739209627.701511;-33.981070128970906
1739209627.70152;-35.57807855764607
1739209627.701529;-45.120503652039325
1739209627.701538;-38.13080360867914
1739209627.7015471;-38.13080360867914
1739209627.701556;-45.120503652039325
1739209627.701565;-45.120503652039325
1739209627.701574;-45.120503652039325
1739209627.7015831;-33.981070128970906
1739209627.7015922;-31.141103565318915
1739209627.701601;-45.120503652039325
1739209627.70161;-38.13080360867914
1739209627.7016191;-35.57807855764607
1739209627.7016282;-45.120503652039325
1739209627.7016373;-45.120503652039325
1739209627.701646;-45.120503652039325
1739209627.7016551;-45.120503652039325
1739209627.7016642;-45.120503652039325
1739209627.7016733;-45.120503652039325
1739209627.7016823;-38.13080360867914
1739209627.7016912;-38.13080360867914
1739209627.7017002;-38.13080360867914
1739209627.7017093;-45.120503652039325
1739209627.7017183;-38.13080360867914
1739209627.7017274;-45.120503652039325
1739209627.7017362;-45.120503652039325
1739209627.7017453;-45.120503652039325
1739209627.7017543;-38.13080360867914
1739209627.7017634;-33.981070128970906
1739209627.7017725;-45.120503652039325
1739209627.7017813;-45.120503652039325
1739209627.7017903;-38.13080360867914
1739209627.7017994;-45.120503652039325
1739209627.7018085;-33.981070128970906
1739209627.7018175;-38.13080360867914
1739209627.7018266;-38.13080360867914
1739209627.7018354;-35.57807855764607
1739209627.7018445;-38.13080360867914
1739209627.7018535;-45.120503652039325
1739209627.7018626;-45.120503652039325
1739209627.7018716;-45.120503652039325
1739209627.7018805;-38.13080360867914
1739209627.7018895;-38.13080360867914
1739209627.7018986;-45.120503652039325
1739209627.7019076;-38.13080360867914
1739209627.7019167;-38.13080360867914
1739209627.7019255;-45.120503652039325
1739209627.7019346;-45.120503652039325
1739209627.7019436;-38.13080360867914
1739209627.7019527;-45.120503652039325
1739209627.7019618;-38.13080360867914
1739209627.7019706;-38.13080360867914
1739209627.7019796;-38.13080360867914
1739209627.7019887;-45.120503652039325
1739209627.7019978;-45.120503652039325
1739209627.7020068;-33.981070128970906
1739209627.7020156;-45.120503652039325
1739209627.7020247;-38.13080360867914
1739209627.7020338;-35.57807855764607
1739209627.7020428;-38.13080360867914
1739209627.7020519;-45.120503652039325
1739209627.7020607;-38.13080360867914
1739209627.7020698;-35.57807855764607
1739209627.7020788;-38.13080360867914
1739209627.7020879;-45.120503652039325
1739209627.702097;-45.120503652039325
1739209627.702106;-45.120503652039325
1739209627.7021148;-38.13080360867914
1739209627.7021239;-38.13080360867914
1739209627.702133;-45.120503652039325
1739209627.702142;-45.120503652039325
1739209627.702151;-45.120503652039325
1739209627.70216;-45.120503652039325
1739209627.702169;-38.13080360867914
1739209627.702178;-33.981070128970906
1739209627.702187;-38.13080360867914
1739209627.7021961;-45.120503652039325
1739209627.702205;-38.13080360867914
1739209627.702214;-33.981070128970906
1739209627.702223;-45.120503652039325
1739209627.7022321;-45.120503652039325
1739209627.7022412;-38.13080360867914
1739209627.70225;-35.57807855764607
1739209627.702259;-45.120503652039325
1739209627.7022681;-45.120503652039325
1739209627.7022772;-45.120503652039325
1739209627.7022862;-45.120503652039325
1739209627.702295;-45.120503652039325
1739209627.7023041;-45.120503652039325
1739209627.7023132;-45.120503652039325
1739209627.7023222;-38.13080360867914
1739209627.7023313;-38.13080360867914
1739209627.7023401;-45.120503652039325
1739209627.7023492;-38.13080360867914
1739209627.7023582;-45.120503652039325
1739209627.7023673;-38.13080360867914
1739209627.7023764;-45.120503652039325
1739209627.7023852;-38.13080360867914
1739209627.7023942;-26.487275050834715
1739209627.7024033;-45.120503652039325
1739209627.7024124;-45.120503652039325
1739209627.7024214;-38.13080360867914
1739209627.7024305;-32.816014438256545
1739209627.7024393;-38.13080360867914
1739209627.7024484;-45.120503652039325
1739209627.7024574;-45.120503652039325
1739209627.7024665;-38.13080360867914
1739209627.7024755;-38.13080360867914
1739209627.7024844;-38.13080360867914
1739209627.7024934;-38.13080360867914
1739209627.7025025;-45.120503652039325
1739209627.7025115;-38.13080360867914
1739209627.7025206;-45.120503652039325
1739209627.7025294;-38.13080360867914
1739209627.7025385;-35.57807855764607
1739209627.7025476;-38.13080360867914
1739209627.7025566;-45.120503652039325
1739209627.7025657;-38.13080360867914
1739209627.7025745;-38.13080360867914
1739209627.7025836;-38.13080360867914
1739209627.7025926;-45.120503652039325
1739209627.7026017;-38.13080360867914
1739209627.7026107;-25.077289914212862
1739209627.7026196;-35.57807855764607
1739209627.7026286;-45.120503652039325
1739209627.7026377;-38.13080360867914
1739209627.7026467;-35.57807855764607
1739209627.7026558;-45.120503652039325
1739209627.7026646;-45.120503652039325
1739209627.7026737;-38.13080360867914
1739209627.7026827;-45.120503652039325
1739209627.7026918;-45.120503652039325
1739209627.7027009;-45.120503652039325
1739209627.7027097;-45.120503652039325
1739209627.7027187;-38.13080360867914
1739209627.7027278;-33.981070128970906
1739209627.7027369;-45.120503652039325
1739209627.702746;-38.13080360867914
1739209627.702755;-31.141103565318893
1739209627.7027638;-38.13080360867914
1739209627.7027729;-45.120503652039325
1739209627.702782;-45.120503652039325
1739209627.702791;-38.13080360867914
1739209627.7028;-38.13080360867914
1739209627.7028089;-38.13080360867914
1739209627.702818;-45.120503652039325
1739209627.702827;-45.120503652039325
1739209627.702836;-38.13080360867914
1739209627.702845;-45.120503652039325
1739209627.702854;-38.13080360867914
1739209627.702863;-32.816014438256545
1739209627.702872;-33.981070128970906
1739209627.702881;-45.120503652039325
1739209627.7028902;-38.13080360867914
1739209627.702899;-38.13080360867914
1739209627.702908;-38.13080360867914
1739209627.702917;-38.13080360867914
1739209627.7029262;-38.13080360867914
1739209627.7029352;-45.120503652039325
1739209627.702944;-38.13080360867914
1739209627.702953;-38.13080360867914
1739209627.7029622;-45.120503652039325
1739209627.7029712;-38.13080360867914
1739209627.7029803;-32.816014438256545
1739209627.702989;-45.120503652039325
1739209627.7029982;-45.120503652039325
1739209627.7030072;-35.57807855764607
1739209627.7030163;-38.13080360867914
1739209627.7030253;-45.120503652039325
1739209627.7030342;-38.13080360867914
1739209627.7030432;-45.120503652039325
1739209627.7030523;-45.120503652039325
1739209627.7030613;-35.57807855764607
1739209627.7030704;-35.57807855764607
1739209627.7030795;-45.120503652039325
1739209627.7030883;-38.13080360867914
1739209627.7030973;-31.141103565318893
1739209627.7031064;-38.13080360867914
1739209627.7031155;-45.120503652039325
1739209627.7031245;-38.13080360867914
1739209627.7031333;-35.57807855764607
1739209627.7031424;-33.981070128970906
1739209627.7031515;-45.120503652039325
1739209627.7031605;-45.120503652039325
1739209627.7031696;-45.120503652039325
1739209627.7031784;-38.13080360867914
1739209627.7031875;-38.13080360867914
1739209627.7031965;-45.120503652039325
1739209627.7032056;-45.120503652039325
1739209627.7032146;-38.13080360867914
1739209627.7032235;-35.57807855764607
1739209627.7032325;-35.57807855764607
1739209627.7032416;-45.120503652039325
1739209627.7032506;-45.120503652039325
1739209627.7032597;-33.981070128970906
1739209627.7032685;-33.981070128970906
1739209627.7032776;-45.120503652039325
1739209627.7032866;-33.981070128970906
1739209627.7032957;-32.816014438256545
1739209627.7033048;-38.13080360867914
1739209627.7033136;-38.13080360867914
1739209627.7033226;-38.13080360867914
1739209627.7033317;-35.57807855764607
1739209627.7033408;-33.981070128970906
1739209627.7033498;-45.120503652039325
1739209627.7033587;-45.120503652039325
1739209627.7033677;-45.120503652039325
1739209627.7033768;-38.13080360867914
1739209627.7033858;-45.120503652039325
1739209627.703395;-33.981070128970906
1739209627.703404;-35.57807855764607
1739209627.7034128;-38.13080360867914
1739209627.7034218;-45.120503652039325
1739209627.703431;-45.120503652039325
1739209627.70344;-32.816014438256545
1739209627.703449;-31.141103565318915
1739209627.7034578;-45.120503652039325
1739209627.703467;-45.120503652039325
1739209627.703476;-35.57807855764607
1739209627.703485;-32.816014438256545
1739209627.703494;-45.120503652039325
1739209627.703503;-38.13080360867914
1739209627.703512;-38.13080360867914
1739209627.703521;-45.120503652039325
1739209627.70353;-45.120503652039325
1739209627.7035391;-45.120503652039325
1739209627.703548;-38.13080360867914
1739209627.703557;-28.992665084841942
1739209627.703566;-33.981070128970906
1739209627.7035751;-45.120503652039325
1739209627.7035842;-35.57807855764607
1739209627.703593;-35.57807855764607
1739209627.703602;-45.120503652039325
1739209627.7036111;-38.13080360867914
1739209627.7036202;-45.120503652039325
1739209627.7036293;-35.57807855764607
1739209627.703638;-45.120503652039325
1739209627.7036471;-45.120503652039325
1739209627.7036562;-45.120503652039325
1739209627.7036653;-45.120503652039325
1739209627.7036743;-45.120503652039325
1739209627.7036831;-45.120503652039325
1739209627.7036922;-45.120503652039325
1739209627.7037013;-38.13080360867914
1739209627.7037103;-38.13080360867914
1739209627.7037194;-45.120503652039325
1739209627.7037284;-45.120503652039325
1739209627.7037373;-45.120503652039325
1739209627.7037463;-45.120503652039325
1739209627.7037554;-38.13080360867914
1739209627.7037644;-45.120503652039325
1739209627.7037735;-38.13080360867914
1739209627.7037823;-32.816014438256545
1739209627.7037914;-35.57807855764607
1739209627.7038004;-45.120503652039325
1739209627.7038095;-45.120503652039325
1739209627.7038186;-32.816014438256545
1739209627.7038274;-38.13080360867914
