CAN Message; 0x1d3:00003eb49c948f21
1739209671.8127997;-45.120503652039325
1739209671.8128023;-45.120503652039325
1739209671.812805;-35.57807855764607
1739209671.8128076;-38.13080360867914
1739209671.8128102;-45.120503652039325
1739209671.8128128;-38.13080360867914
1739209671.8128154;-33.981070128970906
1739209671.812818;-45.120503652039325
1739209671.8128207;-38.13080360867914
1739209671.8128233;-38.13080360867914
1739209671.812826;-38.13080360867914
1739209671.8128285;-45.120503652039325
1739209671.8128312;-35.57807855764607
1739209671.812834;-38.13080360867914
1739209671.8128366;-45.120503652039325
1739209671.8128393;-45.120503652039325
1739209671.812842;-35.57807855764607
1739209671.8128445;-28.992665084841942
1739209671.8128471;-45.120503652039325
1739209671.8128498;-45.120503652039325
1739209671.8128524;-38.13080360867914
1739209671.812855;-45.120503652039325
1739209671.8128576;-38.13080360867914
1739209671.8128603;-38.13080360867914
1739209671.8128629;-38.13080360867914
1739209671.8128655;-38.13080360867914
1739209671.812868;-45.120503652039325
1739209671.8128707;-38.13080360867914
1739209671.8128734;-38.13080360867914
1739209671.812876;-45.120503652039325
1739209671.8128786;-38.13080360867914
1739209671.8128815;-38.13080360867914
1739209671.812884;-35.57807855764607
1739209671.8128867;-27.267205301931607
1739209671.8128893;-45.120503652039325
1739209671.812892;-45.120503652039325
1739209671.8128946;-38.13080360867914
1739209671.8128972;-33.981070128970906
1739209671.8128998;-45.120503652039325
1739209671.8129025;-45.120503652039325
1739209671.812905;-45.120503652039325
1739209671.8129077;-45.120503652039325
1739209671.8129103;-45.120503652039325
1739209671.812913;-38.13080360867914
1739209671.8129156;-38.13080360867914
1739209671.8129182;-38.13080360867914
1739209671.8129208;-45.120503652039325
1739209671.8129234;-45.120503652039325
1739209671.812926;-45.120503652039325
1739209671.812929;-38.13080360867914
1739209671.8129315;-45.120503652039325
1739209671.8129342;-38.13080360867914
1739209671.8129368;-38.13080360867914
1739209671.8129394;-38.13080360867914
1739209671.812942;-45.120503652039325
1739209671.8129447;-45.120503652039325
1739209671.8129473;-45.120503652039325
1739209671.81295;-33.981070128970906
1739209671.8129525;-38.13080360867914
1739209671.8129551;-45.120503652039325
1739209671.8129578;-45.120503652039325
1739209671.8129604;-38.13080360867914
1739209671.812963;-32.816014438256545
1739209671.8129656;-45.120503652039325
1739209671.8129683;-45.120503652039325
1739209671.8129709;-33.981070128970906
1739209671.8129735;-38.13080360867914
1739209671.8129764;-38.13080360867914
1739209671.812979;-45.120503652039325
1739209671.8129816;-45.120503652039325
1739209671.8129842;-45.120503652039325
1739209671.8129869;-45.120503652039325
1739209671.8129895;-45.120503652039325
1739209671.812992;-31.141103565318915
1739209671.8129947;-38.13080360867914
1739209671.8129973;-38.13080360867914
1739209671.813;-35.57807855764607
1739209671.8130026;-35.57807855764607
1739209671.8130052;-38.13080360867914
1739209671.8130078;-38.13080360867914
1739209671.8130105;-45.120503652039325
1739209671.813013;-45.120503652039325
1739209671.8130157;-45.120503652039325
1739209671.8130183;-45.120503652039325
1739209671.813021;-33.981070128970906
1739209671.8130238;-38.13080360867914
1739209671.8130264;-45.120503652039325
1739209671.813029;-45.120503652039325
1739209671.8130317;-45.120503652039325
1739209671.8130343;-38.13080360867914
1739209671.813037;-38.13080360867914
1739209671.8130395;-45.120503652039325
1739209671.8130422;-38.13080360867914
1739209671.8130448;-45.120503652039325
1739209671.8130474;-45.120503652039325
1739209671.81305;-38.13080360867914
1739209671.8130527;-35.57807855764607
1739209671.8130553;-33.981070128970906
1739209671.813058;-38.13080360867914
1739209671.8130605;-45.120503652039325
1739209671.8130631;-45.120503652039325
1739209671.8130658;-38.13080360867914
1739209671.8130684;-38.13080360867914
1739209671.8130713;-38.13080360867914
1739209671.8130739;-38.13080360867914
1739209671.8130765;-38.13080360867914
1739209671.813079;-45.120503652039325
1739209671.8130817;-45.120503652039325
1739209671.8130844;-38.13080360867914
1739209671.813087;-38.13080360867914
1739209671.8130896;-38.13080360867914
1739209671.8130922;-38.13080360867914
1739209671.8130949;-45.120503652039325
1739209671.8130975;-45.120503652039325
1739209671.8131;-45.120503652039325
1739209671.8131027;-38.13080360867914
1739209671.8131053;-45.120503652039325
1739209671.813108;-45.120503652039325
1739209671.8131106;-45.120503652039325
1739209671.8131132;-45.120503652039325
1739209671.8131158;-35.57807855764607
1739209671.8131187;-33.981070128970906
1739209671.8131213;-35.57807855764607
1739209671.813124;-38.13080360867914
1739209671.8131266;-35.57807855764607
1739209671.8131292;-38.13080360867914
1739209671.8131318;-38.13080360867914
1739209671.8131344;-45.120503652039325
1739209671.813137;-38.13080360867914
1739209671.8131397;-38.13080360867914
1739209671.8131423;-45.120503652039325
1739209671.813145;-45.120503652039325
1739209671.8131475;-35.57807855764607
1739209671.8131502;-35.57807855764607
1739209671.8131528;-45.120503652039325
1739209671.8131554;-45.120503652039325
1739209671.813158;-38.13080360867914
1739209671.8131607;-45.120503652039325
1739209671.8131633;-32.816014438256545
1739209671.8131661;-38.13080360867914
1739209671.8131688;-35.57807855764607
1739209671.8131714;-35.57807855764607
1739209671.813174;-45.120503652039325
1739209671.8131766;-38.13080360867914
1739209671.8131793;-35.57807855764607
1739209671.8131819;-35.57807855764607
1739209671.8131845;-38.13080360867914
1739209671.8131871;-45.120503652039325
1739209671.8131897;-35.57807855764607
1739209671.8131924;-38.13080360867914
1739209671.813195;-45.120503652039325
1739209671.8131976;-45.120503652039325
1739209671.8132002;-35.57807855764607
1739209671.8132029;-35.57807855764607
1739209671.8132055;-45.120503652039325
1739209671.813208;-38.13080360867914
1739209671.8132107;-38.13080360867914
1739209671.8132136;-45.120503652039325
1739209671.8132162;-45.120503652039325
1739209671.8132188;-45.120503652039325
1739209671.8132215;-45.120503652039325
1739209671.813224;-45.120503652039325
1739209671.8132267;-29.438486411369333
1739209671.8132293;-35.57807855764607
1739209671.813232;-38.13080360867914
1739209671.8132346;-45.120503652039325
1739209671.8132372;-35.57807855764607
1739209671.8132398;-38.13080360867914
1739209671.8132424;-45.120503652039325
1739209671.813245;-38.13080360867914
1739209671.8132477;-45.120503652039325
1739209671.8132503;-45.120503652039325
1739209671.813253;-45.120503652039325
1739209671.8132555;-45.120503652039325
1739209671.8132582;-45.120503652039325
1739209671.813261;-45.120503652039325
1739209671.8132637;-45.120503652039325
1739209671.8132663;-45.120503652039325
1739209671.813269;-32.816014438256545
1739209671.8132715;-45.120503652039325
1739209671.8132741;-45.120503652039325
1739209671.8132768;-38.13080360867914
1739209671.8132794;-38.13080360867914
1739209671.813282;-45.120503652039325
1739209671.8132846;-38.13080360867914
1739209671.8132873;-38.13080360867914
1739209671.8132899;-32.816014438256545
1739209671.8132925;-35.57807855764607
1739209671.8132951;-45.120503652039325
1739209671.8132977;-45.120503652039325
1739209671.8133004;-38.13080360867914
1739209671.813303;-38.13080360867914
1739209671.8133056;-45.120503652039325
1739209671.8133085;-45.120503652039325
1739209671.813311;-45.120503652039325
1739209671.8133137;-45.120503652039325
1739209671.8133163;-35.57807855764607
1739209671.813319;-45.120503652039325
1739209671.8133216;-45.120503652039325
1739209671.8133242;-38.13080360867914
1739209671.8133268;-38.13080360867914
1739209671.8133295;-45.120503652039325
1739209671.813332;-32.816014438256545
1739209671.8133347;-28.58837851428586
1739209671.8133373;-45.120503652039325
1739209671.81334;-38.13080360867914
1739209671.8133426;-45.120503652039325
1739209671.8133452;-38.13080360867914
1739209671.8133478;-38.13080360867914
1739209671.8133504;-45.120503652039325
1739209671.813353;-38.13080360867914
1739209671.813356;-45.120503652039325
1739209671.8133585;-45.120503652039325
1739209671.8133612;-45.120503652039325
1739209671.8133638;-38.13080360867914
1739209671.8133664;-38.13080360867914
1739209671.813369;-45.120503652039325
1739209671.8133717;-45.120503652039325
1739209671.8133743;-45.120503652039325
1739209671.813377;-45.120503652039325
1739209671.8133795;-38.13080360867914
1739209671.8133821;-35.57807855764607
1739209671.8133848;-45.120503652039325
1739209671.8133874;-45.120503652039325
1739209671.81339;-35.57807855764607
1739209671.8133926;-38.13080360867914
1739209671.8133953;-38.13080360867914
1739209671.813398;-35.57807855764607
1739209671.8134005;-38.13080360867914
1739209671.8134034;-38.13080360867914
1739209671.813406;-38.13080360867914
1739209671.8134086;-33.981070128970906
1739209671.8134112;-33.981070128970906
1739209671.8134139;-38.13080360867914
1739209671.8134165;-45.120503652039325
1739209671.813419;-33.981070128970906
1739209671.8134217;-33.981070128970906
1739209671.8134243;-45.120503652039325
1739209671.813427;-38.13080360867914
1739209671.8134296;-38.13080360867914
1739209671.8134322;-38.13080360867914
1739209671.8134348;-33.981070128970906
1739209671.8134375;-45.120503652039325
1739209671.81344;-38.13080360867914
1739209671.8134427;-38.13080360867914
1739209671.8134453;-38.13080360867914
1739209671.813448;-45.120503652039325
1739209671.8134508;-45.120503652039325
1739209671.8134534;-35.57807855764607
1739209671.813456;-38.13080360867914
1739209671.8134587;-45.120503652039325
1739209671.8134613;-38.13080360867914
1739209671.813464;-33.981070128970906
1739209671.8134665;-33.981070128970906
1739209671.8134692;-45.120503652039325
1739209671.8134718;-38.13080360867914
1739209671.8134744;-33.981070128970906
1739209671.813477;-33.981070128970906
1739209671.8134797;-45.120503652039325
1739209671.8134823;-45.120503652039325
1739209671.813485;-38.13080360867914
1739209671.8134875;-35.57807855764607
1739209671.8134902;-45.120503652039325
1739209671.8134928;-45.120503652039325
1739209671.8134954;-38.13080360867914
1739209671.8134983;-38.13080360867914
1739209671.813501;-45.120503652039325
1739209671.8135035;-38.13080360867914
1739209671.8135061;-33.981070128970906
1739209671.8135087;-38.13080360867914
1739209671.8135114;-45.120503652039325
1739209671.813514;-38.13080360867914
1739209671.8135166;-38.13080360867914
1739209671.8135192;-45.120503652039325
1739209671.8135219;-45.120503652039325
1739209671.8135245;-45.120503652039325
1739209671.813527;-38.13080360867914
1739209671.8135297;-38.13080360867914
1739209671.8135324;-45.120503652039325
1739209671.813535;-45.120503652039325
1739209671.8135376;-45.120503652039325
1739209671.8135402;-45.120503652039325
1739209671.8135428;-45.120503652039325
1739209671.8135457;-45.120503652039325
1739209671.8135483;-45.120503652039325
1739209671.813551;-45.120503652039325
1739209671.8135536;-45.120503652039325
1739209671.8135562;-38.13080360867914
1739209671.8135588;-33.981070128970906
1739209671.8135614;-38.13080360867914
1739209671.813564;-45.120503652039325
1739209671.8135667;-33.981070128970906
1739209671.8135693;-28.992665084841942
1739209671.813572;-45.120503652039325
1739209671.8135746;-45.120503652039325
1739209671.8135772;-38.13080360867914
1739209671.8135798;-35.57807855764607
1739209671.8135824;-38.13080360867914
1739209671.813585;-45.120503652039325
1739209671.8135877;-38.13080360867914
1739209671.8135903;-33.981070128970956
1739209671.8135931;-45.120503652039325
1739209671.8135958;-45.120503652039325
1739209671.8135984;-45.120503652039325
1739209671.813601;-45.120503652039325
1739209671.8136036;-38.13080360867914
1739209671.8136063;-45.120503652039325
1739209671.813609;-38.13080360867914
1739209671.8136115;-27.267205301931607
1739209671.8136141;-45.120503652039325
1739209671.8136168;-38.13080360867914
1739209671.8136194;-38.13080360867914
1739209671.813622;-30.49652367304973
1739209671.8136246;-45.120503652039325
1739209671.8136272;-45.120503652039325
1739209671.8136299;-45.120503652039325
1739209671.8136325;-45.120503652039325
1739209671.813635;-45.120503652039325
1739209671.8136377;-38.13080360867914
1739209671.8136406;-45.120503652039325
1739209671.8136432;-45.120503652039325
1739209671.8136458;-45.120503652039325
1739209671.8136485;-35.57807855764607
1739209671.813651;-35.57807855764607
1739209671.8136537;-45.120503652039325
1739209671.8136563;-38.13080360867914
1739209671.813659;-35.57807855764607
1739209671.8136616;-35.57807855764607
1739209671.8136642;-45.120503652039325
1739209671.8136668;-38.13080360867914
1739209671.8136694;-38.13080360867914
1739209671.813672;-45.120503652039325
1739209671.8136747;-27.8777449560314
1739209671.8136773;-35.57807855764607
1739209671.81368;-45.120503652039325
1739209671.8136826;-45.120503652039325
1739209671.8136852;-32.816014438256545
1739209671.813688;-38.13080360867914
1739209671.8136907;-45.120503652039325
1739209671.8136933;-35.57807855764607
1739209671.813696;-38.13080360867914
1739209671.8136985;-45.120503652039325
1739209671.8137012;-38.13080360867914
1739209671.8137038;-45.120503652039325
1739209671.8137064;-45.120503652039325
1739209671.813709;-33.981070128970906
1739209671.8137116;-38.13080360867914
1739209671.8137143;-45.120503652039325
1739209671.813717;-28.21854285175415
1739209671.8137195;-35.57807855764607
1739209671.8137221;-38.13080360867914
1739209671.8137248;-38.13080360867914
1739209671.8137274;-45.120503652039325
1739209671.81373;-45.120503652039325
1739209671.8137326;-38.13080360867914
1739209671.8137355;-35.57807855764607
1739209671.813738;-45.120503652039325
1739209671.8137407;-45.120503652039325
1739209671.8137434;-33.981070128970906
1739209671.813746;-45.120503652039325
1739209671.8137486;-45.120503652039325
1739209671.8137512;-38.13080360867914
1739209671.8137538;-38.13080360867914
1739209671.8137565;-38.13080360867914
1739209671.813759;-45.120503652039325
1739209671.8137617;-45.120503652039325
1739209671.8137643;-38.13080360867914
1739209671.813767;-38.13080360867914
1739209671.8137696;-45.120503652039325
1739209671.8137722;-45.120503652039325
1739209671.8137748;-38.13080360867914
1739209671.8137774;-38.13080360867914
1739209671.81378;-38.13080360867914
1739209671.813783;-38.13080360867914
1739209671.8137856;-45.120503652039325
1739209671.8137882;-45.120503652039325
1739209671.8137908;-35.57807855764607
1739209671.8137934;-38.13080360867914
1739209671.813796;-45.120503652039325
1739209671.8137987;-38.13080360867914
1739209671.8138013;-38.13080360867914
1739209671.813804;-45.120503652039325
1739209671.8138065;-38.13080360867914
1739209671.8138092;-45.120503652039325
1739209671.8138118;-38.13080360867914
1739209671.8138144;-33.981070128970906
1739209671.813817;-45.120503652039325
1739209671.8138196;-38.13080360867914
1739209671.8138223;-33.981070128970906
1739209671.813825;-33.981070128970906
1739209671.8138275;-45.120503652039325
1739209671.8138304;-45.120503652039325
1739209671.813833;-38.13080360867914
1739209671.8138356;-45.120503652039325
1739209671.8138382;-45.120503652039325
1739209671.8138409;-38.13080360867914
1739209671.8138435;-38.13080360867914
1739209671.813846;-38.13080360867914
1739209671.8138487;-45.120503652039325
1739209671.8138514;-45.120503652039325
1739209671.813854;-35.57807855764607
1739209671.8138566;-32.816014438256545
1739209671.8138592;-45.120503652039325
1739209671.8138618;-38.13080360867914
1739209671.8138645;-38.13080360867914
1739209671.813867;-38.13080360867914
1739209671.8138697;-45.120503652039325
1739209671.8138723;-45.120503652039325
1739209671.813875;-38.13080360867914
1739209671.8138778;-45.120503652039325
1739209671.8138804;-45.120503652039325
1739209671.813883;-38.13080360867914
1739209671.8138857;-38.13080360867914
1739209671.8138883;-33.981070128970906
1739209671.813891;-38.13080360867914
1739209671.8138936;-45.120503652039325
1739209671.8138962;-35.57807855764607
1739209671.8138988;-35.57807855764607
1739209671.8139014;-45.120503652039325
1739209671.813904;-45.120503652039325
1739209671.8139067;-38.13080360867914
1739209671.8139093;-33.981070128970906
1739209671.813912;-35.57807855764607
1739209671.8139145;-45.120503652039325
1739209671.8139172;-45.120503652039325
1739209671.8139198;-33.981070128970906
1739209671.8139224;-38.13080360867914
1739209671.8139253;-45.120503652039325
1739209671.813928;-38.13080360867914
1739209671.8139305;-38.13080360867914
1739209671.8139331;-45.120503652039325
1739209671.8139358;-45.120503652039325
1739209671.8139384;-35.57807855764607
1739209671.813941;-38.13080360867914
1739209671.8139436;-38.13080360867914
1739209671.8139462;-45.120503652039325
1739209671.8139489;-38.13080360867914
1739209671.8139515;-35.57807855764607
1739209671.813954;-38.13080360867914
1739209671.8139567;-45.120503652039325
1739209671.8139594;-45.120503652039325
1739209671.813962;-33.981070128970906
1739209671.8139646;-45.120503652039325
1739209671.8139672;-38.13080360867914
1739209671.81397;-38.13080360867914
1739209671.8139727;-31.141103565318915
1739209671.8139753;-38.13080360867914
1739209671.813978;-38.13080360867914
1739209671.8139806;-35.57807855764607
1739209671.8139832;-45.120503652039325
1739209671.8139858;-45.120503652039325
1739209671.8139884;-38.13080360867914
1739209671.813991;-45.120503652039325
1739209671.8139937;-33.981070128970906
1739209671.8139963;-33.981070128970906
1739209671.813999;-45.120503652039325
1739209671.8140016;-33.981070128970906
1739209671.8140042;-35.57807855764607
1739209671.8140068;-38.13080360867914
1739209671.8140094;-45.120503652039325
1739209671.814012;-38.13080360867914
1739209671.8140147;-30.49652367304973
1739209671.8140175;-32.816014438256545
1739209671.8140202;-38.13080360867914
1739209671.8140228;-45.120503652039325
1739209671.8140254;-45.120503652039325
1739209671.814028;-32.816014438256545
1739209671.8140306;-38.13080360867914
1739209671.8140333;-45.120503652039325
1739209671.814036;-33.981070128970906
1739209671.8140385;-31.141103565318915
1739209671.8140411;-45.120503652039325
1739209671.8140438;-45.120503652039325
1739209671.8140464;-38.13080360867914
1739209671.814049;-38.13080360867914
1739209671.8140516;-33.981070128970906
1739209671.8140543;-45.120503652039325
1739209671.8140569;-45.120503652039325
1739209671.8140595;-33.981070128970906
1739209671.814062;-45.120503652039325
1739209671.814065;-45.120503652039325
1739209671.8140676;-45.120503652039325
1739209671.8140702;-38.13080360867914
1739209671.8140728;-32.816014438256545
1739209671.8140755;-45.120503652039325
1739209671.814078;-33.981070128970906
1739209671.8140807;-30.49652367304973
1739209671.8140833;-38.13080360867914
1739209671.814086;-45.120503652039325
1739209671.8140886;-38.13080360867914
1739209671.8140912;-38.13080360867914
1739209671.8140938;-38.13080360867914
1739209671.8140965;-38.13080360867914
1739209671.814099;-35.57807855764607
1739209671.8141017;-33.981070128970906
1739209671.8141043;-45.120503652039325
1739209671.814107;-45.120503652039325
1739209671.8141096;-38.13080360867914
1739209671.8141124;-35.57807855764607
1739209671.814115;-38.13080360867914
1739209671.8141177;-32.816014438256545
1739209671.8141203;-38.13080360867914
1739209671.814123;-33.981070128970956
1739209671.8141255;-38.13080360867914
1739209671.8141282;-45.120503652039325
1739209671.8141308;-45.120503652039325
1739209671.8141334;-38.13080360867914
1739209671.814136;-45.120503652039325
1739209671.8141387;-45.120503652039325
1739209671.8141413;-35.57807855764607
1739209671.814144;-30.49652367304973
1739209671.8141465;-38.13080360867914
1739209671.8141491;-33.981070128970906
1739209671.8141518;-35.57807855764607
1739209671.8141544;-38.13080360867914
1739209671.814157;-45.120503652039325
1739209671.8141599;-38.13080360867914
1739209671.8141625;-33.981070128970906
1739209671.814165;-38.13080360867914
1739209671.8141677;-45.120503652039325
1739209671.8141704;-35.57807855764607
1739209671.814173;-38.13080360867914
1739209671.8141756;-45.120503652039325
1739209671.8141782;-38.13080360867914
1739209671.8141809;-45.120503652039325
1739209671.8141835;-45.120503652039325
1739209671.814186;-45.120503652039325
1739209671.8141887;-45.120503652039325
1739209671.8141913;-38.13080360867914
1739209671.814194;-45.120503652039325
1739209671.8141966;-45.120503652039325
1739209671.8141992;-38.13080360867914
1739209671.8142018;-38.13080360867914
1739209671.8142045;-38.13080360867914
1739209671.8142073;-32.816014438256545
1739209671.81421;-38.13080360867914
1739209671.8142126;-45.120503652039325
1739209671.8142152;-45.120503652039325
1739209671.8142178;-33.981070128970906
1739209671.8142204;-45.120503652039325
1739209671.814223;-45.120503652039325
1739209671.8142257;-45.120503652039325
1739209671.8142283;-45.120503652039325
1739209671.814231;-38.13080360867914
1739209671.8142335;-45.120503652039325
1739209671.8142362;-45.120503652039325
1739209671.8142388;-38.13080360867914
1739209671.8142414;-38.13080360867914
1739209671.814244;-38.13080360867914
1739209671.8142467;-33.981070128970906
1739209671.8142493;-45.120503652039325
1739209671.814252;-45.120503652039325
1739209671.8142548;-35.57807855764607
1739209671.8142574;-33.981070128970906
1739209671.81426;-45.120503652039325
1739209671.8142626;-45.120503652039325
1739209671.8142653;-38.13080360867914
1739209671.8142679;-45.120503652039325
1739209671.8142705;-38.13080360867914
1739209671.814273;-45.120503652039325
1739209671.8142757;-38.13080360867914
1739209671.8142784;-38.13080360867914
1739209671.814281;-35.57807855764607
1739209671.8142836;-38.13080360867914
1739209671.8142862;-35.57807855764607
1739209671.8142889;-38.13080360867914
1739209671.8142915;-38.13080360867914
1739209671.814294;-33.981070128970906
1739209671.8142967;-38.13080360867914
1739209671.8142993;-38.13080360867914
1739209671.8143022;-45.120503652039325
1739209671.8143048;-33.981070128970906
1739209671.8143075;-45.120503652039325
1739209671.81431;-38.13080360867914
1739209671.8143127;-45.120503652039325
1739209671.8143153;-45.120503652039325
1739209671.814318;-45.120503652039325
1739209671.8143206;-45.120503652039325
1739209671.8143232;-45.120503652039325
1739209671.8143258;-45.120503652039325
1739209671.8143284;-45.120503652039325
1739209671.814331;-38.13080360867914
1739209671.8143337;-35.57807855764607
1739209671.8143363;-38.13080360867914
1739209671.814339;-45.120503652039325
1739209671.8143415;-45.120503652039325
1739209671.8143442;-35.57807855764607
1739209671.8143468;-33.981070128970906
1739209671.8143497;-45.120503652039325
1739209671.8143523;-38.13080360867914
1739209671.814355;-32.816014438256545
1739209671.8143575;-31.141103565318915
1739209671.8143601;-45.120503652039325
1739209671.8143628;-38.13080360867914
1739209671.8143654;-38.13080360867914
1739209671.814368;-45.120503652039325
1739209671.8143706;-45.120503652039325
1739209671.8143733;-38.13080360867914
1739209671.8143759;-38.13080360867914
1739209671.8143785;-32.81601443825658
1739209671.8143811;-45.120503652039325
1739209671.8143837;-38.13080360867914
1739209671.8143864;-45.120503652039325
1739209671.814389;-45.120503652039325
1739209671.8143916;-45.120503652039325
1739209671.8143942;-45.120503652039325
1739209671.814397;-35.57807855764607
1739209671.8143997;-27.267205301931607
1739209671.8144023;-38.13080360867914
1739209671.814405;-38.13080360867914
1739209671.8144076;-38.13080360867914
1739209671.8144102;-38.13080360867914
1739209671.8144128;-38.13080360867914
1739209671.8144155;-45.120503652039325
1739209671.814418;-45.120503652039325
1739209671.8144207;-33.981070128970906
1739209671.8144233;-38.13080360867914
1739209671.814426;-45.120503652039325
1739209671.8144286;-32.816014438256545
1739209671.8144312;-38.13080360867914
1739209671.8144338;-45.120503652039325
1739209671.8144364;-33.981070128970906
1739209671.814439;-33.981070128970906
1739209671.8144417;-31.141103565318915
1739209671.8144445;-38.13080360867914
1739209671.8144472;-38.13080360867914
1739209671.8144498;-38.13080360867914
1739209671.8144524;-38.13080360867914
1739209671.814455;-45.120503652039325
1739209671.8144577;-45.120503652039325
1739209671.8144603;-45.120503652039325
1739209671.814463;-38.13080360867914
1739209671.8144655;-45.120503652039325
1739209671.8144681;-38.13080360867914
1739209671.8144708;-45.120503652039325
1739209671.8144734;-38.13080360867914
1739209671.814476;-45.120503652039325
1739209671.8144786;-45.120503652039325
1739209671.8144813;-38.13080360867914
1739209671.814484;-31.141103565318915
1739209671.8144865;-33.981070128970906
1739209671.8144891;-45.120503652039325
1739209671.814492;-38.13080360867914
1739209671.8144946;-35.57807855764607
1739209671.8144972;-38.13080360867914
1739209671.8144999;-45.120503652039325
1739209671.8145025;-38.13080360867914
1739209671.814505;-32.816014438256545
1739209671.8145077;-33.981070128970906
1739209671.8145103;-38.13080360867914
1739209671.814513;-38.13080360867914
1739209671.8145156;-33.981070128970906
1739209671.8145182;-38.13080360867914
1739209671.8145208;-38.13080360867914
1739209671.8145235;-45.120503652039325
1739209671.814526;-33.981070128970906
1739209671.8145287;-31.141103565318915
1739209671.8145313;-33.981070128970906
1739209671.814534;-38.13080360867914
1739209671.8145366;-45.120503652039325
1739209671.8145394;-45.120503652039325
1739209671.814542;-45.120503652039325
1739209671.8145447;-45.120503652039325
1739209671.8145473;-38.13080360867914
1739209671.81455;-38.13080360867914
1739209671.8145525;-38.13080360867914
1739209671.8145552;-38.13080360867914
1739209671.8145578;-38.13080360867914
1739209671.8145604;-38.13080360867914
1739209671.814563;-33.981070128970906
1739209671.8145657;-45.120503652039325
1739209671.8145683;-45.120503652039325
1739209671.814571;-38.13080360867914
1739209671.8145735;-38.13080360867914
1739209671.8145761;-38.13080360867914
1739209671.8145788;-38.13080360867914
1739209671.8145814;-35.57807855764607
1739209671.814584;-35.57807855764607
1739209671.8145869;-45.120503652039325
1739209671.8145895;-38.13080360867914
1739209671.8145921;-38.13080360867914
1739209671.8145947;-45.120503652039325
1739209671.8145974;-45.120503652039325
1739209671.8146;-38.13080360867914
1739209671.8146026;-38.13080360867914
1739209671.8146052;-38.13080360867914
1739209671.8146079;-45.120503652039325
1739209671.8146105;-38.13080360867914
1739209671.814613;-45.120503652039325
1739209671.8146157;-38.13080360867914
1739209671.8146183;-35.57807855764607
1739209671.814621;-45.120503652039325
1739209671.8146236;-38.13080360867914
1739209671.8146262;-38.13080360867914
1739209671.8146288;-45.120503652039325
1739209671.8146315;-38.13080360867914
1739209671.8146343;-35.57807855764607
1739209671.814637;-35.57807855764607
1739209671.8146396;-38.13080360867914
1739209671.8146422;-38.13080360867914
1739209671.8146448;-38.13080360867914
1739209671.8146474;-38.13080360867914
1739209671.81465;-45.120503652039325
1739209671.8146527;-45.120503652039325
1739209671.8146553;-45.120503652039325
1739209671.814658;-45.120503652039325
1739209671.8146605;-38.13080360867914
1739209671.8146632;-45.120503652039325
1739209671.8146658;-38.13080360867914
1739209671.8146684;-45.120503652039325
1739209671.814671;-35.57807855764607
1739209671.8146737;-45.120503652039325
1739209671.8146763;-35.57807855764607
1739209671.814679;-35.57807855764607
1739209671.8146818;-38.13080360867914
1739209671.8146844;-38.13080360867914
1739209671.814687;-38.13080360867914
1739209671.8146896;-35.57807855764607
1739209671.8146923;-38.13080360867914
1739209671.814695;-38.13080360867914
1739209671.8146975;-45.120503652039325
1739209671.8147001;-45.120503652039325
1739209671.8147027;-38.13080360867914
1739209671.8147054;-45.120503652039325
1739209671.814708;-45.120503652039325
1739209671.8147106;-45.120503652039325
1739209671.8147132;-35.57807855764607
1739209671.8147159;-38.13080360867914
1739209671.8147185;-38.13080360867914
1739209671.814721;-38.13080360867914
1739209671.8147237;-45.120503652039325
1739209671.8147264;-33.981070128970906
1739209671.8147292;-32.816014438256545
1739209671.8147318;-35.57807855764607
1739209671.8147345;-45.120503652039325
1739209671.814737;-45.120503652039325
1739209671.8147397;-35.57807855764607
1739209671.8147423;-33.981070128970906
1739209671.814745;-45.120503652039325
1739209671.8147476;-45.120503652039325
1739209671.8147502;-45.120503652039325
1739209671.8147528;-35.57807855764607
1739209671.8147554;-38.13080360867914
1739209671.814758;-45.120503652039325
1739209671.8147607;-33.981070128970906
1739209671.8147633;-45.120503652039325
1739209671.814766;-45.120503652039325
1739209671.8147686;-45.120503652039325
1739209671.8147712;-45.120503652039325
1739209671.8147738;-45.120503652039325
1739209671.8147767;-45.120503652039325
1739209671.8147793;-45.120503652039325
1739209671.814782;-29.438486411369333
1739209671.8147845;-25.826314394896357
1739209671.8147871;-45.120503652039325
1739209671.8147898;-38.13080360867914
1739209671.8147924;-45.120503652039325
1739209671.814795;-38.13080360867914
1739209671.8147976;-45.120503652039325
1739209671.8148003;-45.120503652039325
1739209671.814803;-45.120503652039325
1739209671.8148055;-31.141103565318943
1739209671.8148081;-38.13080360867914
1739209671.8148108;-45.120503652039325
1739209671.8148134;-45.120503652039325
1739209671.814816;-45.120503652039325
1739209671.8148186;-38.13080360867914
1739209671.8148212;-38.13080360867914
1739209671.814824;-35.57807855764607
1739209671.8148267;-27.267205301931607
1739209671.8148293;-45.120503652039325
1739209671.814832;-45.120503652039325
1739209671.8148346;-38.13080360867914
1739209671.8148372;-35.57807855764607
1739209671.8148398;-38.13080360867914
1739209671.8148425;-45.120503652039325
1739209671.814845;-38.13080360867914
1739209671.8148477;-38.13080360867914
1739209671.8148503;-45.120503652039325
1739209671.814853;-45.120503652039325
1739209671.8148556;-38.13080360867914
1739209671.8148582;-45.120503652039325
1739209671.8148608;-38.13080360867914
1739209671.8148634;-38.13080360867914
1739209671.814866;-38.13080360867914
1739209671.8148687;-33.981070128970906
1739209671.8148715;-45.120503652039325
