CAN Message; 0x98:00005fd766c2798e
1739209919.04913;-45.120503652039325
1739209919.0491345;-45.120503652039325
1739209919.049139;-45.120503652039325
1739209919.0491436;-33.981070128970906
1739209919.0491478;-33.981070128970906
1739209919.0491524;-45.120503652039325
1739209919.049157;-33.981070128970906
1739209919.0491614;-35.57807855764607
1739209919.049166;-38.13080360867914
1739209919.0491705;-45.120503652039325
1739209919.049175;-38.13080360867914
1739209919.0491796;-38.13080360867914
1739209919.049184;-38.13080360867914
1739209919.0491884;-45.120503652039325
1739209919.049193;-45.120503652039325
1739209919.0491974;-45.120503652039325
1739209919.049202;-38.13080360867914
1739209919.0492065;-35.57807855764607
1739209919.049211;-35.57807855764607
1739209919.0492156;-35.57807855764607
1739209919.04922;-38.13080360867914
1739209919.0492246;-45.120503652039325
1739209919.049229;-38.13080360867914
1739209919.0492334;-33.981070128970906
1739209919.049238;-33.981070128970906
1739209919.0492425;-45.120503652039325
1739209919.049247;-38.13080360867914
1739209919.0492516;-35.57807855764607
1739209919.0492558;-38.13080360867914
1739209919.0492604;-45.120503652039325
1739209919.049265;-28.58837851428586
1739209919.0492694;-45.120503652039325
1739209919.0492737;-38.13080360867914
1739209919.0492783;-45.120503652039325
1739209919.0492828;-33.981070128970906
1739209919.049287;-35.57807855764607
1739209919.0492916;-38.13080360867914
1739209919.0492961;-35.57807855764607
1739209919.0493004;-38.13080360867914
1739209919.049305;-38.13080360867914
1739209919.0493095;-45.120503652039325
1739209919.049314;-45.120503652039325
1739209919.0493183;-45.120503652039325
1739209919.0493228;-38.13080360867914
1739209919.0493274;-38.13080360867914
1739209919.0493317;-38.13080360867914
1739209919.0493362;-38.13080360867914
1739209919.0493407;-38.13080360867914
1739209919.049345;-38.13080360867914
1739209919.0493495;-45.120503652039325
1739209919.049354;-45.120503652039325
1739209919.0493586;-38.13080360867914
1739209919.049363;-38.13080360867914
1739209919.0493674;-45.120503652039325
1739209919.049372;-27.267205301931607
1739209919.0493762;-32.816014438256545
1739209919.0493808;-33.981070128970906
1739209919.0493853;-45.120503652039325
1739209919.0493898;-31.141103565318915
1739209919.0493941;-35.57807855764607
1739209919.0493987;-45.120503652039325
1739209919.0494032;-45.120503652039325
1739209919.0494075;-45.120503652039325
1739209919.049412;-38.13080360867914
1739209919.0494165;-38.13080360867914
1739209919.0494208;-45.120503652039325
1739209919.0494254;-32.816014438256545
1739209919.04943;-38.13080360867914
1739209919.0494344;-45.120503652039325
1739209919.0494387;-38.13080360867914
1739209919.0494432;-45.120503652039325
1739209919.0494478;-38.13080360867914
1739209919.049452;-38.13080360867914
1739209919.0494566;-45.120503652039325
1739209919.0494611;-38.13080360867914
1739209919.0494657;-35.57807855764607
1739209919.04947;-38.13080360867914
1739209919.0494745;-38.13080360867914
1739209919.049479;-31.141103565318915
1739209919.0494833;-38.13080360867914
1739209919.0494878;-45.120503652039325
1739209919.0494924;-45.120503652039325
1739209919.0494967;-38.13080360867914
1739209919.0495012;-45.120503652039325
1739209919.0495057;-38.13080360867914
1739209919.0495102;-45.120503652039325
1739209919.0495145;-45.120503652039325
1739209919.049519;-45.120503652039325
1739209919.0495236;-45.120503652039325
1739209919.049528;-45.120503652039325
1739209919.0495324;-38.13080360867914
1739209919.049537;-32.816014438256545
1739209919.0495412;-38.13080360867914
1739209919.0495458;-45.120503652039325
1739209919.0495503;-45.120503652039325
1739209919.0495548;-32.816014438256545
1739209919.049559;-38.13080360867914
1739209919.0495636;-45.120503652039325
1739209919.0495682;-45.120503652039325
1739209919.0495725;-38.13080360867914
1739209919.049577;-38.13080360867914
1739209919.0495815;-45.120503652039325
1739209919.049586;-45.120503652039325
1739209919.0495903;-45.120503652039325
1739209919.0495949;-38.13080360867914
1739209919.0495994;-35.57807855764607
1739209919.0496037;-38.13080360867914
1739209919.0496082;-38.13080360867914
1739209919.0496128;-45.120503652039325
1739209919.049617;-45.120503652039325
1739209919.0496216;-38.13080360867914
1739209919.049626;-35.57807855764607
1739209919.0496306;-38.13080360867914
1739209919.049635;-35.57807855764607
1739209919.0496395;-35.57807855764607
1739209919.049644;-32.816014438256545
1739209919.0496483;-35.57807855764607
1739209919.0496528;-38.13080360867914
1739209919.0496573;-38.13080360867914
1739209919.0496616;-35.57807855764607
1739209919.0496662;-45.120503652039325
1739209919.0496707;-45.120503652039325
1739209919.0496752;-45.120503652039325
1739209919.0496795;-38.13080360867914
1739209919.049684;-38.13080360867914
1739209919.0496886;-45.120503652039325
1739209919.0496929;-45.120503652039325
1739209919.0496974;-38.13080360867914
1739209919.049702;-45.120503652039325
1739209919.0497065;-45.120503652039325
1739209919.0497108;-38.13080360867914
1739209919.0497153;-38.13080360867914
1739209919.0497198;-45.120503652039325
1739209919.049724;-45.120503652039325
1739209919.0497286;-38.13080360867914
1739209919.0497332;-27.8777449560314
1739209919.0497375;-38.13080360867914
1739209919.049742;-45.120503652039325
1739209919.0497465;-38.13080360867914
1739209919.049751;-32.816014438256545
1739209919.0497553;-38.13080360867914
1739209919.0497599;-45.120503652039325
1739209919.0497644;-38.13080360867914
1739209919.0497687;-45.120503652039325
1739209919.0497732;-45.120503652039325
1739209919.0497777;-45.120503652039325
1739209919.049782;-45.120503652039325
1739209919.0497866;-45.120503652039325
1739209919.049791;-45.120503652039325
1739209919.0497956;-45.120503652039325
1739209919.0498;-45.120503652039325
1739209919.0498044;-45.120503652039325
1739209919.049809;-45.120503652039325
1739209919.0498133;-45.120503652039325
1739209919.0498178;-35.57807855764607
1739209919.0498223;-38.13080360867914
1739209919.0498269;-38.13080360867914
1739209919.0498312;-35.57807855764607
1739209919.0498357;-38.13080360867914
1739209919.0498402;-28.992665084841942
1739209919.0498445;-32.816014438256545
1739209919.049849;-45.120503652039325
1739209919.0498536;-45.120503652039325
1739209919.0498579;-35.57807855764607
1739209919.0498624;-38.13080360867914
1739209919.049867;-45.120503652039325
1739209919.0498714;-38.13080360867914
1739209919.0498757;-38.13080360867914
1739209919.0498803;-45.120503652039325
1739209919.0498848;-45.120503652039325
1739209919.049889;-38.13080360867914
1739209919.0498936;-45.120503652039325
1739209919.0498981;-38.13080360867914
1739209919.0499027;-45.120503652039325
1739209919.049907;-38.13080360867914
1739209919.0499115;-45.120503652039325
1739209919.049916;-45.120503652039325
1739209919.0499203;-45.120503652039325
1739209919.0499249;-38.13080360867914
1739209919.0499294;-38.13080360867914
1739209919.0499337;-38.13080360867914
1739209919.0499382;-45.120503652039325
1739209919.0499427;-45.120503652039325
1739209919.0499473;-31.141103565318915
1739209919.0499516;-33.981070128970906
1739209919.049956;-45.120503652039325
1739209919.0499606;-38.13080360867914
1739209919.049965;-32.816014438256545
1739209919.0499694;-33.981070128970906
1739209919.049974;-45.120503652039325
1739209919.0499783;-38.13080360867914
1739209919.0499828;-38.13080360867914
1739209919.0499873;-45.120503652039325
1739209919.0499918;-45.120503652039325
1739209919.0499961;-45.120503652039325
1739209919.0500007;-32.816014438256545
1739209919.0500052;-33.981070128970906
1739209919.0500095;-45.120503652039325
1739209919.050014;-33.981070128970906
1739209919.0500185;-32.816014438256545
1739209919.050023;-38.13080360867914
1739209919.0500274;-45.120503652039325
1739209919.050032;-38.13080360867914
1739209919.0500364;-38.13080360867914
1739209919.0500407;-45.120503652039325
1739209919.0500453;-45.120503652039325
1739209919.0500498;-38.13080360867914
1739209919.050054;-32.816014438256545
1739209919.0500586;-31.141103565318915
1739209919.0500631;-45.120503652039325
1739209919.0500677;-38.13080360867914
1739209919.050072;-38.13080360867914
1739209919.0500765;-35.57807855764607
1739209919.050081;-38.13080360867914
1739209919.0500853;-38.13080360867914
1739209919.0500898;-35.57807855764607
1739209919.0500944;-38.13080360867914
1739209919.0500987;-45.120503652039325
1739209919.0501032;-33.981070128970906
1739209919.0501077;-35.57807855764607
1739209919.0501122;-33.981070128970906
1739209919.0501165;-45.120503652039325
1739209919.050121;-45.120503652039325
1739209919.0501256;-35.57807855764607
1739209919.05013;-38.13080360867914
1739209919.0501344;-38.13080360867914
1739209919.050139;-38.13080360867914
1739209919.0501435;-38.13080360867914
1739209919.0501478;-38.13080360867914
1739209919.0501523;-45.120503652039325
1739209919.0501568;-38.13080360867914
1739209919.0501611;-45.120503652039325
1739209919.0501657;-28.992665084841942
1739209919.0501702;-33.981070128970906
1739209919.0501745;-45.120503652039325
1739209919.050179;-32.816014438256545
1739209919.0501835;-38.13080360867914
1739209919.050188;-38.13080360867914
1739209919.0501924;-38.13080360867914
1739209919.050197;-38.13080360867914
1739209919.0502014;-38.13080360867914
1739209919.0502057;-45.120503652039325
1739209919.0502102;-45.120503652039325
1739209919.0502148;-45.120503652039325
1739209919.050219;-38.13080360867914
1739209919.0502236;-45.120503652039325
1739209919.050228;-45.120503652039325
1739209919.0502326;-38.13080360867914
1739209919.050237;-45.120503652039325
1739209919.0502415;-45.120503652039325
1739209919.050246;-38.13080360867914
1739209919.0502503;-35.57807855764607
1739209919.0502548;-45.120503652039325
1739209919.0502594;-45.120503652039325
1739209919.050264;-33.981070128970906
1739209919.0502682;-45.120503652039325
1739209919.0502727;-28.992665084841942
1739209919.0502772;-33.981070128970906
1739209919.0502815;-45.120503652039325
1739209919.050286;-38.13080360867914
1739209919.0502906;-38.13080360867914
1739209919.0502949;-45.120503652039325
1739209919.0502994;-45.120503652039325
1739209919.050304;-45.120503652039325
1739209919.0503085;-35.57807855764607
1739209919.0503128;-35.57807855764607
1739209919.0503173;-45.120503652039325
1739209919.0503218;-35.57807855764607
1739209919.050326;-33.981070128970906
1739209919.0503306;-38.13080360867914
1739209919.0503352;-45.120503652039325
1739209919.0503397;-38.13080360867914
1739209919.050344;-45.120503652039325
1739209919.0503485;-38.13080360867914
1739209919.050353;-38.13080360867914
1739209919.0503573;-45.120503652039325
1739209919.0503619;-45.120503652039325
1739209919.0503664;-30.49652367304973
1739209919.0503707;-38.13080360867914
1739209919.0503752;-45.120503652039325
1739209919.0503798;-45.120503652039325
1739209919.0503843;-38.13080360867914
1739209919.0503886;-38.13080360867914
1739209919.050393;-45.120503652039325
1739209919.0503976;-45.120503652039325
1739209919.050402;-38.13080360867914
1739209919.0504065;-38.13080360867914
1739209919.050411;-38.13080360867914
1739209919.0504153;-45.120503652039325
1739209919.0504198;-45.120503652039325
1739209919.0504243;-38.13080360867914
1739209919.0504289;-38.13080360867914
1739209919.0504332;-33.981070128970906
1739209919.0504377;-32.816014438256545
1739209919.0504422;-38.13080360867914
1739209919.0504465;-38.13080360867914
1739209919.050451;-38.13080360867914
1739209919.0504556;-29.438486411369333
1739209919.05046;-38.13080360867914
1739209919.0504644;-45.120503652039325
1739209919.050469;-38.13080360867914
1739209919.0504735;-35.57807855764607
1739209919.0504777;-45.120503652039325
1739209919.0504823;-45.120503652039325
1739209919.0504868;-38.13080360867914
1739209919.050491;-45.120503652039325
1739209919.0504956;-45.120503652039325
1739209919.0505002;-45.120503652039325
1739209919.0505047;-31.141103565318915
1739209919.050509;-33.981070128970956
1739209919.0505135;-15.851936562542368
1739209919.050518;-18.836614351536173
1739209919.0505223;-33.981070128970956
1739209919.0505269;-35.57807855764607
1739209919.0505314;-45.120503652039325
1739209919.0505357;-45.120503652039325
1739209919.0505402;-38.13080360867914
1739209919.0505447;-32.816014438256545
1739209919.0505493;-45.120503652039325
1739209919.0505536;-35.57807855764607
1739209919.050558;-45.120503652039325
1739209919.0505626;-26.991370085610722
1739209919.050567;-28.992665084841942
1739209919.0505714;-45.120503652039325
1739209919.050576;-38.13080360867914
1739209919.0505805;-30.49652367304973
1739209919.0505848;-35.57807855764607
1739209919.0505893;-45.120503652039325
1739209919.0505939;-33.981070128970906
1739209919.0505981;-35.57807855764607
1739209919.0506027;-45.120503652039325
1739209919.0506072;-45.120503652039325
1739209919.0506115;-45.120503652039325
1739209919.050616;-30.49652367304973
1739209919.0506206;-18.83661435153617
1739209919.050625;-35.57807855764607
1739209919.0506294;-33.981070128970906
1739209919.050634;-28.992665084841967
1739209919.0506384;-35.57807855764607
1739209919.0506427;-9.881738895657978
1739209919.0506473;-18.299052888300974
1739209919.0506518;-24.438645034577675
1739209919.050656;-45.120503652039325
1739209919.0506606;-45.120503652039325
1739209919.0506651;-38.13080360867914
1739209919.0506697;-45.120503652039325
1739209919.050674;-38.13080360867914
1739209919.0506785;-38.13080360867914
1739209919.050683;-38.13080360867914
1739209919.0506873;-45.120503652039325
1739209919.0506918;-45.120503652039325
1739209919.0506964;-45.120503652039325
1739209919.050701;-45.120503652039325
1739209919.0507052;-31.141103565318915
1739209919.0507097;-32.816014438256545
1739209919.0507143;-35.57807855764607
1739209919.0507185;-31.141103565318915
1739209919.050723;-38.13080360867914
1739209919.0507276;-32.816014438256545
1739209919.050732;-38.13080360867914
1739209919.0507364;-45.120503652039325
1739209919.050741;-45.120503652039325
1739209919.0507455;-31.141103565318915
1739209919.0507498;-38.13080360867914
1739209919.0507543;-33.981070128970906
1739209919.0507588;-45.120503652039325
1739209919.0507631;-33.981070128970906
1739209919.0507677;-33.981070128970906
1739209919.0507722;-19.13259858440814
1739209919.0507767;-33.981070128970906
1739209919.050781;-32.816014438256545
1739209919.0507855;-45.120503652039325
1739209919.05079;-45.120503652039325
1739209919.0507944;-45.120503652039325
1739209919.050799;-33.981070128970906
1739209919.0508034;-38.13080360867914
1739209919.0508077;-38.13080360867914
1739209919.0508122;-28.992665084841942
1739209919.0508168;-25.826314394896357
1739209919.0508213;-38.13080360867914
1739209919.0508256;-33.981070128970906
1739209919.0508301;-45.120503652039325
1739209919.0508347;-31.141103565318915
1739209919.050839;-38.13080360867914
1739209919.0508435;-38.13080360867914
1739209919.050848;-45.120503652039325
1739209919.0508523;-23.38864096791655
1739209919.0508568;-10.684744854536719
1739209919.0508614;-18.192034459266992
1739209919.050866;-30.49652367304973
1739209919.0508702;-29.438486411369347
1739209919.0508747;-45.120503652039325
1739209919.0508792;-45.120503652039325
1739209919.0508835;-30.49652367304973
1739209919.050888;-30.49652367304973
1739209919.0508926;-38.13080360867914
1739209919.0508971;-33.981070128970906
1739209919.0509014;-32.816014438256545
1739209919.050906;-28.992665084841942
1739209919.0509105;-33.981070128970906
1739209919.0509148;-45.120503652039325
1739209919.0509193;-45.120503652039325
1739209919.0509238;-38.13080360867914
1739209919.050928;-31.141103565318893
1739209919.0509326;-45.120503652039325
1739209919.0509372;-38.13080360867914
1739209919.0509417;-32.816014438256545
1739209919.050946;-33.981070128970906
1739209919.0509505;-45.120503652039325
1739209919.050955;-45.120503652039325
1739209919.0509593;-45.120503652039325
1739209919.0509639;-26.035653463252824
1739209919.0509684;-38.13080360867914
1739209919.0509727;-38.13080360867914
1739209919.0509772;-32.816014438256545
1739209919.0509818;-38.13080360867914
1739209919.0509863;-11.309352844940786
1739209919.0509906;-25.826314394896357
1739209919.050995;-28.992665084841967
1739209919.0509996;-38.13080360867914
1739209919.051004;-35.57807855764607
1739209919.0510085;-45.120503652039325
1739209919.051013;-45.120503652039325
1739209919.0510175;-38.13080360867914
1739209919.0510218;-38.13080360867914
1739209919.0510263;-45.120503652039325
1739209919.0510309;-35.57807855764607
1739209919.0510352;-31.141103565318893
1739209919.0510397;-38.13080360867914
1739209919.0510442;-38.13080360867914
1739209919.0510485;-45.120503652039325
1739209919.051053;-45.120503652039325
1739209919.0510576;-35.57807855764607
1739209919.051062;-45.120503652039325
1739209919.0510664;-26.991370085610722
1739209919.051071;-23.75329798047522
1739209919.0510755;-45.120503652039325
1739209919.0510798;-31.141103565318893
1739209919.0510843;-45.120503652039325
1739209919.0510888;-33.981070128970956
1739209919.051093;-28.992665084841942
1739209919.0510976;-45.120503652039325
1739209919.0511022;-32.816014438256545
1739209919.0511067;-33.981070128970906
1739209919.051111;-45.120503652039325
1739209919.0511155;-38.13080360867914
1739209919.05112;-38.13080360867914
1739209919.0511243;-31.141103565318943
1739209919.0511289;-25.826314394896357
1739209919.0511334;-16.944849956441484
1739209919.051138;-11.486264322867527
1739209919.0511422;-27.267205301931607
1739209919.0511467;-45.120503652039325
1739209919.0511513;-45.120503652039325
1739209919.0511556;-35.57807855764607
1739209919.05116;-29.438486411369333
1739209919.0511646;-45.120503652039325
1739209919.051169;-38.13080360867914
1739209919.0511734;-45.120503652039325
1739209919.051178;-21.522148828640407
1739209919.0511825;-45.120503652039325
1739209919.0511868;-45.120503652039325
1739209919.0511913;-45.120503652039325
1739209919.0511959;-27.8777449560314
1739209919.0512002;-38.13080360867914
1739209919.0512047;-45.120503652039325
1739209919.0512092;-33.981070128970906
1739209919.0512137;-45.120503652039325
1739209919.051218;-28.21854285175415
1739209919.0512226;-18.52134165134079
1739209919.051227;-38.13080360867914
1739209919.0512314;-45.120503652039325
1739209919.051236;-38.13080360867914
1739209919.0512404;-35.57807855764607
1739209919.0512447;-45.120503652039325
1739209919.0512493;-28.588378514285886
1739209919.0512538;-45.120503652039325
1739209919.0512583;-35.57807855764607
1739209919.0512626;-38.13080360867914
1739209919.0512671;-45.120503652039325
1739209919.0512717;-45.120503652039325
1739209919.051276;-45.120503652039325
1739209919.0512805;-45.120503652039325
1739209919.051285;-45.120503652039325
1739209919.0512893;-45.120503652039325
1739209919.0512938;-38.13080360867914
1739209919.0512984;-38.13080360867914
1739209919.051303;-38.13080360867914
1739209919.0513072;-38.13080360867914
1739209919.0513117;-38.13080360867914
1739209919.0513163;-45.120503652039325
1739209919.0513206;-24.746238672633048
1739209919.051325;-31.141103565318943
1739209919.0513296;-25.62660358559016
1739209919.0513341;-30.49652367304973
1739209919.0513384;-28.992665084841967
1739209919.051343;-38.13080360867914
1739209919.0513475;-24.292649948874775
1739209919.0513518;-15.790695432807311
1739209919.0513563;-26.991370085610722
1739209919.0513608;-38.13080360867914
1739209919.0513651;-38.13080360867914
1739209919.0513697;-38.13080360867914
1739209919.0513742;-45.120503652039325
1739209919.0513787;-38.13080360867914
1739209919.051383;-32.816014438256545
1739209919.0513875;-38.13080360867914
1739209919.051392;-23.273589343863303
1739209919.0513964;-31.141103565318915
1739209919.051401;-45.120503652039325
1739209919.0514054;-45.120503652039325
1739209919.0514097;-32.816014438256545
1739209919.0514143;-38.13080360867914
1739209919.0514188;-45.120503652039325
1739209919.0514233;-38.13080360867914
1739209919.0514276;-32.816014438256545
1739209919.0514321;-31.141103565318915
1739209919.0514367;-45.120503652039325
1739209919.051441;-45.120503652039325
1739209919.0514455;-31.141103565318915
1739209919.05145;-33.981070128970906
1739209919.0514545;-45.120503652039325
1739209919.0514588;-38.13080360867914
1739209919.0514634;-27.267205301931607
1739209919.051468;-24.438645034577675
1739209919.0514722;-45.120503652039325
1739209919.0514767;-33.981070128970906
1739209919.0514812;-38.13080360867914
1739209919.0514855;-38.13080360867914
1739209919.05149;-38.13080360867914
1739209919.0514946;-45.120503652039325
1739209919.0514991;-22.740042620751332
1739209919.0515034;-33.981070128970906
1739209919.051508;-38.13080360867914
1739209919.0515125;-38.13080360867914
1739209919.0515168;-38.13080360867914
1739209919.0515213;-12.927278567845926
1739209919.0515258;-22.54371790334745
1739209919.0515304;-45.120503652039325
1739209919.0515347;-38.13080360867914
1739209919.0515392;-38.13080360867914
1739209919.0515437;-38.13080360867914
1739209919.051548;-38.13080360867914
1739209919.0515525;-33.981070128970906
1739209919.051557;-31.141103565318915
1739209919.0515614;-38.13080360867914
1739209919.051566;-45.120503652039325
1739209919.0515704;-33.981070128970906
1739209919.051575;-31.141103565318915
1739209919.0515792;-38.13080360867914
1739209919.0515838;-45.120503652039325
1739209919.0515883;-45.120503652039325
1739209919.0515926;-26.991370085610747
1739209919.051597;-45.120503652039325
1739209919.0516016;-38.13080360867914
1739209919.051606;-38.13080360867914
1739209919.0516105;-45.120503652039325
1739209919.051615;-45.120503652039325
1739209919.0516195;-38.13080360867914
1739209919.0516238;-30.49652367304973
1739209919.0516284;-20.001670042250552
1739209919.051633;-45.120503652039325
1739209919.0516372;-30.49652367304973
1739209919.0516417;-33.981070128970956
1739209919.0516462;-20.001670042250545
1739209919.0516508;-7.8507878152105235
1739209919.051655;-33.981070128970906
1739209919.0516596;-33.981070128970906
1739209919.051664;-32.816014438256545
1739209919.0516684;-45.120503652039325
1739209919.051673;-38.13080360867914
1739209919.0516775;-35.57807855764607
1739209919.0516818;-24.589719217205094
1739209919.0516863;-30.49652367304973
1739209919.0516908;-45.120503652039325
1739209919.0516953;-33.981070128970906
1739209919.0516996;-38.13080360867914
1739209919.0517042;-45.120503652039325
1739209919.0517087;-38.13080360867914
1739209919.051713;-45.120503652039325
1739209919.0517175;-24.589719217205094
1739209919.051722;-31.141103565318915
1739209919.0517263;-45.120503652039325
1739209919.0517309;-35.57807855764607
1739209919.0517354;-35.57807855764607
1739209919.05174;-45.120503652039325
1739209919.0517442;-33.981070128970906
1739209919.0517488;-45.120503652039325
1739209919.0517533;-24.438645034577675
1739209919.0517576;-25.62660358559016
1739209919.051762;-45.120503652039325
1739209919.0517666;-45.120503652039325
1739209919.0517712;-30.49652367304973
1739209919.0517755;-20.954098578656485
1739209919.05178;-14.210872886081972
1739209919.0517845;-33.981070128970906
1739209919.0517888;-33.981070128970906
1739209919.0517933;-35.57807855764607
1739209919.0517979;-38.13080360867914
1739209919.0518022;-45.120503652039325
1739209919.0518067;-31.141103565318915
1739209919.0518112;-32.816014438256545
1739209919.0518157;-38.13080360867914
1739209919.05182;-45.120503652039325
1739209919.0518246;-35.57807855764607
1739209919.051829;-28.21854285175415
1739209919.0518334;-38.13080360867914
1739209919.051838;-45.120503652039325
1739209919.0518425;-29.438486411369333
1739209919.0518467;-26.991370085610722
1739209919.0518513;-38.13080360867914
1739209919.0518558;-45.120503652039325
1739209919.0518603;-31.141103565318893
1739209919.0518646;-23.50682362968953
1739209919.0518692;-45.120503652039325
1739209919.0518737;-45.120503652039325
1739209919.051878;-30.49652367304973
1739209919.0518825;-29.438486411369347
1739209919.051887;-26.991370085610754
1739209919.0518916;-32.816014438256545
1739209919.0518959;-38.13080360867914
1739209919.0519004;-45.120503652039325
1739209919.051905;-45.120503652039325
1739209919.0519092;-38.13080360867914
1739209919.0519137;-35.57807855764607
1739209919.0519183;-25.077289914212862
1739209919.0519226;-28.992665084841967
1739209919.051927;-10.278929408385482
1739209919.0519316;-15.851936562542368
1739209919.0519361;-22.002965041481755
1739209919.0519404;-31.141103565318915
1739209919.051945;-38.13080360867914
1739209919.0519495;-22.740042620751332
1739209919.0519538;-27.8777449560314
1739209919.0519583;-38.13080360867914
1739209919.0519629;-38.13080360867914
1739209919.0519674;-45.120503652039325
1739209919.0519717;-45.120503652039325
1739209919.0519762;-38.13080360867914
1739209919.0519807;-45.120503652039325
1739209919.051985;-45.120503652039325
1739209919.0519896;-33.981070128970906
1739209919.051994;-33.981070128970906
1739209919.0519984;-45.120503652039325
1739209919.052003;-38.13080360867914
1739209919.0520074;-45.120503652039325
1739209919.052012;-38.13080360867914
1739209919.0520163;-35.57807855764607
1739209919.0520208;-45.120503652039325
1739209919.0520253;-38.13080360867914
1739209919.0520296;-45.120503652039325
1739209919.0520341;-45.120503652039325
1739209919.0520387;-38.13080360867914
1739209919.052043;-45.120503652039325
1739209919.0520475;-45.120503652039325
1739209919.052052;-31.141103565318893
1739209919.0520566;-8.88284365069998
1739209919.0520608;-22.54371790334745
1739209919.0520654;-28.992665084841942
1739209919.05207;-33.981070128970956
1739209919.0520742;-23.273589343863303
1739209919.0520787;-17.85323156177357
1739209919.0520833;-38.13080360867914
1739209919.0520878;-45.120503652039325
1739209919.052092;-45.120503652039325
1739209919.0520966;-31.141103565318893
1739209919.0521011;-45.120503652039325
1739209919.0521054;-38.13080360867914
1739209919.05211;-45.120503652039325
1739209919.0521145;-22.84163660590255
1739209919.0521188;-15.872543694060175
1739209919.0521233;-15.18614134706317
1739209919.0521278;-26.991370085610722
1739209919.0521324;-33.981070128970906
1739209919.0521367;-35.57807855764607
1739209919.0521412;-17.389956718396665
1739209919.0521457;-29.438486411369333
1739209919.05215;-45.120503652039325
1739209919.0521545;-45.120503652039325
1739209919.052159;-29.438486411369333
1739209919.0521634;-8.307186592347634
1739209919.052168;-20.82298085201522
1739209919.0521724;-26.991370085610722
1739209919.052177;-32.81601443825658
1739209919.0521812;-25.077289914212862
1739209919.0521858;-21.598678470925666
1739209919.0521903;-33.981070128970956
1739209919.0521946;-31.141103565318893
1739209919.0521991;-45.120503652039325
1739209919.0522037;-45.120503652039325
1739209919.0522082;-45.120503652039325
1739209919.0522125;-35.57807855764607
1739209919.052217;-38.13080360867914
1739209919.0522215;-45.120503652039325
1739209919.0522258;-45.120503652039325
1739209919.0522304;-32.816014438256545
1739209919.052235;-32.816014438256545
1739209919.0522392;-38.13080360867914
1739209919.0522437;-38.13080360867914
1739209919.0522482;-33.981070128970956
1739209919.0522528;-45.120503652039325
1739209919.052257;-33.981070128970906
1739209919.0522616;-35.57807855764607
1739209919.0522661;-38.13080360867914
1739209919.0522704;-26.487275050834725
1739209919.052275;-45.120503652039325
1739209919.0522795;-28.992665084841942
1739209919.0522838;-32.816014438256545
1739209919.0522883;-38.13080360867914
1739209919.0522928;-45.120503652039325
1739209919.0522974;-38.13080360867914
1739209919.0523016;-35.57807855764607
1739209919.0523062;-45.120503652039325
1739209919.0523107;-31.141103565318915
1739209919.052315;-19.89606131697609
1739209919.0523195;-45.120503652039325
1739209919.052324;-33.981070128970906
1739209919.0523286;-45.120503652039325
1739209919.0523329;-45.120503652039325
1739209919.0523374;-45.120503652039325
1739209919.052342;-38.13080360867914
1739209919.0523462;-45.120503652039325
1739209919.0523508;-45.120503652039325
1739209919.0523553;-17.600019173844906
1739209919.0523596;-29.438486411369333
1739209919.052364;-45.120503652039325
1739209919.0523686;-25.826314394896357
1739209919.0523732;-33.981070128970906
1739209919.0523775;-45.120503652039325
1739209919.052382;-45.120503652039325
1739209919.0523865;-33.981070128970906
1739209919.0523908;-28.21854285175415
1739209919.0523953;-31.141103565318943
1739209919.0523999;-9.498765018392811
1739209919.0524044;-29.438486411369347
1739209919.0524087;-28.58837851428586
1739209919.0524132;-45.120503652039325
1739209919.0524178;-20.822980852015213
1739209919.052422;-19.497575007474538
1739209919.0524266;-33.981070128970906
1739209919.052431;-31.141103565318915
1739209919.0524354;-38.13080360867914
1739209919.05244;-29.438486411369354
1739209919.0524445;-33.981070128970906
1739209919.052449;-38.13080360867914
1739209919.0524533;-45.120503652039325
1739209919.0524578;-27.267205301931607
1739209919.0524623;-15.459086324648961
1739209919.0524666;-20.82298085201522
1739209919.0524712;-28.58837851428586
1739209919.0524757;-38.13080360867914
1739209919.05248;-38.13080360867914
1739209919.0524845;-38.13080360867914
1739209919.052489;-45.120503652039325
1739209919.0524936;-45.120503652039325
1739209919.0524979;-33.981070128970906
1739209919.0525024;-35.57807855764607
1739209919.052507;-45.120503652039325
1739209919.0525112;-25.826314394896357
1739209919.0525157;-26.991370085610722
1739209919.0525203;-38.13080360867914
1739209919.0525248;-38.13080360867914
1739209919.052529;-45.120503652039325
1739209919.0525336;-38.13080360867914
1739209919.0525382;-38.13080360867914
1739209919.0525424;-45.120503652039325
1739209919.052547;-28.588378514285886
1739209919.0525515;-38.13080360867914
1739209919.0525558;-38.13080360867914
1739209919.0525603;-45.120503652039325
1739209919.0525649;-25.62660358559016
1739209919.0525694;-11.863295071845172
1739209919.0525737;-16.6881758710592
1739209919.0525782;-25.826314394896357
1739209919.0525827;-45.120503652039325
1739209919.052587;-45.120503652039325
1739209919.0525916;-38.13080360867914
1739209919.052596;-45.120503652039325
1739209919.0526004;-33.981070128970906
1739209919.052605;-31.141103565318915
1739209919.0526094;-45.120503652039325
1739209919.052614;-38.13080360867914
1739209919.0526183;-38.13080360867914
1739209919.0526228;-29.438486411369333
1739209919.0526273;-38.13080360867914
1739209919.0526316;-45.120503652039325
1739209919.0526361;-35.57807855764607
