CAN Message; 0x77:c78dd54d868c0af8
1739209649.6217186;-45.120503652039325
1739209649.6217253;-45.120503652039325
1739209649.621732;-38.13080360867914
1739209649.6217387;-45.120503652039325
1739209649.6217453;-31.141103565318915
1739209649.6217518;-38.13080360867914
1739209649.6217585;-45.120503652039325
1739209649.6217651;-45.120503652039325
1739209649.6217718;-35.57807855764607
1739209649.6217785;-38.13080360867914
1739209649.6217852;-45.120503652039325
1739209649.6217918;-45.120503652039325
1739209649.6217985;-35.57807855764607
1739209649.621805;-38.13080360867914
1739209649.6218116;-35.57807855764607
1739209649.6218183;-35.57807855764607
1739209649.621825;-38.13080360867914
1739209649.6218317;-45.120503652039325
1739209649.6218383;-38.13080360867914
1739209649.621845;-45.120503652039325
1739209649.6218517;-27.267205301931607
1739209649.6218581;-38.13080360867914
1739209649.6218648;-45.120503652039325
1739209649.6218715;-45.120503652039325
1739209649.6218781;-38.13080360867914
1739209649.6218848;-38.13080360867914
1739209649.6218915;-38.13080360867914
1739209649.6218982;-45.120503652039325
1739209649.6219049;-35.57807855764607
1739209649.6219113;-38.13080360867914
1739209649.621918;-38.13080360867914
1739209649.6219246;-45.120503652039325
1739209649.6219313;-45.120503652039325
1739209649.621938;-38.13080360867914
1739209649.6219447;-35.57807855764607
1739209649.6219513;-45.120503652039325
1739209649.6219578;-28.992665084841942
1739209649.6219645;-33.981070128970906
1739209649.6219711;-45.120503652039325
1739209649.6219778;-45.120503652039325
1739209649.6219845;-33.981070128970906
1739209649.6219912;-38.13080360867914
1739209649.6219978;-45.120503652039325
1739209649.6220045;-38.13080360867914
1739209649.622011;-45.120503652039325
1739209649.6220176;-38.13080360867914
1739209649.6220243;-38.13080360867914
1739209649.622031;-45.120503652039325
1739209649.6220376;-45.120503652039325
1739209649.6220443;-33.981070128970906
1739209649.622051;-38.13080360867914
1739209649.6220577;-45.120503652039325
1739209649.622064;-33.981070128970906
1739209649.6220708;-29.438486411369333
1739209649.6220775;-38.13080360867914
1739209649.6220841;-45.120503652039325
1739209649.6220908;-38.13080360867914
1739209649.6220975;-38.13080360867914
1739209649.6221042;-38.13080360867914
1739209649.6221108;-45.120503652039325
1739209649.6221173;-38.13080360867914
1739209649.622124;-38.13080360867914
1739209649.6221306;-45.120503652039325
1739209649.6221373;-45.120503652039325
1739209649.622144;-45.120503652039325
1739209649.6221507;-45.120503652039325
1739209649.6221573;-45.120503652039325
1739209649.6221638;-45.120503652039325
1739209649.6221704;-45.120503652039325
1739209649.6221771;-45.120503652039325
1739209649.6221838;-38.13080360867914
1739209649.6221905;-45.120503652039325
1739209649.6221972;-45.120503652039325
1739209649.6222038;-38.13080360867914
1739209649.6222105;-33.981070128970906
1739209649.622217;-45.120503652039325
1739209649.6222236;-38.13080360867914
1739209649.6222303;-28.21854285175415
1739209649.622237;-38.13080360867914
1739209649.6222436;-45.120503652039325
1739209649.6222503;-38.13080360867914
1739209649.622257;-31.141103565318893
1739209649.6222637;-45.120503652039325
1739209649.62227;-38.13080360867914
1739209649.6222768;-45.120503652039325
1739209649.6222835;-35.57807855764607
1739209649.6222901;-45.120503652039325
1739209649.6222968;-38.13080360867914
1739209649.6223035;-45.120503652039325
1739209649.6223102;-45.120503652039325
1739209649.6223168;-38.13080360867914
1739209649.6223233;-35.57807855764607
1739209649.62233;-38.13080360867914
1739209649.6223366;-27.8777449560314
1739209649.6223433;-33.981070128970906
1739209649.62235;-35.57807855764607
1739209649.6223567;-33.981070128970906
1739209649.6223633;-38.13080360867914
1739209649.6223698;-45.120503652039325
1739209649.6223764;-32.816014438256545
1739209649.622383;-38.13080360867914
1739209649.6223898;-32.81601443825658
1739209649.6223965;-45.120503652039325
1739209649.6224031;-38.13080360867914
1739209649.6224098;-45.120503652039325
1739209649.6224165;-45.120503652039325
1739209649.622423;-33.981070128970906
1739209649.6224296;-38.13080360867914
1739209649.6224363;-45.120503652039325
1739209649.622443;-27.8777449560314
1739209649.6224496;-35.57807855764607
1739209649.6224563;-45.120503652039325
1739209649.622463;-38.13080360867914
1739209649.6224697;-45.120503652039325
1739209649.622476;-45.120503652039325
1739209649.6224828;-45.120503652039325
1739209649.6224895;-38.13080360867914
1739209649.6224961;-38.13080360867914
1739209649.6225028;-45.120503652039325
1739209649.6225095;-45.120503652039325
1739209649.6225162;-45.120503652039325
1739209649.6225228;-45.120503652039325
1739209649.6225293;-38.13080360867914
1739209649.622536;-45.120503652039325
1739209649.6225426;-45.120503652039325
1739209649.6225493;-31.141103565318893
1739209649.622556;-38.13080360867914
1739209649.6225626;-45.120503652039325
1739209649.6225693;-33.981070128970906
1739209649.6225758;-45.120503652039325
1739209649.6225824;-45.120503652039325
1739209649.622589;-45.120503652039325
1739209649.6225958;-45.120503652039325
1739209649.6226025;-35.57807855764607
1739209649.6226091;-38.13080360867914
1739209649.6226158;-45.120503652039325
1739209649.6226225;-45.120503652039325
1739209649.622629;-35.57807855764607
1739209649.6226356;-38.13080360867914
1739209649.6226423;-45.120503652039325
1739209649.622649;-33.981070128970906
1739209649.6226556;-38.13080360867914
1739209649.6226623;-38.13080360867914
1739209649.622669;-45.120503652039325
1739209649.6226757;-45.120503652039325
1739209649.622682;-45.120503652039325
1739209649.6226888;-38.13080360867914
1739209649.6226954;-45.120503652039325
1739209649.6227021;-45.120503652039325
1739209649.6227088;-33.981070128970906
1739209649.6227155;-35.57807855764607
1739209649.6227221;-38.13080360867914
1739209649.6227288;-38.13080360867914
1739209649.6227353;-35.57807855764607
1739209649.622742;-33.981070128970906
1739209649.6227486;-45.120503652039325
1739209649.6227553;-38.13080360867914
1739209649.622762;-45.120503652039325
1739209649.6227686;-45.120503652039325
1739209649.6227753;-38.13080360867914
1739209649.6227818;-45.120503652039325
1739209649.6227884;-45.120503652039325
1739209649.622795;-45.120503652039325
1739209649.6228018;-45.120503652039325
1739209649.6228085;-45.120503652039325
1739209649.6228151;-38.13080360867914
1739209649.6228218;-35.57807855764607
1739209649.6228285;-38.13080360867914
1739209649.622835;-38.13080360867914
1739209649.6228416;-32.816014438256545
1739209649.6228483;-32.816014438256545
1739209649.622855;-38.13080360867914
1739209649.6228616;-38.13080360867914
1739209649.6228683;-45.120503652039325
1739209649.622875;-45.120503652039325
1739209649.6228817;-45.120503652039325
1739209649.622888;-45.120503652039325
1739209649.6228948;-45.120503652039325
1739209649.6229014;-45.120503652039325
1739209649.622908;-45.120503652039325
1739209649.6229148;-45.120503652039325
1739209649.6229215;-38.13080360867914
1739209649.6229281;-35.57807855764607
1739209649.6229348;-32.816014438256545
1739209649.6229413;-45.120503652039325
1739209649.622948;-38.13080360867914
1739209649.6229546;-35.57807855764607
1739209649.6229613;-38.13080360867914
1739209649.622968;-45.120503652039325
1739209649.6229746;-45.120503652039325
1739209649.6229813;-38.13080360867914
1739209649.6229877;-38.13080360867914
1739209649.6229944;-45.120503652039325
1739209649.623001;-38.13080360867914
1739209649.6230078;-45.120503652039325
1739209649.6230145;-38.13080360867914
1739209649.6230211;-38.13080360867914
1739209649.6230278;-38.13080360867914
1739209649.6230345;-35.57807855764607
1739209649.623041;-35.57807855764607
1739209649.6230476;-45.120503652039325
1739209649.6230543;-38.13080360867914
1739209649.623061;-38.13080360867914
1739209649.6230676;-35.57807855764607
1739209649.6230743;-38.13080360867914
1739209649.623081;-45.120503652039325
1739209649.6230876;-38.13080360867914
1739209649.623094;-38.13080360867914
1739209649.6231008;-38.13080360867914
1739209649.6231074;-45.120503652039325
1739209649.623114;-45.120503652039325
1739209649.6231208;-45.120503652039325
1739209649.6231275;-38.13080360867914
1739209649.6231341;-45.120503652039325
1739209649.6231408;-38.13080360867914
1739209649.6231472;-38.13080360867914
1739209649.623154;-38.13080360867914
1739209649.6231606;-45.120503652039325
1739209649.6231673;-38.13080360867914
1739209649.623174;-45.120503652039325
1739209649.6231806;-45.120503652039325
1739209649.6231873;-45.120503652039325
1739209649.6231937;-38.13080360867914
1739209649.6232004;-38.13080360867914
1739209649.623207;-45.120503652039325
1739209649.6232138;-38.13080360867914
1739209649.6232204;-38.13080360867914
1739209649.6232271;-45.120503652039325
1739209649.6232338;-45.120503652039325
1739209649.6232405;-45.120503652039325
1739209649.623247;-45.120503652039325
1739209649.6232536;-45.120503652039325
1739209649.6232603;-38.13080360867914
1739209649.623267;-45.120503652039325
1739209649.6232736;-33.981070128970906
1739209649.6232803;-45.120503652039325
1739209649.623287;-38.13080360867914
1739209649.6232936;-45.120503652039325
1739209649.6233;-38.13080360867914
1739209649.6233068;-32.816014438256545
1739209649.6233134;-45.120503652039325
1739209649.62332;-38.13080360867914
1739209649.6233268;-38.13080360867914
1739209649.6233335;-32.816014438256545
1739209649.6233401;-45.120503652039325
1739209649.6233468;-45.120503652039325
1739209649.6233532;-45.120503652039325
1739209649.62336;-38.13080360867914
1739209649.6233666;-38.13080360867914
1739209649.6233733;-38.13080360867914
1739209649.62338;-38.13080360867914
1739209649.6233866;-45.120503652039325
1739209649.6233933;-38.13080360867914
1739209649.6233997;-45.120503652039325
1739209649.6234064;-33.981070128970906
1739209649.623413;-32.816014438256545
1739209649.6234198;-38.13080360867914
1739209649.6234264;-45.120503652039325
1739209649.623433;-38.13080360867914
1739209649.6234398;-35.57807855764607
1739209649.6234465;-45.120503652039325
1739209649.623453;-38.13080360867914
1739209649.6234596;-38.13080360867914
1739209649.6234663;-38.13080360867914
1739209649.623473;-45.120503652039325
1739209649.6234796;-45.120503652039325
1739209649.6234863;-45.120503652039325
1739209649.623493;-45.120503652039325
1739209649.6234996;-45.120503652039325
1739209649.623506;-38.13080360867914
1739209649.6235127;-35.57807855764607
1739209649.6235194;-35.57807855764607
1739209649.623526;-35.57807855764607
1739209649.6235328;-38.13080360867914
1739209649.6235394;-33.981070128970906
1739209649.6235461;-32.816014438256545
1739209649.6235528;-45.120503652039325
1739209649.6235592;-45.120503652039325
1739209649.623566;-38.13080360867914
1739209649.6235726;-45.120503652039325
1739209649.6235793;-38.13080360867914
1739209649.623586;-38.13080360867914
1739209649.6235926;-45.120503652039325
1739209649.6235993;-45.120503652039325
1739209649.6236057;-45.120503652039325
1739209649.6236124;-45.120503652039325
1739209649.623619;-38.13080360867914
1739209649.6236258;-45.120503652039325
1739209649.6236324;-38.13080360867914
1739209649.623639;-38.13080360867914
1739209649.6236458;-38.13080360867914
1739209649.6236525;-35.57807855764607
1739209649.623659;-38.13080360867914
1739209649.6236656;-35.57807855764607
1739209649.6236722;-38.13080360867914
1739209649.623679;-38.13080360867914
1739209649.6236856;-35.57807855764607
1739209649.6236923;-32.816014438256545
1739209649.623699;-38.13080360867914
1739209649.6237056;-45.120503652039325
1739209649.623712;-33.981070128970906
1739209649.6237187;-38.13080360867914
1739209649.6237254;-38.13080360867914
1739209649.623732;-45.120503652039325
1739209649.6237388;-38.13080360867914
1739209649.6237454;-35.57807855764607
1739209649.623752;-38.13080360867914
1739209649.6237588;-35.57807855764607
1739209649.6237652;-45.120503652039325
1739209649.623772;-45.120503652039325
1739209649.6237786;-45.120503652039325
1739209649.6237853;-32.816014438256545
1739209649.623792;-35.57807855764607
1739209649.6237986;-45.120503652039325
1739209649.6238053;-38.13080360867914
1739209649.623812;-45.120503652039325
1739209649.6238184;-38.13080360867914
1739209649.623825;-38.13080360867914
1739209649.6238317;-38.13080360867914
1739209649.6238384;-45.120503652039325
1739209649.623845;-38.13080360867914
1739209649.6238518;-38.13080360867914
1739209649.6238585;-45.120503652039325
1739209649.623865;-35.57807855764607
1739209649.6238716;-38.13080360867914
1739209649.6238782;-38.13080360867914
1739209649.623885;-38.13080360867914
1739209649.6238916;-31.141103565318915
1739209649.6238983;-31.141103565318915
1739209649.623905;-35.57807855764607
1739209649.6239116;-38.13080360867914
1739209649.623918;-45.120503652039325
1739209649.6239247;-38.13080360867914
1739209649.6239314;-38.13080360867914
1739209649.623938;-38.13080360867914
1739209649.6239448;-35.57807855764607
1739209649.6239514;-32.816014438256545
1739209649.623958;-32.816014438256545
1739209649.6239648;-45.120503652039325
1739209649.6239712;-45.120503652039325
1739209649.623978;-45.120503652039325
1739209649.6239846;-38.13080360867914
1739209649.6239913;-45.120503652039325
1739209649.623998;-33.981070128970906
1739209649.6240046;-31.141103565318915
1739209649.6240113;-45.120503652039325
1739209649.624018;-45.120503652039325
1739209649.6240244;-38.13080360867914
1739209649.624031;-38.13080360867914
1739209649.6240377;-38.13080360867914
1739209649.6240444;-38.13080360867914
1739209649.624051;-45.120503652039325
1739209649.6240578;-38.13080360867914
1739209649.6240644;-38.13080360867914
1739209649.624071;-45.120503652039325
1739209649.6240776;-45.120503652039325
1739209649.6240842;-38.13080360867914
1739209649.624091;-38.13080360867914
1739209649.6240976;-38.13080360867914
1739209649.6241043;-32.816014438256545
1739209649.624111;-33.981070128970906
1739209649.6241176;-33.981070128970906
1739209649.624124;-35.57807855764607
1739209649.6241307;-38.13080360867914
1739209649.6241374;-38.13080360867914
1739209649.624144;-38.13080360867914
1739209649.6241508;-45.120503652039325
1739209649.6241574;-38.13080360867914
1739209649.624164;-31.141103565318915
1739209649.6241708;-45.120503652039325
1739209649.6241772;-45.120503652039325
1739209649.624184;-38.13080360867914
1739209649.6241906;-38.13080360867914
1739209649.6241972;-38.13080360867914
1739209649.624204;-38.13080360867914
1739209649.6242106;-38.13080360867914
1739209649.6242173;-30.49652367304973
1739209649.624224;-38.13080360867914
1739209649.6242304;-38.13080360867914
1739209649.624237;-38.13080360867914
1739209649.6242437;-38.13080360867914
1739209649.6242504;-38.13080360867914
1739209649.624257;-38.13080360867914
1739209649.6242638;-38.13080360867914
1739209649.6242704;-27.877744956031414
1739209649.6242769;-45.120503652039325
1739209649.6242836;-38.13080360867914
1739209649.6242902;-38.13080360867914
1739209649.624297;-38.13080360867914
1739209649.6243036;-32.816014438256545
1739209649.6243103;-38.13080360867914
1739209649.624317;-45.120503652039325
1739209649.6243236;-31.141103565318915
1739209649.62433;-38.13080360867914
1739209649.6243367;-38.13080360867914
1739209649.6243434;-38.13080360867914
1739209649.62435;-38.13080360867914
1739209649.6243567;-45.120503652039325
1739209649.6243634;-38.13080360867914
1739209649.62437;-38.13080360867914
1739209649.6243768;-38.13080360867914
1739209649.6243832;-45.120503652039325
1739209649.62439;-38.13080360867914
1739209649.6243966;-35.57807855764607
1739209649.6244032;-38.13080360867914
1739209649.62441;-45.120503652039325
1739209649.6244166;-38.13080360867914
1739209649.6244233;-38.13080360867914
1739209649.62443;-45.120503652039325
1739209649.6244364;-45.120503652039325
1739209649.624443;-38.13080360867914
1739209649.6244497;-45.120503652039325
1739209649.6244564;-38.13080360867914
1739209649.624463;-38.13080360867914
1739209649.6244698;-33.981070128970906
1739209649.6244764;-45.120503652039325
1739209649.6244829;-33.981070128970906
1739209649.6244895;-45.120503652039325
1739209649.6244962;-45.120503652039325
1739209649.624503;-35.57807855764607
1739209649.6245096;-35.57807855764607
1739209649.6245162;-45.120503652039325
1739209649.624523;-38.13080360867914
1739209649.6245296;-35.57807855764607
1739209649.624536;-45.120503652039325
1739209649.6245427;-38.13080360867914
1739209649.6245494;-45.120503652039325
1739209649.624556;-45.120503652039325
1739209649.6245627;-38.13080360867914
1739209649.6245694;-32.816014438256545
1739209649.624576;-45.120503652039325
1739209649.6245828;-45.120503652039325
1739209649.6245892;-33.981070128970906
1739209649.6245959;-38.13080360867914
1739209649.6246026;-45.120503652039325
1739209649.6246092;-45.120503652039325
1739209649.624616;-38.13080360867914
1739209649.6246226;-45.120503652039325
1739209649.6246293;-38.13080360867914
1739209649.624636;-45.120503652039325
1739209649.6246424;-45.120503652039325
1739209649.624649;-38.13080360867914
1739209649.6246557;-38.13080360867914
1739209649.6246624;-45.120503652039325
1739209649.624669;-38.13080360867914
1739209649.6246758;-31.141103565318893
1739209649.6246824;-35.57807855764607
1739209649.6246889;-38.13080360867914
1739209649.6246955;-38.13080360867914
1739209649.6247022;-35.57807855764607
1739209649.624709;-33.981070128970906
1739209649.6247156;-38.13080360867914
1739209649.6247222;-38.13080360867914
1739209649.624729;-35.57807855764607
1739209649.6247356;-45.120503652039325
1739209649.624742;-38.13080360867914
1739209649.6247487;-35.57807855764607
1739209649.6247554;-35.57807855764607
1739209649.624762;-38.13080360867914
1739209649.6247687;-45.120503652039325
1739209649.6247754;-38.13080360867914
1739209649.624782;-38.13080360867914
1739209649.6247888;-45.120503652039325
1739209649.6247952;-45.120503652039325
1739209649.6248019;-45.120503652039325
1739209649.6248085;-31.141103565318915
1739209649.6248152;-33.981070128970906
1739209649.624822;-45.120503652039325
1739209649.6248286;-45.120503652039325
1739209649.6248353;-38.13080360867914
1739209649.624842;-32.816014438256545
1739209649.6248484;-45.120503652039325
1739209649.624855;-38.13080360867914
1739209649.6248617;-45.120503652039325
1739209649.6248684;-45.120503652039325
1739209649.624875;-45.120503652039325
1739209649.6248817;-38.13080360867914
1739209649.6248884;-32.816014438256545
1739209649.6248949;-45.120503652039325
1739209649.6249015;-45.120503652039325
1739209649.6249082;-45.120503652039325
1739209649.624915;-30.49652367304973
1739209649.6249216;-38.13080360867914
1739209649.6249282;-45.120503652039325
1739209649.624935;-38.13080360867914
1739209649.6249416;-33.981070128970906
1739209649.624948;-38.13080360867914
1739209649.6249547;-45.120503652039325
1739209649.6249614;-38.13080360867914
1739209649.624968;-45.120503652039325
1739209649.6249747;-45.120503652039325
1739209649.6249814;-45.120503652039325
1739209649.624988;-45.120503652039325
1739209649.6249948;-35.57807855764607
1739209649.6250012;-38.13080360867914
1739209649.6250079;-38.13080360867914
1739209649.6250145;-38.13080360867914
1739209649.6250212;-30.49652367304973
1739209649.625028;-38.13080360867914
1739209649.6250346;-45.120503652039325
1739209649.6250412;-38.13080360867914
1739209649.625048;-32.816014438256545
1739209649.6250544;-35.57807855764607
1739209649.625061;-45.120503652039325
1739209649.6250677;-38.13080360867914
1739209649.6250744;-35.57807855764607
1739209649.625081;-38.13080360867914
1739209649.6250877;-35.57807855764607
1739209649.6250944;-45.120503652039325
1739209649.6251009;-45.120503652039325
1739209649.6251075;-45.120503652039325
1739209649.6251142;-38.13080360867914
1739209649.6251209;-35.57807855764607
1739209649.6251276;-38.13080360867914
1739209649.6251342;-45.120503652039325
1739209649.625141;-38.13080360867914
1739209649.6251476;-45.120503652039325
1739209649.625154;-38.13080360867914
1739209649.6251607;-38.13080360867914
1739209649.6251674;-38.13080360867914
1739209649.625174;-33.981070128970906
1739209649.6251807;-31.141103565318915
1739209649.6251874;-28.992665084841942
1739209649.625194;-45.120503652039325
1739209649.6252007;-45.120503652039325
1739209649.6252072;-45.120503652039325
1739209649.6252139;-38.13080360867914
1739209649.6252205;-45.120503652039325
1739209649.6252272;-45.120503652039325
1739209649.625234;-33.981070128970906
1739209649.6252406;-45.120503652039325
1739209649.6252472;-38.13080360867914
1739209649.625254;-45.120503652039325
1739209649.6252604;-35.57807855764607
1739209649.625267;-45.120503652039325
1739209649.6252737;-45.120503652039325
1739209649.6252804;-38.13080360867914
1739209649.625287;-33.981070128970906
1739209649.6252937;-31.141103565318915
1739209649.6253004;-45.120503652039325
1739209649.625307;-38.13080360867914
1739209649.6253135;-38.13080360867914
1739209649.6253202;-38.13080360867914
1739209649.6253269;-45.120503652039325
1739209649.6253335;-38.13080360867914
1739209649.6253402;-38.13080360867914
1739209649.625347;-38.13080360867914
1739209649.6253536;-38.13080360867914
1739209649.62536;-45.120503652039325
1739209649.6253667;-45.120503652039325
1739209649.6253734;-38.13080360867914
1739209649.62538;-38.13080360867914
1739209649.6253867;-38.13080360867914
1739209649.6253934;-38.13080360867914
1739209649.6254;-38.13080360867914
1739209649.6254067;-45.120503652039325
1739209649.6254132;-45.120503652039325
1739209649.6254199;-38.13080360867914
1739209649.6254265;-45.120503652039325
1739209649.6254332;-45.120503652039325
1739209649.62544;-38.13080360867914
1739209649.6254466;-35.57807855764607
1739209649.6254532;-33.981070128970906
1739209649.62546;-45.120503652039325
1739209649.6254663;-38.13080360867914
1739209649.625473;-45.120503652039325
1739209649.6254797;-45.120503652039325
1739209649.6254864;-38.13080360867914
1739209649.625493;-38.13080360867914
1739209649.6254997;-45.120503652039325
1739209649.6255064;-38.13080360867914
1739209649.625513;-45.120503652039325
1739209649.6255195;-38.13080360867914
1739209649.6255262;-35.57807855764607
1739209649.6255329;-35.57807855764607
1739209649.6255395;-38.13080360867914
1739209649.6255462;-38.13080360867914
1739209649.625553;-35.57807855764607
1739209649.6255596;-30.49652367304973
1739209649.625566;-38.13080360867914
1739209649.6255727;-33.981070128970906
1739209649.6255794;-35.57807855764607
1739209649.625586;-33.981070128970906
1739209649.6255927;-45.120503652039325
1739209649.6255994;-38.13080360867914
1739209649.625606;-35.57807855764607
1739209649.6256127;-33.981070128970906
1739209649.6256192;-45.120503652039325
1739209649.6256258;-45.120503652039325
1739209649.6256325;-38.13080360867914
1739209649.6256392;-38.13080360867914
1739209649.6256459;-45.120503652039325
1739209649.6256526;-45.120503652039325
1739209649.6256592;-35.57807855764607
1739209649.625666;-31.14110356531892
1739209649.6256723;-45.120503652039325
1739209649.625679;-33.981070128970906
1739209649.6256857;-45.120503652039325
1739209649.6256924;-38.13080360867914
1739209649.625699;-35.57807855764607
1739209649.6257057;-45.120503652039325
1739209649.6257124;-45.120503652039325
1739209649.625719;-31.141103565318915
1739209649.6257255;-38.13080360867914
1739209649.6257322;-38.13080360867914
1739209649.6257389;-35.57807855764607
1739209649.6257455;-38.13080360867914
1739209649.6257522;-45.120503652039325
1739209649.625759;-45.120503652039325
1739209649.6257656;-38.13080360867914
1739209649.625772;-38.13080360867914
1739209649.6257787;-45.120503652039325
1739209649.6257854;-38.13080360867914
1739209649.625792;-45.120503652039325
1739209649.6257987;-35.57807855764607
1739209649.6258054;-35.57807855764607
1739209649.625812;-45.120503652039325
1739209649.6258187;-45.120503652039325
1739209649.6258252;-33.981070128970906
1739209649.6258318;-32.816014438256545
1739209649.6258385;-38.13080360867914
1739209649.6258452;-45.120503652039325
1739209649.6258519;-38.13080360867914
1739209649.6258585;-35.57807855764607
1739209649.6258652;-38.13080360867914
1739209649.625872;-45.120503652039325
1739209649.6258783;-38.13080360867914
1739209649.625885;-45.120503652039325
1739209649.6258917;-38.13080360867914
1739209649.6258984;-45.120503652039325
1739209649.625905;-38.13080360867914
1739209649.6259117;-38.13080360867914
1739209649.6259184;-45.120503652039325
1739209649.625925;-45.120503652039325
1739209649.6259315;-45.120503652039325
1739209649.6259382;-38.13080360867914
1739209649.6259449;-38.13080360867914
1739209649.6259515;-45.120503652039325
1739209649.6259582;-45.120503652039325
1739209649.6259649;-32.816014438256545
1739209649.6259716;-45.120503652039325
1739209649.625978;-45.120503652039325
1739209649.6259847;-35.57807855764607
1739209649.6259913;-38.13080360867914
1739209649.625998;-45.120503652039325
1739209649.6260047;-45.120503652039325
1739209649.6260114;-38.13080360867914
1739209649.626018;-45.120503652039325
1739209649.6260247;-45.120503652039325
1739209649.6260312;-45.120503652039325
1739209649.6260378;-45.120503652039325
1739209649.6260445;-45.120503652039325
1739209649.6260512;-38.13080360867914
1739209649.6260579;-38.13080360867914
1739209649.6260645;-45.120503652039325
1739209649.6260712;-38.13080360867914
1739209649.626078;-33.981070128970906
1739209649.6260843;-45.120503652039325
1739209649.626091;-35.57807855764607
1739209649.6260977;-45.120503652039325
1739209649.6261044;-38.13080360867914
1739209649.626111;-45.120503652039325
1739209649.6261177;-38.13080360867914
1739209649.6261244;-45.120503652039325
1739209649.626131;-45.120503652039325
1739209649.6261375;-45.120503652039325
1739209649.6261442;-45.120503652039325
1739209649.6261508;-45.120503652039325
1739209649.6261575;-45.120503652039325
1739209649.6261642;-38.13080360867914
1739209649.6261709;-35.57807855764607
1739209649.6261775;-45.120503652039325
1739209649.626184;-38.13080360867914
1739209649.6261907;-38.13080360867914
1739209649.6261973;-45.120503652039325
1739209649.626204;-45.120503652039325
1739209649.6262107;-38.13080360867914
1739209649.6262174;-38.13080360867914
1739209649.626224;-45.120503652039325
1739209649.6262307;-45.120503652039325
1739209649.6262372;-38.13080360867914
1739209649.6262438;-45.120503652039325
1739209649.6262505;-45.120503652039325
1739209649.6262572;-45.120503652039325
1739209649.6262639;-38.13080360867914
1739209649.6262705;-35.57807855764607
1739209649.6262772;-38.13080360867914
1739209649.626284;-38.13080360867914
1739209649.6262903;-38.13080360867914
1739209649.626297;-33.981070128970906
1739209649.6263037;-38.13080360867914
1739209649.6263103;-38.13080360867914
1739209649.626317;-32.816014438256545
1739209649.6263237;-38.13080360867914
1739209649.6263304;-45.120503652039325
1739209649.626337;-45.120503652039325
1739209649.6263435;-38.13080360867914
1739209649.6263502;-45.120503652039325
1739209649.6263568;-45.120503652039325
1739209649.6263635;-38.13080360867914
1739209649.6263702;-38.13080360867914
1739209649.6263769;-45.120503652039325
1739209649.6263835;-38.13080360867914
1739209649.62639;-38.13080360867914
1739209649.6263967;-33.981070128970906
1739209649.6264033;-35.57807855764607
1739209649.62641;-38.13080360867914
1739209649.6264167;-38.13080360867914
1739209649.6264234;-33.981070128970906
1739209649.62643;-45.120503652039325
1739209649.6264367;-45.120503652039325
1739209649.6264431;-38.13080360867914
1739209649.6264498;-35.57807855764607
1739209649.6264565;-45.120503652039325
1739209649.6264632;-38.13080360867914
1739209649.6264699;-35.57807855764607
1739209649.6264765;-45.120503652039325
1739209649.6264832;-45.120503652039325
1739209649.6264899;-35.57807855764607
1739209649.6264963;-38.13080360867914
1739209649.626503;-45.120503652039325
1739209649.6265097;-38.13080360867914
1739209649.6265163;-45.120503652039325
1739209649.626523;-45.120503652039325
1739209649.6265297;-33.981070128970906
1739209649.6265364;-45.120503652039325
1739209649.626543;-38.13080360867914
1739209649.6265495;-32.816014438256545
1739209649.6265562;-38.13080360867914
1739209649.6265628;-45.120503652039325
1739209649.6265695;-45.120503652039325
1739209649.6265762;-31.141103565318915
1739209649.6265829;-28.58837851428586
1739209649.6265895;-45.120503652039325
1739209649.626596;-33.981070128970906
1739209649.6266026;-45.120503652039325
1739209649.6266093;-38.13080360867914
1739209649.626616;-38.13080360867914
1739209649.6266227;-38.13080360867914
1739209649.6266294;-38.13080360867914
1739209649.626636;-33.981070128970906
1739209649.6266427;-45.120503652039325
1739209649.6266491;-38.13080360867914
1739209649.6266558;-32.816014438256545
1739209649.6266625;-33.981070128970906
1739209649.6266692;-38.13080360867914
1739209649.6266758;-45.120503652039325
1739209649.6266825;-38.13080360867914
1739209649.6266892;-33.981070128970906
1739209649.6266959;-45.120503652039325
1739209649.6267023;-38.13080360867914
1739209649.626709;-35.57807855764607
1739209649.6267157;-38.13080360867914
1739209649.6267223;-45.120503652039325
1739209649.626729;-45.120503652039325
1739209649.6267357;-45.120503652039325
1739209649.6267424;-38.13080360867914
1739209649.626749;-45.120503652039325
1739209649.6267555;-38.13080360867914
1739209649.6267622;-38.13080360867914
1739209649.6267688;-45.120503652039325
1739209649.6267755;-38.13080360867914
1739209649.6267822;-45.120503652039325
1739209649.6267889;-38.13080360867914
1739209649.6267955;-28.992665084841942
1739209649.626802;-38.13080360867914
1739209649.6268086;-38.13080360867914
1739209649.6268153;-31.141103565318893
1739209649.626822;-33.981070128970906
1739209649.6268287;-45.120503652039325
1739209649.6268353;-35.57807855764607
1739209649.626842;-32.816014438256545
1739209649.6268487;-31.14110356531892
1739209649.6268551;-38.13080360867914
1739209649.6268618;-38.13080360867914
1739209649.6268685;-45.120503652039325
1739209649.6268752;-33.981070128970906
1739209649.6268818;-45.120503652039325
1739209649.6268885;-38.13080360867914
1739209649.6268952;-35.57807855764607
1739209649.6269019;-28.992665084841942
1739209649.6269083;-33.981070128970906
1739209649.626915;-45.120503652039325
1739209649.6269217;-45.120503652039325
1739209649.6269283;-45.120503652039325
1739209649.626935;-45.120503652039325
1739209649.6269417;-45.120503652039325
