CAN Message; 0x1b8:02008b1f66a671f1
Timestamp;Amplitude
1739209806.269957;-35.57807855764607
1739209806.2699614;-45.120503652039325
1739209806.2699656;-45.120503652039325
1739209806.2699697;-38.13080360867914
1739209806.269974;-38.13080360867914
1739209806.269978;-35.57807855764607
1739209806.2699823;-45.120503652039325
1739209806.2699866;-35.57807855764607
1739209806.2699907;-38.13080360867914
1739209806.269995;-38.13080360867914
1739209806.2699993;-35.57807855764607
1739209806.2700033;-35.57807855764607
1739209806.2700076;-45.120503652039325
1739209806.270012;-45.120503652039325
1739209806.270016;-35.57807855764607
1739209806.2700202;-38.13080360867914
1739209806.2700245;-45.120503652039325
1739209806.2700286;-33.981070128970906
1739209806.270033;-38.13080360867914
1739209806.270037;-38.13080360867914
1739209806.2700412;-35.57807855764607
1739209806.2700455;-35.57807855764607
1739209806.2700496;-38.13080360867914
1739209806.2700539;-33.981070128970906
1739209806.2700582;-33.981070128970906
1739209806.2700622;-45.120503652039325
1739209806.2700665;-45.120503652039325
1739209806.2700708;-38.13080360867914
1739209806.2700748;-45.120503652039325
1739209806.2700791;-45.120503652039325
1739209806.2700834;-35.57807855764607
1739209806.2700875;-38.13080360867914
1739209806.2700918;-45.120503652039325
1739209806.2700958;-33.981070128970906
1739209806.2701;-45.120503652039325
1739209806.2701044;-38.13080360867914
1739209806.2701085;-35.57807855764607
1739209806.2701128;-38.13080360867914
1739209806.270117;-45.120503652039325
1739209806.270121;-38.13080360867914
1739209806.2701254;-38.13080360867914
1739209806.2701297;-45.120503652039325
1739209806.2701337;-45.120503652039325
1739209806.270138;-45.120503652039325
1739209806.2701423;-38.13080360867914
1739209806.2701464;-35.57807855764607
1739209806.2701507;-45.120503652039325
1739209806.2701547;-35.57807855764607
1739209806.270159;-38.13080360867914
1739209806.2701633;-45.120503652039325
1739209806.2701674;-45.120503652039325
1739209806.2701716;-33.981070128970906
1739209806.270176;-38.13080360867914
1739209806.27018;-45.120503652039325
1739209806.2701843;-45.120503652039325
1739209806.2701886;-45.120503652039325
1739209806.2701926;-31.141103565318915
1739209806.270197;-33.981070128970906
1739209806.2702012;-45.120503652039325
1739209806.2702053;-45.120503652039325
1739209806.2702096;-38.13080360867914
1739209806.2702136;-35.57807855764607
1739209806.270218;-38.13080360867914
1739209806.2702222;-38.13080360867914
1739209806.2702262;-45.120503652039325
1739209806.2702305;-45.120503652039325
1739209806.2702348;-45.120503652039325
1739209806.2702389;-45.120503652039325
1739209806.2702432;-45.120503652039325
1739209806.2702475;-38.13080360867914
1739209806.2702515;-35.57807855764607
1739209806.2702558;-38.13080360867914
1739209806.27026;-45.120503652039325
1739209806.2702641;-38.13080360867914
1739209806.2702684;-35.57807855764607
1739209806.2702725;-38.13080360867914
1739209806.2702768;-45.120503652039325
1739209806.270281;-38.13080360867914
1739209806.2702851;-38.13080360867914
1739209806.2702894;-38.13080360867914
1739209806.2702937;-28.58837851428586
1739209806.2702978;-30.49652367304973
1739209806.270302;-35.57807855764607
1739209806.2703063;-35.57807855764607
1739209806.2703104;-38.13080360867914
1739209806.2703147;-38.13080360867914
1739209806.270319;-38.13080360867914
1739209806.270323;-38.13080360867914
1739209806.2703273;-38.13080360867914
1739209806.2703316;-38.13080360867914
1739209806.2703357;-35.57807855764607
1739209806.27034;-45.120503652039325
1739209806.270344;-45.120503652039325
1739209806.2703483;-38.13080360867914
1739209806.2703526;-38.13080360867914
1739209806.2703567;-45.120503652039325
1739209806.270361;-28.992665084841942
1739209806.2703652;-33.981070128970906
1739209806.2703693;-45.120503652039325
1739209806.2703736;-45.120503652039325
1739209806.2703779;-38.13080360867914
1739209806.270382;-38.13080360867914
1739209806.2703862;-45.120503652039325
1739209806.2703905;-38.13080360867914
1739209806.2703946;-45.120503652039325
1739209806.2703989;-38.13080360867914
1739209806.270403;-38.13080360867914
1739209806.2704072;-45.120503652039325
1739209806.2704115;-38.13080360867914
1739209806.2704155;-45.120503652039325
1739209806.2704198;-45.120503652039325
1739209806.2704241;-38.13080360867914
1739209806.2704282;-38.13080360867914
1739209806.2704325;-45.120503652039325
1739209806.2704368;-45.120503652039325
1739209806.2704408;-45.120503652039325
1739209806.270445;-35.57807855764607
1739209806.2704494;-45.120503652039325
1739209806.2704535;-45.120503652039325
1739209806.2704577;-45.120503652039325
1739209806.2704618;-33.981070128970906
1739209806.270466;-28.992665084841942
1739209806.2704704;-38.13080360867914
1739209806.2704744;-45.120503652039325
1739209806.2704787;-38.13080360867914
1739209806.270483;-38.13080360867914
1739209806.270487;-35.57807855764607
1739209806.2704914;-33.981070128970906
1739209806.2704957;-38.13080360867914
1739209806.2704997;-32.816014438256545
1739209806.270504;-45.120503652039325
1739209806.2705083;-45.120503652039325
1739209806.2705123;-38.13080360867914
1739209806.2705166;-38.13080360867914
1739209806.2705207;-38.13080360867914
1739209806.270525;-45.120503652039325
1739209806.2705293;-38.13080360867914
1739209806.2705333;-31.141103565318915
1739209806.2705376;-38.13080360867914
1739209806.270542;-45.120503652039325
1739209806.270546;-45.120503652039325
1739209806.2705503;-33.981070128970906
1739209806.2705545;-38.13080360867914
1739209806.2705586;-45.120503652039325
1739209806.270563;-45.120503652039325
1739209806.2705672;-38.13080360867914
1739209806.2705712;-45.120503652039325
1739209806.2705755;-38.13080360867914
1739209806.2705796;-35.57807855764607
1739209806.2705839;-38.13080360867914
1739209806.2705882;-38.13080360867914
1739209806.2705922;-45.120503652039325
1739209806.2705965;-35.57807855764607
1739209806.2706008;-45.120503652039325
1739209806.2706048;-45.120503652039325
1739209806.2706091;-45.120503652039325
1739209806.2706134;-35.57807855764607
1739209806.2706175;-38.13080360867914
1739209806.2706218;-45.120503652039325
1739209806.270626;-45.120503652039325
1739209806.2706301;-45.120503652039325
1739209806.2706344;-33.981070128970906
1739209806.2706385;-32.816014438256545
1739209806.2706428;-45.120503652039325
1739209806.270647;-45.120503652039325
1739209806.270651;-35.57807855764607
1739209806.2706554;-35.57807855764607
1739209806.2706597;-38.13080360867914
1739209806.2706637;-45.120503652039325
1739209806.270668;-38.13080360867914
1739209806.2706723;-45.120503652039325
1739209806.2706764;-38.13080360867914
1739209806.2706807;-38.13080360867914
1739209806.270685;-45.120503652039325
1739209806.270689;-38.13080360867914
1739209806.2706933;-45.120503652039325
1739209806.2706974;-45.120503652039325
1739209806.2707016;-45.120503652039325
1739209806.270706;-45.120503652039325
1739209806.27071;-33.981070128970906
1739209806.2707143;-38.13080360867914
1739209806.2707186;-32.816014438256545
1739209806.2707226;-38.13080360867914
1739209806.270727;-45.120503652039325
1739209806.2707312;-45.120503652039325
1739209806.2707353;-35.57807855764607
1739209806.2707396;-32.816014438256545
1739209806.2707438;-38.13080360867914
1739209806.270748;-45.120503652039325
1739209806.2707522;-38.13080360867914
1739209806.2707565;-35.57807855764607
1739209806.2707605;-45.120503652039325
1739209806.2707648;-38.13080360867914
1739209806.270769;-38.13080360867914
1739209806.2707732;-38.13080360867914
1739209806.2707775;-38.13080360867914
1739209806.2707815;-45.120503652039325
1739209806.2707858;-45.120503652039325
1739209806.27079;-45.120503652039325
1739209806.2707942;-33.981070128970906
1739209806.2707984;-45.120503652039325
1739209806.2708027;-35.57807855764607
1739209806.2708068;-35.57807855764607
1739209806.270811;-38.13080360867914
1739209806.2708154;-45.120503652039325
1739209806.2708194;-33.981070128970906
1739209806.2708237;-31.141103565318893
1739209806.2708278;-45.120503652039325
1739209806.270832;-45.120503652039325
1739209806.2708364;-38.13080360867914
1739209806.2708404;-31.141103565318893
1739209806.2708447;-38.13080360867914
1739209806.270849;-38.13080360867914
1739209806.270853;-45.120503652039325
1739209806.2708573;-45.120503652039325
1739209806.2708616;-45.120503652039325
1739209806.2708657;-33.981070128970906
1739209806.27087;-45.120503652039325
1739209806.2708743;-45.120503652039325
1739209806.2708783;-38.13080360867914
1739209806.2708826;-45.120503652039325
1739209806.2708867;-33.981070128970906
1739209806.270891;-45.120503652039325
1739209806.2708952;-38.13080360867914
1739209806.2708993;-45.120503652039325
1739209806.2709036;-35.57807855764607
1739209806.2709079;-25.826314394896354
1739209806.270912;-38.13080360867914
1739209806.2709162;-45.120503652039325
1739209806.2709205;-35.57807855764607
1739209806.2709246;-33.981070128970906
1739209806.2709289;-45.120503652039325
1739209806.2709332;-45.120503652039325
1739209806.2709372;-45.120503652039325
1739209806.2709415;-38.13080360867914
1739209806.2709455;-38.13080360867914
1739209806.2709498;-45.120503652039325
1739209806.2709541;-45.120503652039325
1739209806.2709582;-38.13080360867914
1739209806.2709625;-45.120503652039325
1739209806.2709668;-38.13080360867914
1739209806.2709708;-45.120503652039325
1739209806.270975;-33.981070128970956
1739209806.2709794;-45.120503652039325
1739209806.2709835;-35.57807855764607
1739209806.2709877;-45.120503652039325
1739209806.270992;-45.120503652039325
1739209806.270996;-45.120503652039325
1739209806.2710004;-38.13080360867914
1739209806.2710044;-45.120503652039325
1739209806.2710087;-27.8777449560314
1739209806.271013;-38.13080360867914
1739209806.271017;-38.13080360867914
1739209806.2710214;-45.120503652039325
1739209806.2710257;-38.13080360867914
1739209806.2710297;-38.13080360867914
1739209806.271034;-45.120503652039325
1739209806.2710383;-45.120503652039325
1739209806.2710423;-45.120503652039325
1739209806.2710466;-38.13080360867914
1739209806.271051;-38.13080360867914
1739209806.271055;-45.120503652039325
1739209806.2710593;-38.13080360867914
1739209806.2710633;-45.120503652039325
1739209806.2710676;-38.13080360867914
1739209806.271072;-38.13080360867914
1739209806.271076;-45.120503652039325
1739209806.2710803;-38.13080360867914
1739209806.2710845;-45.120503652039325
1739209806.2710886;-45.120503652039325
1739209806.271093;-45.120503652039325
1739209806.2710972;-45.120503652039325
1739209806.2711012;-45.120503652039325
1739209806.2711055;-45.120503652039325
1739209806.2711098;-35.57807855764607
1739209806.2711139;-38.13080360867914
1739209806.2711182;-45.120503652039325
1739209806.2711222;-45.120503652039325
1739209806.2711265;-32.816014438256545
1739209806.2711308;-38.13080360867914
1739209806.2711349;-45.120503652039325
1739209806.2711391;-38.13080360867914
1739209806.2711434;-45.120503652039325
1739209806.2711475;-45.120503652039325
1739209806.2711518;-45.120503652039325
1739209806.264783;-35.57807855764607
1739209806.2647862;-38.13080360867914
1739209806.2647898;-45.120503652039325
1739209806.2647934;-32.816014438256545
1739209806.2647967;-35.57807855764607
1739209806.2648003;-45.120503652039325
1739209806.2648036;-45.120503652039325
1739209806.2648072;-45.120503652039325
1739209806.2648106;-45.120503652039325
1739209806.2648141;-45.120503652039325
1739209806.2648175;-45.120503652039325
1739209806.264821;-45.120503652039325
1739209806.2648244;-45.120503652039325
1739209806.264828;-45.120503652039325
1739209806.2648313;-38.13080360867914
1739209806.264835;-45.120503652039325
1739209806.2648382;-38.13080360867914
1739209806.2648418;-33.981070128970906
1739209806.2648451;-45.120503652039325
1739209806.2648487;-45.120503652039325
1739209806.2648523;-38.13080360867914
1739209806.2648556;-38.13080360867914
1739209806.2648592;-38.13080360867914
1739209806.2648625;-38.13080360867914
1739209806.264866;-38.13080360867914
1739209806.2648695;-38.13080360867914
1739209806.264873;-38.13080360867914
1739209806.2648764;-45.120503652039325
1739209806.26488;-38.13080360867914
1739209806.2648833;-45.120503652039325
1739209806.2648869;-38.13080360867914
1739209806.2648902;-45.120503652039325
1739209806.2648938;-45.120503652039325
1739209806.264897;-38.13080360867914
1739209806.2649007;-38.13080360867914
1739209806.264904;-45.120503652039325
1739209806.2649076;-38.13080360867914
1739209806.2649112;-45.120503652039325
1739209806.2649145;-35.57807855764607
1739209806.264918;-45.120503652039325
1739209806.2649214;-35.57807855764607
1739209806.264925;-33.981070128970906
1739209806.2649283;-45.120503652039325
1739209806.264932;-45.120503652039325
1739209806.2649353;-38.13080360867914
1739209806.2649388;-35.57807855764607
1739209806.2649422;-45.120503652039325
1739209806.2649457;-45.120503652039325
1739209806.264949;-45.120503652039325
1739209806.2649527;-38.13080360867914
1739209806.264956;-38.13080360867914
1739209806.2649596;-45.120503652039325
1739209806.2649632;-38.13080360867914
1739209806.2649665;-45.120503652039325
1739209806.26497;-33.981070128970906
1739209806.2649734;-38.13080360867914
1739209806.264977;-38.13080360867914
1739209806.2649803;-27.8777449560314
1739209806.264984;-26.991370085610754
1739209806.2649872;-33.981070128970956
1739209806.2649908;-31.141103565318893
1739209806.2649941;-31.141103565318915
1739209806.2649977;-32.816014438256545
1739209806.265001;-33.981070128970906
1739209806.2650046;-45.120503652039325
1739209806.265008;-45.120503652039325
1739209806.2650115;-45.120503652039325
1739209806.2650151;-45.120503652039325
1739209806.2650185;-45.120503652039325
1739209806.265022;-31.14110356531892
1739209806.2650254;-22.175841390423358
1739209806.265029;-24.15140352195873
1739209806.2650323;-35.57807855764607
1739209806.2650359;-30.49652367304976
1739209806.2650392;-31.14110356531892
1739209806.2650428;-31.141103565318915
1739209806.2650461;-32.816014438256545
1739209806.2650497;-45.120503652039325
1739209806.265053;-38.13080360867914
1739209806.2650566;-38.13080360867914
1739209806.26506;-30.49652367304973
1739209806.2650635;-28.58837851428586
1739209806.2650669;-26.487275050834715
1739209806.2650704;-22.841636605902558
1739209806.265074;-28.992665084841942
1739209806.2650774;-33.981070128970906
1739209806.265081;-45.120503652039325
1739209806.2650843;-31.141103565318915
1739209806.2650878;-38.13080360867914
1739209806.2650912;-45.120503652039325
1739209806.2650948;-35.57807855764607
1739209806.265098;-35.57807855764607
1739209806.2651017;-38.13080360867914
1739209806.265105;-38.13080360867914
1739209806.2651086;-35.57807855764607
1739209806.265112;-27.267205301931607
1739209806.2651155;-26.991370085610722
1739209806.2651188;-38.13080360867914
1739209806.2651224;-33.981070128970956
1739209806.2651258;-33.981070128970956
1739209806.2651293;-27.267205301931607
1739209806.265133;-38.13080360867914
1739209806.2651362;-38.13080360867914
1739209806.2651398;-38.13080360867914
1739209806.2651432;-38.13080360867914
1739209806.2651467;-45.120503652039325
1739209806.26515;-27.8777449560314
1739209806.2651536;-23.50682362968953
1739209806.265157;-28.992665084841967
1739209806.2651606;-31.141103565318915
1739209806.265164;-45.120503652039325
1739209806.2651675;-45.120503652039325
1739209806.2651708;-27.267205301931607
1739209806.2651744;-38.13080360867914
1739209806.2651777;-38.13080360867914
1739209806.2651813;-35.57807855764607
1739209806.2651849;-45.120503652039325
1739209806.2651882;-33.981070128970906
1739209806.2651918;-32.816014438256545
1739209806.2651951;-26.991370085610722
1739209806.2651987;-22.264930561961563
1739209806.265202;-31.141103565318915
1739209806.2652056;-29.438486411369347
1739209806.265209;-31.141103565318915
1739209806.2652125;-30.49652367304973
1739209806.2652159;-38.13080360867914
1739209806.2652194;-45.120503652039325
1739209806.2652228;-45.120503652039325
1739209806.2652264;-38.13080360867914
1739209806.2652297;-45.120503652039325
1739209806.2652333;-38.13080360867914
1739209806.2652369;-33.981070128970956
1739209806.2652402;-23.38864096791655
1739209806.2652438;-25.826314394896354
1739209806.265247;-32.816014438256545
1739209806.2652507;-24.746238672633048
1739209806.265254;-38.13080360867914
1739209806.2652576;-38.13080360867914
1739209806.265261;-28.992665084841942
1739209806.2652645;-38.13080360867914
1739209806.2652678;-32.816014438256545
1739209806.2652714;-31.141103565318915
1739209806.2652748;-45.120503652039325
1739209806.2652783;-28.58837851428586
1739209806.2652817;-22.740042620751332
1739209806.2652853;-25.826314394896364
1739209806.2652886;-38.13080360867914
1739209806.2652922;-38.13080360867914
1739209806.2652957;-45.120503652039325
1739209806.265299;-29.438486411369333
1739209806.2653027;-29.438486411369347
1739209806.265306;-45.120503652039325
1739209806.2653096;-45.120503652039325
1739209806.265313;-45.120503652039325
1739209806.2653165;-38.13080360867914
1739209806.2653198;-38.13080360867914
1739209806.2653234;-26.991370085610754
1739209806.2653267;-25.252786309376837
1739209806.2653303;-38.13080360867914
1739209806.2653337;-31.141103565318915
1739209806.2653372;-28.992665084841942
1739209806.2653406;-38.13080360867914
1739209806.2653441;-38.13080360867914
1739209806.2653475;-45.120503652039325
1739209806.265351;-38.13080360867914
1739209806.2653546;-35.57807855764607
1739209806.265358;-33.981070128970906
1739209806.2653615;-38.13080360867914
1739209806.265365;-38.13080360867914
1739209806.2653685;-38.13080360867914
1739209806.2653718;-45.120503652039325
1739209806.2653754;-45.120503652039325
1739209806.2653787;-38.13080360867914
1739209806.2653823;-45.120503652039325
1739209806.2653856;-38.13080360867914
1739209806.2653892;-45.120503652039325
1739209806.2653925;-38.13080360867914
1739209806.265396;-35.57807855764607
1739209806.2653995;-38.13080360867914
1739209806.265403;-45.120503652039325
1739209806.2654066;-38.13080360867914
1739209806.26541;-35.57807855764607
1739209806.2654135;-45.120503652039325
1739209806.2654169;-45.120503652039325
1739209806.2654204;-38.13080360867914
1739209806.2654238;-45.120503652039325
1739209806.2654274;-38.13080360867914
1739209806.2654307;-38.13080360867914
1739209806.2654343;-45.120503652039325
1739209806.2654376;-38.13080360867914
1739209806.2654412;-35.57807855764607
1739209806.2654445;-38.13080360867914
1739209806.265448;-45.120503652039325
1739209806.2654514;-45.120503652039325
1739209806.265455;-45.120503652039325
1739209806.2654586;-45.120503652039325
1739209806.265462;-45.120503652039325
1739209806.2654655;-45.120503652039325
1739209806.2654688;-45.120503652039325
1739209806.2654724;-45.120503652039325
1739209806.2654757;-45.120503652039325
1739209806.2654793;-45.120503652039325
1739209806.2654827;-31.141103565318915
1739209806.2654862;-32.816014438256545
1739209806.2654896;-45.120503652039325
1739209806.2654932;-45.120503652039325
1739209806.2654965;-33.981070128970906
1739209806.2655;-45.120503652039325
1739209806.2655034;-45.120503652039325
1739209806.265507;-35.57807855764607
1739209806.2655103;-45.120503652039325
1739209806.265514;-45.120503652039325
1739209806.2655175;-33.981070128970906
1739209806.2655208;-38.13080360867914
1739209806.2655244;-45.120503652039325
1739209806.2655277;-45.120503652039325
1739209806.2655313;-33.981070128970906
1739209806.2655346;-32.816014438256545
1739209806.2655382;-38.13080360867914
1739209806.2655416;-45.120503652039325
1739209806.2655451;-45.120503652039325
1739209806.2655485;-35.57807855764607
1739209806.265552;-38.13080360867914
1739209806.2655554;-38.13080360867914
1739209806.265559;-35.57807855764607
1739209806.2655623;-38.13080360867914
1739209806.2655659;-45.120503652039325
1739209806.2655692;-38.13080360867914
1739209806.2655728;-38.13080360867914
1739209806.2655764;-38.13080360867914
1739209806.2655797;-38.13080360867914
1739209806.2655833;-38.13080360867914
1739209806.2655866;-45.120503652039325
1739209806.2655902;-38.13080360867914
1739209806.2655935;-38.13080360867914
1739209806.265597;-45.120503652039325
1739209806.2656004;-35.57807855764607
1739209806.265604;-45.120503652039325
1739209806.2656074;-38.13080360867914
1739209806.265611;-45.120503652039325
1739209806.2656143;-45.120503652039325
1739209806.2656178;-45.120503652039325
1739209806.2656212;-28.58837851428586
1739209806.2656248;-32.816014438256545
1739209806.2656283;-45.120503652039325
1739209806.2656317;-45.120503652039325
1739209806.2656353;-45.120503652039325
1739209806.2656386;-30.49652367304973
1739209806.2656422;-28.992665084841942
1739209806.2656455;-33.981070128970906
1739209806.265649;-27.267205301931607
1739209806.2656524;-38.13080360867914
1739209806.265656;-32.816014438256545
1739209806.2656593;-27.8777449560314
1739209806.265663;-35.57807855764607
1739209806.2656662;-45.120503652039325
1739209806.2656698;-27.267205301931607
1739209806.2656732;-31.141103565318915
1739209806.2656767;-45.120503652039325
1739209806.2656803;-38.13080360867914
1739209806.2656837;-27.8777449560314
1739209806.2656872;-31.141103565318915
1739209806.2656906;-45.120503652039325
1739209806.2656941;-33.981070128970956
1739209806.2656975;-45.120503652039325
1739209806.265701;-33.981070128970906
1739209806.2657044;-25.252786309376837
1739209806.265708;-27.267205301931607
1739209806.2657113;-33.981070128970906
1739209806.265715;-33.981070128970906
1739209806.2657182;-45.120503652039325
1739209806.2657218;-33.981070128970906
1739209806.2657251;-30.49652367304976
1739209806.2657287;-27.877744956031414
1739209806.265732;-31.141103565318915
1739209806.2657356;-31.141103565318943
1739209806.2657392;-38.13080360867914
1739209806.2657425;-33.981070128970906
1739209806.265746;-30.49652367304973
1739209806.2657495;-45.120503652039325
1739209806.265753;-33.981070128970906
1739209806.2657564;-31.141103565318893
1739209806.26576;-28.992665084841942
1739209806.2657633;-31.141103565318915
1739209806.2657669;-31.141103565318943
1739209806.2657702;-27.267205301931607
1739209806.2657738;-32.816014438256545
1739209806.265777;-45.120503652039325
1739209806.2657807;-27.267205301931607
1739209806.265784;-32.81601443825658
1739209806.2657876;-27.877744956031417
1739209806.265791;-32.816014438256545
1739209806.2657945;-45.120503652039325
1739209806.265798;-35.57807855764607
1739209806.2658014;-38.13080360867914
1739209806.265805;-32.816014438256545
1739209806.2658083;-35.57807855764607
1739209806.265812;-27.267205301931607
1739209806.2658153;-24.589719217205094
1739209806.2658188;-31.141103565318943
1739209806.2658222;-45.120503652039325
1739209806.2658257;-45.120503652039325
1739209806.265829;-33.981070128970906
1739209806.2658327;-38.13080360867914
1739209806.265836;-31.141103565318943
1739209806.2658396;-38.13080360867914
1739209806.265843;-38.13080360867914
1739209806.2658465;-45.120503652039325
1739209806.26585;-26.991370085610722
1739209806.2658534;-25.826314394896357
1739209806.265857;-28.992665084841942
1739209806.2658603;-38.13080360867914
1739209806.265864;-31.141103565318915
1739209806.2658672;-35.57807855764607
1739209806.2658708;-31.141103565318915
1739209806.2658741;-31.141103565318943
1739209806.2658777;-28.588378514285886
1739209806.265881;-33.981070128970906
1739209806.2658846;-38.13080360867914
1739209806.265888;-45.120503652039325
1739209806.2658916;-28.58837851428586
1739209806.265895;-29.438486411369333
1739209806.2658985;-32.81601443825658
1739209806.265902;-27.8777449560314
1739209806.2659054;-45.120503652039325
1739209806.265909;-38.13080360867914
1739209806.2659123;-24.74623867263306
1739209806.2659159;-33.981070128970906
1739209806.2659192;-33.981070128970906
1739209806.2659228;-28.992665084841942
1739209806.2659261;-26.035653463252796
1739209806.2659297;-31.14110356531892
1739209806.265933;-38.13080360867914
1739209806.2659366;-31.141103565318915
1739209806.26594;-35.57807855764607
1739209806.2659435;-25.826314394896357
1739209806.2659469;-31.141103565318915
1739209806.2659504;-45.120503652039325
1739209806.2659538;-31.141103565318915
1739209806.2659574;-33.981070128970906
1739209806.265961;-31.14110356531892
1739209806.2659643;-45.120503652039325
1739209806.2659678;-45.120503652039325
1739209806.2659712;-33.981070128970956
1739209806.2659748;-35.57807855764607
1739209806.265978;-26.991370085610722
1739209806.2659817;-25.077289914212862
1739209806.265985;-26.991370085610754
1739209806.2659886;-38.13080360867914
1739209806.265992;-32.816014438256545
1739209806.2659955;-45.120503652039325
1739209806.2659988;-25.252786309376837
1739209806.2660024;-24.589719217205094
1739209806.2660058;-38.13080360867914
1739209806.2660093;-26.991370085610736
1739209806.2660127;-27.267205301931607
1739209806.2660162;-45.120503652039325
1739209806.2660198;-33.981070128970906
1739209806.2660232;-38.13080360867914
1739209806.2660267;-31.141103565318915
1739209806.26603;-38.13080360867914
1739209806.2660336;-30.49652367304973
1739209806.266037;-28.992665084841967
1739209806.2660406;-32.816014438256545
1739209806.266044;-28.992665084841942
1739209806.2660475;-28.58837851428586
1739209806.2660508;-38.13080360867914
1739209806.2660544;-31.141103565318915
1739209806.2660577;-45.120503652039325
1739209806.2660613;-38.13080360867914
1739209806.2660646;-38.13080360867914
1739209806.2660682;-26.991370085610722
1739209806.2660718;-26.991370085610722
1739209806.2660751;-45.120503652039325
1739209806.2660787;-45.120503652039325
1739209806.266082;-35.57807855764607
1739209806.2660856;-28.992665084841942
1739209806.266089;-38.13080360867914
1739209806.2660925;-31.141103565318915
1739209806.2660959;-28.58837851428586
1739209806.2660995;-28.21854285175415
1739209806.2661028;-27.267205301931607
1739209806.2661064;-28.992665084841967
1739209806.2661097;-26.487275050834725
1739209806.2661133;-38.13080360867914
1739209806.2661166;-45.120503652039325
1739209806.2661202;-30.49652367304973
1739209806.2661238;-30.49652367304973
1739209806.266127;-38.13080360867914
1739209806.2661307;-45.120503652039325
1739209806.266134;-35.57807855764607
1739209806.2661376;-45.120503652039325
1739209806.266141;-45.120503652039325
1739209806.2661445;-33.981070128970906
1739209806.2661479;-35.57807855764607
1739209806.2661514;-45.120503652039325
1739209806.2661548;-27.267205301931607
1739209806.2661583;-29.438486411369333
1739209806.2661617;-29.438486411369333
1739209806.2661653;-27.267205301931607
1739209806.2661686;-45.120503652039325
1739209806.2661722;-23.273589343863303
1739209806.2661755;-30.49652367304973
1739209806.266179;-28.992665084841942
1739209806.2661827;-31.141103565318943
1739209806.266186;-21.228842808393964
1739209806.2661896;-26.991370085610722
1739209806.266193;-38.13080360867914
1739209806.2661965;-26.991370085610722
1739209806.2661998;-32.816014438256545
1739209806.2662034;-45.120503652039325
1739209806.2662067;-32.816014438256545
1739209806.2662103;-45.120503652039325
1739209806.2662137;-38.13080360867914
1739209806.2662172;-31.141103565318915
1739209806.2662206;-45.120503652039325
1739209806.2662241;-32.816014438256545
1739209806.2662275;-32.816014438256545
1739209806.266231;-38.13080360867914
1739209806.2662344;-29.438486411369333
1739209806.266238;-45.120503652039325
1739209806.2662416;-33.981070128970906
1739209806.266245;-26.487275050834725
1739209806.2662485;-27.877744956031417
1739209806.2662518;-23.75329798047522
1739209806.2662554;-38.13080360867914
1739209806.2662587;-31.141103565318915
1739209806.2662623;-35.57807855764607
1739209806.2662656;-28.58837851428586
1739209806.2662692;-28.992665084841942
1739209806.2662725;-45.120503652039325
1739209806.2662761;-33.981070128970906
1739209806.2662795;-33.981070128970906
1739209806.266283;-38.13080360867914
1739209806.2662864;-27.267205301931607
1739209806.26629;-31.141103565318915
1739209806.2662935;-27.267205301931607
1739209806.2662969;-35.57807855764607
1739209806.2663004;-28.58837851428586
1739209806.2663038;-32.816014438256545
1739209806.2663074;-45.120503652039325
1739209806.2663107;-45.120503652039325
1739209806.2663143;-32.816014438256545
1739209806.2663176;-29.438486411369333
1739209806.2663212;-24.438645034577675
1739209806.2663245;-45.120503652039325
1739209806.266328;-26.991370085610722
1739209806.2663314;-31.141103565318915
1739209806.266335;-28.992665084841942
1739209806.2663383;-45.120503652039325
1739209806.266342;-27.877744956031414
1739209806.2663455;-25.826314394896354
1739209806.2663488;-29.438486411369354
1739209806.2663524;-31.14110356531892
1739209806.2663558;-28.58837851428586
1739209806.2663593;-31.141103565318893
1739209806.2663627;-25.826314394896357
1739209806.2663662;-30.49652367304973
1739209806.2663696;-45.120503652039325
1739209806.2663732;-38.13080360867914
1739209806.2663765;-38.13080360867914
1739209806.26638;-45.120503652039325
1739209806.2663834;-26.991370085610722
1739209806.266387;-33.981070128970956
1739209806.2663903;-33.981070128970906
1739209806.266394;-31.14110356531892
1739209806.2663972;-30.49652367304976
1739209806.2664008;-35.57807855764607
1739209806.2664044;-32.816014438256545
1739209806.2664077;-32.816014438256545
1739209806.2664113;-38.13080360867914
1739209806.2664146;-26.991370085610736
1739209806.2664182;-33.981070128970906
1739209806.2664216;-45.120503652039325
1739209806.2664251;-45.120503652039325
1739209806.2664285;-38.13080360867914
1739209806.266432;-38.13080360867914
1739209806.2664354;-31.14110356531892
1739209806.266439;-29.438486411369333
1739209806.2664423;-32.816014438256545
1739209806.2664459;-33.981070128970906
1739209806.2664492;-30.49652367304973
1739209806.2664528;-45.120503652039325
1739209806.2664561;-32.816014438256545
1739209806.2664597;-45.120503652039325
1739209806.2664633;-45.120503652039325
1739209806.2664666;-38.13080360867914
1739209806.2664702;-30.49652367304976
1739209806.2664735;-32.81601443825658
1739209806.266477;-45.120503652039325
1739209806.2664804;-35.57807855764607
1739209806.266484;-31.141103565318915
1739209806.2664874;-33.981070128970906
1739209806.266491;-45.120503652039325
1739209806.2664943;-30.49652367304973
1739209806.2664979;-26.991370085610736
1739209806.2665012;-27.267205301931607
1739209806.2665048;-24.292649948874775
1739209806.266508;-45.120503652039325
1739209806.2665117;-27.267205301931607
1739209806.2665153;-28.992665084841942
