CAN Message; 0x98:00001ac904ea5702
1739209822.1924415;-45.120503652039325
1739209822.1924436;-45.120503652039325
1739209822.1924458;-38.13080360867914
1739209822.192448;-35.57807855764607
1739209822.1924498;-45.120503652039325
1739209822.192452;-45.120503652039325
1739209822.192454;-45.120503652039325
1739209822.1924562;-45.120503652039325
1739209822.1924584;-38.13080360867914
1739209822.1924603;-45.120503652039325
1739209822.1924624;-45.120503652039325
1739209822.1924646;-45.120503652039325
1739209822.1924667;-45.120503652039325
1739209822.192469;-45.120503652039325
1739209822.1924708;-45.120503652039325
1739209822.192473;-38.13080360867914
1739209822.192475;-38.13080360867914
1739209822.1924772;-38.13080360867914
1739209822.1924791;-33.981070128970906
1739209822.1924813;-38.13080360867914
1739209822.1924834;-45.120503652039325
1739209822.1924856;-35.57807855764607
1739209822.1924877;-35.57807855764607
1739209822.1924896;-32.816014438256545
1739209822.1924918;-38.13080360867914
1739209822.192494;-32.816014438256545
1739209822.192496;-38.13080360867914
1739209822.1924982;-45.120503652039325
1739209822.1925;-45.120503652039325
1739209822.1925023;-38.13080360867914
1739209822.1925044;-45.120503652039325
1739209822.1925066;-38.13080360867914
1739209822.1925087;-38.13080360867914
1739209822.1925106;-45.120503652039325
1739209822.1925128;-45.120503652039325
1739209822.192515;-45.120503652039325
1739209822.192517;-38.13080360867914
1739209822.1925192;-45.120503652039325
1739209822.192521;-32.816014438256545
1739209822.1925232;-32.816014438256545
1739209822.1925254;-28.58837851428586
1739209822.1925275;-26.487275050834715
1739209822.1925297;-24.15140352195872
1739209822.1925316;-27.267205301931607
1739209822.1925337;-45.120503652039325
1739209822.1925359;-28.58837851428586
1739209822.192538;-27.8777449560314
1739209822.1925402;-31.141103565318915
1739209822.192542;-38.13080360867914
1739209822.1925442;-28.992665084841942
1739209822.1925464;-45.120503652039325
1739209822.1925485;-31.141103565318915
1739209822.1925504;-33.981070128970956
1739209822.1925526;-38.13080360867914
1739209822.1925547;-38.13080360867914
1739209822.1925569;-33.981070128970906
1739209822.192559;-30.49652367304973
1739209822.192561;-27.877744956031414
1739209822.192563;-28.992665084841967
1739209822.1925652;-28.992665084841942
1739209822.1925673;-26.991370085610747
1739209822.1925695;-26.991370085610722
1739209822.1925714;-26.487275050834725
1739209822.1925735;-45.120503652039325
1739209822.1925757;-31.141103565318893
1739209822.1925778;-30.49652367304976
1739209822.19258;-28.992665084841942
1739209822.192582;-35.57807855764607
1739209822.192584;-45.120503652039325
1739209822.1925862;-26.991370085610722
1739209822.1925883;-32.816014438256545
1739209822.1925905;-29.438486411369333
1739209822.1925924;-38.13080360867914
1739209822.1925945;-31.141103565318943
1739209822.1925967;-31.141103565318915
1739209822.1925988;-32.81601443825658
1739209822.192601;-32.816014438256545
1739209822.1926029;-31.141103565318915
1739209822.192605;-45.120503652039325
1739209822.1926072;-45.120503652039325
1739209822.1926093;-33.981070128970906
1739209822.1926115;-38.13080360867914
1739209822.1926134;-45.120503652039325
1739209822.1926155;-45.120503652039325
1739209822.1926177;-33.981070128970906
1739209822.1926198;-45.120503652039325
1739209822.1926217;-38.13080360867914
1739209822.1926239;-38.13080360867914
1739209822.192626;-33.981070128970906
1739209822.1926281;-38.13080360867914
1739209822.1926303;-38.13080360867914
1739209822.1926322;-38.13080360867914
1739209822.1926343;-38.13080360867914
1739209822.1926365;-32.816014438256545
1739209822.1926386;-38.13080360867914
1739209822.1926408;-45.120503652039325
1739209822.1926427;-45.120503652039325
1739209822.1926448;-38.13080360867914
1739209822.192647;-38.13080360867914
1739209822.1926491;-45.120503652039325
1739209822.1926513;-45.120503652039325
1739209822.1926532;-32.816014438256545
1739209822.1926553;-38.13080360867914
1739209822.1926575;-45.120503652039325
1739209822.1926596;-25.826314394896357
1739209822.1926618;-32.816014438256545
1739209822.1926637;-38.13080360867914
1739209822.1926658;-45.120503652039325
1739209822.192668;-45.120503652039325
1739209822.19267;-38.13080360867914
1739209822.1926723;-45.120503652039325
1739209822.1926742;-45.120503652039325
1739209822.1926763;-38.13080360867914
1739209822.1926785;-45.120503652039325
1739209822.1926806;-45.120503652039325
1739209822.1926825;-38.13080360867914
1739209822.1926847;-38.13080360867914
1739209822.1926868;-45.120503652039325
1739209822.192689;-45.120503652039325
1739209822.192691;-38.13080360867914
1739209822.192693;-45.120503652039325
1739209822.1926951;-45.120503652039325
1739209822.1926973;-33.981070128970906
1739209822.1926994;-45.120503652039325
1739209822.1927016;-45.120503652039325
1739209822.1927035;-45.120503652039325
1739209822.1927056;-38.13080360867914
1739209822.1927078;-45.120503652039325
1739209822.19271;-28.992665084841942
1739209822.192712;-32.816014438256545
1739209822.192714;-45.120503652039325
1739209822.1927161;-38.13080360867914
1739209822.1927183;-35.57807855764607
1739209822.1927204;-45.120503652039325
1739209822.1927226;-38.13080360867914
1739209822.1927245;-31.141103565318893
1739209822.1927266;-35.57807855764607
1739209822.1927288;-45.120503652039325
1739209822.192731;-38.13080360867914
1739209822.192733;-38.13080360867914
1739209822.192735;-38.13080360867914
1739209822.192737;-45.120503652039325
1739209822.1927392;-38.13080360867914
1739209822.1927414;-38.13080360867914
1739209822.1927435;-45.120503652039325
1739209822.1927454;-45.120503652039325
1739209822.1927476;-33.981070128970906
1739209822.1927497;-35.57807855764607
1739209822.192752;-38.13080360867914
1739209822.1927538;-45.120503652039325
1739209822.192756;-38.13080360867914
1739209822.192758;-35.57807855764607
1739209822.1927602;-45.120503652039325
1739209822.1927624;-45.120503652039325
1739209822.1927643;-38.13080360867914
1739209822.1927664;-45.120503652039325
1739209822.1927686;-33.981070128970906
1739209822.1927707;-38.13080360867914
1739209822.1927729;-45.120503652039325
1739209822.1927748;-38.13080360867914
1739209822.192777;-45.120503652039325
1739209822.192779;-45.120503652039325
1739209822.1927812;-38.13080360867914
1739209822.1927834;-38.13080360867914
1739209822.1927853;-45.120503652039325
1739209822.1927874;-38.13080360867914
1739209822.1927896;-38.13080360867914
1739209822.1927917;-38.13080360867914
1739209822.1927938;-38.13080360867914
1739209822.1927958;-35.57807855764607
1739209822.192798;-45.120503652039325
1739209822.1928;-45.120503652039325
1739209822.1928022;-45.120503652039325
1739209822.1928043;-45.120503652039325
1739209822.1928062;-45.120503652039325
1739209822.1928084;-45.120503652039325
1739209822.1928105;-45.120503652039325
1739209822.1928127;-45.120503652039325
1739209822.1928148;-45.120503652039325
1739209822.1928167;-45.120503652039325
1739209822.1928189;-38.13080360867914
1739209822.192821;-38.13080360867914
1739209822.1928232;-38.13080360867914
1739209822.192825;-32.816014438256545
1739209822.1928272;-45.120503652039325
1739209822.1928294;-38.13080360867914
1739209822.1928315;-38.13080360867914
1739209822.1928337;-38.13080360867914
1739209822.1928356;-45.120503652039325
1739209822.1928377;-45.120503652039325
1739209822.1928399;-38.13080360867914
1739209822.192842;-38.13080360867914
1739209822.1928442;-38.13080360867914
1739209822.192846;-45.120503652039325
1739209822.1928482;-38.13080360867914
1739209822.1928504;-38.13080360867914
1739209822.1928525;-45.120503652039325
1739209822.1928546;-45.120503652039325
1739209822.1928566;-45.120503652039325
1739209822.1928587;-45.120503652039325
1739209822.1928608;-45.120503652039325
1739209822.192863;-38.13080360867914
1739209822.1928651;-38.13080360867914
1739209822.192867;-45.120503652039325
1739209822.1928692;-45.120503652039325
1739209822.1928713;-38.13080360867914
1739209822.1928735;-33.981070128970906
1739209822.1928756;-45.120503652039325
1739209822.1928775;-38.13080360867914
1739209822.1928797;-30.49652367304973
1739209822.1928818;-32.816014438256545
1739209822.192884;-35.57807855764607
1739209822.192886;-45.120503652039325
1739209822.192888;-45.120503652039325
1739209822.1928902;-45.120503652039325
1739209822.1928923;-38.13080360867914
1739209822.1928945;-45.120503652039325
1739209822.1928964;-38.13080360867914
1739209822.1928985;-38.13080360867914
1739209822.1929007;-45.120503652039325
1739209822.1929028;-38.13080360867914
1739209822.192905;-38.13080360867914
1739209822.1929069;-45.120503652039325
1739209822.192909;-45.120503652039325
1739209822.1929111;-33.981070128970906
1739209822.1929133;-31.141103565318915
1739209822.1929154;-31.141103565318915
1739209822.1929173;-45.120503652039325
1739209822.1929195;-45.120503652039325
1739209822.1929216;-33.981070128970906
1739209822.1929238;-38.13080360867914
1739209822.192926;-45.120503652039325
1739209822.1929278;-33.981070128970906
1739209822.19293;-45.120503652039325
1739209822.1929321;-38.13080360867914
1739209822.1929343;-45.120503652039325
1739209822.1929364;-38.13080360867914
1739209822.1929383;-38.13080360867914
1739209822.1929405;-38.13080360867914
1739209822.1929426;-45.120503652039325
1739209822.1929448;-38.13080360867914
1739209822.192947;-33.981070128970906
1739209822.1929488;-33.981070128970906
1739209822.192951;-38.13080360867914
1739209822.192953;-45.120503652039325
1739209822.1929553;-38.13080360867914
1739209822.1929574;-45.120503652039325
1739209822.1929593;-45.120503652039325
1739209822.1929615;-45.120503652039325
1739209822.1929636;-38.13080360867914
1739209822.1929657;-33.981070128970906
1739209822.1929677;-35.57807855764607
1739209822.1929698;-38.13080360867914
1739209822.192972;-45.120503652039325
1739209822.192974;-38.13080360867914
1739209822.1929762;-38.13080360867914
1739209822.1929781;-45.120503652039325
1739209822.1929803;-45.120503652039325
1739209822.1929824;-35.57807855764607
1739209822.1929846;-38.13080360867914
1739209822.1929867;-45.120503652039325
1739209822.1929886;-38.13080360867914
1739209822.1929908;-35.57807855764607
1739209822.192993;-38.13080360867914
1739209822.1929963;-38.13080360867914
1739209822.1929994;-45.120503652039325
1739209822.1930027;-38.13080360867914
1739209822.1930058;-38.13080360867914
1739209822.1930091;-38.13080360867914
1739209822.1930122;-45.120503652039325
1739209822.1930156;-45.120503652039325
1739209822.1930187;-38.13080360867914
1739209822.193022;-45.120503652039325
1739209822.1930254;-45.120503652039325
1739209822.1930285;-33.981070128970906
1739209822.1930318;-38.13080360867914
1739209822.193035;-45.120503652039325
1739209822.1930382;-45.120503652039325
1739209822.1930413;-35.57807855764607
1739209822.1930447;-38.13080360867914
1739209822.1930478;-45.120503652039325
1739209822.193051;-45.120503652039325
1739209822.1930544;-45.120503652039325
1739209822.1930575;-45.120503652039325
1739209822.1930609;-45.120503652039325
1739209822.193064;-45.120503652039325
1739209822.1930673;-45.120503652039325
1739209822.1930704;-45.120503652039325
1739209822.1930737;-38.13080360867914
1739209822.1930768;-35.57807855764607
1739209822.1930802;-38.13080360867914
1739209822.1930835;-45.120503652039325
1739209822.1930866;-38.13080360867914
1739209822.19309;-35.57807855764607
1739209822.193093;-38.13080360867914
1739209822.1930964;-45.120503652039325
1739209822.1930995;-38.13080360867914
1739209822.1931028;-38.13080360867914
1739209822.193106;-35.57807855764607
1739209822.1931093;-38.13080360867914
1739209822.1931126;-38.13080360867914
1739209822.1931157;-38.13080360867914
1739209822.193119;-38.13080360867914
1739209822.1931221;-45.120503652039325
1739209822.1931255;-38.13080360867914
1739209822.1931286;-38.13080360867914
1739209822.193132;-45.120503652039325
1739209822.193135;-45.120503652039325
1739209822.1931384;-33.981070128970906
1739209822.1931417;-38.13080360867914
1739209822.1931448;-38.13080360867914
1739209822.1931481;-45.120503652039325
1739209822.1931512;-33.981070128970906
1739209822.1931546;-38.13080360867914
1739209822.1931577;-38.13080360867914
1739209822.193161;-32.816014438256545
1739209822.1931643;-38.13080360867914
1739209822.1931674;-45.120503652039325
1739209822.1931708;-38.13080360867914
1739209822.193174;-35.57807855764607
1739209822.1931772;-38.13080360867914
1739209822.1931803;-45.120503652039325
1739209822.1931837;-45.120503652039325
1739209822.1931868;-45.120503652039325
1739209822.19319;-45.120503652039325
1739209822.1931934;-45.120503652039325
1739209822.1931965;-45.120503652039325
1739209822.1931999;-45.120503652039325
1739209822.193203;-45.120503652039325
1739209822.1932063;-45.120503652039325
1739209822.1932094;-45.120503652039325
1739209822.1932127;-45.120503652039325
1739209822.1932158;-38.13080360867914
1739209822.1932192;-45.120503652039325
1739209822.1932225;-33.981070128970906
1739209822.1932256;-38.13080360867914
1739209822.193229;-38.13080360867914
1739209822.193232;-45.120503652039325
1739209822.1932354;-33.981070128970906
1739209822.1932385;-25.826314394896354
1739209822.1932418;-38.13080360867914
1739209822.193245;-45.120503652039325
1739209822.1932483;-35.57807855764607
1739209822.1932516;-35.57807855764607
1739209822.1932547;-45.120503652039325
1739209822.193258;-45.120503652039325
1739209822.1932611;-45.120503652039325
1739209822.1932645;-45.120503652039325
1739209822.1932676;-38.13080360867914
1739209822.193271;-35.57807855764607
1739209822.193274;-45.120503652039325
1739209822.1932774;-45.120503652039325
1739209822.1932807;-45.120503652039325
1739209822.1932838;-45.120503652039325
1739209822.1932871;-35.57807855764607
1739209822.1932902;-35.57807855764607
1739209822.1932936;-38.13080360867914
1739209822.1932967;-38.13080360867914
1739209822.1933;-38.13080360867914
1739209822.193303;-35.57807855764607
1739209822.1933064;-45.120503652039325
1739209822.1933098;-35.57807855764607
1739209822.193313;-38.13080360867914
1739209822.1933162;-35.57807855764607
1739209822.1933193;-38.13080360867914
1739209822.1933227;-35.57807855764607
1739209822.1933258;-38.13080360867914
1739209822.193329;-35.57807855764607
1739209822.1933322;-38.13080360867914
1739209822.1933355;-45.120503652039325
1739209822.1933389;-45.120503652039325
1739209822.193342;-33.981070128970956
1739209822.1933453;-45.120503652039325
1739209822.1933484;-35.57807855764607
1739209822.1933517;-45.120503652039325
1739209822.1933548;-45.120503652039325
1739209822.1933582;-38.13080360867914
1739209822.1933613;-45.120503652039325
1739209822.1933646;-45.120503652039325
1739209822.193368;-29.438486411369333
1739209822.193371;-45.120503652039325
1739209822.1933744;-45.120503652039325
1739209822.1933775;-38.13080360867914
1739209822.1933808;-35.57807855764607
1739209822.193384;-38.13080360867914
1739209822.1933873;-45.120503652039325
1739209822.1933904;-38.13080360867914
1739209822.1933937;-38.13080360867914
1739209822.193397;-45.120503652039325
1739209822.1934001;-38.13080360867914
1739209822.1934035;-38.13080360867914
1739209822.1934066;-35.57807855764607
1739209822.19341;-38.13080360867914
1739209822.193413;-45.120503652039325
1739209822.1934164;-45.120503652039325
1739209822.1934195;-38.13080360867914
1739209822.1934228;-38.13080360867914
1739209822.1934261;-33.981070128970906
1739209822.1934292;-38.13080360867914
1739209822.1934326;-45.120503652039325
1739209822.1934357;-38.13080360867914
1739209822.193439;-45.120503652039325
1739209822.193442;-45.120503652039325
1739209822.1934454;-33.981070128970906
1739209822.1934485;-45.120503652039325
1739209822.193452;-38.13080360867914
1739209822.1934552;-38.13080360867914
1739209822.1934583;-35.57807855764607
1739209822.1934617;-38.13080360867914
1739209822.1934648;-45.120503652039325
1739209822.193468;-38.13080360867914
1739209822.1934712;-45.120503652039325
1739209822.1934745;-45.120503652039325
1739209822.1934776;-45.120503652039325
1739209822.193481;-38.13080360867914
1739209822.1934843;-45.120503652039325
1739209822.1934874;-38.13080360867914
1739209822.1934907;-35.57807855764607
1739209822.1934938;-38.13080360867914
1739209822.1934972;-45.120503652039325
1739209822.1935003;-38.13080360867914
1739209822.1935036;-38.13080360867914
1739209822.193507;-38.13080360867914
1739209822.19351;-45.120503652039325
1739209822.1935134;-45.120503652039325
1739209822.1935165;-38.13080360867914
1739209822.1935198;-45.120503652039325
1739209822.193523;-45.120503652039325
1739209822.1935263;-38.13080360867914
1739209822.1935294;-38.13080360867914
1739209822.1935327;-38.13080360867914
1739209822.193536;-38.13080360867914
1739209822.1935391;-35.57807855764607
1739209822.1935425;-45.120503652039325
1739209822.1935456;-38.13080360867914
1739209822.193549;-38.13080360867914
1739209822.193552;-38.13080360867914
1739209822.1935554;-38.13080360867914
1739209822.1935585;-38.13080360867914
1739209822.1935618;-38.13080360867914
1739209822.1935651;-38.13080360867914
1739209822.1935682;-45.120503652039325
1739209822.1935716;-38.13080360867914
1739209822.1935747;-45.120503652039325
1739209822.193578;-38.13080360867914
1739209822.193581;-45.120503652039325
1739209822.1935844;-38.13080360867914
1739209822.1935875;-38.13080360867914
1739209822.1935909;-45.120503652039325
1739209822.1935942;-45.120503652039325
1739209822.1935973;-38.13080360867914
1739209822.1936007;-38.13080360867914
1739209822.1936038;-28.992665084841942
1739209822.193607;-35.57807855764607
1739209822.1936102;-38.13080360867914
1739209822.1936135;-35.57807855764607
1739209822.1936166;-35.57807855764607
1739209822.19362;-45.120503652039325
1739209822.1936233;-38.13080360867914
1739209822.1936264;-45.120503652039325
1739209822.1936297;-38.13080360867914
1739209822.1936328;-45.120503652039325
1739209822.1936362;-45.120503652039325
1739209822.1936393;-45.120503652039325
1739209822.1936426;-45.120503652039325
1739209822.1936457;-38.13080360867914
1739209822.193649;-45.120503652039325
1739209822.1936524;-45.120503652039325
1739209822.1936555;-33.981070128970906
1739209822.1936588;-35.57807855764607
1739209822.193662;-38.13080360867914
1739209822.1936653;-45.120503652039325
1739209822.1936684;-38.13080360867914
1739209822.1936717;-35.57807855764607
1739209822.1936748;-45.120503652039325
1739209822.1936781;-45.120503652039325
1739209822.1936815;-28.992665084841942
1739209822.1936846;-35.57807855764607
1739209822.193688;-38.13080360867914
1739209822.193691;-45.120503652039325
1739209822.1936944;-33.981070128970906
1739209822.1936975;-35.57807855764607
1739209822.1937008;-38.13080360867914
1739209822.193704;-45.120503652039325
1739209822.1937072;-38.13080360867914
1739209822.1937106;-38.13080360867914
1739209822.1937137;-38.13080360867914
1739209822.193717;-45.120503652039325
1739209822.19372;-38.13080360867914
1739209822.1937234;-35.57807855764607
1739209822.1937265;-45.120503652039325
1739209822.1937299;-45.120503652039325
1739209822.193733;-28.992665084841942
1739209822.1937363;-33.981070128970906
1739209822.1937397;-45.120503652039325
1739209822.1937428;-45.120503652039325
1739209822.193746;-45.120503652039325
1739209822.1937492;-38.13080360867914
1739209822.1937525;-38.13080360867914
1739209822.1937556;-35.57807855764607
1739209822.193759;-45.120503652039325
1739209822.193762;-38.13080360867914
1739209822.1937654;-38.13080360867914
1739209822.1937687;-38.13080360867914
1739209822.1937718;-35.57807855764607
1739209822.1937752;-38.13080360867914
1739209822.1937783;-45.120503652039325
1739209822.1937816;-38.13080360867914
1739209822.1937847;-45.120503652039325
1739209822.193788;-45.120503652039325
1739209822.1937912;-45.120503652039325
1739209822.1937945;-45.120503652039325
1739209822.1937978;-45.120503652039325
1739209822.193801;-45.120503652039325
1739209822.1938043;-38.13080360867914
1739209822.1938074;-38.13080360867914
1739209822.1938107;-33.981070128970906
1739209822.1938138;-33.981070128970906
1739209822.1938171;-45.120503652039325
1739209822.1938205;-45.120503652039325
1739209822.1938236;-38.13080360867914
1739209822.193827;-45.120503652039325
1739209822.19383;-45.120503652039325
1739209822.1938334;-45.120503652039325
1739209822.1938365;-45.120503652039325
1739209822.1938398;-45.120503652039325
1739209822.193843;-45.120503652039325
1739209822.1938462;-38.13080360867914
1739209822.1938496;-38.13080360867914
1739209822.1938527;-38.13080360867914
1739209822.193856;-38.13080360867914
1739209822.193859;-35.57807855764607
1739209822.1938624;-45.120503652039325
1739209822.1938655;-35.57807855764607
1739209822.1938689;-38.13080360867914
1739209822.193872;-45.120503652039325
1739209822.1938753;-45.120503652039325
1739209822.1938787;-38.13080360867914
1739209822.1938818;-35.57807855764607
1739209822.193885;-45.120503652039325
1739209822.1938882;-45.120503652039325
1739209822.1938915;-45.120503652039325
1739209822.1938946;-45.120503652039325
1739209822.193898;-45.120503652039325
1739209822.193901;-33.981070128970906
1739209822.1939044;-33.981070128970906
1739209822.1939077;-45.120503652039325
1739209822.1939108;-38.13080360867914
1739209822.1939142;-45.120503652039325
1739209822.1939173;-31.141103565318915
1739209822.1939206;-38.13080360867914
1739209822.1939237;-45.120503652039325
1739209822.193927;-33.981070128970906
1739209822.1939301;-32.816014438256545
1739209822.1939335;-45.120503652039325
1739209822.1939368;-45.120503652039325
1739209822.19394;-38.13080360867914
1739209822.1939433;-45.120503652039325
1739209822.1939464;-45.120503652039325
1739209822.1939497;-45.120503652039325
1739209822.1939528;-38.13080360867914
1739209822.1939561;-45.120503652039325
1739209822.1939592;-45.120503652039325
1739209822.1939626;-45.120503652039325
1739209822.193966;-35.57807855764607
1739209822.193969;-38.13080360867914
1739209822.1939723;-45.120503652039325
1739209822.1939754;-45.120503652039325
1739209822.1939788;-45.120503652039325
1739209822.193982;-45.120503652039325
1739209822.1939852;-45.120503652039325
1739209822.1939883;-45.120503652039325
1739209822.1939917;-38.13080360867914
1739209822.193995;-28.992665084841942
1739209822.193998;-31.141103565318915
1739209822.1940014;-38.13080360867914
1739209822.1940045;-38.13080360867914
1739209822.1940079;-35.57807855764607
1739209822.194011;-35.57807855764607
1739209822.1940143;-35.57807855764607
1739209822.1940174;-38.13080360867914
1739209822.1940207;-38.13080360867914
1739209822.194024;-33.981070128970906
1739209822.1940272;-33.981070128970906
1739209822.1940305;-35.57807855764607
1739209822.1940336;-38.13080360867914
1739209822.194037;-38.13080360867914
1739209822.19404;-35.57807855764607
1739209822.1940434;-45.120503652039325
1739209822.1940465;-38.13080360867914
1739209822.1940498;-38.13080360867914
1739209822.1940532;-33.981070128970906
1739209822.1940563;-38.13080360867914
1739209822.1940596;-45.120503652039325
1739209822.1940627;-33.981070128970906
1739209822.194066;-38.13080360867914
1739209822.1940691;-45.120503652039325
1739209822.1940725;-31.141103565318915
1739209822.1940756;-31.141103565318915
1739209822.194079;-45.120503652039325
1739209822.1940823;-38.13080360867914
1739209822.1940854;-38.13080360867914
1739209822.1940887;-38.13080360867914
1739209822.1940918;-45.120503652039325
1739209822.1940951;-45.120503652039325
1739209822.1940982;-38.13080360867914
1739209822.1941016;-38.13080360867914
1739209822.1941047;-45.120503652039325
1739209822.194108;-38.13080360867914
1739209822.1941113;-38.13080360867914
1739209822.1941144;-45.120503652039325
1739209822.1941178;-45.120503652039325
1739209822.194121;-38.13080360867914
1739209822.1941242;-38.13080360867914
1739209822.1941273;-45.120503652039325
1739209822.1941307;-45.120503652039325
1739209822.1941338;-38.13080360867914
1739209822.194137;-38.13080360867914
1739209822.1941404;-45.120503652039325
1739209822.1941435;-45.120503652039325
1739209822.1941469;-33.981070128970906
1739209822.19415;-33.981070128970906
1739209822.1941533;-33.981070128970906
1739209822.1941564;-38.13080360867914
1739209822.1941597;-38.13080360867914
1739209822.194163;-38.13080360867914
1739209822.1941662;-35.57807855764607
1739209822.1941695;-45.120503652039325
1739209822.1941726;-45.120503652039325
1739209822.194176;-45.120503652039325
1739209822.194179;-45.120503652039325
1739209822.1941824;-45.120503652039325
1739209822.1941855;-38.13080360867914
1739209822.1941888;-35.57807855764607
1739209822.1941922;-38.13080360867914
1739209822.1941953;-45.120503652039325
1739209822.1941986;-45.120503652039325
1739209822.1942017;-38.13080360867914
1739209822.194205;-45.120503652039325
1739209822.1942081;-45.120503652039325
1739209822.1942115;-45.120503652039325
1739209822.1942146;-38.13080360867914
1739209822.194218;-38.13080360867914
1739209822.1942213;-45.120503652039325
1739209822.1942244;-45.120503652039325
1739209822.1942277;-45.120503652039325
1739209822.1942308;-33.981070128970906
1739209822.1942341;-38.13080360867914
1739209822.1942372;-45.120503652039325
1739209822.1942406;-45.120503652039325
1739209822.1942437;-35.57807855764607
1739209822.194247;-32.816014438256545
1739209822.1942503;-38.13080360867914
1739209822.1942534;-45.120503652039325
1739209822.1942568;-45.120503652039325
1739209822.19426;-38.13080360867914
1739209822.1942632;-38.13080360867914
1739209822.1942663;-45.120503652039325
1739209822.1942697;-45.120503652039325
1739209822.1942728;-38.13080360867914
1739209822.194276;-38.13080360867914
1739209822.1942794;-45.120503652039325
1739209822.1942825;-38.13080360867914
1739209822.1942859;-38.13080360867914
1739209822.194289;-38.13080360867914
1739209822.1942923;-45.120503652039325
1739209822.1942954;-33.981070128970906
1739209822.1942987;-38.13080360867914
1739209822.1943018;-45.120503652039325
1739209822.1943052;-45.120503652039325
1739209822.1943085;-31.141103565318915
1739209822.1943116;-30.49652367304973
1739209822.194315;-45.120503652039325
1739209822.194318;-45.120503652039325
1739209822.1943214;-38.13080360867914
1739209822.1943245;-38.13080360867914
1739209822.1943278;-45.120503652039325
1739209822.194331;-38.13080360867914
1739209822.1943343;-45.120503652039325
1739209822.1943376;-38.13080360867914
1739209822.1943407;-32.816014438256545
1739209822.194344;-38.13080360867914
1739209822.1943471;-45.120503652039325
1739209822.1943505;-45.120503652039325
1739209822.1943536;-38.13080360867914
1739209822.194357;-35.57807855764607
1739209822.19436;-38.13080360867914
1739209822.1943634;-45.120503652039325
1739209822.1943667;-45.120503652039325
1739209822.1943698;-35.57807855764607
1739209822.1943731;-38.13080360867914
1739209822.1943762;-45.120503652039325
1739209822.1943796;-35.57807855764607
1739209822.1943827;-32.816014438256545
1739209822.194386;-38.13080360867914
1739209822.194389;-38.13080360867914
1739209822.1943924;-35.57807855764607
1739209822.1943958;-35.57807855764607
1739209822.1943989;-35.57807855764607
1739209822.1944022;-38.13080360867914
1739209822.1944053;-45.120503652039325
1739209822.1944087;-35.57807855764607
1739209822.1944118;-45.120503652039325
1739209822.194415;-35.57807855764607
1739209822.1944182;-33.981070128970906
1739209822.1944215;-38.13080360867914
1739209822.1944249;-38.13080360867914
1739209822.194428;-45.120503652039325
1739209822.1944313;-45.120503652039325
1739209822.1944344;-45.120503652039325
1739209822.1944377;-38.13080360867914
1739209822.1944408;-38.13080360867914
1739209822.1944442;-45.120503652039325
1739209822.1944473;-38.13080360867914
1739209822.1944506;-45.120503652039325
1739209822.194454;-45.120503652039325
1739209822.194457;-38.13080360867914
1739209822.1944604;-45.120503652039325
1739209822.1944635;-38.13080360867914
1739209822.1944668;-32.816014438256545
1739209822.19447;-45.120503652039325
1739209822.1944733;-45.120503652039325
1739209822.1944764;-38.13080360867914
1739209822.1944797;-38.13080360867914
1739209822.194483;-45.120503652039325
1739209822.1944861;-45.120503652039325
1739209822.1944895;-45.120503652039325
1739209822.1944926;-45.120503652039325
1739209822.194496;-45.120503652039325
1739209822.194499;-45.120503652039325
1739209822.1945024;-38.13080360867914
1739209822.1945057;-33.981070128970906
1739209822.1945088;-38.13080360867914
1739209822.1945121;-45.120503652039325
1739209822.1945152;-38.13080360867914
1739209822.1945186;-32.816014438256545
1739209822.1945217;-45.120503652039325
1739209822.194525;-45.120503652039325
1739209822.194528;-45.120503652039325
1739209822.1945314;-45.120503652039325
1739209822.1945348;-35.57807855764607
1739209822.1945379;-38.13080360867914
1739209822.1945412;-38.13080360867914
1739209822.1945443;-33.981070128970906
1739209822.1945477;-38.13080360867914
1739209822.1945508;-45.120503652039325
1739209822.194554;-32.816014438256545
1739209822.1945572;-32.816014438256545
1739209822.1945605;-38.13080360867914
1739209822.1945639;-35.57807855764607
1739209822.194567;-45.120503652039325
1739209822.1945703;-33.981070128970906
1739209822.1945734;-38.13080360867914
1739209822.1945767;-38.13080360867914
1739209822.1945798;-38.13080360867914
1739209822.1945832;-38.13080360867914
1739209822.1945863;-33.981070128970906
1739209822.1945896;-45.120503652039325
1739209822.194593;-38.13080360867914
1739209822.194596;-45.120503652039325
1739209822.1945994;-38.13080360867914
1739209822.1946025;-32.816014438256545
1739209822.1946058;-33.981070128970906
1739209822.194609;-38.13080360867914
1739209822.1946123;-38.13080360867914
1739209822.1946154;-35.57807855764607
1739209822.1946187;-38.13080360867914
1739209822.194622;-38.13080360867914
1739209822.1946251;-38.13080360867914
1739209822.1946285;-35.57807855764607
1739209822.1946316;-45.120503652039325
1739209822.194635;-45.120503652039325
1739209822.194638;-33.981070128970906
1739209822.1946414;-33.981070128970906
1739209822.1946445;-45.120503652039325
1739209822.1946478;-31.141103565318915
1739209822.1946511;-28.992665084841942
1739209822.1946542;-45.120503652039325
1739209822.1946576;-38.13080360867914
1739209822.1946607;-45.120503652039325
1739209822.194664;-35.57807855764607
1739209822.194667;-38.13080360867914
1739209822.1946704;-38.13080360867914
1739209822.1946735;-38.13080360867914
1739209822.1946769;-30.49652367304973
1739209822.1946802;-35.57807855764607
