CAN Message; 0x1b8:00009373c129d74e
1739209893.9805112;-45.120503652039325
1739209893.9805117;-38.13080360867914
1739209893.980512;-45.120503652039325
1739209893.9805121;-45.120503652039325
1739209893.9805126;-45.120503652039325
1739209893.9805129;-45.120503652039325
1739209893.980513;-35.57807855764607
1739209893.9805136;-38.13080360867914
1739209893.9805138;-45.120503652039325
1739209893.980514;-45.120503652039325
1739209893.9805145;-35.57807855764607
1739209893.9805148;-38.13080360867914
1739209893.980515;-45.120503652039325
1739209893.9805155;-38.13080360867914
1739209893.9805157;-30.49652367304973
1739209893.9805162;-38.13080360867914
1739209893.9805164;-45.120503652039325
1739209893.9805167;-38.13080360867914
1739209893.9805171;-35.57807855764607
1739209893.9805174;-35.57807855764607
1739209893.9805176;-45.120503652039325
1739209893.980518;-45.120503652039325
1739209893.9805183;-45.120503652039325
1739209893.9805186;-45.120503652039325
1739209893.980519;-38.13080360867914
1739209893.9805193;-45.120503652039325
1739209893.9805195;-45.120503652039325
1739209893.98052;-45.120503652039325
1739209893.9805202;-45.120503652039325
1739209893.9805205;-45.120503652039325
1739209893.980521;-26.991370085610736
1739209893.9805212;-29.438486411369333
1739209893.9805217;-38.13080360867914
1739209893.980522;-38.13080360867914
1739209893.9805222;-31.141103565318893
1739209893.9805226;-35.57807855764607
1739209893.9805229;-45.120503652039325
1739209893.980523;-38.13080360867914
1739209893.9805236;-45.120503652039325
1739209893.9805238;-45.120503652039325
1739209893.980524;-38.13080360867914
1739209893.9805245;-45.120503652039325
1739209893.9805248;-45.120503652039325
1739209893.980525;-38.13080360867914
1739209893.9805255;-38.13080360867914
1739209893.9805257;-45.120503652039325
1739209893.980526;-45.120503652039325
1739209893.9805264;-33.981070128970906
1739209893.9805267;-45.120503652039325
1739209893.9805272;-45.120503652039325
1739209893.9805274;-45.120503652039325
1739209893.9805276;-45.120503652039325
1739209893.980528;-45.120503652039325
1739209893.9805284;-45.120503652039325
1739209893.9805286;-35.57807855764607
1739209893.980529;-35.57807855764607
1739209893.9805293;-38.13080360867914
1739209893.9805295;-45.120503652039325
1739209893.98053;-38.13080360867914
1739209893.9805303;-35.57807855764607
1739209893.9805305;-38.13080360867914
1739209893.980531;-45.120503652039325
1739209893.9805312;-38.13080360867914
1739209893.9805315;-45.120503652039325
1739209893.980532;-38.13080360867914
1739209893.9805322;-38.13080360867914
1739209893.9805326;-38.13080360867914
1739209893.980533;-38.13080360867914
1739209893.9805331;-38.13080360867914
1739209893.9805336;-45.120503652039325
1739209893.9805338;-38.13080360867914
1739209893.980534;-31.141103565318915
1739209893.9805346;-45.120503652039325
1739209893.9805348;-45.120503652039325
1739209893.980535;-38.13080360867914
1739209893.9805355;-45.120503652039325
1739209893.9805357;-33.981070128970906
1739209893.980536;-45.120503652039325
1739209893.9805365;-45.120503652039325
1739209893.9805367;-45.120503652039325
1739209893.980537;-35.57807855764607
1739209893.9805374;-38.13080360867914
1739209893.9805377;-45.120503652039325
1739209893.9805381;-45.120503652039325
1739209893.9805384;-35.57807855764607
1739209893.9805386;-33.981070128970906
1739209893.980539;-45.120503652039325
1739209893.9805393;-45.120503652039325
1739209893.9805396;-38.13080360867914
1739209893.98054;-38.13080360867914
1739209893.9805403;-45.120503652039325
1739209893.9805405;-45.120503652039325
1739209893.980541;-45.120503652039325
1739209893.9805412;-45.120503652039325
1739209893.9805415;-38.13080360867914
1739209893.980542;-33.981070128970906
1739209893.9805422;-33.981070128970906
1739209893.9805424;-38.13080360867914
1739209893.980543;-38.13080360867914
1739209893.9805431;-38.13080360867914
1739209893.9805436;-38.13080360867914
1739209893.9805439;-38.13080360867914
1739209893.980544;-45.120503652039325
1739209893.9805446;-38.13080360867914
1739209893.9805448;-38.13080360867914
1739209893.980545;-45.120503652039325
1739209893.9805455;-45.120503652039325
1739209893.9805458;-45.120503652039325
1739209893.980546;-45.120503652039325
1739209893.9805465;-45.120503652039325
1739209893.9805467;-45.120503652039325
1739209893.980547;-38.13080360867914
1739209893.9805474;-33.981070128970906
1739209893.9805477;-38.13080360867914
1739209893.9805481;-45.120503652039325
1739209893.9805484;-38.13080360867914
1739209893.9805486;-38.13080360867914
1739209893.980549;-45.120503652039325
1739209893.9805493;-45.120503652039325
1739209893.9805496;-38.13080360867914
1739209893.98055;-38.13080360867914
1739209893.9805503;-38.13080360867914
1739209893.9805505;-38.13080360867914
1739209893.980551;-38.13080360867914
1739209893.9805512;-38.13080360867914
1739209893.9805515;-38.13080360867914
1739209893.980552;-38.13080360867914
1739209893.9805522;-33.981070128970906
1739209893.9805524;-45.120503652039325
1739209893.980553;-45.120503652039325
1739209893.9805532;-38.13080360867914
1739209893.9805536;-33.981070128970906
1739209893.9805539;-45.120503652039325
1739209893.980554;-38.13080360867914
1739209893.9805546;-35.57807855764607
1739209893.9805548;-33.981070128970906
1739209893.980555;-31.141103565318915
1739209893.9805555;-38.13080360867914
1739209893.9805558;-38.13080360867914
1739209893.980556;-45.120503652039325
1739209893.9805565;-38.13080360867914
1739209893.9805567;-45.120503652039325
1739209893.980557;-45.120503652039325
1739209893.9805574;-45.120503652039325
1739209893.9805577;-31.141103565318943
1739209893.980558;-45.120503652039325
1739209893.9805584;-38.13080360867914
1739209893.9805586;-45.120503652039325
1739209893.980559;-38.13080360867914
1739209893.9805593;-35.57807855764607
1739209893.9805596;-45.120503652039325
1739209893.98056;-33.981070128970906
1739209893.9805603;-28.992665084841942
1739209893.9805605;-35.57807855764607
1739209893.980561;-45.120503652039325
1739209893.9805613;-38.13080360867914
1739209893.9805615;-33.981070128970906
1739209893.980562;-38.13080360867914
1739209893.9805622;-45.120503652039325
1739209893.9805624;-38.13080360867914
1739209893.980563;-38.13080360867914
1739209893.9805632;-45.120503652039325
1739209893.9805634;-45.120503652039325
1739209893.9805639;-38.13080360867914
1739209893.980564;-35.57807855764607
1739209893.9805646;-38.13080360867914
1739209893.9805648;-45.120503652039325
1739209893.980565;-45.120503652039325
1739209893.9805655;-45.120503652039325
1739209893.9805658;-38.13080360867914
1739209893.980566;-38.13080360867914
1739209893.9805665;-45.120503652039325
1739209893.9805667;-38.13080360867914
1739209893.980567;-35.57807855764607
1739209893.9805675;-38.13080360867914
1739209893.9805677;-45.120503652039325
1739209893.980568;-25.826314394896354
1739209893.9805684;-32.816014438256545
1739209893.9805686;-38.13080360867914
1739209893.980569;-38.13080360867914
1739209893.9805694;-33.981070128970906
1739209893.9805696;-38.13080360867914
1739209893.98057;-38.13080360867914
1739209893.9805703;-45.120503652039325
1739209893.9805706;-33.981070128970956
1739209893.980571;-45.120503652039325
1739209893.9805713;-45.120503652039325
1739209893.9805715;-45.120503652039325
1739209893.980572;-38.13080360867914
1739209893.9805722;-38.13080360867914
1739209893.9805725;-45.120503652039325
1739209893.980573;-45.120503652039325
1739209893.9805732;-29.438486411369333
1739209893.9805734;-32.816014438256545
1739209893.980574;-45.120503652039325
1739209893.9805741;-38.13080360867914
1739209893.9805744;-38.13080360867914
1739209893.9805748;-45.120503652039325
1739209893.980575;-38.13080360867914
1739209893.9805756;-38.13080360867914
1739209893.9805758;-45.120503652039325
1739209893.980576;-38.13080360867914
1739209893.9805765;-45.120503652039325
1739209893.9805768;-38.13080360867914
1739209893.980577;-32.816014438256545
1739209893.9805775;-38.13080360867914
1739209893.9805777;-38.13080360867914
1739209893.980578;-35.57807855764607
1739209893.9805784;-45.120503652039325
1739209893.9805787;-38.13080360867914
1739209893.980579;-38.13080360867914
1739209893.9805794;-45.120503652039325
1739209893.9805796;-45.120503652039325
1739209893.9805799;-33.981070128970906
1739209893.9805803;-45.120503652039325
1739209893.9805806;-38.13080360867914
1739209893.980581;-30.49652367304973
1739209893.9805813;-38.13080360867914
1739209893.9805815;-45.120503652039325
1739209893.980582;-38.13080360867914
1739209893.9805822;-33.981070128970906
1739209893.9805825;-38.13080360867914
1739209893.980583;-45.120503652039325
1739209893.9805832;-38.13080360867914
1739209893.9805834;-38.13080360867914
1739209893.980584;-38.13080360867914
1739209893.9805841;-45.120503652039325
1739209893.9805844;-38.13080360867914
1739209893.9805849;-35.57807855764607
1739209893.980585;-33.981070128970906
1739209893.9805856;-38.13080360867914
1739209893.9805858;-38.13080360867914
1739209893.980586;-38.13080360867914
1739209893.9805865;-38.13080360867914
1739209893.9805868;-45.120503652039325
1739209893.980587;-38.13080360867914
1739209893.9805875;-38.13080360867914
1739209893.9805877;-38.13080360867914
1739209893.980588;-35.57807855764607
1739209893.9805884;-45.120503652039325
1739209893.9805887;-45.120503652039325
1739209893.980589;-45.120503652039325
1739209893.9805894;-32.816014438256545
1739209893.9805896;-45.120503652039325
1739209893.9805899;-35.57807855764607
1739209893.9805903;-35.57807855764607
1739209893.9805906;-45.120503652039325
1739209893.980591;-38.13080360867914
1739209893.9805913;-38.13080360867914
1739209893.9805915;-33.981070128970906
1739209893.980592;-38.13080360867914
1739209893.9805923;-38.13080360867914
1739209893.9805925;-38.13080360867914
1739209893.980593;-38.13080360867914
1739209893.9805932;-38.13080360867914
1739209893.9805934;-38.13080360867914
1739209893.980594;-38.13080360867914
1739209893.9805942;-38.13080360867914
1739209893.9805944;-38.13080360867914
1739209893.9805949;-45.120503652039325
1739209893.980595;-45.120503652039325
1739209893.9805954;-33.981070128970906
1739209893.9805958;-38.13080360867914
1739209893.980596;-38.13080360867914
1739209893.9805965;-38.13080360867914
1739209893.9805968;-38.13080360867914
1739209893.980597;-38.13080360867914
1739209893.9805975;-38.13080360867914
1739209893.9805977;-38.13080360867914
1739209893.980598;-45.120503652039325
1739209893.9805984;-38.13080360867914
1739209893.9805987;-38.13080360867914
1739209893.980599;-45.120503652039325
1739209893.9805994;-33.981070128970906
1739209893.9805996;-45.120503652039325
1739209893.9805999;-45.120503652039325
1739209893.9806004;-38.13080360867914
1739209893.9806006;-38.13080360867914
1739209893.9806008;-38.13080360867914
1739209893.9806013;-45.120503652039325
1739209893.9806015;-45.120503652039325
1739209893.980602;-38.13080360867914
1739209893.9806023;-45.120503652039325
1739209893.9806025;-45.120503652039325
1739209893.980603;-38.13080360867914
1739209893.9806032;-45.120503652039325
1739209893.9806035;-38.13080360867914
1739209893.980604;-38.13080360867914
1739209893.9806042;-35.57807855764607
1739209893.9806044;-38.13080360867914
1739209893.980605;-38.13080360867914
1739209893.9806051;-45.120503652039325
1739209893.9806054;-35.57807855764607
1739209893.9806058;-38.13080360867914
1739209893.980606;-35.57807855764607
1739209893.9806063;-35.57807855764607
1739209893.9806068;-38.13080360867914
1739209893.980607;-38.13080360867914
1739209893.9806075;-45.120503652039325
1739209893.9806077;-38.13080360867914
1739209893.980608;-38.13080360867914
1739209893.9806085;-38.13080360867914
1739209893.9806087;-45.120503652039325
1739209893.980609;-45.120503652039325
1739209893.9806094;-38.13080360867914
1739209893.9806097;-30.49652367304973
1739209893.98061;-32.81601443825658
1739209893.9806104;-38.13080360867914
1739209893.9806106;-35.57807855764607
1739209893.9806108;-38.13080360867914
1739209893.9806113;-45.120503652039325
1739209893.9806116;-45.120503652039325
1739209893.9806118;-35.57807855764607
1739209893.9806123;-31.141103565318915
1739209893.9806125;-28.992665084841942
1739209893.980613;-45.120503652039325
1739209893.9806132;-45.120503652039325
1739209893.9806135;-35.57807855764607
1739209893.980614;-45.120503652039325
1739209893.9806142;-45.120503652039325
1739209893.9806144;-38.13080360867914
1739209893.980615;-45.120503652039325
1739209893.9806151;-38.13080360867914
1739209893.9806154;-45.120503652039325
1739209893.9806159;-38.13080360867914
1739209893.980616;-33.981070128970906
1739209893.9806163;-38.13080360867914
1739209893.9806168;-38.13080360867914
1739209893.980617;-45.120503652039325
1739209893.9806175;-45.120503652039325
1739209893.9806178;-38.13080360867914
1739209893.980618;-38.13080360867914
1739209893.9806185;-45.120503652039325
1739209893.9806187;-45.120503652039325
1739209893.980619;-38.13080360867914
1739209893.9806194;-38.13080360867914
1739209893.9806197;-45.120503652039325
1739209893.98062;-33.981070128970906
1739209893.9806204;-27.267205301931607
1739209893.9806206;-38.13080360867914
1739209893.9806209;-38.13080360867914
1739209893.9806213;-38.13080360867914
1739209893.9806216;-33.981070128970906
1739209893.9806218;-45.120503652039325
1739209893.9806223;-45.120503652039325
1739209893.9806225;-45.120503652039325
1739209893.980623;-38.13080360867914
1739209893.9806232;-38.13080360867914
1739209893.9806235;-45.120503652039325
1739209893.980624;-45.120503652039325
1739209893.9806242;-32.816014438256545
1739209893.9806244;-33.981070128970906
1739209893.980625;-45.120503652039325
1739209893.9806252;-45.120503652039325
1739209893.9806254;-38.13080360867914
1739209893.9806259;-45.120503652039325
1739209893.980626;-38.13080360867914
1739209893.9806263;-45.120503652039325
1739209893.9806268;-38.13080360867914
1739209893.980627;-33.981070128970906
1739209893.9806273;-38.13080360867914
1739209893.9806278;-38.13080360867914
1739209893.980628;-38.13080360867914
1739209893.9806285;-45.120503652039325
1739209893.9806287;-45.120503652039325
1739209893.980629;-35.57807855764607
1739209893.9806294;-38.13080360867914
1739209893.9806297;-45.120503652039325
1739209893.98063;-38.13080360867914
1739209893.9806304;-45.120503652039325
1739209893.9806306;-38.13080360867914
1739209893.9806309;-45.120503652039325
1739209893.9806314;-38.13080360867914
1739209893.9806316;-33.981070128970906
1739209893.9806318;-38.13080360867914
1739209893.9806323;-33.981070128970906
1739209893.9806325;-45.120503652039325
1739209893.9806328;-45.120503652039325
1739209893.9806333;-35.57807855764607
1739209893.9806335;-38.13080360867914
1739209893.980634;-45.120503652039325
1739209893.9806342;-45.120503652039325
1739209893.9806345;-45.120503652039325
1739209893.980635;-45.120503652039325
1739209893.9806352;-31.141103565318893
1739209893.9806354;-38.13080360867914
1739209893.980636;-45.120503652039325
1739209893.9806361;-38.13080360867914
1739209893.9806364;-45.120503652039325
1739209893.9806368;-45.120503652039325
1739209893.980637;-35.57807855764607
1739209893.9806373;-45.120503652039325
1739209893.9806378;-45.120503652039325
1739209893.980638;-38.13080360867914
1739209893.9806383;-35.57807855764607
1739209893.9806387;-38.13080360867914
1739209893.980639;-38.13080360867914
1739209893.9806395;-38.13080360867914
1739209893.9806397;-45.120503652039325
1739209893.98064;-45.120503652039325
1739209893.9806404;-38.13080360867914
1739209893.9806406;-35.57807855764607
1739209893.980641;-45.120503652039325
1739209893.9806414;-45.120503652039325
1739209893.9806416;-32.816014438256545
1739209893.9806418;-45.120503652039325
1739209893.9806423;-35.57807855764607
1739209893.9806426;-38.13080360867914
1739209893.9806428;-38.13080360867914
1739209893.9806433;-38.13080360867914
1739209893.9806435;-35.57807855764607
1739209893.9806437;-31.141103565318915
1739209893.9806442;-45.120503652039325
1739209893.9806445;-38.13080360867914
1739209893.980645;-45.120503652039325
1739209893.9806452;-38.13080360867914
1739209893.9806454;-35.57807855764607
1739209893.980646;-35.57807855764607
1739209893.9806461;-45.120503652039325
1739209893.9806464;-38.13080360867914
1739209893.9806468;-38.13080360867914
1739209893.980647;-38.13080360867914
1739209893.9806473;-45.120503652039325
1739209893.9806478;-45.120503652039325
1739209893.980648;-45.120503652039325
1739209893.9806483;-45.120503652039325
1739209893.9806488;-45.120503652039325
1739209893.980649;-38.13080360867914
1739209893.9806495;-45.120503652039325
1739209893.9806497;-38.13080360867914
1739209893.98065;-38.13080360867914
1739209893.9806504;-32.816014438256545
1739209893.9806507;-38.13080360867914
1739209893.980651;-45.120503652039325
1739209893.9806514;-38.13080360867914
1739209893.9806516;-38.13080360867914
1739209893.9806519;-38.13080360867914
1739209893.9806523;-38.13080360867914
1739209893.9806526;-45.120503652039325
1739209893.9806528;-45.120503652039325
1739209893.9806533;-38.13080360867914
1739209893.9806535;-38.13080360867914
1739209893.9806538;-45.120503652039325
1739209893.9806542;-29.438486411369354
1739209893.9806545;-38.13080360867914
1739209893.980655;-38.13080360867914
1739209893.9806552;-35.57807855764607
1739209893.9806554;-35.57807855764607
1739209893.980656;-38.13080360867914
1739209893.9806561;-38.13080360867914
1739209893.9806564;-45.120503652039325
1739209893.9806569;-33.981070128970906
1739209893.980657;-38.13080360867914
1739209893.9806573;-38.13080360867914
1739209893.9806578;-38.13080360867914
1739209893.980658;-45.120503652039325
1739209893.9806583;-45.120503652039325
1739209893.9806588;-45.120503652039325
1739209893.980659;-45.120503652039325
1739209893.9806592;-29.438486411369347
1739209893.9806597;-38.13080360867914
1739209893.98066;-45.120503652039325
1739209893.9806604;-38.13080360867914
1739209893.9806607;-33.981070128970906
1739209893.980661;-38.13080360867914
1739209893.9806614;-38.13080360867914
1739209893.9806616;-38.13080360867914
1739209893.9806619;-30.49652367304973
1739209893.9806623;-38.13080360867914
1739209893.9806626;-35.57807855764607
1739209893.9806628;-38.13080360867914
1739209893.9806633;-38.13080360867914
1739209893.9806635;-38.13080360867914
1739209893.9806638;-38.13080360867914
1739209893.9806643;-38.13080360867914
1739209893.9806645;-33.981070128970906
1739209893.9806647;-33.981070128970906
1739209893.9806652;-38.13080360867914
1739209893.9806654;-38.13080360867914
1739209893.980666;-38.13080360867914
1739209893.9806662;-38.13080360867914
1739209893.9806664;-45.120503652039325
1739209893.9806669;-45.120503652039325
1739209893.980667;-38.13080360867914
1739209893.9806674;-35.57807855764607
1739209893.9806678;-38.13080360867914
1739209893.980668;-45.120503652039325
1739209893.9806683;-38.13080360867914
1739209893.9806688;-45.120503652039325
1739209893.980669;-45.120503652039325
1739209893.9806693;-45.120503652039325
1739209893.9806697;-45.120503652039325
1739209893.98067;-45.120503652039325
1739209893.9806702;-45.120503652039325
1739209893.9806707;-38.13080360867914
1739209893.980671;-45.120503652039325
1739209893.9806714;-35.57807855764607
1739209893.9806716;-33.981070128970906
1739209893.980672;-45.120503652039325
1739209893.9806724;-38.13080360867914
1739209893.9806726;-31.141103565318915
1739209893.9806728;-38.13080360867914
1739209893.9806733;-38.13080360867914
1739209893.9806736;-33.981070128970906
1739209893.9806738;-33.981070128970906
1739209893.9806743;-38.13080360867914
1739209893.9806745;-38.13080360867914
1739209893.9806747;-45.120503652039325
1739209893.9806752;-38.13080360867914
1739209893.9806755;-38.13080360867914
1739209893.9806757;-45.120503652039325
1739209893.9806762;-45.120503652039325
1739209893.9806764;-38.13080360867914
1739209893.980677;-33.981070128970906
1739209893.9806771;-38.13080360867914
1739209893.9806774;-31.141103565318915
1739209893.9806778;-25.826314394896357
1739209893.980678;-33.981070128970906
1739209893.9806783;-45.120503652039325
1739209893.9806788;-38.13080360867914
1739209893.980679;-33.981070128970906
1739209893.9806793;-38.13080360867914
1739209893.9806798;-45.120503652039325
1739209893.98068;-45.120503652039325
1739209893.9806802;-38.13080360867914
1739209893.9806807;-35.57807855764607
1739209893.980681;-45.120503652039325
1739209893.9806814;-45.120503652039325
1739209893.9806817;-35.57807855764607
1739209893.980682;-38.13080360867914
1739209893.9806824;-45.120503652039325
1739209893.9806826;-38.13080360867914
1739209893.9806828;-30.49652367304973
1739209893.9806833;-45.120503652039325
1739209893.9806836;-45.120503652039325
1739209893.9806838;-45.120503652039325
1739209893.9806843;-45.120503652039325
1739209893.9806845;-38.13080360867914
1739209893.9806848;-38.13080360867914
1739209893.9806852;-45.120503652039325
1739209893.9806855;-45.120503652039325
1739209893.9806857;-38.13080360867914
1739209893.9806862;-45.120503652039325
1739209893.9806864;-45.120503652039325
1739209893.980687;-38.13080360867914
1739209893.9806871;-45.120503652039325
1739209893.9806874;-35.57807855764607
1739209893.9806879;-38.13080360867914
1739209893.980688;-35.57807855764607
1739209893.9806883;-38.13080360867914
1739209893.9806888;-38.13080360867914
1739209893.980689;-38.13080360867914
1739209893.9806893;-45.120503652039325
1739209893.9806898;-38.13080360867914
1739209893.98069;-45.120503652039325
1739209893.9806902;-38.13080360867914
1739209893.9806907;-30.49652367304973
1739209893.980691;-38.13080360867914
1739209893.9806912;-45.120503652039325
1739209893.9806917;-38.13080360867914
1739209893.980692;-31.141103565318915
1739209893.9806924;-45.120503652039325
1739209893.9806926;-45.120503652039325
1739209893.9806929;-38.13080360867914
1739209893.9806933;-45.120503652039325
1739209893.9806936;-38.13080360867914
1739209893.9806938;-45.120503652039325
1739209893.9806943;-45.120503652039325
1739209893.9806945;-35.57807855764607
1739209893.9806948;-38.13080360867914
1739209893.9806952;-45.120503652039325
1739209893.9806955;-45.120503652039325
1739209893.9806957;-45.120503652039325
1739209893.9806962;-45.120503652039325
1739209893.9806964;-35.57807855764607
1739209893.9806967;-38.13080360867914
1739209893.9806972;-45.120503652039325
1739209893.9806974;-33.981070128970906
1739209893.9806979;-45.120503652039325
1739209893.980698;-45.120503652039325
1739209893.9806983;-45.120503652039325
1739209893.9806988;-38.13080360867914
1739209893.980699;-35.57807855764607
1739209893.9806993;-38.13080360867914
1739209893.9806998;-38.13080360867914
1739209893.9807;-38.13080360867914
1739209893.9807003;-35.57807855764607
1739209893.9807007;-38.13080360867914
1739209893.980701;-38.13080360867914
1739209893.9807012;-30.49652367304973
1739209893.9807017;-45.120503652039325
1739209893.980702;-45.120503652039325
1739209893.9807022;-45.120503652039325
1739209893.9807026;-38.13080360867914
1739209893.9807029;-30.49652367304973
1739209893.9807034;-38.13080360867914
1739209893.9807036;-45.120503652039325
1739209893.9807038;-38.13080360867914
1739209893.9807043;-38.13080360867914
1739209893.9807045;-38.13080360867914
1739209893.9807048;-45.120503652039325
1739209893.9807053;-33.981070128970906
1739209893.9807055;-45.120503652039325
1739209893.9807057;-38.13080360867914
1739209893.9807062;-38.13080360867914
1739209893.9807065;-33.981070128970906
1739209893.9807067;-38.13080360867914
1739209893.9807072;-45.120503652039325
1739209893.9807074;-38.13080360867914
1739209893.9807076;-35.57807855764607
1739209893.9807081;-38.13080360867914
1739209893.9807084;-45.120503652039325
1739209893.9807088;-45.120503652039325
1739209893.980709;-38.13080360867914
1739209893.9807093;-35.57807855764607
1739209893.9807098;-38.13080360867914
1739209893.98071;-38.13080360867914
1739209893.9807103;-38.13080360867914
1739209893.9807107;-45.120503652039325
1739209893.980711;-45.120503652039325
1739209893.9807112;-45.120503652039325
1739209893.9807117;-38.13080360867914
1739209893.980712;-38.13080360867914
1739209893.9807122;-38.13080360867914
1739209893.9807127;-35.57807855764607
1739209893.980713;-35.57807855764607
1739209893.9807134;-35.57807855764607
1739209893.9807136;-38.13080360867914
1739209893.9807138;-38.13080360867914
1739209893.9807143;-38.13080360867914
1739209893.9807146;-45.120503652039325
1739209893.9807148;-45.120503652039325
1739209893.9807153;-38.13080360867914
1739209893.9807155;-38.13080360867914
1739209893.9807158;-45.120503652039325
1739209893.9807162;-45.120503652039325
1739209893.9807165;-33.981070128970906
1739209893.9807167;-45.120503652039325
1739209893.9807172;-45.120503652039325
1739209893.9807174;-38.13080360867914
1739209893.9807177;-38.13080360867914
1739209893.9807181;-33.981070128970906
1739209893.9807184;-45.120503652039325
1739209893.9807189;-38.13080360867914
1739209893.980719;-38.13080360867914
1739209893.9807193;-31.141103565318915
1739209893.9807198;-38.13080360867914
1739209893.98072;-38.13080360867914
1739209893.9807203;-38.13080360867914
1739209893.9807208;-45.120503652039325
1739209893.980721;-45.120503652039325
1739209893.9807212;-45.120503652039325
1739209893.9807217;-38.13080360867914
1739209893.980722;-38.13080360867914
1739209893.9807222;-45.120503652039325
1739209893.9807227;-45.120503652039325
1739209893.980723;-33.981070128970906
1739209893.9807231;-33.981070128970906
1739209893.9807236;-45.120503652039325
1739209893.9807239;-38.13080360867914
1739209893.9807243;-35.57807855764607
1739209893.9807246;-38.13080360867914
1739209893.9807248;-45.120503652039325
1739209893.9807253;-38.13080360867914
1739209893.9807255;-38.13080360867914
1739209893.9807258;-45.120503652039325
1739209893.9807262;-45.120503652039325
1739209893.9807265;-38.13080360867914
1739209893.9807267;-38.13080360867914
1739209893.9807272;-35.57807855764607
1739209893.9807274;-38.13080360867914
1739209893.9807277;-45.120503652039325
1739209893.9807281;-45.120503652039325
1739209893.9807284;-38.13080360867914
1739209893.9807286;-45.120503652039325
1739209893.980729;-45.120503652039325
1739209893.9807293;-30.49652367304973
1739209893.9807298;-38.13080360867914
1739209893.98073;-38.13080360867914
1739209893.9807303;-45.120503652039325
1739209893.9807308;-35.57807855764607
1739209893.980731;-45.120503652039325
1739209893.9807312;-45.120503652039325
1739209893.9807317;-38.13080360867914
1739209893.980732;-38.13080360867914
1739209893.9807322;-31.141103565318915
1739209893.9807327;-28.992665084841942
1739209893.980733;-45.120503652039325
1739209893.9807332;-38.13080360867914
1739209893.9807336;-35.57807855764607
1739209893.9807339;-38.13080360867914
1739209893.980734;-45.120503652039325
1739209893.9807346;-45.120503652039325
1739209893.9807348;-38.13080360867914
1739209893.9807353;-35.57807855764607
1739209893.9807355;-35.57807855764607
1739209893.9807358;-45.120503652039325
1739209893.9807363;-38.13080360867914
1739209893.9807365;-45.120503652039325
1739209893.9807367;-33.981070128970906
1739209893.9807372;-33.981070128970906
1739209893.9807374;-33.981070128970906
1739209893.9807377;-32.816014438256545
1739209893.9807382;-33.981070128970906
1739209893.9807384;-45.120503652039325
1739209893.9807386;-38.13080360867914
1739209893.980739;-33.981070128970906
1739209893.9807394;-45.120503652039325
1739209893.9807396;-35.57807855764607
1739209893.98074;-45.120503652039325
1739209893.9807403;-45.120503652039325
1739209893.9807408;-35.57807855764607
1739209893.980741;-45.120503652039325
1739209893.9807413;-45.120503652039325
1739209893.9807417;-45.120503652039325
1739209893.980742;-45.120503652039325
1739209893.9807422;-45.120503652039325
1739209893.9807427;-38.13080360867914
1739209893.980743;-38.13080360867914
1739209893.9807432;-38.13080360867914
1739209893.9807436;-45.120503652039325
1739209893.980744;-45.120503652039325
1739209893.9807441;-45.120503652039325
1739209893.9807446;-33.981070128970906
1739209893.9807448;-45.120503652039325
1739209893.9807453;-45.120503652039325
1739209893.9807456;-30.49652367304973
1739209893.9807458;-45.120503652039325
1739209893.9807463;-45.120503652039325
1739209893.9807465;-45.120503652039325
1739209893.9807467;-38.13080360867914
1739209893.9807472;-45.120503652039325
1739209893.9807475;-45.120503652039325
1739209893.9807477;-45.120503652039325
1739209893.9807482;-33.981070128970956
1739209893.9807484;-38.13080360867914
1739209893.9807487;-38.13080360867914
1739209893.9807491;-38.13080360867914
1739209893.9807494;-45.120503652039325
1739209893.9807496;-38.13080360867914
1739209893.98075;-38.13080360867914
1739209893.9807503;-45.120503652039325
1739209893.9807508;-27.8777449560314
1739209893.980751;-35.57807855764607
1739209893.9807513;-38.13080360867914
1739209893.9807518;-38.13080360867914
1739209893.980752;-38.13080360867914
1739209893.9807522;-45.120503652039325
1739209893.9807527;-45.120503652039325
1739209893.980753;-45.120503652039325
1739209893.9807532;-38.13080360867914
1739209893.9807537;-45.120503652039325
1739209893.980754;-38.13080360867914
1739209893.9807541;-45.120503652039325
1739209893.9807546;-38.13080360867914
1739209893.9807549;-38.13080360867914
1739209893.980755;-35.57807855764607
1739209893.9807556;-35.57807855764607
1739209893.9807558;-45.120503652039325
1739209893.9807563;-38.13080360867914
1739209893.9807565;-45.120503652039325
1739209893.9807568;-38.13080360867914
1739209893.9807572;-38.13080360867914
1739209893.9807575;-45.120503652039325
1739209893.9807577;-45.120503652039325
1739209893.9807582;-45.120503652039325
1739209893.9807584;-31.141103565318893
1739209893.9807587;-38.13080360867914
1739209893.9807591;-45.120503652039325
1739209893.9807594;-45.120503652039325
1739209893.9807596;-38.13080360867914
1739209893.98076;-33.981070128970906
1739209893.9807603;-45.120503652039325
1739209893.9807606;-38.13080360867914
1739209893.980761;-45.120503652039325
1739209893.9807613;-45.120503652039325
1739209893.9807618;-45.120503652039325
1739209893.980762;-38.13080360867914
1739209893.9807622;-45.120503652039325
1739209893.9807627;-33.981070128970906
1739209893.980763;-35.57807855764607
1739209893.9807632;-45.120503652039325
1739209893.9807637;-38.13080360867914
1739209893.980764;-35.57807855764607
1739209893.9807642;-38.13080360867914
1739209893.9807646;-38.13080360867914
