CAN Message; 0x150:06009e61a0e432e6
1739209668.0369034;-35.57807855764607
1739209668.0369048;-35.57807855764607
1739209668.036906;-45.120503652039325
1739209668.0369074;-45.120503652039325
1739209668.0369086;-33.981070128970906
1739209668.03691;-38.13080360867914
1739209668.0369112;-45.120503652039325
1739209668.0369127;-33.981070128970956
1739209668.0369139;-45.120503652039325
1739209668.0369153;-38.13080360867914
1739209668.0369165;-38.13080360867914
1739209668.036918;-45.120503652039325
1739209668.036919;-33.981070128970906
1739209668.0369205;-38.13080360867914
1739209668.0369217;-38.13080360867914
1739209668.036923;-30.49652367304973
1739209668.0369244;-33.981070128970906
1739209668.0369256;-33.981070128970906
1739209668.036927;-38.13080360867914
1739209668.0369282;-38.13080360867914
1739209668.0369296;-33.981070128970906
1739209668.0369308;-38.13080360867914
1739209668.0369322;-38.13080360867914
1739209668.0369334;-33.981070128970956
1739209668.0369349;-38.13080360867914
1739209668.036936;-35.57807855764607
1739209668.0369375;-38.13080360867914
1739209668.0369387;-45.120503652039325
1739209668.03694;-45.120503652039325
1739209668.0369413;-33.981070128970906
1739209668.0369427;-38.13080360867914
1739209668.036944;-45.120503652039325
1739209668.0369453;-38.13080360867914
1739209668.0369465;-35.57807855764607
1739209668.036948;-45.120503652039325
1739209668.0369492;-45.120503652039325
1739209668.0369506;-45.120503652039325
1739209668.0369518;-38.13080360867914
1739209668.0369532;-38.13080360867914
1739209668.0369544;-31.141103565318915
1739209668.0369556;-38.13080360867914
1739209668.036957;-38.13080360867914
1739209668.0369582;-38.13080360867914
1739209668.0369596;-38.13080360867914
1739209668.0369608;-38.13080360867914
1739209668.0369623;-38.13080360867914
1739209668.0369635;-33.981070128970906
1739209668.036965;-30.49652367304976
1739209668.036966;-38.13080360867914
1739209668.0369675;-38.13080360867914
1739209668.0369687;-38.13080360867914
1739209668.0369701;-45.120503652039325
1739209668.0369713;-38.13080360867914
1739209668.0369728;-38.13080360867914
1739209668.036974;-38.13080360867914
1739209668.0369754;-28.992665084841942
1739209668.0369766;-38.13080360867914
1739209668.036978;-35.57807855764607
1739209668.0369792;-45.120503652039325
1739209668.0369806;-38.13080360867914
1739209668.0369818;-45.120503652039325
1739209668.0369833;-45.120503652039325
1739209668.0369844;-38.13080360867914
1739209668.0369859;-45.120503652039325
1739209668.036987;-45.120503652039325
1739209668.0369883;-45.120503652039325
1739209668.0369897;-38.13080360867914
1739209668.036991;-38.13080360867914
1739209668.0369923;-38.13080360867914
1739209668.0369935;-38.13080360867914
1739209668.036995;-38.13080360867914
1739209668.0369961;-38.13080360867914
1739209668.0369976;-45.120503652039325
1739209668.0369987;-45.120503652039325
1739209668.0370002;-33.981070128970906
1739209668.0370014;-45.120503652039325
1739209668.0370028;-45.120503652039325
1739209668.037004;-38.13080360867914
1739209668.0370054;-45.120503652039325
1739209668.0370066;-33.981070128970906
1739209668.037008;-45.120503652039325
1739209668.0370092;-45.120503652039325
1739209668.0370107;-35.57807855764607
1739209668.0370119;-38.13080360867914
1739209668.0370133;-45.120503652039325
1739209668.0370145;-38.13080360867914
1739209668.037016;-45.120503652039325
1739209668.037017;-45.120503652039325
1739209668.0370185;-45.120503652039325
1739209668.0370197;-35.57807855764607
1739209668.0370212;-38.13080360867914
1739209668.0370224;-38.13080360867914
1739209668.0370235;-35.57807855764607
1739209668.037025;-31.141103565318893
1739209668.0370262;-45.120503652039325
1739209668.0370276;-38.13080360867914
1739209668.0370288;-38.13080360867914
1739209668.0370302;-45.120503652039325
1739209668.0370314;-38.13080360867914
1739209668.0370328;-38.13080360867914
1739209668.037034;-45.120503652039325
1739209668.0370355;-45.120503652039325
1739209668.0370367;-38.13080360867914
1739209668.037038;-45.120503652039325
1739209668.0370393;-33.981070128970906
1739209668.0370407;-38.13080360867914
1739209668.037042;-38.13080360867914
1739209668.0370433;-32.816014438256545
1739209668.0370445;-38.13080360867914
1739209668.037046;-45.120503652039325
1739209668.0370471;-45.120503652039325
1739209668.0370486;-45.120503652039325
1739209668.0370498;-45.120503652039325
1739209668.0370512;-45.120503652039325
1739209668.0370524;-38.13080360867914
1739209668.0370538;-35.57807855764607
1739209668.037055;-45.120503652039325
1739209668.0370562;-45.120503652039325
1739209668.0370576;-38.13080360867914
1739209668.0370588;-45.120503652039325
1739209668.0370603;-45.120503652039325
1739209668.0370615;-38.13080360867914
1739209668.037063;-38.13080360867914
1739209668.037064;-38.13080360867914
1739209668.0370655;-33.981070128970906
1739209668.0370667;-38.13080360867914
1739209668.0370681;-38.13080360867914
1739209668.0370693;-33.981070128970906
1739209668.0370708;-38.13080360867914
1739209668.037072;-38.13080360867914
1739209668.0370734;-38.13080360867914
1739209668.0370746;-45.120503652039325
1739209668.037076;-38.13080360867914
1739209668.0370772;-38.13080360867914
1739209668.0370786;-38.13080360867914
1739209668.0370798;-45.120503652039325
1739209668.0370812;-45.120503652039325
1739209668.0370824;-38.13080360867914
1739209668.0370839;-45.120503652039325
1739209668.037085;-45.120503652039325
1739209668.0370865;-31.141103565318915
1739209668.0370877;-35.57807855764607
1739209668.0370889;-38.13080360867914
1739209668.0370903;-45.120503652039325
1739209668.0370915;-32.816014438256545
1739209668.037093;-30.49652367304973
1739209668.037094;-45.120503652039325
1739209668.0370955;-45.120503652039325
1739209668.0370967;-35.57807855764607
1739209668.0370982;-35.57807855764607
1739209668.0370994;-45.120503652039325
1739209668.0371008;-38.13080360867914
1739209668.037102;-45.120503652039325
1739209668.0371034;-45.120503652039325
1739209668.0371046;-38.13080360867914
1739209668.037106;-45.120503652039325
1739209668.0371072;-33.981070128970906
1739209668.0371087;-38.13080360867914
1739209668.0371099;-38.13080360867914
1739209668.0371113;-38.13080360867914
1739209668.0371125;-26.487275050834715
1739209668.037114;-28.21854285175415
1739209668.037115;-45.120503652039325
1739209668.0371165;-45.120503652039325
1739209668.0371177;-32.816014438256545
1739209668.0371192;-32.816014438256545
1739209668.0371203;-45.120503652039325
1739209668.0371218;-45.120503652039325
1739209668.037123;-45.120503652039325
1739209668.0371242;-38.13080360867914
1739209668.0371256;-45.120503652039325
1739209668.0371268;-45.120503652039325
1739209668.0371282;-38.13080360867914
1739209668.0371294;-45.120503652039325
1739209668.0371308;-38.13080360867914
1739209668.037132;-45.120503652039325
1739209668.0371335;-35.57807855764607
1739209668.0371346;-30.49652367304973
1739209668.037136;-38.13080360867914
1739209668.0371373;-45.120503652039325
1739209668.0371387;-38.13080360867914
1739209668.03714;-35.57807855764607
1739209668.0371413;-38.13080360867914
1739209668.0371425;-45.120503652039325
1739209668.037144;-45.120503652039325
1739209668.0371451;-33.981070128970906
1739209668.0371466;-38.13080360867914
1739209668.0371478;-45.120503652039325
1739209668.0371492;-38.13080360867914
1739209668.0371504;-38.13080360867914
1739209668.0371518;-45.120503652039325
1739209668.037153;-45.120503652039325
1739209668.0371544;-45.120503652039325
1739209668.0371556;-38.13080360867914
1739209668.0371568;-45.120503652039325
1739209668.0371583;-45.120503652039325
1739209668.0371594;-45.120503652039325
1739209668.0371609;-38.13080360867914
1739209668.037162;-38.13080360867914
1739209668.0371635;-45.120503652039325
1739209668.0371647;-32.816014438256545
1739209668.037166;-28.58837851428586
1739209668.0371673;-38.13080360867914
1739209668.0371687;-45.120503652039325
1739209668.03717;-38.13080360867914
1739209668.0371714;-45.120503652039325
1739209668.0371726;-45.120503652039325
1739209668.037174;-38.13080360867914
1739209668.0371752;-38.13080360867914
1739209668.0371766;-45.120503652039325
1739209668.0371778;-38.13080360867914
1739209668.0371792;-38.13080360867914
1739209668.0371804;-45.120503652039325
1739209668.0371819;-38.13080360867914
1739209668.037183;-38.13080360867914
1739209668.0371845;-45.120503652039325
1739209668.0371857;-45.120503652039325
1739209668.037187;-38.13080360867914
1739209668.0371883;-38.13080360867914
1739209668.0371895;-38.13080360867914
1739209668.037191;-45.120503652039325
1739209668.037192;-45.120503652039325
1739209668.0371935;-38.13080360867914
1739209668.0371947;-45.120503652039325
1739209668.0371962;-33.981070128970906
1739209668.0371974;-31.141103565318915
1739209668.0371988;-38.13080360867914
1739209668.0372;-45.120503652039325
1739209668.0372014;-35.57807855764607
1739209668.0372026;-31.141103565318893
1739209668.037204;-45.120503652039325
1739209668.0372052;-45.120503652039325
1739209668.0372066;-38.13080360867914
1739209668.0372078;-45.120503652039325
1739209668.0372093;-45.120503652039325
1739209668.0372105;-45.120503652039325
1739209668.037212;-33.981070128970906
1739209668.037213;-45.120503652039325
1739209668.0372145;-33.981070128970906
1739209668.0372157;-45.120503652039325
1739209668.0372171;-38.13080360867914
1739209668.0372183;-30.49652367304973
1739209668.0372198;-38.13080360867914
1739209668.037221;-45.120503652039325
1739209668.0372224;-33.981070128970906
1739209668.0372236;-32.816014438256545
1739209668.0372248;-45.120503652039325
1739209668.0372262;-45.120503652039325
1739209668.0372274;-45.120503652039325
1739209668.0372288;-45.120503652039325
1739209668.03723;-45.120503652039325
1739209668.0372314;-45.120503652039325
1739209668.0372326;-38.13080360867914
1739209668.037234;-38.13080360867914
1739209668.0372353;-38.13080360867914
1739209668.0372367;-45.120503652039325
1739209668.037238;-38.13080360867914
1739209668.0372393;-38.13080360867914
1739209668.0372405;-45.120503652039325
1739209668.037242;-45.120503652039325
1739209668.0372431;-45.120503652039325
1739209668.0372446;-45.120503652039325
1739209668.0372458;-45.120503652039325
1739209668.0372472;-45.120503652039325
1739209668.0372484;-38.13080360867914
1739209668.0372498;-35.57807855764607
1739209668.037251;-38.13080360867914
1739209668.0372524;-45.120503652039325
1739209668.0372536;-38.13080360867914
1739209668.037255;-33.981070128970906
1739209668.0372562;-33.981070128970906
1739209668.0372574;-45.120503652039325
1739209668.0372589;-38.13080360867914
1739209668.03726;-38.13080360867914
1739209668.0372615;-38.13080360867914
1739209668.0372627;-45.120503652039325
1739209668.037264;-45.120503652039325
1739209668.0372653;-35.57807855764607
1739209668.0372667;-45.120503652039325
1739209668.037268;-38.13080360867914
1739209668.0372694;-38.13080360867914
1739209668.0372705;-35.57807855764607
1739209668.037272;-32.816014438256545
1739209668.0372732;-35.57807855764607
1739209668.0372746;-45.120503652039325
1739209668.0372758;-35.57807855764607
1739209668.0372772;-32.816014438256545
1739209668.0372784;-38.13080360867914
1739209668.0372798;-38.13080360867914
1739209668.037281;-38.13080360867914
1739209668.0372825;-45.120503652039325
1739209668.0372837;-45.120503652039325
1739209668.037285;-35.57807855764607
1739209668.0372863;-35.57807855764607
1739209668.0372877;-32.816014438256545
1739209668.037289;-35.57807855764607
1739209668.03729;-45.120503652039325
1739209668.0372915;-38.13080360867914
1739209668.0372927;-35.57807855764607
1739209668.0372941;-38.13080360867914
1739209668.0372953;-45.120503652039325
1739209668.0372968;-45.120503652039325
1739209668.037298;-45.120503652039325
1739209668.0372994;-45.120503652039325
1739209668.0373006;-45.120503652039325
1739209668.037302;-45.120503652039325
1739209668.0373032;-38.13080360867914
1739209668.0373046;-45.120503652039325
1739209668.0373058;-38.13080360867914
1739209668.0373073;-35.57807855764607
1739209668.0373085;-45.120503652039325
1739209668.03731;-45.120503652039325
1739209668.037311;-38.13080360867914
1739209668.0373125;-38.13080360867914
1739209668.0373137;-45.120503652039325
1739209668.0373151;-45.120503652039325
1739209668.0373163;-38.13080360867914
1739209668.0373178;-38.13080360867914
1739209668.037319;-45.120503652039325
1739209668.0373204;-45.120503652039325
1739209668.0373216;-45.120503652039325
1739209668.037323;-38.13080360867914
1739209668.0373242;-26.991370085610722
1739209668.0373254;-32.816014438256545
1739209668.0373268;-45.120503652039325
1739209668.037328;-38.13080360867914
1739209668.0373294;-38.13080360867914
1739209668.0373306;-45.120503652039325
1739209668.037332;-45.120503652039325
1739209668.0373333;-38.13080360867914
1739209668.0373347;-45.120503652039325
1739209668.0373359;-45.120503652039325
1739209668.0373373;-38.13080360867914
1739209668.0373385;-45.120503652039325
1739209668.03734;-38.13080360867914
1739209668.037341;-45.120503652039325
1739209668.0373425;-45.120503652039325
1739209668.0373437;-45.120503652039325
1739209668.0373452;-45.120503652039325
1739209668.0373464;-38.13080360867914
1739209668.0373478;-38.13080360867914
1739209668.037349;-38.13080360867914
1739209668.0373504;-45.120503652039325
1739209668.0373516;-38.13080360867914
1739209668.037353;-38.13080360867914
1739209668.0373542;-45.120503652039325
1739209668.0373557;-27.8777449560314
1739209668.0373569;-28.21854285175415
1739209668.037358;-45.120503652039325
1739209668.0373595;-45.120503652039325
1739209668.0373607;-32.816014438256545
1739209668.037362;-35.57807855764607
1739209668.0373633;-45.120503652039325
1739209668.0373647;-38.13080360867914
1739209668.037366;-38.13080360867914
1739209668.0373673;-38.13080360867914
1739209668.0373685;-38.13080360867914
1739209668.03737;-45.120503652039325
1739209668.0373712;-45.120503652039325
1739209668.0373726;-45.120503652039325
1739209668.0373738;-38.13080360867914
1739209668.0373752;-45.120503652039325
1739209668.0373764;-32.816014438256545
1739209668.0373778;-35.57807855764607
1739209668.037379;-45.120503652039325
1739209668.0373805;-45.120503652039325
1739209668.0373816;-45.120503652039325
1739209668.037383;-45.120503652039325
1739209668.0373843;-38.13080360867914
1739209668.0373857;-38.13080360867914
1739209668.037387;-45.120503652039325
1739209668.0373883;-45.120503652039325
1739209668.0373895;-45.120503652039325
1739209668.0373907;-45.120503652039325
1739209668.0373921;-45.120503652039325
1739209668.0373933;-38.13080360867914
1739209668.0373948;-45.120503652039325
1739209668.037396;-38.13080360867914
1739209668.0373974;-35.57807855764607
1739209668.0373986;-38.13080360867914
1739209668.0374;-45.120503652039325
1739209668.0374012;-38.13080360867914
1739209668.0374026;-38.13080360867914
1739209668.0374038;-45.120503652039325
1739209668.0374053;-45.120503652039325
1739209668.0374064;-45.120503652039325
1739209668.0374079;-38.13080360867914
1739209668.037409;-35.57807855764607
1739209668.0374105;-45.120503652039325
1739209668.0374117;-45.120503652039325
1739209668.0374131;-38.13080360867914
1739209668.0374143;-38.13080360867914
1739209668.0374157;-45.120503652039325
1739209668.037417;-45.120503652039325
1739209668.0374184;-45.120503652039325
1739209668.0374196;-45.120503652039325
1739209668.037421;-45.120503652039325
1739209668.0374222;-45.120503652039325
1739209668.0374234;-38.13080360867914
1739209668.0374248;-38.13080360867914
1739209668.037426;-38.13080360867914
1739209668.0374274;-45.120503652039325
1739209668.0374286;-38.13080360867914
1739209668.03743;-32.816014438256545
1739209668.0374312;-45.120503652039325
1739209668.0374327;-38.13080360867914
1739209668.0374339;-38.13080360867914
1739209668.0374353;-38.13080360867914
1739209668.0374365;-45.120503652039325
1739209668.037438;-38.13080360867914
1739209668.037439;-38.13080360867914
1739209668.0374405;-45.120503652039325
1739209668.0374417;-45.120503652039325
1739209668.0374432;-45.120503652039325
1739209668.0374444;-45.120503652039325
1739209668.0374458;-31.141103565318915
1739209668.037447;-38.13080360867914
1739209668.0374484;-45.120503652039325
1739209668.0374496;-38.13080360867914
1739209668.037451;-38.13080360867914
1739209668.0374522;-45.120503652039325
1739209668.0374537;-45.120503652039325
1739209668.0374548;-38.13080360867914
1739209668.0374563;-45.120503652039325
1739209668.0374575;-45.120503652039325
1739209668.0374587;-38.13080360867914
1739209668.03746;-45.120503652039325
1739209668.0374613;-38.13080360867914
1739209668.0374627;-38.13080360867914
1739209668.037464;-45.120503652039325
1739209668.0374653;-38.13080360867914
1739209668.0374665;-33.981070128970906
1739209668.037468;-38.13080360867914
1739209668.0374691;-38.13080360867914
1739209668.0374706;-33.981070128970906
1739209668.0374718;-38.13080360867914
1739209668.0374732;-33.981070128970906
1739209668.0374744;-38.13080360867914
1739209668.0374758;-45.120503652039325
1739209668.037477;-45.120503652039325
1739209668.0374784;-45.120503652039325
1739209668.0374796;-35.57807855764607
1739209668.037481;-35.57807855764607
1739209668.0374823;-38.13080360867914
1739209668.0374837;-38.13080360867914
1739209668.037485;-38.13080360867914
1739209668.0374863;-35.57807855764607
1739209668.0374875;-38.13080360867914
1739209668.037489;-38.13080360867914
1739209668.0374901;-35.57807855764607
1739209668.0352824;-45.120503652039325
1739209668.0352838;-33.981070128970906
1739209668.0352852;-45.120503652039325
1739209668.0352867;-45.120503652039325
1739209668.035288;-33.981070128970906
1739209668.0352895;-45.120503652039325
1739209668.035291;-45.120503652039325
1739209668.0352924;-45.120503652039325
1739209668.035294;-38.13080360867914
1739209668.0352955;-38.13080360867914
1739209668.035297;-38.13080360867914
1739209668.0352983;-45.120503652039325
1739209668.0352998;-38.13080360867914
1739209668.0353012;-45.120503652039325
1739209668.0353026;-45.120503652039325
1739209668.0353043;-45.120503652039325
1739209668.0353057;-45.120503652039325
1739209668.0353072;-45.120503652039325
1739209668.0353086;-45.120503652039325
1739209668.03531;-45.120503652039325
1739209668.0353115;-45.120503652039325
1739209668.035313;-45.120503652039325
1739209668.0353143;-45.120503652039325
1739209668.035316;-38.13080360867914
1739209668.0353174;-33.981070128970906
1739209668.0353189;-38.13080360867914
1739209668.0353203;-38.13080360867914
1739209668.0353217;-45.120503652039325
1739209668.0353231;-32.816014438256545
1739209668.0353246;-33.981070128970906
1739209668.0353262;-45.120503652039325
1739209668.0353277;-45.120503652039325
1739209668.035329;-35.57807855764607
1739209668.0353305;-29.438486411369333
1739209668.035332;-45.120503652039325
1739209668.0353334;-45.120503652039325
1739209668.0353348;-45.120503652039325
1739209668.0353363;-45.120503652039325
1739209668.035338;-45.120503652039325
1739209668.0353394;-45.120503652039325
1739209668.0353408;-45.120503652039325
1739209668.0353422;-38.13080360867914
1739209668.0353436;-45.120503652039325
1739209668.035345;-45.120503652039325
1739209668.0353465;-45.120503652039325
1739209668.035348;-45.120503652039325
1739209668.0353496;-38.13080360867914
1739209668.035351;-45.120503652039325
1739209668.0353525;-33.981070128970906
1739209668.035354;-35.57807855764607
1739209668.0353553;-45.120503652039325
1739209668.0353568;-45.120503652039325
1739209668.0353582;-32.816014438256545
1739209668.0353599;-32.816014438256545
1739209668.0353613;-45.120503652039325
1739209668.0353627;-45.120503652039325
1739209668.0353642;-45.120503652039325
1739209668.0353656;-38.13080360867914
1739209668.035367;-38.13080360867914
1739209668.0353684;-45.120503652039325
1739209668.0353699;-45.120503652039325
1739209668.0353715;-33.981070128970956
1739209668.035373;-45.120503652039325
1739209668.0353744;-45.120503652039325
1739209668.0353758;-38.13080360867914
1739209668.0353773;-38.13080360867914
1739209668.0353787;-38.13080360867914
1739209668.0353801;-45.120503652039325
1739209668.0353818;-35.57807855764607
1739209668.0353832;-27.8777449560314
1739209668.0353847;-45.120503652039325
1739209668.035386;-45.120503652039325
1739209668.0353875;-35.57807855764607
1739209668.035389;-35.57807855764607
1739209668.0353904;-38.13080360867914
1739209668.0353918;-45.120503652039325
1739209668.0353935;-45.120503652039325
1739209668.035395;-38.13080360867914
1739209668.0353963;-45.120503652039325
1739209668.0353978;-45.120503652039325
1739209668.0353992;-45.120503652039325
1739209668.0354006;-45.120503652039325
1739209668.035402;-45.120503652039325
1739209668.0354037;-38.13080360867914
1739209668.0354052;-45.120503652039325
1739209668.0354066;-45.120503652039325
1739209668.035408;-45.120503652039325
1739209668.0354095;-38.13080360867914
1739209668.035411;-35.57807855764607
1739209668.0354123;-45.120503652039325
1739209668.0354137;-38.13080360867914
1739209668.0354154;-45.120503652039325
1739209668.0354168;-38.13080360867914
1739209668.0354183;-26.991370085610722
1739209668.0354197;-38.13080360867914
1739209668.0354211;-45.120503652039325
1739209668.0354226;-35.57807855764607
1739209668.035424;-35.57807855764607
1739209668.0354254;-45.120503652039325
1739209668.035427;-38.13080360867914
1739209668.0354285;-45.120503652039325
1739209668.03543;-33.981070128970956
1739209668.0354314;-45.120503652039325
1739209668.0354328;-45.120503652039325
1739209668.0354342;-45.120503652039325
1739209668.0354357;-38.13080360867914
1739209668.0354373;-38.13080360867914
1739209668.0354388;-45.120503652039325
1739209668.0354402;-38.13080360867914
1739209668.0354416;-33.981070128970906
1739209668.035443;-38.13080360867914
1739209668.0354445;-45.120503652039325
1739209668.035446;-45.120503652039325
1739209668.0354474;-45.120503652039325
1739209668.035449;-45.120503652039325
1739209668.0354505;-45.120503652039325
1739209668.035452;-38.13080360867914
1739209668.0354533;-38.13080360867914
1739209668.0354548;-35.57807855764607
1739209668.0354562;-45.120503652039325
1739209668.0354576;-38.13080360867914
1739209668.0354593;-35.57807855764607
1739209668.0354607;-45.120503652039325
1739209668.0354621;-45.120503652039325
1739209668.0354636;-35.57807855764607
1739209668.035465;-38.13080360867914
1739209668.0354664;-45.120503652039325
1739209668.0354679;-45.120503652039325
1739209668.0354693;-38.13080360867914
1739209668.035471;-45.120503652039325
1739209668.0354724;-38.13080360867914
1739209668.0354738;-38.13080360867914
1739209668.0354753;-38.13080360867914
1739209668.0354767;-35.57807855764607
1739209668.035478;-45.120503652039325
1739209668.0354795;-45.120503652039325
1739209668.035481;-33.981070128970906
1739209668.0354826;-45.120503652039325
1739209668.035484;-45.120503652039325
1739209668.0354855;-45.120503652039325
1739209668.035487;-45.120503652039325
1739209668.0354884;-45.120503652039325
1739209668.0354898;-38.13080360867914
1739209668.0354912;-45.120503652039325
1739209668.035493;-38.13080360867914
1739209668.0354943;-38.13080360867914
1739209668.0354958;-38.13080360867914
1739209668.0354972;-45.120503652039325
1739209668.0354986;-45.120503652039325
1739209668.0355;-45.120503652039325
1739209668.0355015;-45.120503652039325
1739209668.035503;-45.120503652039325
1739209668.0355046;-38.13080360867914
1739209668.035506;-38.13080360867914
1739209668.0355074;-45.120503652039325
1739209668.0355089;-45.120503652039325
1739209668.0355103;-38.13080360867914
1739209668.0355117;-35.57807855764607
1739209668.0355132;-31.141103565318915
1739209668.0355148;-45.120503652039325
1739209668.0355163;-45.120503652039325
1739209668.0355177;-35.57807855764607
1739209668.0355191;-38.13080360867914
1739209668.0355206;-45.120503652039325
1739209668.035522;-45.120503652039325
1739209668.0355234;-38.13080360867914
1739209668.0355248;-38.13080360867914
1739209668.0355265;-45.120503652039325
1739209668.035528;-45.120503652039325
1739209668.0355294;-38.13080360867914
1739209668.0355308;-38.13080360867914
1739209668.0355322;-45.120503652039325
1739209668.0355337;-38.13080360867914
1739209668.035535;-45.120503652039325
1739209668.0355365;-38.13080360867914
1739209668.0355382;-45.120503652039325
1739209668.0355396;-38.13080360867914
1739209668.035541;-38.13080360867914
1739209668.0355425;-45.120503652039325
1739209668.035544;-45.120503652039325
1739209668.0355453;-38.13080360867914
1739209668.0355468;-33.981070128970906
1739209668.0355484;-31.141103565318915
1739209668.0355499;-38.13080360867914
1739209668.0355513;-45.120503652039325
1739209668.0355527;-45.120503652039325
1739209668.0355542;-45.120503652039325
1739209668.0355556;-45.120503652039325
1739209668.035557;-45.120503652039325
1739209668.0355585;-38.13080360867914
1739209668.0355601;-32.81601443825658
1739209668.0355616;-45.120503652039325
1739209668.035563;-33.981070128970906
1739209668.0355644;-38.13080360867914
1739209668.0355659;-38.13080360867914
1739209668.0355673;-45.120503652039325
1739209668.0355687;-38.13080360867914
1739209668.0355704;-38.13080360867914
1739209668.0355718;-33.981070128970906
1739209668.0355732;-45.120503652039325
1739209668.0355747;-45.120503652039325
1739209668.035576;-45.120503652039325
1739209668.0355775;-45.120503652039325
1739209668.035579;-45.120503652039325
1739209668.0355804;-38.13080360867914
1739209668.035582;-45.120503652039325
1739209668.0355835;-38.13080360867914
1739209668.035585;-38.13080360867914
1739209668.0355864;-38.13080360867914
1739209668.0355878;-38.13080360867914
1739209668.0355892;-35.57807855764607
1739209668.0355906;-38.13080360867914
1739209668.0355923;-38.13080360867914
1739209668.0355937;-32.816014438256545
1739209668.0355952;-45.120503652039325
1739209668.0355966;-45.120503652039325
1739209668.035598;-38.13080360867914
1739209668.0355995;-35.57807855764607
1739209668.035601;-45.120503652039325
1739209668.0356023;-45.120503652039325
1739209668.035604;-38.13080360867914
1739209668.0356054;-45.120503652039325
1739209668.0356069;-28.58837851428586
1739209668.0356083;-30.49652367304973
1739209668.0356097;-45.120503652039325
1739209668.0356112;-45.120503652039325
1739209668.0356126;-33.981070128970906
1739209668.035614;-45.120503652039325
1739209668.0356157;-45.120503652039325
1739209668.035617;-38.13080360867914
1739209668.0356185;-45.120503652039325
1739209668.03562;-45.120503652039325
1739209668.0356214;-38.13080360867914
1739209668.0356228;-38.13080360867914
1739209668.0356243;-35.57807855764607
1739209668.035626;-35.57807855764607
1739209668.0356274;-33.981070128970906
1739209668.0356288;-45.120503652039325
1739209668.0356302;-38.13080360867914
1739209668.0356317;-35.57807855764607
1739209668.035633;-45.120503652039325
1739209668.0356345;-38.13080360867914
1739209668.035636;-45.120503652039325
1739209668.0356376;-45.120503652039325
1739209668.035639;-38.13080360867914
1739209668.0356405;-45.120503652039325
1739209668.035642;-45.120503652039325
1739209668.0356433;-45.120503652039325
1739209668.0356448;-38.13080360867914
1739209668.0356462;-35.57807855764607
1739209668.0356479;-38.13080360867914
1739209668.0356493;-38.13080360867914
1739209668.0356507;-38.13080360867914
1739209668.0356522;-33.981070128970906
1739209668.0356536;-45.120503652039325
1739209668.035655;-45.120503652039325
1739209668.0356565;-38.13080360867914
1739209668.035658;-38.13080360867914
1739209668.0356596;-38.13080360867914
1739209668.035661;-45.120503652039325
1739209668.0356624;-33.981070128970906
1739209668.0356638;-38.13080360867914
1739209668.0356653;-35.57807855764607
1739209668.0356667;-32.816014438256545
1739209668.0356681;-38.13080360867914
1739209668.0356696;-38.13080360867914
1739209668.0356712;-38.13080360867914
1739209668.0356727;-45.120503652039325
1739209668.035674;-45.120503652039325
1739209668.0356755;-45.120503652039325
1739209668.035677;-45.120503652039325
1739209668.0356784;-45.120503652039325
1739209668.0356798;-45.120503652039325
1739209668.0356815;-45.120503652039325
1739209668.035683;-38.13080360867914
1739209668.0356843;-38.13080360867914
1739209668.0356858;-45.120503652039325
1739209668.0356872;-45.120503652039325
1739209668.0356886;-31.141103565318915
1739209668.03569;-30.49652367304973
1739209668.0356915;-38.13080360867914
1739209668.0356932;-45.120503652039325
1739209668.0356946;-38.13080360867914
1739209668.035696;-38.13080360867914
1739209668.0356975;-38.13080360867914
1739209668.035699;-45.120503652039325
1739209668.0357003;-35.57807855764607
1739209668.0357018;-38.13080360867914
1739209668.0357034;-45.120503652039325
1739209668.0357049;-45.120503652039325
1739209668.0357063;-38.13080360867914
1739209668.0357077;-35.57807855764607
1739209668.0357091;-45.120503652039325
1739209668.0357106;-45.120503652039325
1739209668.035712;-38.13080360867914
1739209668.0357134;-33.981070128970906
1739209668.035715;-38.13080360867914
1739209668.0357165;-45.120503652039325
1739209668.035718;-38.13080360867914
1739209668.0357194;-33.981070128970906
1739209668.0357208;-38.13080360867914
1739209668.0357223;-45.120503652039325
1739209668.0357237;-45.120503652039325
1739209668.0357254;-38.13080360867914
1739209668.0357268;-38.13080360867914
1739209668.0357282;-45.120503652039325
1739209668.0357296;-45.120503652039325
1739209668.035731;-45.120503652039325
1739209668.0357325;-45.120503652039325
1739209668.035734;-38.13080360867914
1739209668.0357354;-35.57807855764607
1739209668.035737;-38.13080360867914
1739209668.0357385;-45.120503652039325
1739209668.03574;-45.120503652039325
1739209668.0357413;-45.120503652039325
1739209668.0357428;-45.120503652039325
1739209668.0357442;-45.120503652039325
1739209668.0357456;-45.120503652039325
1739209668.035747;-33.981070128970906
1739209668.0357487;-31.141103565318915
1739209668.0357502;-31.141103565318915
1739209668.0357516;-38.13080360867914
1739209668.035753;-38.13080360867914
1739209668.0357544;-38.13080360867914
1739209668.0357559;-33.981070128970906
1739209668.0357573;-38.13080360867914
1739209668.035759;-38.13080360867914
1739209668.0357604;-33.981070128970906
1739209668.0357618;-33.981070128970906
1739209668.0357633;-38.13080360867914
1739209668.0357647;-33.981070128970906
1739209668.0357661;-38.13080360867914
1739209668.0357676;-38.13080360867914
1739209668.035769;-45.120503652039325
1739209668.0357707;-38.13080360867914
1739209668.035772;-33.981070128970906
1739209668.0357735;-32.816014438256545
