CAN Message; 0x77:e8b6757a8166cfa9
1739209740.0448065;-45.120503652039325
1739209740.044807;-35.57807855764607
1739209740.0448074;-38.13080360867914
1739209740.044808;-45.120503652039325
1739209740.0448084;-45.120503652039325
1739209740.0448089;-31.141103565318893
1739209740.044809;-38.13080360867914
1739209740.0448096;-38.13080360867914
1739209740.04481;-38.13080360867914
1739209740.0448105;-38.13080360867914
1739209740.044811;-45.120503652039325
1739209740.0448115;-38.13080360867914
1739209740.044812;-38.13080360867914
1739209740.0448124;-45.120503652039325
1739209740.044813;-45.120503652039325
1739209740.0448134;-35.57807855764607
1739209740.0448139;-38.13080360867914
1739209740.0448143;-45.120503652039325
1739209740.0448148;-38.13080360867914
1739209740.0448153;-38.13080360867914
1739209740.0448158;-38.13080360867914
1739209740.0448163;-45.120503652039325
1739209740.0448167;-45.120503652039325
1739209740.0448172;-35.57807855764607
1739209740.0448177;-38.13080360867914
1739209740.0448182;-32.816014438256545
1739209740.0448186;-33.981070128970906
1739209740.044819;-32.816014438256545
1739209740.0448196;-35.57807855764607
1739209740.04482;-45.120503652039325
1739209740.0448205;-38.13080360867914
1739209740.044821;-38.13080360867914
1739209740.0448215;-38.13080360867914
1739209740.044822;-45.120503652039325
1739209740.0448225;-45.120503652039325
1739209740.044823;-35.57807855764607
1739209740.0448232;-38.13080360867914
1739209740.0448236;-38.13080360867914
1739209740.0448241;-45.120503652039325
1739209740.0448246;-38.13080360867914
1739209740.044825;-38.13080360867914
1739209740.0448256;-38.13080360867914
1739209740.044826;-32.816014438256545
1739209740.0448265;-38.13080360867914
1739209740.044827;-45.120503652039325
1739209740.0448275;-38.13080360867914
1739209740.044828;-33.981070128970906
1739209740.0448284;-45.120503652039325
1739209740.044829;-38.13080360867914
1739209740.0448294;-45.120503652039325
1739209740.0448298;-38.13080360867914
1739209740.0448303;-45.120503652039325
1739209740.0448308;-45.120503652039325
1739209740.0448313;-45.120503652039325
1739209740.0448318;-45.120503652039325
1739209740.0448322;-35.57807855764607
1739209740.0448327;-45.120503652039325
1739209740.0448332;-33.981070128970906
1739209740.0448337;-32.816014438256545
1739209740.0448341;-45.120503652039325
1739209740.0448346;-38.13080360867914
1739209740.044835;-38.13080360867914
1739209740.0448356;-38.13080360867914
1739209740.044836;-45.120503652039325
1739209740.0448365;-45.120503652039325
1739209740.0448368;-45.120503652039325
1739209740.0448372;-45.120503652039325
1739209740.0448377;-45.120503652039325
1739209740.0448382;-45.120503652039325
1739209740.0448387;-45.120503652039325
1739209740.0448391;-45.120503652039325
1739209740.0448396;-45.120503652039325
1739209740.04484;-45.120503652039325
1739209740.0448406;-45.120503652039325
1739209740.044841;-33.981070128970906
1739209740.0448415;-38.13080360867914
1739209740.044842;-45.120503652039325
1739209740.0448425;-35.57807855764607
1739209740.044843;-32.816014438256545
1739209740.0448434;-45.120503652039325
1739209740.044844;-38.13080360867914
1739209740.0448444;-35.57807855764607
1739209740.0448449;-33.981070128970906
1739209740.0448453;-38.13080360867914
1739209740.0448458;-38.13080360867914
1739209740.0448463;-38.13080360867914
1739209740.0448468;-45.120503652039325
1739209740.0448472;-38.13080360867914
1739209740.0448477;-45.120503652039325
1739209740.0448482;-45.120503652039325
1739209740.0448487;-33.981070128970956
1739209740.0448492;-38.13080360867914
1739209740.0448496;-38.13080360867914
1739209740.04485;-38.13080360867914
1739209740.0448503;-38.13080360867914
1739209740.0448508;-45.120503652039325
1739209740.0448513;-45.120503652039325
1739209740.0448518;-35.57807855764607
1739209740.0448523;-28.992665084841942
1739209740.0448527;-45.120503652039325
1739209740.0448532;-45.120503652039325
1739209740.0448537;-45.120503652039325
1739209740.0448542;-38.13080360867914
1739209740.0448546;-45.120503652039325
1739209740.044855;-45.120503652039325
1739209740.0448556;-35.57807855764607
1739209740.044856;-32.81601443825658
1739209740.0448565;-45.120503652039325
1739209740.044857;-45.120503652039325
1739209740.0448575;-35.57807855764607
1739209740.044858;-38.13080360867914
1739209740.0448585;-45.120503652039325
1739209740.044859;-45.120503652039325
1739209740.0448594;-45.120503652039325
1739209740.04486;-28.992665084841942
1739209740.0448604;-38.13080360867914
1739209740.0448608;-45.120503652039325
1739209740.0448613;-38.13080360867914
1739209740.0448618;-45.120503652039325
1739209740.0448623;-45.120503652039325
1739209740.0448627;-45.120503652039325
1739209740.0448632;-38.13080360867914
1739209740.0448637;-32.816014438256545
1739209740.044864;-38.13080360867914
1739209740.0448644;-33.981070128970906
1739209740.044865;-45.120503652039325
1739209740.0448654;-45.120503652039325
1739209740.0448658;-35.57807855764607
1739209740.0448663;-33.981070128970906
1739209740.0448668;-45.120503652039325
1739209740.0448673;-33.981070128970906
1739209740.0448678;-38.13080360867914
1739209740.0448682;-38.13080360867914
1739209740.0448687;-45.120503652039325
1739209740.0448692;-45.120503652039325
1739209740.0448697;-35.57807855764607
1739209740.0448701;-38.13080360867914
1739209740.0448706;-45.120503652039325
1739209740.044871;-45.120503652039325
1739209740.0448716;-33.981070128970906
1739209740.044872;-38.13080360867914
1739209740.0448725;-45.120503652039325
1739209740.044873;-45.120503652039325
1739209740.0448735;-38.13080360867914
1739209740.044874;-35.57807855764607
1739209740.0448744;-45.120503652039325
1739209740.044875;-31.141103565318915
1739209740.0448754;-33.981070128970906
1739209740.0448759;-38.13080360867914
1739209740.0448763;-45.120503652039325
1739209740.0448768;-45.120503652039325
1739209740.0448773;-38.13080360867914
1739209740.0448778;-33.981070128970906
1739209740.044878;-45.120503652039325
1739209740.0448785;-31.141103565318915
1739209740.044879;-35.57807855764607
1739209740.0448794;-38.13080360867914
1739209740.04488;-38.13080360867914
1739209740.0448804;-45.120503652039325
1739209740.0448809;-38.13080360867914
1739209740.0448813;-38.13080360867914
1739209740.0448818;-45.120503652039325
1739209740.0448823;-31.141103565318915
1739209740.0448828;-33.981070128970906
1739209740.0448833;-45.120503652039325
1739209740.0448837;-45.120503652039325
1739209740.0448842;-38.13080360867914
1739209740.0448847;-38.13080360867914
1739209740.0448852;-45.120503652039325
1739209740.0448856;-31.141103565318915
1739209740.044886;-33.981070128970906
1739209740.0448866;-38.13080360867914
1739209740.044887;-38.13080360867914
1739209740.0448875;-38.13080360867914
1739209740.044888;-38.13080360867914
1739209740.0448885;-35.57807855764607
1739209740.044889;-33.981070128970906
1739209740.0448895;-45.120503652039325
1739209740.04489;-33.981070128970906
1739209740.0448904;-28.992665084841942
1739209740.0448909;-45.120503652039325
1739209740.0448914;-45.120503652039325
1739209740.0448916;-38.13080360867914
1739209740.044892;-45.120503652039325
1739209740.0448925;-45.120503652039325
1739209740.044893;-38.13080360867914
1739209740.0448935;-38.13080360867914
1739209740.044894;-38.13080360867914
1739209740.0448945;-38.13080360867914
1739209740.044895;-45.120503652039325
1739209740.0448954;-45.120503652039325
1739209740.044896;-38.13080360867914
1739209740.0448964;-38.13080360867914
1739209740.0448968;-45.120503652039325
1739209740.0448973;-38.13080360867914
1739209740.0448978;-33.981070128970906
1739209740.0448983;-45.120503652039325
1739209740.0449014;-45.120503652039325
1739209740.0449045;-45.120503652039325
1739209740.0449076;-45.120503652039325
1739209740.0449107;-45.120503652039325
1739209740.044914;-45.120503652039325
1739209740.044917;-38.13080360867914
1739209740.0449202;-38.13080360867914
1739209740.0449233;-38.13080360867914
1739209740.0449264;-38.13080360867914
1739209740.0449295;-38.13080360867914
1739209740.0449326;-32.816014438256545
1739209740.0449357;-38.13080360867914
1739209740.044939;-45.120503652039325
1739209740.0449421;-45.120503652039325
1739209740.0449452;-45.120503652039325
1739209740.0449483;-38.13080360867914
1739209740.0449514;-38.13080360867914
1739209740.0449545;-45.120503652039325
1739209740.0449576;-38.13080360867914
1739209740.0449607;-33.981070128970906
1739209740.0449638;-45.120503652039325
1739209740.0449672;-38.13080360867914
1739209740.0449703;-38.13080360867914
1739209740.0449734;-38.13080360867914
1739209740.0449765;-45.120503652039325
1739209740.0449796;-45.120503652039325
1739209740.0449827;-38.13080360867914
1739209740.0449858;-45.120503652039325
1739209740.0449889;-32.816014438256545
1739209740.0449922;-35.57807855764607
1739209740.0449953;-45.120503652039325
1739209740.0449984;-35.57807855764607
1739209740.0450015;-38.13080360867914
1739209740.0450046;-45.120503652039325
1739209740.0450077;-38.13080360867914
1739209740.0450108;-38.13080360867914
1739209740.045014;-45.120503652039325
1739209740.045017;-38.13080360867914
1739209740.0450203;-35.57807855764607
1739209740.0450234;-38.13080360867914
1739209740.0450265;-45.120503652039325
1739209740.0450296;-45.120503652039325
1739209740.0450327;-38.13080360867914
1739209740.0450358;-45.120503652039325
1739209740.045039;-38.13080360867914
1739209740.045042;-45.120503652039325
1739209740.0450454;-45.120503652039325
1739209740.0450485;-45.120503652039325
1739209740.0450516;-45.120503652039325
1739209740.0450547;-45.120503652039325
1739209740.0450578;-45.120503652039325
1739209740.0450609;-38.13080360867914
1739209740.045064;-45.120503652039325
1739209740.045067;-38.13080360867914
1739209740.0450702;-35.57807855764607
1739209740.0450735;-38.13080360867914
1739209740.0450766;-45.120503652039325
1739209740.0450797;-45.120503652039325
1739209740.0450828;-45.120503652039325
1739209740.045086;-45.120503652039325
1739209740.045089;-38.13080360867914
1739209740.045092;-35.57807855764607
1739209740.0450952;-45.120503652039325
1739209740.0450983;-45.120503652039325
1739209740.0451016;-33.981070128970906
1739209740.0451047;-45.120503652039325
1739209740.0451078;-45.120503652039325
1739209740.045111;-33.981070128970906
1739209740.045114;-35.57807855764607
1739209740.0451171;-38.13080360867914
1739209740.0451202;-38.13080360867914
1739209740.0451233;-35.57807855764607
1739209740.0451267;-38.13080360867914
1739209740.0451298;-45.120503652039325
1739209740.0451329;-38.13080360867914
1739209740.045136;-38.13080360867914
1739209740.045139;-45.120503652039325
1739209740.0451422;-38.13080360867914
1739209740.0451453;-45.120503652039325
1739209740.0451484;-38.13080360867914
1739209740.0451515;-38.13080360867914
1739209740.0451548;-38.13080360867914
1739209740.045158;-38.13080360867914
1739209740.045161;-45.120503652039325
1739209740.045164;-45.120503652039325
1739209740.0451672;-45.120503652039325
1739209740.0451703;-45.120503652039325
1739209740.0451734;-33.981070128970906
1739209740.0451765;-38.13080360867914
1739209740.0451798;-45.120503652039325
1739209740.045183;-38.13080360867914
1739209740.045186;-45.120503652039325
1739209740.0451891;-45.120503652039325
1739209740.0451922;-38.13080360867914
1739209740.0451953;-38.13080360867914
1739209740.0451984;-45.120503652039325
1739209740.0452015;-45.120503652039325
1739209740.0452046;-38.13080360867914
1739209740.045208;-38.13080360867914
1739209740.045211;-35.57807855764607
1739209740.0452142;-33.981070128970906
1739209740.0452173;-38.13080360867914
1739209740.0452204;-45.120503652039325
1739209740.0452235;-45.120503652039325
1739209740.0452266;-38.13080360867914
1739209740.0452297;-38.13080360867914
1739209740.045233;-38.13080360867914
1739209740.045236;-38.13080360867914
1739209740.0452392;-38.13080360867914
1739209740.0452423;-38.13080360867914
1739209740.0452454;-38.13080360867914
1739209740.0452485;-33.981070128970906
1739209740.0452516;-38.13080360867914
1739209740.0452547;-45.120503652039325
1739209740.0452578;-45.120503652039325
1739209740.0452611;-38.13080360867914
1739209740.0452642;-38.13080360867914
1739209740.0452673;-38.13080360867914
1739209740.0452704;-33.981070128970906
1739209740.0452735;-31.141103565318915
1739209740.0452766;-38.13080360867914
1739209740.0452797;-38.13080360867914
1739209740.0452828;-38.13080360867914
1739209740.0452862;-38.13080360867914
1739209740.0452893;-38.13080360867914
1739209740.0452924;-45.120503652039325
1739209740.0452955;-35.57807855764607
1739209740.0452986;-45.120503652039325
1739209740.0453017;-45.120503652039325
1739209740.0453048;-35.57807855764607
1739209740.0453079;-33.981070128970906
1739209740.045311;-38.13080360867914
1739209740.0453143;-38.13080360867914
1739209740.0453174;-38.13080360867914
1739209740.0453205;-45.120503652039325
1739209740.0453236;-45.120503652039325
1739209740.0453267;-38.13080360867914
1739209740.0453298;-45.120503652039325
1739209740.045333;-38.13080360867914
1739209740.045336;-31.141103565318915
1739209740.0453393;-45.120503652039325
1739209740.0453424;-45.120503652039325
1739209740.0453455;-38.13080360867914
1739209740.0453486;-45.120503652039325
1739209740.0453517;-38.13080360867914
1739209740.0453548;-38.13080360867914
1739209740.045358;-38.13080360867914
1739209740.045361;-45.120503652039325
1739209740.0453641;-38.13080360867914
1739209740.0453675;-38.13080360867914
1739209740.0453706;-45.120503652039325
1739209740.0453737;-33.981070128970906
1739209740.0453768;-31.141103565318915
1739209740.0453799;-45.120503652039325
1739209740.045383;-45.120503652039325
1739209740.045386;-38.13080360867914
1739209740.0453892;-45.120503652039325
1739209740.0453925;-45.120503652039325
1739209740.0453956;-38.13080360867914
1739209740.0453987;-38.13080360867914
1739209740.0454018;-38.13080360867914
1739209740.045405;-45.120503652039325
1739209740.045408;-45.120503652039325
1739209740.045411;-45.120503652039325
1739209740.0454142;-45.120503652039325
1739209740.0454173;-33.981070128970906
1739209740.0454206;-38.13080360867914
1739209740.0454237;-38.13080360867914
1739209740.0454268;-28.992665084841942
1739209740.04543;-45.120503652039325
1739209740.045433;-45.120503652039325
1739209740.0454361;-38.13080360867914
1739209740.0454392;-38.13080360867914
1739209740.0454423;-45.120503652039325
1739209740.0454457;-45.120503652039325
1739209740.0454488;-38.13080360867914
1739209740.0454519;-32.81601443825658
1739209740.045455;-33.981070128970906
1739209740.045458;-35.57807855764607
1739209740.0454612;-38.13080360867914
1739209740.0454643;-38.13080360867914
1739209740.0454674;-32.816014438256545
1739209740.0454705;-45.120503652039325
1739209740.0454738;-38.13080360867914
1739209740.045477;-28.992665084841942
1739209740.04548;-38.13080360867914
1739209740.045483;-45.120503652039325
1739209740.0454862;-38.13080360867914
1739209740.0454893;-32.816014438256545
1739209740.0454924;-45.120503652039325
1739209740.0454955;-45.120503652039325
1739209740.0454988;-45.120503652039325
1739209740.045502;-45.120503652039325
1739209740.045505;-45.120503652039325
1739209740.0455081;-45.120503652039325
1739209740.0455112;-45.120503652039325
1739209740.0455143;-45.120503652039325
1739209740.0455174;-38.13080360867914
1739209740.0455205;-38.13080360867914
1739209740.0455236;-35.57807855764607
1739209740.045527;-38.13080360867914
1739209740.04553;-38.13080360867914
1739209740.0455332;-38.13080360867914
1739209740.0455363;-45.120503652039325
1739209740.0455394;-38.13080360867914
1739209740.0455425;-38.13080360867914
1739209740.0455456;-45.120503652039325
1739209740.0455487;-38.13080360867914
1739209740.0455518;-38.13080360867914
1739209740.045555;-45.120503652039325
1739209740.0455582;-35.57807855764607
1739209740.0455613;-38.13080360867914
1739209740.0455644;-45.120503652039325
1739209740.0455675;-45.120503652039325
1739209740.0455706;-45.120503652039325
1739209740.0455737;-33.981070128970906
1739209740.0455768;-38.13080360867914
1739209740.0455801;-45.120503652039325
1739209740.0455832;-32.816014438256545
1739209740.0455863;-38.13080360867914
1739209740.0455894;-45.120503652039325
1739209740.0455925;-38.13080360867914
1739209740.0455956;-38.13080360867914
1739209740.0455987;-38.13080360867914
1739209740.0456018;-31.141103565318893
1739209740.045605;-35.57807855764607
1739209740.0456083;-33.981070128970906
1739209740.0456114;-45.120503652039325
1739209740.0456145;-35.57807855764607
1739209740.0456176;-35.57807855764607
1739209740.0456207;-38.13080360867914
1739209740.0456238;-32.816014438256545
1739209740.0456269;-35.57807855764607
1739209740.04563;-45.120503652039325
1739209740.0456333;-45.120503652039325
1739209740.0456364;-38.13080360867914
1739209740.0456395;-45.120503652039325
1739209740.0456426;-45.120503652039325
1739209740.0456457;-32.816014438256545
1739209740.0456488;-45.120503652039325
1739209740.045652;-31.141103565318893
1739209740.045655;-31.141103565318893
1739209740.045658;-45.120503652039325
1739209740.0456614;-33.981070128970906
1739209740.0456645;-45.120503652039325
1739209740.0456676;-45.120503652039325
1739209740.0456707;-45.120503652039325
1739209740.0456738;-38.13080360867914
1739209740.045677;-45.120503652039325
1739209740.04568;-45.120503652039325
1739209740.0456831;-38.13080360867914
1739209740.0456865;-45.120503652039325
1739209740.0456896;-45.120503652039325
1739209740.0456927;-45.120503652039325
1739209740.0456958;-45.120503652039325
1739209740.045699;-45.120503652039325
1739209740.045702;-38.13080360867914
1739209740.045705;-38.13080360867914
1739209740.0457082;-45.120503652039325
1739209740.0457113;-45.120503652039325
1739209740.0457146;-45.120503652039325
1739209740.0457177;-38.13080360867914
1739209740.0457208;-38.13080360867914
1739209740.045724;-45.120503652039325
1739209740.045727;-38.13080360867914
1739209740.04573;-35.57807855764607
1739209740.0457332;-45.120503652039325
1739209740.0457363;-45.120503652039325
1739209740.0457397;-35.57807855764607
1739209740.0457428;-30.49652367304973
1739209740.0457458;-38.13080360867914
1739209740.045749;-45.120503652039325
1739209740.045752;-38.13080360867914
1739209740.0457551;-45.120503652039325
1739209740.0457582;-45.120503652039325
1739209740.0457613;-45.120503652039325
1739209740.0457644;-38.13080360867914
1739209740.0457678;-33.981070128970906
1739209740.045771;-38.13080360867914
1739209740.045774;-38.13080360867914
1739209740.045777;-38.13080360867914
1739209740.0457802;-32.816014438256545
1739209740.0457833;-45.120503652039325
1739209740.0457864;-45.120503652039325
1739209740.0457895;-45.120503652039325
1739209740.0457928;-38.13080360867914
1739209740.045796;-33.981070128970906
1739209740.045799;-33.981070128970906
1739209740.045802;-45.120503652039325
1739209740.0458052;-45.120503652039325
1739209740.0458083;-38.13080360867914
1739209740.0458114;-45.120503652039325
1739209740.0458145;-45.120503652039325
1739209740.0458176;-45.120503652039325
1739209740.045821;-38.13080360867914
1739209740.045824;-38.13080360867914
1739209740.0458272;-45.120503652039325
1739209740.0458302;-45.120503652039325
1739209740.0458333;-35.57807855764607
1739209740.0458364;-35.57807855764607
1739209740.0458395;-45.120503652039325
1739209740.0458426;-38.13080360867914
1739209740.045846;-33.981070128970906
1739209740.045849;-45.120503652039325
1739209740.0458522;-45.120503652039325
1739209740.0458553;-45.120503652039325
1739209740.0458584;-38.13080360867914
1739209740.0458615;-45.120503652039325
1739209740.0458646;-45.120503652039325
1739209740.0458677;-33.981070128970906
1739209740.0458708;-38.13080360867914
1739209740.045874;-38.13080360867914
1739209740.0458772;-45.120503652039325
1739209740.0458803;-45.120503652039325
1739209740.0458834;-45.120503652039325
1739209740.0458865;-38.13080360867914
1739209740.0458896;-35.57807855764607
1739209740.0458927;-38.13080360867914
1739209740.0458958;-45.120503652039325
1739209740.045899;-38.13080360867914
1739209740.0459023;-35.57807855764607
1739209740.0459054;-32.816014438256545
1739209740.0459085;-33.981070128970906
1739209740.0459116;-45.120503652039325
1739209740.0459146;-45.120503652039325
1739209740.0459177;-45.120503652039325
1739209740.0459208;-45.120503652039325
1739209740.045924;-45.120503652039325
1739209740.0459273;-45.120503652039325
1739209740.0459304;-45.120503652039325
1739209740.0459335;-38.13080360867914
1739209740.0459366;-35.57807855764607
1739209740.0459397;-38.13080360867914
1739209740.0459428;-45.120503652039325
1739209740.045946;-45.120503652039325
1739209740.045949;-38.13080360867914
1739209740.045952;-35.57807855764607
1739209740.0459554;-35.57807855764607
1739209740.0459585;-31.141103565318915
1739209740.0459616;-38.13080360867914
1739209740.0459647;-38.13080360867914
1739209740.0459678;-33.981070128970906
1739209740.045971;-38.13080360867914
1739209740.045974;-38.13080360867914
1739209740.045977;-45.120503652039325
1739209740.0459805;-45.120503652039325
1739209740.0459836;-38.13080360867914
1739209740.0459867;-38.13080360867914
1739209740.0459898;-38.13080360867914
1739209740.0459929;-38.13080360867914
1739209740.045996;-38.13080360867914
1739209740.045999;-45.120503652039325
1739209740.0460021;-45.120503652039325
1739209740.0460052;-45.120503652039325
1739209740.0460086;-30.49652367304973
1739209740.0460117;-38.13080360867914
1739209740.0460148;-45.120503652039325
1739209740.046018;-35.57807855764607
1739209740.046021;-38.13080360867914
1739209740.046024;-38.13080360867914
1739209740.0460272;-38.13080360867914
1739209740.0460303;-45.120503652039325
1739209740.0460336;-45.120503652039325
1739209740.0460367;-38.13080360867914
1739209740.0460398;-38.13080360867914
1739209740.046043;-38.13080360867914
1739209740.046046;-45.120503652039325
1739209740.046049;-45.120503652039325
1739209740.0460522;-35.57807855764607
1739209740.0460553;-38.13080360867914
1739209740.0460584;-45.120503652039325
1739209740.0460618;-45.120503652039325
1739209740.0460649;-45.120503652039325
1739209740.046068;-38.13080360867914
1739209740.046071;-38.13080360867914
1739209740.0460742;-45.120503652039325
1739209740.0460773;-33.981070128970906
1739209740.0460804;-45.120503652039325
1739209740.0460835;-38.13080360867914
1739209740.0460868;-45.120503652039325
1739209740.04609;-38.13080360867914
1739209740.046093;-38.13080360867914
1739209740.046096;-45.120503652039325
1739209740.0460992;-33.981070128970906
1739209740.0461023;-45.120503652039325
1739209740.0461054;-45.120503652039325
1739209740.0461085;-45.120503652039325
1739209740.0461116;-45.120503652039325
1739209740.046115;-32.816014438256545
1739209740.046118;-35.57807855764607
1739209740.0461211;-32.816014438256545
1739209740.0461242;-38.13080360867914
1739209740.0461273;-38.13080360867914
1739209740.0461304;-45.120503652039325
1739209740.0461335;-32.816014438256545
1739209740.0461366;-32.816014438256545
1739209740.04614;-45.120503652039325
1739209740.046143;-45.120503652039325
1739209740.0461462;-38.13080360867914
1739209740.0461493;-35.57807855764607
1739209740.0461524;-38.13080360867914
1739209740.0461555;-38.13080360867914
1739209740.0461586;-45.120503652039325
1739209740.0461617;-45.120503652039325
1739209740.0461648;-45.120503652039325
1739209740.046168;-45.120503652039325
1739209740.0461712;-35.57807855764607
1739209740.0461743;-35.57807855764607
1739209740.0461774;-38.13080360867914
1739209740.0461805;-45.120503652039325
1739209740.0461836;-28.21854285175415
1739209740.0461867;-31.141103565318893
1739209740.0461898;-45.120503652039325
1739209740.0461931;-45.120503652039325
1739209740.0461962;-35.57807855764607
1739209740.0461993;-35.57807855764607
1739209740.0462024;-45.120503652039325
1739209740.0462055;-38.13080360867914
1739209740.0462086;-45.120503652039325
1739209740.0462117;-45.120503652039325
1739209740.0462148;-38.13080360867914
1739209740.046218;-38.13080360867914
1739209740.0462213;-38.13080360867914
1739209740.0462244;-45.120503652039325
1739209740.0462275;-38.13080360867914
1739209740.0462306;-45.120503652039325
1739209740.0462337;-26.991370085610736
1739209740.0462368;-27.8777449560314
1739209740.0462399;-45.120503652039325
1739209740.046243;-45.120503652039325
1739209740.0462463;-29.438486411369333
1739209740.0462494;-31.141103565318893
1739209740.0462525;-45.120503652039325
1739209740.0462556;-38.13080360867914
1739209740.0462587;-45.120503652039325
1739209740.0462618;-45.120503652039325
1739209740.046265;-38.13080360867914
1739209740.046268;-38.13080360867914
1739209740.046271;-45.120503652039325
1739209740.0462744;-45.120503652039325
1739209740.0462775;-45.120503652039325
1739209740.0462806;-45.120503652039325
1739209740.0462837;-35.57807855764607
1739209740.0462868;-38.13080360867914
1739209740.04629;-45.120503652039325
1739209740.046293;-45.120503652039325
1739209740.0462961;-38.13080360867914
1739209740.0462995;-33.981070128970906
1739209740.0463026;-38.13080360867914
1739209740.0463057;-38.13080360867914
1739209740.0463088;-35.57807855764607
1739209740.0463119;-35.57807855764607
1739209740.046315;-45.120503652039325
1739209740.046318;-45.120503652039325
1739209740.0463212;-38.13080360867914
1739209740.0463243;-38.13080360867914
1739209740.0463276;-45.120503652039325
1739209740.0463307;-45.120503652039325
1739209740.0463338;-45.120503652039325
1739209740.046337;-38.13080360867914
1739209740.04634;-45.120503652039325
1739209740.046343;-45.120503652039325
1739209740.0463462;-33.981070128970906
1739209740.0463493;-45.120503652039325
1739209740.0463524;-45.120503652039325
1739209740.0463557;-45.120503652039325
1739209740.0463588;-38.13080360867914
1739209740.046362;-31.141103565318915
1739209740.046365;-35.57807855764607
1739209740.0463681;-38.13080360867914
1739209740.0463712;-38.13080360867914
1739209740.0463743;-35.57807855764607
1739209740.0463774;-33.981070128970906
1739209740.0463808;-45.120503652039325
1739209740.0463839;-45.120503652039325
1739209740.046387;-32.81601443825658
1739209740.04639;-30.49652367304973
1739209740.0463932;-38.13080360867914
1739209740.0463963;-45.120503652039325
1739209740.0463994;-38.13080360867914
1739209740.0464025;-38.13080360867914
1739209740.0464056;-45.120503652039325
1739209740.046409;-45.120503652039325
1739209740.046412;-28.992665084841942
1739209740.046415;-45.120503652039325
1739209740.0464182;-45.120503652039325
1739209740.0464213;-45.120503652039325
1739209740.0464244;-35.57807855764607
1739209740.0464275;-30.49652367304973
1739209740.0464306;-38.13080360867914
1739209740.046434;-45.120503652039325
1739209740.046437;-31.14110356531892
1739209740.0464401;-38.13080360867914
1739209740.0464432;-38.13080360867914
1739209740.0464463;-45.120503652039325
1739209740.0464494;-38.13080360867914
1739209740.0464525;-45.120503652039325
1739209740.0464556;-38.13080360867914
1739209740.0464587;-45.120503652039325
1739209740.046462;-38.13080360867914
1739209740.0464652;-38.13080360867914
1739209740.0464683;-45.120503652039325
1739209740.0464714;-45.120503652039325
1739209740.0464745;-38.13080360867914
1739209740.0464776;-35.57807855764607
1739209740.0464807;-38.13080360867914
1739209740.0464838;-45.120503652039325
1739209740.046487;-38.13080360867914
1739209740.0464902;-38.13080360867914
1739209740.0464933;-38.13080360867914
1739209740.0464964;-45.120503652039325
1739209740.0464995;-38.13080360867914
1739209740.0465026;-38.13080360867914
1739209740.0465057;-45.120503652039325
1739209740.0465088;-45.120503652039325
1739209740.046512;-45.120503652039325
1739209740.0465152;-38.13080360867914
1739209740.0465183;-38.13080360867914
1739209740.0465214;-35.57807855764607
1739209740.0465245;-35.57807855764607
1739209740.0465276;-45.120503652039325
1739209740.0465307;-45.120503652039325
1739209740.0465338;-38.13080360867914
1739209740.046537;-38.13080360867914
1739209740.0465403;-45.120503652039325
1739209740.0465434;-45.120503652039325
1739209740.0465465;-35.57807855764607
1739209740.0465496;-31.141103565318915
1739209740.0465527;-38.13080360867914
1739209740.0465558;-38.13080360867914
1739209740.0465589;-38.13080360867914
1739209740.046562;-38.13080360867914
1739209740.046565;-45.120503652039325
1739209740.0465684;-45.120503652039325
1739209740.0465715;-45.120503652039325
1739209740.0465746;-45.120503652039325
1739209740.0465777;-45.120503652039325
1739209740.0465808;-33.981070128970906
1739209740.046584;-33.981070128970906
1739209740.046587;-33.981070128970906
1739209740.04659;-33.981070128970906
1739209740.0465934;-38.13080360867914
1739209740.0465965;-38.13080360867914
1739209740.0465996;-45.120503652039325
1739209740.0466027;-35.57807855764607
1739209740.0466058;-45.120503652039325
1739209740.046609;-38.13080360867914
1739209740.046612;-32.816014438256545
1739209740.0466151;-45.120503652039325
1739209740.0466182;-38.13080360867914
1739209740.0466216;-45.120503652039325
1739209740.0466247;-45.120503652039325
1739209740.0466278;-45.120503652039325
1739209740.0466309;-45.120503652039325
1739209740.046634;-45.120503652039325
1739209740.046637;-45.120503652039325
1739209740.0466402;-33.981070128970906
1739209740.0466433;-35.57807855764607
1739209740.0466466;-45.120503652039325
1739209740.0466497;-45.120503652039325
1739209740.0466528;-32.816014438256545
1739209740.046656;-35.57807855764607
1739209740.046659;-45.120503652039325
1739209740.046662;-38.13080360867914
1739209740.0466652;-38.13080360867914
1739209740.0466683;-38.13080360867914
1739209740.0466714;-45.120503652039325
1739209740.0466747;-45.120503652039325
1739209740.0466778;-45.120503652039325
1739209740.046681;-38.13080360867914
1739209740.046684;-38.13080360867914
1739209740.0466871;-45.120503652039325
1739209740.0466902;-45.120503652039325
1739209740.0466933;-45.120503652039325
1739209740.0466964;-45.120503652039325
1739209740.0466995;-45.120503652039325
1739209740.0467029;-38.13080360867914
1739209740.046706;-45.120503652039325
1739209740.046709;-35.57807855764607
1739209740.0467122;-33.981070128970906
1739209740.0467153;-31.141103565318915
1739209740.0467184;-38.13080360867914
1739209740.0467215;-45.120503652039325
1739209740.0467246;-38.13080360867914
1739209740.046728;-45.120503652039325
1739209740.046731;-45.120503652039325
1739209740.046734;-45.120503652039325
1739209740.0467372;-45.120503652039325
1739209740.0467403;-45.120503652039325
1739209740.0467434;-45.120503652039325
