CAN Message; 0x1a7:00009bd8d03d7afc
1739209612.2817376;-45.120503652039325
1739209612.2817426;-38.13080360867914
1739209612.2817476;-45.120503652039325
1739209612.2817523;-45.120503652039325
1739209612.2817574;-35.57807855764607
1739209612.2817624;-38.13080360867914
1739209612.2817674;-45.120503652039325
1739209612.2817724;-38.13080360867914
1739209612.2817771;-35.57807855764607
1739209612.2817822;-45.120503652039325
1739209612.2817872;-45.120503652039325
1739209612.2817922;-45.120503652039325
1739209612.281797;-45.120503652039325
1739209612.281802;-45.120503652039325
1739209612.281807;-32.816014438256545
1739209612.281812;-38.13080360867914
1739209612.281817;-38.13080360867914
1739209612.2818217;-38.13080360867914
1739209612.2818267;-38.13080360867914
1739209612.2818317;-33.981070128970906
1739209612.2818367;-45.120503652039325
1739209612.2818415;-38.13080360867914
1739209612.2818465;-38.13080360867914
1739209612.2818515;-45.120503652039325
1739209612.2818565;-45.120503652039325
1739209612.2818615;-38.13080360867914
1739209612.2818663;-38.13080360867914
1739209612.2818713;-35.57807855764607
1739209612.2818763;-45.120503652039325
1739209612.2818813;-38.13080360867914
1739209612.2818863;-35.57807855764607
1739209612.281891;-38.13080360867914
1739209612.281896;-45.120503652039325
1739209612.2819011;-33.981070128970906
1739209612.2819061;-33.981070128970906
1739209612.281911;-31.141103565318915
1739209612.281916;-45.120503652039325
1739209612.281921;-38.13080360867914
1739209612.281926;-45.120503652039325
1739209612.281931;-38.13080360867914
1739209612.2819357;-38.13080360867914
1739209612.2819407;-38.13080360867914
1739209612.2819457;-45.120503652039325
1739209612.2819507;-32.816014438256545
1739209612.2819557;-38.13080360867914
1739209612.2819605;-35.57807855764607
1739209612.2819655;-45.120503652039325
1739209612.2819705;-38.13080360867914
1739209612.2819755;-38.13080360867914
1739209612.2819803;-38.13080360867914
1739209612.2819853;-38.13080360867914
1739209612.2819903;-31.141103565318915
1739209612.2819953;-38.13080360867914
1739209612.2820003;-38.13080360867914
1739209612.282005;-45.120503652039325
1739209612.28201;-38.13080360867914
1739209612.282015;-35.57807855764607
1739209612.28202;-38.13080360867914
1739209612.2820249;-38.13080360867914
1739209612.2820299;-31.141103565318915
1739209612.2820349;-32.816014438256545
1739209612.2820399;-35.57807855764607
1739209612.282045;-38.13080360867914
1739209612.2820497;-45.120503652039325
1739209612.2820547;-45.120503652039325
1739209612.2820597;-38.13080360867914
1739209612.2820647;-38.13080360867914
1739209612.2820697;-38.13080360867914
1739209612.2820745;-45.120503652039325
1739209612.2820795;-45.120503652039325
1739209612.2820845;-38.13080360867914
1739209612.2820895;-45.120503652039325
1739209612.2820942;-32.816014438256545
1739209612.2820992;-45.120503652039325
1739209612.2821043;-38.13080360867914
1739209612.2821093;-31.141103565318915
1739209612.2821143;-45.120503652039325
1739209612.282119;-45.120503652039325
1739209612.282124;-38.13080360867914
1739209612.282129;-38.13080360867914
1739209612.282134;-38.13080360867914
1739209612.282139;-38.13080360867914
1739209612.2821438;-38.13080360867914
1739209612.2821488;-28.992665084841942
1739209612.2821538;-38.13080360867914
1739209612.2821589;-45.120503652039325
1739209612.2821636;-45.120503652039325
1739209612.2821686;-38.13080360867914
1739209612.2821736;-45.120503652039325
1739209612.2821786;-45.120503652039325
1739209612.2821836;-45.120503652039325
1739209612.2821884;-32.816014438256545
1739209612.2821934;-33.981070128970906
1739209612.2821984;-38.13080360867914
1739209612.2822034;-45.120503652039325
1739209612.2822084;-45.120503652039325
1739209612.2822132;-32.816014438256545
1739209612.2822182;-45.120503652039325
1739209612.2822232;-45.120503652039325
1739209612.2822282;-31.141103565318915
1739209612.282233;-32.816014438256545
1739209612.282238;-38.13080360867914
1739209612.282243;-38.13080360867914
1739209612.282248;-45.120503652039325
1739209612.282253;-35.57807855764607
1739209612.2822578;-38.13080360867914
1739209612.2822628;-45.120503652039325
1739209612.2822678;-45.120503652039325
1739209612.2822728;-45.120503652039325
1739209612.2822776;-45.120503652039325
1739209612.2822826;-45.120503652039325
1739209612.2822876;-38.13080360867914
1739209612.2822926;-35.57807855764607
1739209612.2822976;-38.13080360867914
1739209612.2823024;-38.13080360867914
1739209612.2823074;-45.120503652039325
1739209612.2823124;-45.120503652039325
1739209612.2823174;-38.13080360867914
1739209612.2823224;-35.57807855764607
1739209612.2823272;-38.13080360867914
1739209612.2823322;-38.13080360867914
1739209612.2823372;-35.57807855764607
1739209612.2823422;-38.13080360867914
1739209612.282347;-45.120503652039325
1739209612.282352;-38.13080360867914
1739209612.282357;-38.13080360867914
1739209612.282362;-38.13080360867914
1739209612.282367;-38.13080360867914
1739209612.2823718;-45.120503652039325
1739209612.2823768;-38.13080360867914
1739209612.2823818;-38.13080360867914
1739209612.2823868;-45.120503652039325
1739209612.2823918;-45.120503652039325
1739209612.2823966;-33.981070128970906
1739209612.2824016;-35.57807855764607
1739209612.2824066;-38.13080360867914
1739209612.2824116;-32.816014438256545
1739209612.2824163;-38.13080360867914
1739209612.2824214;-45.120503652039325
1739209612.2824264;-33.981070128970906
1739209612.2824314;-38.13080360867914
1739209612.2824364;-45.120503652039325
1739209612.2824411;-45.120503652039325
1739209612.2824461;-45.120503652039325
1739209612.2824512;-45.120503652039325
1739209612.2824562;-45.120503652039325
1739209612.2824612;-45.120503652039325
1739209612.282466;-38.13080360867914
1739209612.282471;-38.13080360867914
1739209612.282476;-38.13080360867914
1739209612.282481;-45.120503652039325
1739209612.2824857;-38.13080360867914
1739209612.2824907;-35.57807855764607
1739209612.2824957;-38.13080360867914
1739209612.2825007;-45.120503652039325
1739209612.2825058;-38.13080360867914
1739209612.2825105;-32.816014438256545
1739209612.2825155;-38.13080360867914
1739209612.2825205;-45.120503652039325
1739209612.2825255;-45.120503652039325
1739209612.2825303;-38.13080360867914
1739209612.2825353;-38.13080360867914
1739209612.2825403;-45.120503652039325
1739209612.2825453;-45.120503652039325
1739209612.2825503;-45.120503652039325
1739209612.282555;-38.13080360867914
1739209612.28256;-35.57807855764607
1739209612.282565;-38.13080360867914
1739209612.2825701;-38.13080360867914
1739209612.2825751;-45.120503652039325
1739209612.28258;-45.120503652039325
1739209612.282585;-38.13080360867914
1739209612.28259;-30.49652367304973
1739209612.282595;-38.13080360867914
1739209612.2825997;-45.120503652039325
1739209612.2826047;-38.13080360867914
1739209612.2826097;-33.981070128970906
1739209612.2826147;-31.141103565318915
1739209612.2826197;-45.120503652039325
1739209612.2826245;-45.120503652039325
1739209612.2826295;-38.13080360867914
1739209612.2826345;-38.13080360867914
1739209612.2826395;-45.120503652039325
1739209612.2826445;-38.13080360867914
1739209612.2826493;-45.120503652039325
1739209612.2826543;-45.120503652039325
1739209612.2826593;-38.13080360867914
1739209612.2826643;-45.120503652039325
1739209612.282669;-45.120503652039325
1739209612.282674;-35.57807855764607
1739209612.282679;-35.57807855764607
1739209612.282684;-45.120503652039325
1739209612.282689;-35.57807855764607
1739209612.2826939;-38.13080360867914
1739209612.2826989;-45.120503652039325
1739209612.2827039;-38.13080360867914
1739209612.282709;-30.49652367304973
1739209612.282714;-33.981070128970906
1739209612.2827187;-35.57807855764607
1739209612.2827237;-45.120503652039325
1739209612.2827287;-45.120503652039325
1739209612.2827337;-45.120503652039325
1739209612.2827384;-45.120503652039325
1739209612.2827435;-38.13080360867914
1739209612.2827485;-38.13080360867914
1739209612.2827535;-35.57807855764607
1739209612.2827585;-45.120503652039325
1739209612.2827632;-38.13080360867914
1739209612.2827682;-35.57807855764607
1739209612.2827733;-38.13080360867914
1739209612.2827783;-45.120503652039325
1739209612.282783;-38.13080360867914
1739209612.282788;-30.49652367304973
1739209612.282793;-28.992665084841942
1739209612.282798;-38.13080360867914
1739209612.282803;-38.13080360867914
1739209612.2828078;-38.13080360867914
1739209612.2828128;-38.13080360867914
1739209612.2828178;-38.13080360867914
1739209612.2828228;-38.13080360867914
1739209612.2828279;-38.13080360867914
1739209612.2828326;-35.57807855764607
1739209612.2828376;-38.13080360867914
1739209612.2828426;-45.120503652039325
1739209612.2828476;-38.13080360867914
1739209612.2828524;-38.13080360867914
1739209612.2828574;-33.981070128970906
1739209612.2828624;-45.120503652039325
1739209612.2828674;-33.981070128970906
1739209612.2828724;-28.992665084841942
1739209612.2828772;-45.120503652039325
1739209612.2828822;-38.13080360867914
1739209612.2828872;-38.13080360867914
1739209612.2828922;-38.13080360867914
1739209612.2828972;-38.13080360867914
1739209612.282902;-38.13080360867914
1739209612.282907;-45.120503652039325
1739209612.282912;-31.141103565318915
1739209612.282917;-31.141103565318893
1739209612.2829218;-38.13080360867914
1739209612.2829268;-45.120503652039325
1739209612.2829318;-38.13080360867914
1739209612.2829368;-35.57807855764607
1739209612.2829418;-38.13080360867914
1739209612.2829466;-45.120503652039325
1739209612.2829516;-45.120503652039325
1739209612.2829566;-45.120503652039325
1739209612.2829616;-38.13080360867914
1739209612.2829664;-35.57807855764607
1739209612.2829714;-45.120503652039325
1739209612.2829764;-45.120503652039325
1739209612.2829814;-45.120503652039325
1739209612.2829864;-38.13080360867914
1739209612.2829912;-31.141103565318915
1739209612.2829962;-45.120503652039325
1739209612.2830012;-38.13080360867914
1739209612.2830062;-38.13080360867914
1739209612.2830112;-38.13080360867914
1739209612.283016;-35.57807855764607
1739209612.283021;-38.13080360867914
1739209612.283026;-45.120503652039325
1739209612.283031;-28.58837851428586
1739209612.2830358;-35.57807855764607
1739209612.2830408;-38.13080360867914
1739209612.2830458;-38.13080360867914
1739209612.2830508;-38.13080360867914
1739209612.2830558;-38.13080360867914
1739209612.2830606;-45.120503652039325
1739209612.2830656;-38.13080360867914
1739209612.2830706;-33.981070128970906
1739209612.2830756;-45.120503652039325
1739209612.2830806;-45.120503652039325
1739209612.2830853;-45.120503652039325
1739209612.2830904;-45.120503652039325
1739209612.2830954;-45.120503652039325
1739209612.2831004;-45.120503652039325
1739209612.2831051;-45.120503652039325
1739209612.2831101;-33.981070128970906
1739209612.2831151;-45.120503652039325
1739209612.2831202;-38.13080360867914
1739209612.2831252;-38.13080360867914
1739209612.28313;-32.816014438256545
1739209612.283135;-33.981070128970906
1739209612.28314;-45.120503652039325
1739209612.283145;-38.13080360867914
1739209612.28315;-33.981070128970906
1739209612.2831547;-45.120503652039325
1739209612.2831597;-38.13080360867914
1739209612.2831647;-45.120503652039325
1739209612.2831697;-38.13080360867914
1739209612.2831745;-45.120503652039325
1739209612.2831795;-45.120503652039325
1739209612.2831845;-45.120503652039325
1739209612.2831895;-45.120503652039325
1739209612.2831945;-35.57807855764607
1739209612.2831993;-38.13080360867914
1739209612.2832043;-45.120503652039325
1739209612.2832093;-38.13080360867914
1739209612.2832143;-35.57807855764607
1739209612.283219;-45.120503652039325
1739209612.283224;-45.120503652039325
1739209612.283229;-38.13080360867914
1739209612.2832341;-45.120503652039325
1739209612.2832391;-45.120503652039325
1739209612.283244;-35.57807855764607
1739209612.283249;-45.120503652039325
1739209612.283254;-45.120503652039325
1739209612.283259;-45.120503652039325
1739209612.283264;-45.120503652039325
1739209612.2832687;-45.120503652039325
1739209612.2832737;-45.120503652039325
1739209612.2832787;-38.13080360867914
1739209612.2832837;-35.57807855764607
1739209612.2832885;-32.816014438256545
1739209612.2832935;-38.13080360867914
1739209612.2832985;-45.120503652039325
1739209612.2833035;-35.57807855764607
1739209612.2833085;-38.13080360867914
1739209612.2833133;-32.816014438256545
1739209612.2833183;-38.13080360867914
1739209612.2833233;-35.57807855764607
1739209612.2833283;-38.13080360867914
1739209612.2833333;-38.13080360867914
1739209612.283338;-38.13080360867914
1739209612.283343;-35.57807855764607
1739209612.283348;-38.13080360867914
1739209612.283353;-45.120503652039325
1739209612.2833579;-38.13080360867914
1739209612.2833629;-38.13080360867914
1739209612.2833679;-38.13080360867914
1739209612.2833729;-45.120503652039325
1739209612.283378;-45.120503652039325
1739209612.2833827;-38.13080360867914
1739209612.2833877;-38.13080360867914
1739209612.2833927;-32.816014438256545
1739209612.2833977;-35.57807855764607
1739209612.2834027;-45.120503652039325
1739209612.2834074;-45.120503652039325
1739209612.2834125;-32.816014438256545
1739209612.2834175;-45.120503652039325
1739209612.2834225;-45.120503652039325
1739209612.2834272;-45.120503652039325
1739209612.2834322;-45.120503652039325
1739209612.2834373;-45.120503652039325
1739209612.2834423;-45.120503652039325
1739209612.2834473;-45.120503652039325
1739209612.283452;-45.120503652039325
1739209612.283457;-38.13080360867914
1739209612.283462;-45.120503652039325
1739209612.283467;-45.120503652039325
1739209612.2834718;-38.13080360867914
1739209612.2834768;-45.120503652039325
1739209612.2834818;-45.120503652039325
1739209612.2834868;-38.13080360867914
1739209612.2834918;-35.57807855764607
1739209612.2834966;-38.13080360867914
1739209612.2835016;-45.120503652039325
1739209612.2835066;-45.120503652039325
1739209612.2835116;-28.58837851428586
1739209612.2835166;-35.57807855764607
1739209612.2835214;-38.13080360867914
1739209612.2835264;-45.120503652039325
1739209612.2835314;-45.120503652039325
1739209612.2835364;-38.13080360867914
1739209612.2835412;-45.120503652039325
1739209612.2835462;-45.120503652039325
1739209612.2835512;-38.13080360867914
1739209612.2835562;-38.13080360867914
1739209612.2835612;-32.816014438256545
1739209612.283566;-45.120503652039325
1739209612.283571;-45.120503652039325
1739209612.283576;-38.13080360867914
1739209612.283581;-32.816014438256545
1739209612.283586;-38.13080360867914
1739209612.2835908;-27.8777449560314
1739209612.2835958;-38.13080360867914
1739209612.2836008;-45.120503652039325
1739209612.2836058;-38.13080360867914
1739209612.2836106;-38.13080360867914
1739209612.2836156;-35.57807855764607
1739209612.2836206;-38.13080360867914
1739209612.2836256;-45.120503652039325
1739209612.2836306;-45.120503652039325
1739209612.2836354;-45.120503652039325
1739209612.2836404;-45.120503652039325
1739209612.2836454;-38.13080360867914
1739209612.2836504;-38.13080360867914
1739209612.2836552;-45.120503652039325
1739209612.2836602;-38.13080360867914
1739209612.2836652;-38.13080360867914
1739209612.2836702;-38.13080360867914
1739209612.2836752;-45.120503652039325
1739209612.28368;-38.13080360867914
1739209612.283685;-38.13080360867914
1739209612.28369;-45.120503652039325
1739209612.283695;-45.120503652039325
1739209612.2837;-45.120503652039325
1739209612.2837048;-45.120503652039325
1739209612.2837098;-28.992665084841942
1739209612.2837148;-28.992665084841942
1739209612.2837198;-38.13080360867914
1739209612.2837245;-45.120503652039325
1739209612.2837296;-38.13080360867914
1739209612.2837346;-35.57807855764607
1739209612.2837396;-45.120503652039325
1739209612.2837446;-35.57807855764607
1739209612.2837493;-38.13080360867914
1739209612.2837543;-35.57807855764607
1739209612.2837594;-38.13080360867914
1739209612.2837644;-38.13080360867914
1739209612.2837694;-45.120503652039325
1739209612.2837741;-45.120503652039325
1739209612.2837791;-45.120503652039325
1739209612.2837842;-45.120503652039325
1739209612.2837892;-38.13080360867914
1739209612.283794;-32.816014438256545
1739209612.283799;-32.816014438256545
1739209612.283804;-45.120503652039325
1739209612.283809;-45.120503652039325
1739209612.283814;-45.120503652039325
1739209612.2838187;-38.13080360867914
1739209612.2838237;-38.13080360867914
1739209612.2838287;-45.120503652039325
1739209612.2838337;-45.120503652039325
1739209612.2838387;-32.816014438256545
1739209612.2838435;-45.120503652039325
1739209612.2838485;-38.13080360867914
1739209612.2838535;-33.981070128970906
1739209612.2838585;-45.120503652039325
1739209612.2838633;-38.13080360867914
1739209612.2838683;-45.120503652039325
1739209612.2838733;-45.120503652039325
1739209612.2838783;-45.120503652039325
1739209612.2838833;-38.13080360867914
1739209612.283888;-32.816014438256545
1739209612.283893;-38.13080360867914
1739209612.283898;-45.120503652039325
1739209612.2839031;-45.120503652039325
1739209612.283908;-38.13080360867914
1739209612.283913;-38.13080360867914
1739209612.283918;-45.120503652039325
1739209612.283923;-45.120503652039325
1739209612.283928;-35.57807855764607
1739209612.2839327;-45.120503652039325
1739209612.2839377;-45.120503652039325
1739209612.2839427;-45.120503652039325
1739209612.2839477;-38.13080360867914
1739209612.2839527;-31.141103565318893
1739209612.2839575;-33.981070128970906
1739209612.2839625;-38.13080360867914
1739209612.2839675;-45.120503652039325
1739209612.2839725;-38.13080360867914
1739209612.2839773;-35.57807855764607
1739209612.2839823;-38.13080360867914
1739209612.2839873;-45.120503652039325
1739209612.2839923;-45.120503652039325
1739209612.2839973;-38.13080360867914
1739209612.284002;-38.13080360867914
1739209612.284007;-38.13080360867914
1739209612.284012;-45.120503652039325
1739209612.284017;-33.981070128970906
1739209612.284022;-38.13080360867914
1739209612.2840269;-45.120503652039325
1739209612.2840319;-38.13080360867914
1739209612.2840369;-35.57807855764607
1739209612.284042;-38.13080360867914
1739209612.2840466;-45.120503652039325
1739209612.2840517;-38.13080360867914
1739209612.2840567;-35.57807855764607
1739209612.2840617;-38.13080360867914
1739209612.2840667;-45.120503652039325
1739209612.2840714;-45.120503652039325
1739209612.2840765;-45.120503652039325
1739209612.2840815;-45.120503652039325
1739209612.2840865;-45.120503652039325
1739209612.2840915;-45.120503652039325
1739209612.2840962;-45.120503652039325
1739209612.2841012;-45.120503652039325
1739209612.2841063;-35.57807855764607
1739209612.2841113;-38.13080360867914
1739209612.284116;-45.120503652039325
1739209612.284121;-38.13080360867914
1739209612.284126;-32.816014438256545
1739209612.284131;-35.57807855764607
1739209612.284136;-45.120503652039325
1739209612.2841408;-33.981070128970906
1739209612.2841458;-38.13080360867914
1739209612.2841508;-32.816014438256545
1739209612.2841558;-27.8777449560314
1739209612.2841606;-45.120503652039325
1739209612.2841656;-33.981070128970906
1739209612.2841706;-31.141103565318915
1739209612.2841756;-45.120503652039325
1739209612.2841806;-33.981070128970906
1739209612.2841854;-45.120503652039325
1739209612.2841904;-45.120503652039325
1739209612.2841954;-38.13080360867914
1739209612.2842004;-33.981070128970906
1739209612.2842054;-35.57807855764607
1739209612.2842102;-38.13080360867914
1739209612.2842152;-45.120503652039325
1739209612.2842202;-33.981070128970906
1739209612.2842252;-45.120503652039325
1739209612.28423;-32.816014438256545
1739209612.284235;-26.487275050834715
1739209612.28424;-45.120503652039325
1739209612.284245;-45.120503652039325
1739209612.28425;-33.981070128970906
1739209612.2842548;-32.816014438256545
1739209612.2842598;-45.120503652039325
1739209612.2842648;-45.120503652039325
1739209612.2842698;-45.120503652039325
1739209612.2842748;-38.13080360867914
1739209612.2842796;-38.13080360867914
1739209612.2842846;-45.120503652039325
1739209612.2842896;-45.120503652039325
1739209612.2842946;-38.13080360867914
1739209612.2842994;-33.981070128970906
1739209612.2843044;-38.13080360867914
1739209612.2843094;-38.13080360867914
1739209612.2843144;-45.120503652039325
1739209612.2843194;-38.13080360867914
1739209612.2843242;-38.13080360867914
1739209612.2843292;-45.120503652039325
1739209612.2843342;-45.120503652039325
1739209612.2843392;-35.57807855764607
1739209612.284344;-38.13080360867914
1739209612.284349;-33.981070128970906
1739209612.284354;-26.991370085610736
1739209612.284359;-45.120503652039325
1739209612.284364;-45.120503652039325
1739209612.2843688;-38.13080360867914
1739209612.2843738;-38.13080360867914
1739209612.2843788;-38.13080360867914
1739209612.2843838;-32.816014438256545
1739209612.2843888;-45.120503652039325
1739209612.2843935;-38.13080360867914
1739209612.2843986;-45.120503652039325
1739209612.2844036;-38.13080360867914
1739209612.2844086;-45.120503652039325
1739209612.2844133;-45.120503652039325
1739209612.2844183;-45.120503652039325
1739209612.2844234;-45.120503652039325
1739209612.2844284;-38.13080360867914
1739209612.2844334;-32.816014438256545
1739209612.2844381;-38.13080360867914
1739209612.2844431;-45.120503652039325
1739209612.2844481;-38.13080360867914
1739209612.2844532;-38.13080360867914
1739209612.2844582;-45.120503652039325
1739209612.284463;-45.120503652039325
1739209612.284468;-38.13080360867914
1739209612.284473;-38.13080360867914
1739209612.284478;-45.120503652039325
1739209612.2844827;-38.13080360867914
1739209612.2844877;-38.13080360867914
1739209612.2844927;-35.57807855764607
1739209612.2844977;-45.120503652039325
1739209612.2845027;-45.120503652039325
1739209612.2845075;-38.13080360867914
1739209612.2845125;-45.120503652039325
1739209612.2845175;-45.120503652039325
1739209612.2845225;-45.120503652039325
1739209612.2845275;-38.13080360867914
1739209612.2845323;-45.120503652039325
1739209612.2845373;-38.13080360867914
1739209612.2845423;-45.120503652039325
1739209612.2845473;-45.120503652039325
1739209612.284552;-30.49652367304973
1739209612.284557;-38.13080360867914
1739209612.284562;-38.13080360867914
1739209612.284567;-45.120503652039325
1739209612.2845721;-38.13080360867914
1739209612.284577;-45.120503652039325
1739209612.284582;-45.120503652039325
1739209612.284587;-38.13080360867914
1739209612.284592;-45.120503652039325
1739209612.2845967;-45.120503652039325
1739209612.2846017;-45.120503652039325
1739209612.2846067;-38.13080360867914
1739209612.2846117;-35.57807855764607
1739209612.2846167;-38.13080360867914
1739209612.2846215;-45.120503652039325
1739209612.2846265;-45.120503652039325
1739209612.2846315;-45.120503652039325
1739209612.2846365;-45.120503652039325
1739209612.2846415;-45.120503652039325
1739209612.2846463;-45.120503652039325
1739209612.2846513;-45.120503652039325
1739209612.2846563;-45.120503652039325
1739209612.2846613;-38.13080360867914
1739209612.284666;-45.120503652039325
1739209612.284671;-45.120503652039325
1739209612.284676;-38.13080360867914
1739209612.284681;-38.13080360867914
1739209612.284686;-45.120503652039325
1739209612.2846909;-38.13080360867914
1739209612.2846959;-35.57807855764607
1739209612.2847009;-45.120503652039325
1739209612.2847059;-33.981070128970906
1739209612.284711;-45.120503652039325
1739209612.2847157;-38.13080360867914
1739209612.2847207;-45.120503652039325
1739209612.2847257;-45.120503652039325
1739209612.2847307;-45.120503652039325
1739209612.2847354;-38.13080360867914
1739209612.2847404;-38.13080360867914
1739209612.2847455;-45.120503652039325
1739209612.2847505;-45.120503652039325
1739209612.2847555;-33.981070128970906
1739209612.2847602;-45.120503652039325
1739209612.2847652;-45.120503652039325
1739209612.2847703;-38.13080360867914
1739209612.2847753;-38.13080360867914
1739209612.2847803;-45.120503652039325
1739209612.284785;-45.120503652039325
1739209612.28479;-32.816014438256545
1739209612.284795;-33.981070128970906
1739209612.2848;-38.13080360867914
1739209612.2848048;-45.120503652039325
1739209612.2848098;-45.120503652039325
1739209612.2848148;-45.120503652039325
1739209612.2848198;-45.120503652039325
1739209612.2848248;-38.13080360867914
1739209612.2848296;-45.120503652039325
1739209612.2848346;-33.981070128970906
1739209612.2848396;-45.120503652039325
1739209612.2848446;-45.120503652039325
1739209612.2848494;-35.57807855764607
1739209612.2848544;-38.13080360867914
1739209612.2848594;-45.120503652039325
1739209612.2848644;-45.120503652039325
1739209612.2848694;-45.120503652039325
1739209612.2848742;-38.13080360867914
1739209612.2848792;-45.120503652039325
1739209612.2848842;-38.13080360867914
1739209612.2848892;-35.57807855764607
1739209612.2848942;-31.141103565318915
1739209612.284899;-45.120503652039325
1739209612.284904;-38.13080360867914
1739209612.284909;-38.13080360867914
1739209612.284914;-32.816014438256545
1739209612.2849188;-45.120503652039325
1739209612.2849238;-38.13080360867914
1739209612.2849288;-45.120503652039325
1739209612.2849338;-38.13080360867914
1739209612.2849388;-45.120503652039325
1739209612.2849436;-45.120503652039325
1739209612.2849486;-38.13080360867914
1739209612.2849536;-31.141103565318915
1739209612.2849586;-33.981070128970906
1739209612.2849636;-45.120503652039325
1739209612.2849684;-35.57807855764607
1739209612.2849734;-35.57807855764607
1739209612.2849784;-45.120503652039325
1739209612.2849834;-45.120503652039325
1739209612.2849882;-31.141103565318893
1739209612.2849932;-31.14110356531892
1739209612.2849982;-45.120503652039325
1739209612.2850032;-38.13080360867914
1739209612.2850082;-38.13080360867914
1739209612.285013;-45.120503652039325
1739209612.285018;-45.120503652039325
1739209612.285023;-45.120503652039325
1739209612.285028;-38.13080360867914
1739209612.2850327;-31.141103565318915
1739209612.2850378;-32.816014438256545
1739209612.2850428;-38.13080360867914
1739209612.2850478;-38.13080360867914
1739209612.2850528;-33.981070128970906
1739209612.2850575;-35.57807855764607
1739209612.2850626;-38.13080360867914
1739209612.2850676;-45.120503652039325
1739209612.2850726;-45.120503652039325
1739209612.2850776;-45.120503652039325
1739209612.2850823;-45.120503652039325
1739209612.2850873;-45.120503652039325
1739209612.2850924;-45.120503652039325
1739209612.2850974;-45.120503652039325
1739209612.2851021;-45.120503652039325
1739209612.2851071;-45.120503652039325
1739209612.2851121;-45.120503652039325
1739209612.2851171;-45.120503652039325
1739209612.2851222;-45.120503652039325
1739209612.285127;-45.120503652039325
1739209612.285132;-45.120503652039325
1739209612.285137;-45.120503652039325
1739209612.285142;-33.981070128970906
1739209612.285147;-35.57807855764607
1739209612.2851517;-38.13080360867914
1739209612.2851567;-32.816014438256545
1739209612.2851617;-38.13080360867914
1739209612.2851667;-35.57807855764607
1739209612.2851715;-38.13080360867914
1739209612.2851765;-38.13080360867914
1739209612.2851815;-38.13080360867914
1739209612.2851865;-45.120503652039325
1739209612.2851915;-45.120503652039325
1739209612.2851963;-33.981070128970956
1739209612.2852013;-35.57807855764607
1739209612.2852063;-31.141103565318893
1739209612.2852113;-45.120503652039325
1739209612.2852163;-38.13080360867914
1739209612.285221;-38.13080360867914
1739209612.285226;-45.120503652039325
1739209612.285231;-31.141103565318915
1739209612.2852361;-26.991370085610736
1739209612.285241;-38.13080360867914
1739209612.285246;-45.120503652039325
1739209612.285251;-38.13080360867914
1739209612.2916844;-45.120503652039325
1739209612.291689;-45.120503652039325
1739209612.2916932;-45.120503652039325
1739209612.2916977;-38.13080360867914
1739209612.291702;-45.120503652039325
1739209612.2917066;-38.13080360867914
1739209612.2917109;-45.120503652039325
1739209612.2917154;-33.981070128970906
1739209612.2917197;-38.13080360867914
1739209612.2917242;-38.13080360867914
1739209612.2917285;-38.13080360867914
1739209612.291733;-38.13080360867914
1739209612.2917373;-35.57807855764607
1739209612.2917418;-33.981070128970906
1739209612.2917461;-45.120503652039325
1739209612.2917504;-38.13080360867914
1739209612.291755;-45.120503652039325
1739209612.2917593;-45.120503652039325
1739209612.2917638;-38.13080360867914
1739209612.291768;-45.120503652039325
1739209612.2917726;-45.120503652039325
1739209612.291777;-45.120503652039325
1739209612.2917814;-38.13080360867914
1739209612.2917857;-38.13080360867914
1739209612.2917902;-45.120503652039325
1739209612.2917945;-45.120503652039325
1739209612.291799;-45.120503652039325
1739209612.2918034;-38.13080360867914
1739209612.2918077;-45.120503652039325
1739209612.2918122;-45.120503652039325
1739209612.2918165;-45.120503652039325
1739209612.291821;-38.13080360867914
1739209612.2918253;-38.13080360867914
1739209612.2918298;-45.120503652039325
1739209612.291834;-38.13080360867914
1739209612.2918386;-38.13080360867914
1739209612.291843;-35.57807855764607
1739209612.2918475;-45.120503652039325
1739209612.2918518;-38.13080360867914
1739209612.2918563;-33.981070128970906
1739209612.2918606;-45.120503652039325
1739209612.291865;-45.120503652039325
1739209612.2918694;-33.981070128970906
1739209612.2918737;-45.120503652039325
1739209612.2918782;-45.120503652039325
1739209612.2918825;-38.13080360867914
1739209612.291887;-35.57807855764607
1739209612.2918913;-38.13080360867914
1739209612.2918959;-45.120503652039325
1739209612.2919002;-38.13080360867914
1739209612.2919047;-35.57807855764607
1739209612.291909;-38.13080360867914
1739209612.2919135;-35.57807855764607
1739209612.2919178;-38.13080360867914
1739209612.2919223;-35.57807855764607
1739209612.2919266;-45.120503652039325
1739209612.291931;-45.120503652039325
1739209612.2919354;-45.120503652039325
1739209612.2919397;-45.120503652039325
1739209612.2919443;-45.120503652039325
1739209612.2919486;-38.13080360867914
1739209612.291953;-38.13080360867914
1739209612.2919574;-45.120503652039325
1739209612.291962;-38.13080360867914
1739209612.2919662;-45.120503652039325
1739209612.2919707;-45.120503652039325
1739209612.291975;-45.120503652039325
1739209612.2919796;-33.981070128970906
1739209612.2919838;-45.120503652039325
1739209612.2919884;-45.120503652039325
1739209612.2919927;-38.13080360867914
1739209612.291997;-38.13080360867914
1739209612.2920015;-35.57807855764607
1739209612.2920058;-38.13080360867914
1739209612.2920103;-45.120503652039325
1739209612.2920146;-38.13080360867914
