CAN Message; 0x1b8:0200f012114e921e
1739209794.4919899;-45.120503652039325
1739209794.4919906;-35.57807855764607
1739209794.4919915;-38.13080360867914
1739209794.4919925;-45.120503652039325
1739209794.4919932;-35.57807855764607
1739209794.4919941;-38.13080360867914
1739209794.491995;-45.120503652039325
1739209794.4919958;-45.120503652039325
1739209794.4919968;-45.120503652039325
1739209794.4919977;-38.13080360867914
1739209794.4919984;-38.13080360867914
1739209794.4919994;-38.13080360867914
1739209794.4920003;-38.13080360867914
1739209794.4920013;-45.120503652039325
1739209794.492002;-38.13080360867914
1739209794.492003;-38.13080360867914
1739209794.492004;-45.120503652039325
1739209794.4920046;-35.57807855764607
1739209794.4920056;-38.13080360867914
1739209794.4920065;-38.13080360867914
1739209794.4920073;-38.13080360867914
1739209794.4920082;-45.120503652039325
1739209794.4920092;-45.120503652039325
1739209794.4920099;-38.13080360867914
1739209794.4920108;-38.13080360867914
1739209794.4920118;-45.120503652039325
1739209794.4920125;-45.120503652039325
1739209794.4920135;-38.13080360867914
1739209794.4920144;-33.981070128970906
1739209794.4920151;-38.13080360867914
1739209794.492016;-33.981070128970906
1739209794.492017;-38.13080360867914
1739209794.492018;-38.13080360867914
1739209794.4920187;-38.13080360867914
1739209794.4920197;-33.981070128970906
1739209794.4920206;-33.981070128970906
1739209794.4920213;-38.13080360867914
1739209794.4920223;-38.13080360867914
1739209794.4920232;-38.13080360867914
1739209794.492024;-38.13080360867914
1739209794.492025;-38.13080360867914
1739209794.4920259;-33.981070128970906
1739209794.4920266;-38.13080360867914
1739209794.4920275;-33.981070128970956
1739209794.4920285;-38.13080360867914
1739209794.4920292;-38.13080360867914
1739209794.4920301;-33.981070128970906
1739209794.492031;-45.120503652039325
1739209794.4920318;-38.13080360867914
1739209794.4920328;-35.57807855764607
1739209794.4920337;-38.13080360867914
1739209794.4920347;-38.13080360867914
1739209794.4920354;-45.120503652039325
1739209794.4920363;-45.120503652039325
1739209794.4920373;-45.120503652039325
1739209794.492038;-45.120503652039325
1739209794.492039;-45.120503652039325
1739209794.49204;-35.57807855764607
1739209794.4920406;-33.981070128970906
1739209794.4920416;-33.981070128970906
1739209794.4920425;-45.120503652039325
1739209794.4920433;-38.13080360867914
1739209794.4920442;-38.13080360867914
1739209794.4920452;-32.816014438256545
1739209794.4920459;-45.120503652039325
1739209794.4920468;-35.57807855764607
1739209794.4920478;-38.13080360867914
1739209794.4920485;-38.13080360867914
1739209794.4920495;-35.57807855764607
1739209794.4920504;-45.120503652039325
1739209794.4920514;-38.13080360867914
1739209794.492052;-38.13080360867914
1739209794.492053;-35.57807855764607
1739209794.492054;-45.120503652039325
1739209794.4920547;-38.13080360867914
1739209794.4920557;-30.49652367304973
1739209794.4920566;-45.120503652039325
1739209794.4920573;-45.120503652039325
1739209794.4920583;-33.981070128970906
1739209794.4920592;-38.13080360867914
1739209794.49206;-45.120503652039325
1739209794.492061;-45.120503652039325
1739209794.4920619;-45.120503652039325
1739209794.4920626;-45.120503652039325
1739209794.4920635;-38.13080360867914
1739209794.4920645;-38.13080360867914
1739209794.4920654;-45.120503652039325
1739209794.4920661;-35.57807855764607
1739209794.492067;-38.13080360867914
1739209794.492068;-45.120503652039325
1739209794.4920688;-45.120503652039325
1739209794.4920697;-32.816014438256545
1739209794.4920707;-45.120503652039325
1739209794.4920714;-45.120503652039325
1739209794.4920723;-45.120503652039325
1739209794.4920733;-45.120503652039325
1739209794.492074;-45.120503652039325
1739209794.492075;-45.120503652039325
1739209794.492076;-33.981070128970906
1739209794.4920766;-33.981070128970906
1739209794.4920776;-45.120503652039325
1739209794.4920785;-45.120503652039325
1739209794.4920793;-38.13080360867914
1739209794.4920802;-38.13080360867914
1739209794.4920812;-45.120503652039325
1739209794.492082;-45.120503652039325
1739209794.4920828;-38.13080360867914
1739209794.4920838;-45.120503652039325
1739209794.4920847;-45.120503652039325
1739209794.4920855;-38.13080360867914
1739209794.4920864;-33.981070128970906
1739209794.4920874;-38.13080360867914
1739209794.492088;-31.141103565318915
1739209794.492089;-38.13080360867914
1739209794.49209;-35.57807855764607
1739209794.4920907;-30.49652367304973
1739209794.4920917;-45.120503652039325
1739209794.4920926;-45.120503652039325
1739209794.4920933;-38.13080360867914
1739209794.4920943;-35.57807855764607
1739209794.4920952;-45.120503652039325
1739209794.492096;-45.120503652039325
1739209794.492097;-45.120503652039325
1739209794.4920979;-45.120503652039325
1739209794.4920988;-45.120503652039325
1739209794.4920995;-38.13080360867914
1739209794.4921005;-45.120503652039325
1739209794.4921014;-38.13080360867914
1739209794.4921021;-38.13080360867914
1739209794.492103;-45.120503652039325
1739209794.492104;-45.120503652039325
1739209794.4921048;-45.120503652039325
1739209794.4921057;-38.13080360867914
1739209794.4921067;-45.120503652039325
1739209794.4921074;-38.13080360867914
1739209794.4921083;-45.120503652039325
1739209794.4921093;-45.120503652039325
1739209794.49211;-45.120503652039325
1739209794.492111;-38.13080360867914
1739209794.492112;-45.120503652039325
1739209794.4921126;-38.13080360867914
1739209794.4921136;-35.57807855764607
1739209794.4921145;-38.13080360867914
1739209794.4921155;-38.13080360867914
1739209794.4921162;-38.13080360867914
1739209794.4921172;-35.57807855764607
1739209794.4921181;-33.981070128970906
1739209794.4921188;-45.120503652039325
1739209794.4921198;-38.13080360867914
1739209794.4921207;-32.816014438256545
1739209794.4921215;-38.13080360867914
1739209794.4921224;-45.120503652039325
1739209794.4945657;-38.13080360867914
1739209794.4945705;-45.120503652039325
1739209794.494575;-38.13080360867914
1739209794.4945796;-38.13080360867914
1739209794.4945843;-45.120503652039325
1739209794.4945889;-45.120503652039325
1739209794.4945934;-45.120503652039325
1739209794.4945982;-45.120503652039325
1739209794.4946027;-38.13080360867914
1739209794.4946072;-45.120503652039325
1739209794.4946117;-45.120503652039325
1739209794.4946165;-38.13080360867914
1739209794.494621;-38.13080360867914
1739209794.4946256;-45.120503652039325
1739209794.4946303;-38.13080360867914
1739209794.4946349;-35.57807855764607
1739209794.4946394;-45.120503652039325
1739209794.4946442;-45.120503652039325
1739209794.4946487;-38.13080360867914
1739209794.4946532;-38.13080360867914
1739209794.494658;-45.120503652039325
1739209794.4946625;-45.120503652039325
1739209794.494667;-45.120503652039325
1739209794.4946718;-32.816014438256545
1739209794.4946764;-45.120503652039325
1739209794.494681;-45.120503652039325
1739209794.4946856;-38.13080360867914
1739209794.4946902;-45.120503652039325
1739209794.4946947;-38.13080360867914
1739209794.4946995;-38.13080360867914
1739209794.494704;-45.120503652039325
1739209794.4947085;-45.120503652039325
1739209794.494713;-38.13080360867914
1739209794.4947178;-33.981070128970906
1739209794.4947224;-26.991370085610736
1739209794.494727;-28.218542851754165
1739209794.4947317;-38.13080360867914
1739209794.4947362;-26.991370085610736
1739209794.4947407;-33.981070128970906
1739209794.4947455;-45.120503652039325
1739209794.49475;-30.49652367304973
1739209794.4947546;-33.981070128970906
1739209794.4947593;-45.120503652039325
1739209794.4947639;-45.120503652039325
1739209794.4947684;-38.13080360867914
1739209794.4947731;-45.120503652039325
1739209794.4947777;-30.49652367304976
1739209794.4947822;-24.589719217205094
1739209794.494787;-24.438645034577675
1739209794.4947915;-38.13080360867914
1739209794.494796;-32.816014438256545
1739209794.4948008;-38.13080360867914
1739209794.4948053;-33.981070128970906
1739209794.4948099;-45.120503652039325
1739209794.4948144;-38.13080360867914
1739209794.4948192;-45.120503652039325
1739209794.4948237;-45.120503652039325
1739209794.4948282;-38.13080360867914
1739209794.494833;-33.981070128970906
1739209794.4948375;-27.267205301931607
1739209794.494842;-23.506823629689542
1739209794.4948468;-31.141103565318915
1739209794.4948514;-45.120503652039325
1739209794.4948559;-45.120503652039325
1739209794.4948606;-38.13080360867914
1739209794.4948652;-45.120503652039325
1739209794.4948697;-45.120503652039325
1739209794.4948745;-32.816014438256545
1739209794.494879;-38.13080360867914
1739209794.4948835;-38.13080360867914
1739209794.4948883;-32.816014438256545
1739209794.4948928;-26.991370085610747
1739209794.4948974;-28.218542851754187
1739209794.494902;-33.981070128970956
1739209794.4949067;-45.120503652039325
1739209794.4949112;-33.981070128970956
1739209794.4949157;-33.981070128970906
1739209794.4949205;-33.981070128970906
1739209794.494925;-38.13080360867914
1739209794.4949296;-31.141103565318893
1739209794.4949343;-35.57807855764607
1739209794.4949389;-31.141103565318915
1739209794.4949434;-45.120503652039325
1739209794.4949481;-26.991370085610722
1739209794.4949527;-22.264930561961563
1739209794.4949572;-31.141103565318943
1739209794.494962;-38.13080360867914
1739209794.4949665;-45.120503652039325
1739209794.494971;-33.981070128970906
1739209794.4949758;-31.141103565318915
1739209794.4949803;-45.120503652039325
1739209794.4949849;-38.13080360867914
1739209794.4949896;-33.981070128970906
1739209794.4949942;-45.120503652039325
1739209794.4949987;-33.981070128970906
1739209794.4950032;-38.13080360867914
1739209794.495008;-23.16150712794696
1739209794.4950125;-22.841636605902558
1739209794.495017;-29.438486411369354
1739209794.4950218;-35.57807855764607
1739209794.4950264;-31.141103565318915
1739209794.4950309;-33.981070128970906
1739209794.4950356;-45.120503652039325
1739209794.4950402;-38.13080360867914
1739209794.4950447;-32.816014438256545
1739209794.4950495;-45.120503652039325
1739209794.495054;-28.58837851428586
1739209794.4950585;-31.141103565318915
1739209794.4950633;-27.87774495603143
1739209794.4950678;-24.151403521958734
1739209794.4950724;-26.991370085610736
1739209794.4950771;-45.120503652039325
1739209794.4950817;-31.141103565318915
1739209794.4950862;-32.816014438256545
1739209794.4950907;-38.13080360867914
1739209794.4950955;-31.141103565318915
1739209794.4951;-38.13080360867914
1739209794.4951046;-30.49652367304973
1739209794.4951093;-31.141103565318893
1739209794.4951138;-33.981070128970956
1739209794.4951184;-30.49652367304976
1739209794.4951231;-22.448786368009156
1739209794.4951277;-28.992665084841942
1739209794.4951322;-33.981070128970956
1739209794.495137;-32.81601443825658
1739209794.4951415;-31.141103565318915
1739209794.495146;-31.141103565318893
1739209794.4951508;-45.120503652039325
1739209794.4951553;-33.981070128970906
1739209794.4951599;-38.13080360867914
1739209794.4951646;-38.13080360867914
1739209794.4951692;-38.13080360867914
1739209794.4951737;-32.816014438256545
1739209794.4951785;-26.991370085610722
1739209794.495183;-27.267205301931607
1739209794.4951875;-45.120503652039325
1739209794.495192;-25.07728991421287
1739209794.4951968;-30.49652367304976
1739209794.4952013;-38.13080360867914
1739209794.4952059;-32.816014438256545
1739209794.4952106;-45.120503652039325
1739209794.4952152;-38.13080360867914
1739209794.4952197;-45.120503652039325
1739209794.4952245;-33.981070128970906
1739209794.495229;-27.267205301931607
1739209794.4952335;-33.981070128970906
1739209794.4952383;-45.120503652039325
1739209794.4952428;-45.120503652039325
1739209794.4952474;-38.13080360867914
1739209794.4952521;-38.13080360867914
1739209794.4952567;-45.120503652039325
1739209794.4952612;-35.57807855764607
1739209794.495266;-38.13080360867914
1739209794.4952705;-45.120503652039325
1739209794.495275;-38.13080360867914
1739209794.4952798;-32.816014438256545
1739209794.4952843;-38.13080360867914
1739209794.4952888;-38.13080360867914
1739209794.4952934;-38.13080360867914
1739209794.4952981;-38.13080360867914
1739209794.4953027;-45.120503652039325
1739209794.4953072;-38.13080360867914
1739209794.495312;-38.13080360867914
1739209794.4953165;-45.120503652039325
1739209794.495321;-45.120503652039325
1739209794.4953258;-45.120503652039325
1739209794.4953303;-45.120503652039325
1739209794.4953349;-45.120503652039325
1739209794.4953396;-31.141103565318915
1739209794.4953442;-28.992665084841942
1739209794.4953487;-45.120503652039325
1739209794.4953535;-45.120503652039325
1739209794.495358;-38.13080360867914
1739209794.4953625;-35.57807855764607
1739209794.4953673;-38.13080360867914
1739209794.4953718;-45.120503652039325
1739209794.4953763;-45.120503652039325
1739209794.4953809;-45.120503652039325
1739209794.4953856;-38.13080360867914
1739209794.4953902;-45.120503652039325
1739209794.4953947;-38.13080360867914
1739209794.4953995;-35.57807855764607
1739209794.495404;-45.120503652039325
1739209794.4954085;-45.120503652039325
1739209794.4954133;-38.13080360867914
1739209794.4954178;-32.816014438256545
1739209794.4954224;-45.120503652039325
1739209794.4954271;-38.13080360867914
1739209794.4954317;-38.13080360867914
1739209794.4954362;-35.57807855764607
1739209794.495441;-38.13080360867914
1739209794.4954455;-45.120503652039325
1739209794.49545;-45.120503652039325
1739209794.4954548;-45.120503652039325
1739209794.4954593;-45.120503652039325
1739209794.4954638;-38.13080360867914
1739209794.4954686;-38.13080360867914
1739209794.4954731;-35.57807855764607
1739209794.4954777;-38.13080360867914
1739209794.4954822;-38.13080360867914
1739209794.495487;-38.13080360867914
1739209794.4954915;-38.13080360867914
1739209794.495496;-38.13080360867914
1739209794.4955008;-38.13080360867914
1739209794.4955053;-45.120503652039325
1739209794.4955099;-33.981070128970906
1739209794.4955146;-38.13080360867914
1739209794.4955192;-38.13080360867914
1739209794.4955237;-38.13080360867914
1739209794.4955285;-38.13080360867914
1739209794.495533;-45.120503652039325
1739209794.4955375;-45.120503652039325
1739209794.4955423;-38.13080360867914
1739209794.4955468;-45.120503652039325
1739209794.4955513;-45.120503652039325
1739209794.495556;-45.120503652039325
1739209794.4955606;-45.120503652039325
1739209794.4955652;-45.120503652039325
1739209794.49557;-38.13080360867914
1739209794.4955745;-35.57807855764607
1739209794.495579;-45.120503652039325
1739209794.4955835;-45.120503652039325
1739209794.4955883;-38.13080360867914
1739209794.4955928;-45.120503652039325
1739209794.4955974;-31.141103565318915
1739209794.4956021;-26.991370085610736
1739209794.4956067;-45.120503652039325
1739209794.4956112;-30.49652367304973
1739209794.495616;-28.992665084841942
1739209794.4956205;-30.49652367304973
1739209794.495625;-26.991370085610736
1739209794.4956298;-27.267205301931607
1739209794.4956343;-38.13080360867914
1739209794.4956388;-25.826314394896354
1739209794.4956436;-45.120503652039325
1739209794.4956481;-33.981070128970906
1739209794.4956527;-38.13080360867914
1739209794.4956574;-25.826314394896354
1739209794.495662;-31.141103565318915
1739209794.4956665;-33.981070128970906
1739209794.495671;-26.487275050834715
1739209794.4956758;-38.13080360867914
1739209794.4956803;-30.49652367304973
1739209794.4956849;-33.981070128970906
1739209794.4956896;-31.141103565318915
1739209794.4956942;-31.141103565318893
1739209794.4956987;-28.992665084841942
1739209794.4957035;-45.120503652039325
1739209794.495708;-33.981070128970906
1739209794.4957125;-27.267205301931607
1739209794.4957173;-27.267205301931607
1739209794.4957218;-38.13080360867914
1739209794.4957263;-38.13080360867914
1739209794.495731;-45.120503652039325
1739209794.4957356;-45.120503652039325
1739209794.4957402;-29.438486411369333
1739209794.495745;-45.120503652039325
1739209794.4957495;-33.981070128970906
1739209794.495754;-27.267205301931607
1739209794.4957588;-32.816014438256545
1739209794.4957633;-33.981070128970906
1739209794.4957678;-30.49652367304976
1739209794.4957724;-26.487275050834725
1739209794.4957771;-45.120503652039325
1739209794.4957817;-45.120503652039325
1739209794.4957862;-25.826314394896354
1739209794.495791;-35.57807855764607
1739209794.4957955;-31.141103565318943
1739209794.4958;-31.141103565318915
1739209794.4958048;-33.981070128970906
1739209794.4958093;-45.120503652039325
1739209794.4958138;-45.120503652039325
1739209794.4958186;-35.57807855764607
1739209794.4958231;-45.120503652039325
1739209794.4958277;-31.141103565318915
1739209794.4958324;-26.035653463252796
1739209794.495837;-38.13080360867914
1739209794.4958415;-29.438486411369333
1739209794.4958463;-33.981070128970906
1739209794.4958508;-45.120503652039325
1739209794.4958553;-31.141103565318915
1739209794.49586;-45.120503652039325
1739209794.4958646;-28.992665084841942
1739209794.4958692;-31.141103565318915
1739209794.4958737;-35.57807855764607
1739209794.4958785;-35.57807855764607
1739209794.495883;-33.981070128970906
1739209794.4958875;-28.992665084841942
1739209794.4958923;-28.992665084841967
1739209794.4958968;-35.57807855764607
1739209794.4959013;-28.992665084841942
1739209794.495906;-24.746238672633048
1739209794.4959106;-26.03565346325281
1739209794.4959152;-32.81601443825658
1739209794.49592;-33.981070128970906
1739209794.4959245;-35.57807855764607
1739209794.495929;-45.120503652039325
1739209794.4959338;-38.13080360867914
1739209794.4959383;-28.992665084841942
1739209794.4959428;-30.49652367304976
1739209794.4959476;-30.49652367304973
1739209794.4959521;-45.120503652039325
1739209794.4959567;-32.816014438256545
1739209794.4959612;-35.57807855764607
1739209794.495966;-33.981070128970906
1739209794.4959705;-45.120503652039325
1739209794.495975;-38.13080360867914
1739209794.4959798;-26.991370085610736
1739209794.4959843;-28.218542851754165
1739209794.4959888;-32.81601443825658
1739209794.4959936;-25.826314394896357
1739209794.4959981;-32.81601443825658
1739209794.4960027;-26.991370085610747
1739209794.4960074;-32.816014438256545
1739209794.496012;-45.120503652039325
1739209794.4960165;-38.13080360867914
1739209794.4960213;-28.992665084841942
1739209794.4960258;-38.13080360867914
1739209794.4960303;-33.981070128970906
1739209794.496035;-38.13080360867914
1739209794.4960396;-33.981070128970906
1739209794.4960442;-31.141103565318943
1739209794.496049;-27.877744956031417
1739209794.4960535;-26.487275050834715
1739209794.496058;-30.49652367304973
1739209794.4960625;-33.981070128970956
1739209794.4960673;-30.49652367304973
1739209794.4960718;-32.816014438256545
1739209794.4960763;-27.267205301931607
1739209794.496081;-25.077289914212862
1739209794.4960856;-30.49652367304973
1739209794.4960902;-26.991370085610736
1739209794.496095;-35.57807855764607
1739209794.4960995;-38.13080360867914
1739209794.496104;-31.141103565318915
1739209794.4961088;-45.120503652039325
1739209794.4961133;-30.49652367304973
1739209794.4961178;-29.438486411369333
1739209794.4961226;-33.981070128970906
1739209794.4961271;-29.438486411369375
1739209794.4961317;-45.120503652039325
1739209794.4961364;-33.981070128970906
1739209794.496141;-31.141103565318893
1739209794.4961455;-31.141103565318893
1739209794.49615;-25.62660358559016
1739209794.4961548;-38.13080360867914
1739209794.4961593;-31.141103565318893
1739209794.4961638;-26.991370085610754
1739209794.4961686;-27.267205301931607
1739209794.4961731;-38.13080360867914
1739209794.4961777;-45.120503652039325
1739209794.4961824;-45.120503652039325
1739209794.496187;-33.981070128970956
1739209794.4961915;-31.141103565318915
1739209794.4961963;-33.981070128970906
1739209794.4962008;-33.981070128970956
1739209794.4962053;-33.981070128970906
1739209794.49621;-30.49652367304973
1739209794.4962146;-28.21854285175415
1739209794.4962192;-27.267205301931607
1739209794.496224;-28.992665084841967
1739209794.4962285;-38.13080360867914
1739209794.496233;-45.120503652039325
1739209794.4962378;-28.992665084841942
1739209794.4962423;-24.589719217205094
1739209794.4962468;-33.981070128970956
1739209794.4962513;-29.438486411369347
1739209794.496256;-33.981070128970906
1739209794.4962606;-35.57807855764607
1739209794.4962652;-38.13080360867914
1739209794.49627;-38.13080360867914
1739209794.4962745;-45.120503652039325
1739209794.496279;-45.120503652039325
1739209794.4962838;-45.120503652039325
1739209794.4962883;-30.49652367304973
1739209794.4962928;-32.816014438256545
1739209794.4962976;-30.49652367304973
1739209794.4963021;-27.877744956031414
1739209794.4963067;-28.992665084841967
1739209794.4963114;-33.981070128970906
1739209794.496316;-32.816014438256545
1739209794.4963205;-38.13080360867914
1739209794.4963253;-33.981070128970906
1739209794.4963298;-27.8777449560314
1739209794.4963343;-38.13080360867914
1739209794.496339;-35.57807855764607
1739209794.4963436;-33.981070128970906
1739209794.4963481;-25.077289914212862
1739209794.4963527;-29.438486411369333
1739209794.4963574;-31.141103565318915
1739209794.496362;-27.877744956031414
1739209794.4963665;-45.120503652039325
1739209794.4963713;-31.141103565318915
1739209794.4963758;-45.120503652039325
1739209794.4963803;-38.13080360867914
1739209794.496385;-38.13080360867914
1739209794.4963896;-33.981070128970906
1739209794.4963942;-31.141103565318915
1739209794.496399;-35.57807855764607
1739209794.4964035;-33.981070128970956
1739209794.496408;-28.992665084841942
1739209794.4964128;-31.141103565318915
1739209794.4964173;-26.487275050834715
1739209794.4964218;-31.141103565318915
1739209794.4964266;-32.816014438256545
1739209794.496431;-26.035653463252796
1739209794.4964356;-33.981070128970906
1739209794.4964402;-38.13080360867914
1739209794.496445;-38.13080360867914
1739209794.4964495;-26.991370085610722
1739209794.496454;-27.8777449560314
1739209794.4964588;-32.816014438256545
1739209794.4964633;-30.49652367304973
1739209794.4964678;-31.141103565318915
1739209794.4964726;-28.21854285175415
1739209794.4964771;-38.13080360867914
1739209794.4964817;-32.816014438256545
1739209794.4964864;-28.992665084841942
1739209794.496491;-38.13080360867914
1739209794.4964955;-31.141103565318943
1739209794.4965003;-38.13080360867914
1739209794.4965048;-30.49652367304973
1739209794.4965093;-38.13080360867914
1739209794.496514;-28.992665084841942
1739209794.4965186;-25.826314394896357
1739209794.4965231;-38.13080360867914
1739209794.496528;-31.141103565318915
1739209794.4965324;-26.991370085610736
1739209794.496537;-45.120503652039325
1739209794.4965415;-35.57807855764607
1739209794.4965463;-33.981070128970906
1739209794.4965508;-45.120503652039325
1739209794.4965553;-33.981070128970906
1739209794.49656;-38.13080360867914
1739209794.4965646;-28.992665084841942
1739209794.4965692;-33.981070128970906
1739209794.496574;-38.13080360867914
1739209794.4965785;-28.992665084841942
1739209794.496583;-24.589719217205094
1739209794.4965878;-33.981070128970956
1739209794.4965923;-25.826314394896364
1739209794.4965968;-24.746238672633048
1739209794.4966016;-38.13080360867914
1739209794.496606;-28.58837851428586
1739209794.4966106;-31.141103565318915
1739209794.4966154;-32.81601443825658
1739209794.49662;-38.13080360867914
1739209794.4966245;-33.981070128970906
1739209794.4966292;-38.13080360867914
1739209794.4966338;-38.13080360867914
1739209794.4966383;-33.981070128970906
1739209794.4966428;-38.13080360867914
1739209794.4966476;-45.120503652039325
1739209794.4966521;-33.981070128970906
1739209794.4966567;-35.57807855764607
1739209794.4966614;-38.13080360867914
1739209794.496666;-35.57807855764607
1739209794.4966705;-35.57807855764607
1739209794.4966753;-28.21854285175415
1739209794.4966798;-31.141103565318915
1739209794.4966843;-35.57807855764607
1739209794.496689;-33.981070128970956
1739209794.4966936;-29.438486411369333
1739209794.4966981;-31.141103565318943
1739209794.496703;-38.13080360867914
1739209794.4967074;-32.816014438256545
1739209794.496712;-29.438486411369333
1739209794.4967167;-38.13080360867914
1739209794.4967213;-38.13080360867914
1739209794.4967258;-38.13080360867914
1739209794.4967303;-31.141103565318915
1739209794.496735;-45.120503652039325
1739209794.4967396;-45.120503652039325
1739209794.4967442;-28.992665084841942
1739209794.496749;-32.816014438256545
1739209794.4967535;-31.141103565318915
1739209794.496758;-22.740042620751332
1739209794.4967628;-38.13080360867914
1739209794.4967673;-28.992665084841942
1739209794.4967718;-38.13080360867914
1739209794.4967766;-38.13080360867914
1739209794.496781;-30.49652367304973
1739209794.4967856;-38.13080360867914
1739209794.4967904;-29.438486411369333
1739209794.496795;-38.13080360867914
1739209794.4967995;-28.21854285175415
1739209794.4968042;-38.13080360867914
1739209794.4968088;-28.992665084841942
1739209794.4968133;-27.8777449560314
1739209794.496818;-38.13080360867914
1739209794.4968226;-33.981070128970906
1739209794.4968271;-31.141103565318893
1739209794.4968317;-26.03565346325281
1739209794.4968364;-33.981070128970956
1739209794.496841;-30.49652367304973
1739209794.4968455;-38.13080360867914
1739209794.4968503;-45.120503652039325
1739209794.4968548;-32.816014438256545
1739209794.4968593;-33.981070128970906
1739209794.496864;-38.13080360867914
1739209794.4968686;-38.13080360867914
1739209794.4968731;-33.981070128970906
1739209794.496878;-33.981070128970906
1739209794.4968824;-29.438486411369333
1739209794.496887;-31.14110356531892
1739209794.4968917;-33.981070128970956
1739209794.4968963;-31.141103565318915
1739209794.4969008;-33.981070128970906
1739209794.4969056;-32.816014438256545
1739209794.49691;-27.267205301931607
1739209794.4969146;-38.13080360867914
1739209794.4969192;-31.141103565318915
1739209794.496924;-31.141103565318915
1739209794.4969285;-29.438486411369333
1739209794.496933;-32.816014438256545
1739209794.4969378;-26.487275050834715
1739209794.4969423;-28.992665084841942
1739209794.4969468;-33.981070128970906
1739209794.4969516;-24.746238672633048
1739209794.496956;-28.588378514285886
1739209794.4969606;-38.13080360867914
1739209794.4969654;-38.13080360867914
1739209794.49697;-38.13080360867914
1739209794.4969745;-45.120503652039325
1739209794.4969792;-38.13080360867914
1739209794.4969838;-33.981070128970906
1739209794.4969883;-31.141103565318893
1739209794.496993;-25.826314394896354
1739209794.4969976;-38.13080360867914
1739209794.4970021;-45.120503652039325
1739209794.497007;-31.141103565318915
1739209794.4970114;-33.981070128970956
1739209794.497016;-28.992665084841942
1739209794.4970205;-28.58837851428586
1739209794.4970253;-45.120503652039325
1739209794.4970298;-27.267205301931607
1739209794.4970343;-27.8777449560314
1739209794.497039;-38.13080360867914
1739209794.4970436;-45.120503652039325
1739209794.4970481;-33.981070128970906
1739209794.497053;-28.992665084841942
1739209794.4970574;-26.991370085610722
1739209794.497062;-45.120503652039325
1739209794.4970667;-29.438486411369333
1739209794.4970713;-27.267205301931607
1739209794.4970758;-38.13080360867914
1739209794.4970806;-28.992665084841942
1739209794.497085;-33.981070128970906
1739209794.4970896;-45.120503652039325
1739209794.4970944;-24.151403521958727
1739209794.497099;-26.991370085610722
1739209794.4971035;-45.120503652039325
1739209794.4971082;-38.13080360867914
1739209794.4971128;-45.120503652039325
1739209794.4971173;-28.992665084841942
1739209794.4971218;-32.816014438256545
1739209794.4971266;-29.438486411369347
1739209794.497131;-38.13080360867914
1739209794.4971356;-26.991370085610722
1739209794.4971404;-27.267205301931607
1739209794.497145;-32.81601443825658
1739209794.4971495;-28.58837851428586
1739209794.4971542;-27.8777449560314
1739209794.4971588;-27.267205301931607
1739209794.4971633;-33.981070128970956
1739209794.497168;-28.58837851428586
1739209794.4971726;-28.992665084841942
1739209794.4971771;-38.13080360867914
1739209794.497182;-38.13080360867914
1739209794.4971864;-28.992665084841942
1739209794.497191;-27.267205301931607
1739209794.4971957;-24.151403521958727
1739209794.4972003;-27.267205301931607
1739209794.4972048;-31.141103565318893
1739209794.4972093;-31.141103565318915
1739209794.497214;-35.57807855764607
1739209794.4972186;-38.13080360867914
1739209794.4972231;-33.981070128970956
1739209794.497228;-45.120503652039325
1739209794.4972324;-45.120503652039325
1739209794.497237;-45.120503652039325
1739209794.4972417;-38.13080360867914
1739209794.4972463;-32.816014438256545
1739209794.4972508;-30.49652367304973
1739209794.4972556;-28.992665084841942
1739209794.49726;-38.13080360867914
1739209794.4972646;-25.826314394896357
1739209794.4972694;-33.981070128970906
1739209794.497274;-35.57807855764607
1739209794.4972785;-25.252786309376837
1739209794.4972832;-26.487275050834715
1739209794.4972878;-33.981070128970956
1739209794.4972923;-38.13080360867914
1739209794.497297;-38.13080360867914
1739209794.4973016;-33.981070128970906
1739209794.497306;-32.816014438256545
1739209794.4973106;-45.120503652039325
1739209794.4973154;-45.120503652039325
1739209794.49732;-30.49652367304973
1739209794.4973245;-38.13080360867914
1739209794.4973292;-29.438486411369333
1739209794.4973338;-38.13080360867914
1739209794.4973383;-38.13080360867914
1739209794.497343;-33.981070128970906
1739209794.4973476;-45.120503652039325
1739209794.4973521;-38.13080360867914
1739209794.497357;-28.992665084841942
1739209794.4973614;-31.141103565318915
1739209794.497366;-31.141103565318943
1739209794.4973707;-31.141103565318943
1739209794.4973752;-31.141103565318893
1739209794.4973798;-32.816014438256545
1739209794.4973845;-45.120503652039325
1739209794.497389;-27.267205301931607
1739209794.4973936;-23.38864096791655
1739209794.4973984;-26.991370085610722
1739209794.497403;-32.816014438256545
1739209794.4974074;-38.13080360867914
1739209794.497412;-45.120503652039325
1739209794.4974167;-31.141103565318915
1739209794.4974213;-24.438645034577675
1739209794.4974258;-24.589719217205094
1739209794.4974306;-33.981070128970956
1739209794.497435;-31.141103565318915
1739209794.4974396;-45.120503652039325
1739209794.4974444;-33.981070128970906
1739209794.497449;-32.81601443825658
1739209794.4974535;-31.141103565318915
1739209794.4974582;-38.13080360867914
1739209794.4974627;-24.292649948874775
1739209794.4974673;-31.141103565318915
1739209794.497472;-38.13080360867914
1739209794.4974766;-33.981070128970906
1739209794.497481;-45.120503652039325
