CAN Message; 0x1a7:0000be7047569929
1739209814.5116901;-45.120503652039325
1739209814.511694;-38.13080360867914
1739209814.5116978;-35.57807855764607
1739209814.5117016;-45.120503652039325
1739209814.5117054;-32.816014438256545
1739209814.5117092;-38.13080360867914
1739209814.5117128;-33.981070128970956
1739209814.5117166;-35.57807855764607
1739209814.5117204;-38.13080360867914
1739209814.5117242;-45.120503652039325
1739209814.511728;-45.120503652039325
1739209814.5117319;-45.120503652039325
1739209814.5117357;-38.13080360867914
1739209814.5117395;-32.816014438256545
1739209814.5117433;-29.438486411369333
1739209814.5117471;-45.120503652039325
1739209814.511751;-38.13080360867914
1739209814.5117545;-38.13080360867914
1739209814.5117583;-35.57807855764607
1739209814.5117621;-38.13080360867914
1739209814.511766;-33.981070128970906
1739209814.5117698;-45.120503652039325
1739209814.5117736;-45.120503652039325
1739209814.5117774;-35.57807855764607
1739209814.5117812;-45.120503652039325
1739209814.511785;-45.120503652039325
1739209814.5117888;-35.57807855764607
1739209814.5117927;-38.13080360867914
1739209814.5117965;-38.13080360867914
1739209814.5118;-45.120503652039325
1739209814.5118039;-45.120503652039325
1739209814.5118077;-45.120503652039325
1739209814.5118115;-45.120503652039325
1739209814.5118153;-45.120503652039325
1739209814.5118191;-45.120503652039325
1739209814.511823;-45.120503652039325
1739209814.5118268;-38.13080360867914
1739209814.5118306;-32.816014438256545
1739209814.5118344;-26.487275050834715
1739209814.5118382;-45.120503652039325
1739209814.5118418;-45.120503652039325
1739209814.5118456;-45.120503652039325
1739209814.5118494;-35.57807855764607
1739209814.5118532;-45.120503652039325
1739209814.511857;-38.13080360867914
1739209814.5118608;-38.13080360867914
1739209814.5118647;-45.120503652039325
1739209814.5118685;-38.13080360867914
1739209814.5118723;-45.120503652039325
1739209814.511876;-38.13080360867914
1739209814.51188;-38.13080360867914
1739209814.5118837;-38.13080360867914
1739209814.5118873;-45.120503652039325
1739209814.5118911;-38.13080360867914
1739209814.511895;-27.267205301931607
1739209814.5118988;-38.13080360867914
1739209814.5119026;-45.120503652039325
1739209814.5119064;-38.13080360867914
1739209814.5119102;-38.13080360867914
1739209814.511914;-45.120503652039325
1739209814.5119178;-45.120503652039325
1739209814.5119216;-38.13080360867914
1739209814.5119255;-45.120503652039325
1739209814.5119293;-45.120503652039325
1739209814.5119328;-45.120503652039325
1739209814.5119367;-38.13080360867914
1739209814.5119405;-32.816014438256545
1739209814.5119443;-38.13080360867914
1739209814.511948;-38.13080360867914
1739209814.511952;-38.13080360867914
1739209814.5119557;-45.120503652039325
1739209814.5119596;-38.13080360867914
1739209814.5119634;-38.13080360867914
1739209814.5119672;-45.120503652039325
1739209814.511971;-45.120503652039325
1739209814.5119746;-45.120503652039325
1739209814.5119784;-38.13080360867914
1739209814.5119822;-45.120503652039325
1739209814.511986;-38.13080360867914
1739209814.5119898;-35.57807855764607
1739209814.5119936;-38.13080360867914
1739209814.5119975;-45.120503652039325
1739209814.5120013;-35.57807855764607
1739209814.512005;-33.981070128970906
1739209814.512009;-38.13080360867914
1739209814.5120127;-38.13080360867914
1739209814.5120165;-38.13080360867914
1739209814.51202;-38.13080360867914
1739209814.512024;-38.13080360867914
1739209814.5120277;-38.13080360867914
1739209814.5120316;-45.120503652039325
1739209814.5120354;-45.120503652039325
1739209814.5120392;-45.120503652039325
1739209814.512043;-45.120503652039325
1739209814.5120468;-38.13080360867914
1739209814.5120506;-35.57807855764607
1739209814.5120544;-35.57807855764607
1739209814.5120583;-45.120503652039325
1739209814.512062;-38.13080360867914
1739209814.5120656;-38.13080360867914
1739209814.5120695;-38.13080360867914
1739209814.5120733;-38.13080360867914
1739209814.512077;-38.13080360867914
1739209814.512081;-38.13080360867914
1739209814.5120847;-45.120503652039325
1739209814.5120885;-45.120503652039325
1739209814.5120924;-38.13080360867914
1739209814.5120962;-38.13080360867914
1739209814.5121;-38.13080360867914
1739209814.5121038;-38.13080360867914
1739209814.5121074;-38.13080360867914
1739209814.5121112;-45.120503652039325
1739209814.512115;-45.120503652039325
1739209814.5121188;-35.57807855764607
1739209814.5121226;-38.13080360867914
1739209814.5121264;-45.120503652039325
1739209814.5121303;-45.120503652039325
1739209814.512134;-45.120503652039325
1739209814.512138;-45.120503652039325
1739209814.5121417;-33.981070128970906
1739209814.5121455;-45.120503652039325
1739209814.5121493;-45.120503652039325
1739209814.512153;-35.57807855764607
1739209814.5121567;-32.816014438256545
1739209814.5121605;-38.13080360867914
1739209814.5121644;-35.57807855764607
1739209814.5121682;-35.57807855764607
1739209814.512172;-45.120503652039325
1739209814.5121758;-45.120503652039325
1739209814.5121796;-33.981070128970906
1739209814.5121834;-38.13080360867914
1739209814.5121872;-38.13080360867914
1739209814.512191;-38.13080360867914
1739209814.5121949;-38.13080360867914
1739209814.5121984;-38.13080360867914
1739209814.5122023;-45.120503652039325
1739209814.512206;-45.120503652039325
1739209814.51221;-33.981070128970906
1739209814.5122137;-35.57807855764607
1739209814.5122175;-38.13080360867914
1739209814.5122213;-38.13080360867914
1739209814.5122252;-31.141103565318915
1739209814.512229;-35.57807855764607
1739209814.5122328;-33.981070128970906
1739209814.5122366;-45.120503652039325
1739209814.5122402;-38.13080360867914
1739209814.512244;-33.981070128970906
1739209814.5122478;-45.120503652039325
1739209814.5122516;-45.120503652039325
1739209814.5122554;-45.120503652039325
1739209814.5122592;-45.120503652039325
1739209814.512263;-38.13080360867914
1739209814.5122669;-45.120503652039325
1739209814.5122707;-38.13080360867914
1739209814.5122745;-45.120503652039325
1739209814.5122783;-33.981070128970906
1739209814.5122821;-45.120503652039325
1739209814.5122857;-45.120503652039325
1739209814.5122895;-45.120503652039325
1739209814.5122933;-26.487275050834715
1739209814.5122972;-35.57807855764607
1739209814.512301;-45.120503652039325
1739209814.5123048;-45.120503652039325
1739209814.5123086;-35.57807855764607
1739209814.5123124;-35.57807855764607
1739209814.5123162;-45.120503652039325
1739209814.51232;-38.13080360867914
1739209814.5123239;-38.13080360867914
1739209814.5123277;-45.120503652039325
1739209814.5123312;-38.13080360867914
1739209814.512335;-38.13080360867914
1739209814.5123389;-45.120503652039325
1739209814.5123427;-45.120503652039325
1739209814.5123465;-45.120503652039325
1739209814.5123503;-45.120503652039325
1739209814.5123541;-30.49652367304973
1739209814.512358;-32.816014438256545
1739209814.5123618;-45.120503652039325
1739209814.5123656;-45.120503652039325
1739209814.5123694;-31.141103565318893
1739209814.512373;-38.13080360867914
1739209814.5123768;-45.120503652039325
1739209814.5123806;-33.981070128970906
1739209814.5123844;-45.120503652039325
1739209814.5123882;-45.120503652039325
1739209814.512392;-45.120503652039325
1739209814.5123959;-45.120503652039325
1739209814.5123997;-45.120503652039325
1739209814.5124035;-38.13080360867914
1739209814.5124073;-45.120503652039325
1739209814.512411;-38.13080360867914
1739209814.512415;-45.120503652039325
1739209814.5124185;-45.120503652039325
1739209814.5124223;-38.13080360867914
1739209814.5124261;-38.13080360867914
1739209814.51243;-38.13080360867914
1739209814.5124338;-45.120503652039325
1739209814.5124376;-35.57807855764607
1739209814.5124414;-38.13080360867914
1739209814.5124452;-33.981070128970906
1739209814.512449;-31.141103565318893
1739209814.5124528;-38.13080360867914
1739209814.5124567;-38.13080360867914
1739209814.5124602;-38.13080360867914
1739209814.512464;-38.13080360867914
1739209814.5124679;-45.120503652039325
1739209814.5124717;-32.816014438256545
1739209814.5124755;-45.120503652039325
1739209814.5124793;-31.141103565318943
1739209814.5124831;-33.981070128970906
1739209814.512487;-38.13080360867914
1739209814.5124907;-45.120503652039325
1739209814.5124946;-45.120503652039325
1739209814.5124984;-38.13080360867914
1739209814.5125022;-38.13080360867914
1739209814.5125058;-35.57807855764607
1739209814.5125096;-33.981070128970906
1739209814.5125134;-35.57807855764607
1739209814.5125172;-35.57807855764607
1739209814.512521;-38.13080360867914
1739209814.5125248;-38.13080360867914
1739209814.5125287;-45.120503652039325
1739209814.5125325;-45.120503652039325
1739209814.5125363;-38.13080360867914
1739209814.51254;-38.13080360867914
1739209814.512544;-45.120503652039325
1739209814.5125477;-38.13080360867914
1739209814.5125513;-35.57807855764607
1739209814.5125551;-35.57807855764607
1739209814.512559;-45.120503652039325
1739209814.5125628;-45.120503652039325
1739209814.5125666;-38.13080360867914
1739209814.5125704;-45.120503652039325
1739209814.5125742;-45.120503652039325
1739209814.512578;-38.13080360867914
1739209814.5125818;-45.120503652039325
1739209814.5125856;-45.120503652039325
1739209814.5125895;-45.120503652039325
1739209814.512593;-45.120503652039325
1739209814.5125968;-45.120503652039325
1739209814.5126007;-38.13080360867914
1739209814.5126045;-32.816014438256545
1739209814.5126083;-38.13080360867914
1739209814.512612;-45.120503652039325
1739209814.512616;-38.13080360867914
1739209814.5126197;-33.981070128970906
1739209814.5126235;-45.120503652039325
1739209814.5126274;-45.120503652039325
1739209814.5126312;-45.120503652039325
1739209814.512635;-45.120503652039325
1739209814.5126386;-45.120503652039325
1739209814.5126424;-45.120503652039325
1739209814.5126462;-45.120503652039325
1739209814.51265;-45.120503652039325
1739209814.5126538;-45.120503652039325
1739209814.5126576;-35.57807855764607
1739209814.5126615;-35.57807855764607
1739209814.5126653;-45.120503652039325
1739209814.512669;-45.120503652039325
1739209814.512673;-38.13080360867914
1739209814.5126767;-38.13080360867914
1739209814.5126805;-45.120503652039325
1739209814.512684;-45.120503652039325
1739209814.512688;-38.13080360867914
1739209814.5126917;-38.13080360867914
1739209814.5126956;-38.13080360867914
1739209814.5126994;-45.120503652039325
1739209814.5127032;-45.120503652039325
1739209814.512707;-35.57807855764607
1739209814.5127108;-38.13080360867914
1739209814.5127146;-45.120503652039325
1739209814.5127184;-45.120503652039325
1739209814.5127223;-45.120503652039325
1739209814.5127258;-38.13080360867914
1739209814.5127296;-35.57807855764607
1739209814.5127335;-38.13080360867914
1739209814.5127373;-45.120503652039325
1739209814.512741;-45.120503652039325
1739209814.512745;-33.981070128970906
1739209814.5127487;-45.120503652039325
1739209814.5127525;-38.13080360867914
1739209814.5127563;-31.141103565318915
1739209814.5127602;-33.981070128970906
1739209814.512764;-45.120503652039325
1739209814.5127678;-45.120503652039325
1739209814.5127714;-30.49652367304973
1739209814.5127752;-38.13080360867914
1739209814.512779;-45.120503652039325
1739209814.5127828;-45.120503652039325
1739209814.5127866;-38.13080360867914
1739209814.5127904;-35.57807855764607
1739209814.5127943;-45.120503652039325
1739209814.512798;-45.120503652039325
1739209814.512802;-45.120503652039325
1739209814.5128057;-45.120503652039325
1739209814.5128095;-45.120503652039325
1739209814.512813;-45.120503652039325
1739209814.512817;-38.13080360867914
1739209814.5128207;-38.13080360867914
1739209814.5128245;-45.120503652039325
1739209814.5128284;-45.120503652039325
1739209814.5128322;-38.13080360867914
1739209814.512836;-38.13080360867914
1739209814.5128398;-45.120503652039325
1739209814.5128436;-38.13080360867914
1739209814.5128474;-28.992665084841942
1739209814.5128512;-45.120503652039325
1739209814.512855;-38.13080360867914
1739209814.5128586;-45.120503652039325
1739209814.5128624;-45.120503652039325
1739209814.5128663;-45.120503652039325
1739209814.51287;-45.120503652039325
1739209814.512874;-38.13080360867914
1739209814.5128777;-33.981070128970956
1739209814.5128815;-45.120503652039325
1739209814.5128853;-38.13080360867914
1739209814.5128891;-38.13080360867914
1739209814.512893;-45.120503652039325
1739209814.5128968;-45.120503652039325
1739209814.5129006;-45.120503652039325
1739209814.5129042;-35.57807855764607
1739209814.512908;-28.992665084841942
1739209814.5129118;-45.120503652039325
1739209814.5129156;-35.57807855764607
1739209814.5129194;-38.13080360867914
1739209814.5129232;-38.13080360867914
1739209814.512927;-45.120503652039325
1739209814.5129309;-45.120503652039325
1739209814.5129347;-45.120503652039325
1739209814.5129385;-45.120503652039325
1739209814.5129423;-45.120503652039325
1739209814.512946;-33.981070128970906
1739209814.5129497;-45.120503652039325
1739209814.5129535;-35.57807855764607
1739209814.5129573;-35.57807855764607
1739209814.5129611;-45.120503652039325
1739209814.512965;-35.57807855764607
1739209814.5129688;-45.120503652039325
1739209814.5129726;-38.13080360867914
1739209814.5129764;-38.13080360867914
1739209814.5129802;-45.120503652039325
1739209814.512984;-45.120503652039325
1739209814.5129879;-45.120503652039325
1739209814.5129914;-45.120503652039325
1739209814.5129952;-45.120503652039325
1739209814.512999;-28.21854285175415
1739209814.5130029;-31.141103565318893
1739209814.5130067;-45.120503652039325
1739209814.5130105;-45.120503652039325
1739209814.5130143;-33.981070128970906
1739209814.5130181;-38.13080360867914
1739209814.513022;-45.120503652039325
1739209814.5130258;-45.120503652039325
1739209814.5130296;-45.120503652039325
1739209814.5130334;-45.120503652039325
1739209814.513037;-45.120503652039325
1739209814.5130408;-45.120503652039325
1739209814.5130446;-38.13080360867914
1739209814.5130484;-35.57807855764607
1739209814.5130522;-45.120503652039325
1739209814.513056;-45.120503652039325
1739209814.5130599;-33.981070128970906
1739209814.5130637;-38.13080360867914
1739209814.5130675;-45.120503652039325
1739209814.5130713;-45.120503652039325
1739209814.513075;-38.13080360867914
1739209814.5130787;-38.13080360867914
1739209814.5130825;-38.13080360867914
1739209814.5130863;-45.120503652039325
1739209814.5130901;-32.816014438256545
1739209814.513094;-33.981070128970906
1739209814.5130978;-45.120503652039325
1739209814.5131016;-38.13080360867914
1739209814.5131054;-38.13080360867914
1739209814.5131092;-45.120503652039325
1739209814.513113;-45.120503652039325
1739209814.5131168;-35.57807855764607
1739209814.5131207;-45.120503652039325
1739209814.5131242;-45.120503652039325
1739209814.513128;-38.13080360867914
1739209814.5131319;-45.120503652039325
1739209814.5131357;-38.13080360867914
1739209814.5131395;-35.57807855764607
1739209814.5131433;-38.13080360867914
1739209814.513147;-38.13080360867914
1739209814.513151;-38.13080360867914
1739209814.5131547;-38.13080360867914
1739209814.5131586;-38.13080360867914
1739209814.5131624;-33.981070128970906
1739209814.5131662;-45.120503652039325
1739209814.5131698;-45.120503652039325
1739209814.5131736;-35.57807855764607
1739209814.5131774;-35.57807855764607
1739209814.5131812;-45.120503652039325
1739209814.513185;-45.120503652039325
1739209814.5131888;-35.57807855764607
1739209814.5131927;-38.13080360867914
1739209814.5131965;-38.13080360867914
1739209814.5132003;-38.13080360867914
1739209814.513204;-45.120503652039325
1739209814.513208;-38.13080360867914
1739209814.5132115;-45.120503652039325
1739209814.5132153;-31.141103565318915
1739209814.513219;-33.981070128970906
1739209814.513223;-38.13080360867914
1739209814.5132267;-45.120503652039325
1739209814.5132306;-45.120503652039325
1739209814.5132344;-38.13080360867914
1739209814.5132382;-45.120503652039325
1739209814.513242;-38.13080360867914
1739209814.5132458;-38.13080360867914
1739209814.5132496;-38.13080360867914
1739209814.5132535;-45.120503652039325
1739209814.513257;-38.13080360867914
1739209814.5132608;-38.13080360867914
1739209814.5132647;-45.120503652039325
1739209814.5132685;-45.120503652039325
1739209814.5132723;-38.13080360867914
1739209814.513276;-38.13080360867914
1739209814.51328;-45.120503652039325
1739209814.5132837;-45.120503652039325
1739209814.5132875;-32.816014438256545
1739209814.5132914;-31.141103565318915
1739209814.5132952;-38.13080360867914
1739209814.513299;-45.120503652039325
1739209814.5133026;-33.981070128970906
1739209814.5133064;-28.992665084841942
1739209814.5133102;-38.13080360867914
1739209814.513314;-38.13080360867914
1739209814.5133178;-45.120503652039325
1739209814.5133216;-38.13080360867914
1739209814.5133255;-38.13080360867914
1739209814.5133293;-45.120503652039325
1739209814.513333;-35.57807855764607
1739209814.513337;-33.981070128970906
1739209814.5133407;-38.13080360867914
1739209814.5133443;-45.120503652039325
1739209814.513348;-38.13080360867914
1739209814.513352;-38.13080360867914
1739209814.5133557;-45.120503652039325
1739209814.5133595;-45.120503652039325
1739209814.5133634;-33.981070128970906
1739209814.5133672;-33.981070128970906
1739209814.513371;-33.981070128970906
1739209814.5133748;-38.13080360867914
1739209814.5133786;-38.13080360867914
1739209814.5133824;-45.120503652039325
1739209814.5133862;-38.13080360867914
1739209814.5133898;-38.13080360867914
1739209814.5133936;-38.13080360867914
1739209814.5133975;-38.13080360867914
1739209814.5134013;-38.13080360867914
1739209814.513405;-45.120503652039325
1739209814.513409;-45.120503652039325
1739209814.5134127;-45.120503652039325
1739209814.5134165;-33.981070128970906
1739209814.5134203;-33.981070128970906
1739209814.5134242;-33.981070128970906
1739209814.513428;-33.981070128970906
1739209814.5134315;-33.981070128970906
1739209814.5134354;-33.981070128970906
1739209814.5134392;-45.120503652039325
1739209814.513443;-38.13080360867914
1739209814.5134468;-38.13080360867914
1739209814.5134506;-33.981070128970906
1739209814.5134544;-45.120503652039325
1739209814.5134583;-38.13080360867914
1739209814.513462;-33.981070128970906
1739209814.513466;-38.13080360867914
1739209814.5134697;-38.13080360867914
1739209814.5134735;-45.120503652039325
1739209814.513477;-32.816014438256545
1739209814.513481;-35.57807855764607
1739209814.5134847;-38.13080360867914
1739209814.5134885;-33.981070128970906
1739209814.5134923;-31.141103565318915
1739209814.5134962;-45.120503652039325
1739209814.5135;-45.120503652039325
1739209814.5135038;-45.120503652039325
1739209814.5135076;-45.120503652039325
1739209814.5135114;-45.120503652039325
1739209814.5135152;-38.13080360867914
1739209814.513519;-33.981070128970906
1739209814.5135226;-38.13080360867914
1739209814.5135264;-45.120503652039325
1739209814.5135303;-32.816014438256545
1739209814.513534;-38.13080360867914
1739209814.513538;-45.120503652039325
1739209814.5135417;-45.120503652039325
1739209814.5135455;-45.120503652039325
1739209814.5135493;-38.13080360867914
1739209814.5135531;-38.13080360867914
1739209814.513557;-35.57807855764607
1739209814.5135608;-45.120503652039325
1739209814.5135643;-45.120503652039325
1739209814.5135682;-38.13080360867914
1739209814.513572;-38.13080360867914
1739209814.5135758;-45.120503652039325
1739209814.5135796;-38.13080360867914
1739209814.5135834;-33.981070128970906
1739209814.5135872;-45.120503652039325
1739209814.513591;-38.13080360867914
1739209814.5135949;-32.816014438256545
1739209814.5135987;-38.13080360867914
1739209814.5136025;-45.120503652039325
1739209814.5136063;-38.13080360867914
1739209814.51361;-38.13080360867914
1739209814.5136137;-38.13080360867914
1739209814.5136175;-45.120503652039325
1739209814.5136213;-33.981070128970906
1739209814.5136251;-38.13080360867914
1739209814.513629;-38.13080360867914
1739209814.5136328;-38.13080360867914
1739209814.5136366;-38.13080360867914
1739209814.5136404;-38.13080360867914
1739209814.5136442;-35.57807855764607
1739209814.513648;-35.57807855764607
1739209814.5136518;-38.13080360867914
1739209814.5136554;-38.13080360867914
1739209814.5136592;-45.120503652039325
1739209814.513663;-45.120503652039325
1739209814.5136669;-38.13080360867914
1739209814.5136707;-38.13080360867914
1739209814.5136745;-45.120503652039325
1739209814.5136783;-45.120503652039325
1739209814.5136821;-45.120503652039325
1739209814.513686;-45.120503652039325
1739209814.5136898;-35.57807855764607
1739209814.5136936;-45.120503652039325
1739209814.5136971;-45.120503652039325
1739209814.513701;-38.13080360867914
1739209814.5137048;-33.981070128970906
1739209814.5137086;-35.57807855764607
1739209814.5137124;-45.120503652039325
1739209814.5137162;-45.120503652039325
1739209814.51372;-38.13080360867914
1739209814.5137239;-35.57807855764607
1739209814.5137277;-45.120503652039325
1739209814.5137315;-38.13080360867914
1739209814.5137353;-45.120503652039325
1739209814.513739;-45.120503652039325
1739209814.5137427;-33.981070128970906
1739209814.5137465;-38.13080360867914
1739209814.5137503;-45.120503652039325
1739209814.5137541;-45.120503652039325
1739209814.513758;-45.120503652039325
1739209814.5137618;-45.120503652039325
1739209814.5137656;-32.816014438256545
1739209814.5137694;-32.816014438256545
1739209814.5137732;-45.120503652039325
1739209814.513777;-33.981070128970906
1739209814.5137808;-38.13080360867914
1739209814.5137844;-35.57807855764607
1739209814.5137882;-38.13080360867914
1739209814.513792;-38.13080360867914
1739209814.5137959;-45.120503652039325
1739209814.5137997;-45.120503652039325
1739209814.5138035;-45.120503652039325
1739209814.5138073;-38.13080360867914
1739209814.513811;-38.13080360867914
1739209814.513815;-45.120503652039325
1739209814.5138187;-38.13080360867914
1739209814.5138226;-32.816014438256545
1739209814.5138264;-38.13080360867914
1739209814.51383;-45.120503652039325
1739209814.5138338;-35.57807855764607
1739209814.5138376;-45.120503652039325
1739209814.5138414;-45.120503652039325
1739209814.5138452;-38.13080360867914
1739209814.513849;-38.13080360867914
1739209814.5138528;-45.120503652039325
1739209814.5138566;-32.816014438256545
1739209814.5138605;-26.487275050834715
1739209814.5138643;-45.120503652039325
1739209814.513868;-45.120503652039325
1739209814.513872;-35.57807855764607
1739209814.5138755;-32.816014438256545
1739209814.5138793;-45.120503652039325
1739209814.513883;-45.120503652039325
1739209814.513887;-45.120503652039325
1739209814.5138907;-38.13080360867914
1739209814.5138946;-35.57807855764607
1739209814.5138984;-38.13080360867914
1739209814.5139022;-38.13080360867914
1739209814.513906;-45.120503652039325
1739209814.5139098;-45.120503652039325
1739209814.5139136;-38.13080360867914
1739209814.5139172;-38.13080360867914
1739209814.513921;-45.120503652039325
1739209814.5139248;-45.120503652039325
1739209814.5139287;-45.120503652039325
1739209814.5139325;-45.120503652039325
1739209814.5139363;-45.120503652039325
1739209814.51394;-45.120503652039325
1739209814.513944;-45.120503652039325
1739209814.5139477;-45.120503652039325
1739209814.5139515;-31.141103565318915
1739209814.5139554;-35.57807855764607
1739209814.5139592;-38.13080360867914
1739209814.5139627;-38.13080360867914
1739209814.5139666;-35.57807855764607
1739209814.5139704;-38.13080360867914
1739209814.5139742;-38.13080360867914
1739209814.513978;-45.120503652039325
1739209814.5139818;-31.141103565318943
1739209814.5139856;-45.120503652039325
1739209814.5139894;-45.120503652039325
1739209814.5139933;-38.13080360867914
1739209814.513997;-45.120503652039325
1739209814.514001;-45.120503652039325
1739209814.5140047;-45.120503652039325
1739209814.5140083;-38.13080360867914
1739209814.514012;-31.141103565318915
1739209814.514016;-38.13080360867914
1739209814.5140197;-45.120503652039325
1739209814.5140235;-35.57807855764607
1739209814.5140274;-35.57807855764607
1739209814.5140312;-45.120503652039325
1739209814.514035;-38.13080360867914
1739209814.5140388;-45.120503652039325
1739209814.5140426;-38.13080360867914
1739209814.5140464;-38.13080360867914
1739209814.51405;-45.120503652039325
1739209814.5140538;-45.120503652039325
1739209814.5140576;-33.981070128970906
1739209814.5140615;-45.120503652039325
1739209814.5140653;-45.120503652039325
1739209814.514069;-38.13080360867914
1739209814.514073;-38.13080360867914
1739209814.5140767;-45.120503652039325
1739209814.5140805;-38.13080360867914
1739209814.5140843;-35.57807855764607
1739209814.5140882;-38.13080360867914
1739209814.514092;-45.120503652039325
1739209814.5140955;-45.120503652039325
1739209814.5140994;-38.13080360867914
1739209814.5141032;-38.13080360867914
1739209814.514107;-38.13080360867914
1739209814.5141108;-45.120503652039325
1739209814.5141146;-45.120503652039325
1739209814.5141184;-38.13080360867914
1739209814.5141222;-35.57807855764607
1739209814.514126;-38.13080360867914
1739209814.5141299;-38.13080360867914
1739209814.5141337;-38.13080360867914
1739209814.5141375;-38.13080360867914
1739209814.514141;-33.981070128970906
1739209814.514145;-38.13080360867914
1739209814.5141487;-38.13080360867914
1739209814.5141525;-45.120503652039325
1739209814.5141563;-33.981070128970906
1739209814.5141602;-38.13080360867914
1739209814.514164;-33.981070128970906
1739209814.5141678;-31.141103565318893
1739209814.5141716;-35.57807855764607
1739209814.5141754;-45.120503652039325
1739209814.5141792;-45.120503652039325
1739209814.5141828;-33.981070128970906
1739209814.5141866;-38.13080360867914
1739209814.5141904;-38.13080360867914
1739209814.5141943;-38.13080360867914
1739209814.514198;-38.13080360867914
1739209814.5142019;-33.981070128970906
1739209814.5142057;-45.120503652039325
1739209814.5142095;-45.120503652039325
1739209814.5142133;-45.120503652039325
1739209814.5142171;-38.13080360867914
1739209814.514221;-45.120503652039325
1739209814.5142248;-45.120503652039325
1739209814.5142283;-45.120503652039325
1739209814.5142322;-38.13080360867914
1739209814.514236;-38.13080360867914
1739209814.5142398;-38.13080360867914
1739209814.5142436;-31.141103565318915
1739209814.5142474;-35.57807855764607
1739209814.5142512;-45.120503652039325
1739209814.514255;-45.120503652039325
1739209814.5142589;-38.13080360867914
1739209814.5142627;-38.13080360867914
1739209814.5142665;-45.120503652039325
1739209814.5142703;-45.120503652039325
1739209814.514274;-35.57807855764607
1739209814.5142777;-45.120503652039325
1739209814.5142815;-38.13080360867914
1739209814.5142853;-38.13080360867914
1739209814.5142891;-45.120503652039325
1739209814.514293;-45.120503652039325
1739209814.5142968;-38.13080360867914
1739209814.5143006;-38.13080360867914
1739209814.5143044;-33.981070128970906
1739209814.5143082;-38.13080360867914
1739209814.514312;-32.816014438256545
1739209814.5143156;-38.13080360867914
1739209814.5143194;-32.816014438256545
1739209814.5143232;-35.57807855764607
1739209814.514327;-38.13080360867914
1739209814.5143309;-38.13080360867914
1739209814.5143347;-35.57807855764607
1739209814.5143385;-38.13080360867914
1739209814.5143423;-45.120503652039325
1739209814.5143461;-38.13080360867914
1739209814.51435;-45.120503652039325
1739209814.5143538;-38.13080360867914
1739209814.5143576;-45.120503652039325
1739209814.5143611;-45.120503652039325
1739209814.514365;-45.120503652039325
1739209814.5143688;-38.13080360867914
1739209814.5143726;-45.120503652039325
1739209814.5143764;-45.120503652039325
1739209814.5143802;-38.13080360867914
1739209814.514384;-45.120503652039325
1739209814.5143878;-38.13080360867914
1739209814.5143917;-38.13080360867914
1739209814.5143955;-45.120503652039325
1739209814.5143993;-45.120503652039325
1739209814.5144029;-38.13080360867914
1739209814.5144067;-45.120503652039325
1739209814.5144105;-30.49652367304973
1739209814.5144143;-32.816014438256545
1739209814.5144181;-45.120503652039325
1739209814.514422;-45.120503652039325
1739209814.5144258;-45.120503652039325
1739209814.5144296;-45.120503652039325
1739209814.5144334;-45.120503652039325
1739209814.5144372;-38.13080360867914
1739209814.514441;-45.120503652039325
1739209814.5144448;-38.13080360867914
1739209814.5144484;-38.13080360867914
1739209814.5144522;-45.120503652039325
1739209814.514456;-45.120503652039325
1739209814.5144598;-45.120503652039325
1739209814.5144637;-38.13080360867914
1739209814.5144675;-45.120503652039325
1739209814.5144713;-35.57807855764607
1739209814.514475;-32.816014438256545
1739209814.514479;-45.120503652039325
1739209814.5144827;-45.120503652039325
1739209814.5144866;-35.57807855764607
1739209814.5144904;-38.13080360867914
1739209814.514494;-38.13080360867914
1739209814.5144978;-45.120503652039325
1739209814.5145016;-45.120503652039325
1739209814.5145054;-45.120503652039325
1739209814.5145092;-35.57807855764607
1739209814.514513;-38.13080360867914
1739209814.5145168;-45.120503652039325
1739209814.5145206;-38.13080360867914
1739209814.5145245;-38.13080360867914
1739209814.5145283;-38.13080360867914
1739209814.514532;-45.120503652039325
1739209814.5145357;-45.120503652039325
1739209814.5145395;-38.13080360867914
1739209814.5145433;-35.57807855764607
1739209814.514547;-45.120503652039325
1739209814.514551;-45.120503652039325
1739209814.5145547;-38.13080360867914
1739209814.5145586;-45.120503652039325
1739209814.5145624;-32.816014438256545
1739209814.5145662;-26.487275050834715
1739209814.51457;-45.120503652039325
1739209814.5145738;-45.120503652039325
1739209814.5145776;-32.816014438256545
1739209814.5145812;-35.57807855764607
1739209814.514585;-45.120503652039325
1739209814.5145888;-38.13080360867914
1739209814.5145926;-45.120503652039325
1739209814.5145965;-45.120503652039325
1739209814.5146003;-45.120503652039325
1739209814.514604;-45.120503652039325
1739209814.514608;-32.816014438256545
1739209814.5146117;-38.13080360867914
1739209814.5146155;-45.120503652039325
1739209814.5146194;-45.120503652039325
1739209814.5146232;-35.57807855764607
1739209814.5146267;-28.992665084841942
1739209814.5146306;-38.13080360867914
1739209814.5146344;-38.13080360867914
1739209814.5146382;-45.120503652039325
1739209814.514642;-38.13080360867914
1739209814.5146458;-45.120503652039325
1739209814.5146496;-45.120503652039325
1739209814.5146534;-38.13080360867914
1739209814.5146573;-45.120503652039325
1739209814.514661;-45.120503652039325
1739209814.514665;-45.120503652039325
1739209814.5146685;-38.13080360867914
1739209814.5146723;-38.13080360867914
