CAN Message; 0x1b8:0300e4f226b49833
1739209846.3935947;-35.57807855764607
1739209846.393604;-45.120503652039325
1739209846.3936136;-45.120503652039325
1739209846.393623;-33.981070128970906
1739209846.3936324;-38.13080360867914
1739209846.393642;-45.120503652039325
1739209846.3936515;-45.120503652039325
1739209846.393661;-35.57807855764607
1739209846.3936703;-38.13080360867914
1739209846.3936799;-45.120503652039325
1739209846.3936894;-45.120503652039325
1739209846.3936987;-38.13080360867914
1739209846.3937082;-45.120503652039325
1739209846.3937178;-35.57807855764607
1739209846.3937273;-38.13080360867914
1739209846.3937366;-38.13080360867914
1739209846.3937461;-35.57807855764607
1739209846.3937557;-45.120503652039325
1739209846.393765;-38.13080360867914
1739209846.3937745;-33.981070128970906
1739209846.393784;-38.13080360867914
1739209846.3937936;-38.13080360867914
1739209846.393803;-38.13080360867914
1739209846.3938124;-38.13080360867914
1739209846.393822;-38.13080360867914
1739209846.3938313;-38.13080360867914
1739209846.3938408;-45.120503652039325
1739209846.3938503;-38.13080360867914
1739209846.3938599;-45.120503652039325
1739209846.3938692;-45.120503652039325
1739209846.3938787;-45.120503652039325
1739209846.3938882;-45.120503652039325
1739209846.3938975;-38.13080360867914
1739209846.393907;-35.57807855764607
1739209846.3939166;-45.120503652039325
1739209846.3939261;-33.981070128970956
1739209846.3939354;-45.120503652039325
1739209846.393945;-38.13080360867914
1739209846.3939545;-38.13080360867914
1739209846.3939638;-45.120503652039325
1739209846.3939734;-45.120503652039325
1739209846.393983;-38.13080360867914
1739209846.3939924;-38.13080360867914
1739209846.3940017;-28.58837851428586
1739209846.3940113;-38.13080360867914
1739209846.3940208;-45.120503652039325
1739209846.39403;-38.13080360867914
1739209846.3940396;-33.981070128970906
1739209846.3940492;-38.13080360867914
1739209846.3940587;-45.120503652039325
1739209846.394068;-45.120503652039325
1739209846.3940775;-45.120503652039325
1739209846.394087;-38.13080360867914
1739209846.3940964;-38.13080360867914
1739209846.394106;-38.13080360867914
1739209846.3941154;-45.120503652039325
1739209846.394125;-38.13080360867914
1739209846.3941343;-38.13080360867914
1739209846.3941438;-45.120503652039325
1739209846.3941534;-45.120503652039325
1739209846.3941627;-45.120503652039325
1739209846.3941722;-38.13080360867914
1739209846.3941817;-45.120503652039325
1739209846.3941913;-45.120503652039325
1739209846.3942006;-45.120503652039325
1739209846.39421;-33.981070128970906
1739209846.3942196;-38.13080360867914
1739209846.394229;-27.8777449560314
1739209846.3942385;-30.49652367304973
1739209846.394248;-33.981070128970906
1739209846.3942575;-38.13080360867914
1739209846.3942668;-38.13080360867914
1739209846.3942764;-45.120503652039325
1739209846.394286;-35.57807855764607
1739209846.3942955;-35.57807855764607
1739209846.3943048;-45.120503652039325
1739209846.3943143;-45.120503652039325
1739209846.3943238;-45.120503652039325
1739209846.3943331;-45.120503652039325
1739209846.3943427;-35.57807855764607
1739209846.3943522;-38.13080360867914
1739209846.3943617;-45.120503652039325
1739209846.394371;-32.816014438256545
1739209846.3943806;-45.120503652039325
1739209846.39439;-38.13080360867914
1739209846.3943994;-38.13080360867914
1739209846.394409;-45.120503652039325
1739209846.3944185;-45.120503652039325
1739209846.394428;-31.141103565318915
1739209846.3944373;-38.13080360867914
1739209846.3944468;-45.120503652039325
1739209846.3944564;-35.57807855764607
1739209846.3944657;-35.57807855764607
1739209846.3944752;-45.120503652039325
1739209846.3944848;-38.13080360867914
1739209846.3944943;-45.120503652039325
1739209846.3945036;-45.120503652039325
1739209846.3945131;-38.13080360867914
1739209846.3945227;-38.13080360867914
1739209846.394532;-45.120503652039325
1739209846.3945415;-45.120503652039325
1739209846.394551;-38.13080360867914
1739209846.3945606;-45.120503652039325
1739209846.3945699;-35.57807855764607
1739209846.3945794;-35.57807855764607
1739209846.394589;-45.120503652039325
1739209846.3945982;-38.13080360867914
1739209846.3946078;-45.120503652039325
1739209846.3946173;-38.13080360867914
1739209846.3946269;-35.57807855764607
1739209846.3946362;-35.57807855764607
1739209846.3946457;-45.120503652039325
1739209846.3946552;-38.13080360867914
1739209846.3946645;-45.120503652039325
1739209846.394674;-45.120503652039325
1739209846.3946836;-45.120503652039325
1739209846.3946931;-38.13080360867914
1739209846.3947024;-45.120503652039325
1739209846.394712;-45.120503652039325
1739209846.3947215;-45.120503652039325
1739209846.3947308;-38.13080360867914
1739209846.3947403;-38.13080360867914
1739209846.3947499;-33.981070128970906
1739209846.3947594;-45.120503652039325
1739209846.3947687;-33.981070128970906
1739209846.3947783;-38.13080360867914
1739209846.3947878;-38.13080360867914
1739209846.394797;-35.57807855764607
1739209846.3948066;-38.13080360867914
1739209846.3948162;-45.120503652039325
1739209846.3948257;-33.981070128970906
1739209846.394835;-45.120503652039325
1739209846.3948445;-45.120503652039325
1739209846.394854;-35.57807855764607
1739209846.3948634;-38.13080360867914
1739209846.394873;-45.120503652039325
1739209846.3948824;-45.120503652039325
1739209846.394892;-38.13080360867914
1739209846.3949013;-32.816014438256545
1739209846.3949108;-38.13080360867914
1739209846.3949203;-38.13080360867914
1739209846.3949296;-38.13080360867914
1739209846.3949392;-38.13080360867914
1739209846.3949487;-38.13080360867914
1739209846.3949583;-38.13080360867914
1739209846.3949676;-45.120503652039325
1739209846.394977;-35.57807855764607
1739209846.3949866;-45.120503652039325
1739209846.394996;-31.141103565318915
1739209846.3950055;-33.981070128970906
1739209846.395015;-38.13080360867914
1739209846.3950245;-45.120503652039325
1739209846.3950338;-45.120503652039325
1739209846.3950434;-35.57807855764607
1739209846.395053;-35.57807855764607
1739209846.3950622;-38.13080360867914
1739209846.3950717;-29.438486411369354
1739209846.3950813;-33.981070128970906
1739209846.3950908;-33.981070128970906
1739209846.3951;-45.120503652039325
1739209846.3951097;-38.13080360867914
1739209846.3951192;-45.120503652039325
1739209846.3951287;-38.13080360867914
1739209846.395138;-45.120503652039325
1739209846.3951476;-31.141103565318915
1739209846.395157;-33.981070128970906
1739209846.3951664;-45.120503652039325
1739209846.395176;-38.13080360867914
1739209846.3951855;-33.981070128970906
1739209846.395195;-38.13080360867914
1739209846.3952043;-38.13080360867914
1739209846.3952138;-33.981070128970906
1739209846.3952234;-32.816014438256545
1739209846.3952327;-45.120503652039325
1739209846.3952422;-45.120503652039325
1739209846.3952518;-35.57807855764607
1739209846.3952613;-38.13080360867914
1739209846.3952706;-45.120503652039325
1739209846.3952801;-45.120503652039325
1739209846.3952897;-38.13080360867914
1739209846.395299;-33.981070128970906
1739209846.3953085;-38.13080360867914
1739209846.395318;-45.120503652039325
1739209846.3953276;-45.120503652039325
1739209846.3953369;-38.13080360867914
1739209846.3953464;-45.120503652039325
1739209846.395356;-45.120503652039325
1739209846.3953652;-33.981070128970906
1739209846.3953748;-31.141103565318915
1739209846.3953843;-32.816014438256545
1739209846.3953938;-38.13080360867914
1739209846.3954031;-45.120503652039325
1739209846.3954127;-33.981070128970906
1739209846.3954222;-32.816014438256545
1739209846.3954315;-38.13080360867914
1739209846.395441;-45.120503652039325
1739209846.3954506;-33.981070128970906
1739209846.3954601;-28.992665084841942
1739209846.3954694;-45.120503652039325
1739209846.395479;-35.57807855764607
1739209846.3954885;-38.13080360867914
1739209846.3954978;-38.13080360867914
1739209846.3955073;-45.120503652039325
1739209846.3955169;-45.120503652039325
1739209846.3955264;-38.13080360867914
1739209846.3955357;-38.13080360867914
1739209846.3955452;-35.57807855764607
1739209846.3955548;-45.120503652039325
1739209846.395564;-45.120503652039325
1739209846.3955736;-32.816014438256545
1739209846.3955832;-35.57807855764607
1739209846.3955927;-45.120503652039325
1739209846.395602;-38.13080360867914
1739209846.3956115;-33.981070128970906
1739209846.395621;-38.13080360867914
1739209846.3956304;-38.13080360867914
1739209846.39564;-45.120503652039325
1739209846.3956494;-38.13080360867914
1739209846.395659;-45.120503652039325
1739209846.3956683;-45.120503652039325
1739209846.3956778;-45.120503652039325
1739209846.3956873;-35.57807855764607
1739209846.3956966;-38.13080360867914
1739209846.3957062;-45.120503652039325
1739209846.3957157;-45.120503652039325
1739209846.3957253;-38.13080360867914
1739209846.3957345;-38.13080360867914
1739209846.395744;-45.120503652039325
1739209846.3957536;-45.120503652039325
1739209846.395763;-32.816014438256545
1739209846.3957725;-38.13080360867914
1739209846.395782;-45.120503652039325
1739209846.3957915;-38.13080360867914
1739209846.3958008;-38.13080360867914
1739209846.3958104;-35.57807855764607
1739209846.39582;-38.13080360867914
1739209846.3958292;-45.120503652039325
1739209846.3958387;-33.981070128970906
1739209846.3958483;-45.120503652039325
1739209846.3958578;-45.120503652039325
1739209846.395867;-45.120503652039325
1739209846.3958766;-38.13080360867914
1739209846.3958862;-45.120503652039325
1739209846.3958955;-32.816014438256545
1739209846.395905;-45.120503652039325
1739209846.3959146;-45.120503652039325
1739209846.395924;-45.120503652039325
1739209846.3959334;-33.981070128970906
1739209846.395943;-45.120503652039325
1739209846.3959525;-38.13080360867914
1739209846.3959618;-35.57807855764607
1739209846.3959713;-45.120503652039325
1739209846.3959808;-38.13080360867914
1739209846.3959904;-38.13080360867914
1739209846.3959997;-38.13080360867914
1739209846.3960092;-38.13080360867914
1739209846.3960187;-45.120503652039325
1739209846.3960283;-45.120503652039325
1739209846.3960376;-45.120503652039325
1739209846.396047;-45.120503652039325
1739209846.3960567;-45.120503652039325
1739209846.396066;-45.120503652039325
1739209846.3960755;-38.13080360867914
1739209846.396085;-38.13080360867914
1739209846.3960946;-45.120503652039325
1739209846.3961039;-38.13080360867914
1739209846.3961134;-38.13080360867914
1739209846.396123;-38.13080360867914
1739209846.3961322;-45.120503652039325
1739209846.3961418;-38.13080360867914
1739209846.3961513;-33.981070128970906
1739209846.3961608;-35.57807855764607
1739209846.3961701;-38.13080360867914
1739209846.3961797;-45.120503652039325
1739209846.3961892;-35.57807855764607
1739209846.3961985;-33.981070128970906
1739209846.396208;-45.120503652039325
1739209846.3962176;-45.120503652039325
1739209846.3962271;-38.13080360867914
1739209846.3962364;-38.13080360867914
1739209846.396246;-45.120503652039325
1739209846.3962555;-38.13080360867914
1739209846.3962648;-38.13080360867914
1739209846.3962743;-38.13080360867914
1739209846.3962839;-38.13080360867914
1739209846.3962934;-45.120503652039325
1739209846.3963027;-38.13080360867914
1739209846.3963122;-35.57807855764607
1739209846.3963218;-38.13080360867914
1739209846.396331;-38.13080360867914
1739209846.3963406;-35.57807855764607
1739209846.3963501;-38.13080360867914
1739209846.3963597;-38.13080360867914
1739209846.396369;-38.13080360867914
1739209846.3963785;-31.141103565318915
1739209846.396388;-38.13080360867914
1739209846.3963974;-45.120503652039325
1739209846.396407;-45.120503652039325
1739209846.3964164;-45.120503652039325
1739209846.396426;-45.120503652039325
1739209846.3964353;-45.120503652039325
1739209846.3964448;-45.120503652039325
1739209846.3964543;-38.13080360867914
1739209846.3964636;-45.120503652039325
1739209846.3964732;-45.120503652039325
1739209846.3964827;-35.57807855764607
1739209846.3964922;-35.57807855764607
1739209846.3965015;-45.120503652039325
1739209846.396511;-45.120503652039325
1739209846.3965206;-38.13080360867914
1739209846.39653;-27.267205301931607
1739209846.3965394;-38.13080360867914
1739209846.396549;-38.13080360867914
1739209846.3965585;-38.13080360867914
1739209846.3965678;-33.981070128970906
1739209846.3965774;-35.57807855764607
1739209846.396587;-45.120503652039325
1739209846.3965962;-38.13080360867914
1739209846.3966057;-38.13080360867914
1739209846.3966153;-45.120503652039325
1739209846.3966248;-38.13080360867914
1739209846.396634;-38.13080360867914
1739209846.3966436;-38.13080360867914
1739209846.3966532;-45.120503652039325
1739209846.3966625;-38.13080360867914
1739209846.396672;-38.13080360867914
1739209846.3966815;-32.816014438256545
1739209846.396691;-38.13080360867914
1739209846.3967004;-38.13080360867914
1739209846.39671;-33.981070128970906
1739209846.3967195;-35.57807855764607
1739209846.3967288;-45.120503652039325
1739209846.3967383;-45.120503652039325
1739209846.3967478;-33.981070128970906
1739209846.3967574;-28.992665084841942
1739209846.3967667;-38.13080360867914
1739209846.3967762;-38.13080360867914
1739209846.3967857;-35.57807855764607
1739209846.396795;-33.981070128970906
1739209846.3968046;-35.57807855764607
1739209846.396814;-38.13080360867914
1739209846.3968236;-38.13080360867914
1739209846.396833;-32.816014438256545
1739209846.3968425;-38.13080360867914
1739209846.396852;-45.120503652039325
1739209846.3968613;-33.981070128970906
1739209846.3968709;-38.13080360867914
1739209846.3968804;-38.13080360867914
1739209846.39689;-45.120503652039325
1739209846.3968992;-38.13080360867914
1739209846.3969088;-33.981070128970906
1739209846.3969183;-33.981070128970906
1739209846.3969278;-38.13080360867914
1739209846.3969371;-38.13080360867914
1739209846.3969467;-38.13080360867914
1739209846.3969562;-45.120503652039325
1739209846.3969655;-45.120503652039325
1739209846.396975;-38.13080360867914
1739209846.3969846;-38.13080360867914
1739209846.396994;-38.13080360867914
1739209846.3970034;-45.120503652039325
1739209846.397013;-38.13080360867914
1739209846.3970225;-30.49652367304973
1739209846.3970318;-38.13080360867914
1739209846.3970413;-38.13080360867914
1739209846.3970509;-45.120503652039325
1739209846.3970604;-45.120503652039325
1739209846.3970697;-38.13080360867914
1739209846.3970792;-35.57807855764607
1739209846.3970888;-38.13080360867914
1739209846.397098;-45.120503652039325
1739209846.3971076;-45.120503652039325
1739209846.3971171;-45.120503652039325
1739209846.3971267;-45.120503652039325
1739209846.397136;-45.120503652039325
1739209846.3971455;-38.13080360867914
1739209846.397155;-38.13080360867914
1739209846.3971643;-45.120503652039325
1739209846.397174;-38.13080360867914
1739209846.3971834;-38.13080360867914
1739209846.397193;-38.13080360867914
1739209846.3972023;-38.13080360867914
1739209846.3972118;-38.13080360867914
1739209846.3972213;-28.992665084841942
1739209846.3972306;-35.57807855764607
1739209846.3972402;-45.120503652039325
1739209846.3972497;-38.13080360867914
1739209846.3972592;-32.816014438256545
1739209846.3972685;-35.57807855764607
1739209846.397278;-45.120503652039325
1739209846.3972876;-35.57807855764607
1739209846.397297;-45.120503652039325
1739209846.3973064;-38.13080360867914
1739209846.397316;-45.120503652039325
1739209846.3973255;-45.120503652039325
1739209846.3973348;-45.120503652039325
1739209846.3973444;-38.13080360867914
1739209846.397354;-45.120503652039325
1739209846.3973632;-45.120503652039325
1739209846.3973727;-45.120503652039325
1739209846.3973823;-45.120503652039325
1739209846.3973918;-35.57807855764607
1739209846.397401;-38.13080360867914
1739209846.3974106;-38.13080360867914
1739209846.3974202;-45.120503652039325
1739209846.3974295;-38.13080360867914
1739209846.397439;-45.120503652039325
1739209846.3974485;-30.49652367304973
1739209846.397458;-35.57807855764607
1739209846.3974674;-38.13080360867914
1739209846.397477;-35.57807855764607
1739209846.3974864;-38.13080360867914
1739209846.3974957;-45.120503652039325
1739209846.3975053;-33.981070128970906
1739209846.3975148;-32.816014438256545
1739209846.3975244;-31.141103565318943
1739209846.3975337;-45.120503652039325
1739209846.3975432;-31.141103565318915
1739209846.3975527;-45.120503652039325
1739209846.397562;-38.13080360867914
1739209846.3975716;-45.120503652039325
1739209846.397581;-38.13080360867914
1739209846.3975906;-38.13080360867914
1739209846.3976;-30.49652367304973
1739209846.3976095;-35.57807855764607
1739209846.397619;-45.120503652039325
1739209846.3976283;-38.13080360867914
1739209846.3976378;-30.49652367304973
1739209846.3976474;-45.120503652039325
1739209846.397657;-38.13080360867914
1739209846.3976662;-38.13080360867914
1739209846.3976758;-32.816014438256545
1739209846.3976853;-38.13080360867914
1739209846.3976946;-45.120503652039325
1739209846.3977041;-45.120503652039325
1739209846.3977137;-38.13080360867914
1739209846.3977232;-38.13080360867914
1739209846.3977325;-45.120503652039325
1739209846.397742;-38.13080360867914
1739209846.3977516;-38.13080360867914
1739209846.3977609;-45.120503652039325
1739209846.3977704;-35.57807855764607
1739209846.39778;-45.120503652039325
1739209846.3977895;-45.120503652039325
1739209846.3977988;-38.13080360867914
1739209846.3978083;-45.120503652039325
1739209846.3978179;-45.120503652039325
1739209846.3978274;-29.438486411369333
1739209846.3978367;-29.438486411369333
1739209846.3978462;-45.120503652039325
1739209846.3978558;-45.120503652039325
1739209846.397865;-38.13080360867914
1739209846.3978746;-38.13080360867914
1739209846.3978841;-38.13080360867914
1739209846.3978937;-38.13080360867914
1739209846.397903;-45.120503652039325
1739209846.3979125;-38.13080360867914
1739209846.397922;-45.120503652039325
1739209846.3979313;-45.120503652039325
1739209846.3979409;-35.57807855764607
1739209846.3979504;-38.13080360867914
1739209846.39796;-45.120503652039325
1739209846.3979692;-38.13080360867914
1739209846.3979788;-38.13080360867914
1739209846.3979883;-38.13080360867914
1739209846.3979976;-35.57807855764607
1739209846.3980072;-35.57807855764607
1739209846.3980167;-45.120503652039325
1739209846.3980262;-33.981070128970906
1739209846.3980355;-45.120503652039325
1739209846.398045;-45.120503652039325
1739209846.3980546;-35.57807855764607
1739209846.398064;-38.13080360867914
1739209846.3980734;-45.120503652039325
1739209846.398083;-45.120503652039325
1739209846.3980925;-45.120503652039325
1739209846.3981018;-45.120503652039325
1739209846.3981113;-38.13080360867914
1739209846.3981209;-38.13080360867914
1739209846.3981302;-45.120503652039325
1739209846.3981397;-45.120503652039325
1739209846.3981493;-38.13080360867914
1739209846.3981588;-35.57807855764607
1739209846.398168;-35.57807855764607
1739209846.3981776;-38.13080360867914
1739209846.3981872;-38.13080360867914
1739209846.3981965;-38.13080360867914
1739209846.398206;-45.120503652039325
1739209846.3982155;-38.13080360867914
1739209846.398225;-38.13080360867914
1739209846.3982344;-35.57807855764607
1739209846.398244;-45.120503652039325
1739209846.3982534;-45.120503652039325
1739209846.3982627;-35.57807855764607
1739209846.3982723;-45.120503652039325
1739209846.3982818;-38.13080360867914
1739209846.3982913;-45.120503652039325
1739209846.3983006;-45.120503652039325
1739209846.3983102;-38.13080360867914
1739209846.3983197;-45.120503652039325
1739209846.398329;-38.13080360867914
1739209846.3983386;-38.13080360867914
1739209846.398348;-45.120503652039325
1739209846.3983576;-45.120503652039325
1739209846.398367;-38.13080360867914
1739209846.3983765;-38.13080360867914
1739209846.398386;-45.120503652039325
1739209846.3983953;-38.13080360867914
1739209846.3984048;-38.13080360867914
1739209846.3984144;-45.120503652039325
1739209846.398424;-38.13080360867914
1739209846.3984332;-45.120503652039325
1739209846.3984427;-28.992665084841942
1739209846.3984523;-33.981070128970906
1739209846.3984616;-38.13080360867914
1739209846.398471;-38.13080360867914
1739209846.3984807;-33.981070128970906
1739209846.3984902;-33.981070128970906
1739209846.3984995;-38.13080360867914
1739209846.398509;-45.120503652039325
1739209846.3985186;-32.816014438256545
1739209846.3985279;-31.141103565318915
1739209846.3985374;-45.120503652039325
1739209846.398547;-38.13080360867914
1739209846.3985565;-38.13080360867914
1739209846.3985658;-45.120503652039325
1739209846.3985753;-45.120503652039325
1739209846.3985848;-45.120503652039325
1739209846.3985941;-31.141103565318915
1739209846.3986037;-38.13080360867914
1739209846.3986132;-45.120503652039325
1739209846.3986228;-38.13080360867914
1739209846.398632;-38.13080360867914
1739209846.3986416;-38.13080360867914
1739209846.3986511;-38.13080360867914
1739209846.3986607;-45.120503652039325
1739209846.39867;-45.120503652039325
1739209846.3986795;-38.13080360867914
1739209846.398689;-45.120503652039325
1739209846.3986983;-45.120503652039325
1739209846.3987079;-45.120503652039325
1739209846.3987174;-45.120503652039325
1739209846.398727;-38.13080360867914
1739209846.3987362;-35.57807855764607
1739209846.3987458;-33.981070128970906
1739209846.3987553;-38.13080360867914
1739209846.3987646;-45.120503652039325
1739209846.3987741;-38.13080360867914
1739209846.3987837;-38.13080360867914
1739209846.3987932;-45.120503652039325
1739209846.3988025;-45.120503652039325
1739209846.398812;-38.13080360867914
1739209846.3988216;-38.13080360867914
1739209846.398831;-33.981070128970906
1739209846.3988404;-38.13080360867914
1739209846.39885;-45.120503652039325
1739209846.3988595;-45.120503652039325
1739209846.3988688;-32.816014438256545
1739209846.3988783;-38.13080360867914
1739209846.3988879;-45.120503652039325
1739209846.3988972;-45.120503652039325
1739209846.3989067;-38.13080360867914
1739209846.3989162;-38.13080360867914
1739209846.3989258;-45.120503652039325
1739209846.398935;-45.120503652039325
1739209846.3989446;-35.57807855764607
1739209846.3989542;-38.13080360867914
1739209846.3989635;-45.120503652039325
1739209846.398973;-38.13080360867914
1739209846.3989825;-38.13080360867914
1739209846.398992;-38.13080360867914
1739209846.3990014;-45.120503652039325
1739209846.399011;-45.120503652039325
1739209846.3990204;-45.120503652039325
1739209846.3990297;-45.120503652039325
1739209846.3990393;-45.120503652039325
1739209846.3990488;-38.13080360867914
1739209846.3990583;-38.13080360867914
1739209846.3990676;-45.120503652039325
1739209846.3990772;-35.57807855764607
1739209846.3990867;-38.13080360867914
1739209846.399096;-35.57807855764607
1739209846.3991055;-38.13080360867914
1739209846.399115;-38.13080360867914
1739209846.3991246;-45.120503652039325
1739209846.399134;-45.120503652039325
1739209846.3991435;-38.13080360867914
1739209846.399153;-35.57807855764607
1739209846.3991623;-35.57807855764607
1739209846.3991718;-38.13080360867914
1739209846.3991814;-35.57807855764607
1739209846.399191;-38.13080360867914
1739209846.3992002;-35.57807855764607
1739209846.3992097;-45.120503652039325
1739209846.3992193;-45.120503652039325
1739209846.3992286;-35.57807855764607
1739209846.399238;-35.57807855764607
1739209846.3992476;-45.120503652039325
1739209846.3992572;-45.120503652039325
1739209846.3992665;-38.13080360867914
1739209846.399276;-45.120503652039325
1739209846.3992856;-38.13080360867914
1739209846.3992949;-38.13080360867914
1739209846.3993044;-45.120503652039325
1739209846.399314;-38.13080360867914
1739209846.3993235;-38.13080360867914
1739209846.3993328;-38.13080360867914
1739209846.3993423;-45.120503652039325
1739209846.3993518;-38.13080360867914
1739209846.3993611;-45.120503652039325
1739209846.3993707;-45.120503652039325
1739209846.3993802;-38.13080360867914
1739209846.3993897;-38.13080360867914
1739209846.399399;-45.120503652039325
1739209846.3994086;-45.120503652039325
1739209846.399418;-45.120503652039325
1739209846.3994274;-45.120503652039325
1739209846.399437;-45.120503652039325
1739209846.3994465;-45.120503652039325
1739209846.399456;-33.981070128970906
1739209846.3994653;-38.13080360867914
1739209846.3994749;-32.816014438256545
1739209846.3994844;-38.13080360867914
1739209846.3994937;-45.120503652039325
1739209846.3995032;-45.120503652039325
1739209846.3995128;-38.13080360867914
1739209846.3995223;-35.57807855764607
1739209846.3995316;-45.120503652039325
1739209846.3995411;-45.120503652039325
1739209846.3995507;-45.120503652039325
1739209846.3995602;-38.13080360867914
1739209846.3995695;-45.120503652039325
1739209846.399579;-38.13080360867914
1739209846.3995886;-38.13080360867914
1739209846.399598;-38.13080360867914
1739209846.3996074;-45.120503652039325
1739209846.399617;-45.120503652039325
1739209846.3996265;-45.120503652039325
1739209846.3996358;-45.120503652039325
1739209846.3996453;-45.120503652039325
1739209846.3996549;-45.120503652039325
1739209846.3996642;-32.816014438256545
1739209846.3996737;-32.816014438256545
1739209846.3996832;-45.120503652039325
1739209846.3996928;-38.13080360867914
1739209846.399702;-35.57807855764607
1739209846.3997116;-32.816014438256545
1739209846.3997211;-45.120503652039325
1739209846.3997304;-38.13080360867914
1739209846.39974;-38.13080360867914
1739209846.3997495;-38.13080360867914
1739209846.399759;-45.120503652039325
1739209846.3997684;-45.120503652039325
1739209846.399778;-38.13080360867914
1739209846.3997874;-35.57807855764607
1739209846.3997967;-45.120503652039325
1739209846.3998063;-45.120503652039325
1739209846.3998158;-45.120503652039325
1739209846.3998253;-45.120503652039325
1739209846.3998346;-45.120503652039325
1739209846.3998442;-45.120503652039325
1739209846.3998537;-33.981070128970906
1739209846.399863;-45.120503652039325
1739209846.3998725;-33.981070128970906
1739209846.399882;-38.13080360867914
1739209846.3998916;-35.57807855764607
1739209846.399901;-24.746238672633048
1739209846.3999104;-45.120503652039325
1739209846.39992;-38.13080360867914
1739209846.3999293;-35.57807855764607
1739209846.3999388;-35.57807855764607
1739209846.3999484;-45.120503652039325
1739209846.399958;-45.120503652039325
1739209846.3999672;-45.120503652039325
1739209846.3999767;-45.120503652039325
1739209846.3895335;-32.816014438256545
1739209846.3895378;-45.120503652039325
1739209846.3895423;-38.13080360867914
1739209846.3895466;-45.120503652039325
1739209846.3895512;-35.57807855764607
1739209846.3895555;-45.120503652039325
1739209846.38956;-45.120503652039325
1739209846.3895643;-38.13080360867914
1739209846.3895688;-38.13080360867914
1739209846.389573;-45.120503652039325
1739209846.3895776;-45.120503652039325
1739209846.3895822;-45.120503652039325
1739209846.3895864;-38.13080360867914
1739209846.389591;-38.13080360867914
1739209846.3895953;-38.13080360867914
1739209846.3895998;-38.13080360867914
1739209846.389604;-45.120503652039325
1739209846.3896086;-45.120503652039325
1739209846.389613;-45.120503652039325
1739209846.3896174;-38.13080360867914
1739209846.3896217;-27.8777449560314
1739209846.3896263;-32.816014438256545
1739209846.3896306;-45.120503652039325
1739209846.389635;-35.57807855764607
1739209846.3896396;-38.13080360867914
1739209846.389644;-45.120503652039325
1739209846.3896484;-38.13080360867914
1739209846.3896527;-38.13080360867914
1739209846.3896573;-33.981070128970956
1739209846.3896616;-45.120503652039325
1739209846.389666;-38.13080360867914
1739209846.3896704;-45.120503652039325
1739209846.389675;-38.13080360867914
1739209846.3896792;-38.13080360867914
1739209846.3896837;-45.120503652039325
1739209846.3896883;-38.13080360867914
1739209846.3896925;-38.13080360867914
1739209846.389697;-38.13080360867914
1739209846.3897014;-38.13080360867914
1739209846.389706;-38.13080360867914
1739209846.3897102;-38.13080360867914
1739209846.3897147;-45.120503652039325
1739209846.389719;-38.13080360867914
1739209846.3897235;-45.120503652039325
1739209846.3897278;-33.981070128970906
1739209846.3897324;-38.13080360867914
1739209846.3897367;-38.13080360867914
1739209846.3897412;-45.120503652039325
1739209846.3897457;-45.120503652039325
1739209846.38975;-38.13080360867914
1739209846.3897545;-45.120503652039325
1739209846.3897588;-45.120503652039325
1739209846.3897634;-45.120503652039325
1739209846.3897676;-38.13080360867914
1739209846.3897722;-38.13080360867914
1739209846.3897765;-38.13080360867914
1739209846.389781;-45.120503652039325
1739209846.3897853;-45.120503652039325
1739209846.3897898;-45.120503652039325
1739209846.389794;-38.13080360867914
1739209846.3897986;-38.13080360867914
1739209846.3898032;-35.57807855764607
1739209846.3898075;-45.120503652039325
1739209846.389812;-45.120503652039325
1739209846.3898163;-45.120503652039325
1739209846.3898208;-32.816014438256545
1739209846.389825;-38.13080360867914
1739209846.3898296;-45.120503652039325
1739209846.389834;-45.120503652039325
1739209846.3898385;-45.120503652039325
1739209846.3898427;-45.120503652039325
1739209846.3898473;-45.120503652039325
1739209846.3898518;-45.120503652039325
1739209846.389856;-45.120503652039325
1739209846.3898606;-45.120503652039325
1739209846.389865;-45.120503652039325
1739209846.3898695;-38.13080360867914
1739209846.3898737;-38.13080360867914
1739209846.3898783;-38.13080360867914
1739209846.3898826;-45.120503652039325
1739209846.389887;-45.120503652039325
1739209846.3898914;-38.13080360867914
1739209846.389896;-38.13080360867914
1739209846.3899002;-38.13080360867914
1739209846.3899047;-38.13080360867914
1739209846.3899093;-35.57807855764607
1739209846.3899136;-38.13080360867914
1739209846.389918;-32.816014438256545
1739209846.3899224;-45.120503652039325
1739209846.389927;-45.120503652039325
1739209846.3899312;-45.120503652039325
1739209846.3899357;-33.981070128970906
1739209846.38994;-45.120503652039325
1739209846.3899446;-33.981070128970956
1739209846.3899488;-38.13080360867914
1739209846.3899534;-33.981070128970906
1739209846.389958;-45.120503652039325
1739209846.3899622;-45.120503652039325
1739209846.3899667;-45.120503652039325
1739209846.389971;-45.120503652039325
1739209846.3899755;-38.13080360867914
1739209846.3899798;-28.992665084841942
1739209846.3899844;-35.57807855764607
1739209846.3899887;-35.57807855764607
1739209846.3899932;-38.13080360867914
1739209846.3899975;-38.13080360867914
1739209846.390002;-45.120503652039325
1739209846.3900063;-45.120503652039325
1739209846.3900108;-45.120503652039325
1739209846.3900154;-45.120503652039325
1739209846.3900197;-38.13080360867914
1739209846.3900242;-45.120503652039325
