CAN Message; 0x1a7:0000916593fb7172
1739209697.0976884;-38.13080360867914
1739209697.0976908;-45.120503652039325
1739209697.097693;-33.981070128970906
1739209697.0976954;-45.120503652039325
1739209697.0976975;-33.981070128970906
1739209697.0976999;-28.992665084841942
1739209697.097702;-45.120503652039325
1739209697.0977042;-38.13080360867914
1739209697.0977066;-38.13080360867914
1739209697.0977087;-33.981070128970906
1739209697.097711;-38.13080360867914
1739209697.0977132;-38.13080360867914
1739209697.0977156;-45.120503652039325
1739209697.0977178;-30.49652367304973
1739209697.0977201;-35.57807855764607
1739209697.0977223;-38.13080360867914
1739209697.0977244;-45.120503652039325
1739209697.0977268;-45.120503652039325
1739209697.097729;-45.120503652039325
1739209697.0977314;-45.120503652039325
1739209697.0977335;-38.13080360867914
1739209697.097736;-38.13080360867914
1739209697.097738;-45.120503652039325
1739209697.0977404;-45.120503652039325
1739209697.0977426;-45.120503652039325
1739209697.0977447;-45.120503652039325
1739209697.097747;-45.120503652039325
1739209697.0977492;-45.120503652039325
1739209697.0977516;-45.120503652039325
1739209697.0977538;-38.13080360867914
1739209697.0977561;-45.120503652039325
1739209697.0977583;-45.120503652039325
1739209697.0977607;-38.13080360867914
1739209697.0977628;-32.816014438256545
1739209697.097765;-38.13080360867914
1739209697.0977674;-38.13080360867914
1739209697.0977695;-45.120503652039325
1739209697.097772;-38.13080360867914
1739209697.097774;-45.120503652039325
1739209697.0977764;-38.13080360867914
1739209697.0977786;-38.13080360867914
1739209697.0977807;-45.120503652039325
1739209697.097783;-38.13080360867914
1739209697.0977852;-45.120503652039325
1739209697.0977876;-45.120503652039325
1739209697.0977898;-45.120503652039325
1739209697.0977921;-32.816014438256545
1739209697.0977943;-45.120503652039325
1739209697.0977967;-45.120503652039325
1739209697.0977988;-38.13080360867914
1739209697.097801;-45.120503652039325
1739209697.0978034;-38.13080360867914
1739209697.0978055;-45.120503652039325
1739209697.097808;-31.141103565318915
1739209697.09781;-32.816014438256545
1739209697.0978124;-38.13080360867914
1739209697.0978146;-38.13080360867914
1739209697.097817;-45.120503652039325
1739209697.097819;-32.816014438256545
1739209697.0978212;-45.120503652039325
1739209697.0978236;-38.13080360867914
1739209697.0978258;-38.13080360867914
1739209697.0978281;-45.120503652039325
1739209697.0978303;-35.57807855764607
1739209697.0978327;-38.13080360867914
1739209697.0978348;-38.13080360867914
1739209697.0978372;-38.13080360867914
1739209697.0978394;-38.13080360867914
1739209697.0978415;-45.120503652039325
1739209697.097844;-35.57807855764607
1739209697.097846;-32.816014438256545
1739209697.0978484;-45.120503652039325
1739209697.0978506;-38.13080360867914
1739209697.097853;-38.13080360867914
1739209697.097855;-32.816014438256545
1739209697.0978575;-45.120503652039325
1739209697.0978596;-45.120503652039325
1739209697.0978618;-45.120503652039325
1739209697.0978642;-38.13080360867914
1739209697.0978663;-38.13080360867914
1739209697.0978687;-35.57807855764607
1739209697.0978708;-38.13080360867914
1739209697.0978732;-45.120503652039325
1739209697.0978754;-33.981070128970906
1739209697.0978777;-45.120503652039325
1739209697.09788;-38.13080360867914
1739209697.097882;-32.816014438256545
1739209697.0978844;-45.120503652039325
1739209697.0978866;-45.120503652039325
1739209697.097889;-38.13080360867914
1739209697.097891;-35.57807855764607
1739209697.0978935;-45.120503652039325
1739209697.0978956;-45.120503652039325
1739209697.0978978;-45.120503652039325
1739209697.0979002;-45.120503652039325
1739209697.0979023;-45.120503652039325
1739209697.0979047;-45.120503652039325
1739209697.0979068;-45.120503652039325
1739209697.0979092;-45.120503652039325
1739209697.0979114;-33.981070128970906
1739209697.0979137;-38.13080360867914
1739209697.097916;-38.13080360867914
1739209697.097918;-45.120503652039325
1739209697.0979204;-45.120503652039325
1739209697.0979226;-45.120503652039325
1739209697.097925;-38.13080360867914
1739209697.097927;-38.13080360867914
1739209697.0979295;-45.120503652039325
1739209697.0979316;-38.13080360867914
1739209697.097934;-35.57807855764607
1739209697.0979362;-38.13080360867914
1739209697.0979383;-45.120503652039325
1739209697.0979407;-45.120503652039325
1739209697.0979428;-45.120503652039325
1739209697.0979452;-38.13080360867914
1739209697.0979474;-38.13080360867914
1739209697.0979497;-45.120503652039325
1739209697.097952;-45.120503652039325
1739209697.0979543;-45.120503652039325
1739209697.0979564;-38.13080360867914
1739209697.0979586;-45.120503652039325
1739209697.097961;-38.13080360867914
1739209697.097963;-38.13080360867914
1739209697.0979655;-38.13080360867914
1739209697.0979676;-45.120503652039325
1739209697.09797;-38.13080360867914
1739209697.0979722;-25.826314394896354
1739209697.0979745;-38.13080360867914
1739209697.0979767;-45.120503652039325
1739209697.0979788;-33.981070128970906
1739209697.0979812;-31.141103565318893
1739209697.0979834;-38.13080360867914
1739209697.0979857;-45.120503652039325
1739209697.097988;-45.120503652039325
1739209697.0979903;-45.120503652039325
1739209697.0979924;-45.120503652039325
1739209697.0979948;-45.120503652039325
1739209697.097997;-45.120503652039325
1739209697.097999;-45.120503652039325
1739209697.0980015;-45.120503652039325
1739209697.0980036;-45.120503652039325
1739209697.098006;-38.13080360867914
1739209697.0980082;-35.57807855764607
1739209697.0980105;-45.120503652039325
1739209697.0980127;-45.120503652039325
1739209697.098015;-32.816014438256545
1739209697.0980172;-38.13080360867914
1739209697.0980194;-45.120503652039325
1739209697.0980217;-35.57807855764607
1739209697.098024;-38.13080360867914
1739209697.0980263;-32.816014438256545
1739209697.0980284;-38.13080360867914
1739209697.0980308;-32.816014438256545
1739209697.098033;-45.120503652039325
1739209697.098035;-45.120503652039325
1739209697.0980375;-38.13080360867914
1739209697.0980396;-35.57807855764607
1739209697.098042;-38.13080360867914
1739209697.0980442;-38.13080360867914
1739209697.0980465;-45.120503652039325
1739209697.0980487;-38.13080360867914
1739209697.098051;-38.13080360867914
1739209697.0980532;-45.120503652039325
1739209697.0980554;-45.120503652039325
1739209697.0980577;-45.120503652039325
1739209697.09806;-45.120503652039325
1739209697.0980623;-27.267205301931607
1739209697.0980644;-28.992665084841942
1739209697.0980668;-45.120503652039325
1739209697.098069;-45.120503652039325
1739209697.0980713;-33.981070128970906
1739209697.0980735;-45.120503652039325
1739209697.0980756;-45.120503652039325
1739209697.098078;-33.981070128970906
1739209697.0980802;-35.57807855764607
1739209697.0980825;-45.120503652039325
1739209697.0980847;-45.120503652039325
1739209697.098087;-45.120503652039325
1739209697.0980892;-35.57807855764607
1739209697.0980916;-38.13080360867914
1739209697.0980937;-45.120503652039325
1739209697.098096;-33.981070128970906
1739209697.0980983;-38.13080360867914
1739209697.0981004;-38.13080360867914
1739209697.0981028;-45.120503652039325
1739209697.098105;-45.120503652039325
1739209697.0981073;-45.120503652039325
1739209697.0981095;-38.13080360867914
1739209697.0981119;-35.57807855764607
1739209697.098114;-45.120503652039325
1739209697.0981162;-38.13080360867914
1739209697.0981185;-35.57807855764607
1739209697.0981207;-38.13080360867914
1739209697.098123;-45.120503652039325
1739209697.0981252;-38.13080360867914
1739209697.0981276;-33.981070128970906
1739209697.0981297;-45.120503652039325
1739209697.0981321;-38.13080360867914
1739209697.0981343;-45.120503652039325
1739209697.0981364;-45.120503652039325
1739209697.0981388;-45.120503652039325
1739209697.098141;-45.120503652039325
1739209697.0981433;-38.13080360867914
1739209697.0981455;-38.13080360867914
1739209697.0981479;-45.120503652039325
1739209697.09815;-38.13080360867914
1739209697.0981522;-35.57807855764607
1739209697.0981545;-38.13080360867914
1739209697.0981567;-45.120503652039325
1739209697.098159;-38.13080360867914
1739209697.0981612;-33.981070128970906
1739209697.0981636;-45.120503652039325
1739209697.0981658;-45.120503652039325
1739209697.0981681;-38.13080360867914
1739209697.0981703;-35.57807855764607
1739209697.0981724;-38.13080360867914
1739209697.0981748;-45.120503652039325
1739209697.098177;-45.120503652039325
1739209697.0981793;-45.120503652039325
1739209697.0981815;-45.120503652039325
1739209697.0981839;-45.120503652039325
1739209697.098186;-38.13080360867914
1739209697.0981884;-38.13080360867914
1739209697.0981905;-45.120503652039325
1739209697.0981927;-38.13080360867914
1739209697.098195;-38.13080360867914
1739209697.0981972;-45.120503652039325
1739209697.0981996;-38.13080360867914
1739209697.0982018;-38.13080360867914
1739209697.0982041;-38.13080360867914
1739209697.0982063;-45.120503652039325
1739209697.0982087;-45.120503652039325
1739209697.0982108;-38.13080360867914
1739209697.098213;-38.13080360867914
1739209697.0982153;-45.120503652039325
1739209697.0982175;-33.981070128970906
1739209697.0982199;-35.57807855764607
1739209697.098222;-38.13080360867914
1739209697.0982244;-38.13080360867914
1739209697.0982265;-31.141103565318915
1739209697.098229;-38.13080360867914
1739209697.098231;-45.120503652039325
1739209697.0982332;-38.13080360867914
1739209697.0982356;-35.57807855764607
1739209697.0982378;-38.13080360867914
1739209697.0982401;-45.120503652039325
1739209697.0982423;-45.120503652039325
1739209697.0982447;-35.57807855764607
1739209697.0982468;-45.120503652039325
1739209697.0982492;-45.120503652039325
1739209697.0982513;-45.120503652039325
1739209697.0982535;-35.57807855764607
1739209697.0982559;-38.13080360867914
1739209697.098258;-45.120503652039325
1739209697.0982604;-38.13080360867914
1739209697.0982625;-32.816014438256545
1739209697.098265;-33.981070128970906
1739209697.098267;-45.120503652039325
1739209697.0982692;-45.120503652039325
1739209697.0982716;-38.13080360867914
1739209697.0982738;-45.120503652039325
1739209697.0982761;-45.120503652039325
1739209697.0982783;-38.13080360867914
1739209697.0982807;-38.13080360867914
1739209697.0982828;-38.13080360867914
1739209697.0982852;-38.13080360867914
1739209697.0982873;-38.13080360867914
1739209697.0982895;-38.13080360867914
1739209697.0982919;-45.120503652039325
1739209697.098294;-45.120503652039325
1739209697.0982964;-38.13080360867914
1739209697.0982985;-38.13080360867914
1739209697.098301;-45.120503652039325
1739209697.098303;-38.13080360867914
1739209697.0983055;-45.120503652039325
1739209697.0983076;-45.120503652039325
1739209697.0983098;-45.120503652039325
1739209697.0983121;-33.981070128970906
1739209697.0983143;-38.13080360867914
1739209697.0983167;-32.816014438256545
1739209697.0983188;-26.991370085610736
1739209697.0983212;-38.13080360867914
1739209697.0983233;-45.120503652039325
1739209697.0983257;-38.13080360867914
1739209697.0983279;-38.13080360867914
1739209697.09833;-45.120503652039325
1739209697.0983324;-35.57807855764607
1739209697.0983346;-45.120503652039325
1739209697.098337;-38.13080360867914
1739209697.098339;-38.13080360867914
1739209697.0983415;-35.57807855764607
1739209697.0983436;-45.120503652039325
1739209697.098346;-38.13080360867914
1739209697.0983481;-38.13080360867914
1739209697.0983503;-38.13080360867914
1739209697.0983527;-38.13080360867914
1739209697.0983548;-45.120503652039325
1739209697.0983572;-45.120503652039325
1739209697.0983593;-38.13080360867914
1739209697.0983617;-45.120503652039325
1739209697.0983639;-45.120503652039325
1739209697.0983663;-38.13080360867914
1739209697.0983684;-35.57807855764607
1739209697.0983706;-38.13080360867914
1739209697.098373;-45.120503652039325
1739209697.098375;-33.981070128970906
1739209697.0983775;-35.57807855764607
1739209697.0983796;-35.57807855764607
1739209697.098382;-38.13080360867914
1739209697.0983841;-45.120503652039325
1739209697.0983863;-45.120503652039325
1739209697.0983887;-45.120503652039325
1739209697.0983908;-45.120503652039325
1739209697.0983932;-45.120503652039325
1739209697.0983953;-45.120503652039325
1739209697.0983977;-45.120503652039325
1739209697.0983999;-38.13080360867914
1739209697.0984023;-38.13080360867914
1739209697.0984044;-45.120503652039325
1739209697.0984066;-35.57807855764607
1739209697.098409;-32.816014438256545
1739209697.098411;-45.120503652039325
1739209697.0984135;-45.120503652039325
1739209697.0984156;-35.57807855764607
1739209697.098418;-38.13080360867914
1739209697.0984201;-45.120503652039325
1739209697.0984225;-45.120503652039325
1739209697.0984247;-45.120503652039325
1739209697.0984268;-38.13080360867914
1739209697.0984292;-38.13080360867914
1739209697.0984313;-45.120503652039325
1739209697.0984337;-45.120503652039325
1739209697.0984359;-38.13080360867914
1739209697.0984383;-38.13080360867914
1739209697.0984404;-45.120503652039325
1739209697.0984428;-38.13080360867914
1739209697.098445;-35.57807855764607
1739209697.098447;-45.120503652039325
1739209697.0984495;-38.13080360867914
1739209697.0984516;-38.13080360867914
1739209697.098454;-45.120503652039325
1739209697.0984561;-45.120503652039325
1739209697.0984585;-38.13080360867914
1739209697.0984607;-45.120503652039325
1739209697.098463;-38.13080360867914
1739209697.0984652;-38.13080360867914
1739209697.0984674;-38.13080360867914
1739209697.0984697;-38.13080360867914
1739209697.0984719;-35.57807855764607
1739209697.0984743;-38.13080360867914
1739209697.0984764;-33.981070128970906
1739209697.0984788;-38.13080360867914
1739209697.098481;-45.120503652039325
1739209697.0984833;-32.816014438256545
1739209697.0984855;-29.438486411369333
1739209697.0984876;-45.120503652039325
1739209697.09849;-45.120503652039325
1739209697.0984921;-45.120503652039325
1739209697.0984945;-35.57807855764607
1739209697.0984967;-38.13080360867914
1739209697.098499;-45.120503652039325
1739209697.0985012;-33.981070128970906
1739209697.0985036;-38.13080360867914
1739209697.0985057;-38.13080360867914
1739209697.098508;-35.57807855764607
1739209697.0985103;-33.981070128970906
1739209697.0985124;-38.13080360867914
1739209697.0985148;-45.120503652039325
1739209697.098517;-38.13080360867914
1739209697.0985193;-33.981070128970906
1739209697.0985215;-38.13080360867914
1739209697.0985236;-38.13080360867914
1739209697.098526;-45.120503652039325
1739209697.0985281;-33.981070128970906
1739209697.0985305;-45.120503652039325
1739209697.0985327;-45.120503652039325
1739209697.098535;-38.13080360867914
1739209697.0985372;-38.13080360867914
1739209697.0985396;-45.120503652039325
1739209697.0985417;-38.13080360867914
1739209697.098544;-38.13080360867914
1739209697.0985463;-38.13080360867914
1739209697.0985484;-45.120503652039325
1739209697.0985508;-45.120503652039325
1739209697.098553;-45.120503652039325
1739209697.0985553;-38.13080360867914
1739209697.0985575;-35.57807855764607
1739209697.0985599;-45.120503652039325
1739209697.098562;-38.13080360867914
1739209697.0985641;-38.13080360867914
1739209697.0985665;-45.120503652039325
1739209697.0985687;-45.120503652039325
1739209697.098571;-38.13080360867914
1739209697.0985732;-30.49652367304973
1739209697.0985756;-45.120503652039325
1739209697.0985777;-38.13080360867914
1739209697.0985801;-45.120503652039325
1739209697.0985823;-45.120503652039325
1739209697.0985844;-45.120503652039325
1739209697.0985868;-45.120503652039325
1739209697.098589;-45.120503652039325
1739209697.0985913;-28.992665084841942
1739209697.0985935;-35.57807855764607
1739209697.0985959;-38.13080360867914
1739209697.098598;-45.120503652039325
1739209697.0986004;-38.13080360867914
1739209697.0986025;-35.57807855764607
1739209697.0986047;-38.13080360867914
1739209697.098607;-45.120503652039325
1739209697.0986092;-32.816014438256545
1739209697.0986116;-38.13080360867914
1739209697.0986137;-38.13080360867914
1739209697.0986161;-45.120503652039325
1739209697.0986183;-35.57807855764607
1739209697.0986207;-35.57807855764607
1739209697.0986228;-38.13080360867914
1739209697.098625;-45.120503652039325
1739209697.0986273;-33.981070128970906
1739209697.0986295;-38.13080360867914
1739209697.0986319;-45.120503652039325
1739209697.098634;-45.120503652039325
1739209697.0986364;-45.120503652039325
1739209697.0986385;-45.120503652039325
1739209697.0986407;-38.13080360867914
1739209697.098643;-45.120503652039325
1739209697.0986452;-33.981070128970906
1739209697.0986476;-45.120503652039325
1739209697.0986497;-38.13080360867914
1739209697.0986521;-45.120503652039325
1739209697.0986543;-38.13080360867914
1739209697.0986567;-38.13080360867914
1739209697.0986588;-45.120503652039325
1739209697.098661;-38.13080360867914
1739209697.0986633;-45.120503652039325
1739209697.0986655;-38.13080360867914
1739209697.0986679;-38.13080360867914
1739209697.09867;-35.57807855764607
1739209697.0986724;-38.13080360867914
1739209697.0986745;-38.13080360867914
1739209697.098677;-45.120503652039325
1739209697.098679;-45.120503652039325
1739209697.0986812;-28.992665084841942
1739209697.0986836;-31.141103565318915
1739209697.0986857;-45.120503652039325
1739209697.0986881;-45.120503652039325
1739209697.0986903;-38.13080360867914
1739209697.0986927;-45.120503652039325
1739209697.0986948;-45.120503652039325
1739209697.0986972;-35.57807855764607
1739209697.0986993;-33.981070128970906
1739209697.0987015;-45.120503652039325
1739209697.0987039;-38.13080360867914
1739209697.098706;-33.981070128970906
1739209697.0987084;-35.57807855764607
1739209697.0987105;-38.13080360867914
1739209697.098713;-38.13080360867914
1739209697.098715;-35.57807855764607
1739209697.0987175;-45.120503652039325
1739209697.0987196;-45.120503652039325
1739209697.0987217;-35.57807855764607
1739209697.0987241;-35.57807855764607
1739209697.0987263;-45.120503652039325
1739209697.0987287;-38.13080360867914
1739209697.0987308;-38.13080360867914
1739209697.0987332;-45.120503652039325
1739209697.0987353;-35.57807855764607
1739209697.0987377;-33.981070128970906
1739209697.0987399;-45.120503652039325
1739209697.098742;-45.120503652039325
1739209697.0987444;-35.57807855764607
1739209697.0987465;-38.13080360867914
1739209697.098749;-45.120503652039325
1739209697.098751;-38.13080360867914
1739209697.0987535;-45.120503652039325
1739209697.0987556;-38.13080360867914
1739209697.0987577;-38.13080360867914
1739209697.0987601;-45.120503652039325
1739209697.0987623;-45.120503652039325
1739209697.0987647;-32.816014438256545
1739209697.0987668;-38.13080360867914
1739209697.0987692;-45.120503652039325
1739209697.0987713;-38.13080360867914
1739209697.0987737;-38.13080360867914
1739209697.0987759;-45.120503652039325
1739209697.098778;-45.120503652039325
1739209697.0987804;-38.13080360867914
1739209697.0987825;-38.13080360867914
1739209697.098785;-45.120503652039325
1739209697.098787;-45.120503652039325
1739209697.0987895;-38.13080360867914
1739209697.0987916;-38.13080360867914
1739209697.098794;-45.120503652039325
1739209697.0987961;-45.120503652039325
1739209697.0987983;-35.57807855764607
1739209697.0988007;-35.57807855764607
1739209697.0988028;-45.120503652039325
1739209697.0988052;-45.120503652039325
1739209697.0988073;-45.120503652039325
1739209697.0988097;-33.981070128970906
1739209697.0988119;-38.13080360867914
1739209697.0988142;-35.57807855764607
1739209697.0988164;-38.13080360867914
1739209697.0988185;-45.120503652039325
1739209697.098821;-33.981070128970906
1739209697.098823;-38.13080360867914
1739209697.0988255;-45.120503652039325
1739209697.0988276;-45.120503652039325
1739209697.09883;-45.120503652039325
1739209697.0988321;-45.120503652039325
1739209697.0988345;-38.13080360867914
1739209697.0988367;-45.120503652039325
1739209697.0988388;-38.13080360867914
1739209697.0988412;-38.13080360867914
1739209697.0988433;-45.120503652039325
1739209697.0988457;-45.120503652039325
1739209697.0988479;-45.120503652039325
1739209697.0988503;-45.120503652039325
1739209697.0988524;-45.120503652039325
1739209697.0988548;-38.13080360867914
1739209697.098857;-38.13080360867914
1739209697.098859;-45.120503652039325
1739209697.0988615;-45.120503652039325
1739209697.0988636;-31.141103565318915
1739209697.098866;-33.981070128970906
1739209697.0988681;-45.120503652039325
1739209697.0988705;-38.13080360867914
1739209697.0988727;-45.120503652039325
1739209697.0988748;-38.13080360867914
1739209697.0988772;-45.120503652039325
1739209697.0988793;-38.13080360867914
1739209697.0988817;-38.13080360867914
1739209697.0988839;-38.13080360867914
1739209697.0988863;-45.120503652039325
1739209697.0988884;-38.13080360867914
1739209697.0988908;-35.57807855764607
1739209697.098893;-38.13080360867914
1739209697.098895;-35.57807855764607
1739209697.0988975;-38.13080360867914
1739209697.0988996;-25.62660358559016
1739209697.098902;-28.992665084841942
1739209697.0989041;-45.120503652039325
1739209697.0989065;-38.13080360867914
1739209697.0989087;-33.981070128970906
1739209697.098911;-33.981070128970906
1739209697.0989132;-38.13080360867914
1739209697.0989153;-45.120503652039325
1739209697.0989177;-45.120503652039325
1739209697.0989199;-33.981070128970906
1739209697.0989223;-31.141103565318893
1739209697.0989244;-45.120503652039325
1739209697.0989268;-45.120503652039325
1739209697.098929;-33.981070128970906
1739209697.0989313;-45.120503652039325
1739209697.0989335;-38.13080360867914
1739209697.0989356;-38.13080360867914
1739209697.098938;-38.13080360867914
1739209697.0989401;-45.120503652039325
1739209697.0989425;-45.120503652039325
1739209697.0989447;-38.13080360867914
1739209697.098947;-38.13080360867914
1739209697.0989492;-45.120503652039325
1739209697.0989516;-45.120503652039325
1739209697.0989537;-33.981070128970906
1739209697.0989559;-28.992665084841942
1739209697.0989583;-38.13080360867914
1739209697.0989604;-45.120503652039325
1739209697.0989628;-45.120503652039325
1739209697.098965;-38.13080360867914
1739209697.0989673;-45.120503652039325
1739209697.0989695;-33.981070128970906
1739209697.0989718;-45.120503652039325
1739209697.098974;-31.141103565318915
1739209697.0989761;-35.57807855764607
1739209697.0989785;-45.120503652039325
1739209697.0989807;-45.120503652039325
1739209697.098983;-45.120503652039325
1739209697.0989852;-33.981070128970906
1739209697.0989876;-45.120503652039325
1739209697.0989897;-45.120503652039325
1739209697.0989919;-45.120503652039325
1739209697.0989943;-45.120503652039325
1739209697.0989964;-45.120503652039325
1739209697.0989988;-45.120503652039325
1739209697.099001;-38.13080360867914
1739209697.0990033;-45.120503652039325
1739209697.0990055;-45.120503652039325
1739209697.0990078;-38.13080360867914
1739209697.09901;-38.13080360867914
1739209697.0990121;-45.120503652039325
1739209697.0990145;-38.13080360867914
1739209697.0990167;-38.13080360867914
1739209697.099019;-33.981070128970906
1739209697.0990212;-45.120503652039325
1739209697.0990236;-38.13080360867914
1739209697.0990257;-32.816014438256545
1739209697.099028;-33.981070128970906
1739209697.0990303;-45.120503652039325
1739209697.0990324;-38.13080360867914
1739209697.0990348;-38.13080360867914
1739209697.099037;-45.120503652039325
1739209697.0990393;-45.120503652039325
1739209697.0990415;-38.13080360867914
1739209697.0990438;-45.120503652039325
1739209697.099046;-33.981070128970906
1739209697.0990484;-38.13080360867914
1739209697.0990505;-38.13080360867914
1739209697.0990527;-32.816014438256545
1739209697.099055;-38.13080360867914
1739209697.0990572;-45.120503652039325
1739209697.0990596;-38.13080360867914
1739209697.0990617;-38.13080360867914
1739209697.099064;-38.13080360867914
1739209697.0990663;-38.13080360867914
1739209697.0990686;-38.13080360867914
1739209697.0990708;-38.13080360867914
1739209697.099073;-38.13080360867914
1739209697.0990753;-38.13080360867914
1739209697.0990775;-45.120503652039325
1739209697.0990798;-45.120503652039325
1739209697.099082;-45.120503652039325
1739209697.0990844;-45.120503652039325
1739209697.0990865;-38.13080360867914
1739209697.099089;-45.120503652039325
1739209697.099091;-33.981070128970906
1739209697.0990932;-45.120503652039325
1739209697.0990956;-38.13080360867914
1739209697.0990977;-45.120503652039325
1739209697.0991;-33.981070128970906
1739209697.0991023;-30.49652367304973
1739209697.0991046;-45.120503652039325
1739209697.0991068;-45.120503652039325
1739209697.0991092;-45.120503652039325
1739209697.0991113;-31.141103565318893
1739209697.0991135;-45.120503652039325
1739209697.0991158;-38.13080360867914
1739209697.099118;-38.13080360867914
1739209697.0991204;-45.120503652039325
1739209697.0991225;-38.13080360867914
1739209697.099125;-45.120503652039325
1739209697.099127;-45.120503652039325
1739209697.0991292;-45.120503652039325
1739209697.0991316;-45.120503652039325
1739209697.0991337;-45.120503652039325
1739209697.099136;-38.13080360867914
1739209697.0991383;-35.57807855764607
1739209697.0991406;-38.13080360867914
1739209697.0991428;-30.49652367304973
1739209697.0991452;-32.816014438256545
1739209697.0991473;-38.13080360867914
1739209697.0991495;-38.13080360867914
1739209697.0991518;-31.141103565318893
1739209697.099154;-38.13080360867914
1739209697.0991564;-38.13080360867914
1739209697.0991585;-38.13080360867914
1739209697.099161;-38.13080360867914
1739209697.099163;-38.13080360867914
1739209697.0991654;-45.120503652039325
1739209697.0991676;-45.120503652039325
1739209697.0991697;-38.13080360867914
1739209697.099172;-38.13080360867914
1739209697.0991743;-38.13080360867914
1739209697.0991766;-45.120503652039325
1739209697.0991788;-45.120503652039325
1739209697.0991812;-45.120503652039325
1739209697.0991833;-45.120503652039325
1739209697.0991857;-38.13080360867914
1739209697.0991879;-32.816014438256545
1739209697.09919;-38.13080360867914
1739209697.0991924;-28.21854285175415
1739209697.0991945;-45.120503652039325
1739209697.099197;-38.13080360867914
1739209697.099199;-38.13080360867914
1739209697.0992014;-38.13080360867914
1739209697.0992036;-38.13080360867914
1739209697.099206;-35.57807855764607
1739209697.099208;-45.120503652039325
1739209697.0992103;-32.81601443825658
1739209697.0992126;-38.13080360867914
1739209697.0992148;-38.13080360867914
1739209697.0992172;-45.120503652039325
1739209697.0992193;-45.120503652039325
1739209697.0992217;-45.120503652039325
1739209697.0992239;-38.13080360867914
1739209697.0992262;-38.13080360867914
1739209697.0992284;-32.816014438256545
1739209697.0992305;-38.13080360867914
1739209697.099233;-45.120503652039325
1739209697.099235;-45.120503652039325
1739209697.0992374;-45.120503652039325
1739209697.0992396;-45.120503652039325
1739209697.099242;-45.120503652039325
1739209697.099244;-38.13080360867914
1739209697.0992463;-30.49652367304973
1739209697.0992486;-38.13080360867914
1739209697.0992508;-45.120503652039325
1739209697.0992532;-45.120503652039325
1739209697.0992553;-38.13080360867914
1739209697.0992577;-38.13080360867914
1739209697.0992599;-45.120503652039325
1739209697.0992622;-35.57807855764607
1739209697.0992644;-45.120503652039325
1739209697.0992665;-45.120503652039325
1739209697.099269;-45.120503652039325
1739209697.099271;-45.120503652039325
1739209697.0992734;-45.120503652039325
1739209697.0992756;-45.120503652039325
1739209697.099278;-35.57807855764607
1739209697.09928;-45.120503652039325
1739209697.0992825;-27.267205301931607
1739209697.0992846;-31.141103565318915
1739209697.0992868;-45.120503652039325
1739209697.0992892;-38.13080360867914
1739209697.0992913;-38.13080360867914
1739209697.0992937;-38.13080360867914
1739209697.0992959;-35.57807855764607
1739209697.0992982;-38.13080360867914
1739209697.0993004;-45.120503652039325
1739209697.0993028;-38.13080360867914
1739209697.099305;-35.57807855764607
1739209697.099307;-38.13080360867914
1739209697.0993094;-45.120503652039325
1739209697.0993116;-38.13080360867914
1739209697.099314;-35.57807855764607
1739209697.0993161;-38.13080360867914
1739209697.0993185;-45.120503652039325
1739209697.0993207;-38.13080360867914
1739209697.099323;-45.120503652039325
1739209697.0993252;-38.13080360867914
1739209697.0993273;-45.120503652039325
1739209697.0993297;-38.13080360867914
1739209697.0993319;-35.57807855764607
1739209697.0993342;-38.13080360867914
1739209697.0993364;-45.120503652039325
1739209697.0993388;-32.816014438256545
1739209697.099341;-38.13080360867914
1739209697.0993433;-45.120503652039325
1739209697.0993454;-38.13080360867914
1739209697.0993476;-35.57807855764607
1739209697.09935;-45.120503652039325
1739209697.0993521;-38.13080360867914
1739209697.0993545;-38.13080360867914
1739209697.0993567;-45.120503652039325
1739209697.099359;-45.120503652039325
1739209697.0993612;-45.120503652039325
1739209697.0993633;-45.120503652039325
1739209697.0993657;-38.13080360867914
1739209697.0993679;-45.120503652039325
1739209697.0993702;-45.120503652039325
1739209697.0993724;-38.13080360867914
1739209697.0993748;-35.57807855764607
1739209697.099377;-38.13080360867914
1739209697.0993793;-38.13080360867914
1739209697.0993814;-45.120503652039325
1739209697.0993836;-45.120503652039325
1739209697.099386;-45.120503652039325
1739209697.0993881;-45.120503652039325
1739209697.0993905;-45.120503652039325
1739209697.0993927;-38.13080360867914
1739209697.099395;-38.13080360867914
1739209697.0993972;-38.13080360867914
1739209697.0993996;-45.120503652039325
1739209697.0994017;-35.57807855764607
1739209697.0994039;-38.13080360867914
1739209697.0994062;-33.981070128970906
1739209697.0994084;-38.13080360867914
1739209697.0994108;-45.120503652039325
1739209697.099413;-45.120503652039325
1739209697.0994153;-38.13080360867914
1739209697.0994174;-38.13080360867914
1739209697.0994198;-45.120503652039325
1739209697.099422;-38.13080360867914
1739209697.0994241;-38.13080360867914
1739209697.0994265;-35.57807855764607
1739209697.0994287;-31.141103565318915
1739209697.099431;-38.13080360867914
1739209697.0994332;-38.13080360867914
1739209697.0994356;-38.13080360867914
1739209697.0994377;-38.13080360867914
1739209697.09944;-38.13080360867914
1739209697.0994422;-45.120503652039325
1739209697.0994444;-38.13080360867914
1739209697.0994468;-38.13080360867914
1739209697.099449;-45.120503652039325
1739209697.0994513;-38.13080360867914
1739209697.0994534;-35.57807855764607
1739209697.0994558;-38.13080360867914
