CAN Message; 0x1bb:0000f90ef287ea3c
1739209838.980505;-33.981070128970906
1739209838.980506;-38.13080360867914
1739209838.980507;-45.120503652039325
1739209838.9805079;-45.120503652039325
1739209838.9805088;-45.120503652039325
1739209838.9805098;-38.13080360867914
1739209838.9805107;-38.13080360867914
1739209838.9805117;-45.120503652039325
1739209838.9805126;-45.120503652039325
1739209838.9805138;-45.120503652039325
1739209838.9805148;-45.120503652039325
1739209838.9805157;-38.13080360867914
1739209838.9805167;-38.13080360867914
1739209838.9805176;-45.120503652039325
1739209838.9756577;-45.120503652039325
1739209838.975668;-38.13080360867914
1739209838.975678;-35.57807855764607
1739209838.975688;-45.120503652039325
1739209838.975698;-45.120503652039325
1739209838.975708;-33.981070128970906
1739209838.975718;-45.120503652039325
1739209838.975728;-45.120503652039325
1739209838.975738;-45.120503652039325
1739209838.9757483;-45.120503652039325
1739209838.9757583;-45.120503652039325
1739209838.9757683;-38.13080360867914
1739209838.9757783;-38.13080360867914
1739209838.9757884;-35.57807855764607
1739209838.9757984;-32.816014438256545
1739209838.9758084;-45.120503652039325
1739209838.9758186;-45.120503652039325
1739209838.9758286;-35.57807855764607
1739209838.9758387;-32.816014438256545
1739209838.9758487;-45.120503652039325
1739209838.9758587;-45.120503652039325
1739209838.9758687;-38.13080360867914
1739209838.9758787;-45.120503652039325
1739209838.975889;-45.120503652039325
1739209838.975899;-38.13080360867914
1739209838.975909;-38.13080360867914
1739209838.975919;-45.120503652039325
1739209838.975929;-38.13080360867914
1739209838.975939;-45.120503652039325
1739209838.975949;-38.13080360867914
1739209838.9759593;-45.120503652039325
1739209838.9759693;-38.13080360867914
1739209838.9759793;-35.57807855764607
1739209838.9759893;-38.13080360867914
1739209838.9759994;-38.13080360867914
1739209838.9760094;-38.13080360867914
1739209838.9760194;-33.981070128970906
1739209838.9760296;-45.120503652039325
1739209838.9760396;-45.120503652039325
1739209838.9760497;-45.120503652039325
1739209838.9760597;-38.13080360867914
1739209838.9760697;-38.13080360867914
1739209838.9760797;-38.13080360867914
1739209838.9760897;-33.981070128970906
1739209838.9761;-38.13080360867914
1739209838.97611;-45.120503652039325
1739209838.97612;-45.120503652039325
1739209838.97613;-38.13080360867914
1739209838.97614;-35.57807855764607
1739209838.97615;-38.13080360867914
1739209838.97616;-45.120503652039325
1739209838.97617;-45.120503652039325
1739209838.9761803;-38.13080360867914
1739209838.9761903;-45.120503652039325
1739209838.9762003;-38.13080360867914
1739209838.9762104;-33.981070128970906
1739209838.9762204;-38.13080360867914
1739209838.9762304;-38.13080360867914
1739209838.9762404;-45.120503652039325
1739209838.9762506;-38.13080360867914
1739209838.9762607;-38.13080360867914
1739209838.9762707;-38.13080360867914
1739209838.9762807;-38.13080360867914
1739209838.9762907;-33.981070128970906
1739209838.9763007;-38.13080360867914
1739209838.9763107;-31.141103565318915
1739209838.976321;-32.816014438256545
1739209838.976331;-33.981070128970906
1739209838.976341;-45.120503652039325
1739209838.976351;-38.13080360867914
1739209838.976361;-38.13080360867914
1739209838.976371;-45.120503652039325
1739209838.976381;-45.120503652039325
1739209838.9763913;-38.13080360867914
1739209838.9764013;-35.57807855764607
1739209838.9764113;-45.120503652039325
1739209838.9764214;-45.120503652039325
1739209838.9764314;-38.13080360867914
1739209838.9764414;-38.13080360867914
1739209838.9764514;-31.141103565318915
1739209838.9764616;-45.120503652039325
1739209838.9764717;-45.120503652039325
1739209838.9764817;-45.120503652039325
1739209838.9764917;-38.13080360867914
1739209838.9765017;-45.120503652039325
1739209838.9765117;-33.981070128970906
1739209838.9765217;-45.120503652039325
1739209838.976532;-32.81601443825658
1739209838.976542;-45.120503652039325
1739209838.976552;-33.981070128970906
1739209838.976562;-45.120503652039325
1739209838.976572;-38.13080360867914
1739209838.976582;-45.120503652039325
1739209838.976592;-45.120503652039325
1739209838.9766023;-45.120503652039325
1739209838.9766123;-28.992665084841942
1739209838.9766223;-35.57807855764607
1739209838.9766324;-45.120503652039325
1739209838.9766424;-45.120503652039325
1739209838.9766524;-33.981070128970906
1739209838.9766624;-35.57807855764607
1739209838.9766724;-45.120503652039325
1739209838.9766827;-45.120503652039325
1739209838.9766927;-38.13080360867914
1739209838.9767027;-35.57807855764607
1739209838.9767127;-38.13080360867914
1739209838.9767227;-45.120503652039325
1739209838.9767327;-33.981070128970906
1739209838.9767427;-35.57807855764607
1739209838.976753;-45.120503652039325
1739209838.976763;-45.120503652039325
1739209838.976773;-45.120503652039325
1739209838.976783;-38.13080360867914
1739209838.976793;-45.120503652039325
1739209838.976803;-45.120503652039325
1739209838.976813;-45.120503652039325
1739209838.9768233;-38.13080360867914
1739209838.9768333;-38.13080360867914
1739209838.9768434;-45.120503652039325
1739209838.9768534;-27.267205301931607
1739209838.9768634;-32.816014438256545
1739209838.9768734;-38.13080360867914
1739209838.9768834;-38.13080360867914
1739209838.9768937;-33.981070128970906
1739209838.9769037;-45.120503652039325
1739209838.9769137;-38.13080360867914
1739209838.9769237;-35.57807855764607
1739209838.9769337;-32.81601443825658
1739209838.9769437;-45.120503652039325
1739209838.9769537;-32.816014438256545
1739209838.976964;-38.13080360867914
1739209838.976974;-38.13080360867914
1739209838.976984;-35.57807855764607
1739209838.976994;-45.120503652039325
1739209838.977004;-38.13080360867914
1739209838.977014;-38.13080360867914
1739209838.977024;-38.13080360867914
1739209838.9770343;-38.13080360867914
1739209838.9770443;-38.13080360867914
1739209838.9770544;-45.120503652039325
1739209838.9770644;-45.120503652039325
1739209838.9770744;-38.13080360867914
1739209838.9770844;-45.120503652039325
1739209838.9770944;-38.13080360867914
1739209838.9771044;-45.120503652039325
1739209838.9771147;-38.13080360867914
1739209838.9771247;-45.120503652039325
1739209838.9771347;-38.13080360867914
1739209838.9771447;-38.13080360867914
1739209838.9771547;-45.120503652039325
1739209838.9771647;-35.57807855764607
1739209838.9771748;-45.120503652039325
1739209838.977185;-45.120503652039325
1739209838.977195;-45.120503652039325
1739209838.977205;-45.120503652039325
1739209838.977215;-45.120503652039325
1739209838.977225;-32.816014438256545
1739209838.977235;-38.13080360867914
1739209838.977245;-32.816014438256545
1739209838.9772553;-38.13080360867914
1739209838.9772654;-33.981070128970906
1739209838.9772754;-38.13080360867914
1739209838.9772854;-45.120503652039325
1739209838.9772954;-38.13080360867914
1739209838.9773054;-32.816014438256545
1739209838.9773154;-45.120503652039325
1739209838.9773257;-45.120503652039325
1739209838.9773357;-38.13080360867914
1739209838.9773457;-38.13080360867914
1739209838.9773557;-33.981070128970906
1739209838.9773657;-45.120503652039325
1739209838.9773757;-38.13080360867914
1739209838.9773858;-45.120503652039325
1739209838.977396;-35.57807855764607
1739209838.977406;-32.816014438256545
1739209838.977416;-38.13080360867914
1739209838.977426;-45.120503652039325
1739209838.977436;-32.816014438256545
1739209838.977446;-31.141103565318893
1739209838.977456;-45.120503652039325
1739209838.9774663;-45.120503652039325
1739209838.9774764;-38.13080360867914
1739209838.9774864;-38.13080360867914
1739209838.9774964;-45.120503652039325
1739209838.9775064;-45.120503652039325
1739209838.9775164;-45.120503652039325
1739209838.9775264;-45.120503652039325
1739209838.9775364;-38.13080360867914
1739209838.9775467;-45.120503652039325
1739209838.9775567;-45.120503652039325
1739209838.9775667;-31.141103565318943
1739209838.9775767;-33.981070128970906
1739209838.9775867;-38.13080360867914
1739209838.9775968;-38.13080360867914
1739209838.9776068;-45.120503652039325
1739209838.977617;-45.120503652039325
1739209838.977627;-38.13080360867914
1739209838.977637;-38.13080360867914
1739209838.977647;-28.58837851428586
1739209838.977657;-38.13080360867914
1739209838.977667;-35.57807855764607
1739209838.977677;-38.13080360867914
1739209838.9776874;-35.57807855764607
1739209838.9776974;-45.120503652039325
1739209838.9777074;-45.120503652039325
1739209838.9777174;-38.13080360867914
1739209838.9777274;-45.120503652039325
1739209838.9777374;-45.120503652039325
1739209838.9777474;-38.13080360867914
1739209838.9777577;-38.13080360867914
1739209838.9777677;-38.13080360867914
1739209838.9777777;-45.120503652039325
1739209838.9777877;-38.13080360867914
1739209838.9777977;-38.13080360867914
1739209838.9778078;-45.120503652039325
1739209838.9778178;-45.120503652039325
1739209838.977828;-45.120503652039325
1739209838.977838;-45.120503652039325
1739209838.977848;-45.120503652039325
1739209838.977858;-35.57807855764607
1739209838.977868;-35.57807855764607
1739209838.977878;-45.120503652039325
1739209838.977888;-28.992665084841942
1739209838.9778984;-38.13080360867914
1739209838.9779084;-45.120503652039325
1739209838.9779184;-38.13080360867914
1739209838.9779284;-35.57807855764607
1739209838.9779384;-45.120503652039325
1739209838.9779484;-38.13080360867914
1739209838.9779584;-38.13080360867914
1739209838.9779685;-32.81601443825658
1739209838.9779787;-45.120503652039325
1739209838.9779887;-38.13080360867914
1739209838.9779987;-45.120503652039325
1739209838.9780087;-45.120503652039325
1739209838.9780188;-38.13080360867914
1739209838.9780288;-35.57807855764607
1739209838.9780388;-38.13080360867914
1739209838.978049;-31.141103565318915
1739209838.978059;-35.57807855764607
1739209838.978069;-35.57807855764607
1739209838.978079;-38.13080360867914
1739209838.978089;-45.120503652039325
1739209838.978099;-38.13080360867914
1739209838.9781091;-38.13080360867914
1739209838.9781194;-38.13080360867914
1739209838.9781294;-38.13080360867914
1739209838.9781394;-38.13080360867914
1739209838.9781494;-38.13080360867914
1739209838.9781594;-45.120503652039325
1739209838.9781694;-33.981070128970906
1739209838.9781795;-45.120503652039325
1739209838.9781897;-45.120503652039325
1739209838.9781997;-35.57807855764607
1739209838.9782097;-38.13080360867914
1739209838.9782197;-38.13080360867914
1739209838.9782298;-45.120503652039325
1739209838.9782398;-45.120503652039325
1739209838.9782498;-38.13080360867914
1739209838.97826;-45.120503652039325
1739209838.97827;-38.13080360867914
1739209838.97828;-38.13080360867914
1739209838.97829;-33.981070128970906
1739209838.9783;-45.120503652039325
1739209838.97831;-45.120503652039325
1739209838.9783201;-38.13080360867914
1739209838.9783304;-45.120503652039325
1739209838.9783404;-33.981070128970906
1739209838.9783504;-33.981070128970906
1739209838.9783604;-38.13080360867914
1739209838.9783704;-45.120503652039325
1739209838.9783804;-35.57807855764607
1739209838.9783905;-35.57807855764607
1739209838.9784005;-45.120503652039325
1739209838.9784107;-45.120503652039325
1739209838.9784207;-35.57807855764607
1739209838.9784307;-38.13080360867914
1739209838.9784408;-45.120503652039325
1739209838.9784508;-45.120503652039325
1739209838.9784608;-45.120503652039325
1739209838.9784708;-38.13080360867914
1739209838.978481;-38.13080360867914
1739209838.978491;-38.13080360867914
1739209838.978501;-45.120503652039325
1739209838.978511;-45.120503652039325
1739209838.978521;-38.13080360867914
1739209838.9785311;-38.13080360867914
1739209838.9785411;-31.141103565318915
1739209838.9785514;-38.13080360867914
1739209838.9785614;-38.13080360867914
1739209838.9785714;-38.13080360867914
1739209838.9785814;-33.981070128970906
1739209838.9785914;-38.13080360867914
1739209838.9786015;-45.120503652039325
1739209838.9786115;-45.120503652039325
1739209838.9786217;-45.120503652039325
1739209838.9786317;-45.120503652039325
1739209838.9786417;-45.120503652039325
1739209838.9786518;-45.120503652039325
1739209838.9786618;-45.120503652039325
1739209838.9786718;-45.120503652039325
1739209838.9786818;-45.120503652039325
1739209838.978692;-45.120503652039325
1739209838.978702;-38.13080360867914
1739209838.978712;-38.13080360867914
1739209838.978722;-38.13080360867914
1739209838.978732;-45.120503652039325
1739209838.9787421;-31.141103565318915
1739209838.9787521;-45.120503652039325
1739209838.9787624;-45.120503652039325
1739209838.9787724;-45.120503652039325
1739209838.9787824;-30.49652367304973
1739209838.9787924;-35.57807855764607
1739209838.9788024;-45.120503652039325
1739209838.9788125;-45.120503652039325
1739209838.9788225;-38.13080360867914
1739209838.9788327;-35.57807855764607
1739209838.9788427;-45.120503652039325
1739209838.9788527;-45.120503652039325
1739209838.9788628;-45.120503652039325
1739209838.9788728;-45.120503652039325
1739209838.9788828;-45.120503652039325
1739209838.9788928;-45.120503652039325
1739209838.9789028;-45.120503652039325
1739209838.978913;-45.120503652039325
1739209838.978923;-38.13080360867914
1739209838.978933;-45.120503652039325
1739209838.978943;-31.141103565318893
1739209838.9789531;-32.816014438256545
1739209838.9789631;-45.120503652039325
1739209838.9789732;-38.13080360867914
1739209838.9789834;-38.13080360867914
1739209838.9789934;-45.120503652039325
1739209838.9790034;-35.57807855764607
1739209838.9790134;-32.816014438256545
1739209838.9790235;-38.13080360867914
1739209838.9790335;-45.120503652039325
1739209838.9790435;-45.120503652039325
1739209838.9790537;-45.120503652039325
1739209838.9790637;-45.120503652039325
1739209838.9790738;-45.120503652039325
1739209838.9790838;-32.816014438256545
1739209838.9790938;-38.13080360867914
1739209838.9791038;-31.141103565318893
1739209838.9791138;-31.141103565318893
1739209838.979124;-35.57807855764607
1739209838.979134;-35.57807855764607
1739209838.979144;-35.57807855764607
1739209838.979154;-38.13080360867914
1739209838.9791641;-35.57807855764607
1739209838.9791741;-35.57807855764607
1739209838.9791842;-45.120503652039325
1739209838.9791944;-45.120503652039325
1739209838.9792044;-45.120503652039325
1739209838.9792144;-45.120503652039325
1739209838.9792244;-38.13080360867914
1739209838.9792345;-45.120503652039325
1739209838.9792445;-38.13080360867914
1739209838.9792545;-45.120503652039325
1739209838.9792647;-45.120503652039325
1739209838.9792747;-45.120503652039325
1739209838.9792848;-38.13080360867914
1739209838.9792948;-32.816014438256545
1739209838.9793048;-45.120503652039325
1739209838.9793148;-45.120503652039325
1739209838.9793248;-38.13080360867914
1739209838.9793348;-45.120503652039325
1739209838.979345;-32.816014438256545
1739209838.979355;-31.141103565318893
1739209838.979365;-45.120503652039325
1739209838.9793751;-38.13080360867914
1739209838.9793851;-35.57807855764607
1739209838.9793952;-35.57807855764607
1739209838.9794052;-45.120503652039325
1739209838.9794154;-38.13080360867914
1739209838.9794254;-45.120503652039325
1739209838.9794354;-33.981070128970956
1739209838.9794455;-45.120503652039325
1739209838.9794555;-45.120503652039325
1739209838.9794655;-45.120503652039325
1739209838.9794755;-38.13080360867914
1739209838.9794858;-35.57807855764607
1739209838.9794958;-45.120503652039325
1739209838.9795058;-32.816014438256545
1739209838.9795158;-30.49652367304973
1739209838.980519;-38.13080360867914
1739209838.9805207;-38.13080360867914
1739209838.9805222;-38.13080360867914
1739209838.9805236;-45.120503652039325
1739209838.9805253;-45.120503652039325
1739209838.9805267;-45.120503652039325
1739209838.980528;-38.13080360867914
1739209838.9805298;-32.816014438256545
1739209838.9805312;-45.120503652039325
1739209838.9805326;-38.13080360867914
1739209838.9805343;-31.141103565318915
1739209838.9805357;-45.120503652039325
1739209838.9805372;-38.13080360867914
1739209838.9805388;-45.120503652039325
1739209838.9805403;-38.13080360867914
1739209838.9805417;-38.13080360867914
1739209838.9805434;-38.13080360867914
1739209838.9805448;-45.120503652039325
1739209838.9805462;-38.13080360867914
1739209838.980548;-32.816014438256545
1739209838.9805493;-45.120503652039325
1739209838.9805508;-45.120503652039325
1739209838.9805524;-38.13080360867914
1739209838.9805539;-32.816014438256545
1739209838.9805553;-45.120503652039325
1739209838.980557;-45.120503652039325
1739209838.9805584;-33.981070128970906
1739209838.9805598;-38.13080360867914
1739209838.9805615;-38.13080360867914
1739209838.980563;-35.57807855764607
1739209838.9805644;-38.13080360867914
1739209838.980566;-45.120503652039325
1739209838.9805675;-45.120503652039325
1739209838.980569;-38.13080360867914
1739209838.9805706;-38.13080360867914
1739209838.980572;-45.120503652039325
1739209838.9805734;-38.13080360867914
1739209838.980575;-45.120503652039325
1739209838.9805765;-38.13080360867914
1739209838.980578;-38.13080360867914
1739209838.9805796;-45.120503652039325
1739209838.980581;-45.120503652039325
1739209838.9805825;-33.981070128970906
1739209838.9805841;-31.141103565318893
1739209838.9805856;-45.120503652039325
1739209838.980587;-45.120503652039325
1739209838.9805887;-45.120503652039325
1739209838.98059;-45.120503652039325
1739209838.9805915;-45.120503652039325
1739209838.9805932;-45.120503652039325
1739209838.9805946;-45.120503652039325
1739209838.980596;-45.120503652039325
1739209838.9805975;-45.120503652039325
1739209838.9805992;-45.120503652039325
1739209838.9806006;-45.120503652039325
1739209838.980602;-45.120503652039325
1739209838.9806037;-45.120503652039325
1739209838.9806051;-45.120503652039325
1739209838.9806066;-38.13080360867914
1739209838.9806082;-35.57807855764607
1739209838.9806097;-45.120503652039325
1739209838.980611;-45.120503652039325
1739209838.9806128;-32.816014438256545
1739209838.9806142;-35.57807855764607
1739209838.9806156;-45.120503652039325
1739209838.9806173;-45.120503652039325
1739209838.9806187;-31.141103565318915
1739209838.9806201;-33.981070128970906
1739209838.9806218;-38.13080360867914
1739209838.9806232;-38.13080360867914
1739209838.9806247;-38.13080360867914
1739209838.9806263;-38.13080360867914
1739209838.9806278;-38.13080360867914
1739209838.9806292;-45.120503652039325
1739209838.9806309;-38.13080360867914
1739209838.9806323;-38.13080360867914
1739209838.9806337;-45.120503652039325
1739209838.9806354;-45.120503652039325
1739209838.9806368;-38.13080360867914
1739209838.9806383;-38.13080360867914
1739209838.98064;-38.13080360867914
1739209838.9806414;-33.981070128970906
1739209838.9806428;-32.816014438256545
1739209838.9806445;-25.62660358559016
1739209838.980646;-35.57807855764607
1739209838.9806473;-45.120503652039325
1739209838.980649;-38.13080360867914
1739209838.9806504;-33.981070128970906
1739209838.9806519;-38.13080360867914
1739209838.9806535;-45.120503652039325
1739209838.980655;-38.13080360867914
1739209838.9806564;-32.81601443825658
1739209838.980658;-45.120503652039325
1739209838.9806595;-45.120503652039325
1739209838.980661;-45.120503652039325
1739209838.9806626;-45.120503652039325
1739209838.980664;-45.120503652039325
1739209838.9806654;-38.13080360867914
1739209838.980667;-38.13080360867914
1739209838.9806685;-45.120503652039325
1739209838.98067;-38.13080360867914
1739209838.9806716;-35.57807855764607
1739209838.980673;-38.13080360867914
1739209838.9806745;-45.120503652039325
1739209838.9806762;-38.13080360867914
1739209838.9806776;-45.120503652039325
1739209838.980679;-38.13080360867914
1739209838.9806807;-32.816014438256545
1739209838.9806821;-35.57807855764607
1739209838.9806836;-45.120503652039325
1739209838.9806852;-45.120503652039325
1739209838.9806867;-38.13080360867914
1739209838.980688;-45.120503652039325
1739209838.9806898;-45.120503652039325
1739209838.9806912;-38.13080360867914
1739209838.9806926;-33.981070128970906
1739209838.9806943;-38.13080360867914
1739209838.9806957;-45.120503652039325
1739209838.9806972;-33.981070128970906
1739209838.9806988;-45.120503652039325
1739209838.9807003;-45.120503652039325
1739209838.9807017;-45.120503652039325
1739209838.9807034;-38.13080360867914
1739209838.9807048;-33.981070128970906
1739209838.9807062;-35.57807855764607
1739209838.980708;-35.57807855764607
1739209838.9807093;-38.13080360867914
1739209838.9807107;-45.120503652039325
1739209838.9807124;-38.13080360867914
1739209838.9807138;-45.120503652039325
1739209838.9807153;-38.13080360867914
1739209838.980717;-45.120503652039325
1739209838.9807184;-35.57807855764607
1739209838.9807198;-35.57807855764607
1739209838.9807215;-45.120503652039325
1739209838.980723;-38.13080360867914
1739209838.9807243;-32.816014438256545
1739209838.980726;-35.57807855764607
1739209838.9807274;-33.981070128970906
1739209838.9807289;-33.981070128970906
1739209838.9807305;-45.120503652039325
1739209838.980732;-38.13080360867914
1739209838.9807334;-38.13080360867914
1739209838.980735;-45.120503652039325
1739209838.9807365;-45.120503652039325
1739209838.980738;-45.120503652039325
1739209838.9807396;-38.13080360867914
1739209838.980741;-38.13080360867914
1739209838.9807425;-38.13080360867914
1739209838.9807441;-45.120503652039325
1739209838.9807456;-45.120503652039325
1739209838.980747;-35.57807855764607
1739209838.9807487;-45.120503652039325
1739209838.98075;-45.120503652039325
1739209838.9807515;-33.981070128970906
1739209838.980753;-35.57807855764607
1739209838.9807546;-38.13080360867914
1739209838.980756;-38.13080360867914
1739209838.9807575;-38.13080360867914
1739209838.9807591;-33.981070128970906
1739209838.9807606;-38.13080360867914
1739209838.980762;-38.13080360867914
1739209838.9807637;-33.981070128970906
1739209838.980765;-35.57807855764607
1739209838.9807665;-45.120503652039325
1739209838.9807682;-45.120503652039325
1739209838.9807696;-38.13080360867914
1739209838.980771;-45.120503652039325
1739209838.9807727;-45.120503652039325
1739209838.9807742;-45.120503652039325
1739209838.9807756;-33.981070128970906
1739209838.9807773;-35.57807855764607
1739209838.9807787;-33.981070128970906
1739209838.9807801;-38.13080360867914
1739209838.9807818;-38.13080360867914
1739209838.9807832;-38.13080360867914
1739209838.9807847;-35.57807855764607
1739209838.9807863;-38.13080360867914
1739209838.9807878;-38.13080360867914
1739209838.9807892;-38.13080360867914
1739209838.9807909;-45.120503652039325
1739209838.9807923;-31.141103565318915
1739209838.9807937;-35.57807855764607
1739209838.9807954;-38.13080360867914
1739209838.9807968;-45.120503652039325
1739209838.9807982;-45.120503652039325
1739209838.9808;-38.13080360867914
1739209838.9808013;-45.120503652039325
1739209838.9808028;-32.816014438256545
1739209838.9808044;-33.981070128970906
1739209838.9808059;-45.120503652039325
1739209838.9808073;-45.120503652039325
1739209838.980809;-45.120503652039325
1739209838.9808104;-45.120503652039325
1739209838.9808118;-38.13080360867914
1739209838.9808135;-35.57807855764607
1739209838.980815;-45.120503652039325
1739209838.9808164;-38.13080360867914
1739209838.980818;-38.13080360867914
1739209838.9808195;-38.13080360867914
1739209838.980821;-45.120503652039325
1739209838.9808226;-45.120503652039325
1739209838.980824;-45.120503652039325
1739209838.9808254;-38.13080360867914
1739209838.980827;-45.120503652039325
1739209838.9808285;-38.13080360867914
1739209838.98083;-38.13080360867914
1739209838.9808316;-45.120503652039325
1739209838.980833;-32.816014438256545
1739209838.9808345;-35.57807855764607
1739209838.9808362;-45.120503652039325
1739209838.9808376;-45.120503652039325
1739209838.980839;-32.816014438256545
1739209838.9808407;-35.57807855764607
1739209838.980842;-45.120503652039325
1739209838.9808435;-38.13080360867914
1739209838.9808452;-45.120503652039325
1739209838.9808466;-35.57807855764607
1739209838.980848;-38.13080360867914
1739209838.9808497;-45.120503652039325
1739209838.9808512;-45.120503652039325
1739209838.9808526;-45.120503652039325
1739209838.9808543;-38.13080360867914
1739209838.9808557;-45.120503652039325
1739209838.9808571;-38.13080360867914
1739209838.9808588;-38.13080360867914
1739209838.9808602;-35.57807855764607
1739209838.9808617;-45.120503652039325
1739209838.9808633;-31.141103565318893
1739209838.9808648;-28.21854285175415
1739209838.9808662;-45.120503652039325
1739209838.9808679;-45.120503652039325
1739209838.9808693;-45.120503652039325
1739209838.9808707;-45.120503652039325
1739209838.9808724;-45.120503652039325
1739209838.9808738;-38.13080360867914
1739209838.9808753;-45.120503652039325
1739209838.980877;-38.13080360867914
1739209838.9808784;-35.57807855764607
1739209838.9808798;-38.13080360867914
1739209838.9808815;-45.120503652039325
1739209838.980883;-45.120503652039325
1739209838.9808843;-45.120503652039325
1739209838.980886;-45.120503652039325
1739209838.9808874;-33.981070128970906
1739209838.9808888;-29.438486411369333
1739209838.9808905;-38.13080360867914
1739209838.980892;-35.57807855764607
1739209838.9808934;-38.13080360867914
1739209838.980895;-38.13080360867914
1739209838.9808965;-38.13080360867914
1739209838.980898;-45.120503652039325
1739209838.9808996;-45.120503652039325
1739209838.980901;-33.981070128970956
1739209838.9809024;-38.13080360867914
1739209838.980904;-33.981070128970906
1739209838.9809055;-45.120503652039325
1739209838.980907;-45.120503652039325
1739209838.9809084;-45.120503652039325
1739209838.98091;-38.13080360867914
1739209838.9809115;-38.13080360867914
1739209838.980913;-35.57807855764607
1739209838.9809146;-38.13080360867914
1739209838.980916;-38.13080360867914
1739209838.9809175;-38.13080360867914
1739209838.9809191;-38.13080360867914
1739209838.9809206;-38.13080360867914
1739209838.980922;-38.13080360867914
1739209838.9809237;-35.57807855764607
1739209838.980925;-30.49652367304973
1739209838.9809265;-45.120503652039325
1739209838.9809282;-45.120503652039325
1739209838.9809296;-45.120503652039325
1739209838.980931;-45.120503652039325
1739209838.9809327;-45.120503652039325
1739209838.9809341;-38.13080360867914
1739209838.9809356;-38.13080360867914
1739209838.9809372;-38.13080360867914
1739209838.9809387;-45.120503652039325
1739209838.98094;-45.120503652039325
1739209838.9809418;-38.13080360867914
1739209838.9809432;-45.120503652039325
1739209838.9809446;-45.120503652039325
1739209838.9809463;-45.120503652039325
1739209838.9809477;-38.13080360867914
1739209838.9809492;-26.991370085610722
1739209838.9809508;-38.13080360867914
1739209838.9809523;-45.120503652039325
1739209838.9809537;-45.120503652039325
1739209838.9809554;-32.816014438256545
1739209838.9809568;-45.120503652039325
1739209838.9809582;-45.120503652039325
1739209838.98096;-38.13080360867914
1739209838.9809613;-35.57807855764607
1739209838.9809628;-45.120503652039325
1739209838.9809644;-45.120503652039325
1739209838.9809659;-38.13080360867914
1739209838.9809673;-38.13080360867914
1739209838.980969;-38.13080360867914
1739209838.9809704;-45.120503652039325
1739209838.9809718;-45.120503652039325
1739209838.9809735;-45.120503652039325
1739209838.980975;-45.120503652039325
1739209838.9809763;-33.981070128970906
1739209838.980978;-38.13080360867914
1739209838.9809794;-45.120503652039325
1739209838.9809809;-45.120503652039325
1739209838.9809825;-38.13080360867914
1739209838.980984;-35.57807855764607
1739209838.9809854;-38.13080360867914
1739209838.980987;-38.13080360867914
1739209838.9809885;-35.57807855764607
1739209838.98099;-45.120503652039325
1739209838.9809916;-45.120503652039325
1739209838.980993;-33.981070128970906
1739209838.9809945;-33.981070128970906
1739209838.9809961;-45.120503652039325
1739209838.9809976;-38.13080360867914
1739209838.980999;-38.13080360867914
1739209838.9810007;-35.57807855764607
1739209838.981002;-45.120503652039325
1739209838.9810035;-45.120503652039325
1739209838.9810052;-45.120503652039325
1739209838.9810066;-33.981070128970906
1739209838.981008;-38.13080360867914
1739209838.9810097;-45.120503652039325
1739209838.9810112;-38.13080360867914
1739209838.9810126;-38.13080360867914
1739209838.9810143;-38.13080360867914
1739209838.9810157;-45.120503652039325
1739209838.981017;-38.13080360867914
1739209838.9810188;-38.13080360867914
1739209838.9810202;-45.120503652039325
1739209838.9810216;-38.13080360867914
1739209838.9810233;-33.981070128970906
1739209838.9810247;-38.13080360867914
1739209838.9810262;-38.13080360867914
1739209838.9810278;-33.981070128970906
1739209838.9810293;-38.13080360867914
1739209838.9810307;-45.120503652039325
1739209838.9810324;-38.13080360867914
1739209838.9810338;-45.120503652039325
1739209838.9810352;-35.57807855764607
1739209838.981037;-45.120503652039325
1739209838.9810383;-35.57807855764607
1739209838.9810398;-32.816014438256545
1739209838.9810414;-45.120503652039325
1739209838.9810429;-45.120503652039325
1739209838.9810443;-33.981070128970906
1739209838.981046;-38.13080360867914
1739209838.9810474;-33.981070128970906
1739209838.9810488;-38.13080360867914
1739209838.9810505;-38.13080360867914
1739209838.981052;-45.120503652039325
1739209838.9810534;-38.13080360867914
1739209838.981055;-45.120503652039325
1739209838.9810565;-38.13080360867914
1739209838.981058;-38.13080360867914
1739209838.9810593;-38.13080360867914
1739209838.981061;-35.57807855764607
1739209838.9810624;-45.120503652039325
1739209838.9810638;-38.13080360867914
1739209838.9810655;-38.13080360867914
1739209838.981067;-45.120503652039325
1739209838.9810684;-38.13080360867914
1739209838.98107;-45.120503652039325
1739209838.9810715;-45.120503652039325
1739209838.981073;-38.13080360867914
1739209838.9810746;-38.13080360867914
1739209838.981076;-45.120503652039325
1739209838.9810774;-33.981070128970906
1739209838.981079;-38.13080360867914
1739209838.9810805;-45.120503652039325
1739209838.981082;-45.120503652039325
1739209838.9810836;-28.58837851428586
1739209838.981085;-32.816014438256545
1739209838.9810865;-45.120503652039325
1739209838.9810882;-45.120503652039325
1739209838.9810896;-35.57807855764607
1739209838.981091;-38.13080360867914
1739209838.9810927;-45.120503652039325
1739209838.9810941;-38.13080360867914
1739209838.9810956;-38.13080360867914
1739209838.9810972;-33.981070128970906
1739209838.9810987;-33.981070128970906
1739209838.9811;-45.120503652039325
1739209838.9811018;-45.120503652039325
1739209838.9811032;-33.981070128970906
1739209838.9811046;-38.13080360867914
