CAN Message; 0x1b8:010088a0f91d9b38
1739209659.5541434;-35.57807855764607
1739209659.5541449;-38.13080360867914
1739209659.5541463;-45.120503652039325
1739209659.5541477;-45.120503652039325
1739209659.5541494;-38.13080360867914
1739209659.5541508;-38.13080360867914
1739209659.5541523;-45.120503652039325
1739209659.5541537;-45.120503652039325
1739209659.554155;-38.13080360867914
1739209659.5541565;-31.141103565318915
1739209659.5556107;-33.981070128970906
1739209659.555615;-38.13080360867914
1739209659.555619;-45.120503652039325
1739209659.5556233;-38.13080360867914
1739209659.5556273;-45.120503652039325
1739209659.5556316;-38.13080360867914
1739209659.5556357;-38.13080360867914
1739209659.55564;-35.57807855764607
1739209659.555644;-38.13080360867914
1739209659.5556483;-45.120503652039325
1739209659.5556524;-45.120503652039325
1739209659.5556567;-38.13080360867914
1739209659.5556607;-35.57807855764607
1739209659.555665;-45.120503652039325
1739209659.555669;-45.120503652039325
1739209659.5556734;-38.13080360867914
1739209659.5556777;-32.816014438256545
1739209659.5556817;-38.13080360867914
1739209659.555686;-45.120503652039325
1739209659.55569;-45.120503652039325
1739209659.5556943;-45.120503652039325
1739209659.5556984;-38.13080360867914
1739209659.5557027;-45.120503652039325
1739209659.5557067;-38.13080360867914
1739209659.555711;-38.13080360867914
1739209659.555715;-45.120503652039325
1739209659.5557194;-45.120503652039325
1739209659.5557234;-45.120503652039325
1739209659.5557277;-35.57807855764607
1739209659.5557318;-38.13080360867914
1739209659.555736;-45.120503652039325
1739209659.55574;-45.120503652039325
1739209659.5557444;-38.13080360867914
1739209659.5557485;-33.981070128970906
1739209659.5557528;-45.120503652039325
1739209659.555757;-38.13080360867914
1739209659.555761;-45.120503652039325
1739209659.5557654;-38.13080360867914
1739209659.5557694;-38.13080360867914
1739209659.5557737;-38.13080360867914
1739209659.5557778;-33.981070128970906
1739209659.555782;-38.13080360867914
1739209659.5557861;-35.57807855764607
1739209659.5557904;-33.981070128970906
1739209659.5557945;-38.13080360867914
1739209659.5557988;-38.13080360867914
1739209659.5558028;-38.13080360867914
1739209659.555807;-38.13080360867914
1739209659.5558112;-45.120503652039325
1739209659.5558155;-38.13080360867914
1739209659.5558195;-38.13080360867914
1739209659.5558238;-45.120503652039325
1739209659.555828;-45.120503652039325
1739209659.5558321;-38.13080360867914
1739209659.5558364;-38.13080360867914
1739209659.5558405;-45.120503652039325
1739209659.5558448;-45.120503652039325
1739209659.5558488;-38.13080360867914
1739209659.5558531;-33.981070128970906
1739209659.5558572;-45.120503652039325
1739209659.5558615;-45.120503652039325
1739209659.5558655;-38.13080360867914
1739209659.5558698;-38.13080360867914
1739209659.5558739;-38.13080360867914
1739209659.5558782;-45.120503652039325
1739209659.5558822;-38.13080360867914
1739209659.5558865;-38.13080360867914
1739209659.5558906;-38.13080360867914
1739209659.5558949;-45.120503652039325
1739209659.5558991;-38.13080360867914
1739209659.5559032;-38.13080360867914
1739209659.5559075;-45.120503652039325
1739209659.5559115;-45.120503652039325
1739209659.5559158;-38.13080360867914
1739209659.55592;-35.57807855764607
1739209659.5559242;-45.120503652039325
1739209659.5559282;-45.120503652039325
1739209659.5559325;-33.981070128970906
1739209659.5559366;-35.57807855764607
1739209659.5559409;-45.120503652039325
1739209659.555945;-45.120503652039325
1739209659.5559492;-38.13080360867914
1739209659.5559533;-35.57807855764607
1739209659.5559576;-45.120503652039325
1739209659.5559616;-38.13080360867914
1739209659.555966;-35.57807855764607
1739209659.55597;-35.57807855764607
1739209659.5559742;-38.13080360867914
1739209659.5559785;-45.120503652039325
1739209659.5559826;-33.981070128970906
1739209659.555987;-45.120503652039325
1739209659.555991;-45.120503652039325
1739209659.5559952;-38.13080360867914
1739209659.5559993;-38.13080360867914
1739209659.5560036;-38.13080360867914
1739209659.5560076;-38.13080360867914
1739209659.556012;-45.120503652039325
1739209659.556016;-33.981070128970906
1739209659.5560203;-38.13080360867914
1739209659.5560243;-38.13080360867914
1739209659.5560286;-38.13080360867914
1739209659.5560327;-45.120503652039325
1739209659.556037;-38.13080360867914
1739209659.556041;-45.120503652039325
1739209659.5560453;-38.13080360867914
1739209659.5560496;-29.438486411369354
1739209659.5560536;-45.120503652039325
1739209659.556058;-38.13080360867914
1739209659.556062;-35.57807855764607
1739209659.5560663;-38.13080360867914
1739209659.5560703;-45.120503652039325
1739209659.5560746;-45.120503652039325
1739209659.5560787;-38.13080360867914
1739209659.556083;-28.58837851428586
1739209659.556087;-38.13080360867914
1739209659.5560913;-45.120503652039325
1739209659.5560954;-35.57807855764607
1739209659.5560997;-35.57807855764607
1739209659.5561037;-45.120503652039325
1739209659.556108;-35.57807855764607
1739209659.556112;-32.816014438256545
1739209659.5561163;-38.13080360867914
1739209659.5561206;-45.120503652039325
1739209659.5561247;-38.13080360867914
1739209659.556129;-45.120503652039325
1739209659.556133;-45.120503652039325
1739209659.5561373;-45.120503652039325
1739209659.5561414;-38.13080360867914
1739209659.5561457;-35.57807855764607
1739209659.5561497;-45.120503652039325
1739209659.556154;-45.120503652039325
1739209659.556158;-38.13080360867914
1739209659.5561624;-35.57807855764607
1739209659.5561664;-38.13080360867914
1739209659.5561707;-38.13080360867914
1739209659.5561748;-45.120503652039325
1739209659.556179;-45.120503652039325
1739209659.556183;-30.49652367304973
1739209659.5561874;-32.816014438256545
1739209659.5561914;-45.120503652039325
1739209659.5561957;-38.13080360867914
1739209659.5562;-32.816014438256545
1739209659.556204;-38.13080360867914
1739209659.5562084;-38.13080360867914
1739209659.5562124;-29.438486411369333
1739209659.5562167;-45.120503652039325
1739209659.5562208;-38.13080360867914
1739209659.556225;-38.13080360867914
1739209659.556229;-35.57807855764607
1739209659.5562334;-45.120503652039325
1739209659.5562375;-45.120503652039325
1739209659.5562418;-38.13080360867914
1739209659.5562458;-45.120503652039325
1739209659.55625;-35.57807855764607
1739209659.5562541;-30.49652367304973
1739209659.5562584;-45.120503652039325
1739209659.5562625;-45.120503652039325
1739209659.5562668;-35.57807855764607
1739209659.556271;-33.981070128970906
1739209659.5562751;-45.120503652039325
1739209659.5562794;-45.120503652039325
1739209659.5562835;-45.120503652039325
1739209659.5562878;-45.120503652039325
1739209659.5562918;-38.13080360867914
1739209659.556296;-38.13080360867914
1739209659.5563002;-38.13080360867914
1739209659.5563045;-45.120503652039325
1739209659.5563085;-38.13080360867914
1739209659.5563128;-35.57807855764607
1739209659.5563169;-38.13080360867914
1739209659.5563211;-45.120503652039325
1739209659.5563252;-38.13080360867914
1739209659.5563295;-35.57807855764607
1739209659.5563335;-45.120503652039325
1739209659.5563378;-45.120503652039325
1739209659.5563421;-45.120503652039325
1739209659.5563462;-38.13080360867914
1739209659.5563505;-38.13080360867914
1739209659.5563545;-35.57807855764607
1739209659.5563588;-38.13080360867914
1739209659.5563629;-35.57807855764607
1739209659.5563672;-38.13080360867914
1739209659.5563712;-33.981070128970906
1739209659.5563755;-45.120503652039325
1739209659.5563796;-38.13080360867914
1739209659.5563838;-45.120503652039325
1739209659.556388;-45.120503652039325
1739209659.5563922;-38.13080360867914
1739209659.5563962;-35.57807855764607
1739209659.5564005;-45.120503652039325
1739209659.5564046;-45.120503652039325
1739209659.556409;-32.816014438256545
1739209659.556413;-38.13080360867914
1739209659.5564172;-38.13080360867914
1739209659.5564215;-32.816014438256545
1739209659.5564256;-38.13080360867914
1739209659.5564299;-35.57807855764607
1739209659.556434;-38.13080360867914
1739209659.5564382;-38.13080360867914
1739209659.5564423;-45.120503652039325
1739209659.5564466;-45.120503652039325
1739209659.5564506;-45.120503652039325
1739209659.556455;-45.120503652039325
1739209659.556459;-45.120503652039325
1739209659.5564632;-45.120503652039325
1739209659.5564673;-38.13080360867914
1739209659.5564716;-38.13080360867914
1739209659.5564756;-38.13080360867914
1739209659.55648;-45.120503652039325
1739209659.556484;-45.120503652039325
1739209659.5564883;-32.816014438256545
1739209659.5564926;-38.13080360867914
1739209659.5564966;-45.120503652039325
1739209659.556501;-45.120503652039325
1739209659.554158;-33.981070128970906
1739209659.5541594;-45.120503652039325
1739209659.5541608;-38.13080360867914
1739209659.5541625;-35.57807855764607
1739209659.554164;-32.816014438256545
1739209659.5541654;-45.120503652039325
1739209659.5541668;-38.13080360867914
1739209659.5541682;-35.57807855764607
1739209659.5541697;-45.120503652039325
1739209659.554171;-45.120503652039325
1739209659.5541725;-45.120503652039325
1739209659.554174;-45.120503652039325
1739209659.5541756;-38.13080360867914
1739209659.554177;-45.120503652039325
1739209659.5541785;-38.13080360867914
1739209659.55418;-32.816014438256545
1739209659.5541813;-38.13080360867914
1739209659.5541828;-45.120503652039325
1739209659.5541842;-45.120503652039325
1739209659.5541856;-45.120503652039325
1739209659.5541873;-45.120503652039325
1739209659.5541887;-45.120503652039325
1739209659.5541902;-45.120503652039325
1739209659.5541916;-45.120503652039325
1739209659.554193;-35.57807855764607
1739209659.5541945;-38.13080360867914
1739209659.554196;-45.120503652039325
1739209659.5541973;-38.13080360867914
1739209659.5541987;-38.13080360867914
1739209659.5542004;-45.120503652039325
1739209659.5542018;-38.13080360867914
1739209659.5542033;-38.13080360867914
1739209659.5542047;-38.13080360867914
1739209659.5542061;-45.120503652039325
1739209659.5542076;-45.120503652039325
1739209659.554209;-45.120503652039325
1739209659.5542104;-45.120503652039325
1739209659.5542119;-33.981070128970906
1739209659.5542135;-38.13080360867914
1739209659.554215;-35.57807855764607
1739209659.5542164;-32.816014438256545
1739209659.5542178;-38.13080360867914
1739209659.5542192;-38.13080360867914
1739209659.5542207;-45.120503652039325
1739209659.554222;-45.120503652039325
1739209659.5542235;-33.981070128970906
1739209659.554225;-45.120503652039325
1739209659.5542266;-45.120503652039325
1739209659.554228;-45.120503652039325
1739209659.5542295;-45.120503652039325
1739209659.554231;-38.13080360867914
1739209659.5542324;-38.13080360867914
1739209659.5542338;-38.13080360867914
1739209659.5542352;-45.120503652039325
1739209659.5542367;-38.13080360867914
1739209659.5542383;-35.57807855764607
1739209659.5542397;-38.13080360867914
1739209659.5542412;-45.120503652039325
1739209659.5542426;-45.120503652039325
1739209659.554244;-45.120503652039325
1739209659.5542455;-38.13080360867914
1739209659.554247;-45.120503652039325
1739209659.5542483;-45.120503652039325
1739209659.5542498;-45.120503652039325
1739209659.5542514;-32.816014438256545
1739209659.5542529;-32.816014438256545
1739209659.5542543;-45.120503652039325
1739209659.5542557;-38.13080360867914
1739209659.5542572;-45.120503652039325
1739209659.5542586;-38.13080360867914
1739209659.55426;-45.120503652039325
1739209659.5542614;-38.13080360867914
1739209659.5542629;-45.120503652039325
1739209659.5542645;-45.120503652039325
1739209659.554266;-45.120503652039325
1739209659.5542674;-45.120503652039325
1739209659.5542688;-38.13080360867914
1739209659.5542703;-38.13080360867914
1739209659.5542717;-45.120503652039325
1739209659.5542731;-45.120503652039325
1739209659.5542746;-32.816014438256545
1739209659.554276;-29.438486411369333
1739209659.5542777;-45.120503652039325
1739209659.554279;-45.120503652039325
1739209659.5542805;-45.120503652039325
1739209659.554282;-45.120503652039325
1739209659.5542834;-45.120503652039325
1739209659.5542848;-38.13080360867914
1739209659.5542862;-45.120503652039325
1739209659.5542877;-45.120503652039325
1739209659.5542893;-33.981070128970906
1739209659.5542908;-38.13080360867914
1739209659.5542922;-45.120503652039325
1739209659.5542936;-45.120503652039325
1739209659.554295;-45.120503652039325
1739209659.5542965;-45.120503652039325
1739209659.554298;-32.816014438256545
1739209659.5542994;-26.991370085610736
1739209659.5543008;-45.120503652039325
1739209659.5543025;-45.120503652039325
1739209659.554304;-38.13080360867914
1739209659.5543053;-35.57807855764607
1739209659.5543067;-45.120503652039325
1739209659.5543082;-38.13080360867914
1739209659.5543096;-45.120503652039325
1739209659.554311;-32.81601443825658
1739209659.5543125;-45.120503652039325
1739209659.554314;-45.120503652039325
1739209659.5543156;-38.13080360867914
1739209659.554317;-38.13080360867914
1739209659.5543184;-45.120503652039325
1739209659.5543199;-45.120503652039325
1739209659.5543213;-35.57807855764607
1739209659.5543227;-25.826314394896354
1739209659.5543242;-38.13080360867914
1739209659.5543256;-45.120503652039325
1739209659.554327;-38.13080360867914
1739209659.5543287;-32.816014438256545
1739209659.55433;-45.120503652039325
1739209659.5543315;-45.120503652039325
1739209659.554333;-45.120503652039325
1739209659.5543344;-38.13080360867914
1739209659.5543358;-45.120503652039325
1739209659.5543373;-38.13080360867914
1739209659.5543387;-38.13080360867914
1739209659.5543404;-45.120503652039325
1739209659.5543418;-38.13080360867914
1739209659.5543432;-45.120503652039325
1739209659.5543447;-35.57807855764607
1739209659.554346;-26.487275050834715
1739209659.5543475;-38.13080360867914
1739209659.554349;-45.120503652039325
1739209659.5543504;-38.13080360867914
1739209659.5543518;-33.981070128970906
1739209659.5543535;-35.57807855764607
1739209659.554355;-38.13080360867914
1739209659.5543563;-38.13080360867914
1739209659.5543578;-33.981070128970956
1739209659.5543592;-38.13080360867914
1739209659.5543606;-45.120503652039325
1739209659.554362;-38.13080360867914
1739209659.5543635;-45.120503652039325
1739209659.554365;-45.120503652039325
1739209659.5543666;-45.120503652039325
1739209659.554368;-45.120503652039325
1739209659.5543694;-33.981070128970906
1739209659.5543709;-38.13080360867914
1739209659.5543723;-45.120503652039325
1739209659.5543737;-45.120503652039325
1739209659.5543752;-38.13080360867914
1739209659.5543766;-38.13080360867914
1739209659.554378;-45.120503652039325
1739209659.5543797;-35.57807855764607
1739209659.5543811;-45.120503652039325
1739209659.5543826;-45.120503652039325
1739209659.554384;-38.13080360867914
1739209659.5543854;-45.120503652039325
1739209659.5543869;-45.120503652039325
1739209659.5543883;-38.13080360867914
1739209659.5543897;-38.13080360867914
1739209659.5543914;-45.120503652039325
1739209659.5543928;-45.120503652039325
1739209659.5543942;-45.120503652039325
1739209659.5543957;-38.13080360867914
1739209659.554397;-45.120503652039325
1739209659.5543985;-45.120503652039325
1739209659.5544;-45.120503652039325
1739209659.5544014;-45.120503652039325
1739209659.5544028;-45.120503652039325
1739209659.5544045;-45.120503652039325
1739209659.554406;-35.57807855764607
1739209659.5544074;-35.57807855764607
1739209659.5544088;-45.120503652039325
1739209659.5544102;-45.120503652039325
1739209659.5544116;-38.13080360867914
1739209659.554413;-45.120503652039325
1739209659.5544145;-33.981070128970906
1739209659.554416;-38.13080360867914
1739209659.5544176;-31.141103565318915
1739209659.554419;-35.57807855764607
1739209659.5544205;-38.13080360867914
1739209659.554422;-38.13080360867914
1739209659.5544233;-38.13080360867914
1739209659.5544248;-38.13080360867914
1739209659.5544262;-38.13080360867914
1739209659.5544276;-33.981070128970906
1739209659.554429;-31.141103565318915
1739209659.5544307;-38.13080360867914
1739209659.5544322;-33.981070128970906
1739209659.5544336;-45.120503652039325
1739209659.554435;-35.57807855764607
1739209659.5544364;-35.57807855764607
1739209659.5544379;-38.13080360867914
1739209659.5544393;-38.13080360867914
1739209659.5544407;-30.49652367304973
1739209659.5544424;-38.13080360867914
1739209659.5544438;-38.13080360867914
1739209659.5544453;-38.13080360867914
1739209659.5544467;-45.120503652039325
1739209659.5544481;-45.120503652039325
1739209659.5544496;-45.120503652039325
1739209659.554451;-45.120503652039325
1739209659.5544524;-45.120503652039325
1739209659.5544538;-45.120503652039325
1739209659.5544555;-45.120503652039325
1739209659.554457;-45.120503652039325
1739209659.5544584;-38.13080360867914
1739209659.5544598;-38.13080360867914
1739209659.5544612;-38.13080360867914
1739209659.5544627;-45.120503652039325
1739209659.554464;-38.13080360867914
1739209659.5544655;-45.120503652039325
1739209659.554467;-38.13080360867914
1739209659.5544686;-35.57807855764607
1739209659.55447;-45.120503652039325
1739209659.5544715;-38.13080360867914
1739209659.554473;-35.57807855764607
1739209659.5544744;-35.57807855764607
1739209659.5544758;-38.13080360867914
1739209659.5544772;-38.13080360867914
1739209659.5544786;-38.13080360867914
1739209659.55448;-45.120503652039325
1739209659.5544817;-45.120503652039325
1739209659.5544832;-38.13080360867914
1739209659.5544846;-38.13080360867914
1739209659.554486;-45.120503652039325
1739209659.5544875;-38.13080360867914
1739209659.554489;-33.981070128970906
1739209659.5544903;-38.13080360867914
1739209659.5544918;-38.13080360867914
1739209659.5544934;-38.13080360867914
1739209659.5544949;-35.57807855764607
1739209659.5544963;-38.13080360867914
1739209659.5544977;-30.49652367304973
1739209659.5544991;-35.57807855764607
1739209659.5545006;-35.57807855764607
1739209659.554502;-38.13080360867914
1739209659.5545034;-45.120503652039325
1739209659.5545049;-38.13080360867914
1739209659.5545065;-35.57807855764607
1739209659.554508;-38.13080360867914
1739209659.5545094;-31.141103565318943
1739209659.5545108;-45.120503652039325
1739209659.5545123;-38.13080360867914
1739209659.5545137;-45.120503652039325
1739209659.5545151;-45.120503652039325
1739209659.5545166;-45.120503652039325
1739209659.554518;-38.13080360867914
1739209659.5545197;-45.120503652039325
1739209659.554521;-27.267205301931607
1739209659.5545225;-33.981070128970906
1739209659.554524;-45.120503652039325
1739209659.5545254;-38.13080360867914
1739209659.5545268;-38.13080360867914
1739209659.5545282;-38.13080360867914
1739209659.5545297;-38.13080360867914
1739209659.554531;-45.120503652039325
1739209659.5545328;-38.13080360867914
1739209659.5545342;-45.120503652039325
1739209659.5545356;-45.120503652039325
1739209659.554537;-45.120503652039325
1739209659.5545385;-45.120503652039325
1739209659.55454;-45.120503652039325
1739209659.5545413;-45.120503652039325
1739209659.5545428;-45.120503652039325
1739209659.5545444;-38.13080360867914
1739209659.5545459;-38.13080360867914
1739209659.5545473;-45.120503652039325
1739209659.5545487;-38.13080360867914
1739209659.5545502;-35.57807855764607
1739209659.5545516;-45.120503652039325
1739209659.554553;-38.13080360867914
1739209659.5545545;-45.120503652039325
1739209659.554556;-38.13080360867914
1739209659.5545576;-33.981070128970906
1739209659.554559;-45.120503652039325
1739209659.5545604;-45.120503652039325
1739209659.5545619;-33.981070128970906
1739209659.5545633;-32.816014438256545
1739209659.5545647;-38.13080360867914
1739209659.5545661;-38.13080360867914
1739209659.5545676;-33.981070128970906
1739209659.554569;-32.816014438256545
1739209659.5545707;-45.120503652039325
1739209659.554572;-38.13080360867914
1739209659.5545735;-38.13080360867914
1739209659.554575;-45.120503652039325
1739209659.5545764;-45.120503652039325
1739209659.5545778;-38.13080360867914
1739209659.5545793;-38.13080360867914
1739209659.5545807;-31.141103565318915
1739209659.554582;-38.13080360867914
1739209659.5545838;-38.13080360867914
1739209659.5545852;-32.816014438256545
1739209659.5545866;-38.13080360867914
1739209659.554588;-45.120503652039325
1739209659.5545895;-38.13080360867914
1739209659.554591;-38.13080360867914
1739209659.5545924;-38.13080360867914
1739209659.5545938;-45.120503652039325
1739209659.5545955;-38.13080360867914
1739209659.554597;-35.57807855764607
1739209659.5545983;-45.120503652039325
1739209659.5545998;-45.120503652039325
1739209659.5546012;-38.13080360867914
1739209659.5546026;-38.13080360867914
1739209659.554604;-45.120503652039325
1739209659.5546055;-45.120503652039325
1739209659.554607;-38.13080360867914
1739209659.5546086;-38.13080360867914
1739209659.55461;-45.120503652039325
1739209659.5546114;-38.13080360867914
1739209659.5546129;-38.13080360867914
1739209659.5546143;-45.120503652039325
1739209659.5546157;-33.981070128970906
1739209659.5546172;-38.13080360867914
1739209659.5546186;-38.13080360867914
1739209659.55462;-38.13080360867914
1739209659.5546217;-35.57807855764607
1739209659.5546231;-32.816014438256545
1739209659.5546246;-38.13080360867914
1739209659.554626;-38.13080360867914
1739209659.5546274;-38.13080360867914
1739209659.5546288;-45.120503652039325
1739209659.5546303;-45.120503652039325
1739209659.5546317;-38.13080360867914
1739209659.5546331;-45.120503652039325
1739209659.5546348;-45.120503652039325
1739209659.5546362;-38.13080360867914
1739209659.5546377;-45.120503652039325
1739209659.554639;-38.13080360867914
1739209659.5546405;-45.120503652039325
1739209659.554642;-38.13080360867914
1739209659.5546434;-38.13080360867914
1739209659.5546448;-38.13080360867914
1739209659.5546465;-35.57807855764607
1739209659.554648;-45.120503652039325
1739209659.5546494;-38.13080360867914
1739209659.5546508;-38.13080360867914
1739209659.5546522;-45.120503652039325
1739209659.5546536;-45.120503652039325
1739209659.554655;-38.13080360867914
1739209659.5546565;-45.120503652039325
1739209659.554658;-45.120503652039325
1739209659.5546596;-33.981070128970906
1739209659.554661;-35.57807855764607
1739209659.5546625;-38.13080360867914
1739209659.554664;-45.120503652039325
1739209659.5546653;-45.120503652039325
1739209659.5546668;-38.13080360867914
1739209659.5546682;-38.13080360867914
1739209659.5546696;-45.120503652039325
1739209659.554671;-31.141103565318915
1739209659.5546727;-38.13080360867914
1739209659.5546741;-38.13080360867914
1739209659.5546756;-38.13080360867914
1739209659.554677;-38.13080360867914
1739209659.5546784;-33.981070128970906
1739209659.5546799;-38.13080360867914
1739209659.5546813;-45.120503652039325
1739209659.5546827;-33.981070128970906
1739209659.5546842;-45.120503652039325
1739209659.5546858;-33.981070128970906
1739209659.5546873;-45.120503652039325
1739209659.5546887;-45.120503652039325
1739209659.5546901;-45.120503652039325
1739209659.5546916;-38.13080360867914
1739209659.554693;-35.57807855764607
1739209659.5546944;-38.13080360867914
1739209659.5546958;-45.120503652039325
1739209659.5546975;-35.57807855764607
1739209659.554699;-35.57807855764607
1739209659.5547004;-45.120503652039325
1739209659.5547018;-45.120503652039325
1739209659.5547032;-45.120503652039325
1739209659.5547047;-33.981070128970906
1739209659.554706;-38.13080360867914
1739209659.5547075;-45.120503652039325
1739209659.554709;-38.13080360867914
1739209659.5547106;-45.120503652039325
1739209659.554712;-38.13080360867914
1739209659.5547135;-45.120503652039325
1739209659.554715;-35.57807855764607
1739209659.5547163;-38.13080360867914
1739209659.556505;-45.120503652039325
1739209659.5565093;-38.13080360867914
1739209659.5565133;-38.13080360867914
1739209659.5565176;-45.120503652039325
1739209659.5565217;-45.120503652039325
1739209659.556526;-38.13080360867914
1739209659.55653;-38.13080360867914
1739209659.5565343;-38.13080360867914
1739209659.5565383;-45.120503652039325
1739209659.5565426;-38.13080360867914
1739209659.5565467;-38.13080360867914
1739209659.556551;-45.120503652039325
1739209659.556555;-38.13080360867914
1739209659.5565593;-33.981070128970906
1739209659.5565636;-35.57807855764607
1739209659.5565677;-38.13080360867914
1739209659.556572;-45.120503652039325
1739209659.556576;-45.120503652039325
1739209659.5565803;-38.13080360867914
1739209659.5565844;-38.13080360867914
1739209659.5565886;-45.120503652039325
1739209659.5565927;-38.13080360867914
1739209659.556597;-38.13080360867914
1739209659.556601;-33.981070128970906
1739209659.5566053;-45.120503652039325
1739209659.5566094;-33.981070128970906
1739209659.5566137;-38.13080360867914
1739209659.5566177;-38.13080360867914
1739209659.556622;-45.120503652039325
1739209659.556626;-33.981070128970906
1739209659.5566304;-38.13080360867914
1739209659.5566344;-38.13080360867914
1739209659.5566387;-45.120503652039325
1739209659.556643;-38.13080360867914
1739209659.556647;-38.13080360867914
1739209659.5566514;-45.120503652039325
1739209659.5566554;-45.120503652039325
1739209659.5566597;-33.981070128970906
1739209659.5566638;-38.13080360867914
1739209659.556668;-45.120503652039325
1739209659.556672;-45.120503652039325
1739209659.5566764;-33.981070128970906
1739209659.5566804;-45.120503652039325
1739209659.5566847;-45.120503652039325
1739209659.5566888;-45.120503652039325
1739209659.556693;-38.13080360867914
1739209659.5566971;-45.120503652039325
1739209659.5567014;-45.120503652039325
1739209659.5567055;-45.120503652039325
1739209659.5567098;-33.981070128970906
1739209659.556714;-38.13080360867914
1739209659.556718;-38.13080360867914
1739209659.5567224;-38.13080360867914
1739209659.5567265;-38.13080360867914
1739209659.5567307;-45.120503652039325
1739209659.5567348;-45.120503652039325
1739209659.556739;-38.13080360867914
1739209659.5567431;-33.981070128970906
1739209659.5567474;-45.120503652039325
1739209659.5567515;-38.13080360867914
1739209659.5567558;-45.120503652039325
1739209659.5567598;-33.981070128970906
1739209659.5567641;-45.120503652039325
1739209659.5567682;-45.120503652039325
1739209659.5567725;-45.120503652039325
1739209659.5567765;-38.13080360867914
1739209659.5567808;-45.120503652039325
1739209659.556785;-45.120503652039325
1739209659.5567892;-45.120503652039325
1739209659.5567935;-35.57807855764607
1739209659.5567975;-45.120503652039325
1739209659.5568018;-35.57807855764607
1739209659.5568058;-35.57807855764607
1739209659.5568101;-45.120503652039325
1739209659.5568142;-38.13080360867914
1739209659.5568185;-45.120503652039325
1739209659.5568225;-45.120503652039325
1739209659.5568268;-27.267205301931607
1739209659.556831;-32.816014438256545
1739209659.5568352;-38.13080360867914
1739209659.5568392;-45.120503652039325
1739209659.5568435;-33.981070128970906
1739209659.5568476;-38.13080360867914
1739209659.5568519;-38.13080360867914
1739209659.5568562;-35.57807855764607
1739209659.5568602;-30.49652367304976
1739209659.5568645;-45.120503652039325
1739209659.5568686;-45.120503652039325
1739209659.5568728;-45.120503652039325
1739209659.556877;-45.120503652039325
1739209659.5568812;-38.13080360867914
1739209659.5568852;-38.13080360867914
1739209659.5568895;-38.13080360867914
1739209659.5568936;-28.992665084841942
1739209659.5568979;-32.816014438256545
1739209659.556902;-45.120503652039325
1739209659.5569062;-45.120503652039325
1739209659.5569103;-33.981070128970906
1739209659.5569146;-35.57807855764607
1739209659.5569186;-38.13080360867914
1739209659.556923;-45.120503652039325
1739209659.556927;-45.120503652039325
1739209659.5569313;-45.120503652039325
1739209659.5569355;-45.120503652039325
1739209659.5569396;-38.13080360867914
1739209659.556944;-38.13080360867914
1739209659.556948;-38.13080360867914
1739209659.5569522;-45.120503652039325
1739209659.5569563;-45.120503652039325
1739209659.5569606;-45.120503652039325
1739209659.5569646;-45.120503652039325
1739209659.556969;-38.13080360867914
1739209659.556973;-38.13080360867914
1739209659.5569773;-45.120503652039325
1739209659.5569813;-38.13080360867914
1739209659.5569856;-38.13080360867914
1739209659.5569897;-45.120503652039325
1739209659.556994;-30.49652367304973
1739209659.556998;-29.438486411369333
1739209659.5570023;-45.120503652039325
1739209659.5570066;-33.981070128970906
1739209659.5570107;-35.57807855764607
1739209659.557015;-38.13080360867914
1739209659.557019;-45.120503652039325
1739209659.5570233;-38.13080360867914
1739209659.5570273;-45.120503652039325
1739209659.5570316;-45.120503652039325
1739209659.5570357;-45.120503652039325
1739209659.55704;-45.120503652039325
1739209659.557044;-38.13080360867914
1739209659.5570483;-45.120503652039325
1739209659.5570524;-38.13080360867914
1739209659.5570567;-38.13080360867914
1739209659.5570607;-32.816014438256545
1739209659.557065;-29.438486411369333
1739209659.557069;-38.13080360867914
1739209659.5570734;-32.816014438256545
1739209659.5570776;-35.57807855764607
1739209659.5570817;-38.13080360867914
1739209659.557086;-45.120503652039325
1739209659.55709;-45.120503652039325
1739209659.5570943;-45.120503652039325
1739209659.5570984;-45.120503652039325
1739209659.5571027;-38.13080360867914
1739209659.5571067;-38.13080360867914
1739209659.557111;-45.120503652039325
1739209659.557115;-45.120503652039325
1739209659.5571194;-38.13080360867914
1739209659.5571234;-45.120503652039325
1739209659.5571277;-38.13080360867914
1739209659.5571318;-35.57807855764607
1739209659.557136;-45.120503652039325
1739209659.55714;-45.120503652039325
1739209659.5571444;-45.120503652039325
1739209659.5571485;-45.120503652039325
1739209659.5571527;-38.13080360867914
1739209659.557157;-45.120503652039325
1739209659.557161;-45.120503652039325
1739209659.5571654;-35.57807855764607
1739209659.5571694;-38.13080360867914
1739209659.5571737;-45.120503652039325
1739209659.5571778;-45.120503652039325
1739209659.557182;-38.13080360867914
1739209659.5571861;-45.120503652039325
1739209659.5571904;-38.13080360867914
1739209659.5571945;-45.120503652039325
1739209659.5571988;-45.120503652039325
1739209659.5572028;-45.120503652039325
1739209659.557207;-38.13080360867914
1739209659.5572112;-45.120503652039325
1739209659.5572155;-45.120503652039325
1739209659.5572195;-35.57807855764607
1739209659.5572238;-35.57807855764607
1739209659.557228;-45.120503652039325
1739209659.5572321;-35.57807855764607
1739209659.5572364;-38.13080360867914
1739209659.5572405;-38.13080360867914
1739209659.5572448;-35.57807855764607
1739209659.5572488;-32.816014438256545
