CAN Message; 0x1d3:0000b1acddb69478
1739209884.8469648;-33.981070128970906
1739209884.846969;-32.816014438256545
1739209884.846973;-38.13080360867914
1739209884.846977;-32.816014438256545
1739209884.8469808;-38.13080360867914
1739209884.8469849;-45.120503652039325
1739209884.846989;-45.120503652039325
1739209884.846993;-45.120503652039325
1739209884.8469968;-45.120503652039325
1739209884.8470008;-45.120503652039325
1739209884.847005;-38.13080360867914
1739209884.847009;-45.120503652039325
1739209884.847013;-45.120503652039325
1739209884.8470168;-45.120503652039325
1739209884.8470209;-45.120503652039325
1739209884.847025;-45.120503652039325
1739209884.847029;-38.13080360867914
1739209884.8470328;-38.13080360867914
1739209884.8470368;-45.120503652039325
1739209884.847041;-45.120503652039325
1739209884.847045;-45.120503652039325
1739209884.8470488;-45.120503652039325
1739209884.8470528;-45.120503652039325
1739209884.8470569;-45.120503652039325
1739209884.847061;-45.120503652039325
1739209884.8470647;-38.13080360867914
1739209884.8470688;-45.120503652039325
1739209884.8470728;-45.120503652039325
1739209884.847077;-45.120503652039325
1739209884.847081;-45.120503652039325
1739209884.8470848;-38.13080360867914
1739209884.8470888;-45.120503652039325
1739209884.8470929;-45.120503652039325
1739209884.847097;-38.13080360867914
1739209884.8471007;-38.13080360867914
1739209884.8471048;-45.120503652039325
1739209884.8471088;-38.13080360867914
1739209884.847113;-35.57807855764607
1739209884.8471167;-45.120503652039325
1739209884.8471208;-45.120503652039325
1739209884.8471248;-32.816014438256545
1739209884.8471289;-38.13080360867914
1739209884.8471327;-38.13080360867914
1739209884.8471367;-35.57807855764607
1739209884.8471408;-38.13080360867914
1739209884.8471448;-35.57807855764607
1739209884.8471487;-35.57807855764607
1739209884.8471527;-45.120503652039325
1739209884.8471568;-45.120503652039325
1739209884.8471608;-38.13080360867914
1739209884.8471649;-38.13080360867914
1739209884.8471687;-38.13080360867914
1739209884.8471727;-45.120503652039325
1739209884.8471768;-45.120503652039325
1739209884.8471808;-45.120503652039325
1739209884.8471847;-45.120503652039325
1739209884.8471887;-38.13080360867914
1739209884.8471928;-35.57807855764607
1739209884.8471968;-38.13080360867914
1739209884.8472006;-45.120503652039325
1739209884.8472047;-32.816014438256545
1739209884.8472087;-25.826314394896354
1739209884.8472128;-45.120503652039325
1739209884.8472166;-45.120503652039325
1739209884.8472207;-38.13080360867914
1739209884.8472247;-30.49652367304973
1739209884.8472288;-45.120503652039325
1739209884.8472328;-45.120503652039325
1739209884.8472366;-38.13080360867914
1739209884.8472407;-35.57807855764607
1739209884.8472447;-38.13080360867914
1739209884.8472488;-45.120503652039325
1739209884.8472526;-45.120503652039325
1739209884.8472567;-35.57807855764607
1739209884.8472607;-45.120503652039325
1739209884.8472648;-45.120503652039325
1739209884.8472686;-38.13080360867914
1739209884.8472726;-45.120503652039325
1739209884.8472767;-38.13080360867914
1739209884.8472807;-45.120503652039325
1739209884.8472846;-38.13080360867914
1739209884.8472886;-45.120503652039325
1739209884.8472927;-38.13080360867914
1739209884.8472967;-45.120503652039325
1739209884.8473008;-35.57807855764607
1739209884.8473046;-25.252786309376837
1739209884.8473086;-38.13080360867914
1739209884.8473127;-45.120503652039325
1739209884.8473167;-38.13080360867914
1739209884.8473206;-35.57807855764607
1739209884.8473246;-45.120503652039325
1739209884.8473287;-45.120503652039325
1739209884.8473327;-38.13080360867914
1739209884.8473365;-32.816014438256545
1739209884.8473406;-45.120503652039325
1739209884.8473446;-45.120503652039325
1739209884.8473487;-38.13080360867914
1739209884.8473525;-35.57807855764607
1739209884.8473566;-45.120503652039325
1739209884.8473606;-45.120503652039325
1739209884.8473647;-32.816014438256545
1739209884.8473687;-38.13080360867914
1739209884.8473725;-45.120503652039325
1739209884.8473766;-38.13080360867914
1739209884.8473806;-45.120503652039325
1739209884.8473847;-45.120503652039325
1739209884.8473885;-38.13080360867914
1739209884.8473926;-45.120503652039325
1739209884.8473966;-38.13080360867914
1739209884.8474007;-33.981070128970906
1739209884.8474045;-38.13080360867914
1739209884.8474085;-45.120503652039325
1739209884.8474126;-38.13080360867914
1739209884.8474166;-35.57807855764607
1739209884.8474205;-38.13080360867914
1739209884.8474245;-45.120503652039325
1739209884.8474286;-33.981070128970906
1739209884.8474326;-38.13080360867914
1739209884.8474364;-45.120503652039325
1739209884.8474405;-38.13080360867914
1739209884.8474445;-45.120503652039325
1739209884.8474486;-38.13080360867914
1739209884.8474526;-38.13080360867914
1739209884.8474565;-45.120503652039325
1739209884.8474605;-38.13080360867914
1739209884.8474646;-38.13080360867914
1739209884.8474686;-38.13080360867914
1739209884.8474724;-45.120503652039325
1739209884.8474765;-38.13080360867914
1739209884.8474805;-38.13080360867914
1739209884.8474846;-45.120503652039325
1739209884.8474884;-38.13080360867914
1739209884.8474925;-45.120503652039325
1739209884.8474965;-45.120503652039325
1739209884.8475006;-33.981070128970906
1739209884.8475044;-45.120503652039325
1739209884.8475084;-38.13080360867914
1739209884.8475125;-38.13080360867914
1739209884.8475165;-45.120503652039325
1739209884.8475206;-45.120503652039325
1739209884.8475244;-45.120503652039325
1739209884.8475285;-45.120503652039325
1739209884.8475325;-38.13080360867914
1739209884.8475366;-45.120503652039325
1739209884.8475404;-38.13080360867914
1739209884.8475444;-45.120503652039325
1739209884.8475485;-45.120503652039325
1739209884.8475525;-38.13080360867914
1739209884.8475564;-45.120503652039325
1739209884.8475604;-38.13080360867914
1739209884.8475645;-32.816014438256545
1739209884.8475685;-38.13080360867914
1739209884.8475723;-45.120503652039325
1739209884.8475764;-45.120503652039325
1739209884.8475804;-45.120503652039325
1739209884.8475845;-38.13080360867914
1739209884.8475885;-38.13080360867914
1739209884.8475924;-38.13080360867914
1739209884.8475964;-27.267205301931607
1739209884.8476005;-38.13080360867914
1739209884.8476045;-38.13080360867914
1739209884.8476083;-38.13080360867914
1739209884.8476124;-33.981070128970906
1739209884.8476164;-38.13080360867914
1739209884.8476205;-38.13080360867914
1739209884.8476243;-45.120503652039325
1739209884.8476284;-33.981070128970906
1739209884.8476324;-38.13080360867914
1739209884.8476365;-38.13080360867914
1739209884.8476403;-38.13080360867914
1739209884.8476443;-38.13080360867914
1739209884.8476484;-45.120503652039325
1739209884.8476524;-45.120503652039325
1739209884.8476562;-45.120503652039325
1739209884.8476603;-38.13080360867914
1739209884.8476644;-38.13080360867914
1739209884.8476684;-38.13080360867914
1739209884.8476725;-45.120503652039325
1739209884.8476763;-38.13080360867914
1739209884.8476803;-35.57807855764607
1739209884.8476844;-45.120503652039325
1739209884.8476884;-38.13080360867914
1739209884.8476923;-27.267205301931607
1739209884.8476963;-38.13080360867914
1739209884.8477004;-45.120503652039325
1739209884.8477044;-38.13080360867914
1739209884.8477082;-38.13080360867914
1739209884.8477123;-45.120503652039325
1739209884.8477163;-38.13080360867914
1739209884.8477204;-38.13080360867914
1739209884.8477242;-45.120503652039325
1739209884.8477283;-45.120503652039325
1739209884.8477323;-45.120503652039325
1739209884.8477364;-45.120503652039325
1739209884.8477404;-33.981070128970906
1739209884.8477442;-38.13080360867914
1739209884.8477483;-38.13080360867914
1739209884.8477523;-38.13080360867914
1739209884.8477564;-45.120503652039325
1739209884.8477602;-38.13080360867914
1739209884.8477643;-45.120503652039325
1739209884.8477683;-45.120503652039325
1739209884.8477724;-38.13080360867914
1739209884.8477762;-32.816014438256545
1739209884.8477802;-45.120503652039325
1739209884.8477843;-38.13080360867914
1739209884.8477883;-38.13080360867914
1739209884.8477921;-45.120503652039325
1739209884.8477962;-45.120503652039325
1739209884.8478003;-45.120503652039325
1739209884.8478043;-38.13080360867914
1739209884.8478084;-35.57807855764607
1739209884.8478122;-38.13080360867914
1739209884.8478162;-45.120503652039325
1739209884.8478203;-45.120503652039325
1739209884.8478243;-45.120503652039325
1739209884.8478281;-45.120503652039325
1739209884.8478322;-45.120503652039325
1739209884.8478363;-33.981070128970906
1739209884.8478403;-38.13080360867914
1739209884.8478441;-45.120503652039325
1739209884.8478482;-45.120503652039325
1739209884.8478522;-35.57807855764607
1739209884.8478563;-30.49652367304973
1739209884.84786;-45.120503652039325
1739209884.8478642;-45.120503652039325
1739209884.8478682;-45.120503652039325
1739209884.8478723;-33.981070128970906
1739209884.847876;-45.120503652039325
1739209884.8478801;-45.120503652039325
1739209884.8478842;-45.120503652039325
1739209884.8478882;-45.120503652039325
1739209884.8478923;-45.120503652039325
1739209884.847896;-45.120503652039325
1739209884.8479002;-38.13080360867914
1739209884.8479042;-45.120503652039325
1739209884.8479083;-45.120503652039325
1739209884.847912;-45.120503652039325
1739209884.8479161;-45.120503652039325
1739209884.8479202;-38.13080360867914
1739209884.8479242;-45.120503652039325
1739209884.847928;-45.120503652039325
1739209884.847932;-33.981070128970906
1739209884.8479362;-35.57807855764607
1739209884.8479402;-45.120503652039325
1739209884.847944;-45.120503652039325
1739209884.847948;-32.816014438256545
1739209884.8479521;-26.487275050834715
1739209884.8479562;-45.120503652039325
1739209884.8479602;-45.120503652039325
1739209884.847964;-35.57807855764607
1739209884.847968;-35.57807855764607
1739209884.8479722;-45.120503652039325
1739209884.8479762;-45.120503652039325
1739209884.84798;-45.120503652039325
1739209884.847984;-45.120503652039325
1739209884.8479881;-38.13080360867914
1739209884.8479922;-32.816014438256545
1739209884.847996;-45.120503652039325
1739209884.848;-45.120503652039325
1739209884.848004;-45.120503652039325
1739209884.8480082;-45.120503652039325
1739209884.848012;-45.120503652039325
1739209884.848016;-45.120503652039325
1739209884.84802;-45.120503652039325
1739209884.8480241;-45.120503652039325
1739209884.8480282;-45.120503652039325
1739209884.848032;-45.120503652039325
1739209884.848036;-45.120503652039325
1739209884.84804;-45.120503652039325
1739209884.8480442;-45.120503652039325
1739209884.848048;-28.58837851428586
1739209884.848052;-35.57807855764607
1739209884.848056;-45.120503652039325
1739209884.8480601;-38.13080360867914
1739209884.848064;-35.57807855764607
1739209884.848068;-38.13080360867914
1739209884.848072;-38.13080360867914
1739209884.848076;-45.120503652039325
1739209884.84808;-38.13080360867914
1739209884.848084;-45.120503652039325
1739209884.848088;-38.13080360867914
1739209884.848092;-45.120503652039325
1739209884.848096;-33.981070128970906
1739209884.8481;-38.13080360867914
1739209884.848104;-45.120503652039325
1739209884.848108;-38.13080360867914
1739209884.848112;-38.13080360867914
1739209884.848116;-45.120503652039325
1739209884.84812;-45.120503652039325
1739209884.848124;-38.13080360867914
1739209884.848128;-38.13080360867914
1739209884.848132;-45.120503652039325
1739209884.848136;-38.13080360867914
1739209884.84814;-38.13080360867914
1739209884.848144;-33.981070128970906
1739209884.8481479;-38.13080360867914
1739209884.848152;-38.13080360867914
1739209884.848156;-45.120503652039325
1739209884.84816;-35.57807855764607
1739209884.8481638;-38.13080360867914
1739209884.848168;-45.120503652039325
1739209884.848172;-38.13080360867914
1739209884.848176;-45.120503652039325
1739209884.84818;-45.120503652039325
1739209884.8481839;-38.13080360867914
1739209884.848188;-35.57807855764607
1739209884.848192;-45.120503652039325
1739209884.848196;-38.13080360867914
1739209884.8481998;-38.13080360867914
1739209884.848204;-45.120503652039325
1739209884.848208;-38.13080360867914
1739209884.848212;-35.57807855764607
1739209884.8482158;-35.57807855764607
1739209884.8482199;-45.120503652039325
1739209884.848224;-45.120503652039325
1739209884.848228;-38.13080360867914
1739209884.8482318;-45.120503652039325
1739209884.8482358;-45.120503652039325
1739209884.84824;-45.120503652039325
1739209884.848244;-31.141103565318915
1739209884.848248;-32.816014438256545
1739209884.8482518;-38.13080360867914
1739209884.8482559;-38.13080360867914
1739209884.84826;-32.816014438256545
1739209884.848264;-38.13080360867914
1739209884.8482678;-45.120503652039325
1739209884.8482718;-45.120503652039325
1739209884.848276;-45.120503652039325
1739209884.84828;-38.13080360867914
1739209884.8482838;-38.13080360867914
1739209884.8482878;-45.120503652039325
1739209884.8482919;-45.120503652039325
1739209884.848296;-38.13080360867914
1739209884.8482997;-45.120503652039325
1739209884.8483038;-45.120503652039325
1739209884.8483078;-33.981070128970906
1739209884.848312;-45.120503652039325
1739209884.8483157;-45.120503652039325
1739209884.8483198;-45.120503652039325
1739209884.8483238;-38.13080360867914
1739209884.8483279;-38.13080360867914
1739209884.848332;-38.13080360867914
1739209884.8483357;-45.120503652039325
1739209884.8483398;-45.120503652039325
1739209884.8483438;-45.120503652039325
1739209884.848348;-38.13080360867914
1739209884.8483517;-45.120503652039325
1739209884.8483558;-45.120503652039325
1739209884.8483598;-38.13080360867914
1739209884.8483639;-38.13080360867914
1739209884.8483677;-45.120503652039325
1739209884.8483717;-45.120503652039325
1739209884.8483758;-45.120503652039325
1739209884.8483799;-35.57807855764607
1739209884.8483837;-30.49652367304973
1739209884.8483877;-33.981070128970906
1739209884.8483918;-35.57807855764607
1739209884.8483958;-35.57807855764607
1739209884.8483999;-32.816014438256545
1739209884.8484037;-33.981070128970956
1739209884.8484077;-38.13080360867914
1739209884.8484118;-32.81601443825658
1739209884.8484159;-38.13080360867914
1739209884.8484197;-35.57807855764607
1739209884.8484237;-45.120503652039325
1739209884.8484278;-35.57807855764607
1739209884.8484318;-32.816014438256545
1739209884.8484356;-38.13080360867914
1739209884.8484397;-45.120503652039325
1739209884.8484437;-35.57807855764607
1739209884.8484478;-26.991370085610736
1739209884.8484516;-29.438486411369347
1739209884.8484557;-29.438486411369375
1739209884.8484597;-24.438645034577675
1739209884.8484638;-22.264930561961556
1739209884.8484678;-30.49652367304973
1739209884.8484716;-38.13080360867914
1739209884.8484757;-33.981070128970906
1739209884.8484797;-45.120503652039325
1739209884.8484838;-45.120503652039325
1739209884.8484876;-45.120503652039325
1739209884.8484917;-45.120503652039325
1739209884.8484957;-38.13080360867914
1739209884.8484998;-24.15140352195872
1739209884.8485036;-26.991370085610722
1739209884.8485076;-24.438645034577675
1739209884.8485117;-18.83661435153617
1739209884.8485157;-30.49652367304973
1739209884.8485196;-38.13080360867914
1739209884.8485236;-33.981070128970906
1739209884.8485277;-38.13080360867914
1739209884.8485317;-33.981070128970956
1739209884.8485355;-45.120503652039325
1739209884.8485396;-38.13080360867914
1739209884.8485436;-38.13080360867914
1739209884.8485477;-30.49652367304976
1739209884.8485518;-24.438645034577675
1739209884.8485556;-30.49652367304973
1739209884.8485596;-33.981070128970906
1739209884.8485637;-26.991370085610722
1739209884.8485677;-33.981070128970906
1739209884.8485715;-38.13080360867914
1739209884.8485756;-38.13080360867914
1739209884.8485796;-45.120503652039325
1739209884.8485837;-38.13080360867914
1739209884.8485875;-33.981070128970906
1739209884.8485916;-32.816014438256545
1739209884.8485956;-29.438486411369347
1739209884.8485997;-25.826314394896364
1739209884.8486035;-28.218542851754165
1739209884.8486075;-21.67658091518819
1739209884.8486116;-19.84420464332591
1739209884.8486156;-28.992665084841942
1739209884.8486197;-38.13080360867914
1739209884.8486235;-38.13080360867914
1739209884.8486276;-32.816014438256545
1739209884.8486316;-30.49652367304973
1739209884.8486357;-33.981070128970906
1739209884.8486395;-45.120503652039325
1739209884.8486435;-28.58837851428586
1739209884.8486476;-24.589719217205094
1739209884.8486516;-32.81601443825658
1739209884.8486555;-31.141103565318943
1739209884.8486595;-21.4469444417791
1739209884.8486636;-28.58837851428586
1739209884.8486676;-31.141103565318915
1739209884.8486714;-33.981070128970906
1739209884.8486755;-38.13080360867914
1739209884.8486795;-32.816014438256545
1739209884.8486836;-45.120503652039325
1739209884.8486876;-45.120503652039325
1739209884.8486915;-38.13080360867914
1739209884.8486955;-24.438645034577675
1739209884.8486996;-23.75329798047522
1739209884.8487036;-31.141103565318893
1739209884.8487074;-28.992665084841967
1739209884.8487115;-31.141103565318943
1739209884.8487155;-30.49652367304973
1739209884.8487196;-33.981070128970906
1739209884.8487234;-45.120503652039325
1739209884.8487275;-38.13080360867914
1739209884.8487315;-38.13080360867914
1739209884.8487356;-38.13080360867914
1739209884.8487394;-38.13080360867914
1739209884.8487434;-28.21854285175415
1739209884.8487475;-24.438645034577675
1739209884.8487515;-31.141103565318943
1739209884.8487554;-20.888044912671212
1739209884.8487594;-21.522148828640407
1739209884.8487635;-45.120503652039325
1739209884.8487675;-28.992665084841942
1739209884.8487716;-38.13080360867914
1739209884.8487754;-45.120503652039325
1739209884.8487794;-45.120503652039325
1739209884.8487835;-38.13080360867914
1739209884.8487875;-45.120503652039325
1739209884.8487914;-29.438486411369354
1739209884.8487954;-22.44878636800916
1739209884.8487995;-25.62660358559016
1739209884.8488035;-28.992665084841942
1739209884.8488073;-24.746238672633048
1739209884.8488114;-33.981070128970906
1739209884.8488154;-38.13080360867914
1739209884.8488195;-38.13080360867914
1739209884.8488233;-45.120503652039325
1739209884.8488274;-45.120503652039325
1739209884.8488314;-45.120503652039325
1739209884.8488355;-45.120503652039325
1739209884.8488395;-38.13080360867914
1739209884.8488433;-38.13080360867914
1739209884.8488474;-35.57807855764607
1739209884.8488514;-38.13080360867914
1739209884.8488555;-38.13080360867914
1739209884.8488593;-33.981070128970906
1739209884.8488634;-33.981070128970906
1739209884.8488674;-38.13080360867914
1739209884.8488715;-38.13080360867914
1739209884.8488753;-38.13080360867914
1739209884.8488793;-45.120503652039325
1739209884.8488834;-45.120503652039325
1739209884.8488874;-33.981070128970906
1739209884.8488913;-31.141103565318915
1739209884.8488953;-38.13080360867914
1739209884.8488994;-38.13080360867914
1739209884.8489034;-38.13080360867914
1739209884.8489075;-38.13080360867914
1739209884.8489113;-38.13080360867914
1739209884.8489153;-38.13080360867914
1739209884.8489194;-38.13080360867914
1739209884.8489234;-33.981070128970906
1739209884.8489273;-32.816014438256545
1739209884.8489313;-38.13080360867914
1739209884.8489354;-45.120503652039325
1739209884.8489394;-38.13080360867914
1739209884.8489432;-38.13080360867914
1739209884.8489473;-38.13080360867914
1739209884.8489513;-38.13080360867914
1739209884.8489554;-33.981070128970906
1739209884.8489592;-38.13080360867914
1739209884.8489633;-38.13080360867914
1739209884.8489673;-38.13080360867914
1739209884.8489714;-38.13080360867914
1739209884.8489752;-33.981070128970906
1739209884.8489792;-45.120503652039325
1739209884.8489833;-38.13080360867914
1739209884.8489873;-29.438486411369347
1739209884.8489914;-45.120503652039325
1739209884.8489952;-38.13080360867914
1739209884.8489993;-38.13080360867914
1739209884.8490033;-38.13080360867914
1739209884.8490074;-38.13080360867914
1739209884.8490112;-38.13080360867914
1739209884.8490152;-35.57807855764607
1739209884.8490193;-31.141103565318915
1739209884.8490233;-45.120503652039325
1739209884.8490272;-38.13080360867914
1739209884.8490312;-38.13080360867914
1739209884.8490353;-38.13080360867914
1739209884.8490393;-45.120503652039325
1739209884.8490431;-33.981070128970906
1739209884.8490472;-33.981070128970906
1739209884.8490512;-31.14110356531892
1739209884.8490553;-45.120503652039325
1739209884.8490593;-35.57807855764607
1739209884.8490632;-38.13080360867914
1739209884.8490672;-38.13080360867914
1739209884.8490713;-45.120503652039325
1739209884.8490753;-38.13080360867914
1739209884.8490791;-32.816014438256545
1739209884.8490832;-33.981070128970906
1739209884.8490872;-38.13080360867914
1739209884.8490913;-38.13080360867914
1739209884.849095;-35.57807855764607
1739209884.8490992;-45.120503652039325
1739209884.8491032;-45.120503652039325
1739209884.8491073;-38.13080360867914
1739209884.849111;-38.13080360867914
1739209884.8491151;-38.13080360867914
1739209884.8491192;-45.120503652039325
1739209884.8491232;-38.13080360867914
1739209884.8491273;-35.57807855764607
1739209884.849131;-38.13080360867914
1739209884.8491352;-45.120503652039325
1739209884.8491392;-45.120503652039325
1739209884.8491433;-45.120503652039325
1739209884.849147;-45.120503652039325
1739209884.8491511;-45.120503652039325
1739209884.8491552;-35.57807855764607
1739209884.8491592;-31.141103565318893
1739209884.849163;-38.13080360867914
1739209884.849167;-38.13080360867914
1739209884.8491712;-45.120503652039325
1739209884.8491752;-26.991370085610722
1739209884.849179;-45.120503652039325
1739209884.849183;-24.438645034577675
1739209884.8491871;-31.141103565318943
1739209884.8491912;-38.13080360867914
1739209884.849195;-25.826314394896357
1739209884.849199;-31.14110356531892
1739209884.849203;-25.62660358559016
1739209884.8492072;-22.841636605902558
1739209884.8492112;-33.981070128970956
1739209884.849215;-31.141103565318915
1739209884.849219;-35.57807855764607
1739209884.8492231;-33.981070128970956
1739209884.8492272;-33.981070128970906
1739209884.849231;-33.981070128970906
1739209884.849235;-33.981070128970906
1739209884.849239;-45.120503652039325
1739209884.8492432;-31.141103565318943
1739209884.849247;-31.141103565318943
1739209884.849251;-31.141103565318915
1739209884.849255;-25.62660358559016
1739209884.8492591;-31.141103565318915
1739209884.849263;-24.746238672633048
1739209884.849267;-31.141103565318893
1739209884.849271;-30.49652367304973
1739209884.849275;-38.13080360867914
1739209884.8492792;-27.8777449560314
1739209884.849283;-27.267205301931607
1739209884.849287;-35.57807855764607
1739209884.849291;-20.888044912671212
1739209884.8492951;-28.58837851428586
1739209884.849299;-28.992665084841942
1739209884.849303;-38.13080360867914
1739209884.849307;-28.992665084841942
1739209884.849311;-21.300333226290604
1739209884.849315;-25.252786309376837
1739209884.849319;-38.13080360867914
1739209884.849323;-33.981070128970906
1739209884.849327;-27.267205301931607
1739209884.849331;-27.877744956031417
1739209884.849335;-33.981070128970906
1739209884.849339;-33.981070128970956
1739209884.849343;-28.588378514285886
1739209884.849347;-45.120503652039325
1739209884.849351;-38.13080360867914
1739209884.849355;-30.49652367304973
1739209884.849359;-29.438486411369333
1739209884.849363;-38.13080360867914
1739209884.849367;-33.981070128970956
1739209884.849371;-31.141103565318943
1739209884.849375;-30.49652367304976
1739209884.849379;-28.58837851428586
1739209884.8493829;-33.981070128970956
1739209884.849387;-35.57807855764607
1739209884.849391;-31.141103565318915
1739209884.849395;-45.120503652039325
1739209884.8493989;-38.13080360867914
1739209884.849403;-26.991370085610747
1739209884.849407;-24.746238672633048
1739209884.849411;-45.120503652039325
1739209884.8494148;-31.141103565318915
1739209884.8494189;-25.826314394896357
1739209884.849423;-45.120503652039325
1739209884.849427;-33.981070128970956
1739209884.849431;-30.49652367304973
1739209884.8494349;-28.992665084841942
1739209884.849439;-28.992665084841967
1739209884.849443;-24.589719217205094
1739209884.849447;-38.13080360867914
1739209884.8494508;-26.487275050834715
1739209884.8494549;-30.49652367304973
1739209884.849459;-23.506823629689542
1739209884.849463;-28.21854285175415
1739209884.8494668;-32.816014438256545
1739209884.8494709;-28.992665084841942
1739209884.849475;-28.21854285175415
1739209884.849479;-24.292649948874775
1739209884.8494828;-23.38864096791655
1739209884.8494868;-33.981070128970956
1739209884.849491;-28.992665084841942
1739209884.849495;-28.992665084841942
1739209884.849499;-32.816014438256545
1739209884.8495028;-38.13080360867914
1739209884.8495069;-24.151403521958734
1739209884.849511;-31.141103565318915
1739209884.849515;-45.120503652039325
1739209884.8495188;-45.120503652039325
1739209884.8495228;-31.141103565318915
1739209884.849527;-38.13080360867914
1739209884.849531;-38.13080360867914
1739209884.8495347;-25.826314394896357
1739209884.8495388;-45.120503652039325
1739209884.8495429;-38.13080360867914
1739209884.849547;-33.981070128970956
1739209884.8495507;-30.49652367304973
1739209884.8495548;-33.981070128970906
1739209884.8495588;-45.120503652039325
1739209884.849563;-38.13080360867914
1739209884.849567;-33.981070128970956
1739209884.8495708;-35.57807855764607
1739209884.8495748;-31.14110356531892
1739209884.8495789;-26.03565346325281
1739209884.849583;-33.981070128970956
1739209884.8495867;-27.8777449560314
1739209884.8495908;-28.58837851428586
1739209884.8495948;-25.826314394896357
1739209884.849599;-38.13080360867914
1739209884.8496027;-45.120503652039325
1739209884.8496068;-45.120503652039325
1739209884.8496108;-31.141103565318915
1739209884.8496149;-33.981070128970956
1739209884.8496187;-35.57807855764607
1739209884.8496227;-45.120503652039325
1739209884.8496268;-30.49652367304973
1739209884.8496308;-38.13080360867914
1739209884.849635;-33.981070128970956
1739209884.8496387;-28.588378514285886
1739209884.8496428;-29.438486411369354
1739209884.8496468;-28.588378514285886
1739209884.8496509;-45.120503652039325
1739209884.8496547;-25.826314394896357
1739209884.8496587;-31.141103565318915
1739209884.8496628;-26.991370085610736
1739209884.8496668;-45.120503652039325
1739209884.8496706;-27.267205301931607
1739209884.8496747;-38.13080360867914
1739209884.8496788;-29.438486411369375
1739209884.8496828;-22.841636605902558
1739209884.8496866;-25.826314394896354
1739209884.8496907;-28.992665084841942
1739209884.8496947;-30.49652367304973
1739209884.8496988;-33.981070128970956
1739209884.8497026;-22.44878636800916
1739209884.8497066;-31.141103565318943
1739209884.8497107;-31.141103565318943
1739209884.8497148;-33.981070128970906
1739209884.8497188;-31.141103565318915
1739209884.8497226;-33.981070128970956
1739209884.8497267;-45.120503652039325
1739209884.8497307;-38.13080360867914
1739209884.8497348;-45.120503652039325
1739209884.8497386;-38.13080360867914
1739209884.8497427;-38.13080360867914
1739209884.8497467;-38.13080360867914
1739209884.8497508;-38.13080360867914
1739209884.8497546;-38.13080360867914
1739209884.8497586;-45.120503652039325
1739209884.8497627;-32.816014438256545
1739209884.8424072;-45.120503652039325
1739209884.8424106;-45.120503652039325
1739209884.8424141;-45.120503652039325
1739209884.8424175;-33.981070128970906
1739209884.842421;-38.13080360867914
1739209884.8424244;-38.13080360867914
1739209884.842428;-38.13080360867914
1739209884.8424313;-35.57807855764607
1739209884.842435;-38.13080360867914
1739209884.8424382;-45.120503652039325
1739209884.8424418;-45.120503652039325
1739209884.8424451;-38.13080360867914
1739209884.8424487;-45.120503652039325
1739209884.842452;-45.120503652039325
1739209884.8424556;-38.13080360867914
1739209884.8424592;-45.120503652039325
1739209884.8424625;-45.120503652039325
1739209884.842466;-38.13080360867914
1739209884.8424695;-38.13080360867914
1739209884.842473;-38.13080360867914
1739209884.8424764;-45.120503652039325
1739209884.84248;-45.120503652039325
1739209884.8424833;-38.13080360867914
1739209884.8424869;-45.120503652039325
1739209884.8424902;-45.120503652039325
1739209884.8424938;-45.120503652039325
1739209884.842497;-38.13080360867914
1739209884.8425007;-30.49652367304973
1739209884.842504;-32.816014438256545
1739209884.8425076;-45.120503652039325
1739209884.842511;-38.13080360867914
1739209884.8425145;-33.981070128970906
1739209884.8425179;-31.141103565318915
1739209884.8425214;-26.035653463252796
1739209884.842525;-28.992665084841942
1739209884.8425283;-27.267205301931607
1739209884.842532;-27.8777449560314
1739209884.8425353;-45.120503652039325
1739209884.8425388;-38.13080360867914
1739209884.8425422;-38.13080360867914
1739209884.8425457;-38.13080360867914
1739209884.842549;-38.13080360867914
1739209884.8425527;-45.120503652039325
1739209884.842556;-31.141103565318893
1739209884.8425596;-33.981070128970906
1739209884.842563;-26.991370085610722
1739209884.8425665;-26.487275050834715
1739209884.8425698;-38.13080360867914
1739209884.8425734;-28.588378514285886
1739209884.8425767;-32.816014438256545
1739209884.8425803;-38.13080360867914
1739209884.8425837;-38.13080360867914
1739209884.8425872;-35.57807855764607
1739209884.8425908;-33.981070128970906
1739209884.8425941;-38.13080360867914
1739209884.8425977;-45.120503652039325
1739209884.842601;-32.816014438256545
1739209884.8426046;-31.14110356531892
1739209884.842608;-35.57807855764607
1739209884.8426116;-32.816014438256545
1739209884.842615;-23.506823629689542
1739209884.8426185;-23.273589343863314
1739209884.8426218;-31.141103565318915
1739209884.8426254;-31.141103565318915
1739209884.8426287;-45.120503652039325
1739209884.8426323;-35.57807855764607
1739209884.8426356;-38.13080360867914
1739209884.8426392;-33.981070128970906
1739209884.8426425;-45.120503652039325
1739209884.8426461;-26.991370085610736
1739209884.8426495;-25.826314394896364
1739209884.842653;-45.120503652039325
1739209884.8426566;-32.81601443825658
1739209884.84266;-35.57807855764607
1739209884.8426635;-31.141103565318915
1739209884.8426669;-33.981070128970906
1739209884.8426704;-45.120503652039325
1739209884.8426738;-33.981070128970906
1739209884.8426774;-45.120503652039325
1739209884.8426807;-45.120503652039325
1739209884.8426843;-38.13080360867914
1739209884.8426876;-28.218542851754165
1739209884.8426912;-25.62660358559016
1739209884.8426945;-27.267205301931607
1739209884.842698;-22.44878636800916
