CAN Message; 0x1a7:00006ee306767174
1739209854.1603642;-45.120503652039325
1739209854.1603694;-38.13080360867914
1739209854.1603749;-35.57807855764607
1739209854.1603801;-45.120503652039325
1739209854.1603854;-38.13080360867914
1739209854.1603906;-38.13080360867914
1739209854.1603959;-33.981070128970956
1739209854.1604013;-38.13080360867914
1739209854.1604066;-45.120503652039325
1739209854.1604118;-33.981070128970906
1739209854.160417;-38.13080360867914
1739209854.1604223;-38.13080360867914
1739209854.1604278;-38.13080360867914
1739209854.160433;-38.13080360867914
1739209854.1604383;-38.13080360867914
1739209854.1604435;-38.13080360867914
1739209854.1604488;-45.120503652039325
1739209854.1604543;-38.13080360867914
1739209854.1604595;-45.120503652039325
1739209854.1604648;-45.120503652039325
1739209854.16047;-38.13080360867914
1739209854.1604755;-45.120503652039325
1739209854.1604807;-45.120503652039325
1739209854.160486;-38.13080360867914
1739209854.1604912;-38.13080360867914
1739209854.1604965;-45.120503652039325
1739209854.160502;-45.120503652039325
1739209854.1605072;-33.981070128970906
1739209854.1605124;-35.57807855764607
1739209854.1605177;-45.120503652039325
1739209854.160523;-38.13080360867914
1739209854.1605284;-38.13080360867914
1739209854.1605337;-33.981070128970906
1739209854.160539;-45.120503652039325
1739209854.1605442;-45.120503652039325
1739209854.1605494;-38.13080360867914
1739209854.160555;-38.13080360867914
1739209854.1605601;-38.13080360867914
1739209854.1605654;-45.120503652039325
1739209854.1605706;-38.13080360867914
1739209854.1605759;-35.57807855764607
1739209854.1605814;-38.13080360867914
1739209854.1605866;-30.49652367304973
1739209854.1605918;-38.13080360867914
1739209854.160597;-45.120503652039325
1739209854.1606026;-38.13080360867914
1739209854.1606078;-38.13080360867914
1739209854.160613;-38.13080360867914
1739209854.1606183;-45.120503652039325
1739209854.1606236;-45.120503652039325
1739209854.160629;-33.981070128970906
1739209854.1606343;-38.13080360867914
1739209854.1606395;-45.120503652039325
1739209854.1606448;-35.57807855764607
1739209854.16065;-35.57807855764607
1739209854.1606555;-45.120503652039325
1739209854.1606607;-38.13080360867914
1739209854.160666;-45.120503652039325
1739209854.1606712;-45.120503652039325
1739209854.1606765;-45.120503652039325
1739209854.160682;-45.120503652039325
1739209854.1606872;-38.13080360867914
1739209854.1606925;-35.57807855764607
1739209854.1606977;-31.141103565318915
1739209854.1607032;-38.13080360867914
1739209854.1607084;-45.120503652039325
1739209854.1607137;-35.57807855764607
1739209854.160719;-38.13080360867914
1739209854.1607242;-38.13080360867914
1739209854.1607296;-45.120503652039325
1739209854.160735;-45.120503652039325
1739209854.1607401;-45.120503652039325
1739209854.1607454;-38.13080360867914
1739209854.1607506;-45.120503652039325
1739209854.160756;-45.120503652039325
1739209854.1607614;-33.981070128970906
1739209854.1607666;-38.13080360867914
1739209854.1607718;-45.120503652039325
1739209854.160777;-38.13080360867914
1739209854.1607826;-45.120503652039325
1739209854.1607878;-45.120503652039325
1739209854.160793;-38.13080360867914
1739209854.1607983;-38.13080360867914
1739209854.1608036;-45.120503652039325
1739209854.160809;-45.120503652039325
1739209854.1608143;-38.13080360867914
1739209854.1608195;-35.57807855764607
1739209854.1608248;-31.141103565318915
1739209854.1608303;-38.13080360867914
1739209854.1608355;-45.120503652039325
1739209854.1608407;-38.13080360867914
1739209854.160846;-33.981070128970906
1739209854.1608512;-45.120503652039325
1739209854.1608567;-38.13080360867914
1739209854.160862;-38.13080360867914
1739209854.1608672;-33.981070128970956
1739209854.1608725;-45.120503652039325
1739209854.1608777;-31.141103565318915
1739209854.1608832;-38.13080360867914
1739209854.1608884;-38.13080360867914
1739209854.1608937;-45.120503652039325
1739209854.160899;-38.13080360867914
1739209854.1609042;-38.13080360867914
1739209854.1609097;-38.13080360867914
1739209854.160915;-35.57807855764607
1739209854.1609201;-38.13080360867914
1739209854.1609254;-45.120503652039325
1739209854.1609306;-45.120503652039325
1739209854.160936;-38.13080360867914
1739209854.1609414;-38.13080360867914
1739209854.1609466;-38.13080360867914
1739209854.1609519;-30.49652367304973
1739209854.1609573;-32.816014438256545
1739209854.1609626;-38.13080360867914
1739209854.1609678;-45.120503652039325
1739209854.160973;-32.816014438256545
1739209854.1609783;-35.57807855764607
1739209854.1609838;-45.120503652039325
1739209854.160989;-38.13080360867914
1739209854.1609943;-33.981070128970956
1739209854.1609995;-45.120503652039325
1739209854.1610048;-38.13080360867914
1739209854.1610103;-45.120503652039325
1739209854.1610155;-45.120503652039325
1739209854.1610208;-45.120503652039325
1739209854.161026;-38.13080360867914
1739209854.1610312;-45.120503652039325
1739209854.1610367;-30.49652367304973
1739209854.161042;-29.438486411369333
1739209854.1610472;-45.120503652039325
1739209854.1610525;-32.816014438256545
1739209854.161058;-38.13080360867914
1739209854.1610632;-45.120503652039325
1739209854.1610684;-45.120503652039325
1739209854.1610737;-45.120503652039325
1739209854.161079;-45.120503652039325
1739209854.1610844;-45.120503652039325
1739209854.1610897;-38.13080360867914
1739209854.161095;-35.57807855764607
1739209854.1611001;-38.13080360867914
1739209854.1611054;-38.13080360867914
1739209854.1611109;-33.981070128970906
1739209854.1611161;-38.13080360867914
1739209854.1611214;-38.13080360867914
1739209854.1611266;-38.13080360867914
1739209854.1611319;-38.13080360867914
1739209854.1611373;-38.13080360867914
1739209854.1611426;-38.13080360867914
1739209854.1611478;-45.120503652039325
1739209854.161153;-38.13080360867914
1739209854.1611583;-38.13080360867914
1739209854.1611638;-45.120503652039325
1739209854.161169;-45.120503652039325
1739209854.1611743;-38.13080360867914
1739209854.1611795;-38.13080360867914
1739209854.161185;-33.981070128970906
1739209854.1611903;-38.13080360867914
1739209854.1611955;-38.13080360867914
1739209854.1612008;-38.13080360867914
1739209854.161206;-45.120503652039325
1739209854.1612115;-45.120503652039325
1739209854.1612167;-32.816014438256545
1739209854.161222;-35.57807855764607
1739209854.1612272;-45.120503652039325
1739209854.1612325;-38.13080360867914
1739209854.161238;-38.13080360867914
1739209854.1612432;-45.120503652039325
1739209854.1612484;-38.13080360867914
1739209854.1612537;-32.816014438256545
1739209854.161259;-45.120503652039325
1739209854.1612644;-45.120503652039325
1739209854.1612697;-38.13080360867914
1739209854.161275;-35.57807855764607
1739209854.1612802;-45.120503652039325
1739209854.1612854;-45.120503652039325
1739209854.161291;-38.13080360867914
1739209854.1612961;-38.13080360867914
1739209854.1613014;-38.13080360867914
1739209854.1613066;-45.120503652039325
1739209854.161312;-45.120503652039325
1739209854.1613173;-38.13080360867914
1739209854.1613226;-35.57807855764607
1739209854.1613278;-35.57807855764607
1739209854.161333;-38.13080360867914
1739209854.1613386;-32.816014438256545
1739209854.1613438;-38.13080360867914
1739209854.161349;-38.13080360867914
1739209854.1613543;-38.13080360867914
1739209854.1613595;-45.120503652039325
1739209854.161365;-45.120503652039325
1739209854.1613703;-45.120503652039325
1739209854.1613755;-45.120503652039325
1739209854.1613808;-45.120503652039325
1739209854.161386;-45.120503652039325
1739209854.1613915;-45.120503652039325
1739209854.1613967;-45.120503652039325
1739209854.161402;-35.57807855764607
1739209854.1614072;-38.13080360867914
1739209854.1614127;-45.120503652039325
1739209854.161418;-45.120503652039325
1739209854.1614232;-45.120503652039325
1739209854.1614285;-45.120503652039325
1739209854.1614337;-38.13080360867914
1739209854.1614392;-45.120503652039325
1739209854.1614444;-45.120503652039325
1739209854.1614497;-38.13080360867914
1739209854.161455;-35.57807855764607
1739209854.1614602;-33.981070128970906
1739209854.1614656;-38.13080360867914
1739209854.161471;-33.981070128970906
1739209854.1614761;-38.13080360867914
1739209854.1614814;-45.120503652039325
1739209854.1614866;-45.120503652039325
1739209854.161492;-33.981070128970906
1739209854.1614974;-35.57807855764607
1739209854.1615026;-45.120503652039325
1739209854.1615078;-45.120503652039325
1739209854.161513;-45.120503652039325
1739209854.1615186;-45.120503652039325
1739209854.1615238;-45.120503652039325
1739209854.161529;-45.120503652039325
1739209854.1615343;-35.57807855764607
1739209854.1615398;-35.57807855764607
1739209854.161545;-45.120503652039325
1739209854.1615503;-45.120503652039325
1739209854.1615555;-38.13080360867914
1739209854.1615608;-38.13080360867914
1739209854.1615663;-45.120503652039325
1739209854.1615715;-38.13080360867914
1739209854.1615767;-45.120503652039325
1739209854.161582;-38.13080360867914
1739209854.1615872;-38.13080360867914
1739209854.1615927;-38.13080360867914
1739209854.161598;-31.141103565318915
1739209854.1616032;-38.13080360867914
1739209854.1616085;-38.13080360867914
1739209854.1616137;-38.13080360867914
1739209854.1616192;-38.13080360867914
1739209854.1616244;-45.120503652039325
1739209854.1616297;-45.120503652039325
1739209854.161635;-38.13080360867914
1739209854.1616402;-32.816014438256545
1739209854.1616457;-45.120503652039325
1739209854.161651;-38.13080360867914
1739209854.1616561;-45.120503652039325
1739209854.1616614;-38.13080360867914
1739209854.1616669;-35.57807855764607
1739209854.161672;-38.13080360867914
1739209854.1616774;-38.13080360867914
1739209854.1616826;-28.992665084841942
1739209854.1616879;-33.981070128970906
1739209854.1616933;-35.57807855764607
1739209854.1616986;-35.57807855764607
1739209854.1617038;-38.13080360867914
1739209854.161709;-33.981070128970906
1739209854.1617143;-35.57807855764607
1739209854.1617198;-38.13080360867914
1739209854.161725;-33.981070128970906
1739209854.1617303;-31.141103565318915
1739209854.1617355;-45.120503652039325
1739209854.1617408;-38.13080360867914
1739209854.1617463;-38.13080360867914
1739209854.1617515;-45.120503652039325
1739209854.1617568;-38.13080360867914
1739209854.161762;-45.120503652039325
1739209854.1617675;-45.120503652039325
1739209854.1617727;-38.13080360867914
1739209854.161778;-38.13080360867914
1739209854.1617832;-45.120503652039325
1739209854.1617885;-33.981070128970906
1739209854.161794;-38.13080360867914
1739209854.1617992;-45.120503652039325
1739209854.1618044;-38.13080360867914
1739209854.1618097;-27.267205301931607
1739209854.161815;-38.13080360867914
1739209854.1618204;-45.120503652039325
1739209854.1618257;-38.13080360867914
1739209854.161831;-38.13080360867914
1739209854.1618361;-45.120503652039325
1739209854.1618414;-45.120503652039325
1739209854.1618469;-32.816014438256545
1739209854.1618521;-38.13080360867914
1739209854.1618574;-38.13080360867914
1739209854.1618626;-38.13080360867914
1739209854.1618679;-38.13080360867914
1739209854.1618733;-38.13080360867914
1739209854.1618786;-35.57807855764607
1739209854.1618838;-45.120503652039325
1739209854.161889;-45.120503652039325
1739209854.1618946;-30.49652367304973
1739209854.1618998;-32.816014438256545
1739209854.161905;-45.120503652039325
1739209854.1619103;-35.57807855764607
1739209854.1619155;-45.120503652039325
1739209854.161921;-38.13080360867914
1739209854.1619263;-45.120503652039325
1739209854.1619315;-45.120503652039325
1739209854.1619368;-38.13080360867914
1739209854.161942;-38.13080360867914
1739209854.1619475;-38.13080360867914
1739209854.1619527;-45.120503652039325
1739209854.161958;-31.141103565318915
1739209854.1619632;-45.120503652039325
1739209854.1619685;-45.120503652039325
1739209854.161974;-45.120503652039325
1739209854.1619792;-45.120503652039325
1739209854.1619844;-38.13080360867914
1739209854.1619897;-38.13080360867914
1739209854.1619952;-45.120503652039325
1739209854.1620004;-45.120503652039325
1739209854.1620057;-33.981070128970906
1739209854.162011;-45.120503652039325
1739209854.1620162;-45.120503652039325
1739209854.1620216;-32.816014438256545
1739209854.162027;-38.13080360867914
1739209854.1620321;-35.57807855764607
1739209854.1620374;-38.13080360867914
1739209854.1620426;-38.13080360867914
1739209854.162048;-45.120503652039325
1739209854.1620533;-38.13080360867914
1739209854.1620586;-38.13080360867914
1739209854.1620638;-45.120503652039325
1739209854.162069;-38.13080360867914
1739209854.1620746;-33.981070128970906
1739209854.1620798;-38.13080360867914
1739209854.162085;-45.120503652039325
1739209854.1620903;-38.13080360867914
1739209854.1620955;-35.57807855764607
1739209854.162101;-38.13080360867914
1739209854.1621063;-38.13080360867914
1739209854.1621115;-45.120503652039325
1739209854.1621168;-38.13080360867914
1739209854.1621222;-38.13080360867914
1739209854.1621275;-45.120503652039325
1739209854.1621327;-45.120503652039325
1739209854.162138;-38.13080360867914
1739209854.1621432;-45.120503652039325
1739209854.1621487;-33.981070128970906
1739209854.162154;-45.120503652039325
1739209854.1621592;-45.120503652039325
1739209854.1621644;-45.120503652039325
1739209854.1621697;-38.13080360867914
1739209854.1621752;-38.13080360867914
1739209854.1621804;-45.120503652039325
1739209854.1621857;-45.120503652039325
1739209854.162191;-45.120503652039325
1739209854.1621962;-31.141103565318915
1739209854.1622016;-38.13080360867914
1739209854.162207;-45.120503652039325
1739209854.1622121;-45.120503652039325
1739209854.1622174;-38.13080360867914
1739209854.1622226;-38.13080360867914
1739209854.162228;-45.120503652039325
1739209854.1622334;-38.13080360867914
1739209854.1622386;-45.120503652039325
1739209854.1622438;-33.981070128970906
1739209854.1622493;-38.13080360867914
1739209854.1622546;-35.57807855764607
1739209854.1622598;-45.120503652039325
1739209854.162265;-38.13080360867914
1739209854.1622703;-33.981070128970906
1739209854.1622758;-38.13080360867914
1739209854.162281;-45.120503652039325
1739209854.1622863;-45.120503652039325
1739209854.1622915;-38.13080360867914
1739209854.1622968;-38.13080360867914
1739209854.1623023;-33.981070128970906
1739209854.1623075;-38.13080360867914
1739209854.1623127;-45.120503652039325
1739209854.162318;-35.57807855764607
1739209854.1623232;-25.62660358559016
1739209854.1623287;-33.981070128970906
1739209854.162334;-45.120503652039325
1739209854.1623392;-38.13080360867914
1739209854.1623445;-35.57807855764607
1739209854.16235;-38.13080360867914
1739209854.1623552;-45.120503652039325
1739209854.1623604;-45.120503652039325
1739209854.1623657;-32.81601443825658
1739209854.162371;-38.13080360867914
1739209854.1623764;-45.120503652039325
1739209854.1623816;-38.13080360867914
1739209854.162387;-38.13080360867914
1739209854.1623921;-45.120503652039325
1739209854.1623974;-45.120503652039325
1739209854.1624029;-38.13080360867914
1739209854.162408;-31.141103565318915
1739209854.1624134;-33.981070128970906
1739209854.1624186;-45.120503652039325
1739209854.1624238;-45.120503652039325
1739209854.1624293;-38.13080360867914
1739209854.1624346;-38.13080360867914
1739209854.1624398;-45.120503652039325
1739209854.162445;-38.13080360867914
1739209854.1624503;-38.13080360867914
1739209854.1624558;-45.120503652039325
1739209854.162461;-45.120503652039325
1739209854.1624663;-45.120503652039325
1739209854.1624715;-38.13080360867914
1739209854.162477;-45.120503652039325
1739209854.1624823;-45.120503652039325
1739209854.1624875;-33.981070128970906
1739209854.1624928;-35.57807855764607
1739209854.162498;-45.120503652039325
1739209854.1625035;-45.120503652039325
1739209854.1625087;-35.57807855764607
1739209854.162514;-35.57807855764607
1739209854.1625192;-45.120503652039325
1739209854.1625245;-45.120503652039325
1739209854.16253;-38.13080360867914
1739209854.1625352;-33.981070128970906
1739209854.1625404;-33.981070128970906
1739209854.1625457;-35.57807855764607
1739209854.162551;-38.13080360867914
1739209854.1625564;-33.981070128970906
1739209854.1625617;-38.13080360867914
1739209854.162567;-45.120503652039325
1739209854.1625721;-45.120503652039325
1739209854.1625774;-38.13080360867914
1739209854.1625829;-33.981070128970906
1739209854.1625881;-45.120503652039325
1739209854.1625934;-45.120503652039325
1739209854.1625986;-38.13080360867914
1739209854.162604;-45.120503652039325
1739209854.1626093;-45.120503652039325
1739209854.1626146;-45.120503652039325
1739209854.1626198;-38.13080360867914
1739209854.162625;-33.981070128970906
1739209854.1626306;-35.57807855764607
1739209854.1626358;-38.13080360867914
1739209854.162641;-45.120503652039325
1739209854.1626463;-38.13080360867914
1739209854.1626515;-45.120503652039325
1739209854.162657;-38.13080360867914
1739209854.1626623;-38.13080360867914
1739209854.1626675;-45.120503652039325
1739209854.1626728;-45.120503652039325
1739209854.162678;-38.13080360867914
1739209854.1626835;-38.13080360867914
1739209854.1626887;-35.57807855764607
1739209854.162694;-35.57807855764607
1739209854.1626992;-38.13080360867914
1739209854.1627047;-38.13080360867914
1739209854.16271;-38.13080360867914
1739209854.1627152;-45.120503652039325
1739209854.1627204;-38.13080360867914
1739209854.1627257;-35.57807855764607
1739209854.1627312;-45.120503652039325
1739209854.1627364;-45.120503652039325
1739209854.1627417;-38.13080360867914
1739209854.162747;-33.981070128970906
1739209854.1627522;-33.981070128970906
1739209854.1627576;-38.13080360867914
1739209854.1627629;-45.120503652039325
1739209854.1627681;-45.120503652039325
1739209854.1627734;-38.13080360867914
1739209854.1627786;-38.13080360867914
1739209854.162784;-38.13080360867914
1739209854.1627893;-38.13080360867914
1739209854.1627946;-45.120503652039325
1739209854.1627998;-45.120503652039325
1739209854.162805;-38.13080360867914
1739209854.1628106;-35.57807855764607
1739209854.1628158;-45.120503652039325
1739209854.162821;-38.13080360867914
1739209854.1628263;-38.13080360867914
1739209854.1628318;-45.120503652039325
1739209854.162837;-38.13080360867914
1739209854.1628423;-45.120503652039325
1739209854.1628475;-38.13080360867914
1739209854.1628528;-32.816014438256545
1739209854.1628582;-38.13080360867914
1739209854.1628635;-38.13080360867914
1739209854.1628687;-45.120503652039325
1739209854.162874;-45.120503652039325
1739209854.1628792;-35.57807855764607
1739209854.1628847;-35.57807855764607
1739209854.16289;-45.120503652039325
1739209854.1628952;-45.120503652039325
1739209854.1629004;-38.13080360867914
1739209854.1629057;-38.13080360867914
1739209854.1629112;-45.120503652039325
1739209854.1629164;-38.13080360867914
1739209854.1629217;-45.120503652039325
1739209854.162927;-45.120503652039325
1739209854.1629322;-38.13080360867914
1739209854.1629376;-38.13080360867914
1739209854.162943;-38.13080360867914
1739209854.1629481;-45.120503652039325
1739209854.1629534;-45.120503652039325
1739209854.1629589;-45.120503652039325
1739209854.162964;-35.57807855764607
1739209854.1629694;-35.57807855764607
1739209854.1629746;-38.13080360867914
1739209854.1629798;-45.120503652039325
1739209854.1629853;-35.57807855764607
1739209854.1629906;-35.57807855764607
1739209854.1629958;-38.13080360867914
1739209854.1548884;-45.120503652039325
1739209854.1548927;-45.120503652039325
1739209854.1548972;-38.13080360867914
1739209854.1549017;-45.120503652039325
1739209854.1549063;-35.57807855764607
1739209854.1549108;-32.816014438256545
1739209854.1549153;-45.120503652039325
1739209854.1549199;-45.120503652039325
1739209854.1549244;-32.816014438256545
1739209854.154929;-38.13080360867914
1739209854.1549335;-45.120503652039325
1739209854.1549377;-38.13080360867914
1739209854.1549423;-38.13080360867914
1739209854.1549468;-45.120503652039325
1739209854.1549513;-38.13080360867914
1739209854.1549559;-45.120503652039325
1739209854.1549604;-35.57807855764607
1739209854.154965;-35.57807855764607
1739209854.1549695;-38.13080360867914
1739209854.154974;-45.120503652039325
1739209854.1549783;-38.13080360867914
1739209854.1549828;-35.57807855764607
1739209854.1549873;-38.13080360867914
1739209854.1549919;-45.120503652039325
1739209854.1549964;-45.120503652039325
1739209854.155001;-38.13080360867914
1739209854.1550055;-38.13080360867914
1739209854.15501;-38.13080360867914
1739209854.1550145;-45.120503652039325
1739209854.155019;-45.120503652039325
1739209854.1550233;-38.13080360867914
1739209854.1550279;-45.120503652039325
1739209854.1550324;-38.13080360867914
1739209854.155037;-32.816014438256545
1739209854.1550415;-45.120503652039325
1739209854.155046;-45.120503652039325
1739209854.1550505;-38.13080360867914
1739209854.155055;-33.981070128970906
1739209854.1550596;-35.57807855764607
1739209854.155064;-45.120503652039325
1739209854.1550684;-45.120503652039325
1739209854.155073;-45.120503652039325
1739209854.1550775;-38.13080360867914
1739209854.155082;-38.13080360867914
1739209854.1550865;-45.120503652039325
1739209854.155091;-45.120503652039325
1739209854.1550956;-35.57807855764607
1739209854.1551;-35.57807855764607
1739209854.1551046;-45.120503652039325
1739209854.1551092;-38.13080360867914
1739209854.1551135;-38.13080360867914
1739209854.155118;-45.120503652039325
1739209854.1551225;-45.120503652039325
1739209854.155127;-38.13080360867914
1739209854.1551316;-38.13080360867914
1739209854.155136;-33.981070128970906
1739209854.1551406;-38.13080360867914
1739209854.1551452;-35.57807855764607
1739209854.1551497;-38.13080360867914
1739209854.1551542;-45.120503652039325
1739209854.1551585;-45.120503652039325
1739209854.155163;-33.981070128970906
1739209854.1551676;-31.141103565318915
1739209854.155172;-38.13080360867914
1739209854.1551766;-38.13080360867914
1739209854.1551812;-45.120503652039325
1739209854.1551857;-38.13080360867914
1739209854.1551902;-38.13080360867914
1739209854.1551948;-38.13080360867914
1739209854.1551993;-33.981070128970906
1739209854.1552036;-31.141103565318915
1739209854.155208;-45.120503652039325
1739209854.1552126;-38.13080360867914
1739209854.1552172;-38.13080360867914
1739209854.1552217;-45.120503652039325
1739209854.1552262;-38.13080360867914
1739209854.1552308;-38.13080360867914
1739209854.1552353;-33.981070128970906
1739209854.1552398;-32.816014438256545
1739209854.1552444;-45.120503652039325
1739209854.1552486;-35.57807855764607
1739209854.1552532;-45.120503652039325
1739209854.1552577;-38.13080360867914
1739209854.1552622;-45.120503652039325
1739209854.1552668;-45.120503652039325
1739209854.1552713;-38.13080360867914
1739209854.1552758;-33.981070128970906
1739209854.1552804;-45.120503652039325
1739209854.155285;-38.13080360867914
1739209854.1552892;-32.816014438256545
1739209854.1552937;-45.120503652039325
1739209854.1552982;-45.120503652039325
1739209854.1553028;-38.13080360867914
1739209854.1553073;-33.981070128970906
1739209854.1553118;-38.13080360867914
1739209854.1553164;-45.120503652039325
1739209854.155321;-38.13080360867914
1739209854.1553254;-38.13080360867914
1739209854.15533;-38.13080360867914
1739209854.1553342;-45.120503652039325
1739209854.1553388;-45.120503652039325
1739209854.1553433;-38.13080360867914
1739209854.1553478;-38.13080360867914
1739209854.1553524;-31.141103565318915
1739209854.155357;-38.13080360867914
1739209854.1553614;-38.13080360867914
1739209854.155366;-38.13080360867914
1739209854.1553705;-31.141103565318893
1739209854.155375;-45.120503652039325
1739209854.1553793;-45.120503652039325
1739209854.1553838;-28.992665084841942
1739209854.1553884;-45.120503652039325
1739209854.155393;-45.120503652039325
1739209854.1553974;-45.120503652039325
1739209854.155402;-33.981070128970906
1739209854.1554065;-45.120503652039325
1739209854.155411;-45.120503652039325
1739209854.1554155;-45.120503652039325
1739209854.15542;-35.57807855764607
1739209854.1554244;-38.13080360867914
1739209854.155429;-38.13080360867914
1739209854.1554334;-45.120503652039325
1739209854.155438;-35.57807855764607
1739209854.1554425;-38.13080360867914
1739209854.155447;-45.120503652039325
1739209854.1554515;-38.13080360867914
1739209854.155456;-38.13080360867914
1739209854.1554606;-45.120503652039325
1739209854.1554651;-45.120503652039325
1739209854.1554694;-45.120503652039325
1739209854.155474;-45.120503652039325
1739209854.1554785;-45.120503652039325
1739209854.155483;-45.120503652039325
1739209854.1554875;-38.13080360867914
1739209854.155492;-32.816014438256545
1739209854.1554966;-45.120503652039325
1739209854.1555011;-45.120503652039325
1739209854.1555057;-32.816014438256545
1739209854.1555102;-33.981070128970906
1739209854.1555145;-45.120503652039325
1739209854.155519;-33.981070128970906
1739209854.1555235;-32.816014438256545
1739209854.155528;-45.120503652039325
1739209854.1555326;-45.120503652039325
1739209854.1555371;-31.141103565318915
1739209854.1555417;-32.816014438256545
1739209854.1555462;-38.13080360867914
1739209854.1555507;-32.816014438256545
1739209854.1555552;-38.13080360867914
1739209854.1555595;-35.57807855764607
1739209854.155564;-35.57807855764607
1739209854.1555686;-45.120503652039325
1739209854.1555731;-38.13080360867914
1739209854.1555777;-38.13080360867914
1739209854.1555822;-45.120503652039325
1739209854.1555867;-45.120503652039325
1739209854.1555912;-45.120503652039325
1739209854.1555958;-45.120503652039325
1739209854.1556;-45.120503652039325
1739209854.1556046;-38.13080360867914
1739209854.1556091;-45.120503652039325
1739209854.1556137;-45.120503652039325
1739209854.1556182;-38.13080360867914
1739209854.1556227;-38.13080360867914
1739209854.1556273;-35.57807855764607
1739209854.1556318;-45.120503652039325
1739209854.1556363;-38.13080360867914
1739209854.1556408;-32.816014438256545
1739209854.1556451;-45.120503652039325
1739209854.1556497;-38.13080360867914
1739209854.1556542;-38.13080360867914
1739209854.1556587;-38.13080360867914
1739209854.1556633;-45.120503652039325
1739209854.1556678;-45.120503652039325
1739209854.1556723;-45.120503652039325
1739209854.1556768;-45.120503652039325
1739209854.1556814;-45.120503652039325
1739209854.155686;-45.120503652039325
1739209854.1556902;-35.57807855764607
1739209854.1556947;-38.13080360867914
1739209854.1556993;-45.120503652039325
1739209854.1557038;-45.120503652039325
1739209854.1557083;-45.120503652039325
1739209854.1557128;-32.816014438256545
1739209854.1557174;-45.120503652039325
1739209854.155722;-45.120503652039325
1739209854.1557264;-45.120503652039325
1739209854.155731;-32.816014438256545
1739209854.1557353;-38.13080360867914
1739209854.1557398;-45.120503652039325
1739209854.1557443;-45.120503652039325
1739209854.1557488;-45.120503652039325
1739209854.1557534;-45.120503652039325
1739209854.155758;-45.120503652039325
1739209854.1557624;-45.120503652039325
1739209854.155767;-45.120503652039325
1739209854.1557715;-38.13080360867914
1739209854.155776;-38.13080360867914
1739209854.1557803;-45.120503652039325
1739209854.1557848;-45.120503652039325
1739209854.1557894;-45.120503652039325
1739209854.155794;-30.49652367304973
1739209854.1557984;-38.13080360867914
1739209854.155803;-29.438486411369354
1739209854.1558075;-25.252786309376837
1739209854.155812;-29.438486411369333
1739209854.1558166;-35.57807855764607
1739209854.155821;-31.141103565318893
1739209854.1558254;-45.120503652039325
1739209854.15583;-28.992665084841942
1739209854.1558344;-31.141103565318915
1739209854.155839;-45.120503652039325
1739209854.1558435;-35.57807855764607
1739209854.155848;-32.816014438256545
1739209854.1558526;-31.141103565318915
1739209854.155857;-23.75329798047522
1739209854.1558616;-26.991370085610722
1739209854.155866;-33.981070128970906
1739209854.1558704;-28.992665084841942
1739209854.155875;-32.81601443825658
1739209854.1558795;-38.13080360867914
1739209854.155884;-28.58837851428586
1739209854.1558886;-38.13080360867914
1739209854.155893;-27.267205301931607
1739209854.1558976;-31.141103565318893
1739209854.1559021;-38.13080360867914
1739209854.1559067;-45.120503652039325
1739209854.155911;-24.746238672633048
1739209854.1559155;-23.16150712794696
1739209854.15592;-28.992665084841967
1739209854.1559246;-35.57807855764607
1739209854.155929;-28.588378514285886
1739209854.1559336;-38.13080360867914
1739209854.1559381;-27.8777449560314
1739209854.1559427;-28.992665084841942
1739209854.1559472;-33.981070128970906
1739209854.1559517;-45.120503652039325
1739209854.155956;-38.13080360867914
1739209854.1559606;-38.13080360867914
1739209854.155965;-32.81601443825658
1739209854.1559696;-22.264930561961556
1739209854.1559741;-23.506823629689542
1739209854.1559787;-38.13080360867914
1739209854.1559832;-38.13080360867914
1739209854.1559877;-45.120503652039325
1739209854.1559923;-30.49652367304973
1739209854.1559968;-33.981070128970906
1739209854.156001;-38.13080360867914
1739209854.1560056;-38.13080360867914
1739209854.1560102;-35.57807855764607
1739209854.1560147;-38.13080360867914
1739209854.1560192;-38.13080360867914
1739209854.1560237;-33.981070128970956
1739209854.1560283;-24.589719217205094
1739209854.1560328;-38.13080360867914
1739209854.1560373;-45.120503652039325
1739209854.1560419;-38.13080360867914
1739209854.1560462;-38.13080360867914
1739209854.1560507;-38.13080360867914
1739209854.1560552;-38.13080360867914
1739209854.1560597;-38.13080360867914
1739209854.1560643;-35.57807855764607
1739209854.1560688;-33.981070128970906
1739209854.1560733;-31.141103565318915
1739209854.1560779;-28.992665084841942
1739209854.1560824;-27.87774495603143
1739209854.156087;-28.218542851754165
1739209854.1560912;-45.120503652039325
1739209854.1560957;-35.57807855764607
1739209854.1561003;-32.816014438256545
1739209854.1561048;-38.13080360867914
1739209854.1561093;-35.57807855764607
1739209854.1561139;-32.816014438256545
1739209854.1561184;-38.13080360867914
1739209854.156123;-45.120503652039325
1739209854.1561275;-45.120503652039325
1739209854.1561317;-25.62660358559016
1739209854.1561363;-23.506823629689542
1739209854.1561408;-31.141103565318943
1739209854.1561453;-28.992665084841942
1739209854.1561499;-32.816014438256545
1739209854.1561544;-29.438486411369333
1739209854.156159;-35.57807855764607
1739209854.1561635;-32.816014438256545
1739209854.156168;-45.120503652039325
1739209854.1561725;-33.981070128970906
1739209854.1561768;-35.57807855764607
1739209854.1561813;-38.13080360867914
