CAN Message; 0x1bb:0000e9f3defbe61b
1739209719.7800028;-33.981070128970906
1739209719.780004;-45.120503652039325
1739209719.7800052;-45.120503652039325
1739209719.7800064;-35.57807855764607
1739209719.7800076;-35.57807855764607
1739209719.7800088;-38.13080360867914
1739209719.78001;-45.120503652039325
1739209719.7800112;-33.981070128970906
1739209719.7800124;-35.57807855764607
1739209719.7800133;-38.13080360867914
1739209719.7800145;-38.13080360867914
1739209719.7800157;-38.13080360867914
1739209719.780017;-38.13080360867914
1739209719.780018;-38.13080360867914
1739209719.7800193;-45.120503652039325
1739209719.7800205;-45.120503652039325
1739209719.7800217;-32.816014438256545
1739209719.7800229;-38.13080360867914
1739209719.780024;-45.120503652039325
1739209719.7800252;-38.13080360867914
1739209719.7800264;-31.141103565318915
1739209719.7800276;-33.981070128970906
1739209719.7800288;-45.120503652039325
1739209719.78003;-38.13080360867914
1739209719.7800312;-45.120503652039325
1739209719.7800324;-45.120503652039325
1739209719.7800333;-45.120503652039325
1739209719.7800345;-35.57807855764607
1739209719.7800357;-31.141103565318893
1739209719.780037;-45.120503652039325
1739209719.780038;-45.120503652039325
1739209719.7800393;-38.13080360867914
1739209719.7800405;-35.57807855764607
1739209719.7800417;-45.120503652039325
1739209719.780043;-38.13080360867914
1739209719.780044;-45.120503652039325
1739209719.7800453;-45.120503652039325
1739209719.7800465;-38.13080360867914
1739209719.7800477;-38.13080360867914
1739209719.7800488;-33.981070128970906
1739209719.78005;-45.120503652039325
1739209719.7800512;-38.13080360867914
1739209719.7800522;-45.120503652039325
1739209719.7800534;-35.57807855764607
1739209719.7800546;-30.49652367304973
1739209719.7800558;-45.120503652039325
1739209719.780057;-45.120503652039325
1739209719.7800581;-38.13080360867914
1739209719.7800593;-38.13080360867914
1739209719.7800605;-45.120503652039325
1739209719.7800617;-38.13080360867914
1739209719.780063;-38.13080360867914
1739209719.780064;-45.120503652039325
1739209719.7800653;-45.120503652039325
1739209719.7800665;-45.120503652039325
1739209719.7800677;-38.13080360867914
1739209719.7800689;-38.13080360867914
1739209719.78007;-45.120503652039325
1739209719.7800713;-45.120503652039325
1739209719.7800722;-45.120503652039325
1739209719.7800734;-32.816014438256545
1739209719.7800746;-38.13080360867914
1739209719.7800758;-45.120503652039325
1739209719.780077;-38.13080360867914
1739209719.7800782;-32.816014438256545
1739209719.7800794;-38.13080360867914
1739209719.7800806;-45.120503652039325
1739209719.7800817;-38.13080360867914
1739209719.780083;-35.57807855764607
1739209719.7800841;-38.13080360867914
1739209719.7800853;-45.120503652039325
1739209719.7800865;-45.120503652039325
1739209719.7800877;-38.13080360867914
1739209719.780089;-38.13080360867914
1739209719.78009;-45.120503652039325
1739209719.780091;-45.120503652039325
1739209719.7800922;-45.120503652039325
1739209719.7800934;-38.13080360867914
1739209719.7800946;-45.120503652039325
1739209719.7800958;-33.981070128970906
1739209719.780097;-38.13080360867914
1739209719.7800982;-45.120503652039325
1739209719.7800994;-45.120503652039325
1739209719.7801006;-38.13080360867914
1739209719.7801018;-26.991370085610736
1739209719.780103;-45.120503652039325
1739209719.7801042;-38.13080360867914
1739209719.7801054;-30.49652367304973
1739209719.7801065;-35.57807855764607
1739209719.7801077;-38.13080360867914
1739209719.780109;-45.120503652039325
1739209719.7801101;-38.13080360867914
1739209719.780111;-45.120503652039325
1739209719.7801123;-45.120503652039325
1739209719.7801135;-45.120503652039325
1739209719.7801147;-45.120503652039325
1739209719.7801158;-38.13080360867914
1739209719.780117;-38.13080360867914
1739209719.7801182;-45.120503652039325
1739209719.7801194;-45.120503652039325
1739209719.7801206;-38.13080360867914
1739209719.7801218;-45.120503652039325
1739209719.780123;-45.120503652039325
1739209719.7801242;-38.13080360867914
1739209719.7801254;-45.120503652039325
1739209719.7801266;-38.13080360867914
1739209719.7801278;-45.120503652039325
1739209719.780129;-35.57807855764607
1739209719.78013;-26.991370085610722
1739209719.780131;-38.13080360867914
1739209719.7801323;-45.120503652039325
1739209719.7801335;-35.57807855764607
1739209719.7801347;-35.57807855764607
1739209719.7801359;-45.120503652039325
1739209719.780137;-38.13080360867914
1739209719.7801383;-45.120503652039325
1739209719.7801394;-38.13080360867914
1739209719.7801406;-45.120503652039325
1739209719.7801418;-45.120503652039325
1739209719.780143;-45.120503652039325
1739209719.7801442;-35.57807855764607
1739209719.7801454;-35.57807855764607
1739209719.7801466;-45.120503652039325
1739209719.7801478;-38.13080360867914
1739209719.780149;-45.120503652039325
1739209719.78015;-45.120503652039325
1739209719.7801511;-45.120503652039325
1739209719.7801523;-38.13080360867914
1739209719.7801535;-45.120503652039325
1739209719.7801547;-35.57807855764607
1739209719.780156;-38.13080360867914
1739209719.780157;-45.120503652039325
1739209719.7801583;-33.981070128970906
1739209719.7801595;-38.13080360867914
1739209719.7801607;-38.13080360867914
1739209719.7801619;-38.13080360867914
1739209719.780163;-45.120503652039325
1739209719.7801642;-33.981070128970906
1739209719.7801654;-38.13080360867914
1739209719.7801666;-38.13080360867914
1739209719.7801678;-45.120503652039325
1739209719.7801688;-45.120503652039325
1739209719.78017;-38.13080360867914
1739209719.7801712;-45.120503652039325
1739209719.7801723;-45.120503652039325
1739209719.7801735;-38.13080360867914
1739209719.7801747;-38.13080360867914
1739209719.780176;-38.13080360867914
1739209719.780177;-38.13080360867914
1739209719.7801783;-38.13080360867914
1739209719.7801795;-38.13080360867914
1739209719.7801807;-38.13080360867914
1739209719.780182;-38.13080360867914
1739209719.780183;-38.13080360867914
1739209719.7801843;-38.13080360867914
1739209719.7801855;-45.120503652039325
1739209719.7801867;-45.120503652039325
1739209719.7801878;-33.981070128970906
1739209719.7801888;-35.57807855764607
1739209719.78019;-45.120503652039325
1739209719.7801912;-38.13080360867914
1739209719.7801924;-38.13080360867914
1739209719.7801936;-45.120503652039325
1739209719.7801948;-35.57807855764607
1739209719.780196;-38.13080360867914
1739209719.7801971;-38.13080360867914
1739209719.7801983;-38.13080360867914
1739209719.7801995;-38.13080360867914
1739209719.7802007;-45.120503652039325
1739209719.780202;-38.13080360867914
1739209719.780203;-45.120503652039325
1739209719.7802043;-38.13080360867914
1739209719.7802055;-38.13080360867914
1739209719.7802067;-28.992665084841942
1739209719.7802076;-35.57807855764607
1739209719.7802088;-45.120503652039325
1739209719.78021;-45.120503652039325
1739209719.7802112;-28.992665084841942
1739209719.7802124;-35.57807855764607
1739209719.7802136;-38.13080360867914
1739209719.7802148;-38.13080360867914
1739209719.780216;-45.120503652039325
1739209719.7802172;-45.120503652039325
1739209719.7802184;-33.981070128970906
1739209719.7802196;-45.120503652039325
1739209719.7802207;-38.13080360867914
1739209719.780222;-45.120503652039325
1739209719.7802231;-45.120503652039325
1739209719.7802243;-45.120503652039325
1739209719.7802255;-33.981070128970906
1739209719.7802267;-38.13080360867914
1739209719.7802277;-45.120503652039325
1739209719.7802289;-38.13080360867914
1739209719.78023;-45.120503652039325
1739209719.7802312;-45.120503652039325
1739209719.7802324;-38.13080360867914
1739209719.7802336;-38.13080360867914
1739209719.7802348;-33.981070128970906
1739209719.780236;-38.13080360867914
1739209719.7802372;-45.120503652039325
1739209719.7802384;-45.120503652039325
1739209719.7802396;-38.13080360867914
1739209719.7802408;-45.120503652039325
1739209719.780242;-45.120503652039325
1739209719.7802432;-35.57807855764607
1739209719.7802444;-32.81601443825658
1739209719.7802455;-45.120503652039325
1739209719.7802465;-38.13080360867914
1739209719.7802477;-38.13080360867914
1739209719.7802489;-45.120503652039325
1739209719.78025;-45.120503652039325
1739209719.7802513;-38.13080360867914
1739209719.7802525;-45.120503652039325
1739209719.7802536;-28.992665084841942
1739209719.7802548;-33.981070128970906
1739209719.780256;-45.120503652039325
1739209719.7802572;-35.57807855764607
1739209719.7802584;-35.57807855764607
1739209719.7802596;-38.13080360867914
1739209719.7802608;-38.13080360867914
1739209719.780262;-32.816014438256545
1739209719.7802632;-38.13080360867914
1739209719.7802644;-45.120503652039325
1739209719.7802656;-45.120503652039325
1739209719.7802665;-45.120503652039325
1739209719.7802677;-33.981070128970906
1739209719.780269;-45.120503652039325
1739209719.78027;-45.120503652039325
1739209719.7802713;-38.13080360867914
1739209719.7802725;-45.120503652039325
1739209719.7802737;-45.120503652039325
1739209719.7802749;-38.13080360867914
1739209719.780276;-38.13080360867914
1739209719.7802773;-45.120503652039325
1739209719.7802784;-45.120503652039325
1739209719.7802796;-38.13080360867914
1739209719.7802808;-45.120503652039325
1739209719.780282;-32.816014438256545
1739209719.7802832;-31.141103565318915
1739209719.7802844;-45.120503652039325
1739209719.7802854;-38.13080360867914
1739209719.7802866;-38.13080360867914
1739209719.7802877;-38.13080360867914
1739209719.780289;-38.13080360867914
1739209719.7802901;-35.57807855764607
1739209719.7802913;-45.120503652039325
1739209719.7802925;-45.120503652039325
1739209719.7802937;-35.57807855764607
1739209719.780295;-45.120503652039325
1739209719.780296;-45.120503652039325
1739209719.7802973;-33.981070128970906
1739209719.7802985;-38.13080360867914
1739209719.7802997;-45.120503652039325
1739209719.7803009;-35.57807855764607
1739209719.780302;-32.816014438256545
1739209719.7803032;-45.120503652039325
1739209719.7803044;-45.120503652039325
1739209719.7803054;-45.120503652039325
1739209719.7803066;-38.13080360867914
1739209719.7803078;-33.981070128970906
1739209719.780309;-45.120503652039325
1739209719.7803102;-32.816014438256545
1739209719.7803113;-32.816014438256545
1739209719.7803125;-45.120503652039325
1739209719.7803137;-38.13080360867914
1739209719.780315;-38.13080360867914
1739209719.780316;-33.981070128970906
1739209719.7803173;-45.120503652039325
1739209719.7803185;-45.120503652039325
1739209719.7803197;-45.120503652039325
1739209719.780321;-45.120503652039325
1739209719.780322;-38.13080360867914
1739209719.7803233;-38.13080360867914
1739209719.7803242;-38.13080360867914
1739209719.7803254;-38.13080360867914
1739209719.7803266;-31.141103565318915
1739209719.7803278;-35.57807855764607
1739209719.780329;-38.13080360867914
1739209719.7803302;-38.13080360867914
1739209719.7803314;-45.120503652039325
1739209719.7803326;-38.13080360867914
1739209719.7803338;-45.120503652039325
1739209719.780335;-45.120503652039325
1739209719.7803361;-38.13080360867914
1739209719.7803373;-35.57807855764607
1739209719.7803385;-38.13080360867914
1739209719.7803397;-45.120503652039325
1739209719.780341;-38.13080360867914
1739209719.780342;-38.13080360867914
1739209719.7803433;-45.120503652039325
1739209719.7803442;-38.13080360867914
1739209719.7803454;-33.981070128970906
1739209719.7803466;-45.120503652039325
1739209719.7803478;-38.13080360867914
1739209719.780349;-32.816014438256545
1739209719.7803502;-45.120503652039325
1739209719.7803514;-45.120503652039325
1739209719.7803526;-38.13080360867914
1739209719.7803538;-45.120503652039325
1739209719.780355;-38.13080360867914
1739209719.7803562;-38.13080360867914
1739209719.7803574;-45.120503652039325
1739209719.7803586;-38.13080360867914
1739209719.7803597;-45.120503652039325
1739209719.780361;-45.120503652039325
1739209719.7803621;-45.120503652039325
1739209719.780363;-35.57807855764607
1739209719.7803643;-45.120503652039325
1739209719.7803655;-45.120503652039325
1739209719.7803667;-45.120503652039325
1739209719.7803679;-33.981070128970906
1739209719.780369;-31.141103565318915
1739209719.7803702;-38.13080360867914
1739209719.7803714;-38.13080360867914
1739209719.7803726;-45.120503652039325
1739209719.7803738;-38.13080360867914
1739209719.780375;-45.120503652039325
1739209719.7803762;-38.13080360867914
1739209719.7803774;-33.981070128970906
1739209719.7803786;-45.120503652039325
1739209719.7803798;-45.120503652039325
1739209719.780381;-45.120503652039325
1739209719.7803822;-38.13080360867914
1739209719.780383;-38.13080360867914
1739209719.7803843;-45.120503652039325
1739209719.7803855;-38.13080360867914
1739209719.7803867;-33.981070128970906
1739209719.7803879;-33.981070128970906
1739209719.780389;-45.120503652039325
1739209719.7803903;-38.13080360867914
1739209719.7803915;-38.13080360867914
1739209719.7803926;-38.13080360867914
1739209719.7803938;-38.13080360867914
1739209719.780395;-45.120503652039325
1739209719.7803962;-45.120503652039325
1739209719.7803974;-45.120503652039325
1739209719.7803986;-38.13080360867914
1739209719.7803998;-38.13080360867914
1739209719.780401;-45.120503652039325
1739209719.780402;-45.120503652039325
1739209719.7804031;-35.57807855764607
1739209719.7804043;-45.120503652039325
1739209719.7804055;-45.120503652039325
1739209719.7804067;-33.981070128970906
1739209719.780408;-38.13080360867914
1739209719.780409;-45.120503652039325
1739209719.7804103;-45.120503652039325
1739209719.7804115;-38.13080360867914
1739209719.7804127;-45.120503652039325
1739209719.7804139;-45.120503652039325
1739209719.780415;-45.120503652039325
1739209719.7804163;-32.816014438256545
1739209719.7804174;-45.120503652039325
1739209719.7804186;-45.120503652039325
1739209719.7804198;-45.120503652039325
1739209719.780421;-45.120503652039325
1739209719.780422;-38.13080360867914
1739209719.7804232;-38.13080360867914
1739209719.7804244;-38.13080360867914
1739209719.7804255;-27.267205301931607
1739209719.7804267;-35.57807855764607
1739209719.780428;-45.120503652039325
1739209719.7804291;-45.120503652039325
1739209719.7804303;-38.13080360867914
1739209719.7804315;-38.13080360867914
1739209719.7804327;-35.57807855764607
1739209719.780434;-38.13080360867914
1739209719.780435;-38.13080360867914
1739209719.7804363;-45.120503652039325
1739209719.7804375;-45.120503652039325
1739209719.7804387;-38.13080360867914
1739209719.7804399;-38.13080360867914
1739209719.7804408;-38.13080360867914
1739209719.780442;-38.13080360867914
1739209719.7804432;-45.120503652039325
1739209719.7804444;-35.57807855764607
1739209719.7804456;-38.13080360867914
1739209719.7804468;-45.120503652039325
1739209719.780448;-45.120503652039325
1739209719.7804492;-38.13080360867914
1739209719.7804503;-32.816014438256545
1739209719.7804515;-45.120503652039325
1739209719.7804527;-35.57807855764607
1739209719.780454;-27.267205301931607
1739209719.780455;-35.57807855764607
1739209719.7804563;-45.120503652039325
1739209719.7804575;-35.57807855764607
1739209719.7804587;-45.120503652039325
1739209719.78046;-45.120503652039325
1739209719.7804608;-38.13080360867914
1739209719.780462;-45.120503652039325
1739209719.7804632;-38.13080360867914
1739209719.7804644;-45.120503652039325
1739209719.7804656;-45.120503652039325
1739209719.7804668;-45.120503652039325
1739209719.780468;-35.57807855764607
1739209719.7804692;-38.13080360867914
1739209719.7804704;-33.981070128970906
1739209719.7804716;-45.120503652039325
1739209719.7804728;-45.120503652039325
1739209719.780474;-38.13080360867914
1739209719.7804751;-45.120503652039325
1739209719.7804763;-38.13080360867914
1739209719.7804775;-38.13080360867914
1739209719.7804787;-35.57807855764607
1739209719.78048;-38.13080360867914
1739209719.7804809;-32.816014438256545
1739209719.780482;-35.57807855764607
1739209719.7804832;-45.120503652039325
1739209719.7804844;-38.13080360867914
1739209719.7804856;-32.816014438256545
1739209719.7804868;-38.13080360867914
1739209719.780488;-45.120503652039325
1739209719.7804892;-38.13080360867914
1739209719.7804904;-35.57807855764607
1739209719.7804916;-45.120503652039325
1739209719.7804928;-38.13080360867914
1739209719.780494;-45.120503652039325
1739209719.7804952;-45.120503652039325
1739209719.7804964;-38.13080360867914
1739209719.7804976;-35.57807855764607
1739209719.7804987;-45.120503652039325
1739209719.7804997;-45.120503652039325
1739209719.780501;-38.13080360867914
1739209719.780502;-45.120503652039325
1739209719.7805033;-45.120503652039325
1739209719.7805045;-38.13080360867914
1739209719.7805057;-38.13080360867914
1739209719.7805068;-45.120503652039325
1739209719.780508;-38.13080360867914
1739209719.7805092;-45.120503652039325
1739209719.7805104;-38.13080360867914
1739209719.7805116;-45.120503652039325
1739209719.7805128;-38.13080360867914
1739209719.780514;-45.120503652039325
1739209719.7805152;-35.57807855764607
1739209719.7805164;-38.13080360867914
1739209719.7805176;-45.120503652039325
1739209719.7805188;-45.120503652039325
1739209719.7805197;-38.13080360867914
1739209719.780521;-32.816014438256545
1739209719.780522;-38.13080360867914
1739209719.7805233;-35.57807855764607
1739209719.7805245;-38.13080360867914
1739209719.7805257;-45.120503652039325
1739209719.7805269;-38.13080360867914
1739209719.780528;-35.57807855764607
1739209719.7805293;-45.120503652039325
1739209719.7805305;-45.120503652039325
1739209719.7805316;-45.120503652039325
1739209719.7805328;-38.13080360867914
1739209719.780534;-35.57807855764607
1739209719.7805352;-45.120503652039325
1739209719.7805364;-45.120503652039325
1739209719.7805376;-45.120503652039325
1739209719.7805386;-38.13080360867914
1739209719.7805398;-32.816014438256545
1739209719.780541;-45.120503652039325
1739209719.7805421;-45.120503652039325
1739209719.7805433;-45.120503652039325
1739209719.7805445;-33.981070128970906
1739209719.7805457;-38.13080360867914
1739209719.780547;-45.120503652039325
1739209719.780548;-38.13080360867914
1739209719.7805493;-45.120503652039325
1739209719.7805505;-45.120503652039325
1739209719.7805517;-45.120503652039325
1739209719.7805529;-45.120503652039325
1739209719.780554;-45.120503652039325
1739209719.7805552;-45.120503652039325
1739209719.7805564;-38.13080360867914
1739209719.7805576;-33.981070128970906
1739209719.7805586;-38.13080360867914
1739209719.7805598;-45.120503652039325
1739209719.780561;-38.13080360867914
1739209719.7805622;-38.13080360867914
1739209719.7805634;-38.13080360867914
1739209719.7805645;-45.120503652039325
1739209719.7805657;-45.120503652039325
1739209719.780567;-45.120503652039325
1739209719.7805681;-28.58837851428586
1739209719.7805693;-35.57807855764607
1739209719.7805705;-45.120503652039325
1739209719.7805717;-45.120503652039325
1739209719.780573;-33.981070128970906
1739209719.780574;-38.13080360867914
1739209719.7805753;-38.13080360867914
1739209719.7805765;-38.13080360867914
1739209719.7805774;-38.13080360867914
1739209719.7805786;-45.120503652039325
1739209719.7805798;-45.120503652039325
1739209719.780581;-38.13080360867914
1739209719.7805822;-45.120503652039325
1739209719.7805834;-45.120503652039325
1739209719.7805846;-38.13080360867914
1739209719.7805858;-45.120503652039325
1739209719.780587;-33.981070128970906
1739209719.7805882;-31.141103565318915
1739209719.7805893;-45.120503652039325
1739209719.7805905;-38.13080360867914
1739209719.7805917;-38.13080360867914
1739209719.780593;-38.13080360867914
1739209719.780594;-32.816014438256545
1739209719.7805953;-45.120503652039325
1739209719.7805965;-38.13080360867914
1739209719.7805974;-38.13080360867914
1739209719.7805986;-45.120503652039325
1739209719.7805998;-45.120503652039325
1739209719.780601;-45.120503652039325
1739209719.7806022;-38.13080360867914
1739209719.7806034;-35.57807855764607
1739209719.7806046;-38.13080360867914
1739209719.7806058;-32.81601443825658
1739209719.780607;-30.49652367304973
1739209719.7806082;-45.120503652039325
1739209719.7806094;-45.120503652039325
1739209719.7806106;-38.13080360867914
1739209719.7806118;-38.13080360867914
1739209719.780613;-38.13080360867914
1739209719.7806141;-45.120503652039325
1739209719.7806153;-31.141103565318915
1739209719.7806163;-31.141103565318915
1739209719.7806175;-38.13080360867914
1739209719.7806187;-45.120503652039325
1739209719.7806199;-38.13080360867914
1739209719.780621;-38.13080360867914
1739209719.7806222;-45.120503652039325
1739209719.7806234;-45.120503652039325
1739209719.7806246;-38.13080360867914
1739209719.7806258;-33.981070128970906
1739209719.780627;-45.120503652039325
1739209719.7806282;-45.120503652039325
1739209719.7806294;-38.13080360867914
1739209719.7806306;-45.120503652039325
1739209719.7806318;-45.120503652039325
1739209719.780633;-45.120503652039325
1739209719.7806342;-31.141103565318915
1739209719.7806354;-33.981070128970906
1739209719.7806363;-45.120503652039325
1739209719.7806375;-38.13080360867914
1739209719.7806387;-38.13080360867914
1739209719.78064;-38.13080360867914
1739209719.780641;-45.120503652039325
1739209719.7806423;-38.13080360867914
1739209719.7806435;-38.13080360867914
1739209719.7806447;-38.13080360867914
1739209719.7806458;-45.120503652039325
1739209719.780647;-38.13080360867914
1739209719.7806482;-33.981070128970906
1739209719.7806494;-33.981070128970906
1739209719.7806506;-38.13080360867914
1739209719.7806518;-45.120503652039325
1739209719.780653;-38.13080360867914
1739209719.7806542;-45.120503652039325
1739209719.7806551;-45.120503652039325
1739209719.7806563;-38.13080360867914
1739209719.7806575;-45.120503652039325
1739209719.7806587;-45.120503652039325
1739209719.78066;-45.120503652039325
1739209719.780661;-38.13080360867914
1739209719.7806623;-38.13080360867914
1739209719.7806635;-33.981070128970906
1739209719.7806647;-38.13080360867914
1739209719.7806659;-38.13080360867914
1739209719.780667;-45.120503652039325
1739209719.7806683;-35.57807855764607
1739209719.7806695;-38.13080360867914
1739209719.7806706;-45.120503652039325
1739209719.7806718;-35.57807855764607
1739209719.780673;-45.120503652039325
1739209719.7806742;-38.13080360867914
1739209719.7806752;-38.13080360867914
1739209719.7806764;-45.120503652039325
1739209719.7806776;-38.13080360867914
1739209719.7806787;-38.13080360867914
1739209719.78068;-38.13080360867914
1739209719.7806811;-45.120503652039325
1739209719.7806823;-45.120503652039325
1739209719.7806835;-38.13080360867914
1739209719.7806847;-38.13080360867914
1739209719.780686;-38.13080360867914
1739209719.780687;-38.13080360867914
1739209719.7806883;-45.120503652039325
1739209719.7806895;-45.120503652039325
1739209719.7806907;-45.120503652039325
1739209719.7806919;-35.57807855764607
1739209719.780693;-35.57807855764607
1739209719.780694;-38.13080360867914
1739209719.7806952;-35.57807855764607
1739209719.7806964;-38.13080360867914
1739209719.7806976;-38.13080360867914
1739209719.7806988;-45.120503652039325
1739209719.7807;-38.13080360867914
1739209719.7807012;-38.13080360867914
1739209719.7807024;-45.120503652039325
1739209719.7807035;-45.120503652039325
1739209719.7807047;-38.13080360867914
1739209719.780706;-38.13080360867914
1739209719.7807071;-45.120503652039325
1739209719.7807083;-38.13080360867914
1739209719.7807095;-38.13080360867914
1739209719.7807107;-33.981070128970906
1739209719.780712;-35.57807855764607
1739209719.780713;-38.13080360867914
1739209719.780714;-45.120503652039325
1739209719.7807152;-35.57807855764607
1739209719.7807164;-32.816014438256545
1739209719.7807176;-38.13080360867914
1739209719.7807188;-35.57807855764607
1739209719.78072;-38.13080360867914
1739209719.7807212;-45.120503652039325
1739209719.7807224;-45.120503652039325
1739209719.7807236;-45.120503652039325
1739209719.7807248;-45.120503652039325
1739209719.780726;-38.13080360867914
1739209719.7807271;-38.13080360867914
1739209719.7807283;-38.13080360867914
1739209719.7807295;-38.13080360867914
1739209719.7807307;-45.120503652039325
1739209719.780732;-45.120503652039325
1739209719.7807329;-45.120503652039325
1739209719.780734;-33.981070128970906
1739209719.7807353;-35.57807855764607
1739209719.7807364;-38.13080360867914
1739209719.7807376;-45.120503652039325
1739209719.7807388;-38.13080360867914
1739209719.78074;-27.8777449560314
1739209719.7807412;-45.120503652039325
1739209719.7807424;-45.120503652039325
1739209719.7807515;-38.13080360867914
1739209719.7807608;-38.13080360867914
1739209719.7807698;-45.120503652039325
1739209719.7807791;-45.120503652039325
1739209719.7807882;-45.120503652039325
1739209719.7807975;-33.981070128970956
1739209719.7808065;-33.981070128970906
1739209719.7808158;-38.13080360867914
1739209719.780825;-45.120503652039325
1739209719.7808342;-45.120503652039325
1739209719.7808433;-45.120503652039325
1739209719.7808526;-45.120503652039325
1739209719.7808616;-38.13080360867914
1739209719.780871;-32.816014438256545
1739209719.78088;-38.13080360867914
1739209719.7808893;-38.13080360867914
1739209719.7808983;-45.120503652039325
1739209719.7809076;-38.13080360867914
1739209719.7809167;-45.120503652039325
1739209719.780926;-38.13080360867914
1739209719.780935;-45.120503652039325
1739209719.7809443;-45.120503652039325
1739209719.7809534;-38.13080360867914
1739209719.7809627;-38.13080360867914
1739209719.7809718;-45.120503652039325
1739209719.780981;-45.120503652039325
1739209719.7809901;-45.120503652039325
1739209719.7809994;-45.120503652039325
1739209719.7810085;-45.120503652039325
1739209719.7810178;-33.981070128970956
1739209719.7810268;-45.120503652039325
1739209719.7810361;-38.13080360867914
1739209719.7810452;-45.120503652039325
1739209719.7810545;-45.120503652039325
1739209719.7810636;-38.13080360867914
1739209719.7810729;-38.13080360867914
1739209719.781082;-45.120503652039325
1739209719.7810912;-28.992665084841942
1739209719.7811003;-38.13080360867914
1739209719.7811096;-45.120503652039325
1739209719.7811186;-38.13080360867914
1739209719.781128;-38.13080360867914
1739209719.781137;-38.13080360867914
1739209719.7811463;-38.13080360867914
1739209719.7811553;-45.120503652039325
1739209719.7811646;-45.120503652039325
1739209719.7811737;-38.13080360867914
1739209719.781183;-35.57807855764607
1739209719.781192;-38.13080360867914
1739209719.7812014;-38.13080360867914
1739209719.7812104;-33.981070128970906
1739209719.7812197;-38.13080360867914
1739209719.7812288;-38.13080360867914
1739209719.781238;-45.120503652039325
1739209719.7812471;-45.120503652039325
1739209719.7812564;-38.13080360867914
1739209719.7812655;-45.120503652039325
1739209719.7812748;-45.120503652039325
1739209719.7812839;-38.13080360867914
1739209719.7812932;-35.57807855764607
1739209719.7813022;-45.120503652039325
1739209719.7813115;-38.13080360867914
1739209719.7813206;-38.13080360867914
1739209719.7813299;-45.120503652039325
1739209719.781339;-38.13080360867914
1739209719.7813482;-38.13080360867914
1739209719.7813573;-38.13080360867914
1739209719.7813666;-45.120503652039325
1739209719.7813756;-45.120503652039325
1739209719.781385;-45.120503652039325
1739209719.781394;-38.13080360867914
1739209719.7814033;-35.57807855764607
1739209719.7814124;-45.120503652039325
1739209719.7814217;-38.13080360867914
1739209719.7814307;-38.13080360867914
1739209719.78144;-45.120503652039325
1739209719.781449;-38.13080360867914
1739209719.7814584;-35.57807855764607
1739209719.7814674;-45.120503652039325
1739209719.7814767;-38.13080360867914
1739209719.7814858;-35.57807855764607
1739209719.781495;-38.13080360867914
1739209719.7815042;-45.120503652039325
1739209719.7815135;-45.120503652039325
1739209719.7815225;-38.13080360867914
1739209719.7815318;-38.13080360867914
1739209719.7815409;-38.13080360867914
1739209719.7815502;-45.120503652039325
1739209719.7815592;-38.13080360867914
1739209719.7815685;-38.13080360867914
1739209719.7815776;-35.57807855764607
1739209719.781587;-45.120503652039325
1739209719.781596;-38.13080360867914
1739209719.7816052;-38.13080360867914
1739209719.7816143;-45.120503652039325
1739209719.7816236;-45.120503652039325
1739209719.7816327;-38.13080360867914
1739209719.781642;-38.13080360867914
1739209719.781651;-45.120503652039325
1739209719.7816603;-45.120503652039325
1739209719.7816694;-33.981070128970906
1739209719.7816787;-38.13080360867914
1739209719.7816877;-35.57807855764607
1739209719.781697;-38.13080360867914
1739209719.781706;-38.13080360867914
1739209719.7817154;-38.13080360867914
1739209719.7817245;-38.13080360867914
1739209719.7817338;-45.120503652039325
1739209719.7817428;-38.13080360867914
1739209719.781752;-45.120503652039325
1739209719.7817612;-31.141103565318915
1739209719.7817705;-35.57807855764607
1739209719.7817795;-45.120503652039325
1739209719.7817888;-45.120503652039325
1739209719.781798;-38.13080360867914
1739209719.7818072;-38.13080360867914
1739209719.7818162;-45.120503652039325
1739209719.7818255;-45.120503652039325
1739209719.7818346;-38.13080360867914
1739209719.781844;-45.120503652039325
1739209719.781853;-38.13080360867914
1739209719.7818623;-45.120503652039325
1739209719.7818713;-33.981070128970906
1739209719.7818806;-32.816014438256545
1739209719.7818897;-45.120503652039325
1739209719.781899;-45.120503652039325
1739209719.781908;-25.826314394896357
1739209719.7819173;-32.816014438256545
1739209719.7819264;-38.13080360867914
1739209719.7819357;-45.120503652039325
1739209719.7819448;-38.13080360867914
1739209719.781954;-45.120503652039325
1739209719.781963;-45.120503652039325
1739209719.7819724;-45.120503652039325
1739209719.7819815;-33.981070128970956
1739209719.7819908;-45.120503652039325
1739209719.7819998;-35.57807855764607
1739209719.7820091;-45.120503652039325
1739209719.7820182;-38.13080360867914
1739209719.7820275;-38.13080360867914
1739209719.7820365;-35.57807855764607
1739209719.7820458;-35.57807855764607
1739209719.782055;-35.57807855764607
1739209719.7820642;-35.57807855764607
1739209719.7820733;-45.120503652039325
1739209719.7820826;-45.120503652039325
1739209719.7820916;-45.120503652039325
1739209719.782101;-38.13080360867914
1739209719.78211;-38.13080360867914
1739209719.7821193;-45.120503652039325
1739209719.7821283;-45.120503652039325
1739209719.7821376;-38.13080360867914
1739209719.7821467;-45.120503652039325
1739209719.782156;-45.120503652039325
1739209719.782165;-38.13080360867914
1739209719.7821743;-45.120503652039325
1739209719.7821834;-45.120503652039325
