CAN Message; 0x1b8:030064e47c9b88f7
1739209705.441286;-45.120503652039325
1739209705.4413023;-45.120503652039325
1739209705.4413188;-45.120503652039325
1739209705.441335;-38.13080360867914
1739209705.4413514;-38.13080360867914
1739209705.4413676;-45.120503652039325
1739209705.441384;-45.120503652039325
1739209705.4414003;-45.120503652039325
1739209705.4414167;-45.120503652039325
1739209705.441433;-45.120503652039325
1739209705.4414492;-35.57807855764607
1739209705.4414656;-38.13080360867914
1739209705.4414818;-38.13080360867914
1739209705.4414983;-45.120503652039325
1739209705.4415145;-38.13080360867914
1739209705.441531;-38.13080360867914
1739209705.4415472;-45.120503652039325
1739209705.4415636;-38.13080360867914
1739209705.4415798;-45.120503652039325
1739209705.4415963;-38.13080360867914
1739209705.4416125;-38.13080360867914
1739209705.441629;-45.120503652039325
1739209705.4416451;-45.120503652039325
1739209705.4416616;-38.13080360867914
1739209705.4416778;-35.57807855764607
1739209705.4416943;-45.120503652039325
1739209705.4417105;-38.13080360867914
1739209705.4417267;-35.57807855764607
1739209705.4417431;-45.120503652039325
1739209705.4417593;-45.120503652039325
1739209705.4417758;-38.13080360867914
1739209705.441792;-45.120503652039325
1739209705.4418085;-45.120503652039325
1739209705.4418247;-45.120503652039325
1739209705.4418411;-38.13080360867914
1739209705.4418573;-45.120503652039325
1739209705.4418738;-45.120503652039325
1739209705.44189;-35.57807855764607
1739209705.4419065;-38.13080360867914
1739209705.4419227;-38.13080360867914
1739209705.441939;-38.13080360867914
1739209705.4419553;-35.57807855764607
1739209705.4419715;-38.13080360867914
1739209705.441988;-38.13080360867914
1739209705.4420042;-38.13080360867914
1739209705.4420207;-35.57807855764607
1739209705.4420369;-45.120503652039325
1739209705.4420533;-45.120503652039325
1739209705.4420695;-32.816014438256545
1739209705.442086;-38.13080360867914
1739209705.4421022;-38.13080360867914
1739209705.4421186;-45.120503652039325
1739209705.4421349;-38.13080360867914
1739209705.4421513;-38.13080360867914
1739209705.4421675;-45.120503652039325
1739209705.442184;-45.120503652039325
1739209705.4422002;-45.120503652039325
1739209705.4422164;-35.57807855764607
1739209705.4422328;-45.120503652039325
1739209705.442249;-38.13080360867914
1739209705.4422655;-33.981070128970906
1739209705.4422817;-45.120503652039325
1739209705.4422982;-38.13080360867914
1739209705.4423144;-45.120503652039325
1739209705.4423308;-35.57807855764607
1739209705.442347;-35.57807855764607
1739209705.4423635;-38.13080360867914
1739209705.4423797;-45.120503652039325
1739209705.4423962;-45.120503652039325
1739209705.4424124;-45.120503652039325
1739209705.4424288;-38.13080360867914
1739209705.442445;-45.120503652039325
1739209705.4424615;-45.120503652039325
1739209705.4424777;-45.120503652039325
1739209705.442494;-45.120503652039325
1739209705.4425104;-38.13080360867914
1739209705.4425266;-38.13080360867914
1739209705.442543;-45.120503652039325
1739209705.4425592;-38.13080360867914
1739209705.4425757;-32.816014438256545
1739209705.442592;-38.13080360867914
1739209705.4426084;-45.120503652039325
1739209705.4426246;-45.120503652039325
1739209705.442641;-31.141103565318915
1739209705.4426572;-28.992665084841942
1739209705.4426737;-45.120503652039325
1739209705.44269;-33.981070128970906
1739209705.4427063;-38.13080360867914
1739209705.4427226;-38.13080360867914
1739209705.442739;-35.57807855764607
1739209705.4427552;-38.13080360867914
1739209705.4427714;-33.981070128970906
1739209705.442788;-32.816014438256545
1739209705.442804;-45.120503652039325
1739209705.4428205;-45.120503652039325
1739209705.4428368;-45.120503652039325
1739209705.4428532;-38.13080360867914
1739209705.4428694;-38.13080360867914
1739209705.4428859;-45.120503652039325
1739209705.442902;-33.981070128970906
1739209705.4429185;-31.141103565318915
1739209705.4429348;-35.57807855764607
1739209705.4429512;-38.13080360867914
1739209705.4429674;-45.120503652039325
1739209705.4429839;-45.120503652039325
1739209705.443;-45.120503652039325
1739209705.4430163;-45.120503652039325
1739209705.4430327;-45.120503652039325
1739209705.443049;-38.13080360867914
1739209705.4430654;-38.13080360867914
1739209705.4430816;-35.57807855764607
1739209705.443098;-45.120503652039325
1739209705.4431143;-45.120503652039325
1739209705.4431307;-38.13080360867914
1739209705.443147;-38.13080360867914
1739209705.4431634;-35.57807855764607
1739209705.4431796;-33.981070128970906
1739209705.443196;-45.120503652039325
1739209705.4432123;-45.120503652039325
1739209705.4432287;-35.57807855764607
1739209705.443245;-45.120503652039325
1739209705.4432611;-45.120503652039325
1739209705.4432776;-38.13080360867914
1739209705.4432938;-38.13080360867914
1739209705.4433103;-30.49652367304973
1739209705.4433265;-38.13080360867914
1739209705.443343;-38.13080360867914
1739209705.4433591;-45.120503652039325
1739209705.4433756;-33.981070128970906
1739209705.4433918;-45.120503652039325
1739209705.4434083;-38.13080360867914
1739209705.4434245;-35.57807855764607
1739209705.443441;-31.141103565318915
1739209705.4434571;-45.120503652039325
1739209705.4434736;-45.120503652039325
1739209705.4434898;-45.120503652039325
1739209705.4435062;-45.120503652039325
1739209705.4435225;-38.13080360867914
1739209705.4435387;-35.57807855764607
1739209705.443555;-38.13080360867914
1739209705.4435713;-45.120503652039325
1739209705.4435878;-45.120503652039325
1739209705.443604;-45.120503652039325
1739209705.4436204;-45.120503652039325
1739209705.4436367;-38.13080360867914
1739209705.443653;-38.13080360867914
1739209705.4436693;-45.120503652039325
1739209705.4436858;-45.120503652039325
1739209705.443702;-45.120503652039325
1739209705.4437184;-38.13080360867914
1739209705.4437346;-38.13080360867914
1739209705.443751;-38.13080360867914
1739209705.4437673;-38.13080360867914
1739209705.4437838;-35.57807855764607
1739209705.4438;-45.120503652039325
1739209705.4438162;-45.120503652039325
1739209705.4438326;-33.981070128970906
1739209705.4438488;-38.13080360867914
1739209705.4438653;-33.981070128970906
1739209705.4438815;-45.120503652039325
1739209705.443898;-38.13080360867914
1739209705.4439142;-45.120503652039325
1739209705.4439306;-35.57807855764607
1739209705.4439468;-38.13080360867914
1739209705.4439633;-38.13080360867914
1739209705.4439795;-38.13080360867914
1739209705.443996;-38.13080360867914
1739209705.4440122;-45.120503652039325
1739209705.4440286;-38.13080360867914
1739209705.4440448;-35.57807855764607
1739209705.444061;-45.120503652039325
1739209705.4440775;-45.120503652039325
1739209705.4440937;-38.13080360867914
1739209705.4441102;-38.13080360867914
1739209705.4441264;-45.120503652039325
1739209705.4441428;-45.120503652039325
1739209705.444159;-45.120503652039325
1739209705.4441755;-38.13080360867914
1739209705.4441917;-38.13080360867914
1739209705.4442081;-38.13080360867914
1739209705.4442244;-38.13080360867914
1739209705.4442408;-45.120503652039325
1739209705.444257;-38.13080360867914
1739209705.4442735;-45.120503652039325
1739209705.4442897;-33.981070128970906
1739209705.444306;-38.13080360867914
1739209705.4443223;-38.13080360867914
1739209705.4443386;-45.120503652039325
1739209705.444355;-45.120503652039325
1739209705.4443712;-31.141103565318893
1739209705.4443877;-38.13080360867914
1739209705.444404;-45.120503652039325
1739209705.4444203;-45.120503652039325
1739209705.4444366;-32.816014438256545
1739209705.444453;-45.120503652039325
1739209705.4444692;-45.120503652039325
1739209705.4444857;-38.13080360867914
1739209705.4445019;-45.120503652039325
1739209705.4445183;-45.120503652039325
1739209705.4445345;-38.13080360867914
1739209705.444551;-45.120503652039325
1739209705.4445672;-45.120503652039325
1739209705.4445834;-33.981070128970906
1739209705.4445999;-45.120503652039325
1739209705.444616;-38.13080360867914
1739209705.4446325;-45.120503652039325
1739209705.4446487;-45.120503652039325
1739209705.4446652;-35.57807855764607
1739209705.4446814;-45.120503652039325
1739209705.4446979;-45.120503652039325
1739209705.444714;-45.120503652039325
1739209705.4447305;-38.13080360867914
1739209705.4447467;-38.13080360867914
1739209705.4447632;-28.21854285175415
1739209705.4447794;-45.120503652039325
1739209705.4447958;-45.120503652039325
1739209705.444812;-45.120503652039325
1739209705.4448285;-35.57807855764607
1739209705.4448447;-45.120503652039325
1739209705.444861;-38.13080360867914
1739209705.4448774;-38.13080360867914
1739209705.4448936;-33.981070128970956
1739209705.44491;-45.120503652039325
1739209705.4449263;-35.57807855764607
1739209705.4449427;-45.120503652039325
1739209705.444959;-45.120503652039325
1739209705.4449754;-38.13080360867914
1739209705.4449916;-45.120503652039325
1739209705.445008;-38.13080360867914
1739209705.4450243;-29.438486411369333
1739209705.4450407;-33.981070128970906
1739209705.445057;-45.120503652039325
1739209705.4450734;-38.13080360867914
1739209705.4450896;-35.57807855764607
1739209705.4451058;-38.13080360867914
1739209705.4451222;-45.120503652039325
1739209705.4451385;-45.120503652039325
1739209705.445155;-45.120503652039325
1739209705.445171;-45.120503652039325
1739209705.4451876;-45.120503652039325
1739209705.4452038;-38.13080360867914
1739209705.4452202;-45.120503652039325
1739209705.4452364;-38.13080360867914
1739209705.445253;-35.57807855764607
1739209705.445269;-38.13080360867914
1739209705.4452856;-38.13080360867914
1739209705.4453018;-45.120503652039325
1739209705.4453182;-45.120503652039325
1739209705.4453344;-45.120503652039325
1739209705.4453506;-45.120503652039325
1739209705.445367;-45.120503652039325
1739209705.4453833;-38.13080360867914
1739209705.4453998;-45.120503652039325
1739209705.445416;-31.141103565318915
1739209705.4454324;-32.816014438256545
1739209705.4454486;-45.120503652039325
1739209705.445465;-38.13080360867914
1739209705.4454813;-32.816014438256545
1739209705.4454978;-45.120503652039325
1739209705.445514;-45.120503652039325
1739209705.4455304;-38.13080360867914
1739209705.4455466;-35.57807855764607
1739209705.445563;-38.13080360867914
1739209705.4455793;-45.120503652039325
1739209705.4455957;-33.981070128970906
1739209705.445612;-33.981070128970906
1739209705.4456282;-38.13080360867914
1739209705.4456446;-45.120503652039325
1739209705.4456608;-45.120503652039325
1739209705.4456773;-45.120503652039325
1739209705.4456935;-45.120503652039325
1739209705.44571;-45.120503652039325
1739209705.4457262;-45.120503652039325
1739209705.4457426;-45.120503652039325
1739209705.4457588;-45.120503652039325
1739209705.4457753;-38.13080360867914
1739209705.4457915;-45.120503652039325
1739209705.445808;-38.13080360867914
1739209705.4458241;-45.120503652039325
1739209705.4458406;-38.13080360867914
1739209705.4458568;-38.13080360867914
1739209705.4458733;-45.120503652039325
1739209705.4458895;-33.981070128970906
1739209705.4459057;-35.57807855764607
1739209705.4459221;-38.13080360867914
1739209705.4459383;-45.120503652039325
1739209705.4459548;-38.13080360867914
1739209705.445971;-38.13080360867914
1739209705.4459875;-45.120503652039325
1739209705.4460037;-45.120503652039325
1739209705.4460201;-38.13080360867914
1739209705.4460363;-38.13080360867914
1739209705.4460528;-38.13080360867914
1739209705.446069;-38.13080360867914
1739209705.4460855;-45.120503652039325
1739209705.4461017;-45.120503652039325
1739209705.446118;-35.57807855764607
1739209705.4461343;-33.981070128970906
1739209705.4461505;-45.120503652039325
1739209705.446167;-45.120503652039325
1739209705.4461832;-45.120503652039325
1739209705.4461997;-45.120503652039325
1739209705.4462159;-33.981070128970906
1739209705.4462323;-45.120503652039325
1739209705.4462485;-38.13080360867914
1739209705.446265;-32.816014438256545
1739209705.4462812;-35.57807855764607
1739209705.4462976;-38.13080360867914
1739209705.4463139;-45.120503652039325
1739209705.4463303;-33.981070128970906
1739209705.4463465;-38.13080360867914
1739209705.446363;-38.13080360867914
1739209705.4463792;-38.13080360867914
1739209705.4463954;-35.57807855764607
1739209705.4464118;-38.13080360867914
1739209705.446428;-38.13080360867914
1739209705.4464445;-35.57807855764607
1739209705.4464607;-35.57807855764607
1739209705.4464772;-38.13080360867914
1739209705.4464934;-38.13080360867914
1739209705.4465098;-38.13080360867914
1739209705.446526;-45.120503652039325
1739209705.4465425;-33.981070128970906
1739209705.4465587;-38.13080360867914
1739209705.4465752;-38.13080360867914
1739209705.4465914;-45.120503652039325
1739209705.4466078;-33.981070128970906
1739209705.446624;-35.57807855764607
1739209705.4466405;-45.120503652039325
1739209705.4466567;-45.120503652039325
1739209705.446673;-33.981070128970906
1739209705.4466894;-45.120503652039325
1739209705.4467056;-45.120503652039325
1739209705.446722;-45.120503652039325
1739209705.4467382;-35.57807855764607
1739209705.4467547;-38.13080360867914
1739209705.446771;-38.13080360867914
1739209705.4467874;-45.120503652039325
1739209705.4468036;-45.120503652039325
1739209705.44682;-38.13080360867914
1739209705.4468362;-33.981070128970906
1739209705.4468527;-45.120503652039325
1739209705.446869;-31.141103565318915
1739209705.4468853;-33.981070128970906
1739209705.4469016;-38.13080360867914
1739209705.446918;-45.120503652039325
1739209705.4469342;-38.13080360867914
1739209705.4469504;-45.120503652039325
1739209705.446967;-38.13080360867914
1739209705.446983;-45.120503652039325
1739209705.4469995;-35.57807855764607
1739209705.4470158;-38.13080360867914
1739209705.4470322;-45.120503652039325
1739209705.4470484;-45.120503652039325
1739209705.4470649;-38.13080360867914
1739209705.447081;-45.120503652039325
1739209705.4470975;-45.120503652039325
1739209705.4471138;-32.816014438256545
1739209705.4471302;-31.14110356531892
1739209705.4471464;-45.120503652039325
1739209705.4471629;-33.981070128970906
1739209705.447179;-38.13080360867914
1739209705.4471953;-45.120503652039325
1739209705.4472117;-45.120503652039325
1739209705.447228;-38.13080360867914
1739209705.4472444;-45.120503652039325
1739209705.4472606;-32.816014438256545
1739209705.447277;-28.58837851428586
1739209705.4472933;-45.120503652039325
1739209705.4473097;-45.120503652039325
1739209705.447326;-38.13080360867914
1739209705.4473424;-35.57807855764607
1739209705.4473586;-38.13080360867914
1739209705.447375;-45.120503652039325
1739209705.4473913;-45.120503652039325
1739209705.4474077;-45.120503652039325
1739209705.447424;-35.57807855764607
1739209705.4474401;-45.120503652039325
1739209705.4474566;-38.13080360867914
1739209705.4474728;-35.57807855764607
1739209705.4474893;-38.13080360867914
1739209705.4475055;-45.120503652039325
1739209705.447522;-45.120503652039325
1739209705.4475381;-35.57807855764607
1739209705.4475546;-38.13080360867914
1739209705.4475708;-45.120503652039325
1739209705.4475873;-38.13080360867914
1739209705.4476035;-38.13080360867914
1739209705.44762;-33.981070128970906
1739209705.4476361;-45.120503652039325
1739209705.4476526;-35.57807855764607
1739209705.4476688;-31.141103565318893
1739209705.4476852;-45.120503652039325
1739209705.4477015;-45.120503652039325
1739209705.4477177;-35.57807855764607
1739209705.447734;-38.13080360867914
1739209705.4477503;-45.120503652039325
1739209705.4477668;-38.13080360867914
1739209705.447783;-45.120503652039325
1739209705.4477994;-45.120503652039325
1739209705.4478157;-38.13080360867914
1739209705.447832;-35.57807855764607
1739209705.4478483;-45.120503652039325
1739209705.4478648;-38.13080360867914
1739209705.447881;-35.57807855764607
1739209705.4478974;-38.13080360867914
1739209705.4479136;-35.57807855764607
1739209705.44793;-38.13080360867914
1739209705.4479463;-45.120503652039325
1739209705.4479628;-38.13080360867914
1739209705.447979;-38.13080360867914
1739209705.4479952;-45.120503652039325
1739209705.4480116;-38.13080360867914
1739209705.4480278;-38.13080360867914
1739209705.4480443;-45.120503652039325
1739209705.4480605;-45.120503652039325
1739209705.448077;-38.13080360867914
1739209705.4480932;-35.57807855764607
1739209705.4481096;-45.120503652039325
1739209705.4481258;-45.120503652039325
1739209705.4481423;-38.13080360867914
1739209705.4481585;-35.57807855764607
1739209705.448175;-38.13080360867914
1739209705.4481912;-45.120503652039325
1739209705.4482076;-38.13080360867914
1739209705.4482238;-35.57807855764607
1739209705.44824;-38.13080360867914
1739209705.4482565;-45.120503652039325
1739209705.4482727;-38.13080360867914
1739209705.4482892;-38.13080360867914
1739209705.4483054;-38.13080360867914
1739209705.4483218;-38.13080360867914
1739209705.448338;-38.13080360867914
1739209705.4483545;-45.120503652039325
1739209705.4483707;-38.13080360867914
1739209705.4483871;-32.816014438256545
1739209705.4484034;-38.13080360867914
1739209705.4484198;-45.120503652039325
1739209705.448436;-33.981070128970906
1739209705.4484525;-35.57807855764607
1739209705.4484687;-33.981070128970906
1739209705.448485;-38.13080360867914
1739209705.4485013;-45.120503652039325
1739209705.4485176;-38.13080360867914
1739209705.448534;-33.981070128970906
1739209705.4485502;-35.57807855764607
1739209705.4485667;-38.13080360867914
1739209705.448583;-45.120503652039325
1739209705.4485993;-45.120503652039325
1739209705.4486156;-38.13080360867914
1739209705.448632;-38.13080360867914
1739209705.4486482;-45.120503652039325
1739209705.4486647;-45.120503652039325
1739209705.4486809;-45.120503652039325
1739209705.4486973;-45.120503652039325
1739209705.4487135;-45.120503652039325
1739209705.44873;-32.816014438256545
1739209705.4487462;-45.120503652039325
1739209705.4487624;-33.981070128970906
1739209705.4487789;-32.816014438256545
1739209705.448795;-38.13080360867914
1739209705.4488115;-45.120503652039325
1739209705.4488277;-45.120503652039325
1739209705.4488442;-31.141103565318915
1739209705.4488604;-27.267205301931607
1739209705.4488769;-38.13080360867914
1739209705.448893;-38.13080360867914
1739209705.4489095;-35.57807855764607
1739209705.4489257;-38.13080360867914
1739209705.4489422;-45.120503652039325
1739209705.4489584;-45.120503652039325
1739209705.4489748;-45.120503652039325
1739209705.448991;-38.13080360867914
1739209705.4490075;-45.120503652039325
1739209705.4490237;-38.13080360867914
1739209705.44904;-45.120503652039325
1739209705.4490564;-38.13080360867914
1739209705.4490726;-38.13080360867914
1739209705.449089;-45.120503652039325
1739209705.4491053;-35.57807855764607
1739209705.4491217;-38.13080360867914
1739209705.449138;-38.13080360867914
1739209705.4491544;-35.57807855764607
1739209705.4491706;-45.120503652039325
1739209705.449187;-38.13080360867914
1739209705.4492033;-33.981070128970906
1739209705.4492197;-33.981070128970906
1739209705.449236;-45.120503652039325
1739209705.4492524;-31.141103565318915
1739209705.4492686;-38.13080360867914
1739209705.4492848;-38.13080360867914
1739209705.4493012;-45.120503652039325
1739209705.4493175;-38.13080360867914
1739209705.449334;-35.57807855764607
1739209705.44935;-38.13080360867914
1739209705.4493666;-45.120503652039325
1739209705.4493828;-26.991370085610722
1739209705.4493992;-33.981070128970906
1739209705.4494154;-45.120503652039325
1739209705.449432;-45.120503652039325
1739209705.449448;-45.120503652039325
1739209705.4494646;-45.120503652039325
1739209705.4494808;-38.13080360867914
1739209705.4494972;-45.120503652039325
1739209705.4495134;-38.13080360867914
1739209705.4495296;-38.13080360867914
1739209705.449546;-35.57807855764607
1739209705.4495623;-35.57807855764607
1739209705.4495788;-38.13080360867914
1739209705.449595;-45.120503652039325
1739209705.4496114;-45.120503652039325
1739209705.4496276;-35.57807855764607
1739209705.449644;-38.13080360867914
1739209705.4496603;-45.120503652039325
1739209705.4496768;-38.13080360867914
1739209705.449693;-38.13080360867914
1739209705.4497094;-38.13080360867914
1739209705.4497256;-38.13080360867914
1739209705.449742;-38.13080360867914
1739209705.4497583;-35.57807855764607
1739209705.4497747;-35.57807855764607
1739209705.449791;-38.13080360867914
1739209705.4498072;-45.120503652039325
1739209705.4498236;-38.13080360867914
1739209705.4498398;-38.13080360867914
1739209705.4498563;-45.120503652039325
1739209705.4498725;-45.120503652039325
1739209705.449889;-45.120503652039325
1739209705.4499052;-38.13080360867914
1739209705.4499216;-32.816014438256545
1739209705.4499378;-38.13080360867914
1739209705.4499543;-45.120503652039325
1739209705.4499705;-38.13080360867914
1739209705.449987;-31.141103565318893
1739209705.4500031;-38.13080360867914
1739209705.4500196;-45.120503652039325
1739209705.4500358;-33.981070128970906
1739209705.4500523;-38.13080360867914
1739209705.4500685;-38.13080360867914
1739209705.4500847;-45.120503652039325
1739209705.4501011;-33.981070128970906
1739209705.4501173;-45.120503652039325
1739209705.4501338;-38.13080360867914
1739209705.45015;-38.13080360867914
1739209705.4501665;-45.120503652039325
1739209705.4501827;-45.120503652039325
1739209705.4501991;-38.13080360867914
1739209705.4502153;-38.13080360867914
1739209705.4502318;-35.57807855764607
1739209705.450248;-38.13080360867914
1739209705.4502645;-45.120503652039325
1739209705.4502807;-38.13080360867914
1739209705.450297;-38.13080360867914
1739209705.4503133;-45.120503652039325
1739209705.4503295;-38.13080360867914
1739209705.450346;-38.13080360867914
1739209705.4503622;-45.120503652039325
1739209705.4503787;-45.120503652039325
1739209705.4503949;-33.981070128970906
1739209705.4504113;-45.120503652039325
1739209705.4504275;-45.120503652039325
1739209705.450444;-45.120503652039325
1739209705.4504602;-38.13080360867914
1739209705.4504766;-45.120503652039325
1739209705.4504929;-38.13080360867914
1739209705.4505093;-38.13080360867914
1739209705.4505255;-38.13080360867914
1739209705.450542;-32.816014438256545
1739209705.4505582;-38.13080360867914
1739209705.4505744;-32.816014438256545
1739209705.4505908;-35.57807855764607
1739209705.450607;-38.13080360867914
1739209705.4506235;-38.13080360867914
1739209705.4506397;-31.141103565318893
1739209705.4506562;-38.13080360867914
1739209705.4506724;-45.120503652039325
1739209705.4506888;-45.120503652039325
1739209705.450705;-45.120503652039325
1739209705.4507215;-45.120503652039325
1739209705.4507377;-38.13080360867914
1739209705.4507542;-38.13080360867914
1739209705.4507704;-45.120503652039325
1739209705.4507868;-45.120503652039325
1739209705.450803;-45.120503652039325
1739209705.4508195;-38.13080360867914
1739209705.4508357;-45.120503652039325
1739209705.450852;-38.13080360867914
1739209705.4508684;-35.57807855764607
1739209705.4508846;-38.13080360867914
1739209705.450901;-38.13080360867914
1739209705.4509172;-38.13080360867914
1739209705.4509337;-38.13080360867914
1739209705.45095;-45.120503652039325
1739209705.4509664;-27.8777449560314
1739209705.4509826;-38.13080360867914
1739209705.450999;-45.120503652039325
1739209705.4510152;-38.13080360867914
1739209705.4510317;-38.13080360867914
1739209705.451048;-38.13080360867914
1739209705.4510643;-45.120503652039325
1739209705.4510806;-38.13080360867914
1739209705.451097;-33.981070128970956
1739209705.4511132;-45.120503652039325
1739209705.4511294;-38.13080360867914
1739209705.451146;-38.13080360867914
1739209705.451162;-45.120503652039325
1739209705.4511786;-45.120503652039325
1739209705.4511948;-45.120503652039325
1739209705.4512112;-38.13080360867914
1739209705.4512274;-30.49652367304973
1739209705.4512439;-33.981070128970906
1739209705.45126;-45.120503652039325
1739209705.4512765;-38.13080360867914
1739209705.4512928;-31.141103565318893
1739209705.4513092;-38.13080360867914
1739209705.4513254;-45.120503652039325
1739209705.4513419;-45.120503652039325
1739209705.451358;-32.816014438256545
1739209705.4513743;-33.981070128970906
1739209705.4513907;-38.13080360867914
1739209705.451407;-45.120503652039325
1739209705.4514234;-38.13080360867914
1739209705.4514396;-33.981070128970906
1739209705.451456;-45.120503652039325
1739209705.4514723;-38.13080360867914
1739209705.4514887;-38.13080360867914
1739209705.451505;-45.120503652039325
1739209705.4515214;-33.981070128970906
1739209705.4515376;-38.13080360867914
1739209705.451554;-45.120503652039325
1739209705.4515703;-38.13080360867914
1739209705.4515867;-35.57807855764607
1739209705.451603;-45.120503652039325
1739209705.4516191;-33.981070128970906
1739209705.4516356;-31.141103565318915
1739209705.4516518;-45.120503652039325
1739209705.4516683;-38.13080360867914
1739209705.4516845;-45.120503652039325
1739209705.451701;-38.13080360867914
1739209705.4517171;-38.13080360867914
1739209705.4517336;-45.120503652039325
1739209705.4517498;-45.120503652039325
1739209705.4517663;-38.13080360867914
1739209705.4517825;-38.13080360867914
1739209705.451799;-45.120503652039325
1739209705.4518151;-45.120503652039325
1739209705.4518316;-38.13080360867914
1739209705.4518478;-45.120503652039325
1739209705.4518642;-38.13080360867914
1739209705.4518805;-35.57807855764607
1739209705.4518967;-33.981070128970906
1739209705.451913;-45.120503652039325
1739209705.4519293;-45.120503652039325
1739209705.4519458;-45.120503652039325
1739209705.451962;-45.120503652039325
1739209705.4519784;-45.120503652039325
1739209705.4519947;-45.120503652039325
1739209705.452011;-33.981070128970906
1739209705.4520273;-31.141103565318915
1739209705.4520438;-45.120503652039325
1739209705.45206;-45.120503652039325
1739209705.4520764;-30.49652367304973
1739209705.4520926;-33.981070128970906
1739209705.452109;-45.120503652039325
1739209705.4521253;-45.120503652039325
1739209705.4521418;-45.120503652039325
1739209705.452158;-45.120503652039325
1739209705.4521742;-45.120503652039325
1739209705.4521906;-45.120503652039325
1739209705.4522069;-38.13080360867914
1739209705.4522233;-45.120503652039325
1739209705.4522395;-38.13080360867914
1739209705.452256;-45.120503652039325
1739209705.4522722;-38.13080360867914
1739209705.4522886;-38.13080360867914
1739209705.4523048;-45.120503652039325
1739209705.4523213;-45.120503652039325
1739209705.4523375;-35.57807855764607
1739209705.452354;-38.13080360867914
1739209705.4523702;-45.120503652039325
1739209705.4523866;-35.57807855764607
1739209705.4524028;-38.13080360867914
1739209705.452419;-33.981070128970906
1739209705.4524355;-38.13080360867914
1739209705.4524517;-45.120503652039325
1739209705.4524682;-45.120503652039325
1739209705.4524844;-38.13080360867914
1739209705.4525008;-45.120503652039325
1739209705.452517;-45.120503652039325
1739209705.4525335;-38.13080360867914
1739209705.4525497;-38.13080360867914
1739209705.4525661;-45.120503652039325
1739209705.4525824;-45.120503652039325
1739209705.4525988;-35.57807855764607
1739209705.452615;-45.120503652039325
1739209705.4526315;-45.120503652039325
1739209705.4526477;-33.981070128970906
1739209705.452664;-38.13080360867914
1739209705.4526803;-35.57807855764607
1739209705.4526966;-38.13080360867914
1739209705.452713;-38.13080360867914
1739209705.4527292;-45.120503652039325
1739209705.4527457;-38.13080360867914
1739209705.452762;-35.57807855764607
1739209705.4527783;-38.13080360867914
1739209705.4527946;-38.13080360867914
1739209705.452811;-33.981070128970906
1739209705.4528272;-45.120503652039325
1739209705.4528437;-45.120503652039325
1739209705.4528599;-45.120503652039325
1739209705.4528763;-45.120503652039325
1739209705.4528925;-38.13080360867914
1739209705.452909;-45.120503652039325
1739209705.4529252;-45.120503652039325
1739209705.4529414;-38.13080360867914
1739209705.4529579;-38.13080360867914
1739209705.452974;-33.981070128970906
1739209705.4529905;-45.120503652039325
1739209705.4530067;-33.981070128970906
1739209705.4530232;-38.13080360867914
1739209705.4530394;-45.120503652039325
1739209705.4530559;-45.120503652039325
1739209705.453072;-38.13080360867914
1739209705.4530885;-32.816014438256545
1739209705.4531047;-38.13080360867914
1739209705.4531212;-45.120503652039325
1739209705.4531374;-45.120503652039325
1739209705.4531538;-45.120503652039325
1739209705.45317;-38.13080360867914
1739209705.4531865;-38.13080360867914
1739209705.4532027;-45.120503652039325
1739209705.453219;-38.13080360867914
1739209705.4532354;-45.120503652039325
1739209705.4532516;-45.120503652039325
1739209705.453268;-45.120503652039325
1739209705.4532843;-45.120503652039325
1739209705.4533007;-38.13080360867914
1739209705.453317;-45.120503652039325
1739209705.4533334;-32.816014438256545
1739209705.4533496;-27.8777449560314
1739209705.453366;-38.13080360867914
1739209705.4533823;-35.57807855764607
1739209705.4533987;-35.57807855764607
1739209705.453415;-38.13080360867914
1739209705.4534314;-38.13080360867914
1739209705.4534476;-35.57807855764607
1739209705.4534638;-38.13080360867914
1739209705.4534802;-45.120503652039325
1739209705.4534965;-45.120503652039325
1739209705.453513;-45.120503652039325
1739209705.4535291;-45.120503652039325
1739209705.4535456;-38.13080360867914
1739209705.4535618;-38.13080360867914
1739209705.4535782;-35.57807855764607
1739209705.4535944;-38.13080360867914
1739209705.453611;-45.120503652039325
1739209705.453627;-38.13080360867914
1739209705.4536436;-33.981070128970906
1739209705.4536598;-33.981070128970906
1739209705.4536762;-38.13080360867914
1739209705.4536924;-38.13080360867914
1739209705.4537086;-38.13080360867914
1739209705.453725;-32.816014438256545
1739209705.4537413;-32.816014438256545
1739209705.4537578;-45.120503652039325
1739209705.453774;-38.13080360867914
1739209705.4537904;-38.13080360867914
1739209705.4538066;-45.120503652039325
1739209705.453823;-45.120503652039325
1739209705.4538393;-38.13080360867914
1739209705.4538558;-38.13080360867914
1739209705.453872;-33.981070128970956
1739209705.4538884;-45.120503652039325
1739209705.4539046;-32.816014438256545
1739209705.453921;-38.13080360867914
1739209705.4539373;-45.120503652039325
1739209705.4539537;-38.13080360867914
1739209705.45397;-35.57807855764607
1739209705.4539862;-38.13080360867914
1739209705.4540026;-27.8777449560314
1739209705.4540188;-32.816014438256545
1739209705.4540353;-45.120503652039325
1739209705.4540515;-38.13080360867914
1739209705.454068;-32.816014438256545
1739209705.4540842;-45.120503652039325
1739209705.4541006;-45.120503652039325
1739209705.4541168;-38.13080360867914
