CAN Message; 0x1d3:00004885e1879a75
1739209664.9558458;-45.120503652039325
1739209664.9558563;-45.120503652039325
1739209664.9558668;-45.120503652039325
1739209664.9558775;-38.13080360867914
1739209664.955888;-32.816014438256545
1739209664.9558985;-35.57807855764607
1739209664.955909;-33.981070128970906
1739209664.9559195;-45.120503652039325
1739209664.9559302;-45.120503652039325
1739209664.9559407;-38.13080360867914
1739209664.9559512;-38.13080360867914
1739209664.9559617;-45.120503652039325
1739209664.9559722;-45.120503652039325
1739209664.955983;-45.120503652039325
1739209664.9559934;-38.13080360867914
1739209664.956004;-38.13080360867914
1739209664.9560144;-35.57807855764607
1739209664.956025;-45.120503652039325
1739209664.9560354;-38.13080360867914
1739209664.956046;-45.120503652039325
1739209664.9560566;-45.120503652039325
1739209664.956067;-45.120503652039325
1739209664.9560776;-45.120503652039325
1739209664.956088;-38.13080360867914
1739209664.9560988;-45.120503652039325
1739209664.9561093;-38.13080360867914
1739209664.9561198;-38.13080360867914
1739209664.9561303;-38.13080360867914
1739209664.9561408;-38.13080360867914
1739209664.9561515;-38.13080360867914
1739209664.956162;-28.992665084841942
1739209664.9561725;-38.13080360867914
1739209664.956183;-45.120503652039325
1739209664.9561934;-38.13080360867914
1739209664.9562042;-35.57807855764607
1739209664.9562147;-45.120503652039325
1739209664.9562252;-45.120503652039325
1739209664.9562356;-45.120503652039325
1739209664.9562461;-38.13080360867914
1739209664.9562569;-45.120503652039325
1739209664.9562674;-45.120503652039325
1739209664.9562778;-45.120503652039325
1739209664.9562883;-45.120503652039325
1739209664.9562988;-38.13080360867914
1739209664.9563093;-45.120503652039325
1739209664.95632;-38.13080360867914
1739209664.9563305;-26.991370085610722
1739209664.956341;-38.13080360867914
1739209664.9563515;-38.13080360867914
1739209664.956362;-45.120503652039325
1739209664.9563727;-35.57807855764607
1739209664.9563832;-38.13080360867914
1739209664.9563937;-38.13080360867914
1739209664.9564042;-45.120503652039325
1739209664.9564147;-45.120503652039325
1739209664.9564254;-45.120503652039325
1739209664.956436;-45.120503652039325
1739209664.9564464;-45.120503652039325
1739209664.956457;-45.120503652039325
1739209664.9564674;-38.13080360867914
1739209664.956478;-45.120503652039325
1739209664.9564886;-45.120503652039325
1739209664.956499;-32.816014438256545
1739209664.9565096;-35.57807855764607
1739209664.95652;-38.13080360867914
1739209664.9565308;-45.120503652039325
1739209664.9565413;-45.120503652039325
1739209664.9565518;-45.120503652039325
1739209664.9565623;-45.120503652039325
1739209664.9565728;-38.13080360867914
1739209664.9565833;-35.57807855764607
1739209664.956594;-38.13080360867914
1739209664.9566045;-45.120503652039325
1739209664.956615;-45.120503652039325
1739209664.9566255;-35.57807855764607
1739209664.956636;-38.13080360867914
1739209664.9566467;-38.13080360867914
1739209664.9566572;-38.13080360867914
1739209664.9566677;-45.120503652039325
1739209664.9566782;-45.120503652039325
1739209664.9566886;-35.57807855764607
1739209664.9566994;-45.120503652039325
1739209664.9567099;-45.120503652039325
1739209664.9567204;-45.120503652039325
1739209664.9567308;-38.13080360867914
1739209664.9567413;-45.120503652039325
1739209664.956752;-28.21854285175415
1739209664.9567626;-31.141103565318893
1739209664.956773;-45.120503652039325
1739209664.9567835;-45.120503652039325
1739209664.956794;-35.57807855764607
1739209664.9568048;-35.57807855764607
1739209664.9568152;-38.13080360867914
1739209664.9568257;-35.57807855764607
1739209664.9568362;-38.13080360867914
1739209664.9568467;-45.120503652039325
1739209664.9568572;-35.57807855764607
1739209664.956868;-45.120503652039325
1739209664.9568784;-45.120503652039325
1739209664.956889;-45.120503652039325
1739209664.9568994;-45.120503652039325
1739209664.95691;-45.120503652039325
1739209664.9569206;-32.816014438256545
1739209664.956931;-32.816014438256545
1739209664.9569416;-45.120503652039325
1739209664.956952;-45.120503652039325
1739209664.9569626;-45.120503652039325
1739209664.9569733;-45.120503652039325
1739209664.9569838;-45.120503652039325
1739209664.9569943;-45.120503652039325
1739209664.9570048;-45.120503652039325
1739209664.9570153;-45.120503652039325
1739209664.957026;-45.120503652039325
1739209664.9570365;-45.120503652039325
1739209664.957047;-38.13080360867914
1739209664.9570575;-35.57807855764607
1739209664.957068;-45.120503652039325
1739209664.9570787;-38.13080360867914
1739209664.9570892;-45.120503652039325
1739209664.9570997;-45.120503652039325
1739209664.9571102;-45.120503652039325
1739209664.9571207;-45.120503652039325
1739209664.9571311;-45.120503652039325
1739209664.9571419;-38.13080360867914
1739209664.9571524;-38.13080360867914
1739209664.9571629;-45.120503652039325
1739209664.9571733;-35.57807855764607
1739209664.9571838;-30.49652367304973
1739209664.9571946;-45.120503652039325
1739209664.957205;-38.13080360867914
1739209664.9572155;-33.981070128970906
1739209664.957226;-38.13080360867914
1739209664.9572365;-38.13080360867914
1739209664.9572473;-38.13080360867914
1739209664.9572577;-38.13080360867914
1739209664.9572682;-45.120503652039325
1739209664.9572787;-45.120503652039325
1739209664.9572892;-45.120503652039325
1739209664.9573;-45.120503652039325
1739209664.9573104;-38.13080360867914
1739209664.957321;-38.13080360867914
1739209664.9573314;-45.120503652039325
1739209664.957342;-38.13080360867914
1739209664.9573526;-35.57807855764607
1739209664.9573631;-38.13080360867914
1739209664.9573736;-45.120503652039325
1739209664.957384;-38.13080360867914
1739209664.9573946;-35.57807855764607
1739209664.957405;-38.13080360867914
1739209664.9574158;-35.57807855764607
1739209664.9574263;-45.120503652039325
1739209664.9574368;-38.13080360867914
1739209664.9574473;-38.13080360867914
1739209664.9574578;-45.120503652039325
1739209664.9574685;-38.13080360867914
1739209664.957479;-35.57807855764607
1739209664.9574895;-45.120503652039325
1739209664.9575;-33.981070128970906
1739209664.9575105;-45.120503652039325
1739209664.9575212;-45.120503652039325
1739209664.9575317;-45.120503652039325
1739209664.9575422;-45.120503652039325
1739209664.9434729;-33.981070128970906
1739209664.943473;-38.13080360867914
1739209664.9434733;-38.13080360867914
1739209664.9434736;-35.57807855764607
1739209664.9434738;-35.57807855764607
1739209664.9434743;-35.57807855764607
1739209664.9434745;-33.981070128970906
1739209664.9434748;-31.141103565318893
1739209664.9434752;-32.816014438256545
1739209664.9434755;-38.13080360867914
1739209664.9434757;-35.57807855764607
1739209664.943476;-33.981070128970906
1739209664.9434762;-32.816014438256545
1739209664.9434767;-45.120503652039325
1739209664.943477;-38.13080360867914
1739209664.9434772;-45.120503652039325
1739209664.9434776;-45.120503652039325
1739209664.9434779;-38.13080360867914
1739209664.943478;-38.13080360867914
1739209664.9434783;-45.120503652039325
1739209664.9434786;-45.120503652039325
1739209664.943479;-45.120503652039325
1739209664.9434793;-45.120503652039325
1739209664.9434795;-30.49652367304973
1739209664.94348;-30.49652367304973
1739209664.9434803;-45.120503652039325
1739209664.9434805;-45.120503652039325
1739209664.9434807;-33.981070128970906
1739209664.943481;-35.57807855764607
1739209664.9434814;-45.120503652039325
1739209664.9434817;-38.13080360867914
1739209664.943482;-38.13080360867914
1739209664.9434824;-38.13080360867914
1739209664.9434826;-38.13080360867914
1739209664.9434829;-45.120503652039325
1739209664.943483;-45.120503652039325
1739209664.9434834;-45.120503652039325
1739209664.9434838;-38.13080360867914
1739209664.943484;-45.120503652039325
1739209664.9434843;-38.13080360867914
1739209664.9434848;-31.141103565318915
1739209664.943485;-45.120503652039325
1739209664.9434853;-45.120503652039325
1739209664.9434855;-38.13080360867914
1739209664.9434857;-35.57807855764607
1739209664.9434862;-45.120503652039325
1739209664.9434865;-38.13080360867914
1739209664.9434867;-45.120503652039325
1739209664.9434872;-38.13080360867914
1739209664.9434874;-38.13080360867914
1739209664.9434876;-45.120503652039325
1739209664.943488;-38.13080360867914
1739209664.9434881;-38.13080360867914
1739209664.9434886;-45.120503652039325
1739209664.9434888;-38.13080360867914
1739209664.943489;-38.13080360867914
1739209664.9434896;-45.120503652039325
1739209664.9434898;-38.13080360867914
1739209664.94349;-35.57807855764607
1739209664.9434903;-38.13080360867914
1739209664.9434905;-45.120503652039325
1739209664.943491;-45.120503652039325
1739209664.9434912;-45.120503652039325
1739209664.9434915;-38.13080360867914
1739209664.943492;-35.57807855764607
1739209664.9434922;-45.120503652039325
1739209664.9434924;-38.13080360867914
1739209664.9434927;-45.120503652039325
1739209664.943493;-38.13080360867914
1739209664.9434934;-38.13080360867914
1739209664.9434936;-38.13080360867914
1739209664.9434938;-45.120503652039325
1739209664.9434943;-45.120503652039325
1739209664.9434946;-45.120503652039325
1739209664.9434948;-45.120503652039325
1739209664.943495;-45.120503652039325
1739209664.9434953;-45.120503652039325
1739209664.9434958;-35.57807855764607
1739209664.943496;-33.981070128970906
1739209664.9434962;-45.120503652039325
1739209664.9434967;-38.13080360867914
1739209664.943497;-35.57807855764607
1739209664.9434972;-38.13080360867914
1739209664.9434974;-38.13080360867914
1739209664.9434977;-38.13080360867914
1739209664.9434981;-35.57807855764607
1739209664.9434984;-45.120503652039325
1739209664.9434986;-45.120503652039325
1739209664.943499;-38.13080360867914
1739209664.9434993;-45.120503652039325
1739209664.9434996;-45.120503652039325
1739209664.9434998;-38.13080360867914
1739209664.9435;-38.13080360867914
1739209664.9435005;-45.120503652039325
1739209664.9435008;-38.13080360867914
1739209664.943501;-33.981070128970906
1739209664.9435015;-31.141103565318915
1739209664.9435017;-45.120503652039325
1739209664.943502;-45.120503652039325
1739209664.9435022;-45.120503652039325
1739209664.9435024;-38.13080360867914
1739209664.943503;-45.120503652039325
1739209664.9435031;-45.120503652039325
1739209664.9435034;-45.120503652039325
1739209664.9435039;-45.120503652039325
1739209664.943504;-45.120503652039325
1739209664.9435043;-38.13080360867914
1739209664.9435046;-31.141103565318915
1739209664.9435048;-45.120503652039325
1739209664.9435053;-45.120503652039325
1739209664.9435055;-33.981070128970906
1739209664.9435058;-45.120503652039325
1739209664.9435062;-38.13080360867914
1739209664.9435065;-38.13080360867914
1739209664.9435067;-45.120503652039325
1739209664.943507;-35.57807855764607
1739209664.9435072;-33.981070128970906
1739209664.9435077;-38.13080360867914
1739209664.943508;-45.120503652039325
1739209664.9435081;-35.57807855764607
1739209664.9435086;-38.13080360867914
1739209664.9435089;-45.120503652039325
1739209664.943509;-45.120503652039325
1739209664.9435093;-38.13080360867914
1739209664.9435096;-38.13080360867914
1739209664.94351;-45.120503652039325
1739209664.9435103;-38.13080360867914
1739209664.9435105;-38.13080360867914
1739209664.943511;-33.981070128970906
1739209664.9435112;-45.120503652039325
1739209664.9435115;-45.120503652039325
1739209664.9435117;-35.57807855764607
1739209664.943512;-35.57807855764607
1739209664.9435124;-45.120503652039325
1739209664.9435127;-45.120503652039325
1739209664.943513;-35.57807855764607
1739209664.9435134;-38.13080360867914
1739209664.9435136;-45.120503652039325
1739209664.9435139;-45.120503652039325
1739209664.943514;-38.13080360867914
1739209664.9435143;-45.120503652039325
1739209664.9435148;-38.13080360867914
1739209664.943515;-35.57807855764607
1739209664.9435153;-35.57807855764607
1739209664.9435158;-33.981070128970906
1739209664.943516;-45.120503652039325
1739209664.9435163;-45.120503652039325
1739209664.9435165;-35.57807855764607
1739209664.9435167;-35.57807855764607
1739209664.9435172;-45.120503652039325
1739209664.9435174;-38.13080360867914
1739209664.9435177;-33.981070128970906
1739209664.9435182;-38.13080360867914
1739209664.9435184;-35.57807855764607
1739209664.9435186;-38.13080360867914
1739209664.9435189;-33.981070128970906
1739209664.943519;-38.13080360867914
1739209664.9435196;-38.13080360867914
1739209664.9435198;-45.120503652039325
1739209664.94352;-38.13080360867914
1739209664.9435205;-32.816014438256545
1739209664.9435208;-45.120503652039325
1739209664.943521;-45.120503652039325
1739209664.9435213;-33.981070128970906
1739209664.9435215;-33.981070128970906
1739209664.943522;-45.120503652039325
1739209664.9435222;-45.120503652039325
1739209664.9435225;-35.57807855764607
1739209664.943523;-35.57807855764607
1739209664.9435232;-35.57807855764607
1739209664.9435234;-33.981070128970906
1739209664.9435236;-33.981070128970906
1739209664.943524;-38.13080360867914
1739209664.9435244;-38.13080360867914
1739209664.9435246;-33.981070128970906
1739209664.9435248;-45.120503652039325
1739209664.9435253;-33.981070128970906
1739209664.9435256;-45.120503652039325
1739209664.9435258;-45.120503652039325
1739209664.943526;-38.13080360867914
1739209664.9435263;-38.13080360867914
1739209664.9435267;-45.120503652039325
1739209664.943527;-45.120503652039325
1739209664.9435272;-35.57807855764607
1739209664.9435277;-33.981070128970906
1739209664.943528;-45.120503652039325
1739209664.9435282;-45.120503652039325
1739209664.9435284;-38.13080360867914
1739209664.9435287;-45.120503652039325
1739209664.9435291;-38.13080360867914
1739209664.9435294;-45.120503652039325
1739209664.9435296;-35.57807855764607
1739209664.94353;-38.13080360867914
1739209664.9435303;-38.13080360867914
1739209664.9435306;-35.57807855764607
1739209664.9435308;-32.816014438256545
1739209664.943531;-32.816014438256545
1739209664.9435315;-45.120503652039325
1739209664.9435318;-38.13080360867914
1739209664.943532;-45.120503652039325
1739209664.9435325;-45.120503652039325
1739209664.9435327;-45.120503652039325
1739209664.943533;-45.120503652039325
1739209664.9435332;-35.57807855764607
1739209664.9435334;-38.13080360867914
1739209664.943534;-38.13080360867914
1739209664.9435341;-45.120503652039325
1739209664.9435344;-45.120503652039325
1739209664.9435349;-38.13080360867914
1739209664.943535;-32.816014438256545
1739209664.9435353;-30.49652367304973
1739209664.9435356;-32.816014438256545
1739209664.9435358;-38.13080360867914
1739209664.9435363;-45.120503652039325
1739209664.9435365;-45.120503652039325
1739209664.9435368;-38.13080360867914
1739209664.9435372;-35.57807855764607
1739209664.9435375;-45.120503652039325
1739209664.9435377;-38.13080360867914
1739209664.943538;-38.13080360867914
1739209664.9435382;-38.13080360867914
1739209664.9435387;-45.120503652039325
1739209664.943539;-45.120503652039325
1739209664.9435391;-38.13080360867914
1739209664.9435396;-38.13080360867914
1739209664.9435399;-32.816014438256545
1739209664.94354;-28.58837851428586
1739209664.9435403;-45.120503652039325
1739209664.9435406;-38.13080360867914
1739209664.943541;-38.13080360867914
1739209664.9435413;-35.57807855764607
1739209664.9435415;-45.120503652039325
1739209664.943542;-45.120503652039325
1739209664.9435422;-45.120503652039325
1739209664.9435425;-45.120503652039325
1739209664.9435427;-45.120503652039325
1739209664.943543;-38.13080360867914
1739209664.9435434;-38.13080360867914
1739209664.9435437;-45.120503652039325
1739209664.943544;-45.120503652039325
1739209664.9435444;-45.120503652039325
1739209664.9435446;-38.13080360867914
1739209664.9435449;-45.120503652039325
1739209664.943545;-45.120503652039325
1739209664.9435453;-45.120503652039325
1739209664.9435458;-35.57807855764607
1739209664.943546;-38.13080360867914
1739209664.9435463;-45.120503652039325
1739209664.9435468;-45.120503652039325
1739209664.943547;-35.57807855764607
1739209664.9435472;-31.141103565318915
1739209664.9435475;-38.13080360867914
1739209664.9435477;-45.120503652039325
1739209664.9435482;-38.13080360867914
1739209664.9435484;-33.981070128970906
1739209664.9435487;-45.120503652039325
1739209664.9435492;-45.120503652039325
1739209664.9435494;-38.13080360867914
1739209664.9435496;-38.13080360867914
1739209664.9435499;-45.120503652039325
1739209664.94355;-35.57807855764607
1739209664.9435506;-38.13080360867914
1739209664.9435508;-45.120503652039325
1739209664.943551;-38.13080360867914
1739209664.9435515;-45.120503652039325
1739209664.9435518;-38.13080360867914
1739209664.943552;-27.267205301931607
1739209664.9435523;-38.13080360867914
1739209664.9435525;-45.120503652039325
1739209664.943553;-45.120503652039325
1739209664.9435532;-38.13080360867914
1739209664.9435534;-35.57807855764607
1739209664.943554;-38.13080360867914
1739209664.9435542;-45.120503652039325
1739209664.9435544;-31.14110356531892
1739209664.9435546;-38.13080360867914
1739209664.9435549;-45.120503652039325
1739209664.9435554;-45.120503652039325
1739209664.9435556;-45.120503652039325
1739209664.9435558;-45.120503652039325
1739209664.9435563;-38.13080360867914
1739209664.9435565;-38.13080360867914
1739209664.9435568;-38.13080360867914
1739209664.943557;-38.13080360867914
1739209664.9435573;-38.13080360867914
1739209664.9435577;-45.120503652039325
1739209664.943558;-45.120503652039325
1739209664.9435582;-45.120503652039325
1739209664.9435587;-38.13080360867914
1739209664.943559;-45.120503652039325
1739209664.9435592;-38.13080360867914
1739209664.9435594;-38.13080360867914
1739209664.9435596;-38.13080360867914
1739209664.9435601;-45.120503652039325
1739209664.9435604;-45.120503652039325
1739209664.9435606;-45.120503652039325
1739209664.943561;-45.120503652039325
1739209664.9435613;-45.120503652039325
1739209664.9435616;-38.13080360867914
1739209664.9435618;-38.13080360867914
1739209664.943562;-33.981070128970906
1739209664.9435625;-38.13080360867914
1739209664.9435627;-45.120503652039325
1739209664.943563;-45.120503652039325
1739209664.9435635;-45.120503652039325
1739209664.9435637;-45.120503652039325
1739209664.943564;-45.120503652039325
1739209664.9435642;-35.57807855764607
1739209664.9435644;-38.13080360867914
1739209664.943565;-45.120503652039325
1739209664.9435651;-45.120503652039325
1739209664.9435654;-35.57807855764607
1739209664.9435658;-38.13080360867914
1739209664.943566;-32.816014438256545
1739209664.9435663;-38.13080360867914
1739209664.9435666;-38.13080360867914
1739209664.9435668;-38.13080360867914
1739209664.9435673;-45.120503652039325
1739209664.9435675;-45.120503652039325
1739209664.9435678;-45.120503652039325
1739209664.9435682;-38.13080360867914
1739209664.9435685;-38.13080360867914
1739209664.9435687;-45.120503652039325
1739209664.943569;-45.120503652039325
1739209664.9435692;-38.13080360867914
1739209664.9435697;-45.120503652039325
1739209664.94357;-38.13080360867914
1739209664.9435701;-33.981070128970906
1739209664.9435706;-33.981070128970906
1739209664.9435709;-45.120503652039325
1739209664.943571;-45.120503652039325
1739209664.9435713;-35.57807855764607
1739209664.9435716;-38.13080360867914
1739209664.943572;-38.13080360867914
1739209664.9435723;-45.120503652039325
1739209664.9435725;-32.816014438256545
1739209664.943573;-35.57807855764607
1739209664.9435732;-45.120503652039325
1739209664.9435735;-38.13080360867914
1739209664.9435737;-45.120503652039325
1739209664.943574;-45.120503652039325
1739209664.9435744;-45.120503652039325
1739209664.9435747;-38.13080360867914
1739209664.943575;-38.13080360867914
1739209664.9435754;-38.13080360867914
1739209664.9435756;-35.57807855764607
1739209664.9435759;-45.120503652039325
1739209664.943576;-31.141103565318893
1739209664.9435763;-35.57807855764607
1739209664.9435768;-45.120503652039325
1739209664.943577;-45.120503652039325
1739209664.9435773;-45.120503652039325
1739209664.9435778;-38.13080360867914
1739209664.943578;-45.120503652039325
1739209664.9435782;-45.120503652039325
1739209664.9435785;-45.120503652039325
1739209664.9435787;-45.120503652039325
1739209664.9435792;-38.13080360867914
1739209664.9435794;-32.816014438256545
1739209664.9435797;-38.13080360867914
1739209664.9435802;-45.120503652039325
1739209664.9435804;-45.120503652039325
1739209664.9435806;-45.120503652039325
1739209664.9435809;-33.981070128970906
1739209664.943581;-35.57807855764607
1739209664.9435816;-45.120503652039325
1739209664.9435818;-38.13080360867914
1739209664.943582;-38.13080360867914
1739209664.9435825;-38.13080360867914
1739209664.9435828;-45.120503652039325
1739209664.943583;-38.13080360867914
1739209664.9435833;-45.120503652039325
1739209664.9435835;-45.120503652039325
1739209664.943584;-35.57807855764607
1739209664.9435842;-45.120503652039325
1739209664.9435844;-33.981070128970906
1739209664.943585;-38.13080360867914
1739209664.9435852;-32.816014438256545
1739209664.9435854;-45.120503652039325
1739209664.9435856;-35.57807855764607
1739209664.9435859;-35.57807855764607
1739209664.9435863;-45.120503652039325
1739209664.9435866;-38.13080360867914
1739209664.9638832;-38.13080360867914
1739209664.9638858;-45.120503652039325
1739209664.9638886;-35.57807855764607
1739209664.9638915;-45.120503652039325
1739209664.9638941;-45.120503652039325
1739209664.963897;-45.120503652039325
1739209664.9638999;-33.981070128970906
1739209664.9639025;-45.120503652039325
1739209664.9639053;-31.141103565318893
1739209664.9639082;-30.49652367304973
1739209664.9639108;-45.120503652039325
1739209664.9639137;-45.120503652039325
1739209664.9639165;-35.57807855764607
1739209664.9639192;-38.13080360867914
1739209664.963922;-45.120503652039325
1739209664.963925;-38.13080360867914
1739209664.9639275;-45.120503652039325
1739209664.9639304;-45.120503652039325
1739209664.963933;-38.13080360867914
1739209664.9639359;-38.13080360867914
1739209664.9639387;-38.13080360867914
1739209664.9639413;-45.120503652039325
1739209664.9639442;-45.120503652039325
1739209664.963947;-45.120503652039325
1739209664.9639497;-28.21854285175415
1739209664.9639525;-29.438486411369333
1739209664.9639554;-45.120503652039325
1739209664.963958;-38.13080360867914
1739209664.963961;-35.57807855764607
1739209664.9639637;-32.816014438256545
1739209664.9639664;-45.120503652039325
1739209664.9639692;-35.57807855764607
1739209664.963972;-45.120503652039325
1739209664.9639747;-45.120503652039325
1739209664.9639776;-38.13080360867914
1739209664.9639804;-45.120503652039325
1739209664.963983;-45.120503652039325
1739209664.963986;-45.120503652039325
1739209664.9639888;-38.13080360867914
1739209664.9639914;-45.120503652039325
1739209664.9639943;-32.816014438256545
1739209664.9639971;-26.991370085610722
1739209664.9639997;-45.120503652039325
1739209664.9640026;-35.57807855764607
1739209664.9640055;-32.816014438256545
1739209664.964008;-32.816014438256545
1739209664.964011;-38.13080360867914
1739209664.9640138;-35.57807855764607
1739209664.9640164;-45.120503652039325
1739209664.9640193;-38.13080360867914
1739209664.9640222;-38.13080360867914
1739209664.9640248;-45.120503652039325
1739209664.9640276;-45.120503652039325
1739209664.9640303;-45.120503652039325
1739209664.9640331;-33.981070128970906
1739209664.964036;-45.120503652039325
1739209664.9640386;-38.13080360867914
1739209664.9640415;-30.49652367304973
1739209664.9640443;-45.120503652039325
1739209664.964047;-45.120503652039325
1739209664.9640498;-35.57807855764607
1739209664.9640527;-38.13080360867914
1739209664.9640553;-45.120503652039325
1739209664.9640582;-45.120503652039325
1739209664.964061;-38.13080360867914
1739209664.9640636;-33.981070128970906
1739209664.9640665;-45.120503652039325
1739209664.9640694;-38.13080360867914
1739209664.964072;-38.13080360867914
1739209664.9640749;-38.13080360867914
1739209664.9640777;-45.120503652039325
1739209664.9640803;-45.120503652039325
1739209664.9640832;-38.13080360867914
1739209664.964086;-38.13080360867914
1739209664.9640887;-45.120503652039325
1739209664.9640915;-45.120503652039325
1739209664.9640944;-38.13080360867914
1739209664.964097;-38.13080360867914
1739209664.9641;-38.13080360867914
1739209664.9641027;-35.57807855764607
1739209664.9641054;-38.13080360867914
1739209664.9641082;-27.267205301931607
1739209664.964111;-38.13080360867914
1739209664.9641137;-38.13080360867914
1739209664.9641166;-38.13080360867914
1739209664.9641194;-38.13080360867914
1739209664.964122;-45.120503652039325
1739209664.964125;-45.120503652039325
1739209664.9641275;-33.981070128970906
1739209664.9641304;-31.14110356531892
1739209664.9641333;-45.120503652039325
1739209664.964136;-45.120503652039325
1739209664.9641387;-45.120503652039325
1739209664.9641416;-45.120503652039325
1739209664.9641442;-45.120503652039325
1739209664.964147;-45.120503652039325
1739209664.96415;-38.13080360867914
1739209664.9641526;-28.992665084841942
1739209664.9641554;-38.13080360867914
1739209664.9641583;-38.13080360867914
1739209664.964161;-38.13080360867914
1739209664.9641638;-38.13080360867914
1739209664.9641666;-45.120503652039325
1739209664.9641693;-38.13080360867914
1739209664.9641721;-38.13080360867914
1739209664.964175;-38.13080360867914
1739209664.9641776;-38.13080360867914
1739209664.9641805;-45.120503652039325
1739209664.9641833;-45.120503652039325
1739209664.964186;-45.120503652039325
1739209664.9641888;-38.13080360867914
1739209664.9641917;-35.57807855764607
1739209664.9641943;-45.120503652039325
1739209664.9641972;-33.981070128970906
1739209664.9642;-38.13080360867914
1739209664.9642026;-38.13080360867914
1739209664.9642055;-38.13080360867914
1739209664.9642084;-38.13080360867914
1739209664.964211;-35.57807855764607
1739209664.9642138;-38.13080360867914
1739209664.9642167;-45.120503652039325
1739209664.9642193;-38.13080360867914
1739209664.9642222;-38.13080360867914
1739209664.9642248;-38.13080360867914
1739209664.9642277;-38.13080360867914
1739209664.9642305;-38.13080360867914
1739209664.9642332;-32.816014438256545
1739209664.964236;-38.13080360867914
1739209664.964239;-38.13080360867914
1739209664.9642415;-38.13080360867914
1739209664.9642444;-38.13080360867914
1739209664.9642472;-38.13080360867914
1739209664.9642498;-45.120503652039325
1739209664.9642527;-45.120503652039325
1739209664.9642556;-45.120503652039325
1739209664.9642582;-38.13080360867914
1739209664.964261;-38.13080360867914
1739209664.964264;-45.120503652039325
1739209664.9642665;-45.120503652039325
1739209664.9642694;-38.13080360867914
1739209664.9642723;-38.13080360867914
1739209664.964275;-45.120503652039325
1739209664.9642777;-38.13080360867914
1739209664.9642806;-45.120503652039325
1739209664.9642832;-38.13080360867914
1739209664.964286;-33.981070128970906
1739209664.964289;-38.13080360867914
1739209664.9642916;-45.120503652039325
1739209664.9642944;-33.981070128970956
1739209664.9642973;-38.13080360867914
1739209664.9643;-45.120503652039325
1739209664.9643028;-45.120503652039325
1739209664.9643056;-33.981070128970906
1739209664.9643083;-45.120503652039325
1739209664.9643111;-35.57807855764607
1739209664.964314;-35.57807855764607
1739209664.9643166;-45.120503652039325
1739209664.9643195;-38.13080360867914
1739209664.964322;-35.57807855764607
1739209664.964325;-38.13080360867914
1739209664.9643278;-45.120503652039325
1739209664.9643304;-38.13080360867914
1739209664.9643333;-33.981070128970906
1739209664.9643362;-38.13080360867914
1739209664.9643388;-35.57807855764607
1739209664.9643416;-35.57807855764607
1739209664.9643445;-45.120503652039325
1739209664.9643471;-45.120503652039325
1739209664.96435;-45.120503652039325
1739209664.9643528;-45.120503652039325
1739209664.9643555;-45.120503652039325
1739209664.9643583;-45.120503652039325
1739209664.9643612;-45.120503652039325
1739209664.9643638;-45.120503652039325
1739209664.9643667;-45.120503652039325
1739209664.9643695;-45.120503652039325
1739209664.9643722;-35.57807855764607
1739209664.964375;-45.120503652039325
1739209664.9643779;-35.57807855764607
1739209664.9643805;-38.13080360867914
1739209664.9643834;-45.120503652039325
1739209664.9643862;-38.13080360867914
1739209664.9643888;-38.13080360867914
1739209664.9643917;-38.13080360867914
1739209664.9643946;-45.120503652039325
1739209664.9643972;-45.120503652039325
1739209664.9644;-45.120503652039325
1739209664.964403;-45.120503652039325
1739209664.9644055;-32.816014438256545
1739209664.9644084;-32.816014438256545
1739209664.9644113;-45.120503652039325
1739209664.964414;-45.120503652039325
1739209664.9644167;-35.57807855764607
1739209664.9644196;-38.13080360867914
1739209664.9644222;-35.57807855764607
1739209664.964425;-35.57807855764607
1739209664.9644277;-38.13080360867914
1739209664.9644306;-45.120503652039325
1739209664.9644334;-38.13080360867914
1739209664.964436;-35.57807855764607
1739209664.964439;-33.981070128970906
1739209664.9644418;-35.57807855764607
1739209664.9644444;-45.120503652039325
1739209664.9644473;-45.120503652039325
1739209664.9644501;-38.13080360867914
1739209664.9644527;-38.13080360867914
1739209664.9644556;-45.120503652039325
1739209664.9644585;-45.120503652039325
1739209664.964461;-35.57807855764607
1739209664.964464;-38.13080360867914
1739209664.9644668;-38.13080360867914
1739209664.9644694;-45.120503652039325
1739209664.9644723;-38.13080360867914
1739209664.9644752;-35.57807855764607
1739209664.9644778;-45.120503652039325
1739209664.9644806;-38.13080360867914
1739209664.9644835;-33.981070128970906
1739209664.9644861;-38.13080360867914
1739209664.964489;-45.120503652039325
1739209664.9644918;-38.13080360867914
1739209664.9644945;-35.57807855764607
1739209664.9644973;-38.13080360867914
1739209664.9645002;-45.120503652039325
1739209664.9645028;-38.13080360867914
1739209664.9645057;-33.981070128970906
1739209664.9645085;-33.981070128970906
1739209664.9645112;-38.13080360867914
1739209664.964514;-38.13080360867914
1739209664.9645169;-35.57807855764607
1739209664.9645195;-38.13080360867914
1739209664.9645224;-38.13080360867914
1739209664.964525;-38.13080360867914
1739209664.9645278;-35.57807855764607
1739209664.9645307;-33.981070128970906
1739209664.9645333;-38.13080360867914
1739209664.9645362;-33.981070128970906
1739209664.964539;-35.57807855764607
1739209664.9645417;-38.13080360867914
1739209664.9645445;-45.120503652039325
1739209664.9645474;-45.120503652039325
1739209664.96455;-35.57807855764607
