CAN Message; 0x1a7:000035136c7b2a5f
1739209780.8512228;-38.13080360867914
1739209780.8512328;-45.120503652039325
1739209780.8512425;-45.120503652039325
1739209780.8512523;-45.120503652039325
1739209780.8512623;-35.57807855764607
1739209780.851272;-38.13080360867914
1739209780.851282;-45.120503652039325
1739209780.851292;-31.141103565318915
1739209780.8513017;-33.981070128970906
1739209780.8513114;-45.120503652039325
1739209780.8513212;-38.13080360867914
1739209780.8513312;-33.981070128970906
1739209780.851341;-45.120503652039325
1739209780.8513508;-38.13080360867914
1739209780.8513608;-45.120503652039325
1739209780.8513706;-38.13080360867914
1739209780.8513803;-38.13080360867914
1739209780.8513904;-38.13080360867914
1739209780.8514001;-45.120503652039325
1739209780.85141;-38.13080360867914
1739209780.85142;-35.57807855764607
1739209780.8514297;-45.120503652039325
1739209780.8514395;-45.120503652039325
1739209780.8514495;-38.13080360867914
1739209780.8514593;-38.13080360867914
1739209780.851469;-45.120503652039325
1739209780.851479;-45.120503652039325
1739209780.8514888;-45.120503652039325
1739209780.8514986;-38.13080360867914
1739209780.8515086;-38.13080360867914
1739209780.8515184;-45.120503652039325
1739209780.8515282;-38.13080360867914
1739209780.8515382;-38.13080360867914
1739209780.851548;-38.13080360867914
1739209780.8515577;-45.120503652039325
1739209780.8515675;-33.981070128970906
1739209780.8515775;-38.13080360867914
1739209780.8515873;-38.13080360867914
1739209780.851597;-38.13080360867914
1739209780.851607;-45.120503652039325
1739209780.8516169;-38.13080360867914
1739209780.8516266;-33.981070128970906
1739209780.8516366;-45.120503652039325
1739209780.8516464;-45.120503652039325
1739209780.8516562;-31.141103565318893
1739209780.8516662;-33.981070128970906
1739209780.851676;-45.120503652039325
1739209780.8516858;-33.981070128970906
1739209780.8516958;-35.57807855764607
1739209780.8517056;-33.981070128970906
1739209780.8517153;-45.120503652039325
1739209780.8517253;-45.120503652039325
1739209780.851735;-38.13080360867914
1739209780.851745;-38.13080360867914
1739209780.851755;-45.120503652039325
1739209780.8517647;-45.120503652039325
1739209780.8517745;-45.120503652039325
1739209780.8517845;-45.120503652039325
1739209780.8517942;-45.120503652039325
1739209780.851804;-38.13080360867914
1739209780.8518138;-38.13080360867914
1739209780.8518238;-45.120503652039325
1739209780.8518336;-45.120503652039325
1739209780.8518434;-45.120503652039325
1739209780.8518534;-32.816014438256545
1739209780.8518631;-35.57807855764607
1739209780.851873;-45.120503652039325
1739209780.851883;-45.120503652039325
1739209780.8518927;-38.13080360867914
1739209780.8519025;-33.981070128970906
1739209780.8519125;-45.120503652039325
1739209780.8519223;-33.981070128970906
1739209780.851932;-45.120503652039325
1739209780.851942;-45.120503652039325
1739209780.8519518;-45.120503652039325
1739209780.8519616;-45.120503652039325
1739209780.8519716;-45.120503652039325
1739209780.8519814;-38.13080360867914
1739209780.8519912;-45.120503652039325
1739209780.8520012;-45.120503652039325
1739209780.852011;-45.120503652039325
1739209780.8520207;-45.120503652039325
1739209780.8520305;-45.120503652039325
1739209780.8520405;-38.13080360867914
1739209780.8520503;-33.981070128970906
1739209780.85206;-38.13080360867914
1739209780.85207;-38.13080360867914
1739209780.8520799;-45.120503652039325
1739209780.8520896;-30.49652367304973
1739209780.8520997;-35.57807855764607
1739209780.8521094;-38.13080360867914
1739209780.8521192;-38.13080360867914
1739209780.8521292;-45.120503652039325
1739209780.852139;-38.13080360867914
1739209780.8521488;-38.13080360867914
1739209780.8521588;-38.13080360867914
1739209780.8521686;-33.981070128970956
1739209780.8521783;-45.120503652039325
1739209780.8521883;-38.13080360867914
1739209780.8521981;-38.13080360867914
1739209780.852208;-45.120503652039325
1739209780.852218;-45.120503652039325
1739209780.8522277;-38.13080360867914
1739209780.8522375;-45.120503652039325
1739209780.8522475;-35.57807855764607
1739209780.8522573;-38.13080360867914
1739209780.852267;-38.13080360867914
1739209780.8522768;-38.13080360867914
1739209780.8522868;-45.120503652039325
1739209780.8522966;-38.13080360867914
1739209780.8523064;-35.57807855764607
1739209780.8523164;-38.13080360867914
1739209780.8523262;-33.981070128970906
1739209780.852336;-32.816014438256545
1739209780.852346;-35.57807855764607
1739209780.8523557;-31.141103565318915
1739209780.8523655;-45.120503652039325
1739209780.8523755;-38.13080360867914
1739209780.8523853;-45.120503652039325
1739209780.852395;-38.13080360867914
1739209780.852405;-45.120503652039325
1739209780.8524148;-33.981070128970956
1739209780.8524246;-38.13080360867914
1739209780.8524346;-45.120503652039325
1739209780.8524444;-45.120503652039325
1739209780.8524542;-45.120503652039325
1739209780.8524642;-38.13080360867914
1739209780.852474;-45.120503652039325
1739209780.8524837;-38.13080360867914
1739209780.8524935;-31.141103565318915
1739209780.8525035;-45.120503652039325
1739209780.8525133;-45.120503652039325
1739209780.852523;-38.13080360867914
1739209780.852533;-38.13080360867914
1739209780.8525429;-45.120503652039325
1739209780.8525527;-45.120503652039325
1739209780.8525627;-45.120503652039325
1739209780.8525724;-45.120503652039325
1739209780.8525822;-45.120503652039325
1739209780.8525922;-45.120503652039325
1739209780.852602;-38.13080360867914
1739209780.8526118;-38.13080360867914
1739209780.8526218;-45.120503652039325
1739209780.8526316;-45.120503652039325
1739209780.8526413;-38.13080360867914
1739209780.8526514;-45.120503652039325
1739209780.8526611;-45.120503652039325
1739209780.852671;-45.120503652039325
1739209780.852681;-33.981070128970906
1739209780.8526907;-45.120503652039325
1739209780.8527005;-38.13080360867914
1739209780.8527105;-38.13080360867914
1739209780.8527203;-35.57807855764607
1739209780.85273;-31.141103565318915
1739209780.8527398;-45.120503652039325
1739209780.8527498;-38.13080360867914
1739209780.8527596;-35.57807855764607
1739209780.8527694;-38.13080360867914
1739209780.8527794;-45.120503652039325
1739209780.8527892;-38.13080360867914
1739209780.852799;-38.13080360867914
1739209780.852809;-45.120503652039325
1739209780.8528187;-45.120503652039325
1739209780.8528285;-45.120503652039325
1739209780.8528385;-45.120503652039325
1739209780.8528483;-45.120503652039325
1739209780.852858;-45.120503652039325
1739209780.852868;-38.13080360867914
1739209780.8528779;-35.57807855764607
1739209780.8528876;-38.13080360867914
1739209780.8528976;-45.120503652039325
1739209780.8529074;-38.13080360867914
1739209780.8529172;-35.57807855764607
1739209780.8529272;-45.120503652039325
1739209780.852937;-45.120503652039325
1739209780.8529468;-38.13080360867914
1739209780.8529568;-35.57807855764607
1739209780.8529665;-32.816014438256545
1739209780.8529763;-33.981070128970906
1739209780.852986;-38.13080360867914
1739209780.852996;-35.57807855764607
1739209780.853006;-33.981070128970906
1739209780.8530157;-38.13080360867914
1739209780.8530257;-45.120503652039325
1739209780.8530354;-45.120503652039325
1739209780.8530452;-45.120503652039325
1739209780.8530552;-38.13080360867914
1739209780.853065;-38.13080360867914
1739209780.8530748;-45.120503652039325
1739209780.8530848;-45.120503652039325
1739209780.8530946;-45.120503652039325
1739209780.8531044;-45.120503652039325
1739209780.8531144;-45.120503652039325
1739209780.8531241;-45.120503652039325
1739209780.853134;-45.120503652039325
1739209780.853144;-35.57807855764607
1739209780.8531537;-45.120503652039325
1739209780.8531635;-33.981070128970906
1739209780.8531735;-38.13080360867914
1739209780.8531833;-45.120503652039325
1739209780.853193;-45.120503652039325
1739209780.8532028;-31.141103565318915
1739209780.8532128;-28.58837851428586
1739209780.8532226;-45.120503652039325
1739209780.8532324;-38.13080360867914
1739209780.8532424;-38.13080360867914
1739209780.8532522;-38.13080360867914
1739209780.853262;-45.120503652039325
1739209780.853272;-45.120503652039325
1739209780.8532817;-45.120503652039325
1739209780.8532915;-33.981070128970956
1739209780.8533015;-45.120503652039325
1739209780.8533113;-38.13080360867914
1739209780.853321;-45.120503652039325
1739209780.853331;-45.120503652039325
1739209780.8533409;-38.13080360867914
1739209780.8533506;-45.120503652039325
1739209780.8533607;-38.13080360867914
1739209780.8533704;-29.438486411369333
1739209780.8533802;-35.57807855764607
1739209780.8533902;-45.120503652039325
1739209780.8534;-38.13080360867914
1739209780.8534098;-30.49652367304973
1739209780.8534198;-38.13080360867914
1739209780.8534296;-38.13080360867914
1739209780.8534393;-35.57807855764607
1739209780.853449;-38.13080360867914
1739209780.8534591;-45.120503652039325
1739209780.853469;-45.120503652039325
1739209780.8534787;-38.13080360867914
1739209780.8534887;-38.13080360867914
1739209780.8534985;-45.120503652039325
1739209780.8535082;-35.57807855764607
1739209780.8535182;-33.981070128970906
1739209780.853528;-38.13080360867914
1739209780.8535378;-45.120503652039325
1739209780.8535478;-35.57807855764607
1739209780.8535576;-45.120503652039325
1739209780.8535674;-45.120503652039325
1739209780.8535774;-38.13080360867914
1739209780.8535872;-45.120503652039325
1739209780.853597;-35.57807855764607
1739209780.853607;-29.438486411369333
1739209780.8536167;-38.13080360867914
1739209780.8536265;-45.120503652039325
1739209780.8536365;-33.981070128970906
1739209780.8536463;-45.120503652039325
1739209780.853656;-45.120503652039325
1739209780.8536658;-45.120503652039325
1739209780.8536758;-38.13080360867914
1739209780.8536856;-38.13080360867914
1739209780.8536954;-45.120503652039325
1739209780.8537054;-45.120503652039325
1739209780.8537152;-38.13080360867914
1739209780.853725;-35.57807855764607
1739209780.853735;-45.120503652039325
1739209780.8537447;-45.120503652039325
1739209780.8537545;-38.13080360867914
1739209780.8537645;-45.120503652039325
1739209780.8537743;-45.120503652039325
1739209780.853784;-45.120503652039325
1739209780.853794;-45.120503652039325
1739209780.8538039;-45.120503652039325
1739209780.8538136;-33.981070128970906
1739209780.8538237;-38.13080360867914
1739209780.8538334;-38.13080360867914
1739209780.8538432;-45.120503652039325
1739209780.8538532;-38.13080360867914
1739209780.853863;-35.57807855764607
1739209780.8538728;-38.13080360867914
1739209780.8538828;-45.120503652039325
1739209780.8538926;-38.13080360867914
1739209780.8539023;-35.57807855764607
1739209780.853912;-38.13080360867914
1739209780.8539221;-45.120503652039325
1739209780.853932;-38.13080360867914
1739209780.8539417;-45.120503652039325
1739209780.8539517;-38.13080360867914
1739209780.8539615;-32.816014438256545
1739209780.8539712;-45.120503652039325
1739209780.8539813;-45.120503652039325
1739209780.853991;-33.981070128970906
1739209780.8540008;-35.57807855764607
1739209780.8540108;-31.141103565318915
1739209780.8540206;-45.120503652039325
1739209780.8540304;-45.120503652039325
1739209780.8540404;-38.13080360867914
1739209780.8540502;-33.981070128970906
1739209780.85406;-45.120503652039325
1739209780.85407;-45.120503652039325
1739209780.8540797;-35.57807855764607
1739209780.8540895;-38.13080360867914
1739209780.8540995;-45.120503652039325
1739209780.8541093;-38.13080360867914
1739209780.854119;-38.13080360867914
1739209780.854129;-45.120503652039325
1739209780.8541389;-45.120503652039325
1739209780.8541486;-45.120503652039325
1739209780.8541584;-45.120503652039325
1739209780.8541684;-45.120503652039325
1739209780.8541782;-38.13080360867914
1739209780.854188;-38.13080360867914
1739209780.854198;-38.13080360867914
1739209780.8542078;-38.13080360867914
1739209780.8542175;-45.120503652039325
1739209780.8542275;-45.120503652039325
1739209780.8542373;-33.981070128970906
1739209780.854247;-27.267205301931607
1739209780.854257;-45.120503652039325
1739209780.854267;-38.13080360867914
1739209780.8542767;-45.120503652039325
1739209780.8542867;-38.13080360867914
1739209780.8542964;-35.57807855764607
1739209780.8543062;-45.120503652039325
1739209780.8543162;-45.120503652039325
1739209780.854326;-28.218542851754165
1739209780.8543358;-32.816014438256545
1739209780.8543458;-45.120503652039325
1739209780.8543556;-45.120503652039325
1739209780.8543653;-38.13080360867914
1739209780.8543751;-45.120503652039325
1739209780.8543851;-45.120503652039325
1739209780.854395;-45.120503652039325
1739209780.8544047;-31.141103565318915
1739209780.8544147;-35.57807855764607
1739209780.8544245;-45.120503652039325
1739209780.8544343;-45.120503652039325
1739209780.8544443;-45.120503652039325
1739209780.854454;-35.57807855764607
1739209780.8544638;-38.13080360867914
1739209780.8544738;-45.120503652039325
1739209780.8544836;-45.120503652039325
1739209780.8544934;-35.57807855764607
1739209780.8545034;-35.57807855764607
1739209780.8545132;-38.13080360867914
1739209780.8545232;-38.13080360867914
1739209780.854533;-38.13080360867914
1739209780.854543;-38.13080360867914
1739209780.8545527;-45.120503652039325
1739209780.8545628;-26.991370085610747
1739209780.8545725;-33.981070128970906
1739209780.8545825;-33.981070128970906
1739209780.8545923;-45.120503652039325
1739209780.8546023;-38.13080360867914
1739209780.854612;-38.13080360867914
1739209780.8546221;-45.120503652039325
1739209780.854632;-38.13080360867914
1739209780.854642;-30.49652367304973
1739209780.8546517;-35.57807855764607
1739209780.8546615;-45.120503652039325
1739209780.8546715;-45.120503652039325
1739209780.8546813;-38.13080360867914
1739209780.8546913;-32.816014438256545
1739209780.854701;-38.13080360867914
1739209780.854711;-45.120503652039325
1739209780.8547208;-31.141103565318915
1739209780.8547308;-32.816014438256545
1739209780.8547406;-38.13080360867914
1739209780.8547506;-45.120503652039325
1739209780.8547604;-38.13080360867914
1739209780.8547704;-35.57807855764607
1739209780.8547802;-38.13080360867914
1739209780.8547902;-45.120503652039325
1739209780.8548;-33.981070128970906
1739209780.85481;-30.49652367304973
1739209780.8548198;-45.120503652039325
1739209780.8548295;-38.13080360867914
1739209780.8548396;-38.13080360867914
1739209780.8548493;-45.120503652039325
1739209780.8548594;-38.13080360867914
1739209780.8548691;-38.13080360867914
1739209780.8548791;-38.13080360867914
1739209780.854889;-35.57807855764607
1739209780.854899;-45.120503652039325
1739209780.8549087;-38.13080360867914
1739209780.8549187;-45.120503652039325
1739209780.8549285;-31.141103565318893
1739209780.8549385;-38.13080360867914
1739209780.8549483;-45.120503652039325
1739209780.8549583;-38.13080360867914
1739209780.854968;-45.120503652039325
1739209780.8549778;-45.120503652039325
1739209780.8549879;-38.13080360867914
1739209780.8549976;-45.120503652039325
1739209780.8550076;-45.120503652039325
1739209780.8550174;-38.13080360867914
1739209780.8550274;-38.13080360867914
1739209780.8550372;-45.120503652039325
1739209780.8550472;-45.120503652039325
1739209780.855057;-45.120503652039325
1739209780.855067;-38.13080360867914
1739209780.8550768;-32.816014438256545
1739209780.8550868;-38.13080360867914
1739209780.8550966;-45.120503652039325
1739209780.8551066;-38.13080360867914
1739209780.8551164;-38.13080360867914
1739209780.8551264;-31.141103565318893
1739209780.8551362;-38.13080360867914
1739209780.855146;-32.816014438256545
1739209780.855156;-45.120503652039325
1739209780.8551657;-38.13080360867914
1739209780.8551757;-38.13080360867914
1739209780.8551855;-45.120503652039325
1739209780.8551955;-45.120503652039325
1739209780.8552053;-45.120503652039325
1739209780.8552153;-38.13080360867914
1739209780.855225;-45.120503652039325
1739209780.855235;-45.120503652039325
1739209780.8552449;-45.120503652039325
1739209780.855255;-45.120503652039325
1739209780.8552647;-45.120503652039325
1739209780.8552747;-38.13080360867914
1739209780.8552845;-35.57807855764607
1739209780.8552945;-38.13080360867914
1739209780.8553042;-45.120503652039325
1739209780.855314;-35.57807855764607
1739209780.855324;-38.13080360867914
1739209780.8553338;-45.120503652039325
1739209780.8553438;-45.120503652039325
1739209780.8553536;-45.120503652039325
1739209780.8553636;-31.141103565318893
1739209780.8553734;-38.13080360867914
1739209780.8553834;-45.120503652039325
1739209780.8553932;-45.120503652039325
1739209780.8554032;-35.57807855764607
1739209780.855413;-38.13080360867914
1739209780.855423;-45.120503652039325
1739209780.8554327;-45.120503652039325
1739209780.8554428;-45.120503652039325
1739209780.8554525;-45.120503652039325
1739209780.8554626;-45.120503652039325
1739209780.8554723;-45.120503652039325
1739209780.855482;-45.120503652039325
1739209780.855492;-45.120503652039325
1739209780.855502;-45.120503652039325
1739209780.855512;-45.120503652039325
1739209780.8555217;-30.49652367304973
1739209780.8555317;-32.816014438256545
1739209780.8555415;-45.120503652039325
1739209780.8555515;-45.120503652039325
1739209780.8555613;-45.120503652039325
1739209780.8555713;-45.120503652039325
1739209780.855581;-45.120503652039325
1739209780.855591;-45.120503652039325
1739209780.8556008;-31.141103565318893
1739209780.8556108;-32.816014438256545
1739209780.8556206;-45.120503652039325
1739209780.8556304;-38.13080360867914
1739209780.8556404;-31.141103565318893
1739209780.8556502;-38.13080360867914
1739209780.8556602;-45.120503652039325
1739209780.85567;-32.816014438256545
1739209780.85568;-45.120503652039325
1739209780.8556898;-45.120503652039325
1739209780.8556998;-33.981070128970906
1739209780.8557096;-38.13080360867914
1739209780.8557196;-45.120503652039325
1739209780.8557293;-38.13080360867914
1739209780.8557394;-38.13080360867914
1739209780.8557491;-45.120503652039325
1739209780.8557591;-32.816014438256545
1739209780.855769;-35.57807855764607
1739209780.855779;-45.120503652039325
1739209780.8557887;-45.120503652039325
1739209780.8557985;-35.57807855764607
1739209780.8558085;-45.120503652039325
1739209780.8558183;-45.120503652039325
1739209780.8558283;-45.120503652039325
1739209780.855838;-32.816014438256545
1739209780.855848;-35.57807855764607
1739209780.8558578;-45.120503652039325
1739209780.8558679;-38.13080360867914
1739209780.8558776;-35.57807855764607
1739209780.8558877;-38.13080360867914
1739209780.8558974;-45.120503652039325
1739209780.8559074;-38.13080360867914
1739209780.8559172;-45.120503652039325
1739209780.8559272;-45.120503652039325
1739209780.855937;-35.57807855764607
1739209780.855947;-38.13080360867914
1739209780.8559568;-45.120503652039325
1739209780.8559666;-33.981070128970906
1739209780.8559766;-45.120503652039325
1739209780.8559864;-45.120503652039325
1739209780.8559964;-45.120503652039325
1739209780.8560061;-38.13080360867914
1739209780.8560162;-35.57807855764607
1739209780.856026;-38.13080360867914
1739209780.856036;-45.120503652039325
1739209780.8560457;-45.120503652039325
1739209780.8560557;-32.816014438256545
1739209780.8560655;-35.57807855764607
1739209780.8560755;-45.120503652039325
1739209780.8560853;-33.981070128970906
1739209780.8560953;-45.120503652039325
1739209780.856105;-45.120503652039325
1739209780.856115;-38.13080360867914
1739209780.8561249;-38.13080360867914
1739209780.8561347;-45.120503652039325
1739209780.8561447;-33.981070128970906
1739209780.8561544;-45.120503652039325
1739209780.8561645;-45.120503652039325
1739209780.8561742;-38.13080360867914
1739209780.8561842;-45.120503652039325
1739209780.856194;-45.120503652039325
1739209780.856204;-45.120503652039325
1739209780.8562138;-38.13080360867914
1739209780.8562238;-38.13080360867914
1739209780.8562336;-38.13080360867914
1739209780.8562436;-33.981070128970906
1739209780.8562534;-33.981070128970906
1739209780.8562634;-45.120503652039325
1739209780.8562732;-38.13080360867914
1739209780.856283;-38.13080360867914
1739209780.856293;-45.120503652039325
1739209780.8563027;-45.120503652039325
1739209780.8563128;-45.120503652039325
1739209780.8563225;-45.120503652039325
1739209780.8563325;-45.120503652039325
1739209780.8563423;-45.120503652039325
1739209780.8563523;-33.981070128970906
1739209780.856362;-38.13080360867914
1739209780.856372;-45.120503652039325
1739209780.856382;-45.120503652039325
1739209780.856392;-38.13080360867914
1739209780.8564017;-38.13080360867914
1739209780.8564117;-45.120503652039325
1739209780.8564215;-38.13080360867914
1739209780.8564315;-35.57807855764607
1739209780.8564413;-45.120503652039325
1739209780.856451;-45.120503652039325
1739209780.856461;-38.13080360867914
1739209780.8564708;-45.120503652039325
1739209780.8564808;-31.141103565318915
1739209780.8564906;-33.981070128970906
1739209780.8565006;-45.120503652039325
1739209780.8565104;-35.57807855764607
1739209780.8565204;-33.981070128970906
1739209780.8565302;-45.120503652039325
1739209780.8565402;-45.120503652039325
1739209780.85655;-38.13080360867914
1739209780.85656;-31.14110356531892
1739209780.8565698;-38.13080360867914
1739209780.8565798;-38.13080360867914
1739209780.8565896;-45.120503652039325
1739209780.8565996;-38.13080360867914
1739209780.8566093;-38.13080360867914
1739209780.8566191;-38.13080360867914
1739209780.8566291;-38.13080360867914
1739209780.856639;-33.981070128970906
1739209780.856649;-33.981070128970906
1739209780.8566587;-38.13080360867914
1739209780.8566687;-38.13080360867914
1739209780.8566785;-35.57807855764607
1739209780.8566885;-38.13080360867914
1739209780.8566983;-45.120503652039325
1739209780.8567083;-38.13080360867914
1739209780.856718;-45.120503652039325
1739209780.856728;-45.120503652039325
1739209780.8567379;-45.120503652039325
1739209780.8567479;-32.816014438256545
1739209780.8567576;-38.13080360867914
1739209780.8567677;-45.120503652039325
1739209780.8567774;-45.120503652039325
1739209780.8567872;-45.120503652039325
1739209780.8567972;-45.120503652039325
1739209780.856807;-38.13080360867914
1739209780.856817;-38.13080360867914
1739209780.8568268;-45.120503652039325
1739209780.8568368;-38.13080360867914
1739209780.8568466;-45.120503652039325
1739209780.8568566;-45.120503652039325
1739209780.8568664;-38.13080360867914
1739209780.8568764;-32.816014438256545
1739209780.8568861;-31.141103565318915
1739209780.8568962;-45.120503652039325
1739209780.856906;-35.57807855764607
1739209780.856916;-38.13080360867914
1739209780.8569257;-45.120503652039325
1739209780.8569355;-45.120503652039325
1739209780.8569455;-38.13080360867914
1739209780.8569553;-38.13080360867914
1739209780.8569653;-38.13080360867914
1739209780.856975;-38.13080360867914
1739209780.856985;-35.57807855764607
1739209780.8569949;-45.120503652039325
1739209780.857005;-45.120503652039325
1739209780.8570147;-38.13080360867914
1739209780.8570247;-45.120503652039325
1739209780.8570344;-38.13080360867914
1739209780.8570445;-38.13080360867914
1739209780.8570542;-38.13080360867914
1739209780.8570642;-35.57807855764607
1739209780.857074;-38.13080360867914
1739209780.857084;-45.120503652039325
1739209780.8570938;-45.120503652039325
1739209780.8571036;-35.57807855764607
1739209780.8571136;-38.13080360867914
1739209780.8571234;-38.13080360867914
1739209780.8571334;-38.13080360867914
1739209780.8571432;-45.120503652039325
1739209780.8571532;-38.13080360867914
1739209780.857163;-38.13080360867914
1739209780.857173;-45.120503652039325
1739209780.8571827;-45.120503652039325
1739209780.8571928;-45.120503652039325
1739209780.8572025;-45.120503652039325
1739209780.8572125;-33.981070128970906
1739209780.8572223;-38.13080360867914
1739209780.8572323;-45.120503652039325
1739209780.857242;-33.981070128970906
1739209780.8572521;-33.981070128970906
1739209780.857262;-45.120503652039325
1739209780.8572717;-38.13080360867914
1739209780.8572817;-32.816014438256545
1739209780.8572915;-38.13080360867914
1739209780.8573015;-45.120503652039325
1739209780.8573112;-38.13080360867914
1739209780.8573213;-45.120503652039325
1739209780.857331;-45.120503652039325
1739209780.857341;-38.13080360867914
1739209780.8573508;-35.57807855764607
1739209780.8573608;-38.13080360867914
1739209780.8573706;-45.120503652039325
1739209780.8573806;-38.13080360867914
1739209780.8573904;-38.13080360867914
1739209780.8574004;-33.981070128970906
1739209780.8574102;-45.120503652039325
1739209780.8574202;-45.120503652039325
1739209780.85743;-38.13080360867914
1739209780.8574398;-30.49652367304973
1739209780.8574498;-33.981070128970906
1739209780.8574595;-38.13080360867914
1739209780.8574696;-45.120503652039325
1739209780.8574793;-38.13080360867914
1739209780.8574893;-35.57807855764607
1739209780.8574991;-35.57807855764607
1739209780.8575091;-38.13080360867914
1739209780.857519;-45.120503652039325
1739209780.857529;-38.13080360867914
1739209780.8575387;-35.57807855764607
1739209780.8575487;-35.57807855764607
1739209780.8575585;-45.120503652039325
1739209780.8575685;-38.13080360867914
1739209780.8575783;-38.13080360867914
1739209780.857588;-38.13080360867914
1739209780.857598;-45.120503652039325
1739209780.8576078;-33.981070128970906
1739209780.8576179;-38.13080360867914
1739209780.8576276;-45.120503652039325
1739209780.8576376;-38.13080360867914
1739209780.8576474;-35.57807855764607
1739209780.8576574;-45.120503652039325
1739209780.8576672;-45.120503652039325
1739209780.8576772;-30.49652367304973
1739209780.857687;-28.992665084841942
1739209780.857697;-45.120503652039325
1739209780.8577068;-45.120503652039325
1739209780.8577168;-38.13080360867914
1739209780.8577266;-32.816014438256545
1739209780.8577366;-33.981070128970906
1739209780.8577464;-45.120503652039325
1739209780.8577561;-45.120503652039325
1739209780.8577662;-38.13080360867914
1739209780.857776;-45.120503652039325
1739209780.857786;-45.120503652039325
1739209780.8577957;-45.120503652039325
1739209780.8578057;-45.120503652039325
1739209780.8578155;-45.120503652039325
1739209780.8578255;-38.13080360867914
1739209780.8578353;-35.57807855764607
1739209780.8578453;-45.120503652039325
1739209780.857855;-45.120503652039325
1739209780.857865;-38.13080360867914
1739209780.8578749;-45.120503652039325
1739209780.857885;-45.120503652039325
1739209780.8578947;-38.13080360867914
1739209780.8579047;-38.13080360867914
1739209780.8579144;-38.13080360867914
1739209780.8579242;-28.992665084841942
1739209780.8579342;-45.120503652039325
1739209780.857944;-45.120503652039325
1739209780.857954;-45.120503652039325
1739209780.8579638;-32.816014438256545
1739209780.8579738;-38.13080360867914
1739209780.8579836;-38.13080360867914
1739209780.8579936;-45.120503652039325
1739209780.8580034;-32.816014438256545
1739209780.8580134;-32.816014438256545
1739209780.8580232;-35.57807855764607
1739209780.8580332;-38.13080360867914
1739209780.858043;-38.13080360867914
1739209780.858053;-32.816014438256545
1739209780.8580627;-45.120503652039325
1739209780.8580728;-45.120503652039325
1739209780.8580825;-38.13080360867914
1739209780.8580923;-38.13080360867914
1739209780.8581023;-38.13080360867914
1739209780.858112;-38.13080360867914
1739209780.858122;-45.120503652039325
1739209780.858132;-45.120503652039325
1739209780.858142;-38.13080360867914
1739209780.8581517;-45.120503652039325
1739209780.8581617;-38.13080360867914
1739209780.8581715;-38.13080360867914
1739209780.8581815;-38.13080360867914
1739209780.8581913;-45.120503652039325
1739209780.8582013;-38.13080360867914
1739209780.858211;-32.816014438256545
1739209780.858221;-38.13080360867914
1739209780.8582308;-45.120503652039325
1739209780.8582406;-38.13080360867914
1739209780.8582506;-45.120503652039325
1739209780.8582604;-38.13080360867914
1739209780.8582704;-45.120503652039325
1739209780.8582802;-38.13080360867914
1739209780.8582902;-45.120503652039325
1739209780.8583;-38.13080360867914
1739209780.85831;-38.13080360867914
1739209780.8583198;-38.13080360867914
1739209780.8583298;-31.141103565318893
1739209780.8583395;-33.981070128970906
1739209780.8583496;-45.120503652039325
1739209780.8583593;-38.13080360867914
1739209780.8583694;-30.49652367304973
1739209780.8583791;-38.13080360867914
1739209780.8583891;-45.120503652039325
1739209780.858399;-45.120503652039325
1739209780.8584087;-38.13080360867914
1739209780.8584187;-38.13080360867914
1739209780.8584285;-45.120503652039325
1739209780.8584385;-38.13080360867914
1739209780.8584483;-38.13080360867914
1739209780.8584583;-45.120503652039325
1739209780.858468;-38.13080360867914
1739209780.858478;-45.120503652039325
1739209780.8584878;-45.120503652039325
1739209780.8584979;-33.981070128970906
1739209780.8585076;-33.981070128970906
1739209780.8585176;-38.13080360867914
1739209780.8585274;-45.120503652039325
1739209780.8585374;-35.57807855764607
1739209780.8585472;-38.13080360867914
1739209780.8585572;-38.13080360867914
1739209780.858567;-35.57807855764607
1739209780.8585768;-38.13080360867914
1739209780.8585868;-35.57807855764607
1739209780.8585966;-38.13080360867914
1739209780.8586066;-35.57807855764607
1739209780.8586164;-45.120503652039325
1739209780.8586264;-33.981070128970906
1739209780.8586361;-45.120503652039325
1739209780.8586462;-45.120503652039325
1739209780.858656;-33.981070128970906
1739209780.858666;-38.13080360867914
1739209780.8586757;-45.120503652039325
1739209780.8586857;-45.120503652039325
1739209780.8586955;-38.13080360867914
1739209780.8587055;-45.120503652039325
1739209780.8587153;-38.13080360867914
1739209780.8587253;-45.120503652039325
1739209780.858735;-38.13080360867914
1739209780.8587449;-45.120503652039325
1739209780.8587549;-38.13080360867914
1739209780.8587646;-45.120503652039325
1739209780.8587747;-45.120503652039325
1739209780.8587844;-38.13080360867914
1739209780.8587945;-38.13080360867914
1739209780.8588042;-32.816014438256545
1739209780.8588142;-45.120503652039325
1739209780.858824;-35.57807855764607
1739209780.858834;-38.13080360867914
1739209780.8588438;-38.13080360867914
1739209780.8588538;-38.13080360867914
1739209780.8588636;-38.13080360867914
1739209780.8588736;-45.120503652039325
1739209780.8588834;-33.981070128970956
1739209780.8588932;-45.120503652039325
1739209780.8589032;-45.120503652039325
1739209780.858913;-38.13080360867914
1739209780.858923;-38.13080360867914
1739209780.8589327;-38.13080360867914
1739209780.8589427;-45.120503652039325
1739209780.8589525;-33.981070128970906
1739209780.8589625;-29.438486411369333
1739209780.8589723;-38.13080360867914
