CAN Message; 0x98:0000d0d9b939964d
1739209770.7140932;-45.120503652039325
1739209770.7140965;-38.13080360867914
1739209770.7141001;-38.13080360867914
1739209770.7141037;-45.120503652039325
1739209770.714107;-45.120503652039325
1739209770.7141106;-45.120503652039325
1739209770.714114;-45.120503652039325
1739209770.7141175;-45.120503652039325
1739209770.7141209;-45.120503652039325
1739209770.7141244;-45.120503652039325
1739209770.714128;-45.120503652039325
1739209770.7141314;-45.120503652039325
1739209770.714135;-38.13080360867914
1739209770.7141383;-45.120503652039325
1739209770.7141418;-38.13080360867914
1739209770.7141452;-38.13080360867914
1739209770.7141488;-38.13080360867914
1739209770.7141523;-45.120503652039325
1739209770.7141557;-38.13080360867914
1739209770.7141593;-38.13080360867914
1739209770.7141626;-35.57807855764607
1739209770.7141662;-32.816014438256545
1739209770.7141697;-31.141103565318915
1739209770.714173;-45.120503652039325
1739209770.7141767;-45.120503652039325
1739209770.71418;-45.120503652039325
1739209770.7141836;-45.120503652039325
1739209770.714187;-38.13080360867914
1739209770.7141905;-38.13080360867914
1739209770.714194;-38.13080360867914
1739209770.7141974;-45.120503652039325
1739209770.714201;-45.120503652039325
1739209770.7142043;-38.13080360867914
1739209770.714208;-35.57807855764607
1739209770.7142112;-38.13080360867914
1739209770.7142148;-45.120503652039325
1739209770.7142184;-38.13080360867914
1739209770.7142217;-45.120503652039325
1739209770.7142253;-33.981070128970906
1739209770.7142286;-38.13080360867914
1739209770.7142322;-38.13080360867914
1739209770.7142358;-45.120503652039325
1739209770.7142391;-35.57807855764607
1739209770.7142427;-38.13080360867914
1739209770.714246;-35.57807855764607
1739209770.7142496;-38.13080360867914
1739209770.714253;-35.57807855764607
1739209770.7142565;-35.57807855764607
1739209770.71426;-45.120503652039325
1739209770.7142634;-45.120503652039325
1739209770.714267;-38.13080360867914
1739209770.7142704;-38.13080360867914
1739209770.714274;-45.120503652039325
1739209770.7142773;-38.13080360867914
1739209770.7142808;-45.120503652039325
1739209770.7142844;-45.120503652039325
1739209770.7142878;-45.120503652039325
1739209770.7142913;-45.120503652039325
1739209770.7142947;-45.120503652039325
1739209770.7142982;-35.57807855764607
1739209770.7143018;-35.57807855764607
1739209770.7143052;-38.13080360867914
1739209770.7143087;-38.13080360867914
1739209770.714312;-45.120503652039325
1739209770.7143157;-35.57807855764607
1739209770.714319;-45.120503652039325
1739209770.7143226;-35.57807855764607
1739209770.7143261;-38.13080360867914
1739209770.7143295;-38.13080360867914
1739209770.714333;-45.120503652039325
1739209770.7143364;-38.13080360867914
1739209770.71434;-35.57807855764607
1739209770.7143433;-45.120503652039325
1739209770.714347;-45.120503652039325
1739209770.7143505;-45.120503652039325
1739209770.7143538;-45.120503652039325
1739209770.7143574;-33.981070128970906
1739209770.7143607;-33.981070128970906
1739209770.7143643;-38.13080360867914
1739209770.7143679;-45.120503652039325
1739209770.7143712;-32.816014438256545
1739209770.7143748;-38.13080360867914
1739209770.714378;-45.120503652039325
1739209770.7143817;-45.120503652039325
1739209770.714385;-35.57807855764607
1739209770.7143886;-45.120503652039325
1739209770.7143922;-30.49652367304973
1739209770.7143955;-28.58837851428586
1739209770.714399;-45.120503652039325
1739209770.7144024;-38.13080360867914
1739209770.714406;-38.13080360867914
1739209770.7144094;-35.57807855764607
1739209770.714413;-38.13080360867914
1739209770.7144165;-38.13080360867914
1739209770.7144198;-38.13080360867914
1739209770.7144234;-38.13080360867914
1739209770.7144268;-38.13080360867914
1739209770.7144303;-38.13080360867914
1739209770.714434;-45.120503652039325
1739209770.7144372;-45.120503652039325
1739209770.7144408;-32.816014438256545
1739209770.7144442;-45.120503652039325
1739209770.7144477;-38.13080360867914
1739209770.714451;-38.13080360867914
1739209770.7144547;-45.120503652039325
1739209770.7144582;-45.120503652039325
1739209770.7144616;-45.120503652039325
1739209770.7144651;-38.13080360867914
1739209770.7144685;-38.13080360867914
1739209770.714472;-38.13080360867914
1739209770.7144754;-33.981070128970906
1739209770.714479;-32.816014438256545
1739209770.7144825;-38.13080360867914
1739209770.714486;-38.13080360867914
1739209770.7144895;-38.13080360867914
1739209770.7144928;-33.981070128970906
1739209770.7144964;-45.120503652039325
1739209770.7145;-33.981070128970906
1739209770.7145033;-45.120503652039325
1739209770.7145069;-32.81601443825658
1739209770.7145102;-35.57807855764607
1739209770.7145138;-35.57807855764607
1739209770.714517;-38.13080360867914
1739209770.7145207;-45.120503652039325
1739209770.7145243;-32.816014438256545
1739209770.7145276;-38.13080360867914
1739209770.7145312;-45.120503652039325
1739209770.7145345;-38.13080360867914
1739209770.714538;-38.13080360867914
1739209770.7145414;-33.981070128970906
1739209770.714545;-45.120503652039325
1739209770.7145486;-45.120503652039325
1739209770.714552;-32.816014438256545
1739209770.7145555;-35.57807855764607
1739209770.7145588;-38.13080360867914
1739209770.7145624;-32.816014438256545
1739209770.714566;-33.981070128970906
1739209770.7145693;-38.13080360867914
1739209770.714573;-38.13080360867914
1739209770.7145762;-35.57807855764607
1739209770.7145798;-38.13080360867914
1739209770.7145832;-38.13080360867914
1739209770.7145867;-45.120503652039325
1739209770.7145903;-45.120503652039325
1739209770.7145936;-45.120503652039325
1739209770.7145972;-38.13080360867914
1739209770.7146006;-45.120503652039325
1739209770.7146041;-45.120503652039325
1739209770.7146075;-38.13080360867914
1739209770.714611;-45.120503652039325
1739209770.7146146;-38.13080360867914
1739209770.714618;-33.981070128970906
1739209770.7146215;-45.120503652039325
1739209770.714625;-45.120503652039325
1739209770.7146285;-45.120503652039325
1739209770.714632;-45.120503652039325
1739209770.7146354;-38.13080360867914
1739209770.714639;-38.13080360867914
1739209770.7146423;-35.57807855764607
1739209770.7146459;-32.816014438256545
1739209770.7146492;-33.981070128970906
1739209770.7146528;-38.13080360867914
1739209770.7146564;-45.120503652039325
1739209770.7146597;-27.267205301931607
1739209770.7146633;-45.120503652039325
1739209770.7146666;-45.120503652039325
1739209770.7146702;-35.57807855764607
1739209770.7146735;-38.13080360867914
1739209770.714677;-38.13080360867914
1739209770.7146807;-38.13080360867914
1739209770.714684;-38.13080360867914
1739209770.7146876;-45.120503652039325
1739209770.714691;-45.120503652039325
1739209770.7146945;-38.13080360867914
1739209770.714698;-45.120503652039325
1739209770.7147014;-38.13080360867914
1739209770.714705;-45.120503652039325
1739209770.7147083;-45.120503652039325
1739209770.714712;-45.120503652039325
1739209770.7147152;-38.13080360867914
1739209770.7147188;-38.13080360867914
1739209770.7147224;-45.120503652039325
1739209770.7147257;-33.981070128970906
1739209770.7147293;-45.120503652039325
1739209770.7147326;-45.120503652039325
1739209770.7147362;-38.13080360867914
1739209770.7147396;-38.13080360867914
1739209770.7147431;-38.13080360867914
1739209770.7147467;-45.120503652039325
1739209770.71475;-45.120503652039325
1739209770.7147536;-38.13080360867914
1739209770.714757;-38.13080360867914
1739209770.7147605;-45.120503652039325
1739209770.714764;-45.120503652039325
1739209770.7147675;-38.13080360867914
1739209770.714771;-33.981070128970906
1739209770.7147744;-38.13080360867914
1739209770.714778;-45.120503652039325
1739209770.7147813;-45.120503652039325
1739209770.7147849;-33.981070128970906
1739209770.7147884;-28.992665084841942
1739209770.7147918;-38.13080360867914
1739209770.7147954;-38.13080360867914
1739209770.7147987;-45.120503652039325
1739209770.7148023;-38.13080360867914
1739209770.7148056;-33.981070128970906
1739209770.7148092;-45.120503652039325
1739209770.7148128;-45.120503652039325
1739209770.714816;-45.120503652039325
1739209770.7148197;-38.13080360867914
1739209770.714823;-38.13080360867914
1739209770.7148266;-45.120503652039325
1739209770.7148302;-45.120503652039325
1739209770.7148335;-38.13080360867914
1739209770.714837;-45.120503652039325
1739209770.7148404;-38.13080360867914
1739209770.714844;-29.438486411369333
1739209770.7148473;-38.13080360867914
1739209770.714851;-35.57807855764607
1739209770.7148545;-38.13080360867914
1739209770.7148578;-38.13080360867914
1739209770.7148614;-45.120503652039325
1739209770.7148647;-35.57807855764607
1739209770.7148683;-38.13080360867914
1739209770.7148716;-35.57807855764607
1739209770.7148752;-38.13080360867914
1739209770.7148788;-38.13080360867914
1739209770.7148821;-38.13080360867914
1739209770.7148857;-38.13080360867914
1739209770.714889;-45.120503652039325
1739209770.7148926;-45.120503652039325
1739209770.7148962;-45.120503652039325
1739209770.7148995;-33.981070128970956
1739209770.714903;-45.120503652039325
1739209770.7149065;-45.120503652039325
1739209770.71491;-45.120503652039325
1739209770.7149134;-38.13080360867914
1739209770.714917;-38.13080360867914
1739209770.7149205;-45.120503652039325
1739209770.7149239;-38.13080360867914
1739209770.7149274;-30.49652367304973
1739209770.7149308;-38.13080360867914
1739209770.7149343;-45.120503652039325
1739209770.7149377;-38.13080360867914
1739209770.7149413;-38.13080360867914
1739209770.7149448;-45.120503652039325
1739209770.7149482;-45.120503652039325
1739209770.7149518;-45.120503652039325
1739209770.714955;-35.57807855764607
1739209770.7149587;-38.13080360867914
1739209770.7149622;-38.13080360867914
1739209770.7149656;-35.57807855764607
1739209770.7149692;-32.816014438256545
1739209770.7149725;-33.981070128970906
1739209770.714976;-45.120503652039325
1739209770.7149794;-45.120503652039325
1739209770.714983;-45.120503652039325
1739209770.7149866;-38.13080360867914
1739209770.71499;-45.120503652039325
1739209770.7149935;-38.13080360867914
1739209770.7149968;-38.13080360867914
1739209770.7150004;-33.981070128970906
1739209770.715004;-45.120503652039325
1739209770.7150073;-38.13080360867914
1739209770.715011;-31.141103565318893
1739209770.7150142;-38.13080360867914
1739209770.7150178;-45.120503652039325
1739209770.7150211;-33.981070128970906
1739209770.7150247;-33.981070128970906
1739209770.7150283;-45.120503652039325
1739209770.7150316;-45.120503652039325
1739209770.7150352;-38.13080360867914
1739209770.7150385;-45.120503652039325
1739209770.715042;-38.13080360867914
1739209770.7150455;-38.13080360867914
1739209770.715049;-45.120503652039325
1739209770.7150526;-38.13080360867914
1739209770.715056;-38.13080360867914
1739209770.7150595;-38.13080360867914
1739209770.7150629;-35.57807855764607
1739209770.7150664;-38.13080360867914
1739209770.71507;-33.981070128970906
1739209770.7150733;-45.120503652039325
1739209770.715077;-38.13080360867914
1739209770.7150803;-35.57807855764607
1739209770.7150838;-38.13080360867914
1739209770.7150872;-38.13080360867914
1739209770.7150908;-35.57807855764607
1739209770.7150943;-45.120503652039325
1739209770.7150977;-45.120503652039325
1739209770.7151012;-38.13080360867914
1739209770.7151046;-45.120503652039325
1739209770.7151082;-32.816014438256545
1739209770.7151115;-35.57807855764607
1739209770.715115;-45.120503652039325
1739209770.7151186;-38.13080360867914
1739209770.715122;-35.57807855764607
1739209770.7151256;-33.981070128970906
1739209770.715129;-45.120503652039325
1739209770.7151325;-45.120503652039325
1739209770.715136;-45.120503652039325
1739209770.7151394;-38.13080360867914
1739209770.715143;-38.13080360867914
1739209770.7151463;-45.120503652039325
1739209770.7151499;-38.13080360867914
1739209770.7151532;-38.13080360867914
1739209770.7151568;-45.120503652039325
1739209770.7151604;-45.120503652039325
1739209770.7151637;-45.120503652039325
1739209770.7151673;-38.13080360867914
1739209770.7151706;-45.120503652039325
1739209770.7151742;-45.120503652039325
1739209770.7151775;-45.120503652039325
1739209770.715181;-38.13080360867914
1739209770.7151847;-45.120503652039325
1739209770.715188;-38.13080360867914
1739209770.7151916;-38.13080360867914
1739209770.715195;-45.120503652039325
1739209770.7151985;-38.13080360867914
1739209770.715202;-45.120503652039325
1739209770.7152054;-32.816014438256545
1739209770.715209;-33.981070128970906
1739209770.7152123;-38.13080360867914
1739209770.715216;-38.13080360867914
1739209770.7152193;-45.120503652039325
1739209770.7152228;-45.120503652039325
1739209770.7152264;-32.816014438256545
1739209770.7152297;-38.13080360867914
1739209770.7152333;-45.120503652039325
1739209770.7152367;-28.58837851428586
1739209770.7152402;-38.13080360867914
1739209770.7152436;-38.13080360867914
1739209770.7152472;-38.13080360867914
1739209770.7152507;-38.13080360867914
1739209770.715254;-45.120503652039325
1739209770.7152576;-45.120503652039325
1739209770.715261;-45.120503652039325
1739209770.7152646;-31.141103565318915
1739209770.7152681;-38.13080360867914
1739209770.7152715;-38.13080360867914
1739209770.715275;-38.13080360867914
1739209770.7152784;-38.13080360867914
1739209770.715282;-45.120503652039325
1739209770.7152853;-45.120503652039325
1739209770.7152889;-32.816014438256545
1739209770.7152925;-38.13080360867914
1739209770.7152958;-45.120503652039325
1739209770.7152994;-38.13080360867914
1739209770.7153027;-35.57807855764607
1739209770.7153063;-38.13080360867914
1739209770.7153096;-45.120503652039325
1739209770.7153132;-38.13080360867914
1739209770.7153168;-35.57807855764607
1739209770.71532;-31.141103565318915
1739209770.7153237;-38.13080360867914
1739209770.715327;-45.120503652039325
1739209770.7153306;-38.13080360867914
1739209770.7153342;-38.13080360867914
1739209770.7153375;-45.120503652039325
1739209770.715341;-45.120503652039325
1739209770.7153444;-32.816014438256545
1739209770.715348;-30.49652367304973
1739209770.7153513;-45.120503652039325
1739209770.715355;-33.981070128970906
1739209770.7153585;-35.57807855764607
1739209770.7153618;-38.13080360867914
1739209770.7153654;-45.120503652039325
1739209770.7153687;-45.120503652039325
1739209770.7153723;-45.120503652039325
1739209770.7153757;-33.981070128970906
1739209770.7153792;-33.981070128970906
1739209770.7153828;-35.57807855764607
1739209770.7153862;-45.120503652039325
1739209770.7153897;-45.120503652039325
1739209770.715393;-45.120503652039325
1739209770.7153966;-45.120503652039325
1739209770.7154002;-45.120503652039325
1739209770.7154036;-45.120503652039325
1739209770.7154071;-38.13080360867914
1739209770.7154105;-38.13080360867914
1739209770.715414;-45.120503652039325
1739209770.7154174;-38.13080360867914
1739209770.715421;-45.120503652039325
1739209770.7154245;-45.120503652039325
1739209770.7154279;-45.120503652039325
1739209770.7154315;-45.120503652039325
1739209770.7154348;-38.13080360867914
1739209770.7154384;-45.120503652039325
1739209770.7154417;-45.120503652039325
1739209770.7154453;-45.120503652039325
1739209770.7154489;-32.816014438256545
1739209770.7154522;-38.13080360867914
1739209770.7154558;-45.120503652039325
1739209770.715459;-33.981070128970906
1739209770.7154627;-38.13080360867914
1739209770.7154663;-45.120503652039325
1739209770.7154696;-38.13080360867914
1739209770.7154732;-38.13080360867914
1739209770.7154765;-45.120503652039325
1739209770.71548;-45.120503652039325
1739209770.7154834;-45.120503652039325
1739209770.715487;-45.120503652039325
1739209770.7154906;-45.120503652039325
1739209770.715494;-38.13080360867914
1739209770.7154975;-45.120503652039325
1739209770.7155008;-45.120503652039325
1739209770.7155044;-38.13080360867914
1739209770.7155077;-45.120503652039325
1739209770.7155113;-45.120503652039325
1739209770.715515;-45.120503652039325
1739209770.7155182;-32.816014438256545
1739209770.7155218;-38.13080360867914
1739209770.7155252;-45.120503652039325
1739209770.7155287;-45.120503652039325
1739209770.7155323;-38.13080360867914
1739209770.7155356;-35.57807855764607
1739209770.7155392;-45.120503652039325
1739209770.7155426;-38.13080360867914
1739209770.7155461;-45.120503652039325
1739209770.7155495;-45.120503652039325
1739209770.715553;-38.13080360867914
1739209770.7155592;-45.120503652039325
1739209770.7155654;-45.120503652039325
1739209770.7155716;-45.120503652039325
1739209770.7155778;-35.57807855764607
1739209770.715584;-38.13080360867914
1739209770.7155902;-38.13080360867914
1739209770.7155964;-38.13080360867914
1739209770.7156026;-35.57807855764607
1739209770.7156088;-38.13080360867914
1739209770.715615;-35.57807855764607
1739209770.7156212;-45.120503652039325
1739209770.7156274;-38.13080360867914
1739209770.7156336;-45.120503652039325
1739209770.7156398;-32.816014438256545
1739209770.7156458;-33.981070128970906
1739209770.715652;-38.13080360867914
1739209770.7156582;-38.13080360867914
1739209770.7156644;-45.120503652039325
1739209770.7156706;-45.120503652039325
1739209770.7156768;-45.120503652039325
1739209770.715683;-38.13080360867914
1739209770.7156892;-38.13080360867914
1739209770.7156954;-45.120503652039325
1739209770.7157016;-35.57807855764607
1739209770.7157078;-45.120503652039325
1739209770.715714;-45.120503652039325
1739209770.7157202;-45.120503652039325
1739209770.7157264;-38.13080360867914
1739209770.7157326;-45.120503652039325
1739209770.7157388;-27.8777449560314
1739209770.715745;-30.49652367304973
1739209770.7157512;-45.120503652039325
1739209770.7157574;-45.120503652039325
1739209770.7157636;-33.981070128970906
1739209770.7157698;-33.981070128970906
1739209770.715776;-45.120503652039325
1739209770.7157822;-38.13080360867914
1739209770.7157884;-33.981070128970956
1739209770.7157946;-33.981070128970956
1739209770.7158008;-38.13080360867914
1739209770.715807;-38.13080360867914
1739209770.7158132;-45.120503652039325
1739209770.7158191;-45.120503652039325
1739209770.7158253;-38.13080360867914
1739209770.7158315;-38.13080360867914
1739209770.7158377;-45.120503652039325
1739209770.715844;-45.120503652039325
1739209770.71585;-35.57807855764607
1739209770.7158563;-38.13080360867914
1739209770.7158625;-45.120503652039325
1739209770.7158687;-35.57807855764607
1739209770.715875;-32.816014438256545
1739209770.715881;-45.120503652039325
1739209770.7158873;-33.981070128970906
1739209770.7158935;-32.816014438256545
1739209770.7158997;-45.120503652039325
1739209770.715906;-45.120503652039325
1739209770.715912;-38.13080360867914
1739209770.7159183;-45.120503652039325
1739209770.7159245;-45.120503652039325
1739209770.7159307;-45.120503652039325
1739209770.715937;-45.120503652039325
1739209770.715943;-45.120503652039325
1739209770.7159493;-38.13080360867914
1739209770.7159555;-38.13080360867914
1739209770.7159617;-38.13080360867914
1739209770.715968;-38.13080360867914
1739209770.715974;-38.13080360867914
1739209770.7159803;-45.120503652039325
1739209770.7159865;-38.13080360867914
1739209770.7159927;-38.13080360867914
1739209770.7159986;-45.120503652039325
1739209770.7160048;-38.13080360867914
1739209770.716011;-35.57807855764607
1739209770.7160172;-45.120503652039325
1739209770.7160234;-38.13080360867914
1739209770.7160296;-45.120503652039325
1739209770.7160358;-38.13080360867914
1739209770.716042;-38.13080360867914
1739209770.7160482;-45.120503652039325
1739209770.7160544;-45.120503652039325
1739209770.7160606;-33.981070128970906
1739209770.7160668;-33.981070128970906
1739209770.716073;-38.13080360867914
1739209770.7160792;-38.13080360867914
1739209770.7160854;-38.13080360867914
1739209770.7160916;-45.120503652039325
1739209770.7160978;-45.120503652039325
1739209770.716104;-38.13080360867914
1739209770.7161102;-33.981070128970906
1739209770.7161164;-38.13080360867914
1739209770.7161226;-38.13080360867914
1739209770.7161288;-45.120503652039325
1739209770.716135;-38.13080360867914
1739209770.7161412;-45.120503652039325
1739209770.7161474;-45.120503652039325
1739209770.7161536;-45.120503652039325
1739209770.7161598;-45.120503652039325
1739209770.716166;-45.120503652039325
1739209770.716172;-45.120503652039325
1739209770.7161782;-45.120503652039325
1739209770.7161844;-45.120503652039325
1739209770.7161906;-38.13080360867914
1739209770.7161968;-35.57807855764607
1739209770.716203;-38.13080360867914
1739209770.7162092;-38.13080360867914
1739209770.7162154;-35.57807855764607
1739209770.7162216;-33.981070128970906
1739209770.7162278;-38.13080360867914
1739209770.716234;-45.120503652039325
1739209770.7162402;-45.120503652039325
1739209770.7162464;-38.13080360867914
1739209770.7162526;-45.120503652039325
1739209770.7162588;-45.120503652039325
1739209770.716265;-45.120503652039325
1739209770.7162712;-38.13080360867914
1739209770.7162774;-38.13080360867914
1739209770.7162836;-45.120503652039325
1739209770.7162898;-38.13080360867914
1739209770.716296;-38.13080360867914
1739209770.7163022;-38.13080360867914
1739209770.7163084;-45.120503652039325
1739209770.7163146;-38.13080360867914
1739209770.7163208;-38.13080360867914
1739209770.716327;-38.13080360867914
1739209770.7163332;-45.120503652039325
1739209770.7163393;-38.13080360867914
1739209770.7163453;-33.981070128970906
1739209770.7163515;-38.13080360867914
1739209770.7163577;-32.816014438256545
1739209770.716364;-38.13080360867914
1739209770.71637;-45.120503652039325
1739209770.7163763;-45.120503652039325
1739209770.7163825;-32.816014438256545
1739209770.7163887;-38.13080360867914
1739209770.716395;-38.13080360867914
1739209770.716401;-35.57807855764607
1739209770.7164073;-35.57807855764607
1739209770.7164135;-38.13080360867914
1739209770.7164197;-45.120503652039325
1739209770.716426;-38.13080360867914
1739209770.716432;-45.120503652039325
1739209770.7164383;-32.816014438256545
1739209770.7164445;-30.49652367304973
1739209770.7164507;-45.120503652039325
1739209770.716457;-35.57807855764607
1739209770.716463;-38.13080360867914
1739209770.7164693;-38.13080360867914
1739209770.7164755;-45.120503652039325
1739209770.7164817;-45.120503652039325
1739209770.716488;-38.13080360867914
1739209770.716494;-45.120503652039325
1739209770.7165003;-38.13080360867914
1739209770.7165065;-38.13080360867914
1739209770.7165127;-45.120503652039325
1739209770.7165189;-45.120503652039325
1739209770.7165248;-38.13080360867914
1739209770.716531;-35.57807855764607
1739209770.7165372;-28.992665084841942
1739209770.7165434;-45.120503652039325
1739209770.7165496;-45.120503652039325
1739209770.7165558;-32.816014438256545
1739209770.716562;-38.13080360867914
1739209770.7165682;-45.120503652039325
1739209770.7165744;-38.13080360867914
1739209770.7165806;-45.120503652039325
1739209770.7165868;-38.13080360867914
1739209770.716593;-28.58837851428586
1739209770.7165992;-38.13080360867914
1739209770.7166054;-35.57807855764607
1739209770.7166116;-35.57807855764607
1739209770.7166178;-38.13080360867914
1739209770.716624;-45.120503652039325
1739209770.7166302;-35.57807855764607
1739209770.7166364;-38.13080360867914
1739209770.7166426;-45.120503652039325
1739209770.7166488;-45.120503652039325
1739209770.716655;-45.120503652039325
1739209770.7166612;-38.13080360867914
1739209770.7166674;-38.13080360867914
1739209770.7166736;-45.120503652039325
1739209770.7166798;-38.13080360867914
1739209770.716686;-38.13080360867914
1739209770.7166922;-45.120503652039325
1739209770.7166982;-35.57807855764607
1739209770.7167044;-38.13080360867914
1739209770.7167106;-45.120503652039325
1739209770.7167168;-38.13080360867914
1739209770.716723;-33.981070128970906
1739209770.7167292;-45.120503652039325
1739209770.7167354;-45.120503652039325
1739209770.7167416;-33.981070128970906
1739209770.7167478;-45.120503652039325
1739209770.716754;-45.120503652039325
1739209770.7167602;-38.13080360867914
1739209770.7167664;-38.13080360867914
1739209770.7167726;-45.120503652039325
1739209770.7167788;-38.13080360867914
1739209770.716785;-45.120503652039325
1739209770.7167912;-45.120503652039325
1739209770.7167974;-38.13080360867914
1739209770.7168036;-38.13080360867914
1739209770.7168097;-38.13080360867914
1739209770.716816;-35.57807855764607
1739209770.7168221;-38.13080360867914
1739209770.7168283;-45.120503652039325
1739209770.7168345;-45.120503652039325
1739209770.7168407;-38.13080360867914
1739209770.716847;-38.13080360867914
1739209770.7168531;-45.120503652039325
1739209770.7168593;-38.13080360867914
1739209770.7168655;-45.120503652039325
1739209770.7168717;-33.981070128970906
1739209770.7168777;-45.120503652039325
1739209770.716884;-38.13080360867914
1739209770.71689;-33.981070128970906
1739209770.7168963;-45.120503652039325
1739209770.7169025;-45.120503652039325
1739209770.7169087;-38.13080360867914
1739209770.716915;-32.816014438256545
1739209770.716921;-45.120503652039325
1739209770.7169273;-45.120503652039325
1739209770.7169335;-38.13080360867914
1739209770.7169397;-35.57807855764607
1739209770.716946;-33.981070128970906
1739209770.716952;-45.120503652039325
1739209770.7169583;-38.13080360867914
1739209770.7169645;-32.816014438256545
1739209770.7169707;-31.141103565318915
1739209770.716977;-45.120503652039325
1739209770.716983;-38.13080360867914
1739209770.7169893;-38.13080360867914
1739209770.7169955;-33.981070128970906
1739209770.7170017;-45.120503652039325
1739209770.7170079;-45.120503652039325
1739209770.717014;-45.120503652039325
1739209770.7170203;-45.120503652039325
1739209770.7170265;-38.13080360867914
1739209770.7170327;-45.120503652039325
1739209770.7170389;-45.120503652039325
1739209770.717045;-32.81601443825658
1739209770.717051;-45.120503652039325
1739209770.7170572;-45.120503652039325
1739209770.7170634;-45.120503652039325
1739209770.7170696;-38.13080360867914
1739209770.7170758;-38.13080360867914
1739209770.717082;-45.120503652039325
1739209770.7170882;-35.57807855764607
1739209770.7170944;-31.141103565318915
1739209770.7171006;-45.120503652039325
1739209770.7171068;-38.13080360867914
1739209770.717113;-45.120503652039325
1739209770.7171192;-33.981070128970906
1739209770.7171254;-45.120503652039325
1739209770.7171316;-33.981070128970906
1739209770.7171378;-45.120503652039325
1739209770.717144;-45.120503652039325
1739209770.7171502;-45.120503652039325
1739209770.7171564;-38.13080360867914
1739209770.7171626;-45.120503652039325
1739209770.7171688;-45.120503652039325
1739209770.717175;-38.13080360867914
1739209770.7171812;-38.13080360867914
1739209770.7171874;-45.120503652039325
1739209770.7171936;-45.120503652039325
1739209770.7171998;-45.120503652039325
1739209770.717206;-45.120503652039325
1739209770.7172122;-45.120503652039325
1739209770.7172184;-45.120503652039325
1739209770.7172246;-45.120503652039325
1739209770.7172306;-38.13080360867914
1739209770.7172368;-45.120503652039325
1739209770.717243;-28.992665084841942
1739209770.7172492;-38.13080360867914
1739209770.7172554;-45.120503652039325
1739209770.7172616;-38.13080360867914
1739209770.7172678;-38.13080360867914
1739209770.717274;-45.120503652039325
1739209770.7172801;-38.13080360867914
1739209770.7172863;-45.120503652039325
1739209770.7172925;-29.438486411369347
1739209770.7172987;-38.13080360867914
1739209770.717305;-38.13080360867914
1739209770.7173111;-45.120503652039325
1739209770.7173173;-45.120503652039325
1739209770.7173235;-45.120503652039325
1739209770.7173297;-45.120503652039325
1739209770.717336;-45.120503652039325
1739209770.7173421;-38.13080360867914
1739209770.7173483;-45.120503652039325
1739209770.7173545;-38.13080360867914
1739209770.7173607;-45.120503652039325
1739209770.717367;-38.13080360867914
1739209770.7173731;-45.120503652039325
1739209770.7173793;-45.120503652039325
1739209770.7173855;-45.120503652039325
1739209770.7173917;-38.13080360867914
1739209770.717398;-35.57807855764607
1739209770.717404;-45.120503652039325
1739209770.71741;-38.13080360867914
1739209770.7174163;-33.981070128970906
1739209770.7174225;-35.57807855764607
1739209770.7174287;-38.13080360867914
1739209770.717435;-32.816014438256545
1739209770.717441;-38.13080360867914
1739209770.7174473;-45.120503652039325
1739209770.7174535;-45.120503652039325
1739209770.7174597;-35.57807855764607
1739209770.7174659;-38.13080360867914
1739209770.717472;-45.120503652039325
1739209770.7174783;-45.120503652039325
1739209770.7174845;-38.13080360867914
1739209770.7174907;-38.13080360867914
1739209770.7174969;-45.120503652039325
1739209770.717503;-38.13080360867914
1739209770.7175093;-38.13080360867914
1739209770.7175155;-45.120503652039325
1739209770.7175217;-45.120503652039325
1739209770.7175279;-38.13080360867914
1739209770.717534;-38.13080360867914
1739209770.7175403;-33.981070128970906
1739209770.7175465;-32.816014438256545
1739209770.7175527;-38.13080360867914
1739209770.7175589;-35.57807855764607
1739209770.717565;-38.13080360867914
1739209770.7175713;-38.13080360867914
1739209770.7175775;-45.120503652039325
1739209770.7175834;-38.13080360867914
1739209770.7175896;-45.120503652039325
1739209770.7175958;-38.13080360867914
1739209770.717602;-45.120503652039325
1739209770.7176082;-38.13080360867914
1739209770.7176144;-35.57807855764607
1739209770.7176206;-45.120503652039325
1739209770.7176268;-45.120503652039325
1739209770.717633;-32.816014438256545
1739209770.7176392;-33.981070128970906
1739209770.7176454;-45.120503652039325
1739209770.7176516;-38.13080360867914
1739209770.7176578;-45.120503652039325
1739209770.717664;-38.13080360867914
1739209770.7176702;-32.816014438256545
1739209770.7176764;-38.13080360867914
1739209770.7176826;-45.120503652039325
1739209770.7176888;-38.13080360867914
1739209770.717695;-32.816014438256545
1739209770.7177012;-38.13080360867914
1739209770.7177074;-45.120503652039325
1739209770.7177136;-45.120503652039325
1739209770.7177198;-45.120503652039325
1739209770.717726;-45.120503652039325
1739209770.7177322;-45.120503652039325
1739209770.7177384;-45.120503652039325
1739209770.7177446;-45.120503652039325
1739209770.7177508;-45.120503652039325
1739209770.7177567;-45.120503652039325
1739209770.717763;-38.13080360867914
1739209770.7177691;-45.120503652039325
1739209770.7177753;-45.120503652039325
1739209770.7177815;-45.120503652039325
1739209770.7177877;-38.13080360867914
1739209770.717794;-26.487275050834715
1739209770.7178001;-35.57807855764607
1739209770.7178063;-45.120503652039325
1739209770.7178125;-38.13080360867914
1739209770.7178187;-35.57807855764607
