CAN Message; 0x39:087a16228a70f406
1739209713.5729067;-45.120503652039325
1739209713.5729103;-45.120503652039325
1739209713.572914;-45.120503652039325
1739209713.5729175;-38.13080360867914
1739209713.572921;-45.120503652039325
1739209713.5729246;-33.981070128970906
1739209713.5680618;-35.57807855764607
1739209713.5680685;-35.57807855764607
1739209713.5680754;-45.120503652039325
1739209713.568082;-38.13080360867914
1739209713.5680888;-38.13080360867914
1739209713.5680957;-38.13080360867914
1739209713.5681024;-35.57807855764607
1739209713.568109;-32.816014438256545
1739209713.568116;-45.120503652039325
1739209713.5681226;-45.120503652039325
1739209713.5681295;-38.13080360867914
1739209713.5681362;-45.120503652039325
1739209713.568143;-38.13080360867914
1739209713.5681498;-38.13080360867914
1739209713.5681565;-30.49652367304973
1739209713.5681634;-30.49652367304973
1739209713.56817;-45.120503652039325
1739209713.5681767;-38.13080360867914
1739209713.5681837;-38.13080360867914
1739209713.5681903;-45.120503652039325
1739209713.568197;-45.120503652039325
1739209713.568204;-31.141103565318893
1739209713.5682106;-45.120503652039325
1739209713.5682175;-45.120503652039325
1739209713.5682242;-45.120503652039325
1739209713.5682309;-45.120503652039325
1739209713.5682378;-45.120503652039325
1739209713.5682445;-38.13080360867914
1739209713.5682511;-38.13080360867914
1739209713.568258;-38.13080360867914
1739209713.5682647;-38.13080360867914
1739209713.5682716;-38.13080360867914
1739209713.5682783;-38.13080360867914
1739209713.568285;-45.120503652039325
1739209713.568292;-45.120503652039325
1739209713.5682986;-45.120503652039325
1739209713.5683055;-38.13080360867914
1739209713.5683122;-45.120503652039325
1739209713.5683188;-38.13080360867914
1739209713.5683258;-38.13080360867914
1739209713.5683324;-38.13080360867914
1739209713.568339;-38.13080360867914
1739209713.568346;-45.120503652039325
1739209713.5683527;-32.816014438256545
1739209713.5683596;-45.120503652039325
1739209713.5683663;-45.120503652039325
1739209713.568373;-38.13080360867914
1739209713.5683799;-33.981070128970906
1739209713.5683866;-33.981070128970906
1739209713.5683935;-45.120503652039325
1739209713.5684001;-45.120503652039325
1739209713.5684068;-32.816014438256545
1739209713.5684137;-38.13080360867914
1739209713.5684204;-45.120503652039325
1739209713.568427;-38.13080360867914
1739209713.568434;-45.120503652039325
1739209713.5684407;-45.120503652039325
1739209713.5684476;-45.120503652039325
1739209713.5684543;-38.13080360867914
1739209713.568461;-38.13080360867914
1739209713.5684679;-45.120503652039325
1739209713.5684745;-45.120503652039325
1739209713.5684814;-38.13080360867914
1739209713.5684881;-38.13080360867914
1739209713.5684948;-45.120503652039325
1739209713.5685017;-45.120503652039325
1739209713.5685084;-38.13080360867914
1739209713.568515;-32.816014438256545
1739209713.568522;-45.120503652039325
1739209713.5685287;-45.120503652039325
1739209713.5685356;-38.13080360867914
1739209713.5685422;-33.981070128970906
1739209713.568549;-31.141103565318915
1739209713.5685558;-45.120503652039325
1739209713.5685625;-45.120503652039325
1739209713.5685692;-38.13080360867914
1739209713.568576;-38.13080360867914
1739209713.5685828;-45.120503652039325
1739209713.5685897;-45.120503652039325
1739209713.5685964;-38.13080360867914
1739209713.568603;-38.13080360867914
1739209713.56861;-38.13080360867914
1739209713.5686166;-45.120503652039325
1739209713.5686235;-45.120503652039325
1739209713.5686302;-33.981070128970906
1739209713.568637;-38.13080360867914
1739209713.5686438;-35.57807855764607
1739209713.5686505;-38.13080360867914
1739209713.5686572;-33.981070128970906
1739209713.568664;-38.13080360867914
1739209713.5686707;-38.13080360867914
1739209713.5686777;-33.981070128970906
1739209713.5686843;-33.981070128970906
1739209713.568691;-38.13080360867914
1739209713.568698;-38.13080360867914
1739209713.5687046;-45.120503652039325
1739209713.5687115;-38.13080360867914
1739209713.5687182;-38.13080360867914
1739209713.5687249;-45.120503652039325
1739209713.5687318;-45.120503652039325
1739209713.5687385;-38.13080360867914
1739209713.5687451;-35.57807855764607
1739209713.568752;-45.120503652039325
1739209713.5687587;-38.13080360867914
1739209713.5687656;-33.981070128970906
1739209713.5687723;-45.120503652039325
1739209713.568779;-38.13080360867914
1739209713.568786;-45.120503652039325
1739209713.5687926;-33.981070128970906
1739209713.5687993;-38.13080360867914
1739209713.5688062;-45.120503652039325
1739209713.5688128;-33.981070128970906
1739209713.5688198;-30.49652367304973
1739209713.5688264;-45.120503652039325
1739209713.568833;-38.13080360867914
1739209713.56884;-38.13080360867914
1739209713.5688467;-32.816014438256545
1739209713.5688536;-33.981070128970906
1739209713.5688603;-45.120503652039325
1739209713.568867;-45.120503652039325
1739209713.568874;-28.992665084841942
1739209713.5688806;-38.13080360867914
1739209713.5688872;-38.13080360867914
1739209713.5688941;-38.13080360867914
1739209713.5689008;-38.13080360867914
1739209713.5689077;-45.120503652039325
1739209713.5689144;-45.120503652039325
1739209713.568921;-45.120503652039325
1739209713.568928;-38.13080360867914
1739209713.5689347;-38.13080360867914
1739209713.5689416;-38.13080360867914
1739209713.5689483;-38.13080360867914
1739209713.568955;-38.13080360867914
1739209713.5689619;-45.120503652039325
1739209713.5689685;-38.13080360867914
1739209713.5689752;-38.13080360867914
1739209713.5689821;-38.13080360867914
1739209713.5689888;-38.13080360867914
1739209713.5689957;-38.13080360867914
1739209713.5690024;-38.13080360867914
1739209713.569009;-38.13080360867914
1739209713.569016;-38.13080360867914
1739209713.5690227;-38.13080360867914
1739209713.5690296;-35.57807855764607
1739209713.5690362;-38.13080360867914
1739209713.569043;-45.120503652039325
1739209713.5690498;-45.120503652039325
1739209713.5690565;-45.120503652039325
1739209713.5690632;-45.120503652039325
1739209713.56907;-38.13080360867914
1739209713.5690768;-38.13080360867914
1739209713.5690837;-45.120503652039325
1739209713.5690904;-38.13080360867914
1739209713.569097;-45.120503652039325
1739209713.569104;-45.120503652039325
1739209713.5691106;-38.13080360867914
1739209713.5691173;-38.13080360867914
1739209713.5691242;-45.120503652039325
1739209713.569131;-38.13080360867914
1739209713.5691378;-35.57807855764607
1739209713.5691445;-38.13080360867914
1739209713.5691512;-38.13080360867914
1739209713.569158;-33.981070128970906
1739209713.5691648;-35.57807855764607
1739209713.5691717;-38.13080360867914
1739209713.5691783;-45.120503652039325
1739209713.569185;-38.13080360867914
1739209713.569192;-32.816014438256545
1739209713.5691986;-38.13080360867914
1739209713.5692053;-45.120503652039325
1739209713.5692122;-45.120503652039325
1739209713.5692189;-38.13080360867914
1739209713.5692258;-38.13080360867914
1739209713.5692325;-45.120503652039325
1739209713.5692391;-45.120503652039325
1739209713.569246;-38.13080360867914
1739209713.5692527;-38.13080360867914
1739209713.5692596;-35.57807855764607
1739209713.5692663;-35.57807855764607
1739209713.569273;-38.13080360867914
1739209713.56928;-38.13080360867914
1739209713.5692866;-38.13080360867914
1739209713.5692933;-38.13080360867914
1739209713.5693002;-38.13080360867914
1739209713.5693069;-45.120503652039325
1739209713.5693138;-45.120503652039325
1739209713.5693204;-38.13080360867914
1739209713.569327;-35.57807855764607
1739209713.569334;-45.120503652039325
1739209713.5693407;-45.120503652039325
1739209713.5693474;-45.120503652039325
1739209713.5693543;-38.13080360867914
1739209713.569361;-38.13080360867914
1739209713.569368;-45.120503652039325
1739209713.5693746;-38.13080360867914
1739209713.5693812;-38.13080360867914
1739209713.5693882;-45.120503652039325
1739209713.5693948;-33.981070128970906
1739209713.5694017;-45.120503652039325
1739209713.5694084;-38.13080360867914
1739209713.569415;-38.13080360867914
1739209713.569422;-38.13080360867914
1739209713.5694287;-45.120503652039325
1739209713.5694354;-45.120503652039325
1739209713.5694423;-45.120503652039325
1739209713.569449;-45.120503652039325
1739209713.5694559;-38.13080360867914
1739209713.5694625;-35.57807855764607
1739209713.5694692;-45.120503652039325
1739209713.5694761;-33.981070128970956
1739209713.5694828;-45.120503652039325
1739209713.5694897;-45.120503652039325
1739209713.5694964;-38.13080360867914
1739209713.569503;-45.120503652039325
1739209713.56951;-38.13080360867914
1739209713.5695167;-38.13080360867914
1739209713.5695233;-33.981070128970906
1739209713.5695302;-27.8777449560314
1739209713.569537;-32.816014438256545
1739209713.5695438;-38.13080360867914
1739209713.5695505;-35.57807855764607
1739209713.5695572;-29.438486411369333
1739209713.569564;-38.13080360867914
1739209713.5695708;-45.120503652039325
1739209713.5695777;-38.13080360867914
1739209713.5695844;-45.120503652039325
1739209713.569591;-45.120503652039325
1739209713.569598;-45.120503652039325
1739209713.5696046;-38.13080360867914
1739209713.5696113;-45.120503652039325
1739209713.5696182;-38.13080360867914
1739209713.569625;-45.120503652039325
1739209713.5696318;-35.57807855764607
1739209713.5696385;-38.13080360867914
1739209713.5696452;-45.120503652039325
1739209713.569652;-35.57807855764607
1739209713.5696588;-45.120503652039325
1739209713.5696654;-45.120503652039325
1739209713.5696723;-45.120503652039325
1739209713.569679;-35.57807855764607
1739209713.569686;-45.120503652039325
1739209713.5696926;-28.992665084841942
1739209713.5696993;-31.141103565318915
1739209713.5697062;-35.57807855764607
1739209713.5697129;-45.120503652039325
1739209713.5697198;-45.120503652039325
1739209713.5697265;-33.981070128970906
1739209713.5697331;-38.13080360867914
1739209713.56974;-38.13080360867914
1739209713.5697467;-38.13080360867914
1739209713.5697534;-45.120503652039325
1739209713.5697603;-45.120503652039325
1739209713.569767;-45.120503652039325
1739209713.569774;-38.13080360867914
1739209713.5697806;-38.13080360867914
1739209713.5697873;-45.120503652039325
1739209713.5697942;-38.13080360867914
1739209713.5698009;-38.13080360867914
1739209713.5698078;-45.120503652039325
1739209713.5698144;-45.120503652039325
1739209713.5698211;-45.120503652039325
1739209713.569828;-45.120503652039325
1739209713.5698347;-45.120503652039325
1739209713.5698414;-38.13080360867914
1739209713.5698483;-35.57807855764607
1739209713.569855;-32.816014438256545
1739209713.569862;-38.13080360867914
1739209713.5698686;-38.13080360867914
1739209713.5698752;-45.120503652039325
1739209713.5698822;-33.981070128970906
1739209713.5698888;-31.141103565318915
1739209713.5698957;-38.13080360867914
1739209713.5699024;-38.13080360867914
1739209713.569909;-45.120503652039325
1739209713.569916;-38.13080360867914
1739209713.5699227;-35.57807855764607
1739209713.5699294;-45.120503652039325
1739209713.5699363;-38.13080360867914
1739209713.569943;-45.120503652039325
1739209713.5699499;-35.57807855764607
1739209713.5699565;-38.13080360867914
1739209713.5699632;-38.13080360867914
1739209713.5699701;-38.13080360867914
1739209713.5699768;-38.13080360867914
1739209713.5699835;-38.13080360867914
1739209713.5699904;-45.120503652039325
1739209713.569997;-45.120503652039325
1739209713.570004;-38.13080360867914
1739209713.5700107;-38.13080360867914
1739209713.5700173;-38.13080360867914
1739209713.5700243;-33.981070128970906
1739209713.570031;-35.57807855764607
1739209713.5700378;-38.13080360867914
1739209713.5700445;-45.120503652039325
1739209713.5700512;-35.57807855764607
1739209713.570058;-35.57807855764607
1739209713.5700648;-38.13080360867914
1739209713.5700715;-45.120503652039325
1739209713.5700784;-38.13080360867914
1739209713.570085;-33.981070128970906
1739209713.570092;-38.13080360867914
1739209713.5700986;-38.13080360867914
1739209713.5701053;-45.120503652039325
1739209713.5701122;-45.120503652039325
1739209713.570119;-45.120503652039325
1739209713.5701258;-45.120503652039325
1739209713.5701325;-33.981070128970906
1739209713.5701392;-38.13080360867914
1739209713.570146;-45.120503652039325
1739209713.5701528;-45.120503652039325
1739209713.5701594;-38.13080360867914
1739209713.5701663;-35.57807855764607
1739209713.570173;-38.13080360867914
1739209713.57018;-45.120503652039325
1739209713.5701866;-33.981070128970906
1739209713.5701933;-35.57807855764607
1739209713.5702002;-38.13080360867914
1739209713.5702069;-45.120503652039325
1739209713.5702138;-45.120503652039325
1739209713.5702205;-38.13080360867914
1739209713.5702271;-45.120503652039325
1739209713.570234;-45.120503652039325
1739209713.5702407;-45.120503652039325
1739209713.5702474;-45.120503652039325
1739209713.5702543;-45.120503652039325
1739209713.570261;-45.120503652039325
1739209713.570268;-38.13080360867914
1739209713.5702746;-38.13080360867914
1739209713.5702813;-38.13080360867914
1739209713.5702882;-45.120503652039325
1739209713.5702949;-27.267205301931607
1739209713.5703015;-32.816014438256545
1739209713.5703084;-38.13080360867914
1739209713.5703151;-38.13080360867914
1739209713.570322;-33.981070128970906
1739209713.5703287;-32.816014438256545
1739209713.5703354;-38.13080360867914
1739209713.5703423;-45.120503652039325
1739209713.570349;-33.981070128970906
1739209713.570356;-35.57807855764607
1739209713.5703626;-45.120503652039325
1739209713.5703692;-38.13080360867914
1739209713.5703762;-38.13080360867914
1739209713.5703828;-35.57807855764607
1739209713.5703895;-38.13080360867914
1739209713.5703964;-38.13080360867914
1739209713.570403;-45.120503652039325
1739209713.57041;-45.120503652039325
1739209713.5704167;-38.13080360867914
1739209713.5704234;-35.57807855764607
1739209713.5704303;-45.120503652039325
1739209713.570437;-45.120503652039325
1739209713.5704439;-38.13080360867914
1739209713.5704505;-45.120503652039325
1739209713.5704572;-32.816014438256545
1739209713.5704641;-30.49652367304973
1739209713.5704708;-45.120503652039325
1739209713.5704775;-45.120503652039325
1739209713.5704844;-38.13080360867914
1739209713.570491;-38.13080360867914
1739209713.570498;-45.120503652039325
1739209713.5705047;-38.13080360867914
1739209713.5705113;-38.13080360867914
1739209713.5705183;-45.120503652039325
1739209713.570525;-33.981070128970906
1739209713.5705316;-45.120503652039325
1739209713.5705385;-45.120503652039325
1739209713.5705452;-35.57807855764607
1739209713.570552;-45.120503652039325
1739209713.5705588;-38.13080360867914
1739209713.5705655;-45.120503652039325
1739209713.5705724;-38.13080360867914
1739209713.570579;-38.13080360867914
1739209713.570586;-45.120503652039325
1739209713.5705926;-45.120503652039325
1739209713.5705993;-45.120503652039325
1739209713.5706062;-33.981070128970906
1739209713.570613;-38.13080360867914
1739209713.5706196;-33.981070128970906
1739209713.5706265;-30.49652367304973
1739209713.5706332;-45.120503652039325
1739209713.57064;-45.120503652039325
1739209713.5706468;-45.120503652039325
1739209713.5742912;-45.120503652039325
1739209713.574297;-38.13080360867914
1739209713.5743024;-35.57807855764607
1739209713.5743082;-38.13080360867914
1739209713.5743139;-45.120503652039325
1739209713.5743196;-38.13080360867914
1739209713.574325;-38.13080360867914
1739209713.5743308;-33.981070128970906
1739209713.5743365;-45.120503652039325
1739209713.5743423;-38.13080360867914
1739209713.5743477;-32.816014438256545
1739209713.5743535;-38.13080360867914
1739209713.5743592;-45.120503652039325
1739209713.574365;-45.120503652039325
1739209713.5743706;-45.120503652039325
1739209713.574376;-38.13080360867914
1739209713.5743818;-38.13080360867914
1739209713.5743876;-38.13080360867914
1739209713.5743933;-38.13080360867914
1739209713.5743988;-38.13080360867914
1739209713.5744045;-32.816014438256545
1739209713.5744102;-45.120503652039325
1739209713.574416;-28.21854285175415
1739209713.5744214;-25.07728991421287
1739209713.5744271;-8.314429362121414
1739209713.5744328;-33.981070128970906
1739209713.5744386;-45.120503652039325
1739209713.574444;-45.120503652039325
1739209713.5744498;-45.120503652039325
1739209713.5744555;-45.120503652039325
1739209713.5744612;-45.120503652039325
1739209713.574467;-45.120503652039325
1739209713.5744724;-45.120503652039325
1739209713.5744781;-45.120503652039325
1739209713.5744839;-45.120503652039325
1739209713.5744896;-33.981070128970906
1739209713.574495;-38.13080360867914
1739209713.5745008;-38.13080360867914
1739209713.5745065;-45.120503652039325
1739209713.5745122;-38.13080360867914
1739209713.5745177;-29.438486411369333
1739209713.5745234;-38.13080360867914
1739209713.5745292;-45.120503652039325
1739209713.574535;-35.57807855764607
1739209713.5745406;-32.816014438256545
1739209713.574546;-45.120503652039325
1739209713.5745518;-45.120503652039325
1739209713.5745575;-26.487275050834715
1739209713.5745633;-22.740042620751332
1739209713.5745687;-38.13080360867914
1739209713.5745745;-45.120503652039325
1739209713.5745802;-45.120503652039325
1739209713.574586;-22.84163660590256
1739209713.5745914;-16.12777177886325
1739209713.5745971;-45.120503652039325
1739209713.5746028;-45.120503652039325
1739209713.5746086;-32.81601443825658
1739209713.5746143;-38.13080360867914
1739209713.5746198;-38.13080360867914
1739209713.5746255;-45.120503652039325
1739209713.5746312;-45.120503652039325
1739209713.574637;-38.13080360867914
1739209713.5746424;-45.120503652039325
1739209713.5746481;-35.57807855764607
1739209713.5746539;-26.991370085610736
1739209713.5746596;-38.13080360867914
1739209713.574665;-38.13080360867914
1739209713.5746708;-45.120503652039325
1739209713.5746765;-45.120503652039325
1739209713.5746822;-38.13080360867914
1739209713.5746877;-45.120503652039325
1739209713.5746934;-32.816014438256545
1739209713.5746992;-23.50682362968953
1739209713.574705;-38.13080360867914
1739209713.5747106;-33.981070128970906
1739209713.574716;-31.141103565318915
1739209713.5747218;-18.877682693682605
1739209713.5747275;-20.695705961394808
1739209713.5747333;-38.13080360867914
1739209713.5747387;-35.57807855764607
1739209713.5747445;-25.62660358559016
1739209713.5747502;-12.05625337653242
1739209713.574756;-12.623629373986283
1739209713.5747614;-24.15140352195872
1739209713.574767;-31.141103565318915
1739209713.5747728;-38.13080360867914
1739209713.5747786;-33.981070128970906
1739209713.5747843;-45.120503652039325
1739209713.5747898;-35.57807855764607
1739209713.5747955;-33.981070128970906
1739209713.5748012;-27.267205301931607
1739209713.574807;-18.67611775736091
1739209713.5748124;-33.981070128970906
1739209713.5748181;-32.816014438256545
1739209713.5748239;-38.13080360867914
1739209713.5748296;-38.13080360867914
1739209713.574835;-45.120503652039325
1739209713.5748408;-45.120503652039325
1739209713.5748465;-38.13080360867914
1739209713.5748522;-31.141103565318915
1739209713.574858;-22.841636605902558
1739209713.5748634;-18.26308626601666
1739209713.5748692;-38.13080360867914
1739209713.5748749;-45.120503652039325
1739209713.5748806;-38.13080360867914
1739209713.574886;-38.13080360867914
1739209713.5748918;-45.120503652039325
1739209713.5748975;-45.120503652039325
1739209713.5749032;-33.981070128970956
1739209713.5749087;-38.13080360867914
1739209713.5749145;-38.13080360867914
1739209713.5749202;-38.13080360867914
1739209713.574926;-30.49652367304976
1739209713.5749316;-32.81601443825658
1739209713.574937;-38.13080360867914
1739209713.5749428;-38.13080360867914
1739209713.5749485;-38.13080360867914
1739209713.5749543;-45.120503652039325
1739209713.5749598;-45.120503652039325
1739209713.5749655;-35.57807855764607
1739209713.5749712;-38.13080360867914
1739209713.574977;-35.57807855764607
1739209713.5749824;-33.981070128970906
1739209713.5749881;-45.120503652039325
1739209713.5749938;-33.981070128970906
1739209713.5749996;-28.992665084841942
1739209713.575005;-45.120503652039325
1739209713.5750108;-45.120503652039325
1739209713.5750165;-33.981070128970906
1739209713.5750222;-38.13080360867914
1739209713.575028;-35.57807855764607
1739209713.5750334;-33.981070128970906
1739209713.5750391;-38.13080360867914
1739209713.5750449;-45.120503652039325
1739209713.5750506;-38.13080360867914
1739209713.575056;-45.120503652039325
1739209713.5750618;-33.981070128970906
1739209713.5750675;-33.981070128970906
1739209713.5750732;-45.120503652039325
1739209713.5750787;-38.13080360867914
1739209713.5750844;-33.981070128970906
1739209713.5750902;-30.49652367304973
1739209713.575096;-45.120503652039325
1739209713.5751016;-38.13080360867914
1739209713.575107;-33.981070128970906
1739209713.5751128;-31.141103565318915
1739209713.5751185;-38.13080360867914
1739209713.5751243;-38.13080360867914
1739209713.5751297;-35.57807855764607
1739209713.5751355;-28.992665084841942
1739209713.5751412;-35.57807855764607
1739209713.575147;-38.13080360867914
1739209713.5751524;-33.981070128970906
1739209713.575158;-23.38864096791655
1739209713.5751638;-33.981070128970956
1739209713.5751696;-38.13080360867914
1739209713.5751753;-45.120503652039325
1739209713.5751808;-24.589719217205094
1739209713.5751865;-16.6881758710592
1739209713.5751922;-20.511525224473818
1739209713.575198;-27.267205301931607
1739209713.5752034;-24.746238672633048
1739209713.5752091;-45.120503652039325
1739209713.5752149;-38.13080360867914
1739209713.5752206;-38.13080360867914
1739209713.575226;-38.13080360867914
1739209713.5752318;-32.816014438256545
1739209713.5752375;-29.438486411369375
1739209713.5752432;-20.277505258571438
1739209713.5752487;-30.49652367304973
1739209713.5752544;-45.120503652039325
1739209713.5752602;-38.13080360867914
1739209713.575266;-35.57807855764607
1739209713.5752716;-32.81601443825658
1739209713.575277;-45.120503652039325
1739209713.5752828;-33.981070128970906
1739209713.5752885;-45.120503652039325
1739209713.5752943;-24.589719217205094
1739209713.5752997;-33.981070128970906
1739209713.5753055;-45.120503652039325
1739209713.5753112;-45.120503652039325
1739209713.575317;-31.141103565318915
1739209713.5753224;-22.44878636800916
1739209713.575328;-24.151403521958727
1739209713.5753338;-33.981070128970906
1739209713.5753396;-28.992665084841942
1739209713.5753453;-38.13080360867914
1739209713.5753508;-45.120503652039325
1739209713.5753565;-38.13080360867914
1739209713.5753622;-31.141103565318915
1739209713.575368;-32.816014438256545
1739209713.5753734;-30.49652367304976
1739209713.5753791;-20.4518274484982
1739209713.5753849;-31.141103565318915
1739209713.5753906;-38.13080360867914
1739209713.575396;-28.992665084841942
1739209713.5754018;-20.001670042250552
1739209713.5754075;-10.57968094472839
1739209713.5754132;-25.826314394896354
1739209713.575419;-45.120503652039325
1739209713.5754244;-38.13080360867914
1739209713.5754302;-38.13080360867914
1739209713.5754359;-38.13080360867914
1739209713.5754416;-38.13080360867914
1739209713.575447;-33.981070128970906
1739209713.5754528;-32.816014438256545
1739209713.5754585;-38.13080360867914
1739209713.5754642;-38.13080360867914
1739209713.5754697;-35.57807855764607
1739209713.5754755;-45.120503652039325
1739209713.5754812;-45.120503652039325
1739209713.575487;-31.141103565318915
1739209713.5754924;-35.57807855764607
1739209713.575498;-45.120503652039325
1739209713.5755038;-38.13080360867914
1739209713.5755095;-28.21854285175415
1739209713.5755153;-15.133552068922732
1739209713.5755208;-45.120503652039325
1739209713.5755265;-35.57807855764607
1739209713.5755322;-38.13080360867914
1739209713.575538;-38.13080360867914
1739209713.5755434;-45.120503652039325
1739209713.5755491;-38.13080360867914
1739209713.5755548;-35.57807855764607
1739209713.5755606;-45.120503652039325
1739209713.575566;-29.438486411369333
1739209713.5755718;-25.077289914212862
1739209713.5755775;-45.120503652039325
1739209713.5755832;-45.120503652039325
1739209713.575589;-38.13080360867914
1739209713.5755944;-45.120503652039325
1739209713.5756001;-38.13080360867914
1739209713.5756059;-45.120503652039325
1739209713.5756116;-29.438486411369333
1739209713.575617;-22.740042620751332
1739209713.5756228;-45.120503652039325
1739209713.5756285;-45.120503652039325
1739209713.5756342;-38.13080360867914
1739209713.5756397;-32.816014438256545
1739209713.5756454;-45.120503652039325
1739209713.5756512;-35.57807855764607
1739209713.575657;-45.120503652039325
1739209713.5756626;-33.981070128970956
1739209713.575668;-38.13080360867914
1739209713.5756738;-45.120503652039325
1739209713.5756795;-25.62660358559016
1739209713.5756853;-26.035653463252796
1739209713.5756907;-45.120503652039325
1739209713.5756965;-35.57807855764607
1739209713.5757022;-45.120503652039325
1739209713.575708;-32.81601443825658
1739209713.5757134;-38.13080360867914
1739209713.575719;-45.120503652039325
1739209713.5757248;-45.120503652039325
1739209713.5757306;-31.141103565318943
1739209713.575736;-45.120503652039325
1739209713.5757418;-45.120503652039325
1739209713.5757475;-45.120503652039325
1739209713.5757532;-45.120503652039325
1739209713.575759;-16.283889300503116
1739209713.5757644;-22.44878636800916
1739209713.5757701;-45.120503652039325
1739209713.5757759;-33.981070128970956
1739209713.5757816;-38.13080360867914
1739209713.575787;-45.120503652039325
1739209713.5757928;-45.120503652039325
1739209713.5757985;-33.981070128970906
1739209713.5758042;-45.120503652039325
1739209713.5758097;-38.13080360867914
1739209713.5758154;-38.13080360867914
1739209713.5758212;-31.141103565318943
1739209713.575827;-33.981070128970906
1739209713.5758326;-32.816014438256545
1739209713.575838;-38.13080360867914
1739209713.5758438;-45.120503652039325
1739209713.5758495;-38.13080360867914
1739209713.5758553;-32.816014438256545
1739209713.5758607;-35.57807855764607
1739209713.5758665;-38.13080360867914
1739209713.5758722;-45.120503652039325
1739209713.575878;-38.13080360867914
1739209713.5758834;-33.981070128970906
1739209713.575889;-25.826314394896357
1739209713.5758948;-27.267205301931607
1739209713.5759006;-38.13080360867914
1739209713.5759063;-45.120503652039325
1739209713.5759118;-33.981070128970906
1739209713.5759175;-35.57807855764607
1739209713.5759232;-45.120503652039325
1739209713.575929;-45.120503652039325
1739209713.5759344;-33.981070128970906
1739209713.5759401;-38.13080360867914
1739209713.5759459;-35.57807855764607
1739209713.5759516;-38.13080360867914
1739209713.575957;-38.13080360867914
1739209713.5759628;-30.49652367304973
1739209713.5759685;-45.120503652039325
1739209713.5759742;-26.991370085610736
1739209713.57598;-24.438645034577675
1739209713.5759854;-28.218542851754165
1739209713.5759912;-38.13080360867914
1739209713.5759969;-38.13080360867914
1739209713.5760026;-35.57807855764607
1739209713.576008;-38.13080360867914
1739209713.5760138;-38.13080360867914
1739209713.5760195;-45.120503652039325
1739209713.5760252;-38.13080360867914
1739209713.5760307;-20.27750525857144
1739209713.5760365;-38.13080360867914
1739209713.5760422;-38.13080360867914
1739209713.576048;-45.120503652039325
1739209713.5760534;-33.981070128970906
1739209713.576059;-38.13080360867914
1739209713.5760648;-45.120503652039325
1739209713.5760705;-31.141103565318915
1739209713.5760763;-33.981070128970906
1739209713.5760818;-45.120503652039325
1739209713.5760875;-45.120503652039325
1739209713.5760932;-45.120503652039325
1739209713.576099;-28.992665084841942
1739209713.5761044;-45.120503652039325
1739209713.5761101;-38.13080360867914
1739209713.5761158;-38.13080360867914
1739209713.5761216;-38.13080360867914
1739209713.576127;-45.120503652039325
1739209713.5761328;-45.120503652039325
1739209713.5761385;-25.62660358559016
1739209713.5761442;-28.58837851428586
1739209713.57615;-38.13080360867914
1739209713.5761554;-38.13080360867914
1739209713.5761611;-33.981070128970906
1739209713.5761669;-14.71843737629218
1739209713.5761726;-28.588378514285886
1739209713.576178;-32.816014438256545
1739209713.5761838;-45.120503652039325
1739209713.5761895;-26.991370085610736
1739209713.5761952;-17.508745520481977
1739209713.5762007;-45.120503652039325
1739209713.5762064;-38.13080360867914
1739209713.5762122;-25.826314394896357
1739209713.576218;-32.816014438256545
1739209713.5762236;-38.13080360867914
1739209713.576229;-45.120503652039325
1739209713.5762348;-31.141103565318915
1739209713.5762405;-29.438486411369333
1739209713.5762463;-24.438645034577675
1739209713.5762517;-22.002965041481755
1739209713.5762575;-24.438645034577675
1739209713.5762632;-35.57807855764607
1739209713.576269;-45.120503652039325
1739209713.5762744;-45.120503652039325
1739209713.57628;-35.57807855764607
1739209713.5762858;-45.120503652039325
1739209713.5762916;-45.120503652039325
1739209713.576297;-33.981070128970906
1739209713.5763028;-25.62660358559016
1739209713.5763085;-38.13080360867914
1739209713.5763142;-32.816014438256545
1739209713.57632;-45.120503652039325
1739209713.5763254;-27.8777449560314
1739209713.5763311;-17.16170347859854
1739209713.5763369;-45.120503652039325
1739209713.5763426;-33.981070128970906
1739209713.576348;-24.438645034577675
1739209713.5763538;-20.277505258571434
1739209713.5763595;-9.54663483144422
1739209713.5763652;-38.13080360867914
1739209713.5763707;-38.13080360867914
1739209713.5763764;-38.13080360867914
1739209713.5763822;-45.120503652039325
1739209713.576388;-45.120503652039325
1739209713.5763936;-23.506823629689542
1739209713.576399;-26.487275050834715
1739209713.5764048;-45.120503652039325
1739209713.5764105;-45.120503652039325
1739209713.5764163;-38.13080360867914
1739209713.5764217;-45.120503652039325
1739209713.5764275;-45.120503652039325
1739209713.5764332;-45.120503652039325
1739209713.576439;-38.13080360867914
1739209713.5764444;-45.120503652039325
1739209713.57645;-45.120503652039325
1739209713.5764558;-38.13080360867914
1739209713.5764616;-33.981070128970906
1739209713.5764673;-20.695705961394815
1739209713.5764728;-45.120503652039325
1739209713.5764785;-35.57807855764607
1739209713.5764842;-45.120503652039325
1739209713.57649;-24.74623867263306
1739209713.5764954;-23.506823629689542
1739209713.5765011;-38.13080360867914
1739209713.5765069;-45.120503652039325
1739209713.5765126;-22.002965041481744
1739209713.576518;-16.261240254024983
1739209713.5765238;-12.613864457406859
1739209713.5765295;-26.487275050834715
1739209713.5765352;-38.13080360867914
