CAN Message; 0x1d3:0000d49dafea050a
1739209709.408589;-38.13080360867914
1739209709.4086006;-38.13080360867914
1739209709.4086123;-38.13080360867914
1739209709.408624;-31.141103565318915
1739209709.4086356;-35.57807855764607
1739209709.4086473;-38.13080360867914
1739209709.408659;-38.13080360867914
1739209709.4086707;-28.992665084841942
1739209709.4086823;-32.816014438256545
1739209709.408694;-45.120503652039325
1739209709.4087057;-45.120503652039325
1739209709.4087174;-38.13080360867914
1739209709.408729;-45.120503652039325
1739209709.4182231;-38.13080360867914
1739209709.4182363;-38.13080360867914
1739209709.4182491;-38.13080360867914
1739209709.418262;-38.13080360867914
1739209709.4182749;-45.120503652039325
1739209709.418288;-45.120503652039325
1739209709.4183009;-45.120503652039325
1739209709.4183137;-45.120503652039325
1739209709.4183266;-38.13080360867914
1739209709.4183397;-38.13080360867914
1739209709.4183526;-45.120503652039325
1739209709.4183655;-28.58837851428586
1739209709.4183784;-32.816014438256545
1739209709.4183915;-45.120503652039325
1739209709.4184043;-45.120503652039325
1739209709.4184172;-32.816014438256545
1739209709.41843;-38.13080360867914
1739209709.4184432;-38.13080360867914
1739209709.418456;-38.13080360867914
1739209709.418469;-31.141103565318893
1739209709.4184818;-31.141103565318893
1739209709.418495;-38.13080360867914
1739209709.4185078;-45.120503652039325
1739209709.4185207;-35.57807855764607
1739209709.4185336;-38.13080360867914
1739209709.4185467;-38.13080360867914
1739209709.4185596;-35.57807855764607
1739209709.4185724;-45.120503652039325
1739209709.4185853;-45.120503652039325
1739209709.4185984;-32.816014438256545
1739209709.4186113;-38.13080360867914
1739209709.4186242;-45.120503652039325
1739209709.418637;-38.13080360867914
1739209709.4186502;-35.57807855764607
1739209709.418663;-38.13080360867914
1739209709.418676;-32.816014438256545
1739209709.4186888;-38.13080360867914
1739209709.418702;-38.13080360867914
1739209709.4187148;-38.13080360867914
1739209709.4187276;-38.13080360867914
1739209709.4187405;-38.13080360867914
1739209709.4187536;-38.13080360867914
1739209709.4187665;-38.13080360867914
1739209709.4187794;-45.120503652039325
1739209709.4187922;-38.13080360867914
1739209709.4188054;-45.120503652039325
1739209709.4188182;-45.120503652039325
1739209709.418831;-32.816014438256545
1739209709.418844;-38.13080360867914
1739209709.418857;-45.120503652039325
1739209709.41887;-45.120503652039325
1739209709.4188828;-45.120503652039325
1739209709.418896;-45.120503652039325
1739209709.4189088;-38.13080360867914
1739209709.4189217;-38.13080360867914
1739209709.4189346;-38.13080360867914
1739209709.4189477;-38.13080360867914
1739209709.4189606;-38.13080360867914
1739209709.4189734;-38.13080360867914
1739209709.4189863;-35.57807855764607
1739209709.4189994;-32.816014438256545
1739209709.4190123;-45.120503652039325
1739209709.4190252;-45.120503652039325
1739209709.419038;-35.57807855764607
1739209709.4190512;-35.57807855764607
1739209709.419064;-45.120503652039325
1739209709.419077;-38.13080360867914
1739209709.4190898;-45.120503652039325
1739209709.419103;-45.120503652039325
1739209709.4191158;-38.13080360867914
1739209709.4191287;-38.13080360867914
1739209709.4191415;-45.120503652039325
1739209709.4191546;-45.120503652039325
1739209709.4191675;-38.13080360867914
1739209709.4191804;-45.120503652039325
1739209709.4191933;-38.13080360867914
1739209709.4192064;-35.57807855764607
1739209709.4192193;-45.120503652039325
1739209709.4192321;-38.13080360867914
1739209709.419245;-38.13080360867914
1739209709.419258;-38.13080360867914
1739209709.419271;-38.13080360867914
1739209709.4192839;-35.57807855764607
1739209709.4192967;-45.120503652039325
1739209709.4193099;-38.13080360867914
1739209709.4193227;-33.981070128970906
1739209709.4193356;-38.13080360867914
1739209709.4193485;-45.120503652039325
1739209709.4193616;-38.13080360867914
1739209709.4193745;-38.13080360867914
1739209709.4193873;-35.57807855764607
1739209709.4194002;-45.120503652039325
1739209709.4194133;-38.13080360867914
1739209709.4194262;-38.13080360867914
1739209709.419439;-45.120503652039325
1739209709.419452;-45.120503652039325
1739209709.419465;-45.120503652039325
1739209709.419478;-45.120503652039325
1739209709.4194908;-45.120503652039325
1739209709.4195037;-35.57807855764607
1739209709.4195168;-35.57807855764607
1739209709.4195297;-38.13080360867914
1739209709.4195426;-45.120503652039325
1739209709.4195557;-38.13080360867914
1739209709.4195685;-32.816014438256545
1739209709.4195814;-45.120503652039325
1739209709.4195943;-45.120503652039325
1739209709.4196074;-38.13080360867914
1739209709.4196203;-38.13080360867914
1739209709.4196332;-38.13080360867914
1739209709.419646;-45.120503652039325
1739209709.4196591;-45.120503652039325
1739209709.419672;-45.120503652039325
1739209709.419685;-38.13080360867914
1739209709.4196978;-38.13080360867914
1739209709.4197109;-38.13080360867914
1739209709.4197237;-38.13080360867914
1739209709.4197366;-33.981070128970906
1739209709.4197495;-45.120503652039325
1739209709.4197626;-38.13080360867914
1739209709.4197755;-33.981070128970906
1739209709.4197884;-38.13080360867914
1739209709.4198012;-45.120503652039325
1739209709.4198143;-38.13080360867914
1739209709.4198272;-38.13080360867914
1739209709.41984;-38.13080360867914
1739209709.419853;-38.13080360867914
1739209709.419866;-38.13080360867914
1739209709.419879;-38.13080360867914
1739209709.4198918;-38.13080360867914
1739209709.4199047;-45.120503652039325
1739209709.4199178;-45.120503652039325
1739209709.4199307;-45.120503652039325
1739209709.4199436;-45.120503652039325
1739209709.4199564;-38.13080360867914
1739209709.4199696;-45.120503652039325
1739209709.4199824;-38.13080360867914
1739209709.4199953;-38.13080360867914
1739209709.4200082;-45.120503652039325
1739209709.4200213;-38.13080360867914
1739209709.4200342;-32.816014438256545
1739209709.420047;-33.981070128970906
1739209709.42006;-45.120503652039325
1739209709.420073;-38.13080360867914
1739209709.420086;-35.57807855764607
1739209709.4200988;-45.120503652039325
1739209709.4201117;-45.120503652039325
1739209709.4201248;-38.13080360867914
1739209709.4201376;-38.13080360867914
1739209709.4201505;-38.13080360867914
1739209709.4201634;-45.120503652039325
1739209709.4201765;-45.120503652039325
1739209709.4201894;-45.120503652039325
1739209709.4202023;-45.120503652039325
1739209709.4202154;-45.120503652039325
1739209709.4202282;-45.120503652039325
1739209709.420241;-45.120503652039325
1739209709.420254;-45.120503652039325
1739209709.420267;-45.120503652039325
1739209709.42028;-45.120503652039325
1739209709.4202929;-38.13080360867914
1739209709.4203057;-38.13080360867914
1739209709.4203188;-38.13080360867914
1739209709.4203317;-45.120503652039325
1739209709.4203446;-45.120503652039325
1739209709.4203575;-28.992665084841942
1739209709.4203706;-38.13080360867914
1739209709.4203835;-45.120503652039325
1739209709.4203963;-38.13080360867914
1739209709.4204092;-45.120503652039325
1739209709.4204223;-45.120503652039325
1739209709.4204352;-38.13080360867914
1739209709.420448;-38.13080360867914
1739209709.420461;-30.49652367304976
1739209709.420474;-45.120503652039325
1739209709.420487;-38.13080360867914
1739209709.4204998;-45.120503652039325
1739209709.4205127;-45.120503652039325
1739209709.4205258;-38.13080360867914
1739209709.4205387;-38.13080360867914
1739209709.4205515;-35.57807855764607
1739209709.4205644;-32.816014438256545
1739209709.4205775;-35.57807855764607
1739209709.4205904;-38.13080360867914
1739209709.4206033;-38.13080360867914
1739209709.4206161;-45.120503652039325
1739209709.4206293;-45.120503652039325
1739209709.4206421;-35.57807855764607
1739209709.420655;-38.13080360867914
1739209709.420668;-38.13080360867914
1739209709.420681;-45.120503652039325
1739209709.4206939;-31.141103565318915
1739209709.4207067;-32.816014438256545
1739209709.4207196;-45.120503652039325
1739209709.4207327;-38.13080360867914
1739209709.4207456;-38.13080360867914
1739209709.4207585;-45.120503652039325
1739209709.4207714;-45.120503652039325
1739209709.4207845;-45.120503652039325
1739209709.4207973;-45.120503652039325
1739209709.4208102;-45.120503652039325
1739209709.420823;-45.120503652039325
1739209709.4208362;-38.13080360867914
1739209709.420849;-38.13080360867914
1739209709.420862;-45.120503652039325
1739209709.420875;-38.13080360867914
1739209709.420888;-45.120503652039325
1739209709.4209008;-45.120503652039325
1739209709.4209137;-38.13080360867914
1739209709.4209268;-35.57807855764607
1739209709.4209397;-45.120503652039325
1739209709.4209526;-45.120503652039325
1739209709.4209654;-38.13080360867914
1739209709.4209785;-45.120503652039325
1739209709.4087408;-38.13080360867914
1739209709.4087524;-38.13080360867914
1739209709.4087641;-38.13080360867914
1739209709.4087758;-45.120503652039325
1739209709.4087875;-38.13080360867914
1739209709.4087992;-45.120503652039325
1739209709.408811;-45.120503652039325
1739209709.4088228;-45.120503652039325
1739209709.4088345;-38.13080360867914
1739209709.4088461;-38.13080360867914
1739209709.4088578;-45.120503652039325
1739209709.4088695;-45.120503652039325
1739209709.4088812;-38.13080360867914
1739209709.4088929;-35.57807855764607
1739209709.4089046;-33.981070128970906
1739209709.4089162;-45.120503652039325
1739209709.408928;-45.120503652039325
1739209709.4089396;-38.13080360867914
1739209709.4089513;-38.13080360867914
1739209709.408963;-45.120503652039325
1739209709.4089746;-32.816014438256545
1739209709.4089863;-31.141103565318915
1739209709.408998;-35.57807855764607
1739209709.4090097;-38.13080360867914
1739209709.4090214;-38.13080360867914
1739209709.409033;-45.120503652039325
1739209709.4090447;-45.120503652039325
1739209709.4090564;-38.13080360867914
1739209709.409068;-45.120503652039325
1739209709.4090798;-38.13080360867914
1739209709.4090915;-28.992665084841942
1739209709.4091032;-45.120503652039325
1739209709.4091148;-45.120503652039325
1739209709.4091265;-45.120503652039325
1739209709.4091382;-33.981070128970906
1739209709.4091501;-45.120503652039325
1739209709.4091618;-45.120503652039325
1739209709.4091735;-38.13080360867914
1739209709.4091852;-32.816014438256545
1739209709.4091969;-45.120503652039325
1739209709.4092085;-38.13080360867914
1739209709.4092202;-38.13080360867914
1739209709.409232;-45.120503652039325
1739209709.4092436;-38.13080360867914
1739209709.4092553;-38.13080360867914
1739209709.409267;-38.13080360867914
1739209709.4092786;-27.267205301931607
1739209709.4092903;-35.57807855764607
1739209709.409302;-45.120503652039325
1739209709.4093137;-45.120503652039325
1739209709.4093254;-28.992665084841942
1739209709.409337;-45.120503652039325
1739209709.4093487;-38.13080360867914
1739209709.4093604;-45.120503652039325
1739209709.409372;-45.120503652039325
1739209709.4093838;-45.120503652039325
1739209709.4093955;-35.57807855764607
1739209709.4094071;-45.120503652039325
1739209709.4094188;-45.120503652039325
1739209709.4094305;-38.13080360867914
1739209709.4094422;-38.13080360867914
1739209709.4094539;-45.120503652039325
1739209709.4094656;-38.13080360867914
1739209709.4094772;-45.120503652039325
1739209709.4094892;-45.120503652039325
1739209709.4095008;-38.13080360867914
1739209709.4095125;-45.120503652039325
1739209709.4095242;-38.13080360867914
1739209709.409536;-38.13080360867914
1739209709.4095476;-38.13080360867914
1739209709.4095592;-31.141103565318915
1739209709.409571;-38.13080360867914
1739209709.4095826;-45.120503652039325
1739209709.4095943;-38.13080360867914
1739209709.409606;-32.816014438256545
1739209709.4096177;-45.120503652039325
1739209709.4096293;-38.13080360867914
1739209709.409641;-38.13080360867914
1739209709.4096527;-33.981070128970956
1739209709.4096644;-45.120503652039325
1739209709.409676;-38.13080360867914
1739209709.4096878;-38.13080360867914
1739209709.4096994;-45.120503652039325
1739209709.4097111;-45.120503652039325
1739209709.4097228;-33.981070128970906
1739209709.4097345;-45.120503652039325
1739209709.4097462;-28.58837851428586
1739209709.4097579;-38.13080360867914
1739209709.4097695;-45.120503652039325
1739209709.4097812;-45.120503652039325
1739209709.409793;-33.981070128970906
1739209709.4098046;-45.120503652039325
1739209709.4098163;-45.120503652039325
1739209709.409828;-38.13080360867914
1739209709.4098399;-45.120503652039325
1739209709.4098516;-45.120503652039325
1739209709.4098632;-38.13080360867914
1739209709.409875;-45.120503652039325
1739209709.4098866;-45.120503652039325
1739209709.4098983;-32.816014438256545
1739209709.40991;-33.981070128970906
1739209709.4099216;-45.120503652039325
1739209709.4099333;-27.8777449560314
1739209709.409945;-28.58837851428586
1739209709.4099567;-38.13080360867914
1739209709.4099684;-38.13080360867914
1739209709.40998;-38.13080360867914
1739209709.4099917;-45.120503652039325
1739209709.4100034;-38.13080360867914
1739209709.410015;-33.981070128970906
1739209709.4100268;-45.120503652039325
1739209709.4100385;-45.120503652039325
1739209709.4100502;-38.13080360867914
1739209709.4100618;-38.13080360867914
1739209709.4100735;-38.13080360867914
1739209709.4100852;-45.120503652039325
1739209709.410097;-45.120503652039325
1739209709.4101086;-35.57807855764607
1739209709.4101202;-45.120503652039325
1739209709.410132;-45.120503652039325
1739209709.4101436;-38.13080360867914
1739209709.4101553;-38.13080360867914
1739209709.410167;-45.120503652039325
1739209709.410179;-45.120503652039325
1739209709.4101906;-33.981070128970906
1739209709.4102023;-45.120503652039325
1739209709.410214;-35.57807855764607
1739209709.4102256;-32.816014438256545
1739209709.4102373;-45.120503652039325
1739209709.410249;-45.120503652039325
1739209709.4102607;-38.13080360867914
1739209709.4102724;-38.13080360867914
1739209709.410284;-45.120503652039325
1739209709.4102957;-45.120503652039325
1739209709.4103074;-45.120503652039325
1739209709.410319;-38.13080360867914
1739209709.4103308;-45.120503652039325
1739209709.4103425;-45.120503652039325
1739209709.4103541;-45.120503652039325
1739209709.4103658;-33.981070128970906
1739209709.4103775;-38.13080360867914
1739209709.4103892;-45.120503652039325
1739209709.4104009;-38.13080360867914
1739209709.4104125;-35.57807855764607
1739209709.4104242;-45.120503652039325
1739209709.410436;-35.57807855764607
1739209709.4104476;-38.13080360867914
1739209709.4104593;-45.120503652039325
1739209709.410471;-45.120503652039325
1739209709.4104826;-45.120503652039325
1739209709.4104943;-35.57807855764607
1739209709.410506;-38.13080360867914
1739209709.410518;-45.120503652039325
1739209709.4105296;-45.120503652039325
1739209709.4105413;-38.13080360867914
1739209709.410553;-35.57807855764607
1739209709.4105647;-33.981070128970906
1739209709.4105763;-45.120503652039325
1739209709.410588;-45.120503652039325
1739209709.4105997;-38.13080360867914
1739209709.4106114;-35.57807855764607
1739209709.410623;-35.57807855764607
1739209709.4106348;-45.120503652039325
1739209709.4106464;-38.13080360867914
1739209709.4106581;-38.13080360867914
1739209709.4106698;-45.120503652039325
1739209709.4106815;-45.120503652039325
1739209709.4106932;-45.120503652039325
1739209709.4107049;-38.13080360867914
1739209709.4107165;-38.13080360867914
1739209709.4107282;-45.120503652039325
1739209709.41074;-38.13080360867914
1739209709.4107516;-38.13080360867914
1739209709.4107633;-45.120503652039325
1739209709.410775;-45.120503652039325
1739209709.4107866;-38.13080360867914
1739209709.4107983;-38.13080360867914
1739209709.41081;-45.120503652039325
1739209709.4108217;-45.120503652039325
1739209709.4108334;-38.13080360867914
1739209709.410845;-38.13080360867914
1739209709.410857;-38.13080360867914
1739209709.4108686;-45.120503652039325
1739209709.4108803;-38.13080360867914
1739209709.410892;-38.13080360867914
1739209709.4109037;-45.120503652039325
1739209709.4109154;-45.120503652039325
1739209709.410927;-45.120503652039325
1739209709.4109387;-45.120503652039325
1739209709.4109504;-45.120503652039325
1739209709.410962;-38.13080360867914
1739209709.4109738;-33.981070128970906
1739209709.4109855;-38.13080360867914
1739209709.4109972;-45.120503652039325
1739209709.4110088;-45.120503652039325
1739209709.4110205;-33.981070128970906
1739209709.4110322;-38.13080360867914
1739209709.411044;-38.13080360867914
1739209709.4110556;-45.120503652039325
1739209709.4110672;-33.981070128970906
1739209709.411079;-31.141103565318915
1739209709.4110906;-38.13080360867914
1739209709.4111023;-45.120503652039325
1739209709.411114;-38.13080360867914
1739209709.4111257;-35.57807855764607
1739209709.4111373;-35.57807855764607
1739209709.411149;-45.120503652039325
1739209709.4111607;-45.120503652039325
1739209709.4111724;-35.57807855764607
1739209709.411184;-33.981070128970906
1739209709.4111958;-45.120503652039325
1739209709.4112077;-45.120503652039325
1739209709.4112194;-38.13080360867914
1739209709.4209914;-45.120503652039325
1739209709.4210043;-35.57807855764607
1739209709.4210172;-35.57807855764607
1739209709.4210303;-45.120503652039325
1739209709.4210432;-33.981070128970906
1739209709.421056;-45.120503652039325
1739209709.421069;-45.120503652039325
1739209709.421082;-38.13080360867914
1739209709.421095;-38.13080360867914
1739209709.4211078;-38.13080360867914
1739209709.4211206;-45.120503652039325
1739209709.4211338;-45.120503652039325
1739209709.4211466;-45.120503652039325
1739209709.4211595;-45.120503652039325
1739209709.4211724;-38.13080360867914
1739209709.4211855;-38.13080360867914
1739209709.4211984;-45.120503652039325
1739209709.4212112;-38.13080360867914
1739209709.421224;-38.13080360867914
1739209709.4212372;-31.141103565318915
1739209709.42125;-45.120503652039325
1739209709.421263;-45.120503652039325
1739209709.4212759;-38.13080360867914
1739209709.421289;-45.120503652039325
1739209709.4213018;-33.981070128970906
1739209709.4213147;-38.13080360867914
1739209709.4213276;-38.13080360867914
1739209709.4213407;-45.120503652039325
1739209709.4213536;-45.120503652039325
1739209709.4213665;-38.13080360867914
1739209709.4213793;-38.13080360867914
1739209709.4213924;-45.120503652039325
1739209709.4214053;-35.57807855764607
1739209709.4214182;-38.13080360867914
1739209709.421431;-45.120503652039325
1739209709.4214442;-45.120503652039325
1739209709.421457;-45.120503652039325
1739209709.42147;-38.13080360867914
1739209709.4214828;-35.57807855764607
1739209709.421496;-45.120503652039325
1739209709.4215088;-38.13080360867914
1739209709.4215217;-38.13080360867914
1739209709.4215348;-45.120503652039325
1739209709.4215477;-45.120503652039325
1739209709.4215605;-33.981070128970906
1739209709.4215734;-45.120503652039325
1739209709.4215865;-45.120503652039325
1739209709.4215994;-45.120503652039325
1739209709.4216123;-33.981070128970906
1739209709.4216251;-38.13080360867914
1739209709.4216383;-45.120503652039325
1739209709.4216511;-45.120503652039325
1739209709.421664;-38.13080360867914
1739209709.4216769;-38.13080360867914
1739209709.42169;-38.13080360867914
1739209709.4217029;-38.13080360867914
1739209709.4217157;-35.57807855764607
1739209709.4217286;-45.120503652039325
1739209709.4217417;-45.120503652039325
1739209709.4217546;-45.120503652039325
1739209709.4217675;-45.120503652039325
1739209709.4217803;-45.120503652039325
1739209709.4217935;-45.120503652039325
1739209709.4218063;-38.13080360867914
1739209709.4218192;-31.141103565318915
1739209709.421832;-38.13080360867914
1739209709.4218452;-45.120503652039325
1739209709.421858;-45.120503652039325
1739209709.421871;-33.981070128970906
1739209709.4218838;-38.13080360867914
1739209709.421897;-45.120503652039325
1739209709.4219098;-45.120503652039325
1739209709.4219227;-45.120503652039325
1739209709.4219356;-38.13080360867914
1739209709.4219487;-38.13080360867914
1739209709.4219615;-45.120503652039325
1739209709.4219744;-38.13080360867914
1739209709.4219873;-38.13080360867914
1739209709.4220004;-38.13080360867914
1739209709.4220133;-45.120503652039325
1739209709.4220262;-38.13080360867914
1739209709.422039;-38.13080360867914
1739209709.4220521;-45.120503652039325
1739209709.422065;-45.120503652039325
1739209709.422078;-38.13080360867914
1739209709.4220908;-38.13080360867914
1739209709.422104;-38.13080360867914
1739209709.4221168;-45.120503652039325
1739209709.4221296;-33.981070128970906
1739209709.4221425;-31.141103565318915
1739209709.4221556;-45.120503652039325
1739209709.4221685;-45.120503652039325
1739209709.4221814;-45.120503652039325
1739209709.4221945;-32.816014438256545
1739209709.4222074;-45.120503652039325
1739209709.4222202;-45.120503652039325
1739209709.422233;-35.57807855764607
1739209709.4222462;-33.981070128970906
1739209709.422259;-38.13080360867914
1739209709.422272;-38.13080360867914
1739209709.4222848;-38.13080360867914
1739209709.422298;-38.13080360867914
1739209709.4223108;-38.13080360867914
1739209709.4223237;-35.57807855764607
1739209709.4223366;-38.13080360867914
1739209709.4223497;-38.13080360867914
1739209709.4223626;-38.13080360867914
1739209709.4223754;-45.120503652039325
1739209709.4223883;-35.57807855764607
1739209709.4224014;-38.13080360867914
1739209709.4224143;-38.13080360867914
1739209709.4224272;-45.120503652039325
1739209709.42244;-45.120503652039325
1739209709.4224532;-38.13080360867914
1739209709.422466;-38.13080360867914
1739209709.422479;-45.120503652039325
1739209709.4224918;-38.13080360867914
1739209709.422505;-35.57807855764607
1739209709.4225178;-38.13080360867914
1739209709.4225307;-38.13080360867914
1739209709.4225435;-38.13080360867914
1739209709.4225566;-31.141103565318915
1739209709.4225695;-38.13080360867914
1739209709.4225824;-45.120503652039325
1739209709.4225953;-38.13080360867914
1739209709.4226084;-38.13080360867914
1739209709.4226213;-31.141103565318915
1739209709.4226341;-33.981070128970906
1739209709.422647;-45.120503652039325
1739209709.42266;-38.13080360867914
1739209709.422673;-38.13080360867914
1739209709.4226859;-38.13080360867914
1739209709.4226987;-38.13080360867914
1739209709.4227118;-45.120503652039325
1739209709.4227247;-45.120503652039325
1739209709.4227376;-45.120503652039325
1739209709.4227505;-38.13080360867914
1739209709.4227636;-38.13080360867914
1739209709.4227765;-38.13080360867914
1739209709.4227893;-38.13080360867914
1739209709.4228022;-38.13080360867914
1739209709.4228153;-38.13080360867914
1739209709.4228282;-38.13080360867914
1739209709.422841;-45.120503652039325
1739209709.4228542;-38.13080360867914
1739209709.422867;-45.120503652039325
1739209709.42288;-38.13080360867914
1739209709.4228928;-38.13080360867914
1739209709.422906;-45.120503652039325
1739209709.4229188;-45.120503652039325
1739209709.4229317;-38.13080360867914
1739209709.4229445;-38.13080360867914
1739209709.4229577;-45.120503652039325
1739209709.4229705;-35.57807855764607
1739209709.4229834;-31.141103565318893
1739209709.4229963;-45.120503652039325
1739209709.4230094;-45.120503652039325
1739209709.4230223;-31.141103565318915
1739209709.4230351;-35.57807855764607
1739209709.423048;-38.13080360867914
1739209709.4230611;-38.13080360867914
1739209709.423074;-32.816014438256545
1739209709.423087;-35.57807855764607
1739209709.4230998;-45.120503652039325
1739209709.4231129;-45.120503652039325
1739209709.4231257;-45.120503652039325
1739209709.4231386;-45.120503652039325
1739209709.4231515;-45.120503652039325
1739209709.4231646;-35.57807855764607
1739209709.4231775;-45.120503652039325
1739209709.4231904;-45.120503652039325
1739209709.4232032;-45.120503652039325
1739209709.4232163;-45.120503652039325
1739209709.4232292;-32.816014438256545
1739209709.423242;-45.120503652039325
1739209709.423255;-38.13080360867914
1739209709.423268;-45.120503652039325
1739209709.423281;-35.57807855764607
1739209709.4232938;-31.141103565318893
1739209709.4233067;-45.120503652039325
1739209709.4233198;-45.120503652039325
1739209709.4233327;-45.120503652039325
1739209709.4233456;-45.120503652039325
1739209709.4233584;-45.120503652039325
1739209709.4233716;-38.13080360867914
1739209709.4233844;-45.120503652039325
1739209709.4233973;-38.13080360867914
1739209709.4234102;-35.57807855764607
1739209709.4234233;-45.120503652039325
1739209709.4234362;-45.120503652039325
1739209709.423449;-38.13080360867914
1739209709.423462;-38.13080360867914
1739209709.423475;-45.120503652039325
1739209709.423488;-32.816014438256545
1739209709.4235008;-29.438486411369333
1739209709.423514;-33.981070128970906
1739209709.4235268;-45.120503652039325
1739209709.4235396;-38.13080360867914
1739209709.4235525;-31.141103565318893
1739209709.4235656;-45.120503652039325
1739209709.4235785;-45.120503652039325
1739209709.4235914;-45.120503652039325
1739209709.4236042;-45.120503652039325
1739209709.4236174;-35.57807855764607
1739209709.4236302;-35.57807855764607
1739209709.423643;-45.120503652039325
1739209709.423656;-38.13080360867914
1739209709.423669;-38.13080360867914
1739209709.423682;-32.816014438256545
1739209709.4236948;-45.120503652039325
1739209709.4237077;-45.120503652039325
1739209709.4237208;-35.57807855764607
1739209709.4237337;-45.120503652039325
1739209709.4237466;-45.120503652039325
1739209709.411231;-38.13080360867914
1739209709.4112427;-38.13080360867914
1739209709.4112544;-33.981070128970906
1739209709.411266;-31.141103565318915
1739209709.4112778;-45.120503652039325
1739209709.4112895;-45.120503652039325
1739209709.4113011;-38.13080360867914
1739209709.4113128;-45.120503652039325
1739209709.4113245;-45.120503652039325
1739209709.4113362;-33.981070128970906
1739209709.4113479;-33.981070128970906
1739209709.4113595;-29.438486411369347
1739209709.4113712;-38.13080360867914
1739209709.411383;-45.120503652039325
1739209709.4113946;-38.13080360867914
1739209709.4114063;-38.13080360867914
1739209709.411418;-38.13080360867914
1739209709.4114296;-38.13080360867914
1739209709.4114413;-35.57807855764607
1739209709.411453;-32.816014438256545
1739209709.4114647;-38.13080360867914
1739209709.4114764;-38.13080360867914
1739209709.411488;-35.57807855764607
1739209709.4114997;-45.120503652039325
1739209709.4115114;-45.120503652039325
1739209709.411523;-33.981070128970906
1739209709.4115348;-38.13080360867914
1739209709.4115467;-45.120503652039325
1739209709.4115584;-45.120503652039325
1739209709.41157;-38.13080360867914
1739209709.4115818;-38.13080360867914
1739209709.4115934;-33.981070128970906
1739209709.4116051;-38.13080360867914
1739209709.4116168;-45.120503652039325
1739209709.4116285;-45.120503652039325
1739209709.4116402;-33.981070128970906
1739209709.4116518;-32.816014438256545
1739209709.4116635;-45.120503652039325
1739209709.4116752;-45.120503652039325
1739209709.411687;-38.13080360867914
1739209709.4116986;-35.57807855764607
1739209709.4117103;-45.120503652039325
1739209709.411722;-38.13080360867914
1739209709.4117336;-38.13080360867914
1739209709.4117453;-45.120503652039325
1739209709.411757;-38.13080360867914
1739209709.4117687;-38.13080360867914
1739209709.4117804;-45.120503652039325
1739209709.411792;-45.120503652039325
1739209709.4118037;-45.120503652039325
1739209709.4118154;-45.120503652039325
1739209709.411827;-45.120503652039325
1739209709.4118388;-38.13080360867914
1739209709.4118505;-45.120503652039325
1739209709.4118621;-38.13080360867914
1739209709.4118738;-38.13080360867914
1739209709.4118857;-45.120503652039325
1739209709.4118974;-45.120503652039325
1739209709.411909;-45.120503652039325
1739209709.4119208;-35.57807855764607
1739209709.4119325;-31.141103565318893
1739209709.4119442;-45.120503652039325
1739209709.4119558;-45.120503652039325
1739209709.4119675;-38.13080360867914
1739209709.4119792;-32.816014438256545
1739209709.411991;-38.13080360867914
1739209709.4120026;-32.816014438256545
1739209709.4120142;-45.120503652039325
1739209709.412026;-45.120503652039325
1739209709.4120376;-35.57807855764607
1739209709.4120493;-38.13080360867914
1739209709.412061;-38.13080360867914
1739209709.4120727;-45.120503652039325
1739209709.4120843;-38.13080360867914
1739209709.412096;-38.13080360867914
1739209709.4121077;-38.13080360867914
1739209709.4121194;-35.57807855764607
1739209709.412131;-38.13080360867914
1739209709.4121428;-38.13080360867914
1739209709.4121544;-45.120503652039325
1739209709.412166;-38.13080360867914
1739209709.4121778;-38.13080360867914
1739209709.4121895;-35.57807855764607
1739209709.4122012;-45.120503652039325
1739209709.4122128;-45.120503652039325
1739209709.4122248;-35.57807855764607
1739209709.4122365;-32.816014438256545
1739209709.4122481;-45.120503652039325
1739209709.4122598;-45.120503652039325
1739209709.4122715;-38.13080360867914
1739209709.4122832;-38.13080360867914
1739209709.4122949;-45.120503652039325
1739209709.4123065;-45.120503652039325
1739209709.4123182;-38.13080360867914
1739209709.41233;-45.120503652039325
1739209709.4123416;-35.57807855764607
1739209709.4123533;-38.13080360867914
1739209709.412365;-38.13080360867914
1739209709.4123766;-38.13080360867914
1739209709.4123883;-38.13080360867914
1739209709.4124;-30.49652367304973
1739209709.4124117;-38.13080360867914
1739209709.4124234;-38.13080360867914
1739209709.412435;-45.120503652039325
1739209709.4124467;-45.120503652039325
1739209709.4124584;-45.120503652039325
1739209709.41247;-45.120503652039325
1739209709.4124818;-45.120503652039325
1739209709.4124935;-33.981070128970956
1739209709.4125051;-33.981070128970906
1739209709.4125168;-38.13080360867914
1739209709.4125285;-38.13080360867914
1739209709.4125402;-45.120503652039325
1739209709.4125519;-32.816014438256545
1739209709.4125636;-38.13080360867914
1739209709.4125755;-38.13080360867914
1739209709.4125872;-30.49652367304973
1739209709.4125988;-38.13080360867914
1739209709.4126105;-35.57807855764607
1739209709.4126222;-35.57807855764607
1739209709.412634;-35.57807855764607
1739209709.4126456;-45.120503652039325
1739209709.4126573;-38.13080360867914
1739209709.412669;-45.120503652039325
1739209709.4126806;-45.120503652039325
1739209709.4126923;-45.120503652039325
1739209709.412704;-38.13080360867914
1739209709.4127157;-45.120503652039325
1739209709.4127274;-38.13080360867914
1739209709.412739;-38.13080360867914
1739209709.4127507;-45.120503652039325
1739209709.4127624;-45.120503652039325
1739209709.412774;-38.13080360867914
