CAN Message; 0x1d3:000025df2d2b090f
1739209918.171315;-45.120503652039325
1739209918.1713204;-33.981070128970906
1739209918.1713262;-38.13080360867914
1739209918.171332;-45.120503652039325
1739209918.1713374;-45.120503652039325
1739209918.171343;-45.120503652039325
1739209918.1713488;-38.13080360867914
1739209918.1713543;-45.120503652039325
1739209918.17136;-45.120503652039325
1739209918.1713657;-38.13080360867914
1739209918.1713712;-45.120503652039325
1739209918.171377;-38.13080360867914
1739209918.1713827;-45.120503652039325
1739209918.1713881;-45.120503652039325
1739209918.1713939;-45.120503652039325
1739209918.1713994;-38.13080360867914
1739209918.171405;-38.13080360867914
1739209918.1714108;-45.120503652039325
1739209918.1714163;-45.120503652039325
1739209918.171422;-45.120503652039325
1739209918.1714277;-38.13080360867914
1739209918.1714332;-45.120503652039325
1739209918.171439;-25.62660358559016
1739209918.1714447;-32.816014438256545
1739209918.1714501;-38.13080360867914
1739209918.1714559;-38.13080360867914
1739209918.1714613;-38.13080360867914
1739209918.171467;-38.13080360867914
1739209918.1714728;-38.13080360867914
1739209918.1714783;-38.13080360867914
1739209918.171484;-38.13080360867914
1739209918.1714897;-45.120503652039325
1739209918.1714952;-45.120503652039325
1739209918.171501;-45.120503652039325
1739209918.1715066;-45.120503652039325
1739209918.1715121;-38.13080360867914
1739209918.1715178;-38.13080360867914
1739209918.1715233;-45.120503652039325
1739209918.171529;-38.13080360867914
1739209918.1715348;-38.13080360867914
1739209918.1715403;-45.120503652039325
1739209918.171546;-45.120503652039325
1739209918.1715517;-38.13080360867914
1739209918.1715572;-38.13080360867914
1739209918.171563;-35.57807855764607
1739209918.1715686;-45.120503652039325
1739209918.171574;-45.120503652039325
1739209918.1715798;-45.120503652039325
1739209918.1715853;-45.120503652039325
1739209918.171591;-45.120503652039325
1739209918.1715968;-38.13080360867914
1739209918.1716022;-35.57807855764607
1739209918.171608;-38.13080360867914
1739209918.1716137;-45.120503652039325
1739209918.1716192;-45.120503652039325
1739209918.171625;-45.120503652039325
1739209918.1716306;-38.13080360867914
1739209918.171636;-45.120503652039325
1739209918.1716418;-45.120503652039325
1739209918.1716473;-38.13080360867914
1739209918.171653;-38.13080360867914
1739209918.1716588;-33.981070128970906
1739209918.1716642;-33.981070128970906
1739209918.17167;-38.13080360867914
1739209918.1716757;-38.13080360867914
1739209918.1716812;-38.13080360867914
1739209918.171687;-38.13080360867914
1739209918.1716926;-32.816014438256545
1739209918.171698;-38.13080360867914
1739209918.1717038;-38.13080360867914
1739209918.1717093;-45.120503652039325
1739209918.171715;-45.120503652039325
1739209918.1717207;-38.13080360867914
1739209918.1717262;-38.13080360867914
1739209918.171732;-38.13080360867914
1739209918.1717377;-45.120503652039325
1739209918.1717432;-45.120503652039325
1739209918.1717489;-45.120503652039325
1739209918.1717546;-38.13080360867914
1739209918.17176;-38.13080360867914
1739209918.1717658;-45.120503652039325
1739209918.1717713;-33.981070128970906
1739209918.171777;-45.120503652039325
1739209918.1717827;-38.13080360867914
1739209918.1717882;-45.120503652039325
1739209918.171794;-38.13080360867914
1739209918.1717997;-38.13080360867914
1739209918.1718051;-45.120503652039325
1739209918.1718109;-45.120503652039325
1739209918.1718166;-33.981070128970906
1739209918.171822;-38.13080360867914
1739209918.1718278;-45.120503652039325
1739209918.1718333;-45.120503652039325
1739209918.171839;-38.13080360867914
1739209918.1718447;-32.816014438256545
1739209918.1718502;-38.13080360867914
1739209918.171856;-45.120503652039325
1739209918.1718616;-45.120503652039325
1739209918.1718671;-45.120503652039325
1739209918.1718729;-33.981070128970906
1739209918.1718786;-45.120503652039325
1739209918.171884;-35.57807855764607
1739209918.1718898;-35.57807855764607
1739209918.1718953;-35.57807855764607
1739209918.171901;-38.13080360867914
1739209918.1719067;-38.13080360867914
1739209918.1719122;-35.57807855764607
1739209918.171918;-38.13080360867914
1739209918.1719236;-38.13080360867914
1739209918.1719291;-38.13080360867914
1739209918.1719348;-38.13080360867914
1739209918.1719406;-45.120503652039325
1739209918.171946;-45.120503652039325
1739209918.1719518;-38.13080360867914
1739209918.1719573;-38.13080360867914
1739209918.171963;-45.120503652039325
1739209918.1719687;-45.120503652039325
1739209918.1719742;-38.13080360867914
1739209918.17198;-45.120503652039325
1739209918.1719856;-32.816014438256545
1739209918.171991;-38.13080360867914
1739209918.1719968;-38.13080360867914
1739209918.1720026;-35.57807855764607
1739209918.172008;-35.57807855764607
1739209918.1720138;-38.13080360867914
1739209918.1720192;-38.13080360867914
1739209918.172025;-32.816014438256545
1739209918.1720307;-38.13080360867914
1739209918.1720362;-45.120503652039325
1739209918.172042;-38.13080360867914
1739209918.1720445;-32.816014438256545
1739209918.1720471;-38.13080360867914
1739209918.1720498;-45.120503652039325
1739209918.1720526;-38.13080360867914
1739209918.1720552;-35.57807855764607
1739209918.1720579;-45.120503652039325
1739209918.1720605;-45.120503652039325
1739209918.172063;-33.981070128970906
1739209918.1720657;-38.13080360867914
1739209918.1720684;-38.13080360867914
1739209918.1720712;-45.120503652039325
1739209918.1720738;-38.13080360867914
1739209918.1720765;-38.13080360867914
1739209918.172079;-32.816014438256545
1739209918.1720817;-30.49652367304973
1739209918.1720843;-38.13080360867914
1739209918.172087;-38.13080360867914
1739209918.1720898;-38.13080360867914
1739209918.1720924;-38.13080360867914
1739209918.172095;-45.120503652039325
1739209918.1720977;-32.816014438256545
1739209918.1721003;-45.120503652039325
1739209918.172103;-35.57807855764607
1739209918.1721056;-45.120503652039325
1739209918.1721084;-35.57807855764607
1739209918.172111;-45.120503652039325
1739209918.1721137;-45.120503652039325
1739209918.1721163;-38.13080360867914
1739209918.172119;-45.120503652039325
1739209918.1721215;-35.57807855764607
1739209918.1721244;-31.141103565318893
1739209918.172127;-38.13080360867914
1739209918.1721296;-45.120503652039325
1739209918.1721323;-38.13080360867914
1739209918.1721349;-38.13080360867914
1739209918.1721375;-45.120503652039325
1739209918.1721401;-45.120503652039325
1739209918.172143;-35.57807855764607
1739209918.1721456;-32.816014438256545
1739209918.1721482;-38.13080360867914
1739209918.1721509;-38.13080360867914
1739209918.1721535;-45.120503652039325
1739209918.172156;-32.816014438256545
1739209918.1721587;-45.120503652039325
1739209918.1721616;-38.13080360867914
1739209918.1721642;-45.120503652039325
1739209918.1721668;-38.13080360867914
1739209918.1721694;-45.120503652039325
1739209918.172172;-35.57807855764607
1739209918.1721747;-45.120503652039325
1739209918.1721773;-45.120503652039325
1739209918.1721802;-38.13080360867914
1739209918.1721828;-45.120503652039325
1739209918.1721854;-35.57807855764607
1739209918.172188;-26.991370085610736
1739209918.1721907;-38.13080360867914
1739209918.1721933;-45.120503652039325
1739209918.172196;-45.120503652039325
1739209918.1721988;-45.120503652039325
1739209918.1722014;-45.120503652039325
1739209918.172204;-38.13080360867914
1739209918.1722066;-45.120503652039325
1739209918.1722093;-45.120503652039325
1739209918.172212;-45.120503652039325
1739209918.1722145;-38.13080360867914
1739209918.1722174;-45.120503652039325
1739209918.17222;-38.13080360867914
1739209918.1722226;-38.13080360867914
1739209918.1722252;-45.120503652039325
1739209918.1722279;-38.13080360867914
1739209918.1722305;-35.57807855764607
1739209918.172233;-38.13080360867914
1739209918.172236;-45.120503652039325
1739209918.1722386;-38.13080360867914
1739209918.1722412;-45.120503652039325
1739209918.1722438;-38.13080360867914
1739209918.1722465;-45.120503652039325
1739209918.172249;-45.120503652039325
1739209918.1722517;-32.816014438256545
1739209918.1722546;-45.120503652039325
1739209918.1722572;-45.120503652039325
1739209918.1722598;-38.13080360867914
1739209918.1722624;-38.13080360867914
1739209918.172265;-38.13080360867914
1739209918.1722677;-45.120503652039325
1739209918.1722705;-38.13080360867914
1739209918.1722732;-45.120503652039325
1739209918.1722758;-38.13080360867914
1739209918.1722784;-45.120503652039325
1739209918.172281;-38.13080360867914
1739209918.1722836;-38.13080360867914
1739209918.1722863;-33.981070128970906
1739209918.1722891;-45.120503652039325
1739209918.1722918;-38.13080360867914
1739209918.1722944;-35.57807855764607
1739209918.172297;-38.13080360867914
1739209918.1722996;-45.120503652039325
1739209918.1723022;-45.120503652039325
1739209918.1723049;-45.120503652039325
1739209918.1723077;-45.120503652039325
1739209918.1723104;-45.120503652039325
1739209918.172313;-45.120503652039325
1739209918.1723156;-45.120503652039325
1739209918.1723182;-35.57807855764607
1739209918.1723208;-45.120503652039325
1739209918.1723235;-38.13080360867914
1739209918.1723263;-29.438486411369333
1739209918.172329;-45.120503652039325
1739209918.1723316;-45.120503652039325
1739209918.1723342;-45.120503652039325
1739209918.1723368;-38.13080360867914
1739209918.1723394;-33.981070128970906
1739209918.172342;-45.120503652039325
1739209918.172345;-38.13080360867914
1739209918.1723475;-35.57807855764607
1739209918.1723502;-38.13080360867914
1739209918.1723528;-45.120503652039325
1739209918.1723554;-45.120503652039325
1739209918.172358;-45.120503652039325
1739209918.1723607;-38.13080360867914
1739209918.1723635;-45.120503652039325
1739209918.1723661;-38.13080360867914
1739209918.1723688;-38.13080360867914
1739209918.1723714;-38.13080360867914
1739209918.172374;-38.13080360867914
1739209918.1723766;-38.13080360867914
1739209918.1723793;-45.120503652039325
1739209918.172382;-31.141103565318915
1739209918.1723847;-32.816014438256545
1739209918.1723874;-38.13080360867914
1739209918.17239;-45.120503652039325
1739209918.1723926;-33.981070128970906
1739209918.1723952;-45.120503652039325
1739209918.1723979;-45.120503652039325
1739209918.1724007;-45.120503652039325
1739209918.1724033;-33.981070128970906
1739209918.172406;-35.57807855764607
1739209918.1724086;-38.13080360867914
1739209918.1724112;-38.13080360867914
1739209918.1724138;-38.13080360867914
1739209918.1724167;-35.57807855764607
1739209918.1724193;-38.13080360867914
1739209918.172422;-45.120503652039325
1739209918.1724246;-33.981070128970906
1739209918.1724272;-35.57807855764607
1739209918.1724298;-38.13080360867914
1739209918.1724324;-45.120503652039325
1739209918.1724353;-45.120503652039325
1739209918.172438;-45.120503652039325
1739209918.1724405;-45.120503652039325
1739209918.1724432;-45.120503652039325
1739209918.1724458;-38.13080360867914
1739209918.1724484;-38.13080360867914
1739209918.172451;-35.57807855764607
1739209918.1724539;-38.13080360867914
1739209918.1724565;-45.120503652039325
1739209918.1724591;-38.13080360867914
1739209918.1724617;-38.13080360867914
1739209918.1724644;-45.120503652039325
1739209918.172467;-38.13080360867914
1739209918.1724696;-38.13080360867914
1739209918.1724725;-45.120503652039325
1739209918.172475;-38.13080360867914
1739209918.1724777;-38.13080360867914
1739209918.1724803;-35.57807855764607
1739209918.172483;-38.13080360867914
1739209918.1724856;-32.816014438256545
1739209918.1724882;-27.267205301931607
1739209918.172491;-32.816014438256545
1739209918.1724937;-45.120503652039325
1739209918.1724963;-32.816014438256545
1739209918.172499;-45.120503652039325
1739209918.1725016;-45.120503652039325
1739209918.1725042;-45.120503652039325
1739209918.1725068;-33.981070128970906
1739209918.1725097;-35.57807855764607
1739209918.1725123;-45.120503652039325
1739209918.172515;-38.13080360867914
1739209918.1725175;-35.57807855764607
1739209918.1725202;-38.13080360867914
1739209918.1725228;-38.13080360867914
1739209918.1725254;-45.120503652039325
1739209918.1725283;-38.13080360867914
1739209918.172531;-38.13080360867914
1739209918.1725335;-45.120503652039325
1739209918.1725361;-38.13080360867914
1739209918.1725388;-38.13080360867914
1739209918.1725414;-45.120503652039325
1739209918.1725442;-35.57807855764607
1739209918.1725469;-38.13080360867914
1739209918.1725495;-35.57807855764607
1739209918.172552;-35.57807855764607
1739209918.1725547;-38.13080360867914
1739209918.1725574;-38.13080360867914
1739209918.17256;-38.13080360867914
1739209918.1725628;-38.13080360867914
1739209918.1725655;-45.120503652039325
1739209918.172568;-38.13080360867914
1739209918.1725707;-35.57807855764607
1739209918.1725733;-45.120503652039325
1739209918.172576;-38.13080360867914
1739209918.1725786;-38.13080360867914
1739209918.1725814;-35.57807855764607
1739209918.172584;-38.13080360867914
1739209918.1725867;-35.57807855764607
1739209918.1725893;-35.57807855764607
1739209918.172592;-35.57807855764607
1739209918.1725945;-38.13080360867914
1739209918.1725972;-38.13080360867914
1739209918.1726;-45.120503652039325
1739209918.1726027;-45.120503652039325
1739209918.1726053;-38.13080360867914
1739209918.172608;-38.13080360867914
1739209918.1726105;-38.13080360867914
1739209918.1726131;-38.13080360867914
1739209918.1726158;-38.13080360867914
1739209918.1726186;-45.120503652039325
1739209918.1726213;-45.120503652039325
1739209918.1726239;-45.120503652039325
1739209918.1726265;-33.981070128970906
1739209918.172629;-38.13080360867914
1739209918.1726317;-45.120503652039325
1739209918.1726344;-38.13080360867914
1739209918.1726372;-45.120503652039325
1739209918.1726398;-32.816014438256545
1739209918.1726425;-38.13080360867914
1739209918.172645;-45.120503652039325
1739209918.1726477;-38.13080360867914
1739209918.1726503;-35.57807855764607
1739209918.172653;-38.13080360867914
1739209918.1726558;-45.120503652039325
1739209918.1726584;-45.120503652039325
1739209918.172661;-45.120503652039325
1739209918.1726637;-45.120503652039325
1739209918.1726663;-45.120503652039325
1739209918.172669;-45.120503652039325
1739209918.1726716;-45.120503652039325
1739209918.1726744;-45.120503652039325
1739209918.172677;-45.120503652039325
1739209918.1726797;-45.120503652039325
1739209918.1726823;-45.120503652039325
1739209918.172685;-45.120503652039325
1739209918.1726875;-38.13080360867914
1739209918.1726904;-38.13080360867914
1739209918.172693;-38.13080360867914
1739209918.1726956;-45.120503652039325
1739209918.1726983;-38.13080360867914
1739209918.172701;-38.13080360867914
1739209918.1727035;-27.267205301931607
1739209918.1727061;-32.816014438256545
1739209918.172709;-45.120503652039325
1739209918.1727116;-45.120503652039325
1739209918.1727142;-45.120503652039325
1739209918.1727169;-38.13080360867914
1739209918.1727195;-32.816014438256545
1739209918.172722;-33.981070128970906
1739209918.1727247;-38.13080360867914
1739209918.1727276;-38.13080360867914
1739209918.1727302;-35.57807855764607
1739209918.1727328;-45.120503652039325
1739209918.1727355;-45.120503652039325
1739209918.172738;-45.120503652039325
1739209918.1727407;-38.13080360867914
1739209918.1727433;-38.13080360867914
1739209918.1727462;-38.13080360867914
1739209918.1727488;-38.13080360867914
1739209918.1727514;-45.120503652039325
1739209918.172754;-45.120503652039325
1739209918.1727567;-45.120503652039325
1739209918.1727593;-45.120503652039325
1739209918.172762;-45.120503652039325
1739209918.1727648;-45.120503652039325
1739209918.1727674;-33.981070128970906
1739209918.17277;-38.13080360867914
1739209918.1727726;-45.120503652039325
1739209918.1727753;-38.13080360867914
1739209918.172778;-45.120503652039325
1739209918.1727805;-35.57807855764607
1739209918.1727834;-38.13080360867914
1739209918.172786;-38.13080360867914
1739209918.1727886;-38.13080360867914
1739209918.1727912;-38.13080360867914
1739209918.1727939;-45.120503652039325
1739209918.1727965;-45.120503652039325
1739209918.172799;-45.120503652039325
1739209918.172802;-45.120503652039325
1739209918.1728046;-45.120503652039325
1739209918.1728072;-38.13080360867914
1739209918.1728098;-31.141103565318915
1739209918.1728125;-31.141103565318915
1739209918.172815;-38.13080360867914
1739209918.1728177;-38.13080360867914
1739209918.1728206;-45.120503652039325
1739209918.1728232;-45.120503652039325
1739209918.1728258;-45.120503652039325
1739209918.1728284;-38.13080360867914
1739209918.172831;-38.13080360867914
1739209918.1728337;-33.981070128970906
1739209918.1728365;-45.120503652039325
1739209918.1728392;-45.120503652039325
1739209918.1728418;-38.13080360867914
1739209918.1728444;-38.13080360867914
1739209918.172847;-45.120503652039325
1739209918.1728497;-38.13080360867914
1739209918.1728523;-35.57807855764607
1739209918.1728551;-45.120503652039325
1739209918.1728578;-45.120503652039325
1739209918.1728604;-38.13080360867914
1739209918.172863;-45.120503652039325
1739209918.1728656;-45.120503652039325
1739209918.1728683;-33.981070128970906
1739209918.1728709;-45.120503652039325
1739209918.1728737;-45.120503652039325
1739209918.1728764;-38.13080360867914
1739209918.172879;-38.13080360867914
1739209918.1728816;-45.120503652039325
1739209918.1728842;-45.120503652039325
1739209918.1728868;-35.57807855764607
1739209918.1728895;-38.13080360867914
1739209918.1728923;-45.120503652039325
1739209918.172895;-38.13080360867914
1739209918.1728976;-33.981070128970906
1739209918.1729002;-45.120503652039325
1739209918.1729028;-45.120503652039325
1739209918.1729054;-38.13080360867914
1739209918.172908;-45.120503652039325
1739209918.172911;-45.120503652039325
1739209918.1729136;-45.120503652039325
1739209918.1729162;-38.13080360867914
1739209918.1729188;-33.981070128970906
1739209918.1729214;-35.57807855764607
1739209918.172924;-38.13080360867914
1739209918.1729267;-38.13080360867914
1739209918.1729295;-33.981070128970906
1739209918.1729321;-35.57807855764607
1739209918.1729348;-38.13080360867914
1739209918.1729374;-38.13080360867914
1739209918.17294;-35.57807855764607
1739209918.1729426;-38.13080360867914
1739209918.1729453;-45.120503652039325
1739209918.1729481;-45.120503652039325
1739209918.1729507;-38.13080360867914
1739209918.1729534;-45.120503652039325
1739209918.172956;-45.120503652039325
1739209918.1729586;-45.120503652039325
1739209918.1729612;-45.120503652039325
1739209918.1729639;-45.120503652039325
1739209918.1729667;-38.13080360867914
1739209918.1729693;-38.13080360867914
1739209918.172972;-38.13080360867914
1739209918.1729746;-45.120503652039325
1739209918.1729772;-38.13080360867914
1739209918.1729798;-38.13080360867914
1739209918.1729827;-35.57807855764607
1739209918.1729853;-33.981070128970906
1739209918.172988;-45.120503652039325
1739209918.1729906;-38.13080360867914
1739209918.1729932;-45.120503652039325
1739209918.1729958;-35.57807855764607
1739209918.1729984;-45.120503652039325
1739209918.1730013;-35.57807855764607
1739209918.173004;-45.120503652039325
1739209918.1730065;-45.120503652039325
1739209918.1730092;-38.13080360867914
1739209918.1730118;-38.13080360867914
1739209918.1730144;-45.120503652039325
1739209918.173017;-45.120503652039325
1739209918.17302;-38.13080360867914
1739209918.1730225;-45.120503652039325
1739209918.1730251;-38.13080360867914
1739209918.1730278;-35.57807855764607
1739209918.1730304;-38.13080360867914
1739209918.173033;-45.120503652039325
1739209918.1730356;-35.57807855764607
1739209918.1730385;-35.57807855764607
1739209918.173041;-45.120503652039325
1739209918.1730437;-45.120503652039325
1739209918.1730464;-38.13080360867914
1739209918.173049;-35.57807855764607
1739209918.1730516;-38.13080360867914
1739209918.1730542;-35.57807855764607
1739209918.173057;-38.13080360867914
1739209918.1730597;-45.120503652039325
1739209918.1730623;-38.13080360867914
1739209918.173065;-35.57807855764607
1739209918.1730676;-45.120503652039325
1739209918.1730702;-45.120503652039325
1739209918.1730728;-35.57807855764607
1739209918.1730757;-38.13080360867914
1739209918.1730783;-45.120503652039325
1739209918.173081;-45.120503652039325
1739209918.1730835;-38.13080360867914
1739209918.1730862;-45.120503652039325
1739209918.1730888;-31.141103565318893
1739209918.1730914;-26.991370085610736
1739209918.1730943;-45.120503652039325
1739209918.173097;-38.13080360867914
1739209918.1730995;-38.13080360867914
1739209918.1731021;-32.816014438256545
1739209918.1731048;-45.120503652039325
1739209918.1731074;-45.120503652039325
1739209918.17311;-45.120503652039325
1739209918.1731129;-45.120503652039325
1739209918.1731155;-45.120503652039325
1739209918.173118;-45.120503652039325
1739209918.1731207;-45.120503652039325
1739209918.1731234;-45.120503652039325
1739209918.173126;-45.120503652039325
1739209918.1731288;-38.13080360867914
1739209918.1731315;-45.120503652039325
1739209918.173134;-35.57807855764607
1739209918.1731367;-38.13080360867914
1739209918.1731393;-38.13080360867914
1739209918.173142;-38.13080360867914
1739209918.1731446;-45.120503652039325
1739209918.1731474;-38.13080360867914
1739209918.17315;-38.13080360867914
1739209918.1731527;-38.13080360867914
1739209918.1731553;-35.57807855764607
1739209918.173158;-38.13080360867914
1739209918.1731606;-38.13080360867914
1739209918.1731632;-45.120503652039325
1739209918.173166;-38.13080360867914
1739209918.1731687;-38.13080360867914
1739209918.1731713;-45.120503652039325
1739209918.173174;-38.13080360867914
1739209918.1731765;-33.981070128970956
1739209918.1731791;-45.120503652039325
1739209918.1731818;-38.13080360867914
1739209918.1731846;-45.120503652039325
1739209918.1731873;-45.120503652039325
1739209918.1731899;-38.13080360867914
1739209918.1731925;-45.120503652039325
1739209918.1731951;-38.13080360867914
1739209918.1731977;-26.487275050834715
1739209918.1732004;-35.57807855764607
1739209918.1732032;-45.120503652039325
1739209918.1732059;-45.120503652039325
1739209918.1732085;-35.57807855764607
1739209918.173211;-45.120503652039325
1739209918.1732137;-45.120503652039325
1739209918.1732163;-38.13080360867914
1739209918.173219;-38.13080360867914
1739209918.1732218;-45.120503652039325
1739209918.1732244;-45.120503652039325
1739209918.173227;-45.120503652039325
1739209918.1732297;-38.13080360867914
1739209918.1732323;-38.13080360867914
1739209918.173235;-45.120503652039325
1739209918.1732376;-38.13080360867914
1739209918.1732404;-38.13080360867914
1739209918.173243;-38.13080360867914
1739209918.1732457;-45.120503652039325
1739209918.1732483;-45.120503652039325
1739209918.173251;-45.120503652039325
1739209918.1732535;-45.120503652039325
1739209918.1732562;-45.120503652039325
1739209918.173259;-38.13080360867914
1739209918.1732616;-35.57807855764607
1739209918.1732643;-35.57807855764607
1739209918.173267;-38.13080360867914
1739209918.1732695;-38.13080360867914
1739209918.1732721;-38.13080360867914
1739209918.173275;-33.981070128970906
1739209918.1732776;-38.13080360867914
1739209918.1732802;-35.57807855764607
1739209918.1732829;-38.13080360867914
1739209918.1732855;-45.120503652039325
1739209918.173288;-38.13080360867914
1739209918.1732907;-45.120503652039325
1739209918.1732936;-45.120503652039325
1739209918.1732962;-33.981070128970906
1739209918.1732988;-45.120503652039325
1739209918.1733015;-33.981070128970906
1739209918.173304;-38.13080360867914
1739209918.1733067;-45.120503652039325
1739209918.1733093;-33.981070128970906
1739209918.1733122;-35.57807855764607
1739209918.1733148;-45.120503652039325
1739209918.1733174;-45.120503652039325
1739209918.17332;-45.120503652039325
1739209918.1733227;-45.120503652039325
1739209918.1733253;-35.57807855764607
1739209918.173328;-33.981070128970906
1739209918.1733308;-45.120503652039325
1739209918.1733334;-45.120503652039325
1739209918.173336;-45.120503652039325
1739209918.1733387;-33.981070128970906
1739209918.1733413;-45.120503652039325
1739209918.173344;-45.120503652039325
1739209918.1733465;-45.120503652039325
1739209918.1733494;-38.13080360867914
1739209918.173352;-38.13080360867914
1739209918.1733546;-45.120503652039325
1739209918.1733572;-45.120503652039325
1739209918.1733599;-33.981070128970906
1739209918.1733625;-38.13080360867914
1739209918.173365;-38.13080360867914
1739209918.173368;-45.120503652039325
1739209918.1733706;-45.120503652039325
1739209918.1733732;-45.120503652039325
1739209918.1733758;-38.13080360867914
1739209918.1733785;-38.13080360867914
1739209918.173381;-38.13080360867914
1739209918.1733837;-45.120503652039325
1739209918.1733866;-38.13080360867914
1739209918.1733892;-38.13080360867914
1739209918.1733918;-28.992665084841942
1739209918.1733944;-45.120503652039325
1739209918.173397;-45.120503652039325
1739209918.1733997;-38.13080360867914
1739209918.1734023;-38.13080360867914
1739209918.1734052;-45.120503652039325
1739209918.1734078;-38.13080360867914
1739209918.1734104;-38.13080360867914
1739209918.173413;-29.438486411369354
1739209918.1734157;-45.120503652039325
1739209918.1734183;-38.13080360867914
1739209918.1734211;-45.120503652039325
1739209918.1734238;-45.120503652039325
1739209918.1734264;-45.120503652039325
1739209918.173429;-45.120503652039325
1739209918.1734316;-38.13080360867914
1739209918.1734343;-31.141103565318915
1739209918.1734369;-38.13080360867914
1739209918.1734397;-33.981070128970906
1739209918.1734424;-35.57807855764607
1739209918.173445;-45.120503652039325
1739209918.1734476;-45.120503652039325
1739209918.1734502;-45.120503652039325
1739209918.1734529;-45.120503652039325
1739209918.1734555;-38.13080360867914
1739209918.1734583;-45.120503652039325
1739209918.173461;-38.13080360867914
1739209918.1734636;-35.57807855764607
1739209918.1734662;-38.13080360867914
1739209918.1734688;-45.120503652039325
1739209918.1734715;-38.13080360867914
1739209918.173474;-35.57807855764607
1739209918.173477;-32.81601443825658
1739209918.1734796;-45.120503652039325
1739209918.1734822;-31.141103565318915
1739209918.1734848;-38.13080360867914
1739209918.1734874;-45.120503652039325
1739209918.17349;-38.13080360867914
1739209918.1734927;-45.120503652039325
1739209918.1734955;-38.13080360867914
1739209918.1734982;-30.49652367304973
1739209918.1735008;-33.981070128970906
1739209918.1735034;-38.13080360867914
1739209918.173506;-45.120503652039325
1739209918.1735086;-38.13080360867914
1739209918.1735113;-45.120503652039325
1739209918.1735141;-38.13080360867914
1739209918.1735168;-38.13080360867914
1739209918.1735194;-38.13080360867914
1739209918.173522;-45.120503652039325
1739209918.1735246;-45.120503652039325
1739209918.1735272;-38.13080360867914
1739209918.1735299;-38.13080360867914
1739209918.1735327;-45.120503652039325
1739209918.1735353;-38.13080360867914
1739209918.173538;-38.13080360867914
1739209918.1735406;-45.120503652039325
1739209918.1735432;-45.120503652039325
1739209918.1735458;-38.13080360867914
1739209918.1735487;-32.816014438256545
1739209918.1735513;-38.13080360867914
1739209918.173554;-45.120503652039325
1739209918.1735566;-38.13080360867914
1739209918.1735592;-38.13080360867914
1739209918.1735618;-35.57807855764607
1739209918.1735644;-38.13080360867914
1739209918.1735673;-45.120503652039325
1739209918.17357;-45.120503652039325
1739209918.1735725;-38.13080360867914
1739209918.1735752;-45.120503652039325
1739209918.1735778;-45.120503652039325
1739209918.1735804;-38.13080360867914
1739209918.173583;-45.120503652039325
1739209918.173586;-45.120503652039325
1739209918.1735885;-38.13080360867914
1739209918.1735911;-45.120503652039325
1739209918.1735938;-45.120503652039325
1739209918.1735964;-35.57807855764607
1739209918.173599;-38.13080360867914
1739209918.1736016;-45.120503652039325
1739209918.1736045;-32.816014438256545
1739209918.173607;-38.13080360867914
1739209918.1736097;-45.120503652039325
1739209918.1736124;-38.13080360867914
1739209918.173615;-38.13080360867914
1739209918.1736176;-45.120503652039325
1739209918.1736202;-45.120503652039325
1739209918.173623;-38.13080360867914
1739209918.1736257;-38.13080360867914
1739209918.1736283;-45.120503652039325
1739209918.173631;-45.120503652039325
1739209918.1736336;-38.13080360867914
1739209918.1736362;-45.120503652039325
1739209918.1736388;-35.57807855764607
1739209918.1736417;-45.120503652039325
1739209918.1736443;-33.981070128970906
1739209918.173647;-45.120503652039325
1739209918.1736495;-38.13080360867914
1739209918.1736522;-35.57807855764607
1739209918.1736548;-38.13080360867914
1739209918.1736574;-38.13080360867914
1739209918.1736603;-45.120503652039325
1739209918.173663;-33.981070128970906
1739209918.1736655;-38.13080360867914
1739209918.1736681;-38.13080360867914
1739209918.1736708;-38.13080360867914
1739209918.1736734;-45.120503652039325
1739209918.173676;-38.13080360867914
1739209918.1736789;-38.13080360867914
1739209918.1736815;-45.120503652039325
1739209918.1736841;-38.13080360867914
1739209918.1736867;-38.13080360867914
1739209918.1736894;-45.120503652039325
1739209918.173692;-38.13080360867914
1739209918.1736948;-38.13080360867914
1739209918.1736975;-35.57807855764607
1739209918.1737;-38.13080360867914
1739209918.1737027;-45.120503652039325
1739209918.1737053;-33.981070128970906
1739209918.173708;-31.141103565318915
1739209918.1737106;-33.981070128970906
1739209918.1737134;-38.13080360867914
1739209918.173716;-38.13080360867914
1739209918.1737187;-45.120503652039325
1739209918.1737213;-45.120503652039325
1739209918.173724;-45.120503652039325
1739209918.1737266;-38.13080360867914
1739209918.1737292;-38.13080360867914
1739209918.173732;-45.120503652039325
1739209918.1737347;-45.120503652039325
1739209918.1737373;-38.13080360867914
1739209918.17374;-33.981070128970906
1739209918.1737425;-45.120503652039325
1739209918.1737452;-38.13080360867914
1739209918.1737478;-35.57807855764607
1739209918.1737506;-38.13080360867914
1739209918.1737533;-45.120503652039325
1739209918.173756;-33.981070128970906
1739209918.1737585;-31.141103565318915
1739209918.1737611;-38.13080360867914
1739209918.1737638;-38.13080360867914
1739209918.1737664;-45.120503652039325
1739209918.1737692;-35.57807855764607
1739209918.1737719;-35.57807855764607
1739209918.1737745;-38.13080360867914
1739209918.173777;-33.981070128970906
1739209918.1737797;-32.816014438256545
1739209918.1737823;-45.120503652039325
1739209918.173785;-38.13080360867914
1739209918.1737878;-38.13080360867914
