CAN Message; 0x1bb:000096119c0b72c1
1739209879.6880534;-32.816014438256545
1739209879.6880674;-45.120503652039325
1739209879.6880815;-35.57807855764607
1739209879.6880956;-45.120503652039325
1739209879.6881096;-45.120503652039325
1739209879.6881237;-35.57807855764607
1739209879.688138;-38.13080360867914
1739209879.688152;-45.120503652039325
1739209879.6881661;-45.120503652039325
1739209879.6881802;-38.13080360867914
1739209879.6881943;-45.120503652039325
1739209879.6882083;-29.438486411369333
1739209879.6882226;-31.141103565318893
1739209879.6882367;-45.120503652039325
1739209879.6882508;-45.120503652039325
1739209879.6882648;-45.120503652039325
1739209879.688279;-38.13080360867914
1739209879.688293;-38.13080360867914
1739209879.6883073;-38.13080360867914
1739209879.6883214;-45.120503652039325
1739209879.6883354;-45.120503652039325
1739209879.6883495;-45.120503652039325
1739209879.6883636;-45.120503652039325
1739209879.6883776;-32.816014438256545
1739209879.688392;-35.57807855764607
1739209879.688406;-38.13080360867914
1739209879.68842;-45.120503652039325
1739209879.6884341;-45.120503652039325
1739209879.6884482;-45.120503652039325
1739209879.6884623;-38.13080360867914
1739209879.6884766;-45.120503652039325
1739209879.6884906;-38.13080360867914
1739209879.6885047;-38.13080360867914
1739209879.6885188;-38.13080360867914
1739209879.6885328;-38.13080360867914
1739209879.688547;-32.816014438256545
1739209879.6885612;-30.49652367304973
1739209879.6885753;-45.120503652039325
1739209879.6885893;-45.120503652039325
1739209879.6886034;-35.57807855764607
1739209879.6886175;-38.13080360867914
1739209879.6886315;-45.120503652039325
1739209879.6886458;-45.120503652039325
1739209879.68866;-45.120503652039325
1739209879.688674;-45.120503652039325
1739209879.688688;-35.57807855764607
1739209879.688702;-35.57807855764607
1739209879.6887162;-45.120503652039325
1739209879.6887305;-45.120503652039325
1739209879.6887445;-45.120503652039325
1739209879.6887586;-38.13080360867914
1739209879.6887727;-45.120503652039325
1739209879.6887867;-45.120503652039325
1739209879.6888008;-45.120503652039325
1739209879.688815;-45.120503652039325
1739209879.6888292;-38.13080360867914
1739209879.6888433;-38.13080360867914
1739209879.6888573;-38.13080360867914
1739209879.6888714;-38.13080360867914
1739209879.6888855;-38.13080360867914
1739209879.6888998;-38.13080360867914
1739209879.6889138;-38.13080360867914
1739209879.688928;-45.120503652039325
1739209879.688942;-35.57807855764607
1739209879.688956;-35.57807855764607
1739209879.68897;-38.13080360867914
1739209879.6889844;-45.120503652039325
1739209879.6889985;-45.120503652039325
1739209879.6890125;-38.13080360867914
1739209879.6890266;-38.13080360867914
1739209879.6890407;-38.13080360867914
1739209879.6890547;-38.13080360867914
1739209879.689069;-32.816014438256545
1739209879.689083;-38.13080360867914
1739209879.6890972;-38.13080360867914
1739209879.6891112;-45.120503652039325
1739209879.6891253;-33.981070128970906
1739209879.6891394;-38.13080360867914
1739209879.6891537;-38.13080360867914
1739209879.6891677;-45.120503652039325
1739209879.6891818;-45.120503652039325
1739209879.6891959;-45.120503652039325
1739209879.68921;-45.120503652039325
1739209879.689224;-33.981070128970906
1739209879.6892383;-33.981070128970906
1739209879.6892524;-38.13080360867914
1739209879.6892664;-45.120503652039325
1739209879.6892805;-38.13080360867914
1739209879.6892946;-38.13080360867914
1739209879.6893086;-45.120503652039325
1739209879.689323;-38.13080360867914
1739209879.689337;-38.13080360867914
1739209879.689351;-33.981070128970906
1739209879.6893651;-33.981070128970906
1739209879.6893792;-38.13080360867914
1739209879.6893933;-45.120503652039325
1739209879.6894076;-45.120503652039325
1739209879.6894217;-35.57807855764607
1739209879.6894357;-35.57807855764607
1739209879.6894498;-45.120503652039325
1739209879.6894639;-45.120503652039325
1739209879.689478;-38.13080360867914
1739209879.6894922;-38.13080360867914
1739209879.6895063;-45.120503652039325
1739209879.6895204;-45.120503652039325
1739209879.6895344;-38.13080360867914
1739209879.6895485;-38.13080360867914
1739209879.6895626;-38.13080360867914
1739209879.6895769;-33.981070128970906
1739209879.689591;-31.141103565318915
1739209879.689605;-38.13080360867914
1739209879.689619;-38.13080360867914
1739209879.6896331;-33.981070128970906
1739209879.6896472;-38.13080360867914
1739209879.6896615;-45.120503652039325
1739209879.6896756;-38.13080360867914
1739209879.6896896;-33.981070128970906
1739209879.6897037;-28.218542851754165
1739209879.6897178;-45.120503652039325
1739209879.6897318;-35.57807855764607
1739209879.6897461;-38.13080360867914
1739209879.6897602;-38.13080360867914
1739209879.6897743;-45.120503652039325
1739209879.6897883;-38.13080360867914
1739209879.6898024;-35.57807855764607
1739209879.6898165;-33.981070128970906
1739209879.6898308;-45.120503652039325
1739209879.6898448;-45.120503652039325
1739209879.689859;-38.13080360867914
1739209879.689873;-38.13080360867914
1739209879.689887;-45.120503652039325
1739209879.689901;-38.13080360867914
1739209879.6899154;-38.13080360867914
1739209879.6899295;-38.13080360867914
1739209879.6899436;-38.13080360867914
1739209879.6899576;-45.120503652039325
1739209879.6899717;-38.13080360867914
1739209879.6899858;-33.981070128970906
1739209879.69;-45.120503652039325
1739209879.6900141;-38.13080360867914
1739209879.6900282;-45.120503652039325
1739209879.6900423;-38.13080360867914
1739209879.6900563;-38.13080360867914
1739209879.6900704;-45.120503652039325
1739209879.6900847;-38.13080360867914
1739209879.6900988;-35.57807855764607
1739209879.6901128;-32.816014438256545
1739209879.690127;-45.120503652039325
1739209879.690141;-38.13080360867914
1739209879.690155;-38.13080360867914
1739209879.6901693;-45.120503652039325
1739209879.6901834;-38.13080360867914
1739209879.6901975;-38.13080360867914
1739209879.6902115;-45.120503652039325
1739209879.6902256;-45.120503652039325
1739209879.6902397;-38.13080360867914
1739209879.690254;-38.13080360867914
1739209879.690268;-45.120503652039325
1739209879.690282;-45.120503652039325
1739209879.6902962;-38.13080360867914
1739209879.6903102;-38.13080360867914
1739209879.6903243;-38.13080360867914
1739209879.6903386;-35.57807855764607
1739209879.6903527;-45.120503652039325
1739209879.6903667;-38.13080360867914
1739209879.6903808;-31.141103565318893
1739209879.6903949;-31.141103565318893
1739209879.690409;-45.120503652039325
1739209879.6904233;-45.120503652039325
1739209879.6904373;-45.120503652039325
1739209879.6904514;-38.13080360867914
1739209879.6904655;-45.120503652039325
1739209879.6904795;-35.57807855764607
1739209879.6904936;-45.120503652039325
1739209879.690508;-45.120503652039325
1739209879.690522;-45.120503652039325
1739209879.690536;-45.120503652039325
1739209879.69055;-45.120503652039325
1739209879.6905642;-45.120503652039325
1739209879.6905782;-45.120503652039325
1739209879.6905925;-38.13080360867914
1739209879.6906066;-38.13080360867914
1739209879.6906207;-38.13080360867914
1739209879.6906347;-35.57807855764607
1739209879.6906488;-38.13080360867914
1739209879.6906629;-35.57807855764607
1739209879.6906772;-38.13080360867914
1739209879.6906912;-33.981070128970906
1739209879.6907053;-45.120503652039325
1739209879.6907194;-35.57807855764607
1739209879.6907334;-32.816014438256545
1739209879.6907475;-35.57807855764607
1739209879.6907618;-32.816014438256545
1739209879.6907759;-38.13080360867914
1739209879.69079;-38.13080360867914
1739209879.690804;-38.13080360867914
1739209879.690818;-35.57807855764607
1739209879.6908321;-45.120503652039325
1739209879.6908464;-38.13080360867914
1739209879.6908605;-38.13080360867914
1739209879.6908746;-45.120503652039325
1739209879.6908886;-38.13080360867914
1739209879.6909027;-45.120503652039325
1739209879.6909168;-32.816014438256545
1739209879.690931;-45.120503652039325
1739209879.6909451;-33.981070128970906
1739209879.6909592;-26.991370085610722
1739209879.6909733;-45.120503652039325
1739209879.6909873;-45.120503652039325
1739209879.6910014;-38.13080360867914
1739209879.6910157;-35.57807855764607
1739209879.6910298;-45.120503652039325
1739209879.6910439;-33.981070128970906
1739209879.691058;-45.120503652039325
1739209879.691072;-33.981070128970956
1739209879.691086;-38.13080360867914
1739209879.6911004;-38.13080360867914
1739209879.6911144;-45.120503652039325
1739209879.6911285;-45.120503652039325
1739209879.6911426;-38.13080360867914
1739209879.6911566;-38.13080360867914
1739209879.6911707;-38.13080360867914
1739209879.6911848;-32.816014438256545
1739209879.691199;-38.13080360867914
1739209879.6912131;-38.13080360867914
1739209879.6912272;-38.13080360867914
1739209879.6912413;-35.57807855764607
1739209879.6912553;-45.120503652039325
1739209879.6912694;-45.120503652039325
1739209879.6912837;-38.13080360867914
1739209879.6912978;-38.13080360867914
1739209879.6913118;-38.13080360867914
1739209879.691326;-38.13080360867914
1739209879.69134;-38.13080360867914
1739209879.691354;-45.120503652039325
1739209879.6913683;-38.13080360867914
1739209879.6913824;-38.13080360867914
1739209879.6913965;-45.120503652039325
1739209879.6914105;-38.13080360867914
1739209879.6914246;-45.120503652039325
1739209879.6914387;-45.120503652039325
1739209879.691453;-45.120503652039325
1739209879.691467;-38.13080360867914
1739209879.691481;-45.120503652039325
1739209879.6914952;-45.120503652039325
1739209879.6915092;-38.13080360867914
1739209879.6915233;-28.992665084841942
1739209879.6915376;-38.13080360867914
1739209879.6915517;-35.57807855764607
1739209879.6915658;-38.13080360867914
1739209879.6915798;-45.120503652039325
1739209879.691594;-38.13080360867914
1739209879.691608;-38.13080360867914
1739209879.6916223;-45.120503652039325
1739209879.6916363;-32.81601443825658
1739209879.6916504;-38.13080360867914
1739209879.6916645;-38.13080360867914
1739209879.6916785;-45.120503652039325
1739209879.6916926;-38.13080360867914
1739209879.691707;-38.13080360867914
1739209879.691721;-33.981070128970906
1739209879.691735;-38.13080360867914
1739209879.691749;-38.13080360867914
1739209879.6917632;-38.13080360867914
1739209879.6917772;-35.57807855764607
1739209879.6917915;-45.120503652039325
1739209879.6918056;-35.57807855764607
1739209879.6918197;-45.120503652039325
1739209879.6918337;-38.13080360867914
1739209879.6918478;-35.57807855764607
1739209879.6918619;-30.49652367304973
1739209879.6918762;-45.120503652039325
1739209879.6918902;-45.120503652039325
1739209879.6919043;-45.120503652039325
1739209879.6919184;-33.981070128970906
1739209879.6919324;-38.13080360867914
1739209879.6919465;-38.13080360867914
1739209879.6919608;-45.120503652039325
1739209879.6919749;-38.13080360867914
1739209879.691989;-38.13080360867914
1739209879.692003;-38.13080360867914
1739209879.692017;-45.120503652039325
1739209879.6920311;-38.13080360867914
1739209879.6920455;-45.120503652039325
1739209879.6920595;-45.120503652039325
1739209879.6920736;-45.120503652039325
1739209879.6920877;-38.13080360867914
1739209879.6921017;-38.13080360867914
1739209879.6921158;-38.13080360867914
1739209879.69213;-45.120503652039325
1739209879.6921442;-38.13080360867914
1739209879.6921582;-32.816014438256545
1739209879.6921723;-38.13080360867914
1739209879.6921864;-45.120503652039325
1739209879.6922004;-38.13080360867914
1739209879.6922147;-38.13080360867914
1739209879.6922288;-45.120503652039325
1739209879.6922429;-45.120503652039325
1739209879.692257;-45.120503652039325
1739209879.692271;-45.120503652039325
1739209879.692285;-45.120503652039325
1739209879.6922994;-38.13080360867914
1739209879.6923134;-38.13080360867914
1739209879.6923275;-35.57807855764607
1739209879.6923416;-38.13080360867914
1739209879.6923556;-38.13080360867914
1739209879.6923697;-38.13080360867914
1739209879.692384;-38.13080360867914
1739209879.692398;-45.120503652039325
1739209879.6924121;-45.120503652039325
1739209879.6924262;-35.57807855764607
1739209879.6924403;-38.13080360867914
1739209879.6924543;-45.120503652039325
1739209879.6924686;-45.120503652039325
1739209879.6924827;-38.13080360867914
1739209879.6924968;-45.120503652039325
1739209879.6925108;-38.13080360867914
1739209879.692525;-45.120503652039325
1739209879.692539;-35.57807855764607
1739209879.6925533;-38.13080360867914
1739209879.6925673;-38.13080360867914
1739209879.6925814;-38.13080360867914
1739209879.6925955;-45.120503652039325
1739209879.6926095;-33.981070128970906
1739209879.6926236;-38.13080360867914
1739209879.692638;-45.120503652039325
1739209879.692652;-45.120503652039325
1739209879.692666;-35.57807855764607
1739209879.6926801;-32.816014438256545
1739209879.6926942;-45.120503652039325
1739209879.6927083;-45.120503652039325
1739209879.6927226;-38.13080360867914
1739209879.6927366;-35.57807855764607
1739209879.6927507;-45.120503652039325
1739209879.6927648;-45.120503652039325
1739209879.6927788;-45.120503652039325
1739209879.692793;-45.120503652039325
1739209879.6928072;-38.13080360867914
1739209879.6928213;-45.120503652039325
1739209879.6928353;-45.120503652039325
1739209879.6928494;-45.120503652039325
1739209879.6928635;-45.120503652039325
1739209879.6928775;-45.120503652039325
1739209879.6928918;-38.13080360867914
1739209879.692906;-38.13080360867914
1739209879.69292;-45.120503652039325
1739209879.692934;-45.120503652039325
1739209879.692948;-35.57807855764607
1739209879.6929622;-38.13080360867914
1739209879.6929765;-45.120503652039325
1739209879.6929905;-45.120503652039325
1739209879.6930046;-45.120503652039325
1739209879.6930187;-45.120503652039325
1739209879.6930327;-45.120503652039325
1739209879.6930468;-45.120503652039325
1739209879.693061;-45.120503652039325
1739209879.6930752;-45.120503652039325
1739209879.6930892;-45.120503652039325
1739209879.6931033;-38.13080360867914
1739209879.6931174;-38.13080360867914
1739209879.6931314;-38.13080360867914
1739209879.6931458;-38.13080360867914
1739209879.6931598;-38.13080360867914
1739209879.693174;-38.13080360867914
1739209879.693188;-38.13080360867914
1739209879.693202;-45.120503652039325
1739209879.693216;-45.120503652039325
1739209879.6932304;-29.438486411369333
1739209879.6932445;-29.438486411369333
1739209879.6932585;-45.120503652039325
1739209879.6932726;-38.13080360867914
1739209879.6932867;-45.120503652039325
1739209879.6933007;-38.13080360867914
1739209879.693315;-38.13080360867914
1739209879.693329;-38.13080360867914
1739209879.6933432;-45.120503652039325
1739209879.6933572;-45.120503652039325
1739209879.6933713;-35.57807855764607
1739209879.6933854;-45.120503652039325
1739209879.6933997;-38.13080360867914
1739209879.6934137;-38.13080360867914
1739209879.6934278;-38.13080360867914
1739209879.6934419;-45.120503652039325
1739209879.693456;-35.57807855764607
1739209879.69347;-30.49652367304973
1739209879.6934843;-45.120503652039325
1739209879.6934984;-45.120503652039325
1739209879.6935124;-45.120503652039325
1739209879.6935265;-38.13080360867914
1739209879.6935406;-45.120503652039325
1739209879.6935546;-45.120503652039325
1739209879.693569;-38.13080360867914
1739209879.693583;-32.816014438256545
1739209879.693597;-38.13080360867914
1739209879.6936111;-45.120503652039325
1739209879.6936252;-38.13080360867914
1739209879.6936393;-38.13080360867914
1739209879.6936536;-38.13080360867914
1739209879.6936677;-38.13080360867914
1739209879.6936817;-45.120503652039325
1739209879.6936958;-31.141103565318943
1739209879.6937099;-45.120503652039325
1739209879.693724;-45.120503652039325
1739209879.6937382;-45.120503652039325
1739209879.6937523;-38.13080360867914
1739209879.6937664;-38.13080360867914
1739209879.6937804;-45.120503652039325
1739209879.6937945;-35.57807855764607
1739209879.6938086;-31.141103565318915
1739209879.6938229;-45.120503652039325
1739209879.693837;-45.120503652039325
1739209879.693851;-45.120503652039325
1739209879.693865;-45.120503652039325
1739209879.6938791;-33.981070128970906
1739209879.6938932;-45.120503652039325
1739209879.6939075;-45.120503652039325
1739209879.6939216;-32.816014438256545
1739209879.6939356;-35.57807855764607
1739209879.6939497;-45.120503652039325
1739209879.6939638;-45.120503652039325
1739209879.6939778;-38.13080360867914
1739209879.6939921;-38.13080360867914
1739209879.6940062;-45.120503652039325
1739209879.6940203;-45.120503652039325
1739209879.6940343;-38.13080360867914
1739209879.6940484;-38.13080360867914
1739209879.6940625;-45.120503652039325
1739209879.6940768;-45.120503652039325
1739209879.6940908;-45.120503652039325
1739209879.694105;-32.816014438256545
1739209879.694119;-45.120503652039325
1739209879.694133;-38.13080360867914
1739209879.694147;-35.57807855764607
1739209879.6941614;-35.57807855764607
1739209879.6941755;-38.13080360867914
1739209879.6941895;-38.13080360867914
1739209879.6942036;-38.13080360867914
1739209879.6942177;-38.13080360867914
1739209879.6942317;-38.13080360867914
1739209879.694246;-45.120503652039325
1739209879.6942601;-45.120503652039325
1739209879.6942742;-45.120503652039325
1739209879.6942883;-45.120503652039325
1739209879.6943023;-38.13080360867914
1739209879.6943164;-33.981070128970906
1739209879.6943307;-45.120503652039325
1739209879.6943448;-45.120503652039325
1739209879.6943588;-33.981070128970906
1739209879.694373;-38.13080360867914
1739209879.694387;-38.13080360867914
1739209879.694401;-38.13080360867914
1739209879.6944153;-38.13080360867914
1739209879.6944294;-45.120503652039325
1739209879.6944435;-45.120503652039325
1739209879.6944575;-45.120503652039325
1739209879.6944716;-45.120503652039325
1739209879.6944857;-45.120503652039325
1739209879.6945;-45.120503652039325
1739209879.694514;-45.120503652039325
1739209879.694528;-33.981070128970906
1739209879.6945422;-33.981070128970906
1739209879.6945562;-45.120503652039325
1739209879.6945703;-45.120503652039325
1739209879.6945846;-45.120503652039325
1739209879.6945987;-45.120503652039325
1739209879.6946127;-38.13080360867914
1739209879.6946268;-45.120503652039325
1739209879.6946409;-38.13080360867914
1739209879.694655;-38.13080360867914
1739209879.6946692;-38.13080360867914
1739209879.6946833;-35.57807855764607
1739209879.6946974;-38.13080360867914
1739209879.6947114;-45.120503652039325
1739209879.6947255;-45.120503652039325
1739209879.6947396;-45.120503652039325
1739209879.6947536;-38.13080360867914
1739209879.694768;-38.13080360867914
1739209879.694782;-38.13080360867914
1739209879.694796;-32.816014438256545
1739209879.6948102;-45.120503652039325
1739209879.6948242;-45.120503652039325
1739209879.6948383;-27.267205301931607
1739209879.6948526;-38.13080360867914
1739209879.6948667;-45.120503652039325
1739209879.6948807;-45.120503652039325
1739209879.6948948;-38.13080360867914
1739209879.6949089;-45.120503652039325
1739209879.694923;-45.120503652039325
1739209879.6949372;-38.13080360867914
1739209879.6949513;-28.588378514285886
1739209879.6949654;-45.120503652039325
1739209879.6949794;-45.120503652039325
1739209879.6949935;-45.120503652039325
1739209879.6950076;-38.13080360867914
1739209879.6950219;-38.13080360867914
1739209879.695036;-38.13080360867914
1739209879.69505;-45.120503652039325
1739209879.695064;-38.13080360867914
1739209879.6950781;-45.120503652039325
1739209879.6950922;-45.120503652039325
1739209879.6951065;-38.13080360867914
1739209879.6951206;-45.120503652039325
1739209879.6951346;-38.13080360867914
1739209879.6951487;-35.57807855764607
1739209879.6951628;-38.13080360867914
1739209879.6951768;-27.267205301931607
1739209879.6951911;-38.13080360867914
1739209879.6952052;-45.120503652039325
1739209879.6952193;-38.13080360867914
1739209879.6952333;-33.981070128970906
1739209879.6952474;-45.120503652039325
1739209879.6952615;-35.57807855764607
1739209879.6952758;-38.13080360867914
1739209879.6952899;-33.981070128970956
1739209879.695304;-38.13080360867914
1739209879.695318;-38.13080360867914
1739209879.695332;-45.120503652039325
1739209879.695346;-38.13080360867914
1739209879.6953604;-45.120503652039325
1739209879.6953745;-38.13080360867914
1739209879.6953886;-35.57807855764607
1739209879.6954026;-45.120503652039325
1739209879.6954167;-45.120503652039325
1739209879.6954308;-45.120503652039325
1739209879.695445;-45.120503652039325
1739209879.6954591;-33.981070128970906
1739209879.6954732;-30.49652367304973
1739209879.6954873;-45.120503652039325
1739209879.6955013;-45.120503652039325
1739209879.6955154;-33.981070128970906
1739209879.6955297;-38.13080360867914
1739209879.6955438;-38.13080360867914
1739209879.6955578;-35.57807855764607
1739209879.695572;-45.120503652039325
1739209879.695586;-38.13080360867914
1739209879.6956;-38.13080360867914
1739209879.6956143;-38.13080360867914
1739209879.6956284;-45.120503652039325
1739209879.6956425;-45.120503652039325
1739209879.6956565;-35.57807855764607
1739209879.6956706;-38.13080360867914
1739209879.6956847;-38.13080360867914
1739209879.695699;-38.13080360867914
1739209879.695713;-38.13080360867914
1739209879.695727;-35.57807855764607
1739209879.6957412;-38.13080360867914
1739209879.6957552;-35.57807855764607
1739209879.6957693;-38.13080360867914
1739209879.6957836;-38.13080360867914
1739209879.6957977;-45.120503652039325
1739209879.6958117;-38.13080360867914
1739209879.6958258;-45.120503652039325
1739209879.69584;-45.120503652039325
1739209879.695854;-45.120503652039325
1739209879.6958683;-45.120503652039325
1739209879.6958823;-45.120503652039325
1739209879.6958964;-45.120503652039325
1739209879.6959105;-38.13080360867914
1739209879.6959245;-38.13080360867914
1739209879.6959386;-45.120503652039325
1739209879.695953;-45.120503652039325
1739209879.695967;-35.57807855764607
1739209879.695981;-30.49652367304973
1739209879.695995;-38.13080360867914
1739209879.6960092;-45.120503652039325
1739209879.6960232;-35.57807855764607
1739209879.6960375;-35.57807855764607
1739209879.6960516;-45.120503652039325
1739209879.6960657;-38.13080360867914
1739209879.6960797;-45.120503652039325
1739209879.6960938;-38.13080360867914
1739209879.6961079;-38.13080360867914
1739209879.6961222;-38.13080360867914
1739209879.6961362;-45.120503652039325
1739209879.6961503;-45.120503652039325
1739209879.6961644;-35.57807855764607
1739209879.6961784;-45.120503652039325
1739209879.6961925;-45.120503652039325
1739209879.6962068;-45.120503652039325
1739209879.6962209;-35.57807855764607
1739209879.696235;-38.13080360867914
1739209879.696249;-38.13080360867914
1739209879.696263;-38.13080360867914
1739209879.6962771;-45.120503652039325
1739209879.6962914;-45.120503652039325
1739209879.6963055;-38.13080360867914
1739209879.6963196;-30.49652367304973
1739209879.6963336;-32.816014438256545
1739209879.6963477;-35.57807855764607
1739209879.6963618;-45.120503652039325
1739209879.696376;-45.120503652039325
1739209879.6963902;-38.13080360867914
1739209879.6964042;-33.981070128970906
1739209879.6964183;-45.120503652039325
1739209879.6964324;-33.981070128970956
1739209879.6964464;-45.120503652039325
1739209879.6964607;-45.120503652039325
1739209879.6964748;-45.120503652039325
1739209879.6964889;-45.120503652039325
1739209879.696503;-45.120503652039325
1739209879.696517;-45.120503652039325
1739209879.696531;-32.816014438256545
1739209879.6965454;-27.267205301931607
1739209879.6965594;-38.13080360867914
1739209879.6965735;-45.120503652039325
1739209879.6965876;-38.13080360867914
1739209879.6966016;-33.981070128970906
1739209879.6966157;-38.13080360867914
1739209879.69663;-45.120503652039325
1739209879.696644;-33.981070128970906
1739209879.6966581;-38.13080360867914
1739209879.6966722;-45.120503652039325
1739209879.6966863;-45.120503652039325
1739209879.6967003;-45.120503652039325
1739209879.6967146;-45.120503652039325
1739209879.6967287;-38.13080360867914
1739209879.6967428;-38.13080360867914
1739209879.6967568;-38.13080360867914
1739209879.696771;-45.120503652039325
1739209879.696785;-38.13080360867914
1739209879.6967993;-45.120503652039325
1739209879.6968133;-38.13080360867914
1739209879.6968274;-45.120503652039325
1739209879.6968415;-45.120503652039325
1739209879.6968555;-38.13080360867914
1739209879.6968696;-45.120503652039325
1739209879.696884;-38.13080360867914
1739209879.696898;-38.13080360867914
1739209879.696912;-35.57807855764607
1739209879.696926;-38.13080360867914
1739209879.6969402;-38.13080360867914
1739209879.6969543;-45.120503652039325
1739209879.6969686;-45.120503652039325
1739209879.6969826;-45.120503652039325
1739209879.6969967;-33.981070128970906
1739209879.6970108;-38.13080360867914
1739209879.6970248;-45.120503652039325
1739209879.697039;-45.120503652039325
1739209879.6970532;-45.120503652039325
1739209879.6970673;-45.120503652039325
1739209879.6970813;-38.13080360867914
1739209879.6970954;-45.120503652039325
1739209879.6971095;-33.981070128970906
1739209879.6971235;-33.981070128970906
1739209879.6971378;-38.13080360867914
1739209879.697152;-45.120503652039325
1739209879.697166;-33.981070128970906
1739209879.69718;-32.816014438256545
1739209879.697194;-38.13080360867914
1739209879.6972082;-38.13080360867914
1739209879.6972225;-33.981070128970906
1739209879.6972365;-28.992665084841942
1739209879.6972506;-45.120503652039325
1739209879.6972647;-38.13080360867914
1739209879.6972787;-38.13080360867914
1739209879.6972928;-33.981070128970906
1739209879.697307;-33.981070128970906
1739209879.6973212;-45.120503652039325
1739209879.6973352;-38.13080360867914
1739209879.6973493;-33.981070128970906
1739209879.6973634;-38.13080360867914
1739209879.6973774;-38.13080360867914
1739209879.6973917;-45.120503652039325
1739209879.6974058;-35.57807855764607
1739209879.69742;-38.13080360867914
1739209879.697434;-38.13080360867914
1739209879.697448;-33.981070128970906
1739209879.697462;-31.141103565318915
1739209879.6974764;-45.120503652039325
1739209879.6974905;-38.13080360867914
1739209879.6975045;-38.13080360867914
1739209879.6975186;-45.120503652039325
1739209879.6975327;-45.120503652039325
1739209879.6975467;-38.13080360867914
1739209879.697561;-38.13080360867914
1739209879.697575;-38.13080360867914
1739209879.6975892;-45.120503652039325
1739209879.6976032;-38.13080360867914
1739209879.6976173;-33.981070128970906
1739209879.6976314;-38.13080360867914
1739209879.6976457;-45.120503652039325
1739209879.6976597;-38.13080360867914
1739209879.6976738;-38.13080360867914
1739209879.6976879;-45.120503652039325
1739209879.697702;-33.981070128970906
1739209879.697716;-45.120503652039325
1739209879.6977303;-45.120503652039325
1739209879.6977444;-38.13080360867914
1739209879.6977584;-38.13080360867914
1739209879.6977725;-38.13080360867914
1739209879.6977866;-38.13080360867914
1739209879.6978006;-33.981070128970906
1739209879.697815;-38.13080360867914
1739209879.697829;-38.13080360867914
1739209879.697843;-38.13080360867914
1739209879.6978571;-38.13080360867914
1739209879.6978712;-45.120503652039325
1739209879.6978853;-33.981070128970906
1739209879.6978996;-45.120503652039325
1739209879.6979136;-45.120503652039325
1739209879.6979277;-45.120503652039325
1739209879.6979418;-38.13080360867914
1739209879.6979558;-45.120503652039325
1739209879.69797;-35.57807855764607
1739209879.6979842;-35.57807855764607
1739209879.6979983;-45.120503652039325
1739209879.6980124;-45.120503652039325
1739209879.6980264;-38.13080360867914
1739209879.6980405;-38.13080360867914
1739209879.6980546;-45.120503652039325
1739209879.6980689;-38.13080360867914
1739209879.698083;-45.120503652039325
1739209879.698097;-38.13080360867914
1739209879.698111;-45.120503652039325
1739209879.6981251;-45.120503652039325
1739209879.6981392;-45.120503652039325
1739209879.6981535;-45.120503652039325
1739209879.6981676;-38.13080360867914
1739209879.6981816;-38.13080360867914
1739209879.6981957;-38.13080360867914
1739209879.6982098;-45.120503652039325
1739209879.6982238;-45.120503652039325
1739209879.6982381;-45.120503652039325
1739209879.6982522;-35.57807855764607
1739209879.6982663;-32.816014438256545
1739209879.6982803;-45.120503652039325
1739209879.6982944;-38.13080360867914
1739209879.6983085;-35.57807855764607
1739209879.6983228;-35.57807855764607
1739209879.6983368;-45.120503652039325
1739209879.698351;-38.13080360867914
1739209879.698365;-38.13080360867914
1739209879.6983654;-45.120503652039325
1739209879.698366;-38.13080360867914
1739209879.6983666;-35.57807855764607
1739209879.698367;-45.120503652039325
1739209879.6983676;-45.120503652039325
1739209879.698368;-45.120503652039325
1739209879.6983688;-38.13080360867914
1739209879.6983693;-45.120503652039325
1739209879.6983697;-45.120503652039325
1739209879.6983702;-32.816014438256545
1739209879.698371;-45.120503652039325
1739209879.6983714;-45.120503652039325
1739209879.698372;-45.120503652039325
1739209879.6983724;-38.13080360867914
1739209879.6983728;-45.120503652039325
1739209879.6983736;-31.141103565318893
1739209879.698374;-27.8777449560314
1739209879.6983745;-45.120503652039325
1739209879.698375;-45.120503652039325
1739209879.6983757;-35.57807855764607
1739209879.6983762;-35.57807855764607
1739209879.6983767;-45.120503652039325
1739209879.6983771;-45.120503652039325
1739209879.6983778;-45.120503652039325
1739209879.6983783;-38.13080360867914
1739209879.6983788;-35.57807855764607
1739209879.6983793;-45.120503652039325
1739209879.6983798;-38.13080360867914
1739209879.6983805;-45.120503652039325
1739209879.698381;-45.120503652039325
1739209879.6983814;-38.13080360867914
1739209879.698382;-38.13080360867914
1739209879.6983826;-38.13080360867914
1739209879.698383;-38.13080360867914
1739209879.6983836;-45.120503652039325
1739209879.698384;-38.13080360867914
1739209879.6983845;-45.120503652039325
1739209879.6983852;-38.13080360867914
1739209879.6983857;-38.13080360867914
1739209879.6983862;-35.57807855764607
1739209879.6983867;-31.141103565318915
1739209879.6983874;-38.13080360867914
1739209879.6983879;-38.13080360867914
1739209879.6983883;-45.120503652039325
1739209879.6983888;-33.981070128970906
1739209879.6983895;-38.13080360867914
1739209879.69839;-38.13080360867914
1739209879.6983905;-45.120503652039325
1739209879.698391;-38.13080360867914
1739209879.6983914;-38.13080360867914
1739209879.6983922;-38.13080360867914
1739209879.6983926;-45.120503652039325
1739209879.698393;-38.13080360867914
1739209879.6983936;-38.13080360867914
