CAN Message; 0x98:00000dd3817d9d31
1739209799.778578;-35.57807855764607
1739209799.7785828;-45.120503652039325
1739209799.7785876;-33.981070128970906
1739209799.7785923;-28.992665084841942
1739209799.7785969;-33.981070128970906
1739209799.7786016;-38.13080360867914
1739209799.7786064;-38.13080360867914
1739209799.7786112;-33.981070128970906
1739209799.7786157;-45.120503652039325
1739209799.7786205;-35.57807855764607
1739209799.7786252;-38.13080360867914
1739209799.77863;-35.57807855764607
1739209799.7786345;-45.120503652039325
1739209799.7786393;-38.13080360867914
1739209799.778644;-33.981070128970906
1739209799.7786489;-38.13080360867914
1739209799.7786534;-38.13080360867914
1739209799.7786582;-38.13080360867914
1739209799.778663;-38.13080360867914
1739209799.7786677;-33.981070128970906
1739209799.7786722;-45.120503652039325
1739209799.778677;-45.120503652039325
1739209799.7786818;-45.120503652039325
1739209799.7786865;-38.13080360867914
1739209799.778691;-38.13080360867914
1739209799.7786958;-45.120503652039325
1739209799.7787006;-45.120503652039325
1739209799.7787054;-33.981070128970906
1739209799.77871;-45.120503652039325
1739209799.7787147;-45.120503652039325
1739209799.7787194;-45.120503652039325
1739209799.7787242;-33.981070128970906
1739209799.7787287;-45.120503652039325
1739209799.7787335;-38.13080360867914
1739209799.7787383;-45.120503652039325
1739209799.778743;-38.13080360867914
1739209799.7787476;-38.13080360867914
1739209799.7787523;-45.120503652039325
1739209799.778757;-45.120503652039325
1739209799.7787619;-35.57807855764607
1739209799.7787664;-35.57807855764607
1739209799.7787712;-45.120503652039325
1739209799.778776;-45.120503652039325
1739209799.7787805;-38.13080360867914
1739209799.7787852;-38.13080360867914
1739209799.77879;-38.13080360867914
1739209799.7787948;-33.981070128970906
1739209799.7787993;-38.13080360867914
1739209799.778804;-45.120503652039325
1739209799.7788088;-38.13080360867914
1739209799.7788136;-45.120503652039325
1739209799.7788181;-38.13080360867914
1739209799.778823;-45.120503652039325
1739209799.7788277;-38.13080360867914
1739209799.7788324;-33.981070128970906
1739209799.778837;-35.57807855764607
1739209799.7788417;-35.57807855764607
1739209799.7788465;-38.13080360867914
1739209799.7788513;-45.120503652039325
1739209799.7788558;-45.120503652039325
1739209799.7788606;-45.120503652039325
1739209799.7788653;-33.981070128970906
1739209799.77887;-33.981070128970906
1739209799.7788746;-45.120503652039325
1739209799.7788794;-45.120503652039325
1739209799.7788842;-32.816014438256545
1739209799.778889;-45.120503652039325
1739209799.7788935;-38.13080360867914
1739209799.7788982;-38.13080360867914
1739209799.778903;-38.13080360867914
1739209799.7789078;-38.13080360867914
1739209799.7789123;-45.120503652039325
1739209799.778917;-45.120503652039325
1739209799.7789218;-45.120503652039325
1739209799.7789266;-45.120503652039325
1739209799.7789311;-38.13080360867914
1739209799.778936;-33.981070128970906
1739209799.7789407;-45.120503652039325
1739209799.7789454;-45.120503652039325
1739209799.77895;-45.120503652039325
1739209799.7789547;-38.13080360867914
1739209799.7789595;-45.120503652039325
1739209799.7789643;-45.120503652039325
1739209799.7789688;-38.13080360867914
1739209799.7789736;-45.120503652039325
1739209799.7789783;-45.120503652039325
1739209799.778983;-45.120503652039325
1739209799.7789876;-32.816014438256545
1739209799.7789924;-38.13080360867914
1739209799.7789972;-45.120503652039325
1739209799.779002;-38.13080360867914
1739209799.7790065;-38.13080360867914
1739209799.7790112;-31.141103565318915
1739209799.779016;-45.120503652039325
1739209799.7790208;-45.120503652039325
1739209799.7790253;-38.13080360867914
1739209799.77903;-33.981070128970906
1739209799.7790349;-38.13080360867914
1739209799.7790396;-38.13080360867914
1739209799.7790442;-45.120503652039325
1739209799.779049;-38.13080360867914
1739209799.7790537;-45.120503652039325
1739209799.7790585;-45.120503652039325
1739209799.779063;-38.13080360867914
1739209799.7790678;-45.120503652039325
1739209799.7790725;-45.120503652039325
1739209799.7790773;-45.120503652039325
1739209799.7790818;-45.120503652039325
1739209799.7790866;-45.120503652039325
1739209799.7790914;-45.120503652039325
1739209799.779096;-45.120503652039325
1739209799.7791007;-32.816014438256545
1739209799.7791054;-32.816014438256545
1739209799.7791102;-45.120503652039325
1739209799.7791147;-38.13080360867914
1739209799.7791195;-35.57807855764607
1739209799.7791243;-27.267205301931607
1739209799.779129;-45.120503652039325
1739209799.7791336;-45.120503652039325
1739209799.7791383;-38.13080360867914
1739209799.779143;-38.13080360867914
1739209799.7791479;-45.120503652039325
1739209799.7791524;-45.120503652039325
1739209799.7791572;-38.13080360867914
1739209799.779162;-32.81601443825658
1739209799.7791667;-38.13080360867914
1739209799.7791712;-45.120503652039325
1739209799.779176;-38.13080360867914
1739209799.7791808;-38.13080360867914
1739209799.7791855;-38.13080360867914
1739209799.77919;-38.13080360867914
1739209799.7791948;-38.13080360867914
1739209799.7791996;-31.141103565318915
1739209799.7792044;-38.13080360867914
1739209799.779209;-38.13080360867914
1739209799.7792137;-35.57807855764607
1739209799.7792184;-33.981070128970906
1739209799.7792232;-38.13080360867914
1739209799.7792277;-38.13080360867914
1739209799.7792325;-38.13080360867914
1739209799.7792373;-38.13080360867914
1739209799.779242;-35.57807855764607
1739209799.7792466;-35.57807855764607
1739209799.7792513;-45.120503652039325
1739209799.779256;-38.13080360867914
1739209799.7792609;-33.981070128970906
1739209799.7792654;-32.816014438256545
1739209799.7792702;-45.120503652039325
1739209799.779275;-38.13080360867914
1739209799.7792797;-35.57807855764607
1739209799.7792842;-35.57807855764607
1739209799.779289;-45.120503652039325
1739209799.7792938;-38.13080360867914
1739209799.7792985;-38.13080360867914
1739209799.779303;-33.981070128970906
1739209799.7793078;-45.120503652039325
1739209799.7793126;-38.13080360867914
1739209799.7793174;-38.13080360867914
1739209799.779322;-38.13080360867914
1739209799.7793267;-38.13080360867914
1739209799.7793314;-33.981070128970906
1739209799.7793362;-35.57807855764607
1739209799.7793407;-38.13080360867914
1739209799.7793455;-38.13080360867914
1739209799.7793503;-31.141103565318915
1739209799.779355;-31.141103565318915
1739209799.7793596;-45.120503652039325
1739209799.7793643;-35.57807855764607
1739209799.779369;-35.57807855764607
1739209799.779374;-38.13080360867914
1739209799.7793784;-45.120503652039325
1739209799.7793832;-38.13080360867914
1739209799.779388;-38.13080360867914
1739209799.7793925;-31.141103565318915
1739209799.7793972;-33.981070128970906
1739209799.779402;-32.816014438256545
1739209799.7794068;-35.57807855764607
1739209799.7794113;-38.13080360867914
1739209799.779416;-38.13080360867914
1739209799.7794209;-45.120503652039325
1739209799.7794256;-38.13080360867914
1739209799.7794302;-38.13080360867914
1739209799.779435;-38.13080360867914
1739209799.7794397;-33.981070128970906
1739209799.7794445;-38.13080360867914
1739209799.779449;-45.120503652039325
1739209799.7794538;-45.120503652039325
1739209799.7794585;-38.13080360867914
1739209799.7794633;-32.816014438256545
1739209799.7794678;-45.120503652039325
1739209799.7794726;-38.13080360867914
1739209799.7794774;-45.120503652039325
1739209799.7794821;-35.57807855764607
1739209799.7794867;-38.13080360867914
1739209799.7794914;-45.120503652039325
1739209799.7794962;-45.120503652039325
1739209799.779501;-45.120503652039325
1739209799.7795055;-38.13080360867914
1739209799.7795103;-45.120503652039325
1739209799.779515;-45.120503652039325
1739209799.7795198;-38.13080360867914
1739209799.7795243;-35.57807855764607
1739209799.779529;-35.57807855764607
1739209799.7795339;-38.13080360867914
1739209799.7795386;-38.13080360867914
1739209799.7795432;-45.120503652039325
1739209799.779548;-38.13080360867914
1739209799.7795527;-38.13080360867914
1739209799.7795575;-45.120503652039325
1739209799.779562;-45.120503652039325
1739209799.7795668;-45.120503652039325
1739209799.7795715;-45.120503652039325
1739209799.7795763;-45.120503652039325
1739209799.7795808;-45.120503652039325
1739209799.7795856;-45.120503652039325
1739209799.7795904;-45.120503652039325
1739209799.7795951;-38.13080360867914
1739209799.7795997;-38.13080360867914
1739209799.7796044;-45.120503652039325
1739209799.7796092;-38.13080360867914
1739209799.779614;-45.120503652039325
1739209799.7796185;-35.57807855764607
1739209799.7796233;-32.816014438256545
1739209799.779628;-45.120503652039325
1739209799.7796328;-45.120503652039325
1739209799.7796373;-38.13080360867914
1739209799.779642;-31.141103565318915
1739209799.7796469;-45.120503652039325
1739209799.7796516;-38.13080360867914
1739209799.7796562;-45.120503652039325
1739209799.779661;-45.120503652039325
1739209799.7796657;-38.13080360867914
1739209799.7796705;-38.13080360867914
1739209799.779675;-33.981070128970906
1739209799.7796798;-45.120503652039325
1739209799.7796845;-38.13080360867914
1739209799.779689;-45.120503652039325
1739209799.7796938;-32.816014438256545
1739209799.7796986;-30.49652367304973
1739209799.7797034;-38.13080360867914
1739209799.779708;-38.13080360867914
1739209799.7797127;-38.13080360867914
1739209799.7797174;-45.120503652039325
1739209799.7797222;-45.120503652039325
1739209799.7797267;-38.13080360867914
1739209799.7797315;-38.13080360867914
1739209799.7797363;-45.120503652039325
1739209799.779741;-35.57807855764607
1739209799.7797456;-32.816014438256545
1739209799.7797503;-45.120503652039325
1739209799.779755;-45.120503652039325
1739209799.77976;-38.13080360867914
1739209799.7797644;-38.13080360867914
1739209799.7797692;-38.13080360867914
1739209799.779774;-45.120503652039325
1739209799.7797787;-38.13080360867914
1739209799.7797832;-45.120503652039325
1739209799.779788;-35.57807855764607
1739209799.7797928;-32.816014438256545
1739209799.7797976;-38.13080360867914
1739209799.779802;-45.120503652039325
1739209799.7798069;-38.13080360867914
1739209799.7798116;-28.58837851428586
1739209799.7798164;-38.13080360867914
1739209799.779821;-35.57807855764607
1739209799.7798257;-45.120503652039325
1739209799.7798305;-45.120503652039325
1739209799.7798352;-45.120503652039325
1739209799.7798398;-33.981070128970906
1739209799.7798445;-45.120503652039325
1739209799.7798493;-38.13080360867914
1739209799.779854;-33.981070128970906
1739209799.7798586;-45.120503652039325
1739209799.7798634;-45.120503652039325
1739209799.7798681;-45.120503652039325
1739209799.779873;-35.57807855764607
1739209799.7798774;-33.981070128970906
1739209799.7798822;-33.981070128970906
1739209799.779887;-30.49652367304973
1739209799.7798917;-38.13080360867914
1739209799.7798963;-33.981070128970906
1739209799.779901;-45.120503652039325
1739209799.7799058;-33.981070128970906
1739209799.7799106;-38.13080360867914
1739209799.779915;-33.981070128970906
1739209799.7799199;-45.120503652039325
1739209799.7799246;-38.13080360867914
1739209799.7799294;-45.120503652039325
1739209799.779934;-45.120503652039325
1739209799.7799387;-33.981070128970906
1739209799.7799435;-45.120503652039325
1739209799.7799482;-45.120503652039325
1739209799.7799528;-45.120503652039325
1739209799.7799575;-32.816014438256545
1739209799.7799623;-38.13080360867914
1739209799.779967;-45.120503652039325
1739209799.7799716;-38.13080360867914
1739209799.7799764;-38.13080360867914
1739209799.7799811;-45.120503652039325
1739209799.779986;-45.120503652039325
1739209799.7799904;-45.120503652039325
1739209799.7799952;-45.120503652039325
1739209799.78;-31.141103565318915
1739209799.7800045;-38.13080360867914
1739209799.7800093;-45.120503652039325
1739209799.780014;-33.981070128970906
1739209799.7800188;-38.13080360867914
1739209799.7800233;-38.13080360867914
1739209799.780028;-38.13080360867914
1739209799.7800329;-38.13080360867914
1739209799.7800376;-30.49652367304976
1739209799.7800422;-38.13080360867914
1739209799.780047;-33.981070128970906
1739209799.7800517;-45.120503652039325
1739209799.7800565;-45.120503652039325
1739209799.780061;-38.13080360867914
1739209799.7800658;-32.816014438256545
1739209799.7800705;-45.120503652039325
1739209799.7800753;-31.141103565318915
1739209799.7800798;-32.816014438256545
1739209799.7800846;-38.13080360867914
1739209799.7800894;-38.13080360867914
1739209799.7800941;-45.120503652039325
1739209799.7800987;-45.120503652039325
1739209799.7801034;-35.57807855764607
1739209799.7801082;-45.120503652039325
1739209799.780113;-45.120503652039325
1739209799.7801175;-38.13080360867914
1739209799.7801223;-38.13080360867914
1739209799.780127;-38.13080360867914
1739209799.7801318;-38.13080360867914
1739209799.7801363;-45.120503652039325
1739209799.780141;-45.120503652039325
1739209799.780146;-38.13080360867914
1739209799.7801507;-45.120503652039325
1739209799.7801552;-45.120503652039325
1739209799.78016;-45.120503652039325
1739209799.7801647;-38.13080360867914
1739209799.7801695;-38.13080360867914
1739209799.780174;-45.120503652039325
1739209799.7801788;-45.120503652039325
1739209799.7801836;-45.120503652039325
1739209799.7801883;-38.13080360867914
1739209799.7801929;-38.13080360867914
1739209799.7801976;-38.13080360867914
1739209799.7802024;-38.13080360867914
1739209799.7802072;-38.13080360867914
1739209799.7802117;-38.13080360867914
1739209799.7802165;-45.120503652039325
1739209799.7802212;-45.120503652039325
1739209799.780226;-45.120503652039325
1739209799.7802305;-45.120503652039325
1739209799.7802353;-45.120503652039325
1739209799.78024;-38.13080360867914
1739209799.7802448;-38.13080360867914
1739209799.7802494;-45.120503652039325
1739209799.7802541;-45.120503652039325
1739209799.780259;-45.120503652039325
1739209799.7802637;-45.120503652039325
1739209799.7802682;-45.120503652039325
1739209799.780273;-38.13080360867914
1739209799.7802777;-45.120503652039325
1739209799.7802825;-45.120503652039325
1739209799.780287;-45.120503652039325
1739209799.7802918;-45.120503652039325
1739209799.7802966;-35.57807855764607
1739209799.780301;-38.13080360867914
1739209799.7803059;-31.141103565318915
1739209799.7803106;-38.13080360867914
1739209799.7803154;-45.120503652039325
1739209799.78032;-45.120503652039325
1739209799.7803247;-38.13080360867914
1739209799.7803295;-38.13080360867914
1739209799.7803342;-38.13080360867914
1739209799.7803388;-45.120503652039325
1739209799.7803435;-45.120503652039325
1739209799.7803483;-33.981070128970906
1739209799.780353;-45.120503652039325
1739209799.7803576;-35.57807855764607
1739209799.7803624;-33.981070128970906
1739209799.7803671;-45.120503652039325
1739209799.780372;-45.120503652039325
1739209799.7803764;-45.120503652039325
1739209799.7803812;-33.981070128970906
1739209799.780386;-38.13080360867914
1739209799.7803907;-45.120503652039325
1739209799.7803953;-45.120503652039325
1739209799.7804;-33.981070128970906
1739209799.7804048;-38.13080360867914
1739209799.7804096;-45.120503652039325
1739209799.780414;-38.13080360867914
1739209799.7804189;-35.57807855764607
1739209799.7804236;-38.13080360867914
1739209799.7804284;-45.120503652039325
1739209799.780433;-38.13080360867914
1739209799.7804377;-45.120503652039325
1739209799.7804425;-38.13080360867914
1739209799.7804472;-45.120503652039325
1739209799.7804518;-45.120503652039325
1739209799.7804565;-45.120503652039325
1739209799.7804613;-38.13080360867914
1739209799.780466;-45.120503652039325
1739209799.7804706;-45.120503652039325
1739209799.7804754;-33.981070128970906
1739209799.7804801;-45.120503652039325
1739209799.780485;-38.13080360867914
1739209799.7804894;-45.120503652039325
1739209799.7804942;-30.49652367304973
1739209799.780499;-32.816014438256545
1739209799.7805037;-45.120503652039325
1739209799.7805083;-45.120503652039325
1739209799.780513;-38.13080360867914
1739209799.7805178;-45.120503652039325
1739209799.7805226;-45.120503652039325
1739209799.780527;-33.981070128970906
1739209799.780532;-33.981070128970956
1739209799.7805367;-45.120503652039325
1739209799.7805414;-38.13080360867914
1739209799.780546;-45.120503652039325
1739209799.7805507;-45.120503652039325
1739209799.7805555;-45.120503652039325
1739209799.7805603;-45.120503652039325
1739209799.7805648;-45.120503652039325
1739209799.7805696;-29.438486411369333
1739209799.7805743;-32.816014438256545
1739209799.780579;-38.13080360867914
1739209799.7805836;-45.120503652039325
1739209799.7805884;-38.13080360867914
1739209799.7805932;-45.120503652039325
1739209799.7805977;-35.57807855764607
1739209799.7806025;-38.13080360867914
1739209799.7806072;-45.120503652039325
1739209799.780612;-38.13080360867914
1739209799.7806165;-38.13080360867914
1739209799.7806213;-38.13080360867914
1739209799.780626;-45.120503652039325
1739209799.7806308;-45.120503652039325
1739209799.7806354;-45.120503652039325
1739209799.7806401;-45.120503652039325
1739209799.780645;-45.120503652039325
1739209799.7806497;-45.120503652039325
1739209799.7806542;-35.57807855764607
1739209799.780659;-38.13080360867914
1739209799.7806637;-38.13080360867914
1739209799.7806685;-45.120503652039325
1739209799.780673;-38.13080360867914
1739209799.7806778;-45.120503652039325
1739209799.7806826;-28.21854285175415
1739209799.7806873;-26.991370085610736
1739209799.7806919;-45.120503652039325
1739209799.7806966;-45.120503652039325
1739209799.7807014;-32.816014438256545
1739209799.7807062;-33.981070128970906
1739209799.7807107;-45.120503652039325
1739209799.7807155;-38.13080360867914
1739209799.7807202;-45.120503652039325
1739209799.780725;-45.120503652039325
1739209799.7807295;-38.13080360867914
1739209799.7807343;-45.120503652039325
1739209799.780739;-45.120503652039325
1739209799.7807438;-33.981070128970906
1739209799.7807484;-45.120503652039325
1739209799.7807531;-45.120503652039325
1739209799.780758;-32.816014438256545
1739209799.7807627;-30.49652367304973
1739209799.7807672;-45.120503652039325
1739209799.780772;-45.120503652039325
1739209799.7807767;-33.981070128970906
1739209799.7807815;-38.13080360867914
1739209799.780786;-45.120503652039325
1739209799.7807908;-38.13080360867914
1739209799.7807956;-38.13080360867914
1739209799.7808003;-45.120503652039325
1739209799.7808049;-45.120503652039325
1739209799.7808096;-45.120503652039325
1739209799.7808144;-45.120503652039325
1739209799.7808192;-33.981070128970906
1739209799.7808237;-45.120503652039325
1739209799.7808285;-45.120503652039325
1739209799.7808332;-35.57807855764607
1739209799.780838;-45.120503652039325
1739209799.7808425;-45.120503652039325
1739209799.7808473;-38.13080360867914
1739209799.780852;-35.57807855764607
1739209799.7808568;-38.13080360867914
1739209799.7808614;-38.13080360867914
1739209799.7808661;-45.120503652039325
1739209799.780871;-45.120503652039325
1739209799.7808757;-38.13080360867914
1739209799.7808802;-45.120503652039325
1739209799.780885;-38.13080360867914
1739209799.7808897;-35.57807855764607
1739209799.7808943;-35.57807855764607
1739209799.780899;-35.57807855764607
1739209799.7809038;-38.13080360867914
1739209799.7809086;-38.13080360867914
1739209799.780913;-38.13080360867914
1739209799.780918;-38.13080360867914
1739209799.7809227;-45.120503652039325
1739209799.7809274;-45.120503652039325
1739209799.780932;-38.13080360867914
1739209799.7809367;-45.120503652039325
1739209799.7809415;-33.981070128970906
1739209799.7809463;-45.120503652039325
1739209799.7809508;-38.13080360867914
1739209799.7809556;-38.13080360867914
1739209799.7809603;-45.120503652039325
1739209799.780965;-45.120503652039325
1739209799.7809696;-45.120503652039325
1739209799.7809744;-38.13080360867914
1739209799.7809792;-38.13080360867914
1739209799.780984;-38.13080360867914
1739209799.7809885;-33.981070128970906
1739209799.7809932;-31.141103565318915
1739209799.780998;-45.120503652039325
1739209799.7810028;-45.120503652039325
1739209799.7810073;-35.57807855764607
1739209799.781012;-45.120503652039325
1739209799.7810168;-45.120503652039325
1739209799.7810216;-38.13080360867914
1739209799.7810261;-45.120503652039325
1739209799.781031;-38.13080360867914
1739209799.7810357;-45.120503652039325
1739209799.7810404;-45.120503652039325
1739209799.781045;-45.120503652039325
1739209799.7810497;-32.816014438256545
1739209799.7810545;-45.120503652039325
1739209799.7810593;-38.13080360867914
1739209799.7810638;-35.57807855764607
1739209799.7810686;-45.120503652039325
1739209799.7810733;-38.13080360867914
1739209799.781078;-38.13080360867914
1739209799.7810826;-38.13080360867914
1739209799.7810874;-38.13080360867914
1739209799.7810922;-38.13080360867914
1739209799.781097;-35.57807855764607
1739209799.7811015;-35.57807855764607
1739209799.7811062;-45.120503652039325
1739209799.781111;-45.120503652039325
1739209799.7811158;-33.981070128970906
1739209799.7811203;-38.13080360867914
1739209799.781125;-38.13080360867914
1739209799.7811298;-45.120503652039325
1739209799.7811346;-45.120503652039325
1739209799.7811391;-38.13080360867914
1739209799.781144;-38.13080360867914
1739209799.7811487;-45.120503652039325
1739209799.7811534;-45.120503652039325
1739209799.781158;-33.981070128970906
1739209799.7811627;-45.120503652039325
1739209799.7811675;-45.120503652039325
1739209799.7811723;-38.13080360867914
1739209799.7811768;-32.816014438256545
1739209799.7811816;-31.141103565318915
1739209799.7811863;-45.120503652039325
1739209799.7811909;-30.49652367304973
1739209799.7811956;-30.49652367304973
1739209799.7812004;-45.120503652039325
1739209799.7812052;-38.13080360867914
1739209799.7812097;-33.981070128970906
1739209799.7812145;-38.13080360867914
1739209799.7812192;-33.981070128970956
1739209799.781224;-45.120503652039325
1739209799.7812285;-45.120503652039325
1739209799.7812333;-45.120503652039325
1739209799.781238;-38.13080360867914
1739209799.7812428;-38.13080360867914
1739209799.7812474;-45.120503652039325
1739209799.7812521;-35.57807855764607
1739209799.781257;-31.141103565318915
1739209799.7812617;-45.120503652039325
1739209799.7812662;-45.120503652039325
1739209799.781271;-45.120503652039325
1739209799.7812757;-45.120503652039325
1739209799.7812805;-38.13080360867914
1739209799.781285;-38.13080360867914
1739209799.7812898;-38.13080360867914
1739209799.7812946;-33.981070128970906
1739209799.7812994;-45.120503652039325
1739209799.781304;-35.57807855764607
1739209799.7813087;-32.816014438256545
1739209799.7813134;-38.13080360867914
1739209799.7813182;-35.57807855764607
1739209799.7813227;-38.13080360867914
1739209799.7813275;-45.120503652039325
1739209799.7813323;-33.981070128970956
1739209799.781337;-38.13080360867914
1739209799.7813416;-33.981070128970906
1739209799.7813463;-38.13080360867914
1739209799.781351;-38.13080360867914
1739209799.7813559;-38.13080360867914
1739209799.7813604;-38.13080360867914
1739209799.7813652;-35.57807855764607
1739209799.78137;-28.992665084841942
1739209799.7813747;-38.13080360867914
1739209799.7813792;-38.13080360867914
1739209799.781384;-35.57807855764607
1739209799.7813888;-45.120503652039325
1739209799.7813935;-45.120503652039325
1739209799.781398;-38.13080360867914
1739209799.7814028;-45.120503652039325
1739209799.7814076;-45.120503652039325
1739209799.7814124;-38.13080360867914
1739209799.781417;-38.13080360867914
1739209799.7814217;-38.13080360867914
1739209799.7814264;-38.13080360867914
1739209799.7814312;-45.120503652039325
1739209799.7814357;-45.120503652039325
1739209799.7814405;-35.57807855764607
1739209799.7814453;-45.120503652039325
1739209799.78145;-45.120503652039325
1739209799.7814546;-38.13080360867914
1739209799.7814593;-38.13080360867914
1739209799.781464;-38.13080360867914
1739209799.7814689;-33.981070128970906
1739209799.7814734;-45.120503652039325
1739209799.7814782;-45.120503652039325
1739209799.781483;-35.57807855764607
1739209799.7814877;-35.57807855764607
1739209799.7814922;-45.120503652039325
1739209799.781497;-45.120503652039325
1739209799.7815018;-38.13080360867914
1739209799.7815063;-45.120503652039325
1739209799.781511;-45.120503652039325
1739209799.7815158;-38.13080360867914
1739209799.7815206;-45.120503652039325
1739209799.7815251;-45.120503652039325
1739209799.78153;-45.120503652039325
1739209799.7815347;-45.120503652039325
1739209799.7815394;-45.120503652039325
1739209799.781544;-33.981070128970906
1739209799.7815487;-45.120503652039325
1739209799.7815535;-45.120503652039325
1739209799.7815583;-38.13080360867914
1739209799.7815628;-45.120503652039325
1739209799.7815676;-45.120503652039325
1739209799.7815723;-38.13080360867914
1739209799.781577;-35.57807855764607
1739209799.7815816;-38.13080360867914
1739209799.7815864;-45.120503652039325
1739209799.7815912;-38.13080360867914
1739209799.781596;-38.13080360867914
1739209799.7816005;-38.13080360867914
1739209799.7816052;-38.13080360867914
1739209799.78161;-38.13080360867914
1739209799.7816148;-38.13080360867914
1739209799.7816193;-33.981070128970906
1739209799.781624;-45.120503652039325
1739209799.7816288;-45.120503652039325
1739209799.7816336;-45.120503652039325
1739209799.7816381;-38.13080360867914
1739209799.781643;-32.816014438256545
1739209799.7816477;-35.57807855764607
1739209799.7816525;-45.120503652039325
1739209799.781657;-45.120503652039325
1739209799.7816617;-45.120503652039325
1739209799.7816665;-45.120503652039325
1739209799.7816713;-35.57807855764607
1739209799.7816758;-45.120503652039325
1739209799.7816806;-38.13080360867914
1739209799.7816854;-45.120503652039325
1739209799.7816901;-45.120503652039325
1739209799.7816947;-38.13080360867914
1739209799.7816994;-38.13080360867914
1739209799.7817042;-35.57807855764607
1739209799.781709;-38.13080360867914
1739209799.7817135;-45.120503652039325
1739209799.7817183;-45.120503652039325
1739209799.781723;-38.13080360867914
1739209799.7817278;-38.13080360867914
1739209799.7817323;-38.13080360867914
1739209799.781737;-33.981070128970906
1739209799.7817419;-35.57807855764607
1739209799.7817466;-45.120503652039325
1739209799.7817512;-45.120503652039325
1739209799.781756;-45.120503652039325
1739209799.7817607;-33.981070128970906
1739209799.7817655;-38.13080360867914
1739209799.78177;-45.120503652039325
1739209799.7817748;-38.13080360867914
1739209799.7817795;-38.13080360867914
1739209799.7817843;-45.120503652039325
1739209799.7817888;-30.49652367304976
1739209799.7817936;-33.981070128970906
1739209799.7817984;-38.13080360867914
1739209799.781803;-45.120503652039325
1739209799.7818077;-35.57807855764607
1739209799.7818124;-38.13080360867914
1739209799.7818172;-38.13080360867914
1739209799.7818217;-45.120503652039325
1739209799.7818265;-33.981070128970906
1739209799.7818313;-33.981070128970906
1739209799.781836;-38.13080360867914
1739209799.7818406;-45.120503652039325
1739209799.7818453;-38.13080360867914
1739209799.78185;-38.13080360867914
1739209799.7818549;-45.120503652039325
1739209799.7818594;-33.981070128970906
1739209799.7818642;-33.981070128970906
1739209799.781869;-38.13080360867914
1739209799.7818737;-33.981070128970906
1739209799.7818782;-38.13080360867914
1739209799.781883;-38.13080360867914
1739209799.7818878;-45.120503652039325
1739209799.7818925;-45.120503652039325
1739209799.781897;-38.13080360867914
1739209799.7819018;-27.267205301931607
1739209799.7819066;-33.981070128970906
1739209799.7819114;-45.120503652039325
1739209799.781916;-33.981070128970906
1739209799.7819207;-33.981070128970906
1739209799.7819254;-33.981070128970906
1739209799.7819302;-33.981070128970906
1739209799.7819347;-33.981070128970906
1739209799.7819395;-38.13080360867914
1739209799.7819443;-45.120503652039325
1739209799.781949;-45.120503652039325
1739209799.7819536;-45.120503652039325
1739209799.7819583;-45.120503652039325
1739209799.781963;-38.13080360867914
1739209799.7819679;-45.120503652039325
1739209799.7819724;-38.13080360867914
1739209799.7819772;-38.13080360867914
1739209799.781982;-45.120503652039325
1739209799.7819867;-38.13080360867914
1739209799.7819912;-38.13080360867914
1739209799.781996;-38.13080360867914
1739209799.7820008;-38.13080360867914
1739209799.7820055;-45.120503652039325
1739209799.78201;-45.120503652039325
1739209799.7820148;-38.13080360867914
1739209799.7820196;-33.981070128970906
1739209799.7820244;-32.816014438256545
1739209799.782029;-45.120503652039325
1739209799.7820337;-45.120503652039325
1739209799.7820385;-32.816014438256545
1739209799.7820432;-33.981070128970906
1739209799.7820477;-45.120503652039325
1739209799.7820525;-33.981070128970906
1739209799.7820573;-31.141103565318915
1739209799.782062;-38.13080360867914
1739209799.7820666;-45.120503652039325
1739209799.7820714;-45.120503652039325
1739209799.7820761;-45.120503652039325
1739209799.782081;-38.13080360867914
1739209799.7820854;-45.120503652039325
1739209799.7820902;-45.120503652039325
1739209799.782095;-38.13080360867914
1739209799.7820995;-38.13080360867914
1739209799.7821043;-45.120503652039325
1739209799.782109;-45.120503652039325
1739209799.7821138;-38.13080360867914
1739209799.7821183;-45.120503652039325
1739209799.782123;-45.120503652039325
1739209799.7821279;-45.120503652039325
1739209799.7821326;-35.57807855764607
1739209799.7821372;-32.816014438256545
1739209799.782142;-38.13080360867914
1739209799.7821467;-45.120503652039325
1739209799.7821515;-33.981070128970906
1739209799.782156;-35.57807855764607
1739209799.7821608;-35.57807855764607
1739209799.7821655;-35.57807855764607
1739209799.7821703;-45.120503652039325
1739209799.7821748;-38.13080360867914
1739209799.7821796;-38.13080360867914
1739209799.7821844;-38.13080360867914
1739209799.7821891;-45.120503652039325
1739209799.7821937;-38.13080360867914
1739209799.7821984;-38.13080360867914
1739209799.7822032;-38.13080360867914
1739209799.782208;-45.120503652039325
1739209799.7822125;-33.981070128970906
1739209799.7822173;-45.120503652039325
1739209799.782222;-45.120503652039325
1739209799.7822268;-35.57807855764607
1739209799.7822313;-35.57807855764607
1739209799.782236;-45.120503652039325
1739209799.7822409;-45.120503652039325
1739209799.7822456;-32.816014438256545
1739209799.7822502;-30.49652367304973
1739209799.782255;-45.120503652039325
1739209799.7822597;-38.13080360867914
1739209799.7822645;-45.120503652039325
1739209799.782269;-45.120503652039325
1739209799.7822738;-38.13080360867914
1739209799.7822785;-35.57807855764607
