CAN Message; 0x62:08f5c3b1d80c3d85
1739209671.2133482;-45.120503652039325
1739209671.2133548;-38.13080360867914
1739209671.2133613;-35.57807855764607
1739209671.2133677;-38.13080360867914
1739209671.2133744;-45.120503652039325
1739209671.2133808;-38.13080360867914
1739209671.2133873;-38.13080360867914
1739209671.2133937;-38.13080360867914
1739209671.2134004;-45.120503652039325
1739209671.2134068;-38.13080360867914
1739209671.2134132;-38.13080360867914
1739209671.21342;-38.13080360867914
1739209671.2134264;-38.13080360867914
1739209671.2134328;-38.13080360867914
1739209671.2134395;-38.13080360867914
1739209671.213446;-38.13080360867914
1739209671.2134523;-45.120503652039325
1739209671.2134588;-38.13080360867914
1739209671.2134655;-35.57807855764607
1739209671.213472;-45.120503652039325
1739209671.2134783;-45.120503652039325
1739209671.217539;-20.888044912671212
1739209671.21754;-10.79883095761341
1739209671.2175407;-26.991370085610722
1739209671.2175417;-45.120503652039325
1739209671.2175424;-45.120503652039325
1739209671.2175434;-31.141103565318915
1739209671.217544;-33.981070128970906
1739209671.217545;-45.120503652039325
1739209671.2175457;-38.13080360867914
1739209671.2175465;-28.588378514285886
1739209671.2175474;-27.267205301931607
1739209671.2175481;-33.981070128970906
1739209671.217549;-45.120503652039325
1739209671.2175498;-45.120503652039325
1739209671.2175508;-45.120503652039325
1739209671.2175515;-45.120503652039325
1739209671.2175524;-45.120503652039325
1739209671.2175531;-27.267205301931607
1739209671.217554;-31.141103565318915
1739209671.2175548;-38.13080360867914
1739209671.2175555;-22.448786368009156
1739209671.2175565;-45.120503652039325
1739209671.2175572;-31.141103565318915
1739209671.2175581;-38.13080360867914
1739209671.2175589;-45.120503652039325
1739209671.2175598;-38.13080360867914
1739209671.2175605;-35.57807855764607
1739209671.2175615;-45.120503652039325
1739209671.2175622;-38.13080360867914
1739209671.2175632;-33.981070128970906
1739209671.2175639;-30.49652367304973
1739209671.2175646;-38.13080360867914
1739209671.2175655;-45.120503652039325
1739209671.2175663;-38.13080360867914
1739209671.2175672;-45.120503652039325
1739209671.217568;-45.120503652039325
1739209671.2175689;-38.13080360867914
1739209671.2175696;-33.981070128970906
1739209671.2175705;-33.981070128970906
1739209671.2175713;-27.8777449560314
1739209671.2175722;-38.13080360867914
1739209671.217573;-45.120503652039325
1739209671.2175736;-45.120503652039325
1739209671.2175746;-38.13080360867914
1739209671.2175753;-38.13080360867914
1739209671.2175763;-33.981070128970906
1739209671.217577;-38.13080360867914
1739209671.217578;-45.120503652039325
1739209671.2175786;-38.13080360867914
1739209671.2175796;-45.120503652039325
1739209671.2175803;-31.141103565318915
1739209671.2175813;-38.13080360867914
1739209671.217582;-45.120503652039325
1739209671.217583;-32.816014438256545
1739209671.2175837;-38.13080360867914
1739209671.2175844;-45.120503652039325
1739209671.2175853;-38.13080360867914
1739209671.217586;-32.816014438256545
1739209671.217587;-25.826314394896357
1739209671.2175877;-28.588378514285886
1739209671.2175887;-32.816014438256545
1739209671.2175894;-38.13080360867914
1739209671.2175903;-32.816014438256545
1739209671.217591;-35.57807855764607
1739209671.217592;-38.13080360867914
1739209671.2175927;-45.120503652039325
1739209671.2175934;-38.13080360867914
1739209671.2175944;-38.13080360867914
1739209671.217595;-38.13080360867914
1739209671.217596;-45.120503652039325
1739209671.2175968;-38.13080360867914
1739209671.2175977;-31.141103565318893
1739209671.2175984;-28.218542851754187
1739209671.2175994;-12.536525611084206
1739209671.2176;-23.506823629689542
1739209671.217601;-32.816014438256545
1739209671.2176018;-45.120503652039325
1739209671.2176025;-38.13080360867914
1739209671.2176034;-32.816014438256545
1739209671.2176042;-45.120503652039325
1739209671.217605;-45.120503652039325
1739209671.2176058;-45.120503652039325
1739209671.2176068;-32.81601443825658
1739209671.2176075;-45.120503652039325
1739209671.2176085;-33.981070128970906
1739209671.2176092;-45.120503652039325
1739209671.2176101;-45.120503652039325
1739209671.2176108;-38.13080360867914
1739209671.2176116;-38.13080360867914
1739209671.2176125;-45.120503652039325
1739209671.2176132;-33.981070128970956
1739209671.2176142;-30.49652367304973
1739209671.217615;-22.740042620751332
1739209671.2176158;-38.13080360867914
1739209671.2176166;-33.981070128970956
1739209671.2176175;-31.141103565318915
1739209671.2176182;-45.120503652039325
1739209671.2176192;-15.34784152776637
1739209671.21762;-22.54371790334745
1739209671.2176206;-27.8777449560314
1739209671.2176216;-45.120503652039325
1739209671.2176223;-38.13080360867914
1739209671.2176232;-32.816014438256545
1739209671.217624;-45.120503652039325
1739209671.217625;-45.120503652039325
1739209671.2176256;-45.120503652039325
1739209671.2176266;-23.506823629689542
1739209671.2176273;-31.141103565318915
1739209671.2176282;-45.120503652039325
1739209671.217629;-45.120503652039325
1739209671.2176297;-30.49652367304973
1739209671.2176306;-33.981070128970906
1739209671.2176313;-45.120503652039325
1739209671.2176323;-38.13080360867914
1739209671.217633;-45.120503652039325
1739209671.217634;-33.981070128970906
1739209671.2176347;-38.13080360867914
1739209671.2176356;-45.120503652039325
1739209671.2176363;-35.57807855764607
1739209671.2176373;-28.21854285175415
1739209671.217638;-45.120503652039325
1739209671.2176387;-45.120503652039325
1739209671.2176397;-45.120503652039325
1739209671.2176404;-38.13080360867914
1739209671.2176414;-35.57807855764607
1739209671.217642;-35.57807855764607
1739209671.217643;-38.13080360867914
1739209671.2176437;-45.120503652039325
1739209671.2176447;-35.57807855764607
1739209671.2176454;-38.13080360867914
1739209671.2176464;-24.15140352195872
1739209671.217647;-31.141103565318943
1739209671.2176478;-38.13080360867914
1739209671.2176487;-38.13080360867914
1739209671.2176495;-45.120503652039325
1739209671.2176504;-38.13080360867914
1739209671.2176511;-30.49652367304973
1739209671.217652;-33.981070128970906
1739209671.2176528;-38.13080360867914
1739209671.2176538;-31.141103565318915
1739209671.2176545;-7.863837048897507
1739209671.2176554;-23.506823629689542
1739209671.2176561;-38.13080360867914
1739209671.2176569;-26.487275050834715
1739209671.2176578;-38.13080360867914
1739209671.2176585;-45.120503652039325
1739209671.2176595;-38.13080360867914
1739209671.2176602;-23.273589343863303
1739209671.2176611;-31.141103565318915
1739209671.2176619;-23.38864096791655
1739209671.2176628;-28.218542851754165
1739209671.2176635;-26.487275050834715
1739209671.2176645;-31.141103565318915
1739209671.2176652;-28.588378514285886
1739209671.217666;-11.90451934738585
1739209671.2176669;-13.521825181113627
1739209671.2176676;-28.992665084841967
1739209671.2176685;-30.49652367304973
1739209671.2176692;-45.120503652039325
1739209671.2176702;-32.816014438256545
1739209671.217671;-38.13080360867914
1739209671.2176719;-35.57807855764607
1739209671.2176726;-33.981070128970906
1739209671.2176735;-23.506823629689542
1739209671.2176743;-23.50682362968953
1739209671.217675;-38.13080360867914
1739209671.217676;-38.13080360867914
1739209671.2176766;-45.120503652039325
1739209671.2176776;-38.13080360867914
1739209671.2176783;-45.120503652039325
1739209671.2176793;-45.120503652039325
1739209671.21768;-33.981070128970906
1739209671.217681;-38.13080360867914
1739209671.2176816;-38.13080360867914
1739209671.2176826;-30.49652367304973
1739209671.2176833;-35.57807855764607
1739209671.217684;-45.120503652039325
1739209671.217685;-38.13080360867914
1739209671.2176857;-25.826314394896357
1739209671.2176867;-27.8777449560314
1739209671.2176874;-32.816014438256545
1739209671.2176883;-38.13080360867914
1739209671.217689;-38.13080360867914
1739209671.21769;-32.816014438256545
1739209671.2176907;-33.981070128970906
1739209671.2176917;-45.120503652039325
1739209671.2176924;-38.13080360867914
1739209671.217693;-45.120503652039325
1739209671.217694;-32.81601443825658
1739209671.2176948;-33.981070128970906
1739209671.2176957;-38.13080360867914
1739209671.2176964;-31.141103565318915
1739209671.2176974;-33.981070128970906
1739209671.217698;-45.120503652039325
1739209671.217699;-38.13080360867914
1739209671.2176998;-45.120503652039325
1739209671.2177007;-38.13080360867914
1739209671.2177014;-38.13080360867914
1739209671.2177022;-35.57807855764607
1739209671.217703;-38.13080360867914
1739209671.2177038;-45.120503652039325
1739209671.2177048;-38.13080360867914
1739209671.2177055;-45.120503652039325
1739209671.2177064;-35.57807855764607
1739209671.2177072;-31.141103565318915
1739209671.217708;-45.120503652039325
1739209671.2177088;-38.13080360867914
1739209671.2177098;-35.57807855764607
1739209671.2177105;-33.981070128970906
1739209671.2177112;-35.57807855764607
1739209671.2177122;-38.13080360867914
1739209671.2177129;-33.981070128970906
1739209671.2177138;-33.981070128970906
1739209671.213485;-45.120503652039325
1739209671.2134914;-38.13080360867914
1739209671.2134979;-38.13080360867914
1739209671.2135043;-45.120503652039325
1739209671.213511;-38.13080360867914
1739209671.2135174;-45.120503652039325
1739209671.2135239;-45.120503652039325
1739209671.2135305;-35.57807855764607
1739209671.213537;-45.120503652039325
1739209671.2135434;-38.13080360867914
1739209671.2135499;-38.13080360867914
1739209671.2135565;-45.120503652039325
1739209671.213563;-45.120503652039325
1739209671.2135694;-45.120503652039325
1739209671.213576;-38.13080360867914
1739209671.2135825;-45.120503652039325
1739209671.213589;-45.120503652039325
1739209671.2135956;-45.120503652039325
1739209671.213602;-45.120503652039325
1739209671.2136085;-45.120503652039325
1739209671.213615;-38.13080360867914
1739209671.2136216;-38.13080360867914
1739209671.213628;-38.13080360867914
1739209671.2136345;-45.120503652039325
1739209671.2136412;-45.120503652039325
1739209671.2136476;-38.13080360867914
1739209671.213654;-38.13080360867914
1739209671.2136605;-45.120503652039325
1739209671.2136672;-45.120503652039325
1739209671.2136736;-45.120503652039325
1739209671.21368;-45.120503652039325
1739209671.2136867;-38.13080360867914
1739209671.2136931;-45.120503652039325
1739209671.2136996;-38.13080360867914
1739209671.213706;-38.13080360867914
1739209671.2137127;-45.120503652039325
1739209671.2137191;-33.981070128970906
1739209671.2137256;-35.57807855764607
1739209671.2137322;-38.13080360867914
1739209671.2137387;-38.13080360867914
1739209671.213745;-38.13080360867914
1739209671.2137516;-45.120503652039325
1739209671.2137582;-45.120503652039325
1739209671.2137647;-32.816014438256545
1739209671.213771;-38.13080360867914
1739209671.2137778;-35.57807855764607
1739209671.2137842;-38.13080360867914
1739209671.2137907;-38.13080360867914
1739209671.2137973;-38.13080360867914
1739209671.2138038;-45.120503652039325
1739209671.2138102;-38.13080360867914
1739209671.2138166;-38.13080360867914
1739209671.2138233;-45.120503652039325
1739209671.2138298;-38.13080360867914
1739209671.2138362;-45.120503652039325
1739209671.2138429;-45.120503652039325
1739209671.2138493;-45.120503652039325
1739209671.2138557;-35.57807855764607
1739209671.2138622;-45.120503652039325
1739209671.2138689;-38.13080360867914
1739209671.2138753;-38.13080360867914
1739209671.2138817;-45.120503652039325
1739209671.2138884;-38.13080360867914
1739209671.2138948;-38.13080360867914
1739209671.2139013;-38.13080360867914
1739209671.2139077;-35.57807855764607
1739209671.2139144;-38.13080360867914
1739209671.2139208;-45.120503652039325
1739209671.2139273;-38.13080360867914
1739209671.213934;-35.57807855764607
1739209671.2139404;-38.13080360867914
1739209671.2139468;-45.120503652039325
1739209671.2139535;-45.120503652039325
1739209671.21396;-38.13080360867914
1739209671.2139664;-38.13080360867914
1739209671.2139728;-38.13080360867914
1739209671.2139795;-38.13080360867914
1739209671.213986;-38.13080360867914
1739209671.2139924;-45.120503652039325
1739209671.213999;-45.120503652039325
1739209671.2140055;-32.816014438256545
1739209671.214012;-38.13080360867914
1739209671.2140183;-38.13080360867914
1739209671.214025;-45.120503652039325
1739209671.2140315;-33.981070128970906
1739209671.214038;-35.57807855764607
1739209671.2140446;-38.13080360867914
1739209671.214051;-38.13080360867914
1739209671.2140574;-38.13080360867914
1739209671.214064;-38.13080360867914
1739209671.2140706;-35.57807855764607
1739209671.214077;-35.57807855764607
1739209671.2140834;-38.13080360867914
1739209671.21409;-35.57807855764607
1739209671.2140965;-38.13080360867914
1739209671.214103;-45.120503652039325
1739209671.2141094;-38.13080360867914
1739209671.214116;-38.13080360867914
1739209671.2141225;-38.13080360867914
1739209671.214129;-45.120503652039325
1739209671.2141356;-38.13080360867914
1739209671.214142;-38.13080360867914
1739209671.2141485;-45.120503652039325
1739209671.2141552;-45.120503652039325
1739209671.2141616;-45.120503652039325
1739209671.214168;-45.120503652039325
1739209671.2141745;-45.120503652039325
1739209671.2141812;-45.120503652039325
1739209671.2141876;-38.13080360867914
1739209671.214194;-35.57807855764607
1739209671.2142007;-45.120503652039325
1739209671.2142072;-45.120503652039325
1739209671.2142136;-35.57807855764607
1739209671.21422;-32.816014438256545
1739209671.2142267;-38.13080360867914
1739209671.2142332;-45.120503652039325
1739209671.2142396;-45.120503652039325
1739209671.2142463;-33.981070128970906
1739209671.2142527;-38.13080360867914
1739209671.2142591;-45.120503652039325
1739209671.2142656;-33.981070128970906
1739209671.2142723;-38.13080360867914
1739209671.2142787;-45.120503652039325
1739209671.2142851;-38.13080360867914
1739209671.2142918;-38.13080360867914
1739209671.2142982;-45.120503652039325
1739209671.2143047;-45.120503652039325
1739209671.2143114;-30.49652367304973
1739209671.2143178;-38.13080360867914
1739209671.2143242;-45.120503652039325
1739209671.2143307;-45.120503652039325
1739209671.2143373;-45.120503652039325
1739209671.2143438;-38.13080360867914
1739209671.2143502;-38.13080360867914
1739209671.214357;-33.981070128970906
1739209671.2143633;-38.13080360867914
1739209671.2143698;-45.120503652039325
1739209671.2143762;-38.13080360867914
1739209671.214383;-45.120503652039325
1739209671.2143893;-38.13080360867914
1739209671.2143958;-38.13080360867914
1739209671.2144024;-45.120503652039325
1739209671.2144089;-45.120503652039325
1739209671.2144153;-33.981070128970906
1739209671.2144217;-33.981070128970906
1739209671.2144284;-45.120503652039325
1739209671.2144349;-38.13080360867914
1739209671.2144413;-38.13080360867914
1739209671.214448;-38.13080360867914
1739209671.2144544;-45.120503652039325
1739209671.2144608;-38.13080360867914
1739209671.2144673;-35.57807855764607
1739209671.214474;-45.120503652039325
1739209671.2144804;-38.13080360867914
1739209671.2144868;-45.120503652039325
1739209671.2144935;-45.120503652039325
1739209671.2145;-31.141103565318915
1739209671.2145064;-38.13080360867914
1739209671.214513;-38.13080360867914
1739209671.2145195;-45.120503652039325
1739209671.214526;-38.13080360867914
1739209671.2145324;-38.13080360867914
1739209671.214539;-45.120503652039325
1739209671.2145455;-35.57807855764607
1739209671.214552;-32.81601443825658
1739209671.2145586;-45.120503652039325
1739209671.214565;-45.120503652039325
1739209671.2145715;-45.120503652039325
1739209671.214578;-45.120503652039325
1739209671.2145846;-45.120503652039325
1739209671.214591;-45.120503652039325
1739209671.2145975;-45.120503652039325
1739209671.2146041;-27.267205301931607
1739209671.2146106;-33.981070128970906
1739209671.214617;-45.120503652039325
1739209671.2146235;-45.120503652039325
1739209671.2146301;-38.13080360867914
1739209671.2146366;-35.57807855764607
1739209671.214643;-38.13080360867914
1739209671.2146497;-45.120503652039325
1739209671.214656;-38.13080360867914
1739209671.2146626;-38.13080360867914
1739209671.2146692;-38.13080360867914
1739209671.2146757;-45.120503652039325
1739209671.214682;-45.120503652039325
1739209671.2146885;-38.13080360867914
1739209671.2146952;-45.120503652039325
1739209671.2147017;-45.120503652039325
1739209671.214708;-31.141103565318915
1739209671.2147148;-32.816014438256545
1739209671.2147212;-45.120503652039325
1739209671.2147276;-45.120503652039325
1739209671.214734;-33.981070128970906
1739209671.2147408;-33.981070128970906
1739209671.2147472;-45.120503652039325
1739209671.2147536;-45.120503652039325
1739209671.2147603;-45.120503652039325
1739209671.2147667;-38.13080360867914
1739209671.2147732;-38.13080360867914
1739209671.2147796;-45.120503652039325
1739209671.2147863;-45.120503652039325
1739209671.2147927;-38.13080360867914
1739209671.2147992;-38.13080360867914
1739209671.2148058;-45.120503652039325
1739209671.2148123;-38.13080360867914
1739209671.2148187;-32.816014438256545
1739209671.2148254;-45.120503652039325
1739209671.2148318;-45.120503652039325
1739209671.2148383;-33.981070128970906
1739209671.2148447;-38.13080360867914
1739209671.2148514;-45.120503652039325
1739209671.2148578;-45.120503652039325
1739209671.2148643;-45.120503652039325
1739209671.214871;-45.120503652039325
1739209671.2148774;-45.120503652039325
1739209671.2148838;-45.120503652039325
1739209671.2148902;-45.120503652039325
1739209671.214897;-45.120503652039325
1739209671.2149034;-45.120503652039325
1739209671.2149098;-45.120503652039325
1739209671.2149165;-38.13080360867914
1739209671.214923;-32.816014438256545
1739209671.2149293;-38.13080360867914
1739209671.2149358;-45.120503652039325
1739209671.2149425;-38.13080360867914
1739209671.214949;-38.13080360867914
1739209671.2149553;-38.13080360867914
1739209671.214962;-38.13080360867914
1739209671.2149684;-38.13080360867914
1739209671.2149749;-35.57807855764607
1739209671.2149813;-38.13080360867914
1739209671.214988;-35.57807855764607
1739209671.2149944;-38.13080360867914
1739209671.2150009;-35.57807855764607
1739209671.2150075;-38.13080360867914
1739209671.215014;-38.13080360867914
1739209671.2150204;-45.120503652039325
1739209671.215027;-45.120503652039325
1739209671.2150335;-38.13080360867914
1739209671.21504;-38.13080360867914
1739209671.2150464;-45.120503652039325
1739209671.215053;-45.120503652039325
1739209671.2150595;-35.57807855764607
1739209671.215066;-45.120503652039325
1739209671.2150726;-35.57807855764607
1739209671.215079;-27.8777449560314
1739209671.2150855;-45.120503652039325
1739209671.215092;-45.120503652039325
1739209671.2150986;-38.13080360867914
1739209671.215105;-35.57807855764607
1739209671.2151115;-38.13080360867914
1739209671.2151182;-35.57807855764607
1739209671.2151246;-45.120503652039325
1739209671.215131;-33.981070128970956
1739209671.2151375;-45.120503652039325
1739209671.2151442;-33.981070128970906
1739209671.2151506;-45.120503652039325
1739209671.215157;-45.120503652039325
1739209671.2151637;-38.13080360867914
1739209671.2151701;-45.120503652039325
1739209671.2151766;-38.13080360867914
1739209671.2151833;-35.57807855764607
1739209671.2151897;-38.13080360867914
1739209671.2151961;-35.57807855764607
1739209671.2152026;-45.120503652039325
1739209671.2152092;-45.120503652039325
1739209671.2152157;-38.13080360867914
1739209671.2152221;-38.13080360867914
1739209671.2152288;-38.13080360867914
1739209671.2152352;-45.120503652039325
1739209671.2152417;-38.13080360867914
1739209671.215248;-38.13080360867914
1739209671.2152548;-45.120503652039325
1739209671.2152612;-38.13080360867914
1739209671.2152677;-33.981070128970906
1739209671.2152743;-45.120503652039325
1739209671.2152808;-38.13080360867914
1739209671.2152872;-45.120503652039325
1739209671.2152936;-45.120503652039325
1739209671.2153003;-45.120503652039325
1739209671.2153068;-38.13080360867914
1739209671.2153132;-38.13080360867914
1739209671.2153199;-38.13080360867914
1739209671.2153263;-45.120503652039325
1739209671.2153327;-38.13080360867914
1739209671.2153392;-35.57807855764607
1739209671.2153459;-38.13080360867914
1739209671.2153523;-45.120503652039325
1739209671.2153587;-38.13080360867914
1739209671.2153654;-32.816014438256545
1739209671.2153718;-38.13080360867914
1739209671.2153783;-45.120503652039325
1739209671.215385;-38.13080360867914
1739209671.2153914;-38.13080360867914
1739209671.2153978;-45.120503652039325
1739209671.2154043;-45.120503652039325
1739209671.215411;-38.13080360867914
1739209671.2154174;-35.57807855764607
1739209671.2154238;-45.120503652039325
1739209671.2154305;-45.120503652039325
1739209671.215437;-38.13080360867914
1739209671.2154434;-35.57807855764607
1739209671.2154498;-45.120503652039325
1739209671.2154565;-45.120503652039325
1739209671.215463;-33.981070128970906
1739209671.2154694;-38.13080360867914
1739209671.215476;-45.120503652039325
1739209671.2154825;-45.120503652039325
1739209671.215489;-45.120503652039325
1739209671.2154953;-45.120503652039325
1739209671.215502;-38.13080360867914
1739209671.2155085;-38.13080360867914
1739209671.215515;-38.13080360867914
1739209671.2155216;-38.13080360867914
1739209671.215528;-35.57807855764607
1739209671.2155344;-38.13080360867914
1739209671.2155411;-38.13080360867914
1739209671.2155476;-38.13080360867914
1739209671.215554;-38.13080360867914
1739209671.2155604;-38.13080360867914
1739209671.215567;-38.13080360867914
1739209671.2155735;-45.120503652039325
1739209671.21558;-45.120503652039325
1739209671.2155867;-45.120503652039325
1739209671.215593;-38.13080360867914
1739209671.2155995;-35.57807855764607
1739209671.215606;-38.13080360867914
1739209671.2156126;-45.120503652039325
1739209671.215619;-38.13080360867914
1739209671.2156255;-32.816014438256545
1739209671.2156322;-38.13080360867914
1739209671.2156386;-45.120503652039325
1739209671.215645;-38.13080360867914
1739209671.2156515;-45.120503652039325
1739209671.2156582;-38.13080360867914
1739209671.2156646;-45.120503652039325
1739209671.215671;-38.13080360867914
1739209671.2156777;-35.57807855764607
1739209671.2156842;-38.13080360867914
1739209671.2156906;-45.120503652039325
1739209671.2156973;-45.120503652039325
1739209671.2157037;-38.13080360867914
1739209671.2157102;-38.13080360867914
1739209671.2157166;-45.120503652039325
1739209671.2157233;-38.13080360867914
1739209671.2157297;-35.57807855764607
1739209671.2157362;-38.13080360867914
1739209671.2157428;-38.13080360867914
1739209671.2157493;-45.120503652039325
1739209671.2157557;-45.120503652039325
1739209671.2157621;-38.13080360867914
1739209671.2157688;-38.13080360867914
1739209671.2157753;-45.120503652039325
1739209671.2157817;-45.120503652039325
1739209671.2157884;-38.13080360867914
1739209671.2157948;-38.13080360867914
1739209671.2158012;-45.120503652039325
1739209671.2158077;-38.13080360867914
1739209671.2158144;-45.120503652039325
1739209671.2158208;-45.120503652039325
1739209671.2158272;-38.13080360867914
1739209671.215834;-45.120503652039325
1739209671.2158403;-45.120503652039325
1739209671.2158468;-45.120503652039325
1739209671.2158532;-38.13080360867914
1739209671.21586;-45.120503652039325
1739209671.2158663;-27.267205301931607
1739209671.2158728;-33.981070128970906
1739209671.2158794;-45.120503652039325
1739209671.2158859;-38.13080360867914
1739209671.2158923;-35.57807855764607
1739209671.215899;-38.13080360867914
1739209671.2159054;-45.120503652039325
1739209671.2159119;-32.816014438256545
1739209671.2159183;-38.13080360867914
1739209671.215925;-45.120503652039325
1739209671.2159314;-33.981070128970906
1739209671.2159379;-38.13080360867914
1739209671.2159445;-38.13080360867914
1739209671.215951;-45.120503652039325
1739209671.2159574;-33.981070128970906
1739209671.2159638;-38.13080360867914
1739209671.2159705;-30.49652367304973
1739209671.215977;-32.816014438256545
1739209671.2159834;-45.120503652039325
1739209671.21599;-38.13080360867914
1739209671.2159965;-38.13080360867914
1739209671.216003;-38.13080360867914
1739209671.2160094;-45.120503652039325
1739209671.216016;-35.57807855764607
1739209671.2160225;-38.13080360867914
1739209671.216029;-45.120503652039325
1739209671.2160356;-45.120503652039325
1739209671.216042;-13.718566866252981
1739209671.2160485;-33.981070128970956
1739209671.2160552;-38.13080360867914
1739209671.2160616;-45.120503652039325
1739209671.216068;-45.120503652039325
1739209671.2160745;-32.816014438256545
1739209671.2160811;-31.141103565318893
1739209671.2160876;-45.120503652039325
1739209671.216094;-38.13080360867914
1739209671.2161007;-38.13080360867914
1739209671.2161071;-35.57807855764607
1739209671.2161136;-35.57807855764607
1739209671.21612;-38.13080360867914
1739209671.2161267;-35.57807855764607
1739209671.216133;-32.816014438256545
1739209671.2161396;-45.120503652039325
1739209671.2161462;-38.13080360867914
1739209671.2161527;-33.981070128970906
1739209671.216159;-31.141103565318893
1739209671.2161655;-45.120503652039325
1739209671.2161722;-35.57807855764607
1739209671.2161787;-45.120503652039325
1739209671.216185;-25.826314394896364
1739209671.2161918;-25.077289914212862
1739209671.2161982;-19.089059925837468
1739209671.2162046;-45.120503652039325
1739209671.216211;-27.267205301931607
1739209671.2162178;-30.49652367304973
1739209671.2162242;-18.836614351536177
1739209671.2162306;-8.995844012507868
1739209671.2162373;-38.13080360867914
1739209671.2162437;-33.981070128970906
1739209671.2162502;-45.120503652039325
1739209671.2162569;-45.120503652039325
1739209671.2162633;-45.120503652039325
1739209671.2162697;-35.57807855764607
1739209671.2162762;-35.57807855764607
1739209671.2162828;-32.816014438256545
1739209671.2162893;-27.8777449560314
1739209671.2162957;-33.981070128970906
1739209671.2163024;-45.120503652039325
1739209671.2163088;-35.57807855764607
1739209671.2163153;-31.141103565318943
1739209671.2163217;-38.13080360867914
1739209671.2163284;-32.816014438256545
1739209671.2163348;-45.120503652039325
1739209671.2163413;-45.120503652039325
1739209671.216348;-38.13080360867914
1739209671.2163544;-45.120503652039325
1739209671.2163608;-33.981070128970906
1739209671.2163672;-27.8777449560314
1739209671.216374;-38.13080360867914
1739209671.2163804;-27.267205301931607
1739209671.2163868;-26.991370085610722
1739209671.2163935;-33.981070128970906
1739209671.2164;-32.816014438256545
1739209671.2164063;-28.58837851428586
1739209671.216413;-19.403415333952406
1739209671.2164195;-16.6881758710592
1739209671.216426;-26.991370085610736
1739209671.2164323;-45.120503652039325
1739209671.216439;-45.120503652039325
1739209671.2164454;-28.992665084841942
1739209671.216452;-33.981070128970906
1739209671.2164586;-45.120503652039325
1739209671.216465;-38.13080360867914
1739209671.2164714;-45.120503652039325
1739209671.2164779;-38.13080360867914
1739209671.2164845;-38.13080360867914
1739209671.216491;-33.981070128970906
1739209671.2164974;-28.588378514285886
1739209671.216504;-35.57807855764607
1739209671.2165105;-38.13080360867914
1739209671.216517;-45.120503652039325
1739209671.2165234;-45.120503652039325
1739209671.21653;-33.981070128970906
1739209671.2165365;-27.267205301931607
1739209671.216543;-14.113352786308477
1739209671.2165496;-38.13080360867914
1739209671.216556;-38.13080360867914
1739209671.2165625;-45.120503652039325
1739209671.216569;-38.13080360867914
1739209671.2165756;-38.13080360867914
1739209671.216582;-45.120503652039325
1739209671.2165885;-38.13080360867914
1739209671.2165952;-38.13080360867914
1739209671.2166016;-25.826314394896357
1739209671.216608;-27.267205301931607
1739209671.2166147;-38.13080360867914
1739209671.2166212;-45.120503652039325
1739209671.2166276;-38.13080360867914
1739209671.216634;-33.981070128970906
1739209671.2166407;-45.120503652039325
1739209671.2166471;-45.120503652039325
1739209671.2166536;-28.992665084841942
1739209671.2166603;-32.816014438256545
1739209671.2166667;-38.13080360867914
1739209671.2166731;-45.120503652039325
1739209671.2166796;-33.981070128970906
1739209671.2166862;-31.141103565318915
1739209671.2166927;-23.38864096791655
1739209671.2166991;-19.64275659816107
1739209671.2167058;-32.816014438256545
1739209671.2167122;-38.13080360867914
1739209671.2167187;-22.175841390423358
1739209671.216725;-15.030246231170194
1739209671.2167318;-10.735080164178186
1739209671.2167382;-25.252786309376837
1739209671.2167447;-45.120503652039325
1739209671.2167513;-45.120503652039325
1739209671.2167578;-45.120503652039325
1739209671.2167642;-45.120503652039325
1739209671.216771;-45.120503652039325
1739209671.2167773;-38.13080360867914
1739209671.2167838;-45.120503652039325
1739209671.2167902;-35.57807855764607
1739209671.2167969;-45.120503652039325
1739209671.2168033;-45.120503652039325
1739209671.2168097;-45.120503652039325
1739209671.2168164;-38.13080360867914
1739209671.2168229;-35.57807855764607
1739209671.2168293;-38.13080360867914
1739209671.2168357;-38.13080360867914
1739209671.2168424;-38.13080360867914
1739209671.2168489;-38.13080360867914
1739209671.2168553;-38.13080360867914
1739209671.216862;-38.13080360867914
1739209671.2168684;-24.438645034577675
1739209671.2168748;-31.141103565318915
1739209671.2168813;-28.992665084841967
1739209671.216888;-35.57807855764607
1739209671.2168944;-38.13080360867914
1739209671.2169008;-45.120503652039325
1739209671.2169075;-27.267205301931607
1739209671.216914;-14.814506432379776
1739209671.2169204;-15.554017859987262
1739209671.216927;-27.267205301931607
1739209671.2169335;-45.120503652039325
1739209671.21694;-38.13080360867914
1739209671.2169464;-19.8960613169761
1739209671.216953;-33.981070128970906
1739209671.2169595;-45.120503652039325
1739209671.216966;-45.120503652039325
1739209671.2169726;-29.438486411369354
1739209671.216979;-38.13080360867914
1739209671.2169855;-38.13080360867914
1739209671.216992;-45.120503652039325
1739209671.2169986;-31.141103565318915
1739209671.217005;-25.62660358559016
1739209671.2170115;-15.13355206892273
1739209671.2170181;-32.816014438256545
1739209671.2170246;-45.120503652039325
1739209671.217031;-32.816014438256545
1739209671.2170374;-38.13080360867914
1739209671.217044;-38.13080360867914
1739209671.2170506;-31.14110356531892
1739209671.217057;-35.57807855764607
1739209671.2170637;-38.13080360867914
1739209671.21707;-45.120503652039325
