CAN Message; 0x1d3:00007fb02c5fe292
1739209823.412616;-38.13080360867914
1739209823.4126198;-45.120503652039325
1739209823.4126236;-38.13080360867914
1739209823.4126275;-45.120503652039325
1739209823.4126313;-38.13080360867914
1739209823.412635;-38.13080360867914
1739209823.412639;-45.120503652039325
1739209823.412643;-38.13080360867914
1739209823.4126468;-35.57807855764607
1739209823.4126506;-38.13080360867914
1739209823.4126544;-32.816014438256545
1739209823.4126582;-38.13080360867914
1739209823.412662;-35.57807855764607
1739209823.4126658;-38.13080360867914
1739209823.4126697;-38.13080360867914
1739209823.4126735;-38.13080360867914
1739209823.4126773;-38.13080360867914
1739209823.412681;-38.13080360867914
1739209823.4126852;-45.120503652039325
1739209823.412689;-33.981070128970906
1739209823.4126928;-35.57807855764607
1739209823.4126966;-38.13080360867914
1739209823.4127004;-45.120503652039325
1739209823.4127042;-33.981070128970906
1739209823.4127066;-45.120503652039325
1739209823.412709;-38.13080360867914
1739209823.4127114;-38.13080360867914
1739209823.4127138;-45.120503652039325
1739209823.4127162;-38.13080360867914
1739209823.4127185;-45.120503652039325
1739209823.412721;-45.120503652039325
1739209823.412723;-45.120503652039325
1739209823.4127254;-38.13080360867914
1739209823.4127278;-45.120503652039325
1739209823.4127302;-28.58837851428586
1739209823.4127326;-32.816014438256545
1739209823.412735;-38.13080360867914
1739209823.4127374;-45.120503652039325
1739209823.4127398;-35.57807855764607
1739209823.4127421;-38.13080360867914
1739209823.4127445;-45.120503652039325
1739209823.412747;-38.13080360867914
1739209823.4127493;-45.120503652039325
1739209823.4127517;-45.120503652039325
1739209823.412754;-45.120503652039325
1739209823.4127564;-45.120503652039325
1739209823.4127588;-33.981070128970906
1739209823.4127612;-38.13080360867914
1739209823.4127634;-45.120503652039325
1739209823.4127657;-38.13080360867914
1739209823.4127681;-45.120503652039325
1739209823.4127705;-45.120503652039325
1739209823.412773;-45.120503652039325
1739209823.4127753;-38.13080360867914
1739209823.4127777;-38.13080360867914
1739209823.41278;-45.120503652039325
1739209823.4127824;-38.13080360867914
1739209823.4127848;-45.120503652039325
1739209823.4127872;-30.49652367304973
1739209823.4127896;-33.981070128970906
1739209823.412792;-45.120503652039325
1739209823.4127944;-38.13080360867914
1739209823.4127967;-38.13080360867914
1739209823.412799;-38.13080360867914
1739209823.4128013;-45.120503652039325
1739209823.4128036;-45.120503652039325
1739209823.412806;-45.120503652039325
1739209823.4128084;-45.120503652039325
1739209823.4128108;-45.120503652039325
1739209823.4128132;-45.120503652039325
1739209823.4128156;-38.13080360867914
1739209823.412818;-45.120503652039325
1739209823.4128203;-45.120503652039325
1739209823.4128227;-38.13080360867914
1739209823.412825;-32.816014438256545
1739209823.4128275;-38.13080360867914
1739209823.4128299;-45.120503652039325
1739209823.4128323;-35.57807855764607
1739209823.4128346;-38.13080360867914
1739209823.412837;-45.120503652039325
1739209823.4128392;-38.13080360867914
1739209823.4128416;-45.120503652039325
1739209823.412844;-45.120503652039325
1739209823.4128463;-31.141103565318915
1739209823.4128487;-33.981070128970906
1739209823.412851;-38.13080360867914
1739209823.4128535;-38.13080360867914
1739209823.4128559;-32.816014438256545
1739209823.4128582;-32.816014438256545
1739209823.4128606;-38.13080360867914
1739209823.412863;-45.120503652039325
1739209823.4128654;-45.120503652039325
1739209823.4128678;-35.57807855764607
1739209823.4128702;-45.120503652039325
1739209823.4128726;-45.120503652039325
1739209823.4128747;-45.120503652039325
1739209823.412877;-38.13080360867914
1739209823.4128795;-38.13080360867914
1739209823.4128819;-45.120503652039325
1739209823.4128842;-31.141103565318915
1739209823.4128866;-32.816014438256545
1739209823.412889;-45.120503652039325
1739209823.4128914;-45.120503652039325
1739209823.4128938;-33.981070128970906
1739209823.4128962;-38.13080360867914
1739209823.4128985;-45.120503652039325
1739209823.412901;-45.120503652039325
1739209823.4129033;-38.13080360867914
1739209823.4129057;-33.981070128970906
1739209823.412908;-45.120503652039325
1739209823.4129105;-38.13080360867914
1739209823.4129128;-38.13080360867914
1739209823.412915;-38.13080360867914
1739209823.4129174;-45.120503652039325
1739209823.4129198;-38.13080360867914
1739209823.4129221;-30.49652367304973
1739209823.4129245;-38.13080360867914
1739209823.412927;-38.13080360867914
1739209823.4129293;-33.981070128970906
1739209823.4129317;-38.13080360867914
1739209823.412934;-45.120503652039325
1739209823.4129364;-33.981070128970906
1739209823.4129388;-45.120503652039325
1739209823.4129412;-31.141103565318915
1739209823.4129436;-33.981070128970906
1739209823.412946;-45.120503652039325
1739209823.4129484;-38.13080360867914
1739209823.4129505;-33.981070128970906
1739209823.412953;-38.13080360867914
1739209823.4129553;-45.120503652039325
1739209823.4129577;-32.816014438256545
1739209823.41296;-38.13080360867914
1739209823.4129624;-45.120503652039325
1739209823.4129648;-45.120503652039325
1739209823.4129672;-35.57807855764607
1739209823.4129696;-45.120503652039325
1739209823.412972;-45.120503652039325
1739209823.4129744;-35.57807855764607
1739209823.4129767;-38.13080360867914
1739209823.4129791;-38.13080360867914
1739209823.4129815;-35.57807855764607
1739209823.412984;-38.13080360867914
1739209823.4129863;-45.120503652039325
1739209823.4129887;-38.13080360867914
1739209823.4129908;-45.120503652039325
1739209823.4129932;-38.13080360867914
1739209823.4129956;-38.13080360867914
1739209823.412998;-35.57807855764607
1739209823.4130003;-32.816014438256545
1739209823.4130027;-38.13080360867914
1739209823.413005;-45.120503652039325
1739209823.4130075;-38.13080360867914
1739209823.41301;-38.13080360867914
1739209823.4130123;-45.120503652039325
1739209823.4130147;-45.120503652039325
1739209823.413017;-45.120503652039325
1739209823.4130194;-38.13080360867914
1739209823.4130218;-38.13080360867914
1739209823.4130242;-45.120503652039325
1739209823.4130263;-45.120503652039325
1739209823.4130287;-45.120503652039325
1739209823.413031;-38.13080360867914
1739209823.4130335;-45.120503652039325
1739209823.4130359;-33.981070128970906
1739209823.4130383;-29.438486411369333
1739209823.4130406;-38.13080360867914
1739209823.413043;-38.13080360867914
1739209823.4130454;-35.57807855764607
1739209823.4130478;-38.13080360867914
1739209823.4130502;-45.120503652039325
1739209823.4130526;-45.120503652039325
1739209823.413055;-45.120503652039325
1739209823.4130573;-45.120503652039325
1739209823.4130597;-38.13080360867914
1739209823.413062;-45.120503652039325
1739209823.4130645;-38.13080360867914
1739209823.4130666;-35.57807855764607
1739209823.413069;-38.13080360867914
1739209823.4130714;-38.13080360867914
1739209823.4130738;-38.13080360867914
1739209823.4130762;-45.120503652039325
1739209823.4130785;-38.13080360867914
1739209823.413081;-45.120503652039325
1739209823.4130833;-45.120503652039325
1739209823.4130857;-45.120503652039325
1739209823.413088;-35.57807855764607
1739209823.4130905;-38.13080360867914
1739209823.4130929;-35.57807855764607
1739209823.4130952;-32.816014438256545
1739209823.4130976;-45.120503652039325
1739209823.4131;-45.120503652039325
1739209823.4131021;-38.13080360867914
1739209823.4131045;-38.13080360867914
1739209823.413107;-45.120503652039325
1739209823.4131093;-38.13080360867914
1739209823.4131117;-45.120503652039325
1739209823.413114;-45.120503652039325
1739209823.4131165;-38.13080360867914
1739209823.4131188;-35.57807855764607
1739209823.4131212;-45.120503652039325
1739209823.4131236;-30.49652367304973
1739209823.413126;-31.141103565318943
1739209823.4131284;-8.97047750679341
1739209823.4131308;-30.49652367304976
1739209823.4131331;-32.816014438256545
1739209823.4131355;-45.120503652039325
1739209823.413138;-45.120503652039325
1739209823.4131403;-45.120503652039325
1739209823.4131424;-45.120503652039325
1739209823.4131448;-38.13080360867914
1739209823.4131472;-45.120503652039325
1739209823.4131496;-45.120503652039325
1739209823.413152;-35.57807855764607
1739209823.4131544;-38.13080360867914
1739209823.4131567;-35.57807855764607
1739209823.4131591;-35.57807855764607
1739209823.4131615;-35.57807855764607
1739209823.413164;-33.981070128970906
1739209823.4131663;-38.13080360867914
1739209823.4131687;-38.13080360867914
1739209823.413171;-32.816014438256545
1739209823.4131734;-31.141103565318915
1739209823.4131758;-45.120503652039325
1739209823.413178;-38.13080360867914
1739209823.4131804;-31.141103565318915
1739209823.4131827;-25.826314394896354
1739209823.4131851;-22.448786368009156
1739209823.4131875;-45.120503652039325
1739209823.41319;-35.57807855764607
1739209823.4131923;-38.13080360867914
1739209823.4131947;-28.992665084841942
1739209823.413197;-17.600019173844906
1739209823.4131994;-45.120503652039325
1739209823.4132018;-38.13080360867914
1739209823.4132042;-45.120503652039325
1739209823.4132066;-38.13080360867914
1739209823.413209;-32.816014438256545
1739209823.4132113;-29.438486411369354
1739209823.4132137;-33.981070128970906
1739209823.413216;-35.57807855764607
1739209823.4132183;-33.981070128970906
1739209823.4132206;-45.120503652039325
1739209823.413223;-45.120503652039325
1739209823.4132254;-38.13080360867914
1739209823.4132278;-45.120503652039325
1739209823.4132302;-38.13080360867914
1739209823.4132326;-35.57807855764607
1739209823.413235;-38.13080360867914
1739209823.4132373;-38.13080360867914
1739209823.4132397;-45.120503652039325
1739209823.413242;-38.13080360867914
1739209823.4132445;-38.13080360867914
1739209823.4132469;-28.992665084841942
1739209823.4132493;-33.981070128970906
1739209823.4132516;-20.888044912671212
1739209823.4132538;-19.45023999044868
1739209823.4132562;-35.57807855764607
1739209823.4132586;-45.120503652039325
1739209823.413261;-24.438645034577675
1739209823.4132633;-14.67118819054769
1739209823.4132657;-12.169232799517378
1739209823.413268;-24.746238672633048
1739209823.4132705;-38.13080360867914
1739209823.4132729;-45.120503652039325
1739209823.4132752;-38.13080360867914
1739209823.4132776;-31.141103565318915
1739209823.41328;-45.120503652039325
1739209823.4132824;-45.120503652039325
1739209823.4132848;-31.141103565318915
1739209823.4132872;-17.448944991217488
1739209823.4132895;-38.13080360867914
1739209823.413292;-38.13080360867914
1739209823.413294;-38.13080360867914
1739209823.4132965;-28.992665084841942
1739209823.4132988;-38.13080360867914
1739209823.4133012;-38.13080360867914
1739209823.4133036;-33.981070128970906
1739209823.413306;-27.877744956031414
1739209823.4133084;-25.826314394896354
1739209823.4133108;-14.912748770103715
1739209823.4133132;-28.992665084841942
1739209823.4133155;-29.438486411369347
1739209823.413318;-45.120503652039325
1739209823.4133203;-45.120503652039325
1739209823.4133227;-38.13080360867914
1739209823.413325;-32.816014438256545
1739209823.4133275;-45.120503652039325
1739209823.4133296;-38.13080360867914
1739209823.413332;-38.13080360867914
1739209823.4133344;-45.120503652039325
1739209823.4133368;-45.120503652039325
1739209823.4133391;-38.13080360867914
1739209823.4133415;-45.120503652039325
1739209823.413344;-28.992665084841942
1739209823.4133463;-31.141103565318915
1739209823.4133487;-35.57807855764607
1739209823.413351;-38.13080360867914
1739209823.4133534;-38.13080360867914
1739209823.4133558;-38.13080360867914
1739209823.4133582;-45.120503652039325
1739209823.4133606;-38.13080360867914
1739209823.413363;-23.38864096791655
1739209823.4133654;-27.8777449560314
1739209823.4133677;-31.141103565318915
1739209823.41337;-33.981070128970906
1739209823.4133723;-45.120503652039325
1739209823.4133747;-38.13080360867914
1739209823.413377;-27.267205301931607
1739209823.4133794;-33.981070128970906
1739209823.4133818;-31.141103565318915
1739209823.4133842;-33.981070128970906
1739209823.4133866;-45.120503652039325
1739209823.413389;-33.981070128970906
1739209823.4133914;-45.120503652039325
1739209823.4133937;-31.141103565318943
1739209823.4133961;-38.13080360867914
1739209823.4133985;-45.120503652039325
1739209823.413401;-33.981070128970906
1739209823.4134033;-45.120503652039325
1739209823.4134054;-38.13080360867914
1739209823.4134078;-38.13080360867914
1739209823.4134102;-33.981070128970906
1739209823.4134126;-38.13080360867914
1739209823.413415;-45.120503652039325
1739209823.4134173;-45.120503652039325
1739209823.4134197;-32.816014438256545
1739209823.413422;-31.141103565318915
1739209823.4134245;-32.816014438256545
1739209823.4134269;-38.13080360867914
1739209823.4134293;-31.141103565318915
1739209823.4134316;-28.58837851428586
1739209823.413434;-45.120503652039325
1739209823.4134364;-32.816014438256545
1739209823.4134388;-38.13080360867914
1739209823.4134412;-45.120503652039325
1739209823.4134436;-38.13080360867914
1739209823.4134457;-38.13080360867914
1739209823.413448;-45.120503652039325
1739209823.4134505;-45.120503652039325
1739209823.4134529;-33.981070128970906
1739209823.4134552;-30.49652367304973
1739209823.4134576;-9.437312801088174
1739209823.41346;-19.84420464332591
1739209823.4134624;-28.588378514285886
1739209823.4134648;-28.992665084841942
1739209823.4134672;-33.981070128970956
1739209823.4134696;-20.633440452988495
1739209823.413472;-32.816014438256545
1739209823.4134743;-38.13080360867914
1739209823.4134767;-31.141103565318915
1739209823.413479;-25.826314394896357
1739209823.4134812;-14.487170062521797
1739209823.4134836;-30.49652367304973
1739209823.413486;-38.13080360867914
1739209823.4134884;-45.120503652039325
1739209823.4134908;-45.120503652039325
1739209823.4134932;-45.120503652039325
1739209823.4134955;-38.13080360867914
1739209823.413498;-22.175841390423358
1739209823.4135003;-32.816014438256545
1739209823.4135027;-19.8442046433259
1739209823.413505;-38.13080360867914
1739209823.4135075;-32.816014438256545
1739209823.4135098;-45.120503652039325
1739209823.4135122;-38.13080360867914
1739209823.4135146;-38.13080360867914
1739209823.413517;-45.120503652039325
1739209823.4135194;-38.13080360867914
1739209823.4135215;-38.13080360867914
1739209823.413524;-31.141103565318893
1739209823.4135263;-8.394907374406534
1739209823.4135287;-26.487275050834715
1739209823.413531;-45.120503652039325
1739209823.4135334;-32.816014438256545
1739209823.4135358;-38.13080360867914
1739209823.4135382;-38.13080360867914
1739209823.4135406;-45.120503652039325
1739209823.413543;-38.13080360867914
1739209823.4135454;-30.49652367304973
1739209823.4135478;-33.981070128970906
1739209823.4135501;-38.13080360867914
1739209823.4135525;-38.13080360867914
1739209823.413555;-45.120503652039325
1739209823.413557;-33.981070128970906
1739209823.4135594;-27.267205301931607
1739209823.4135618;-38.13080360867914
1739209823.4135642;-45.120503652039325
1739209823.4135666;-38.13080360867914
1739209823.413569;-33.981070128970906
1739209823.4135714;-20.888044912671212
1739209823.4135737;-23.506823629689542
1739209823.4135761;-45.120503652039325
1739209823.4135785;-32.816014438256545
1739209823.413581;-38.13080360867914
1739209823.4135833;-33.981070128970956
1739209823.4135857;-38.13080360867914
1739209823.413588;-38.13080360867914
1739209823.4135904;-38.13080360867914
1739209823.4135928;-35.57807855764607
1739209823.4135952;-32.81601443825658
1739209823.4135973;-38.13080360867914
1739209823.4135997;-38.13080360867914
1739209823.413602;-38.13080360867914
1739209823.4136045;-45.120503652039325
1739209823.413607;-45.120503652039325
1739209823.4136093;-38.13080360867914
1739209823.4136117;-38.13080360867914
1739209823.413614;-33.981070128970906
1739209823.4136164;-45.120503652039325
1739209823.4136188;-38.13080360867914
1739209823.4136212;-33.981070128970906
1739209823.4136236;-45.120503652039325
1739209823.413626;-32.816014438256545
1739209823.4136283;-20.4518274484982
1739209823.4136307;-31.141103565318915
1739209823.4136329;-27.267205301931607
1739209823.4136353;-45.120503652039325
1739209823.4136376;-33.981070128970906
1739209823.41364;-12.073444669911634
1739209823.4136424;-26.487275050834715
1739209823.4136448;-45.120503652039325
1739209823.4136472;-35.57807855764607
1739209823.4136496;-33.981070128970906
1739209823.413652;-28.992665084841942
1739209823.4136543;-33.981070128970906
1739209823.4136567;-33.981070128970906
1739209823.413659;-45.120503652039325
1739209823.4136615;-27.877744956031414
1739209823.4136639;-35.57807855764607
1739209823.4136662;-38.13080360867914
1739209823.4136686;-45.120503652039325
1739209823.413671;-32.816014438256545
1739209823.4136732;-32.816014438256545
1739209823.4136755;-38.13080360867914
1739209823.413678;-45.120503652039325
1739209823.4136803;-33.981070128970906
1739209823.4136827;-38.13080360867914
1739209823.413685;-45.120503652039325
1739209823.4136875;-35.57807855764607
1739209823.4136899;-33.981070128970906
1739209823.4136922;-45.120503652039325
1739209823.4136946;-27.8777449560314
1739209823.413697;-17.85323156177357
1739209823.4136994;-31.141103565318915
1739209823.4137018;-33.981070128970906
1739209823.4137042;-35.57807855764607
1739209823.4137065;-21.4469444417791
1739209823.4137087;-7.364399171975686
1739209823.413711;-38.13080360867914
1739209823.4137135;-35.57807855764607
1739209823.4151354;-45.120503652039325
1739209823.4151406;-35.57807855764607
1739209823.4151456;-35.57807855764607
1739209823.415151;-45.120503652039325
1739209823.415156;-38.13080360867914
1739209823.415161;-45.120503652039325
1739209823.4151661;-33.981070128970906
1739209823.4151711;-35.57807855764607
1739209823.4151762;-38.13080360867914
1739209823.4151814;-45.120503652039325
1739209823.4151864;-38.13080360867914
1739209823.4151917;-45.120503652039325
1739209823.4151967;-45.120503652039325
1739209823.4152017;-45.120503652039325
1739209823.415207;-45.120503652039325
1739209823.415212;-45.120503652039325
1739209823.4152172;-35.57807855764607
1739209823.4152222;-38.13080360867914
1739209823.4152272;-45.120503652039325
1739209823.4152324;-38.13080360867914
1739209823.4152374;-35.57807855764607
1739209823.4152424;-38.13080360867914
1739209823.4152477;-45.120503652039325
1739209823.4152527;-45.120503652039325
1739209823.415258;-38.13080360867914
1739209823.415263;-38.13080360867914
1739209823.415268;-38.13080360867914
1739209823.4152732;-38.13080360867914
1739209823.4152782;-38.13080360867914
1739209823.4152834;-38.13080360867914
1739209823.4152884;-33.981070128970906
1739209823.4152935;-35.57807855764607
1739209823.4152987;-38.13080360867914
1739209823.4153037;-38.13080360867914
1739209823.4153087;-45.120503652039325
1739209823.415314;-33.981070128970906
1739209823.415319;-38.13080360867914
1739209823.4153242;-38.13080360867914
1739209823.4153292;-31.141103565318943
1739209823.4153342;-35.57807855764607
1739209823.4153395;-35.57807855764607
1739209823.4153445;-45.120503652039325
1739209823.4153497;-45.120503652039325
1739209823.4153547;-38.13080360867914
1739209823.4153597;-35.57807855764607
1739209823.415365;-38.13080360867914
1739209823.41537;-33.981070128970906
1739209823.415375;-38.13080360867914
1739209823.4153802;-45.120503652039325
1739209823.4153852;-45.120503652039325
1739209823.4153905;-45.120503652039325
1739209823.4153955;-45.120503652039325
1739209823.4154005;-45.120503652039325
1739209823.4154058;-45.120503652039325
1739209823.4154108;-33.981070128970906
1739209823.415416;-31.141103565318915
1739209823.415421;-32.816014438256545
1739209823.415426;-38.13080360867914
1739209823.4154313;-45.120503652039325
1739209823.4154363;-35.57807855764607
1739209823.4154413;-38.13080360867914
1739209823.4154465;-38.13080360867914
1739209823.4154515;-35.57807855764607
1739209823.4154568;-32.81601443825658
1739209823.4154618;-38.13080360867914
1739209823.4154668;-38.13080360867914
1739209823.415472;-38.13080360867914
1739209823.415477;-45.120503652039325
1739209823.4154823;-38.13080360867914
1739209823.4154873;-45.120503652039325
1739209823.4154923;-38.13080360867914
1739209823.4154975;-32.816014438256545
1739209823.4155025;-38.13080360867914
1739209823.4155076;-45.120503652039325
1739209823.4155128;-45.120503652039325
1739209823.4155178;-33.981070128970906
1739209823.415523;-35.57807855764607
1739209823.415528;-38.13080360867914
1739209823.415533;-45.120503652039325
1739209823.4155383;-33.981070128970906
1739209823.4155433;-35.57807855764607
1739209823.4155486;-38.13080360867914
1739209823.4155536;-45.120503652039325
1739209823.4155586;-33.981070128970906
1739209823.4155638;-30.49652367304973
1739209823.4155688;-38.13080360867914
1739209823.4155738;-38.13080360867914
1739209823.415579;-38.13080360867914
1739209823.415584;-38.13080360867914
1739209823.4155893;-38.13080360867914
1739209823.4155943;-45.120503652039325
1739209823.4155993;-45.120503652039325
1739209823.4156046;-32.816014438256545
1739209823.4156096;-38.13080360867914
1739209823.4156148;-38.13080360867914
1739209823.4156199;-35.57807855764607
1739209823.4156249;-35.57807855764607
1739209823.41563;-38.13080360867914
1739209823.415635;-45.120503652039325
1739209823.41564;-32.816014438256545
1739209823.4156454;-32.816014438256545
1739209823.4156504;-45.120503652039325
1739209823.4156556;-45.120503652039325
1739209823.4156606;-38.13080360867914
1739209823.4156656;-38.13080360867914
1739209823.4156709;-45.120503652039325
1739209823.4156759;-38.13080360867914
1739209823.4156811;-38.13080360867914
1739209823.4156861;-45.120503652039325
1739209823.4156911;-45.120503652039325
1739209823.4156964;-32.816014438256545
1739209823.4157014;-45.120503652039325
1739209823.4157064;-45.120503652039325
1739209823.4157116;-38.13080360867914
1739209823.4157166;-45.120503652039325
1739209823.415722;-38.13080360867914
1739209823.415727;-45.120503652039325
1739209823.415732;-45.120503652039325
1739209823.4157372;-45.120503652039325
1739209823.4157422;-33.981070128970906
1739209823.4157474;-30.49652367304973
1739209823.4157524;-38.13080360867914
1739209823.4157574;-45.120503652039325
1739209823.4157627;-38.13080360867914
1739209823.4157677;-32.816014438256545
1739209823.4157727;-45.120503652039325
1739209823.415778;-45.120503652039325
1739209823.415783;-33.981070128970906
1739209823.4157882;-32.816014438256545
1739209823.4157932;-38.13080360867914
1739209823.4157982;-45.120503652039325
1739209823.4158034;-38.13080360867914
1739209823.4158084;-38.13080360867914
1739209823.4158137;-45.120503652039325
1739209823.4158187;-35.57807855764607
1739209823.4158237;-45.120503652039325
1739209823.415829;-38.13080360867914
1739209823.415834;-33.981070128970906
1739209823.415839;-45.120503652039325
1739209823.4158442;-45.120503652039325
1739209823.4158492;-45.120503652039325
1739209823.4158545;-38.13080360867914
1739209823.4158595;-38.13080360867914
1739209823.4158645;-30.49652367304973
1739209823.4158697;-30.49652367304973
1739209823.4158747;-38.13080360867914
1739209823.41588;-45.120503652039325
1739209823.415885;-35.57807855764607
1739209823.41589;-38.13080360867914
1739209823.4158952;-45.120503652039325
1739209823.4159002;-45.120503652039325
1739209823.4159052;-45.120503652039325
1739209823.4159105;-45.120503652039325
1739209823.4159155;-38.13080360867914
1739209823.4159207;-38.13080360867914
1739209823.4159257;-38.13080360867914
1739209823.4159307;-45.120503652039325
1739209823.415936;-45.120503652039325
1739209823.415941;-45.120503652039325
1739209823.4159462;-45.120503652039325
1739209823.4159513;-45.120503652039325
1739209823.4159563;-33.981070128970906
1739209823.4159615;-38.13080360867914
1739209823.4159665;-38.13080360867914
1739209823.4159715;-45.120503652039325
1739209823.4159768;-38.13080360867914
1739209823.4159818;-45.120503652039325
1739209823.415987;-32.816014438256545
1739209823.415992;-26.487275050834715
1739209823.415997;-45.120503652039325
1739209823.4160023;-38.13080360867914
1739209823.4160073;-35.57807855764607
1739209823.4160125;-38.13080360867914
1739209823.4160175;-45.120503652039325
1739209823.4160225;-35.57807855764607
1739209823.4160278;-45.120503652039325
1739209823.4160328;-45.120503652039325
1739209823.4160378;-38.13080360867914
1739209823.416043;-45.120503652039325
1739209823.416048;-38.13080360867914
1739209823.4160533;-32.816014438256545
1739209823.4160583;-38.13080360867914
1739209823.4160633;-45.120503652039325
1739209823.4160686;-45.120503652039325
1739209823.4160736;-38.13080360867914
1739209823.4160788;-38.13080360867914
1739209823.4160838;-45.120503652039325
1739209823.4160888;-45.120503652039325
1739209823.416094;-45.120503652039325
1739209823.416099;-38.13080360867914
1739209823.416104;-45.120503652039325
1739209823.4161093;-35.57807855764607
1739209823.4161143;-30.49652367304973
1739209823.4161196;-45.120503652039325
1739209823.4161246;-45.120503652039325
1739209823.4161296;-35.57807855764607
1739209823.4161348;-32.816014438256545
1739209823.4161398;-45.120503652039325
1739209823.416145;-45.120503652039325
1739209823.41615;-38.13080360867914
1739209823.416155;-45.120503652039325
1739209823.4161603;-38.13080360867914
1739209823.4161654;-45.120503652039325
1739209823.4161704;-38.13080360867914
1739209823.4161756;-45.120503652039325
1739209823.4161806;-35.57807855764607
1739209823.4161859;-38.13080360867914
1739209823.4161909;-45.120503652039325
1739209823.4161959;-35.57807855764607
1739209823.416201;-38.13080360867914
1739209823.4162061;-45.120503652039325
1739209823.4162114;-35.57807855764607
1739209823.4162164;-35.57807855764607
1739209823.4162214;-45.120503652039325
1739209823.4162266;-45.120503652039325
1739209823.4162316;-45.120503652039325
1739209823.4162366;-45.120503652039325
1739209823.416242;-38.13080360867914
1739209823.416247;-45.120503652039325
1739209823.4162521;-45.120503652039325
1739209823.4162571;-38.13080360867914
1739209823.4162621;-38.13080360867914
1739209823.4162674;-45.120503652039325
1739209823.4162724;-38.13080360867914
1739209823.4162776;-38.13080360867914
1739209823.4162827;-38.13080360867914
1739209823.4162877;-45.120503652039325
1739209823.416293;-45.120503652039325
1739209823.416298;-45.120503652039325
1739209823.416303;-45.120503652039325
1739209823.4163082;-45.120503652039325
1739209823.4163132;-38.13080360867914
1739209823.4163184;-38.13080360867914
1739209823.4163234;-38.13080360867914
1739209823.4163284;-38.13080360867914
1739209823.4163337;-38.13080360867914
1739209823.4163387;-38.13080360867914
1739209823.416344;-45.120503652039325
1739209823.416349;-32.816014438256545
1739209823.416354;-38.13080360867914
1739209823.4163592;-45.120503652039325
1739209823.4163642;-33.981070128970906
1739209823.4163692;-45.120503652039325
1739209823.4163744;-45.120503652039325
1739209823.4163795;-45.120503652039325
1739209823.4163847;-38.13080360867914
1739209823.4163897;-45.120503652039325
1739209823.4163947;-38.13080360867914
1739209823.4164;-45.120503652039325
1739209823.416405;-45.120503652039325
1739209823.4164102;-38.13080360867914
1739209823.4164152;-45.120503652039325
1739209823.4164202;-45.120503652039325
1739209823.4164255;-38.13080360867914
1739209823.4164305;-38.13080360867914
1739209823.4164357;-45.120503652039325
1739209823.4164407;-38.13080360867914
1739209823.4164457;-31.141103565318915
1739209823.416451;-38.13080360867914
1739209823.416456;-45.120503652039325
1739209823.416461;-45.120503652039325
1739209823.4164662;-45.120503652039325
1739209823.4164712;-38.13080360867914
1739209823.4164765;-45.120503652039325
1739209823.4164815;-38.13080360867914
1739209823.4164865;-28.58837851428586
1739209823.4164917;-45.120503652039325
1739209823.4164968;-45.120503652039325
1739209823.416502;-38.13080360867914
1739209823.416507;-38.13080360867914
1739209823.416512;-45.120503652039325
1739209823.4165173;-45.120503652039325
1739209823.4165223;-45.120503652039325
1739209823.4165273;-28.58837851428586
1739209823.4165325;-45.120503652039325
1739209823.4165375;-38.13080360867914
1739209823.4165428;-32.816014438256545
1739209823.4165478;-45.120503652039325
1739209823.4165528;-45.120503652039325
1739209823.416558;-38.13080360867914
1739209823.416563;-35.57807855764607
1739209823.4165683;-33.981070128970906
1739209823.4165733;-45.120503652039325
1739209823.4165783;-45.120503652039325
1739209823.4165835;-45.120503652039325
1739209823.4165885;-33.981070128970906
1739209823.4165936;-45.120503652039325
1739209823.4165988;-38.13080360867914
1739209823.4166038;-35.57807855764607
1739209823.416609;-38.13080360867914
1739209823.416614;-45.120503652039325
1739209823.416619;-38.13080360867914
1739209823.4166243;-32.816014438256545
1739209823.4166293;-33.981070128970906
1739209823.4166346;-45.120503652039325
1739209823.4166396;-38.13080360867914
1739209823.4166446;-35.57807855764607
1739209823.4166498;-31.141103565318915
1739209823.4166548;-38.13080360867914
1739209823.4166598;-45.120503652039325
1739209823.416665;-38.13080360867914
1739209823.41667;-38.13080360867914
1739209823.4166753;-45.120503652039325
1739209823.4166803;-38.13080360867914
1739209823.4166853;-38.13080360867914
1739209823.4166906;-35.57807855764607
1739209823.4166956;-45.120503652039325
1739209823.4167008;-45.120503652039325
1739209823.4167058;-45.120503652039325
1739209823.4167109;-38.13080360867914
1739209823.416716;-35.57807855764607
1739209823.416721;-45.120503652039325
1739209823.416726;-35.57807855764607
1739209823.4167314;-38.13080360867914
1739209823.4167364;-45.120503652039325
1739209823.4167416;-38.13080360867914
1739209823.4167466;-45.120503652039325
1739209823.4167516;-38.13080360867914
1739209823.4167569;-38.13080360867914
1739209823.4167619;-45.120503652039325
1739209823.4167671;-38.13080360867914
1739209823.4167721;-31.141103565318915
1739209823.4167771;-38.13080360867914
1739209823.4167824;-45.120503652039325
1739209823.4167874;-38.13080360867914
1739209823.4167924;-33.981070128970906
1739209823.4167976;-45.120503652039325
1739209823.4168026;-38.13080360867914
1739209823.416808;-45.120503652039325
1739209823.416813;-45.120503652039325
1739209823.416818;-45.120503652039325
1739209823.4168231;-45.120503652039325
1739209823.4168282;-38.13080360867914
1739209823.4168334;-38.13080360867914
1739209823.4168384;-38.13080360867914
1739209823.4168434;-38.13080360867914
1739209823.4168487;-45.120503652039325
