CAN Message; 0x1a7:00007d0eed6a3f34
1739209870.00996;-28.58837851428586
1739209870.0099616;-31.141103565318915
1739209870.009963;-30.49652367304973
1739209870.0099647;-38.13080360867914
1739209870.0099661;-31.141103565318893
1739209870.0099678;-38.13080360867914
1739209870.0099692;-32.81601443825658
1739209870.0099707;-26.487275050834715
1739209870.0099723;-26.487275050834715
1739209870.0099738;-31.141103565318915
1739209870.0099754;-38.13080360867914
1739209870.0099769;-29.438486411369347
1739209870.0099785;-28.21854285175415
1739209870.00998;-45.120503652039325
1739209870.0099816;-45.120503652039325
1739209870.009983;-38.13080360867914
1739209870.0099847;-45.120503652039325
1739209870.0099862;-28.218542851754165
1739209870.0099878;-45.120503652039325
1739209870.0099893;-35.57807855764607
1739209870.009991;-45.120503652039325
1739209870.0099924;-45.120503652039325
1739209870.009994;-38.13080360867914
1739209870.0099955;-31.141103565318915
1739209870.0099971;-29.438486411369333
1739209870.0099986;-45.120503652039325
1739209870.0100002;-33.981070128970906
1739209870.0100017;-28.992665084841967
1739209870.0100033;-27.267205301931607
1739209870.0100048;-28.992665084841942
1739209870.0100064;-38.13080360867914
1739209870.0100079;-45.120503652039325
1739209870.0100095;-38.13080360867914
1739209870.010011;-38.13080360867914
1739209870.0100126;-45.120503652039325
1739209870.010014;-31.141103565318915
1739209870.0100157;-25.252786309376837
1739209870.0100172;-33.981070128970956
1739209870.0100188;-28.992665084841942
1739209870.0100203;-25.62660358559016
1739209870.0100217;-31.141103565318915
1739209870.0100234;-45.120503652039325
1739209870.0100248;-35.57807855764607
1739209870.0100265;-35.57807855764607
1739209870.010028;-45.120503652039325
1739209870.0100296;-35.57807855764607
1739209870.010031;-38.13080360867914
1739209870.0100327;-32.816014438256545
1739209870.010034;-32.816014438256545
1739209870.0100358;-28.992665084841942
1739209870.0100372;-31.141103565318893
1739209870.0100389;-35.57807855764607
1739209870.0100403;-45.120503652039325
1739209870.010042;-33.981070128970906
1739209870.0100434;-26.991370085610722
1739209870.010045;-31.141103565318943
1739209870.0100465;-38.13080360867914
1739209870.0100482;-38.13080360867914
1739209870.0100496;-32.816014438256545
1739209870.0100513;-26.991370085610736
1739209870.0100527;-30.49652367304976
1739209870.0100543;-25.826314394896354
1739209870.0100558;-28.21854285175415
1739209870.0100574;-26.991370085610722
1739209870.0100589;-35.57807855764607
1739209870.0100605;-33.981070128970906
1739209870.010062;-33.981070128970906
1739209870.0100636;-33.981070128970906
1739209870.010065;-26.991370085610768
1739209870.0100667;-38.13080360867914
1739209870.0100682;-33.981070128970906
1739209870.0100698;-31.141103565318943
1739209870.0100713;-28.992665084841942
1739209870.010073;-27.267205301931607
1739209870.0100744;-33.981070128970956
1739209870.0100758;-31.141103565318915
1739209870.0100775;-31.141103565318915
1739209870.010079;-45.120503652039325
1739209870.0100806;-32.816014438256545
1739209870.010082;-27.877744956031414
1739209870.0100837;-33.981070128970956
1739209870.010085;-31.141103565318915
1739209870.0100868;-26.991370085610736
1739209870.0100882;-30.49652367304973
1739209870.0100899;-38.13080360867914
1739209870.0100913;-33.981070128970906
1739209870.010093;-45.120503652039325
1739209870.0100944;-33.981070128970906
1739209870.010096;-45.120503652039325
1739209870.0100975;-45.120503652039325
1739209870.0100992;-45.120503652039325
1739209870.0101006;-30.49652367304973
1739209870.0101023;-45.120503652039325
1739209870.0101037;-33.981070128970906
1739209870.0101054;-27.267205301931607
1739209870.0101068;-38.13080360867914
1739209870.0101085;-38.13080360867914
1739209870.01011;-35.57807855764607
1739209870.0101116;-26.991370085610722
1739209870.010113;-28.992665084841942
1739209870.0101147;-25.826314394896354
1739209870.010116;-38.13080360867914
1739209870.0101178;-32.816014438256545
1739209870.0101192;-31.141103565318915
1739209870.0101209;-35.57807855764607
1739209870.0101223;-30.49652367304973
1739209870.010124;-26.991370085610736
1739209870.0101254;-38.13080360867914
1739209870.0101268;-33.981070128970906
1739209870.0101285;-32.81601443825658
1739209870.01013;-31.141103565318915
1739209870.0101316;-38.13080360867914
1739209870.010133;-32.81601443825658
1739209870.0101347;-32.816014438256545
1739209870.0101361;-38.13080360867914
1739209870.0101378;-45.120503652039325
1739209870.0101392;-45.120503652039325
1739209870.010141;-45.120503652039325
1739209870.0101423;-38.13080360867914
1739209870.010144;-45.120503652039325
1739209870.0101454;-45.120503652039325
1739209870.010147;-33.981070128970906
1739209870.0101485;-33.981070128970956
1739209870.0101502;-33.981070128970906
1739209870.0101516;-35.57807855764607
1739209870.0101533;-38.13080360867914
1739209870.0101547;-31.141103565318893
1739209870.0101564;-33.981070128970906
1739209870.0101578;-35.57807855764607
1739209870.0101595;-45.120503652039325
1739209870.010161;-29.438486411369333
1739209870.0101626;-33.981070128970906
1739209870.010164;-38.13080360867914
1739209870.0101657;-25.826314394896357
1739209870.0101671;-45.120503652039325
1739209870.0101688;-33.981070128970906
1739209870.0101702;-33.981070128970906
1739209870.010172;-32.816014438256545
1739209870.0101733;-45.120503652039325
1739209870.010175;-30.49652367304973
1739209870.0101764;-31.141103565318915
1739209870.010178;-33.981070128970906
1739209870.0101795;-45.120503652039325
1739209870.010181;-32.816014438256545
1739209870.0101826;-38.13080360867914
1739209870.010184;-38.13080360867914
1739209870.0101857;-29.438486411369347
1739209870.0101871;-26.991370085610722
1739209870.0101888;-31.141103565318915
1739209870.0101902;-35.57807855764607
1739209870.010192;-38.13080360867914
1739209870.0101933;-45.120503652039325
1739209870.010195;-35.57807855764607
1739209870.0101964;-27.267205301931607
1739209870.010198;-33.981070128970906
1739209870.0101995;-38.13080360867914
1739209870.0102012;-38.13080360867914
1739209870.0102026;-31.141103565318915
1739209870.0102043;-30.49652367304973
1739209870.0102057;-28.992665084841967
1739209870.0102074;-33.981070128970956
1739209870.0102088;-33.981070128970906
1739209870.0102105;-31.141103565318915
1739209870.010212;-28.992665084841942
1739209870.0102136;-38.13080360867914
1739209870.010215;-33.981070128970906
1739209870.0102167;-33.981070128970906
1739209870.0102181;-30.49652367304973
1739209870.0102198;-45.120503652039325
1739209870.0102212;-32.816014438256545
1739209870.010223;-33.981070128970906
1739209870.0102243;-33.981070128970906
1739209870.010226;-38.13080360867914
1739209870.0102274;-38.13080360867914
1739209870.010229;-38.13080360867914
1739209870.0102305;-45.120503652039325
1739209870.010232;-38.13080360867914
1739209870.0102336;-38.13080360867914
1739209870.010235;-38.13080360867914
1739209870.0102367;-45.120503652039325
1739209870.0102382;-38.13080360867914
1739209870.0102398;-28.21854285175415
1739209870.0102413;-27.267205301931607
1739209870.010243;-38.13080360867914
1739209870.0102444;-35.57807855764607
1739209870.010246;-28.58837851428586
1739209870.0102475;-35.57807855764607
1739209870.0102491;-33.981070128970906
1739209870.0102506;-31.141103565318915
1739209870.0102522;-29.438486411369354
1739209870.0102537;-31.141103565318915
1739209870.0102553;-38.13080360867914
1739209870.0102568;-38.13080360867914
1739209870.0102584;-38.13080360867914
1739209870.0102599;-45.120503652039325
1739209870.0102615;-30.49652367304976
1739209870.010263;-24.438645034577675
1739209870.0102646;-38.13080360867914
1739209870.010266;-28.588378514285886
1739209870.0102677;-23.50682362968953
1739209870.0102692;-26.487275050834725
1739209870.0102708;-31.141103565318943
1739209870.0102723;-28.58837851428586
1739209870.010274;-33.981070128970906
1739209870.0102754;-38.13080360867914
1739209870.010277;-31.14110356531892
1739209870.0102785;-33.981070128970906
1739209870.0102801;-38.13080360867914
1739209870.0102816;-35.57807855764607
1739209870.0102832;-38.13080360867914
1739209870.0102847;-30.49652367304973
1739209870.0102882;-31.141103565318893
1739209870.010292;-31.141103565318915
1739209870.0102956;-45.120503652039325
1739209870.0102994;-30.49652367304973
1739209870.010303;-31.141103565318915
1739209870.0103068;-38.13080360867914
1739209870.0103104;-30.49652367304973
1739209870.0103142;-45.120503652039325
1739209870.0103178;-30.49652367304973
1739209870.0103214;-33.981070128970906
1739209870.0103252;-45.120503652039325
1739209870.0103288;-29.438486411369333
1739209870.0103326;-38.13080360867914
1739209870.0103362;-38.13080360867914
1739209870.01034;-31.141103565318893
1739209870.0103436;-28.992665084841942
1739209870.0103474;-32.816014438256545
1739209870.010351;-33.981070128970906
1739209870.0103545;-28.992665084841942
1739209870.0103583;-31.141103565318893
1739209870.010362;-35.57807855764607
1739209870.0103657;-45.120503652039325
1739209870.0103693;-28.58837851428586
1739209870.010373;-28.58837851428586
1739209870.0103767;-26.487275050834725
1739209870.0103805;-38.13080360867914
1739209870.010384;-45.120503652039325
1739209870.0103877;-38.13080360867914
1739209870.0103915;-45.120503652039325
1739209870.010395;-31.141103565318915
1739209870.0103989;-27.8777449560314
1739209870.0104024;-31.141103565318915
1739209870.0104063;-32.816014438256545
1739209870.0104098;-38.13080360867914
1739209870.0104136;-25.826314394896354
1739209870.0104172;-26.487275050834715
1739209870.0104208;-45.120503652039325
1739209870.0104246;-30.49652367304973
1739209870.0104282;-45.120503652039325
1739209870.010432;-38.13080360867914
1739209870.0104356;-33.981070128970906
1739209870.0104394;-45.120503652039325
1739209870.010443;-31.141103565318915
1739209870.0104468;-45.120503652039325
1739209870.0104504;-38.13080360867914
1739209870.010454;-38.13080360867914
1739209870.0104578;-33.981070128970906
1739209870.0104613;-33.981070128970906
1739209870.0104651;-33.981070128970906
1739209870.0104687;-45.120503652039325
1739209870.0104725;-33.981070128970906
1739209870.010476;-28.58837851428586
1739209870.01048;-31.141103565318915
1739209870.0104835;-31.141103565318915
1739209870.010487;-25.252786309376837
1739209870.010491;-28.992665084841942
1739209870.0104945;-38.13080360867914
1739209870.0104983;-26.991370085610722
1739209870.0105019;-31.141103565318915
1739209870.0105057;-32.816014438256545
1739209870.0105093;-38.13080360867914
1739209870.010513;-45.120503652039325
1739209870.0105166;-38.13080360867914
1739209870.0105205;-45.120503652039325
1739209870.010524;-33.981070128970906
1739209870.0105276;-30.49652367304973
1739209870.0105314;-45.120503652039325
1739209870.010535;-38.13080360867914
1739209870.0105388;-45.120503652039325
1739209870.0105424;-45.120503652039325
1739209870.0105462;-33.981070128970906
1739209870.0105498;-33.981070128970906
1739209870.0105536;-33.981070128970906
1739209870.0105572;-38.13080360867914
1739209870.0105608;-45.120503652039325
1739209870.0105646;-26.487275050834715
1739209870.0105681;-38.13080360867914
1739209870.010572;-33.981070128970906
1739209870.0105755;-28.992665084841942
1739209870.0105793;-35.57807855764607
1739209870.010583;-38.13080360867914
1739209870.0105867;-45.120503652039325
1739209870.0105903;-38.13080360867914
1739209870.010594;-38.13080360867914
1739209870.0105977;-28.58837851428586
1739209870.0106013;-38.13080360867914
1739209870.010605;-33.981070128970906
1739209870.0106087;-38.13080360867914
1739209870.0106125;-38.13080360867914
1739209870.010616;-45.120503652039325
1739209870.0106199;-29.438486411369347
1739209870.0106235;-32.816014438256545
1739209870.010627;-30.49652367304976
1739209870.0106308;-28.58837851428586
1739209870.0106344;-31.141103565318915
1739209870.0106382;-38.13080360867914
1739209870.0106418;-27.267205301931607
1739209870.0106456;-38.13080360867914
1739209870.0106492;-45.120503652039325
1739209870.010653;-21.522148828640407
1739209870.0106566;-28.992665084841942
1739209870.0106602;-45.120503652039325
1739209870.010664;-33.981070128970906
1739209870.0106676;-26.487275050834715
1739209870.0106714;-45.120503652039325
1739209870.010675;-31.141103565318915
1739209870.0106788;-30.49652367304973
1739209870.0106823;-38.13080360867914
1739209870.0106862;-45.120503652039325
1739209870.0106897;-45.120503652039325
1739209870.0106933;-45.120503652039325
1739209870.0106971;-38.13080360867914
1739209870.0107007;-38.13080360867914
1739209870.0107045;-28.58837851428586
1739209870.010708;-45.120503652039325
1739209870.010712;-38.13080360867914
1739209870.0107155;-32.816014438256545
1739209870.0107193;-28.58837851428586
1739209870.0107229;-45.120503652039325
1739209870.0107265;-45.120503652039325
1739209870.0107303;-45.120503652039325
1739209870.0107338;-26.487275050834715
1739209870.0107377;-24.589719217205094
1739209870.0107412;-38.13080360867914
1739209870.010745;-35.57807855764607
1739209870.0107486;-31.141103565318915
1739209870.0107524;-38.13080360867914
1739209870.010756;-33.981070128970906
1739209870.0107596;-27.267205301931607
1739209870.0107634;-26.487275050834715
1739209870.010767;-33.981070128970906
1739209870.0107708;-45.120503652039325
1739209870.0107744;-28.992665084841942
1739209870.0107782;-27.267205301931607
1739209870.0107818;-31.141103565318943
1739209870.0107856;-38.13080360867914
1739209870.0107892;-45.120503652039325
1739209870.0107927;-45.120503652039325
1739209870.0107965;-38.13080360867914
1739209870.0108001;-35.57807855764607
1739209870.010804;-32.816014438256545
1739209870.0108075;-38.13080360867914
1739209870.0108113;-45.120503652039325
1739209870.010815;-38.13080360867914
1739209870.0108187;-38.13080360867914
1739209870.0108223;-38.13080360867914
1739209870.0108259;-45.120503652039325
1739209870.0108297;-38.13080360867914
1739209870.0108333;-38.13080360867914
1739209870.010837;-38.13080360867914
1739209870.0108407;-38.13080360867914
1739209870.0108445;-45.120503652039325
1739209870.010848;-45.120503652039325
1739209870.0108519;-38.13080360867914
1739209870.0108554;-45.120503652039325
1739209870.010859;-45.120503652039325
1739209870.0108628;-33.981070128970906
1739209870.0108664;-45.120503652039325
1739209870.0108702;-45.120503652039325
1739209870.0108738;-35.57807855764607
1739209870.0108776;-38.13080360867914
1739209870.0108812;-45.120503652039325
1739209870.010885;-38.13080360867914
1739209870.0108886;-35.57807855764607
1739209870.0108922;-35.57807855764607
1739209870.010896;-38.13080360867914
1739209870.0108995;-38.13080360867914
1739209870.0109034;-38.13080360867914
1739209870.010907;-38.13080360867914
1739209870.0109107;-45.120503652039325
1739209870.0109143;-45.120503652039325
1739209870.0109181;-38.13080360867914
1739209870.0109217;-45.120503652039325
1739209870.0109253;-38.13080360867914
1739209870.010929;-38.13080360867914
1739209870.0109327;-45.120503652039325
1739209870.0109365;-38.13080360867914
1739209870.01094;-35.57807855764607
1739209870.010944;-45.120503652039325
1739209870.0109475;-45.120503652039325
1739209870.0109513;-35.57807855764607
1739209870.0109549;-38.13080360867914
1739209870.0109584;-33.981070128970906
1739209870.0109622;-32.816014438256545
1739209870.0109658;-38.13080360867914
1739209870.0109696;-45.120503652039325
1739209870.0109732;-38.13080360867914
1739209870.010977;-38.13080360867914
1739209870.0109806;-45.120503652039325
1739209870.0109844;-45.120503652039325
1739209870.010988;-45.120503652039325
1739209870.0109916;-45.120503652039325
1739209870.0109954;-45.120503652039325
1739209870.010999;-38.13080360867914
1739209870.0110028;-38.13080360867914
1739209870.0110064;-45.120503652039325
1739209870.0110102;-45.120503652039325
1739209870.0110137;-38.13080360867914
1739209870.0110176;-35.57807855764607
1739209870.0110211;-45.120503652039325
1739209870.011025;-38.13080360867914
1739209870.0110285;-45.120503652039325
1739209870.011032;-45.120503652039325
1739209870.011036;-38.13080360867914
1739209870.0110395;-31.141103565318893
1739209870.0110433;-29.438486411369333
1739209870.011047;-38.13080360867914
1739209870.0110507;-35.57807855764607
1739209870.0110543;-38.13080360867914
1739209870.011058;-38.13080360867914
1739209870.0110617;-45.120503652039325
1739209870.0110652;-38.13080360867914
1739209870.011069;-45.120503652039325
1739209870.0110726;-45.120503652039325
1739209870.0110765;-35.57807855764607
1739209870.01108;-38.13080360867914
1739209870.0110838;-45.120503652039325
1739209870.0110874;-38.13080360867914
1739209870.0110912;-38.13080360867914
1739209870.0110948;-45.120503652039325
1739209870.0110984;-38.13080360867914
1739209870.0111022;-45.120503652039325
1739209870.0111058;-35.57807855764607
1739209870.0111096;-32.816014438256545
1739209870.0111132;-45.120503652039325
1739209870.011117;-38.13080360867914
1739209870.0111206;-32.816014438256545
1739209870.0111244;-38.13080360867914
1739209870.011128;-32.816014438256545
1739209870.0111315;-26.991370085610736
1739209870.0111353;-45.120503652039325
1739209870.011139;-45.120503652039325
1739209870.0111427;-38.13080360867914
1739209870.0111463;-38.13080360867914
1739209870.0111501;-45.120503652039325
1739209870.0111537;-35.57807855764607
1739209870.0111575;-45.120503652039325
1739209870.011161;-35.57807855764607
1739209870.0111647;-45.120503652039325
1739209870.0111685;-38.13080360867914
1739209870.011172;-45.120503652039325
1739209870.0111759;-45.120503652039325
1739209870.0111794;-32.816014438256545
1739209870.0111833;-38.13080360867914
1739209870.0111868;-38.13080360867914
1739209870.0111907;-32.816014438256545
1739209870.0111942;-38.13080360867914
1739209870.0111978;-45.120503652039325
1739209870.0112016;-33.981070128970906
1739209870.0112052;-45.120503652039325
1739209870.011209;-38.13080360867914
1739209870.0112126;-35.57807855764607
1739209870.0112164;-45.120503652039325
1739209870.01122;-45.120503652039325
1739209870.0112238;-45.120503652039325
1739209870.0112274;-38.13080360867914
1739209870.011231;-38.13080360867914
1739209870.0112348;-45.120503652039325
1739209870.0112383;-38.13080360867914
1739209870.0112422;-38.13080360867914
1739209870.0112457;-45.120503652039325
1739209870.0112495;-45.120503652039325
1739209870.011253;-45.120503652039325
1739209870.011257;-45.120503652039325
1739209870.0112605;-38.13080360867914
1739209870.011264;-38.13080360867914
1739209870.011268;-38.13080360867914
1739209870.0112715;-45.120503652039325
1739209870.0112753;-38.13080360867914
1739209870.0112789;-35.57807855764607
1739209870.0112827;-45.120503652039325
1739209870.0112863;-45.120503652039325
1739209870.01129;-38.13080360867914
1739209870.0112936;-38.13080360867914
1739209870.0112972;-45.120503652039325
1739209870.011301;-33.981070128970906
1739209870.0113046;-38.13080360867914
1739209870.0113084;-45.120503652039325
1739209870.011312;-38.13080360867914
1739209870.0113158;-35.57807855764607
1739209870.0113194;-45.120503652039325
1739209870.0113232;-45.120503652039325
1739209870.0113268;-38.13080360867914
1739209870.0113304;-38.13080360867914
1739209870.0113342;-38.13080360867914
1739209870.0113378;-38.13080360867914
1739209870.0113416;-38.13080360867914
1739209870.0113451;-38.13080360867914
1739209870.011349;-38.13080360867914
1739209870.0113525;-45.120503652039325
1739209870.0113564;-33.981070128970906
1739209870.01136;-45.120503652039325
1739209870.0113635;-45.120503652039325
1739209870.0113673;-45.120503652039325
1739209870.011371;-33.981070128970906
1739209870.0113747;-45.120503652039325
1739209870.0113783;-45.120503652039325
1739209870.011382;-38.13080360867914
1739209870.0113857;-38.13080360867914
1739209870.0113895;-38.13080360867914
1739209870.011393;-45.120503652039325
1739209870.0113966;-45.120503652039325
1739209870.0114005;-45.120503652039325
1739209870.011404;-32.816014438256545
1739209870.0114079;-38.13080360867914
1739209870.0114114;-45.120503652039325
1739209870.0114152;-35.57807855764607
1739209870.0114188;-35.57807855764607
1739209870.0114226;-45.120503652039325
1739209870.0114262;-38.13080360867914
1739209870.0114298;-38.13080360867914
1739209870.0114336;-45.120503652039325
1739209870.0114372;-38.13080360867914
1739209870.011441;-38.13080360867914
1739209870.0114446;-45.120503652039325
1739209870.0114484;-45.120503652039325
1739209870.011452;-38.13080360867914
1739209870.0114558;-33.981070128970906
1739209870.0114594;-32.816014438256545
1739209870.0114632;-38.13080360867914
1739209870.0114667;-38.13080360867914
1739209870.0114703;-45.120503652039325
1739209870.0114741;-31.141103565318915
1739209870.0114777;-38.13080360867914
1739209870.0114815;-45.120503652039325
1739209870.011485;-38.13080360867914
1739209870.011489;-31.141103565318915
1739209870.0114925;-38.13080360867914
1739209870.0114963;-38.13080360867914
1739209870.0115;-45.120503652039325
1739209870.0115035;-38.13080360867914
1739209870.0115073;-31.141103565318893
1739209870.0115108;-38.13080360867914
1739209870.0115147;-38.13080360867914
1739209870.0115182;-33.981070128970906
1739209870.011522;-45.120503652039325
1739209870.0115256;-45.120503652039325
1739209870.0115294;-35.57807855764607
1739209870.011533;-38.13080360867914
1739209870.0115366;-45.120503652039325
1739209870.0115404;-45.120503652039325
1739209870.011544;-45.120503652039325
1739209870.0115478;-38.13080360867914
1739209870.0115514;-35.57807855764607
1739209870.0115552;-38.13080360867914
1739209870.0115588;-45.120503652039325
1739209870.0115626;-38.13080360867914
1739209870.0115662;-38.13080360867914
1739209870.0115697;-38.13080360867914
1739209870.0115736;-38.13080360867914
1739209870.0115771;-32.816014438256545
1739209870.011581;-38.13080360867914
1739209870.0115845;-33.981070128970906
1739209870.0115883;-45.120503652039325
1739209870.011592;-33.981070128970906
1739209870.0115957;-38.13080360867914
1739209870.0115993;-45.120503652039325
1739209870.0116029;-33.981070128970906
1739209870.0116067;-28.992665084841942
1739209870.0116103;-32.816014438256545
1739209870.011614;-45.120503652039325
1739209870.0116177;-35.57807855764607
1739209870.0116215;-38.13080360867914
1739209870.011625;-38.13080360867914
1739209870.0116289;-33.981070128970906
1739209870.0116324;-45.120503652039325
1739209870.011636;-45.120503652039325
1739209870.0116398;-45.120503652039325
1739209870.0116434;-38.13080360867914
1739209870.0116472;-33.981070128970906
1739209870.0116508;-45.120503652039325
1739209870.0116546;-45.120503652039325
1739209870.0116582;-35.57807855764607
1739209870.011662;-32.816014438256545
1739209870.0116656;-45.120503652039325
1739209870.0116692;-45.120503652039325
1739209870.011673;-38.13080360867914
1739209870.0116765;-38.13080360867914
1739209870.0116804;-38.13080360867914
1739209870.011684;-35.57807855764607
1739209870.0116878;-38.13080360867914
1739209870.0116913;-38.13080360867914
1739209870.0116951;-33.981070128970906
1739209870.0116987;-38.13080360867914
1739209870.0117023;-38.13080360867914
1739209870.011706;-35.57807855764607
1739209870.0117097;-33.981070128970906
1739209870.0117135;-45.120503652039325
1739209870.011717;-38.13080360867914
1739209870.011721;-38.13080360867914
1739209870.0117245;-45.120503652039325
1739209870.0117283;-35.57807855764607
1739209870.0117319;-38.13080360867914
1739209870.0117354;-35.57807855764607
1739209870.0117393;-38.13080360867914
1739209870.0117428;-32.816014438256545
1739209870.0117466;-35.57807855764607
1739209870.0117502;-45.120503652039325
1739209870.011754;-38.13080360867914
1739209870.0117576;-38.13080360867914
1739209870.0117614;-38.13080360867914
1739209870.011765;-45.120503652039325
1739209870.0117686;-38.13080360867914
1739209870.0117724;-45.120503652039325
1739209870.011776;-45.120503652039325
1739209870.0117798;-45.120503652039325
1739209870.0117834;-45.120503652039325
1739209870.0117872;-38.13080360867914
1739209870.0117908;-38.13080360867914
1739209870.0117946;-45.120503652039325
1739209870.0117981;-38.13080360867914
1739209870.0118017;-35.57807855764607
1739209870.0118055;-38.13080360867914
1739209870.011809;-45.120503652039325
1739209870.011813;-38.13080360867914
1739209870.0118165;-32.816014438256545
1739209870.0118203;-45.120503652039325
1739209870.011824;-45.120503652039325
1739209870.0118277;-38.13080360867914
1739209870.0118313;-33.981070128970906
1739209870.0118349;-38.13080360867914
1739209870.0118387;-45.120503652039325
1739209870.0118423;-33.981070128970906
1739209870.011846;-45.120503652039325
1739209870.0118496;-45.120503652039325
1739209870.0118535;-38.13080360867914
1739209870.011857;-35.57807855764607
1739209870.0118608;-38.13080360867914
1739209870.0118644;-45.120503652039325
1739209870.011868;-32.816014438256545
1739209870.0118718;-38.13080360867914
1739209870.0118754;-38.13080360867914
1739209870.0118792;-38.13080360867914
1739209870.0118828;-45.120503652039325
1739209870.0118866;-45.120503652039325
1739209870.0118902;-38.13080360867914
1739209870.011894;-35.57807855764607
1739209870.0118976;-38.13080360867914
1739209870.0119011;-38.13080360867914
1739209870.011905;-45.120503652039325
1739209870.0119085;-38.13080360867914
1739209870.0119123;-45.120503652039325
1739209870.011916;-45.120503652039325
1739209870.0119197;-45.120503652039325
1739209870.0119233;-45.120503652039325
1739209870.0119271;-45.120503652039325
1739209870.0119307;-38.13080360867914
1739209870.0119343;-38.13080360867914
1739209870.011938;-45.120503652039325
1739209870.0119417;-45.120503652039325
1739209870.0119455;-45.120503652039325
1739209870.011949;-33.981070128970906
1739209870.0119529;-38.13080360867914
1739209870.0119565;-35.57807855764607
1739209870.0119603;-45.120503652039325
1739209870.0119638;-38.13080360867914
1739209870.0119677;-32.816014438256545
1739209870.0119712;-38.13080360867914
1739209870.0119748;-45.120503652039325
1739209870.0119786;-45.120503652039325
1739209870.0119822;-45.120503652039325
1739209870.011986;-45.120503652039325
1739209870.0119896;-45.120503652039325
1739209870.0119934;-38.13080360867914
1739209870.011997;-45.120503652039325
1739209870.0120008;-38.13080360867914
1739209870.0120044;-45.120503652039325
1739209870.012008;-45.120503652039325
1739209870.0120118;-45.120503652039325
1739209870.0120153;-45.120503652039325
1739209870.0120192;-33.981070128970906
1739209870.0120227;-31.141103565318915
1739209870.0120265;-28.992665084841942
1739209870.0120301;-45.120503652039325
1739209870.012034;-45.120503652039325
1739209870.0120375;-32.816014438256545
1739209870.012041;-35.57807855764607
1739209870.012045;-45.120503652039325
1739209870.0120485;-38.13080360867914
1739209870.0120523;-38.13080360867914
1739209870.0120559;-38.13080360867914
1739209870.0120597;-32.816014438256545
1739209870.0120633;-45.120503652039325
1739209870.012067;-45.120503652039325
1739209870.0120707;-45.120503652039325
1739209870.0120742;-38.13080360867914
1739209870.012078;-35.57807855764607
1739209870.0120816;-35.57807855764607
1739209870.0120854;-38.13080360867914
1739209870.012089;-38.13080360867914
1739209870.0120928;-38.13080360867914
1739209870.0120964;-38.13080360867914
1739209870.0121002;-38.13080360867914
1739209870.0121038;-45.120503652039325
1739209870.0121074;-45.120503652039325
1739209870.0121112;-38.13080360867914
1739209870.0121148;-38.13080360867914
1739209870.0121186;-45.120503652039325
1739209870.0121222;-38.13080360867914
1739209870.012126;-38.13080360867914
1739209870.0121295;-38.13080360867914
1739209870.0121334;-45.120503652039325
1739209870.012137;-38.13080360867914
1739209870.0121405;-38.13080360867914
1739209870.0121443;-31.141103565318915
1739209870.012148;-45.120503652039325
1739209870.0121517;-38.13080360867914
1739209870.0121553;-45.120503652039325
1739209870.012159;-45.120503652039325
1739209870.0121627;-35.57807855764607
1739209870.0121665;-38.13080360867914
1739209870.01217;-38.13080360867914
1739209870.0121737;-28.58837851428586
1739209870.0121775;-38.13080360867914
1739209870.012181;-45.120503652039325
1739209870.0121849;-45.120503652039325
1739209870.0121884;-38.13080360867914
1739209870.0121922;-38.13080360867914
1739209870.0121958;-45.120503652039325
1739209870.0121996;-31.141103565318893
1739209870.0122032;-28.992665084841942
1739209870.0122068;-33.981070128970906
1739209870.0122106;-45.120503652039325
1739209870.0122142;-38.13080360867914
1739209870.012218;-38.13080360867914
1739209870.0122216;-45.120503652039325
1739209870.0122254;-45.120503652039325
1739209870.012229;-45.120503652039325
1739209870.0122328;-30.49652367304973
1739209870.0122364;-45.120503652039325
1739209870.01224;-38.13080360867914
1739209870.0122437;-38.13080360867914
1739209870.0122473;-35.57807855764607
1739209870.0122511;-35.57807855764607
1739209870.0122547;-38.13080360867914
1739209870.0122585;-38.13080360867914
1739209870.012262;-45.120503652039325
1739209870.012266;-45.120503652039325
1739209870.0122695;-45.120503652039325
1739209870.012273;-45.120503652039325
1739209870.012277;-45.120503652039325
1739209870.0122805;-45.120503652039325
1739209870.0122843;-38.13080360867914
1739209870.0122879;-38.13080360867914
1739209870.0122917;-38.13080360867914
1739209870.0122952;-45.120503652039325
1739209870.012299;-45.120503652039325
1739209870.0123026;-35.57807855764607
1739209870.0123062;-38.13080360867914
1739209870.01231;-45.120503652039325
1739209870.0123136;-38.13080360867914
1739209870.0123174;-38.13080360867914
1739209870.012321;-38.13080360867914
1739209870.0123248;-45.120503652039325
1739209870.0123284;-45.120503652039325
1739209870.0123322;-38.13080360867914
1739209870.0123358;-38.13080360867914
1739209870.0123394;-32.816014438256545
1739209870.0123432;-38.13080360867914
1739209870.0123467;-45.120503652039325
1739209870.0123506;-38.13080360867914
1739209870.0123541;-45.120503652039325
1739209870.012358;-38.13080360867914
1739209870.0123615;-45.120503652039325
1739209870.0123653;-45.120503652039325
1739209870.012369;-38.13080360867914
1739209870.0123725;-38.13080360867914
1739209870.0123763;-35.57807855764607
1739209870.01238;-45.120503652039325
1739209870.0123837;-45.120503652039325
1739209870.0123873;-38.13080360867914
1739209870.012391;-45.120503652039325
1739209870.0123947;-38.13080360867914
1739209870.0123985;-38.13080360867914
1739209870.012402;-35.57807855764607
