CAN Message; 0x1a7:0000e0bc38968105
Timestamp;Amplitude
1739209706.3506093;-35.57807855764607
1739209706.3506129;-30.49652367304973
1739209706.3506165;-45.120503652039325
1739209706.35062;-45.120503652039325
1739209706.3506234;-35.57807855764607
1739209706.350627;-45.120503652039325
1739209706.3506305;-32.816014438256545
1739209706.350634;-32.816014438256545
1739209706.3506377;-38.13080360867914
1739209706.350641;-45.120503652039325
1739209706.3506446;-38.13080360867914
1739209706.3506482;-38.13080360867914
1739209706.3506517;-45.120503652039325
1739209706.350655;-38.13080360867914
1739209706.3506587;-45.120503652039325
1739209706.3506622;-45.120503652039325
1739209706.3506658;-38.13080360867914
1739209706.3506691;-45.120503652039325
1739209706.3506727;-38.13080360867914
1739209706.3506763;-38.13080360867914
1739209706.3506799;-45.120503652039325
1739209706.3506832;-45.120503652039325
1739209706.3506868;-29.438486411369333
1739209706.3506904;-29.438486411369333
1739209706.350694;-45.120503652039325
1739209706.3506973;-45.120503652039325
1739209706.3507009;-32.816014438256545
1739209706.3507044;-35.57807855764607
1739209706.350708;-45.120503652039325
1739209706.3507113;-45.120503652039325
1739209706.350715;-45.120503652039325
1739209706.3507185;-45.120503652039325
1739209706.350722;-38.13080360867914
1739209706.3507254;-45.120503652039325
1739209706.350729;-38.13080360867914
1739209706.3507326;-38.13080360867914
1739209706.3507361;-38.13080360867914
1739209706.3507395;-45.120503652039325
1739209706.350743;-35.57807855764607
1739209706.3507466;-32.816014438256545
1739209706.3507502;-45.120503652039325
1739209706.3507538;-45.120503652039325
1739209706.3507571;-38.13080360867914
1739209706.3507607;-38.13080360867914
1739209706.3507643;-45.120503652039325
1739209706.3507679;-45.120503652039325
1739209706.3507712;-45.120503652039325
1739209706.3507748;-45.120503652039325
1739209706.3507783;-45.120503652039325
1739209706.350782;-45.120503652039325
1739209706.3507853;-45.120503652039325
1739209706.3507888;-38.13080360867914
1739209706.3507924;-38.13080360867914
1739209706.350796;-45.120503652039325
1739209706.3507993;-45.120503652039325
1739209706.350803;-45.120503652039325
1739209706.3508065;-38.13080360867914
1739209706.35081;-35.57807855764607
1739209706.3508134;-38.13080360867914
1739209706.350817;-45.120503652039325
1739209706.3508205;-38.13080360867914
1739209706.350824;-35.57807855764607
1739209706.3508275;-35.57807855764607
1739209706.350831;-32.816014438256545
1739209706.3508346;-45.120503652039325
1739209706.3508382;-45.120503652039325
1739209706.3508415;-45.120503652039325
1739209706.350845;-38.13080360867914
1739209706.3508487;-38.13080360867914
1739209706.3508523;-45.120503652039325
1739209706.3508558;-38.13080360867914
1739209706.3508592;-32.81601443825658
1739209706.3508627;-45.120503652039325
1739209706.3508663;-45.120503652039325
1739209706.35087;-45.120503652039325
1739209706.3508732;-45.120503652039325
1739209706.3508768;-38.13080360867914
1739209706.3508804;-38.13080360867914
1739209706.350884;-38.13080360867914
1739209706.3508873;-27.267205301931607
1739209706.3508909;-38.13080360867914
1739209706.3508945;-38.13080360867914
1739209706.350898;-38.13080360867914
1739209706.3509014;-35.57807855764607
1739209706.350905;-45.120503652039325
1739209706.3509085;-45.120503652039325
1739209706.350912;-38.13080360867914
1739209706.3509154;-38.13080360867914
1739209706.350919;-45.120503652039325
1739209706.3509226;-45.120503652039325
1739209706.3509262;-38.13080360867914
1739209706.3509295;-38.13080360867914
1739209706.350933;-38.13080360867914
1739209706.3509367;-45.120503652039325
1739209706.3509402;-35.57807855764607
1739209706.3509436;-38.13080360867914
1739209706.3509471;-45.120503652039325
1739209706.3509507;-38.13080360867914
1739209706.3509543;-38.13080360867914
1739209706.3509576;-45.120503652039325
1739209706.3509612;-45.120503652039325
1739209706.3509648;-38.13080360867914
1739209706.3509684;-38.13080360867914
1739209706.350972;-33.981070128970906
1739209706.3509753;-35.57807855764607
1739209706.3509789;-38.13080360867914
1739209706.3509824;-45.120503652039325
1739209706.350986;-33.981070128970906
1739209706.3509893;-35.57807855764607
1739209706.350993;-45.120503652039325
1739209706.3509965;-38.13080360867914
1739209706.351;-38.13080360867914
1739209706.3510034;-38.13080360867914
1739209706.351007;-38.13080360867914
1739209706.3510106;-38.13080360867914
1739209706.3510141;-45.120503652039325
1739209706.3510175;-45.120503652039325
1739209706.351021;-33.981070128970906
1739209706.3510246;-45.120503652039325
1739209706.3510282;-38.13080360867914
1739209706.3510315;-35.57807855764607
1739209706.351035;-45.120503652039325
1739209706.3510387;-35.57807855764607
1739209706.3510423;-35.57807855764607
1739209706.3510456;-32.816014438256545
1739209706.3510492;-35.57807855764607
1739209706.3510528;-35.57807855764607
1739209706.3510563;-35.57807855764607
1739209706.3510597;-45.120503652039325
1739209706.3510633;-38.13080360867914
1739209706.3510668;-38.13080360867914
1739209706.3510704;-38.13080360867914
1739209706.3510737;-45.120503652039325
1739209706.3510773;-45.120503652039325
1739209706.351081;-33.981070128970906
1739209706.3510845;-38.13080360867914
1739209706.351088;-38.13080360867914
1739209706.3510914;-38.13080360867914
1739209706.351095;-45.120503652039325
1739209706.3510985;-38.13080360867914
1739209706.351102;-45.120503652039325
1739209706.3511055;-45.120503652039325
1739209706.351109;-45.120503652039325
1739209706.3511126;-38.13080360867914
1739209706.3511162;-32.816014438256545
1739209706.3511195;-45.120503652039325
1739209706.351123;-38.13080360867914
1739209706.3511267;-38.13080360867914
1739209706.3511302;-38.13080360867914
1739209706.3511336;-38.13080360867914
1739209706.3511372;-45.120503652039325
1739209706.3511407;-45.120503652039325
1739209706.3511443;-45.120503652039325
1739209706.3511477;-45.120503652039325
1739209706.3511512;-38.13080360867914
1739209706.3511548;-38.13080360867914
1739209706.3511584;-45.120503652039325
1739209706.3511617;-45.120503652039325
1739209706.3511653;-45.120503652039325
1739209706.3511689;-45.120503652039325
1739209706.3511724;-38.13080360867914
1739209706.3511758;-45.120503652039325
1739209706.3511794;-38.13080360867914
1739209706.351183;-35.57807855764607
1739209706.3511865;-33.981070128970906
1739209706.3511899;-45.120503652039325
1739209706.3511934;-45.120503652039325
1739209706.351197;-38.13080360867914
1739209706.3512006;-27.8777449560314
1739209706.3512042;-32.816014438256545
1739209706.3512075;-45.120503652039325
1739209706.351211;-38.13080360867914
1739209706.3512146;-35.57807855764607
1739209706.3512182;-38.13080360867914
1739209706.3512216;-45.120503652039325
1739209706.3512251;-38.13080360867914
1739209706.3512287;-33.981070128970956
1739209706.3512323;-38.13080360867914
1739209706.3512356;-38.13080360867914
1739209706.3512392;-45.120503652039325
1739209706.3512428;-45.120503652039325
1739209706.3512464;-45.120503652039325
1739209706.3512497;-38.13080360867914
1739209706.3512533;-38.13080360867914
1739209706.3512568;-32.816014438256545
1739209706.3512604;-45.120503652039325
1739209706.3512638;-38.13080360867914
1739209706.3512673;-32.816014438256545
1739209706.351271;-38.13080360867914
1739209706.3512745;-45.120503652039325
1739209706.3512778;-45.120503652039325
1739209706.3512814;-38.13080360867914
1739209706.351285;-38.13080360867914
1739209706.3512886;-45.120503652039325
1739209706.351292;-38.13080360867914
1739209706.3512955;-38.13080360867914
1739209706.351299;-38.13080360867914
1739209706.3513026;-38.13080360867914
1739209706.351306;-38.13080360867914
1739209706.3513095;-35.57807855764607
1739209706.351313;-38.13080360867914
1739209706.3513167;-45.120503652039325
1739209706.3513203;-35.57807855764607
1739209706.3513236;-45.120503652039325
1739209706.3513272;-45.120503652039325
1739209706.3513308;-45.120503652039325
1739209706.3513343;-45.120503652039325
1739209706.3513377;-45.120503652039325
1739209706.3513412;-29.438486411369333
1739209706.3513448;-31.141103565318893
1739209706.3513484;-45.120503652039325
1739209706.3513517;-38.13080360867914
1739209706.3513553;-38.13080360867914
1739209706.351359;-38.13080360867914
1739209706.3513625;-45.120503652039325
1739209706.3513658;-38.13080360867914
1739209706.3513694;-45.120503652039325
1739209706.351373;-45.120503652039325
1739209706.3513765;-35.57807855764607
1739209706.3513799;-45.120503652039325
1739209706.3513834;-38.13080360867914
1739209706.351387;-33.981070128970906
1739209706.3513906;-45.120503652039325
1739209706.351394;-45.120503652039325
1739209706.3513975;-38.13080360867914
1739209706.351401;-35.57807855764607
1739209706.3514047;-45.120503652039325
1739209706.351408;-45.120503652039325
1739209706.3514116;-45.120503652039325
1739209706.3514152;-38.13080360867914
1739209706.3514187;-33.981070128970906
1739209706.3514223;-38.13080360867914
1739209706.3514256;-35.57807855764607
1739209706.3514292;-35.57807855764607
1739209706.3514328;-38.13080360867914
1739209706.3514364;-38.13080360867914
1739209706.3514397;-35.57807855764607
1739209706.3514433;-38.13080360867914
1739209706.3514469;-38.13080360867914
1739209706.3514504;-35.57807855764607
1739209706.3514538;-45.120503652039325
1739209706.3514574;-45.120503652039325
1739209706.351461;-45.120503652039325
1739209706.3514645;-38.13080360867914
1739209706.3514678;-45.120503652039325
1739209706.3514714;-45.120503652039325
1739209706.351475;-32.816014438256545
1739209706.3514786;-35.57807855764607
1739209706.351482;-38.13080360867914
1739209706.3514855;-45.120503652039325
1739209706.351489;-45.120503652039325
1739209706.3514926;-45.120503652039325
1739209706.351496;-38.13080360867914
1739209706.3514996;-35.57807855764607
1739209706.3515031;-38.13080360867914
1739209706.3515067;-38.13080360867914
1739209706.35151;-45.120503652039325
1739209706.3515136;-45.120503652039325
1739209706.3515172;-45.120503652039325
1739209706.3515208;-38.13080360867914
1739209706.351524;-38.13080360867914
1739209706.3515277;-45.120503652039325
1739209706.3515313;-38.13080360867914
1739209706.3558934;-38.13080360867914
1739209706.3558936;-35.57807855764607
1739209706.3558939;-38.13080360867914
1739209706.355894;-38.13080360867914
1739209706.3558943;-35.57807855764607
1739209706.3558946;-45.120503652039325
1739209706.3558948;-45.120503652039325
1739209706.355895;-38.13080360867914
1739209706.3558955;-45.120503652039325
1739209706.3558958;-38.13080360867914
1739209706.355896;-38.13080360867914
1739209706.3558962;-38.13080360867914
1739209706.3558965;-38.13080360867914
1739209706.3558967;-45.120503652039325
1739209706.355897;-45.120503652039325
1739209706.3558972;-38.13080360867914
1739209706.3558974;-38.13080360867914
1739209706.3558977;-31.141103565318915
1739209706.355898;-45.120503652039325
1739209706.3558981;-45.120503652039325
1739209706.3558984;-45.120503652039325
1739209706.3558986;-32.816014438256545
1739209706.3558989;-32.816014438256545
1739209706.355899;-45.120503652039325
1739209706.3558993;-38.13080360867914
1739209706.3558998;-45.120503652039325
1739209706.3559;-45.120503652039325
1739209706.3559003;-45.120503652039325
1739209706.3559005;-45.120503652039325
1739209706.3559008;-45.120503652039325
1739209706.355901;-45.120503652039325
1739209706.3559012;-38.13080360867914
1739209706.3559015;-45.120503652039325
1739209706.3559017;-38.13080360867914
1739209706.355902;-45.120503652039325
1739209706.3559022;-38.13080360867914
1739209706.3559024;-45.120503652039325
1739209706.3559027;-29.438486411369333
1739209706.355903;-29.438486411369333
1739209706.3559031;-38.13080360867914
1739209706.3559034;-35.57807855764607
1739209706.3559039;-38.13080360867914
1739209706.355904;-38.13080360867914
1739209706.3559043;-45.120503652039325
1739209706.3559046;-33.981070128970906
1739209706.3559048;-45.120503652039325
1739209706.355905;-45.120503652039325
1739209706.3559053;-38.13080360867914
1739209706.3559055;-38.13080360867914
1739209706.3559058;-45.120503652039325
1739209706.355906;-45.120503652039325
1739209706.3559062;-35.57807855764607
1739209706.3559065;-38.13080360867914
1739209706.3559067;-45.120503652039325
1739209706.355907;-45.120503652039325
1739209706.3559072;-38.13080360867914
1739209706.3559074;-38.13080360867914
1739209706.3559077;-45.120503652039325
1739209706.3559082;-45.120503652039325
1739209706.3559084;-35.57807855764607
1739209706.3559086;-45.120503652039325
1739209706.3559089;-32.816014438256545
1739209706.355909;-27.8777449560314
1739209706.3559093;-38.13080360867914
1739209706.3559096;-38.13080360867914
1739209706.3559098;-38.13080360867914
1739209706.35591;-31.141103565318915
1739209706.3559103;-45.120503652039325
1739209706.3559105;-45.120503652039325
1739209706.3559108;-45.120503652039325
1739209706.355911;-33.981070128970956
1739209706.3559113;-38.13080360867914
1739209706.3559115;-38.13080360867914
1739209706.3559117;-45.120503652039325
1739209706.355912;-45.120503652039325
1739209706.3559124;-38.13080360867914
1739209706.3559127;-45.120503652039325
1739209706.355913;-33.981070128970906
1739209706.3559132;-31.141103565318915
1739209706.3559134;-38.13080360867914
1739209706.3559136;-38.13080360867914
1739209706.3559139;-38.13080360867914
1739209706.355914;-38.13080360867914
1739209706.3559144;-38.13080360867914
1739209706.3559146;-38.13080360867914
1739209706.3559148;-45.120503652039325
1739209706.355915;-45.120503652039325
1739209706.3559153;-33.981070128970906
1739209706.3559155;-38.13080360867914
1739209706.3559158;-38.13080360867914
1739209706.355916;-35.57807855764607
1739209706.3559163;-38.13080360867914
1739209706.3559167;-45.120503652039325
1739209706.355917;-45.120503652039325
1739209706.3559172;-45.120503652039325
1739209706.3559175;-45.120503652039325
1739209706.3559177;-45.120503652039325
1739209706.355918;-38.13080360867914
1739209706.3559182;-45.120503652039325
1739209706.3559184;-45.120503652039325
1739209706.3559186;-45.120503652039325
1739209706.355919;-45.120503652039325
1739209706.3559191;-33.981070128970906
1739209706.3559194;-38.13080360867914
1739209706.3559196;-38.13080360867914
1739209706.3559198;-45.120503652039325
1739209706.35592;-38.13080360867914
1739209706.3559203;-38.13080360867914
1739209706.3559206;-38.13080360867914
1739209706.355921;-38.13080360867914
1739209706.3559213;-45.120503652039325
1739209706.3559215;-45.120503652039325
1739209706.3559217;-38.13080360867914
1739209706.355922;-45.120503652039325
1739209706.3559222;-45.120503652039325
1739209706.3559225;-38.13080360867914
1739209706.3559227;-38.13080360867914
1739209706.355923;-38.13080360867914
1739209706.3559232;-45.120503652039325
1739209706.3559234;-38.13080360867914
1739209706.3559237;-38.13080360867914
1739209706.355924;-45.120503652039325
1739209706.3559241;-38.13080360867914
1739209706.3559244;-38.13080360867914
1739209706.3559246;-38.13080360867914
1739209706.355925;-45.120503652039325
1739209706.3559253;-45.120503652039325
1739209706.3559256;-33.981070128970906
1739209706.3559258;-38.13080360867914
1739209706.355926;-38.13080360867914
1739209706.3559263;-38.13080360867914
1739209706.3559265;-32.816014438256545
1739209706.3559268;-38.13080360867914
1739209706.355927;-38.13080360867914
1739209706.3559272;-45.120503652039325
1739209706.3559275;-45.120503652039325
1739209706.3559277;-38.13080360867914
1739209706.355928;-38.13080360867914
1739209706.3559282;-38.13080360867914
1739209706.3559284;-45.120503652039325
1739209706.3559287;-33.981070128970906
1739209706.355929;-45.120503652039325
1739209706.3559294;-45.120503652039325
1739209706.3559296;-31.141103565318915
1739209706.3559299;-35.57807855764607
1739209706.35593;-45.120503652039325
1739209706.3559303;-38.13080360867914
1739209706.3559306;-31.141103565318915
1739209706.3559308;-33.981070128970906
1739209706.355931;-45.120503652039325
1739209706.3559313;-45.120503652039325
1739209706.3559315;-38.13080360867914
1739209706.3559318;-38.13080360867914
1739209706.355932;-45.120503652039325
1739209706.3559322;-38.13080360867914
1739209706.3559325;-35.57807855764607
1739209706.3559327;-38.13080360867914
1739209706.355933;-38.13080360867914
1739209706.3559332;-38.13080360867914
1739209706.3559337;-45.120503652039325
1739209706.355934;-45.120503652039325
1739209706.3559341;-35.57807855764607
1739209706.3559344;-38.13080360867914
1739209706.3559346;-38.13080360867914
1739209706.3559349;-38.13080360867914
1739209706.355935;-38.13080360867914
1739209706.3559353;-38.13080360867914
1739209706.3559356;-30.49652367304973
1739209706.3559358;-38.13080360867914
1739209706.355936;-38.13080360867914
1739209706.3559363;-45.120503652039325
1739209706.3559365;-38.13080360867914
1739209706.3559368;-33.981070128970906
1739209706.355937;-33.981070128970906
1739209706.3559372;-38.13080360867914
1739209706.3559375;-38.13080360867914
1739209706.355938;-38.13080360867914
1739209706.3559382;-38.13080360867914
1739209706.3559384;-35.57807855764607
1739209706.3559387;-45.120503652039325
1739209706.355939;-45.120503652039325
1739209706.3559391;-45.120503652039325
1739209706.3559394;-45.120503652039325
1739209706.3559396;-26.991370085610722
1739209706.3559399;-35.57807855764607
1739209706.35594;-45.120503652039325
1739209706.3559403;-38.13080360867914
1739209706.3559406;-35.57807855764607
1739209706.3559408;-38.13080360867914
1739209706.355941;-38.13080360867914
1739209706.3559413;-38.13080360867914
1739209706.3559415;-38.13080360867914
1739209706.3559418;-45.120503652039325
1739209706.3559422;-45.120503652039325
1739209706.3559425;-45.120503652039325
1739209706.3559427;-45.120503652039325
1739209706.355943;-45.120503652039325
1739209706.3559432;-45.120503652039325
1739209706.3559434;-45.120503652039325
1739209706.3559437;-35.57807855764607
1739209706.355944;-38.13080360867914
1739209706.3559442;-45.120503652039325
1739209706.3559444;-45.120503652039325
1739209706.3559446;-45.120503652039325
1739209706.3559449;-38.13080360867914
1739209706.355945;-45.120503652039325
1739209706.3559453;-45.120503652039325
1739209706.3559456;-31.141103565318893
1739209706.3559458;-32.816014438256545
1739209706.3559463;-45.120503652039325
1739209706.3559465;-38.13080360867914
1739209706.3559468;-45.120503652039325
1739209706.355947;-45.120503652039325
1739209706.3559473;-45.120503652039325
1739209706.3559475;-38.13080360867914
1739209706.3559477;-45.120503652039325
1739209706.355948;-45.120503652039325
1739209706.3559482;-35.57807855764607
1739209706.3559484;-35.57807855764607
1739209706.3559487;-45.120503652039325
1739209706.355949;-38.13080360867914
1739209706.3559492;-38.13080360867914
1739209706.3559494;-45.120503652039325
1739209706.3559496;-28.21854285175415
1739209706.3559499;-29.438486411369333
1739209706.35595;-45.120503652039325
1739209706.3559506;-45.120503652039325
1739209706.3559508;-38.13080360867914
1739209706.355951;-38.13080360867914
1739209706.3559513;-45.120503652039325
1739209706.3559515;-35.57807855764607
1739209706.3559518;-45.120503652039325
1739209706.355952;-45.120503652039325
1739209706.3559523;-38.13080360867914
1739209706.3559525;-38.13080360867914
1739209706.3559527;-38.13080360867914
1739209706.355953;-38.13080360867914
1739209706.3559532;-38.13080360867914
1739209706.3559535;-45.120503652039325
1739209706.3559537;-31.141103565318893
1739209706.355954;-30.49652367304973
1739209706.3559542;-45.120503652039325
1739209706.3559544;-45.120503652039325
1739209706.355955;-38.13080360867914
1739209706.3559551;-38.13080360867914
1739209706.3559554;-45.120503652039325
1739209706.3559556;-45.120503652039325
1739209706.3559558;-45.120503652039325
1739209706.355956;-45.120503652039325
1739209706.3559563;-45.120503652039325
1739209706.3559566;-33.981070128970906
1739209706.3559568;-38.13080360867914
1739209706.355957;-38.13080360867914
1739209706.3559573;-45.120503652039325
1739209706.3559575;-38.13080360867914
1739209706.3559577;-45.120503652039325
1739209706.355958;-45.120503652039325
1739209706.3559582;-38.13080360867914
1739209706.3559585;-45.120503652039325
1739209706.3559587;-45.120503652039325
1739209706.3559592;-45.120503652039325
1739209706.3559594;-38.13080360867914
1739209706.3559597;-45.120503652039325
1739209706.35596;-45.120503652039325
1739209706.3559601;-33.981070128970906
1739209706.3559604;-33.981070128970906
1739209706.3559606;-38.13080360867914
1739209706.3559608;-38.13080360867914
1739209706.355961;-32.816014438256545
1739209706.3559613;-45.120503652039325
1739209706.3559616;-38.13080360867914
1739209706.3559618;-38.13080360867914
1739209706.355962;-45.120503652039325
1739209706.3559623;-45.120503652039325
1739209706.3559625;-45.120503652039325
1739209706.3559628;-38.13080360867914
1739209706.3559632;-38.13080360867914
1739209706.3559635;-38.13080360867914
1739209706.3559637;-38.13080360867914
1739209706.355964;-33.981070128970906
1739209706.3559642;-33.981070128970906
1739209706.3559644;-45.120503652039325
1739209706.3559647;-33.981070128970906
1739209706.355965;-32.816014438256545
1739209706.3559651;-38.13080360867914
1739209706.3559654;-45.120503652039325
1739209706.3559656;-38.13080360867914
1739209706.3559659;-38.13080360867914
1739209706.355966;-35.57807855764607
1739209706.3559663;-38.13080360867914
1739209706.3559666;-45.120503652039325
1739209706.3559668;-38.13080360867914
1739209706.355967;-38.13080360867914
1739209706.3559675;-45.120503652039325
1739209706.3559678;-38.13080360867914
1739209706.355968;-45.120503652039325
1739209706.3559682;-45.120503652039325
1739209706.3559685;-38.13080360867914
1739209706.3559687;-45.120503652039325
1739209706.355969;-45.120503652039325
1739209706.3559692;-45.120503652039325
1739209706.3559694;-35.57807855764607
1739209706.3559697;-35.57807855764607
1739209706.35597;-45.120503652039325
1739209706.3559701;-38.13080360867914
1739209706.3559704;-31.141103565318915
1739209706.3559706;-45.120503652039325
1739209706.3559709;-45.120503652039325
1739209706.355971;-38.13080360867914
1739209706.3559713;-38.13080360867914
1739209706.3559718;-45.120503652039325
1739209706.355972;-45.120503652039325
1739209706.3559723;-45.120503652039325
1739209706.3559725;-38.13080360867914
1739209706.3559728;-38.13080360867914
1739209706.355973;-45.120503652039325
1739209706.3559732;-45.120503652039325
1739209706.3559735;-38.13080360867914
1739209706.3559737;-38.13080360867914
1739209706.355974;-38.13080360867914
1739209706.3559742;-38.13080360867914
1739209706.3559744;-45.120503652039325
1739209706.3559747;-45.120503652039325
1739209706.355975;-45.120503652039325
1739209706.3559752;-45.120503652039325
1739209706.3559754;-45.120503652039325
1739209706.3559756;-45.120503652039325
1739209706.355976;-45.120503652039325
1739209706.3559763;-45.120503652039325
1739209706.3559766;-33.981070128970906
1739209706.3559768;-45.120503652039325
1739209706.355977;-45.120503652039325
1739209706.3559773;-38.13080360867914
1739209706.3559775;-38.13080360867914
1739209706.3559778;-45.120503652039325
1739209706.355978;-45.120503652039325
1739209706.3559783;-45.120503652039325
1739209706.3559785;-32.816014438256545
1739209706.3559787;-38.13080360867914
1739209706.355979;-45.120503652039325
1739209706.3559792;-45.120503652039325
1739209706.3559794;-45.120503652039325
1739209706.3559797;-45.120503652039325
1739209706.35598;-45.120503652039325
1739209706.3559804;-38.13080360867914
1739209706.3559806;-28.992665084841942
1739209706.3559809;-45.120503652039325
1739209706.355981;-38.13080360867914
1739209706.3559813;-32.816014438256545
1739209706.3559816;-45.120503652039325
1739209706.3559818;-38.13080360867914
1739209706.355982;-45.120503652039325
1739209706.3559823;-45.120503652039325
1739209706.3559825;-33.981070128970956
1739209706.3559828;-45.120503652039325
1739209706.355983;-38.13080360867914
1739209706.3559833;-45.120503652039325
1739209706.3559835;-45.120503652039325
1739209706.3559837;-38.13080360867914
1739209706.355984;-38.13080360867914
1739209706.3559844;-45.120503652039325
1739209706.3559847;-45.120503652039325
1739209706.355985;-45.120503652039325
1739209706.3559852;-45.120503652039325
1739209706.3559854;-38.13080360867914
1739209706.3559856;-38.13080360867914
1739209706.3559859;-35.57807855764607
1739209706.355986;-45.120503652039325
1739209706.3559864;-45.120503652039325
1739209706.3559866;-26.991370085610722
1739209706.3559868;-38.13080360867914
1739209706.355987;-45.120503652039325
1739209706.3559873;-45.120503652039325
1739209706.3559875;-33.981070128970906
1739209706.3559878;-45.120503652039325
1739209706.355988;-45.120503652039325
1739209706.3559883;-38.13080360867914
1739209706.3559887;-38.13080360867914
1739209706.355989;-45.120503652039325
1739209706.3559892;-32.816014438256545
1739209706.3559895;-45.120503652039325
1739209706.3559897;-45.120503652039325
1739209706.35599;-38.13080360867914
1739209706.3559902;-45.120503652039325
1739209706.3559904;-35.57807855764607
1739209706.3559906;-30.49652367304973
1739209706.355991;-35.57807855764607
1739209706.3559911;-38.13080360867914
1739209706.3559914;-33.981070128970906
1739209706.3559916;-35.57807855764607
1739209706.3559918;-38.13080360867914
1739209706.355992;-38.13080360867914
1739209706.3559923;-38.13080360867914
1739209706.3559926;-45.120503652039325
1739209706.355993;-45.120503652039325
1739209706.3559933;-38.13080360867914
1739209706.3559935;-35.57807855764607
1739209706.3559937;-45.120503652039325
1739209706.355994;-38.13080360867914
1739209706.3559942;-38.13080360867914
1739209706.3559945;-45.120503652039325
1739209706.3559947;-38.13080360867914
1739209706.355995;-35.57807855764607
1739209706.3559952;-45.120503652039325
1739209706.3559954;-45.120503652039325
1739209706.3559957;-45.120503652039325
1739209706.355996;-45.120503652039325
1739209706.3559961;-38.13080360867914
1739209706.3559964;-45.120503652039325
1739209706.3559966;-45.120503652039325
1739209706.3559968;-45.120503652039325
1739209706.3559973;-45.120503652039325
1739209706.3559976;-45.120503652039325
1739209706.3559978;-35.57807855764607
1739209706.355998;-33.981070128970906
1739209706.3559983;-45.120503652039325
1739209706.3559985;-38.13080360867914
1739209706.3559988;-45.120503652039325
1739209706.355999;-45.120503652039325
1739209706.3559992;-45.120503652039325
1739209706.3559995;-38.13080360867914
1739209706.3559997;-45.120503652039325
1739209706.356;-38.13080360867914
1739209706.3560002;-35.57807855764607
1739209706.3560004;-45.120503652039325
1739209706.3560007;-35.57807855764607
1739209706.356001;-35.57807855764607
1739209706.3560011;-38.13080360867914
1739209706.3560016;-38.13080360867914
1739209706.3560019;-32.816014438256545
1739209706.356002;-45.120503652039325
1739209706.3560023;-45.120503652039325
1739209706.3560026;-38.13080360867914
1739209706.3560028;-45.120503652039325
1739209706.356003;-45.120503652039325
1739209706.3560033;-45.120503652039325
1739209706.3560035;-38.13080360867914
1739209706.3560038;-38.13080360867914
1739209706.356004;-38.13080360867914
1739209706.3560042;-38.13080360867914
1739209706.3560045;-38.13080360867914
1739209706.3560047;-38.13080360867914
1739209706.356005;-45.120503652039325
1739209706.3560052;-38.13080360867914
1739209706.3560057;-45.120503652039325
1739209706.356006;-45.120503652039325
1739209706.3560061;-45.120503652039325
1739209706.3560064;-38.13080360867914
1739209706.3560066;-38.13080360867914
1739209706.3560069;-38.13080360867914
1739209706.356007;-38.13080360867914
1739209706.3560073;-38.13080360867914
1739209706.3560076;-38.13080360867914
1739209706.3560078;-35.57807855764607
1739209706.356008;-32.816014438256545
1739209706.3560083;-45.120503652039325
1739209706.3560085;-45.120503652039325
1739209706.3560088;-38.13080360867914
1739209706.356009;-33.981070128970906
1739209706.3560092;-45.120503652039325
1739209706.3560095;-38.13080360867914
1739209706.35601;-35.57807855764607
1739209706.3560102;-45.120503652039325
1739209706.3560104;-45.120503652039325
1739209706.3560107;-38.13080360867914
1739209706.356011;-35.57807855764607
1739209706.3560112;-33.981070128970906
1739209706.3560114;-38.13080360867914
1739209706.3560116;-45.120503652039325
1739209706.3560119;-38.13080360867914
1739209706.356012;-35.57807855764607
1739209706.3560123;-38.13080360867914
1739209706.3560126;-38.13080360867914
1739209706.3560128;-45.120503652039325
1739209706.356013;-38.13080360867914
1739209706.3560133;-35.57807855764607
1739209706.3560135;-33.981070128970906
1739209706.3560138;-38.13080360867914
1739209706.3560143;-45.120503652039325
1739209706.3560145;-35.57807855764607
1739209706.3560147;-35.57807855764607
1739209706.356015;-38.13080360867914
1739209706.3560152;-33.981070128970906
1739209706.3560154;-33.981070128970906
1739209706.3560157;-45.120503652039325
1739209706.356016;-45.120503652039325
1739209706.3560162;-45.120503652039325
1739209706.3560164;-31.141103565318915
1739209706.3560166;-45.120503652039325
1739209706.3560169;-45.120503652039325
1739209706.356017;-33.981070128970906
1739209706.3560174;-31.141103565318915
1739209706.3560176;-38.13080360867914
1739209706.3560178;-38.13080360867914
1739209706.356018;-38.13080360867914
1739209706.3560185;-45.120503652039325
1739209706.3560188;-45.120503652039325
1739209706.356019;-38.13080360867914
1739209706.3560193;-35.57807855764607
1739209706.3560195;-45.120503652039325
1739209706.3560197;-45.120503652039325
1739209706.35602;-45.120503652039325
1739209706.3560202;-38.13080360867914
1739209706.3560205;-35.57807855764607
1739209706.3560207;-35.57807855764607
1739209706.356021;-38.13080360867914
1739209706.3560212;-35.57807855764607
1739209706.3560214;-38.13080360867914
1739209706.3560216;-38.13080360867914
1739209706.356022;-38.13080360867914
1739209706.3560221;-38.13080360867914
1739209706.3560224;-38.13080360867914
1739209706.3560228;-38.13080360867914
1739209706.356023;-38.13080360867914
1739209706.3560233;-38.13080360867914
1739209706.3560236;-35.57807855764607
1739209706.3560238;-35.57807855764607
1739209706.356024;-45.120503652039325
1739209706.3560243;-38.13080360867914
1739209706.3560245;-38.13080360867914
1739209706.3560247;-38.13080360867914
1739209706.356025;-45.120503652039325
1739209706.3560252;-45.120503652039325
