CAN Message; 0x39:0ab806eee690af7c
1739209586.6621728;-45.120503652039325
1739209586.6621788;-45.120503652039325
1739209586.662185;-45.120503652039325
1739209586.662191;-38.13080360867914
1739209586.662197;-45.120503652039325
1739209586.662203;-45.120503652039325
1739209586.6622093;-45.120503652039325
1739209586.6622152;-45.120503652039325
1739209586.6622214;-45.120503652039325
1739209586.6622274;-38.13080360867914
1739209586.6622336;-45.120503652039325
1739209586.6622396;-38.13080360867914
1739209586.6622458;-38.13080360867914
1739209586.6622517;-38.13080360867914
1739209586.662258;-35.57807855764607
1739209586.6622639;-38.13080360867914
1739209586.66227;-32.816014438256545
1739209586.662276;-35.57807855764607
1739209586.6622822;-38.13080360867914
1739209586.6622882;-38.13080360867914
1739209586.6622944;-32.816014438256545
1739209586.6623003;-45.120503652039325
1739209586.6623065;-38.13080360867914
1739209586.6623125;-45.120503652039325
1739209586.6623187;-33.981070128970956
1739209586.6623247;-45.120503652039325
1739209586.6623309;-45.120503652039325
1739209586.6623368;-45.120503652039325
1739209586.662343;-45.120503652039325
1739209586.662349;-38.13080360867914
1739209586.6623552;-45.120503652039325
1739209586.6623611;-38.13080360867914
1739209586.6623673;-27.267205301931607
1739209586.6623733;-38.13080360867914
1739209586.6623795;-38.13080360867914
1739209586.6623855;-35.57807855764607
1739209586.6623917;-35.57807855764607
1739209586.6623976;-45.120503652039325
1739209586.6624038;-45.120503652039325
1739209586.6624098;-45.120503652039325
1739209586.662416;-35.57807855764607
1739209586.662422;-45.120503652039325
1739209586.6624281;-38.13080360867914
1739209586.662434;-45.120503652039325
1739209586.6624403;-38.13080360867914
1739209586.6624463;-38.13080360867914
1739209586.6624525;-38.13080360867914
1739209586.6624584;-38.13080360867914
1739209586.6624646;-38.13080360867914
1739209586.6624706;-35.57807855764607
1739209586.6624768;-35.57807855764607
1739209586.6624827;-45.120503652039325
1739209586.662489;-45.120503652039325
1739209586.662495;-45.120503652039325
1739209586.662501;-38.13080360867914
1739209586.662507;-38.13080360867914
1739209586.6625133;-38.13080360867914
1739209586.6625192;-35.57807855764607
1739209586.6625254;-38.13080360867914
1739209586.6625314;-31.141103565318915
1739209586.6625376;-38.13080360867914
1739209586.6625435;-38.13080360867914
1739209586.6625497;-38.13080360867914
1739209586.6625557;-45.120503652039325
1739209586.662562;-45.120503652039325
1739209586.6625679;-45.120503652039325
1739209586.662574;-38.13080360867914
1739209586.66258;-38.13080360867914
1739209586.6625862;-45.120503652039325
1739209586.6625922;-38.13080360867914
1739209586.6625981;-38.13080360867914
1739209586.6626043;-38.13080360867914
1739209586.6626103;-33.981070128970906
1739209586.6626165;-35.57807855764607
1739209586.6626225;-38.13080360867914
1739209586.6626287;-38.13080360867914
1739209586.6626346;-31.141103565318915
1739209586.6626408;-38.13080360867914
1739209586.6626468;-45.120503652039325
1739209586.662653;-35.57807855764607
1739209586.662659;-38.13080360867914
1739209586.6626651;-45.120503652039325
1739209586.662671;-38.13080360867914
1739209586.6626773;-45.120503652039325
1739209586.6626832;-45.120503652039325
1739209586.6626894;-45.120503652039325
1739209586.6626954;-38.13080360867914
1739209586.6627016;-38.13080360867914
1739209586.6627076;-38.13080360867914
1739209586.6627138;-38.13080360867914
1739209586.6627197;-45.120503652039325
1739209586.662726;-38.13080360867914
1739209586.662732;-35.57807855764607
1739209586.662738;-38.13080360867914
1739209586.662744;-45.120503652039325
1739209586.6627502;-38.13080360867914
1739209586.6627562;-45.120503652039325
1739209586.6627624;-45.120503652039325
1739209586.6627684;-45.120503652039325
1739209586.6627746;-38.13080360867914
1739209586.6627805;-38.13080360867914
1739209586.6627867;-38.13080360867914
1739209586.6627927;-38.13080360867914
1739209586.662799;-38.13080360867914
1739209586.6628048;-45.120503652039325
1739209586.662811;-38.13080360867914
1739209586.662817;-38.13080360867914
1739209586.6628232;-38.13080360867914
1739209586.6628292;-38.13080360867914
1739209586.6628354;-45.120503652039325
1739209586.6628413;-45.120503652039325
1739209586.6628475;-38.13080360867914
1739209586.6628535;-35.57807855764607
1739209586.6628597;-38.13080360867914
1739209586.6628656;-38.13080360867914
1739209586.6628718;-38.13080360867914
1739209586.6628778;-45.120503652039325
1739209586.662884;-38.13080360867914
1739209586.66289;-45.120503652039325
1739209586.6628962;-38.13080360867914
1739209586.662902;-38.13080360867914
1739209586.6629083;-45.120503652039325
1739209586.6629143;-38.13080360867914
1739209586.6629205;-45.120503652039325
1739209586.6629264;-38.13080360867914
1739209586.6629326;-45.120503652039325
1739209586.6629386;-45.120503652039325
1739209586.6629448;-45.120503652039325
1739209586.6629508;-45.120503652039325
1739209586.662957;-35.57807855764607
1739209586.662963;-38.13080360867914
1739209586.662969;-45.120503652039325
1739209586.662975;-33.981070128970906
1739209586.6629813;-35.57807855764607
1739209586.6629872;-45.120503652039325
1739209586.6629934;-45.120503652039325
1739209586.6629994;-38.13080360867914
1739209586.6630056;-45.120503652039325
1739209586.6630116;-45.120503652039325
1739209586.6630177;-45.120503652039325
1739209586.6630237;-38.13080360867914
1739209586.66303;-38.13080360867914
1739209586.6630359;-45.120503652039325
1739209586.6630418;-38.13080360867914
1739209586.663048;-45.120503652039325
1739209586.663054;-31.141103565318893
1739209586.6630602;-38.13080360867914
1739209586.6630661;-35.57807855764607
1739209586.6630723;-35.57807855764607
1739209586.6630783;-35.57807855764607
1739209586.6630845;-38.13080360867914
1739209586.6630905;-32.816014438256545
1739209586.6630967;-35.57807855764607
1739209586.6631026;-45.120503652039325
1739209586.6631088;-38.13080360867914
1739209586.6631148;-38.13080360867914
1739209586.663121;-45.120503652039325
1739209586.663127;-45.120503652039325
1739209586.6631331;-38.13080360867914
1739209586.663139;-45.120503652039325
1739209586.6631453;-38.13080360867914
1739209586.6631513;-38.13080360867914
1739209586.6631575;-45.120503652039325
1739209586.6631634;-38.13080360867914
1739209586.6631696;-33.981070128970906
1739209586.6631756;-33.981070128970906
1739209586.6631818;-33.981070128970906
1739209586.6631877;-45.120503652039325
1739209586.663194;-45.120503652039325
1739209586.6632;-45.120503652039325
1739209586.663206;-45.120503652039325
1739209586.663212;-45.120503652039325
1739209586.6632183;-38.13080360867914
1739209586.6632242;-45.120503652039325
1739209586.6632304;-45.120503652039325
1739209586.6632364;-35.57807855764607
1739209586.6632426;-38.13080360867914
1739209586.6632485;-38.13080360867914
1739209586.6632547;-38.13080360867914
1739209586.6632607;-45.120503652039325
1739209586.663267;-45.120503652039325
1739209586.6632729;-35.57807855764607
1739209586.663279;-38.13080360867914
1739209586.663285;-45.120503652039325
1739209586.6632912;-33.981070128970906
1739209586.6632972;-35.57807855764607
1739209586.6633034;-38.13080360867914
1739209586.6633093;-38.13080360867914
1739209586.6633155;-33.981070128970906
1739209586.6633215;-45.120503652039325
1739209586.6633277;-45.120503652039325
1739209586.6633337;-45.120503652039325
1739209586.6633399;-38.13080360867914
1739209586.6633458;-45.120503652039325
1739209586.663352;-38.13080360867914
1739209586.663358;-45.120503652039325
1739209586.6633642;-38.13080360867914
1739209586.6633701;-35.57807855764607
1739209586.6633763;-45.120503652039325
1739209586.6633823;-45.120503652039325
1739209586.6633885;-38.13080360867914
1739209586.6633945;-38.13080360867914
1739209586.6634007;-38.13080360867914
1739209586.6634066;-45.120503652039325
1739209586.6634128;-35.57807855764607
1739209586.6634188;-35.57807855764607
1739209586.663425;-38.13080360867914
1739209586.663431;-45.120503652039325
1739209586.6634371;-45.120503652039325
1739209586.663443;-38.13080360867914
1739209586.6634493;-38.13080360867914
1739209586.6634552;-45.120503652039325
1739209586.6634614;-38.13080360867914
1739209586.6634674;-45.120503652039325
1739209586.6634736;-45.120503652039325
1739209586.6634796;-45.120503652039325
1739209586.6634855;-38.13080360867914
1739209586.6634917;-38.13080360867914
1739209586.6634977;-45.120503652039325
1739209586.663504;-45.120503652039325
1739209586.6635098;-45.120503652039325
1739209586.663516;-31.141103565318893
1739209586.663522;-33.981070128970906
1739209586.6635282;-45.120503652039325
1739209586.6635342;-45.120503652039325
1739209586.6635404;-38.13080360867914
1739209586.6635463;-45.120503652039325
1739209586.6635525;-35.57807855764607
1739209586.6635585;-38.13080360867914
1739209586.6635647;-45.120503652039325
1739209586.6635706;-45.120503652039325
1739209586.6635768;-45.120503652039325
1739209586.6635828;-38.13080360867914
1739209586.663589;-45.120503652039325
1739209586.663595;-38.13080360867914
1739209586.6636012;-38.13080360867914
1739209586.6636071;-38.13080360867914
1739209586.6636133;-32.816014438256545
1739209586.6636193;-35.57807855764607
1739209586.6636255;-45.120503652039325
1739209586.6636314;-45.120503652039325
1739209586.6636376;-32.816014438256545
1739209586.6636436;-38.13080360867914
1739209586.6636498;-38.13080360867914
1739209586.6636558;-35.57807855764607
1739209586.663662;-45.120503652039325
1739209586.663668;-45.120503652039325
1739209586.663674;-45.120503652039325
1739209586.66368;-45.120503652039325
1739209586.6636863;-45.120503652039325
1739209586.6636922;-38.13080360867914
1739209586.6636984;-45.120503652039325
1739209586.6637044;-45.120503652039325
1739209586.6637106;-32.816014438256545
1739209586.6637166;-31.141103565318915
1739209586.6637228;-35.57807855764607
1739209586.6637287;-38.13080360867914
1739209586.663735;-35.57807855764607
1739209586.6637409;-38.13080360867914
1739209586.663747;-45.120503652039325
1739209586.663753;-45.120503652039325
1739209586.6637592;-45.120503652039325
1739209586.6637652;-38.13080360867914
1739209586.6637714;-45.120503652039325
1739209586.6637774;-38.13080360867914
1739209586.6637836;-45.120503652039325
1739209586.6637895;-38.13080360867914
1739209586.6637957;-45.120503652039325
1739209586.6638017;-38.13080360867914
1739209586.6638079;-45.120503652039325
1739209586.6638138;-45.120503652039325
1739209586.66382;-45.120503652039325
1739209586.663826;-38.13080360867914
1739209586.6638322;-35.57807855764607
1739209586.6638381;-38.13080360867914
1739209586.6638443;-45.120503652039325
1739209586.6638503;-35.57807855764607
1739209586.6638565;-30.49652367304973
1739209586.6638625;-32.816014438256545
1739209586.6638687;-45.120503652039325
1739209586.6638746;-38.13080360867914
1739209586.6638808;-38.13080360867914
1739209586.6638868;-38.13080360867914
1739209586.663893;-45.120503652039325
1739209586.663899;-38.13080360867914
1739209586.6639051;-45.120503652039325
1739209586.663911;-38.13080360867914
1739209586.6639173;-45.120503652039325
1739209586.6639233;-45.120503652039325
1739209586.6639292;-45.120503652039325
1739209586.6639354;-38.13080360867914
1739209586.6639414;-38.13080360867914
1739209586.6639476;-45.120503652039325
1739209586.6639535;-33.981070128970906
1739209586.6639597;-28.58837851428586
1739209586.6639657;-45.120503652039325
1739209586.663972;-45.120503652039325
1739209586.6639779;-35.57807855764607
1739209586.663984;-38.13080360867914
1739209586.66399;-45.120503652039325
1739209586.6639962;-45.120503652039325
1739209586.6640022;-45.120503652039325
1739209586.6640084;-33.981070128970956
1739209586.6640143;-45.120503652039325
1739209586.6640205;-38.13080360867914
1739209586.6640265;-45.120503652039325
1739209586.6640327;-38.13080360867914
1739209586.6640387;-35.57807855764607
1739209586.6640449;-38.13080360867914
1739209586.6640508;-32.816014438256545
1739209586.664057;-27.267205301931607
1739209586.664063;-38.13080360867914
1739209586.6640692;-45.120503652039325
1739209586.6640751;-38.13080360867914
1739209586.6640813;-31.141103565318915
1739209586.6640873;-45.120503652039325
1739209586.6640935;-38.13080360867914
1739209586.6640995;-45.120503652039325
1739209586.6641057;-32.81601443825658
1739209586.6641116;-45.120503652039325
1739209586.6641178;-45.120503652039325
1739209586.6641238;-45.120503652039325
1739209586.66413;-45.120503652039325
1739209586.664136;-45.120503652039325
1739209586.6641421;-38.13080360867914
1739209586.664148;-38.13080360867914
1739209586.6641543;-38.13080360867914
1739209586.6641603;-35.57807855764607
1739209586.6641665;-38.13080360867914
1739209586.6641724;-38.13080360867914
1739209586.6641786;-33.981070128970906
1739209586.6641846;-45.120503652039325
1739209586.6641908;-45.120503652039325
1739209586.6641967;-38.13080360867914
1739209586.664203;-31.141103565318915
1739209586.664209;-38.13080360867914
1739209586.664215;-35.57807855764607
1739209586.664221;-45.120503652039325
1739209586.6642272;-38.13080360867914
1739209586.6642332;-33.981070128970906
1739209586.6642394;-38.13080360867914
1739209586.6642454;-45.120503652039325
1739209586.6642516;-31.141103565318915
1739209586.6642575;-38.13080360867914
1739209586.6642637;-38.13080360867914
1739209586.6642697;-38.13080360867914
1739209586.664276;-38.13080360867914
1739209586.6642818;-45.120503652039325
1739209586.664288;-45.120503652039325
1739209586.664294;-45.120503652039325
1739209586.6643002;-28.992665084841942
1739209586.6643062;-33.981070128970906
1739209586.6643124;-33.981070128970906
1739209586.6643183;-45.120503652039325
1739209586.6643245;-38.13080360867914
1739209586.6643305;-35.57807855764607
1739209586.6643367;-38.13080360867914
1739209586.6643426;-38.13080360867914
1739209586.6643488;-33.981070128970906
1739209586.6643548;-45.120503652039325
1739209586.664361;-38.13080360867914
1739209586.664367;-45.120503652039325
1739209586.6678164;-45.120503652039325
1739209586.6678214;-38.13080360867914
1739209586.6678264;-33.981070128970906
1739209586.6678314;-38.13080360867914
1739209586.6678364;-38.13080360867914
1739209586.6678414;-38.13080360867914
1739209586.6678464;-33.981070128970906
1739209586.6678514;-33.981070128970906
1739209586.6678565;-45.120503652039325
1739209586.6678615;-45.120503652039325
1739209586.6678665;-45.120503652039325
1739209586.6678715;-45.120503652039325
1739209586.6678765;-38.13080360867914
1739209586.6678815;-45.120503652039325
1739209586.6678865;-38.13080360867914
1739209586.6678915;-35.57807855764607
1739209586.6678965;-35.57807855764607
1739209586.6679015;-45.120503652039325
1739209586.6679065;-45.120503652039325
1739209586.6679115;-45.120503652039325
1739209586.6679165;-45.120503652039325
1739209586.6679215;-45.120503652039325
1739209586.6679265;-45.120503652039325
1739209586.6679316;-45.120503652039325
1739209586.6679366;-45.120503652039325
1739209586.6679413;-38.13080360867914
1739209586.6679463;-33.981070128970906
1739209586.6679513;-33.981070128970906
1739209586.6679564;-38.13080360867914
1739209586.6679614;-45.120503652039325
1739209586.6679664;-38.13080360867914
1739209586.6679714;-38.13080360867914
1739209586.6679764;-33.981070128970906
1739209586.6679814;-38.13080360867914
1739209586.6679864;-38.13080360867914
1739209586.6679914;-32.816014438256545
1739209586.6679964;-32.816014438256545
1739209586.6680014;-45.120503652039325
1739209586.6680064;-45.120503652039325
1739209586.6680114;-33.981070128970906
1739209586.6680164;-38.13080360867914
1739209586.6680214;-45.120503652039325
1739209586.6680264;-35.57807855764607
1739209586.6680315;-31.141103565318915
1739209586.6680365;-38.13080360867914
1739209586.6680415;-45.120503652039325
1739209586.6680465;-38.13080360867914
1739209586.6680515;-38.13080360867914
1739209586.6680565;-45.120503652039325
1739209586.6680615;-45.120503652039325
1739209586.6680665;-45.120503652039325
1739209586.6680715;-38.13080360867914
1739209586.6680765;-38.13080360867914
1739209586.6680815;-35.57807855764607
1739209586.6680865;-35.57807855764607
1739209586.6680915;-38.13080360867914
1739209586.6680965;-35.57807855764607
1739209586.6681015;-38.13080360867914
1739209586.6681066;-38.13080360867914
1739209586.6681116;-38.13080360867914
1739209586.6681166;-45.120503652039325
1739209586.6681216;-45.120503652039325
1739209586.6681266;-38.13080360867914
1739209586.6681316;-45.120503652039325
1739209586.6681366;-38.13080360867914
1739209586.6681416;-45.120503652039325
1739209586.6681466;-38.13080360867914
1739209586.6681516;-31.141103565318915
1739209586.6681566;-45.120503652039325
1739209586.6681616;-45.120503652039325
1739209586.6681666;-38.13080360867914
1739209586.6681716;-45.120503652039325
1739209586.6681767;-45.120503652039325
1739209586.6681817;-45.120503652039325
1739209586.6681867;-45.120503652039325
1739209586.6681917;-45.120503652039325
1739209586.6681964;-38.13080360867914
1739209586.6682014;-38.13080360867914
1739209586.6682065;-45.120503652039325
1739209586.6682115;-45.120503652039325
1739209586.6682165;-33.981070128970906
1739209586.6682215;-45.120503652039325
1739209586.6682265;-45.120503652039325
1739209586.6682315;-38.13080360867914
1739209586.6682365;-38.13080360867914
1739209586.6682415;-38.13080360867914
1739209586.6682465;-33.981070128970906
1739209586.6682515;-38.13080360867914
1739209586.6682565;-38.13080360867914
1739209586.6682615;-38.13080360867914
1739209586.6682665;-45.120503652039325
1739209586.6682715;-38.13080360867914
1739209586.6682765;-33.981070128970906
1739209586.6682816;-38.13080360867914
1739209586.6682866;-45.120503652039325
1739209586.6682916;-35.57807855764607
1739209586.6682966;-35.57807855764607
1739209586.6683016;-45.120503652039325
1739209586.6683066;-38.13080360867914
1739209586.6683116;-38.13080360867914
1739209586.6683166;-45.120503652039325
1739209586.6683216;-33.981070128970906
1739209586.6683266;-38.13080360867914
1739209586.6683316;-45.120503652039325
1739209586.6683366;-38.13080360867914
1739209586.6683416;-38.13080360867914
1739209586.6683466;-38.13080360867914
1739209586.6683517;-33.981070128970906
1739209586.6683567;-45.120503652039325
1739209586.6683617;-45.120503652039325
1739209586.6683667;-38.13080360867914
1739209586.6683717;-38.13080360867914
1739209586.6683767;-38.13080360867914
1739209586.6683817;-38.13080360867914
1739209586.6683867;-38.13080360867914
1739209586.6683917;-38.13080360867914
1739209586.6683967;-32.816014438256545
1739209586.6684017;-38.13080360867914
1739209586.6684067;-45.120503652039325
1739209586.6684117;-45.120503652039325
1739209586.6684167;-35.57807855764607
1739209586.6684217;-38.13080360867914
1739209586.6684268;-45.120503652039325
1739209586.6684318;-33.981070128970906
1739209586.6684368;-38.13080360867914
1739209586.6684418;-38.13080360867914
1739209586.6684468;-38.13080360867914
1739209586.6684518;-38.13080360867914
1739209586.6684566;-45.120503652039325
1739209586.6684616;-45.120503652039325
1739209586.6684666;-45.120503652039325
1739209586.6684716;-38.13080360867914
1739209586.6684766;-38.13080360867914
1739209586.6684816;-38.13080360867914
1739209586.6684866;-38.13080360867914
1739209586.6684916;-38.13080360867914
1739209586.6684966;-38.13080360867914
1739209586.6685016;-45.120503652039325
1739209586.6685066;-45.120503652039325
1739209586.6685116;-45.120503652039325
1739209586.6685166;-33.981070128970906
1739209586.6685216;-45.120503652039325
1739209586.6685266;-38.13080360867914
1739209586.6685317;-45.120503652039325
1739209586.6685367;-45.120503652039325
1739209586.6685417;-45.120503652039325
1739209586.6685467;-38.13080360867914
1739209586.6685517;-38.13080360867914
1739209586.6685567;-45.120503652039325
1739209586.6685617;-45.120503652039325
1739209586.6685667;-45.120503652039325
1739209586.6685717;-45.120503652039325
1739209586.6685767;-38.13080360867914
1739209586.6685817;-38.13080360867914
1739209586.6685867;-35.57807855764607
1739209586.6685917;-38.13080360867914
1739209586.6685967;-28.992665084841942
1739209586.6686018;-35.57807855764607
1739209586.6686068;-38.13080360867914
1739209586.6686118;-45.120503652039325
1739209586.6686168;-45.120503652039325
1739209586.6686218;-38.13080360867914
1739209586.6686268;-38.13080360867914
1739209586.6686318;-38.13080360867914
1739209586.6686368;-32.816014438256545
1739209586.6686418;-38.13080360867914
1739209586.6686468;-45.120503652039325
1739209586.6686518;-35.57807855764607
1739209586.6686568;-38.13080360867914
1739209586.6686618;-45.120503652039325
1739209586.6686668;-45.120503652039325
1739209586.6686718;-33.981070128970906
1739209586.6686769;-31.141103565318915
1739209586.6686819;-38.13080360867914
1739209586.6686869;-38.13080360867914
1739209586.6686919;-45.120503652039325
1739209586.6686969;-38.13080360867914
1739209586.668702;-35.57807855764607
1739209586.668707;-38.13080360867914
1739209586.6687117;-45.120503652039325
1739209586.6687167;-38.13080360867914
1739209586.6687217;-38.13080360867914
1739209586.6687267;-38.13080360867914
1739209586.6687317;-38.13080360867914
1739209586.6687367;-35.57807855764607
1739209586.6687417;-45.120503652039325
1739209586.6687467;-45.120503652039325
1739209586.6687517;-33.981070128970906
1739209586.6687567;-45.120503652039325
1739209586.6687617;-45.120503652039325
1739209586.6687667;-38.13080360867914
1739209586.6687717;-35.57807855764607
1739209586.6687768;-38.13080360867914
1739209586.6687818;-35.57807855764607
1739209586.6687868;-38.13080360867914
1739209586.6687918;-45.120503652039325
1739209586.6687968;-38.13080360867914
1739209586.6688018;-38.13080360867914
1739209586.6688068;-45.120503652039325
1739209586.6688118;-38.13080360867914
1739209586.6688168;-45.120503652039325
1739209586.6688218;-45.120503652039325
1739209586.6688268;-45.120503652039325
1739209586.6688318;-38.13080360867914
1739209586.6688368;-31.141103565318915
1739209586.6688418;-31.141103565318915
1739209586.6688468;-38.13080360867914
1739209586.6688519;-32.816014438256545
1739209586.6688569;-38.13080360867914
1739209586.6688619;-45.120503652039325
1739209586.6688669;-38.13080360867914
1739209586.6688719;-33.981070128970906
1739209586.668877;-33.981070128970906
1739209586.668882;-33.981070128970906
1739209586.668887;-38.13080360867914
1739209586.668892;-38.13080360867914
1739209586.668897;-45.120503652039325
1739209586.668902;-38.13080360867914
1739209586.668907;-38.13080360867914
1739209586.668912;-45.120503652039325
1739209586.668917;-33.981070128970906
1739209586.668922;-33.981070128970906
1739209586.668927;-45.120503652039325
1739209586.668932;-38.13080360867914
1739209586.668937;-38.13080360867914
1739209586.668942;-45.120503652039325
1739209586.668947;-38.13080360867914
1739209586.668952;-38.13080360867914
1739209586.668957;-38.13080360867914
1739209586.668962;-38.13080360867914
1739209586.6689668;-45.120503652039325
1739209586.6689718;-38.13080360867914
1739209586.6689768;-35.57807855764607
1739209586.6689818;-35.57807855764607
1739209586.6689868;-38.13080360867914
1739209586.6689918;-45.120503652039325
1739209586.6689968;-45.120503652039325
1739209586.6690018;-38.13080360867914
1739209586.6690068;-45.120503652039325
1739209586.6690118;-45.120503652039325
1739209586.6690168;-45.120503652039325
1739209586.6690218;-38.13080360867914
1739209586.6690269;-38.13080360867914
1739209586.6690319;-38.13080360867914
1739209586.6690369;-38.13080360867914
1739209586.6690419;-38.13080360867914
1739209586.6690469;-45.120503652039325
1739209586.669052;-45.120503652039325
1739209586.669057;-38.13080360867914
1739209586.669062;-45.120503652039325
1739209586.669067;-38.13080360867914
1739209586.669072;-45.120503652039325
1739209586.669077;-45.120503652039325
1739209586.669082;-38.13080360867914
1739209586.669087;-38.13080360867914
1739209586.669092;-38.13080360867914
1739209586.669097;-38.13080360867914
1739209586.669102;-38.13080360867914
1739209586.669107;-38.13080360867914
1739209586.669112;-45.120503652039325
1739209586.669117;-45.120503652039325
1739209586.669122;-45.120503652039325
1739209586.669127;-45.120503652039325
1739209586.669132;-38.13080360867914
1739209586.669137;-35.57807855764607
1739209586.669142;-38.13080360867914
1739209586.669147;-38.13080360867914
1739209586.669152;-35.57807855764607
1739209586.669157;-45.120503652039325
1739209586.669162;-45.120503652039325
1739209586.669167;-38.13080360867914
1739209586.669172;-38.13080360867914
1739209586.669177;-38.13080360867914
1739209586.669182;-38.13080360867914
1739209586.669187;-35.57807855764607
1739209586.669192;-38.13080360867914
1739209586.669197;-38.13080360867914
1739209586.669202;-35.57807855764607
1739209586.669207;-38.13080360867914
1739209586.669212;-38.13080360867914
1739209586.669217;-38.13080360867914
1739209586.6692219;-45.120503652039325
1739209586.669227;-45.120503652039325
1739209586.669232;-38.13080360867914
1739209586.669237;-38.13080360867914
1739209586.669242;-45.120503652039325
1739209586.669247;-45.120503652039325
1739209586.669252;-45.120503652039325
1739209586.669257;-38.13080360867914
1739209586.669262;-38.13080360867914
1739209586.669267;-38.13080360867914
1739209586.669272;-38.13080360867914
1739209586.669277;-45.120503652039325
1739209586.669282;-33.981070128970906
1739209586.669287;-45.120503652039325
1739209586.669292;-38.13080360867914
1739209586.669297;-38.13080360867914
1739209586.669302;-45.120503652039325
1739209586.669307;-38.13080360867914
1739209586.669312;-45.120503652039325
1739209586.669317;-38.13080360867914
1739209586.669322;-45.120503652039325
1739209586.669327;-45.120503652039325
1739209586.669332;-38.13080360867914
1739209586.669337;-38.13080360867914
1739209586.669342;-38.13080360867914
1739209586.669347;-38.13080360867914
1739209586.669352;-38.13080360867914
1739209586.669357;-45.120503652039325
1739209586.669362;-35.57807855764607
1739209586.669367;-38.13080360867914
1739209586.669372;-45.120503652039325
1739209586.669377;-45.120503652039325
1739209586.669382;-38.13080360867914
1739209586.669387;-38.13080360867914
1739209586.669392;-38.13080360867914
1739209586.669397;-38.13080360867914
1739209586.6694021;-33.981070128970906
1739209586.6694071;-38.13080360867914
1739209586.6694121;-38.13080360867914
1739209586.6694171;-45.120503652039325
1739209586.6694221;-45.120503652039325
1739209586.6694272;-45.120503652039325
1739209586.6694322;-45.120503652039325
1739209586.6694372;-38.13080360867914
1739209586.6694422;-38.13080360867914
1739209586.6694472;-45.120503652039325
1739209586.6694522;-45.120503652039325
1739209586.6694572;-38.13080360867914
1739209586.6694622;-38.13080360867914
1739209586.6694672;-38.13080360867914
1739209586.6694722;-38.13080360867914
1739209586.669477;-38.13080360867914
1739209586.669482;-38.13080360867914
1739209586.669487;-33.981070128970906
1739209586.669492;-45.120503652039325
1739209586.669497;-38.13080360867914
1739209586.669502;-38.13080360867914
1739209586.669507;-45.120503652039325
1739209586.669512;-38.13080360867914
1739209586.669517;-45.120503652039325
1739209586.669522;-45.120503652039325
1739209586.669527;-38.13080360867914
1739209586.669532;-45.120503652039325
1739209586.669537;-38.13080360867914
1739209586.669542;-32.816014438256545
1739209586.669547;-35.57807855764607
1739209586.669552;-45.120503652039325
1739209586.669557;-45.120503652039325
1739209586.669562;-45.120503652039325
1739209586.669567;-28.992665084841942
1739209586.669572;-38.13080360867914
1739209586.6695771;-38.13080360867914
1739209586.6695821;-45.120503652039325
1739209586.6695871;-45.120503652039325
1739209586.6695921;-35.57807855764607
1739209586.6695971;-38.13080360867914
1739209586.6696022;-45.120503652039325
1739209586.6696072;-29.438486411369347
1739209586.6696122;-31.141103565318915
1739209586.6696172;-38.13080360867914
1739209586.6696222;-45.120503652039325
1739209586.6696272;-38.13080360867914
1739209586.6696322;-45.120503652039325
1739209586.6696372;-45.120503652039325
1739209586.6696422;-33.981070128970906
1739209586.6696472;-28.992665084841942
1739209586.6696522;-38.13080360867914
1739209586.6696572;-45.120503652039325
1739209586.6696622;-45.120503652039325
1739209586.6696672;-38.13080360867914
1739209586.6696723;-38.13080360867914
1739209586.6696773;-38.13080360867914
1739209586.6696823;-38.13080360867914
1739209586.6696873;-31.141103565318915
1739209586.6696923;-31.141103565318915
1739209586.6696973;-38.13080360867914
1739209586.6697023;-45.120503652039325
1739209586.6697073;-33.981070128970906
1739209586.6697123;-38.13080360867914
1739209586.6697173;-45.120503652039325
1739209586.6697223;-45.120503652039325
1739209586.6697273;-33.981070128970906
1739209586.669732;-35.57807855764607
1739209586.669737;-38.13080360867914
1739209586.669742;-32.816014438256545
1739209586.669747;-33.981070128970906
1739209586.6697521;-45.120503652039325
1739209586.6697571;-45.120503652039325
1739209586.6697621;-32.816014438256545
1739209586.6697671;-33.981070128970906
1739209586.6697721;-33.981070128970906
1739209586.6697772;-45.120503652039325
1739209586.6697822;-45.120503652039325
1739209586.6697872;-38.13080360867914
1739209586.6697922;-33.981070128970906
1739209586.6697972;-45.120503652039325
1739209586.6698022;-45.120503652039325
1739209586.6698072;-38.13080360867914
1739209586.6698122;-38.13080360867914
1739209586.6698172;-38.13080360867914
1739209586.6698222;-35.57807855764607
1739209586.6698272;-33.981070128970906
1739209586.6698322;-38.13080360867914
1739209586.6698372;-35.57807855764607
1739209586.6698422;-35.57807855764607
1739209586.6698472;-32.816014438256545
1739209586.6698523;-33.981070128970906
1739209586.6698573;-38.13080360867914
1739209586.6698623;-35.57807855764607
1739209586.6698673;-38.13080360867914
1739209586.6698723;-45.120503652039325
1739209586.6698773;-38.13080360867914
1739209586.6698823;-38.13080360867914
1739209586.6698873;-38.13080360867914
1739209586.6698923;-38.13080360867914
1739209586.6698973;-35.57807855764607
1739209586.6699023;-45.120503652039325
1739209586.6699073;-45.120503652039325
1739209586.6699123;-38.13080360867914
1739209586.6699173;-33.981070128970906
1739209586.6699224;-38.13080360867914
1739209586.6699274;-38.13080360867914
1739209586.6699324;-45.120503652039325
1739209586.6699374;-38.13080360867914
