CAN Message; 0x98:00007805fe6d2b9c
1739209738.0131218;-45.120503652039325
1739209738.01313;-45.120503652039325
1739209738.013138;-45.120503652039325
1739209738.013146;-38.13080360867914
1739209738.013154;-38.13080360867914
1739209738.0131621;-45.120503652039325
1739209738.01317;-45.120503652039325
1739209738.013178;-38.13080360867914
1739209738.0131862;-45.120503652039325
1739209738.013194;-35.57807855764607
1739209738.0132022;-35.57807855764607
1739209738.0132103;-38.13080360867914
1739209738.0132182;-45.120503652039325
1739209738.0132263;-45.120503652039325
1739209738.0132341;-38.13080360867914
1739209738.0132422;-38.13080360867914
1739209738.0132504;-45.120503652039325
1739209738.0132582;-45.120503652039325
1739209738.0132663;-45.120503652039325
1739209738.0132744;-38.13080360867914
1739209738.0132823;-38.13080360867914
1739209738.0132904;-45.120503652039325
1739209738.0132985;-38.13080360867914
1739209738.0133064;-38.13080360867914
1739209738.0133145;-45.120503652039325
1739209738.0133226;-45.120503652039325
1739209738.0133305;-38.13080360867914
1739209738.0133386;-38.13080360867914
1739209738.0133467;-45.120503652039325
1739209738.0133545;-45.120503652039325
1739209738.0133626;-45.120503652039325
1739209738.0133708;-38.13080360867914
1739209738.0133786;-35.57807855764607
1739209738.0133867;-45.120503652039325
1739209738.0133946;-38.13080360867914
1739209738.0134027;-38.13080360867914
1739209738.0134108;-45.120503652039325
1739209738.0134187;-45.120503652039325
1739209738.0134268;-38.13080360867914
1739209738.013435;-35.57807855764607
1739209738.0134428;-45.120503652039325
1739209738.0134509;-38.13080360867914
1739209738.013459;-45.120503652039325
1739209738.0134668;-38.13080360867914
1739209738.013475;-38.13080360867914
1739209738.013483;-38.13080360867914
1739209738.013491;-45.120503652039325
1739209738.013499;-45.120503652039325
1739209738.0135071;-45.120503652039325
1739209738.013515;-38.13080360867914
1739209738.013523;-35.57807855764607
1739209738.0135312;-31.141103565318915
1739209738.013539;-45.120503652039325
1739209738.0135472;-45.120503652039325
1739209738.013555;-45.120503652039325
1739209738.0135632;-38.13080360867914
1739209738.0135713;-45.120503652039325
1739209738.0135791;-38.13080360867914
1739209738.0135872;-38.13080360867914
1739209738.0135953;-32.816014438256545
1739209738.0136032;-45.120503652039325
1739209738.0136113;-38.13080360867914
1739209738.0136194;-38.13080360867914
1739209738.0136273;-45.120503652039325
1739209738.0136354;-45.120503652039325
1739209738.0136435;-38.13080360867914
1739209738.0136514;-32.816014438256545
1739209738.0136595;-38.13080360867914
1739209738.0136676;-38.13080360867914
1739209738.0136755;-38.13080360867914
1739209738.0136836;-33.981070128970906
1739209738.0136917;-35.57807855764607
1739209738.0136995;-38.13080360867914
1739209738.0137076;-45.120503652039325
1739209738.0137155;-38.13080360867914
1739209738.0137236;-45.120503652039325
1739209738.0137317;-45.120503652039325
1739209738.0137396;-35.57807855764607
1739209738.0137477;-35.57807855764607
1739209738.0137558;-45.120503652039325
1739209738.0137637;-38.13080360867914
1739209738.0137718;-45.120503652039325
1739209738.0137799;-45.120503652039325
1739209738.0137877;-33.981070128970906
1739209738.0137959;-45.120503652039325
1739209738.013804;-45.120503652039325
1739209738.0138118;-45.120503652039325
1739209738.01382;-38.13080360867914
1739209738.013828;-38.13080360867914
1739209738.013836;-45.120503652039325
1739209738.013844;-45.120503652039325
1739209738.0138521;-45.120503652039325
1739209738.01386;-45.120503652039325
1739209738.013868;-45.120503652039325
1739209738.0138762;-45.120503652039325
1739209738.013884;-45.120503652039325
1739209738.0138922;-38.13080360867914
1739209738.0139;-45.120503652039325
1739209738.0139081;-45.120503652039325
1739209738.0139163;-45.120503652039325
1739209738.0139241;-38.13080360867914
1739209738.0139322;-38.13080360867914
1739209738.0139403;-45.120503652039325
1739209738.0139482;-33.981070128970906
1739209738.0139563;-45.120503652039325
1739209738.0139644;-38.13080360867914
1739209738.0139723;-45.120503652039325
1739209738.0139804;-28.58837851428586
1739209738.0139885;-32.816014438256545
1739209738.0139964;-38.13080360867914
1739209738.0140045;-45.120503652039325
1739209738.0140126;-38.13080360867914
1739209738.0140204;-45.120503652039325
1739209738.0140285;-45.120503652039325
1739209738.0140367;-38.13080360867914
1739209738.0140445;-45.120503652039325
1739209738.0140526;-45.120503652039325
1739209738.0140605;-38.13080360867914
1739209738.0140686;-38.13080360867914
1739209738.0140767;-38.13080360867914
1739209738.0140846;-38.13080360867914
1739209738.0140927;-38.13080360867914
1739209738.0141008;-45.120503652039325
1739209738.0141087;-28.58837851428586
1739209738.0141168;-29.438486411369333
1739209738.0141249;-45.120503652039325
1739209738.0141327;-45.120503652039325
1739209738.0141408;-35.57807855764607
1739209738.014149;-38.13080360867914
1739209738.0141568;-45.120503652039325
1739209738.014165;-35.57807855764607
1739209738.014173;-45.120503652039325
1739209738.014181;-38.13080360867914
1739209738.014189;-38.13080360867914
1739209738.014197;-45.120503652039325
1739209738.014205;-45.120503652039325
1739209738.014213;-45.120503652039325
1739209738.014221;-38.13080360867914
1739209738.014229;-45.120503652039325
1739209738.0142372;-29.438486411369333
1739209738.014245;-31.141103565318893
1739209738.0142531;-38.13080360867914
1739209738.0142612;-35.57807855764607
1739209738.014269;-35.57807855764607
1739209738.0142772;-38.13080360867914
1739209738.0142853;-45.120503652039325
1739209738.0142932;-38.13080360867914
1739209738.0143013;-45.120503652039325
1739209738.0143094;-45.120503652039325
1739209738.0143173;-45.120503652039325
1739209738.0143254;-38.13080360867914
1739209738.0143335;-45.120503652039325
1739209738.0143414;-45.120503652039325
1739209738.0143495;-38.13080360867914
1739209738.0143576;-45.120503652039325
1739209738.0143654;-45.120503652039325
1739209738.0143735;-35.57807855764607
1739209738.0143814;-45.120503652039325
1739209738.0143895;-45.120503652039325
1739209738.0143976;-45.120503652039325
1739209738.0144055;-45.120503652039325
1739209738.0144136;-45.120503652039325
1739209738.0144217;-45.120503652039325
1739209738.0144296;-35.57807855764607
1739209738.0144377;-31.141103565318893
1739209738.0144458;-45.120503652039325
1739209738.0144536;-38.13080360867914
1739209738.0144618;-38.13080360867914
1739209738.0144699;-38.13080360867914
1739209738.0144777;-38.13080360867914
1739209738.0144858;-32.816014438256545
1739209738.014494;-45.120503652039325
1739209738.0145018;-33.981070128970956
1739209738.01451;-45.120503652039325
1739209738.014518;-38.13080360867914
1739209738.014526;-38.13080360867914
1739209738.014534;-45.120503652039325
1739209738.0145419;-38.13080360867914
1739209738.01455;-30.49652367304973
1739209738.014558;-45.120503652039325
1739209738.014566;-26.487275050834715
1739209738.014574;-45.120503652039325
1739209738.0145822;-45.120503652039325
1739209738.01459;-35.57807855764607
1739209738.0145981;-35.57807855764607
1739209738.0146062;-45.120503652039325
1739209738.014614;-45.120503652039325
1739209738.0146222;-45.120503652039325
1739209738.0146303;-45.120503652039325
1739209738.0146382;-45.120503652039325
1739209738.0146463;-45.120503652039325
1739209738.0146544;-45.120503652039325
1739209738.0146623;-33.981070128970906
1739209738.0146704;-35.57807855764607
1739209738.0146785;-38.13080360867914
1739209738.0146863;-45.120503652039325
1739209738.0146945;-38.13080360867914
1739209738.0147023;-38.13080360867914
1739209738.0147104;-45.120503652039325
1739209738.0147185;-45.120503652039325
1739209738.0147264;-45.120503652039325
1739209738.0147345;-38.13080360867914
1739209738.0147426;-38.13080360867914
1739209738.0147505;-45.120503652039325
1739209738.0147586;-32.816014438256545
1739209738.0147667;-38.13080360867914
1739209738.0147746;-45.120503652039325
1739209738.0147827;-38.13080360867914
1739209738.0147908;-32.816014438256545
1739209738.0147986;-45.120503652039325
1739209738.0148067;-45.120503652039325
1739209738.0148149;-33.981070128970906
1739209738.0148227;-45.120503652039325
1739209738.0148308;-45.120503652039325
1739209738.014839;-45.120503652039325
1739209738.0148468;-38.13080360867914
1739209738.014855;-45.120503652039325
1739209738.014863;-38.13080360867914
1739209738.014871;-35.57807855764607
1739209738.014879;-38.13080360867914
1739209738.0148869;-38.13080360867914
1739209738.014895;-45.120503652039325
1739209738.014903;-45.120503652039325
1739209738.014911;-45.120503652039325
1739209738.014919;-35.57807855764607
1739209738.0149271;-38.13080360867914
1739209738.014935;-45.120503652039325
1739209738.0149431;-38.13080360867914
1739209738.0149512;-45.120503652039325
1739209738.014959;-38.13080360867914
1739209738.0149672;-35.57807855764607
1739209738.0149753;-38.13080360867914
1739209738.0149832;-35.57807855764607
1739209738.0149913;-38.13080360867914
1739209738.0149994;-38.13080360867914
1739209738.0150073;-45.120503652039325
1739209738.0150154;-45.120503652039325
1739209738.0150235;-45.120503652039325
1739209738.0150313;-45.120503652039325
1739209738.0150394;-38.13080360867914
1739209738.0150473;-38.13080360867914
1739209738.0150554;-38.13080360867914
1739209738.0150635;-33.981070128970906
1739209738.0150714;-45.120503652039325
1739209738.0150795;-45.120503652039325
1739209738.0150876;-31.141103565318915
1739209738.0150955;-45.120503652039325
1739209738.0151036;-45.120503652039325
1739209738.0151117;-38.13080360867914
1739209738.0151196;-32.816014438256545
1739209738.0151277;-38.13080360867914
1739209738.0151358;-33.981070128970906
1739209738.0151436;-45.120503652039325
1739209738.0151517;-45.120503652039325
1739209738.0151598;-38.13080360867914
1739209738.0151677;-38.13080360867914
1739209738.0151758;-38.13080360867914
1739209738.015184;-38.13080360867914
1739209738.0151918;-38.13080360867914
1739209738.0152;-38.13080360867914
1739209738.0152078;-45.120503652039325
1739209738.0152159;-33.981070128970906
1739209738.015224;-45.120503652039325
1739209738.0152318;-45.120503652039325
1739209738.01524;-45.120503652039325
1739209738.015248;-32.816014438256545
1739209738.015256;-35.57807855764607
1739209738.015264;-45.120503652039325
1739209738.0152721;-45.120503652039325
1739209738.01528;-45.120503652039325
1739209738.015288;-45.120503652039325
1739209738.0152962;-45.120503652039325
1739209738.015304;-45.120503652039325
1739209738.0153122;-45.120503652039325
1739209738.0153203;-45.120503652039325
1739209738.0153282;-33.981070128970906
1739209738.0153363;-38.13080360867914
1739209738.0153444;-38.13080360867914
1739209738.0153522;-38.13080360867914
1739209738.0153604;-45.120503652039325
1739209738.0153682;-45.120503652039325
1739209738.0153763;-33.981070128970906
1739209738.0153844;-38.13080360867914
1739209738.0153923;-38.13080360867914
1739209738.0154004;-33.981070128970906
1739209738.0154085;-31.141103565318915
1739209738.0154164;-38.13080360867914
1739209738.0154245;-45.120503652039325
1739209738.0154326;-38.13080360867914
1739209738.0154405;-38.13080360867914
1739209738.0154486;-45.120503652039325
1739209738.0154567;-45.120503652039325
1739209738.0154645;-45.120503652039325
1739209738.0154727;-33.981070128970956
1739209738.0154808;-45.120503652039325
1739209738.0154886;-38.13080360867914
1739209738.0154967;-45.120503652039325
1739209738.0155048;-45.120503652039325
1739209738.0155127;-38.13080360867914
1739209738.0155208;-38.13080360867914
1739209738.0155287;-45.120503652039325
1739209738.0155368;-28.58837851428586
1739209738.015545;-31.141103565318893
1739209738.0155528;-38.13080360867914
1739209738.0155609;-38.13080360867914
1739209738.015569;-31.141103565318915
1739209738.0155768;-32.816014438256545
1739209738.015585;-45.120503652039325
1739209738.015593;-45.120503652039325
1739209738.015601;-33.981070128970906
1739209738.015609;-38.13080360867914
1739209738.0156171;-38.13080360867914
1739209738.015625;-45.120503652039325
1739209738.015633;-38.13080360867914
1739209738.0156412;-38.13080360867914
1739209738.015649;-38.13080360867914
1739209738.0156572;-35.57807855764607
1739209738.0156653;-38.13080360867914
1739209738.0156732;-45.120503652039325
1739209738.0156813;-35.57807855764607
1739209738.0156891;-38.13080360867914
1739209738.0156972;-38.13080360867914
1739209738.0157053;-38.13080360867914
1739209738.0157132;-38.13080360867914
1739209738.0157213;-45.120503652039325
1739209738.0157294;-30.49652367304973
1739209738.0157373;-29.438486411369333
1739209738.0157454;-45.120503652039325
1739209738.0157535;-45.120503652039325
1739209738.0157614;-35.57807855764607
1739209738.0157695;-35.57807855764607
1739209738.0157776;-38.13080360867914
1739209738.0157855;-38.13080360867914
1739209738.0157936;-45.120503652039325
1739209738.0158017;-45.120503652039325
1739209738.0158095;-45.120503652039325
1739209738.0158176;-45.120503652039325
1739209738.0158257;-38.13080360867914
1739209738.0158336;-35.57807855764607
1739209738.0158417;-45.120503652039325
1739209738.0158498;-38.13080360867914
1739209738.0158577;-45.120503652039325
1739209738.0158658;-45.120503652039325
1739209738.0158737;-35.57807855764607
1739209738.0158818;-38.13080360867914
1739209738.01589;-45.120503652039325
1739209738.0158978;-45.120503652039325
1739209738.0159059;-35.57807855764607
1739209738.015914;-35.57807855764607
1739209738.0159218;-38.13080360867914
1739209738.01593;-35.57807855764607
1739209738.015938;-33.981070128970906
1739209738.015946;-45.120503652039325
1739209738.015954;-45.120503652039325
1739209738.0159621;-33.981070128970906
1739209738.01597;-45.120503652039325
1739209738.015978;-45.120503652039325
1739209738.0159862;-45.120503652039325
1739209738.015994;-45.120503652039325
1739209738.0160022;-38.13080360867914
1739209738.0160103;-45.120503652039325
1739209738.0160182;-45.120503652039325
1739209738.0160263;-38.13080360867914
1739209738.0160341;-35.57807855764607
1739209738.0160422;-45.120503652039325
1739209738.0160503;-35.57807855764607
1739209738.0160582;-32.816014438256545
1739209738.0160663;-45.120503652039325
1739209738.0160744;-45.120503652039325
1739209738.0160823;-35.57807855764607
1739209738.0160904;-35.57807855764607
1739209738.0160985;-45.120503652039325
1739209738.0161064;-45.120503652039325
1739209738.0161145;-45.120503652039325
1739209738.0161226;-38.13080360867914
1739209738.0161304;-38.13080360867914
1739209738.0161386;-45.120503652039325
1739209738.0161467;-33.981070128970906
1739209738.0161545;-35.57807855764607
1739209738.0161626;-38.13080360867914
1739209738.0161707;-38.13080360867914
1739209738.0161786;-33.981070128970906
1739209738.0161867;-30.49652367304973
1739209738.0161946;-38.13080360867914
1739209738.0162027;-38.13080360867914
1739209738.0162108;-38.13080360867914
1739209738.0162187;-45.120503652039325
1739209738.0162268;-45.120503652039325
1739209738.0162349;-38.13080360867914
1739209738.0162427;-45.120503652039325
1739209738.0162508;-45.120503652039325
1739209738.016259;-45.120503652039325
1739209738.0162668;-45.120503652039325
1739209738.016275;-45.120503652039325
1739209738.016283;-38.13080360867914
1739209738.016291;-38.13080360867914
1739209738.016299;-38.13080360867914
1739209738.016307;-45.120503652039325
1739209738.016315;-45.120503652039325
1739209738.016323;-35.57807855764607
1739209738.0163312;-35.57807855764607
1739209738.016339;-45.120503652039325
1739209738.0163472;-45.120503652039325
1739209738.016355;-45.120503652039325
1739209738.0163631;-35.57807855764607
1739209738.0163713;-45.120503652039325
1739209738.016379;-38.13080360867914
1739209738.0163872;-31.141103565318915
1739209738.0163953;-35.57807855764607
1739209738.0164032;-45.120503652039325
1739209738.0164113;-45.120503652039325
1739209738.0164194;-38.13080360867914
1739209738.0164273;-45.120503652039325
1739209738.0164354;-38.13080360867914
1739209738.0164435;-45.120503652039325
1739209738.0164514;-38.13080360867914
1739209738.0164595;-38.13080360867914
1739209738.0164676;-38.13080360867914
1739209738.0164754;-45.120503652039325
1739209738.0164835;-45.120503652039325
1739209738.0164917;-45.120503652039325
1739209738.0164995;-45.120503652039325
1739209738.0165076;-38.13080360867914
1739209738.0165155;-28.992665084841942
1739209738.0165236;-45.120503652039325
1739209738.0165317;-45.120503652039325
1739209738.0165396;-33.981070128970906
1739209738.0165477;-33.981070128970906
1739209738.0165558;-45.120503652039325
1739209738.0165637;-38.13080360867914
1739209738.0165718;-45.120503652039325
1739209738.0165799;-38.13080360867914
1739209738.0165877;-38.13080360867914
1739209738.0165958;-38.13080360867914
1739209738.016604;-45.120503652039325
1739209738.0166118;-38.13080360867914
1739209738.01662;-38.13080360867914
1739209738.016628;-45.120503652039325
1739209738.016636;-32.816014438256545
1739209738.016644;-33.981070128970906
1739209738.016652;-38.13080360867914
1739209738.01666;-45.120503652039325
1739209738.016668;-45.120503652039325
1739209738.016676;-38.13080360867914
1739209738.016684;-45.120503652039325
1739209738.0166922;-38.13080360867914
1739209738.0167;-35.57807855764607
1739209738.0167081;-45.120503652039325
1739209738.0167162;-45.120503652039325
1739209738.016724;-38.13080360867914
1739209738.0167322;-35.57807855764607
1739209738.0167403;-38.13080360867914
1739209738.0167482;-45.120503652039325
1739209738.0167563;-38.13080360867914
1739209738.0167644;-38.13080360867914
1739209738.0167723;-45.120503652039325
1739209738.0167804;-45.120503652039325
1739209738.0167885;-45.120503652039325
1739209738.0167964;-45.120503652039325
1739209738.0168045;-45.120503652039325
1739209738.0168126;-45.120503652039325
1739209738.0168204;-45.120503652039325
1739209738.0168285;-45.120503652039325
1739209738.0168366;-31.141103565318915
1739209738.0168445;-45.120503652039325
1739209738.0168526;-38.13080360867914
1739209738.0168605;-45.120503652039325
1739209738.0168686;-45.120503652039325
1739209738.0168767;-38.13080360867914
1739209738.0168846;-45.120503652039325
1739209738.0168927;-45.120503652039325
1739209738.0169008;-30.49652367304976
1739209738.0169086;-38.13080360867914
1739209738.0169168;-45.120503652039325
1739209738.0169249;-45.120503652039325
1739209738.0169327;-45.120503652039325
1739209738.0169408;-38.13080360867914
1739209738.016949;-45.120503652039325
1739209738.0169568;-45.120503652039325
1739209738.016965;-26.991370085610722
1739209738.016973;-31.141103565318893
1739209738.016981;-38.13080360867914
1739209738.016989;-45.120503652039325
1739209738.016997;-38.13080360867914
1739209738.017005;-38.13080360867914
1739209738.017013;-38.13080360867914
1739209738.017021;-38.13080360867914
1739209738.017029;-45.120503652039325
1739209738.0170372;-38.13080360867914
1739209738.017045;-38.13080360867914
1739209738.0170531;-45.120503652039325
1739209738.0170612;-45.120503652039325
1739209738.017069;-45.120503652039325
1739209738.0170772;-45.120503652039325
1739209738.0170853;-38.13080360867914
1739209738.0170932;-30.49652367304973
1739209738.0171013;-31.141103565318893
1739209738.0171094;-38.13080360867914
1739209738.0171173;-35.57807855764607
1739209738.0171254;-38.13080360867914
1739209738.0171335;-38.13080360867914
1739209738.0171413;-45.120503652039325
1739209738.0171494;-38.13080360867914
1739209738.0171576;-38.13080360867914
1739209738.0171654;-38.13080360867914
1739209738.0171735;-38.13080360867914
1739209738.0171814;-38.13080360867914
1739209738.0171895;-45.120503652039325
1739209738.0171976;-38.13080360867914
1739209738.0172055;-38.13080360867914
1739209738.0172136;-31.141103565318893
1739209738.0172217;-45.120503652039325
1739209738.0172296;-45.120503652039325
1739209738.0172377;-35.57807855764607
1739209738.0172458;-38.13080360867914
1739209738.0172536;-38.13080360867914
1739209738.0172617;-45.120503652039325
1739209738.0172698;-38.13080360867914
1739209738.0172777;-38.13080360867914
1739209738.0172858;-29.438486411369333
1739209738.017294;-26.991370085610736
1739209738.0173018;-45.120503652039325
1739209738.01731;-38.13080360867914
1739209738.017318;-35.57807855764607
1739209738.0173259;-38.13080360867914
1739209738.017334;-45.120503652039325
1739209738.0173419;-31.141103565318893
1739209738.01735;-45.120503652039325
1739209738.017358;-45.120503652039325
1739209738.017366;-38.13080360867914
1739209738.017374;-45.120503652039325
1739209738.0173821;-45.120503652039325
1739209738.01739;-38.13080360867914
1739209738.017398;-38.13080360867914
1739209738.0174062;-45.120503652039325
1739209738.017414;-38.13080360867914
1739209738.0174222;-30.49652367304973
1739209738.0174303;-38.13080360867914
1739209738.0174382;-45.120503652039325
1739209738.0174463;-45.120503652039325
1739209738.0174544;-45.120503652039325
1739209738.0174623;-45.120503652039325
1739209738.0174704;-45.120503652039325
1739209738.0174785;-35.57807855764607
1739209738.0174863;-35.57807855764607
1739209738.0174944;-38.13080360867914
1739209738.0175023;-38.13080360867914
1739209738.0175104;-35.57807855764607
1739209738.0175185;-35.57807855764607
1739209738.0175264;-45.120503652039325
1739209738.0175345;-38.13080360867914
1739209738.0175426;-38.13080360867914
1739209738.0175505;-45.120503652039325
1739209738.0175586;-38.13080360867914
1739209738.0175667;-38.13080360867914
1739209738.0175745;-38.13080360867914
1739209738.0175827;-45.120503652039325
1739209738.0175908;-38.13080360867914
1739209738.0175986;-45.120503652039325
1739209738.0176067;-38.13080360867914
1739209738.0176148;-33.981070128970906
1739209738.0176227;-38.13080360867914
1739209738.0176308;-45.120503652039325
1739209738.017639;-38.13080360867914
1739209738.0176468;-35.57807855764607
1739209738.017655;-45.120503652039325
1739209738.0176628;-45.120503652039325
1739209738.0176709;-45.120503652039325
1739209738.017679;-45.120503652039325
1739209738.0176868;-38.13080360867914
1739209738.017695;-38.13080360867914
1739209738.017703;-38.13080360867914
1739209738.017711;-45.120503652039325
1739209738.017719;-38.13080360867914
1739209738.0177271;-35.57807855764607
1739209738.017735;-38.13080360867914
1739209738.017743;-38.13080360867914
1739209738.0177512;-38.13080360867914
1739209738.017759;-35.57807855764607
1739209738.0177672;-38.13080360867914
1739209738.0177753;-38.13080360867914
1739209738.0177832;-33.981070128970906
1739209738.0177913;-38.13080360867914
1739209738.0177994;-38.13080360867914
1739209738.0178072;-45.120503652039325
1739209738.0178154;-33.981070128970906
1739209738.0178232;-38.13080360867914
1739209738.0178313;-45.120503652039325
1739209738.0178394;-45.120503652039325
1739209738.0178473;-38.13080360867914
1739209738.0178554;-35.57807855764607
1739209738.0178635;-38.13080360867914
1739209738.0178714;-32.816014438256545
1739209738.0178795;-38.13080360867914
1739209738.0178876;-38.13080360867914
1739209738.0178955;-35.57807855764607
1739209738.0179036;-35.57807855764607
1739209738.0179117;-38.13080360867914
1739209738.0179195;-38.13080360867914
1739209738.0179276;-45.120503652039325
1739209738.0179358;-45.120503652039325
1739209738.0179436;-38.13080360867914
1739209738.0179517;-45.120503652039325
1739209738.0179598;-38.13080360867914
1739209738.0179677;-38.13080360867914
1739209738.0179758;-38.13080360867914
1739209738.017984;-45.120503652039325
1739209738.0179918;-38.13080360867914
1739209738.018;-38.13080360867914
1739209738.0180078;-38.13080360867914
1739209738.0180159;-45.120503652039325
1739209738.018024;-35.57807855764607
1739209738.0180318;-38.13080360867914
1739209738.01804;-45.120503652039325
1739209738.018048;-38.13080360867914
1739209738.018056;-45.120503652039325
1739209738.018064;-38.13080360867914
1739209738.0180721;-38.13080360867914
1739209738.01808;-45.120503652039325
1739209738.018088;-38.13080360867914
1739209738.0180962;-35.57807855764607
1739209738.018104;-38.13080360867914
1739209738.0181122;-45.120503652039325
1739209738.0181203;-45.120503652039325
1739209738.0181282;-32.816014438256545
1739209738.0181363;-45.120503652039325
1739209738.0181444;-45.120503652039325
1739209738.0181522;-33.981070128970906
1739209738.0181603;-38.13080360867914
1739209738.0181682;-45.120503652039325
1739209738.0181763;-45.120503652039325
1739209738.0181844;-45.120503652039325
1739209738.0181923;-45.120503652039325
1739209738.0182004;-38.13080360867914
1739209738.0182085;-45.120503652039325
1739209738.0182164;-38.13080360867914
1739209738.0182245;-33.981070128970906
1739209738.0182326;-38.13080360867914
1739209738.0182405;-45.120503652039325
1739209738.0182486;-38.13080360867914
1739209738.0182567;-45.120503652039325
1739209738.0182645;-38.13080360867914
1739209738.0182726;-45.120503652039325
1739209738.0182807;-45.120503652039325
1739209738.0182886;-38.13080360867914
1739209738.0182967;-45.120503652039325
1739209738.0183048;-38.13080360867914
1739209738.0183127;-38.13080360867914
1739209738.0183208;-45.120503652039325
1739209738.0183287;-33.981070128970906
1739209738.0183368;-38.13080360867914
1739209738.0183449;-45.120503652039325
1739209738.0183527;-45.120503652039325
1739209738.0183609;-35.57807855764607
1739209738.018369;-38.13080360867914
1739209738.0183768;-45.120503652039325
1739209738.018385;-38.13080360867914
1739209738.018393;-45.120503652039325
1739209738.018401;-45.120503652039325
1739209738.018409;-45.120503652039325
1739209738.0184171;-45.120503652039325
1739209738.018425;-45.120503652039325
1739209738.018433;-38.13080360867914
1739209738.0184412;-38.13080360867914
1739209738.018449;-45.120503652039325
1739209738.0184572;-33.981070128970906
1739209738.0184653;-35.57807855764607
1739209738.0184731;-38.13080360867914
1739209738.0184813;-45.120503652039325
1739209738.0184891;-31.141103565318915
1739209738.0184972;-32.816014438256545
1739209738.0185053;-38.13080360867914
1739209738.0185132;-45.120503652039325
1739209738.0185213;-33.981070128970906
1739209738.0185294;-30.49652367304973
1739209738.0185373;-38.13080360867914
1739209738.0185454;-45.120503652039325
1739209738.0185535;-38.13080360867914
1739209738.0185614;-33.981070128970906
1739209738.0185695;-38.13080360867914
1739209738.0185776;-38.13080360867914
1739209738.0185854;-38.13080360867914
1739209738.0185935;-45.120503652039325
1739209738.0186017;-31.141103565318915
1739209738.0186095;-45.120503652039325
1739209738.0186176;-45.120503652039325
1739209738.0186257;-45.120503652039325
1739209738.0186336;-38.13080360867914
1739209738.0186417;-45.120503652039325
1739209738.0186496;-28.58837851428586
1739209738.0186577;-28.21854285175415
1739209738.0186658;-45.120503652039325
1739209738.0186737;-38.13080360867914
1739209738.0186818;-38.13080360867914
1739209738.0186899;-38.13080360867914
1739209738.0186977;-45.120503652039325
1739209738.0187058;-32.816014438256545
1739209738.018714;-45.120503652039325
1739209738.0187218;-45.120503652039325
1739209738.01873;-45.120503652039325
1739209738.018738;-38.13080360867914
1739209738.018746;-45.120503652039325
1739209738.018754;-45.120503652039325
1739209738.018762;-35.57807855764607
1739209738.01877;-45.120503652039325
1739209738.018778;-32.816014438256545
1739209738.0187862;-29.438486411369333
1739209738.018794;-45.120503652039325
1739209738.0188022;-45.120503652039325
1739209738.01881;-38.13080360867914
1739209738.0188181;-38.13080360867914
1739209738.0188262;-38.13080360867914
1739209738.018834;-45.120503652039325
1739209738.0188422;-45.120503652039325
1739209738.0188503;-45.120503652039325
1739209738.0188582;-38.13080360867914
1739209738.0188663;-35.57807855764607
1739209738.0188744;-45.120503652039325
1739209738.0188823;-45.120503652039325
1739209738.0188904;-38.13080360867914
1739209738.0188918;-38.13080360867914
1739209738.018893;-45.120503652039325
1739209738.0188944;-45.120503652039325
1739209738.0188959;-38.13080360867914
1739209738.018897;-45.120503652039325
1739209738.0188985;-38.13080360867914
1739209738.0189;-45.120503652039325
1739209738.018901;-38.13080360867914
1739209738.0189025;-35.57807855764607
1739209738.018904;-45.120503652039325
1739209738.0189052;-38.13080360867914
1739209738.0189066;-45.120503652039325
1739209738.018908;-38.13080360867914
1739209738.0189092;-38.13080360867914
1739209738.0189106;-35.57807855764607
1739209738.018912;-45.120503652039325
1739209738.0189133;-45.120503652039325
1739209738.0189147;-45.120503652039325
1739209738.0189161;-38.13080360867914
1739209738.0189173;-45.120503652039325
1739209738.0189188;-45.120503652039325
1739209738.0189202;-45.120503652039325
1739209738.0189214;-45.120503652039325
1739209738.0189228;-38.13080360867914
1739209738.0189242;-45.120503652039325
1739209738.0189254;-38.13080360867914
1739209738.0189269;-27.8777449560314
1739209738.0189283;-38.13080360867914
1739209738.0189295;-45.120503652039325
1739209738.018931;-38.13080360867914
1739209738.018932;-32.816014438256545
1739209738.0189335;-45.120503652039325
1739209738.018935;-45.120503652039325
1739209738.0189362;-38.13080360867914
1739209738.0189376;-33.981070128970956
1739209738.018939;-45.120503652039325
1739209738.0189402;-45.120503652039325
1739209738.0189416;-35.57807855764607
1739209738.018943;-38.13080360867914
1739209738.0189443;-45.120503652039325
1739209738.0189457;-45.120503652039325
1739209738.0189471;-38.13080360867914
1739209738.0189483;-26.991370085610722
1739209738.0189497;-31.141103565318915
1739209738.0189512;-45.120503652039325
1739209738.0189524;-45.120503652039325
1739209738.0189538;-33.981070128970906
1739209738.0189552;-38.13080360867914
1739209738.0189564;-38.13080360867914
1739209738.0189579;-38.13080360867914
1739209738.0189593;-38.13080360867914
1739209738.0189605;-45.120503652039325
1739209738.018962;-45.120503652039325
1739209738.0189633;-45.120503652039325
1739209738.0189645;-45.120503652039325
1739209738.018966;-45.120503652039325
1739209738.0189674;-38.13080360867914
1739209738.0189686;-38.13080360867914
1739209738.01897;-27.267205301931607
1739209738.0189714;-31.141103565318915
1739209738.0189726;-38.13080360867914
1739209738.018974;-38.13080360867914
1739209738.0189755;-32.816014438256545
1739209738.0189767;-38.13080360867914
1739209738.018978;-38.13080360867914
1739209738.0189795;-38.13080360867914
1739209738.0189807;-38.13080360867914
