CAN Message; 0x39:06e1d58659a129bd
1739209740.4435427;-45.120503652039325
1739209740.4435468;-45.120503652039325
1739209740.4435508;-38.13080360867914
1739209740.4435549;-38.13080360867914
1739209740.443559;-45.120503652039325
1739209740.443563;-45.120503652039325
1739209740.443567;-33.981070128970906
1739209740.443571;-32.816014438256545
1739209740.4435751;-38.13080360867914
1739209740.4435792;-35.57807855764607
1739209740.4435833;-45.120503652039325
1739209740.4435873;-45.120503652039325
1739209740.4435914;-35.57807855764607
1739209740.4435954;-38.13080360867914
1739209740.4435992;-38.13080360867914
1739209740.4436033;-28.992665084841942
1739209740.4436073;-33.981070128970906
1739209740.4436114;-38.13080360867914
1739209740.4436154;-38.13080360867914
1739209740.4436195;-33.981070128970906
1739209740.4436235;-45.120503652039325
1739209740.4436276;-45.120503652039325
1739209740.4436316;-38.13080360867914
1739209740.4436357;-31.14110356531892
1739209740.4436398;-45.120503652039325
1739209740.4436438;-35.57807855764607
1739209740.4436479;-32.816014438256545
1739209740.443652;-38.13080360867914
1739209740.443656;-45.120503652039325
1739209740.44366;-38.13080360867914
1739209740.443663;-35.57807855764607
1739209740.4436657;-27.267205301931607
1739209740.4436686;-45.120503652039325
1739209740.4436715;-38.13080360867914
1739209740.4436743;-38.13080360867914
1739209740.4436772;-38.13080360867914
1739209740.44368;-45.120503652039325
1739209740.443683;-38.13080360867914
1739209740.4436858;-33.981070128970906
1739209740.4436886;-32.81601443825658
1739209740.4436915;-45.120503652039325
1739209740.4436944;-38.13080360867914
1739209740.4436972;-38.13080360867914
1739209740.4437;-45.120503652039325
1739209740.443703;-45.120503652039325
1739209740.443706;-35.57807855764607
1739209740.443709;-35.57807855764607
1739209740.4437118;-33.981070128970906
1739209740.4437146;-38.13080360867914
1739209740.4437175;-38.13080360867914
1739209740.4437203;-35.57807855764607
1739209740.4437232;-38.13080360867914
1739209740.443726;-38.13080360867914
1739209740.443729;-38.13080360867914
1739209740.4437318;-45.120503652039325
1739209740.4437346;-38.13080360867914
1739209740.4437375;-38.13080360867914
1739209740.4437404;-35.57807855764607
1739209740.4437432;-35.57807855764607
1739209740.443746;-38.13080360867914
1739209740.443749;-45.120503652039325
1739209740.4437518;-45.120503652039325
1739209740.4437547;-45.120503652039325
1739209740.4437575;-35.57807855764607
1739209740.4437604;-38.13080360867914
1739209740.4437633;-45.120503652039325
1739209740.443766;-38.13080360867914
1739209740.443769;-35.57807855764607
1739209740.4437718;-32.816014438256545
1739209740.4437747;-45.120503652039325
1739209740.4437776;-45.120503652039325
1739209740.4437804;-38.13080360867914
1739209740.4437833;-32.816014438256545
1739209740.4437861;-38.13080360867914
1739209740.443789;-38.13080360867914
1739209740.443792;-38.13080360867914
1739209740.443795;-38.13080360867914
1739209740.4437978;-38.13080360867914
1739209740.4438007;-38.13080360867914
1739209740.4438035;-45.120503652039325
1739209740.4438064;-45.120503652039325
1739209740.4438093;-45.120503652039325
1739209740.4438121;-45.120503652039325
1739209740.443815;-38.13080360867914
1739209740.4438179;-45.120503652039325
1739209740.4438207;-35.57807855764607
1739209740.4438236;-45.120503652039325
1739209740.4438264;-29.438486411369333
1739209740.4438293;-29.438486411369333
1739209740.4438322;-45.120503652039325
1739209740.443835;-45.120503652039325
1739209740.443838;-35.57807855764607
1739209740.4438407;-35.57807855764607
1739209740.4438436;-45.120503652039325
1739209740.4438465;-45.120503652039325
1739209740.4438493;-38.13080360867914
1739209740.4438522;-45.120503652039325
1739209740.443855;-35.57807855764607
1739209740.443858;-45.120503652039325
1739209740.4438608;-45.120503652039325
1739209740.4438636;-45.120503652039325
1739209740.4438665;-38.13080360867914
1739209740.4438694;-45.120503652039325
1739209740.4438722;-32.816014438256545
1739209740.443875;-28.21854285175415
1739209740.4438782;-38.13080360867914
1739209740.443881;-45.120503652039325
1739209740.443884;-35.57807855764607
1739209740.4438868;-38.13080360867914
1739209740.4438896;-45.120503652039325
1739209740.4438925;-33.981070128970906
1739209740.4438953;-45.120503652039325
1739209740.4438982;-33.981070128970956
1739209740.443901;-35.57807855764607
1739209740.443904;-38.13080360867914
1739209740.4439068;-45.120503652039325
1739209740.4439096;-45.120503652039325
1739209740.4439125;-32.816014438256545
1739209740.4439154;-38.13080360867914
1739209740.4439182;-38.13080360867914
1739209740.443921;-32.816014438256545
1739209740.443924;-38.13080360867914
1739209740.4439268;-35.57807855764607
1739209740.4439297;-38.13080360867914
1739209740.4439325;-45.120503652039325
1739209740.4439354;-45.120503652039325
1739209740.4439383;-38.13080360867914
1739209740.443941;-45.120503652039325
1739209740.443944;-38.13080360867914
1739209740.4439468;-33.981070128970906
1739209740.4439497;-35.57807855764607
1739209740.4439526;-45.120503652039325
1739209740.4439554;-45.120503652039325
1739209740.4439583;-38.13080360867914
1739209740.4439611;-45.120503652039325
1739209740.4439642;-33.981070128970906
1739209740.443967;-32.816014438256545
1739209740.44397;-35.57807855764607
1739209740.4439728;-35.57807855764607
1739209740.4439757;-38.13080360867914
1739209740.4439785;-38.13080360867914
1739209740.4439814;-45.120503652039325
1739209740.4439843;-38.13080360867914
1739209740.4439871;-45.120503652039325
1739209740.44399;-45.120503652039325
1739209740.4439929;-35.57807855764607
1739209740.4439957;-38.13080360867914
1739209740.4439986;-38.13080360867914
1739209740.4440014;-38.13080360867914
1739209740.4440043;-35.57807855764607
1739209740.4440072;-45.120503652039325
1739209740.44401;-45.120503652039325
1739209740.4440129;-38.13080360867914
1739209740.4440157;-45.120503652039325
1739209740.4440186;-45.120503652039325
1739209740.4440215;-38.13080360867914
1739209740.4440243;-45.120503652039325
1739209740.4440272;-38.13080360867914
1739209740.44403;-38.13080360867914
1739209740.444033;-32.816014438256545
1739209740.4440358;-32.816014438256545
1739209740.4440386;-45.120503652039325
1739209740.4440415;-45.120503652039325
1739209740.4440444;-45.120503652039325
1739209740.4440472;-45.120503652039325
1739209740.4440503;-33.981070128970906
1739209740.4440532;-45.120503652039325
1739209740.444056;-38.13080360867914
1739209740.444059;-38.13080360867914
1739209740.4440618;-38.13080360867914
1739209740.4440646;-38.13080360867914
1739209740.4440675;-45.120503652039325
1739209740.4440703;-45.120503652039325
1739209740.4440732;-38.13080360867914
1739209740.444076;-45.120503652039325
1739209740.444079;-38.13080360867914
1739209740.4440818;-32.816014438256545
1739209740.4440846;-38.13080360867914
1739209740.4440875;-38.13080360867914
1739209740.4440904;-45.120503652039325
1739209740.4440932;-45.120503652039325
1739209740.444096;-45.120503652039325
1739209740.444099;-45.120503652039325
1739209740.4441018;-45.120503652039325
1739209740.4441047;-35.57807855764607
1739209740.4441075;-38.13080360867914
1739209740.4441104;-45.120503652039325
1739209740.4441133;-38.13080360867914
1739209740.444116;-38.13080360867914
1739209740.444119;-35.57807855764607
1739209740.4441218;-45.120503652039325
1739209740.4441247;-45.120503652039325
1739209740.4441276;-45.120503652039325
1739209740.4441304;-38.13080360867914
1739209740.4441333;-38.13080360867914
1739209740.4441364;-35.57807855764607
1739209740.4441392;-38.13080360867914
1739209740.444142;-45.120503652039325
1739209740.444145;-45.120503652039325
1739209740.4441478;-45.120503652039325
1739209740.4441507;-38.13080360867914
1739209740.4441535;-38.13080360867914
1739209740.4441564;-45.120503652039325
1739209740.4441593;-45.120503652039325
1739209740.4441621;-45.120503652039325
1739209740.444165;-38.13080360867914
1739209740.4441679;-45.120503652039325
1739209740.4441707;-33.981070128970906
1739209740.4441736;-38.13080360867914
1739209740.4441764;-38.13080360867914
1739209740.4441793;-45.120503652039325
1739209740.4441822;-45.120503652039325
1739209740.444185;-45.120503652039325
1739209740.4441879;-45.120503652039325
1739209740.4441907;-38.13080360867914
1739209740.4441936;-38.13080360867914
1739209740.4441965;-45.120503652039325
1739209740.4441993;-45.120503652039325
1739209740.4442022;-38.13080360867914
1739209740.444205;-38.13080360867914
1739209740.444208;-38.13080360867914
1739209740.4442108;-31.141103565318915
1739209740.4442136;-33.981070128970906
1739209740.4442165;-45.120503652039325
1739209740.4442194;-45.120503652039325
1739209740.4442225;-28.992665084841942
1739209740.4442253;-38.13080360867914
1739209740.4442282;-45.120503652039325
1739209740.444231;-38.13080360867914
1739209740.444234;-33.981070128970906
1739209740.4442368;-38.13080360867914
1739209740.4442396;-45.120503652039325
1739209740.4442425;-45.120503652039325
1739209740.4442453;-33.981070128970956
1739209740.4442482;-45.120503652039325
1739209740.444251;-38.13080360867914
1739209740.444254;-45.120503652039325
1739209740.4442568;-45.120503652039325
1739209740.4442596;-38.13080360867914
1739209740.4442625;-45.120503652039325
1739209740.4442654;-45.120503652039325
1739209740.4442682;-28.58837851428586
1739209740.444271;-35.57807855764607
1739209740.444274;-45.120503652039325
1739209740.4442768;-45.120503652039325
1739209740.4442797;-32.816014438256545
1739209740.4442825;-38.13080360867914
1739209740.4442854;-38.13080360867914
1739209740.4442883;-38.13080360867914
1739209740.444291;-45.120503652039325
1739209740.444294;-38.13080360867914
1739209740.4442968;-38.13080360867914
1739209740.4442997;-45.120503652039325
1739209740.4443026;-45.120503652039325
1739209740.4443054;-45.120503652039325
1739209740.4443085;-45.120503652039325
1739209740.4443114;-38.13080360867914
1739209740.4443142;-38.13080360867914
1739209740.444317;-35.57807855764607
1739209740.44432;-35.57807855764607
1739209740.4443228;-38.13080360867914
1739209740.4443257;-45.120503652039325
1739209740.4443285;-45.120503652039325
1739209740.4443314;-45.120503652039325
1739209740.4443343;-38.13080360867914
1739209740.4443371;-31.141103565318893
1739209740.44434;-32.816014438256545
1739209740.4443429;-38.13080360867914
1739209740.4443457;-38.13080360867914
1739209740.4443486;-35.57807855764607
1739209740.4443514;-35.57807855764607
1739209740.4443543;-45.120503652039325
1739209740.4443572;-35.57807855764607
1739209740.44436;-38.13080360867914
1739209740.4443629;-45.120503652039325
1739209740.4443657;-38.13080360867914
1739209740.4443686;-35.57807855764607
1739209740.4443715;-38.13080360867914
1739209740.4443743;-38.13080360867914
1739209740.4443772;-28.992665084841942
1739209740.44438;-45.120503652039325
1739209740.444383;-30.49652367304973
1739209740.4443858;-29.438486411369333
1739209740.4443886;-35.57807855764607
1739209740.4443915;-35.57807855764607
1739209740.4443946;-38.13080360867914
1739209740.4443974;-38.13080360867914
1739209740.4444003;-38.13080360867914
1739209740.4444032;-38.13080360867914
1739209740.444406;-38.13080360867914
1739209740.444409;-45.120503652039325
1739209740.4444118;-45.120503652039325
1739209740.4444146;-38.13080360867914
1739209740.4444175;-45.120503652039325
1739209740.4444203;-33.981070128970906
1739209740.4444232;-45.120503652039325
1739209740.444426;-45.120503652039325
1739209740.444429;-45.120503652039325
1739209740.4444318;-45.120503652039325
1739209740.4444346;-45.120503652039325
1739209740.4444375;-45.120503652039325
1739209740.4444404;-45.120503652039325
1739209740.4444432;-38.13080360867914
1739209740.444446;-38.13080360867914
1739209740.444449;-45.120503652039325
1739209740.4444518;-32.816014438256545
1739209740.4444547;-33.981070128970906
1739209740.4444575;-45.120503652039325
1739209740.4444604;-45.120503652039325
1739209740.4444633;-33.981070128970906
1739209740.444466;-32.816014438256545
1739209740.444469;-45.120503652039325
1739209740.4444718;-45.120503652039325
1739209740.4444747;-45.120503652039325
1739209740.4444776;-45.120503652039325
1739209740.4444804;-38.13080360867914
1739209740.4444835;-45.120503652039325
1739209740.4444864;-38.13080360867914
1739209740.4444892;-38.13080360867914
1739209740.444492;-38.13080360867914
1739209740.444495;-45.120503652039325
1739209740.4444978;-35.57807855764607
1739209740.4445007;-32.816014438256545
1739209740.4445035;-45.120503652039325
1739209740.4445064;-45.120503652039325
1739209740.4445093;-35.57807855764607
1739209740.4445121;-38.13080360867914
1739209740.444515;-45.120503652039325
1739209740.4445179;-38.13080360867914
1739209740.4445207;-38.13080360867914
1739209740.4445236;-45.120503652039325
1739209740.4445264;-45.120503652039325
1739209740.4445293;-45.120503652039325
1739209740.4445322;-45.120503652039325
1739209740.444535;-45.120503652039325
1739209740.4445379;-35.57807855764607
1739209740.4445407;-45.120503652039325
1739209740.4445436;-38.13080360867914
1739209740.4445465;-35.57807855764607
1739209740.4445493;-38.13080360867914
1739209740.4445522;-45.120503652039325
1739209740.444555;-45.120503652039325
1739209740.444558;-45.120503652039325
1739209740.4445608;-38.13080360867914
1739209740.4445636;-45.120503652039325
1739209740.4445665;-38.13080360867914
1739209740.4445696;-38.13080360867914
1739209740.4445724;-38.13080360867914
1739209740.4445753;-38.13080360867914
1739209740.4445782;-45.120503652039325
1739209740.444581;-38.13080360867914
1739209740.444584;-45.120503652039325
1739209740.4445868;-45.120503652039325
1739209740.4445896;-38.13080360867914
1739209740.4445925;-33.981070128970906
1739209740.4445953;-38.13080360867914
1739209740.4445982;-38.13080360867914
1739209740.444601;-38.13080360867914
1739209740.444604;-45.120503652039325
1739209740.4446068;-38.13080360867914
1739209740.4446096;-45.120503652039325
1739209740.4446125;-38.13080360867914
1739209740.4446154;-38.13080360867914
1739209740.4446182;-38.13080360867914
1739209740.444621;-45.120503652039325
1739209740.444624;-45.120503652039325
1739209740.4446268;-38.13080360867914
1739209740.4446297;-33.981070128970906
1739209740.4446325;-45.120503652039325
1739209740.4446354;-38.13080360867914
1739209740.4446383;-45.120503652039325
1739209740.444641;-38.13080360867914
1739209740.444644;-45.120503652039325
1739209740.4446468;-38.13080360867914
1739209740.4446497;-38.13080360867914
1739209740.4446526;-38.13080360867914
1739209740.4446557;-38.13080360867914
1739209740.4446585;-38.13080360867914
1739209740.4446614;-45.120503652039325
1739209740.4446642;-33.981070128970906
1739209740.444667;-38.13080360867914
1739209740.44467;-38.13080360867914
1739209740.4446728;-35.57807855764607
1739209740.4446757;-45.120503652039325
1739209740.4446785;-33.981070128970906
1739209740.4446814;-45.120503652039325
1739209740.4446843;-45.120503652039325
1739209740.4446871;-33.981070128970906
1739209740.44469;-38.13080360867914
1739209740.4446929;-45.120503652039325
1739209740.4446957;-38.13080360867914
1739209740.4446986;-38.13080360867914
1739209740.4447014;-45.120503652039325
1739209740.4447043;-45.120503652039325
1739209740.4447072;-45.120503652039325
1739209740.44471;-32.81601443825658
1739209740.4447129;-38.13080360867914
1739209740.4447157;-38.13080360867914
1739209740.4447186;-38.13080360867914
1739209740.4447215;-45.120503652039325
1739209740.4447243;-45.120503652039325
1739209740.4447272;-45.120503652039325
1739209740.44473;-38.13080360867914
1739209740.444733;-28.992665084841942
1739209740.4447358;-45.120503652039325
1739209740.4447386;-45.120503652039325
1739209740.4447417;-31.141103565318915
1739209740.4447446;-38.13080360867914
1739209740.4447474;-38.13080360867914
1739209740.4447503;-33.981070128970906
1739209740.4447532;-38.13080360867914
1739209740.444756;-32.81601443825658
1739209740.444759;-45.120503652039325
1739209740.4447618;-38.13080360867914
1739209740.4447646;-38.13080360867914
1739209740.4447675;-35.57807855764607
1739209740.4447703;-45.120503652039325
1739209740.4447732;-32.816014438256545
1739209740.444776;-35.57807855764607
1739209740.444779;-33.981070128970906
1739209740.4447818;-45.120503652039325
1739209740.4447846;-45.120503652039325
1739209740.4447875;-45.120503652039325
1739209740.4447904;-45.120503652039325
1739209740.4447932;-45.120503652039325
1739209740.444796;-38.13080360867914
1739209740.444799;-32.816014438256545
1739209740.4448018;-45.120503652039325
1739209740.4448047;-38.13080360867914
1739209740.4448075;-33.981070128970906
1739209740.4448104;-35.57807855764607
1739209740.4448133;-45.120503652039325
1739209740.444816;-45.120503652039325
1739209740.444819;-45.120503652039325
1739209740.4448218;-45.120503652039325
1739209740.4448247;-38.13080360867914
1739209740.4448278;-45.120503652039325
1739209740.4448307;-45.120503652039325
1739209740.4448335;-38.13080360867914
1739209740.4448364;-45.120503652039325
1739209740.4448392;-45.120503652039325
1739209740.444842;-45.120503652039325
1739209740.444845;-38.13080360867914
1739209740.4448478;-30.49652367304973
1739209740.4448507;-35.57807855764607
1739209740.4448535;-45.120503652039325
1739209740.4448564;-45.120503652039325
1739209740.4448593;-31.141103565318893
1739209740.4448621;-38.13080360867914
1739209740.444865;-45.120503652039325
1739209740.4448678;-38.13080360867914
1739209740.4448707;-45.120503652039325
1739209740.4448736;-45.120503652039325
1739209740.4448764;-45.120503652039325
1739209740.4448793;-45.120503652039325
1739209740.4448822;-45.120503652039325
1739209740.444885;-33.981070128970906
1739209740.4448879;-38.13080360867914
1739209740.4448907;-45.120503652039325
1739209740.4448936;-27.8777449560314
1739209740.4448965;-29.438486411369333
1739209740.4448993;-45.120503652039325
1739209740.4449022;-45.120503652039325
1739209740.444905;-35.57807855764607
1739209740.444908;-38.13080360867914
1739209740.4449108;-45.120503652039325
1739209740.4449139;-38.13080360867914
1739209740.4449167;-45.120503652039325
1739209740.4449196;-45.120503652039325
1739209740.4449224;-38.13080360867914
1739209740.4449253;-45.120503652039325
1739209740.4449282;-45.120503652039325
1739209740.444931;-45.120503652039325
1739209740.444934;-45.120503652039325
1739209740.4449368;-45.120503652039325
1739209740.4449396;-32.816014438256545
1739209740.4449425;-32.816014438256545
1739209740.4449453;-45.120503652039325
1739209740.4449482;-45.120503652039325
1739209740.444951;-38.13080360867914
1739209740.444954;-35.57807855764607
1739209740.4449568;-45.120503652039325
1739209740.4449596;-38.13080360867914
1739209740.4449625;-45.120503652039325
1739209740.4449654;-45.120503652039325
1739209740.4449682;-38.13080360867914
1739209740.444971;-45.120503652039325
1739209740.444974;-35.57807855764607
1739209740.4449768;-45.120503652039325
1739209740.4449797;-38.13080360867914
1739209740.4449825;-45.120503652039325
1739209740.4449854;-45.120503652039325
1739209740.4449883;-45.120503652039325
1739209740.444991;-45.120503652039325
1739209740.444994;-38.13080360867914
1739209740.4449968;-45.120503652039325
1739209740.445;-45.120503652039325
1739209740.4450028;-32.816014438256545
1739209740.4450057;-45.120503652039325
1739209740.4450085;-35.57807855764607
1739209740.4450114;-32.816014438256545
1739209740.4450142;-38.13080360867914
1739209740.445017;-38.13080360867914
1739209740.44502;-45.120503652039325
1739209740.4450228;-38.13080360867914
1739209740.4450257;-45.120503652039325
1739209740.4450285;-32.816014438256545
1739209740.4450314;-45.120503652039325
1739209740.4450343;-45.120503652039325
1739209740.4450371;-35.57807855764607
1739209740.44504;-35.57807855764607
1739209740.4450428;-45.120503652039325
1739209740.4450457;-38.13080360867914
1739209740.4450486;-38.13080360867914
1739209740.4450514;-45.120503652039325
1739209740.4450543;-38.13080360867914
1739209740.4450572;-35.57807855764607
1739209740.44506;-38.13080360867914
1739209740.4450629;-45.120503652039325
1739209740.4450657;-45.120503652039325
1739209740.4450686;-38.13080360867914
1739209740.4450715;-45.120503652039325
1739209740.4450743;-38.13080360867914
1739209740.4450772;-38.13080360867914
1739209740.44508;-45.120503652039325
1739209740.445083;-45.120503652039325
1739209740.445086;-45.120503652039325
1739209740.4450889;-35.57807855764607
1739209740.4450917;-35.57807855764607
1739209740.4450946;-38.13080360867914
1739209740.4450974;-45.120503652039325
1739209740.4451003;-31.141103565318915
1739209740.4451032;-31.141103565318915
1739209740.445106;-38.13080360867914
1739209740.445109;-38.13080360867914
1739209740.4451118;-35.57807855764607
1739209740.4451146;-45.120503652039325
1739209740.4451175;-38.13080360867914
1739209740.4451203;-38.13080360867914
1739209740.4451232;-38.13080360867914
1739209740.445126;-38.13080360867914
1739209740.445129;-33.981070128970906
1739209740.4451318;-33.981070128970906
1739209740.4451346;-38.13080360867914
1739209740.4451375;-35.57807855764607
1739209740.4451404;-38.13080360867914
1739209740.4451432;-33.981070128970906
1739209740.445146;-45.120503652039325
1739209740.445149;-45.120503652039325
1739209740.4451518;-38.13080360867914
1739209740.4451547;-45.120503652039325
1739209740.4451575;-45.120503652039325
1739209740.4451604;-45.120503652039325
1739209740.4451632;-38.13080360867914
1739209740.445166;-38.13080360867914
1739209740.445169;-38.13080360867914
1739209740.4451718;-45.120503652039325
1739209740.445175;-33.981070128970906
1739209740.4451778;-32.816014438256545
1739209740.4451807;-38.13080360867914
1739209740.4451835;-38.13080360867914
1739209740.4451864;-38.13080360867914
1739209740.4451892;-38.13080360867914
1739209740.445192;-38.13080360867914
1739209740.445195;-38.13080360867914
1739209740.4451978;-38.13080360867914
1739209740.4452007;-38.13080360867914
1739209740.4452035;-38.13080360867914
1739209740.4452064;-33.981070128970906
1739209740.4452093;-38.13080360867914
1739209740.4452121;-45.120503652039325
1739209740.445215;-45.120503652039325
1739209740.4452178;-45.120503652039325
1739209740.4452207;-32.816014438256545
1739209740.4452236;-38.13080360867914
1739209740.4452264;-45.120503652039325
1739209740.4452293;-45.120503652039325
1739209740.4452322;-45.120503652039325
1739209740.445235;-45.120503652039325
1739209740.4452379;-38.13080360867914
1739209740.4452407;-38.13080360867914
1739209740.4452436;-31.141103565318915
1739209740.4452465;-45.120503652039325
1739209740.4452493;-38.13080360867914
1739209740.4452522;-45.120503652039325
1739209740.445255;-45.120503652039325
1739209740.445258;-38.13080360867914
1739209740.445261;-38.13080360867914
1739209740.4452639;-38.13080360867914
1739209740.4452667;-31.14110356531892
1739209740.4452696;-38.13080360867914
1739209740.4452724;-45.120503652039325
1739209740.4452753;-45.120503652039325
1739209740.4452782;-38.13080360867914
1739209740.445281;-38.13080360867914
1739209740.445284;-38.13080360867914
1739209740.4452868;-38.13080360867914
1739209740.4452896;-31.141103565318915
1739209740.4452925;-38.13080360867914
1739209740.4452953;-38.13080360867914
1739209740.4452982;-38.13080360867914
1739209740.445301;-38.13080360867914
1739209740.445304;-45.120503652039325
1739209740.4453068;-45.120503652039325
1739209740.4453096;-45.120503652039325
1739209740.4453125;-45.120503652039325
1739209740.4453154;-38.13080360867914
1739209740.4453182;-32.816014438256545
1739209740.445321;-33.981070128970906
1739209740.445324;-45.120503652039325
1739209740.4453268;-45.120503652039325
1739209740.4453297;-45.120503652039325
1739209740.4453325;-35.57807855764607
1739209740.4453354;-38.13080360867914
1739209740.4453382;-38.13080360867914
1739209740.445341;-38.13080360867914
1739209740.445344;-45.120503652039325
1739209740.445347;-38.13080360867914
1739209740.44535;-33.981070128970906
1739209740.4453528;-45.120503652039325
1739209740.4453557;-45.120503652039325
1739209740.4453585;-27.267205301931607
1739209740.4453614;-38.13080360867914
1739209740.4453642;-45.120503652039325
1739209740.445367;-45.120503652039325
1739209740.44537;-33.981070128970906
1739209740.4453728;-45.120503652039325
1739209740.4453757;-38.13080360867914
1739209740.4453785;-38.13080360867914
1739209740.4453814;-38.13080360867914
1739209740.4453843;-45.120503652039325
1739209740.4453871;-38.13080360867914
1739209740.44539;-45.120503652039325
1739209740.4453928;-45.120503652039325
1739209740.4453957;-38.13080360867914
1739209740.4453986;-45.120503652039325
1739209740.4454014;-45.120503652039325
1739209740.4454043;-28.58837851428586
1739209740.4454072;-29.438486411369333
1739209740.44541;-45.120503652039325
1739209740.4454129;-45.120503652039325
1739209740.4454157;-35.57807855764607
1739209740.4454186;-33.981070128970906
1739209740.4454215;-45.120503652039325
1739209740.4454243;-45.120503652039325
1739209740.4454272;-45.120503652039325
1739209740.44543;-45.120503652039325
1739209740.4454331;-38.13080360867914
1739209740.445436;-38.13080360867914
1739209740.4454389;-45.120503652039325
1739209740.4454417;-33.981070128970906
1739209740.4454446;-38.13080360867914
1739209740.4454474;-45.120503652039325
1739209740.4454503;-35.57807855764607
1739209740.4454532;-35.57807855764607
1739209740.445456;-45.120503652039325
1739209740.445459;-38.13080360867914
1739209740.4454618;-38.13080360867914
1739209740.4454646;-45.120503652039325
1739209740.4454675;-38.13080360867914
1739209740.4454703;-38.13080360867914
1739209740.4454732;-45.120503652039325
1739209740.445476;-38.13080360867914
1739209740.445479;-38.13080360867914
1739209740.4454818;-45.120503652039325
1739209740.4454846;-38.13080360867914
1739209740.4454875;-35.57807855764607
1739209740.4454904;-45.120503652039325
1739209740.4454932;-38.13080360867914
1739209740.445496;-33.981070128970906
1739209740.445499;-38.13080360867914
1739209740.4455018;-38.13080360867914
1739209740.4455047;-38.13080360867914
1739209740.4455075;-45.120503652039325
1739209740.4455104;-38.13080360867914
1739209740.4455132;-35.57807855764607
1739209740.445516;-45.120503652039325
1739209740.4455192;-32.816014438256545
1739209740.445522;-32.816014438256545
1739209740.445525;-45.120503652039325
1739209740.4455278;-45.120503652039325
1739209740.4455307;-38.13080360867914
1739209740.4455335;-38.13080360867914
1739209740.4455364;-45.120503652039325
1739209740.4455392;-45.120503652039325
1739209740.445542;-45.120503652039325
1739209740.445545;-45.120503652039325
1739209740.4455478;-45.120503652039325
1739209740.4455507;-45.120503652039325
1739209740.4455535;-38.13080360867914
1739209740.4455564;-32.816014438256545
1739209740.4455593;-45.120503652039325
1739209740.4455621;-45.120503652039325
1739209740.445565;-45.120503652039325
1739209740.4455678;-38.13080360867914
1739209740.4455707;-33.981070128970906
1739209740.4455736;-38.13080360867914
1739209740.4455764;-45.120503652039325
1739209740.4455793;-45.120503652039325
1739209740.4455822;-38.13080360867914
1739209740.445585;-45.120503652039325
1739209740.4455879;-45.120503652039325
1739209740.4455907;-38.13080360867914
1739209740.4455936;-38.13080360867914
1739209740.4455965;-45.120503652039325
1739209740.4455993;-38.13080360867914
1739209740.4456022;-35.57807855764607
1739209740.4456053;-38.13080360867914
1739209740.4456081;-38.13080360867914
1739209740.445611;-38.13080360867914
1739209740.4456139;-33.981070128970906
1739209740.4456167;-33.981070128970906
1739209740.4456196;-38.13080360867914
1739209740.4456224;-45.120503652039325
1739209740.4456253;-45.120503652039325
1739209740.4456282;-33.981070128970906
1739209740.445631;-32.816014438256545
1739209740.445634;-38.13080360867914
1739209740.4456367;-45.120503652039325
1739209740.4456396;-38.13080360867914
1739209740.4456425;-45.120503652039325
1739209740.4456453;-45.120503652039325
1739209740.4456482;-38.13080360867914
1739209740.445651;-38.13080360867914
1739209740.445654;-45.120503652039325
1739209740.4456568;-38.13080360867914
1739209740.4456596;-45.120503652039325
1739209740.4456625;-45.120503652039325
1739209740.4456654;-45.120503652039325
1739209740.4456682;-45.120503652039325
1739209740.445671;-38.13080360867914
1739209740.445674;-45.120503652039325
1739209740.4456768;-45.120503652039325
1739209740.4456797;-45.120503652039325
1739209740.4456825;-45.120503652039325
1739209740.4456854;-38.13080360867914
1739209740.4456882;-38.13080360867914
1739209740.4456913;-35.57807855764607
1739209740.4456942;-38.13080360867914
1739209740.445697;-33.981070128970906
1739209740.4457;-38.13080360867914
1739209740.4457028;-38.13080360867914
1739209740.4457057;-33.981070128970906
1739209740.4457085;-45.120503652039325
1739209740.4457114;-38.13080360867914
1739209740.4457142;-38.13080360867914
1739209740.445717;-38.13080360867914
1739209740.44572;-35.57807855764607
1739209740.4457228;-38.13080360867914
1739209740.4457257;-38.13080360867914
1739209740.4457285;-38.13080360867914
1739209740.4457314;-33.981070128970906
1739209740.4457343;-45.120503652039325
1739209740.4457371;-45.120503652039325
1739209740.44574;-45.120503652039325
1739209740.4457428;-38.13080360867914
1739209740.4457457;-38.13080360867914
1739209740.4457486;-38.13080360867914
1739209740.4457514;-38.13080360867914
1739209740.4457543;-28.992665084841942
1739209740.4457572;-45.120503652039325
1739209740.44576;-45.120503652039325
1739209740.4457629;-45.120503652039325
1739209740.4457657;-38.13080360867914
1739209740.4457686;-45.120503652039325
1739209740.4457715;-45.120503652039325
1739209740.4457743;-38.13080360867914
1739209740.4457774;-38.13080360867914
1739209740.4457803;-45.120503652039325
1739209740.4457831;-45.120503652039325
1739209740.445786;-45.120503652039325
1739209740.4457889;-45.120503652039325
1739209740.4457917;-38.13080360867914
1739209740.4457946;-45.120503652039325
1739209740.4457974;-38.13080360867914
1739209740.4458003;-38.13080360867914
1739209740.4458032;-38.13080360867914
1739209740.445806;-45.120503652039325
1739209740.445809;-38.13080360867914
1739209740.4458117;-38.13080360867914
1739209740.4458146;-45.120503652039325
1739209740.4458175;-38.13080360867914
1739209740.4458203;-38.13080360867914
1739209740.4458232;-45.120503652039325
1739209740.445826;-45.120503652039325
1739209740.445829;-38.13080360867914
1739209740.4458318;-33.981070128970906
