CAN Message; 0x1bb:000091f537e75ad9
1739209605.1522162;-45.120503652039325
1739209605.1522257;-35.57807855764607
1739209605.1522355;-38.13080360867914
1739209605.1522453;-38.13080360867914
1739209605.1522548;-45.120503652039325
1739209605.1522646;-38.13080360867914
1739209605.1522744;-45.120503652039325
1739209605.152284;-45.120503652039325
1739209605.1522937;-45.120503652039325
1739209605.1523035;-45.120503652039325
1739209605.152313;-45.120503652039325
1739209605.1523228;-45.120503652039325
1739209605.1523325;-45.120503652039325
1739209605.152342;-45.120503652039325
1739209605.1523519;-38.13080360867914
1739209605.1523616;-45.120503652039325
1739209605.1523712;-45.120503652039325
1739209605.152381;-38.13080360867914
1739209605.1523907;-33.981070128970906
1739209605.1524003;-33.981070128970906
1739209605.15241;-38.13080360867914
1739209605.1524198;-45.120503652039325
1739209605.1524293;-33.981070128970906
1739209605.152439;-35.57807855764607
1739209605.152449;-38.13080360867914
1739209605.1524584;-45.120503652039325
1739209605.1524682;-38.13080360867914
1739209605.152478;-45.120503652039325
1739209605.1524875;-33.981070128970906
1739209605.1524973;-45.120503652039325
1739209605.152507;-38.13080360867914
1739209605.1525166;-45.120503652039325
1739209605.1525264;-45.120503652039325
1739209605.1525362;-45.120503652039325
1739209605.1525457;-38.13080360867914
1739209605.1525555;-38.13080360867914
1739209605.1525652;-45.120503652039325
1739209605.1525748;-38.13080360867914
1739209605.1525846;-35.57807855764607
1739209605.1525943;-38.13080360867914
1739209605.1526039;-45.120503652039325
1739209605.1526136;-38.13080360867914
1739209605.1526234;-38.13080360867914
1739209605.152633;-45.120503652039325
1739209605.1526427;-45.120503652039325
1739209605.1526525;-38.13080360867914
1739209605.152662;-38.13080360867914
1739209605.1526718;-38.13080360867914
1739209605.1526816;-45.120503652039325
1739209605.1526911;-45.120503652039325
1739209605.152701;-38.13080360867914
1739209605.1527107;-45.120503652039325
1739209605.1527202;-33.981070128970906
1739209605.15273;-38.13080360867914
1739209605.1527398;-38.13080360867914
1739209605.1527493;-45.120503652039325
1739209605.152759;-45.120503652039325
1739209605.1527689;-38.13080360867914
1739209605.1527784;-45.120503652039325
1739209605.1527882;-35.57807855764607
1739209605.152798;-38.13080360867914
1739209605.1528075;-38.13080360867914
1739209605.1528172;-38.13080360867914
1739209605.152827;-38.13080360867914
1739209605.1528366;-38.13080360867914
1739209605.1528463;-45.120503652039325
1739209605.152856;-32.816014438256545
1739209605.1528656;-45.120503652039325
1739209605.1528754;-45.120503652039325
1739209605.1528852;-33.981070128970906
1739209605.1528947;-38.13080360867914
1739209605.1529045;-45.120503652039325
1739209605.1529143;-45.120503652039325
1739209605.1529238;-38.13080360867914
1739209605.1529336;-38.13080360867914
1739209605.1529434;-35.57807855764607
1739209605.152953;-45.120503652039325
1739209605.1529627;-45.120503652039325
1739209605.1529725;-35.57807855764607
1739209605.152982;-45.120503652039325
1739209605.1529918;-45.120503652039325
1739209605.1530015;-38.13080360867914
1739209605.153011;-45.120503652039325
1739209605.1530209;-45.120503652039325
1739209605.1530306;-38.13080360867914
1739209605.1530402;-35.57807855764607
1739209605.15305;-35.57807855764607
1739209605.1530597;-45.120503652039325
1739209605.1530693;-45.120503652039325
1739209605.153079;-45.120503652039325
1739209605.1530886;-32.816014438256545
1739209605.1530983;-45.120503652039325
1739209605.1531081;-45.120503652039325
1739209605.1531177;-35.57807855764607
1739209605.1531274;-38.13080360867914
1739209605.1531372;-33.981070128970906
1739209605.1531467;-45.120503652039325
1739209605.1531565;-38.13080360867914
1739209605.1531663;-45.120503652039325
1739209605.1531758;-31.141103565318893
1739209605.1531856;-29.438486411369333
1739209605.1531954;-45.120503652039325
1739209605.153205;-45.120503652039325
1739209605.1532147;-35.57807855764607
1739209605.1532245;-33.981070128970906
1739209605.153234;-45.120503652039325
1739209605.1532438;-38.13080360867914
1739209605.1532536;-45.120503652039325
1739209605.153263;-45.120503652039325
1739209605.1532729;-45.120503652039325
1739209605.1532826;-38.13080360867914
1739209605.1532922;-45.120503652039325
1739209605.153302;-45.120503652039325
1739209605.1533117;-35.57807855764607
1739209605.1533213;-35.57807855764607
1739209605.153331;-45.120503652039325
1739209605.1533408;-45.120503652039325
1739209605.1533504;-45.120503652039325
1739209605.1533601;-38.13080360867914
1739209605.15337;-38.13080360867914
1739209605.1533794;-45.120503652039325
1739209605.1533892;-38.13080360867914
1739209605.153399;-38.13080360867914
1739209605.1534085;-35.57807855764607
1739209605.1534183;-28.21854285175415
1739209605.153428;-45.120503652039325
1739209605.1534376;-45.120503652039325
1739209605.1534474;-35.57807855764607
1739209605.1534572;-35.57807855764607
1739209605.1534667;-45.120503652039325
1739209605.1534765;-45.120503652039325
1739209605.1534863;-45.120503652039325
1739209605.1534958;-45.120503652039325
1739209605.1535056;-38.13080360867914
1739209605.1535153;-33.981070128970906
1739209605.1535249;-35.57807855764607
1739209605.1535347;-45.120503652039325
1739209605.1535444;-45.120503652039325
1739209605.153554;-45.120503652039325
1739209605.1535637;-45.120503652039325
1739209605.1535735;-45.120503652039325
1739209605.153583;-35.57807855764607
1739209605.1535928;-38.13080360867914
1739209605.1536026;-38.13080360867914
1739209605.1536121;-38.13080360867914
1739209605.153622;-33.981070128970906
1739209605.1536317;-38.13080360867914
1739209605.1536412;-38.13080360867914
1739209605.153651;-32.816014438256545
1739209605.1536608;-45.120503652039325
1739209605.1536703;-45.120503652039325
1739209605.15368;-38.13080360867914
1739209605.1536899;-38.13080360867914
1739209605.1536994;-45.120503652039325
1739209605.1537092;-45.120503652039325
1739209605.155715;-33.981070128970906
1739209605.1557164;-45.120503652039325
1739209605.1557178;-45.120503652039325
1739209605.1557193;-38.13080360867914
1739209605.1557207;-38.13080360867914
1739209605.1557221;-38.13080360867914
1739209605.1557236;-38.13080360867914
1739209605.155725;-33.981070128970906
1739209605.1557264;-28.992665084841942
1739209605.1557279;-38.13080360867914
1739209605.1557293;-38.13080360867914
1739209605.1557307;-38.13080360867914
1739209605.1557322;-45.120503652039325
1739209605.1557336;-45.120503652039325
1739209605.155735;-45.120503652039325
1739209605.1557364;-38.13080360867914
1739209605.1557379;-32.816014438256545
1739209605.1557393;-45.120503652039325
1739209605.1557407;-45.120503652039325
1739209605.1557422;-45.120503652039325
1739209605.1557436;-35.57807855764607
1739209605.155745;-38.13080360867914
1739209605.1557465;-45.120503652039325
1739209605.155748;-38.13080360867914
1739209605.1557493;-38.13080360867914
1739209605.1557508;-45.120503652039325
1739209605.1557522;-38.13080360867914
1739209605.1557536;-45.120503652039325
1739209605.155755;-45.120503652039325
1739209605.1557565;-45.120503652039325
1739209605.155758;-45.120503652039325
1739209605.1557593;-45.120503652039325
1739209605.1557608;-38.13080360867914
1739209605.1557622;-45.120503652039325
1739209605.1557636;-38.13080360867914
1739209605.155765;-38.13080360867914
1739209605.1557662;-38.13080360867914
1739209605.1557677;-45.120503652039325
1739209605.155769;-38.13080360867914
1739209605.1557705;-45.120503652039325
1739209605.155772;-38.13080360867914
1739209605.1557734;-38.13080360867914
1739209605.1557748;-45.120503652039325
1739209605.1557763;-38.13080360867914
1739209605.1557777;-33.981070128970906
1739209605.1557791;-45.120503652039325
1739209605.1557806;-35.57807855764607
1739209605.155782;-35.57807855764607
1739209605.1557834;-45.120503652039325
1739209605.1557848;-45.120503652039325
1739209605.1557863;-45.120503652039325
1739209605.1557877;-33.981070128970906
1739209605.1557891;-45.120503652039325
1739209605.1557906;-45.120503652039325
1739209605.155792;-38.13080360867914
1739209605.1557934;-38.13080360867914
1739209605.1557949;-38.13080360867914
1739209605.1557963;-45.120503652039325
1739209605.1557977;-35.57807855764607
1739209605.1557992;-35.57807855764607
1739209605.1558006;-38.13080360867914
1739209605.155802;-45.120503652039325
1739209605.1558034;-45.120503652039325
1739209605.1558049;-38.13080360867914
1739209605.1558063;-38.13080360867914
1739209605.1558077;-38.13080360867914
1739209605.1558092;-33.981070128970906
1739209605.1558106;-35.57807855764607
1739209605.155812;-38.13080360867914
1739209605.1558135;-38.13080360867914
1739209605.155815;-38.13080360867914
1739209605.1558163;-28.992665084841942
1739209605.1558177;-38.13080360867914
1739209605.1558192;-45.120503652039325
1739209605.1558206;-45.120503652039325
1739209605.155822;-45.120503652039325
1739209605.1558235;-35.57807855764607
1739209605.155825;-45.120503652039325
1739209605.1558263;-38.13080360867914
1739209605.1558278;-38.13080360867914
1739209605.1558292;-38.13080360867914
1739209605.1558306;-38.13080360867914
1739209605.155832;-35.57807855764607
1739209605.1558335;-35.57807855764607
1739209605.155835;-38.13080360867914
1739209605.1558363;-35.57807855764607
1739209605.1558378;-45.120503652039325
1739209605.1558392;-38.13080360867914
1739209605.1558406;-45.120503652039325
1739209605.155842;-45.120503652039325
1739209605.1558435;-35.57807855764607
1739209605.155845;-38.13080360867914
1739209605.1558464;-45.120503652039325
1739209605.1558478;-45.120503652039325
1739209605.1558492;-45.120503652039325
1739209605.1558506;-45.120503652039325
1739209605.155852;-45.120503652039325
1739209605.1558535;-45.120503652039325
1739209605.155855;-45.120503652039325
1739209605.1558564;-45.120503652039325
1739209605.1558578;-35.57807855764607
1739209605.1558592;-38.13080360867914
1739209605.1558607;-38.13080360867914
1739209605.155862;-38.13080360867914
1739209605.1558635;-35.57807855764607
1739209605.155865;-28.58837851428586
1739209605.1558664;-38.13080360867914
1739209605.1558678;-38.13080360867914
1739209605.1558692;-45.120503652039325
1739209605.1558704;-45.120503652039325
1739209605.1558719;-45.120503652039325
1739209605.1558733;-33.981070128970906
1739209605.1558747;-45.120503652039325
1739209605.1558762;-33.981070128970956
1739209605.1558776;-33.981070128970906
1739209605.155879;-45.120503652039325
1739209605.1558805;-45.120503652039325
1739209605.155882;-45.120503652039325
1739209605.1558833;-35.57807855764607
1739209605.1558847;-35.57807855764607
1739209605.1558862;-38.13080360867914
1739209605.1558876;-30.49652367304973
1739209605.155889;-38.13080360867914
1739209605.1558905;-45.120503652039325
1739209605.155892;-38.13080360867914
1739209605.1558933;-38.13080360867914
1739209605.1558948;-38.13080360867914
1739209605.1558962;-38.13080360867914
1739209605.1558976;-45.120503652039325
1739209605.155899;-45.120503652039325
1739209605.1559005;-38.13080360867914
1739209605.155902;-33.981070128970906
1739209605.1559033;-45.120503652039325
1739209605.1559048;-45.120503652039325
1739209605.1559062;-38.13080360867914
1739209605.1559076;-38.13080360867914
1739209605.155909;-45.120503652039325
1739209605.1559105;-45.120503652039325
1739209605.155912;-38.13080360867914
1739209605.1559134;-35.57807855764607
1739209605.1559148;-38.13080360867914
1739209605.1559162;-45.120503652039325
1739209605.1559176;-45.120503652039325
1739209605.155919;-38.13080360867914
1739209605.1559205;-45.120503652039325
1739209605.155922;-31.141103565318915
1739209605.1559234;-38.13080360867914
1739209605.1559248;-35.57807855764607
1739209605.1559262;-45.120503652039325
1739209605.1559277;-38.13080360867914
1739209605.155929;-35.57807855764607
1739209605.1559305;-45.120503652039325
1739209605.155932;-38.13080360867914
1739209605.1559334;-32.816014438256545
1739209605.1559348;-38.13080360867914
1739209605.1559362;-45.120503652039325
1739209605.1559377;-38.13080360867914
1739209605.155939;-38.13080360867914
1739209605.1559405;-45.120503652039325
1739209605.155942;-33.981070128970906
1739209605.1559434;-45.120503652039325
1739209605.1559448;-28.992665084841942
1739209605.1559463;-31.141103565318915
1739209605.1559477;-38.13080360867914
1739209605.155949;-45.120503652039325
1739209605.1559505;-38.13080360867914
1739209605.155952;-38.13080360867914
1739209605.1559534;-38.13080360867914
1739209605.1559548;-38.13080360867914
1739209605.1559563;-38.13080360867914
1739209605.1559577;-45.120503652039325
1739209605.1559591;-45.120503652039325
1739209605.1559606;-45.120503652039325
1739209605.155962;-45.120503652039325
1739209605.1559634;-45.120503652039325
1739209605.1559649;-45.120503652039325
1739209605.1559663;-38.13080360867914
1739209605.1559677;-38.13080360867914
1739209605.1559691;-38.13080360867914
1739209605.1559706;-45.120503652039325
1739209605.155972;-45.120503652039325
1739209605.1559734;-45.120503652039325
1739209605.1559746;-45.120503652039325
1739209605.155976;-38.13080360867914
1739209605.1559775;-45.120503652039325
1739209605.155979;-38.13080360867914
1739209605.1559803;-38.13080360867914
1739209605.1559818;-35.57807855764607
1739209605.1559832;-38.13080360867914
1739209605.1559846;-38.13080360867914
1739209605.155986;-32.816014438256545
1739209605.1559875;-38.13080360867914
1739209605.155989;-45.120503652039325
1739209605.1559904;-38.13080360867914
1739209605.1559918;-38.13080360867914
1739209605.1559932;-45.120503652039325
1739209605.1559947;-45.120503652039325
1739209605.155996;-45.120503652039325
1739209605.1559975;-45.120503652039325
1739209605.155999;-38.13080360867914
1739209605.1560004;-38.13080360867914
1739209605.1560018;-38.13080360867914
1739209605.1560032;-38.13080360867914
1739209605.1560047;-45.120503652039325
1739209605.156006;-45.120503652039325
1739209605.1560075;-45.120503652039325
1739209605.156009;-38.13080360867914
1739209605.1560104;-38.13080360867914
1739209605.1560118;-38.13080360867914
1739209605.1560133;-38.13080360867914
1739209605.1560147;-38.13080360867914
1739209605.156016;-38.13080360867914
1739209605.1560175;-38.13080360867914
1739209605.156019;-45.120503652039325
1739209605.1560204;-38.13080360867914
1739209605.1560218;-35.57807855764607
1739209605.1560233;-45.120503652039325
1739209605.1560247;-45.120503652039325
1739209605.1560261;-45.120503652039325
1739209605.1560276;-45.120503652039325
1739209605.156029;-45.120503652039325
1739209605.1560304;-45.120503652039325
1739209605.1560318;-38.13080360867914
1739209605.1560333;-45.120503652039325
1739209605.1560347;-45.120503652039325
1739209605.1560361;-45.120503652039325
1739209605.1560376;-32.816014438256545
1739209605.156039;-35.57807855764607
1739209605.1560404;-45.120503652039325
1739209605.1560419;-38.13080360867914
1739209605.1560433;-33.981070128970906
1739209605.1560447;-35.57807855764607
1739209605.1560462;-45.120503652039325
1739209605.1560476;-45.120503652039325
1739209605.156049;-38.13080360867914
1739209605.1560504;-38.13080360867914
1739209605.1560519;-45.120503652039325
1739209605.1560533;-45.120503652039325
1739209605.1560547;-45.120503652039325
1739209605.1560562;-38.13080360867914
1739209605.1560576;-45.120503652039325
1739209605.156059;-38.13080360867914
1739209605.1560605;-45.120503652039325
1739209605.156062;-38.13080360867914
1739209605.1560633;-35.57807855764607
1739209605.1560647;-45.120503652039325
1739209605.1560662;-38.13080360867914
1739209605.1560676;-45.120503652039325
1739209605.156069;-45.120503652039325
1739209605.1560705;-38.13080360867914
1739209605.156072;-27.8777449560314
1739209605.1560733;-28.21854285175415
1739209605.1560748;-45.120503652039325
1739209605.1560762;-38.13080360867914
1739209605.1560776;-38.13080360867914
1739209605.1560788;-35.57807855764607
1739209605.1560802;-45.120503652039325
1739209605.1560817;-45.120503652039325
1739209605.156083;-45.120503652039325
1739209605.1560845;-45.120503652039325
1739209605.156086;-38.13080360867914
1739209605.1560874;-45.120503652039325
1739209605.1560888;-45.120503652039325
1739209605.1560903;-45.120503652039325
1739209605.1560917;-45.120503652039325
1739209605.1560931;-45.120503652039325
1739209605.1560946;-45.120503652039325
1739209605.156096;-38.13080360867914
1739209605.1560974;-35.57807855764607
1739209605.1560988;-45.120503652039325
1739209605.1561003;-45.120503652039325
1739209605.1561017;-45.120503652039325
1739209605.1561031;-38.13080360867914
1739209605.1561046;-38.13080360867914
1739209605.156106;-35.57807855764607
1739209605.1561074;-32.816014438256545
1739209605.1561089;-33.981070128970906
1739209605.1561103;-38.13080360867914
1739209605.1561117;-38.13080360867914
1739209605.1561131;-33.981070128970906
1739209605.1561146;-38.13080360867914
1739209605.156116;-30.49652367304973
1739209605.1561174;-45.120503652039325
1739209605.1561189;-33.981070128970956
1739209605.1561203;-38.13080360867914
1739209605.1561217;-38.13080360867914
1739209605.1561232;-45.120503652039325
1739209605.1561246;-38.13080360867914
1739209605.156126;-35.57807855764607
1739209605.1561275;-38.13080360867914
1739209605.156129;-35.57807855764607
1739209605.1561303;-38.13080360867914
1739209605.1561317;-38.13080360867914
1739209605.1561332;-32.816014438256545
1739209605.1561346;-45.120503652039325
1739209605.156136;-45.120503652039325
1739209605.1561375;-38.13080360867914
1739209605.156139;-38.13080360867914
1739209605.1561403;-38.13080360867914
1739209605.1561418;-35.57807855764607
1739209605.1561432;-38.13080360867914
1739209605.1561446;-38.13080360867914
1739209605.156146;-38.13080360867914
1739209605.1561475;-38.13080360867914
1739209605.156149;-38.13080360867914
1739209605.1561503;-33.981070128970906
1739209605.1561518;-45.120503652039325
1739209605.1561532;-45.120503652039325
1739209605.1561546;-35.57807855764607
1739209605.156156;-32.816014438256545
1739209605.1561575;-45.120503652039325
1739209605.156159;-38.13080360867914
1739209605.1561604;-35.57807855764607
1739209605.1561618;-35.57807855764607
1739209605.1561632;-38.13080360867914
1739209605.1561646;-45.120503652039325
1739209605.156166;-33.981070128970906
1739209605.1561675;-30.49652367304973
1739209605.156169;-33.981070128970906
1739209605.1561704;-45.120503652039325
1739209605.1561718;-38.13080360867914
1739209605.1561732;-33.981070128970906
1739209605.1561747;-38.13080360867914
1739209605.156176;-45.120503652039325
1739209605.1561775;-33.981070128970906
1739209605.156179;-35.57807855764607
1739209605.1561804;-38.13080360867914
1739209605.1561818;-35.57807855764607
1739209605.1561832;-38.13080360867914
1739209605.1561844;-45.120503652039325
1739209605.1561859;-45.120503652039325
1739209605.1561873;-45.120503652039325
1739209605.1561887;-38.13080360867914
1739209605.1561902;-35.57807855764607
1739209605.1561916;-45.120503652039325
1739209605.156193;-45.120503652039325
1739209605.1561944;-45.120503652039325
1739209605.1561959;-38.13080360867914
1739209605.1561973;-38.13080360867914
1739209605.1561987;-38.13080360867914
1739209605.1562002;-33.981070128970906
1739209605.1562016;-38.13080360867914
1739209605.156203;-45.120503652039325
1739209605.1562045;-45.120503652039325
1739209605.156206;-38.13080360867914
1739209605.1562073;-38.13080360867914
1739209605.1562088;-38.13080360867914
1739209605.1562102;-45.120503652039325
1739209605.1562116;-38.13080360867914
1739209605.156213;-38.13080360867914
1739209605.1562145;-38.13080360867914
1739209605.156216;-38.13080360867914
1739209605.1562173;-45.120503652039325
1739209605.1562188;-38.13080360867914
1739209605.1562202;-38.13080360867914
1739209605.1562216;-38.13080360867914
1739209605.156223;-38.13080360867914
1739209605.1562245;-38.13080360867914
1739209605.156226;-38.13080360867914
1739209605.1562274;-45.120503652039325
1739209605.1562288;-45.120503652039325
1739209605.1562302;-38.13080360867914
1739209605.1562316;-45.120503652039325
1739209605.156233;-38.13080360867914
1739209605.1562345;-31.141103565318915
1739209605.156236;-45.120503652039325
1739209605.1562374;-45.120503652039325
1739209605.1562388;-38.13080360867914
1739209605.1562402;-38.13080360867914
1739209605.1562417;-38.13080360867914
1739209605.156243;-45.120503652039325
1739209605.1562445;-45.120503652039325
1739209605.156246;-33.981070128970906
1739209605.1562474;-38.13080360867914
1739209605.1562488;-45.120503652039325
1739209605.1562502;-45.120503652039325
1739209605.1562517;-45.120503652039325
1739209605.156253;-38.13080360867914
1739209605.1562545;-45.120503652039325
1739209605.156256;-33.981070128970906
1739209605.1562574;-28.58837851428586
1739209605.1562588;-45.120503652039325
1739209605.1562603;-33.981070128970906
1739209605.1562617;-45.120503652039325
1739209605.156263;-28.992665084841942
1739209605.1562645;-45.120503652039325
1739209605.156266;-45.120503652039325
1739209605.1562674;-45.120503652039325
1739209605.1562688;-35.57807855764607
1739209605.1562703;-38.13080360867914
1739209605.1562717;-38.13080360867914
1739209605.1562731;-45.120503652039325
1739209605.1562746;-45.120503652039325
1739209605.156276;-38.13080360867914
1739209605.1562774;-38.13080360867914
1739209605.1562788;-38.13080360867914
1739209605.1562803;-27.267205301931607
1739209605.1562817;-35.57807855764607
1739209605.1562831;-45.120503652039325
1739209605.1562846;-35.57807855764607
1739209605.156286;-38.13080360867914
1739209605.1562874;-45.120503652039325
1739209605.1562886;-38.13080360867914
1739209605.15629;-45.120503652039325
1739209605.1562915;-45.120503652039325
1739209605.156293;-38.13080360867914
1739209605.1562943;-38.13080360867914
1739209605.1562958;-45.120503652039325
1739209605.1562972;-33.981070128970906
1739209605.1562986;-38.13080360867914
1739209605.1563;-38.13080360867914
1739209605.1563015;-45.120503652039325
1739209605.156303;-38.13080360867914
1739209605.1563044;-38.13080360867914
1739209605.1563058;-38.13080360867914
1739209605.1563072;-45.120503652039325
1739209605.1563087;-45.120503652039325
1739209605.15631;-33.981070128970906
1739209605.1563115;-45.120503652039325
1739209605.156313;-45.120503652039325
1739209605.1563144;-26.991370085610722
1739209605.1563158;-35.57807855764607
1739209605.1563172;-45.120503652039325
1739209605.1563187;-45.120503652039325
1739209605.15632;-33.981070128970906
1739209605.1563215;-38.13080360867914
1739209605.156323;-45.120503652039325
1739209605.1563244;-45.120503652039325
1739209605.1571789;-38.13080360867914
1739209605.1571827;-38.13080360867914
1739209605.1571865;-45.120503652039325
1739209605.1571903;-38.13080360867914
1739209605.157194;-38.13080360867914
1739209605.1571977;-35.57807855764607
1739209605.1572015;-38.13080360867914
1739209605.1572053;-33.981070128970906
1739209605.1572092;-38.13080360867914
1739209605.157213;-38.13080360867914
1739209605.1572168;-38.13080360867914
1739209605.1572206;-45.120503652039325
1739209605.1572242;-45.120503652039325
1739209605.157228;-45.120503652039325
1739209605.1572318;-38.13080360867914
1739209605.1572356;-45.120503652039325
1739209605.1572394;-45.120503652039325
1739209605.1572433;-45.120503652039325
1739209605.157247;-45.120503652039325
1739209605.157251;-45.120503652039325
1739209605.1572545;-32.816014438256545
1739209605.1572583;-33.981070128970906
1739209605.157262;-45.120503652039325
1739209605.157266;-38.13080360867914
1739209605.1572697;-38.13080360867914
1739209605.1572735;-45.120503652039325
1739209605.1572773;-38.13080360867914
1739209605.1572812;-35.57807855764607
1739209605.157285;-38.13080360867914
1739209605.1572886;-38.13080360867914
1739209605.1572924;-45.120503652039325
1739209605.1572962;-38.13080360867914
1739209605.1573;-35.57807855764607
1739209605.1573038;-38.13080360867914
1739209605.1573076;-35.57807855764607
1739209605.1573114;-38.13080360867914
1739209605.1573153;-45.120503652039325
1739209605.1573188;-45.120503652039325
1739209605.1573226;-35.57807855764607
1739209605.1573265;-38.13080360867914
1739209605.1573303;-38.13080360867914
1739209605.157334;-32.816014438256545
1739209605.157338;-45.120503652039325
1739209605.1573417;-33.981070128970906
1739209605.1573455;-45.120503652039325
1739209605.157349;-45.120503652039325
1739209605.157353;-45.120503652039325
1739209605.1573567;-38.13080360867914
1739209605.1573606;-32.816014438256545
1739209605.1573644;-35.57807855764607
1739209605.1573682;-45.120503652039325
1739209605.157372;-45.120503652039325
1739209605.1573758;-38.13080360867914
1739209605.1573796;-38.13080360867914
1739209605.1573832;-38.13080360867914
1739209605.157387;-38.13080360867914
1739209605.1573908;-45.120503652039325
1739209605.1573946;-32.816014438256545
1739209605.1573985;-45.120503652039325
1739209605.1574023;-45.120503652039325
1739209605.157406;-38.13080360867914
1739209605.15741;-35.57807855764607
1739209605.1574135;-38.13080360867914
1739209605.1574173;-38.13080360867914
1739209605.157421;-38.13080360867914
1739209605.157425;-38.13080360867914
1739209605.1574287;-38.13080360867914
1739209605.1574326;-45.120503652039325
1739209605.1574364;-38.13080360867914
1739209605.1574402;-38.13080360867914
1739209605.1574438;-45.120503652039325
1739209605.1574476;-45.120503652039325
1739209605.1574514;-38.13080360867914
1739209605.1574552;-35.57807855764607
1739209605.157459;-38.13080360867914
1739209605.1574628;-45.120503652039325
1739209605.1574667;-38.13080360867914
1739209605.1574705;-38.13080360867914
1739209605.1574743;-45.120503652039325
1739209605.1574779;-35.57807855764607
1739209605.1574817;-45.120503652039325
1739209605.1574855;-45.120503652039325
1739209605.1574893;-38.13080360867914
1739209605.157493;-38.13080360867914
1739209605.157497;-38.13080360867914
1739209605.1575007;-35.57807855764607
1739209605.1575046;-38.13080360867914
1739209605.1575081;-45.120503652039325
1739209605.157512;-38.13080360867914
1739209605.1575158;-35.57807855764607
1739209605.1575196;-38.13080360867914
1739209605.1575234;-38.13080360867914
1739209605.1575272;-38.13080360867914
1739209605.157531;-33.981070128970906
1739209605.1575348;-45.120503652039325
1739209605.1575384;-45.120503652039325
1739209605.1575422;-38.13080360867914
1739209605.157546;-38.13080360867914
1739209605.1575499;-45.120503652039325
1739209605.1575537;-31.141103565318915
1739209605.1575575;-33.981070128970906
1739209605.1575613;-45.120503652039325
1739209605.157565;-45.120503652039325
1739209605.157569;-45.120503652039325
1739209605.1575725;-35.57807855764607
1739209605.1575763;-35.57807855764607
1739209605.1575801;-38.13080360867914
1739209605.157584;-32.816014438256545
1739209605.1575878;-33.981070128970906
1739209605.1575916;-38.13080360867914
1739209605.1575954;-45.120503652039325
1739209605.1575992;-38.13080360867914
1739209605.1576028;-38.13080360867914
1739209605.1576066;-38.13080360867914
1739209605.1576104;-45.120503652039325
1739209605.1576142;-38.13080360867914
1739209605.157618;-33.981070128970906
1739209605.1576219;-32.816014438256545
1739209605.1576257;-38.13080360867914
1739209605.1576295;-38.13080360867914
1739209605.157633;-38.13080360867914
1739209605.157637;-38.13080360867914
1739209605.1576407;-38.13080360867914
1739209605.1576445;-45.120503652039325
1739209605.1576483;-38.13080360867914
1739209605.1576521;-38.13080360867914
1739209605.157656;-38.13080360867914
1739209605.1576598;-45.120503652039325
1739209605.1576636;-38.13080360867914
1739209605.1576672;-35.57807855764607
1739209605.157671;-38.13080360867914
1739209605.1576748;-33.981070128970906
1739209605.1576786;-27.267205301931607
1739209605.1576824;-45.120503652039325
1739209605.1576862;-38.13080360867914
1739209605.15769;-38.13080360867914
1739209605.1576939;-38.13080360867914
1739209605.1576974;-45.120503652039325
1739209605.1577013;-45.120503652039325
1739209605.157705;-38.13080360867914
1739209605.157709;-35.57807855764607
1739209605.1577127;-45.120503652039325
1739209605.1577165;-35.57807855764607
1739209605.1577203;-38.13080360867914
1739209605.1577241;-45.120503652039325
1739209605.1577277;-45.120503652039325
1739209605.1577315;-38.13080360867914
1739209605.1577353;-45.120503652039325
1739209605.1577392;-38.13080360867914
1739209605.157743;-33.981070128970906
1739209605.1577468;-45.120503652039325
1739209605.1577506;-38.13080360867914
1739209605.1577544;-35.57807855764607
1739209605.1577582;-33.981070128970906
1739209605.1577618;-33.981070128970906
1739209605.1577656;-45.120503652039325
1739209605.1577694;-38.13080360867914
1739209605.1577733;-38.13080360867914
1739209605.157777;-38.13080360867914
1739209605.157781;-45.120503652039325
1739209605.1577847;-45.120503652039325
1739209605.1577885;-38.13080360867914
1739209605.157792;-45.120503652039325
1739209605.157796;-45.120503652039325
1739209605.1577997;-38.13080360867914
1739209605.1578035;-38.13080360867914
1739209605.1578074;-38.13080360867914
1739209605.1578112;-38.13080360867914
1739209605.157815;-38.13080360867914
1739209605.1578188;-45.120503652039325
1739209605.1578224;-38.13080360867914
1739209605.1578262;-45.120503652039325
1739209605.15783;-35.57807855764607
1739209605.1578338;-35.57807855764607
1739209605.1578376;-38.13080360867914
1739209605.1578414;-38.13080360867914
1739209605.1578453;-38.13080360867914
1739209605.157849;-38.13080360867914
1739209605.1578526;-33.981070128970906
1739209605.1578565;-38.13080360867914
1739209605.1578603;-45.120503652039325
1739209605.157864;-45.120503652039325
1739209605.157868;-32.816014438256545
1739209605.1578717;-35.57807855764607
1739209605.1578755;-45.120503652039325
1739209605.1578794;-45.120503652039325
1739209605.1578832;-45.120503652039325
1739209605.1578867;-45.120503652039325
1739209605.1578906;-45.120503652039325
1739209605.1578944;-45.120503652039325
1739209605.1578982;-45.120503652039325
1739209605.157902;-45.120503652039325
1739209605.1579058;-31.141103565318915
1739209605.1579096;-35.57807855764607
1739209605.1579134;-38.13080360867914
1739209605.157917;-45.120503652039325
1739209605.1579208;-30.49652367304973
1739209605.1579247;-28.21854285175415
1739209605.1579285;-45.120503652039325
1739209605.1579323;-45.120503652039325
1739209605.157936;-38.13080360867914
1739209605.15794;-35.57807855764607
1739209605.1579437;-45.120503652039325
