CAN Message; 0x1a7:00007052b1672d75
1739209657.7698333;-45.120503652039325
1739209657.7698388;-45.120503652039325
1739209657.7698443;-45.120503652039325
1739209657.7698498;-38.13080360867914
1739209657.7698553;-38.13080360867914
1739209657.7698607;-38.13080360867914
1739209657.7698662;-38.13080360867914
1739209657.7698717;-45.120503652039325
1739209657.7698772;-38.13080360867914
1739209657.7698827;-38.13080360867914
1739209657.7698882;-45.120503652039325
1739209657.769894;-45.120503652039325
1739209657.7698994;-32.816014438256545
1739209657.7699049;-27.8777449560314
1739209657.7699103;-45.120503652039325
1739209657.7699158;-45.120503652039325
1739209657.7699213;-38.13080360867914
1739209657.7699268;-35.57807855764607
1739209657.7699323;-45.120503652039325
1739209657.7699378;-45.120503652039325
1739209657.7699432;-45.120503652039325
1739209657.7699487;-33.981070128970956
1739209657.7699542;-33.981070128970906
1739209657.76996;-32.816014438256545
1739209657.7699654;-45.120503652039325
1739209657.769971;-45.120503652039325
1739209657.7699764;-33.981070128970906
1739209657.7699819;-38.13080360867914
1739209657.7699873;-38.13080360867914
1739209657.7699928;-45.120503652039325
1739209657.7699983;-38.13080360867914
1739209657.7700038;-38.13080360867914
1739209657.7700093;-38.13080360867914
1739209657.7700148;-45.120503652039325
1739209657.7700202;-35.57807855764607
1739209657.770026;-35.57807855764607
1739209657.7700315;-45.120503652039325
1739209657.770037;-45.120503652039325
1739209657.7700424;-38.13080360867914
1739209657.770048;-38.13080360867914
1739209657.7700534;-38.13080360867914
1739209657.7700589;-35.57807855764607
1739209657.7700644;-33.981070128970906
1739209657.7700698;-45.120503652039325
1739209657.7700753;-45.120503652039325
1739209657.7700808;-38.13080360867914
1739209657.7700863;-38.13080360867914
1739209657.770092;-32.816014438256545
1739209657.7700975;-45.120503652039325
1739209657.770103;-45.120503652039325
1739209657.7701085;-35.57807855764607
1739209657.770114;-35.57807855764607
1739209657.7701194;-38.13080360867914
1739209657.770125;-35.57807855764607
1739209657.7701304;-32.816014438256545
1739209657.7701359;-35.57807855764607
1739209657.7701414;-45.120503652039325
1739209657.7701468;-45.120503652039325
1739209657.7701523;-38.13080360867914
1739209657.770158;-38.13080360867914
1739209657.7701635;-45.120503652039325
1739209657.770169;-45.120503652039325
1739209657.7701745;-38.13080360867914
1739209657.77018;-35.57807855764607
1739209657.7701855;-38.13080360867914
1739209657.770191;-38.13080360867914
1739209657.7701964;-45.120503652039325
1739209657.770202;-33.981070128970906
1739209657.7702074;-45.120503652039325
1739209657.770213;-45.120503652039325
1739209657.7702184;-33.981070128970906
1739209657.770224;-45.120503652039325
1739209657.7702296;-32.816014438256545
1739209657.770235;-38.13080360867914
1739209657.7702405;-45.120503652039325
1739209657.770246;-35.57807855764607
1739209657.7702515;-45.120503652039325
1739209657.770257;-38.13080360867914
1739209657.7702625;-33.981070128970906
1739209657.770268;-45.120503652039325
1739209657.7702734;-38.13080360867914
1739209657.770279;-33.981070128970906
1739209657.7702844;-38.13080360867914
1739209657.7702901;-45.120503652039325
1739209657.7702956;-33.981070128970906
1739209657.770301;-45.120503652039325
1739209657.7703066;-38.13080360867914
1739209657.770312;-38.13080360867914
1739209657.7703176;-45.120503652039325
1739209657.770323;-38.13080360867914
1739209657.7703285;-38.13080360867914
1739209657.770334;-35.57807855764607
1739209657.7703395;-35.57807855764607
1739209657.770345;-45.120503652039325
1739209657.7703505;-45.120503652039325
1739209657.7703562;-38.13080360867914
1739209657.7703617;-45.120503652039325
1739209657.7703671;-45.120503652039325
1739209657.7703726;-45.120503652039325
1739209657.770378;-45.120503652039325
1739209657.7703836;-38.13080360867914
1739209657.770389;-35.57807855764607
1739209657.7703946;-38.13080360867914
1739209657.7704;-45.120503652039325
1739209657.7704055;-45.120503652039325
1739209657.770411;-38.13080360867914
1739209657.7704165;-38.13080360867914
1739209657.7704222;-38.13080360867914
1739209657.7704277;-45.120503652039325
1739209657.7704332;-45.120503652039325
1739209657.7704387;-35.57807855764607
1739209657.7704442;-45.120503652039325
1739209657.7704496;-45.120503652039325
1739209657.7704551;-45.120503652039325
1739209657.7704606;-45.120503652039325
1739209657.770466;-35.57807855764607
1739209657.7704716;-38.13080360867914
1739209657.770477;-45.120503652039325
1739209657.7704828;-27.267205301931607
1739209657.7704883;-35.57807855764607
1739209657.7704937;-38.13080360867914
1739209657.7704992;-38.13080360867914
1739209657.7705047;-33.981070128970906
1739209657.7705102;-35.57807855764607
1739209657.7705157;-38.13080360867914
1739209657.7705212;-45.120503652039325
1739209657.7705266;-38.13080360867914
1739209657.7705321;-33.981070128970906
1739209657.7705376;-45.120503652039325
1739209657.770543;-45.120503652039325
1739209657.7705488;-45.120503652039325
1739209657.7705543;-45.120503652039325
1739209657.7705598;-45.120503652039325
1739209657.7705653;-45.120503652039325
1739209657.7705708;-28.992665084841942
1739209657.7705762;-32.816014438256545
1739209657.7705817;-45.120503652039325
1739209657.7705872;-45.120503652039325
1739209657.7705927;-33.981070128970906
1739209657.7705982;-35.57807855764607
1739209657.7706037;-45.120503652039325
1739209657.7706091;-45.120503652039325
1739209657.7706149;-45.120503652039325
1739209657.7706203;-45.120503652039325
1739209657.7706258;-38.13080360867914
1739209657.7706313;-45.120503652039325
1739209657.7706368;-38.13080360867914
1739209657.7706423;-38.13080360867914
1739209657.7706478;-45.120503652039325
1739209657.7706532;-35.57807855764607
1739209657.7706587;-45.120503652039325
1739209657.7706642;-38.13080360867914
1739209657.7706697;-45.120503652039325
1739209657.7706752;-45.120503652039325
1739209657.770681;-45.120503652039325
1739209657.7706864;-38.13080360867914
1739209657.7706919;-45.120503652039325
1739209657.7706974;-45.120503652039325
1739209657.7707028;-26.991370085610722
1739209657.7707083;-31.141103565318893
1739209657.7707138;-45.120503652039325
1739209657.7707193;-45.120503652039325
1739209657.7707248;-38.13080360867914
1739209657.7707303;-38.13080360867914
1739209657.7707357;-45.120503652039325
1739209657.7707412;-45.120503652039325
1739209657.770747;-45.120503652039325
1739209657.7707524;-45.120503652039325
1739209657.770758;-35.57807855764607
1739209657.7707634;-38.13080360867914
1739209657.770769;-45.120503652039325
1739209657.7707744;-33.981070128970906
1739209657.7707798;-38.13080360867914
1739209657.7707853;-45.120503652039325
1739209657.7707908;-32.816014438256545
1739209657.7707963;-32.816014438256545
1739209657.7708018;-45.120503652039325
1739209657.7708073;-38.13080360867914
1739209657.770813;-38.13080360867914
1739209657.7708185;-38.13080360867914
1739209657.770824;-38.13080360867914
1739209657.7708294;-45.120503652039325
1739209657.770835;-38.13080360867914
1739209657.7708404;-38.13080360867914
1739209657.770846;-45.120503652039325
1739209657.7708514;-45.120503652039325
1739209657.7708569;-45.120503652039325
1739209657.7708623;-33.981070128970906
1739209657.7708678;-45.120503652039325
1739209657.7708733;-45.120503652039325
1739209657.770879;-45.120503652039325
1739209657.7708845;-45.120503652039325
1739209657.77089;-38.13080360867914
1739209657.7708955;-45.120503652039325
1739209657.770901;-45.120503652039325
1739209657.7709064;-33.981070128970906
1739209657.770912;-38.13080360867914
1739209657.7709174;-45.120503652039325
1739209657.770923;-32.816014438256545
1739209657.7709284;-33.981070128970906
1739209657.7709339;-45.120503652039325
1739209657.7709394;-38.13080360867914
1739209657.770945;-38.13080360867914
1739209657.7709506;-38.13080360867914
1739209657.770956;-45.120503652039325
1739209657.7709615;-33.981070128970906
1739209657.770967;-38.13080360867914
1739209657.7709725;-45.120503652039325
1739209657.770978;-38.13080360867914
1739209657.7709835;-38.13080360867914
1739209657.770989;-38.13080360867914
1739209657.7709944;-38.13080360867914
1739209657.771;-38.13080360867914
1739209657.7710054;-45.120503652039325
1739209657.771011;-38.13080360867914
1739209657.7710166;-38.13080360867914
1739209657.771022;-35.57807855764607
1739209657.7710276;-35.57807855764607
1739209657.771033;-45.120503652039325
1739209657.7710385;-45.120503652039325
1739209657.771044;-35.57807855764607
1739209657.7710495;-38.13080360867914
1739209657.771055;-45.120503652039325
1739209657.7710605;-38.13080360867914
1739209657.771066;-33.981070128970906
1739209657.7710714;-38.13080360867914
1739209657.7710772;-38.13080360867914
1739209657.7710826;-32.816014438256545
1739209657.7710881;-45.120503652039325
1739209657.7710936;-45.120503652039325
1739209657.771099;-45.120503652039325
1739209657.7711046;-45.120503652039325
1739209657.77111;-33.981070128970906
1739209657.7711155;-35.57807855764607
1739209657.771121;-45.120503652039325
1739209657.7711265;-45.120503652039325
1739209657.771132;-38.13080360867914
1739209657.7711377;-45.120503652039325
1739209657.7711432;-45.120503652039325
1739209657.7711487;-38.13080360867914
1739209657.7711542;-38.13080360867914
1739209657.7711596;-38.13080360867914
1739209657.7711651;-45.120503652039325
1739209657.7711706;-38.13080360867914
1739209657.771176;-38.13080360867914
1739209657.7711816;-45.120503652039325
1739209657.771187;-45.120503652039325
1739209657.7711926;-45.120503652039325
1739209657.771198;-38.13080360867914
1739209657.7712038;-45.120503652039325
1739209657.7712092;-45.120503652039325
1739209657.7712147;-45.120503652039325
1739209657.7712202;-38.13080360867914
1739209657.7712257;-38.13080360867914
1739209657.7712312;-38.13080360867914
1739209657.7712367;-38.13080360867914
1739209657.7712421;-38.13080360867914
1739209657.7712476;-45.120503652039325
1739209657.771253;-45.120503652039325
1739209657.7712586;-45.120503652039325
1739209657.771264;-38.13080360867914
1739209657.7712698;-35.57807855764607
1739209657.7712753;-45.120503652039325
1739209657.7712808;-38.13080360867914
1739209657.7712862;-38.13080360867914
1739209657.7712917;-45.120503652039325
1739209657.7712972;-45.120503652039325
1739209657.7713027;-38.13080360867914
1739209657.7713082;-38.13080360867914
1739209657.7713137;-45.120503652039325
1739209657.7713192;-45.120503652039325
1739209657.7713246;-33.981070128970906
1739209657.77133;-33.981070128970906
1739209657.7713358;-38.13080360867914
1739209657.7713413;-38.13080360867914
1739209657.7713468;-45.120503652039325
1739209657.7713523;-38.13080360867914
1739209657.7713578;-35.57807855764607
1739209657.7713633;-45.120503652039325
1739209657.7713687;-38.13080360867914
1739209657.7713742;-28.992665084841942
1739209657.7713797;-38.13080360867914
1739209657.7713852;-45.120503652039325
1739209657.7713907;-38.13080360867914
1739209657.7713962;-38.13080360867914
1739209657.771402;-45.120503652039325
1739209657.7714074;-33.981070128970906
1739209657.7714128;-38.13080360867914
1739209657.7714183;-32.816014438256545
1739209657.7714238;-45.120503652039325
1739209657.7714293;-45.120503652039325
1739209657.7714348;-33.981070128970906
1739209657.7714403;-38.13080360867914
1739209657.7714458;-38.13080360867914
1739209657.7714512;-38.13080360867914
1739209657.7714567;-35.57807855764607
1739209657.7714622;-33.981070128970906
1739209657.771468;-45.120503652039325
1739209657.7714734;-35.57807855764607
1739209657.771479;-35.57807855764607
1739209657.7714844;-45.120503652039325
1739209657.7714899;-45.120503652039325
1739209657.7714953;-35.57807855764607
1739209657.7715008;-35.57807855764607
1739209657.7715063;-45.120503652039325
1739209657.7715118;-45.120503652039325
1739209657.7715173;-38.13080360867914
1739209657.7715228;-33.981070128970906
1739209657.7715282;-38.13080360867914
1739209657.771534;-38.13080360867914
1739209657.7715394;-38.13080360867914
1739209657.771545;-38.13080360867914
1739209657.7715504;-32.81601443825658
1739209657.771556;-45.120503652039325
1739209657.7715614;-38.13080360867914
1739209657.7715669;-38.13080360867914
1739209657.7715724;-45.120503652039325
1739209657.7715778;-35.57807855764607
1739209657.7715833;-38.13080360867914
1739209657.7715888;-35.57807855764607
1739209657.7715943;-28.992665084841942
1739209657.7716;-33.981070128970906
1739209657.7716055;-45.120503652039325
1739209657.771611;-38.13080360867914
1739209657.7716165;-35.57807855764607
1739209657.771622;-45.120503652039325
1739209657.7716274;-45.120503652039325
1739209657.771633;-38.13080360867914
1739209657.7716384;-33.981070128970956
1739209657.7716439;-45.120503652039325
1739209657.7716494;-45.120503652039325
1739209657.7716548;-45.120503652039325
1739209657.7716603;-45.120503652039325
1739209657.771666;-38.13080360867914
1739209657.7716715;-35.57807855764607
1739209657.771677;-38.13080360867914
1739209657.7716825;-29.438486411369333
1739209657.771688;-31.141103565318893
1739209657.7716935;-45.120503652039325
1739209657.771699;-45.120503652039325
1739209657.7717044;-45.120503652039325
1739209657.77171;-45.120503652039325
1739209657.7717154;-45.120503652039325
1739209657.771721;-38.13080360867914
1739209657.7717264;-45.120503652039325
1739209657.771732;-45.120503652039325
1739209657.7717376;-33.981070128970906
1739209657.771743;-45.120503652039325
1739209657.7717485;-38.13080360867914
1739209657.771754;-38.13080360867914
1739209657.7717595;-38.13080360867914
1739209657.771765;-35.57807855764607
1739209657.7717705;-45.120503652039325
1739209657.771776;-45.120503652039325
1739209657.7717814;-33.981070128970906
1739209657.771787;-35.57807855764607
1739209657.7717924;-45.120503652039325
1739209657.7717981;-45.120503652039325
1739209657.7718036;-38.13080360867914
1739209657.771809;-38.13080360867914
1739209657.7718146;-38.13080360867914
1739209657.77182;-33.981070128970906
1739209657.7718256;-45.120503652039325
1739209657.771831;-45.120503652039325
1739209657.7718365;-33.981070128970906
1739209657.771842;-45.120503652039325
1739209657.7718475;-45.120503652039325
1739209657.771853;-38.13080360867914
1739209657.7718587;-45.120503652039325
1739209657.7718642;-38.13080360867914
1739209657.7718697;-45.120503652039325
1739209657.7718751;-45.120503652039325
1739209657.7718806;-38.13080360867914
1739209657.771886;-38.13080360867914
1739209657.7718916;-45.120503652039325
1739209657.771897;-45.120503652039325
1739209657.7719026;-38.13080360867914
1739209657.771908;-35.57807855764607
1739209657.7719135;-45.120503652039325
1739209657.771919;-45.120503652039325
1739209657.7719247;-38.13080360867914
1739209657.7719302;-38.13080360867914
1739209657.7719357;-38.13080360867914
1739209657.7719412;-45.120503652039325
1739209657.7719467;-45.120503652039325
1739209657.7719522;-45.120503652039325
1739209657.7719576;-45.120503652039325
1739209657.7719631;-45.120503652039325
1739209657.7719686;-35.57807855764607
1739209657.771974;-35.57807855764607
1739209657.7719796;-45.120503652039325
1739209657.771985;-38.13080360867914
1739209657.7719908;-38.13080360867914
1739209657.7719963;-33.981070128970906
1739209657.7720017;-35.57807855764607
1739209657.7720072;-38.13080360867914
1739209657.7720127;-38.13080360867914
1739209657.7720182;-33.981070128970906
1739209657.7720237;-38.13080360867914
1739209657.7720292;-45.120503652039325
1739209657.7720346;-35.57807855764607
1739209657.7720401;-33.981070128970906
1739209657.7720456;-45.120503652039325
1739209657.772051;-38.13080360867914
1739209657.7720568;-35.57807855764607
1739209657.7720623;-32.816014438256545
1739209657.7720678;-45.120503652039325
1739209657.7720733;-45.120503652039325
1739209657.7720788;-38.13080360867914
1739209657.7720842;-28.992665084841942
1739209657.7720897;-33.981070128970906
1739209657.7720952;-45.120503652039325
1739209657.7721007;-35.57807855764607
1739209657.7721062;-38.13080360867914
1739209657.7721117;-38.13080360867914
1739209657.7721171;-45.120503652039325
1739209657.7721229;-33.981070128970906
1739209657.7721283;-38.13080360867914
1739209657.7721338;-45.120503652039325
1739209657.7721393;-45.120503652039325
1739209657.7721448;-38.13080360867914
1739209657.7721503;-33.981070128970906
1739209657.7721558;-45.120503652039325
1739209657.7721612;-45.120503652039325
1739209657.7721667;-33.981070128970906
1739209657.7721722;-38.13080360867914
1739209657.7721777;-45.120503652039325
1739209657.7721832;-45.120503652039325
1739209657.772189;-38.13080360867914
1739209657.7721944;-33.981070128970906
1739209657.7721999;-45.120503652039325
1739209657.7722054;-38.13080360867914
1739209657.7722108;-45.120503652039325
1739209657.7722163;-45.120503652039325
1739209657.7722218;-38.13080360867914
1739209657.7722273;-38.13080360867914
1739209657.7722328;-45.120503652039325
1739209657.7722383;-45.120503652039325
1739209657.7722437;-45.120503652039325
1739209657.7722492;-38.13080360867914
1739209657.772255;-45.120503652039325
1739209657.7722604;-35.57807855764607
1739209657.772266;-33.981070128970906
1739209657.7722714;-45.120503652039325
1739209657.7722769;-38.13080360867914
1739209657.7722824;-38.13080360867914
1739209657.7722878;-33.981070128970906
1739209657.7722933;-31.141103565318915
1739209657.7722988;-45.120503652039325
1739209657.7723043;-45.120503652039325
1739209657.7723098;-31.141103565318915
1739209657.7723153;-35.57807855764607
1739209657.772321;-38.13080360867914
1739209657.7723265;-45.120503652039325
1739209657.772332;-38.13080360867914
1739209657.7723374;-35.57807855764607
1739209657.772343;-38.13080360867914
1739209657.7723484;-35.57807855764607
1739209657.772354;-28.992665084841942
1739209657.7723594;-38.13080360867914
1739209657.7723649;-45.120503652039325
1739209657.7723703;-38.13080360867914
1739209657.7723758;-33.981070128970906
1739209657.7723813;-33.981070128970906
1739209657.772387;-45.120503652039325
1739209657.7723925;-45.120503652039325
1739209657.772398;-32.816014438256545
1739209657.7724035;-38.13080360867914
1739209657.772409;-38.13080360867914
1739209657.7724144;-38.13080360867914
1739209657.77242;-38.13080360867914
1739209657.7724254;-31.141103565318915
1739209657.772431;-38.13080360867914
1739209657.7724364;-45.120503652039325
1739209657.7724419;-32.816014438256545
1739209657.7724473;-35.57807855764607
1739209657.772453;-45.120503652039325
1739209657.7724586;-45.120503652039325
1739209657.772464;-45.120503652039325
1739209657.7724695;-45.120503652039325
1739209657.772475;-45.120503652039325
1739209657.7724805;-45.120503652039325
1739209657.772486;-38.13080360867914
1739209657.7724915;-45.120503652039325
1739209657.772497;-45.120503652039325
1739209657.7725024;-38.13080360867914
1739209657.772508;-38.13080360867914
1739209657.7725134;-45.120503652039325
1739209657.772519;-45.120503652039325
1739209657.7725246;-45.120503652039325
1739209657.77253;-38.13080360867914
1739209657.7725356;-45.120503652039325
1739209657.772541;-33.981070128970906
1739209657.7725465;-45.120503652039325
1739209657.772552;-45.120503652039325
1739209657.7725575;-45.120503652039325
1739209657.772563;-38.13080360867914
1739209657.7725685;-45.120503652039325
1739209657.772574;-28.992665084841942
1739209657.7725797;-38.13080360867914
1739209657.7725852;-35.57807855764607
1739209657.7725906;-35.57807855764607
1739209657.7725961;-38.13080360867914
1739209657.7726016;-45.120503652039325
1739209657.772607;-45.120503652039325
1739209657.7726126;-38.13080360867914
1739209657.772618;-30.49652367304976
1739209657.7726235;-45.120503652039325
1739209657.772629;-32.816014438256545
1739209657.7726345;-38.13080360867914
1739209657.77264;-38.13080360867914
1739209657.7726457;-38.13080360867914
1739209657.7726512;-38.13080360867914
1739209657.7726567;-45.120503652039325
1739209657.7726622;-38.13080360867914
1739209657.7726676;-45.120503652039325
1739209657.7726731;-38.13080360867914
1739209657.7726786;-35.57807855764607
1739209657.772684;-38.13080360867914
1739209657.7726896;-45.120503652039325
1739209657.772695;-38.13080360867914
1739209657.7727005;-38.13080360867914
1739209657.772706;-45.120503652039325
1739209657.7727118;-45.120503652039325
1739209657.7727172;-38.13080360867914
1739209657.7727227;-35.57807855764607
1739209657.7727282;-38.13080360867914
1739209657.7727337;-45.120503652039325
1739209657.7727392;-35.57807855764607
1739209657.7727447;-35.57807855764607
1739209657.7727501;-38.13080360867914
1739209657.7727556;-38.13080360867914
1739209657.772761;-38.13080360867914
1739209657.7727666;-45.120503652039325
1739209657.772772;-38.13080360867914
1739209657.7727778;-30.49652367304973
1739209657.7727833;-38.13080360867914
1739209657.7727888;-38.13080360867914
1739209657.7727942;-38.13080360867914
1739209657.7727997;-45.120503652039325
1739209657.7728052;-45.120503652039325
1739209657.7728107;-38.13080360867914
1739209657.7728162;-45.120503652039325
1739209657.7728217;-45.120503652039325
1739209657.7728271;-45.120503652039325
1739209657.7728326;-45.120503652039325
1739209657.772838;-45.120503652039325
1739209657.7728438;-45.120503652039325
1739209657.7728493;-45.120503652039325
1739209657.7728548;-38.13080360867914
1739209657.7728603;-38.13080360867914
1739209657.7728658;-45.120503652039325
1739209657.7728713;-45.120503652039325
1739209657.7728767;-45.120503652039325
1739209657.7728822;-38.13080360867914
1739209657.7728877;-38.13080360867914
1739209657.7728932;-45.120503652039325
1739209657.7728987;-45.120503652039325
1739209657.7729042;-38.13080360867914
1739209657.7729099;-38.13080360867914
1739209657.7729154;-45.120503652039325
1739209657.7729208;-45.120503652039325
1739209657.7729263;-45.120503652039325
1739209657.7729318;-45.120503652039325
1739209657.7729373;-38.13080360867914
1739209657.7729428;-38.13080360867914
1739209657.7729483;-35.57807855764607
1739209657.7729537;-38.13080360867914
1739209657.7729592;-45.120503652039325
1739209657.7729647;-38.13080360867914
1739209657.7729702;-45.120503652039325
1739209657.772976;-30.49652367304973
1739209657.7729814;-33.981070128970906
1739209657.772987;-38.13080360867914
1739209657.7729924;-38.13080360867914
1739209657.7729979;-45.120503652039325
1739209657.7730033;-38.13080360867914
1739209657.7730088;-45.120503652039325
1739209657.7730143;-38.13080360867914
1739209657.7730198;-38.13080360867914
1739209657.7730253;-38.13080360867914
1739209657.7730308;-45.120503652039325
1739209657.7730362;-45.120503652039325
1739209657.773042;-45.120503652039325
1739209657.7730474;-38.13080360867914
1739209657.773053;-38.13080360867914
1739209657.7730584;-45.120503652039325
1739209657.773064;-38.13080360867914
1739209657.7730694;-38.13080360867914
1739209657.7730749;-45.120503652039325
1739209657.7730803;-38.13080360867914
1739209657.7730858;-35.57807855764607
1739209657.7730913;-38.13080360867914
1739209657.7730968;-38.13080360867914
1739209657.7731023;-45.120503652039325
1739209657.773108;-27.267205301931607
1739209657.7731135;-33.981070128970906
1739209657.773119;-45.120503652039325
1739209657.7731245;-45.120503652039325
1739209657.77313;-38.13080360867914
1739209657.7731354;-38.13080360867914
1739209657.773141;-45.120503652039325
1739209657.7731464;-38.13080360867914
1739209657.7731519;-35.57807855764607
1739209657.7731574;-38.13080360867914
1739209657.7731628;-33.981070128970906
1739209657.7731683;-38.13080360867914
1739209657.773174;-45.120503652039325
1739209657.7731795;-45.120503652039325
1739209657.773185;-45.120503652039325
1739209657.7731905;-38.13080360867914
1739209657.773196;-31.141103565318915
1739209657.7732015;-32.816014438256545
1739209657.773207;-38.13080360867914
1739209657.7732124;-38.13080360867914
1739209657.773218;-45.120503652039325
1739209657.7732234;-35.57807855764607
1739209657.773229;-45.120503652039325
1739209657.7732344;-45.120503652039325
1739209657.77324;-45.120503652039325
1739209657.7732456;-45.120503652039325
1739209657.773251;-45.120503652039325
1739209657.7732565;-45.120503652039325
1739209657.773262;-45.120503652039325
1739209657.7732675;-45.120503652039325
1739209657.773273;-38.13080360867914
1739209657.7732785;-38.13080360867914
1739209657.773284;-32.816014438256545
1739209657.7732894;-31.141103565318915
1739209657.773295;-33.981070128970906
1739209657.7733006;-38.13080360867914
1739209657.7733061;-45.120503652039325
1739209657.7733116;-45.120503652039325
1739209657.773317;-33.981070128970906
1739209657.7733226;-45.120503652039325
1739209657.773328;-33.981070128970906
1739209657.7733335;-31.141103565318915
1739209657.773339;-38.13080360867914
1739209657.7733445;-38.13080360867914
1739209657.77335;-38.13080360867914
1739209657.7733555;-33.981070128970906
1739209657.773361;-38.13080360867914
1739209657.7733667;-45.120503652039325
1739209657.7733722;-45.120503652039325
1739209657.7733777;-38.13080360867914
1739209657.7733831;-33.981070128970906
1739209657.7733886;-45.120503652039325
1739209657.773394;-45.120503652039325
1739209657.7733996;-35.57807855764607
1739209657.773405;-38.13080360867914
1739209657.7734106;-38.13080360867914
1739209657.773416;-38.13080360867914
1739209657.7734215;-45.120503652039325
1739209657.773427;-45.120503652039325
1739209657.7734327;-38.13080360867914
1739209657.7734382;-38.13080360867914
1739209657.7734437;-45.120503652039325
1739209657.7734492;-33.981070128970906
1739209657.7734547;-32.816014438256545
1739209657.7734601;-33.981070128970906
1739209657.7734656;-33.981070128970906
1739209657.773471;-38.13080360867914
1739209657.7734766;-38.13080360867914
1739209657.773482;-35.57807855764607
1739209657.7734876;-38.13080360867914
1739209657.773493;-38.13080360867914
1739209657.7734988;-45.120503652039325
1739209657.7735043;-38.13080360867914
1739209657.7735097;-38.13080360867914
1739209657.7735152;-45.120503652039325
1739209657.7735207;-38.13080360867914
1739209657.7735262;-38.13080360867914
1739209657.7735317;-45.120503652039325
1739209657.7735372;-45.120503652039325
1739209657.7735426;-38.13080360867914
1739209657.7735481;-33.981070128970906
1739209657.7735536;-33.981070128970906
1739209657.773559;-38.13080360867914
1739209657.7735648;-45.120503652039325
1739209657.7735703;-45.120503652039325
1739209657.7735758;-35.57807855764607
1739209657.7735813;-38.13080360867914
1739209657.7735868;-38.13080360867914
1739209657.7735922;-38.13080360867914
1739209657.7735977;-38.13080360867914
1739209657.7736032;-45.120503652039325
1739209657.7736087;-38.13080360867914
1739209657.7736142;-38.13080360867914
1739209657.7736197;-45.120503652039325
1739209657.7736251;-38.13080360867914
1739209657.7736309;-35.57807855764607
1739209657.7736363;-35.57807855764607
1739209657.7736418;-45.120503652039325
1739209657.7736473;-38.13080360867914
1739209657.7736528;-38.13080360867914
1739209657.7736583;-45.120503652039325
1739209657.7736638;-33.981070128970906
1739209657.7736692;-35.57807855764607
1739209657.7736747;-45.120503652039325
1739209657.7736802;-38.13080360867914
1739209657.7736857;-35.57807855764607
1739209657.7736912;-35.57807855764607
1739209657.773697;-45.120503652039325
1739209657.7737024;-45.120503652039325
1739209657.7737079;-38.13080360867914
1739209657.7737134;-38.13080360867914
1739209657.7737188;-45.120503652039325
1739209657.7737243;-38.13080360867914
1739209657.7737298;-45.120503652039325
1739209657.7737353;-45.120503652039325
1739209657.7737408;-38.13080360867914
1739209657.7737463;-45.120503652039325
1739209657.7737517;-38.13080360867914
1739209657.7737572;-38.13080360867914
1739209657.773763;-38.13080360867914
1739209657.7737684;-45.120503652039325
1739209657.773774;-32.816014438256545
1739209657.7737794;-31.141103565318893
1739209657.7737849;-45.120503652039325
1739209657.7737904;-38.13080360867914
1739209657.7737958;-45.120503652039325
1739209657.7738013;-33.981070128970906
1739209657.7738068;-38.13080360867914
1739209657.7738123;-38.13080360867914
1739209657.7738178;-45.120503652039325
1739209657.7738233;-45.120503652039325
1739209657.773829;-45.120503652039325
1739209657.7738345;-45.120503652039325
1739209657.77384;-31.141103565318915
1739209657.7738454;-45.120503652039325
1739209657.773851;-45.120503652039325
1739209657.7738564;-45.120503652039325
1739209657.773862;-35.57807855764607
1739209657.7738674;-28.58837851428586
1739209657.7738729;-45.120503652039325
1739209657.7738783;-45.120503652039325
1739209657.7738838;-45.120503652039325
1739209657.7738893;-33.981070128970906
1739209657.773895;-45.120503652039325
1739209657.7739005;-45.120503652039325
1739209657.773906;-45.120503652039325
1739209657.7739115;-45.120503652039325
1739209657.773917;-45.120503652039325
1739209657.7739224;-38.13080360867914
1739209657.773928;-38.13080360867914
1739209657.7739334;-45.120503652039325
1739209657.773939;-45.120503652039325
1739209657.7739444;-38.13080360867914
1739209657.7739499;-38.13080360867914
1739209657.7739553;-33.981070128970906
1739209657.773961;-38.13080360867914
1739209657.7739666;-38.13080360867914
1739209657.773972;-38.13080360867914
1739209657.7739775;-38.13080360867914
1739209657.773983;-35.57807855764607
1739209657.7739885;-32.816014438256545
1739209657.773994;-38.13080360867914
1739209657.7739995;-45.120503652039325
1739209657.774005;-38.13080360867914
1739209657.7740104;-38.13080360867914
1739209657.774016;-45.120503652039325
1739209657.7740216;-45.120503652039325
1739209657.774027;-38.13080360867914
1739209657.7740326;-38.13080360867914
1739209657.774038;-38.13080360867914
1739209657.7740436;-45.120503652039325
1739209657.774049;-38.13080360867914
1739209657.7740545;-38.13080360867914
1739209657.77406;-38.13080360867914
1739209657.7740655;-35.57807855764607
1739209657.774071;-35.57807855764607
1739209657.7740765;-38.13080360867914
1739209657.774082;-38.13080360867914
1739209657.7740877;-33.981070128970906
1739209657.7740932;-45.120503652039325
1739209657.7740986;-45.120503652039325
1739209657.774104;-45.120503652039325
1739209657.7741096;-45.120503652039325
1739209657.774115;-38.13080360867914
1739209657.7741206;-45.120503652039325
1739209657.774126;-33.981070128970906
1739209657.7741315;-32.81601443825658
1739209657.774137;-38.13080360867914
1739209657.7741425;-45.120503652039325
1739209657.774148;-45.120503652039325
1739209657.7741537;-45.120503652039325
1739209657.7741592;-45.120503652039325
