CAN Message; 0x77:6e220a453cf30f5e
1739209713.8628507;-32.816014438256545
1739209713.8628533;-45.120503652039325
1739209713.8628557;-45.120503652039325
1739209713.8628583;-35.57807855764607
1739209713.8628607;-32.816014438256545
1739209713.8628633;-32.81601443825658
1739209713.8628657;-45.120503652039325
1739209713.8628683;-38.13080360867914
1739209713.862871;-38.13080360867914
1739209713.8628733;-38.13080360867914
1739209713.862876;-38.13080360867914
1739209713.8628783;-38.13080360867914
1739209713.862881;-38.13080360867914
1739209713.8628836;-28.58837851428586
1739209713.862886;-35.57807855764607
1739209713.8628886;-38.13080360867914
1739209713.862891;-38.13080360867914
1739209713.8628936;-45.120503652039325
1739209713.8628962;-45.120503652039325
1739209713.8628986;-45.120503652039325
1739209713.8629012;-38.13080360867914
1739209713.8629036;-33.981070128970956
1739209713.8629062;-45.120503652039325
1739209713.8629086;-33.981070128970906
1739209713.8629112;-35.57807855764607
1739209713.8629138;-38.13080360867914
1739209713.8629162;-38.13080360867914
1739209713.8629189;-45.120503652039325
1739209713.8629212;-38.13080360867914
1739209713.8629239;-31.141103565318893
1739209713.8629265;-31.141103565318893
1739209713.8629289;-35.57807855764607
1739209713.8629315;-32.816014438256545
1739209713.8629339;-45.120503652039325
1739209713.8629365;-45.120503652039325
1739209713.8629391;-38.13080360867914
1739209713.8629415;-45.120503652039325
1739209713.8629441;-45.120503652039325
1739209713.8629465;-45.120503652039325
1739209713.8629491;-38.13080360867914
1739209713.8629515;-45.120503652039325
1739209713.8629541;-38.13080360867914
1739209713.8629568;-32.816014438256545
1739209713.8629591;-45.120503652039325
1739209713.8629618;-45.120503652039325
1739209713.8629642;-45.120503652039325
1739209713.8629668;-33.981070128970906
1739209713.8629694;-45.120503652039325
1739209713.8629718;-45.120503652039325
1739209713.8629744;-45.120503652039325
1739209713.8629768;-45.120503652039325
1739209713.8629794;-35.57807855764607
1739209713.862982;-45.120503652039325
1739209713.8629844;-38.13080360867914
1739209713.862987;-35.57807855764607
1739209713.8629894;-45.120503652039325
1739209713.862992;-45.120503652039325
1739209713.8629944;-32.816014438256545
1739209713.862997;-45.120503652039325
1739209713.8629997;-45.120503652039325
1739209713.863002;-38.13080360867914
1739209713.8630047;-45.120503652039325
1739209713.863007;-45.120503652039325
1739209713.8630097;-38.13080360867914
1739209713.8630123;-38.13080360867914
1739209713.8630147;-38.13080360867914
1739209713.8630173;-38.13080360867914
1739209713.8630197;-35.57807855764607
1739209713.8630223;-45.120503652039325
1739209713.8630247;-32.816014438256545
1739209713.8630273;-32.816014438256545
1739209713.86303;-45.120503652039325
1739209713.8630323;-38.13080360867914
1739209713.863035;-35.57807855764607
1739209713.8630373;-38.13080360867914
1739209713.86304;-45.120503652039325
1739209713.8630426;-45.120503652039325
1739209713.863045;-45.120503652039325
1739209713.8630476;-38.13080360867914
1739209713.86305;-38.13080360867914
1739209713.8630526;-45.120503652039325
1739209713.8630552;-45.120503652039325
1739209713.8630576;-45.120503652039325
1739209713.8630602;-38.13080360867914
1739209713.8630626;-45.120503652039325
1739209713.8630652;-38.13080360867914
1739209713.8630676;-35.57807855764607
1739209713.8630702;-38.13080360867914
1739209713.8630729;-45.120503652039325
1739209713.8630753;-38.13080360867914
1739209713.8630779;-38.13080360867914
1739209713.8630803;-33.981070128970906
1739209713.863083;-45.120503652039325
1739209713.8630855;-45.120503652039325
1739209713.863088;-45.120503652039325
1739209713.8630905;-38.13080360867914
1739209713.863093;-45.120503652039325
1739209713.8630955;-45.120503652039325
1739209713.8630981;-45.120503652039325
1739209713.8631005;-38.13080360867914
1739209713.8631032;-38.13080360867914
1739209713.8631055;-45.120503652039325
1739209713.8631082;-38.13080360867914
1739209713.8631105;-38.13080360867914
1739209713.8631132;-45.120503652039325
1739209713.8631158;-45.120503652039325
1739209713.8631182;-45.120503652039325
1739209713.8631208;-33.981070128970906
1739209713.8631232;-38.13080360867914
1739209713.8631258;-38.13080360867914
1739209713.8631284;-38.13080360867914
1739209713.8631308;-38.13080360867914
1739209713.8631334;-45.120503652039325
1739209713.8631358;-38.13080360867914
1739209713.8631384;-35.57807855764607
1739209713.863141;-45.120503652039325
1739209713.8631434;-45.120503652039325
1739209713.863146;-33.981070128970906
1739209713.8631485;-38.13080360867914
1739209713.863151;-38.13080360867914
1739209713.8631535;-38.13080360867914
1739209713.863156;-38.13080360867914
1739209713.8631587;-45.120503652039325
1739209713.863161;-45.120503652039325
1739209713.8631637;-38.13080360867914
1739209713.863166;-38.13080360867914
1739209713.8631687;-38.13080360867914
1739209713.8631713;-27.267205301931607
1739209713.8631737;-35.57807855764607
1739209713.8631763;-45.120503652039325
1739209713.8631787;-38.13080360867914
1739209713.8631814;-38.13080360867914
1739209713.863184;-38.13080360867914
1739209713.8631864;-45.120503652039325
1739209713.863189;-38.13080360867914
1739209713.8631914;-38.13080360867914
1739209713.863194;-45.120503652039325
1739209713.8631964;-45.120503652039325
1739209713.863199;-38.13080360867914
1739209713.8632016;-38.13080360867914
1739209713.863204;-45.120503652039325
1739209713.8632066;-45.120503652039325
1739209713.863209;-45.120503652039325
1739209713.8632116;-38.13080360867914
1739209713.8632143;-38.13080360867914
1739209713.8632166;-45.120503652039325
1739209713.8632193;-38.13080360867914
1739209713.8632216;-33.981070128970906
1739209713.8632243;-33.981070128970906
1739209713.863227;-38.13080360867914
1739209713.8632293;-38.13080360867914
1739209713.863232;-31.141103565318915
1739209713.8632343;-45.120503652039325
1739209713.863237;-45.120503652039325
1739209713.8632393;-38.13080360867914
1739209713.863242;-38.13080360867914
1739209713.8632445;-45.120503652039325
1739209713.863247;-45.120503652039325
1739209713.8632495;-45.120503652039325
1739209713.863252;-38.13080360867914
1739209713.8632545;-38.13080360867914
1739209713.8632572;-38.13080360867914
1739209713.8632596;-45.120503652039325
1739209713.8632622;-38.13080360867914
1739209713.8632646;-38.13080360867914
1739209713.8632672;-45.120503652039325
1739209713.8632698;-38.13080360867914
1739209713.8632722;-31.141103565318915
1739209713.8632748;-45.120503652039325
1739209713.8632772;-45.120503652039325
1739209713.8632798;-38.13080360867914
1739209713.8632822;-45.120503652039325
1739209713.8632848;-45.120503652039325
1739209713.8632874;-38.13080360867914
1739209713.8632898;-38.13080360867914
1739209713.8632925;-38.13080360867914
1739209713.8632948;-45.120503652039325
1739209713.8632975;-45.120503652039325
1739209713.8633;-38.13080360867914
1739209713.8633025;-38.13080360867914
1739209713.863305;-38.13080360867914
1739209713.8633075;-45.120503652039325
1739209713.86331;-45.120503652039325
1739209713.8633127;-28.992665084841942
1739209713.863315;-35.57807855764607
1739209713.8633177;-45.120503652039325
1739209713.86332;-45.120503652039325
1739209713.8633227;-35.57807855764607
1739209713.863325;-38.13080360867914
1739209713.8633277;-45.120503652039325
1739209713.8633304;-45.120503652039325
1739209713.8633327;-38.13080360867914
1739209713.8633354;-45.120503652039325
1739209713.8633378;-45.120503652039325
1739209713.8633404;-45.120503652039325
1739209713.863343;-45.120503652039325
1739209713.8633454;-38.13080360867914
1739209713.863348;-38.13080360867914
1739209713.8633504;-45.120503652039325
1739209713.863353;-28.58837851428586
1739209713.8633556;-32.816014438256545
1739209713.863358;-45.120503652039325
1739209713.8633606;-45.120503652039325
1739209713.863363;-31.141103565318915
1739209713.8633657;-38.13080360867914
1739209713.863368;-45.120503652039325
1739209713.8633707;-38.13080360867914
1739209713.8633733;-38.13080360867914
1739209713.8633757;-38.13080360867914
1739209713.8633783;-45.120503652039325
1739209713.8633807;-45.120503652039325
1739209713.8633833;-45.120503652039325
1739209713.863386;-45.120503652039325
1739209713.8633883;-45.120503652039325
1739209713.863391;-45.120503652039325
1739209713.8633933;-45.120503652039325
1739209713.863396;-38.13080360867914
1739209713.8633986;-38.13080360867914
1739209713.863401;-45.120503652039325
1739209713.8634036;-45.120503652039325
1739209713.863406;-45.120503652039325
1739209713.8634086;-45.120503652039325
1739209713.863411;-45.120503652039325
1739209713.8634136;-29.438486411369333
1739209713.8634162;-31.141103565318915
1739209713.8634186;-45.120503652039325
1739209713.8634212;-33.981070128970906
1739209713.8634236;-35.57807855764607
1739209713.8634262;-35.57807855764607
1739209713.8634288;-45.120503652039325
1739209713.8634312;-38.13080360867914
1739209713.8634338;-45.120503652039325
1739209713.8634362;-45.120503652039325
1739209713.8634388;-38.13080360867914
1739209713.8634415;-38.13080360867914
1739209713.8634439;-45.120503652039325
1739209713.8634465;-45.120503652039325
1739209713.8634489;-38.13080360867914
1739209713.8634515;-45.120503652039325
1739209713.8634539;-32.816014438256545
1739209713.8634565;-30.49652367304973
1739209713.863459;-45.120503652039325
1739209713.8634615;-45.120503652039325
1739209713.863464;-32.816014438256545
1739209713.8634665;-38.13080360867914
1739209713.8634691;-45.120503652039325
1739209713.8634717;-35.57807855764607
1739209713.8634741;-45.120503652039325
1739209713.8634768;-45.120503652039325
1739209713.8634791;-32.816014438256545
1739209713.8634818;-38.13080360867914
1739209713.8634841;-45.120503652039325
1739209713.8634868;-38.13080360867914
1739209713.8634894;-38.13080360867914
1739209713.8634918;-38.13080360867914
1739209713.8634944;-38.13080360867914
1739209713.8634968;-38.13080360867914
1739209713.8634994;-33.981070128970906
1739209713.863502;-35.57807855764607
1739209713.8635044;-38.13080360867914
1739209713.863507;-45.120503652039325
1739209713.8635094;-38.13080360867914
1739209713.863512;-38.13080360867914
1739209713.8635147;-45.120503652039325
1739209713.863517;-45.120503652039325
1739209713.8635197;-38.13080360867914
1739209713.863522;-38.13080360867914
1739209713.8635247;-45.120503652039325
1739209713.863527;-38.13080360867914
1739209713.8635297;-45.120503652039325
1739209713.8635323;-45.120503652039325
1739209713.8635347;-45.120503652039325
1739209713.8635373;-45.120503652039325
1739209713.8635397;-45.120503652039325
1739209713.8635423;-45.120503652039325
1739209713.863545;-45.120503652039325
1739209713.8635473;-38.13080360867914
1739209713.86355;-33.981070128970906
1739209713.8635523;-45.120503652039325
1739209713.863555;-45.120503652039325
1739209713.8635576;-32.816014438256545
1739209713.86356;-45.120503652039325
1739209713.8635626;-45.120503652039325
1739209713.863565;-35.57807855764607
1739209713.8635676;-35.57807855764607
1739209713.86357;-45.120503652039325
1739209713.8635726;-45.120503652039325
1739209713.8635752;-38.13080360867914
1739209713.8635776;-45.120503652039325
1739209713.8635802;-45.120503652039325
1739209713.8635826;-45.120503652039325
1739209713.8635852;-38.13080360867914
1739209713.8635879;-38.13080360867914
1739209713.8635902;-38.13080360867914
1739209713.8635929;-45.120503652039325
1739209713.8635952;-45.120503652039325
1739209713.8635979;-33.981070128970906
1739209713.8636005;-38.13080360867914
1739209713.8636029;-38.13080360867914
1739209713.8636055;-45.120503652039325
1739209713.863608;-35.57807855764607
1739209713.8636105;-38.13080360867914
1739209713.863613;-33.981070128970906
1739209713.8636155;-45.120503652039325
1739209713.8636181;-38.13080360867914
1739209713.8636205;-45.120503652039325
1739209713.8636231;-45.120503652039325
1739209713.8636255;-45.120503652039325
1739209713.8636281;-45.120503652039325
1739209713.8636308;-38.13080360867914
1739209713.8636332;-45.120503652039325
1739209713.8636358;-38.13080360867914
1739209713.8636382;-38.13080360867914
1739209713.8636408;-38.13080360867914
1739209713.8636434;-38.13080360867914
1739209713.8636458;-38.13080360867914
1739209713.8636484;-38.13080360867914
1739209713.8636508;-38.13080360867914
1739209713.8636534;-38.13080360867914
1739209713.8636558;-45.120503652039325
1739209713.8636584;-38.13080360867914
1739209713.863661;-38.13080360867914
1739209713.8636634;-45.120503652039325
1739209713.863666;-38.13080360867914
1739209713.8636684;-38.13080360867914
1739209713.863671;-38.13080360867914
1739209713.8636737;-45.120503652039325
1739209713.863676;-45.120503652039325
1739209713.8636787;-45.120503652039325
1739209713.863681;-45.120503652039325
1739209713.8636837;-38.13080360867914
1739209713.8636863;-35.57807855764607
1739209713.8636887;-38.13080360867914
1739209713.8636913;-45.120503652039325
1739209713.8636937;-35.57807855764607
1739209713.8636963;-45.120503652039325
1739209713.8636987;-38.13080360867914
1739209713.8637013;-31.141103565318915
1739209713.863704;-38.13080360867914
1739209713.8637064;-38.13080360867914
1739209713.863709;-38.13080360867914
1739209713.8637114;-35.57807855764607
1739209713.863714;-45.120503652039325
1739209713.8637166;-45.120503652039325
1739209713.863719;-45.120503652039325
1739209713.8637216;-32.81601443825658
1739209713.863724;-45.120503652039325
1739209713.8637266;-35.57807855764607
1739209713.8637292;-45.120503652039325
1739209713.8637316;-45.120503652039325
1739209713.8637342;-45.120503652039325
1739209713.8637366;-38.13080360867914
1739209713.8637393;-38.13080360867914
1739209713.8637416;-30.49652367304973
1739209713.8637443;-35.57807855764607
1739209713.863747;-38.13080360867914
1739209713.8637493;-35.57807855764607
1739209713.863752;-35.57807855764607
1739209713.8637543;-45.120503652039325
1739209713.863757;-35.57807855764607
1739209713.8637595;-35.57807855764607
1739209713.863762;-45.120503652039325
1739209713.8637645;-45.120503652039325
1739209713.863767;-38.13080360867914
1739209713.8637695;-45.120503652039325
1739209713.8637722;-45.120503652039325
1739209713.8637745;-45.120503652039325
1739209713.8637772;-38.13080360867914
1739209713.8637795;-45.120503652039325
1739209713.8637822;-45.120503652039325
1739209713.8637846;-38.13080360867914
1739209713.8637872;-45.120503652039325
1739209713.8637898;-38.13080360867914
1739209713.8637922;-33.981070128970906
1739209713.8637948;-45.120503652039325
1739209713.8637972;-45.120503652039325
1739209713.8637998;-45.120503652039325
1739209713.8638024;-33.981070128970906
1739209713.8638048;-38.13080360867914
1739209713.8638074;-45.120503652039325
1739209713.8638098;-45.120503652039325
1739209713.8638124;-38.13080360867914
1739209713.863815;-45.120503652039325
1739209713.8638175;-38.13080360867914
1739209713.86382;-32.816014438256545
1739209713.8638225;-45.120503652039325
1739209713.863825;-45.120503652039325
1739209713.8638275;-45.120503652039325
1739209713.86383;-45.120503652039325
1739209713.8638327;-33.981070128970906
1739209713.863835;-45.120503652039325
1739209713.8638377;-38.13080360867914
1739209713.86384;-45.120503652039325
1739209713.8638427;-32.816014438256545
1739209713.8638453;-35.57807855764607
1739209713.8638477;-38.13080360867914
1739209713.8638504;-38.13080360867914
1739209713.8638527;-38.13080360867914
1739209713.8638554;-45.120503652039325
1739209713.863858;-45.120503652039325
1739209713.8638604;-33.981070128970906
1739209713.863863;-33.981070128970956
1739209713.8638654;-38.13080360867914
1739209713.863868;-35.57807855764607
1739209713.8638704;-45.120503652039325
1739209713.863873;-45.120503652039325
1739209713.8638756;-38.13080360867914
1739209713.863878;-35.57807855764607
1739209713.8638806;-38.13080360867914
1739209713.863883;-31.141103565318893
1739209713.8638856;-32.816014438256545
1739209713.8638883;-45.120503652039325
1739209713.8638906;-38.13080360867914
1739209713.8638933;-35.57807855764607
1739209713.8638957;-35.57807855764607
1739209713.8638983;-38.13080360867914
1739209713.8639007;-32.816014438256545
1739209713.8639033;-45.120503652039325
1739209713.863906;-38.13080360867914
1739209713.8639083;-35.57807855764607
1739209713.863911;-38.13080360867914
1739209713.8639133;-38.13080360867914
1739209713.863916;-45.120503652039325
1739209713.8639185;-45.120503652039325
1739209713.863921;-45.120503652039325
1739209713.8639235;-29.438486411369333
1739209713.863926;-25.826314394896354
1739209713.8639286;-45.120503652039325
1739209713.8639312;-33.981070128970906
1739209713.8639336;-45.120503652039325
1739209713.8639362;-38.13080360867914
1739209713.8639386;-38.13080360867914
1739209713.8639412;-45.120503652039325
1739209713.8639436;-45.120503652039325
1739209713.8639462;-45.120503652039325
1739209713.8639488;-45.120503652039325
1739209713.8639512;-38.13080360867914
1739209713.8639538;-38.13080360867914
1739209713.8639562;-38.13080360867914
1739209713.8639588;-38.13080360867914
1739209713.8639615;-45.120503652039325
1739209713.8639638;-35.57807855764607
1739209713.8639665;-38.13080360867914
1739209713.8639688;-35.57807855764607
1739209713.8639715;-38.13080360867914
1739209713.863974;-38.13080360867914
1739209713.8639765;-38.13080360867914
1739209713.863979;-45.120503652039325
1739209713.8639815;-45.120503652039325
1739209713.863984;-35.57807855764607
1739209713.8639865;-30.49652367304973
1739209713.863989;-45.120503652039325
1739209713.8639917;-45.120503652039325
1739209713.8639941;-38.13080360867914
1739209713.8639967;-35.57807855764607
1739209713.8639991;-45.120503652039325
1739209713.8640018;-45.120503652039325
1739209713.8640044;-38.13080360867914
1739209713.8640068;-33.981070128970956
1739209713.8640094;-45.120503652039325
1739209713.8640118;-38.13080360867914
1739209713.8640144;-38.13080360867914
1739209713.864017;-45.120503652039325
1739209713.8640194;-35.57807855764607
1739209713.864022;-38.13080360867914
1739209713.8640244;-38.13080360867914
1739209713.864027;-28.58837851428586
1739209713.8640294;-45.120503652039325
1739209713.864032;-45.120503652039325
1739209713.8640347;-35.57807855764607
1739209713.864037;-33.981070128970906
1739209713.8640397;-45.120503652039325
1739209713.864042;-45.120503652039325
1739209713.8640447;-38.13080360867914
1739209713.8640473;-45.120503652039325
1739209713.8640497;-45.120503652039325
1739209713.8640523;-45.120503652039325
1739209713.8640547;-33.981070128970906
1739209713.8640573;-38.13080360867914
1739209713.86406;-45.120503652039325
1739209713.8640623;-38.13080360867914
1739209713.864065;-35.57807855764607
1739209713.8640673;-32.816014438256545
1739209713.86407;-38.13080360867914
1739209713.8640723;-38.13080360867914
1739209713.864075;-38.13080360867914
1739209713.8640776;-45.120503652039325
1739209713.86408;-45.120503652039325
1739209713.8640826;-38.13080360867914
1739209713.864085;-38.13080360867914
1739209713.8640876;-38.13080360867914
1739209713.8714135;-38.13080360867914
1739209713.8714178;-45.120503652039325
1739209713.8714218;-45.120503652039325
1739209713.871426;-33.981070128970906
1739209713.8714302;-33.981070128970906
1739209713.8714342;-38.13080360867914
1739209713.8714385;-45.120503652039325
1739209713.8714426;-38.13080360867914
1739209713.8714468;-38.13080360867914
1739209713.871451;-38.13080360867914
1739209713.871455;-38.13080360867914
1739209713.8714592;-45.120503652039325
1739209713.8714633;-38.13080360867914
1739209713.8714674;-45.120503652039325
1739209713.8714716;-38.13080360867914
1739209713.8714757;-45.120503652039325
1739209713.87148;-35.57807855764607
1739209713.871484;-38.13080360867914
1739209713.871488;-38.13080360867914
1739209713.8714924;-45.120503652039325
1739209713.8714964;-38.13080360867914
1739209713.8715007;-33.981070128970906
1739209713.8715048;-35.57807855764607
1739209713.8715088;-38.13080360867914
1739209713.8715131;-38.13080360867914
1739209713.8715172;-35.57807855764607
1739209713.8715215;-38.13080360867914
1739209713.8715255;-45.120503652039325
1739209713.8715296;-35.57807855764607
1739209713.8715339;-38.13080360867914
1739209713.871538;-28.992665084841942
1739209713.871542;-38.13080360867914
1739209713.8715463;-38.13080360867914
1739209713.8715503;-38.13080360867914
1739209713.8715546;-38.13080360867914
1739209713.8715587;-45.120503652039325
1739209713.8715627;-35.57807855764607
1739209713.871567;-38.13080360867914
1739209713.871571;-33.981070128970956
1739209713.8715754;-45.120503652039325
1739209713.8715794;-35.57807855764607
1739209713.8715835;-45.120503652039325
1739209713.8715878;-45.120503652039325
1739209713.8715918;-45.120503652039325
1739209713.871596;-38.13080360867914
1739209713.8716002;-38.13080360867914
1739209713.8716042;-31.141103565318915
1739209713.8716085;-38.13080360867914
1739209713.8716125;-38.13080360867914
1739209713.8716168;-35.57807855764607
1739209713.871621;-38.13080360867914
1739209713.871625;-45.120503652039325
1739209713.8716292;-38.13080360867914
1739209713.8716333;-38.13080360867914
1739209713.8716373;-45.120503652039325
1739209713.8716416;-38.13080360867914
1739209713.8716457;-38.13080360867914
1739209713.87165;-45.120503652039325
1739209713.871654;-45.120503652039325
1739209713.871658;-38.13080360867914
1739209713.8716624;-38.13080360867914
1739209713.8716664;-45.120503652039325
1739209713.8716707;-45.120503652039325
1739209713.8716748;-38.13080360867914
1739209713.8716788;-45.120503652039325
1739209713.8716831;-45.120503652039325
1739209713.8716872;-45.120503652039325
1739209713.8716915;-45.120503652039325
1739209713.8716955;-45.120503652039325
1739209713.8716996;-45.120503652039325
1739209713.8717039;-28.58837851428586
1739209713.871708;-35.57807855764607
1739209713.8717122;-45.120503652039325
1739209713.8717163;-38.13080360867914
1739209713.8717203;-38.13080360867914
1739209713.8717246;-45.120503652039325
1739209713.8717287;-38.13080360867914
1739209713.8717327;-32.816014438256545
1739209713.871737;-33.981070128970956
1739209713.871741;-45.120503652039325
1739209713.8717453;-32.816014438256545
1739209713.8717494;-35.57807855764607
1739209713.8717535;-45.120503652039325
1739209713.8717577;-38.13080360867914
1739209713.8717618;-38.13080360867914
1739209713.871766;-38.13080360867914
1739209713.8717701;-32.816014438256545
1739209713.8717742;-35.57807855764607
1739209713.8717785;-45.120503652039325
1739209713.8717825;-45.120503652039325
1739209713.8717868;-45.120503652039325
1739209713.871791;-45.120503652039325
1739209713.871795;-45.120503652039325
1739209713.8717992;-45.120503652039325
1739209713.8718033;-45.120503652039325
1739209713.8718076;-45.120503652039325
1739209713.8718116;-45.120503652039325
1739209713.8718157;-45.120503652039325
1739209713.87182;-38.13080360867914
1739209713.871824;-35.57807855764607
1739209713.871828;-45.120503652039325
1739209713.8718324;-45.120503652039325
1739209713.8718364;-45.120503652039325
1739209713.8718407;-38.13080360867914
1739209713.8718448;-45.120503652039325
1739209713.8718488;-38.13080360867914
1739209713.871853;-45.120503652039325
1739209713.8718572;-33.981070128970906
1739209713.8718615;-38.13080360867914
1739209713.8718655;-45.120503652039325
1739209713.8718696;-32.816014438256545
1739209713.8718739;-32.816014438256545
1739209713.871878;-45.120503652039325
1739209713.8718822;-38.13080360867914
1739209713.8718863;-38.13080360867914
1739209713.8718903;-38.13080360867914
1739209713.8718946;-45.120503652039325
1739209713.8718987;-38.13080360867914
1739209713.8719027;-38.13080360867914
1739209713.871907;-38.13080360867914
1739209713.871911;-38.13080360867914
1739209713.8719153;-45.120503652039325
1739209713.8719194;-38.13080360867914
1739209713.8719234;-38.13080360867914
1739209713.8719277;-38.13080360867914
1739209713.8719318;-38.13080360867914
1739209713.871936;-38.13080360867914
1739209713.8719401;-32.816014438256545
1739209713.8719442;-38.13080360867914
1739209713.8719485;-45.120503652039325
1739209713.8719525;-45.120503652039325
1739209713.8719568;-45.120503652039325
1739209713.8719609;-35.57807855764607
1739209713.871965;-38.13080360867914
1739209713.8719692;-35.57807855764607
1739209713.8719733;-38.13080360867914
1739209713.8719776;-45.120503652039325
1739209713.8719816;-38.13080360867914
1739209713.8719857;-35.57807855764607
1739209713.87199;-35.57807855764607
1739209713.871994;-45.120503652039325
1739209713.871998;-38.13080360867914
1739209713.8720024;-38.13080360867914
1739209713.8720064;-38.13080360867914
1739209713.8720107;-38.13080360867914
1739209713.8720148;-45.120503652039325
1739209713.8720188;-45.120503652039325
1739209713.872023;-45.120503652039325
1739209713.8720272;-38.13080360867914
1739209713.8720315;-45.120503652039325
1739209713.8720355;-38.13080360867914
1739209713.8720396;-38.13080360867914
1739209713.8720438;-33.981070128970906
1739209713.872048;-35.57807855764607
1739209713.8720522;-38.13080360867914
1739209713.8720562;-38.13080360867914
1739209713.8720603;-45.120503652039325
1739209713.8720646;-38.13080360867914
1739209713.8720686;-45.120503652039325
1739209713.8720727;-38.13080360867914
1739209713.872077;-38.13080360867914
1739209713.872081;-45.120503652039325
1739209713.8720853;-38.13080360867914
1739209713.8720894;-45.120503652039325
1739209713.8720934;-35.57807855764607
1739209713.8720977;-38.13080360867914
1739209713.8721018;-45.120503652039325
1739209713.872106;-38.13080360867914
1739209713.8721101;-33.981070128970906
1739209713.8721142;-35.57807855764607
1739209713.8721185;-45.120503652039325
1739209713.8721225;-38.13080360867914
1739209713.8721268;-45.120503652039325
1739209713.8721309;-38.13080360867914
1739209713.872135;-38.13080360867914
1739209713.8721392;-38.13080360867914
1739209713.8721433;-33.981070128970906
1739209713.8721476;-38.13080360867914
1739209713.8721516;-45.120503652039325
1739209713.8721557;-38.13080360867914
1739209713.87216;-38.13080360867914
1739209713.872164;-38.13080360867914
1739209713.872168;-45.120503652039325
1739209713.8721724;-38.13080360867914
1739209713.8721764;-33.981070128970906
1739209713.8721807;-45.120503652039325
1739209713.8721848;-45.120503652039325
1739209713.8721888;-45.120503652039325
1739209713.872193;-45.120503652039325
1739209713.8721972;-38.13080360867914
1739209713.8722014;-38.13080360867914
1739209713.8722055;-31.141103565318915
1739209713.8722095;-28.992665084841942
1739209713.8722138;-45.120503652039325
1739209713.872218;-35.57807855764607
1739209713.8722222;-35.57807855764607
1739209713.8722262;-38.13080360867914
1739209713.8722303;-45.120503652039325
1739209713.8722346;-45.120503652039325
1739209713.8722386;-38.13080360867914
1739209713.872243;-35.57807855764607
1739209713.872247;-45.120503652039325
1739209713.872251;-35.57807855764607
1739209713.8722553;-35.57807855764607
1739209713.8722594;-45.120503652039325
1739209713.8722634;-45.120503652039325
1739209713.8722677;-35.57807855764607
1739209713.8722718;-33.981070128970906
1739209713.872276;-38.13080360867914
1739209713.8722801;-45.120503652039325
1739209713.8722842;-38.13080360867914
1739209713.8722885;-38.13080360867914
1739209713.8722925;-38.13080360867914
1739209713.8722968;-45.120503652039325
1739209713.8723009;-38.13080360867914
1739209713.872305;-45.120503652039325
1739209713.8723092;-35.57807855764607
1739209713.8723133;-35.57807855764607
1739209713.8723176;-38.13080360867914
1739209713.8723216;-35.57807855764607
1739209713.8723257;-38.13080360867914
1739209713.87233;-45.120503652039325
1739209713.872334;-45.120503652039325
1739209713.8723383;-38.13080360867914
1739209713.8723423;-35.57807855764607
1739209713.8723464;-38.13080360867914
1739209713.8723507;-38.13080360867914
1739209713.8723547;-45.120503652039325
1739209713.8723588;-38.13080360867914
1739209713.872363;-32.816014438256545
1739209713.8723671;-45.120503652039325
1739209713.8723714;-38.13080360867914
1739209713.8723755;-28.992665084841942
1739209713.8723795;-35.57807855764607
1739209713.8723838;-45.120503652039325
1739209713.872388;-38.13080360867914
1739209713.8723922;-45.120503652039325
1739209713.8723962;-45.120503652039325
1739209713.8724003;-45.120503652039325
1739209713.8724046;-45.120503652039325
1739209713.8724086;-45.120503652039325
1739209713.872413;-38.13080360867914
1739209713.872417;-38.13080360867914
1739209713.872421;-45.120503652039325
1739209713.8724253;-35.57807855764607
1739209713.8724294;-35.57807855764607
1739209713.8724334;-45.120503652039325
1739209713.8724377;-45.120503652039325
1739209713.8724418;-45.120503652039325
1739209713.872446;-38.13080360867914
1739209713.87245;-38.13080360867914
1739209713.8724542;-45.120503652039325
1739209713.8724585;-45.120503652039325
1739209713.8724625;-45.120503652039325
1739209713.8724668;-38.13080360867914
1739209713.8724709;-35.57807855764607
1739209713.872475;-38.13080360867914
1739209713.8724792;-38.13080360867914
1739209713.8724833;-38.13080360867914
1739209713.8724875;-35.57807855764607
1739209713.8724916;-35.57807855764607
1739209713.8724957;-45.120503652039325
1739209713.8725;-38.13080360867914
1739209713.872504;-35.57807855764607
1739209713.8725083;-45.120503652039325
1739209713.8725123;-45.120503652039325
1739209713.8725164;-33.981070128970906
1739209713.8725207;-45.120503652039325
1739209713.8725247;-45.120503652039325
1739209713.8725288;-35.57807855764607
1739209713.872533;-38.13080360867914
1739209713.8725371;-45.120503652039325
1739209713.8725414;-33.981070128970906
1739209713.8725455;-38.13080360867914
1739209713.8725495;-45.120503652039325
1739209713.8725538;-45.120503652039325
1739209713.8725579;-35.57807855764607
1739209713.8725622;-38.13080360867914
1739209713.8725662;-45.120503652039325
1739209713.8725703;-45.120503652039325
1739209713.8725746;-45.120503652039325
1739209713.8725786;-45.120503652039325
1739209713.872583;-45.120503652039325
1739209713.872587;-45.120503652039325
1739209713.872591;-45.120503652039325
1739209713.8725953;-38.13080360867914
1739209713.8725994;-45.120503652039325
1739209713.8726034;-38.13080360867914
1739209713.8726077;-35.57807855764607
1739209713.8726118;-35.57807855764607
1739209713.872616;-45.120503652039325
1739209713.87262;-45.120503652039325
1739209713.8726242;-38.13080360867914
1739209713.8726285;-45.120503652039325
1739209713.8726325;-45.120503652039325
