CAN Message; 0x1d3:0000eba5fa9577b9
1739209782.7256112;-38.13080360867914
1739209782.7256117;-38.13080360867914
1739209782.7256122;-38.13080360867914
1739209782.7256126;-38.13080360867914
1739209782.725613;-45.120503652039325
1739209782.7256136;-33.981070128970906
1739209782.725614;-33.981070128970956
1739209782.7256145;-45.120503652039325
1739209782.7256148;-32.816014438256545
1739209782.7256153;-45.120503652039325
1739209782.7256157;-45.120503652039325
1739209782.7256162;-45.120503652039325
1739209782.7256167;-45.120503652039325
1739209782.7256172;-45.120503652039325
1739209782.7256176;-29.438486411369333
1739209782.7256181;-33.981070128970906
1739209782.7256186;-38.13080360867914
1739209782.725619;-33.981070128970906
1739209782.7256196;-45.120503652039325
1739209782.7256198;-45.120503652039325
1739209782.7256203;-45.120503652039325
1739209782.7256207;-45.120503652039325
1739209782.7256212;-38.13080360867914
1739209782.7256217;-45.120503652039325
1739209782.7256222;-33.981070128970906
1739209782.7256227;-45.120503652039325
1739209782.7256231;-45.120503652039325
1739209782.7256236;-45.120503652039325
1739209782.725624;-45.120503652039325
1739209782.7256246;-45.120503652039325
1739209782.7256248;-32.816014438256545
1739209782.7256253;-35.57807855764607
1739209782.7256258;-45.120503652039325
1739209782.7256262;-38.13080360867914
1739209782.7256267;-33.981070128970906
1739209782.7256272;-38.13080360867914
1739209782.7256277;-45.120503652039325
1739209782.7256281;-38.13080360867914
1739209782.7256286;-45.120503652039325
1739209782.725629;-45.120503652039325
1739209782.7256296;-45.120503652039325
1739209782.7256298;-45.120503652039325
1739209782.7256303;-32.816014438256545
1739209782.7256308;-38.13080360867914
1739209782.7256312;-45.120503652039325
1739209782.7256317;-35.57807855764607
1739209782.7256322;-38.13080360867914
1739209782.7256327;-45.120503652039325
1739209782.7256331;-38.13080360867914
1739209782.7256336;-45.120503652039325
1739209782.725634;-45.120503652039325
1739209782.7256346;-38.13080360867914
1739209782.725635;-38.13080360867914
1739209782.7256353;-45.120503652039325
1739209782.7256358;-35.57807855764607
1739209782.7256362;-35.57807855764607
1739209782.7256367;-45.120503652039325
1739209782.7256372;-45.120503652039325
1739209782.7256377;-35.57807855764607
1739209782.7256382;-38.13080360867914
1739209782.7256386;-38.13080360867914
1739209782.725639;-45.120503652039325
1739209782.7256396;-45.120503652039325
1739209782.72564;-45.120503652039325
1739209782.7256403;-45.120503652039325
1739209782.7256408;-45.120503652039325
1739209782.7256413;-38.13080360867914
1739209782.7256417;-38.13080360867914
1739209782.7256422;-45.120503652039325
1739209782.7256427;-38.13080360867914
1739209782.7256432;-38.13080360867914
1739209782.7256436;-38.13080360867914
1739209782.725644;-38.13080360867914
1739209782.7256446;-45.120503652039325
1739209782.725645;-45.120503652039325
1739209782.7256453;-45.120503652039325
1739209782.7256458;-45.120503652039325
1739209782.7256463;-45.120503652039325
1739209782.7256467;-33.981070128970906
1739209782.7256472;-35.57807855764607
1739209782.7256477;-45.120503652039325
1739209782.7256482;-38.13080360867914
1739209782.7256486;-38.13080360867914
1739209782.725649;-35.57807855764607
1739209782.7256496;-45.120503652039325
1739209782.72565;-45.120503652039325
1739209782.7256503;-33.981070128970906
1739209782.7256508;-33.981070128970906
1739209782.7256513;-38.13080360867914
1739209782.7256517;-38.13080360867914
1739209782.7256522;-38.13080360867914
1739209782.7256527;-45.120503652039325
1739209782.7256532;-38.13080360867914
1739209782.7256536;-38.13080360867914
1739209782.7256541;-35.57807855764607
1739209782.7256546;-32.816014438256545
1739209782.725655;-38.13080360867914
1739209782.7256553;-45.120503652039325
1739209782.7256558;-35.57807855764607
1739209782.7256563;-35.57807855764607
1739209782.7256567;-38.13080360867914
1739209782.7256572;-38.13080360867914
1739209782.7256577;-38.13080360867914
1739209782.7256582;-38.13080360867914
1739209782.7256587;-35.57807855764607
1739209782.7256591;-33.981070128970906
1739209782.7256596;-38.13080360867914
1739209782.72566;-45.120503652039325
1739209782.7256603;-45.120503652039325
1739209782.7256608;-45.120503652039325
1739209782.7256613;-38.13080360867914
1739209782.7256618;-35.57807855764607
1739209782.7256622;-38.13080360867914
1739209782.7256627;-45.120503652039325
1739209782.7256632;-45.120503652039325
1739209782.7256637;-33.981070128970906
1739209782.7256641;-38.13080360867914
1739209782.7256646;-45.120503652039325
1739209782.725665;-35.57807855764607
1739209782.7256653;-38.13080360867914
1739209782.7256658;-45.120503652039325
1739209782.7256663;-38.13080360867914
1739209782.7256668;-38.13080360867914
1739209782.7256672;-45.120503652039325
1739209782.7256677;-45.120503652039325
1739209782.7256682;-38.13080360867914
1739209782.7256687;-38.13080360867914
1739209782.7256691;-38.13080360867914
1739209782.7256696;-32.816014438256545
1739209782.72567;-38.13080360867914
1739209782.7256703;-38.13080360867914
1739209782.7256708;-35.57807855764607
1739209782.7256713;-38.13080360867914
1739209782.7256718;-38.13080360867914
1739209782.7256722;-45.120503652039325
1739209782.7256727;-45.120503652039325
1739209782.7256732;-38.13080360867914
1739209782.7256737;-45.120503652039325
1739209782.7256742;-45.120503652039325
1739209782.7256746;-45.120503652039325
1739209782.725675;-45.120503652039325
1739209782.7256756;-45.120503652039325
1739209782.7256758;-45.120503652039325
1739209782.7256763;-38.13080360867914
1739209782.7256768;-35.57807855764607
1739209782.7256773;-35.57807855764607
1739209782.7256777;-45.120503652039325
1739209782.7256782;-33.981070128970906
1739209782.7256787;-30.49652367304973
1739209782.7256792;-38.13080360867914
1739209782.7256796;-45.120503652039325
1739209782.72568;-38.13080360867914
1739209782.7256806;-32.816014438256545
1739209782.7256808;-38.13080360867914
1739209782.7256813;-38.13080360867914
1739209782.7256818;-45.120503652039325
1739209782.7256823;-45.120503652039325
1739209782.7256827;-38.13080360867914
1739209782.7256832;-38.13080360867914
1739209782.7256837;-38.13080360867914
1739209782.7256842;-45.120503652039325
1739209782.7256846;-45.120503652039325
1739209782.7256851;-45.120503652039325
1739209782.7256856;-38.13080360867914
1739209782.7256858;-38.13080360867914
1739209782.7256863;-45.120503652039325
1739209782.7256868;-45.120503652039325
1739209782.7256873;-45.120503652039325
1739209782.7256877;-32.816014438256545
1739209782.7256882;-38.13080360867914
1739209782.7256887;-38.13080360867914
1739209782.7256892;-45.120503652039325
1739209782.7256896;-45.120503652039325
1739209782.7256901;-45.120503652039325
1739209782.7256906;-33.981070128970906
1739209782.7256908;-38.13080360867914
1739209782.7256913;-33.981070128970956
1739209782.7256918;-38.13080360867914
1739209782.7256923;-33.981070128970906
1739209782.7256927;-38.13080360867914
1739209782.7256932;-45.120503652039325
1739209782.7256937;-38.13080360867914
1739209782.7256942;-35.57807855764607
1739209782.7256947;-38.13080360867914
1739209782.7256951;-29.438486411369333
1739209782.7256956;-35.57807855764607
1739209782.7256958;-38.13080360867914
1739209782.7256963;-35.57807855764607
1739209782.7256968;-38.13080360867914
1739209782.7256973;-45.120503652039325
1739209782.7256978;-45.120503652039325
1739209782.7256982;-38.13080360867914
1739209782.7256987;-33.981070128970956
1739209782.7256992;-45.120503652039325
1739209782.7256997;-35.57807855764607
1739209782.7257001;-38.13080360867914
1739209782.7257006;-45.120503652039325
1739209782.7257009;-38.13080360867914
1739209782.7257013;-38.13080360867914
1739209782.7257018;-45.120503652039325
1739209782.7257023;-31.141103565318893
1739209782.7257028;-38.13080360867914
1739209782.7257032;-38.13080360867914
1739209782.7257037;-38.13080360867914
1739209782.7257042;-45.120503652039325
1739209782.7257047;-45.120503652039325
1739209782.7257051;-45.120503652039325
1739209782.7257056;-33.981070128970906
1739209782.7257059;-45.120503652039325
1739209782.7257063;-45.120503652039325
1739209782.7257068;-38.13080360867914
1739209782.7257073;-38.13080360867914
1739209782.7257078;-38.13080360867914
1739209782.7257082;-45.120503652039325
1739209782.7257087;-45.120503652039325
1739209782.7257092;-45.120503652039325
1739209782.7257097;-26.991370085610736
1739209782.7257102;-31.141103565318893
1739209782.7257106;-45.120503652039325
1739209782.7257109;-45.120503652039325
1739209782.7257113;-32.816014438256545
1739209782.7257118;-32.816014438256545
1739209782.7257123;-45.120503652039325
1739209782.7257128;-35.57807855764607
1739209782.7257133;-45.120503652039325
1739209782.7257137;-45.120503652039325
1739209782.7257142;-45.120503652039325
1739209782.7257147;-45.120503652039325
1739209782.7257152;-45.120503652039325
1739209782.7257156;-45.120503652039325
1739209782.725716;-45.120503652039325
1739209782.7257164;-45.120503652039325
1739209782.7257168;-32.816014438256545
1739209782.7257173;-30.49652367304973
1739209782.7257178;-45.120503652039325
1739209782.7257183;-45.120503652039325
1739209782.7257187;-35.57807855764607
1739209782.7257192;-35.57807855764607
1739209782.7257197;-35.57807855764607
1739209782.7257202;-33.981070128970906
1739209782.7257206;-45.120503652039325
1739209782.7257211;-45.120503652039325
1739209782.7257214;-45.120503652039325
1739209782.7257218;-38.13080360867914
1739209782.7257223;-38.13080360867914
1739209782.7257228;-45.120503652039325
1739209782.7257233;-45.120503652039325
1739209782.7257237;-45.120503652039325
1739209782.7257242;-38.13080360867914
1739209782.7257247;-45.120503652039325
1739209782.7257252;-38.13080360867914
1739209782.7257257;-38.13080360867914
1739209782.7257261;-38.13080360867914
1739209782.7257264;-38.13080360867914
1739209782.7257268;-45.120503652039325
1739209782.7257273;-38.13080360867914
1739209782.7257278;-38.13080360867914
1739209782.7257283;-38.13080360867914
1739209782.7257288;-35.57807855764607
1739209782.7257292;-38.13080360867914
1739209782.7257297;-38.13080360867914
1739209782.7257302;-38.13080360867914
1739209782.7257307;-38.13080360867914
1739209782.7257311;-38.13080360867914
1739209782.7257314;-45.120503652039325
1739209782.7257318;-32.81601443825658
1739209782.7257323;-45.120503652039325
1739209782.7257328;-45.120503652039325
1739209782.7257333;-45.120503652039325
1739209782.7257338;-45.120503652039325
1739209782.7257342;-45.120503652039325
1739209782.7257347;-45.120503652039325
1739209782.7257352;-38.13080360867914
1739209782.7257357;-28.992665084841942
1739209782.7257361;-38.13080360867914
1739209782.7257364;-38.13080360867914
1739209782.7257369;-38.13080360867914
1739209782.7257373;-33.981070128970906
1739209782.7257378;-38.13080360867914
1739209782.7257383;-45.120503652039325
1739209782.7257388;-38.13080360867914
1739209782.7257392;-35.57807855764607
1739209782.7257397;-45.120503652039325
1739209782.7257402;-38.13080360867914
1739209782.7257407;-45.120503652039325
1739209782.7257411;-45.120503652039325
1739209782.7257414;-45.120503652039325
1739209782.7257419;-38.13080360867914
1739209782.7257423;-45.120503652039325
1739209782.7257428;-45.120503652039325
1739209782.7257433;-45.120503652039325
1739209782.7257438;-45.120503652039325
1739209782.7257442;-45.120503652039325
1739209782.7257447;-38.13080360867914
1739209782.7257452;-45.120503652039325
1739209782.7257457;-38.13080360867914
1739209782.7257462;-45.120503652039325
1739209782.7257464;-33.981070128970906
1739209782.7257469;-45.120503652039325
1739209782.7257473;-38.13080360867914
1739209782.7257478;-45.120503652039325
1739209782.7257483;-45.120503652039325
1739209782.7257488;-35.57807855764607
1739209782.7257493;-45.120503652039325
1739209782.7257497;-45.120503652039325
1739209782.7257502;-45.120503652039325
1739209782.7257507;-45.120503652039325
1739209782.7257512;-45.120503652039325
1739209782.7257514;-45.120503652039325
1739209782.7257519;-45.120503652039325
1739209782.7257524;-45.120503652039325
1739209782.7257528;-33.981070128970906
1739209782.7257533;-38.13080360867914
1739209782.7257538;-33.981070128970906
1739209782.7257543;-45.120503652039325
1739209782.7257547;-45.120503652039325
1739209782.7257552;-35.57807855764607
1739209782.7257557;-35.57807855764607
1739209782.7257562;-38.13080360867914
1739209782.7257566;-45.120503652039325
1739209782.725757;-38.13080360867914
1739209782.7257574;-38.13080360867914
1739209782.7257578;-38.13080360867914
1739209782.7257583;-45.120503652039325
1739209782.7257588;-38.13080360867914
1739209782.7257593;-45.120503652039325
1739209782.7257597;-45.120503652039325
1739209782.7257602;-45.120503652039325
1739209782.7257607;-38.13080360867914
1739209782.7257612;-38.13080360867914
1739209782.7257617;-45.120503652039325
1739209782.725762;-38.13080360867914
1739209782.7257624;-35.57807855764607
1739209782.7257628;-35.57807855764607
1739209782.7257633;-38.13080360867914
1739209782.7257638;-45.120503652039325
1739209782.7257643;-45.120503652039325
1739209782.7257648;-38.13080360867914
1739209782.7257652;-38.13080360867914
1739209782.7257657;-45.120503652039325
1739209782.7257662;-38.13080360867914
1739209782.7257667;-45.120503652039325
1739209782.725767;-35.57807855764607
1739209782.7257674;-38.13080360867914
1739209782.7257679;-45.120503652039325
1739209782.7257683;-38.13080360867914
1739209782.7257688;-45.120503652039325
1739209782.7257693;-45.120503652039325
1739209782.7257698;-45.120503652039325
1739209782.7257702;-38.13080360867914
1739209782.726046;-45.120503652039325
1739209782.7260494;-35.57807855764607
1739209782.7260525;-35.57807855764607
1739209782.7260559;-38.13080360867914
1739209782.726059;-38.13080360867914
1739209782.726062;-45.120503652039325
1739209782.7260654;-38.13080360867914
1739209782.7260685;-45.120503652039325
1739209782.7260718;-45.120503652039325
1739209782.726075;-45.120503652039325
1739209782.726078;-38.13080360867914
1739209782.7260814;-38.13080360867914
1739209782.7260845;-45.120503652039325
1739209782.7260878;-35.57807855764607
1739209782.726091;-38.13080360867914
1739209782.726094;-35.57807855764607
1739209782.7260973;-38.13080360867914
1739209782.7261004;-45.120503652039325
1739209782.7261038;-38.13080360867914
1739209782.726107;-35.57807855764607
1739209782.72611;-31.141103565318915
1739209782.7261133;-45.120503652039325
1739209782.7261164;-45.120503652039325
1739209782.7261198;-38.13080360867914
1739209782.7261229;-38.13080360867914
1739209782.7261262;-45.120503652039325
1739209782.7261293;-38.13080360867914
1739209782.7261324;-38.13080360867914
1739209782.7261357;-45.120503652039325
1739209782.7261388;-35.57807855764607
1739209782.7261422;-38.13080360867914
1739209782.7261453;-35.57807855764607
1739209782.7261484;-38.13080360867914
1739209782.7261517;-38.13080360867914
1739209782.7261548;-45.120503652039325
1739209782.7261581;-38.13080360867914
1739209782.7261612;-28.992665084841942
1739209782.7261643;-45.120503652039325
1739209782.7261677;-45.120503652039325
1739209782.7261708;-38.13080360867914
1739209782.726174;-33.981070128970906
1739209782.7261772;-45.120503652039325
1739209782.7261803;-45.120503652039325
1739209782.7261837;-45.120503652039325
1739209782.7261868;-45.120503652039325
1739209782.72619;-45.120503652039325
1739209782.7261932;-45.120503652039325
1739209782.7261963;-45.120503652039325
1739209782.7261996;-38.13080360867914
1739209782.7262027;-38.13080360867914
1739209782.726206;-45.120503652039325
1739209782.7262092;-38.13080360867914
1739209782.7262123;-35.57807855764607
1739209782.7262156;-33.981070128970906
1739209782.7262187;-38.13080360867914
1739209782.726222;-45.120503652039325
1739209782.7262251;-45.120503652039325
1739209782.7262282;-38.13080360867914
1739209782.7262316;-38.13080360867914
1739209782.7262347;-45.120503652039325
1739209782.726238;-45.120503652039325
1739209782.726241;-45.120503652039325
1739209782.7262442;-38.13080360867914
1739209782.7262475;-45.120503652039325
1739209782.7262506;-45.120503652039325
1739209782.726254;-38.13080360867914
1739209782.726257;-38.13080360867914
1739209782.7262602;-45.120503652039325
1739209782.7262635;-31.14110356531892
1739209782.7262666;-38.13080360867914
1739209782.72627;-33.981070128970906
1739209782.726273;-45.120503652039325
1739209782.7262764;-38.13080360867914
1739209782.7262795;-38.13080360867914
1739209782.7262826;-45.120503652039325
1739209782.726286;-38.13080360867914
1739209782.726289;-27.267205301931607
1739209782.7262924;-38.13080360867914
1739209782.7262955;-45.120503652039325
1739209782.7262986;-38.13080360867914
1739209782.726302;-38.13080360867914
1739209782.726305;-45.120503652039325
1739209782.7263083;-45.120503652039325
1739209782.7263114;-45.120503652039325
1739209782.7263145;-30.49652367304973
1739209782.726318;-45.120503652039325
1739209782.726321;-45.120503652039325
1739209782.7263243;-45.120503652039325
1739209782.7263274;-45.120503652039325
1739209782.7263305;-45.120503652039325
1739209782.7263339;-45.120503652039325
1739209782.726337;-38.13080360867914
1739209782.7263403;-33.981070128970906
1739209782.7263434;-32.816014438256545
1739209782.7263465;-33.981070128970906
1739209782.7263498;-45.120503652039325
1739209782.726353;-38.13080360867914
1739209782.7263563;-38.13080360867914
1739209782.7263594;-35.57807855764607
1739209782.7263625;-45.120503652039325
1739209782.7263658;-38.13080360867914
1739209782.726369;-33.981070128970906
1739209782.7263722;-45.120503652039325
1739209782.7263753;-45.120503652039325
1739209782.7263784;-38.13080360867914
1739209782.7263818;-38.13080360867914
1739209782.7263849;-38.13080360867914
1739209782.7263882;-35.57807855764607
1739209782.7263913;-38.13080360867914
1739209782.7263944;-38.13080360867914
1739209782.7263978;-45.120503652039325
1739209782.7264009;-38.13080360867914
1739209782.7264042;-38.13080360867914
1739209782.7264073;-45.120503652039325
1739209782.7264104;-45.120503652039325
1739209782.7264137;-33.981070128970906
1739209782.7264168;-32.816014438256545
1739209782.7264202;-32.816014438256545
1739209782.7264233;-35.57807855764607
1739209782.7264266;-38.13080360867914
1739209782.7264297;-45.120503652039325
1739209782.7264328;-33.981070128970906
1739209782.7264361;-38.13080360867914
1739209782.7264392;-38.13080360867914
1739209782.7264426;-31.141103565318915
1739209782.7264457;-28.992665084841942
1739209782.7264488;-45.120503652039325
1739209782.726452;-45.120503652039325
1739209782.7264552;-45.120503652039325
1739209782.7264585;-45.120503652039325
1739209782.7264616;-38.13080360867914
1739209782.7264647;-38.13080360867914
1739209782.726468;-35.57807855764607
1739209782.7264712;-32.816014438256545
1739209782.7264745;-35.57807855764607
1739209782.7264776;-38.13080360867914
1739209782.7264807;-45.120503652039325
1739209782.726484;-35.57807855764607
1739209782.7264872;-35.57807855764607
1739209782.7264905;-38.13080360867914
1739209782.7264936;-33.981070128970906
1739209782.7264967;-31.141103565318915
1739209782.7265;-38.13080360867914
1739209782.7265031;-38.13080360867914
1739209782.7265065;-45.120503652039325
1739209782.7265096;-45.120503652039325
1739209782.7265127;-45.120503652039325
1739209782.726516;-45.120503652039325
1739209782.726519;-45.120503652039325
1739209782.7265224;-45.120503652039325
1739209782.7265255;-38.13080360867914
1739209782.7265286;-45.120503652039325
1739209782.726532;-38.13080360867914
1739209782.726535;-33.981070128970906
1739209782.7265384;-45.120503652039325
1739209782.7265415;-45.120503652039325
1739209782.7265446;-38.13080360867914
1739209782.726548;-35.57807855764607
1739209782.726551;-33.981070128970906
1739209782.7265544;-45.120503652039325
1739209782.7265575;-45.120503652039325
1739209782.7265606;-45.120503652039325
1739209782.726564;-45.120503652039325
1739209782.726567;-45.120503652039325
1739209782.7265704;-38.13080360867914
1739209782.7265735;-33.981070128970906
1739209782.7265768;-38.13080360867914
1739209782.72658;-45.120503652039325
1739209782.726583;-45.120503652039325
1739209782.7265863;-33.981070128970906
1739209782.7265894;-38.13080360867914
1739209782.7265928;-45.120503652039325
1739209782.7265959;-45.120503652039325
1739209782.726599;-38.13080360867914
1739209782.7266023;-33.981070128970906
1739209782.7266054;-45.120503652039325
1739209782.7266088;-45.120503652039325
1739209782.7266119;-33.981070128970906
1739209782.726615;-32.816014438256545
1739209782.7266183;-45.120503652039325
1739209782.7266214;-45.120503652039325
1739209782.7266247;-33.981070128970906
1739209782.7266278;-45.120503652039325
1739209782.726631;-45.120503652039325
1739209782.7266343;-45.120503652039325
1739209782.7266374;-45.120503652039325
1739209782.7266407;-45.120503652039325
1739209782.7266438;-38.13080360867914
1739209782.726647;-45.120503652039325
1739209782.7266502;-45.120503652039325
1739209782.7266533;-38.13080360867914
1739209782.7266567;-45.120503652039325
1739209782.7266598;-45.120503652039325
1739209782.7266629;-32.816014438256545
1739209782.7266662;-38.13080360867914
1739209782.7266693;-38.13080360867914
1739209782.7266726;-45.120503652039325
1739209782.7266757;-38.13080360867914
1739209782.7266788;-38.13080360867914
1739209782.7266822;-35.57807855764607
1739209782.7266853;-32.816014438256545
1739209782.7266886;-45.120503652039325
1739209782.7266917;-38.13080360867914
1739209782.7266948;-35.57807855764607
1739209782.7266982;-38.13080360867914
1739209782.7267013;-45.120503652039325
1739209782.7267046;-45.120503652039325
1739209782.7267077;-45.120503652039325
1739209782.7267108;-45.120503652039325
1739209782.7267141;-35.57807855764607
1739209782.7267172;-35.57807855764607
1739209782.7267206;-38.13080360867914
1739209782.7267237;-45.120503652039325
1739209782.726727;-45.120503652039325
1739209782.72673;-33.981070128970906
1739209782.7267332;-45.120503652039325
1739209782.7267365;-45.120503652039325
1739209782.7267396;-45.120503652039325
1739209782.726743;-38.13080360867914
1739209782.726746;-35.57807855764607
1739209782.7267492;-38.13080360867914
1739209782.7267525;-45.120503652039325
1739209782.7267556;-38.13080360867914
1739209782.726759;-35.57807855764607
1739209782.726762;-38.13080360867914
1739209782.7267652;-45.120503652039325
1739209782.7267685;-33.981070128970906
1739209782.7267716;-45.120503652039325
1739209782.726775;-45.120503652039325
1739209782.726778;-45.120503652039325
1739209782.7267811;-33.981070128970906
1739209782.7267845;-38.13080360867914
1739209782.7267876;-38.13080360867914
1739209782.726791;-45.120503652039325
1739209782.726794;-38.13080360867914
1739209782.726797;-35.57807855764607
1739209782.7268004;-45.120503652039325
1739209782.7268035;-45.120503652039325
1739209782.7268069;-38.13080360867914
1739209782.72681;-45.120503652039325
1739209782.726813;-45.120503652039325
1739209782.7268164;-35.57807855764607
1739209782.7268195;-35.57807855764607
1739209782.7268229;-45.120503652039325
1739209782.726826;-45.120503652039325
1739209782.726829;-45.120503652039325
1739209782.7268324;-31.141103565318915
1739209782.7268355;-38.13080360867914
1739209782.7268388;-38.13080360867914
1739209782.726842;-38.13080360867914
1739209782.726845;-33.981070128970906
1739209782.7268484;-38.13080360867914
1739209782.7268515;-45.120503652039325
1739209782.7268548;-35.57807855764607
1739209782.726858;-38.13080360867914
1739209782.726861;-45.120503652039325
1739209782.7268643;-45.120503652039325
1739209782.7268674;-38.13080360867914
1739209782.7268708;-35.57807855764607
1739209782.7268739;-45.120503652039325
1739209782.7268772;-45.120503652039325
1739209782.7268803;-33.981070128970906
1739209782.7268834;-33.981070128970906
1739209782.7268867;-38.13080360867914
1739209782.7268898;-45.120503652039325
1739209782.7268932;-45.120503652039325
1739209782.7268963;-45.120503652039325
1739209782.7268994;-38.13080360867914
1739209782.7269027;-45.120503652039325
1739209782.7269058;-45.120503652039325
1739209782.7269092;-33.981070128970906
1739209782.7269123;-38.13080360867914
1739209782.7269154;-45.120503652039325
1739209782.7269187;-45.120503652039325
1739209782.7269218;-38.13080360867914
1739209782.7269251;-38.13080360867914
1739209782.7269282;-38.13080360867914
1739209782.7269313;-45.120503652039325
1739209782.7269347;-45.120503652039325
1739209782.7269378;-38.13080360867914
1739209782.726941;-45.120503652039325
1739209782.7269442;-45.120503652039325
1739209782.7269473;-45.120503652039325
1739209782.7269506;-35.57807855764607
1739209782.7269537;-45.120503652039325
1739209782.726957;-38.13080360867914
1739209782.7269602;-32.816014438256545
1739209782.7269633;-33.981070128970906
1739209782.7269666;-45.120503652039325
1739209782.7269697;-45.120503652039325
1739209782.726973;-38.13080360867914
1739209782.7269762;-33.981070128970906
1739209782.7269793;-38.13080360867914
1739209782.7269826;-45.120503652039325
1739209782.7269857;-45.120503652039325
1739209782.726989;-45.120503652039325
1739209782.7269921;-38.13080360867914
1739209782.7269952;-38.13080360867914
1739209782.7269986;-45.120503652039325
1739209782.7270017;-33.981070128970906
1739209782.727005;-38.13080360867914
1739209782.727008;-38.13080360867914
1739209782.7270114;-33.981070128970906
1739209782.7270145;-38.13080360867914
1739209782.7270176;-38.13080360867914
1739209782.727021;-45.120503652039325
1739209782.727024;-38.13080360867914
1739209782.7270274;-38.13080360867914
1739209782.7270305;-45.120503652039325
1739209782.7270336;-33.981070128970906
1739209782.727037;-45.120503652039325
1739209782.72704;-38.13080360867914
1739209782.7270434;-35.57807855764607
1739209782.7270465;-38.13080360867914
1739209782.7270496;-45.120503652039325
1739209782.727053;-45.120503652039325
1739209782.727056;-38.13080360867914
1739209782.7270594;-38.13080360867914
1739209782.7270625;-35.57807855764607
1739209782.7270656;-38.13080360867914
1739209782.727069;-38.13080360867914
1739209782.727072;-45.120503652039325
1739209782.7270753;-35.57807855764607
1739209782.7270784;-38.13080360867914
1739209782.7270815;-45.120503652039325
1739209782.7270849;-32.816014438256545
1739209782.727088;-38.13080360867914
1739209782.7270913;-38.13080360867914
1739209782.7270944;-45.120503652039325
1739209782.7270975;-33.981070128970906
1739209782.7271008;-45.120503652039325
1739209782.727104;-38.13080360867914
1739209782.7271073;-38.13080360867914
1739209782.7271104;-45.120503652039325
1739209782.7271135;-38.13080360867914
1739209782.7271168;-33.981070128970956
1739209782.72712;-45.120503652039325
1739209782.7271233;-32.816014438256545
1739209782.7271264;-38.13080360867914
1739209782.7271295;-45.120503652039325
1739209782.7271328;-38.13080360867914
1739209782.727136;-32.816014438256545
1739209782.7271392;-45.120503652039325
1739209782.7271423;-30.49652367304973
1739209782.7271454;-38.13080360867914
1739209782.7271488;-35.57807855764607
1739209782.7271519;-38.13080360867914
1739209782.7271552;-38.13080360867914
1739209782.7271583;-38.13080360867914
1739209782.7271616;-35.57807855764607
1739209782.7271647;-38.13080360867914
1739209782.7271678;-33.981070128970956
1739209782.7271712;-45.120503652039325
1739209782.7271743;-38.13080360867914
1739209782.7271776;-45.120503652039325
1739209782.7271807;-45.120503652039325
1739209782.7271838;-33.981070128970906
1739209782.7271872;-45.120503652039325
1739209782.7271903;-45.120503652039325
1739209782.7271936;-25.826314394896354
1739209782.7271967;-38.13080360867914
1739209782.7271998;-45.120503652039325
1739209782.7272031;-38.13080360867914
1739209782.7272062;-35.57807855764607
1739209782.7272096;-45.120503652039325
1739209782.7272127;-38.13080360867914
1739209782.7272158;-38.13080360867914
1739209782.727219;-45.120503652039325
1739209782.7272222;-45.120503652039325
1739209782.7272255;-45.120503652039325
1739209782.7272286;-38.13080360867914
1739209782.7272317;-45.120503652039325
1739209782.727235;-45.120503652039325
1739209782.7272382;-45.120503652039325
1739209782.7272415;-45.120503652039325
1739209782.7272446;-28.21854285175415
1739209782.7272477;-32.816014438256545
1739209782.727251;-45.120503652039325
1739209782.7272542;-38.13080360867914
1739209782.7272575;-35.57807855764607
1739209782.7272606;-35.57807855764607
1739209782.7272637;-45.120503652039325
1739209782.727267;-38.13080360867914
1739209782.7272701;-45.120503652039325
1739209782.7272735;-45.120503652039325
1739209782.7272766;-45.120503652039325
1739209782.7272797;-45.120503652039325
1739209782.727283;-45.120503652039325
1739209782.727286;-38.13080360867914
1739209782.7272894;-38.13080360867914
1739209782.7272925;-45.120503652039325
1739209782.7272956;-45.120503652039325
1739209782.727299;-38.13080360867914
1739209782.727302;-32.816014438256545
1739209782.7273054;-38.13080360867914
1739209782.7273085;-45.120503652039325
1739209782.7273118;-38.13080360867914
1739209782.727315;-32.816014438256545
1739209782.727318;-38.13080360867914
1739209782.7273214;-32.816014438256545
1739209782.7273245;-32.816014438256545
1739209782.7273278;-35.57807855764607
1739209782.727331;-38.13080360867914
1739209782.727334;-38.13080360867914
1739209782.7273374;-35.57807855764607
1739209782.7273405;-38.13080360867914
1739209782.7273438;-32.816014438256545
1739209782.727347;-38.13080360867914
1739209782.72735;-33.981070128970956
1739209782.7273533;-35.57807855764607
1739209782.7273564;-38.13080360867914
1739209782.7273598;-45.120503652039325
1739209782.7273629;-38.13080360867914
1739209782.727366;-45.120503652039325
1739209782.7273693;-45.120503652039325
1739209782.7273724;-29.438486411369333
1739209782.7273757;-27.267205301931607
1739209782.7273788;-45.120503652039325
1739209782.727382;-38.13080360867914
1739209782.7273853;-35.57807855764607
1739209782.7273884;-35.57807855764607
1739209782.7273917;-45.120503652039325
1739209782.7273948;-38.13080360867914
1739209782.727398;-45.120503652039325
1739209782.7274013;-45.120503652039325
1739209782.7274044;-45.120503652039325
1739209782.7274077;-45.120503652039325
1739209782.7257707;-38.13080360867914
1739209782.7257712;-45.120503652039325
1739209782.7257717;-38.13080360867914
1739209782.725772;-45.120503652039325
1739209782.7257724;-32.816014438256545
1739209782.7257729;-38.13080360867914
