CAN Message; 0x150:050083c85ebf0c7c
1739209701.0171516;-33.981070128970906
1739209701.017158;-38.13080360867914
1739209701.0171645;-45.120503652039325
1739209701.017171;-45.120503652039325
1739209701.017177;-38.13080360867914
1739209701.0171835;-45.120503652039325
1739209701.01719;-45.120503652039325
1739209701.0171962;-38.13080360867914
1739209701.0172026;-38.13080360867914
1739209701.017209;-45.120503652039325
1739209701.0172153;-45.120503652039325
1739209701.0172217;-38.13080360867914
1739209701.0172281;-38.13080360867914
1739209701.0172346;-38.13080360867914
1739209701.0172408;-45.120503652039325
1739209701.0172472;-38.13080360867914
1739209701.0172536;-27.8777449560314
1739209701.0172598;-38.13080360867914
1739209701.0172663;-45.120503652039325
1739209701.0172727;-33.981070128970906
1739209701.017279;-31.141103565318915
1739209701.0172853;-28.992665084841942
1739209701.0172918;-45.120503652039325
1739209701.017298;-38.13080360867914
1739209701.0173044;-38.13080360867914
1739209701.0173109;-38.13080360867914
1739209701.0173173;-38.13080360867914
1739209701.0173235;-38.13080360867914
1739209701.01733;-38.13080360867914
1739209701.0173364;-31.14110356531892
1739209701.0173426;-45.120503652039325
1739209701.017349;-38.13080360867914
1739209701.0173554;-35.57807855764607
1739209701.0173616;-45.120503652039325
1739209701.017368;-45.120503652039325
1739209701.0173745;-38.13080360867914
1739209701.017381;-33.981070128970906
1739209701.0173872;-31.141103565318915
1739209701.0173936;-38.13080360867914
1739209701.0174;-38.13080360867914
1739209701.0174062;-38.13080360867914
1739209701.0174127;-38.13080360867914
1739209701.017419;-38.13080360867914
1739209701.0174253;-38.13080360867914
1739209701.0174317;-38.13080360867914
1739209701.0174382;-33.981070128970906
1739209701.0174446;-33.981070128970906
1739209701.0174508;-38.13080360867914
1739209701.0174572;-45.120503652039325
1739209701.0174637;-38.13080360867914
1739209701.01747;-32.816014438256545
1739209701.0174763;-45.120503652039325
1739209701.0174828;-45.120503652039325
1739209701.017489;-35.57807855764607
1739209701.0174954;-35.57807855764607
1739209701.0175018;-45.120503652039325
1739209701.0175083;-45.120503652039325
1739209701.0175145;-45.120503652039325
1739209701.017521;-38.13080360867914
1739209701.0175273;-38.13080360867914
1739209701.0175335;-45.120503652039325
1739209701.01754;-38.13080360867914
1739209701.0175464;-45.120503652039325
1739209701.0175526;-38.13080360867914
1739209701.017559;-38.13080360867914
1739209701.0175655;-38.13080360867914
1739209701.017572;-38.13080360867914
1739209701.0175781;-45.120503652039325
1739209701.0175846;-45.120503652039325
1739209701.017591;-27.267205301931607
1739209701.0175972;-38.13080360867914
1739209701.0176036;-45.120503652039325
1739209701.01761;-38.13080360867914
1739209701.0176163;-38.13080360867914
1739209701.0176227;-45.120503652039325
1739209701.0176291;-38.13080360867914
1739209701.0176356;-38.13080360867914
1739209701.0176418;-31.14110356531892
1739209701.0176482;-45.120503652039325
1739209701.0176547;-33.981070128970906
1739209701.0176609;-38.13080360867914
1739209701.0176673;-38.13080360867914
1739209701.0176737;-38.13080360867914
1739209701.01768;-38.13080360867914
1739209701.0176864;-38.13080360867914
1739209701.0176928;-33.981070128970906
1739209701.0176992;-38.13080360867914
1739209701.0177054;-38.13080360867914
1739209701.0177119;-38.13080360867914
1739209701.0177183;-45.120503652039325
1739209701.0177245;-45.120503652039325
1739209701.017731;-45.120503652039325
1739209701.0177374;-45.120503652039325
1739209701.0177436;-45.120503652039325
1739209701.01775;-45.120503652039325
1739209701.0177565;-33.981070128970906
1739209701.017763;-35.57807855764607
1739209701.017769;-38.13080360867914
1739209701.0177755;-45.120503652039325
1739209701.017782;-38.13080360867914
1739209701.0177882;-35.57807855764607
1739209701.0177946;-38.13080360867914
1739209701.017801;-45.120503652039325
1739209701.0178072;-45.120503652039325
1739209701.0178137;-45.120503652039325
1739209701.0178201;-38.13080360867914
1739209701.0178266;-35.57807855764607
1739209701.0178328;-38.13080360867914
1739209701.0178392;-32.816014438256545
1739209701.0178456;-33.981070128970906
1739209701.0178518;-45.120503652039325
1739209701.0178583;-35.57807855764607
1739209701.0178647;-35.57807855764607
1739209701.017871;-38.13080360867914
1739209701.0178773;-45.120503652039325
1739209701.0178838;-45.120503652039325
1739209701.0178902;-45.120503652039325
1739209701.0178964;-45.120503652039325
1739209701.0179029;-45.120503652039325
1739209701.0179093;-38.13080360867914
1739209701.0179155;-45.120503652039325
1739209701.017922;-35.57807855764607
1739209701.0179284;-35.57807855764607
1739209701.0179346;-38.13080360867914
1739209701.017941;-35.57807855764607
1739209701.0179474;-38.13080360867914
1739209701.0179539;-35.57807855764607
1739209701.01796;-38.13080360867914
1739209701.0179665;-45.120503652039325
1739209701.017973;-45.120503652039325
1739209701.0179791;-38.13080360867914
1739209701.0179856;-45.120503652039325
1739209701.017992;-38.13080360867914
1739209701.0179982;-38.13080360867914
1739209701.0180047;-38.13080360867914
1739209701.018011;-38.13080360867914
1739209701.0180175;-45.120503652039325
1739209701.0180237;-33.981070128970906
1739209701.0180302;-38.13080360867914
1739209701.0180366;-45.120503652039325
1739209701.0180428;-45.120503652039325
1739209701.0180492;-45.120503652039325
1739209701.0180557;-30.49652367304973
1739209701.0180619;-38.13080360867914
1739209701.0180683;-38.13080360867914
1739209701.0180748;-38.13080360867914
1739209701.0180812;-45.120503652039325
1739209701.0180874;-45.120503652039325
1739209701.0180938;-38.13080360867914
1739209701.0181003;-38.13080360867914
1739209701.0181065;-45.120503652039325
1739209701.018113;-38.13080360867914
1739209701.0181193;-35.57807855764607
1739209701.0181255;-38.13080360867914
1739209701.018132;-45.120503652039325
1739209701.0181384;-33.981070128970906
1739209701.0181446;-35.57807855764607
1739209701.018151;-38.13080360867914
1739209701.0181575;-38.13080360867914
1739209701.018164;-45.120503652039325
1739209701.01817;-38.13080360867914
1739209701.0181766;-35.57807855764607
1739209701.018183;-32.816014438256545
1739209701.0181892;-35.57807855764607
1739209701.0181956;-38.13080360867914
1739209701.018202;-35.57807855764607
1739209701.0182083;-32.816014438256545
1739209701.0182147;-38.13080360867914
1739209701.0182211;-38.13080360867914
1739209701.0182276;-38.13080360867914
1739209701.0182338;-45.120503652039325
1739209701.0182402;-35.57807855764607
1739209701.0182467;-38.13080360867914
1739209701.0182528;-45.120503652039325
1739209701.0182593;-33.981070128970956
1739209701.0182657;-45.120503652039325
1739209701.018272;-45.120503652039325
1739209701.0182784;-45.120503652039325
1739209701.0182848;-45.120503652039325
1739209701.0182912;-38.13080360867914
1739209701.0182974;-33.981070128970906
1739209701.0183039;-38.13080360867914
1739209701.0183103;-28.58837851428586
1739209701.0183165;-38.13080360867914
1739209701.018323;-45.120503652039325
1739209701.0183294;-38.13080360867914
1739209701.0183356;-35.57807855764607
1739209701.018342;-45.120503652039325
1739209701.0183485;-45.120503652039325
1739209701.018355;-45.120503652039325
1739209701.018361;-45.120503652039325
1739209701.0183675;-38.13080360867914
1739209701.018374;-38.13080360867914
1739209701.0183802;-35.57807855764607
1739209701.0183866;-45.120503652039325
1739209701.018393;-38.13080360867914
1739209701.0183992;-45.120503652039325
1739209701.0184057;-38.13080360867914
1739209701.018412;-45.120503652039325
1739209701.0184186;-38.13080360867914
1739209701.0184247;-45.120503652039325
1739209701.0184312;-38.13080360867914
1739209701.0184376;-38.13080360867914
1739209701.0184438;-45.120503652039325
1739209701.0184503;-45.120503652039325
1739209701.0184567;-33.981070128970906
1739209701.018463;-28.992665084841942
1739209701.0184693;-31.141103565318915
1739209701.0184758;-45.120503652039325
1739209701.0184822;-45.120503652039325
1739209701.0184884;-38.13080360867914
1739209701.0184948;-38.13080360867914
1739209701.0185013;-45.120503652039325
1739209701.0185075;-38.13080360867914
1739209701.018514;-33.981070128970906
1739209701.0185204;-32.816014438256545
1739209701.0185266;-38.13080360867914
1739209701.018533;-38.13080360867914
1739209701.0185394;-38.13080360867914
1739209701.0185459;-45.120503652039325
1739209701.018552;-45.120503652039325
1739209701.0185585;-38.13080360867914
1739209701.018565;-31.141103565318915
1739209701.0185711;-28.992665084841942
1739209701.0185776;-45.120503652039325
1739209701.018584;-38.13080360867914
1739209701.0185902;-38.13080360867914
1739209701.0185966;-35.57807855764607
1739209701.018603;-45.120503652039325
1739209701.0186095;-38.13080360867914
1739209701.0186157;-38.13080360867914
1739209701.0186222;-38.13080360867914
1739209701.0186286;-45.120503652039325
1739209701.0186348;-45.120503652039325
1739209701.0186412;-38.13080360867914
1739209701.0186477;-35.57807855764607
1739209701.0186539;-35.57807855764607
1739209701.0186603;-45.120503652039325
1739209701.0186667;-38.13080360867914
1739209701.0186732;-38.13080360867914
1739209701.0186794;-38.13080360867914
1739209701.0186858;-33.981070128970906
1739209701.0186923;-38.13080360867914
1739209701.0186985;-38.13080360867914
1739209701.018705;-38.13080360867914
1739209701.0187113;-45.120503652039325
1739209701.0187175;-45.120503652039325
1739209701.018724;-35.57807855764607
1739209701.0187304;-35.57807855764607
1739209701.0187368;-45.120503652039325
1739209701.018743;-45.120503652039325
1739209701.0187495;-35.57807855764607
1739209701.018756;-35.57807855764607
1739209701.018762;-38.13080360867914
1739209701.0187685;-45.120503652039325
1739209701.018775;-33.981070128970906
1739209701.0187812;-38.13080360867914
1739209701.0187876;-38.13080360867914
1739209701.018794;-38.13080360867914
1739209701.0188005;-45.120503652039325
1739209701.0188067;-38.13080360867914
1739209701.0188131;-38.13080360867914
1739209701.0188196;-45.120503652039325
1739209701.0188258;-38.13080360867914
1739209701.0188322;-38.13080360867914
1739209701.0188386;-38.13080360867914
1739209701.0188448;-45.120503652039325
1739209701.0188513;-38.13080360867914
1739209701.0188577;-32.816014438256545
1739209701.0188642;-31.141103565318915
1739209701.0188704;-45.120503652039325
1739209701.0188768;-38.13080360867914
1739209701.0188832;-38.13080360867914
1739209701.0188894;-38.13080360867914
1739209701.0188959;-45.120503652039325
1739209701.0189023;-45.120503652039325
1739209701.0189085;-33.981070128970906
1739209701.018915;-33.981070128970906
1739209701.0189214;-38.13080360867914
1739209701.0189276;-38.13080360867914
1739209701.018934;-35.57807855764607
1739209701.0189404;-45.120503652039325
1739209701.018947;-45.120503652039325
1739209701.018953;-38.13080360867914
1739209701.0189595;-45.120503652039325
1739209701.018966;-45.120503652039325
1739209701.0189722;-45.120503652039325
1739209701.0189786;-38.13080360867914
1739209701.018985;-32.816014438256545
1739209701.0189912;-38.13080360867914
1739209701.0189977;-35.57807855764607
1739209701.019004;-38.13080360867914
1739209701.0190105;-35.57807855764607
1739209701.0190167;-45.120503652039325
1739209701.0190232;-45.120503652039325
1739209701.0190296;-45.120503652039325
1739209701.0190358;-45.120503652039325
1739209701.0190423;-38.13080360867914
1739209701.0190487;-45.120503652039325
1739209701.019055;-45.120503652039325
1739209701.0190613;-45.120503652039325
1739209701.0190678;-45.120503652039325
1739209701.0190742;-45.120503652039325
1739209701.0190804;-35.57807855764607
1739209701.0190868;-35.57807855764607
1739209701.0190933;-45.120503652039325
1739209701.0190995;-38.13080360867914
1739209701.019106;-45.120503652039325
1739209701.0191123;-38.13080360867914
1739209701.0191185;-38.13080360867914
1739209701.019125;-38.13080360867914
1739209701.0191314;-38.13080360867914
1739209701.0191379;-45.120503652039325
1739209701.019144;-45.120503652039325
1739209701.0191505;-38.13080360867914
1739209701.019157;-45.120503652039325
1739209701.0191631;-45.120503652039325
1739209701.0191696;-45.120503652039325
1739209701.019176;-45.120503652039325
1739209701.0191822;-45.120503652039325
1739209701.0191886;-38.13080360867914
1739209701.019195;-38.13080360867914
1739209701.0192015;-45.120503652039325
1739209701.0192077;-35.57807855764607
1739209701.0192142;-35.57807855764607
1739209701.0192206;-38.13080360867914
1739209701.0192268;-45.120503652039325
1739209701.0192332;-38.13080360867914
1739209701.0192397;-28.21854285175415
1739209701.0192459;-45.120503652039325
1739209701.0192523;-45.120503652039325
1739209701.0192587;-45.120503652039325
1739209701.0192652;-38.13080360867914
1739209701.0192714;-38.13080360867914
1739209701.0192778;-45.120503652039325
1739209701.0192842;-45.120503652039325
1739209701.0192904;-45.120503652039325
1739209701.019297;-38.13080360867914
1739209701.0193033;-45.120503652039325
1739209701.0193095;-38.13080360867914
1739209701.019316;-32.816014438256545
1739209701.0193224;-38.13080360867914
1739209701.0193288;-45.120503652039325
1739209701.019335;-35.57807855764607
1739209701.0193415;-25.826314394896354
1739209701.019348;-38.13080360867914
1739209701.019354;-45.120503652039325
1739209701.0193605;-35.57807855764607
1739209701.019367;-35.57807855764607
1739209701.0193732;-45.120503652039325
1739209701.0193796;-45.120503652039325
1739209701.019386;-38.13080360867914
1739209701.0193925;-45.120503652039325
1739209701.0193987;-45.120503652039325
1739209701.0194051;-45.120503652039325
1739209701.0194116;-45.120503652039325
1739209701.0194178;-45.120503652039325
1739209701.0194242;-38.13080360867914
1739209701.0194306;-45.120503652039325
1739209701.0194368;-35.57807855764607
1739209701.0194433;-35.57807855764607
1739209701.0194497;-45.120503652039325
1739209701.0194561;-38.13080360867914
1739209701.0194623;-45.120503652039325
1739209701.0194688;-45.120503652039325
1739209701.0194752;-38.13080360867914
1739209701.0194814;-38.13080360867914
1739209701.0194879;-45.120503652039325
1739209701.0194943;-38.13080360867914
1739209701.0195005;-32.816014438256545
1739209701.019507;-32.816014438256545
1739209701.0195134;-45.120503652039325
1739209701.0195198;-45.120503652039325
1739209701.019526;-32.816014438256545
1739209701.0195324;-33.981070128970906
1739209701.0195389;-45.120503652039325
1739209701.019545;-45.120503652039325
1739209701.0195515;-33.981070128970906
1739209701.019558;-32.816014438256545
1739209701.0195642;-45.120503652039325
1739209701.0195706;-45.120503652039325
1739209701.019577;-45.120503652039325
1739209701.0195835;-38.13080360867914
1739209701.0195897;-38.13080360867914
1739209701.019596;-28.58837851428586
1739209701.0196025;-31.141103565318915
1739209701.0196087;-45.120503652039325
1739209701.0196152;-38.13080360867914
1739209701.0196216;-38.13080360867914
1739209701.0196278;-38.13080360867914
1739209701.0196342;-38.13080360867914
1739209701.0196407;-38.13080360867914
1739209701.0196471;-33.981070128970956
1739209701.0196533;-35.57807855764607
1739209701.0196598;-38.13080360867914
1739209701.0196662;-38.13080360867914
1739209701.0196724;-45.120503652039325
1739209701.0196788;-45.120503652039325
1739209701.0196853;-45.120503652039325
1739209701.0196915;-38.13080360867914
1739209701.019698;-27.267205301931607
1739209701.0197043;-28.992665084841942
1739209701.0197105;-45.120503652039325
1739209701.019717;-38.13080360867914
1739209701.0197234;-32.816014438256545
1739209701.0197299;-33.981070128970906
1739209701.019736;-45.120503652039325
1739209701.0197425;-33.981070128970906
1739209701.019749;-33.981070128970906
1739209701.0197551;-33.981070128970906
1739209701.0197616;-45.120503652039325
1739209701.019768;-45.120503652039325
1739209701.0197742;-45.120503652039325
1739209701.0197806;-38.13080360867914
1739209701.019787;-38.13080360867914
1739209701.0197935;-38.13080360867914
1739209701.0197997;-38.13080360867914
1739209701.0198061;-38.13080360867914
1739209701.0198126;-38.13080360867914
1739209701.0198188;-38.13080360867914
1739209701.0198252;-45.120503652039325
1739209701.0198317;-45.120503652039325
1739209701.0198379;-45.120503652039325
1739209701.0198443;-45.120503652039325
1739209701.0198507;-38.13080360867914
1739209701.0198572;-33.981070128970906
1739209701.0198634;-38.13080360867914
1739209701.0198698;-33.981070128970906
1739209701.0198762;-35.57807855764607
1739209701.0198824;-32.816014438256545
1739209701.0198889;-38.13080360867914
1739209701.0198953;-45.120503652039325
1739209701.0199015;-35.57807855764607
1739209701.019908;-45.120503652039325
1739209701.0199144;-45.120503652039325
1739209701.0199208;-38.13080360867914
1739209701.019927;-45.120503652039325
1739209701.0199335;-45.120503652039325
1739209701.01994;-45.120503652039325
1739209701.019946;-45.120503652039325
1739209701.0199525;-35.57807855764607
1739209701.019959;-38.13080360867914
1739209701.0199652;-45.120503652039325
1739209701.0199716;-45.120503652039325
1739209701.019978;-45.120503652039325
1739209701.0199845;-38.13080360867914
1739209701.0199907;-38.13080360867914
1739209701.0199971;-38.13080360867914
1739209701.0200036;-38.13080360867914
1739209701.0200098;-32.816014438256545
1739209701.0200162;-32.816014438256545
1739209701.0200226;-45.120503652039325
1739209701.0200288;-45.120503652039325
1739209701.0200353;-35.57807855764607
1739209701.0200417;-38.13080360867914
1739209701.0200481;-45.120503652039325
1739209701.0200543;-45.120503652039325
1739209701.0200608;-45.120503652039325
1739209701.0200672;-45.120503652039325
1739209701.0200734;-45.120503652039325
1739209701.0200799;-45.120503652039325
1739209701.0200863;-45.120503652039325
1739209701.0200925;-45.120503652039325
1739209701.020099;-45.120503652039325
1739209701.0201054;-45.120503652039325
1739209701.0201118;-31.141103565318915
1739209701.020118;-31.141103565318893
1739209701.0201244;-38.13080360867914
1739209701.0201309;-45.120503652039325
1739209701.020137;-33.981070128970906
1739209701.0201435;-38.13080360867914
1739209701.02015;-45.120503652039325
1739209701.0201561;-45.120503652039325
1739209701.0201626;-45.120503652039325
1739209701.020169;-45.120503652039325
1739209701.0201755;-45.120503652039325
1739209701.0201817;-45.120503652039325
1739209701.020188;-38.13080360867914
1739209701.0201945;-45.120503652039325
1739209701.0202007;-45.120503652039325
1739209701.0202072;-45.120503652039325
1739209701.0202136;-45.120503652039325
1739209701.0202198;-45.120503652039325
1739209701.0202262;-33.981070128970906
1739209701.0202327;-45.120503652039325
1739209701.020239;-33.981070128970906
1739209701.0202453;-35.57807855764607
1739209701.0202518;-35.57807855764607
1739209701.0202582;-38.13080360867914
1739209701.0202644;-35.57807855764607
1739209701.0202708;-31.141103565318893
1739209701.0202773;-45.120503652039325
1739209701.0202835;-35.57807855764607
1739209701.02029;-45.120503652039325
1739209701.0202963;-45.120503652039325
1739209701.0203028;-45.120503652039325
1739209701.020309;-32.816014438256545
1739209701.0203154;-45.120503652039325
1739209701.0203218;-45.120503652039325
1739209701.020328;-38.13080360867914
1739209701.0203345;-38.13080360867914
1739209701.020341;-38.13080360867914
1739209701.020347;-45.120503652039325
1739209701.0203536;-35.57807855764607
1739209701.02036;-35.57807855764607
1739209701.0203664;-35.57807855764607
1739209701.0203726;-28.21854285175415
1739209701.020379;-45.120503652039325
1739209701.0203855;-38.13080360867914
1739209701.0203917;-38.13080360867914
1739209701.0203981;-45.120503652039325
1739209701.0204046;-45.120503652039325
1739209701.0204108;-32.816014438256545
1739209701.0204172;-45.120503652039325
1739209701.0204237;-33.981070128970956
1739209701.02043;-33.981070128970906
1739209701.0204363;-32.816014438256545
1739209701.0204427;-45.120503652039325
1739209701.0204492;-45.120503652039325
1739209701.0204554;-38.13080360867914
1739209701.0204618;-45.120503652039325
1739209701.0204682;-38.13080360867914
1739209701.0204744;-35.57807855764607
1739209701.0204809;-38.13080360867914
1739209701.0204873;-35.57807855764607
1739209701.0204937;-45.120503652039325
1739209701.0205;-35.57807855764607
1739209701.0205064;-35.57807855764607
1739209701.0205128;-38.13080360867914
1739209701.020519;-38.13080360867914
1739209701.0205255;-45.120503652039325
1739209701.0136065;-45.120503652039325
1739209701.013607;-45.120503652039325
1739209701.0136075;-45.120503652039325
1739209701.013608;-45.120503652039325
1739209701.0136085;-45.120503652039325
1739209701.013609;-29.438486411369333
1739209701.0136094;-38.13080360867914
1739209701.01361;-45.120503652039325
1739209701.0136104;-38.13080360867914
1739209701.0136108;-38.13080360867914
1739209701.0136113;-45.120503652039325
1739209701.0136118;-45.120503652039325
1739209701.0136125;-38.13080360867914
1739209701.013613;-45.120503652039325
1739209701.0136135;-45.120503652039325
1739209701.013614;-35.57807855764607
1739209701.0136144;-45.120503652039325
1739209701.013615;-38.13080360867914
1739209701.0136154;-38.13080360867914
1739209701.0136158;-45.120503652039325
1739209701.0136163;-38.13080360867914
1739209701.0136168;-45.120503652039325
1739209701.0136173;-38.13080360867914
1739209701.0136178;-35.57807855764607
1739209701.0136182;-38.13080360867914
1739209701.013619;-45.120503652039325
1739209701.0136194;-38.13080360867914
1739209701.01362;-35.57807855764607
1739209701.0136204;-45.120503652039325
1739209701.0136209;-45.120503652039325
1739209701.0136213;-45.120503652039325
1739209701.0136218;-45.120503652039325
1739209701.0136223;-45.120503652039325
1739209701.0136228;-38.13080360867914
1739209701.0136232;-31.141103565318915
1739209701.0136237;-32.816014438256545
1739209701.0136242;-38.13080360867914
1739209701.0136247;-45.120503652039325
1739209701.0136254;-38.13080360867914
1739209701.0136259;-32.816014438256545
1739209701.0136263;-38.13080360867914
1739209701.0136268;-45.120503652039325
1739209701.0136273;-38.13080360867914
1739209701.0136278;-38.13080360867914
1739209701.0136282;-38.13080360867914
1739209701.0136287;-45.120503652039325
1739209701.0136292;-33.981070128970906
1739209701.0136297;-38.13080360867914
1739209701.0136302;-45.120503652039325
1739209701.0136306;-38.13080360867914
1739209701.013631;-45.120503652039325
1739209701.0136318;-45.120503652039325
1739209701.0136323;-38.13080360867914
1739209701.0136328;-45.120503652039325
1739209701.0136333;-38.13080360867914
1739209701.0136337;-45.120503652039325
1739209701.0136342;-38.13080360867914
1739209701.0136347;-33.981070128970906
1739209701.0136352;-33.981070128970906
1739209701.0136356;-38.13080360867914
1739209701.013636;-38.13080360867914
1739209701.0136366;-35.57807855764607
1739209701.013637;-38.13080360867914
1739209701.0136375;-45.120503652039325
1739209701.0136383;-45.120503652039325
1739209701.0136387;-45.120503652039325
1739209701.0136392;-45.120503652039325
1739209701.0136397;-45.120503652039325
1739209701.0136402;-45.120503652039325
1739209701.0136406;-38.13080360867914
1739209701.013641;-31.141103565318915
1739209701.0136416;-45.120503652039325
1739209701.013642;-38.13080360867914
1739209701.0136425;-45.120503652039325
1739209701.013643;-45.120503652039325
1739209701.0136435;-38.13080360867914
1739209701.013644;-45.120503652039325
1739209701.0136447;-38.13080360867914
1739209701.0136452;-33.981070128970906
1739209701.0136456;-45.120503652039325
1739209701.0136461;-45.120503652039325
1739209701.0136466;-45.120503652039325
1739209701.013647;-38.13080360867914
1739209701.0136476;-35.57807855764607
1739209701.013648;-38.13080360867914
1739209701.0136485;-35.57807855764607
1739209701.013649;-45.120503652039325
1739209701.0136495;-45.120503652039325
1739209701.01365;-38.13080360867914
1739209701.0136504;-38.13080360867914
1739209701.0136511;-38.13080360867914
1739209701.0136516;-45.120503652039325
1739209701.013652;-33.981070128970906
1739209701.0136526;-35.57807855764607
1739209701.013653;-33.981070128970906
1739209701.0136535;-38.13080360867914
1739209701.013654;-45.120503652039325
1739209701.0136545;-45.120503652039325
1739209701.013655;-38.13080360867914
1739209701.0136554;-38.13080360867914
1739209701.013656;-38.13080360867914
1739209701.0136564;-38.13080360867914
1739209701.0136569;-35.57807855764607
1739209701.0136576;-45.120503652039325
1739209701.013658;-35.57807855764607
1739209701.0136585;-45.120503652039325
1739209701.013659;-45.120503652039325
1739209701.0136595;-35.57807855764607
1739209701.01366;-45.120503652039325
1739209701.0136604;-45.120503652039325
1739209701.013661;-31.141103565318915
1739209701.0136614;-33.981070128970906
1739209701.0136619;-38.13080360867914
1739209701.0136623;-35.57807855764607
1739209701.0136628;-38.13080360867914
1739209701.0136633;-38.13080360867914
1739209701.013664;-38.13080360867914
1739209701.0136645;-45.120503652039325
1739209701.013665;-45.120503652039325
1739209701.0136654;-45.120503652039325
1739209701.013666;-38.13080360867914
1739209701.0136664;-45.120503652039325
1739209701.0136669;-38.13080360867914
1739209701.0136673;-45.120503652039325
1739209701.0136678;-38.13080360867914
1739209701.0136683;-38.13080360867914
1739209701.0136688;-45.120503652039325
1739209701.0136693;-38.13080360867914
1739209701.0136697;-33.981070128970906
1739209701.0136704;-45.120503652039325
1739209701.013671;-45.120503652039325
1739209701.0136714;-35.57807855764607
1739209701.0136719;-45.120503652039325
1739209701.0136724;-45.120503652039325
1739209701.0136728;-33.981070128970906
1739209701.0136733;-38.13080360867914
1739209701.0136738;-38.13080360867914
1739209701.0136743;-38.13080360867914
1739209701.0136747;-38.13080360867914
1739209701.0136752;-45.120503652039325
1739209701.0136757;-38.13080360867914
1739209701.0136762;-45.120503652039325
1739209701.013677;-45.120503652039325
1739209701.0136774;-38.13080360867914
1739209701.0136778;-38.13080360867914
1739209701.0136783;-45.120503652039325
1739209701.0136788;-38.13080360867914
1739209701.0136793;-35.57807855764607
1739209701.0136797;-38.13080360867914
1739209701.0136802;-45.120503652039325
1739209701.0136807;-38.13080360867914
1739209701.0136812;-32.816014438256545
1739209701.0136817;-38.13080360867914
1739209701.0136821;-45.120503652039325
1739209701.0136826;-45.120503652039325
1739209701.0136833;-38.13080360867914
1739209701.0136838;-38.13080360867914
1739209701.0136843;-45.120503652039325
1739209701.0136847;-38.13080360867914
1739209701.0136852;-45.120503652039325
1739209701.0136857;-45.120503652039325
1739209701.0136862;-45.120503652039325
1739209701.0136867;-38.13080360867914
1739209701.0136871;-38.13080360867914
1739209701.0136876;-45.120503652039325
1739209701.013688;-45.120503652039325
1739209701.0136886;-45.120503652039325
1739209701.013689;-35.57807855764607
1739209701.0136898;-38.13080360867914
1739209701.0136902;-45.120503652039325
1739209701.0136907;-45.120503652039325
1739209701.0136912;-32.816014438256545
1739209701.0136917;-35.57807855764607
1739209701.0136921;-45.120503652039325
1739209701.0136926;-45.120503652039325
1739209701.013693;-32.816014438256545
1739209701.0136936;-38.13080360867914
1739209701.013694;-38.13080360867914
1739209701.0136945;-45.120503652039325
1739209701.013695;-45.120503652039325
1739209701.0136955;-45.120503652039325
1739209701.0136962;-45.120503652039325
1739209701.0136967;-38.13080360867914
1739209701.0136971;-45.120503652039325
1739209701.0136976;-38.13080360867914
1739209701.013698;-35.57807855764607
1739209701.0136986;-38.13080360867914
1739209701.013699;-45.120503652039325
1739209701.0136995;-38.13080360867914
1739209701.0137;-38.13080360867914
1739209701.0137005;-45.120503652039325
1739209701.013701;-31.141103565318915
1739209701.0137014;-35.57807855764607
1739209701.013702;-38.13080360867914
1739209701.0137026;-45.120503652039325
1739209701.013703;-45.120503652039325
1739209701.0137036;-33.981070128970906
1739209701.013704;-45.120503652039325
1739209701.0137045;-33.981070128970906
1739209701.013705;-31.141103565318943
1739209701.0137055;-33.981070128970906
1739209701.013706;-29.438486411369333
1739209701.0137064;-45.120503652039325
1739209701.013707;-45.120503652039325
1739209701.0137074;-38.13080360867914
1739209701.0137079;-32.816014438256545
1739209701.0137084;-45.120503652039325
1739209701.013709;-31.141103565318915
1739209701.0137095;-32.816014438256545
1739209701.01371;-38.13080360867914
1739209701.0137105;-38.13080360867914
1739209701.013711;-35.57807855764607
1739209701.0137115;-35.57807855764607
1739209701.013712;-38.13080360867914
1739209701.02053;-35.57807855764607
1739209701.0205343;-35.57807855764607
1739209701.0205388;-38.13080360867914
1739209701.020543;-45.120503652039325
1739209701.0205476;-45.120503652039325
1739209701.020552;-45.120503652039325
1739209701.0205564;-45.120503652039325
1739209701.0205607;-45.120503652039325
1739209701.0205653;-45.120503652039325
1739209701.0205696;-45.120503652039325
1739209701.020574;-38.13080360867914
1739209701.0205784;-45.120503652039325
1739209701.020583;-45.120503652039325
1739209701.0205872;-45.120503652039325
1739209701.0205917;-38.13080360867914
1739209701.020596;-28.58837851428586
1739209701.0206006;-38.13080360867914
1739209701.0206048;-45.120503652039325
1739209701.0206094;-38.13080360867914
1739209701.0206137;-32.816014438256545
1739209701.0206182;-38.13080360867914
1739209701.0206225;-45.120503652039325
1739209701.020627;-38.13080360867914
1739209701.0206313;-45.120503652039325
1739209701.0206358;-45.120503652039325
1739209701.0206401;-38.13080360867914
1739209701.0206447;-38.13080360867914
1739209701.020649;-45.120503652039325
1739209701.0206535;-45.120503652039325
1739209701.0206578;-45.120503652039325
1739209701.0206623;-38.13080360867914
1739209701.0206668;-28.58837851428586
1739209701.0206711;-33.981070128970906
1739209701.0206757;-45.120503652039325
1739209701.02068;-38.13080360867914
1739209701.0206845;-32.816014438256545
1739209701.0206888;-45.120503652039325
1739209701.0206933;-45.120503652039325
1739209701.0206976;-45.120503652039325
1739209701.0207021;-45.120503652039325
1739209701.0207064;-38.13080360867914
