CAN Message; 0x1b8:0300ff4e225daa83
1739209809.6616108;-45.120503652039325
1739209809.6616142;-45.120503652039325
1739209809.6616178;-38.13080360867914
1739209809.661621;-45.120503652039325
1739209809.6616244;-38.13080360867914
1739209809.6616278;-38.13080360867914
1739209809.661631;-45.120503652039325
1739209809.6616344;-45.120503652039325
1739209809.6616378;-45.120503652039325
1739209809.6616414;-38.13080360867914
1739209809.6616447;-38.13080360867914
1739209809.661648;-45.120503652039325
1739209809.6616514;-38.13080360867914
1739209809.6616547;-35.57807855764607
1739209809.661658;-38.13080360867914
1739209809.6616614;-45.120503652039325
1739209809.661665;-38.13080360867914
1739209809.6616683;-38.13080360867914
1739209809.6616716;-38.13080360867914
1739209809.661675;-45.120503652039325
1739209809.6616783;-38.13080360867914
1739209809.6616817;-35.57807855764607
1739209809.661685;-38.13080360867914
1739209809.6616886;-45.120503652039325
1739209809.661692;-45.120503652039325
1739209809.6616952;-38.13080360867914
1739209809.6616986;-45.120503652039325
1739209809.661702;-38.13080360867914
1739209809.6617053;-38.13080360867914
1739209809.6617086;-45.120503652039325
1739209809.6617122;-45.120503652039325
1739209809.6617155;-35.57807855764607
1739209809.6617188;-45.120503652039325
1739209809.6617222;-45.120503652039325
1739209809.6617255;-33.981070128970906
1739209809.6617289;-38.13080360867914
1739209809.6617322;-45.120503652039325
1739209809.6617358;-45.120503652039325
1739209809.661739;-45.120503652039325
1739209809.6617424;-45.120503652039325
1739209809.6617458;-38.13080360867914
1739209809.6617491;-45.120503652039325
1739209809.6617525;-45.120503652039325
1739209809.661756;-45.120503652039325
1739209809.6617594;-45.120503652039325
1739209809.6617627;-45.120503652039325
1739209809.661766;-38.13080360867914
1739209809.6617694;-33.981070128970906
1739209809.6617727;-45.120503652039325
1739209809.661776;-45.120503652039325
1739209809.6617796;-45.120503652039325
1739209809.661783;-32.816014438256545
1739209809.6617863;-45.120503652039325
1739209809.6617897;-45.120503652039325
1739209809.661793;-45.120503652039325
1739209809.6617963;-32.816014438256545
1739209809.6617997;-38.13080360867914
1739209809.6618032;-45.120503652039325
1739209809.6618066;-38.13080360867914
1739209809.66181;-45.120503652039325
1739209809.6618133;-45.120503652039325
1739209809.6618166;-45.120503652039325
1739209809.66182;-45.120503652039325
1739209809.6618233;-45.120503652039325
1739209809.6618268;-45.120503652039325
1739209809.6618302;-38.13080360867914
1739209809.6618335;-38.13080360867914
1739209809.6618369;-38.13080360867914
1739209809.6618402;-38.13080360867914
1739209809.6618435;-45.120503652039325
1739209809.6618469;-45.120503652039325
1739209809.6618505;-38.13080360867914
1739209809.6618538;-38.13080360867914
1739209809.6618571;-35.57807855764607
1739209809.6618605;-38.13080360867914
1739209809.6618638;-35.57807855764607
1739209809.6618671;-35.57807855764607
1739209809.6618705;-38.13080360867914
1739209809.661874;-45.120503652039325
1739209809.6618774;-45.120503652039325
1739209809.6618807;-38.13080360867914
1739209809.661884;-35.57807855764607
1739209809.6618874;-38.13080360867914
1739209809.6618907;-45.120503652039325
1739209809.661894;-38.13080360867914
1739209809.6618977;-32.816014438256545
1739209809.661901;-38.13080360867914
1739209809.6619043;-45.120503652039325
1739209809.6619077;-45.120503652039325
1739209809.661911;-45.120503652039325
1739209809.6619143;-45.120503652039325
1739209809.661918;-30.49652367304973
1739209809.6619213;-35.57807855764607
1739209809.6619246;-38.13080360867914
1739209809.661928;-45.120503652039325
1739209809.6619313;-38.13080360867914
1739209809.6619346;-35.57807855764607
1739209809.661938;-45.120503652039325
1739209809.6619415;-38.13080360867914
1739209809.6619449;-45.120503652039325
1739209809.6619482;-45.120503652039325
1739209809.6619515;-38.13080360867914
1739209809.6619549;-38.13080360867914
1739209809.6619582;-45.120503652039325
1739209809.6619616;-45.120503652039325
1739209809.6619651;-45.120503652039325
1739209809.6619685;-45.120503652039325
1739209809.6619718;-33.981070128970906
1739209809.6619751;-38.13080360867914
1739209809.6619785;-45.120503652039325
1739209809.6619818;-45.120503652039325
1739209809.6619852;-45.120503652039325
1739209809.6619887;-45.120503652039325
1739209809.661992;-45.120503652039325
1739209809.6619954;-38.13080360867914
1739209809.6619987;-32.816014438256545
1739209809.662002;-31.141103565318915
1739209809.6620054;-45.120503652039325
1739209809.6620088;-45.120503652039325
1739209809.6620123;-35.57807855764607
1739209809.6620157;-38.13080360867914
1739209809.662019;-45.120503652039325
1739209809.6620224;-45.120503652039325
1739209809.6620257;-38.13080360867914
1739209809.662029;-38.13080360867914
1739209809.6620324;-45.120503652039325
1739209809.662036;-33.981070128970906
1739209809.6620393;-38.13080360867914
1739209809.6620426;-45.120503652039325
1739209809.662046;-38.13080360867914
1739209809.6620493;-45.120503652039325
1739209809.6620526;-31.141103565318915
1739209809.662056;-28.992665084841942
1739209809.6620595;-45.120503652039325
1739209809.662063;-45.120503652039325
1739209809.6620662;-38.13080360867914
1739209809.6620696;-38.13080360867914
1739209809.662073;-45.120503652039325
1739209809.6620762;-38.13080360867914
1739209809.6620796;-33.981070128970906
1739209809.6620831;-38.13080360867914
1739209809.6620865;-45.120503652039325
1739209809.6620898;-38.13080360867914
1739209809.6620932;-35.57807855764607
1739209809.6620965;-33.981070128970906
1739209809.6620998;-45.120503652039325
1739209809.6621034;-45.120503652039325
1739209809.6621068;-38.13080360867914
1739209809.66211;-45.120503652039325
1739209809.6621134;-45.120503652039325
1739209809.6621168;-33.981070128970906
1739209809.66212;-32.816014438256545
1739209809.6621234;-45.120503652039325
1739209809.662127;-38.13080360867914
1739209809.6621304;-45.120503652039325
1739209809.6621337;-38.13080360867914
1739209809.662137;-33.981070128970906
1739209809.6621404;-38.13080360867914
1739209809.6621437;-45.120503652039325
1739209809.662147;-33.981070128970906
1739209809.6621506;-32.816014438256545
1739209809.662154;-45.120503652039325
1739209809.6621573;-45.120503652039325
1739209809.6621606;-38.13080360867914
1739209809.662164;-45.120503652039325
1739209809.6621673;-38.13080360867914
1739209809.6621706;-38.13080360867914
1739209809.6621742;-45.120503652039325
1739209809.6621776;-45.120503652039325
1739209809.662181;-33.981070128970906
1739209809.6621842;-38.13080360867914
1739209809.6621876;-45.120503652039325
1739209809.662191;-45.120503652039325
1739209809.6621943;-45.120503652039325
1739209809.6621978;-45.120503652039325
1739209809.6622012;-45.120503652039325
1739209809.6622045;-33.981070128970906
1739209809.6622078;-45.120503652039325
1739209809.6622112;-33.981070128970906
1739209809.6622145;-45.120503652039325
1739209809.6622179;-38.13080360867914
1739209809.6622214;-38.13080360867914
1739209809.6622248;-45.120503652039325
1739209809.662228;-45.120503652039325
1739209809.6622314;-38.13080360867914
1739209809.6622348;-32.816014438256545
1739209809.6622381;-45.120503652039325
1739209809.6622415;-45.120503652039325
1739209809.662245;-45.120503652039325
1739209809.6622484;-45.120503652039325
1739209809.6622517;-45.120503652039325
1739209809.662255;-45.120503652039325
1739209809.6622584;-45.120503652039325
1739209809.6622617;-45.120503652039325
1739209809.662265;-33.981070128970906
1739209809.6622686;-45.120503652039325
1739209809.662272;-35.57807855764607
1739209809.6622753;-45.120503652039325
1739209809.6622787;-38.13080360867914
1739209809.662282;-38.13080360867914
1739209809.6622853;-38.13080360867914
1739209809.662289;-38.13080360867914
1739209809.6622922;-38.13080360867914
1739209809.6622956;-35.57807855764607
1739209809.662299;-38.13080360867914
1739209809.6623023;-45.120503652039325
1739209809.6623056;-38.13080360867914
1739209809.662309;-35.57807855764607
1739209809.6623125;-38.13080360867914
1739209809.6623158;-45.120503652039325
1739209809.6623192;-45.120503652039325
1739209809.6623225;-45.120503652039325
1739209809.6623259;-38.13080360867914
1739209809.6623292;-45.120503652039325
1739209809.6623325;-33.981070128970906
1739209809.662336;-45.120503652039325
1739209809.6623394;-38.13080360867914
1739209809.6623428;-45.120503652039325
1739209809.6623461;-45.120503652039325
1739209809.6623495;-45.120503652039325
1739209809.6623528;-32.816014438256545
1739209809.6623561;-27.8777449560314
1739209809.6623597;-38.13080360867914
1739209809.662363;-35.57807855764607
1739209809.6623664;-45.120503652039325
1739209809.6623697;-45.120503652039325
1739209809.662373;-45.120503652039325
1739209809.6623764;-45.120503652039325
1739209809.6623797;-45.120503652039325
1739209809.6623833;-38.13080360867914
1739209809.6623867;-45.120503652039325
1739209809.66239;-45.120503652039325
1739209809.6623933;-33.981070128970906
1739209809.6623967;-45.120503652039325
1739209809.6624;-38.13080360867914
1739209809.6624033;-45.120503652039325
1739209809.662407;-38.13080360867914
1739209809.6624103;-26.991370085610736
1739209809.6624136;-38.13080360867914
1739209809.662417;-45.120503652039325
1739209809.6624203;-38.13080360867914
1739209809.6624236;-32.816014438256545
1739209809.662427;-38.13080360867914
1739209809.6624305;-45.120503652039325
1739209809.6624339;-38.13080360867914
1739209809.6624372;-38.13080360867914
1739209809.6624405;-45.120503652039325
1739209809.6624439;-45.120503652039325
1739209809.6624472;-45.120503652039325
1739209809.6624506;-45.120503652039325
1739209809.6624541;-38.13080360867914
1739209809.6624575;-45.120503652039325
1739209809.6624608;-38.13080360867914
1739209809.6624641;-35.57807855764607
1739209809.6624675;-38.13080360867914
1739209809.6624708;-38.13080360867914
1739209809.6624744;-38.13080360867914
1739209809.6624777;-45.120503652039325
1739209809.662481;-38.13080360867914
1739209809.6624844;-45.120503652039325
1739209809.6624877;-45.120503652039325
1739209809.662491;-27.8777449560314
1739209809.6624944;-38.13080360867914
1739209809.662498;-45.120503652039325
1739209809.6625013;-45.120503652039325
1739209809.6625047;-38.13080360867914
1739209809.662508;-38.13080360867914
1739209809.6625113;-45.120503652039325
1739209809.6625147;-38.13080360867914
1739209809.662518;-38.13080360867914
1739209809.6625216;-45.120503652039325
1739209809.662525;-35.57807855764607
1739209809.6625283;-38.13080360867914
1739209809.6625316;-45.120503652039325
1739209809.662535;-38.13080360867914
1739209809.6625383;-35.57807855764607
1739209809.6625416;-38.13080360867914
1739209809.6625452;-30.49652367304973
1739209809.6625485;-35.57807855764607
1739209809.6625519;-38.13080360867914
1739209809.6625552;-38.13080360867914
1739209809.6625586;-45.120503652039325
1739209809.662562;-38.13080360867914
1739209809.6625652;-38.13080360867914
1739209809.6625688;-33.981070128970906
1739209809.6625721;-45.120503652039325
1739209809.6625755;-38.13080360867914
1739209809.6625788;-35.57807855764607
1739209809.6625822;-38.13080360867914
1739209809.6625855;-45.120503652039325
1739209809.6625888;-33.981070128970906
1739209809.6625924;-45.120503652039325
1739209809.6625957;-35.57807855764607
1739209809.662599;-38.13080360867914
1739209809.6626024;-45.120503652039325
1739209809.6626058;-32.816014438256545
1739209809.662609;-38.13080360867914
1739209809.6626124;-45.120503652039325
1739209809.662616;-38.13080360867914
1739209809.6626194;-35.57807855764607
1739209809.6626227;-45.120503652039325
1739209809.662626;-38.13080360867914
1739209809.6626294;-33.981070128970906
1739209809.6626327;-38.13080360867914
1739209809.662636;-45.120503652039325
1739209809.6626396;-45.120503652039325
1739209809.662643;-33.981070128970906
1739209809.6626463;-45.120503652039325
1739209809.6626496;-38.13080360867914
1739209809.662653;-38.13080360867914
1739209809.6626563;-38.13080360867914
1739209809.66266;-45.120503652039325
1739209809.6626632;-38.13080360867914
1739209809.6626666;-32.816014438256545
1739209809.66267;-38.13080360867914
1739209809.6626732;-45.120503652039325
1739209809.6626766;-38.13080360867914
1739209809.66268;-38.13080360867914
1739209809.6626835;-31.141103565318915
1739209809.6626868;-45.120503652039325
1739209809.6626902;-38.13080360867914
1739209809.6626935;-35.57807855764607
1739209809.6626968;-38.13080360867914
1739209809.6627002;-45.120503652039325
1739209809.6627035;-45.120503652039325
1739209809.662707;-38.13080360867914
1739209809.6627104;-33.981070128970906
1739209809.6627138;-45.120503652039325
1739209809.662717;-45.120503652039325
1739209809.6627204;-38.13080360867914
1739209809.6627238;-35.57807855764607
1739209809.662727;-45.120503652039325
1739209809.6627307;-45.120503652039325
1739209809.662734;-45.120503652039325
1739209809.6627374;-38.13080360867914
1739209809.6627407;-45.120503652039325
1739209809.662744;-45.120503652039325
1739209809.6627474;-45.120503652039325
1739209809.6627507;-38.13080360867914
1739209809.6627543;-45.120503652039325
1739209809.6627576;-45.120503652039325
1739209809.662761;-45.120503652039325
1739209809.6627643;-38.13080360867914
1739209809.6627676;-38.13080360867914
1739209809.662771;-33.981070128970906
1739209809.6627743;-45.120503652039325
1739209809.662778;-38.13080360867914
1739209809.6627812;-38.13080360867914
1739209809.6627846;-45.120503652039325
1739209809.662788;-45.120503652039325
1739209809.6627913;-28.992665084841942
1739209809.6627946;-38.13080360867914
1739209809.662798;-45.120503652039325
1739209809.6628015;-38.13080360867914
1739209809.6628048;-33.981070128970906
1739209809.6628082;-38.13080360867914
1739209809.6628115;-45.120503652039325
1739209809.6628149;-45.120503652039325
1739209809.6628182;-45.120503652039325
1739209809.6628215;-38.13080360867914
1739209809.662825;-38.13080360867914
1739209809.6628284;-45.120503652039325
1739209809.6628318;-45.120503652039325
1739209809.6628351;-38.13080360867914
1739209809.6628385;-38.13080360867914
1739209809.6628418;-45.120503652039325
1739209809.6628454;-31.141103565318915
1739209809.6628487;-33.981070128970906
1739209809.662852;-45.120503652039325
1739209809.6628554;-45.120503652039325
1739209809.6628587;-33.981070128970906
1739209809.662862;-38.13080360867914
1739209809.6628654;-38.13080360867914
1739209809.662869;-45.120503652039325
1739209809.6628723;-38.13080360867914
1739209809.6628757;-35.57807855764607
1739209809.662879;-38.13080360867914
1739209809.6628823;-45.120503652039325
1739209809.6628857;-45.120503652039325
1739209809.662889;-45.120503652039325
1739209809.6628926;-45.120503652039325
1739209809.662896;-35.57807855764607
1739209809.6628993;-35.57807855764607
1739209809.6629026;-38.13080360867914
1739209809.662906;-45.120503652039325
1739209809.6629093;-45.120503652039325
1739209809.6629126;-38.13080360867914
1739209809.6629162;-38.13080360867914
1739209809.6629195;-45.120503652039325
1739209809.6629229;-38.13080360867914
1739209809.6629262;-30.49652367304973
1739209809.6629295;-31.141103565318915
1739209809.6629329;-38.13080360867914
1739209809.6629362;-35.57807855764607
1739209809.6629398;-38.13080360867914
1739209809.6629431;-45.120503652039325
1739209809.6629465;-45.120503652039325
1739209809.6629498;-32.816014438256545
1739209809.6629531;-38.13080360867914
1739209809.6629565;-33.981070128970956
1739209809.6629598;-38.13080360867914
1739209809.6629634;-32.816014438256545
1739209809.6629667;-38.13080360867914
1739209809.66297;-45.120503652039325
1739209809.6629734;-38.13080360867914
1739209809.6629767;-38.13080360867914
1739209809.66298;-38.13080360867914
1739209809.6629834;-32.816014438256545
1739209809.662987;-38.13080360867914
1739209809.6629903;-45.120503652039325
1739209809.6629937;-38.13080360867914
1739209809.662997;-45.120503652039325
1739209809.6630003;-45.120503652039325
1739209809.6630037;-45.120503652039325
1739209809.6630073;-35.57807855764607
1739209809.6630106;-38.13080360867914
1739209809.663014;-45.120503652039325
1739209809.6630173;-45.120503652039325
1739209809.6630206;-38.13080360867914
1739209809.663024;-38.13080360867914
1739209809.6630273;-45.120503652039325
1739209809.6630309;-38.13080360867914
1739209809.6630342;-45.120503652039325
1739209809.6630375;-45.120503652039325
1739209809.6630409;-38.13080360867914
1739209809.6630442;-45.120503652039325
1739209809.6630476;-45.120503652039325
1739209809.663051;-38.13080360867914
1739209809.6630545;-35.57807855764607
1739209809.6630578;-45.120503652039325
1739209809.6630611;-33.981070128970906
1739209809.6630645;-27.8777449560314
1739209809.6630678;-45.120503652039325
1739209809.6630712;-45.120503652039325
1739209809.6630745;-38.13080360867914
1739209809.663078;-33.981070128970906
1739209809.6630814;-38.13080360867914
1739209809.6630847;-45.120503652039325
1739209809.663088;-45.120503652039325
1739209809.6630914;-45.120503652039325
1739209809.6630948;-38.13080360867914
1739209809.663098;-45.120503652039325
1739209809.6631017;-45.120503652039325
1739209809.663105;-33.981070128970906
1739209809.6631083;-33.981070128970906
1739209809.6631117;-38.13080360867914
1739209809.663115;-35.57807855764607
1739209809.6631184;-35.57807855764607
1739209809.6631217;-45.120503652039325
1739209809.6631253;-38.13080360867914
1739209809.6631286;-45.120503652039325
1739209809.663132;-45.120503652039325
1739209809.6631353;-38.13080360867914
1739209809.6631386;-45.120503652039325
1739209809.663142;-38.13080360867914
1739209809.6631453;-45.120503652039325
1739209809.6631489;-45.120503652039325
1739209809.6631522;-38.13080360867914
1739209809.6631556;-38.13080360867914
1739209809.663159;-45.120503652039325
1739209809.6631622;-45.120503652039325
1739209809.6631656;-33.981070128970906
1739209809.663169;-45.120503652039325
1739209809.6631725;-38.13080360867914
1739209809.6631758;-32.816014438256545
1739209809.6631792;-38.13080360867914
1739209809.6631825;-45.120503652039325
1739209809.6631858;-45.120503652039325
1739209809.6631892;-38.13080360867914
1739209809.6631927;-38.13080360867914
1739209809.663196;-38.13080360867914
1739209809.6631994;-38.13080360867914
1739209809.6632028;-38.13080360867914
1739209809.663206;-45.120503652039325
1739209809.6632094;-38.13080360867914
1739209809.6632128;-32.816014438256545
1739209809.6632164;-38.13080360867914
1739209809.6632197;-45.120503652039325
1739209809.663223;-38.13080360867914
1739209809.6632264;-38.13080360867914
1739209809.6632297;-38.13080360867914
1739209809.663233;-45.120503652039325
1739209809.6632364;-33.981070128970906
1739209809.66324;-45.120503652039325
1739209809.6632433;-33.981070128970906
1739209809.6632466;-45.120503652039325
1739209809.66325;-38.13080360867914
1739209809.6632533;-38.13080360867914
1739209809.6632566;-45.120503652039325
1739209809.66326;-38.13080360867914
1739209809.6632636;-38.13080360867914
1739209809.663267;-38.13080360867914
1739209809.6632702;-45.120503652039325
1739209809.6632736;-45.120503652039325
1739209809.663277;-45.120503652039325
1739209809.6632802;-33.981070128970906
1739209809.6632836;-33.981070128970906
1739209809.6632872;-38.13080360867914
1739209809.6632905;-45.120503652039325
1739209809.6632938;-38.13080360867914
1739209809.6632972;-31.141103565318915
1739209809.6633005;-45.120503652039325
1739209809.6633039;-38.13080360867914
1739209809.6633072;-45.120503652039325
1739209809.6633108;-38.13080360867914
1739209809.663314;-45.120503652039325
1739209809.6633174;-45.120503652039325
1739209809.6633208;-45.120503652039325
1739209809.663324;-45.120503652039325
1739209809.6633275;-45.120503652039325
1739209809.6633308;-45.120503652039325
1739209809.6633344;-45.120503652039325
1739209809.6633377;-28.58837851428586
1739209809.663341;-45.120503652039325
1739209809.6633444;-45.120503652039325
1739209809.6633477;-45.120503652039325
1739209809.663351;-45.120503652039325
1739209809.6633544;-45.120503652039325
1739209809.663358;-38.13080360867914
1739209809.6633613;-45.120503652039325
1739209809.6633646;-30.49652367304973
1739209809.663368;-38.13080360867914
1739209809.6633713;-45.120503652039325
1739209809.6633747;-45.120503652039325
1739209809.6633782;-38.13080360867914
1739209809.6633816;-45.120503652039325
1739209809.663385;-45.120503652039325
1739209809.6633883;-45.120503652039325
1739209809.6633916;-31.141103565318915
1739209809.663395;-32.816014438256545
1739209809.6633983;-38.13080360867914
1739209809.6634018;-45.120503652039325
1739209809.6634052;-38.13080360867914
1739209809.6634085;-38.13080360867914
1739209809.6634119;-45.120503652039325
1739209809.6634152;-45.120503652039325
1739209809.6634185;-38.13080360867914
1739209809.6634219;-38.13080360867914
1739209809.6634254;-38.13080360867914
1739209809.6634288;-45.120503652039325
1739209809.6634321;-38.13080360867914
1739209809.6634355;-45.120503652039325
1739209809.6634388;-45.120503652039325
1739209809.6634421;-45.120503652039325
1739209809.6634455;-38.13080360867914
1739209809.663449;-45.120503652039325
1739209809.6634524;-38.13080360867914
1739209809.6634557;-38.13080360867914
1739209809.663459;-45.120503652039325
1739209809.6634624;-38.13080360867914
1739209809.6634657;-33.981070128970906
1739209809.663469;-45.120503652039325
1739209809.6634727;-31.141103565318915
1739209809.663476;-38.13080360867914
1739209809.6634793;-45.120503652039325
1739209809.6634827;-38.13080360867914
1739209809.663486;-45.120503652039325
1739209809.6634893;-45.120503652039325
1739209809.6634927;-45.120503652039325
1739209809.6634963;-32.816014438256545
1739209809.6634996;-35.57807855764607
1739209809.663503;-45.120503652039325
1739209809.6635063;-38.13080360867914
1739209809.6635096;-45.120503652039325
1739209809.663513;-38.13080360867914
1739209809.6635163;-45.120503652039325
1739209809.6635199;-38.13080360867914
1739209809.6635232;-45.120503652039325
1739209809.6635265;-31.141103565318915
1739209809.6635299;-29.438486411369333
1739209809.6635332;-45.120503652039325
1739209809.6635365;-45.120503652039325
1739209809.66354;-35.57807855764607
1739209809.6635435;-38.13080360867914
1739209809.6635468;-38.13080360867914
1739209809.6635501;-45.120503652039325
1739209809.6635535;-45.120503652039325
1739209809.6635568;-45.120503652039325
1739209809.6635602;-38.13080360867914
1739209809.6635637;-45.120503652039325
1739209809.663567;-45.120503652039325
1739209809.6635704;-35.57807855764607
1739209809.6635737;-38.13080360867914
1739209809.663577;-45.120503652039325
1739209809.6635804;-38.13080360867914
1739209809.6635838;-45.120503652039325
1739209809.6635873;-45.120503652039325
1739209809.6635907;-45.120503652039325
1739209809.663594;-45.120503652039325
1739209809.6635973;-38.13080360867914
1739209809.6636007;-38.13080360867914
1739209809.663604;-45.120503652039325
1739209809.6636074;-45.120503652039325
1739209809.663611;-45.120503652039325
1739209809.6636143;-45.120503652039325
1739209809.6636176;-35.57807855764607
1739209809.663621;-38.13080360867914
1739209809.6636243;-38.13080360867914
1739209809.6636276;-45.120503652039325
1739209809.663631;-45.120503652039325
1739209809.6636345;-38.13080360867914
1739209809.6636379;-45.120503652039325
1739209809.6636412;-33.981070128970906
1739209809.6636446;-32.816014438256545
1739209809.663648;-45.120503652039325
1739209809.6636512;-38.13080360867914
1739209809.6636546;-35.57807855764607
1739209809.6636581;-45.120503652039325
1739209809.6636615;-38.13080360867914
1739209809.6636648;-35.57807855764607
1739209809.6636682;-45.120503652039325
1739209809.6636715;-38.13080360867914
1739209809.6636748;-38.13080360867914
1739209809.6636782;-45.120503652039325
1739209809.6636817;-45.120503652039325
1739209809.663685;-35.57807855764607
1739209809.6636884;-38.13080360867914
1739209809.6636918;-45.120503652039325
1739209809.663695;-38.13080360867914
1739209809.6636984;-45.120503652039325
1739209809.6637018;-45.120503652039325
1739209809.6637053;-35.57807855764607
1739209809.6637087;-38.13080360867914
1739209809.663712;-45.120503652039325
1739209809.6637154;-38.13080360867914
1739209809.6637187;-38.13080360867914
1739209809.663722;-38.13080360867914
1739209809.6637254;-45.120503652039325
1739209809.663729;-45.120503652039325
1739209809.6637323;-38.13080360867914
1739209809.6637356;-38.13080360867914
1739209809.663739;-45.120503652039325
1739209809.6637423;-38.13080360867914
1739209809.6637456;-38.13080360867914
1739209809.6637492;-45.120503652039325
1739209809.6637526;-45.120503652039325
1739209809.663756;-38.13080360867914
1739209809.6637592;-32.816014438256545
1739209809.6637626;-45.120503652039325
1739209809.663766;-45.120503652039325
1739209809.6637692;-45.120503652039325
1739209809.6637728;-33.981070128970906
1739209809.6637762;-33.981070128970906
1739209809.6637795;-45.120503652039325
1739209809.6637828;-45.120503652039325
1739209809.6637862;-38.13080360867914
1739209809.6637895;-33.981070128970906
1739209809.6637928;-38.13080360867914
1739209809.6637964;-35.57807855764607
1739209809.6637998;-45.120503652039325
1739209809.663803;-45.120503652039325
1739209809.6638064;-35.57807855764607
1739209809.6638098;-38.13080360867914
1739209809.663813;-45.120503652039325
1739209809.6638165;-38.13080360867914
1739209809.66382;-32.816014438256545
1739209809.6638234;-33.981070128970906
1739209809.6638267;-45.120503652039325
1739209809.66383;-38.13080360867914
1739209809.6638334;-35.57807855764607
1739209809.6638367;-38.13080360867914
1739209809.66384;-45.120503652039325
1739209809.6638436;-38.13080360867914
1739209809.663847;-35.57807855764607
1739209809.6638503;-38.13080360867914
1739209809.6638536;-33.981070128970906
1739209809.663857;-31.141103565318915
1739209809.6638603;-38.13080360867914
1739209809.6638637;-38.13080360867914
1739209809.6638672;-45.120503652039325
1739209809.6638706;-35.57807855764607
1739209809.663874;-35.57807855764607
1739209809.6638772;-33.981070128970906
1739209809.6638806;-38.13080360867914
1739209809.663884;-35.57807855764607
1739209809.6638873;-45.120503652039325
1739209809.6638908;-45.120503652039325
1739209809.6638942;-45.120503652039325
1739209809.6638975;-38.13080360867914
1739209809.6639009;-38.13080360867914
1739209809.6639042;-38.13080360867914
1739209809.6639075;-45.120503652039325
1739209809.6639109;-38.13080360867914
1739209809.6639144;-45.120503652039325
1739209809.6639178;-45.120503652039325
1739209809.663921;-35.57807855764607
1739209809.6639245;-38.13080360867914
1739209809.6639278;-45.120503652039325
1739209809.6639311;-38.13080360867914
1739209809.6639347;-32.816014438256545
1739209809.663938;-33.981070128970906
1739209809.6639414;-45.120503652039325
1739209809.6639447;-38.13080360867914
1739209809.663948;-35.57807855764607
1739209809.6639514;-33.981070128970906
1739209809.6639547;-38.13080360867914
1739209809.6639583;-38.13080360867914
1739209809.6639616;-38.13080360867914
1739209809.663965;-30.49652367304973
1739209809.6639683;-45.120503652039325
1739209809.6639717;-45.120503652039325
1739209809.663975;-35.57807855764607
1739209809.6639783;-38.13080360867914
1739209809.663982;-45.120503652039325
1739209809.6639853;-35.57807855764607
1739209809.6639886;-35.57807855764607
1739209809.663992;-28.992665084841942
1739209809.6639953;-45.120503652039325
1739209809.6639986;-45.120503652039325
1739209809.664002;-38.13080360867914
1739209809.6640055;-38.13080360867914
1739209809.6640089;-38.13080360867914
1739209809.6640122;-45.120503652039325
1739209809.6640155;-45.120503652039325
1739209809.6640189;-31.141103565318915
1739209809.6640222;-35.57807855764607
1739209809.6640255;-38.13080360867914
1739209809.6640291;-45.120503652039325
1739209809.6640325;-38.13080360867914
1739209809.6640358;-38.13080360867914
1739209809.6640391;-38.13080360867914
1739209809.6640425;-45.120503652039325
1739209809.6640458;-45.120503652039325
1739209809.6640491;-35.57807855764607
1739209809.6640527;-38.13080360867914
1739209809.664056;-45.120503652039325
1739209809.6640594;-38.13080360867914
1739209809.6640627;-45.120503652039325
1739209809.664066;-38.13080360867914
1739209809.6640694;-38.13080360867914
1739209809.6640728;-38.13080360867914
1739209809.6640763;-38.13080360867914
1739209809.6640797;-33.981070128970906
1739209809.664083;-45.120503652039325
1739209809.6640863;-45.120503652039325
1739209809.6640897;-45.120503652039325
1739209809.664093;-45.120503652039325
1739209809.6640964;-38.13080360867914
1739209809.6641;-38.13080360867914
1739209809.6641033;-38.13080360867914
1739209809.6641066;-38.13080360867914
1739209809.66411;-38.13080360867914
1739209809.6641133;-45.120503652039325
1739209809.6641166;-45.120503652039325
1739209809.6641202;-38.13080360867914
1739209809.6641235;-38.13080360867914
1739209809.6641269;-38.13080360867914
1739209809.6641302;-45.120503652039325
1739209809.6641335;-38.13080360867914
1739209809.664137;-32.816014438256545
1739209809.6641402;-38.13080360867914
1739209809.6641438;-45.120503652039325
1739209809.6641471;-38.13080360867914
1739209809.6641505;-31.141103565318893
1739209809.6641538;-38.13080360867914
1739209809.6641572;-38.13080360867914
1739209809.6641605;-38.13080360867914
1739209809.6641638;-45.120503652039325
1739209809.6641674;-45.120503652039325
1739209809.6641707;-35.57807855764607
1739209809.664174;-45.120503652039325
1739209809.6641774;-45.120503652039325
1739209809.6641808;-45.120503652039325
1739209809.664184;-35.57807855764607
1739209809.6641874;-45.120503652039325
1739209809.664191;-45.120503652039325
1739209809.6641943;-35.57807855764607
1739209809.6641977;-45.120503652039325
1739209809.664201;-35.57807855764607
1739209809.6642044;-38.13080360867914
1739209809.6642077;-38.13080360867914
1739209809.664211;-38.13080360867914
1739209809.6642146;-38.13080360867914
1739209809.664218;-45.120503652039325
1739209809.6642213;-38.13080360867914
1739209809.6642246;-38.13080360867914
1739209809.664228;-38.13080360867914
1739209809.6642313;-38.13080360867914
1739209809.6642346;-35.57807855764607
1739209809.6642382;-38.13080360867914
1739209809.6642416;-38.13080360867914
1739209809.664245;-35.57807855764607
1739209809.6642482;-33.981070128970906
1739209809.6642516;-45.120503652039325
1739209809.664255;-45.120503652039325
1739209809.6642582;-45.120503652039325
