CAN Message; 0x1bb:0000b77234ec984b
Timestamp;Amplitude
1739209723.9813192;-38.13080360867914
1739209723.981324;-45.120503652039325
1739209723.981329;-45.120503652039325
1739209723.9813337;-45.120503652039325
1739209723.9813387;-45.120503652039325
1739209723.9813437;-45.120503652039325
1739209723.9813485;-33.981070128970906
1739209723.9813535;-45.120503652039325
1739209723.9813583;-45.120503652039325
1739209723.9813633;-26.035653463252796
1739209723.981368;-35.57807855764607
1739209723.981373;-45.120503652039325
1739209723.981378;-38.13080360867914
1739209723.9813828;-32.816014438256545
1739209723.9813879;-38.13080360867914
1739209723.9813926;-45.120503652039325
1739209723.9813976;-38.13080360867914
1739209723.9814024;-38.13080360867914
1739209723.9814074;-45.120503652039325
1739209723.9814122;-45.120503652039325
1739209723.9814172;-45.120503652039325
1739209723.9814222;-45.120503652039325
1739209723.981427;-33.981070128970906
1739209723.981432;-45.120503652039325
1739209723.9814367;-45.120503652039325
1739209723.9814417;-30.49652367304973
1739209723.9814465;-33.981070128970906
1739209723.9814515;-45.120503652039325
1739209723.9814565;-38.13080360867914
1739209723.9814613;-35.57807855764607
1739209723.9814663;-45.120503652039325
1739209723.981471;-45.120503652039325
1739209723.981476;-38.13080360867914
1739209723.9814808;-45.120503652039325
1739209723.9814858;-45.120503652039325
1739209723.9814909;-38.13080360867914
1739209723.9814956;-45.120503652039325
1739209723.9815006;-33.981070128970906
1739209723.9815054;-35.57807855764607
1739209723.9815104;-45.120503652039325
1739209723.9815152;-45.120503652039325
1739209723.9815202;-45.120503652039325
1739209723.9815252;-45.120503652039325
1739209723.98153;-45.120503652039325
1739209723.981535;-38.13080360867914
1739209723.9815397;-45.120503652039325
1739209723.9815447;-45.120503652039325
1739209723.9815495;-35.57807855764607
1739209723.9815545;-38.13080360867914
1739209723.9815593;-32.816014438256545
1739209723.9815643;-38.13080360867914
1739209723.9815693;-45.120503652039325
1739209723.981574;-45.120503652039325
1739209723.981579;-33.981070128970906
1739209723.9815838;-35.57807855764607
1739209723.9815888;-45.120503652039325
1739209723.9815936;-45.120503652039325
1739209723.9815986;-38.13080360867914
1739209723.9816036;-45.120503652039325
1739209723.9816084;-38.13080360867914
1739209723.9816134;-45.120503652039325
1739209723.9816182;-45.120503652039325
1739209723.9816232;-38.13080360867914
1739209723.981628;-45.120503652039325
1739209723.981633;-45.120503652039325
1739209723.981638;-32.816014438256545
1739209723.9816427;-33.981070128970906
1739209723.9816477;-45.120503652039325
1739209723.9816525;-38.13080360867914
1739209723.9816575;-35.57807855764607
1739209723.9816623;-38.13080360867914
1739209723.9816673;-45.120503652039325
1739209723.9816723;-45.120503652039325
1739209723.981677;-38.13080360867914
1739209723.981682;-38.13080360867914
1739209723.9816868;-45.120503652039325
1739209723.9816918;-45.120503652039325
1739209723.9816966;-35.57807855764607
1739209723.9817016;-38.13080360867914
1739209723.9817064;-45.120503652039325
1739209723.9817114;-45.120503652039325
1739209723.9817164;-45.120503652039325
1739209723.9817212;-30.49652367304973
1739209723.9817262;-38.13080360867914
1739209723.981731;-38.13080360867914
1739209723.981736;-38.13080360867914
1739209723.9817407;-38.13080360867914
1739209723.9817457;-45.120503652039325
1739209723.9817507;-38.13080360867914
1739209723.9817555;-35.57807855764607
1739209723.9817605;-35.57807855764607
1739209723.9817653;-45.120503652039325
1739209723.9817703;-45.120503652039325
1739209723.981775;-45.120503652039325
1739209723.98178;-33.981070128970906
1739209723.981785;-45.120503652039325
1739209723.9817898;-38.13080360867914
1739209723.9817948;-35.57807855764607
1739209723.9817996;-45.120503652039325
1739209723.9818046;-45.120503652039325
1739209723.9818094;-33.981070128970906
1739209723.9818144;-38.13080360867914
1739209723.9818194;-45.120503652039325
1739209723.9818242;-45.120503652039325
1739209723.9818292;-38.13080360867914
1739209723.981834;-38.13080360867914
1739209723.981839;-35.57807855764607
1739209723.9818437;-35.57807855764607
1739209723.9818487;-38.13080360867914
1739209723.9818535;-45.120503652039325
1739209723.9818585;-38.13080360867914
1739209723.9818635;-45.120503652039325
1739209723.9818683;-38.13080360867914
1739209723.9818733;-38.13080360867914
1739209723.981878;-35.57807855764607
1739209723.981883;-38.13080360867914
1739209723.9818878;-45.120503652039325
1739209723.9818928;-38.13080360867914
1739209723.9818978;-33.981070128970906
1739209723.9819026;-45.120503652039325
1739209723.9819076;-45.120503652039325
1739209723.9819124;-45.120503652039325
1739209723.9819174;-38.13080360867914
1739209723.9819221;-38.13080360867914
1739209723.9819272;-38.13080360867914
1739209723.9819322;-45.120503652039325
1739209723.981937;-45.120503652039325
1739209723.981942;-45.120503652039325
1739209723.9819467;-38.13080360867914
1739209723.9819517;-38.13080360867914
1739209723.9819565;-31.141103565318915
1739209723.9819615;-28.58837851428586
1739209723.9819663;-38.13080360867914
1739209723.9819713;-38.13080360867914
1739209723.9819763;-38.13080360867914
1739209723.981981;-38.13080360867914
1739209723.981986;-45.120503652039325
1739209723.9819908;-38.13080360867914
1739209723.9819958;-45.120503652039325
1739209723.9820006;-38.13080360867914
1739209723.9820056;-45.120503652039325
1739209723.9820106;-45.120503652039325
1739209723.9820154;-45.120503652039325
1739209723.9820204;-45.120503652039325
1739209723.9820251;-45.120503652039325
1739209723.9820302;-45.120503652039325
1739209723.982035;-35.57807855764607
1739209723.98204;-30.49652367304973
1739209723.982045;-45.120503652039325
1739209723.9820497;-35.57807855764607
1739209723.9820547;-38.13080360867914
1739209723.9820595;-32.816014438256545
1739209723.9820645;-38.13080360867914
1739209723.9820693;-45.120503652039325
1739209723.9820743;-45.120503652039325
1739209723.9820793;-38.13080360867914
1739209723.982084;-38.13080360867914
1739209723.982089;-45.120503652039325
1739209723.9820938;-45.120503652039325
1739209723.9820988;-45.120503652039325
1739209723.9821036;-45.120503652039325
1739209723.9821086;-45.120503652039325
1739209723.9821134;-45.120503652039325
1739209723.9821184;-38.13080360867914
1739209723.9821234;-38.13080360867914
1739209723.9821281;-45.120503652039325
1739209723.9821332;-45.120503652039325
1739209723.982138;-38.13080360867914
1739209723.982143;-35.57807855764607
1739209723.9821477;-45.120503652039325
1739209723.9821527;-38.13080360867914
1739209723.9821577;-28.21854285175415
1739209723.9821625;-38.13080360867914
1739209723.9821675;-38.13080360867914
1739209723.9821723;-38.13080360867914
1739209723.9821773;-38.13080360867914
1739209723.982182;-38.13080360867914
1739209723.982187;-35.57807855764607
1739209723.982192;-38.13080360867914
1739209723.9821968;-45.120503652039325
1739209723.9822018;-38.13080360867914
1739209723.9822066;-38.13080360867914
1739209723.9822116;-38.13080360867914
1739209723.9822164;-45.120503652039325
1739209723.9822214;-33.981070128970906
1739209723.9822264;-45.120503652039325
1739209723.9822311;-45.120503652039325
1739209723.9822361;-38.13080360867914
1739209723.982241;-38.13080360867914
1739209723.982246;-35.57807855764607
1739209723.9822507;-38.13080360867914
1739209723.9822557;-45.120503652039325
1739209723.9822605;-38.13080360867914
1739209723.9822655;-45.120503652039325
1739209723.9822705;-45.120503652039325
1739209723.9822752;-35.57807855764607
1739209723.9822803;-45.120503652039325
1739209723.982285;-45.120503652039325
1739209723.98229;-38.13080360867914
1739209723.9822948;-38.13080360867914
1739209723.9822998;-45.120503652039325
1739209723.9823048;-45.120503652039325
1739209723.9823096;-45.120503652039325
1739209723.9823146;-45.120503652039325
1739209723.9823194;-38.13080360867914
1739209723.9823244;-45.120503652039325
1739209723.9823291;-45.120503652039325
1739209723.9823341;-38.13080360867914
1739209723.9823391;-33.981070128970906
1739209723.982344;-45.120503652039325
1739209723.982349;-38.13080360867914
1739209723.9823537;-38.13080360867914
1739209723.9823587;-35.57807855764607
1739209723.9823635;-45.120503652039325
1739209723.9823685;-38.13080360867914
1739209723.9823735;-38.13080360867914
1739209723.9823782;-38.13080360867914
1739209723.9823833;-45.120503652039325
1739209723.982388;-45.120503652039325
1739209723.982393;-45.120503652039325
1739209723.9823978;-38.13080360867914
1739209723.9824028;-45.120503652039325
1739209723.9824076;-45.120503652039325
1739209723.9824126;-38.13080360867914
1739209723.9824176;-33.981070128970906
1739209723.9824224;-45.120503652039325
1739209723.9824274;-45.120503652039325
1739209723.9824321;-38.13080360867914
1739209723.9824371;-33.981070128970906
1739209723.982442;-38.13080360867914
1739209723.982447;-33.981070128970906
1739209723.982452;-45.120503652039325
1739209723.9824567;-38.13080360867914
1739209723.9824617;-38.13080360867914
1739209723.9824665;-45.120503652039325
1739209723.9824715;-35.57807855764607
1739209723.9824762;-38.13080360867914
1739209723.9824812;-45.120503652039325
1739209723.9824862;-38.13080360867914
1739209723.982491;-35.57807855764607
1739209723.982496;-38.13080360867914
1739209723.9825008;-45.120503652039325
1739209723.9825058;-38.13080360867914
1739209723.9825106;-45.120503652039325
1739209723.9825156;-33.981070128970906
1739209723.9825206;-45.120503652039325
1739209723.9825253;-45.120503652039325
1739209723.9825304;-45.120503652039325
1739209723.9825351;-38.13080360867914
1739209723.9825401;-35.57807855764607
1739209723.982545;-45.120503652039325
1739209723.98255;-38.13080360867914
1739209723.9825547;-33.981070128970906
1739209723.9825597;-45.120503652039325
1739209723.9825647;-45.120503652039325
1739209723.9825695;-45.120503652039325
1739209723.9825745;-38.13080360867914
1739209723.9825792;-35.57807855764607
1739209723.9825842;-38.13080360867914
1739209723.982589;-45.120503652039325
1739209723.982594;-38.13080360867914
1739209723.982599;-38.13080360867914
1739209723.9826038;-45.120503652039325
1739209723.9826088;-45.120503652039325
1739209723.9826136;-33.981070128970906
1739209723.9826186;-45.120503652039325
1739209723.9826233;-45.120503652039325
1739209723.9826283;-45.120503652039325
1739209723.9826334;-45.120503652039325
1739209723.9826381;-38.13080360867914
1739209723.9826431;-38.13080360867914
1739209723.982648;-45.120503652039325
1739209723.982653;-38.13080360867914
1739209723.9826577;-35.57807855764607
1739209723.9826627;-38.13080360867914
1739209723.9826674;-45.120503652039325
1739209723.9826725;-38.13080360867914
1739209723.9826775;-38.13080360867914
1739209723.9826822;-45.120503652039325
1739209723.9826872;-45.120503652039325
1739209723.982692;-35.57807855764607
1739209723.982697;-38.13080360867914
1739209723.9827018;-45.120503652039325
1739209723.9827068;-45.120503652039325
1739209723.9827118;-45.120503652039325
1739209723.9827166;-45.120503652039325
1739209723.9827216;-38.13080360867914
1739209723.9827263;-45.120503652039325
1739209723.9827313;-45.120503652039325
1739209723.982736;-38.13080360867914
1739209723.982741;-45.120503652039325
1739209723.9827461;-45.120503652039325
1739209723.982751;-28.992665084841942
1739209723.982756;-31.141103565318915
1739209723.9827607;-38.13080360867914
1739209723.9827657;-45.120503652039325
1739209723.9827704;-35.57807855764607
1739209723.9827754;-38.13080360867914
1739209723.9827805;-45.120503652039325
1739209723.9827852;-38.13080360867914
1739209723.9827902;-38.13080360867914
1739209723.982795;-35.57807855764607
1739209723.9828;-38.13080360867914
1739209723.9828048;-45.120503652039325
1739209723.9828098;-33.981070128970906
1739209723.9828146;-45.120503652039325
1739209723.9828196;-45.120503652039325
1739209723.9828246;-45.120503652039325
1739209723.9828293;-28.992665084841942
1739209723.9828343;-31.141103565318915
1739209723.982839;-45.120503652039325
1739209723.982844;-38.13080360867914
1739209723.982849;-33.981070128970906
1739209723.982854;-38.13080360867914
1739209723.982859;-45.120503652039325
1739209723.9828637;-45.120503652039325
1739209723.9828687;-38.13080360867914
1739209723.9828734;-38.13080360867914
1739209723.9828784;-45.120503652039325
1739209723.9828832;-45.120503652039325
1739209723.9828882;-45.120503652039325
1739209723.9828932;-45.120503652039325
1739209723.982898;-45.120503652039325
1739209723.982903;-45.120503652039325
1739209723.9829078;-33.981070128970906
1739209723.9829128;-30.49652367304973
1739209723.9829175;-38.13080360867914
1739209723.9829226;-38.13080360867914
1739209723.9829276;-38.13080360867914
1739209723.9829323;-35.57807855764607
1739209723.9829373;-35.57807855764607
1739209723.982942;-45.120503652039325
1739209723.982947;-38.13080360867914
1739209723.9829519;-31.141103565318893
1739209723.982957;-33.981070128970906
1739209723.9829617;-45.120503652039325
1739209723.9829667;-45.120503652039325
1739209723.9829717;-32.816014438256545
1739209723.9829764;-33.981070128970906
1739209723.9829814;-45.120503652039325
1739209723.9829862;-45.120503652039325
1739209723.9829912;-38.13080360867914
1739209723.982996;-38.13080360867914
1739209723.983001;-45.120503652039325
1739209723.983006;-38.13080360867914
1739209723.9830108;-38.13080360867914
1739209723.9830158;-38.13080360867914
1739209723.9830205;-45.120503652039325
1739209723.9830256;-33.981070128970906
1739209723.9830303;-26.487275050834715
1739209723.9830353;-45.120503652039325
1739209723.9830403;-45.120503652039325
1739209723.983045;-45.120503652039325
1739209723.98305;-33.981070128970906
1739209723.9830549;-45.120503652039325
1739209723.98306;-45.120503652039325
1739209723.9830647;-45.120503652039325
1739209723.9830697;-38.13080360867914
1739209723.9830747;-33.981070128970906
1739209723.9830794;-45.120503652039325
1739209723.9830844;-45.120503652039325
1739209723.9830892;-38.13080360867914
1739209723.9830942;-33.981070128970906
1739209723.983099;-45.120503652039325
1739209723.983104;-38.13080360867914
1739209723.9831088;-26.991370085610736
1739209723.9831138;-33.981070128970906
1739209723.9831188;-45.120503652039325
1739209723.9831235;-45.120503652039325
1739209723.9831285;-45.120503652039325
1739209723.9831333;-45.120503652039325
1739209723.9831383;-45.120503652039325
1739209723.983143;-45.120503652039325
1739209723.983148;-45.120503652039325
1739209723.9831522;-45.120503652039325
1739209723.983156;-45.120503652039325
1739209723.98316;-45.120503652039325
1739209723.983164;-32.816014438256545
1739209723.983168;-45.120503652039325
1739209723.983172;-45.120503652039325
1739209723.983176;-38.13080360867914
1739209723.9831798;-45.120503652039325
1739209723.9831839;-38.13080360867914
1739209723.983188;-38.13080360867914
1739209723.9831917;-45.120503652039325
1739209723.9831958;-45.120503652039325
1739209723.9831998;-38.13080360867914
1739209723.9832036;-45.120503652039325
1739209723.9832077;-45.120503652039325
1739209723.9832118;-35.57807855764607
1739209723.9832156;-38.13080360867914
1739209723.9832196;-45.120503652039325
1739209723.9832237;-45.120503652039325
1739209723.9832275;-45.120503652039325
1739209723.9832315;-45.120503652039325
1739209723.9832356;-45.120503652039325
1739209723.9832394;-45.120503652039325
1739209723.9832435;-45.120503652039325
1739209723.9832473;-38.13080360867914
1739209723.9832513;-35.57807855764607
1739209723.9832554;-38.13080360867914
1739209723.9832592;-38.13080360867914
1739209723.9832633;-35.57807855764607
1739209723.9832673;-45.120503652039325
1739209723.9832711;-38.13080360867914
1739209723.9832752;-38.13080360867914
1739209723.9832792;-38.13080360867914
1739209723.983283;-38.13080360867914
1739209723.983287;-33.981070128970906
1739209723.9832911;-45.120503652039325
1739209723.983295;-45.120503652039325
1739209723.983299;-35.57807855764607
1739209723.983303;-45.120503652039325
1739209723.983307;-38.13080360867914
1739209723.983311;-38.13080360867914
1739209723.983315;-38.13080360867914
1739209723.9833188;-45.120503652039325
1739209723.9833229;-38.13080360867914
1739209723.983327;-38.13080360867914
1739209723.9833307;-38.13080360867914
1739209723.9833348;-38.13080360867914
1739209723.9833388;-45.120503652039325
1739209723.9833426;-33.981070128970906
1739209723.9833467;-45.120503652039325
1739209723.9833508;-45.120503652039325
1739209723.9833546;-45.120503652039325
1739209723.9833586;-38.13080360867914
1739209723.9833627;-45.120503652039325
1739209723.9833665;-45.120503652039325
1739209723.9833705;-45.120503652039325
1739209723.9833746;-33.981070128970906
1739209723.9833784;-45.120503652039325
1739209723.9833825;-38.13080360867914
1739209723.9833865;-45.120503652039325
1739209723.9833903;-33.981070128970906
1739209723.9833944;-45.120503652039325
1739209723.9833984;-45.120503652039325
1739209723.9834023;-38.13080360867914
1739209723.9834063;-33.981070128970906
1739209723.9834104;-45.120503652039325
1739209723.9834142;-45.120503652039325
1739209723.9834182;-38.13080360867914
1739209723.983422;-38.13080360867914
1739209723.983426;-45.120503652039325
1739209723.9834301;-38.13080360867914
1739209723.983434;-38.13080360867914
1739209723.983438;-33.981070128970906
1739209723.983442;-45.120503652039325
1739209723.983446;-38.13080360867914
1739209723.98345;-35.57807855764607
1739209723.983454;-45.120503652039325
1739209723.9834578;-45.120503652039325
1739209723.9834619;-38.13080360867914
1739209723.983466;-45.120503652039325
1739209723.9834697;-28.992665084841942
1739209723.9834738;-38.13080360867914
1739209723.9834778;-38.13080360867914
1739209723.9834816;-38.13080360867914
1739209723.9834857;-35.57807855764607
1739209723.9834898;-38.13080360867914
1739209723.9834936;-33.981070128970906
1739209723.9834976;-45.120503652039325
1739209723.9835017;-33.981070128970906
1739209723.9835055;-38.13080360867914
1739209723.9835095;-45.120503652039325
1739209723.9835136;-38.13080360867914
1739209723.9835174;-45.120503652039325
1739209723.9835215;-45.120503652039325
1739209723.9835255;-38.13080360867914
1739209723.9835293;-45.120503652039325
1739209723.9835334;-33.981070128970906
1739209723.9835374;-38.13080360867914
1739209723.9835413;-45.120503652039325
1739209723.9835453;-45.120503652039325
1739209723.9835494;-38.13080360867914
1739209723.9835532;-38.13080360867914
1739209723.9835572;-38.13080360867914
1739209723.9835613;-45.120503652039325
1739209723.983565;-38.13080360867914
1739209723.9835691;-38.13080360867914
1739209723.9835732;-38.13080360867914
1739209723.983577;-33.981070128970906
1739209723.983581;-45.120503652039325
1739209723.9835851;-45.120503652039325
1739209723.983589;-45.120503652039325
1739209723.983593;-38.13080360867914
1739209723.9835968;-38.13080360867914
1739209723.9836009;-38.13080360867914
1739209723.983605;-38.13080360867914
1739209723.9836087;-45.120503652039325
1739209723.9836128;-45.120503652039325
1739209723.9836168;-38.13080360867914
1739209723.9836206;-38.13080360867914
1739209723.9836247;-45.120503652039325
1739209723.9836287;-28.992665084841942
1739209723.9836326;-28.992665084841942
1739209723.9836366;-45.120503652039325
1739209723.9836407;-38.13080360867914
1739209723.9836445;-33.981070128970906
1739209723.9836485;-35.57807855764607
1739209723.9836526;-38.13080360867914
1739209723.9836564;-38.13080360867914
1739209723.9836605;-45.120503652039325
1739209723.9836645;-38.13080360867914
1739209723.9836683;-35.57807855764607
1739209723.9836724;-45.120503652039325
1739209723.9836764;-45.120503652039325
1739209723.9836802;-38.13080360867914
1739209723.9836843;-38.13080360867914
1739209723.9836884;-45.120503652039325
1739209723.9836922;-31.141103565318915
1739209723.9836962;-28.58837851428586
1739209723.9837003;-45.120503652039325
1739209723.983704;-45.120503652039325
1739209723.9837081;-38.13080360867914
1739209723.9837122;-38.13080360867914
1739209723.983716;-38.13080360867914
1739209723.98372;-45.120503652039325
1739209723.983724;-45.120503652039325
1739209723.983728;-45.120503652039325
1739209723.983732;-38.13080360867914
1739209723.983736;-45.120503652039325
1739209723.9837399;-45.120503652039325
1739209723.983744;-35.57807855764607
1739209723.983748;-45.120503652039325
1739209723.9837518;-45.120503652039325
1739209723.9837558;-33.981070128970906
1739209723.9837599;-35.57807855764607
1739209723.9837637;-38.13080360867914
1739209723.9837677;-38.13080360867914
1739209723.9837716;-38.13080360867914
1739209723.9837756;-45.120503652039325
1739209723.9837797;-45.120503652039325
1739209723.9837835;-38.13080360867914
1739209723.9837875;-38.13080360867914
1739209723.9837916;-38.13080360867914
1739209723.9837954;-45.120503652039325
1739209723.9837995;-45.120503652039325
1739209723.9838035;-45.120503652039325
1739209723.9838073;-35.57807855764607
1739209723.9838114;-45.120503652039325
1739209723.9838154;-45.120503652039325
1739209723.9838192;-45.120503652039325
1739209723.9838233;-45.120503652039325
1739209723.9838274;-38.13080360867914
1739209723.9838312;-33.981070128970906
1739209723.9838352;-45.120503652039325
1739209723.9838393;-45.120503652039325
1739209723.983843;-32.816014438256545
1739209723.9838471;-45.120503652039325
1739209723.9838512;-33.981070128970906
1739209723.983855;-33.981070128970906
1739209723.983859;-45.120503652039325
1739209723.983863;-45.120503652039325
1739209723.983867;-35.57807855764607
1739209723.983871;-38.13080360867914
1739209723.983875;-45.120503652039325
1739209723.9838789;-38.13080360867914
1739209723.983883;-38.13080360867914
1739209723.983887;-45.120503652039325
1739209723.9838908;-38.13080360867914
1739209723.9838948;-35.57807855764607
1739209723.9838989;-45.120503652039325
1739209723.9839027;-38.13080360867914
1739209723.9839067;-38.13080360867914
1739209723.9839108;-45.120503652039325
1739209723.9839146;-38.13080360867914
1739209723.9839187;-38.13080360867914
1739209723.9839227;-38.13080360867914
1739209723.9839265;-45.120503652039325
1739209723.9839306;-38.13080360867914
1739209723.9839346;-33.981070128970906
1739209723.9839385;-45.120503652039325
1739209723.9839425;-45.120503652039325
1739209723.9839463;-38.13080360867914
1739209723.9839504;-45.120503652039325
1739209723.9839544;-38.13080360867914
1739209723.9839582;-35.57807855764607
1739209723.9839623;-38.13080360867914
1739209723.9839664;-35.57807855764607
1739209723.9839702;-38.13080360867914
1739209723.9839742;-35.57807855764607
1739209723.9839783;-38.13080360867914
1739209723.983982;-38.13080360867914
1739209723.9839861;-35.57807855764607
1739209723.9839902;-38.13080360867914
1739209723.983994;-38.13080360867914
1739209723.983998;-45.120503652039325
1739209723.9872165;-38.13080360867914
1739209723.987218;-38.13080360867914
1739209723.987219;-32.816014438256545
1739209723.9872205;-45.120503652039325
1739209723.9872217;-45.120503652039325
1739209723.9872231;-45.120503652039325
1739209723.9872243;-45.120503652039325
1739209723.9872258;-38.13080360867914
1739209723.987227;-38.13080360867914
1739209723.9872284;-45.120503652039325
1739209723.9872296;-31.141103565318915
1739209723.987231;-33.981070128970906
1739209723.9872322;-45.120503652039325
1739209723.9872336;-45.120503652039325
1739209723.9872348;-38.13080360867914
1739209723.9872363;-45.120503652039325
1739209723.9872375;-45.120503652039325
1739209723.987239;-38.13080360867914
1739209723.98724;-45.120503652039325
1739209723.9872415;-45.120503652039325
1739209723.9872427;-45.120503652039325
1739209723.9872441;-38.13080360867914
1739209723.9872453;-45.120503652039325
1739209723.9872468;-35.57807855764607
1739209723.987248;-38.13080360867914
1739209723.9872494;-33.981070128970906
1739209723.9872506;-38.13080360867914
1739209723.987252;-45.120503652039325
1739209723.9872532;-45.120503652039325
1739209723.9872546;-38.13080360867914
1739209723.9872558;-38.13080360867914
1739209723.9872572;-38.13080360867914
1739209723.9872584;-35.57807855764607
1739209723.9872599;-45.120503652039325
1739209723.987261;-38.13080360867914
1739209723.9872625;-38.13080360867914
1739209723.9872637;-45.120503652039325
1739209723.987265;-38.13080360867914
1739209723.9872663;-33.981070128970906
1739209723.9872677;-38.13080360867914
1739209723.987269;-38.13080360867914
1739209723.9872704;-45.120503652039325
1739209723.9872715;-45.120503652039325
1739209723.987273;-31.141103565318915
1739209723.9872742;-31.141103565318915
1739209723.9872756;-45.120503652039325
1739209723.9872768;-45.120503652039325
1739209723.9872782;-32.816014438256545
1739209723.9872794;-38.13080360867914
1739209723.9872808;-45.120503652039325
1739209723.987282;-38.13080360867914
1739209723.9872835;-38.13080360867914
1739209723.9872847;-45.120503652039325
1739209723.987286;-45.120503652039325
1739209723.9872873;-33.981070128970906
1739209723.9872887;-38.13080360867914
1739209723.98729;-38.13080360867914
1739209723.9872913;-45.120503652039325
1739209723.9872925;-38.13080360867914
1739209723.987294;-35.57807855764607
1739209723.9872952;-38.13080360867914
1739209723.9872966;-45.120503652039325
1739209723.9872978;-38.13080360867914
1739209723.987299;-32.816014438256545
1739209723.9873004;-38.13080360867914
1739209723.9873016;-45.120503652039325
1739209723.987303;-38.13080360867914
1739209723.9873042;-45.120503652039325
1739209723.9873056;-38.13080360867914
1739209723.9873068;-45.120503652039325
1739209723.9873083;-38.13080360867914
1739209723.9873095;-38.13080360867914
1739209723.987311;-38.13080360867914
1739209723.987312;-45.120503652039325
1739209723.9873135;-38.13080360867914
1739209723.9873147;-38.13080360867914
1739209723.9873161;-45.120503652039325
1739209723.9873173;-38.13080360867914
1739209723.9873188;-33.981070128970906
1739209723.98732;-30.49652367304973
1739209723.9873214;-38.13080360867914
1739209723.9873226;-45.120503652039325
1739209723.987324;-38.13080360867914
1739209723.9873252;-32.816014438256545
1739209723.9873266;-32.816014438256545
1739209723.9873278;-45.120503652039325
1739209723.9873292;-38.13080360867914
1739209723.9873304;-45.120503652039325
1739209723.9873319;-33.981070128970906
1739209723.987333;-45.120503652039325
1739209723.9873345;-35.57807855764607
1739209723.9873357;-38.13080360867914
1739209723.987337;-45.120503652039325
1739209723.9873383;-45.120503652039325
1739209723.9873397;-38.13080360867914
1739209723.987341;-38.13080360867914
1739209723.9873424;-45.120503652039325
1739209723.9873435;-45.120503652039325
1739209723.987345;-45.120503652039325
1739209723.9873462;-32.816014438256545
1739209723.9873476;-33.981070128970906
1739209723.9873488;-45.120503652039325
1739209723.9873502;-45.120503652039325
1739209723.9873514;-38.13080360867914
1739209723.9873528;-35.57807855764607
1739209723.987354;-45.120503652039325
1739209723.9873555;-45.120503652039325
1739209723.9873567;-38.13080360867914
1739209723.987358;-45.120503652039325
1739209723.9873593;-45.120503652039325
1739209723.9873607;-45.120503652039325
1739209723.987362;-45.120503652039325
1739209723.9873633;-38.13080360867914
1739209723.9873645;-35.57807855764607
1739209723.987366;-35.57807855764607
1739209723.9873672;-38.13080360867914
1739209723.9873686;-45.120503652039325
1739209723.9873698;-35.57807855764607
1739209723.9873712;-45.120503652039325
1739209723.9873724;-38.13080360867914
1739209723.9873738;-38.13080360867914
1739209723.987375;-38.13080360867914
1739209723.9873765;-38.13080360867914
1739209723.9873776;-38.13080360867914
1739209723.987379;-31.141103565318915
1739209723.9873803;-38.13080360867914
1739209723.9873817;-38.13080360867914
1739209723.987383;-45.120503652039325
1739209723.987384;-45.120503652039325
1739209723.9873855;-45.120503652039325
1739209723.9873867;-38.13080360867914
1739209723.9873881;-38.13080360867914
1739209723.9873893;-32.816014438256545
1739209723.9873908;-45.120503652039325
1739209723.987392;-45.120503652039325
1739209723.9873934;-45.120503652039325
1739209723.9873946;-45.120503652039325
1739209723.987396;-45.120503652039325
1739209723.9873972;-38.13080360867914
1739209723.9873986;-32.816014438256545
1739209723.9873998;-27.267205301931607
1739209723.9874012;-45.120503652039325
1739209723.9874024;-38.13080360867914
1739209723.9874039;-35.57807855764607
1739209723.987405;-38.13080360867914
1739209723.9874065;-45.120503652039325
1739209723.9874077;-45.120503652039325
1739209723.987409;-38.13080360867914
1739209723.9874103;-38.13080360867914
1739209723.9874117;-45.120503652039325
1739209723.987413;-45.120503652039325
1739209723.9874144;-38.13080360867914
1739209723.9874156;-38.13080360867914
1739209723.987417;-45.120503652039325
1739209723.9874182;-45.120503652039325
1739209723.9874196;-38.13080360867914
1739209723.9874208;-38.13080360867914
1739209723.9874222;-45.120503652039325
1739209723.9874234;-38.13080360867914
1739209723.9874249;-35.57807855764607
1739209723.987426;-38.13080360867914
1739209723.9874275;-45.120503652039325
1739209723.9874287;-38.13080360867914
1739209723.98743;-38.13080360867914
1739209723.9874313;-45.120503652039325
1739209723.9874327;-45.120503652039325
1739209723.987434;-38.13080360867914
1739209723.9874353;-45.120503652039325
1739209723.9874365;-38.13080360867914
1739209723.987438;-38.13080360867914
1739209723.9874392;-45.120503652039325
1739209723.9874406;-45.120503652039325
1739209723.9874418;-30.49652367304973
1739209723.9874432;-38.13080360867914
1739209723.9874444;-45.120503652039325
1739209723.9874458;-38.13080360867914
1739209723.987447;-45.120503652039325
1739209723.9874485;-38.13080360867914
1739209723.9874496;-38.13080360867914
1739209723.987451;-38.13080360867914
1739209723.9874523;-26.487275050834725
1739209723.9874537;-33.981070128970906
1739209723.987455;-38.13080360867914
1739209723.9874563;-45.120503652039325
1739209723.9874575;-38.13080360867914
1739209723.987459;-35.57807855764607
1739209723.9874601;-38.13080360867914
1739209723.9874616;-38.13080360867914
1739209723.9874628;-28.992665084841942
1739209723.9874642;-33.981070128970906
1739209723.9874654;-38.13080360867914
1739209723.9874668;-45.120503652039325
1739209723.987468;-38.13080360867914
1739209723.9874692;-45.120503652039325
1739209723.9874706;-45.120503652039325
1739209723.9874718;-38.13080360867914
1739209723.9874732;-32.816014438256545
1739209723.9874744;-38.13080360867914
