CAN Message; 0x1b8:0200906e74f3abff
1739209614.1597145;-38.13080360867914
1739209614.1597166;-29.438486411369333
1739209614.1597188;-38.13080360867914
1739209614.159721;-45.120503652039325
1739209614.1597228;-45.120503652039325
1739209614.159725;-30.49652367304973
1739209614.159727;-35.57807855764607
1739209614.1597292;-45.120503652039325
1739209614.1597314;-35.57807855764607
1739209614.1597335;-45.120503652039325
1739209614.1597357;-38.13080360867914
1739209614.1597376;-38.13080360867914
1739209614.1597397;-38.13080360867914
1739209614.1597419;-38.13080360867914
1739209614.159744;-38.13080360867914
1739209614.1597462;-35.57807855764607
1739209614.1597483;-38.13080360867914
1739209614.1597502;-45.120503652039325
1739209614.1597524;-45.120503652039325
1739209614.1597545;-32.816014438256545
1739209614.1597567;-38.13080360867914
1739209614.1597588;-38.13080360867914
1739209614.159761;-38.13080360867914
1739209614.1597629;-38.13080360867914
1739209614.159765;-38.13080360867914
1739209614.1597672;-38.13080360867914
1739209614.1597693;-38.13080360867914
1739209614.1597714;-45.120503652039325
1739209614.1597736;-38.13080360867914
1739209614.1597757;-31.141103565318893
1739209614.1597776;-31.141103565318915
1739209614.1597798;-45.120503652039325
1739209614.159782;-38.13080360867914
1739209614.159784;-35.57807855764607
1739209614.1597862;-38.13080360867914
1739209614.1597884;-38.13080360867914
1739209614.1597903;-45.120503652039325
1739209614.1597924;-38.13080360867914
1739209614.1597946;-32.81601443825658
1739209614.1597967;-38.13080360867914
1739209614.1597989;-38.13080360867914
1739209614.159801;-38.13080360867914
1739209614.1598032;-45.120503652039325
1739209614.159805;-38.13080360867914
1739209614.1598072;-45.120503652039325
1739209614.1598094;-33.981070128970906
1739209614.1598115;-28.992665084841942
1739209614.1598136;-45.120503652039325
1739209614.1598158;-33.981070128970906
1739209614.1598177;-45.120503652039325
1739209614.1598198;-38.13080360867914
1739209614.159822;-45.120503652039325
1739209614.1598241;-45.120503652039325
1739209614.1598263;-45.120503652039325
1739209614.1598284;-45.120503652039325
1739209614.1598306;-45.120503652039325
1739209614.1598325;-45.120503652039325
1739209614.1598346;-35.57807855764607
1739209614.1598368;-38.13080360867914
1739209614.159839;-45.120503652039325
1739209614.159841;-38.13080360867914
1739209614.1598432;-32.816014438256545
1739209614.159845;-45.120503652039325
1739209614.1598473;-45.120503652039325
1739209614.1598494;-38.13080360867914
1739209614.1598516;-33.981070128970906
1739209614.1598537;-38.13080360867914
1739209614.1598558;-38.13080360867914
1739209614.159858;-38.13080360867914
1739209614.15986;-45.120503652039325
1739209614.159862;-33.981070128970906
1739209614.1598642;-38.13080360867914
1739209614.1598663;-45.120503652039325
1739209614.1598685;-35.57807855764607
1739209614.1598706;-33.981070128970906
1739209614.1598725;-33.981070128970906
1739209614.1598747;-33.981070128970906
1739209614.1598768;-45.120503652039325
1739209614.159879;-45.120503652039325
1739209614.159881;-45.120503652039325
1739209614.1598833;-45.120503652039325
1739209614.1598852;-45.120503652039325
1739209614.1598873;-38.13080360867914
1739209614.1598895;-38.13080360867914
1739209614.1598916;-38.13080360867914
1739209614.1598938;-38.13080360867914
1739209614.159896;-45.120503652039325
1739209614.159898;-45.120503652039325
1739209614.1599;-38.13080360867914
1739209614.159902;-45.120503652039325
1739209614.1599042;-38.13080360867914
1739209614.1599064;-45.120503652039325
1739209614.1599085;-45.120503652039325
1739209614.1599107;-45.120503652039325
1739209614.1599126;-35.57807855764607
1739209614.1599147;-32.816014438256545
1739209614.1599169;-45.120503652039325
1739209614.159919;-27.8777449560314
1739209614.1599212;-35.57807855764607
1739209614.1599233;-35.57807855764607
1739209614.1599255;-33.981070128970906
1739209614.1599274;-33.981070128970906
1739209614.1599295;-45.120503652039325
1739209614.1599317;-45.120503652039325
1739209614.1599338;-38.13080360867914
1739209614.159936;-35.57807855764607
1739209614.159938;-38.13080360867914
1739209614.15994;-45.120503652039325
1739209614.1599422;-38.13080360867914
1739209614.1599443;-45.120503652039325
1739209614.1599464;-38.13080360867914
1739209614.1599486;-33.981070128970906
1739209614.1599507;-45.120503652039325
1739209614.1599529;-45.120503652039325
1739209614.1599548;-38.13080360867914
1739209614.159957;-38.13080360867914
1739209614.159959;-45.120503652039325
1739209614.1599612;-45.120503652039325
1739209614.1599634;-45.120503652039325
1739209614.1599655;-45.120503652039325
1739209614.1599674;-45.120503652039325
1739209614.1599696;-38.13080360867914
1739209614.1599717;-45.120503652039325
1739209614.1599739;-45.120503652039325
1739209614.159976;-38.13080360867914
1739209614.1599782;-38.13080360867914
1739209614.1599803;-38.13080360867914
1739209614.1599822;-38.13080360867914
1739209614.1599844;-38.13080360867914
1739209614.1599865;-38.13080360867914
1739209614.1599886;-45.120503652039325
1739209614.1599908;-38.13080360867914
1739209614.159993;-33.981070128970906
1739209614.1599948;-45.120503652039325
1739209614.159997;-45.120503652039325
1739209614.1599991;-38.13080360867914
1739209614.1600013;-45.120503652039325
1739209614.1600034;-38.13080360867914
1739209614.1600056;-38.13080360867914
1739209614.1600075;-45.120503652039325
1739209614.1600096;-38.13080360867914
1739209614.1600118;-45.120503652039325
1739209614.160014;-45.120503652039325
1739209614.160016;-45.120503652039325
1739209614.1600182;-38.13080360867914
1739209614.1600204;-38.13080360867914
1739209614.1600223;-45.120503652039325
1739209614.1600244;-38.13080360867914
1739209614.1600266;-38.13080360867914
1739209614.1600287;-45.120503652039325
1739209614.1600308;-38.13080360867914
1739209614.160033;-27.8777449560314
1739209614.160035;-33.981070128970906
1739209614.160037;-45.120503652039325
1739209614.1600392;-45.120503652039325
1739209614.1600413;-38.13080360867914
1739209614.1600435;-38.13080360867914
1739209614.1600456;-45.120503652039325
1739209614.1600478;-45.120503652039325
1739209614.1600497;-38.13080360867914
1739209614.1600518;-45.120503652039325
1739209614.160054;-35.57807855764607
1739209614.160056;-45.120503652039325
1739209614.1600583;-45.120503652039325
1739209614.1600604;-38.13080360867914
1739209614.1600623;-45.120503652039325
1739209614.1600645;-38.13080360867914
1739209614.1600666;-26.991370085610736
1739209614.1600688;-38.13080360867914
1739209614.160071;-38.13080360867914
1739209614.160073;-35.57807855764607
1739209614.1600752;-35.57807855764607
1739209614.160077;-45.120503652039325
1739209614.1600792;-35.57807855764607
1739209614.1600814;-38.13080360867914
1739209614.1600835;-45.120503652039325
1739209614.1600857;-45.120503652039325
1739209614.1600878;-38.13080360867914
1739209614.1600897;-45.120503652039325
1739209614.1600919;-45.120503652039325
1739209614.160094;-38.13080360867914
1739209614.1600962;-45.120503652039325
1739209614.1600983;-38.13080360867914
1739209614.1601005;-45.120503652039325
1739209614.1601024;-45.120503652039325
1739209614.1601045;-45.120503652039325
1739209614.1601067;-38.13080360867914
1739209614.1601088;-45.120503652039325
1739209614.160111;-45.120503652039325
1739209614.160113;-45.120503652039325
1739209614.1601152;-45.120503652039325
1739209614.1601171;-29.438486411369333
1739209614.1601193;-35.57807855764607
1739209614.1601214;-45.120503652039325
1739209614.1601236;-45.120503652039325
1739209614.1601257;-35.57807855764607
1739209614.1601279;-45.120503652039325
1739209614.1601298;-45.120503652039325
1739209614.160132;-38.13080360867914
1739209614.160134;-38.13080360867914
1739209614.1601362;-45.120503652039325
1739209614.1601384;-45.120503652039325
1739209614.1601405;-38.13080360867914
1739209614.1601427;-38.13080360867914
1739209614.1601446;-38.13080360867914
1739209614.1601467;-32.816014438256545
1739209614.1601489;-45.120503652039325
1739209614.160151;-28.992665084841942
1739209614.1601532;-29.438486411369333
1739209614.1601553;-38.13080360867914
1739209614.1601572;-38.13080360867914
1739209614.1601593;-38.13080360867914
1739209614.1601615;-38.13080360867914
1739209614.1601636;-38.13080360867914
1739209614.1601658;-33.981070128970906
1739209614.160168;-38.13080360867914
1739209614.16017;-32.81601443825658
1739209614.160172;-35.57807855764607
1739209614.1601741;-38.13080360867914
1739209614.1601763;-45.120503652039325
1739209614.1601784;-45.120503652039325
1739209614.1601806;-35.57807855764607
1739209614.1601827;-45.120503652039325
1739209614.1601846;-33.981070128970906
1739209614.1601868;-30.49652367304973
1739209614.160189;-38.13080360867914
1739209614.160191;-38.13080360867914
1739209614.1601932;-45.120503652039325
1739209614.1601954;-38.13080360867914
1739209614.1601975;-45.120503652039325
1739209614.1601994;-45.120503652039325
1739209614.1602015;-38.13080360867914
1739209614.1602037;-38.13080360867914
1739209614.1602058;-45.120503652039325
1739209614.160208;-38.13080360867914
1739209614.1602101;-38.13080360867914
1739209614.160212;-38.13080360867914
1739209614.1602142;-45.120503652039325
1739209614.1602163;-38.13080360867914
1739209614.1602185;-45.120503652039325
1739209614.1602206;-45.120503652039325
1739209614.1602228;-45.120503652039325
1739209614.1602247;-45.120503652039325
1739209614.1602268;-45.120503652039325
1739209614.160229;-38.13080360867914
1739209614.160231;-38.13080360867914
1739209614.1602333;-45.120503652039325
1739209614.1602354;-38.13080360867914
1739209614.1602376;-38.13080360867914
1739209614.1602395;-33.981070128970906
1739209614.1602416;-38.13080360867914
1739209614.1602437;-38.13080360867914
1739209614.160246;-38.13080360867914
1739209614.160248;-45.120503652039325
1739209614.1602502;-45.120503652039325
1739209614.160252;-45.120503652039325
1739209614.1602542;-38.13080360867914
1739209614.1602564;-38.13080360867914
1739209614.1602585;-38.13080360867914
1739209614.1602607;-45.120503652039325
1739209614.1602628;-38.13080360867914
1739209614.160265;-38.13080360867914
1739209614.1602669;-35.57807855764607
1739209614.160269;-45.120503652039325
1739209614.1602712;-45.120503652039325
1739209614.1602733;-45.120503652039325
1739209614.1602755;-45.120503652039325
1739209614.1602776;-45.120503652039325
1739209614.1602795;-45.120503652039325
1739209614.1602817;-38.13080360867914
1739209614.1602838;-38.13080360867914
1739209614.160286;-45.120503652039325
1739209614.160288;-33.981070128970906
1739209614.1602902;-38.13080360867914
1739209614.1602924;-45.120503652039325
1739209614.1602943;-38.13080360867914
1739209614.1602964;-31.141103565318915
1739209614.1602986;-45.120503652039325
1739209614.1603007;-33.981070128970906
1739209614.1603029;-35.57807855764607
1739209614.160305;-38.13080360867914
1739209614.160307;-45.120503652039325
1739209614.160309;-45.120503652039325
1739209614.1603112;-45.120503652039325
1739209614.1603134;-45.120503652039325
1739209614.1603155;-38.13080360867914
1739209614.1603177;-35.57807855764607
1739209614.1603198;-45.120503652039325
1739209614.1603217;-33.981070128970906
1739209614.1603239;-31.141103565318915
1739209614.160326;-38.13080360867914
1739209614.1603281;-38.13080360867914
1739209614.1603303;-38.13080360867914
1739209614.1603324;-35.57807855764607
1739209614.1603343;-38.13080360867914
1739209614.1603365;-45.120503652039325
1739209614.1603386;-45.120503652039325
1739209614.1603408;-33.981070128970906
1739209614.160343;-33.981070128970906
1739209614.160345;-45.120503652039325
1739209614.160347;-45.120503652039325
1739209614.1603491;-45.120503652039325
1739209614.1603513;-38.13080360867914
1739209614.1603534;-35.57807855764607
1739209614.1603556;-45.120503652039325
1739209614.1603577;-45.120503652039325
1739209614.1603599;-38.13080360867914
1739209614.1603618;-38.13080360867914
1739209614.160364;-38.13080360867914
1739209614.160366;-45.120503652039325
1739209614.1603682;-38.13080360867914
1739209614.1603703;-45.120503652039325
1739209614.1603725;-38.13080360867914
1739209614.1603744;-30.49652367304973
1739209614.1603765;-45.120503652039325
1739209614.1603787;-45.120503652039325
1739209614.1603808;-45.120503652039325
1739209614.160383;-45.120503652039325
1739209614.1603851;-38.13080360867914
1739209614.1603873;-38.13080360867914
1739209614.1603892;-38.13080360867914
1739209614.1603913;-38.13080360867914
1739209614.1603935;-38.13080360867914
1739209614.1603956;-35.57807855764607
1739209614.1603978;-38.13080360867914
1739209614.1604;-45.120503652039325
1739209614.1604018;-38.13080360867914
1739209614.160404;-45.120503652039325
1739209614.160406;-38.13080360867914
1739209614.1604083;-30.49652367304973
1739209614.1604104;-45.120503652039325
1739209614.1604125;-45.120503652039325
1739209614.1604147;-38.13080360867914
1739209614.1604166;-38.13080360867914
1739209614.1604187;-38.13080360867914
1739209614.160421;-38.13080360867914
1739209614.160423;-38.13080360867914
1739209614.1604252;-32.816014438256545
1739209614.1604273;-45.120503652039325
1739209614.1604292;-38.13080360867914
1739209614.1604314;-38.13080360867914
1739209614.1604335;-38.13080360867914
1739209614.1604357;-38.13080360867914
1739209614.1604378;-45.120503652039325
1739209614.16044;-45.120503652039325
1739209614.1604419;-38.13080360867914
1739209614.160444;-38.13080360867914
1739209614.1604462;-33.981070128970906
1739209614.1604483;-45.120503652039325
1739209614.1604505;-45.120503652039325
1739209614.1604526;-38.13080360867914
1739209614.1604548;-38.13080360867914
1739209614.1604567;-45.120503652039325
1739209614.1604588;-26.991370085610736
1739209614.160461;-33.981070128970906
1739209614.160463;-45.120503652039325
1739209614.1604652;-45.120503652039325
1739209614.1604674;-31.141103565318893
1739209614.1604693;-45.120503652039325
1739209614.1604714;-45.120503652039325
1739209614.1604736;-38.13080360867914
1739209614.1604757;-45.120503652039325
1739209614.1604779;-45.120503652039325
1739209614.16048;-45.120503652039325
1739209614.1604822;-38.13080360867914
1739209614.160484;-35.57807855764607
1739209614.1604862;-38.13080360867914
1739209614.1604884;-45.120503652039325
1739209614.1604905;-38.13080360867914
1739209614.1604927;-45.120503652039325
1739209614.1604948;-45.120503652039325
1739209614.1604967;-35.57807855764607
1739209614.1604989;-38.13080360867914
1739209614.160501;-45.120503652039325
1739209614.1605031;-45.120503652039325
1739209614.1605053;-45.120503652039325
1739209614.1605074;-38.13080360867914
1739209614.1605096;-35.57807855764607
1739209614.1605115;-38.13080360867914
1739209614.1605136;-45.120503652039325
1739209614.1605158;-38.13080360867914
1739209614.160518;-45.120503652039325
1739209614.16052;-38.13080360867914
1739209614.1605222;-38.13080360867914
1739209614.1605241;-38.13080360867914
1739209614.1605263;-45.120503652039325
1739209614.1605284;-45.120503652039325
1739209614.1605306;-35.57807855764607
1739209614.1605327;-38.13080360867914
1739209614.1605349;-45.120503652039325
1739209614.160537;-33.981070128970906
1739209614.160539;-45.120503652039325
1739209614.160541;-38.13080360867914
1739209614.1605432;-35.57807855764607
1739209614.1605453;-38.13080360867914
1739209614.1605475;-45.120503652039325
1739209614.1605496;-45.120503652039325
1739209614.1605515;-33.981070128970906
1739209614.1605537;-45.120503652039325
1739209614.1605558;-38.13080360867914
1739209614.160558;-38.13080360867914
1739209614.1605601;-45.120503652039325
1739209614.1605623;-45.120503652039325
1739209614.1605642;-45.120503652039325
1739209614.1605663;-45.120503652039325
1739209614.1605685;-35.57807855764607
1739209614.1605706;-33.981070128970906
1739209614.1605728;-45.120503652039325
1739209614.160575;-38.13080360867914
1739209614.160577;-35.57807855764607
1739209614.160579;-33.981070128970906
1739209614.160581;-45.120503652039325
1739209614.1605833;-38.13080360867914
1739209614.1605854;-38.13080360867914
1739209614.1605875;-35.57807855764607
1739209614.1605897;-38.13080360867914
1739209614.1605916;-38.13080360867914
1739209614.1605937;-35.57807855764607
1739209614.160596;-38.13080360867914
1739209614.160598;-45.120503652039325
1739209614.1606002;-38.13080360867914
1739209614.1606023;-32.816014438256545
1739209614.1606045;-35.57807855764607
1739209614.1606064;-45.120503652039325
1739209614.1606085;-35.57807855764607
1739209614.1606107;-38.13080360867914
1739209614.1606128;-31.141103565318915
1739209614.160615;-45.120503652039325
1739209614.160617;-45.120503652039325
1739209614.160619;-33.981070128970906
1739209614.1606212;-38.13080360867914
1739209614.1606233;-45.120503652039325
1739209614.1606255;-45.120503652039325
1739209614.1606276;-45.120503652039325
1739209614.1606297;-38.13080360867914
1739209614.160632;-45.120503652039325
1739209614.1606338;-45.120503652039325
1739209614.160636;-45.120503652039325
1739209614.160638;-38.13080360867914
1739209614.1606402;-32.816014438256545
1739209614.1606424;-45.120503652039325
1739209614.1606445;-45.120503652039325
1739209614.1606464;-38.13080360867914
1739209614.1606486;-38.13080360867914
1739209614.1606507;-45.120503652039325
1739209614.1606529;-45.120503652039325
1739209614.160655;-33.981070128970906
1739209614.1606572;-45.120503652039325
1739209614.1606593;-45.120503652039325
1739209614.1606612;-38.13080360867914
1739209614.1606634;-38.13080360867914
1739209614.1606655;-38.13080360867914
1739209614.1606677;-38.13080360867914
1739209614.1606698;-38.13080360867914
1739209614.160672;-38.13080360867914
1739209614.1606739;-45.120503652039325
1739209614.160676;-45.120503652039325
1739209614.1606781;-38.13080360867914
1739209614.1606803;-38.13080360867914
1739209614.1606824;-45.120503652039325
1739209614.1606846;-38.13080360867914
1739209614.1606865;-35.57807855764607
1739209614.1606886;-38.13080360867914
1739209614.1606908;-45.120503652039325
1739209614.160693;-45.120503652039325
1739209614.160695;-45.120503652039325
1739209614.1606972;-32.816014438256545
1739209614.1606994;-45.120503652039325
1739209614.1607013;-38.13080360867914
1739209614.1607034;-38.13080360867914
1739209614.1607056;-45.120503652039325
1739209614.1607077;-45.120503652039325
1739209614.1607099;-38.13080360867914
1739209614.160712;-35.57807855764607
1739209614.160714;-31.141103565318915
1739209614.160716;-31.141103565318915
1739209614.1607182;-38.13080360867914
1739209614.1607203;-38.13080360867914
1739209614.1607292;-38.13080360867914
1739209614.160738;-38.13080360867914
1739209614.1607468;-45.120503652039325
1739209614.1607556;-45.120503652039325
1739209614.1607645;-38.13080360867914
1739209614.1607733;-38.13080360867914
1739209614.160782;-38.13080360867914
1739209614.160791;-45.120503652039325
1739209614.1608;-45.120503652039325
1739209614.1608088;-38.13080360867914
1739209614.1608176;-38.13080360867914
1739209614.1608264;-45.120503652039325
1739209614.1608353;-33.981070128970906
1739209614.160844;-33.981070128970906
1739209614.160853;-45.120503652039325
1739209614.1608617;-38.13080360867914
1739209614.1608706;-38.13080360867914
1739209614.1608794;-38.13080360867914
1739209614.1608882;-45.120503652039325
1739209614.160897;-30.49652367304973
1739209614.1609058;-38.13080360867914
1739209614.1609147;-38.13080360867914
1739209614.1609235;-38.13080360867914
1739209614.1609323;-38.13080360867914
1739209614.1609411;-45.120503652039325
1739209614.16095;-45.120503652039325
1739209614.160959;-33.981070128970906
1739209614.1609678;-45.120503652039325
1739209614.1609766;-38.13080360867914
1739209614.1609855;-33.981070128970906
1739209614.1609943;-45.120503652039325
1739209614.161003;-45.120503652039325
1739209614.161012;-35.57807855764607
1739209614.1610208;-38.13080360867914
1739209614.1610296;-45.120503652039325
1739209614.1610384;-45.120503652039325
1739209614.1610472;-38.13080360867914
1739209614.161056;-38.13080360867914
1739209614.1610649;-45.120503652039325
1739209614.1610737;-45.120503652039325
1739209614.1610825;-45.120503652039325
1739209614.1610913;-45.120503652039325
1739209614.1611001;-45.120503652039325
1739209614.161109;-45.120503652039325
1739209614.161118;-38.13080360867914
1739209614.1611269;-45.120503652039325
1739209614.1611357;-38.13080360867914
1739209614.1611445;-38.13080360867914
1739209614.1611533;-45.120503652039325
1739209614.1611621;-45.120503652039325
1739209614.161171;-45.120503652039325
1739209614.1611798;-35.57807855764607
1739209614.1611886;-38.13080360867914
1739209614.1611974;-35.57807855764607
1739209614.1612062;-38.13080360867914
1739209614.161215;-35.57807855764607
1739209614.161224;-38.13080360867914
1739209614.1612327;-45.120503652039325
1739209614.1612415;-38.13080360867914
1739209614.1612504;-35.57807855764607
1739209614.1612592;-38.13080360867914
1739209614.1612682;-35.57807855764607
1739209614.161277;-45.120503652039325
1739209614.1612859;-35.57807855764607
1739209614.1612947;-45.120503652039325
1739209614.1613035;-45.120503652039325
1739209614.1613123;-38.13080360867914
1739209614.1613212;-38.13080360867914
1739209614.16133;-38.13080360867914
1739209614.1613388;-25.077289914212862
1739209614.1613476;-35.57807855764607
1739209614.1613564;-45.120503652039325
1739209614.1613653;-38.13080360867914
1739209614.161374;-35.57807855764607
1739209614.161383;-38.13080360867914
1739209614.1613917;-45.120503652039325
1739209614.1614006;-38.13080360867914
1739209614.1614094;-45.120503652039325
1739209614.1614182;-45.120503652039325
1739209614.1614273;-45.120503652039325
1739209614.161436;-38.13080360867914
1739209614.161445;-45.120503652039325
1739209614.1614537;-38.13080360867914
1739209614.1614625;-45.120503652039325
1739209614.1614714;-45.120503652039325
1739209614.1614802;-29.438486411369333
1739209614.161489;-33.981070128970906
1739209614.1614978;-45.120503652039325
1739209614.1615067;-45.120503652039325
1739209614.1615155;-45.120503652039325
1739209614.1615243;-45.120503652039325
1739209614.161533;-45.120503652039325
1739209614.161542;-45.120503652039325
1739209614.1615508;-45.120503652039325
1739209614.1615596;-45.120503652039325
1739209614.1615684;-45.120503652039325
1739209614.1615772;-45.120503652039325
1739209614.1615863;-38.13080360867914
1739209614.161595;-38.13080360867914
1739209614.161604;-38.13080360867914
1739209614.1616127;-33.981070128970906
1739209614.1616216;-45.120503652039325
1739209614.1616304;-45.120503652039325
1739209614.1616392;-35.57807855764607
1739209614.161648;-33.981070128970906
1739209614.1616569;-45.120503652039325
1739209614.1616657;-45.120503652039325
1739209614.1616745;-35.57807855764607
1739209614.1616833;-38.13080360867914
1739209614.1616921;-38.13080360867914
1739209614.161701;-35.57807855764607
1739209614.1617098;-38.13080360867914
1739209614.1617186;-38.13080360867914
1739209614.1617274;-38.13080360867914
1739209614.1617365;-33.981070128970906
1739209614.1617453;-45.120503652039325
1739209614.1617541;-45.120503652039325
1739209614.161763;-45.120503652039325
1739209614.1617718;-45.120503652039325
1739209614.1617806;-45.120503652039325
1739209614.1617894;-38.13080360867914
1739209614.1617982;-45.120503652039325
1739209614.161807;-38.13080360867914
1739209614.161816;-45.120503652039325
1739209614.1618247;-45.120503652039325
1739209614.1618335;-45.120503652039325
1739209614.1618423;-33.981070128970906
1739209614.1618512;-38.13080360867914
1739209614.16186;-38.13080360867914
1739209614.1618688;-38.13080360867914
1739209614.1618776;-45.120503652039325
1739209614.1618865;-38.13080360867914
1739209614.1618955;-38.13080360867914
1739209614.1619043;-38.13080360867914
1739209614.1619132;-33.981070128970906
1739209614.161922;-38.13080360867914
1739209614.1619308;-45.120503652039325
1739209614.1619396;-31.141103565318893
1739209614.1619484;-38.13080360867914
1739209614.1619573;-45.120503652039325
1739209614.161966;-45.120503652039325
1739209614.161975;-45.120503652039325
1739209614.1619837;-38.13080360867914
1739209614.1619925;-38.13080360867914
1739209614.1620014;-38.13080360867914
1739209614.1620102;-45.120503652039325
1739209614.162019;-45.120503652039325
1739209614.1620278;-45.120503652039325
1739209614.1620367;-33.981070128970906
1739209614.1620455;-45.120503652039325
1739209614.1620545;-33.981070128970906
1739209614.1620634;-32.816014438256545
1739209614.1620722;-31.141103565318915
1739209614.162081;-45.120503652039325
1739209614.1620898;-38.13080360867914
1739209614.1620986;-35.57807855764607
1739209614.1621075;-38.13080360867914
1739209614.1621163;-45.120503652039325
1739209614.162125;-33.981070128970906
1739209614.162134;-32.816014438256545
1739209614.1621428;-38.13080360867914
1739209614.1621516;-45.120503652039325
1739209614.1621604;-35.57807855764607
1739209614.1621692;-38.13080360867914
1739209614.162178;-33.981070128970906
1739209614.1621869;-45.120503652039325
1739209614.1621957;-45.120503652039325
1739209614.1622047;-38.13080360867914
1739209614.1622136;-38.13080360867914
1739209614.1622224;-45.120503652039325
1739209614.1622312;-45.120503652039325
1739209614.16224;-38.13080360867914
1739209614.1622488;-38.13080360867914
1739209614.1622577;-45.120503652039325
1739209614.1622665;-31.141103565318915
1739209614.1622753;-31.141103565318915
1739209614.1622841;-45.120503652039325
1739209614.162293;-45.120503652039325
1739209614.1623018;-38.13080360867914
1739209614.1623106;-38.13080360867914
1739209614.1623194;-45.120503652039325
1739209614.1623282;-33.981070128970906
1739209614.162337;-32.816014438256545
1739209614.162346;-38.13080360867914
1739209614.1623547;-38.13080360867914
1739209614.1623638;-35.57807855764607
1739209614.1623726;-38.13080360867914
1739209614.1623814;-45.120503652039325
1739209614.1623902;-45.120503652039325
1739209614.162399;-45.120503652039325
1739209614.1624079;-33.981070128970906
1739209614.1624167;-32.816014438256545
1739209614.1624255;-38.13080360867914
1739209614.1624343;-45.120503652039325
1739209614.1624432;-38.13080360867914
1739209614.162452;-35.57807855764607
1739209614.1624608;-38.13080360867914
1739209614.1624696;-45.120503652039325
1739209614.1624784;-38.13080360867914
1739209614.1624873;-38.13080360867914
1739209614.162496;-45.120503652039325
1739209614.162505;-45.120503652039325
1739209614.1625137;-45.120503652039325
1739209614.1625228;-35.57807855764607
1739209614.1625316;-38.13080360867914
1739209614.1625404;-38.13080360867914
1739209614.1625493;-45.120503652039325
1739209614.162558;-38.13080360867914
1739209614.162567;-38.13080360867914
1739209614.1625757;-45.120503652039325
1739209614.1625845;-45.120503652039325
1739209614.1625934;-38.13080360867914
1739209614.1626022;-38.13080360867914
1739209614.162611;-45.120503652039325
1739209614.1626198;-35.57807855764607
1739209614.1626287;-31.141103565318915
1739209614.1626375;-45.120503652039325
1739209614.1626463;-45.120503652039325
1739209614.162655;-38.13080360867914
1739209614.162664;-38.13080360867914
1739209614.162673;-45.120503652039325
1739209614.1626818;-38.13080360867914
1739209614.1626906;-45.120503652039325
1739209614.1626995;-33.981070128970956
1739209614.1627083;-45.120503652039325
1739209614.162717;-45.120503652039325
1739209614.162726;-45.120503652039325
1739209614.1627347;-38.13080360867914
1739209614.1627436;-35.57807855764607
1739209614.1627524;-38.13080360867914
1739209614.1627612;-38.13080360867914
1739209614.16277;-30.49652367304973
1739209614.1627789;-38.13080360867914
1739209614.1627877;-38.13080360867914
1739209614.1627965;-45.120503652039325
1739209614.1628053;-45.120503652039325
1739209614.1628141;-45.120503652039325
1739209614.162823;-38.13080360867914
1739209614.162832;-45.120503652039325
1739209614.1628408;-38.13080360867914
1739209614.1628497;-45.120503652039325
1739209614.1628585;-45.120503652039325
1739209614.1628673;-45.120503652039325
1739209614.1628761;-35.57807855764607
1739209614.162885;-38.13080360867914
1739209614.1628938;-45.120503652039325
1739209614.1629026;-38.13080360867914
1739209614.1629114;-38.13080360867914
1739209614.1629202;-33.981070128970906
1739209614.162929;-45.120503652039325
1739209614.1629379;-38.13080360867914
1739209614.1629467;-35.57807855764607
1739209614.1629555;-38.13080360867914
1739209614.1629643;-38.13080360867914
1739209614.1629732;-33.981070128970906
1739209614.162982;-30.49652367304973
1739209614.162991;-38.13080360867914
1739209614.1629999;-45.120503652039325
1739209614.1630087;-38.13080360867914
1739209614.1630175;-32.816014438256545
1739209614.1630263;-45.120503652039325
1739209614.1630352;-45.120503652039325
1739209614.163044;-45.120503652039325
1739209614.1630528;-45.120503652039325
1739209614.1630616;-35.57807855764607
1739209614.1630704;-35.57807855764607
1739209614.1630793;-38.13080360867914
1739209614.163088;-38.13080360867914
1739209614.163097;-33.981070128970906
1739209614.1631057;-32.816014438256545
1739209614.1631145;-38.13080360867914
1739209614.1631234;-45.120503652039325
1739209614.1631322;-38.13080360867914
1739209614.1631413;-45.120503652039325
1739209614.16315;-45.120503652039325
1739209614.163159;-45.120503652039325
1739209614.1631677;-45.120503652039325
1739209614.1631765;-45.120503652039325
1739209614.1631854;-45.120503652039325
1739209614.1631942;-45.120503652039325
1739209614.163203;-38.13080360867914
1739209614.1632118;-38.13080360867914
1739209614.1632206;-45.120503652039325
1739209614.1632295;-32.816014438256545
1739209614.1632383;-35.57807855764607
1739209614.163247;-45.120503652039325
1739209614.163256;-38.13080360867914
1739209614.1632648;-35.57807855764607
1739209614.1632736;-33.981070128970906
1739209614.1632824;-45.120503652039325
1739209614.1632912;-38.13080360867914
1739209614.1633003;-45.120503652039325
1739209614.163309;-33.981070128970906
1739209614.163318;-45.120503652039325
1739209614.1633267;-45.120503652039325
1739209614.1633356;-38.13080360867914
1739209614.1633444;-38.13080360867914
1739209614.1633532;-45.120503652039325
1739209614.163362;-38.13080360867914
1739209614.1633708;-38.13080360867914
1739209614.1633797;-38.13080360867914
1739209614.1633885;-45.120503652039325
1739209614.1633973;-38.13080360867914
1739209614.1634061;-35.57807855764607
1739209614.163415;-31.141103565318915
1739209614.1634238;-45.120503652039325
1739209614.1634326;-38.13080360867914
1739209614.1634414;-45.120503652039325
1739209614.1634505;-38.13080360867914
