CAN Message; 0x62:0800359b5dcba0ff
1739209914.5300963;-33.981070128970906
1739209914.5300987;-38.13080360867914
1739209914.5301013;-38.13080360867914
1739209914.530104;-31.141103565318915
1739209914.5301065;-33.981070128970906
1739209914.5301092;-45.120503652039325
1739209914.5301116;-45.120503652039325
1739209914.5301142;-35.57807855764607
1739209914.5301168;-38.13080360867914
1739209914.5301194;-38.13080360867914
1739209914.530122;-45.120503652039325
1739209914.5301247;-38.13080360867914
1739209914.530127;-32.816014438256545
1739209914.5301297;-45.120503652039325
1739209914.5301323;-45.120503652039325
1739209914.530135;-31.141103565318915
1739209914.5301375;-38.13080360867914
1739209914.53014;-45.120503652039325
1739209914.5301425;-45.120503652039325
1739209914.5301452;-45.120503652039325
1739209914.5301478;-31.141103565318915
1739209914.5301504;-38.13080360867914
1739209914.5301528;-45.120503652039325
1739209914.5301554;-38.13080360867914
1739209914.530158;-38.13080360867914
1739209914.5301607;-38.13080360867914
1739209914.5301633;-45.120503652039325
1739209914.5301657;-38.13080360867914
1739209914.5301683;-45.120503652039325
1739209914.530171;-38.13080360867914
1739209914.5301735;-45.120503652039325
1739209914.5301762;-38.13080360867914
1739209914.5301785;-35.57807855764607
1739209914.5301812;-38.13080360867914
1739209914.5301838;-38.13080360867914
1739209914.5301864;-35.57807855764607
1739209914.530189;-38.13080360867914
1739209914.5301914;-45.120503652039325
1739209914.530194;-45.120503652039325
1739209914.5301967;-33.981070128970906
1739209914.5301993;-38.13080360867914
1739209914.530202;-38.13080360867914
1739209914.5302045;-38.13080360867914
1739209914.530207;-45.120503652039325
1739209914.5302095;-45.120503652039325
1739209914.5302122;-45.120503652039325
1739209914.5302148;-45.120503652039325
1739209914.5302174;-45.120503652039325
1739209914.5302198;-38.13080360867914
1739209914.5302224;-38.13080360867914
1739209914.530225;-45.120503652039325
1739209914.5302277;-38.13080360867914
1739209914.5302303;-38.13080360867914
1739209914.5302327;-45.120503652039325
1739209914.5302353;-45.120503652039325
1739209914.530238;-35.57807855764607
1739209914.5302405;-32.816014438256545
1739209914.5302432;-45.120503652039325
1739209914.5302455;-45.120503652039325
1739209914.5302482;-45.120503652039325
1739209914.5302508;-38.13080360867914
1739209914.5302534;-45.120503652039325
1739209914.530256;-45.120503652039325
1739209914.5302584;-38.13080360867914
1739209914.530261;-45.120503652039325
1739209914.5302637;-45.120503652039325
1739209914.5302663;-45.120503652039325
1739209914.530269;-38.13080360867914
1739209914.5302715;-45.120503652039325
1739209914.530274;-45.120503652039325
1739209914.5302765;-45.120503652039325
1739209914.5302792;-32.816014438256545
1739209914.5302818;-32.816014438256545
1739209914.5302844;-38.13080360867914
1739209914.5302868;-38.13080360867914
1739209914.5302894;-35.57807855764607
1739209914.530292;-35.57807855764607
1739209914.5302947;-45.120503652039325
1739209914.5302973;-45.120503652039325
1739209914.5302997;-35.57807855764607
1739209914.5303023;-30.49652367304973
1739209914.530305;-38.13080360867914
1739209914.5303075;-38.13080360867914
1739209914.5303102;-45.120503652039325
1739209914.5303125;-35.57807855764607
1739209914.5303152;-45.120503652039325
1739209914.5303178;-38.13080360867914
1739209914.5303204;-45.120503652039325
1739209914.530323;-33.981070128970956
1739209914.5303254;-33.981070128970906
1739209914.530328;-32.816014438256545
1739209914.5303307;-45.120503652039325
1739209914.5303333;-45.120503652039325
1739209914.530336;-45.120503652039325
1739209914.5303383;-45.120503652039325
1739209914.530341;-32.816014438256545
1739209914.5303435;-30.49652367304973
1739209914.5303462;-45.120503652039325
1739209914.5303488;-45.120503652039325
1739209914.5303514;-38.13080360867914
1739209914.5303538;-33.981070128970906
1739209914.5303564;-38.13080360867914
1739209914.530359;-38.13080360867914
1739209914.5303617;-38.13080360867914
1739209914.5303643;-31.141103565318915
1739209914.5303667;-38.13080360867914
1739209914.5303693;-38.13080360867914
1739209914.530372;-45.120503652039325
1739209914.5303745;-45.120503652039325
1739209914.5303771;-45.120503652039325
1739209914.5303795;-45.120503652039325
1739209914.5303822;-45.120503652039325
1739209914.5303848;-33.981070128970956
1739209914.5303874;-38.13080360867914
1739209914.53039;-38.13080360867914
1739209914.5303924;-45.120503652039325
1739209914.530395;-45.120503652039325
1739209914.5303977;-38.13080360867914
1739209914.5304003;-33.981070128970906
1739209914.530403;-45.120503652039325
1739209914.5304053;-38.13080360867914
1739209914.530408;-38.13080360867914
1739209914.5304105;-45.120503652039325
1739209914.5304132;-45.120503652039325
1739209914.5304158;-38.13080360867914
1739209914.5304182;-45.120503652039325
1739209914.5304208;-45.120503652039325
1739209914.5304234;-45.120503652039325
1739209914.530426;-38.13080360867914
1739209914.5304286;-45.120503652039325
1739209914.5304313;-45.120503652039325
1739209914.5304337;-38.13080360867914
1739209914.5304363;-32.816014438256545
1739209914.530439;-38.13080360867914
1739209914.5304415;-45.120503652039325
1739209914.5304441;-38.13080360867914
1739209914.5304465;-38.13080360867914
1739209914.5304492;-45.120503652039325
1739209914.5304518;-35.57807855764607
1739209914.5304544;-45.120503652039325
1739209914.530457;-38.13080360867914
1739209914.5304594;-38.13080360867914
1739209914.530462;-38.13080360867914
1739209914.5304646;-38.13080360867914
1739209914.5304673;-32.816014438256545
1739209914.53047;-45.120503652039325
1739209914.5304723;-45.120503652039325
1739209914.530475;-45.120503652039325
1739209914.5304775;-45.120503652039325
1739209914.5304801;-45.120503652039325
1739209914.5304828;-45.120503652039325
1739209914.5304852;-38.13080360867914
1739209914.5304878;-38.13080360867914
1739209914.5304904;-45.120503652039325
1739209914.530493;-45.120503652039325
1739209914.5304956;-38.13080360867914
1739209914.530498;-38.13080360867914
1739209914.5305007;-38.13080360867914
1739209914.5305033;-45.120503652039325
1739209914.530506;-35.57807855764607
1739209914.5305085;-33.981070128970906
1739209914.5305111;-33.981070128970906
1739209914.5305135;-45.120503652039325
1739209914.5305161;-35.57807855764607
1739209914.5305188;-38.13080360867914
1739209914.5305214;-38.13080360867914
1739209914.530524;-35.57807855764607
1739209914.5305264;-45.120503652039325
1739209914.530529;-45.120503652039325
1739209914.5305316;-38.13080360867914
1739209914.5305343;-45.120503652039325
1739209914.530537;-35.57807855764607
1739209914.5305393;-32.816014438256545
1739209914.530542;-35.57807855764607
1739209914.5305445;-32.816014438256545
1739209914.5305471;-38.13080360867914
1739209914.5305498;-45.120503652039325
1739209914.5305521;-38.13080360867914
1739209914.5305548;-45.120503652039325
1739209914.5305574;-45.120503652039325
1739209914.53056;-45.120503652039325
1739209914.5305626;-45.120503652039325
1739209914.530565;-45.120503652039325
1739209914.5305676;-35.57807855764607
1739209914.5305703;-38.13080360867914
1739209914.530573;-33.981070128970906
1739209914.5305755;-35.57807855764607
1739209914.530578;-45.120503652039325
1739209914.5305805;-38.13080360867914
1739209914.5305831;-35.57807855764607
1739209914.5305858;-38.13080360867914
1739209914.5305884;-45.120503652039325
1739209914.530591;-38.13080360867914
1739209914.5305934;-33.981070128970906
1739209914.530596;-38.13080360867914
1739209914.5305986;-45.120503652039325
1739209914.5306013;-45.120503652039325
1739209914.530604;-45.120503652039325
1739209914.5306063;-33.981070128970906
1739209914.530609;-45.120503652039325
1739209914.5306115;-38.13080360867914
1739209914.5306141;-32.81601443825658
1739209914.5306168;-38.13080360867914
1739209914.5306191;-45.120503652039325
1739209914.5306218;-45.120503652039325
1739209914.5306244;-38.13080360867914
1739209914.530627;-38.13080360867914
1739209914.5306296;-45.120503652039325
1739209914.530632;-45.120503652039325
1739209914.5306346;-28.58837851428586
1739209914.5306373;-32.816014438256545
1739209914.53064;-45.120503652039325
1739209914.5306425;-38.13080360867914
1739209914.530645;-31.141103565318893
1739209914.5306475;-38.13080360867914
1739209914.5306501;-38.13080360867914
1739209914.5306528;-38.13080360867914
1739209914.5306554;-38.13080360867914
1739209914.5306578;-45.120503652039325
1739209914.5306604;-45.120503652039325
1739209914.530663;-45.120503652039325
1739209914.5306656;-38.13080360867914
1739209914.5306683;-38.13080360867914
1739209914.530671;-35.57807855764607
1739209914.5306733;-38.13080360867914
1739209914.530676;-33.981070128970906
1739209914.5306785;-35.57807855764607
1739209914.5306811;-45.120503652039325
1739209914.5306838;-45.120503652039325
1739209914.5306861;-45.120503652039325
1739209914.5306888;-33.981070128970906
1739209914.5306914;-38.13080360867914
1739209914.530694;-45.120503652039325
1739209914.5306966;-31.141103565318893
1739209914.530699;-33.981070128970906
1739209914.5307016;-45.120503652039325
1739209914.5307043;-45.120503652039325
1739209914.530707;-33.981070128970906
1739209914.5307095;-45.120503652039325
1739209914.530712;-38.13080360867914
1739209914.5307145;-32.816014438256545
1739209914.5307171;-38.13080360867914
1739209914.5307198;-45.120503652039325
1739209914.5307224;-38.13080360867914
1739209914.5307248;-38.13080360867914
1739209914.5307274;-45.120503652039325
1739209914.53073;-33.981070128970906
1739209914.5307326;-45.120503652039325
1739209914.5307353;-45.120503652039325
1739209914.5307379;-29.438486411369333
1739209914.5307403;-29.438486411369333
1739209914.530743;-45.120503652039325
1739209914.5307455;-35.57807855764607
1739209914.5307481;-45.120503652039325
1739209914.5307508;-45.120503652039325
1739209914.5307531;-35.57807855764607
1739209914.5307558;-38.13080360867914
1739209914.5307584;-45.120503652039325
1739209914.530761;-45.120503652039325
1739209914.5307636;-45.120503652039325
1739209914.530766;-45.120503652039325
1739209914.5307686;-35.57807855764607
1739209914.5307713;-35.57807855764607
1739209914.5307739;-45.120503652039325
1739209914.5307765;-38.13080360867914
1739209914.530779;-45.120503652039325
1739209914.5307815;-38.13080360867914
1739209914.5307841;-45.120503652039325
1739209914.5307868;-45.120503652039325
1739209914.5307894;-45.120503652039325
1739209914.5307918;-38.13080360867914
1739209914.5307944;-45.120503652039325
1739209914.530797;-38.13080360867914
1739209914.5307996;-30.49652367304973
1739209914.5308022;-32.816014438256545
1739209914.5308046;-45.120503652039325
1739209914.5308073;-45.120503652039325
1739209914.5308099;-38.13080360867914
1739209914.5308125;-45.120503652039325
1739209914.5308151;-38.13080360867914
1739209914.5308177;-38.13080360867914
1739209914.5308201;-38.13080360867914
1739209914.5308228;-45.120503652039325
1739209914.5308254;-38.13080360867914
1739209914.530828;-38.13080360867914
1739209914.5308306;-35.57807855764607
1739209914.530833;-35.57807855764607
1739209914.5308356;-45.120503652039325
1739209914.5308383;-45.120503652039325
1739209914.5308409;-45.120503652039325
1739209914.5308435;-33.981070128970906
1739209914.5308459;-35.57807855764607
1739209914.5308485;-35.57807855764607
1739209914.5308511;-45.120503652039325
1739209914.5308537;-45.120503652039325
1739209914.5308564;-35.57807855764607
1739209914.5308588;-38.13080360867914
1739209914.5308614;-38.13080360867914
1739209914.530864;-38.13080360867914
1739209914.5308666;-31.141103565318915
1739209914.5308692;-45.120503652039325
1739209914.5308716;-38.13080360867914
1739209914.5308743;-45.120503652039325
1739209914.5308769;-45.120503652039325
1739209914.5308795;-35.57807855764607
1739209914.5308821;-45.120503652039325
1739209914.5308845;-38.13080360867914
1739209914.5308871;-38.13080360867914
1739209914.5308897;-38.13080360867914
1739209914.5308924;-45.120503652039325
1739209914.530895;-38.13080360867914
1739209914.5308976;-38.13080360867914
1739209914.5309;-32.816014438256545
1739209914.5309026;-35.57807855764607
1739209914.5309052;-38.13080360867914
1739209914.5309079;-38.13080360867914
1739209914.5309105;-38.13080360867914
1739209914.5309129;-45.120503652039325
1739209914.5309155;-45.120503652039325
1739209914.5309181;-38.13080360867914
1739209914.5309207;-38.13080360867914
1739209914.5309234;-38.13080360867914
1739209914.5309258;-32.816014438256545
1739209914.5309284;-31.141103565318915
1739209914.530931;-38.13080360867914
1739209914.5309336;-45.120503652039325
1739209914.5309362;-38.13080360867914
1739209914.5309386;-38.13080360867914
1739209914.5309412;-45.120503652039325
1739209914.5309439;-45.120503652039325
1739209914.5309465;-28.992665084841942
1739209914.530949;-31.141103565318915
1739209914.5309515;-33.981070128970906
1739209914.5309541;-35.57807855764607
1739209914.5309567;-35.57807855764607
1739209914.5309594;-38.13080360867914
1739209914.530962;-45.120503652039325
1739209914.5309644;-45.120503652039325
1739209914.530967;-38.13080360867914
1739209914.5309696;-45.120503652039325
1739209914.5309722;-45.120503652039325
1739209914.5309749;-45.120503652039325
1739209914.5309775;-33.981070128970906
1739209914.5309799;-45.120503652039325
1739209914.5309825;-45.120503652039325
1739209914.530985;-38.13080360867914
1739209914.5309877;-38.13080360867914
1739209914.5309904;-38.13080360867914
1739209914.5309927;-45.120503652039325
1739209914.5309954;-38.13080360867914
1739209914.530998;-45.120503652039325
1739209914.5310006;-35.57807855764607
1739209914.5310032;-38.13080360867914
1739209914.5310056;-45.120503652039325
1739209914.5310082;-33.981070128970906
1739209914.5310109;-31.14110356531892
1739209914.5310135;-38.13080360867914
1739209914.531016;-45.120503652039325
1739209914.5310185;-38.13080360867914
1739209914.531021;-38.13080360867914
1739209914.5310237;-38.13080360867914
1739209914.5310264;-38.13080360867914
1739209914.531029;-38.13080360867914
1739209914.5310314;-33.981070128970906
1739209914.531034;-45.120503652039325
1739209914.5310366;-45.120503652039325
1739209914.5310392;-38.13080360867914
1739209914.5310419;-38.13080360867914
1739209914.5310442;-45.120503652039325
1739209914.5310469;-45.120503652039325
1739209914.5310495;-45.120503652039325
1739209914.531052;-38.13080360867914
1739209914.5310547;-38.13080360867914
1739209914.5310574;-33.981070128970906
1739209914.5310597;-38.13080360867914
1739209914.5310624;-45.120503652039325
1739209914.531065;-45.120503652039325
1739209914.5310676;-38.13080360867914
1739209914.5310702;-33.981070128970906
1739209914.5310726;-33.981070128970906
1739209914.5310752;-38.13080360867914
1739209914.5310779;-45.120503652039325
1739209914.5310805;-45.120503652039325
1739209914.531083;-33.981070128970906
1739209914.5310855;-38.13080360867914
1739209914.531088;-38.13080360867914
1739209914.5310907;-38.13080360867914
1739209914.5310934;-38.13080360867914
1739209914.531096;-45.120503652039325
1739209914.5310984;-45.120503652039325
1739209914.531101;-45.120503652039325
1739209914.5311036;-45.120503652039325
1739209914.5311062;-45.120503652039325
1739209914.5311089;-38.13080360867914
1739209914.5311112;-35.57807855764607
1739209914.5311139;-38.13080360867914
1739209914.5311165;-38.13080360867914
1739209914.531119;-45.120503652039325
1739209914.5311217;-45.120503652039325
1739209914.5311244;-45.120503652039325
1739209914.5311267;-38.13080360867914
1739209914.5311294;-45.120503652039325
1739209914.531132;-45.120503652039325
1739209914.5311346;-35.57807855764607
1739209914.5311372;-30.49652367304973
1739209914.5311396;-38.13080360867914
1739209914.5311422;-45.120503652039325
1739209914.5311449;-38.13080360867914
1739209914.5311475;-32.816014438256545
1739209914.53115;-45.120503652039325
1739209914.5311525;-38.13080360867914
1739209914.531155;-45.120503652039325
1739209914.5311577;-45.120503652039325
1739209914.5311604;-45.120503652039325
1739209914.531163;-45.120503652039325
1739209914.5311654;-38.13080360867914
1739209914.531168;-45.120503652039325
1739209914.5311706;-38.13080360867914
1739209914.5311732;-45.120503652039325
1739209914.5311759;-35.57807855764607
1739209914.5311782;-32.816014438256545
1739209914.5311809;-38.13080360867914
1739209914.5311835;-35.57807855764607
1739209914.531186;-35.57807855764607
1739209914.5311887;-35.57807855764607
1739209914.531191;-38.13080360867914
1739209914.5311937;-45.120503652039325
1739209914.5311964;-45.120503652039325
1739209914.531199;-45.120503652039325
1739209914.5312016;-45.120503652039325
1739209914.5312042;-45.120503652039325
1739209914.5312066;-45.120503652039325
1739209914.5312092;-38.13080360867914
1739209914.5312119;-45.120503652039325
1739209914.5312145;-45.120503652039325
1739209914.531217;-38.13080360867914
1739209914.5312195;-45.120503652039325
1739209914.531222;-45.120503652039325
1739209914.5312247;-38.13080360867914
1739209914.5312274;-38.13080360867914
1739209914.53123;-38.13080360867914
1739209914.5312324;-38.13080360867914
1739209914.531235;-45.120503652039325
1739209914.5312376;-31.141103565318893
1739209914.5312402;-29.438486411369333
1739209914.5312428;-45.120503652039325
1739209914.5312452;-45.120503652039325
1739209914.5312479;-38.13080360867914
1739209914.5312505;-32.816014438256545
1739209914.531253;-45.120503652039325
1739209914.5312557;-45.120503652039325
1739209914.531258;-45.120503652039325
1739209914.5312607;-38.13080360867914
1739209914.5312634;-38.13080360867914
1739209914.531266;-45.120503652039325
1739209914.5312686;-38.13080360867914
1739209914.531271;-45.120503652039325
1739209914.5312736;-38.13080360867914
1739209914.5312762;-45.120503652039325
1739209914.5312788;-38.13080360867914
1739209914.5312815;-31.141103565318915
1739209914.531284;-38.13080360867914
1739209914.5312865;-45.120503652039325
1739209914.531289;-38.13080360867914
1739209914.5312917;-38.13080360867914
1739209914.5312943;-38.13080360867914
1739209914.531297;-38.13080360867914
1739209914.5312994;-45.120503652039325
1739209914.531302;-28.992665084841942
1739209914.5313046;-45.120503652039325
1739209914.5313072;-45.120503652039325
1739209914.5313098;-32.816014438256545
1739209914.5313122;-30.49652367304973
1739209914.5313148;-45.120503652039325
1739209914.5313175;-38.13080360867914
1739209914.53132;-38.13080360867914
1739209914.5313227;-33.981070128970956
1739209914.531325;-45.120503652039325
1739209914.5313277;-45.120503652039325
1739209914.5313303;-45.120503652039325
1739209914.531333;-38.13080360867914
1739209914.5313356;-38.13080360867914
1739209914.531338;-45.120503652039325
1739209914.5313406;-38.13080360867914
1739209914.5313432;-30.49652367304973
1739209914.5313458;-38.13080360867914
1739209914.5313485;-45.120503652039325
1739209914.5313509;-38.13080360867914
1739209914.5313535;-45.120503652039325
1739209914.531356;-45.120503652039325
1739209914.5313587;-38.13080360867914
1739209914.5313613;-38.13080360867914
1739209914.531364;-35.57807855764607
1739209914.5313663;-38.13080360867914
1739209914.531369;-45.120503652039325
1739209914.5313716;-38.13080360867914
1739209914.5313742;-38.13080360867914
1739209914.5313768;-38.13080360867914
1739209914.5313792;-45.120503652039325
1739209914.5313818;-38.13080360867914
1739209914.5313845;-38.13080360867914
1739209914.531387;-45.120503652039325
1739209914.5313897;-45.120503652039325
1739209914.531392;-33.981070128970906
1739209914.5313947;-45.120503652039325
1739209914.5313973;-38.13080360867914
1739209914.5314;-45.120503652039325
1739209914.5314026;-38.13080360867914
1739209914.531405;-30.49652367304973
1739209914.5314076;-38.13080360867914
1739209914.5314102;-38.13080360867914
1739209914.5314128;-35.57807855764607
1739209914.5314155;-31.141103565318915
1739209914.5314178;-32.816014438256545
1739209914.5314205;-38.13080360867914
1739209914.531423;-38.13080360867914
1739209914.5314257;-45.120503652039325
1739209914.5314283;-45.120503652039325
1739209914.5314307;-45.120503652039325
1739209914.5314333;-38.13080360867914
1739209914.531436;-38.13080360867914
1739209914.5314386;-38.13080360867914
1739209914.5314412;-45.120503652039325
1739209914.5314438;-45.120503652039325
1739209914.5314462;-45.120503652039325
1739209914.5314488;-45.120503652039325
1739209914.5314515;-45.120503652039325
1739209914.531454;-45.120503652039325
1739209914.5314567;-45.120503652039325
1739209914.531459;-45.120503652039325
1739209914.5314617;-38.13080360867914
1739209914.5314643;-38.13080360867914
1739209914.531467;-38.13080360867914
1739209914.5314696;-31.141103565318915
1739209914.531472;-35.57807855764607
1739209914.5314746;-38.13080360867914
1739209914.5314772;-35.57807855764607
1739209914.5314798;-33.981070128970906
1739209914.5314825;-38.13080360867914
1739209914.5314848;-38.13080360867914
1739209914.5314875;-38.13080360867914
1739209914.53149;-45.120503652039325
1739209914.5314927;-38.13080360867914
1739209914.5314953;-45.120503652039325
1739209914.5314977;-45.120503652039325
1739209914.5315003;-38.13080360867914
1739209914.531503;-45.120503652039325
1739209914.5315056;-33.981070128970906
1739209914.5315082;-32.816014438256545
1739209914.5315106;-38.13080360867914
1739209914.5315132;-45.120503652039325
1739209914.5315158;-38.13080360867914
1739209914.5315185;-38.13080360867914
1739209914.531521;-38.13080360867914
1739209914.5315237;-38.13080360867914
1739209914.531526;-45.120503652039325
1739209914.5315287;-35.57807855764607
1739209914.5315313;-28.992665084841942
1739209914.531534;-45.120503652039325
1739209914.5315366;-45.120503652039325
1739209914.531539;-35.57807855764607
1739209914.5315416;-35.57807855764607
1739209914.5315442;-38.13080360867914
1739209914.5315468;-31.141103565318915
1739209914.5315495;-45.120503652039325
1739209914.5315518;-31.141103565318943
1739209914.5315545;-45.120503652039325
1739209914.531557;-45.120503652039325
1739209914.5315597;-38.13080360867914
1739209914.5315623;-45.120503652039325
1739209914.5315647;-45.120503652039325
1739209914.5315673;-38.13080360867914
1739209914.53157;-35.57807855764607
1739209914.5315726;-31.141103565318915
1739209914.5315752;-38.13080360867914
1739209914.5315776;-38.13080360867914
1739209914.5315802;-38.13080360867914
1739209914.5315828;-45.120503652039325
1739209914.5315855;-45.120503652039325
1739209914.531588;-38.13080360867914
1739209914.5315907;-45.120503652039325
1739209914.531593;-45.120503652039325
1739209914.5315957;-45.120503652039325
1739209914.5315983;-38.13080360867914
1739209914.531601;-32.816014438256545
1739209914.5316036;-45.120503652039325
1739209914.531606;-45.120503652039325
1739209914.5316086;-38.13080360867914
1739209914.5316112;-45.120503652039325
1739209914.5316138;-45.120503652039325
1739209914.5316164;-45.120503652039325
1739209914.5316188;-35.57807855764607
1739209914.5316215;-32.816014438256545
1739209914.531624;-35.57807855764607
1739209914.5316267;-38.13080360867914
1739209914.5316293;-38.13080360867914
1739209914.5316317;-38.13080360867914
1739209914.5316343;-38.13080360867914
1739209914.531637;-45.120503652039325
1739209914.5316396;-45.120503652039325
1739209914.5316422;-45.120503652039325
1739209914.5316446;-38.13080360867914
1739209914.5316472;-38.13080360867914
1739209914.5316498;-38.13080360867914
1739209914.5316525;-38.13080360867914
1739209914.531655;-45.120503652039325
1739209914.5316575;-45.120503652039325
1739209914.53166;-38.13080360867914
1739209914.5316627;-45.120503652039325
1739209914.5316653;-45.120503652039325
1739209914.531668;-38.13080360867914
1739209914.5316706;-32.816014438256545
1739209914.531673;-38.13080360867914
1739209914.5316756;-29.438486411369333
1739209914.5316782;-32.816014438256545
1739209914.5316808;-38.13080360867914
1739209914.5316834;-38.13080360867914
1739209914.5316858;-35.57807855764607
1739209914.5316885;-35.57807855764607
1739209914.531691;-45.120503652039325
1739209914.5316937;-38.13080360867914
1739209914.5316963;-45.120503652039325
1739209914.5316987;-45.120503652039325
1739209914.5317013;-35.57807855764607
1739209914.531704;-38.13080360867914
1739209914.5317066;-38.13080360867914
1739209914.5317092;-45.120503652039325
1739209914.5317116;-45.120503652039325
1739209914.5317142;-45.120503652039325
1739209914.5317168;-35.57807855764607
1739209914.5317194;-30.49652367304973
1739209914.531722;-38.13080360867914
1739209914.5317245;-32.816014438256545
1739209914.531727;-38.13080360867914
1739209914.5317297;-45.120503652039325
1739209914.5317323;-38.13080360867914
1739209914.531735;-38.13080360867914
1739209914.5317373;-45.120503652039325
1739209914.53174;-45.120503652039325
1739209914.5317426;-38.13080360867914
1739209914.5317452;-38.13080360867914
1739209914.5317478;-38.13080360867914
1739209914.5317504;-38.13080360867914
1739209914.5317528;-45.120503652039325
1739209914.5317554;-45.120503652039325
1739209914.531758;-38.13080360867914
1739209914.5317607;-38.13080360867914
1739209914.5317633;-38.13080360867914
1739209914.5317657;-33.981070128970906
1739209914.5317683;-45.120503652039325
1739209914.531771;-45.120503652039325
1739209914.5317736;-32.816014438256545
1739209914.5317762;-38.13080360867914
1739209914.5317786;-38.13080360867914
1739209914.5317812;-32.816014438256545
1739209914.5317838;-33.981070128970906
1739209914.5317864;-45.120503652039325
1739209914.531789;-45.120503652039325
1739209914.5317914;-38.13080360867914
1739209914.531794;-38.13080360867914
1739209914.5317967;-38.13080360867914
1739209914.5317993;-45.120503652039325
1739209914.531802;-45.120503652039325
1739209914.5318043;-38.13080360867914
1739209914.531807;-35.57807855764607
1739209914.5318096;-45.120503652039325
1739209914.5318122;-45.120503652039325
1739209914.5318148;-45.120503652039325
1739209914.5318172;-45.120503652039325
1739209914.5318198;-38.13080360867914
1739209914.5318224;-38.13080360867914
1739209914.531825;-38.13080360867914
1739209914.5318277;-35.57807855764607
1739209914.5318303;-38.13080360867914
1739209914.5318327;-38.13080360867914
1739209914.5318353;-38.13080360867914
1739209914.531838;-38.13080360867914
1739209914.5318406;-45.120503652039325
1739209914.5318432;-45.120503652039325
1739209914.5318456;-38.13080360867914
1739209914.5318482;-38.13080360867914
1739209914.5318508;-38.13080360867914
1739209914.5318534;-38.13080360867914
1739209914.531856;-38.13080360867914
1739209914.5318584;-35.57807855764607
1739209914.531861;-38.13080360867914
1739209914.5318637;-38.13080360867914
1739209914.5318663;-38.13080360867914
1739209914.531869;-38.13080360867914
1739209914.5318713;-45.120503652039325
1739209914.531874;-45.120503652039325
1739209914.5318766;-35.57807855764607
1739209914.5318792;-35.57807855764607
1739209914.5318818;-38.13080360867914
1739209914.5318842;-38.13080360867914
1739209914.5318868;-33.981070128970906
1739209914.5318894;-38.13080360867914
1739209914.531892;-45.120503652039325
1739209914.5318947;-45.120503652039325
1739209914.531897;-45.120503652039325
1739209914.5318997;-38.13080360867914
1739209914.5319023;-38.13080360867914
1739209914.531905;-45.120503652039325
1739209914.5319076;-38.13080360867914
1739209914.5319102;-38.13080360867914
1739209914.5319126;-45.120503652039325
1739209914.5319152;-45.120503652039325
1739209914.5319178;-38.13080360867914
1739209914.5319204;-38.13080360867914
1739209914.531923;-38.13080360867914
1739209914.5319254;-45.120503652039325
1739209914.531928;-35.57807855764607
1739209914.5319307;-32.816014438256545
1739209914.5319333;-38.13080360867914
1739209914.531936;-38.13080360867914
1739209914.5319383;-38.13080360867914
1739209914.531941;-35.57807855764607
1739209914.5319436;-45.120503652039325
1739209914.5319462;-45.120503652039325
1739209914.5319488;-33.981070128970906
1739209914.5319512;-35.57807855764607
1739209914.5319538;-45.120503652039325
1739209914.5319564;-45.120503652039325
1739209914.531959;-38.13080360867914
1739209914.5319617;-45.120503652039325
1739209914.531964;-45.120503652039325
1739209914.5319667;-45.120503652039325
1739209914.5319693;-33.981070128970906
1739209914.531972;-38.13080360867914
1739209914.5319746;-45.120503652039325
1739209914.5319772;-38.13080360867914
1739209914.5319796;-38.13080360867914
1739209914.5319822;-35.57807855764607
1739209914.5319848;-38.13080360867914
1739209914.5319874;-38.13080360867914
1739209914.53199;-27.267205301931607
1739209914.5319924;-38.13080360867914
1739209914.531995;-45.120503652039325
1739209914.5319977;-38.13080360867914
1739209914.5320003;-38.13080360867914
1739209914.532003;-38.13080360867914
1739209914.5320053;-38.13080360867914
1739209914.532008;-38.13080360867914
1739209914.5320106;-35.57807855764607
1739209914.5320132;-38.13080360867914
1739209914.5320158;-38.13080360867914
1739209914.5320182;-38.13080360867914
1739209914.5320208;-45.120503652039325
1739209914.5320234;-38.13080360867914
1739209914.532026;-38.13080360867914
1739209914.5320287;-45.120503652039325
1739209914.532031;-38.13080360867914
1739209914.5320337;-38.13080360867914
1739209914.5320363;-45.120503652039325
1739209914.532039;-45.120503652039325
1739209914.5320415;-45.120503652039325
1739209914.532044;-38.13080360867914
1739209914.5320466;-45.120503652039325
1739209914.5320492;-45.120503652039325
1739209914.5320518;-27.267205301931607
1739209914.5320544;-38.13080360867914
1739209914.532057;-38.13080360867914
1739209914.5320594;-38.13080360867914
1739209914.532062;-33.981070128970906
1739209914.5320647;-45.120503652039325
1739209914.5320673;-45.120503652039325
1739209914.53207;-45.120503652039325
1739209914.5320723;-45.120503652039325
1739209914.532075;-38.13080360867914
1739209914.5320776;-38.13080360867914
1739209914.5320802;-45.120503652039325
1739209914.5320828;-35.57807855764607
1739209914.5320852;-32.816014438256545
1739209914.5320878;-45.120503652039325
1739209914.5320904;-45.120503652039325
1739209914.532093;-33.981070128970906
1739209914.5320957;-45.120503652039325
1739209914.532098;-45.120503652039325
1739209914.5321007;-45.120503652039325
1739209914.5321033;-45.120503652039325
1739209914.532106;-45.120503652039325
1739209914.5321085;-45.120503652039325
1739209914.532111;-45.120503652039325
1739209914.5321136;-38.13080360867914
1739209914.5321162;-38.13080360867914
1739209914.5321188;-45.120503652039325
