CAN Message; 0x1d3:000042e614718390
Timestamp;Amplitude
1739209753.3409514;-45.120503652039325
1739209753.3409524;-38.13080360867914
1739209753.3409534;-31.141103565318915
1739209753.3409543;-38.13080360867914
1739209753.3409555;-38.13080360867914
1739209753.3409564;-45.120503652039325
1739209753.3409574;-38.13080360867914
1739209753.3409584;-35.57807855764607
1739209753.3409593;-45.120503652039325
1739209753.3409605;-45.120503652039325
1739209753.3409615;-45.120503652039325
1739209753.3409624;-38.13080360867914
1739209753.3409634;-35.57807855764607
1739209753.3409643;-45.120503652039325
1739209753.3409655;-38.13080360867914
1739209753.3409665;-38.13080360867914
1739209753.3409674;-38.13080360867914
1739209753.3409684;-45.120503652039325
1739209753.3409693;-45.120503652039325
1739209753.3409705;-33.981070128970906
1739209753.3409715;-45.120503652039325
1739209753.3409724;-45.120503652039325
1739209753.3409734;-33.981070128970906
1739209753.3409743;-38.13080360867914
1739209753.3409755;-45.120503652039325
1739209753.3409765;-45.120503652039325
1739209753.3409774;-33.981070128970906
1739209753.3409784;-33.981070128970906
1739209753.3409793;-38.13080360867914
1739209753.3409805;-45.120503652039325
1739209753.3409815;-45.120503652039325
1739209753.3409824;-45.120503652039325
1739209753.3409834;-38.13080360867914
1739209753.3409843;-38.13080360867914
1739209753.3409855;-35.57807855764607
1739209753.3409865;-38.13080360867914
1739209753.3409874;-45.120503652039325
1739209753.3409884;-45.120503652039325
1739209753.3409894;-38.13080360867914
1739209753.3409905;-38.13080360867914
1739209753.3409915;-45.120503652039325
1739209753.3409925;-45.120503652039325
1739209753.3409934;-45.120503652039325
1739209753.3409944;-45.120503652039325
1739209753.3409956;-38.13080360867914
1739209753.3409965;-45.120503652039325
1739209753.3409975;-38.13080360867914
1739209753.3409984;-35.57807855764607
1739209753.3409994;-38.13080360867914
1739209753.3410006;-45.120503652039325
1739209753.3410015;-35.57807855764607
1739209753.3410025;-38.13080360867914
1739209753.3410034;-38.13080360867914
1739209753.3410044;-35.57807855764607
1739209753.3410056;-35.57807855764607
1739209753.3410065;-45.120503652039325
1739209753.3410075;-45.120503652039325
1739209753.335188;-45.120503652039325
1739209753.3351924;-38.13080360867914
1739209753.3351972;-35.57807855764607
1739209753.335202;-38.13080360867914
1739209753.3352065;-38.13080360867914
1739209753.3352113;-45.120503652039325
1739209753.335216;-45.120503652039325
1739209753.3352206;-38.13080360867914
1739209753.3352253;-32.816014438256545
1739209753.33523;-45.120503652039325
1739209753.3352346;-35.57807855764607
1739209753.3352394;-38.13080360867914
1739209753.3352442;-45.120503652039325
1739209753.3352487;-45.120503652039325
1739209753.3352535;-45.120503652039325
1739209753.335258;-45.120503652039325
1739209753.3352628;-45.120503652039325
1739209753.3352675;-38.13080360867914
1739209753.335272;-45.120503652039325
1739209753.3352768;-45.120503652039325
1739209753.3352816;-45.120503652039325
1739209753.3352861;-45.120503652039325
1739209753.335291;-45.120503652039325
1739209753.3352957;-38.13080360867914
1739209753.3353002;-38.13080360867914
1739209753.335305;-38.13080360867914
1739209753.3353097;-45.120503652039325
1739209753.3353143;-38.13080360867914
1739209753.335319;-35.57807855764607
1739209753.3353238;-45.120503652039325
1739209753.3353283;-45.120503652039325
1739209753.335333;-45.120503652039325
1739209753.3353379;-35.57807855764607
1739209753.3353424;-45.120503652039325
1739209753.3353472;-45.120503652039325
1739209753.335352;-45.120503652039325
1739209753.3353565;-45.120503652039325
1739209753.3353612;-45.120503652039325
1739209753.335366;-45.120503652039325
1739209753.3353705;-38.13080360867914
1739209753.3353753;-38.13080360867914
1739209753.33538;-38.13080360867914
1739209753.3353846;-45.120503652039325
1739209753.3353894;-38.13080360867914
1739209753.335394;-29.438486411369333
1739209753.3353987;-38.13080360867914
1739209753.3354034;-45.120503652039325
1739209753.335408;-45.120503652039325
1739209753.3354127;-32.816014438256545
1739209753.3354175;-38.13080360867914
1739209753.335422;-45.120503652039325
1739209753.3354268;-45.120503652039325
1739209753.3354316;-45.120503652039325
1739209753.335436;-45.120503652039325
1739209753.3354409;-45.120503652039325
1739209753.3354456;-45.120503652039325
1739209753.3354502;-45.120503652039325
1739209753.335455;-45.120503652039325
1739209753.3354597;-45.120503652039325
1739209753.3354642;-45.120503652039325
1739209753.335469;-35.57807855764607
1739209753.3354738;-45.120503652039325
1739209753.3354783;-38.13080360867914
1739209753.335483;-35.57807855764607
1739209753.3354878;-32.816014438256545
1739209753.3354924;-45.120503652039325
1739209753.3354971;-35.57807855764607
1739209753.335502;-38.13080360867914
1739209753.3355064;-35.57807855764607
1739209753.3355112;-35.57807855764607
1739209753.335516;-38.13080360867914
1739209753.3355205;-38.13080360867914
1739209753.3355253;-45.120503652039325
1739209753.3355298;-45.120503652039325
1739209753.3355346;-33.981070128970906
1739209753.3355393;-32.816014438256545
1739209753.3355439;-45.120503652039325
1739209753.3355486;-45.120503652039325
1739209753.3355534;-45.120503652039325
1739209753.335558;-45.120503652039325
1739209753.3355627;-38.13080360867914
1739209753.3355675;-38.13080360867914
1739209753.335572;-45.120503652039325
1739209753.3355768;-45.120503652039325
1739209753.3355815;-27.8777449560314
1739209753.335586;-28.58837851428586
1739209753.3355908;-45.120503652039325
1739209753.3355956;-38.13080360867914
1739209753.3356001;-35.57807855764607
1739209753.335605;-33.981070128970906
1739209753.3356097;-45.120503652039325
1739209753.3356142;-45.120503652039325
1739209753.335619;-45.120503652039325
1739209753.3356237;-45.120503652039325
1739209753.3356283;-38.13080360867914
1739209753.335633;-35.57807855764607
1739209753.3356378;-45.120503652039325
1739209753.3356423;-38.13080360867914
1739209753.335647;-45.120503652039325
1739209753.3356519;-45.120503652039325
1739209753.3356564;-45.120503652039325
1739209753.3356612;-45.120503652039325
1739209753.3356657;-38.13080360867914
1739209753.3356705;-38.13080360867914
1739209753.3356752;-45.120503652039325
1739209753.3356798;-45.120503652039325
1739209753.3356845;-45.120503652039325
1739209753.3356893;-45.120503652039325
1739209753.3356938;-30.49652367304973
1739209753.3356986;-28.992665084841942
1739209753.3357034;-45.120503652039325
1739209753.335708;-45.120503652039325
1739209753.3357127;-33.981070128970906
1739209753.3357174;-35.57807855764607
1739209753.335722;-45.120503652039325
1739209753.3357267;-38.13080360867914
1739209753.3357315;-45.120503652039325
1739209753.335736;-38.13080360867914
1739209753.3357408;-45.120503652039325
1739209753.3357456;-38.13080360867914
1739209753.33575;-38.13080360867914
1739209753.3357549;-45.120503652039325
1739209753.3357596;-35.57807855764607
1739209753.3357642;-45.120503652039325
1739209753.335769;-33.981070128970906
1739209753.3357737;-31.141103565318915
1739209753.3357782;-45.120503652039325
1739209753.335783;-45.120503652039325
1739209753.3357878;-38.13080360867914
1739209753.3357923;-45.120503652039325
1739209753.335797;-38.13080360867914
1739209753.3358016;-38.13080360867914
1739209753.3358064;-38.13080360867914
1739209753.3358111;-45.120503652039325
1739209753.3358157;-45.120503652039325
1739209753.3358204;-38.13080360867914
1739209753.3358252;-35.57807855764607
1739209753.3358297;-33.981070128970906
1739209753.3358345;-38.13080360867914
1739209753.3358393;-38.13080360867914
1739209753.3358438;-38.13080360867914
1739209753.3358486;-45.120503652039325
1739209753.3358533;-45.120503652039325
1739209753.3358579;-45.120503652039325
1739209753.3358626;-45.120503652039325
1739209753.3358674;-45.120503652039325
1739209753.335872;-45.120503652039325
1739209753.3358767;-38.13080360867914
1739209753.3358815;-45.120503652039325
1739209753.335886;-31.141103565318915
1739209753.3358908;-38.13080360867914
1739209753.3358955;-38.13080360867914
1739209753.3359;-45.120503652039325
1739209753.3359048;-38.13080360867914
1739209753.3359096;-38.13080360867914
1739209753.3359141;-45.120503652039325
1739209753.335919;-45.120503652039325
1739209753.3359237;-45.120503652039325
1739209753.3359282;-45.120503652039325
1739209753.335933;-45.120503652039325
1739209753.3359375;-38.13080360867914
1739209753.3359423;-45.120503652039325
1739209753.335947;-45.120503652039325
1739209753.3359516;-45.120503652039325
1739209753.3359563;-38.13080360867914
1739209753.335961;-38.13080360867914
1739209753.3359656;-45.120503652039325
1739209753.3359704;-45.120503652039325
1739209753.3359752;-45.120503652039325
1739209753.3359797;-35.57807855764607
1739209753.3359845;-38.13080360867914
1739209753.3359892;-45.120503652039325
1739209753.3359938;-45.120503652039325
1739209753.3359985;-45.120503652039325
1739209753.3360033;-38.13080360867914
1739209753.3360078;-38.13080360867914
1739209753.3360126;-45.120503652039325
1739209753.3360174;-45.120503652039325
1739209753.336022;-38.13080360867914
1739209753.3360267;-38.13080360867914
1739209753.3360314;-45.120503652039325
1739209753.336036;-45.120503652039325
1739209753.3360407;-45.120503652039325
1739209753.3360455;-38.13080360867914
1739209753.33605;-45.120503652039325
1739209753.3360548;-38.13080360867914
1739209753.3360596;-45.120503652039325
1739209753.336064;-45.120503652039325
1739209753.3360689;-45.120503652039325
1739209753.3360736;-38.13080360867914
1739209753.3360782;-33.981070128970906
1739209753.336083;-45.120503652039325
1739209753.3360875;-45.120503652039325
1739209753.3360922;-38.13080360867914
1739209753.336097;-32.816014438256545
1739209753.3361015;-38.13080360867914
1739209753.3361063;-45.120503652039325
1739209753.336111;-38.13080360867914
1739209753.3361156;-45.120503652039325
1739209753.3361204;-38.13080360867914
1739209753.3361251;-35.57807855764607
1739209753.3361297;-38.13080360867914
1739209753.3361344;-45.120503652039325
1739209753.3361392;-45.120503652039325
1739209753.3361437;-38.13080360867914
1739209753.3361485;-38.13080360867914
1739209753.3361533;-45.120503652039325
1739209753.3361578;-33.981070128970906
1739209753.3361626;-38.13080360867914
1739209753.3361673;-38.13080360867914
1739209753.3361719;-38.13080360867914
1739209753.3361766;-33.981070128970906
1739209753.3361814;-45.120503652039325
1739209753.336186;-35.57807855764607
1739209753.3361907;-32.816014438256545
1739209753.3361955;-38.13080360867914
1739209753.3362;-38.13080360867914
1739209753.3362048;-38.13080360867914
1739209753.3362095;-45.120503652039325
1739209753.336214;-38.13080360867914
1739209753.3362188;-35.57807855764607
1739209753.3362234;-38.13080360867914
1739209753.3362281;-33.981070128970956
1739209753.336233;-38.13080360867914
1739209753.3362374;-35.57807855764607
1739209753.3362422;-38.13080360867914
1739209753.336247;-45.120503652039325
1739209753.3362515;-45.120503652039325
1739209753.3362563;-45.120503652039325
1739209753.336261;-38.13080360867914
1739209753.3362656;-27.8777449560314
1739209753.3362703;-38.13080360867914
1739209753.336275;-38.13080360867914
1739209753.3362796;-38.13080360867914
1739209753.3362844;-35.57807855764607
1739209753.3362892;-45.120503652039325
1739209753.3362937;-45.120503652039325
1739209753.3362985;-45.120503652039325
1739209753.3363032;-38.13080360867914
1739209753.3363078;-45.120503652039325
1739209753.3363125;-45.120503652039325
1739209753.3363173;-45.120503652039325
1739209753.3363218;-45.120503652039325
1739209753.3363266;-38.13080360867914
1739209753.3363314;-45.120503652039325
1739209753.336336;-38.13080360867914
1739209753.3363407;-28.21854285175415
1739209753.3363454;-33.981070128970906
1739209753.33635;-45.120503652039325
1739209753.3363547;-35.57807855764607
1739209753.3363593;-35.57807855764607
1739209753.336364;-45.120503652039325
1739209753.3363688;-45.120503652039325
1739209753.3363733;-45.120503652039325
1739209753.336378;-45.120503652039325
1739209753.3363829;-45.120503652039325
1739209753.3363874;-45.120503652039325
1739209753.3363922;-45.120503652039325
1739209753.336397;-45.120503652039325
1739209753.3364015;-45.120503652039325
1739209753.3364062;-45.120503652039325
1739209753.336411;-45.120503652039325
1739209753.3364155;-45.120503652039325
1739209753.3364203;-38.13080360867914
1739209753.336425;-38.13080360867914
1739209753.3364296;-45.120503652039325
1739209753.3364344;-45.120503652039325
1739209753.3364391;-38.13080360867914
1739209753.3364437;-32.816014438256545
1739209753.3364484;-38.13080360867914
1739209753.3364532;-30.49652367304973
1739209753.3364577;-32.816014438256545
1739209753.3364625;-45.120503652039325
1739209753.3364673;-38.13080360867914
1739209753.3364718;-38.13080360867914
1739209753.3364766;-38.13080360867914
1739209753.3364813;-45.120503652039325
1739209753.3364859;-33.981070128970906
1739209753.3364906;-38.13080360867914
1739209753.3364952;-45.120503652039325
1739209753.3365;-35.57807855764607
1739209753.3365047;-45.120503652039325
1739209753.3365092;-45.120503652039325
1739209753.336514;-45.120503652039325
1739209753.3365188;-35.57807855764607
1739209753.3365233;-38.13080360867914
1739209753.336528;-32.816014438256545
1739209753.3365328;-35.57807855764607
1739209753.3365374;-38.13080360867914
1739209753.3365421;-38.13080360867914
1739209753.336547;-45.120503652039325
1739209753.3365514;-45.120503652039325
1739209753.3365562;-38.13080360867914
1739209753.336561;-45.120503652039325
1739209753.3365655;-45.120503652039325
1739209753.3365703;-38.13080360867914
1739209753.336575;-38.13080360867914
1739209753.3365796;-38.13080360867914
1739209753.3365843;-35.57807855764607
1739209753.336589;-38.13080360867914
1739209753.3365936;-45.120503652039325
1739209753.3365984;-38.13080360867914
1739209753.3366032;-45.120503652039325
1739209753.3366077;-45.120503652039325
1739209753.3366125;-38.13080360867914
1739209753.3366172;-38.13080360867914
1739209753.3366218;-45.120503652039325
1739209753.3366265;-38.13080360867914
1739209753.336631;-35.57807855764607
1739209753.3366358;-45.120503652039325
1739209753.3366406;-38.13080360867914
1739209753.3366451;-33.981070128970906
1739209753.33665;-45.120503652039325
1739209753.3366547;-38.13080360867914
1739209753.3366592;-45.120503652039325
1739209753.336664;-38.13080360867914
1739209753.3366687;-38.13080360867914
1739209753.3366733;-38.13080360867914
1739209753.336678;-45.120503652039325
1739209753.3366828;-45.120503652039325
1739209753.3366873;-45.120503652039325
1739209753.336692;-45.120503652039325
1739209753.3366969;-38.13080360867914
1739209753.3367014;-38.13080360867914
1739209753.3367062;-45.120503652039325
1739209753.336711;-38.13080360867914
1739209753.3367155;-45.120503652039325
1739209753.3367202;-45.120503652039325
1739209753.336725;-45.120503652039325
1739209753.3367295;-38.13080360867914
1739209753.3367343;-45.120503652039325
1739209753.336739;-38.13080360867914
1739209753.3367436;-32.816014438256545
1739209753.3367484;-38.13080360867914
1739209753.3367531;-45.120503652039325
1739209753.3367577;-38.13080360867914
1739209753.3367624;-45.120503652039325
1739209753.336767;-38.13080360867914
1739209753.3367717;-35.57807855764607
1739209753.3367765;-35.57807855764607
1739209753.336781;-38.13080360867914
1739209753.3367858;-45.120503652039325
1739209753.3367906;-33.981070128970906
1739209753.336795;-38.13080360867914
1739209753.3367999;-38.13080360867914
1739209753.3368046;-38.13080360867914
1739209753.3368092;-45.120503652039325
1739209753.336814;-45.120503652039325
1739209753.3368187;-35.57807855764607
1739209753.3368232;-38.13080360867914
1739209753.336828;-38.13080360867914
1739209753.3368328;-35.57807855764607
1739209753.3368373;-38.13080360867914
1739209753.336842;-38.13080360867914
1739209753.3368468;-45.120503652039325
1739209753.3368514;-38.13080360867914
1739209753.3368561;-38.13080360867914
1739209753.336861;-45.120503652039325
1739209753.3368654;-45.120503652039325
1739209753.3368702;-33.981070128970906
1739209753.336875;-33.981070128970906
1739209753.3368795;-33.981070128970906
1739209753.3368843;-45.120503652039325
1739209753.336889;-38.13080360867914
1739209753.3368936;-35.57807855764607
1739209753.3368983;-38.13080360867914
1739209753.3369029;-38.13080360867914
1739209753.3369076;-45.120503652039325
1739209753.3369124;-38.13080360867914
1739209753.336917;-38.13080360867914
1739209753.3369217;-45.120503652039325
1739209753.3369265;-45.120503652039325
1739209753.336931;-38.13080360867914
1739209753.3369358;-35.57807855764607
1739209753.3369405;-45.120503652039325
1739209753.336945;-31.141103565318915
1739209753.3369498;-26.991370085610722
1739209753.3369546;-38.13080360867914
1739209753.3369591;-45.120503652039325
1739209753.336964;-38.13080360867914
1739209753.3369687;-35.57807855764607
1739209753.3369732;-38.13080360867914
1739209753.336978;-45.120503652039325
1739209753.3369827;-45.120503652039325
1739209753.3369873;-38.13080360867914
1739209753.336992;-38.13080360867914
1739209753.3369968;-45.120503652039325
1739209753.3370013;-45.120503652039325
1739209753.337006;-38.13080360867914
1739209753.3370109;-38.13080360867914
1739209753.3370154;-45.120503652039325
1739209753.3370202;-33.981070128970906
1739209753.337025;-28.58837851428586
1739209753.3370295;-38.13080360867914
1739209753.3370342;-45.120503652039325
1739209753.3370388;-33.981070128970906
1739209753.3370435;-31.141103565318915
1739209753.3370483;-38.13080360867914
1739209753.3370528;-45.120503652039325
1739209753.3370576;-45.120503652039325
1739209753.3370624;-38.13080360867914
1739209753.337067;-38.13080360867914
1739209753.3370717;-45.120503652039325
1739209753.3370764;-45.120503652039325
1739209753.337081;-38.13080360867914
1739209753.3370857;-35.57807855764607
1739209753.3370905;-38.13080360867914
1739209753.337095;-45.120503652039325
1739209753.3370998;-45.120503652039325
1739209753.3371046;-45.120503652039325
1739209753.337109;-45.120503652039325
1739209753.3371139;-45.120503652039325
1739209753.3371186;-45.120503652039325
1739209753.3371232;-38.13080360867914
1739209753.337128;-45.120503652039325
1739209753.3371327;-38.13080360867914
1739209753.3371372;-30.49652367304973
1739209753.337142;-38.13080360867914
1739209753.3371468;-45.120503652039325
1739209753.3371513;-38.13080360867914
1739209753.337156;-45.120503652039325
1739209753.3371608;-45.120503652039325
1739209753.3371654;-45.120503652039325
1739209753.3371701;-45.120503652039325
1739209753.3371747;-33.981070128970956
1739209753.3371794;-38.13080360867914
1739209753.3371842;-38.13080360867914
1739209753.3371887;-45.120503652039325
1739209753.3371935;-45.120503652039325
1739209753.3371983;-38.13080360867914
1739209753.3372028;-38.13080360867914
1739209753.3372076;-38.13080360867914
1739209753.3372123;-28.21854285175415
1739209753.3372169;-38.13080360867914
1739209753.3372216;-45.120503652039325
1739209753.3372264;-38.13080360867914
1739209753.337231;-38.13080360867914
1739209753.3372357;-45.120503652039325
1739209753.3372405;-38.13080360867914
1739209753.337245;-38.13080360867914
1739209753.3372498;-35.57807855764607
1739209753.3372545;-45.120503652039325
1739209753.337259;-35.57807855764607
1739209753.3372638;-38.13080360867914
1739209753.3372686;-45.120503652039325
1739209753.3372731;-45.120503652039325
1739209753.337278;-38.13080360867914
1739209753.3372827;-38.13080360867914
1739209753.3372872;-35.57807855764607
1739209753.337292;-45.120503652039325
1739209753.3372967;-45.120503652039325
1739209753.3373013;-38.13080360867914
1739209753.337306;-45.120503652039325
1739209753.3373106;-45.120503652039325
1739209753.3373153;-38.13080360867914
1739209753.33732;-38.13080360867914
1739209753.3373246;-38.13080360867914
1739209753.3373294;-45.120503652039325
1739209753.3373342;-45.120503652039325
1739209753.3373387;-38.13080360867914
1739209753.3373435;-32.816014438256545
1739209753.3373482;-38.13080360867914
1739209753.3373528;-45.120503652039325
1739209753.3373575;-33.981070128970906
1739209753.3373623;-45.120503652039325
1739209753.3373668;-45.120503652039325
1739209753.3373716;-45.120503652039325
1739209753.3373764;-45.120503652039325
1739209753.337381;-45.120503652039325
1739209753.3373857;-45.120503652039325
1739209753.3373904;-45.120503652039325
1739209753.337395;-38.13080360867914
1739209753.3373997;-35.57807855764607
1739209753.3374045;-38.13080360867914
1739209753.337409;-45.120503652039325
1739209753.3374138;-38.13080360867914
1739209753.3374186;-45.120503652039325
1739209753.337423;-38.13080360867914
1739209753.3374279;-35.57807855764607
1739209753.3374326;-38.13080360867914
1739209753.3374372;-45.120503652039325
1739209753.337442;-45.120503652039325
1739209753.3374465;-38.13080360867914
1739209753.3374512;-45.120503652039325
1739209753.337456;-45.120503652039325
1739209753.3374605;-35.57807855764607
1739209753.3374653;-38.13080360867914
1739209753.33747;-45.120503652039325
1739209753.3374746;-45.120503652039325
1739209753.3374794;-38.13080360867914
1739209753.3374841;-38.13080360867914
1739209753.3374887;-45.120503652039325
1739209753.3374934;-45.120503652039325
1739209753.3374982;-45.120503652039325
1739209753.3375027;-38.13080360867914
1739209753.3375075;-45.120503652039325
1739209753.3375123;-45.120503652039325
1739209753.3375168;-33.981070128970906
1739209753.3375216;-45.120503652039325
1739209753.3375263;-38.13080360867914
1739209753.3375309;-35.57807855764607
1739209753.3375356;-38.13080360867914
1739209753.3375404;-45.120503652039325
1739209753.337545;-38.13080360867914
1739209753.3375497;-35.57807855764607
1739209753.3375545;-33.981070128970906
1739209753.337559;-45.120503652039325
1739209753.3375638;-38.13080360867914
1739209753.3375685;-35.57807855764607
1739209753.337573;-33.981070128970906
1739209753.3375778;-45.120503652039325
1739209753.3375826;-45.120503652039325
1739209753.337587;-45.120503652039325
1739209753.337592;-38.13080360867914
1739209753.3375964;-35.57807855764607
1739209753.3376012;-38.13080360867914
1739209753.337606;-38.13080360867914
1739209753.3376105;-38.13080360867914
1739209753.3376153;-45.120503652039325
1739209753.33762;-38.13080360867914
1739209753.3376245;-38.13080360867914
1739209753.3376293;-38.13080360867914
1739209753.337634;-45.120503652039325
1739209753.3376386;-38.13080360867914
1739209753.3376434;-45.120503652039325
1739209753.3376482;-33.981070128970906
1739209753.3376527;-45.120503652039325
1739209753.3376575;-45.120503652039325
1739209753.3376622;-35.57807855764607
1739209753.3376667;-33.981070128970906
1739209753.3376715;-35.57807855764607
1739209753.3376763;-45.120503652039325
1739209753.3376808;-45.120503652039325
1739209753.3376856;-45.120503652039325
1739209753.3376904;-33.981070128970906
1739209753.337695;-45.120503652039325
1739209753.3376997;-45.120503652039325
1739209753.3377044;-28.992665084841942
1739209753.337709;-31.141103565318915
1739209753.3377137;-33.981070128970906
1739209753.3377185;-45.120503652039325
1739209753.337723;-38.13080360867914
1739209753.3377278;-35.57807855764607
1739209753.3377323;-38.13080360867914
1739209753.337737;-38.13080360867914
1739209753.3377419;-38.13080360867914
1739209753.3377464;-38.13080360867914
1739209753.3377512;-38.13080360867914
1739209753.337756;-45.120503652039325
1739209753.3377604;-38.13080360867914
1739209753.3377652;-38.13080360867914
1739209753.33777;-45.120503652039325
1739209753.3377745;-45.120503652039325
1739209753.3377793;-33.981070128970906
1739209753.337784;-38.13080360867914
1739209753.3377886;-38.13080360867914
1739209753.3377934;-45.120503652039325
1739209753.337798;-45.120503652039325
1739209753.3378026;-38.13080360867914
1739209753.3378074;-38.13080360867914
1739209753.3378122;-45.120503652039325
1739209753.3378167;-38.13080360867914
1739209753.3378215;-38.13080360867914
1739209753.3378263;-45.120503652039325
1739209753.3378308;-45.120503652039325
1739209753.3378356;-45.120503652039325
1739209753.3378403;-45.120503652039325
1739209753.3378448;-45.120503652039325
1739209753.3378496;-38.13080360867914
1739209753.3378544;-38.13080360867914
1739209753.337859;-38.13080360867914
1739209753.3378637;-38.13080360867914
1739209753.3378682;-38.13080360867914
1739209753.337873;-38.13080360867914
1739209753.3378778;-45.120503652039325
1739209753.3378823;-38.13080360867914
1739209753.337887;-38.13080360867914
1739209753.3378918;-35.57807855764607
1739209753.3378963;-33.981070128970906
1739209753.337901;-45.120503652039325
1739209753.337906;-35.57807855764607
1739209753.3379104;-38.13080360867914
1739209753.3379152;-45.120503652039325
1739209753.33792;-45.120503652039325
1739209753.3379245;-45.120503652039325
1739209753.3379292;-33.981070128970906
1739209753.337934;-45.120503652039325
1739209753.3379385;-45.120503652039325
1739209753.3379433;-45.120503652039325
1739209753.337948;-45.120503652039325
1739209753.3379526;-45.120503652039325
1739209753.3379574;-45.120503652039325
1739209753.3379622;-38.13080360867914
1739209753.3379667;-45.120503652039325
1739209753.3379714;-38.13080360867914
1739209753.3379762;-38.13080360867914
1739209753.3379807;-45.120503652039325
1739209753.3379855;-45.120503652039325
1739209753.3379903;-33.981070128970906
1739209753.3379948;-35.57807855764607
1739209753.3379996;-45.120503652039325
1739209753.338004;-38.13080360867914
1739209753.3380089;-32.816014438256545
1739209753.3380136;-45.120503652039325
1739209753.3380182;-45.120503652039325
1739209753.338023;-33.981070128970906
1739209753.3380277;-33.981070128970906
1739209753.3380322;-45.120503652039325
1739209753.338037;-45.120503652039325
1739209753.3380418;-45.120503652039325
1739209753.3380463;-45.120503652039325
1739209753.338051;-38.13080360867914
1739209753.3380558;-45.120503652039325
1739209753.3380604;-45.120503652039325
1739209753.3380651;-45.120503652039325
1739209753.33807;-45.120503652039325
1739209753.3380744;-35.57807855764607
1739209753.3380792;-38.13080360867914
1739209753.338084;-38.13080360867914
1739209753.3380885;-45.120503652039325
1739209753.3380933;-45.120503652039325
1739209753.338098;-38.13080360867914
1739209753.3381026;-45.120503652039325
1739209753.3381073;-45.120503652039325
1739209753.338112;-45.120503652039325
1739209753.3381166;-38.13080360867914
1739209753.3381214;-45.120503652039325
1739209753.3381262;-45.120503652039325
1739209753.3381307;-45.120503652039325
1739209753.3381355;-45.120503652039325
1739209753.33814;-35.57807855764607
1739209753.3381448;-38.13080360867914
1739209753.3381495;-45.120503652039325
1739209753.338154;-45.120503652039325
1739209753.3381588;-32.816014438256545
1739209753.3381636;-38.13080360867914
1739209753.3381681;-45.120503652039325
1739209753.338173;-38.13080360867914
1739209753.3381777;-35.57807855764607
1739209753.3381822;-33.981070128970906
1739209753.338187;-38.13080360867914
1739209753.3381917;-45.120503652039325
1739209753.3381963;-45.120503652039325
1739209753.338201;-38.13080360867914
1739209753.3382058;-35.57807855764607
1739209753.3382103;-38.13080360867914
1739209753.338215;-45.120503652039325
1739209753.33822;-38.13080360867914
1739209753.3382244;-32.816014438256545
1739209753.3382292;-38.13080360867914
1739209753.338234;-45.120503652039325
1739209753.3382385;-45.120503652039325
1739209753.3382432;-45.120503652039325
1739209753.338248;-45.120503652039325
1739209753.3382525;-38.13080360867914
1739209753.3382573;-38.13080360867914
1739209753.338262;-45.120503652039325
1739209753.3382666;-45.120503652039325
1739209753.3382714;-33.981070128970906
1739209753.338276;-31.141103565318915
1739209753.3382807;-35.57807855764607
1739209753.3382854;-33.981070128970906
1739209753.33829;-45.120503652039325
1739209753.3382947;-38.13080360867914
1739209753.3382995;-33.981070128970906
1739209753.338304;-38.13080360867914
1739209753.3383088;-45.120503652039325
1739209753.3383136;-32.81601443825658
1739209753.338318;-38.13080360867914
1739209753.3383229;-45.120503652039325
1739209753.3383276;-35.57807855764607
1739209753.3383322;-45.120503652039325
1739209753.338337;-38.13080360867914
1739209753.3383417;-45.120503652039325
1739209753.3383462;-33.981070128970906
1739209753.338351;-27.267205301931607
1739209753.3383558;-45.120503652039325
1739209753.3383603;-38.13080360867914
1739209753.338365;-45.120503652039325
1739209753.3383698;-33.981070128970906
1739209753.3383744;-45.120503652039325
1739209753.3383791;-38.13080360867914
1739209753.338384;-45.120503652039325
1739209753.3383884;-35.57807855764607
1739209753.3383932;-45.120503652039325
1739209753.338398;-38.13080360867914
1739209753.3384025;-35.57807855764607
1739209753.3384073;-45.120503652039325
1739209753.3384118;-45.120503652039325
1739209753.3384166;-38.13080360867914
1739209753.3384213;-38.13080360867914
1739209753.3384259;-33.981070128970906
1739209753.3384306;-38.13080360867914
1739209753.3384354;-38.13080360867914
1739209753.33844;-32.816014438256545
1739209753.3384447;-33.981070128970906
1739209753.3384495;-45.120503652039325
1739209753.338454;-45.120503652039325
1739209753.3384588;-38.13080360867914
1739209753.3384635;-38.13080360867914
1739209753.338468;-45.120503652039325
1739209753.3384728;-38.13080360867914
1739209753.3384776;-45.120503652039325
1739209753.3384821;-45.120503652039325
1739209753.338487;-45.120503652039325
1739209753.3384917;-45.120503652039325
1739209753.3384962;-45.120503652039325
1739209753.338501;-33.981070128970906
1739209753.3385057;-45.120503652039325
1739209753.3385103;-45.120503652039325
1739209753.338515;-35.57807855764607
1739209753.3385198;-38.13080360867914
1739209753.3385243;-45.120503652039325
1739209753.338529;-38.13080360867914
1739209753.3385339;-45.120503652039325
1739209753.3385384;-33.981070128970906
1739209753.3385432;-38.13080360867914
1739209753.3385477;-38.13080360867914
1739209753.3385525;-45.120503652039325
1739209753.3385572;-38.13080360867914
1739209753.3385618;-32.816014438256545
1739209753.3385665;-38.13080360867914
1739209753.3385713;-45.120503652039325
1739209753.3385758;-28.58837851428586
1739209753.3385806;-33.981070128970906
1739209753.3385854;-45.120503652039325
1739209753.33859;-45.120503652039325
1739209753.3385947;-38.13080360867914
