CAN Message; 0x77:bd91c008c1b4575c
1739209796.724531;-29.438486411369333
1739209796.724544;-45.120503652039325
1739209796.7245572;-30.49652367304973
1739209796.7245703;-32.816014438256545
1739209796.7245834;-45.120503652039325
1739209796.7245965;-45.120503652039325
1739209796.7246094;-38.13080360867914
1739209796.7246225;-38.13080360867914
1739209796.7246356;-45.120503652039325
1739209796.7246487;-38.13080360867914
1739209796.7246618;-45.120503652039325
1739209796.724675;-38.13080360867914
1739209796.724688;-38.13080360867914
1739209796.7247012;-38.13080360867914
1739209796.7247143;-45.120503652039325
1739209796.7247274;-45.120503652039325
1739209796.7247405;-45.120503652039325
1739209796.7247536;-38.13080360867914
1739209796.7247665;-45.120503652039325
1739209796.7247796;-45.120503652039325
1739209796.7247927;-45.120503652039325
1739209796.7248058;-45.120503652039325
1739209796.724819;-33.981070128970906
1739209796.724832;-45.120503652039325
1739209796.7248452;-38.13080360867914
1739209796.7248583;-45.120503652039325
1739209796.7248714;-29.438486411369333
1739209796.7248845;-28.58837851428586
1739209796.7248976;-45.120503652039325
1739209796.7249107;-38.13080360867914
1739209796.7249236;-38.13080360867914
1739209796.7249367;-35.57807855764607
1739209796.7249498;-38.13080360867914
1739209796.724963;-38.13080360867914
1739209796.724976;-45.120503652039325
1739209796.7249892;-45.120503652039325
1739209796.7250023;-45.120503652039325
1739209796.7250154;-45.120503652039325
1739209796.7250285;-45.120503652039325
1739209796.7250416;-45.120503652039325
1739209796.7250547;-35.57807855764607
1739209796.7250676;-35.57807855764607
1739209796.7250807;-45.120503652039325
1739209796.7250938;-45.120503652039325
1739209796.725107;-45.120503652039325
1739209796.72512;-35.57807855764607
1739209796.7251332;-38.13080360867914
1739209796.7251463;-45.120503652039325
1739209796.7251594;-38.13080360867914
1739209796.7251725;-45.120503652039325
1739209796.7251856;-38.13080360867914
1739209796.7251987;-28.992665084841942
1739209796.7252119;-38.13080360867914
1739209796.7252247;-35.57807855764607
1739209796.7252378;-38.13080360867914
1739209796.725251;-38.13080360867914
1739209796.725264;-38.13080360867914
1739209796.7252772;-38.13080360867914
1739209796.7252903;-45.120503652039325
1739209796.7253034;-31.141103565318943
1739209796.7253165;-35.57807855764607
1739209796.7253296;-35.57807855764607
1739209796.7253428;-45.120503652039325
1739209796.7253559;-45.120503652039325
1739209796.725369;-45.120503652039325
1739209796.7253819;-45.120503652039325
1739209796.725395;-38.13080360867914
1739209796.725408;-38.13080360867914
1739209796.7254212;-35.57807855764607
1739209796.7254343;-35.57807855764607
1739209796.7254474;-45.120503652039325
1739209796.7254605;-38.13080360867914
1739209796.7254736;-45.120503652039325
1739209796.7254868;-38.13080360867914
1739209796.7254999;-38.13080360867914
1739209796.725513;-33.981070128970906
1739209796.7255259;-45.120503652039325
1739209796.725539;-45.120503652039325
1739209796.725552;-38.13080360867914
1739209796.7255652;-32.816014438256545
1739209796.7255783;-33.981070128970906
1739209796.7255914;-38.13080360867914
1739209796.7256045;-38.13080360867914
1739209796.7256176;-45.120503652039325
1739209796.7256308;-45.120503652039325
1739209796.7256439;-45.120503652039325
1739209796.725657;-45.120503652039325
1739209796.72567;-45.120503652039325
1739209796.725683;-38.13080360867914
1739209796.725696;-38.13080360867914
1739209796.7257092;-45.120503652039325
1739209796.7257223;-45.120503652039325
1739209796.7257354;-38.13080360867914
1739209796.7257485;-38.13080360867914
1739209796.7257617;-45.120503652039325
1739209796.7257748;-38.13080360867914
1739209796.7257879;-45.120503652039325
1739209796.725801;-38.13080360867914
1739209796.725814;-45.120503652039325
1739209796.725827;-38.13080360867914
1739209796.72584;-31.141103565318915
1739209796.7258532;-38.13080360867914
1739209796.7258663;-45.120503652039325
1739209796.7258794;-33.981070128970906
1739209796.7258925;-33.981070128970906
1739209796.7259057;-45.120503652039325
1739209796.7259188;-45.120503652039325
1739209796.725932;-45.120503652039325
1739209796.725945;-38.13080360867914
1739209796.725958;-38.13080360867914
1739209796.7259712;-45.120503652039325
1739209796.725984;-45.120503652039325
1739209796.7259972;-45.120503652039325
1739209796.7260103;-45.120503652039325
1739209796.7260234;-45.120503652039325
1739209796.7260365;-38.13080360867914
1739209796.7260497;-35.57807855764607
1739209796.7260628;-45.120503652039325
1739209796.726076;-45.120503652039325
1739209796.726089;-38.13080360867914
1739209796.726102;-33.981070128970906
1739209796.7261152;-38.13080360867914
1739209796.7261283;-45.120503652039325
1739209796.7261412;-45.120503652039325
1739209796.7261543;-35.57807855764607
1739209796.7261674;-45.120503652039325
1739209796.7261806;-45.120503652039325
1739209796.7261937;-38.13080360867914
1739209796.7262068;-38.13080360867914
1739209796.72622;-38.13080360867914
1739209796.726233;-35.57807855764607
1739209796.726246;-38.13080360867914
1739209796.7262592;-38.13080360867914
1739209796.7262723;-38.13080360867914
1739209796.7262852;-32.816014438256545
1739209796.7262983;-38.13080360867914
1739209796.7263114;-45.120503652039325
1739209796.7263246;-45.120503652039325
1739209796.7263377;-45.120503652039325
1739209796.7263508;-35.57807855764607
1739209796.726364;-28.58837851428586
1739209796.726377;-45.120503652039325
1739209796.7263901;-45.120503652039325
1739209796.7264032;-38.13080360867914
1739209796.7264163;-38.13080360867914
1739209796.7264295;-45.120503652039325
1739209796.7264423;-38.13080360867914
1739209796.7264555;-38.13080360867914
1739209796.7264686;-33.981070128970956
1739209796.7264817;-38.13080360867914
1739209796.7264948;-35.57807855764607
1739209796.726508;-38.13080360867914
1739209796.726521;-45.120503652039325
1739209796.7265341;-45.120503652039325
1739209796.7265472;-35.57807855764607
1739209796.7265604;-38.13080360867914
1739209796.7265735;-29.438486411369333
1739209796.7265866;-35.57807855764607
1739209796.7265995;-38.13080360867914
1739209796.7266126;-38.13080360867914
1739209796.7266257;-38.13080360867914
1739209796.7266388;-38.13080360867914
1739209796.726652;-38.13080360867914
1739209796.726665;-33.981070128970906
1739209796.7266781;-33.981070128970956
1739209796.7266912;-45.120503652039325
1739209796.7267044;-38.13080360867914
1739209796.7267175;-45.120503652039325
1739209796.7267306;-45.120503652039325
1739209796.7267435;-45.120503652039325
1739209796.7267566;-45.120503652039325
1739209796.7267697;-45.120503652039325
1739209796.7267828;-29.438486411369333
1739209796.726796;-35.57807855764607
1739209796.726809;-38.13080360867914
1739209796.7268221;-45.120503652039325
1739209796.7268353;-35.57807855764607
1739209796.7268484;-35.57807855764607
1739209796.7268615;-38.13080360867914
1739209796.7268746;-45.120503652039325
1739209796.7268877;-45.120503652039325
1739209796.7269006;-33.981070128970906
1739209796.7269137;-38.13080360867914
1739209796.7269268;-45.120503652039325
1739209796.72694;-45.120503652039325
1739209796.726953;-38.13080360867914
1739209796.7269661;-45.120503652039325
1739209796.7269793;-38.13080360867914
1739209796.7269924;-38.13080360867914
1739209796.7270055;-45.120503652039325
1739209796.7270186;-45.120503652039325
1739209796.7270317;-45.120503652039325
1739209796.7270446;-45.120503652039325
1739209796.7270577;-38.13080360867914
1739209796.7270708;-38.13080360867914
1739209796.727084;-45.120503652039325
1739209796.727097;-25.077289914212862
1739209796.7271101;-31.141103565318893
1739209796.7271233;-45.120503652039325
1739209796.7271364;-38.13080360867914
1739209796.7271495;-45.120503652039325
1739209796.7271626;-38.13080360867914
1739209796.7271757;-45.120503652039325
1739209796.7271888;-33.981070128970906
1739209796.7272017;-45.120503652039325
1739209796.7272148;-45.120503652039325
1739209796.727228;-45.120503652039325
1739209796.727241;-45.120503652039325
1739209796.7272542;-38.13080360867914
1739209796.7272673;-45.120503652039325
1739209796.7272804;-45.120503652039325
1739209796.7272935;-38.13080360867914
1739209796.7273066;-35.57807855764607
1739209796.7273197;-38.13080360867914
1739209796.7273328;-45.120503652039325
1739209796.727346;-45.120503652039325
1739209796.7273588;-45.120503652039325
1739209796.727372;-38.13080360867914
1739209796.727385;-38.13080360867914
1739209796.7273982;-45.120503652039325
1739209796.7274113;-35.57807855764607
1739209796.7274244;-38.13080360867914
1739209796.7274375;-38.13080360867914
1739209796.7274506;-45.120503652039325
1739209796.7274637;-35.57807855764607
1739209796.7274768;-38.13080360867914
1739209796.72749;-45.120503652039325
1739209796.7275028;-45.120503652039325
1739209796.727516;-45.120503652039325
1739209796.727529;-38.13080360867914
1739209796.7275422;-45.120503652039325
1739209796.7275553;-38.13080360867914
1739209796.7275684;-38.13080360867914
1739209796.7275815;-45.120503652039325
1739209796.7275946;-38.13080360867914
1739209796.7276077;-45.120503652039325
1739209796.7276208;-38.13080360867914
1739209796.727634;-35.57807855764607
1739209796.727647;-38.13080360867914
1739209796.72766;-45.120503652039325
1739209796.727673;-38.13080360867914
1739209796.7276862;-35.57807855764607
1739209796.7276993;-45.120503652039325
1739209796.7277124;-45.120503652039325
1739209796.7277255;-45.120503652039325
1739209796.7277386;-45.120503652039325
1739209796.7277517;-45.120503652039325
1739209796.7277648;-38.13080360867914
1739209796.727778;-38.13080360867914
1739209796.727791;-38.13080360867914
1739209796.7278042;-38.13080360867914
1739209796.727817;-38.13080360867914
1739209796.7278302;-32.816014438256545
1739209796.7278433;-33.981070128970906
1739209796.7278564;-45.120503652039325
1739209796.7278695;-38.13080360867914
1739209796.7278826;-33.981070128970906
1739209796.7278957;-45.120503652039325
1739209796.7279088;-45.120503652039325
1739209796.727922;-45.120503652039325
1739209796.727935;-35.57807855764607
1739209796.7279482;-38.13080360867914
1739209796.727961;-45.120503652039325
1739209796.7279742;-45.120503652039325
1739209796.7279873;-38.13080360867914
1739209796.7280004;-33.981070128970906
1739209796.7280135;-38.13080360867914
1739209796.7280266;-45.120503652039325
1739209796.7280397;-45.120503652039325
1739209796.7280529;-38.13080360867914
1739209796.728066;-45.120503652039325
1739209796.728079;-45.120503652039325
1739209796.7280922;-35.57807855764607
1739209796.7281053;-45.120503652039325
1739209796.7281182;-38.13080360867914
1739209796.7281313;-38.13080360867914
1739209796.7281444;-38.13080360867914
1739209796.7281575;-33.981070128970906
1739209796.7281706;-33.981070128970906
1739209796.7281837;-33.981070128970906
1739209796.7281969;-45.120503652039325
1739209796.72821;-45.120503652039325
1739209796.728223;-35.57807855764607
1739209796.7282362;-38.13080360867914
1739209796.7282493;-45.120503652039325
1739209796.7282624;-38.13080360867914
1739209796.7282753;-38.13080360867914
1739209796.7282884;-45.120503652039325
1739209796.7283015;-45.120503652039325
1739209796.7283146;-38.13080360867914
1739209796.7283278;-38.13080360867914
1739209796.7283409;-38.13080360867914
1739209796.728354;-45.120503652039325
1739209796.728367;-45.120503652039325
1739209796.7283802;-38.13080360867914
1739209796.7283933;-45.120503652039325
1739209796.7284064;-31.141103565318893
1739209796.7284193;-38.13080360867914
1739209796.7284324;-38.13080360867914
1739209796.7284455;-38.13080360867914
1739209796.7284586;-45.120503652039325
1739209796.7284718;-31.141103565318915
1739209796.7284849;-28.992665084841942
1739209796.728498;-45.120503652039325
1739209796.728511;-45.120503652039325
1739209796.7285242;-45.120503652039325
1739209796.7285373;-45.120503652039325
1739209796.7285504;-45.120503652039325
1739209796.7285635;-33.981070128970906
1739209796.7285764;-38.13080360867914
1739209796.7285895;-32.81601443825658
1739209796.7286026;-45.120503652039325
1739209796.7286158;-38.13080360867914
1739209796.7286289;-38.13080360867914
1739209796.728642;-38.13080360867914
1739209796.728655;-38.13080360867914
1739209796.7286682;-38.13080360867914
1739209796.7286813;-38.13080360867914
1739209796.7286944;-35.57807855764607
1739209796.7287076;-45.120503652039325
1739209796.7287207;-45.120503652039325
1739209796.7287335;-38.13080360867914
1739209796.7287467;-45.120503652039325
1739209796.7287598;-38.13080360867914
1739209796.7287729;-38.13080360867914
1739209796.728786;-45.120503652039325
1739209796.728799;-33.981070128970906
1739209796.7288122;-38.13080360867914
1739209796.7288253;-38.13080360867914
1739209796.7288384;-38.13080360867914
1739209796.7288516;-45.120503652039325
1739209796.7288647;-45.120503652039325
1739209796.7288775;-35.57807855764607
1739209796.7288907;-38.13080360867914
1739209796.7289038;-33.981070128970956
1739209796.728917;-45.120503652039325
1739209796.72893;-35.57807855764607
1739209796.728943;-38.13080360867914
1739209796.7289562;-38.13080360867914
1739209796.7289693;-38.13080360867914
1739209796.7289824;-38.13080360867914
1739209796.7289956;-35.57807855764607
1739209796.7290087;-28.58837851428586
1739209796.7290218;-35.57807855764607
1739209796.7290347;-45.120503652039325
1739209796.7290478;-38.13080360867914
1739209796.729061;-33.981070128970906
1739209796.729074;-45.120503652039325
1739209796.729087;-45.120503652039325
1739209796.7291002;-45.120503652039325
1739209796.7291133;-45.120503652039325
1739209796.7291265;-38.13080360867914
1739209796.7291396;-45.120503652039325
1739209796.7291527;-45.120503652039325
1739209796.7291658;-32.816014438256545
1739209796.7291787;-38.13080360867914
1739209796.7291918;-45.120503652039325
1739209796.729205;-45.120503652039325
1739209796.729218;-38.13080360867914
1739209796.729231;-38.13080360867914
1739209796.7292442;-45.120503652039325
1739209796.7292573;-45.120503652039325
1739209796.7292705;-38.13080360867914
1739209796.7292836;-33.981070128970906
1739209796.7292967;-45.120503652039325
1739209796.7293098;-38.13080360867914
1739209796.729323;-32.816014438256545
1739209796.7293358;-45.120503652039325
1739209796.729349;-45.120503652039325
1739209796.729362;-38.13080360867914
1739209796.7293751;-45.120503652039325
1739209796.7293882;-45.120503652039325
1739209796.7294014;-38.13080360867914
1739209796.7294145;-45.120503652039325
1739209796.7294276;-45.120503652039325
1739209796.7294407;-38.13080360867914
1739209796.7294538;-33.981070128970906
1739209796.729467;-45.120503652039325
1739209796.72948;-38.13080360867914
1739209796.729493;-38.13080360867914
1739209796.729506;-45.120503652039325
1739209796.7295191;-45.120503652039325
1739209796.7295322;-35.57807855764607
1739209796.7295454;-38.13080360867914
1739209796.7295585;-45.120503652039325
1739209796.7295716;-38.13080360867914
1739209796.7345884;-38.13080360867914
1739209796.7345905;-38.13080360867914
1739209796.734593;-38.13080360867914
1739209796.734595;-32.816014438256545
1739209796.7345974;-38.13080360867914
1739209796.7345996;-38.13080360867914
1739209796.734602;-38.13080360867914
1739209796.7346041;-45.120503652039325
1739209796.7346065;-38.13080360867914
1739209796.7346087;-35.57807855764607
1739209796.734611;-38.13080360867914
1739209796.7346132;-33.981070128970906
1739209796.7346156;-38.13080360867914
1739209796.7346177;-45.120503652039325
1739209796.73462;-45.120503652039325
1739209796.7346225;-35.57807855764607
1739209796.7346246;-45.120503652039325
1739209796.734627;-38.13080360867914
1739209796.7346292;-35.57807855764607
1739209796.7346315;-38.13080360867914
1739209796.7346337;-45.120503652039325
1739209796.734636;-45.120503652039325
1739209796.7346382;-38.13080360867914
1739209796.7346406;-45.120503652039325
1739209796.7346427;-45.120503652039325
1739209796.7346451;-45.120503652039325
1739209796.7346473;-45.120503652039325
1739209796.7346497;-32.816014438256545
1739209796.7346518;-38.13080360867914
1739209796.7346542;-45.120503652039325
1739209796.7346566;-45.120503652039325
1739209796.7346587;-32.816014438256545
1739209796.734661;-45.120503652039325
1739209796.7346632;-38.13080360867914
1739209796.7346656;-35.57807855764607
1739209796.7346678;-38.13080360867914
1739209796.7346702;-45.120503652039325
1739209796.7346723;-45.120503652039325
1739209796.7346747;-33.981070128970906
1739209796.7346768;-45.120503652039325
1739209796.7346792;-45.120503652039325
1739209796.7346814;-45.120503652039325
1739209796.7346838;-38.13080360867914
1739209796.734686;-38.13080360867914
1739209796.7346883;-38.13080360867914
1739209796.7346907;-45.120503652039325
1739209796.7346928;-45.120503652039325
1739209796.7346952;-38.13080360867914
1739209796.7346973;-45.120503652039325
1739209796.7346997;-45.120503652039325
1739209796.7347019;-38.13080360867914
1739209796.7347043;-45.120503652039325
1739209796.7347064;-38.13080360867914
1739209796.7347088;-35.57807855764607
1739209796.734711;-38.13080360867914
1739209796.7347133;-35.57807855764607
1739209796.7347155;-38.13080360867914
1739209796.7347178;-45.120503652039325
1739209796.73472;-38.13080360867914
1739209796.7347224;-45.120503652039325
1739209796.7347248;-45.120503652039325
1739209796.734727;-38.13080360867914
1739209796.7347293;-32.816014438256545
1739209796.7347314;-38.13080360867914
1739209796.7347338;-45.120503652039325
1739209796.734736;-45.120503652039325
1739209796.7347383;-45.120503652039325
1739209796.7347405;-45.120503652039325
1739209796.7347429;-45.120503652039325
1739209796.734745;-38.13080360867914
1739209796.7347474;-45.120503652039325
1739209796.7347496;-45.120503652039325
1739209796.734752;-38.13080360867914
1739209796.734754;-38.13080360867914
1739209796.7347565;-33.981070128970906
1739209796.7347589;-38.13080360867914
1739209796.734761;-45.120503652039325
1739209796.7347634;-45.120503652039325
1739209796.7347655;-38.13080360867914
1739209796.734768;-38.13080360867914
1739209796.73477;-38.13080360867914
1739209796.7347724;-38.13080360867914
1739209796.7347746;-45.120503652039325
1739209796.734777;-38.13080360867914
1739209796.7347791;-45.120503652039325
1739209796.7347815;-45.120503652039325
1739209796.7347836;-45.120503652039325
1739209796.734786;-38.13080360867914
1739209796.7347882;-38.13080360867914
1739209796.7347906;-38.13080360867914
1739209796.734793;-45.120503652039325
1739209796.734795;-45.120503652039325
1739209796.7347975;-45.120503652039325
1739209796.7347996;-45.120503652039325
1739209796.734802;-38.13080360867914
1739209796.7348042;-38.13080360867914
1739209796.7348065;-38.13080360867914
1739209796.7348087;-35.57807855764607
1739209796.734811;-35.57807855764607
1739209796.7348132;-38.13080360867914
1739209796.7348156;-45.120503652039325
1739209796.7348177;-45.120503652039325
1739209796.7348201;-38.13080360867914
1739209796.7348223;-45.120503652039325
1739209796.7348247;-38.13080360867914
1739209796.734827;-38.13080360867914
1739209796.7348292;-45.120503652039325
1739209796.7348316;-33.981070128970956
1739209796.7348337;-45.120503652039325
1739209796.734836;-35.57807855764607
1739209796.7348382;-38.13080360867914
1739209796.7348406;-38.13080360867914
1739209796.7348428;-38.13080360867914
1739209796.7348452;-45.120503652039325
1739209796.7348473;-38.13080360867914
1739209796.7348497;-28.58837851428586
1739209796.7348518;-33.981070128970906
1739209796.7348542;-45.120503652039325
1739209796.7348564;-38.13080360867914
1739209796.7348588;-38.13080360867914
1739209796.7348611;-33.981070128970906
1739209796.7348633;-45.120503652039325
1739209796.7348657;-38.13080360867914
1739209796.7348678;-26.487275050834715
1739209796.7348702;-38.13080360867914
1739209796.7348723;-45.120503652039325
1739209796.7348747;-33.981070128970906
1739209796.7348769;-33.981070128970906
1739209796.7348793;-45.120503652039325
1739209796.7348814;-35.57807855764607
1739209796.7348838;-38.13080360867914
1739209796.734886;-31.141103565318943
1739209796.7348883;-38.13080360867914
1739209796.7348905;-35.57807855764607
1739209796.7348928;-45.120503652039325
1739209796.7348952;-38.13080360867914
1739209796.7348974;-33.981070128970906
1739209796.7348998;-45.120503652039325
1739209796.734902;-45.120503652039325
1739209796.7349043;-29.438486411369333
1739209796.7349064;-35.57807855764607
1739209796.7349088;-45.120503652039325
1739209796.734911;-38.13080360867914
1739209796.7349133;-38.13080360867914
1739209796.7349155;-45.120503652039325
1739209796.7349179;-45.120503652039325
1739209796.73492;-45.120503652039325
1739209796.7349224;-38.13080360867914
1739209796.7349246;-45.120503652039325
1739209796.734927;-38.13080360867914
1739209796.7349293;-45.120503652039325
1739209796.7349315;-45.120503652039325
1739209796.7349339;-38.13080360867914
1739209796.734936;-38.13080360867914
1739209796.7349384;-33.981070128970906
1739209796.7349405;-32.816014438256545
1739209796.734943;-35.57807855764607
1739209796.734945;-38.13080360867914
1739209796.7349474;-38.13080360867914
1739209796.7349496;-45.120503652039325
1739209796.734952;-45.120503652039325
1739209796.734954;-38.13080360867914
1739209796.7349565;-38.13080360867914
1739209796.7349586;-45.120503652039325
1739209796.734961;-38.13080360867914
1739209796.7349634;-32.816014438256545
1739209796.7349656;-38.13080360867914
1739209796.734968;-45.120503652039325
1739209796.73497;-45.120503652039325
1739209796.7349725;-45.120503652039325
1739209796.7349746;-45.120503652039325
1739209796.734977;-35.57807855764607
1739209796.7349792;-35.57807855764607
1739209796.7349815;-38.13080360867914
1739209796.7349837;-38.13080360867914
1739209796.734986;-38.13080360867914
1739209796.7349882;-45.120503652039325
1739209796.7349906;-45.120503652039325
1739209796.7349927;-45.120503652039325
1739209796.7349951;-35.57807855764607
1739209796.7349975;-38.13080360867914
1739209796.7349997;-35.57807855764607
1739209796.735002;-33.981070128970906
1739209796.7350042;-38.13080360867914
1739209796.7350066;-38.13080360867914
1739209796.7350087;-45.120503652039325
1739209796.735011;-35.57807855764607
1739209796.7350132;-45.120503652039325
1739209796.7350156;-45.120503652039325
1739209796.7350178;-35.57807855764607
1739209796.7350202;-45.120503652039325
1739209796.7350223;-45.120503652039325
1739209796.7350247;-38.13080360867914
1739209796.7350268;-38.13080360867914
1739209796.7350292;-38.13080360867914
1739209796.7350316;-38.13080360867914
1739209796.7350338;-35.57807855764607
1739209796.7350361;-45.120503652039325
1739209796.7350383;-45.120503652039325
1739209796.7350407;-35.57807855764607
1739209796.7350428;-38.13080360867914
1739209796.7350452;-45.120503652039325
1739209796.7350473;-38.13080360867914
1739209796.7350497;-33.981070128970906
1739209796.7350519;-45.120503652039325
1739209796.7350543;-38.13080360867914
1739209796.7350564;-45.120503652039325
1739209796.7350588;-38.13080360867914
1739209796.735061;-38.13080360867914
1739209796.7350633;-38.13080360867914
1739209796.7350657;-45.120503652039325
1739209796.7350678;-35.57807855764607
1739209796.7350702;-33.981070128970906
1739209796.7350724;-45.120503652039325
1739209796.7350748;-38.13080360867914
1739209796.735077;-38.13080360867914
1739209796.7350793;-45.120503652039325
1739209796.7350814;-45.120503652039325
1739209796.7350838;-33.981070128970906
1739209796.735086;-45.120503652039325
1739209796.7350883;-38.13080360867914
1739209796.7350905;-45.120503652039325
1739209796.7350929;-45.120503652039325
1739209796.735095;-38.13080360867914
1739209796.7350974;-33.981070128970906
1739209796.7350998;-38.13080360867914
1739209796.735102;-35.57807855764607
1739209796.7351043;-38.13080360867914
1739209796.7351065;-38.13080360867914
1739209796.7351089;-38.13080360867914
1739209796.735111;-38.13080360867914
1739209796.7351134;-32.816014438256545
1739209796.7351155;-35.57807855764607
1739209796.735118;-38.13080360867914
1739209796.73512;-38.13080360867914
1739209796.7351224;-33.981070128970906
1739209796.7351246;-45.120503652039325
1739209796.735127;-45.120503652039325
1739209796.735129;-38.13080360867914
1739209796.7351315;-38.13080360867914
1739209796.735134;-35.57807855764607
1739209796.735136;-35.57807855764607
1739209796.7351384;-38.13080360867914
1739209796.7351406;-38.13080360867914
1739209796.735143;-38.13080360867914
1739209796.735145;-38.13080360867914
1739209796.7351475;-38.13080360867914
1739209796.7351496;-45.120503652039325
1739209796.735152;-45.120503652039325
1739209796.7351542;-38.13080360867914
1739209796.7351565;-45.120503652039325
1739209796.7351587;-38.13080360867914
1739209796.735161;-35.57807855764607
1739209796.7351632;-38.13080360867914
1739209796.7351656;-45.120503652039325
1739209796.735168;-45.120503652039325
1739209796.7351701;-38.13080360867914
1739209796.7351725;-45.120503652039325
1739209796.7351747;-45.120503652039325
1739209796.735177;-45.120503652039325
1739209796.7351792;-45.120503652039325
1739209796.7351816;-38.13080360867914
1739209796.7351837;-35.57807855764607
1739209796.735186;-38.13080360867914
1739209796.7351882;-38.13080360867914
1739209796.7351906;-45.120503652039325
1739209796.7351928;-38.13080360867914
1739209796.7351952;-45.120503652039325
1739209796.7351973;-38.13080360867914
1739209796.7351997;-30.49652367304973
1739209796.7352018;-38.13080360867914
1739209796.7352042;-38.13080360867914
1739209796.7352066;-38.13080360867914
1739209796.7352087;-32.816014438256545
1739209796.7352111;-38.13080360867914
1739209796.7352133;-45.120503652039325
1739209796.7352157;-45.120503652039325
1739209796.7352178;-45.120503652039325
1739209796.7352202;-38.13080360867914
1739209796.7352223;-45.120503652039325
1739209796.7352247;-45.120503652039325
1739209796.7352269;-45.120503652039325
1739209796.7352293;-38.13080360867914
1739209796.7352314;-38.13080360867914
1739209796.7352338;-38.13080360867914
1739209796.735236;-31.141103565318915
1739209796.7352383;-45.120503652039325
1739209796.7352407;-45.120503652039325
1739209796.7352428;-45.120503652039325
1739209796.7352452;-45.120503652039325
1739209796.7352474;-45.120503652039325
1739209796.7352498;-33.981070128970906
1739209796.735252;-45.120503652039325
1739209796.7352543;-45.120503652039325
1739209796.7352564;-45.120503652039325
1739209796.7352588;-35.57807855764607
1739209796.735261;-38.13080360867914
1739209796.7352633;-45.120503652039325
1739209796.7352655;-45.120503652039325
1739209796.7352679;-38.13080360867914
1739209796.73527;-35.57807855764607
1739209796.7352724;-38.13080360867914
1739209796.7352748;-45.120503652039325
1739209796.735277;-32.816014438256545
1739209796.7352793;-38.13080360867914
1739209796.7352815;-38.13080360867914
1739209796.7352839;-45.120503652039325
1739209796.735286;-45.120503652039325
1739209796.7352884;-38.13080360867914
1739209796.7352905;-30.49652367304973
1739209796.735293;-38.13080360867914
1739209796.735295;-38.13080360867914
1739209796.7352974;-45.120503652039325
1739209796.7352996;-38.13080360867914
1739209796.735302;-45.120503652039325
1739209796.735304;-45.120503652039325
1739209796.7353065;-45.120503652039325
1739209796.735309;-38.13080360867914
1739209796.735311;-45.120503652039325
1739209796.7353134;-45.120503652039325
1739209796.7353156;-38.13080360867914
1739209796.735318;-45.120503652039325
1739209796.73532;-38.13080360867914
1739209796.7353225;-45.120503652039325
1739209796.7353246;-45.120503652039325
1739209796.735327;-27.8777449560314
1739209796.7353292;-45.120503652039325
1739209796.7353315;-45.120503652039325
1739209796.7353337;-38.13080360867914
1739209796.735336;-33.981070128970906
1739209796.7353382;-45.120503652039325
1739209796.7353406;-35.57807855764607
1739209796.735343;-38.13080360867914
1739209796.7353451;-45.120503652039325
1739209796.7353475;-45.120503652039325
1739209796.7353497;-45.120503652039325
1739209796.735352;-45.120503652039325
1739209796.7353542;-45.120503652039325
1739209796.7353566;-45.120503652039325
1739209796.7353587;-33.981070128970906
1739209796.735361;-33.981070128970906
1739209796.7353632;-45.120503652039325
1739209796.7353656;-45.120503652039325
1739209796.7353678;-45.120503652039325
1739209796.7353702;-45.120503652039325
1739209796.7353723;-45.120503652039325
1739209796.7353747;-38.13080360867914
1739209796.735377;-33.981070128970906
1739209796.7353792;-45.120503652039325
1739209796.7353816;-29.438486411369333
1739209796.7353837;-32.816014438256545
1739209796.7353861;-45.120503652039325
1739209796.7353883;-38.13080360867914
1739209796.7353907;-35.57807855764607
1739209796.7353928;-38.13080360867914
1739209796.7353952;-38.13080360867914
1739209796.7353973;-31.141103565318915
1739209796.7353997;-38.13080360867914
1739209796.7354019;-45.120503652039325
1739209796.7354043;-38.13080360867914
1739209796.7354064;-38.13080360867914
1739209796.7354088;-45.120503652039325
1739209796.7354112;-38.13080360867914
1739209796.7354133;-45.120503652039325
1739209796.7354157;-45.120503652039325
1739209796.7354178;-32.816014438256545
1739209796.7354202;-31.141103565318915
1739209796.7354224;-45.120503652039325
1739209796.7354248;-45.120503652039325
1739209796.735427;-45.120503652039325
1739209796.7354293;-45.120503652039325
1739209796.7354314;-38.13080360867914
1739209796.7354338;-45.120503652039325
1739209796.735436;-38.13080360867914
1739209796.7354383;-38.13080360867914
1739209796.7354405;-45.120503652039325
1739209796.7354429;-38.13080360867914
1739209796.7354453;-35.57807855764607
1739209796.7354474;-38.13080360867914
1739209796.7354498;-45.120503652039325
1739209796.735452;-33.981070128970906
1739209796.7354543;-45.120503652039325
1739209796.7354565;-45.120503652039325
1739209796.7354589;-38.13080360867914
1739209796.735461;-38.13080360867914
1739209796.7354634;-45.120503652039325
1739209796.7354655;-45.120503652039325
1739209796.735468;-32.816014438256545
1739209796.73547;-45.120503652039325
1739209796.7354724;-38.13080360867914
1739209796.7354746;-38.13080360867914
1739209796.735477;-38.13080360867914
1739209796.7354794;-45.120503652039325
1739209796.7354815;-38.13080360867914
1739209796.735484;-45.120503652039325
1739209796.735486;-45.120503652039325
1739209796.7354884;-38.13080360867914
1739209796.7354906;-45.120503652039325
1739209796.735493;-38.13080360867914
1739209796.735495;-38.13080360867914
