CAN Message; 0x98:000052f4d07a7582
1739209701.6480207;-45.120503652039325
1739209701.6480212;-38.13080360867914
1739209701.648022;-45.120503652039325
1739209701.6480224;-45.120503652039325
1739209701.6480231;-45.120503652039325
1739209701.6480236;-45.120503652039325
1739209701.6480243;-38.13080360867914
1739209701.6480248;-45.120503652039325
1739209701.6480255;-45.120503652039325
1739209701.648026;-38.13080360867914
1739209701.6480267;-32.816014438256545
1739209701.6480272;-45.120503652039325
1739209701.648028;-45.120503652039325
1739209701.6480284;-31.141103565318915
1739209701.648029;-38.13080360867914
1739209701.6480296;-45.120503652039325
1739209701.6480303;-38.13080360867914
1739209701.6480308;-38.13080360867914
1739209701.6480315;-45.120503652039325
1739209701.648032;-38.13080360867914
1739209701.6480327;-35.57807855764607
1739209701.6480331;-45.120503652039325
1739209701.6480339;-45.120503652039325
1739209701.6480343;-38.13080360867914
1739209701.648035;-38.13080360867914
1739209701.6480355;-38.13080360867914
1739209701.6480362;-38.13080360867914
1739209701.6480367;-38.13080360867914
1739209701.6480374;-38.13080360867914
1739209701.648038;-45.120503652039325
1739209701.6480386;-45.120503652039325
1739209701.648039;-38.13080360867914
1739209701.6480398;-35.57807855764607
1739209701.6480403;-45.120503652039325
1739209701.648041;-45.120503652039325
1739209701.6480415;-33.981070128970906
1739209701.6480422;-38.13080360867914
1739209701.6480427;-38.13080360867914
1739209701.6480434;-45.120503652039325
1739209701.6480439;-38.13080360867914
1739209701.6480446;-45.120503652039325
1739209701.648045;-38.13080360867914
1739209701.6480458;-38.13080360867914
1739209701.6480463;-38.13080360867914
1739209701.648047;-35.57807855764607
1739209701.6480474;-38.13080360867914
1739209701.6480482;-35.57807855764607
1739209701.6480486;-38.13080360867914
1739209701.6480494;-45.120503652039325
1739209701.6480498;-45.120503652039325
1739209701.6480505;-38.13080360867914
1739209701.648051;-45.120503652039325
1739209701.6480517;-38.13080360867914
1739209701.6480522;-45.120503652039325
1739209701.648053;-45.120503652039325
1739209701.6480534;-38.13080360867914
1739209701.6480541;-45.120503652039325
1739209701.6480546;-32.816014438256545
1739209701.6480553;-38.13080360867914
1739209701.6480558;-45.120503652039325
1739209701.6480565;-38.13080360867914
1739209701.648057;-45.120503652039325
1739209701.6480577;-31.141103565318915
1739209701.6480582;-38.13080360867914
1739209701.648059;-45.120503652039325
1739209701.6480594;-45.120503652039325
1739209701.6480598;-33.981070128970906
1739209701.6480606;-38.13080360867914
1739209701.648061;-45.120503652039325
1739209701.6480618;-38.13080360867914
1739209701.6480622;-45.120503652039325
1739209701.648063;-45.120503652039325
1739209701.6480634;-45.120503652039325
1739209701.6480641;-35.57807855764607
1739209701.6480646;-38.13080360867914
1739209701.6480653;-45.120503652039325
1739209701.6480658;-45.120503652039325
1739209701.6480665;-45.120503652039325
1739209701.648067;-31.141103565318915
1739209701.6480677;-38.13080360867914
1739209701.6480682;-38.13080360867914
1739209701.648069;-38.13080360867914
1739209701.6480694;-38.13080360867914
1739209701.64807;-38.13080360867914
1739209701.6480706;-45.120503652039325
1739209701.6480713;-38.13080360867914
1739209701.6480718;-38.13080360867914
1739209701.6480725;-33.981070128970906
1739209701.648073;-38.13080360867914
1739209701.6480737;-45.120503652039325
1739209701.6480742;-45.120503652039325
1739209701.6480749;-38.13080360867914
1739209701.6480753;-35.57807855764607
1739209701.648076;-38.13080360867914
1739209701.6480765;-38.13080360867914
1739209701.6480772;-38.13080360867914
1739209701.6480777;-38.13080360867914
1739209701.6480784;-45.120503652039325
1739209701.648079;-45.120503652039325
1739209701.6480796;-38.13080360867914
1739209701.64808;-33.981070128970906
1739209701.6480808;-45.120503652039325
1739209701.6480813;-31.141103565318915
1739209701.648082;-32.816014438256545
1739209701.6480825;-35.57807855764607
1739209701.6480832;-38.13080360867914
1739209701.6480837;-45.120503652039325
1739209701.6480844;-38.13080360867914
1739209701.6480849;-35.57807855764607
1739209701.6480856;-38.13080360867914
1739209701.648086;-31.14110356531892
1739209701.6480868;-33.981070128970906
1739209701.6480873;-33.981070128970906
1739209701.648088;-45.120503652039325
1739209701.6480885;-38.13080360867914
1739209701.6480892;-33.981070128970906
1739209701.6480896;-33.981070128970906
1739209701.6480904;-45.120503652039325
1739209701.6480908;-31.141103565318915
1739209701.6480916;-33.981070128970906
1739209701.648092;-38.13080360867914
1739209701.6480927;-45.120503652039325
1739209701.6480932;-45.120503652039325
1739209701.648094;-45.120503652039325
1739209701.6480944;-45.120503652039325
1739209701.6480951;-38.13080360867914
1739209701.6480956;-45.120503652039325
1739209701.6480963;-45.120503652039325
1739209701.6480968;-45.120503652039325
1739209701.6480973;-45.120503652039325
1739209701.648098;-45.120503652039325
1739209701.6480985;-45.120503652039325
1739209701.6480992;-45.120503652039325
1739209701.6480997;-38.13080360867914
1739209701.6481004;-38.13080360867914
1739209701.6481009;-33.981070128970906
1739209701.6481016;-45.120503652039325
1739209701.648102;-38.13080360867914
1739209701.6481028;-38.13080360867914
1739209701.6481032;-38.13080360867914
1739209701.648104;-38.13080360867914
1739209701.6481044;-38.13080360867914
1739209701.6481051;-33.981070128970906
1739209701.6481056;-32.816014438256545
1739209701.6481063;-45.120503652039325
1739209701.6481068;-38.13080360867914
1739209701.6481075;-38.13080360867914
1739209701.648108;-38.13080360867914
1739209701.6481087;-38.13080360867914
1739209701.6481092;-35.57807855764607
1739209701.64811;-33.981070128970906
1739209701.6481104;-31.141103565318915
1739209701.648111;-38.13080360867914
1739209701.6481116;-35.57807855764607
1739209701.6481123;-38.13080360867914
1739209701.6481128;-45.120503652039325
1739209701.6481135;-45.120503652039325
1739209701.648114;-38.13080360867914
1739209701.6481147;-33.981070128970906
1739209701.6481152;-38.13080360867914
1739209701.6481159;-38.13080360867914
1739209701.6481164;-38.13080360867914
1739209701.648117;-45.120503652039325
1739209701.6481175;-33.981070128970906
1739209701.6481183;-45.120503652039325
1739209701.6481187;-38.13080360867914
1739209701.6481194;-38.13080360867914
1739209701.64812;-33.981070128970906
1739209701.6481206;-45.120503652039325
1739209701.648121;-38.13080360867914
1739209701.6481218;-38.13080360867914
1739209701.6481223;-45.120503652039325
1739209701.648123;-45.120503652039325
1739209701.6481235;-45.120503652039325
1739209701.6481242;-45.120503652039325
1739209701.6481247;-33.981070128970906
1739209701.6481254;-45.120503652039325
1739209701.648126;-38.13080360867914
1739209701.6481266;-38.13080360867914
1739209701.648127;-31.141103565318915
1739209701.6481278;-38.13080360867914
1739209701.6481283;-38.13080360867914
1739209701.648129;-45.120503652039325
1739209701.6481295;-45.120503652039325
1739209701.6481302;-38.13080360867914
1739209701.6481307;-45.120503652039325
1739209701.6481314;-45.120503652039325
1739209701.6481318;-38.13080360867914
1739209701.6481326;-35.57807855764607
1739209701.648133;-38.13080360867914
1739209701.6481338;-32.816014438256545
1739209701.6481342;-28.992665084841942
1739209701.6481347;-45.120503652039325
1739209701.6481354;-45.120503652039325
1739209701.648136;-38.13080360867914
1739209701.6481366;-38.13080360867914
1739209701.648137;-45.120503652039325
1739209701.6481378;-38.13080360867914
1739209701.6481383;-45.120503652039325
1739209701.648139;-45.120503652039325
1739209701.6481395;-45.120503652039325
1739209701.6481402;-38.13080360867914
1739209701.6481407;-45.120503652039325
1739209701.6481414;-33.981070128970906
1739209701.6481419;-38.13080360867914
1739209701.6481426;-45.120503652039325
1739209701.648143;-33.981070128970906
1739209701.6481438;-45.120503652039325
1739209701.6481442;-45.120503652039325
1739209701.648145;-35.57807855764607
1739209701.6481454;-35.57807855764607
1739209701.6481462;-45.120503652039325
1739209701.6481466;-45.120503652039325
1739209701.6481473;-38.13080360867914
1739209701.6481478;-45.120503652039325
1739209701.6481485;-45.120503652039325
1739209701.648149;-45.120503652039325
1739209701.6481497;-45.120503652039325
1739209701.6481502;-45.120503652039325
1739209701.648151;-33.981070128970906
1739209701.6481514;-38.13080360867914
1739209701.648152;-45.120503652039325
1739209701.6481526;-45.120503652039325
1739209701.6481533;-45.120503652039325
1739209701.6481538;-31.141103565318915
1739209701.6481545;-45.120503652039325
1739209701.648155;-45.120503652039325
1739209701.6481557;-45.120503652039325
1739209701.6481562;-33.981070128970906
1739209701.648157;-45.120503652039325
1739209701.6481574;-45.120503652039325
1739209701.648158;-45.120503652039325
1739209701.6481586;-45.120503652039325
1739209701.6481593;-45.120503652039325
1739209701.6481597;-45.120503652039325
1739209701.6481605;-38.13080360867914
1739209701.648161;-38.13080360867914
1739209701.6481616;-38.13080360867914
1739209701.6481621;-45.120503652039325
1739209701.6481628;-35.57807855764607
1739209701.6481633;-32.816014438256545
1739209701.648164;-45.120503652039325
1739209701.6481645;-45.120503652039325
1739209701.6481652;-30.49652367304973
1739209701.6481657;-32.816014438256545
1739209701.6481664;-45.120503652039325
1739209701.648167;-45.120503652039325
1739209701.6481676;-38.13080360867914
1739209701.648168;-30.49652367304973
1739209701.6481688;-45.120503652039325
1739209701.6481693;-45.120503652039325
1739209701.64817;-45.120503652039325
1739209701.6481705;-45.120503652039325
1739209701.6481712;-45.120503652039325
1739209701.6481717;-45.120503652039325
1739209701.6481724;-45.120503652039325
1739209701.6481729;-38.13080360867914
1739209701.6481733;-45.120503652039325
1739209701.648174;-45.120503652039325
1739209701.6481745;-35.57807855764607
1739209701.6481752;-38.13080360867914
1739209701.6481757;-45.120503652039325
1739209701.6481764;-45.120503652039325
1739209701.648177;-38.13080360867914
1739209701.6481776;-28.992665084841942
1739209701.648178;-35.57807855764607
1739209701.6481788;-38.13080360867914
1739209701.6481793;-45.120503652039325
1739209701.64818;-45.120503652039325
1739209701.6481805;-32.816014438256545
1739209701.6481812;-35.57807855764607
1739209701.6481817;-38.13080360867914
1739209701.6481824;-32.81601443825658
1739209701.6481829;-38.13080360867914
1739209701.6481836;-38.13080360867914
1739209701.648184;-45.120503652039325
1739209701.6481848;-45.120503652039325
1739209701.6481853;-45.120503652039325
1739209701.648186;-45.120503652039325
1739209701.6481864;-45.120503652039325
1739209701.6481872;-27.267205301931607
1739209701.6481876;-31.141103565318915
1739209701.6481884;-38.13080360867914
1739209701.6481888;-45.120503652039325
1739209701.6481895;-33.981070128970906
1739209701.64819;-35.57807855764607
1739209701.6481907;-38.13080360867914
1739209701.6481912;-38.13080360867914
1739209701.648192;-38.13080360867914
1739209701.6481924;-33.981070128970906
1739209701.6481931;-45.120503652039325
1739209701.6481936;-35.57807855764607
1739209701.6481943;-33.981070128970906
1739209701.6481948;-45.120503652039325
1739209701.6481955;-45.120503652039325
1739209701.648196;-38.13080360867914
1739209701.6481967;-38.13080360867914
1739209701.6481972;-38.13080360867914
1739209701.648198;-45.120503652039325
1739209701.6481984;-38.13080360867914
1739209701.648199;-38.13080360867914
1739209701.6481996;-45.120503652039325
1739209701.6482003;-45.120503652039325
1739209701.6482008;-35.57807855764607
1739209701.6482015;-38.13080360867914
1739209701.648202;-38.13080360867914
1739209701.6482027;-45.120503652039325
1739209701.6482031;-38.13080360867914
1739209701.6482038;-35.57807855764607
1739209701.6482043;-45.120503652039325
1739209701.648205;-45.120503652039325
1739209701.6482055;-35.57807855764607
1739209701.6482062;-33.981070128970906
1739209701.6482067;-38.13080360867914
1739209701.6482074;-45.120503652039325
1739209701.648208;-38.13080360867914
1739209701.6482086;-38.13080360867914
1739209701.648209;-45.120503652039325
1739209701.6482098;-45.120503652039325
1739209701.6482103;-38.13080360867914
1739209701.648211;-31.141103565318915
1739209701.6482115;-30.49652367304973
1739209701.648212;-45.120503652039325
1739209701.6482127;-38.13080360867914
1739209701.6482131;-33.981070128970906
1739209701.6482139;-38.13080360867914
1739209701.6482143;-45.120503652039325
1739209701.648215;-35.57807855764607
1739209701.6482155;-33.981070128970906
1739209701.6482162;-33.981070128970906
1739209701.6482167;-45.120503652039325
1739209701.6482174;-45.120503652039325
1739209701.648218;-35.57807855764607
1739209701.6482186;-45.120503652039325
1739209701.648219;-45.120503652039325
1739209701.6482198;-38.13080360867914
1739209701.6482203;-38.13080360867914
1739209701.648221;-32.816014438256545
1739209701.6482215;-38.13080360867914
1739209701.6482222;-38.13080360867914
1739209701.6482227;-38.13080360867914
1739209701.6482234;-33.981070128970906
1739209701.6482239;-45.120503652039325
1739209701.6482246;-38.13080360867914
1739209701.648225;-38.13080360867914
1739209701.6482258;-33.981070128970906
1739209701.6482263;-45.120503652039325
1739209701.648227;-38.13080360867914
1739209701.6482275;-45.120503652039325
1739209701.6482282;-45.120503652039325
1739209701.6482286;-45.120503652039325
1739209701.6482294;-45.120503652039325
1739209701.6482298;-38.13080360867914
1739209701.6482306;-38.13080360867914
1739209701.648231;-38.13080360867914
1739209701.6482317;-38.13080360867914
1739209701.6482322;-45.120503652039325
1739209701.648233;-38.13080360867914
1739209701.6482334;-38.13080360867914
1739209701.6482341;-38.13080360867914
1739209701.6482346;-38.13080360867914
1739209701.6482353;-31.141103565318915
1739209701.6482358;-38.13080360867914
1739209701.6482365;-45.120503652039325
1739209701.648237;-45.120503652039325
1739209701.6482377;-45.120503652039325
1739209701.6482382;-45.120503652039325
1739209701.648239;-45.120503652039325
1739209701.6482394;-38.13080360867914
1739209701.64824;-38.13080360867914
1739209701.6482406;-45.120503652039325
1739209701.6482413;-45.120503652039325
1739209701.6482418;-45.120503652039325
1739209701.6482425;-33.981070128970906
1739209701.648243;-45.120503652039325
1739209701.6482437;-45.120503652039325
1739209701.6482441;-45.120503652039325
1739209701.6482449;-45.120503652039325
1739209701.6482453;-45.120503652039325
1739209701.648246;-38.13080360867914
1739209701.6482465;-38.13080360867914
1739209701.6482472;-38.13080360867914
1739209701.6482477;-45.120503652039325
1739209701.6482484;-35.57807855764607
1739209701.648249;-35.57807855764607
1739209701.6463313;-45.120503652039325
1739209701.6463392;-45.120503652039325
1739209701.6463468;-45.120503652039325
1739209701.6463544;-35.57807855764607
1739209701.6463623;-35.57807855764607
1739209701.64637;-45.120503652039325
1739209701.6463776;-38.13080360867914
1739209701.6463852;-38.13080360867914
1739209701.646393;-38.13080360867914
1739209701.6464007;-45.120503652039325
1739209701.6464083;-38.13080360867914
1739209701.6464162;-45.120503652039325
1739209701.6464238;-45.120503652039325
1739209701.6464314;-38.13080360867914
1739209701.6464393;-38.13080360867914
1739209701.646447;-38.13080360867914
1739209701.6464546;-38.13080360867914
1739209701.6464622;-33.981070128970906
1739209701.64647;-33.981070128970906
1739209701.6464777;-35.57807855764607
1739209701.6464853;-45.120503652039325
1739209701.6464932;-38.13080360867914
1739209701.6465008;-38.13080360867914
1739209701.6465085;-45.120503652039325
1739209701.6465163;-45.120503652039325
1739209701.646524;-38.13080360867914
1739209701.6465316;-35.57807855764607
1739209701.6465392;-45.120503652039325
1739209701.646547;-45.120503652039325
1739209701.6465547;-38.13080360867914
1739209701.6465623;-38.13080360867914
1739209701.6465702;-35.57807855764607
1739209701.6465778;-38.13080360867914
1739209701.6465855;-45.120503652039325
1739209701.646593;-45.120503652039325
1739209701.646601;-45.120503652039325
1739209701.6466086;-45.120503652039325
1739209701.6466162;-38.13080360867914
1739209701.646624;-45.120503652039325
1739209701.6466317;-38.13080360867914
1739209701.6466393;-38.13080360867914
1739209701.6466472;-35.57807855764607
1739209701.6466548;-38.13080360867914
1739209701.6466625;-38.13080360867914
1739209701.64667;-38.13080360867914
1739209701.646678;-45.120503652039325
1739209701.6466856;-38.13080360867914
1739209701.6466932;-45.120503652039325
1739209701.646701;-45.120503652039325
1739209701.6467087;-38.13080360867914
1739209701.6467164;-35.57807855764607
1739209701.6467242;-45.120503652039325
1739209701.6467319;-45.120503652039325
1739209701.6467395;-33.981070128970906
1739209701.646747;-45.120503652039325
1739209701.646755;-32.816014438256545
1739209701.6467626;-35.57807855764607
1739209701.6467702;-38.13080360867914
1739209701.646778;-45.120503652039325
1739209701.6467857;-35.57807855764607
1739209701.6467934;-38.13080360867914
1739209701.6468012;-38.13080360867914
1739209701.6468089;-38.13080360867914
1739209701.6468165;-45.120503652039325
1739209701.6468241;-38.13080360867914
1739209701.646832;-45.120503652039325
1739209701.6468396;-45.120503652039325
1739209701.6468472;-45.120503652039325
1739209701.646855;-38.13080360867914
1739209701.6468627;-38.13080360867914
1739209701.6468704;-38.13080360867914
1739209701.6468782;-45.120503652039325
1739209701.6468859;-45.120503652039325
1739209701.6468935;-45.120503652039325
1739209701.6469011;-38.13080360867914
1739209701.646909;-38.13080360867914
1739209701.6469166;-45.120503652039325
1739209701.6469243;-33.981070128970906
1739209701.6469321;-33.981070128970906
1739209701.6469398;-32.816014438256545
1739209701.6469474;-38.13080360867914
1739209701.646955;-45.120503652039325
1739209701.646963;-38.13080360867914
1739209701.6469705;-38.13080360867914
1739209701.6469781;-45.120503652039325
1739209701.646986;-33.981070128970906
1739209701.6469936;-35.57807855764607
1739209701.6470013;-45.120503652039325
1739209701.6470091;-45.120503652039325
1739209701.6470168;-35.57807855764607
1739209701.6470244;-38.13080360867914
1739209701.647032;-33.981070128970906
1739209701.64704;-45.120503652039325
1739209701.6470475;-38.13080360867914
1739209701.6470551;-45.120503652039325
1739209701.647063;-28.21854285175415
1739209701.6470706;-29.438486411369333
1739209701.6470783;-45.120503652039325
1739209701.6470861;-45.120503652039325
1739209701.6470938;-35.57807855764607
1739209701.6471014;-35.57807855764607
1739209701.647109;-45.120503652039325
1739209701.647117;-33.981070128970906
1739209701.6471245;-45.120503652039325
1739209701.6471322;-45.120503652039325
1739209701.64714;-38.13080360867914
1739209701.6471477;-45.120503652039325
1739209701.6471553;-45.120503652039325
1739209701.6471632;-38.13080360867914
1739209701.6471708;-45.120503652039325
1739209701.6471784;-45.120503652039325
1739209701.647186;-38.13080360867914
1739209701.647194;-35.57807855764607
1739209701.6472015;-45.120503652039325
1739209701.6472092;-45.120503652039325
1739209701.647217;-45.120503652039325
1739209701.6472247;-45.120503652039325
1739209701.6472323;-45.120503652039325
1739209701.6472402;-38.13080360867914
1739209701.6472478;-35.57807855764607
1739209701.6472554;-32.816014438256545
1739209701.647263;-38.13080360867914
1739209701.647271;-38.13080360867914
1739209701.6472785;-38.13080360867914
1739209701.6472862;-38.13080360867914
1739209701.647294;-38.13080360867914
1739209701.6473017;-32.816014438256545
1739209701.6473093;-45.120503652039325
1739209701.647317;-38.13080360867914
1739209701.6473248;-45.120503652039325
1739209701.6473324;-35.57807855764607
1739209701.64734;-45.120503652039325
1739209701.647348;-45.120503652039325
1739209701.6473556;-32.816014438256545
1739209701.6473632;-38.13080360867914
1739209701.647371;-32.816014438256545
1739209701.6473787;-27.8777449560314
1739209701.6473863;-38.13080360867914
1739209701.647394;-38.13080360867914
1739209701.6474018;-45.120503652039325
1739209701.6474094;-38.13080360867914
1739209701.647417;-45.120503652039325
1739209701.647425;-45.120503652039325
1739209701.6474326;-45.120503652039325
1739209701.6474402;-45.120503652039325
1739209701.647448;-38.13080360867914
1739209701.6474557;-45.120503652039325
1739209701.6474633;-45.120503652039325
1739209701.647471;-33.981070128970906
1739209701.6474788;-45.120503652039325
1739209701.6474864;-45.120503652039325
1739209701.647494;-38.13080360867914
1739209701.647502;-38.13080360867914
1739209701.6475096;-45.120503652039325
1739209701.6475172;-38.13080360867914
1739209701.647525;-38.13080360867914
1739209701.6475327;-45.120503652039325
1739209701.6475403;-45.120503652039325
1739209701.647548;-45.120503652039325
1739209701.6475558;-45.120503652039325
1739209701.6475635;-38.13080360867914
1739209701.647571;-38.13080360867914
1739209701.647579;-45.120503652039325
1739209701.6475866;-38.13080360867914
1739209701.6475942;-32.816014438256545
1739209701.647602;-45.120503652039325
1739209701.6476097;-45.120503652039325
1739209701.6476173;-38.13080360867914
1739209701.647625;-45.120503652039325
1739209701.6476328;-45.120503652039325
1739209701.6476405;-45.120503652039325
1739209701.6482592;-38.13080360867914
1739209701.6482697;-45.120503652039325
1739209701.64828;-38.13080360867914
1739209701.6482902;-33.981070128970906
1739209701.6483006;-38.13080360867914
1739209701.648311;-45.120503652039325
1739209701.6483214;-38.13080360867914
1739209701.6483316;-33.981070128970906
1739209701.648342;-35.57807855764607
1739209701.6483524;-45.120503652039325
1739209701.6483626;-33.981070128970906
1739209701.648373;-35.57807855764607
1739209701.6483834;-38.13080360867914
1739209701.6483936;-38.13080360867914
1739209701.6484041;-38.13080360867914
1739209701.6484144;-45.120503652039325
1739209701.6484246;-38.13080360867914
1739209701.648435;-38.13080360867914
1739209701.6484454;-45.120503652039325
1739209701.6484556;-38.13080360867914
1739209701.648466;-32.816014438256545
1739209701.6484764;-45.120503652039325
1739209701.6484866;-45.120503652039325
1739209701.648497;-45.120503652039325
1739209701.6485074;-45.120503652039325
1739209701.6485178;-38.13080360867914
1739209701.648528;-38.13080360867914
1739209701.6485384;-45.120503652039325
1739209701.6485488;-45.120503652039325
1739209701.648559;-32.816014438256545
1739209701.6485693;-38.13080360867914
1739209701.6485798;-38.13080360867914
1739209701.64859;-38.13080360867914
1739209701.6486006;-35.57807855764607
1739209701.6486108;-45.120503652039325
1739209701.648621;-45.120503652039325
1739209701.6486316;-38.13080360867914
1739209701.6486418;-45.120503652039325
1739209701.648652;-45.120503652039325
1739209701.6486626;-45.120503652039325
1739209701.6486728;-45.120503652039325
1739209701.648683;-45.120503652039325
1739209701.6486936;-38.13080360867914
1739209701.6487038;-45.120503652039325
1739209701.6487143;-38.13080360867914
1739209701.6487246;-38.13080360867914
1739209701.6487348;-45.120503652039325
1739209701.6487453;-45.120503652039325
1739209701.6487556;-45.120503652039325
1739209701.6487658;-31.141103565318915
1739209701.6487763;-35.57807855764607
1739209701.6487865;-33.981070128970906
1739209701.648797;-45.120503652039325
1739209701.6488073;-38.13080360867914
1739209701.6488175;-35.57807855764607
1739209701.648828;-35.57807855764607
1739209701.6488383;-45.120503652039325
1739209701.6488485;-45.120503652039325
1739209701.648859;-35.57807855764607
1739209701.6488693;-38.13080360867914
1739209701.6488795;-45.120503652039325
1739209701.64889;-38.13080360867914
1739209701.6489003;-45.120503652039325
1739209701.6489108;-38.13080360867914
1739209701.648921;-38.13080360867914
1739209701.6489313;-33.981070128970906
1739209701.6489418;-45.120503652039325
1739209701.648952;-38.13080360867914
1739209701.6489623;-38.13080360867914
1739209701.6489727;-38.13080360867914
1739209701.648983;-38.13080360867914
1739209701.6489935;-45.120503652039325
1739209701.6490037;-45.120503652039325
1739209701.649014;-45.120503652039325
1739209701.6490245;-33.981070128970906
1739209701.6490347;-45.120503652039325
1739209701.649045;-38.13080360867914
1739209701.6490555;-45.120503652039325
1739209701.6490657;-38.13080360867914
1739209701.649076;-38.13080360867914
1739209701.6490865;-38.13080360867914
1739209701.6490967;-38.13080360867914
1739209701.6491072;-45.120503652039325
1739209701.6491175;-45.120503652039325
1739209701.6491277;-38.13080360867914
1739209701.6491382;-30.49652367304973
1739209701.6491485;-38.13080360867914
1739209701.6491587;-45.120503652039325
1739209701.6491692;-45.120503652039325
1739209701.6491795;-33.981070128970906
1739209701.64919;-38.13080360867914
1739209701.6492002;-45.120503652039325
1739209701.6492105;-38.13080360867914
1739209701.649221;-38.13080360867914
1739209701.6492312;-38.13080360867914
1739209701.6492414;-38.13080360867914
1739209701.649252;-45.120503652039325
1739209701.6492622;-32.81601443825658
1739209701.6492724;-38.13080360867914
1739209701.649283;-33.981070128970906
1739209701.6492932;-45.120503652039325
1739209701.6493037;-38.13080360867914
1739209701.649314;-38.13080360867914
1739209701.6493242;-45.120503652039325
1739209701.6493347;-45.120503652039325
1739209701.649345;-28.992665084841942
1739209701.6493552;-31.141103565318915
1739209701.6493657;-38.13080360867914
1739209701.649376;-33.981070128970906
1739209701.6493862;-38.13080360867914
1739209701.6493967;-38.13080360867914
1739209701.649407;-38.13080360867914
1739209701.6494174;-38.13080360867914
1739209701.6494277;-45.120503652039325
1739209701.649438;-35.57807855764607
1739209701.6494484;-32.816014438256545
1739209701.6494586;-45.120503652039325
1739209701.649469;-45.120503652039325
1739209701.6494794;-35.57807855764607
1739209701.6494896;-38.13080360867914
1739209701.6495001;-45.120503652039325
1739209701.6495104;-33.981070128970906
1739209701.6495206;-31.141103565318915
1739209701.6495311;-38.13080360867914
1739209701.6495414;-45.120503652039325
1739209701.6495516;-45.120503652039325
1739209701.6495621;-45.120503652039325
1739209701.6495724;-33.981070128970906
1739209701.6495826;-38.13080360867914
1739209701.649593;-31.141103565318915
1739209701.6496034;-31.141103565318915
1739209701.6496139;-38.13080360867914
1739209701.649624;-45.120503652039325
1739209701.6496344;-38.13080360867914
1739209701.6496449;-38.13080360867914
1739209701.649655;-45.120503652039325
1739209701.6496654;-35.57807855764607
1739209701.6496758;-38.13080360867914
1739209701.649686;-33.981070128970906
1739209701.6496966;-45.120503652039325
1739209701.6497068;-38.13080360867914
1739209701.649717;-45.120503652039325
1739209701.6497276;-38.13080360867914
1739209701.6497378;-38.13080360867914
1739209701.649748;-45.120503652039325
1739209701.6497586;-45.120503652039325
1739209701.6497688;-38.13080360867914
1739209701.649779;-45.120503652039325
1739209701.6497896;-38.13080360867914
1739209701.6497998;-38.13080360867914
1739209701.6498103;-38.13080360867914
1739209701.6498206;-45.120503652039325
1739209701.6498308;-33.981070128970906
1739209701.6498413;-38.13080360867914
1739209701.6498516;-38.13080360867914
1739209701.6498618;-38.13080360867914
1739209701.6498723;-38.13080360867914
1739209701.6498826;-38.13080360867914
1739209701.649893;-38.13080360867914
1739209701.6499033;-45.120503652039325
1739209701.6499135;-38.13080360867914
1739209701.649924;-33.981070128970906
1739209701.6499343;-33.981070128970906
1739209701.6499445;-38.13080360867914
1739209701.649955;-38.13080360867914
1739209701.6499653;-38.13080360867914
1739209701.6499755;-45.120503652039325
1739209701.649986;-45.120503652039325
1739209701.6499963;-45.120503652039325
1739209701.6500068;-45.120503652039325
1739209701.650017;-38.13080360867914
1739209701.6500273;-35.57807855764607
1739209701.6500378;-45.120503652039325
1739209701.650048;-45.120503652039325
1739209701.6500583;-38.13080360867914
1739209701.6500688;-35.57807855764607
1739209701.650079;-45.120503652039325
1739209701.6500895;-45.120503652039325
1739209701.6500998;-38.13080360867914
1739209701.65011;-38.13080360867914
1739209701.6501205;-38.13080360867914
1739209701.6501307;-38.13080360867914
1739209701.650141;-45.120503652039325
1739209701.6501515;-38.13080360867914
1739209701.6501617;-38.13080360867914
1739209701.650172;-45.120503652039325
1739209701.6501825;-45.120503652039325
1739209701.6501927;-45.120503652039325
1739209701.6502032;-45.120503652039325
1739209701.6502135;-45.120503652039325
1739209701.6502237;-38.13080360867914
1739209701.6502342;-45.120503652039325
1739209701.6502445;-45.120503652039325
1739209701.6502547;-45.120503652039325
1739209701.6502652;-38.13080360867914
1739209701.6502755;-35.57807855764607
1739209701.650286;-45.120503652039325
1739209701.6502962;-45.120503652039325
1739209701.6503065;-45.120503652039325
1739209701.650317;-45.120503652039325
1739209701.6503272;-45.120503652039325
1739209701.6503375;-45.120503652039325
1739209701.650348;-45.120503652039325
1739209701.6503582;-45.120503652039325
1739209701.6503685;-45.120503652039325
1739209701.650379;-45.120503652039325
1739209701.6503892;-33.981070128970906
1739209701.6503997;-45.120503652039325
1739209701.65041;-45.120503652039325
1739209701.6504202;-38.13080360867914
1739209701.6504307;-38.13080360867914
1739209701.650441;-35.57807855764607
1739209701.6504512;-38.13080360867914
1739209701.6504617;-35.57807855764607
1739209701.658838;-38.13080360867914
1739209701.6588395;-38.13080360867914
1739209701.6588407;-45.120503652039325
1739209701.658842;-45.120503652039325
1739209701.6588433;-35.57807855764607
1739209701.6588445;-45.120503652039325
1739209701.658846;-45.120503652039325
1739209701.658847;-45.120503652039325
1739209701.6588485;-38.13080360867914
1739209701.6588497;-45.120503652039325
1739209701.6588511;-38.13080360867914
1739209701.6588523;-38.13080360867914
1739209701.6588535;-38.13080360867914
1739209701.658855;-38.13080360867914
1739209701.6588562;-45.120503652039325
1739209701.6588576;-38.13080360867914
1739209701.6588588;-38.13080360867914
