CAN Message; 0x1b8:0100b5d1df7eb5c7
1739209783.0195189;-33.981070128970906
1739209783.019528;-35.57807855764607
1739209783.019537;-38.13080360867914
1739209783.019546;-35.57807855764607
1739209783.019555;-38.13080360867914
1739209783.0195642;-38.13080360867914
1739209783.0195735;-38.13080360867914
1739209783.0195825;-45.120503652039325
1739209783.0195916;-38.13080360867914
1739209783.0196006;-38.13080360867914
1739209783.0196097;-45.120503652039325
1739209783.0196187;-45.120503652039325
1739209783.0196278;-35.57807855764607
1739209783.019637;-35.57807855764607
1739209783.0196462;-45.120503652039325
1739209783.0196552;-45.120503652039325
1739209783.0196643;-45.120503652039325
1739209783.0196733;-45.120503652039325
1739209783.0196824;-38.13080360867914
1739209783.0196915;-45.120503652039325
1739209783.0197008;-45.120503652039325
1739209783.0197098;-31.141103565318915
1739209783.019719;-38.13080360867914
1739209783.019728;-45.120503652039325
1739209783.019737;-38.13080360867914
1739209783.019746;-35.57807855764607
1739209783.0197551;-45.120503652039325
1739209783.0197644;-45.120503652039325
1739209783.0197735;-45.120503652039325
1739209783.0197825;-45.120503652039325
1739209783.0197916;-45.120503652039325
1739209783.0198007;-45.120503652039325
1739209783.0198097;-45.120503652039325
1739209783.0198188;-45.120503652039325
1739209783.019828;-45.120503652039325
1739209783.0198371;-38.13080360867914
1739209783.0198462;-38.13080360867914
1739209783.0198553;-45.120503652039325
1739209783.0198643;-38.13080360867914
1739209783.0198734;-38.13080360867914
1739209783.0198824;-45.120503652039325
1739209783.0198915;-28.992665084841942
1739209783.0199008;-33.981070128970906
1739209783.0199099;-45.120503652039325
1739209783.019919;-38.13080360867914
1739209783.019928;-38.13080360867914
1739209783.019937;-38.13080360867914
1739209783.019946;-45.120503652039325
1739209783.0199552;-38.13080360867914
1739209783.0199645;-45.120503652039325
1739209783.0199735;-45.120503652039325
1739209783.0199826;-45.120503652039325
1739209783.0199916;-45.120503652039325
1739209783.0200007;-45.120503652039325
1739209783.0200098;-45.120503652039325
1739209783.0200188;-45.120503652039325
1739209783.020028;-45.120503652039325
1739209783.0200372;-30.49652367304973
1739209783.0200462;-35.57807855764607
1739209783.0200553;-45.120503652039325
1739209783.0200644;-38.13080360867914
1739209783.0200734;-35.57807855764607
1739209783.0200825;-38.13080360867914
1739209783.0200918;-38.13080360867914
1739209783.0201008;-38.13080360867914
1739209783.02011;-32.816014438256545
1739209783.020119;-38.13080360867914
1739209783.020128;-45.120503652039325
1739209783.020137;-38.13080360867914
1739209783.0201461;-38.13080360867914
1739209783.0201554;-45.120503652039325
1739209783.0201645;-45.120503652039325
1739209783.0201735;-38.13080360867914
1739209783.0201826;-38.13080360867914
1739209783.0201917;-38.13080360867914
1739209783.0202007;-38.13080360867914
1739209783.0202098;-45.120503652039325
1739209783.020219;-35.57807855764607
1739209783.0202281;-38.13080360867914
1739209783.0202372;-45.120503652039325
1739209783.0202463;-45.120503652039325
1739209783.0202553;-28.992665084841942
1739209783.0202644;-28.992665084841942
1739209783.0202734;-45.120503652039325
1739209783.0202827;-38.13080360867914
1739209783.0202918;-33.981070128970906
1739209783.0203009;-38.13080360867914
1739209783.02031;-45.120503652039325
1739209783.020319;-38.13080360867914
1739209783.020328;-33.981070128970906
1739209783.020337;-38.13080360867914
1739209783.0203464;-45.120503652039325
1739209783.0203555;-38.13080360867914
1739209783.0203645;-35.57807855764607
1739209783.0203736;-38.13080360867914
1739209783.0203826;-45.120503652039325
1739209783.0203917;-38.13080360867914
1739209783.0204008;-31.141103565318915
1739209783.02041;-31.141103565318915
1739209783.0204191;-45.120503652039325
1739209783.0204282;-45.120503652039325
1739209783.0204372;-33.981070128970906
1739209783.0204463;-38.13080360867914
1739209783.0204554;-45.120503652039325
1739209783.0204644;-38.13080360867914
1739209783.0204737;-38.13080360867914
1739209783.0204828;-38.13080360867914
1739209783.0204918;-45.120503652039325
1739209783.020501;-38.13080360867914
1739209783.02051;-35.57807855764607
1739209783.020519;-38.13080360867914
1739209783.020528;-38.13080360867914
1739209783.0205374;-35.57807855764607
1739209783.0205464;-35.57807855764607
1739209783.0205555;-38.13080360867914
1739209783.0205646;-45.120503652039325
1739209783.0205736;-38.13080360867914
1739209783.0205827;-35.57807855764607
1739209783.0205917;-45.120503652039325
1739209783.020601;-38.13080360867914
1739209783.02061;-45.120503652039325
1739209783.0206192;-38.13080360867914
1739209783.0206282;-29.438486411369347
1739209783.0206373;-45.120503652039325
1739209783.0206463;-45.120503652039325
1739209783.0206554;-45.120503652039325
1739209783.0206647;-38.13080360867914
1739209783.0206738;-45.120503652039325
1739209783.0206828;-45.120503652039325
1739209783.0206919;-45.120503652039325
1739209783.020701;-31.141103565318915
1739209783.02071;-45.120503652039325
1739209783.020719;-38.13080360867914
1739209783.0207283;-45.120503652039325
1739209783.0207374;-38.13080360867914
1739209783.0207465;-38.13080360867914
1739209783.0207555;-45.120503652039325
1739209783.0207646;-45.120503652039325
1739209783.0207736;-45.120503652039325
1739209783.0207827;-38.13080360867914
1739209783.020792;-38.13080360867914
1739209783.020801;-38.13080360867914
1739209783.0208101;-33.981070128970906
1739209783.0208192;-35.57807855764607
1739209783.0208282;-35.57807855764607
1739209783.0208373;-45.120503652039325
1739209783.0208464;-38.13080360867914
1739209783.0208557;-35.57807855764607
1739209783.0208647;-45.120503652039325
1739209783.0208738;-45.120503652039325
1739209783.0208828;-45.120503652039325
1739209783.020892;-35.57807855764607
1739209783.020901;-45.120503652039325
1739209783.02091;-45.120503652039325
1739209783.0209193;-38.13080360867914
1739209783.0209284;-45.120503652039325
1739209783.0209374;-45.120503652039325
1739209783.0209465;-33.981070128970906
1739209783.0209556;-38.13080360867914
1739209783.0209646;-45.120503652039325
1739209783.0209737;-38.13080360867914
1739209783.0209827;-32.816014438256545
1739209783.020992;-33.981070128970906
1739209783.021001;-45.120503652039325
1739209783.0210102;-45.120503652039325
1739209783.0210192;-38.13080360867914
1739209783.0210283;-38.13080360867914
1739209783.0210373;-35.57807855764607
1739209783.0210464;-38.13080360867914
1739209783.0210557;-45.120503652039325
1739209783.0210648;-38.13080360867914
1739209783.0210738;-45.120503652039325
1739209783.0210829;-38.13080360867914
1739209783.021092;-35.57807855764607
1739209783.021101;-45.120503652039325
1739209783.02111;-45.120503652039325
1739209783.0211194;-38.13080360867914
1739209783.0211284;-35.57807855764607
1739209783.0211375;-38.13080360867914
1739209783.0211465;-45.120503652039325
1739209783.0211556;-35.57807855764607
1739209783.0211647;-45.120503652039325
1739209783.0211737;-38.13080360867914
1739209783.021183;-45.120503652039325
1739209783.021192;-45.120503652039325
1739209783.0212011;-38.13080360867914
1739209783.0212102;-35.57807855764607
1739209783.0212193;-35.57807855764607
1739209783.0212283;-38.13080360867914
1739209783.0212374;-35.57807855764607
1739209783.0212467;-38.13080360867914
1739209783.0212557;-35.57807855764607
1739209783.0212648;-45.120503652039325
1739209783.0212739;-33.981070128970906
1739209783.021283;-45.120503652039325
1739209783.021292;-45.120503652039325
1739209783.021301;-38.13080360867914
1739209783.0213103;-45.120503652039325
1739209783.0213194;-38.13080360867914
1739209783.0213284;-45.120503652039325
1739209783.0213375;-45.120503652039325
1739209783.0213466;-45.120503652039325
1739209783.0213556;-38.13080360867914
1739209783.0213647;-35.57807855764607
1739209783.021374;-45.120503652039325
1739209783.021383;-45.120503652039325
1739209783.021392;-38.13080360867914
1739209783.0214012;-38.13080360867914
1739209783.0214102;-38.13080360867914
1739209783.0214193;-38.13080360867914
1739209783.0214283;-45.120503652039325
1739209783.0214376;-35.57807855764607
1739209783.0214467;-38.13080360867914
1739209783.0214558;-45.120503652039325
1739209783.0214648;-38.13080360867914
1739209783.021474;-45.120503652039325
1739209783.021483;-45.120503652039325
1739209783.021492;-45.120503652039325
1739209783.0215013;-38.13080360867914
1739209783.0215104;-38.13080360867914
1739209783.0215194;-45.120503652039325
1739209783.0215285;-38.13080360867914
1739209783.0215375;-38.13080360867914
1739209783.0215466;-45.120503652039325
1739209783.0215557;-45.120503652039325
1739209783.021565;-45.120503652039325
1739209783.021574;-45.120503652039325
1739209783.021583;-28.58837851428586
1739209783.0215921;-38.13080360867914
1739209783.0216012;-45.120503652039325
1739209783.0216103;-38.13080360867914
1739209783.0216193;-38.13080360867914
1739209783.0216286;-38.13080360867914
1739209783.0216377;-38.13080360867914
1739209783.0216467;-45.120503652039325
1739209783.0216558;-38.13080360867914
1739209783.0216649;-33.981070128970906
1739209783.021674;-32.816014438256545
1739209783.021683;-45.120503652039325
1739209783.0216923;-45.120503652039325
1739209783.0217013;-38.13080360867914
1739209783.0217104;-35.57807855764607
1739209783.0217195;-38.13080360867914
1739209783.0217285;-38.13080360867914
1739209783.0217376;-38.13080360867914
1739209783.0217466;-32.816014438256545
1739209783.021756;-33.981070128970906
1739209783.021765;-45.120503652039325
1739209783.021774;-38.13080360867914
1739209783.021783;-38.13080360867914
1739209783.0217922;-35.57807855764607
1739209783.0218012;-45.120503652039325
1739209783.0218103;-35.57807855764607
1739209783.0218196;-38.13080360867914
1739209783.0218287;-38.13080360867914
1739209783.0218377;-45.120503652039325
1739209783.0218468;-33.981070128970906
1739209783.0218558;-38.13080360867914
1739209783.021865;-33.981070128970906
1739209783.021874;-32.81601443825658
1739209783.0218832;-33.981070128970906
1739209783.0218923;-33.981070128970906
1739209783.0219014;-45.120503652039325
1739209783.0219104;-45.120503652039325
1739209783.0219195;-45.120503652039325
1739209783.0219285;-45.120503652039325
1739209783.0219376;-33.981070128970906
1739209783.021947;-28.992665084841942
1739209783.021956;-33.981070128970906
1739209783.021965;-45.120503652039325
1739209783.021974;-45.120503652039325
1739209783.0219831;-38.13080360867914
1739209783.0219922;-38.13080360867914
1739209783.0220013;-45.120503652039325
1739209783.0220103;-45.120503652039325
1739209783.0220196;-45.120503652039325
1739209783.0220287;-38.13080360867914
1739209783.0220377;-35.57807855764607
1739209783.0220468;-38.13080360867914
1739209783.0220559;-38.13080360867914
1739209783.022065;-33.981070128970906
1739209783.022074;-45.120503652039325
1739209783.0220833;-38.13080360867914
1739209783.0220923;-45.120503652039325
1739209783.0221014;-33.981070128970906
1739209783.0221105;-45.120503652039325
1739209783.0221195;-45.120503652039325
1739209783.0221286;-45.120503652039325
1739209783.0221376;-45.120503652039325
1739209783.022147;-33.981070128970906
1739209783.022156;-45.120503652039325
1739209783.022165;-45.120503652039325
1739209783.0221741;-35.57807855764607
1739209783.0221832;-45.120503652039325
1739209783.0221922;-38.13080360867914
1739209783.0222013;-38.13080360867914
1739209783.0222106;-35.57807855764607
1739209783.0222197;-45.120503652039325
1739209783.0222287;-38.13080360867914
1739209783.0222378;-33.981070128970906
1739209783.0222468;-45.120503652039325
1739209783.022256;-38.13080360867914
1739209783.022265;-38.13080360867914
1739209783.0222743;-45.120503652039325
1739209783.0222833;-38.13080360867914
1739209783.0222924;-35.57807855764607
1739209783.0223014;-38.13080360867914
1739209783.0223105;-45.120503652039325
1739209783.0223196;-38.13080360867914
1739209783.0223286;-45.120503652039325
1739209783.022338;-45.120503652039325
1739209783.022347;-38.13080360867914
1739209783.022356;-45.120503652039325
1739209783.022365;-38.13080360867914
1739209783.0223742;-38.13080360867914
1739209783.0223832;-45.120503652039325
1739209783.0223923;-38.13080360867914
1739209783.0224016;-38.13080360867914
1739209783.0224106;-45.120503652039325
1739209783.0224197;-45.120503652039325
1739209783.0224288;-38.13080360867914
1739209783.0224378;-38.13080360867914
1739209783.0224469;-38.13080360867914
1739209783.022456;-38.13080360867914
1739209783.0224652;-45.120503652039325
1739209783.0224743;-45.120503652039325
1739209783.0224833;-38.13080360867914
1739209783.0224924;-35.57807855764607
1739209783.0225015;-38.13080360867914
1739209783.0225105;-45.120503652039325
1739209783.0225196;-45.120503652039325
1739209783.022529;-45.120503652039325
1739209783.022538;-31.141103565318915
1739209783.022547;-32.816014438256545
1739209783.022556;-45.120503652039325
1739209783.0225651;-45.120503652039325
1739209783.0225742;-38.13080360867914
1739209783.0225832;-38.13080360867914
1739209783.0225925;-45.120503652039325
1739209783.0226016;-38.13080360867914
1739209783.0226107;-38.13080360867914
1739209783.0226197;-45.120503652039325
1739209783.0226288;-38.13080360867914
1739209783.0226378;-38.13080360867914
1739209783.022647;-38.13080360867914
1739209783.0226562;-35.57807855764607
1739209783.0226653;-38.13080360867914
1739209783.0226743;-33.981070128970906
1739209783.0226834;-45.120503652039325
1739209783.0226924;-45.120503652039325
1739209783.0227015;-33.981070128970906
1739209783.0227106;-38.13080360867914
1739209783.0227199;-45.120503652039325
1739209783.022729;-45.120503652039325
1739209783.022738;-33.981070128970906
1739209783.022747;-45.120503652039325
1739209783.022756;-30.49652367304973
1739209783.0227652;-28.58837851428586
1739209783.0227742;-45.120503652039325
1739209783.0227835;-45.120503652039325
1739209783.0227926;-38.13080360867914
1739209783.0228016;-35.57807855764607
1739209783.0228107;-45.120503652039325
1739209783.0228198;-45.120503652039325
1739209783.0228288;-45.120503652039325
1739209783.0228379;-45.120503652039325
1739209783.0228472;-45.120503652039325
1739209783.0228562;-45.120503652039325
1739209783.0228653;-45.120503652039325
1739209783.0228744;-45.120503652039325
1739209783.0228834;-45.120503652039325
1739209783.0228925;-45.120503652039325
1739209783.0229015;-38.13080360867914
1739209783.0229108;-38.13080360867914
1739209783.02292;-38.13080360867914
1739209783.022929;-45.120503652039325
1739209783.022938;-45.120503652039325
1739209783.022947;-38.13080360867914
1739209783.0229561;-38.13080360867914
1739209783.0229652;-45.120503652039325
1739209783.0229745;-35.57807855764607
1739209783.0229836;-28.21854285175415
1739209783.0229926;-45.120503652039325
1739209783.0230017;-45.120503652039325
1739209783.0230107;-38.13080360867914
1739209783.0230198;-35.57807855764607
1739209783.0230289;-45.120503652039325
1739209783.023038;-45.120503652039325
1739209783.0230472;-45.120503652039325
1739209783.0230563;-45.120503652039325
1739209783.0230653;-45.120503652039325
1739209783.0230744;-45.120503652039325
1739209783.0230834;-38.13080360867914
1739209783.0230925;-45.120503652039325
1739209783.0231016;-38.13080360867914
1739209783.0231109;-45.120503652039325
1739209783.02312;-38.13080360867914
1739209783.023129;-26.991370085610736
1739209783.023138;-38.13080360867914
1739209783.023147;-45.120503652039325
1739209783.0231562;-45.120503652039325
1739209783.0231652;-45.120503652039325
1739209783.0231745;-38.13080360867914
1739209783.0231836;-45.120503652039325
1739209783.0231926;-45.120503652039325
1739209783.0232017;-45.120503652039325
1739209783.0232108;-35.57807855764607
1739209783.0232198;-38.13080360867914
1739209783.023229;-45.120503652039325
1739209783.0232382;-35.57807855764607
1739209783.0232472;-38.13080360867914
1739209783.0232563;-35.57807855764607
1739209783.0232654;-45.120503652039325
1739209783.0232744;-45.120503652039325
1739209783.0232835;-45.120503652039325
1739209783.0232925;-45.120503652039325
1739209783.0233018;-45.120503652039325
1739209783.023311;-45.120503652039325
1739209783.02332;-32.816014438256545
1739209783.023329;-35.57807855764607
1739209783.023338;-38.13080360867914
1739209783.0233471;-35.57807855764607
1739209783.0233562;-45.120503652039325
1739209783.0233655;-38.13080360867914
1739209783.0233746;-38.13080360867914
1739209783.0233836;-38.13080360867914
1739209783.0233927;-38.13080360867914
1739209783.0234017;-45.120503652039325
1739209783.0234108;-45.120503652039325
1739209783.0234199;-45.120503652039325
1739209783.0234292;-38.13080360867914
1739209783.0234382;-38.13080360867914
1739209783.0234473;-38.13080360867914
1739209783.0234563;-32.816014438256545
1739209783.0234654;-33.981070128970906
1739209783.0234745;-38.13080360867914
1739209783.0234835;-45.120503652039325
1739209783.0234928;-38.13080360867914
1739209783.0235019;-31.141103565318915
1739209783.023511;-45.120503652039325
1739209783.02352;-38.13080360867914
1739209783.023529;-38.13080360867914
1739209783.023538;-38.13080360867914
1739209783.0235472;-38.13080360867914
1739209783.0235565;-38.13080360867914
1739209783.0235655;-38.13080360867914
1739209783.0235746;-45.120503652039325
1739209783.0235837;-45.120503652039325
1739209783.0235927;-38.13080360867914
1739209783.0236018;-45.120503652039325
1739209783.0236108;-45.120503652039325
1739209783.0236201;-45.120503652039325
1739209783.0236292;-45.120503652039325
1739209783.0236382;-35.57807855764607
1739209783.0236473;-45.120503652039325
1739209783.0236564;-45.120503652039325
1739209783.0236654;-45.120503652039325
1739209783.0236745;-38.13080360867914
1739209783.0236838;-38.13080360867914
1739209783.0236928;-45.120503652039325
1739209783.023702;-33.981070128970906
1739209783.023711;-38.13080360867914
1739209783.02372;-38.13080360867914
1739209783.023729;-45.120503652039325
1739209783.0237381;-38.13080360867914
1739209783.0237474;-38.13080360867914
1739209783.0237565;-45.120503652039325
1739209783.0237656;-38.13080360867914
1739209783.0237746;-38.13080360867914
1739209783.0237837;-38.13080360867914
1739209783.0237927;-30.49652367304973
1739209783.0238018;-38.13080360867914
1739209783.023811;-45.120503652039325
1739209783.0238202;-38.13080360867914
1739209783.0238292;-33.981070128970906
1739209783.0238383;-35.57807855764607
1739209783.0238473;-45.120503652039325
1739209783.0238564;-45.120503652039325
1739209783.0238655;-38.13080360867914
1739209783.0238748;-45.120503652039325
1739209783.0238838;-45.120503652039325
1739209783.0238929;-45.120503652039325
1739209783.023902;-45.120503652039325
1739209783.023911;-38.13080360867914
1739209783.02392;-45.120503652039325
1739209783.023929;-45.120503652039325
1739209783.0239384;-38.13080360867914
1739209783.0239475;-45.120503652039325
1739209783.0239565;-45.120503652039325
1739209783.0239656;-45.120503652039325
1739209783.0239747;-38.13080360867914
1739209783.0239837;-38.13080360867914
1739209783.0239928;-45.120503652039325
1739209783.024002;-45.120503652039325
1739209783.0240111;-28.992665084841942
1739209783.0240202;-38.13080360867914
1739209783.0240293;-45.120503652039325
1739209783.0240383;-45.120503652039325
1739209783.0240474;-38.13080360867914
1739209783.0240564;-45.120503652039325
1739209783.0240655;-45.120503652039325
1739209783.0240748;-45.120503652039325
1739209783.0240839;-32.816014438256545
1739209783.024093;-38.13080360867914
1739209783.024102;-45.120503652039325
1739209783.024111;-45.120503652039325
1739209783.02412;-38.13080360867914
1739209783.0241292;-45.120503652039325
1739209783.0241385;-45.120503652039325
1739209783.0241475;-38.13080360867914
1739209783.0241566;-33.981070128970906
1739209783.0241656;-45.120503652039325
1739209783.0241747;-45.120503652039325
1739209783.0241838;-38.13080360867914
1739209783.0241928;-45.120503652039325
1739209783.024202;-45.120503652039325
1739209783.0242112;-38.13080360867914
1739209783.0242202;-35.57807855764607
1739209783.0242293;-35.57807855764607
1739209783.0242383;-45.120503652039325
1739209783.0242474;-45.120503652039325
1739209783.0242565;-35.57807855764607
1739209783.0242658;-38.13080360867914
1739209783.0242748;-45.120503652039325
1739209783.024284;-33.981070128970906
1739209783.024293;-32.816014438256545
1739209783.024302;-35.57807855764607
1739209783.024311;-38.13080360867914
1739209783.0243201;-38.13080360867914
1739209783.0243294;-38.13080360867914
1739209783.0243385;-38.13080360867914
1739209783.0243475;-35.57807855764607
1739209783.0243566;-33.981070128970906
1739209783.0243657;-38.13080360867914
1739209783.0243747;-35.57807855764607
1739209783.0243838;-45.120503652039325
1739209783.024393;-38.13080360867914
1739209783.0244021;-32.816014438256545
1739209783.0244112;-45.120503652039325
1739209783.0244203;-45.120503652039325
1739209783.0244293;-45.120503652039325
1739209783.0244384;-38.13080360867914
1739209783.0244474;-38.13080360867914
1739209783.0244567;-45.120503652039325
1739209783.0244658;-45.120503652039325
1739209783.0244749;-38.13080360867914
1739209783.024484;-35.57807855764607
1739209783.024493;-45.120503652039325
1739209783.024502;-45.120503652039325
1739209783.024511;-38.13080360867914
1739209783.0245204;-45.120503652039325
1739209783.0245295;-32.816014438256545
1739209783.0245385;-38.13080360867914
1739209783.0245476;-35.57807855764607
1739209783.0245566;-45.120503652039325
1739209783.0245657;-45.120503652039325
1739209783.0245748;-45.120503652039325
1739209783.024584;-38.13080360867914
1739209783.024593;-38.13080360867914
1739209783.0246022;-38.13080360867914
1739209783.0246112;-45.120503652039325
1739209783.0246203;-45.120503652039325
1739209783.0246294;-38.13080360867914
1739209783.0246384;-45.120503652039325
1739209783.0246477;-38.13080360867914
1739209783.0246568;-38.13080360867914
1739209783.0246658;-45.120503652039325
1739209783.024675;-45.120503652039325
1739209783.024684;-45.120503652039325
1739209783.024693;-38.13080360867914
1739209783.024702;-32.816014438256545
1739209783.0247114;-31.141103565318893
1739209783.0247204;-45.120503652039325
1739209783.0247295;-45.120503652039325
1739209783.0247386;-38.13080360867914
1739209783.0247476;-32.816014438256545
1739209783.0247567;-38.13080360867914
1739209783.0247657;-45.120503652039325
1739209783.024775;-45.120503652039325
1739209783.024784;-38.13080360867914
1739209783.0247931;-33.981070128970906
1739209783.0248022;-35.57807855764607
1739209783.0248113;-45.120503652039325
1739209783.0248203;-33.981070128970956
1739209783.0248294;-38.13080360867914
1739209783.0248387;-32.816014438256545
1739209783.0248477;-45.120503652039325
1739209783.0248568;-45.120503652039325
1739209783.0248659;-45.120503652039325
1739209783.024875;-38.13080360867914
1739209783.024884;-38.13080360867914
1739209783.024893;-38.13080360867914
1739209783.0249023;-38.13080360867914
1739209783.0249114;-38.13080360867914
1739209783.0249205;-38.13080360867914
1739209783.0249295;-45.120503652039325
1739209783.0249386;-38.13080360867914
1739209783.0249476;-45.120503652039325
1739209783.0249567;-38.13080360867914
1739209783.024966;-35.57807855764607
1739209783.024975;-38.13080360867914
1739209783.0249841;-38.13080360867914
1739209783.0249932;-45.120503652039325
1739209783.0250022;-33.981070128970906
1739209783.0250113;-33.981070128970906
1739209783.0250204;-45.120503652039325
1739209783.0250297;-35.57807855764607
1739209783.0250387;-35.57807855764607
1739209783.0250478;-45.120503652039325
1739209783.0250568;-38.13080360867914
1739209783.025066;-38.13080360867914
1739209783.025075;-45.120503652039325
1739209783.025084;-38.13080360867914
1739209783.025093;-45.120503652039325
1739209783.0251024;-38.13080360867914
1739209783.0251114;-30.49652367304973
1739209783.0251205;-38.13080360867914
1739209783.0251296;-45.120503652039325
1739209783.0251386;-38.13080360867914
1739209783.0251477;-35.57807855764607
1739209783.0251567;-45.120503652039325
1739209783.025166;-45.120503652039325
1739209783.025175;-38.13080360867914
1739209783.0251842;-45.120503652039325
1739209783.0251932;-45.120503652039325
1739209783.0252023;-45.120503652039325
1739209783.0252113;-38.13080360867914
1739209783.0252204;-38.13080360867914
1739209783.0252297;-38.13080360867914
1739209783.0252388;-45.120503652039325
1739209783.0252478;-45.120503652039325
1739209783.0252569;-45.120503652039325
1739209783.025266;-45.120503652039325
1739209783.025275;-45.120503652039325
1739209783.025284;-45.120503652039325
1739209783.0252934;-45.120503652039325
1739209783.0253024;-45.120503652039325
1739209783.0253115;-38.13080360867914
1739209783.0253205;-38.13080360867914
1739209783.0253296;-33.981070128970906
1739209783.0253386;-38.13080360867914
1739209783.0253477;-45.120503652039325
1739209783.025357;-45.120503652039325
1739209783.025366;-38.13080360867914
1739209783.0253751;-38.13080360867914
1739209783.0253842;-45.120503652039325
1739209783.0253932;-38.13080360867914
1739209783.0254023;-45.120503652039325
1739209783.0254114;-45.120503652039325
1739209783.0254207;-32.816014438256545
1739209783.0254297;-45.120503652039325
1739209783.0254388;-45.120503652039325
1739209783.0254478;-45.120503652039325
1739209783.025457;-45.120503652039325
1739209783.025466;-45.120503652039325
1739209783.025475;-45.120503652039325
1739209783.0254843;-45.120503652039325
1739209783.0254934;-35.57807855764607
1739209783.0255024;-45.120503652039325
1739209783.0255115;-45.120503652039325
1739209783.0255206;-38.13080360867914
1739209783.0255296;-35.57807855764607
1739209783.0255387;-38.13080360867914
1739209783.025548;-45.120503652039325
1739209783.025557;-31.141103565318915
1739209783.025566;-35.57807855764607
1739209783.0255752;-38.13080360867914
1739209783.0134559;-32.816014438256545
1739209783.0134585;-38.13080360867914
1739209783.0134614;-45.120503652039325
1739209783.013464;-38.13080360867914
1739209783.0134668;-35.57807855764607
1739209783.0134695;-45.120503652039325
1739209783.0134723;-38.13080360867914
1739209783.013475;-45.120503652039325
1739209783.0134778;-45.120503652039325
1739209783.0134804;-38.13080360867914
1739209783.0134833;-45.120503652039325
1739209783.013486;-45.120503652039325
1739209783.0134888;-45.120503652039325
1739209783.0134914;-38.13080360867914
1739209783.0134943;-45.120503652039325
1739209783.0134969;-38.13080360867914
1739209783.0134997;-35.57807855764607
1739209783.0135024;-38.13080360867914
1739209783.0135052;-38.13080360867914
1739209783.0135078;-38.13080360867914
1739209783.0135107;-45.120503652039325
1739209783.0135133;-33.981070128970906
1739209783.0135162;-33.981070128970906
1739209783.0135188;-31.141103565318915
1739209783.0135217;-38.13080360867914
1739209783.0135243;-45.120503652039325
1739209783.0135272;-45.120503652039325
1739209783.0135298;-38.13080360867914
1739209783.0135326;-38.13080360867914
1739209783.0135353;-45.120503652039325
1739209783.0135381;-38.13080360867914
1739209783.0135407;-33.981070128970906
1739209783.0135436;-45.120503652039325
1739209783.0135462;-38.13080360867914
1739209783.013549;-38.13080360867914
1739209783.0135517;-38.13080360867914
1739209783.0135546;-38.13080360867914
1739209783.0135572;-45.120503652039325
1739209783.01356;-45.120503652039325
1739209783.0135627;-38.13080360867914
1739209783.0135655;-45.120503652039325
1739209783.0135682;-38.13080360867914
1739209783.013571;-35.57807855764607
1739209783.0135736;-45.120503652039325
1739209783.0135765;-45.120503652039325
1739209783.0135791;-33.981070128970906
1739209783.013582;-38.13080360867914
1739209783.0135849;-30.49652367304973
1739209783.0135875;-45.120503652039325
1739209783.0135903;-38.13080360867914
1739209783.013593;-45.120503652039325
1739209783.0135958;-38.13080360867914
1739209783.0135984;-45.120503652039325
1739209783.0136013;-38.13080360867914
1739209783.013604;-38.13080360867914
1739209783.0136068;-28.992665084841942
1739209783.0136094;-38.13080360867914
1739209783.0136123;-45.120503652039325
1739209783.013615;-35.57807855764607
1739209783.0136178;-38.13080360867914
1739209783.0136204;-45.120503652039325
1739209783.0136232;-38.13080360867914
1739209783.0136259;-38.13080360867914
1739209783.0136287;-38.13080360867914
1739209783.0136313;-45.120503652039325
1739209783.0136342;-35.57807855764607
1739209783.0136368;-38.13080360867914
1739209783.0136397;-45.120503652039325
1739209783.0136423;-45.120503652039325
1739209783.0136452;-38.13080360867914
1739209783.0136478;-35.57807855764607
1739209783.0136507;-38.13080360867914
1739209783.0136533;-45.120503652039325
1739209783.0136561;-45.120503652039325
1739209783.0136588;-45.120503652039325
1739209783.0136616;-33.981070128970906
1739209783.0136642;-35.57807855764607
1739209783.013667;-38.13080360867914
1739209783.0136697;-35.57807855764607
1739209783.0136726;-33.981070128970906
1739209783.0136752;-45.120503652039325
1739209783.013678;-38.13080360867914
1739209783.0136807;-35.57807855764607
1739209783.0136836;-45.120503652039325
1739209783.0136862;-38.13080360867914
1739209783.013689;-38.13080360867914
1739209783.0136917;-45.120503652039325
1739209783.0136945;-38.13080360867914
1739209783.0136971;-38.13080360867914
1739209783.0137;-45.120503652039325
1739209783.0137026;-45.120503652039325
1739209783.0137055;-35.57807855764607
1739209783.013708;-35.57807855764607
1739209783.013711;-45.120503652039325
1739209783.0137138;-38.13080360867914
1739209783.0137165;-38.13080360867914
1739209783.0137193;-35.57807855764607
1739209783.013722;-38.13080360867914
1739209783.0137248;-45.120503652039325
1739209783.0137274;-45.120503652039325
1739209783.0137303;-33.981070128970906
1739209783.013733;-38.13080360867914
1739209783.0137358;-45.120503652039325
1739209783.0137384;-38.13080360867914
1739209783.0137413;-45.120503652039325
1739209783.0137439;-45.120503652039325
1739209783.0137467;-45.120503652039325
1739209783.0137494;-45.120503652039325
1739209783.0137522;-45.120503652039325
1739209783.0137548;-45.120503652039325
1739209783.0137577;-45.120503652039325
1739209783.0137603;-38.13080360867914
1739209783.0137632;-32.816014438256545
1739209783.0137658;-45.120503652039325
1739209783.0137687;-45.120503652039325
1739209783.0137713;-35.57807855764607
1739209783.0137742;-32.816014438256545
1739209783.0137768;-45.120503652039325
1739209783.0137796;-45.120503652039325
